activemq	jaxb-xjc	20050407	-	e292a3e57f6d266721c94859fd2cc20759b2c716
software.amazon.awssdk	sqs	2.29.50	-	31eadf14844f0d41b1c9dfc6c8d21a84efe2e4ad
software.amazon.awssdk	sqs	2.29.51	-	ab03e5d2f5009e3d3c6c37916653c4fcb14b61fb
software.amazon.awssdk	sqs	2.29.52	-	15952af7fc0accc63743391c5a829661702f92e7
software.amazon.awssdk	sqs	2.29.6	-	6d7085793787b09c44e2bf6f8650c55bf4725619
software.amazon.awssdk	sqs	2.29.7	-	a55c5cf0a28ed7913f0f96480972faaf533997f2
software.amazon.awssdk	sqs	2.29.8	-	353fd3903281cfdb280660a053211d1bde34a913
software.amazon.awssdk	sqs	2.29.9	-	c828be5819d27243dac1d23bce3d625a84321854
software.amazon.awssdk	sqs	2.3.0	-	13f3304bf87efcfc1a58515b408e38f8060c9532
software.amazon.awssdk	sqs	2.3.1	-	d93b8faa77b8cc2a12a3d14f64d74e3561c51164
software.amazon.awssdk	sqs	2.3.2	-	81c820853ab3bfb68aae2902191834e7ca58e602
software.amazon.awssdk	sqs	2.3.3	-	1640c34b82abce8feae2a1cbcf5caef1bb950ae1
software.amazon.awssdk	sqs	2.3.4	-	611c746d1f43edd48c61a86988856cbe9d66bc37
software.amazon.awssdk	sqs	2.3.5	-	db766755c5505884ef9250699eef17621144fc14
software.amazon.awssdk	sqs	2.3.6	-	466d1aa64697a183dab884f7c6697fc7fafed433
software.amazon.awssdk	sqs	2.3.7	-	47e8e827cda8204bc8498d826e44134fa81516b9
software.amazon.awssdk	sqs	2.3.8	-	1691d875f2c20ad6969a93a09f977c6ac88d65aa
software.amazon.awssdk	sqs	2.3.9	-	4d13005973a3f4cb2238a045e1394aa0d984f954
software.amazon.awssdk	sqs	2.30.0	-	0a6b8eaa474b8fa2dd176acf228acc7b59111120
software.amazon.awssdk	sqs	2.30.1	-	f7e27ba229ef8b2be72fe96202aa7bc45aecbadc
software.amazon.awssdk	sqs	2.30.10	-	5a0f207d01d688631972157c4058e40b75e2d7bc
software.amazon.awssdk	sqs	2.30.11	-	510970e7b2a959ceda25068ce29f8d80fa4b8e8a
software.amazon.awssdk	sqs	2.30.12	-	6ebcbd94152f97ccaa25f98c35eda44bd0e0700b
software.amazon.awssdk	sqs	2.30.13	-	43f80f2caa5313f9e2f1b96f5691550fd015f7d1
software.amazon.awssdk	sqs	2.30.14	-	f5389292aab35e285441dc5a5954b03c25e56ad7
software.amazon.awssdk	sqs	2.30.15	-	2459a1f8d0fd8fd2cd5ed9fa2129953215d22186
software.amazon.awssdk	sqs	2.30.16	-	000d48db170d738889bc545331e496beb36f2071
software.amazon.awssdk	sqs	2.30.17	-	603470777c9e1651e5bad10349fbcde571547861
software.amazon.awssdk	sqs	2.30.18	-	6e4de5ac7067078b66b6ef96d8e9e1aa1f75f959
software.amazon.awssdk	sqs	2.30.19	-	e2a2674c62e8d83ac70b9bc77ebeb0ab8de57f5c
software.amazon.awssdk	sqs	2.30.2	-	5413d96418bb6aa0e85cff1a64016b21beab165f
software.amazon.awssdk	sqs	2.30.20	-	0e61be0f769b6a8a7cb83c25f10aec83952176e9
software.amazon.awssdk	sqs	2.30.21	-	19a843f892c3dfff4335dac9592ec0052f0188a4
software.amazon.awssdk	sqs	2.30.22	-	0468698152e5556e05f22974216d2fbb1ad82859
software.amazon.awssdk	sqs	2.30.23	-	4640ceb542b168a858454cfe0e856fafeef88949
software.amazon.awssdk	sqs	2.30.24	-	55b7470f262bf79f81ee039f6abe92ace3229707
software.amazon.awssdk	sqs	2.30.25	-	609335f1a09fbdfef56a90d53d09c564bff232ca
software.amazon.awssdk	sqs	2.30.26	-	bdcb40f6ba407d17ea754d1cf68ed2d580a5d09f
software.amazon.awssdk	sqs	2.30.27	-	55825ccd9116ca904511a72f61d665c413a15e59
software.amazon.awssdk	sqs	2.30.28	-	b64248e90b1d32635ebcdfa933bb72d614f3c971
software.amazon.awssdk	sqs	2.30.29	-	c95b6e2de0c2d86c3f1cda6d1bbe906e4f5421cc
software.amazon.awssdk	sqs	2.30.3	-	f10c7836d3f179479a3ae49ed184b70a375f7731
software.amazon.awssdk	sqs	2.30.30	-	75c56851cbc6b1aa65e1af3e0493af9a74599ef9
software.amazon.awssdk	sqs	2.30.31	-	4857823442515b7109eb7bdf81e9781f18644438
software.amazon.awssdk	sqs	2.30.32	-	95e4be967a2c938a21961c56667300ee0f158110
software.amazon.awssdk	sqs	2.30.33	-	8de9d09a7a1d97f7c22e528d6944d4454dee52e8
software.amazon.awssdk	sqs	2.30.34	-	d360be67fc5e6687fc38f5f62a4c3b4643f5e794
software.amazon.awssdk	sqs	2.30.35	-	bd53b9836ad1db5696b57879efa55c27a7d41c0e
software.amazon.awssdk	sqs	2.30.36	-	43ef9f044a51b49f06d85b091e9320c514eaf5fd
software.amazon.awssdk	sqs	2.30.37	-	0e1446f11c1cb50907ccb718ff4fbae84351a8a5
software.amazon.awssdk	sqs	2.30.38	-	94e382b9a974c4463da15071f576f93c14c5afc1
software.amazon.awssdk	sqs	2.30.4	-	dfd0acabd1c27ca14dcfb1f7f4039fdc5ec74b9b
software.amazon.awssdk	sqs	2.30.5	-	3013a52b6d42d9491008674801a8515e5a447070
software.amazon.awssdk	sqs	2.30.6	-	45515e0a17ee11056fde3de25e8dc24f5c939acc
software.amazon.awssdk	sqs	2.30.7	-	d5078479493be5ea6abaad026d9a54744e748789
software.amazon.awssdk	sqs	2.30.8	-	423f8227af3a4a3ecbab77bd2882e83c30015134
software.amazon.awssdk	sqs	2.30.9	-	63ec07d1628722dd67d837f239415069fdc8be19
software.amazon.awssdk	sqs	2.31.0	-	59a4925eedd367c0507678531d832610df068623
software.amazon.awssdk	sqs	2.31.1	-	15ec4e26560f050b9bda94399c09a3cbd72f1394
software.amazon.awssdk	sqs	2.31.10	-	74b7d5f642bcf1911e62a4baa24e6c7358e3c53a
software.amazon.awssdk	sqs	2.31.11	-	d2b8dbf0ae73a65ebbac1424afdd400178ddd189
software.amazon.awssdk	sqs	2.31.12	-	5aa67b1260b0a96d9f12b1e10afa83770bd8cc47
software.amazon.awssdk	sqs	2.31.13	-	8d6f1cf99e488a41460ca336be200b7364b48463
software.amazon.awssdk	sqs	2.31.14	-	159b27c32d0bc2a9d64bf9b4e1427a406cda6f8a
software.amazon.awssdk	sqs	2.31.15	-	d35f55a906c6d759f41e6311a9284d631ecaf6c0
software.amazon.awssdk	sqs	2.31.16	-	e8725c68c6d44ed6aaa7fb6cc785e0b580a073ba
software.amazon.awssdk	sqs	2.31.17	-	74627b3a11571094409f961a9f1228fe628a786d
software.amazon.awssdk	sqs	2.31.18	-	70ab4c504e518fe0ba6fa0e771e8aeee10950397
software.amazon.awssdk	sqs	2.31.19	-	c63e91e79b6bfeff81e1b164cc5b3af1c056a0f7
software.amazon.awssdk	sqs	2.31.2	-	9e7e8141c496f3e41751e2e6e3d80c4fd71f7a48
software.amazon.awssdk	sqs	2.31.20	-	1bdf9981e91f95ca0f0bed14ca286df93173c57c
software.amazon.awssdk	sqs	2.31.21	-	affd14a42c25f64924a6c522fb2bed47131da4e5
software.amazon.awssdk	sqs	2.31.22	-	3dbb0dd2441fe31d829a24b47e6ffa33661c7353
software.amazon.awssdk	sqs	2.31.23	-	191b14b317bbd47f43458866e634124950649e3d
software.amazon.awssdk	sqs	2.31.24	-	3110c59e51d128cb528eca22c97ff3d421c09f7e
software.amazon.awssdk	sqs	2.31.25	-	be7ed7191ef6f9e380b6defe31a2b8b6a520c828
software.amazon.awssdk	sqs	2.31.3	-	75c4129e03267fa60814bc03c20b1c25afbe40f2
software.amazon.awssdk	sqs	2.31.4	-	a89885749b23523bf58cb5475258f5f719213665
software.amazon.awssdk	sqs	2.31.5	-	af3d0ddf137b101a8c9a2bccc9c5a1e873ce8d45
software.amazon.awssdk	sqs	2.31.6	-	753912503f1b54c22efc15fd7ff57f878e34dc7b
software.amazon.awssdk	sqs	2.31.7	-	95c075ff3df2fa43c4b63a7e95e7f0a6e030e40e
software.amazon.awssdk	sqs	2.31.8	-	e6cdcd149d7aeda9a8c94236db2a92b3edc044e8
software.amazon.awssdk	sqs	2.31.9	-	25544af6caf80a07f126ce490c4343fbf27003b3
software.amazon.awssdk	sqs	2.4.0	-	1f0a6f370552bc77b54f1a77a0762a2e783e5379
software.amazon.awssdk	sqs	2.4.1	-	885bb96098a97df4d8ff69c6ca8ae4293764fd96
software.amazon.awssdk	sqs	2.4.10	-	5ef0d600852a114a79f8b8a0422db6300203d54c
software.amazon.awssdk	sqs	2.4.11	-	b6b987d9ad774a4e2e349a25ee5d64600b54097f
software.amazon.awssdk	sqs	2.4.12	-	70b62c7edea92cda1b000d462aae79b776787706
software.amazon.awssdk	sqs	2.4.13	-	73cbf19fdf3fd5c30637dd00d54a9b59ceb719ed
software.amazon.awssdk	sqs	2.4.14	-	125ade643a8fa8ac9b817537263f01c3ef87e20c
software.amazon.awssdk	sqs	2.4.15	-	a9a28131d8be22685346421607c2b2b6c3020387
software.amazon.awssdk	sqs	2.4.16	-	18a3a66ca2a93a52dc573a9291602febd11a18b2
software.amazon.awssdk	sqs	2.4.17	-	ecce0f6322c833f968c2aba38cafae725f2505d9
software.amazon.awssdk	sqs	2.4.2	-	8bf77dffa16fc83693b55cbb3cdc768b8cf3a684
software.amazon.awssdk	sqs	2.4.3	-	c720d972f15a5c4df0d4f20f61f26eb71b0560c7
software.amazon.awssdk	sqs	2.4.4	-	7208a3efc8d59b94d39e03188d79bc06b16157aa
software.amazon.awssdk	sqs	2.4.5	-	8b59c223cb78134f2db10d5a16739195f8c36cdf
software.amazon.awssdk	sqs	2.4.6	-	6de30e84f73a2870cf99eb28269a0564a3ba9314
software.amazon.awssdk	sqs	2.4.7	-	f36e85ee0fde655054475c3c4f5b43e02bf6ce66
software.amazon.awssdk	sqs	2.4.8	-	1702a10d64143c118d2ed199c9a68e55402da819
software.amazon.awssdk	sqs	2.5.0	-	7a3019453213da3668e54ea37b3d310cf6e89f05
software.amazon.awssdk	sqs	2.5.1	-	193623eb878ae5da20a00b7d09e354e5648b2c75
software.amazon.awssdk	sqs	2.5.10	-	b985b1c13f66f3a93f191b180452f7fc1d1b0cb7
software.amazon.awssdk	sqs	2.5.11	-	9b46d8ec1ec4f9c7d6efd965871a59df357604f9
software.amazon.awssdk	sqs	2.5.12	-	dc0daa367d817a6ed44ccd6e22bfa8abcb486064
software.amazon.awssdk	sqs	2.5.13	-	07d058c04ce2a959ca0971c746e83efa5f61b0af
software.amazon.awssdk	sqs	2.5.14	-	21d50562986c1430ca5a369589966f64529425e3
software.amazon.awssdk	sqs	2.5.15	-	c2ac981e9873e93086aa2c4de78623556eb14c82
software.amazon.awssdk	sqs	2.5.16	-	fe5ef14fe3529c2295de91a0b5728dcff47b4f98
software.amazon.awssdk	sqs	2.5.17	-	9f2df899d3306904dd8de3bec30859967b0c1233
software.amazon.awssdk	sqs	2.5.18	-	f3162847ef83db73487c13a62d5ebc1861e53922
software.amazon.awssdk	sqs	2.5.19	-	ebbe5cf60541c756954ff0e99af856e9e9bd7bd0
software.amazon.awssdk	sqs	2.5.2	-	4d9c3e5a753b9b27663793d913d5473586ef4087
software.amazon.awssdk	sqs	2.5.20	-	73c1ba433d6bb2256d8198610151b5f489597927
software.amazon.awssdk	sqs	2.5.21	-	24eac9ebd24f197bf28ef77a1751205834754148
software.amazon.awssdk	sqs	2.5.22	-	7158b11094bdd7ed3f992f14e59a8d521a815da3
software.amazon.awssdk	sqs	2.5.23	-	6fae5e30236b4d9338ced4aef8ada1bf556c41a9
software.amazon.awssdk	sqs	2.5.24	-	7004a80556c85c2d64866b83439d6aed19e24d0e
software.amazon.awssdk	sqs	2.5.25	-	9f9dbf84c142f0448f91937728873c2bcec74fd8
software.amazon.awssdk	sqs	2.5.26	-	dfa4d3bd08ebe2f98d0353671cb520562c7cdd53
software.amazon.awssdk	sqs	2.5.27	-	5ad3a392078e9cef4553573ed6615105574506bc
software.amazon.awssdk	sqs	2.5.28	-	8710418e520f3cd3b1e43ec1e48deb29a59538e6
software.amazon.awssdk	sqs	2.5.29	-	72dfab0ce9701649643a39585737f8426e327c58
software.amazon.awssdk	sqs	2.5.3	-	15621555e788a387c6a48cf6269272c769452513
software.amazon.awssdk	sqs	2.5.30	-	78a2358f07449aca9b8b3593455063fb2df294f3
software.amazon.awssdk	sqs	2.5.31	-	98bee0ee27c00da04bb2fb7aad2f7f6942009c9b
software.amazon.awssdk	sqs	2.5.32	-	6bd93987d5fe428c133b4b62fd86496ff8f02aec
software.amazon.awssdk	sqs	2.5.33	-	116fd2887025b98ecdecdaa8219b276755bbfd80
software.amazon.awssdk	sqs	2.5.34	-	56bc36b7446f55e8ee04b3887698ba9dd2850938
software.amazon.awssdk	sqs	2.5.35	-	2af8df6f16e1ba236a73db0325b2cf71e829c10a
software.amazon.awssdk	sqs	2.5.36	-	a486a8a788ade399de6a3769223b4856e8613ba1
software.amazon.awssdk	sqs	2.5.37	-	2827fc1eb93b275cb7a18f7fa332b9ce88df2e17
software.amazon.awssdk	sqs	2.5.38	-	bac873b768bc77ead4fa1adcda0b5bc5690e1d62
software.amazon.awssdk	sqs	2.5.39	-	abf9c724314fcfda401a66d931d7d1a243bef78a
software.amazon.awssdk	sqs	2.5.4	-	03a522ca3869e8524e7a82fe6408eba4d1da2143
software.amazon.awssdk	sqs	2.5.40	-	34ddc39f4c4025afd7f6f268cbf9150ab93ce630
software.amazon.awssdk	sqs	2.5.41	-	85f39b83e5ba5c21f9bb0ef9d1ec0935712af5ab
software.amazon.awssdk	sqs	2.5.42	-	c7b2078156c132709507ef86260f46eb9d311176
software.amazon.awssdk	sqs	2.5.43	-	2bcacd0aad33efe9edae2775ea363b93348f74b9
software.amazon.awssdk	sqs	2.5.44	-	25764661923bf5479c3ebe182a717cf8a673f32a
software.amazon.awssdk	sqs	2.5.45	-	7768b0e487a600fe59bebe4ff57c1b8c9be9f3ea
software.amazon.awssdk	sqs	2.5.46	-	2601c153627cd19737e10da0f7f2b5b04730932b
software.amazon.awssdk	sqs	2.5.47	-	6d251fd03bc5fb175db2f8bd79b809556fb5001e
software.amazon.awssdk	sqs	2.5.48	-	cfd0a241ccfc00e8457f31a170255929f64b51e7
software.amazon.awssdk	sqs	2.5.49	-	eefee3db6349ece78661b098a4fbec0e9be83eec
software.amazon.awssdk	sqs	2.5.5	-	ad2f077df00f1faa9e1b55f07ad756749faafa7a
software.amazon.awssdk	sqs	2.5.50	-	5e5aa5f618c180b2ee6e1a74f25ae9255f5f528d
software.amazon.awssdk	sqs	2.5.51	-	86857aab72f93d08f00f458e690fe0b3efe37ef5
software.amazon.awssdk	sqs	2.5.52	-	25cf168f976f4cb18da5a93141cc6b3371f9d2e8
software.amazon.awssdk	sqs	2.5.53	-	22a63b9017d615aaa1f689f2e7c1a5fdbc67df95
software.amazon.awssdk	sqs	2.5.54	-	5ef97cd0de6e0233249360677dc56e91eab9b307
software.amazon.awssdk	sqs	2.5.55	-	ebfe6784387981f0c78b0d655a1ada35e0ca200a
software.amazon.awssdk	sqs	2.5.56	-	804929e37f06eddf925f81d06120a5657a82af16
software.amazon.awssdk	sqs	2.5.57	-	ed0e0d898a30d3967172ad6a0d068e9eccae634a
software.amazon.awssdk	sqs	2.5.58	-	98cedb5ee9e74cee17130ecad04818aa2aec41c9
software.amazon.awssdk	sqs	2.5.59	-	d9cda533a682dec1d7e696333507ca72167ac46e
software.amazon.awssdk	sqs	2.5.6	-	cf383ec998ce50202f44f70bc6c00ac9a87b702f
software.amazon.awssdk	sqs	2.5.60	-	ed9171d1eb0fb5e90cfa980045cf1c5377db24b2
software.amazon.awssdk	sqs	2.5.61	-	6251b2f60bf7250135aee0f72bbde75e32915932
software.amazon.awssdk	sqs	2.5.62	-	0e533870e029edc21c6de553fab384c8a185077c
software.amazon.awssdk	sqs	2.5.63	-	b9b360d3543e9d4048dda716da8d03f3b1487351
software.amazon.awssdk	sqs	2.5.64	-	6481b14c98109e613cf6e3e1b256092e496d67d6
software.amazon.awssdk	sqs	2.5.65	-	eb48dc861f62eeae3849c6488dea3274f4272506
software.amazon.awssdk	sqs	2.5.66	-	601f424f593c6eaaafe3d36476953fc11eb1c54a
software.amazon.awssdk	sqs	2.5.67	-	d01c2e24b0d1c3f92478090339d6e258a65699ac
software.amazon.awssdk	sqs	2.5.68	-	94680e627b3e9fcc48667d2cab79fb249f709a91
software.amazon.awssdk	sqs	2.5.69	-	a749cc73fa98e6b4aed0fdbf9f291ce909c1b2da
software.amazon.awssdk	sqs	2.5.7	-	3f7fc5cff186f86b15f3e554e1498c08852bd78c
software.amazon.awssdk	sqs	2.5.70	-	cfd66c9c87e8854f358d016d8d68e4210cbaaba0
software.amazon.awssdk	sqs	2.5.71	-	0670695fee7619c3550811773f6dd0a42319a4e5
software.amazon.awssdk	sqs	2.5.8	-	bafc071a8817a1eb1b3b383823eb1ceaa14a4e68
software.amazon.awssdk	sqs	2.5.9	-	b385641b19a4b25c6ff9b89e7486971f4135f8f2
software.amazon.awssdk	sqs	2.6.0	-	04d234d9cbdd04a900ed8c714a0159e7205162f8
software.amazon.awssdk	sqs	2.6.1	-	72b1e13dbb9b2cc18c96607145073ac94553e496
software.amazon.awssdk	sqs	2.6.2	-	5b0c30588f0147308334261f4e6f86cb8a94d800
software.amazon.awssdk	sqs	2.6.3	-	ae8dfafd729d3cff71b2e45b06a01285dd3a2782
software.amazon.awssdk	sqs	2.6.4	-	508144f5013e4b083bf6d3f6112e2bcc483f830b
software.amazon.awssdk	sqs	2.6.5	-	499e09c787d5cc42f6363c68a1c3750b9775657c
software.amazon.awssdk	sqs	2.7.0	-	29fbd4a8bcfeea5a7a49327dbc6812f9b53237f5
software.amazon.awssdk	sqs	2.7.1	-	3ebddd6747c647d6f3d14ef8072845879e3427cd
software.amazon.awssdk	sqs	2.7.10	-	140ebdb5242ea0172d9d98571ddd2f5463cabfd5
software.amazon.awssdk	sqs	2.7.11	-	5f78bd17a471fb95152e2b550a3c38f116f1e518
software.amazon.awssdk	sqs	2.7.12	-	ea706e4fe3eb860352042d4bdbdc34b283a587eb
software.amazon.awssdk	sqs	2.7.13	-	6303607035a0caa623a53cd672463b6061823068
software.amazon.awssdk	sqs	2.7.14	-	601294d9c76b5a4eba12b0576d08347e36f9a48c
software.amazon.awssdk	sqs	2.7.15	-	2cd56e8eea9fde2d5b981d294d59e3dbc69b769c
software.amazon.awssdk	sqs	2.7.16	-	b2c8af9886241d1a6ca266bcdf6b1d0acbdaebf1
software.amazon.awssdk	sqs	2.7.17	-	e2bf370737673641d4ed2c3043a0a7eb971be93c
software.amazon.awssdk	sqs	2.7.18	-	8a34c45363194dbbc1e66890bb6c05d73a9ad297
software.amazon.awssdk	sqs	2.7.19	-	99e6c2fcf3b355197910d305f7de11751f1d8d98
software.amazon.awssdk	sqs	2.7.2	-	6ab3e0cd6062651473853e428249c6ca2dd430e4
software.amazon.awssdk	sqs	2.7.20	-	ab78f090170113d506055b3bafe4f3b292343242
software.amazon.awssdk	sqs	2.7.21	-	89e2f20ab726286485c6b5e453043882dd7242ce
software.amazon.awssdk	sqs	2.7.22	-	7433e70eb76d4a6d89a6f2d99b734261e55190a1
software.amazon.awssdk	sqs	2.7.23	-	5ecb1696057ad7529e9ba7947ad3c22b2e89fca5
software.amazon.awssdk	sqs	2.7.24	-	f3ecd1b28d3ee5a67c7ec717ca1fcfd7edd94587
software.amazon.awssdk	sqs	2.7.25	-	3999498152d8916a1f68913725ccf4357d51214a
software.amazon.awssdk	sqs	2.7.26	-	7907a16b997a5289745390949d2c331efe08387d
software.amazon.awssdk	sqs	2.7.27	-	0b52d0a61ff88a74942054ab33e0e356918a0bc5
software.amazon.awssdk	sqs	2.7.28	-	8fd6a08e052e5abb4261539091a7340973431ae8
software.amazon.awssdk	sqs	2.7.29	-	c993ede504b9565bdf669f92d6ac9408724adf4e
software.amazon.awssdk	sqs	2.7.3	-	ff98990a5bed0e54db48c2f8731ea46a56190bff
software.amazon.awssdk	sqs	2.7.30	-	86bca16ba6dd36ec77ce3fbd96130d9e7650ab77
software.amazon.awssdk	sqs	2.7.31	-	79c03474e97ee3db1559f04964d10ca158d17e55
software.amazon.awssdk	sqs	2.7.32	-	e4351d6586c3cc1c6cb3f20b8e515c703fe36fc2
software.amazon.awssdk	sqs	2.7.33	-	3b2f370e0c5c55f1263ce6bfb02d18263e7bdba6
software.amazon.awssdk	sqs	2.7.34	-	06a93258b54f58256d2f0ba0595b29671c4c31b5
software.amazon.awssdk	sqs	2.7.35	-	c8245917c2303ecb5b880f29b1549622c1c2794e
software.amazon.awssdk	sqs	2.7.36	-	e5749df396753814b57090cbf9884cb267bad0cb
software.amazon.awssdk	sqs	2.7.4	-	aef4f25b80849bcba57721463b076231826e5063
software.amazon.awssdk	sqs	2.7.5	-	f13cbe7110bc0f556d6cf6de17ec94dff9aedb96
software.amazon.awssdk	sqs	2.7.6	-	c8a6a30aeaac046ec18716cf5e25aebe91d5e485
software.amazon.awssdk	sqs	2.7.7	-	99f8659e83c008815255f1fa06107763ef722a46
software.amazon.awssdk	sqs	2.7.8	-	2026810dde0eae806a37611901d5e7dc919c507f
software.amazon.awssdk	sqs	2.7.9	-	43b0a6542dcfd46f759a172ce87b2dbf9812898c
software.amazon.awssdk	sqs	2.8.0	-	c110afd61c3c9c58a453dbd075a8a181b07e141f
software.amazon.awssdk	sqs	2.8.1	-	f5e24e88f47667e8486dd7125bdb2bbfb997ae86
software.amazon.awssdk	sqs	2.8.2	-	724714c401e230c1c264fe20d672c4f1f9624a87
software.amazon.awssdk	sqs	2.8.3	-	6113555c67091dc38fd2ef50fa631a3501f40da2
software.amazon.awssdk	sqs	2.8.4	-	548faceea0b90870c31de17e33ece83e4e803735
software.amazon.awssdk	sqs	2.8.5	-	7aa6f7e8da540de5008c39dd0dcfeeb8d3070231
software.amazon.awssdk	sqs	2.8.6	-	915981a13626fea00aa7677cc7592d636aa83e14
software.amazon.awssdk	sqs	2.8.7	-	a049151508e2ed9d1590a5ff75c879ea3fe3c098
software.amazon.awssdk	sqs	2.9.0	-	0be9010530648a610ab73fee0387f08b18fe1fd5
software.amazon.awssdk	sqs	2.9.1	-	b621c74761609da4b6f21e8502fb9403a0016c81
software.amazon.awssdk	sqs	2.9.10	-	9036ed777de365b61b453b27676584b3a9829eb3
software.amazon.awssdk	sqs	2.9.11	-	985b396ddf62e3a3fef9e045e580591c9bd9410f
software.amazon.awssdk	sqs	2.9.12	-	1249466d0d776333d5d5b1ca503efa35d3a2b095
software.amazon.awssdk	sqs	2.9.13	-	5f518ebfdd035f1be7051dab4065586c33ac2d05
software.amazon.awssdk	sqs	2.9.14	-	ede6d7dcaf2595fa6409e6ba966e03f002ab8cc9
software.amazon.awssdk	sqs	2.9.15	-	bff0396cb600d4c1dbb7f6d8f51f0365f2c29fc3
software.amazon.awssdk	sqs	2.9.16	-	df394cadbeedcb96b1cc30ca19455db8da86478b
software.amazon.awssdk	sqs	2.9.17	-	ff121bc006b0c54cac0b5d7fcf1c3807dfeed3eb
software.amazon.awssdk	sqs	2.9.18	-	63a4f77bc9392e7235a628c29dfebe9cee114414
software.amazon.awssdk	sqs	2.9.19	-	8d507e4f865709065af51730cd43b4231022e60c
software.amazon.awssdk	sqs	2.9.2	-	cbc52ee5f48fd0df396e485f38d8d08241d71dbc
software.amazon.awssdk	sqs	2.9.20	-	51ca36a921f17c965a96b13c7b74744301603924
software.amazon.awssdk	sqs	2.9.21	-	b35b2956d0ee799f7e52efd0a4cc7d55eb01e541
software.amazon.awssdk	sqs	2.9.22	-	006120840a8116b7667e03df0280bcc06364217c
software.amazon.awssdk	sqs	2.9.23	-	717e31672c14182046fadc24ddb8d378a6d50412
software.amazon.awssdk	sqs	2.9.24	-	f0c5f8550aff5a45730e7a461e10e9c5a8aeff04
software.amazon.awssdk	sqs	2.9.25	-	4355538afad41a2686ec6234d75503d1af999e89
software.amazon.awssdk	sqs	2.9.26	-	1108440e0c0c98edbc732f41595444f45a67a9ef
software.amazon.awssdk	sqs	2.9.3	-	a3f3ef373072c30d594d9962b1e621b733f81811
software.amazon.awssdk	sqs	2.9.4	-	a6d97ec4f8ada053f229dd463d66cee0f0377b78
software.amazon.awssdk	sqs	2.9.5	-	e92115a756e4afb790197fd5ce04c73f81168084
software.amazon.awssdk	sqs	2.9.6	-	807ea055767fd2f3fa6d8e1c43b0a339324d0c0a
software.amazon.awssdk	sqs	2.9.7	-	fffc1a87a9beec73084ccb1f1fea12be2dce6254
software.amazon.awssdk	sqs	2.9.8	-	efb077944d8ef1a1ee4669b2eb39c61ef57755a0
software.amazon.awssdk	sqs	2.9.9	-	f5cbbd9f58309d7d082a8de0e3f21d2247eca720
space.lingu.light	light-core	0.2.0	-	51ec85df406e11b7b32b8b4d9327282d795d2928
space.lingu.light	light-core	0.2.1	-	b94201312721474a9b102bd44170938aa0e7e7eb
space.lingu.light	light-core	0.2.2	-	1d62bbb1d0baf7ac0c647bde8acbeb7dcb6e3d27
space.lingu.light	light-core	0.2.3	-	efa21d74a209ad473d61fe75d79903c721b3a49d
space.lingu.light	light-core	0.2.4	-	24504a46bdcec3ccaf53cb0f6f3748fc2e488615
space.lingu.light	light-core	0.3.0	-	dd57fd5be9c489c8c7ba4318676092ca927ce133
space.lingu.light	light-core	0.3.1	-	4029300c329852bf0341b2cc5aacee5cca203699
space.lingu.light	light-core	0.4.0	-	c989fc16a34ceb51e9d96a31f02caa797b0ca67b
space.lingu.light	light-core	0.4.1	-	4de66726398bb6ef46307e8ea06ca620b3720853
space.lingu.light	light-core	0.4.2	-	b3096d5ab25ce219cd1a22daada86fed19a190e2
space.lingu.light	light-core	0.4.3	-	b0414be07852fea3cc22b3890c0142da61b93590
space.lingu.light	light-core	0.4.5	-	b4cabadbcb0a9094bc14e353ac74e83f21fbe2b7
space.lingu.light	light-core	0.4.6	-	413047091229ec72bab37f7ecc70b0f351bac956
tech.ydb	ydb-sdk-coordination	2.1.0	-	a146793b6af33bd6e4a2ff2118b14fa2ac1a258b
tech.ydb	ydb-sdk-coordination	2.1.1	-	340290af66d872b77bdac06ac6fbfb70edf8218b
tech.ydb	ydb-sdk-coordination	2.1.10	-	e5ae84f4c89cb2ef041457d6e1c79b56c9b02f50
tech.ydb	ydb-sdk-coordination	2.1.11	-	409e0f504db52138d88f7535811c251d9eb51b82
tech.ydb	ydb-sdk-coordination	2.1.12	-	060b424ca7b41155b2a98ef08f7ec8faa2a7d88d
tech.ydb	ydb-sdk-coordination	2.1.13	-	b1eca70bdf53f93b515c64fa3de978de5de5bdd0
tech.ydb	ydb-sdk-coordination	2.1.2	-	cf9dae7659fa56f3eb421673c25219d4c425f1f3
tech.ydb	ydb-sdk-coordination	2.1.3	-	85d4c64fc192852f2098395f37964ef580b492c3
tech.ydb	ydb-sdk-coordination	2.1.4	-	0e3b2a3fff3ccdc11716472eda3473dc1824d882
tech.ydb	ydb-sdk-coordination	2.1.5	-	0a719c77e12218e43fb6672fbc6d3b77ac7ce801
tech.ydb	ydb-sdk-coordination	2.1.6	-	f68905f68013a7675b074548491bce6115fbf07b
tech.ydb	ydb-sdk-coordination	2.1.7	-	1fef7e937bc640c5af0b97ebf6aed986806092a8
tech.ydb	ydb-sdk-coordination	2.1.8	-	1e833cb80b1bf26135cc3e0fa6f25720acd3b1c2
tech.ydb	ydb-sdk-coordination	2.1.9	-	49c24be90da5eaa787b89c0cccd489110d22eb1b
tech.ydb	ydb-sdk-coordination	2.2.0	-	4e426f93da12e7d22ce5dd6ff2e1240bf7ee8165
tech.ydb	ydb-sdk-coordination	2.2.1	-	e3acd45a6749fc03c29e019204b09117f211c5df
