ch.poole.android	numberpicker	1.0.10		N/A
nl.vpro.api	api-rs-services	5.29.0		30094e01b379f60e954670fa99071fcaec923eb7
nl.vpro.api	api-rs-services	5.30		3f3eb8d84587c764d6948a4472792b5a69af2883
nl.vpro.api	api-rs-services	5.30.0		7d397dd0d6df07fecaddfaa3d543cb17279960fd
nl.vpro.api	api-rs-services	5.30.1		342f6bf211e731e5426c7b1d0b0862b9ddb368dd
nl.vpro.api	api-rs-services	5.30.2		a060220dbbac79182b446b11ebd1a40fce9cd739
nl.vpro.api	api-rs-services	5.30.3		1f8bf7af02c5d70b4b4cbb0a1f4dc59755f69f01
nl.vpro.api	api-rs-services	5.30.4		682a11cff19863a645c47ca7c78f2d36510bae64
nl.vpro.api	api-rs-services	5.31.0		f7958fba266ee9fe1d318ab0a56d8279a24b4724
nl.vpro.api	api-rs-services	5.32.0		29fabc285e33e4f14106826694662d2568e2f1f0
nl.vpro.api	api-rs-services	5.33.0		14d7f48e383e193d839db8fb02631e51319ece60
nl.vpro.api	api-rs-services	5.34.0		e288a13b5e7cffb4986c001dc9e945096c06e75d
nl.vpro.api	api-rs-services	5.34.1		4742455091253b49b279766a705e39c87a4f9b60
nl.vpro.api	api-rs-services	6.0.0		8990c8b5868744346b7c3d6aca6156f9fd14d519
nl.vpro.api	api-rs-services	6.0.1		f12a61baa78ce50be097951f17622b1f58f1a0b3
nl.vpro.api	api-rs-services	6.0.2		ead5879610b90510160f15a5f8b90751163575eb
nl.vpro.api	api-rs-services	6.0.3		e0499cacf7b063c09b59483bd1d113c5918b5317
nl.vpro.api	api-rs-services	6.0.4		6e500e7d4b7cac4eba4774e8e38a9bd5baa441ec
nl.vpro.api	api-rs-services	6.0.5		0c7bcae3f8009b6596d0d55f9f800789a29cf1ea
nl.vpro.api	api-rs-services	6.1.0		2abce1b1adc51dfef7a04f0968ed1827a0dba56f
nl.vpro.api	api-rs-services	6.1.1		0277e9ce4498f8126cd6b3f1f66886c4d2de58a2
nl.vpro.api	api-rs-services	6.1.2		d0405dc52ed3194a7d98b54caa4091d85b11ac49
nl.vpro.api	api-rs-services	6.2.0		1080101b74c71c49d79a90991a6130ec6b8100f9
nl.vpro.api	api-rs-services	6.2.1		1bd3bb4411abfa653a4b4e069d2aaad12c009c78
nl.vpro.api	api-rs-services	6.2.2		b9071d30cdf1dc7ca0191a21dfd72ed89cfcfee6
nl.vpro.api	api-rs-services	6.2.3		7e6c7fc75f7f63895ad3d895f0a3f0a9a6aa744b
nl.vpro.api	api-rs-services	7.1.0		112307b7fa36430195ca188905e3fd3678f1d8e6
nl.vpro.api	api-rs-services	7.1.1		626ade10e36e2442625e05fa9668eb2c97193019
nl.vpro.api	api-rs-services	7.1.2		6dd50b3ff646adf7c581e222f40871e101665ae7
nl.vpro.api	api-rs-services	7.1.3		72abca6eecc98541bc6a43658b70dada5e0dd962
nl.vpro.api	api-rs-services	7.1.4		d8f470411b3dc074e251816e7d67ca59456dae35
nl.vpro.api	api-rs-services	7.1.5		20d48d071525eff63c441515c84ba6cdfb9db95c
nl.vpro.api	api-rs-services	7.1.6		ddc4d4fe59aba6adf708fd553b2de6e431107f57
nl.vpro.api	api-rs-services	7.10.0		a9e18ecc3b15f8b95cbd2064737abd29c576c383
nl.vpro.api	api-rs-services	7.10.1		e3e190a7e23043cd81df4a5637420fc81a02b55c
nl.vpro.api	api-rs-services	7.10.10		277762f74820afb0f3343c7fffd0fa47ef8c515e
nl.vpro.api	api-rs-services	7.10.11		e8698b74d2cfef52c329471c5a614bc9417fd64b
nl.vpro.api	api-rs-services	7.10.2		03258341fada34b84f2b5ef6dfe3a5cf00a596d3
nl.vpro.api	api-rs-services	7.10.3		5ecd89da0f04ea77467244f46cffff9d5d3f7b18
nl.vpro.api	api-rs-services	7.10.4		a613449fc4f1ef02d685656e83738adad2624320
nl.vpro.api	api-rs-services	7.10.5		068238e218e261478b892a3759fd755d40dafa78
nl.vpro.api	api-rs-services	7.10.6		df8f7ddc5e34b510a1156da9ac45c1a2fde041b9
nl.vpro.api	api-rs-services	7.10.7		93cfebe3250849d70b523f9700112073e3d00a99
nl.vpro.api	api-rs-services	7.10.8		6dc12d4444b04a49e213beaec49943a1353fbb91
nl.vpro.api	api-rs-services	7.10.9		35eb04567c1844c03987963f90479289fd1eea75
nl.vpro.api	api-rs-services	7.11.0		757747768f78ef8fa6fa0308b6bd25735f455760
nl.vpro.api	api-rs-services	7.11.1		89cb87ea4e423ffb0fd2e8b6b3505309396d1daa
nl.vpro.api	api-rs-services	7.11.2		46c10677e492d81cbb20e8fdd2110cc2bd71147d
nl.vpro.api	api-rs-services	7.11.3		04dcbfbcfa4c26cb106bd5c022c6078256d3e370
nl.vpro.api	api-rs-services	7.12.0		b43772d740f0c5aaec334840f12723635725f361
nl.vpro.api	api-rs-services	7.12.1		70694910805b4e7972f6f48f633ca3a715cc78e1
nl.vpro.api	api-rs-services	7.12.2		c8877d41119fe00f902f11835cc42bca5f9d83de
nl.vpro.api	api-rs-services	7.12.3		74fa68c449e4a07c3b07d017ed276f002c876b17
nl.vpro.api	api-rs-services	7.12.4		eb825e51033786bb345aaac549d3ce816d070626
nl.vpro.api	api-rs-services	7.2.0		0632f951a90d2909a8e9807f4ae6d33a5e618c88
nl.vpro.api	api-rs-services	7.2.1		432d3e6b94ca269c6682513674a5b3ed5740c024
nl.vpro.api	api-rs-services	7.2.2		afdfdaea969862fad76e1eb8dd61f49adaa36e60
nl.vpro.api	api-rs-services	7.2.3		1d448fa3ccc359be42496966f22cc157b8b3e27a
nl.vpro.api	api-rs-services	7.2.4		e0aca529fe9925bd4f26e9995ce28d096240d7fd
nl.vpro.api	api-rs-services	7.2.5		dace055d5041748a281076f0253210e873c09b15
nl.vpro.api	api-rs-services	7.2.6		e10f32c89d3311c284d57bec289544f0a802acf0
nl.vpro.api	api-rs-services	7.2.7		97517cb63bab8844efd0bc3f08e610dcb7a405cf
nl.vpro.api	api-rs-services	7.3.0		99dfcd62cdf98d19325d7de2568d58ee4931236f
nl.vpro.api	api-rs-services	7.4.0		5a4404c5068db607f708ca0b58ff4a9fb1fc9e3f
nl.vpro.api	api-rs-services	7.4.1		4dcf51befc1e56fa4d15632b8f702400a4833f61
nl.vpro.api	api-rs-services	7.5.0		c7cd1dc48c24f646c954fd94c09fe38cac4b1f95
nl.vpro.api	api-rs-services	7.6.0		d99efdb2be0ead5371c5a64d5bc826a291b7a834
nl.vpro.api	api-rs-services	7.6.1		5d01b73f4e09378aa2f4a0878e952736bd022f12
nl.vpro.api	api-rs-services	7.6.2		ed8a930018217fb45dea41b5012598d48a285849
nl.vpro.api	api-rs-services	7.6.3		db9c6daaa100997968157599dbb3841f7a153f6d
nl.vpro.api	api-rs-services	7.6.4		935f90d7facc3898b41805646988c98d36cc53d9
nl.vpro.api	api-rs-services	7.6.5		7f3d7c7ad2357a3e0ff3f937a5d72fd69cc673ee
nl.vpro.api	api-rs-services	7.6.6		0ee2072c82ec660ab31ea87710d3ea414980ed46
nl.vpro.api	api-rs-services	7.7.0		211fa02887b0baae6221698544963e3f9eeaa31b
nl.vpro.api	api-rs-services	7.7.1		3dcb2a8fd0c54f99ddf1c78a6dbbbf5ce82a67db
nl.vpro.api	api-rs-services	7.8.0		a6ef79206d29c900078ab85c33872e07b7a25ba0
nl.vpro.api	api-rs-services	7.8.1		fc0a78126ec5c5bbbec71eb5f3b51c4750c1204a
nl.vpro.api	api-rs-services	7.9.0		940c3effd0e15095518e78d11f42540c61a2e125
nl.vpro.api	api-rs-services	7.9.1		028d3927ba03141051de47e4433901f17953dffd
nl.vpro.api	api-rs-services	7.9.2		d332b07ba72500e46105b01739927fcb43778416
nl.vpro.api	api-rs-services	7.9.3		87b1f2700ba8671757e52bad28ac35363c82bdb1
nl.vpro.api	api-rs-services	7.9.4		9da5b88c8077810808a8c68c470810c3194a5210
nl.vpro.api	api-rs-services	8.0.0		bbaa671c3639ab9e0306ecb0624e62d0bf9061ca
nl.vpro.api	api-rs-services	8.0.1		5954c073c9c6ce1b1a5af469efd312ca30220aba
nl.vpro.api	api-rs-services	8.1.0		b17361d7ebace62488f968d6a3b6a11d369f69dd
nl.vpro.api	api-rs-services	8.1.1		ae9f87a4979a3566c1fcf8a9b99ba08e9affa12d
nl.vpro.api	api-rs-services	8.2.0		90bf5e9600b64e02e2a4ad67cade6a3a61fa0085
nl.vpro.api	api-rs-services	8.2.1		c01f0fbab2771a04916243172f634db1ab6a3986
nl.vpro.api	api-rs-services	8.2.2		7f5ba4c5d0f91c0181ead782e6be156c3bfb6e9b
nl.vpro.api	api-rs-services	8.2.3		f51aafde6947ecf48eaedc70bdc4d193c9109a30
nl.vpro.api	api-rs-services	8.2.4		00522b030a6c3687dddeaefa1c353ce6d5c1db16
nl.vpro.api	api-rs-services	8.3.0		bfd5696d35970e11fa64a2b60bcc01be3fa68b1b
nl.vpro.api	api-rs-services	8.3.1		3410c5c9e6ca647ae6719fff575459c9168ecc75
nl.vpro.api	api-rs-services	8.3.2		416e60814249bbf49aea9ff06751f0aef848a9ec
nl.vpro.api	api-rs-services	8.3.3		9bdac369aeea80ce072f2ae0796a192ef787ed0c
nl.vpro.api	api-rs-services	8.4.0		c0dddc0a88c9ca33c486d5ac97b1e8ff88b0b5f2
nl.vpro.api	api-rs-services	8.4.1		20273cd4139d4c027366549d4a4515bfa444d391
nl.vpro.api	api-rs-services	8.4.2		a159fa3583e8110fd7a427e961209c2b8d5ad876
nl.vpro.api	api-rs-services	8.4.3		07e5ee5077ccb565560416750972bf40c3feb48a
nl.vpro.api	api-rs-services	8.5.0		b129d63e87c277e6500186d20f79fae8e1441028
nl.vpro.api	api-rs-services	8.6.0		9fa5e695931377ec6feaac69ac39314c279897dc
nl.vpro.api	api-rs-services	8.7.0		d6181c3c20d8d8afcb05c0d976b28ec41fd0b5b6
nl.vpro.api	api-rs-services	8.7.1		bba5295a883fb1c585277913ac3dc9792621dcbf
nl.vpro.api	api-rs-services	8.7.2		0f12998c488552d2616761cf764f5f9242183c08
nl.vpro.api	api-rs-services	8.8.0		f362ffc996820d7a8f3f3f6e6c74daef20d93416
nl.vpro.api	api-rs-services	8.8.1		47258337985525cf9d13a29c46ec42e25885e1a3
no.nav.security	token-validation-jaxrs	1.0.1		3dfe6ffa24dc75fd8c1e92845f5e4a9b51eea8e2
no.nav.security	token-validation-jaxrs	1.1.0		0e2f4e0fe5bab7a15a595c0d995354aa7f1b6cb8
no.nav.security	token-validation-jaxrs	1.1.1		228bf8d64c387f9f8de2a0c57b1e0a7df354e265
no.nav.security	token-validation-jaxrs	1.1.2		9660acd722e5857659eb2ffb43a1777ca8dd680b
no.nav.security	token-validation-jaxrs	1.1.3		aefeff9ca40265a0fa1ab7e8ccfc87cb9418b047
no.nav.security	token-validation-jaxrs	1.1.4		f0af4db613da188d7ee83f7456dff9f7f74a2628
no.nav.security	token-validation-jaxrs	1.1.5		f00d0e7c0cd54060815b21b323a77f4dd8587338
no.nav.security	token-validation-jaxrs	1.1.6		a9be731d0adf6a1b6510caa32eec053bec017a8d
no.nav.security	token-validation-jaxrs	1.2.0		26ffb60336ab62cd7c6df4479f2c49d127ec52c1
no.nav.security	token-validation-jaxrs	1.3.0		d853f05275e4cdf81f4c1a0842a8f29b41ec6675
no.nav.security	token-validation-jaxrs	1.3.1		6ffaafd5fdb61c8567b1d185875dc3afaf921a75
no.nav.security	token-validation-jaxrs	1.3.10		a587f84bed69cc814dcefc5d90b3c920a3d9d02f
no.nav.security	token-validation-jaxrs	1.3.13		50b876b83866d12b284ce2f7238b2c0e03a5e1ce
no.nav.security	token-validation-jaxrs	1.3.14		ee6ed66e29b1518d8179b31367d93cabe6b13a18
no.nav.security	token-validation-jaxrs	1.3.15		b637d03e3a0a7013a0311f0ffe76a331fdfb732b
no.nav.security	token-validation-jaxrs	1.3.16		c7416e2ef0aab6896d74aa1dd0cae1385dc796e6
no.nav.security	token-validation-jaxrs	1.3.17		0378d57c6f3d85709170b1fdf55f19172aeddc16
no.nav.security	token-validation-jaxrs	1.3.19		9c001a8328b8634eb4acdf52cc464bfd51b694f4
no.nav.security	token-validation-jaxrs	1.3.2		6da56710635d00ee703258ad249212504dfebec2
no.nav.security	token-validation-jaxrs	1.3.3		4024c4317fa8d59933b73428dd01ef8ea9342df1
no.nav.security	token-validation-jaxrs	1.3.4		ee7fb344ecea7a7e147f2190ddc4c7ff48eb986d
no.nav.security	token-validation-jaxrs	1.3.5		4acf50c3db668f1c704eb4457460bc3a01e05873
no.nav.security	token-validation-jaxrs	1.3.6		b3015cab224150c0da546a2db87b2a67c5ee339d
no.nav.security	token-validation-jaxrs	1.3.7		c9671457afd9c0bd2a0360e9eb5d17564d6aec45
no.nav.security	token-validation-jaxrs	1.3.8		d197807f729af988caa852ccf57e2b0a2a755fd6
no.nav.security	token-validation-jaxrs	1.3.9		e788e5100c977513b68fe0d61fb0a03a8acd0fff
no.nav.security	token-validation-jaxrs	2.0.0		98264e7385962fa8c9ef74257bf10e0e813fb0bb
no.nav.security	token-validation-jaxrs	2.0.10		4aa6ba9d0b092ebcc64316ce5b53c827c2784293
no.nav.security	token-validation-jaxrs	2.0.11		b9c3a590ae8ea2fd1954f1adca17a2fdad9a1bee
no.nav.security	token-validation-jaxrs	2.0.12		632c9988af3ce867c50dcbb716504cc5986a0e64
no.nav.security	token-validation-jaxrs	2.0.13		6867e4a16787127f8a0a2ef730b5089a49b3638b
no.nav.security	token-validation-jaxrs	2.0.14		a6c6a2c990ddbacf0f89f3c4e3e62dcafbaa5f9f
no.nav.security	token-validation-jaxrs	2.0.15		4248d544c1f3ee87a27286c169bc23647f00d3a4
no.nav.security	token-validation-jaxrs	2.0.16		83916f53affc8690115bf05c562edc1e0f93e93a
no.nav.security	token-validation-jaxrs	2.0.17		9b297d51dd919703a6587543d10726a01e06bec3
no.nav.security	token-validation-jaxrs	2.0.18		8a8d0f0165d98416dbb1e5db48054a136bd41951
no.nav.security	token-validation-jaxrs	2.0.19		1c6b84d3c20c8a83eace0e9004a5b5ed0e01157d
no.nav.security	token-validation-jaxrs	2.0.20		6321ef65e9bd9f1bf01bee8e5e9e917d96b06a75
no.nav.security	token-validation-jaxrs	2.0.21		0a50ba6dbc548f5f70f2f585ebb437a7a985b73c
no.nav.security	token-validation-jaxrs	2.0.4		b2e635a94d9b96097ea6a961dedbae4a2366b4ff
no.nav.security	token-validation-jaxrs	2.0.5		4c47830b1ef0921689efb78c39a5ca92b6b851ca
no.nav.security	token-validation-jaxrs	2.0.7		31b2f5f75ef611f0313ce0dbff3bd790ef10739d
no.nav.security	token-validation-jaxrs	2.0.8		a1f5fa0f05f2716fb4dda99ba1cf7651fb1f23ef
no.nav.security	token-validation-jaxrs	2.0.9		551ada0465cefb4aa86bc5464b7429295387441f
no.nav.security	token-validation-jaxrs	2.1.0		4b89db02fe2eee69bcd6cb72e14e2cd01814bcb6
no.nav.security	token-validation-jaxrs	2.1.1		5e6f37b882a74f7326f9ea932f6d4f39d38b58b3
no.nav.security	token-validation-jaxrs	2.1.2		7969eb7b955b4b86f22621603e554853f328c8d9
no.nav.security	token-validation-jaxrs	2.1.3		6a51bdd31aff416e10f08d824e24f605e468c7c8
no.nav.security	token-validation-jaxrs	2.1.4		85b28b3fcb94148fe4d1ea63f2dcd8c4f7bd37b8
no.nav.security	token-validation-jaxrs	2.1.5		07cfd097fe860252ce2689d85b784bb0504157fa
no.nav.security	token-validation-jaxrs	2.1.6		cba4175acb6e3c7a1e25d43eb9d610b9947be4e3
no.nav.security	token-validation-jaxrs	2.1.7		edeb5fd4782b4e16a76290733d219abd187467ce
no.nav.security	token-validation-jaxrs	2.1.8		2c398141583ee0c5ae54022d15305b8750427afa
no.nav.security	token-validation-jaxrs	2.1.9		3b5ca7fd03bf31db4d828f68031fdf4e6446ccd7
no.nav.security	token-validation-jaxrs	3.0.0		8d5dcd3887473075d0bd29ccc7d94f6d03314596
no.nav.security	token-validation-jaxrs	3.0.10		460d936defe0351c0fc4608d4b7363740342c0ae
no.nav.security	token-validation-jaxrs	3.0.11		e09f485395e6ea0ebf78a17842896292375d9d42
no.nav.security	token-validation-jaxrs	3.0.12		efeb2561b7a82b74fb0b4335ccaab0ac791a3aec
no.nav.security	token-validation-jaxrs	3.0.2		ff68b096d5f070eaee14208139586ef68cc516da
no.nav.security	token-validation-jaxrs	3.0.3		42af747bd19eb18ed8bedf284321439cdcf92160
no.nav.security	token-validation-jaxrs	3.0.4		91b21072ffa0a6b381dea577059f09f9ae925e09
no.nav.security	token-validation-jaxrs	3.0.7		7da0a9c258926563da7dfc0d28f44d167b831c69
no.nav.security	token-validation-jaxrs	3.0.8		380ff9dcabd84920859e406b7160dfc714581733
no.nav.security	token-validation-jaxrs	3.0.9		54dc71183a1631b789f58791cf3cb0fa8ae8acea
no.nav.security	token-validation-jaxrs	3.1.0		04c9dfbc366ccab2c869ea1dd30e733885ad42af
no.nav.security	token-validation-jaxrs	3.1.1		a129a1637b20771b7f08b1ac7bf2d1593d3c1704
no.nav.security	token-validation-jaxrs	3.1.2		6e7ee5dbf8103f1476c283f38d16509012fb7f10
no.nav.security	token-validation-jaxrs	3.1.3		9676314b7b5e9f603683617da0debd94dcd64e96
no.nav.security	token-validation-jaxrs	3.1.4		5983e8a91c1ef6100114ef441bdfeb757219e417
no.nav.security	token-validation-jaxrs	3.1.5		b3956ab179395735252bebe6d7c0e38e1c6a7462
no.nav.security	token-validation-jaxrs	3.1.6		efa92a77c68c9777b504f48ac9d878a410cbfc81
no.nav.security	token-validation-jaxrs	3.1.7		1ff98a0264fb795962870db3d087338c585c58bd
no.nav.security	token-validation-jaxrs	3.1.8		320ea9feb1ed03a0cf67c9ccb8b57fafaf1ff1f0
no.nav.security	token-validation-jaxrs	3.1.9		9cae6ce65cfb17fa6fb4b8f146c6f2dcc17293cd
no.nav.security	token-validation-jaxrs	3.2.0		e4c2160c76a4ad40257d9d44c7366617dac43f39
no.nav.security	token-validation-jaxrs	4.0.3		74fcc7149a468d5116affc6209e855124569e4e3
no.nav.security	token-validation-jaxrs	4.0.4		64d531a294d2ad5881d97981113a881b107fb2e4
no.nav.security	token-validation-jaxrs	4.0.5		d4b7c1e5763fc99c2c938b32d0280f78c34a2e5d
no.nav.security	token-validation-jaxrs	4.1.0		8594921b8db4ea6e6db784a2d8624d47ab386f7a
no.nav.security	token-validation-jaxrs	4.1.3		bacfb733888aebdef68c0174e5146fb64b60d346
no.nav.security	token-validation-jaxrs	4.1.4		90c8f1d80d9963aed532988f98aa294e704bf461
no.nav.security	token-validation-jaxrs	4.1.5		aed78c12fe5ba635794eeb055a5a1682cbab681f
no.nav.security	token-validation-jaxrs	4.1.6		0410ef275e75a09605057d57e1efc3093d01c85a
no.nav.security	token-validation-jaxrs	4.1.7		c65970e0baf88a95e3ea0f8a3b06f1f7e5cdd177
no.nav.security	token-validation-jaxrs	4.1.8		d6faddeee9eee34a7e68cdfb80e174157391e2a8
no.nav.security	token-validation-jaxrs	5.0.1		366c7689c7bce8c7df537a0f2f72600d92d0b4b2
no.nav.security	token-validation-jaxrs	5.0.10		4a0d0940b301d51212e0f638d313af9480aa8d12
no.nav.security	token-validation-jaxrs	5.0.11		ba18303bf57aa29d04d5f74a9bbcccb14eb4d653
no.nav.security	token-validation-jaxrs	5.0.12		e9ee2031382a18366597028dd1bc71538a5f6928
no.nav.security	token-validation-jaxrs	5.0.13		e7ec6d81a7bff30f90d8e0b1cc7860e3583fb9a0
no.nav.security	token-validation-jaxrs	5.0.14		baeb796300e4ee2731a6cdc949e3805959cb4956
no.nav.security	token-validation-jaxrs	5.0.15		fc706cd86ec221a19bf1964ca8c8858ebbc9c43f
no.nav.security	token-validation-jaxrs	5.0.16		65281036dfe41cf1b7ced4c8e6feb1314ba271e2
no.nav.security	token-validation-jaxrs	5.0.17		f1b9f96b9d453f320151ff2e680e4b624a0533f1
no.nav.security	token-validation-jaxrs	5.0.19		d5795a4531cc1f82d9fff50de1bb0be27fbd693e
no.nav.security	token-validation-jaxrs	5.0.2		5595fbf6c6245c36542e301ee53bc429ee48df9b
no.nav.security	token-validation-jaxrs	5.0.20		9a338d5dceae65f5fca0e3ecb77679122ea859ef
no.nav.security	token-validation-jaxrs	5.0.21		36815e229f8188d1ba2c2ec435a69087402c6238
no.nav.security	token-validation-jaxrs	5.0.22		d369760e6ac2309868c51f39c39b83fb95dfade0
no.nav.security	token-validation-jaxrs	5.0.24		8706ce4c7405146e68e65c7fbeff4ff577abffed
no.nav.security	token-validation-jaxrs	5.0.25		27a42af91ec13518c2b8c97537848b0f630ff48e
no.nav.security	token-validation-jaxrs	5.0.3		541cd40057fd83583e5df01de01f0972615e176f
no.nav.security	token-validation-jaxrs	5.0.4		9a9e1e05ab1c613a5bb98e4a40fcccc09450054f
no.nav.security	token-validation-jaxrs	5.0.5		c8eb6caa16aa78f5ead59283bef03c8c1dab881d
no.nav.security	token-validation-jaxrs	5.0.6		ef7380fedcf56901cd4f9e0fbe1106e004ad4726
no.nav.security	token-validation-jaxrs	5.0.8		e625da8b1f57238206bea8b43963e432b3e2e4a0
org.antlr	antlr4-tool-testsuite	4.10		21caff610b103cc964d63944a48426ea7804943e
org.antlr	antlr4-tool-testsuite	4.10.1		90fd0aee6f77eb60b862d57973bea5cb93a18695
org.antlr	antlr4-tool-testsuite	4.11.0		585d69653c550429f183e43fed4308d9d0186040
org.antlr	antlr4-tool-testsuite	4.11.1		49c0ec430d9e45dab28b9447c0bc30c0b63aa7d4
org.antlr	antlr4-tool-testsuite	4.12.0		f896632f031d45b5e225572edeb2b31b3c8c5d79
org.antlr	antlr4-tool-testsuite	4.13.0		7f87a3b267965a51e2d64d5ce81d590168507e4e
org.antlr	antlr4-tool-testsuite	4.13.1		e5367ae3eeba41f7c462152c7d50e8a399561316
org.antlr	antlr4-tool-testsuite	4.13.2		d29ce0382aaa329b1d0d7e4ea5fb894395559e05
org.antlr	antlr4-tool-testsuite	4.5.1		30896934d5aacfdbdb6b36a6a4b02a1751f7ac3b
org.antlr	antlr4-tool-testsuite	4.5.1-1		9a87872dc194f4871cd4fd5ae2b350d995c0d091
org.antlr	antlr4-tool-testsuite	4.5.2		a5b8bf4b5ccd2eb9d80fae9133f9fdbcb14014fa
org.antlr	antlr4-tool-testsuite	4.5.2-1		1dc2863567c248c86474c8ef90fb251fdeeb2270
org.antlr	antlr4-tool-testsuite	4.5.3		660d4960ae70bb013360496e0c2f939d1a8d93e0
org.antlr	antlr4-tool-testsuite	4.6		b814edf339f275dbedba8c2bd54c3882ff57271c
org.antlr	antlr4-tool-testsuite	4.7		90e4448373e84c0cd471fa6b5b1b2124bab88b65
org.antlr	antlr4-tool-testsuite	4.7.1		96b292d5786ffcfff95babcd52027d9ff1e518df
org.antlr	antlr4-tool-testsuite	4.7.2		707bc7c2be8231a93a595204dbefc5f5800e9e15
org.antlr	antlr4-tool-testsuite	4.8		45780fa64ca02de54de26882d4ab156093b63942
org.antlr	antlr4-tool-testsuite	4.8-1		68a00e02972e8cc382a1f6eef762a86ef5625d91
org.antlr	antlr4-tool-testsuite	4.9		b7b5865eba7534605188ff36cfc7e3b24ce671e2
org.antlr	antlr4-tool-testsuite	4.9.1		ddcc3af44074f7ce5ef1f115477624d34387d866
org.antlr	antlr4-tool-testsuite	4.9.2		a00807cf873e31603d0dce9c2342a05de3a35caf
org.antlr	antlr4-tool-testsuite	4.9.3		5213d3dfb067a85e2507e512843eda94b9ec23b6
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20240905		0c3ca2756e33e2a18397c72421d189badf361e71
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20240909		14279271d2c9983602872bd37ec18a09e48a96fb
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20240911		feb958aa4e2292aca17974dc5138fe6bd8588b80
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20240912		ca0c71dd48d1a828fb7304be92089b4b4c9e8925
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20240916		481dadcdc92cfc5761e099741ba294a38d0c52b1
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20240922		08be280446f524264a39169d62173de85b1a3677
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20240923		b874d6716e1d8cbffedd0bf0e2055c9fcf96ef1c
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20240925		4b201532fe118aa27eadee43e52496547338f599
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20240930		4cf836ca678af9c59cf661b337d962d3d7d22720
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20241011		5ccd81dea1680b74f196a44cce82f5bf4cec2f7c
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20241012		5bcddc30e3f7d0c684db5b3a78ac0fcc95d09c11
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20241016		7f90ed627254e6452382e710a9813fe75d1fca2a
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20241018		e1a880d816235fb898a9812a903194d05514fedd
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20241022		61ffb5e378ba637c46411ed0249466b4cba96826
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20241025		0821eeee57efe8963493e8beb3b9f6624603fbcc
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20241107		0cd246c618f95e4444a8b7cf11a5726355798e00
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20241120		68816c4f9eeb57da3e7f25c9c58d4065fd79c266
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20241125		d312317dc8f78099f257b30caed500f0d1648f79
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20241231		965b41cd1d87be46868ff5a25970f3bad8b788e6
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250101		6417f0a48f2c5e8e99bb9dec4368b3bdd8db49dc
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250102		1cfc83f687e949bb04ad7bacbe54540b5568d14a
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250107		c84f64a48ca3b0c021e3400dd006b0559957516b
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250108		9767a0b6d66513504155e6e8472ef801e4d6b378
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250109		d07f924d0aef20670cea096db30e3443ba657dd7
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250110		1e1329bd1d30d5f49e3f607d06cc1dd9cd1a6bf2
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250125		42bd9e26b593c9c50722f21a9869834544e00ba2
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250212		4adb0ae3a3f4fab8ceff08016820e981c203349c
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250225		5f311e737491a5693f5eb8170fa5bb833201a513
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250312		2414fe6cac363633c4acb76879622efb406bacdc
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250401		6cd5c5688ba6416b2e054a37516b5053f6d489b9
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250404		7696d74867737b4889d79709ecb74820a7c82ef8
org.anyline	anyline-data-jdbc-yashandb	8.7.2-20250502		d505f683300be8cc6e82a2512b5bea8fe73b6ef8
org.anyline	anyline-data-jdbc-yashandb	8.7.2-jdk11-20240911		457a8f7e79f7745cd38686a94d8414d7238aa3da
org.anyline	anyline-data-jdbc-yashandb	8.7.2-jdk11-20240912		8f00311e497b67acd36f7879e581b8ccde8140ce
org.anyline	anyline-data-jdbc-yashandb	8.7.2-jdk11-20240919		c1f0be4767ee731260f6765235b30809ce44a6d4
org.anyline	anyline-data-jdbc-yashandb	8.7.2-jdk11-20241015		867ce5a8c1e54521c8aaf4f01e7b2f8446a85612
