ai.yda-framework	channel-shared	0.1.0		037f482a2bb44e1ec59f4de57a4fe95e7bc5ab9d
org.jmxtrans	jmxtrans-core	256		d00ab36b38bc9dbebd32fb4cfc18636957504841
org.jmxtrans	jmxtrans-core	259		479d68f6b861798a89c6a681a26861429b426353
org.jmxtrans	jmxtrans-core	260		8e60ad7ad0cdadb425b51ea5f75d3c8ef35a5285
org.jmxtrans	jmxtrans-core	261		78bb4e75c5cb571425161146c6a3c8aace2a9e91
org.jmxtrans	jmxtrans-core	262		efc949593762aa7f7f47fd7eb9568eae883595f6
org.jmxtrans	jmxtrans-core	263		4cadb704396d3203369159e104f395d8a9fc992d
org.jmxtrans	jmxtrans-core	264		838d7a2904b08f8f9c5557719d94f37e73c8c176
org.jmxtrans	jmxtrans-core	265		c62846f008dc406097b0c0b7605d6103b794bb88
org.jmxtrans	jmxtrans-core	266		f83451576be13cb79799de38e1503425582747ef
org.jmxtrans	jmxtrans-core	267		25ee4a7cc757b49b85fa3a90590b61cca3a67b6c
org.jmxtrans	jmxtrans-core	268		8ee3940387bd47cc2f68f882d9779d552ffc6b39
org.jmxtrans	jmxtrans-core	269		15514ff7db9d57001d507abcea41c6a7d598edf6
org.jmxtrans	jmxtrans-core	270		b97153beaf2550791f4e10ff94d89da65b755bbd
org.jmxtrans	jmxtrans-core	271		c6170348331238f1951f160c4a2085449080eefe
org.jmxtrans	jmxtrans-core	272		d682b6b5497da44ab2d8a151bfa81dba19491934
org.kotlincrypto.macs	hmac-sha1-linuxmips32	0.1.0		N/A
org.kotlincrypto.macs	hmac-sha1-linuxmips32	0.1.1		N/A
org.kotlincrypto.macs	hmac-sha1-linuxmips32	0.2.0		N/A
org.kotlincrypto.macs	hmac-sha1-linuxmips32	0.2.1		N/A
org.kotlincrypto.macs	hmac-sha1-linuxmips32	0.2.3		N/A
org.kotlincrypto.macs	hmac-sha1-linuxmips32	0.2.4		N/A
org.kotlincrypto.macs	hmac-sha1-linuxmips32	0.2.5		N/A
org.kotlincrypto.macs	hmac-sha1-linuxmips32	0.2.6		N/A
org.kotlincrypto.macs	hmac-sha1-linuxmips32	0.2.7		N/A
org.kotlincrypto.macs	hmac-sha1-linuxmips32	0.3.0		N/A
org.lucee	activation	1.1.1		01be4d62f08cae2b1a04aabec87ea03f7e287e6f
org.marketcetera	remote-receiver	2.2.0		9a4efe34d43213bf48a416fb13d0e6a65198166d
org.marketcetera	remote-receiver	2.4.0		3f2cfb524f463f50810716fbe297524046d5bc59
org.marketcetera	remote-receiver	2.4.1		44f53ef5471a8af214b370c9d908c98d973b81ab
org.marketcetera	remote-receiver	2.4.2		09931884f97de001d0d2aa52c984a71f4285cc04
org.marketcetera	remote-receiver	3.0.12		d81d22c02dcefb5b445202df0723eff7f90b9cec
org.marketcetera	remote-receiver	3.2.0		b837a63bc2a0c7eec8897c63ed11aa2ecf557fdf
org.marketcetera	remote-receiver	3.2.1		f43ea2e7d014f50df9f9d5bcb60a0bd418a63edc
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.23		50becc969b706b426aac59f1584a3a842f4a0e5d
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.24		39e6850494d157a8f81467f6a47b4a332cd6a569
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.25		9284c1cade79a28bca17b67718f8f68aac7e7a99
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.26		2d8248d9b5c217142073b32f4cb446270481f5bf
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.27		ad22d7043eb9e7f6ae8c7f970b117288cc3bf7e1
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.28		e46dad25b224f5165164ba8f80ad5ecea75ee11f
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.29		95ae7af96226bb484186eb4275594edf78222cf4
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.30		a8a8d85befd41c302b53dcb1a238fe24b3fb5db0
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.31		66feaa6afce25d67fd24796eec99eba4df5d18ca
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.32		dccfadd91f0586ca5071035fa01954a969c99ca7
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.33		cf9ed9bab65214bd0d1552052cc620fc3e86824e
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.34		272b9f521cd290fabb700e42a3b8cc59a3cfebfd
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.35		1df49e0f757c700eb9c8e9d71dc94eb350b27f89
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.36		b9776b6b925bb93d38068410a2115fd5f3e8c113
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.37		344f8f7d32c5ef0aa1ad367f8c067d97b21b9882
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.38		12fbfa54c2a63f34e8cf56155628b08eace9570d
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.39		3dcb9be990123b6f666ee705103a5fdd2ecdb1f6
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.40		2d207f0a5015063d5687661bc28d126f4b19a96e
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.41		1d78c10e4b44df532c328cc0b16e7143b6fda5da
org.mobicents.resources	restcomm-slee-ra-cap-ra	2.8.42		d93afb5cf0fc6adf29b57dcd2d9190d8481bd9dc
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.0.43		bd7259bc13c3de7cc17510a6b7f7a66b7d438c25
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.0.44		ad062c7ca2d436f5c4b8fced3263efd274fdd169
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.0.45		a9903c533613991be9502c0dd21f0bc2ab3d8d27
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.0.50		42c41caf6558fe41b8358d47293665f97636bdd6
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.0.51		f93836fdd3dbce0cb47f16302e8405ad1afe15b8
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.0.52		092ec00a5c6e96a3d43ee9cfd85394f91d5f9a44
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.0.53		e39068461335ca37b585b16883f2427f47aa484b
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.0.54		c0880db34a86b842f26140aab0698410f13d4655
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.0.55		e4813e78c6b9ba9d566bcdc701f6a10325a9f6f7
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.1.1		7e1a1d52d1b42c1fbb30f9efc76389f286d87552
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.1.13		719f124f4b980254d5b6b31a95876c6297a54b84
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.1.2		f76363d07c8f2e40ea4bf76e8244c461dc650767
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.1.57		08ad7d3a4fc99b57437cfec4aa02facc1c4afb04
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.1.6		4ee2995197e3bea6f52da15752c91b3db7b02658
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.1.7		682e1675eeabe2fa54b6a7f10cc34f532f6029a8
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.1.8		e4c150fd25e22e29937c9f81dd4cdd3cc636d65d
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.2.59		4cbac01eec00e7bf7d9e1d9a180dcc3cfb6899b9
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.2.61		47eab0fe7b77803ff7d952678ce9e4cc36f447aa
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.2.62		9e2414d219983f00c82e7d751bafb67835c85d75
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.2.63		c6ee4019e1ca3c38d8e97b4cad20e32437e07d60
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.2.64		2acad8f213af519e7ad1d8d8f6a5449cc6dfa4fb
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.3.65		2eac3e782204cfe10bed52c98a9cfec45945d6aa
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.3.67		13d2810647d09f4676d3d8cac53df648f07a70ff
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.3.68		ebb954b24c02b61fe55cc6dda45cd52d297b74a2
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.3.70		cf9fb5a32891fe45441e66b2fa7ce3ee9bc1490b
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.3.71		7e1078d034b698d32094baf1922e29aa23ef0a28
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.3.72		88d0702ed376a67ebe918cce31f85b95c5408ec4
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.3.80		c39baa63c6af6f8fbdaf39b4377a5ab2c247b67c
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.0-17		4d48576aa68dbf4e7bf428f87051d5638239c90a
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.0-177		2ae4a42e65bc770c48ab6d823e66403896cdc9ba
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.0-55		aadf064c344c9713d4836ef8461ed478c56cb1ba
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.0-70		15312a513328a244be3dad458762f9efca9194ac
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.0-71		b790d9271485f7f771b789911ed73cc918cf7136
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.0-79		c4d3209cf9ba4a8bc69d65db111f63aa5a5528ba
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.0-91		c2ebe9f9ab769d7124192603bd20530f7be1608f
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.0-97		9c4560f2388c78089ca0901e8a6f73ac22f06ff7
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.74		71762bcdd2e091826bf842b7dedafc30f4dfa4d1
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.75		d179ef1e20923bc642dc50139eb20eae755bab50
org.mobicents.resources	restcomm-slee-ra-cap-ra	7.4.76		13b3a4fd4cbc296714ea965cf92a1068c955be8b
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.0-44		7b86b980a0b895ad89458078b74a39467f788022
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.0-56		733fd8919fc65347bed0837b2f9325cd7e7c66f9
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.14		2aa9e4bcb118e64afea1b3471ff961bb019784ae
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.15		8520cba5d880280501a5358afeaac1f1f6612d3a
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.16		a1dcec2ef5e64808d53cbefda00ed67378f84121
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.17		01943202dd7e5542195bc203a953e290184bb379
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.18		22dfab532d01b8d9a8609f786a9b03eb8da94db4
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.19		61d6e827fe9a4a3612ee4c328b888c8a3f4dcfc8
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.20		1fe7822aaf26d36a810f689dc235f6279dc02019
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.21		cbb26bff0d14eb3327cb5d9e053c4969b3c20dc8
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.22		b3b0daac47d1a52bf15cc7705de6be80313c648c
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.24		9dbfb3048cae9a01e68424372dea41ee42f42d6c
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.25		2928b66b4539ad12233bb812b384746b3fae3192
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.26		cdfcf11dbc6a02d64f25b018e8f45bbc008ecaae
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.27		dd25087f75927c23b359b322b544d5e0c1ea8f98
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.28		ffceda7a1b818d00dc2522173a730ea101ffa8af
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.29		d5e5f945cffba8632f66c070400580cf8fd8bfb1
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.30		f4ed835f6615fb706ead61fb007c8187e9f8cbca
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.31		bffb750272d2b734ba388417a6d54446c346e6cc
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.35		3074bccceb1b0b554a1eb5290a9155f95e8280d0
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.37		98336a0b584416e4d1a4c0a436f55e013f4791c3
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.0.39		01abe2d3b3dc697922ecff1fd7fd7501579841e3
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.1.10		63feae713ce93b56855deed92aeb263202ebb083
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.1.11		a4662a33eed1a599982f8b28d55dc3f42b25e791
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.1.13		a5edec85879b52d56dc5c51158ade51d6797e9cc
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.1.2		5316e277d000f72cd21cad39ca514d3f05f7f5a5
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.1.7		7ee35802df84aee2bc4a281f5888d820b1bec572
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.1.8		bbbab4b35d8e79cfb3a9d476544493cc4d042296
org.mobicents.resources	restcomm-slee-ra-cap-ra	8.1.9		4891a4d61821ea6163c04c5571f4219a387b077d
org.mvnpm.at.babel	plugin-transform-property-literals	7.22.5		8246ac9bc0bf4c8da6da9b5e316cf2b6388833be
org.ow2.chameleon.fuchsia.exporter	org.ow2.chameleon.fuchsia.exporter.jax-ws	0.0.2		2c6ae75011f7fa4a6577c0b7d56d168010327020
org.ow2.chameleon.fuchsia.exporter	org.ow2.chameleon.fuchsia.exporter.jax-ws	0.0.3		58bed9c39163b8812f111b78ff968363cbc39972
org.ow2.chameleon.fuchsia.exporter	org.ow2.chameleon.fuchsia.exporter.jax-ws	0.0.4		21c69f6844afaf769778de7b2e433720aad6f88a
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.0		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.0-RC3		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.0-RC4		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.0-cxf-2.2		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.1		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.2		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.3		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.4		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.5		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.6		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.1.7		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.0		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.0-M1		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.0-M2		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.0-M2-SR1		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.0-M2-SR2		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.0-M3		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.0-M4		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.0-M5		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.0-RC1		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.1		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.2		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.3		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.2.4		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.3.0-M1		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.3.0-M2		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.3.0-M3		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.3.0-M4		N/A
org.ow2.jonas.assemblies.profiles	jonas-full	5.3.0-M5		N/A
org.smali	baksmali	2.0.3		332177ba359ab34d964dc6b85efa301ab00d1179
org.smali	baksmali	2.0.5		2426ae2ef7b45a05ec83da1e63dc114382d1058a
org.smali	baksmali	2.0.6		89ce7d941a833de8ef24ab22cfa97cbd13789a59
org.smali	baksmali	2.0.8		03395b892599b2b514479d96619d0c80c03acaf7
org.smali	baksmali	2.1.0		7ec985b8d25c3b1a7482cf483f6e0b7619956be5
org.smali	baksmali	2.1.1		f2a150b9aaebbe4531b2349cd2786d88758ce3e2
org.smali	baksmali	2.1.2		4fd3c0b40d757b4699675f5a1aa357dc28e2f242
org.smali	baksmali	2.1.3		18631052ff7ab9315caa33c0990fdbfac23d8ec2
org.smali	baksmali	2.2.0		fe6d639b33e3b94b9c6f6950e0cea0603952af5a
org.smali	baksmali	2.2.1		04e471ab0ca1959473c23f1be70e9697a9c23f45
org.smali	baksmali	2.2.2		7b96d4e16535357ab329d1fcd3dd6fff0aec0b2c
org.smali	baksmali	2.2.3		ac9d8e9ccdec1a5bbff30735a89b8933c01b8ad3
org.smali	baksmali	2.2.4		79ac6dc1c19b0dadda402fb82de70caf62f64d0e
org.smali	baksmali	2.2.5		4fa3f26915c42ad4bdd9f32f4fb1660c3e2619bf
org.smali	baksmali	2.2.6		a381872ffc25189afb1e6e1ba1c9792372a9f7b2
org.smali	baksmali	2.2.7		ff00b09e2775e4d38a8914f2b7dbb6b6e9374f76
org.smali	baksmali	2.2b1		795aa9b9d6bc0b90a9d19b159912cec575b663f2
org.smali	baksmali	2.2b2		980a66b3a898ec52e4efbf3c6c04c424605e9a0f
org.smali	baksmali	2.2b3		e224960f39acf7eb2b7bebf2725769a0dfc1a0e9
org.smali	baksmali	2.2b4		82b4e6547c787084c51d5159c6c5ae40eb684b80
org.smali	baksmali	2.3		62970fdb29037e43100ddd56f3264547021c0829
org.smali	baksmali	2.3.1		9b83e5cf289cc8b350f0c3d65bfe25272fdffc75
org.smali	baksmali	2.3.2		be077606467791d7d5135ff292862359cbb7563b
org.smali	baksmali	2.3.3		35f61624644b28c0855de6902250774d8599e718
org.smali	baksmali	2.3.4		3ddea413c4db517b69086979c00d4ed84e5e4950
org.smali	baksmali	2.4.0		1befd50bf443503cd4d565f5743742f661b9317a
org.smali	baksmali	2.5.0		a1ca25c496806e83313ed877fa364dd7586bc16b
org.smali	baksmali	2.5.1		6498f3ab7cef8b4b6334ac8269dd7d623b4db0fa
org.smali	baksmali	2.5.2		1375ac2ff5531e14c308c0342703d9842602388f
org.sonarsource.scanner.ant	ant	2.4.1		N/A
org.sonarsource.scanner.ant	ant	2.5		N/A
org.sonarsource.scanner.ant	ant	2.6.0.1426		N/A
org.sonarsource.scanner.ant	ant	2.7.0.1612		N/A
org.sonarsource.scanner.ant	ant	2.7.1.1951		N/A
org.tpolecat	skunk-core_sjs1_3	0.2.1		fecb433e07af2f592267ea778a7581c188ef1aeb
org.tpolecat	skunk-core_sjs1_3	0.2.2		4e13667a37641bb8610f2a8a9512d1b3caf9f7d6
org.tpolecat	skunk-core_sjs1_3	0.2.3		7bef0389934c5d00d6346b7f118fc7661235a5ec
org.tpolecat	skunk-core_sjs1_3	0.3.0		10792bdbca893f25022d3544ecb9a732cddc118a
org.tpolecat	skunk-core_sjs1_3	0.3.1		e74f58b22989d7bac490d91166bee9d4d7f8aaa0
org.tpolecat	skunk-core_sjs1_3	0.3.2		03e90a5a9838e4d807d26612436429258d06785f
org.tpolecat	skunk-core_sjs1_3	0.4.0		332674a19266d94c56009b6416b28fac38a026f3
org.tpolecat	skunk-core_sjs1_3	0.4.0-M1		62fa7a7fd355222d74b5386c020e9f01427b6cdc
org.tpolecat	skunk-core_sjs1_3	0.4.0-M2		cdee0fef8bb5fb94afc01ddcf75d6ed18f604813
org.tpolecat	skunk-core_sjs1_3	0.4.0-M3		20a8728cc3973a82e794cfa2561436b7bd6e176e
org.tpolecat	skunk-core_sjs1_3	0.5.0		6aef352e37fd2e51c4d5d41b96b7d5b1e0c9aa34
org.tpolecat	skunk-core_sjs1_3	0.5.1		9bb58740b75e52524218c56cb319b56f90f1a74b
org.tpolecat	skunk-core_sjs1_3	0.6.0		830dcfcb6138e1c96a1dadf85b6f8cd4e00176e1
org.tpolecat	skunk-core_sjs1_3	0.6.0-RC1		03d4cefdb8300cbfd0ac11ae1566296c0bea2451
org.tpolecat	skunk-core_sjs1_3	0.6.0-RC2		de1304246333216c502e1bf095db3ffd8e4f7334
org.tpolecat	skunk-core_sjs1_3	0.6.1		7e29d3a94dd1627b7d1d7d8be949926bf2b9cd0f
org.tpolecat	skunk-core_sjs1_3	0.6.2		95c46678f9713a74d84c515c235837eb4978c64a
org.tpolecat	skunk-core_sjs1_3	0.6.3		28b8a940874dc505205ea5b816cd113a454f0a56
org.tpolecat	skunk-core_sjs1_3	0.6.4		a9518d95fc3cae450302ab2b827b44c00099de15
org.tpolecat	skunk-core_sjs1_3	1.0.0-M1		59b792ba075fe6324e30f9a66e3ed07b3ab79525
org.tpolecat	skunk-core_sjs1_3	1.0.0-M10		fdfaa02b938a59b6d813b751b44745c0f447b963
org.tpolecat	skunk-core_sjs1_3	1.0.0-M4		fb0cb6c498de6d752a8bc37aa4a22c4c1db62e24
org.tpolecat	skunk-core_sjs1_3	1.0.0-M5		5758e4f0434d1b65c4feb37c7f34c2cb0554a959
org.tpolecat	skunk-core_sjs1_3	1.0.0-M6		024744b9de3822d5cff2dac703f65f84dd1c04b4
org.tpolecat	skunk-core_sjs1_3	1.0.0-M7		a4f94f2d7139e808597bda25c1b53016bec463d3
org.tpolecat	skunk-core_sjs1_3	1.0.0-M8		adf1967b59363f9e5507a8c1c59662b47bfc3b59
org.tpolecat	skunk-core_sjs1_3	1.0.0-M9		271d256c4846d3ab1330aa309f1e0cea8fbf50a4
org.tpolecat	skunk-core_sjs1_3	1.1.0-M2		d78be144b8cff0300c6d29bd7536c80e4fb27971
org.tpolecat	skunk-core_sjs1_3	1.1.0-M3		a298759a43a0e872ac9d69cbf79cf7ce4f5107a9
org.virtuslab.scala-cli-signing	cli_2.13	0.1.15		3cc318bfbb27ed9dee3b2b01d456745146f41a1f
org.virtuslab.scala-cli-signing	cli_2.13	0.1.16		8bc71fbb8347325f54b9fb6621c869c771b2f66a
org.virtuslab.scala-cli-signing	cli_2.13	0.1.17		c2a4b049eef86f512402f6db17988ea30ad40d0b
org.virtuslab.scala-cli-signing	cli_2.13	0.2.0		c49ba6d8c885de14b1782aef1d7dce4fff0e4df0
org.virtuslab.scala-cli-signing	cli_2.13	0.2.1		f4e26990b721ba0393e865a9135e1bb503687ff4
org.virtuslab.scala-cli-signing	cli_2.13	0.2.2		943117e699d977f4a48367f5878ee2e9330a8483
org.virtuslab.scala-cli-signing	cli_2.13	0.2.3		c6945b3276c2744b23716593b863ad1abbf5470a
org.virtuslab.scala-cli-signing	cli_2.13	0.2.4		6363fa53d9dd7eadc8543aba772f28bb3ff1cff0
org.virtuslab.scala-cli-signing	cli_2.13	0.2.5		92e86818adabc072af9ea19e571773e34deb212a
org.virtuslab.scala-cli-signing	cli_2.13	0.2.6		ab05c9c1b0faa71251200dd011989a05896c8de1
org.webjars	apigee-javascript-sdk	2.0.9		4ff09eb951eba4ed5651381a59bed843d088e275
org.webjars.npm	bonjour	3.5.0		f6762386b014fb78a3f16598279ec1e9470fee29
org.webjars.npm	github-com-bcakmakoglu-vue-flow	0.0.0		4b798d75124ee004d914253aa61434114acaaed0
org.webjars.npm	types__mime	0.0.29		f21a6398b6edd5b378fa008ae9638e59e72ac90e
org.webjars.npm	types__mime	1.3.2		78761db02b2871a8d12e3c6d1f84a32b3ace5a5c
org.webjars.npm	types__mime	3.0.1		33eb162a53f57780b55c32c713ad39105ce9c761
org.wildfly.camel.example	example-camel-jpa	10.0.0		N/A
org.wildfly.camel.example	example-camel-jpa	10.1.0		N/A
org.wildfly.camel.example	example-camel-jpa	10.2.0		N/A
org.wildfly.camel.example	example-camel-jpa	10.3.0		N/A
org.wildfly.camel.example	example-camel-jpa	11.0.0		N/A
org.wildfly.camel.example	example-camel-jpa	11.1.0		N/A
org.wildfly.camel.example	example-camel-jpa	12.0.0		N/A
org.wildfly.camel.example	example-camel-jpa	4.3.0		N/A
org.wildfly.camel.example	example-camel-jpa	4.4.0		N/A
org.wildfly.camel.example	example-camel-jpa	4.5.0		N/A
org.wildfly.camel.example	example-camel-jpa	4.8.0		N/A
org.wildfly.camel.example	example-camel-jpa	4.9.0		N/A
org.wildfly.camel.example	example-camel-jpa	5.0.0		N/A
org.wildfly.camel.example	example-camel-jpa	5.1.0		N/A
org.wildfly.camel.example	example-camel-jpa	6.0.0		N/A
org.wildfly.camel.example	example-camel-jpa	7.0.0		N/A
org.wildfly.camel.example	example-camel-jpa	8.0.0		N/A
org.wildfly.camel.example	example-camel-jpa	9.0.0		N/A
org.wildfly.camel.example	example-camel-jpa	9.1.0		N/A
org.wso2.carbon.identity.casque.authenticator	org.wso2.carbon.identity.casque.authenticator.feature	1.0.0		N/A
org.wso2.carbon.identity.casque.authenticator	org.wso2.carbon.identity.casque.authenticator.feature	1.0.1		N/A
org.wso2.carbon.identity.casque.authenticator	org.wso2.carbon.identity.casque.authenticator.feature	1.0.2		N/A
org.wso2.carbon.identity.casque.authenticator	org.wso2.carbon.identity.casque.authenticator.feature	1.0.3		N/A
org.wso2.carbon.identity.casque.authenticator	org.wso2.carbon.identity.casque.authenticator.feature	1.0.5		N/A
org.wso2.carbon.identity.casque.authenticator	org.wso2.carbon.identity.casque.authenticator.feature	1.0.6		N/A
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.0		70274b1bded44d07a0682f55dd2ae7059f0fd3ed
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.1		67be331cbee4397227594328e19c104c50a4a310
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.10		9320e174d06984467d61b54115f6bb1910c90f49
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.2		8188bcf405fd704870cdab171cddbec73c48baeb
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.3		99dc8700459dbb773fcdebac8fe4a4b710594c21
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.4		c86df5cee97b2e2f8876c5d549f0b67979530be3
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.5		7227b1e7d9ad548f6a0c2334b4719d11c88ab613
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.6		3ef232439817e80ebd7d69b8b1b727664157c520
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.7		b346d310a630a0d2a9decda529f2b84b31a97888
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.8		44f16fe859b4a781e4c46fe512c695381444972d
org.wvlet.airframe	airframe-rx_native0.5_3	2025.1.9		672f2b1472a21f57cc2dbfd01939f8cda1eac1fe
org.wvlet.airframe	airframe-rx_native0.5_3	24.10.0		346d5277ecd7d37e1d897926fb34d7012e72c03b
org.wvlet.airframe	airframe-rx_native0.5_3	24.11.0		dbea2a23186d15f4c56b1a730ae9144c4419e46b
org.wvlet.airframe	airframe-rx_native0.5_3	24.12.0		f69bfa3d1034f5e7d2dddc750baa71d9680c4488
org.wvlet.airframe	airframe-rx_native0.5_3	24.12.1		dd683754abe7295641d38fb210d04685e98886de
org.wvlet.airframe	airframe-rx_native0.5_3	24.12.2		3e49b61f4f10dfbebdf06a009a40c49a64fb6bda
