co.elastic.otel.android	api	1.0.0		N/A
com.facebook.business.sdk	facebook-java-business-sdk	4.0.3	jar-with-dependencies	86a787f521417b5f7ded9077b4538364efb5c12c
com.facebook.business.sdk	facebook-java-business-sdk	4.0.4		e0f0cf83a80f8d14f8e6e78b5669402b5c7b6d0e
com.facebook.business.sdk	facebook-java-business-sdk	4.0.4	jar-with-dependencies	5b6512e665a20577f33de37684518f358561e1fc
com.facebook.business.sdk	facebook-java-business-sdk	4.0.5		f2b3f6e53d5ca758057fde93eadf268b7d21974e
com.facebook.business.sdk	facebook-java-business-sdk	4.0.5	jar-with-dependencies	b88a08f92b88490d952a6064ddc68741c97c30a9
com.facebook.business.sdk	facebook-java-business-sdk	4.0.6		78a8ca93b77b6448d7f7f210050f8562ab409142
com.facebook.business.sdk	facebook-java-business-sdk	4.0.6	jar-with-dependencies	a19b1413385582848674c79cd66240a4929761df
com.facebook.business.sdk	facebook-java-business-sdk	4.0.7		d0b337c120f32971f7a86864e595252a8311c74a
com.facebook.business.sdk	facebook-java-business-sdk	4.0.7	jar-with-dependencies	03a8645ed6e6f8069ba392f49c8a89446c7c567a
com.facebook.business.sdk	facebook-java-business-sdk	4.0.8		f9f8dc73f68866c74627f9276ccf91bf7b7f1e86
com.facebook.business.sdk	facebook-java-business-sdk	4.0.8	jar-with-dependencies	d2b795c6ea0e34960d488713ba87a08879031656
com.facebook.business.sdk	facebook-java-business-sdk	5.0.0		c9b004430445e57949fe7f6953d93ea2bdcd95c7
com.facebook.business.sdk	facebook-java-business-sdk	5.0.0	jar-with-dependencies	50f26abfaa63cbb00945352c36116e5cb7202c9f
com.facebook.business.sdk	facebook-java-business-sdk	5.0.1		a17deba2334e8e39685cb079dce263d006e35c46
com.facebook.business.sdk	facebook-java-business-sdk	5.0.1	jar-with-dependencies	fb5bf99b9b8cd65ebf79f01c53e3d5f250725928
com.facebook.business.sdk	facebook-java-business-sdk	5.0.2		81913a2fbbbfa772162bda39cb8a8ac18d8cd4c1
com.facebook.business.sdk	facebook-java-business-sdk	5.0.2	jar-with-dependencies	5664a584f7bc5c9876b83b95fc6351c79a692ae8
com.facebook.business.sdk	facebook-java-business-sdk	5.0.3		aaed8530412f93d0662be77d26426a426cc104f9
com.facebook.business.sdk	facebook-java-business-sdk	5.0.3	jar-with-dependencies	1f71f71f2bdb2a681ae58a8a93001d01a9655425
com.facebook.business.sdk	facebook-java-business-sdk	5.0.4		ec98b2ea47dee589cf86e4ae02df83d2b9b8b2f7
com.facebook.business.sdk	facebook-java-business-sdk	5.0.4	jar-with-dependencies	3b4f4229e153f0f53813ede1ede30db35da862c4
com.facebook.business.sdk	facebook-java-business-sdk	5.0.5		e84d114cf1f1b2f15a2e9896ae89e2f6b6840454
com.facebook.business.sdk	facebook-java-business-sdk	5.0.5	jar-with-dependencies	61fedcbe82182f82c4543f7467825acd5c702361
com.facebook.business.sdk	facebook-java-business-sdk	5.0.6		d90b1946bee27e00b7009275bd641f3d6be64e4f
com.facebook.business.sdk	facebook-java-business-sdk	5.0.6	jar-with-dependencies	a6f743a6efe1e632cdd04c9c5dd6a22be9b98c45
com.facebook.business.sdk	facebook-java-business-sdk	6.0.0		25b16af67162a25d7b106183e87f8c8959a87c3e
com.facebook.business.sdk	facebook-java-business-sdk	6.0.0	jar-with-dependencies	e30d6be674c2844a954620043e575a3fc42f315c
com.facebook.business.sdk	facebook-java-business-sdk	6.0.1		01ae69a51a9ea32b975e1d714b28e143dcffdede
com.facebook.business.sdk	facebook-java-business-sdk	6.0.1	jar-with-dependencies	0f447d438aa143d6d7b802647b2be65d4ef3e86b
com.facebook.business.sdk	facebook-java-business-sdk	6.0.2		c0e060df6e3e30b3542ebffd3ee2b334caf2f3e9
com.facebook.business.sdk	facebook-java-business-sdk	6.0.2	jar-with-dependencies	5e6e7830925a24650284b5410e935c1d8899d003
com.facebook.business.sdk	facebook-java-business-sdk	6.0.3		dc2d8ef89656b5c86c3d164f1b940d94a12b8f3d
com.facebook.business.sdk	facebook-java-business-sdk	6.0.3	jar-with-dependencies	40f7f007d883b87a8798de22690ed00b405a927c
com.facebook.business.sdk	facebook-java-business-sdk	6.0.4		b5ed29444f86f513964e397a42281bd8c89a8c3b
com.facebook.business.sdk	facebook-java-business-sdk	6.0.4	jar-with-dependencies	12081f71ced0f9ba6869d8f14997b0296faa4e54
com.facebook.business.sdk	facebook-java-business-sdk	7.0.0		b33f6f6ef3390947dc1897241724221885162c20
com.facebook.business.sdk	facebook-java-business-sdk	7.0.0	jar-with-dependencies	95fcba9acdf6c5724173d0d565c985e529728a55
com.facebook.business.sdk	facebook-java-business-sdk	7.0.1		de5647a1d81e6359a5400e4a3c6ee3dec347eb8e
com.facebook.business.sdk	facebook-java-business-sdk	7.0.1	jar-with-dependencies	8411b6667a9b14f97606135f490bd18d274505b7
com.facebook.business.sdk	facebook-java-business-sdk	7.2.0		97a5b332dcab5321d468783231d681019d80528f
com.facebook.business.sdk	facebook-java-business-sdk	7.2.0	jar-with-dependencies	d7530fbf2fcb009f884b5d85f23e9c4fd96a930c
com.facebook.business.sdk	facebook-java-business-sdk	7.2.1		72d5d7dc2d3a22860d0a57d9c32cf405a921e421
com.facebook.business.sdk	facebook-java-business-sdk	7.2.1	jar-with-dependencies	54742c351d326515eff941cb38c3bf3bc489182e
com.facebook.business.sdk	facebook-java-business-sdk	7.2.2		6b56e846f2cf747bf1e5faa68539a7d79cf5966a
com.facebook.business.sdk	facebook-java-business-sdk	7.2.2	jar-with-dependencies	292293d987105d7a7a52e047ed261fcb61b49476
com.facebook.business.sdk	facebook-java-business-sdk	8.0.0		d6e1fb95ab40954fee26821398479f5c8ffdf895
com.facebook.business.sdk	facebook-java-business-sdk	8.0.0	jar-with-dependencies	84786bcd8fdbd5b967292ab7e011d24b58fa83d4
com.facebook.business.sdk	facebook-java-business-sdk	8.0.1		752a884e03bde82d93bc4953ea8a937e3d707526
com.facebook.business.sdk	facebook-java-business-sdk	8.0.1	jar-with-dependencies	27f6af8ac3e1c808e1a1a52d9cdd8d53f959696f
com.facebook.business.sdk	facebook-java-business-sdk	8.0.2		37c9282b6a27b103d9ec5f8d1d54968dc3239f34
com.facebook.business.sdk	facebook-java-business-sdk	8.0.2	jar-with-dependencies	3dd1c2b25105fd5a6314c583f936300b0808b7c7
com.facebook.business.sdk	facebook-java-business-sdk	8.0.3		9018c534232295f527d6e8040343c97569547092
com.facebook.business.sdk	facebook-java-business-sdk	8.0.3	jar-with-dependencies	2e4a03a8dd17db3b88b0765337c8211598cfcdec
com.facebook.business.sdk	facebook-java-business-sdk	8.0.4		61cbc44795f2096278a85835ce6aaa7ff9810a41
com.facebook.business.sdk	facebook-java-business-sdk	8.0.4	jar-with-dependencies	e87df2639e034e630849caa4a34133670ecb0eff
com.facebook.business.sdk	facebook-java-business-sdk	9.0.0		81c158cc306237ab792db8aa4cd1698ea3d0151c
com.facebook.business.sdk	facebook-java-business-sdk	9.0.0	jar-with-dependencies	adb906a982150f03feb26dd506faf1910dc11b64
com.facebook.business.sdk	facebook-java-business-sdk	9.0.1		695ccdd7c09ba49fcaecbe738dbc0cf1207f8efc
com.facebook.business.sdk	facebook-java-business-sdk	9.0.1	jar-with-dependencies	904752f3e8b5857f7482ada5ba264c57b7e7e967
com.facebook.business.sdk	facebook-java-business-sdk	9.0.2		6c0a52497df32a7f74571bc58fa68c366da16fe1
com.facebook.business.sdk	facebook-java-business-sdk	9.0.2	jar-with-dependencies	d1b8c06bb66662f3b1a0dd44298616e9e9938114
com.facebook.business.sdk	facebook-java-business-sdk	9.0.3		befea992d8c06bc11e6086e24d202cdfe0cc6d84
com.facebook.business.sdk	facebook-java-business-sdk	9.0.3	jar-with-dependencies	f95917a1f69bf74c581911d0ce9a579c09ffa884
com.ganyo	geocell	0.0.10		e9e8d219e9994bbc4d88295e8fb3256265f1bace
com.github.henryco	sqlightning	1.1.0		N/A
com.github.henryco	sqlightning	1.1.2		N/A
com.github.henryco	sqlightning	1.1.3		N/A
com.github.houxinhong	OSSRH-52310	1.1		1942fd143aa5730ccde545084a61fdccfdb09a1e
com.github.luues.boot	spring-boot-starter-jedis	1.0.0.0.RELEASE		9f51dba972b01deb0497a6552ae86f3507b9939b
com.github.luues.boot	spring-boot-starter-jedis	1.0.0.1.RELEASE		666e64e885fd2e8e3f11ac18da61b92e45c5f20c
com.github.luues.boot	spring-boot-starter-jedis	1.0.0.2.RELEASE		d6566084bde04aee27a779bb92ec239ac05f748c
com.github.luues.boot	spring-boot-starter-jedis	1.0.0.3.RELEASE		148f189035a54a42790c292b6363cb961e1702c8
com.github.luues.boot	spring-boot-starter-jedis	1.0.0.4.RELEASE		95f5260c8333c5a538cc2d944a31c0a4eb1431d3
com.github.luues.boot	spring-boot-starter-jedis	1.0.0.5.RELEASE		cfcda6e64932ab27fba4130846d5a80c407a0b27
com.github.luues.boot	spring-boot-starter-jedis	1.0.0.6.RELEASE		3f459f909173cf8695d657a5319133bb6d164b0a
com.github.luues.boot	spring-boot-starter-jedis	1.0.0.7.RELEASE		1236558da47955420a8260ef35df7d9e9860f226
com.github.luues.boot	spring-boot-starter-jedis	1.0.0.8.RELEASE		0ddf5e72da28eb31921729ea520f50d343f1235c
com.github.luues.boot	spring-boot-starter-jedis	1.0.0.9.RELEASE		bb724eff62c53237d01d6629ee60fee420fd310c
com.github.luues.boot	spring-boot-starter-jedis	1.0.1.1.RELEASE		e09a2bd040297c93ccafb118018e9e0967c10a08
com.github.luues.boot	spring-boot-starter-jedis	1.0.1.2.RELEASE		45b3079370e22ccbe70c934dfd4624fc1ef1aa7a
com.github.luues.boot	spring-boot-starter-jedis	1.0.1.3.RELEASE		9241e24748a5356c0444d750a48a596f672110ab
com.github.luues.boot	spring-boot-starter-jedis	1.0.1.4.RELEASE		d960d019006a41c32cb59bd2b7530e19d6cca720
com.github.luues.boot	spring-boot-starter-jedis	1.0.1.5.RELEASE		4763cb4fb3ec3da311c0d37ca9f009ccce1b15a7
com.github.luues.boot	spring-boot-starter-jedis	1.0.1.6.RELEASE		6554f0c49a5d3a69f9a6392380cec22f4d6fa23b
com.github.luues.boot	spring-boot-starter-jedis	1.0.1.7.RELEASE		4859b1e0de439a6aad221269ac1a45b8f48161e2
com.github.luues.boot	spring-boot-starter-jedis	1.0.1.8.RELEASE		7a519aaa3bb899f22b12365e84e12da4db0a0ff2
com.github.luues.boot	spring-boot-starter-jedis	1.0.1.9.RELEASE		cbd145b9dc4190c510c80dd527338a3c509d6690
com.github.luues.boot	spring-boot-starter-jedis	1.0.2.0.RELEASE		fc0d846360f4a86b73a023fb5c9c3142969adf8c
com.github.luues.boot	spring-boot-starter-jedis	1.0.2.1.RELEASE		96e185940baecb5379e128d4d8c22c36fb8810fb
com.github.luues.boot	spring-boot-starter-jedis	1.0.2.2.RELEASE		73b7a6d8613fd63cd29e3f6faa796a1165b44bf4
com.github.luues.boot	spring-boot-starter-jedis	1.0.2.3.RELEASE		8531c4a4a6e4aa7ffe60ab22ec0ba56f9e9f1ea0
com.github.luues.boot	spring-boot-starter-jedis	1.0.2.4.RELEASE		fe7881e08f91be953d8a27dda18ec0058ccdcf07
com.github.luues.boot	spring-boot-starter-jedis	1.0.2.5.RELEASE		557303b70b72a12a6e63ac87063c2f8de3afd8bd
com.github.luues.boot	spring-boot-starter-jedis	1.0.2.6.RELEASE		11ed97b8872621c2c30a7ce78acab6aa7230299a
com.github.luues.boot	spring-boot-starter-jedis	1.0.2.7.RELEASE		327c4de3fa934af2950eac9fad7a84bc5512e739
com.github.luues.boot	spring-boot-starter-jedis	1.0.2.8.RELEASE		affa8ac79b2fb4eec449d3ae1d941ab353f17d2d
com.github.luues.boot	spring-boot-starter-jedis	1.0.2.9.RELEASE		515eee1327c4b80c3cc1713a4218a5fc28c06674
com.github.luues.boot	spring-boot-starter-jedis	1.0.3.0.RELEASE		308ca7167500d3c4dcd29c4e82d4a10d700b1584
com.github.luues.boot	spring-boot-starter-jedis	1.0.3.1.RELEASE		164d8592d493c882e3625d6c6be19a74f2158643
com.github.luues.boot	spring-boot-starter-jedis	1.0.3.2.RELEASE		bb4460f32eef7b8052b0142eb1860f3dd39553dd
com.github.luues.boot	spring-boot-starter-jedis	1.0.3.3.RELEASE		86f020d5c9733dc65eb585f2e9e6caeb2167ccfb
com.github.luues.boot	spring-boot-starter-jedis	1.0.3.4.RELEASE		8583c9177ceec74fccf8310292c88ab2f852fede
com.github.luues.boot	spring-boot-starter-jedis	1.0.3.5.RELEASE		1abdee676e57d662a4925de4196ed2d7e34d76d4
com.github.luues.boot	spring-boot-starter-jedis	1.0.3.6.RELEASE		70caba70a96c6de83c57cfd57ac77047d63faae9
com.github.luues.boot	spring-boot-starter-jedis	1.0.3.7.RELEASE		74b3f91749448167e07bd0fc04387be984243d81
com.github.luues.boot	spring-boot-starter-jedis	1.0.3.8.RELEASE		918a8fb1d6ad7ca22da31e34cfbffce8d571722b
com.github.luues.boot	spring-boot-starter-jedis	1.0.3.9.RELEASE		498676855672afe7492376aea551daec86db776e
com.github.luues.boot	spring-boot-starter-jedis	1.0.4.0.RELEASE		147da57a08ae3834e67c23a7daa1fa23b28fb3f7
com.github.luues.boot	spring-boot-starter-jedis	1.0.4.1.RELEASE		b377edc271635cb5acddbb305a65cfcc81030d9c
com.github.luues.boot	spring-boot-starter-jedis	1.0.4.2.RELEASE		d964d3172a9cba897a78378d8937304ae08652e3
com.github.luues.boot	spring-boot-starter-jedis	1.0.4.3.RELEASE		29a34dadb7f10ec2659e72bcdeefaa4f8a4c9de8
com.github.luues.boot	spring-boot-starter-jedis	2.0.1.RELEASE		321f065e7de8effc7d1f70bca6c17ce79524bee2
com.github.skapral.puzzler	puzzler-core	0.0.0		5232b308a3d42342b3740ad446ef5487a9046419
com.github.skapral.puzzler	puzzler-core	0.0.1		a706fdda5b14d3b6e3da78d3289efa2466086d23
com.github.skapral.puzzler	puzzler-core	0.0.2		726db84a1dcc8ff8f4898d275055738d02b508fd
com.github.skapral.puzzler	puzzler-core	0.0.3		bb1c234dae0b4a689926d66c42226f2774be0979
com.github.soranakk.oofqrreader	image-converter-androidx-camera	1.0.0		N/A
com.github.tntim96.apache.tiles	tiles-test-common	3.1.0.0		665af767747be584dd66078a30f41d11972f84e1
com.github.zhycn	openyich-framework	2.1.0		745a8abbed93c4a9a8eb65a4546b7b56eb9278f2
com.github.zhycn	openyich-framework	2.1.1		943088ef93dc6427d4a5ab376794282a32ed3cef
com.github.zhycn	openyich-framework	2.1.10		85c388c3c97e55f78746f6cfc84f858e33160486
com.github.zhycn	openyich-framework	2.1.11		0daaa82615e1b9e7a5c3ef8a060b05d00141c55a
com.github.zhycn	openyich-framework	2.1.12		ccc78e81fefbdb1a78e6af01442f861a98a45cf1
com.github.zhycn	openyich-framework	2.1.2		a12d5c533db76bd8aac68433afd25298cd201e34
com.github.zhycn	openyich-framework	2.1.3		7b228751ffda0fe91e2c13820f711eaf8f40e38c
com.github.zhycn	openyich-framework	2.1.4		87ed688d6e1c4efee660ee1f2cbcf70445b76353
com.github.zhycn	openyich-framework	2.1.5		f87d642937fc72ea0d1b55e0bb283d35ca45675f
com.github.zhycn	openyich-framework	2.1.6		b4eeee4262c4fbd41f3ca8285f8c57c810247c56
com.github.zhycn	openyich-framework	2.1.7		c50a47156ef994f1e2516ed8b96fc7e158572834
com.github.zhycn	openyich-framework	2.1.8		12ffb3afae1722e4ad926bffb713947e5d43d622
com.github.zhycn	openyich-framework	2.1.9		6cadbb3a6614629e12cbee83bd7c295eca134ff6
com.google.privacy.differentialprivacy	differentialprivacy	1.0.0		0e2e30c9210d3bad2e0d599188e3fae592bdd0f7
com.google.privacy.differentialprivacy	differentialprivacy	1.1.0		377492a13f1559c928382e8e37e920d69d4e5705
com.google.privacy.differentialprivacy	differentialprivacy	2.0.0		3474dca998a307ffb145521602608683fcdcda7e
com.google.privacy.differentialprivacy	differentialprivacy	2.1.0		6b54972f00d60f74ae84f2ce40d368c62acaee0d
com.google.privacy.differentialprivacy	differentialprivacy	3.0.0		e05e8b1e09c79a9e5337070018108d56170f980b
com.google.privacy.differentialprivacy	differentialprivacy	4.0.0		f4fd1595cf636fbe1ae3343114011c3d34cc4502
com.helger.phase4	phase4-profile-euctp	2.8.0		50e29613dca74cf97a89ab519f481697f57ce86f
com.helger.phase4	phase4-profile-euctp	2.8.1		5ecfb050691b6e9768e82ebbfae3798215940270
com.helger.phase4	phase4-profile-euctp	2.8.2		bd816b8eeb0dcf5f7f5cb30083220894af90038b
com.helger.phase4	phase4-profile-euctp	2.8.3		e9fc301a723d2c3cc91c889143417aff10e84db7
com.helger.phase4	phase4-profile-euctp	2.8.4		f07714de37054506e49d7077b1993a85c18fa29d
com.helger.phase4	phase4-profile-euctp	2.8.5		cf8e569059ccaf058130a534da23de128872b1b2
com.helger.phase4	phase4-profile-euctp	2.8.6		e01c37d854794a37355e613f2f29fe3492254a3d
com.helger.phase4	phase4-profile-euctp	2.9.0		7ad7c77ce1b510abac63200b544b9328e7f723d0
com.helger.phase4	phase4-profile-euctp	2.9.1		fb107c881b85cd47eaf7a91460c78348495e5c14
com.helger.phase4	phase4-profile-euctp	2.9.2		735e5ec06c97f82d318a18023ed9e666655cc32d
com.helger.phase4	phase4-profile-euctp	2.9.3		a097e10852f3415598874d74c4f73aa31c3a103c
com.helger.phase4	phase4-profile-euctp	3.0.0		640ada6becaae4089622b3d8298936ab9ffa71c7
com.helger.phase4	phase4-profile-euctp	3.0.0-beta1		ca4a6f7e9598c65f9d897094f06cc2bc532115ef
com.helger.phase4	phase4-profile-euctp	3.0.0-beta2		d9ae93b30f81f556b498756078c6acf0523b570a
com.helger.phase4	phase4-profile-euctp	3.0.0-beta3		b5b522d90343af60546117dbe4c6d4cac6705ccc
com.helger.phase4	phase4-profile-euctp	3.0.0-beta4		4182e2f405a4a3b91d90f3b269db65a4fd1e2ab7
com.helger.phase4	phase4-profile-euctp	3.0.0-beta5		fa0ae9344b708ed18ed7354e9c5af2e248141c5a
com.helger.phase4	phase4-profile-euctp	3.0.0-beta6		f7edf4c18ac32d29563a21043c9e16fe61c9bab5
com.helger.phase4	phase4-profile-euctp	3.0.0-rc1		9d4389bb9c5bbc3c47780e85f69b7b218731e81a
com.helger.phase4	phase4-profile-euctp	3.0.1		ad18e2d7ffdf512129bdd8bd33db582b51a38c7f
com.helger.phase4	phase4-profile-euctp	3.0.2		de091fdc5bd0e8064199e876e2b3be5e1d59323d
com.helger.phase4	phase4-profile-euctp	3.0.3		3f9a3e56eaccba5dd76c4995b646375335665ca8
com.helger.phase4	phase4-profile-euctp	3.0.4		1e339087c652b5da3110644c26e80147168af708
com.helger.phase4	phase4-profile-euctp	3.0.5		030c591621464103007ba12258c931886c8adf1a
com.helger.phase4	phase4-profile-euctp	3.0.6		089301ca4ad8db3f4b1612da088c6a5fec01ade8
com.helger.phase4	phase4-profile-euctp	3.0.7		f8e265c3304808471a843a570df5f4cba55c364d
com.helger.phase4	phase4-profile-euctp	3.1.0-beta1		e163cf52e75ac8c80072100e49d273fa70ba7a86
com.helger.phase4	phase4-profile-euctp	3.1.0-beta2		bb9b4a99cecdedc7d7fa3cd7d63830227ccde6e6
com.helger.phase4	phase4-profile-euctp	3.1.0-rc1		6761b8f0e2e685c8760fd8f88b3c1927a8250d20
com.io7m.jregions	com.io7m.jregions.arbitraries	5.0.0		fa6a701e27c90a57f861831d0ba77c5c03bdf788
com.iqarr.redis	zy-redis-utils	0.0.1		d52adec4b45a44e67e2aef796e53342ab1631838
com.iqarr.redis	zy-redis-utils	0.0.2		6bd8d62ed72dac75dd35824931692ecf5d75ac46
com.itv	scalapact-circe-0-14_3	4.0.0		3adf491b1e469e9c6512a4c8b48d20b8b111401b
com.itv	scalapact-circe-0-14_3	4.0.0-RC1		05687aee757f797a607a6ce7d7f999f5b7e31fdb
com.itv	scalapact-circe-0-14_3	4.1.0		ddf61e301724aba543e7a490d44dbcf074138aaf
com.itv	scalapact-circe-0-14_3	4.2.0		ce01644d82647e29aead143791fe95d6bcff7afb
com.itv	scalapact-circe-0-14_3	4.3.0		491af2299402b6a2e251dab5b6c1b27d7488c1ab
com.itv	scalapact-circe-0-14_3	4.4.0		1cc8cda4de42c1aa4513b92b80c830291e9ec4c5
com.kagurabi	kagura-rest-api	2.8		ac4838df90a037213a1f53ace0bb49f32970c8fa
com.kfyty	kfyty-mvc-core	1.0.0		6cdb405fb9b8dcf63b3b5aa13f7452a9096ddba4
com.kubukoz	caliban-gitlab_3	0.1.0		0cb70be0f106897a5b75a3ff1c8784e331b8daa4
com.lcristalli	commons	0.1.3		784ec1adf90eed161197af40a42b580b98417ce7
com.lcristalli	commons	0.1.4		6caae6e9161ee7e2e654e4663c448eb911827535
com.lmax	solana4j-json-rpc	1.1.0		412d630bc9108428f147cb92af4727503b1e656d
com.lmax	solana4j-json-rpc	1.1.0	all	fe87be15355716a9031d921fd9c6abae718e4cb5
com.lmax	solana4j-json-rpc	1.1.1		3c8d0c81eeccf4d793e8a4ee12c7348735b6a053
com.lmax	solana4j-json-rpc	1.1.1	all	cb51b2a47ac04bceae7c8b66f55577d61c8c09c8
com.lmax	solana4j-json-rpc	1.2.0		0ca7bf306ef963eb04be4ddab6fd8343ad7eb0ed
com.lmax	solana4j-json-rpc	1.2.0	all	c29fe1a50a897ed05b921f2c4c0290e4bc025efc
com.networknt	oauth2-authhub	2.1.0		09354814667a86b09f4050ee13bf9d999a6a0414
com.networknt	oauth2-authhub	2.1.1		1f7577b2540e715b384918f49e8be1f0ba2fb3e3
com.networknt	oauth2-authhub	2.1.10		e6d6e6bc2c7f434fd67ceb05e32c60b87bb8d3a4
com.networknt	oauth2-authhub	2.1.11		0b2f9b26e03e1e1f317059ae64a8ab0153573b0b
com.networknt	oauth2-authhub	2.1.12		fc0a44a3d4f3c4aaad52d4fbeddddcc678b0a112
com.networknt	oauth2-authhub	2.1.15		b338ed1c5cde301e4da578dba6920a755cf78425
com.networknt	oauth2-authhub	2.1.16		9b807be82eee0bc568f5019356b4fc71a038904d
com.networknt	oauth2-authhub	2.1.18		2a61bc90de406325d78793a8f61f2f0283d33e5b
com.networknt	oauth2-authhub	2.1.19		303db730a5de710d5c3ca264862b782fcc55a990
com.networknt	oauth2-authhub	2.1.2		c340a3f50f08b6f905eba3b9f417e7fd409ed197
com.networknt	oauth2-authhub	2.1.20		3089c2abef3b3ed7028eac4cfd1457098455b1b5
com.networknt	oauth2-authhub	2.1.22		1c9edf91d4b8982fa8115031b6c9aea513b4bdc0
com.networknt	oauth2-authhub	2.1.23		6751aa7c057a7b2fea59820c000f25766c9c984d
com.networknt	oauth2-authhub	2.1.24		73150b1a425a73d1c3ec893334f784c5d00764aa
com.networknt	oauth2-authhub	2.1.25		2b7d6f6e51b3ff5ef7c042196197d46058670bd1
com.networknt	oauth2-authhub	2.1.26		da5f888bbd78bf4ab8318f9de8948f2abb4fc6f5
com.networknt	oauth2-authhub	2.1.27		8bb2793b5e4cad5f79a9100ba3cc16a7c6aaa0e5
com.networknt	oauth2-authhub	2.1.29		7952c1ad1a3c9b3a21192e2acfc9ae1382fce0f1
com.networknt	oauth2-authhub	2.1.3		78751fcbde4038f0902728dd5eea7c0170fe6d41
com.networknt	oauth2-authhub	2.1.30		064aa92c99eefb464eca16884a9df0d54e7be6f9
com.networknt	oauth2-authhub	2.1.4		1174ed25eddf37dd5b503805a7f27fbd4a95426a
com.networknt	oauth2-authhub	2.1.5		e153301d80e6c89e16c1e44abae758e3992e12a4
com.networknt	oauth2-authhub	2.1.6		5cb79dea06b3302b0df7024187fd58fcf733f6ef
com.networknt	oauth2-authhub	2.1.7		625cee6d5e2501039e511411b268b825eb6b3ad4
com.networknt	oauth2-authhub	2.1.8		1d5d7f9765c68eba7cbc590ea8ea03e82e817607
com.networknt	oauth2-authhub	2.1.9		484faf705885a363a39087d0dc8ca7b06122e889
com.rallyhealth	play25-json-ops-common-v4_2.11	4.4.0		80d32ad18e8c265a0a46ff8b9b6842d84a2fc456
com.thinkbiganalytics.kylo.plugins	kylo-sla-metrics-default	0.10.0		4ddc77f610a7cbfa1fcc6217843678533a99b50f
com.thinkbiganalytics.kylo.plugins	kylo-sla-metrics-default	0.8.3		9344b96694608d26280d4ec18c573223b3834034
com.thinkbiganalytics.kylo.plugins	kylo-sla-metrics-default	0.8.3.1		2dd35fc3d6bcfe08ab013c3c7cab43fe46389c56
com.thinkbiganalytics.kylo.plugins	kylo-sla-metrics-default	0.8.3.3		e6b0e03e24a6bb0c2cfc95d6bdec887e8f8fc234
