activesoap	retroweaver	1.1		8de137dad861a59f75a1e7289553e0dc090b18dc
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.13.1-alpha		2f42c7bd1f55eba33d2f810310bdb8f2e8c674e3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.13.2-alpha		11547cdbbefdc3e0662d4e68069ad4fd96dd426c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.13.3-alpha		60cb06bff2fba1337d8aa32c7b8f8d2f170d3216
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.14.0-alpha		d99e47cef44447afe0e330c6c4439c53e0d4d903
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.15.0-alpha		e9b71ab77786327546e003ce1b8a847e126ae095
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.2.0-alpha		c41ba004ec0393a0dda9514f4abda7a34ffee16e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.3.0-alpha		931cf50b1962f52e5f40969fdde1500712142f65
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.4.0-alpha		01664044542057220dbb585ce3a837856cc9db0c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.5.0-alpha		63cea2a952371d28b091f812ab74c765053230c8
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.6.0-alpha		ba5117d9a3ab0a315a1a6f059680c3dd82945739
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.7.0-alpha		3e296ecd325f11a972c054be6f7693a5d344ebda
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.8.0-alpha		74cbef74a3a443538d007843beab3287dd31173a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-scala-fork-join-2.8	2.9.0-alpha		4347f985b26bc9ad980270cd1233d06b242687a7
net.codinux.kotlin	coroutine-extensions-macosarm64	1.0.0		N/A
net.codinux.kotlin	coroutine-extensions-macosarm64	1.0.0	metadata	2a7028332608d6e6f5f8020b742ef9935e9c0d0e
net.liftmodules	fobo-google-code-prettify_2.6_2.11	1.3		0ef261d5b98f3c9b5e29db054fa93f263b8733b2
net.liftmodules	fobo-google-code-prettify_2.6_2.11	1.4		0041fd75351ee5bb0b570fa1f9fcce677de49c49
net.liftmodules	fobo-google-code-prettify_2.6_2.11	1.5		0503f0590949fd145c463195aced720d73cb3d35
net.liftmodules	fobo-google-code-prettify_2.6_2.11	1.5.1		4e592d88879559d8e5c494f2209207a8d118f33a
net.liftmodules	fobo-google-code-prettify_2.6_2.11	1.6		022adb47fb688192c8827b86a54cc17ee46d3468
net.liftmodules	fobo-google-code-prettify_2.6_2.11	1.7		ebad68d6d515864338f70a65c92e9dd3f677cf89
net.winroad	htmldoclet4jdk7	1.1.0		309d22bbc4ae25802de0d6fab1cd588a41245680
net.winroad	htmldoclet4jdk7	1.1.1		919cdd567571e70184941b42c1bf02707fae73ac
net.winroad	htmldoclet4jdk7	1.1.2		0b1712c3428345010b639c1522b5dc1cbde2f2f4
net.winroad	htmldoclet4jdk7	1.2.0		50ecc2d8489bbf9c7e5904b463eceac08b6cf7d0
net.winroad	htmldoclet4jdk7	1.2.1		ff9101caf73958fba53b1148248b0df6c9442b12
net.winroad	htmldoclet4jdk7	1.2.3		b06c6c49f494772a92f456ac048e75b81a30a693
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240202		7db7c20bbdc8292f947248bfeb0f678adfb4e79e
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240207		43fb144aea571a6777604b5210c6384d19fe3668
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240218		25a87034f70ad1fcfe4318bea24dee22877a7269
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240222		2dae07d1cab6012ce0bceaa6aedff2970f27a9e2
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240223		fe34ad5ee2dc2c221b18abb7faa015ff3f3cbf62
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240301		e91a3425763cc0c231f8871373323efc3ae28b5a
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240302		d19671664c6710a464f5d8ce19fa39c551a9001f
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240313		973366833b34a894643e5703cebc4da74364913a
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240315		8588552c2493701b66d37fa52835a63a183c03fe
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240320		59b517212bee3c1f9b467ae189f003486065e050
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240321		93966d9fbb47d7b24cc3a8783e4c2c9e6d4431a6
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240323		9c632ec83046c3cf1e8f34e6d7456f80263f9040
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240325		29445ef50bce3a3bd2f4febd0172b4694c2a6bfb
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240327		99c880809f094652c32d11da357374b3c0aa281a
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240329		e7658446d6f3a8ae628c9635a59aa0a668ddb27d
org.anyline	anyline-data-jdbc-xugu	8.7.1-202404110		b2fd902c4c9b99962cac96ffda119bb03f36ef21
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240415		a3d9424553bbc2eaffcf806a4e3a7cf018f291a7
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240416		8269c8184980763c9d178c4f1c1a0852d3b137be
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240419		9073146d301a0544a6acfad636bcb56fcd2c5234
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240505		f8a61e870b8c5b38458685f4da3c6d63a6ea5895
org.anyline	anyline-data-jdbc-xugu	8.7.1-20240508		8e0c855020a079bc3d226e56a1410f6b5bd8239d
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk17-20240220		f71c5b06cd5e2c8ac8e15af411d361798cea00a1
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk17-20240221		8f9726bfc6f1ad7381660fcb59d0af4cb1b38ec6
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk17-20240301		2bfd5a8941f8f3f680acd8f8cbf757bfe35c3119
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk17-20240321		0e99ec455473dfde2947a806bd35c2b39b8536b9
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk17-20240329		eb145ba36268f58a37d65b70ad486ef0adf60362
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk17-20240415		54712d760477c2e60c12f4c40a9575eeee4f66ed
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk17-20240416		1f24a6eb0af1fd0724d5f57c8bbe46248b35d990
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk17-20240419		b28e60774e5b4b9e83f27e6fe660839e53f5a235
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk17-20240505		e73e5e2e6ba58e1047a29ab7fc0d41bd562460c0
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk17-20240508		9b1f149169afce175476bf1eecf389399f1fc9ce
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240221		a91364ee04dda60889e437bd9415c2402bd7f7f0
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240301		f2ed00450016df75bde45ee33bc31793fb5fe17d
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240321		043766f81c9cf8aa6cd2286f835bdbcaa4c83200
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240329		f86c0ebba3eb29ba6e538a52c5e7a495c1b8b3ce
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240412		42ed817e3ea28020ad2703b800fcab8422d31906
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240415		d34d0263984381f0e68c378a2b9c931a80d192d7
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240416		34150c2b76603b27334d158db4f5e636bdc90fc9
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240425		4d0c909e901fa2c39bf213cc826839c6e5096861
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240426		b9de804ebb06aac2363ab851566b900a26a6fc3c
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240505		c756359b4165899564b8b1c90cf522fd26acb53f
org.anyline	anyline-data-jdbc-xugu	8.7.1-jdk21-20240508		914c0ab3342f981c3776dbc4876588909b8ac829
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240411		4f3226c944c85c51e972fa96a98abf8803e4f6a9
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240415		e66cae40e5bab30887b1a2a6da8ef83f7ee8f6f3
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240416		19cc846e611a4972f190f567e8815431e83568a3
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240423		62d175f826879767ba51d13b64eb0fd852ac2e97
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240430		951f979cc0107e49ca407933bcbdfdbe464b1803
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240501		28c14c2c27dd39564193b9fa5cf3abba65300c0e
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240505		b5a7ff3fbe662b5a50a1000275583a76d6cd0754
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240506		34d6486b2c23ad3d8d218c61fab49e8fb8a12869
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240507		4579fd28fc39abb555150cf4bddefb6675d76d02
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240508		e7ead04b937c09cc180f723aef152420e277d7ba
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240509		19e2fc8071141648c376801fb9d77d869c2b04b3
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240511		8b592581bcfeecbe0fb966741028bc4c3bbe3387
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240515		94987820eaa841cb9548624659aca8bef3284b35
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240516		8288076e9e0c2fd5d7505e26dab5f61036c2a331
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240518		b7ba081f6fea82536116414fc11e316f5286ce49
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240520		bb9f9ace86bcdb72ab91fb29ff0493b7863addc4
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240521		805bc336fb8c959c889310df29e295e264c8a9a1
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240522		a803ff6feee7640603ab81fee21a2fcb8ca5c454
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240523		21b0f1f0ef3d593206bb7fa497404f6ff97acf3d
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240528		adea7e9d01d8ee53d5528119bfeead276b5e8529
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240529		670f8d42f774be2a7475c2f773098bc70ccbca68
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240530		abe6a0ffe7e864aeaac861b645223a5c2ce18487
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240606		ac83e16068af3eb255a92792a4851c11659c3194
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240607		b380e7cd704f82b0f05fafa299f313f5bae30485
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240611		56aa750944fb7a5448a1a346cf88e22664064bd1
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240612		aa165755516bddfcbdb426424f057a1874f760bf
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240613		9fd9fd528cd75f205e518e8b07999e5f086c0e00
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240616		b77b07a7d1d1648a41ec062a060c43fe28ae20a0
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240617		29dba1358fccd2d2b3870ec25a5975603b61aa74
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240618		b84bc5310b9237ae53d62783331da02163e88720
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240619		5d5ababed314649486e64f5683ca8051469504fb
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240620		b94b387f6c92ae5c147fdbe8808926711908c3fe
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240621		226b9f0d6aff809edb0ac7b06b447b6cd24afe4e
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240622		52652a2c1e7e2454677772af83ca96bc0329c2b7
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240623		bf03e0ade2f6bc0d7ee9fa1d23f1117695712475
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240626		98c37918b853039605de550eaead0e57d606da8e
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240627		074fa82b78802976498e99ac23e52fc137949205
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240628		17db6d5ec07cb7884ac660c1aaa11ca107f88b20
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240701		6f208a4c03375d01f7b2be2be33371644dadee56
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240702		0fbfbab25c35bb12b1f52c175f9efcc0417a1eab
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240703		34caa61cd336f7e632c03102091a8653bbec02fc
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240705		698e1e8d146b83206ea3a363a48482cdae67a962
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240706		9f313d4f540b5ff543a7e364dff8738f01197601
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240707		732b270d181a5d461b36ae6cb5d1846b1975a3bf
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240708		6b0664c09e03cf2014d1544ee32622b462613382
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240709		7e95b5143f937a9258a3e92415685986b85d72d2
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240710		26d68448c0015f8f17fb0960a955856cac2e76af
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240711		74976d264d91173d5e9fc270d18965cbc2e63ec3
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240712		13816f1d6d11b7234ad79c87de71182227b9a6a4
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240715		dfa889a4b2215a103f3f4cac1b42ff8a01dde9f4
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240716		f84036e1b47ee8ac1369a177d475a39e2f0ed971
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240717		04618254a2ac35690c450971b64dd704e03e937d
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240718		eaf664388bd22ddb3515bcf7f6f214313ba73326
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240719		ee69cb9d7e1eb75e3eb2fe3b70deb4d004e6c827
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240720		46ec228792c4b883d04c562be2995cc5123275b7
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240722		b01788e6107686179908339de4407c7a66d8f790
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240726		fa5ec0ecc280ff9ffb336d89c6abffc1e58861dd
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240727		b533a0ef654e0ce3414660ebf99b074872fd608a
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240728		513fffc72f32e2b96cb379e5c3bc5294e950d9c2
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240730		f7388d2012d759b23a95274dd3254ccdb2811078
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240801		5572a9ec2793dd4d7da6d8203e310c1e2ac73db3
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240803		8cecbae49d953aaea22c9be75bdd833cc4e21a3b
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240805		b2506ebb363712aabe1d093edb135f1b601198d2
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240807		4059798bfbcc1563611e4c0f2729d046d2802f14
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240808		2e54326ac2621edc240251115409d54b007ee7c2
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240809		0cc63c634a426d82a7be5d56f82425148de7a4a4
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240810		4bd65bd0f650cccf59d84d3ecde9e55c45bf6187
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240815		ec823c450ee21791bf7d82b3707d5ff4a21d6ced
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240819		34dd344ac5e4ab2711a05515245681313972ceac
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240823		9c86b695107829d331d51c439bed07c3237d1baf
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240825		9bc79dcc2b53e4f7a8c91afcd2a0f94ffeb6227f
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240830		d666b3f17146ba00686eb1b9a3935402c49faa39
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240831		e9e22e4db1bf70ece5a46ec300c2b250c623ab07
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240901		0cbf240ee3971a5ddab9cd5b58b419462e79c4d4
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240905		b266741d207c43e238ffd143a2782a9ec47a79c9
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240909		126c027c700b63b2b236ae29dfb0a7edf922b667
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240911		5797a01cf9ed7688232f18a6df5797b7e727c9f9
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240912		bcb89bd648e6ffe6c0121676264d2748a4c1bd5e
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240916		392a9bd8ac94605d08d01ff62fc824a14b81e299
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240922		642fb1425d2e33a15cf64822bb09b35434cd7c2c
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240923		ed173861cb15bbf10c0bdbc3646009db0a1110dd
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240925		1c85b1be05ec7c4c9ff8d9a61742635d1c2bee9e
org.anyline	anyline-data-jdbc-xugu	8.7.2-20240930		e450fc0bcd99a963769b42b08e5d8e539344cd95
org.anyline	anyline-data-jdbc-xugu	8.7.2-20241011		de8a97943dd46b091cb1fe8882c5974cbdde81db
org.anyline	anyline-data-jdbc-xugu	8.7.2-20241012		6dd2a6f4707da0b256b593ca69259cbb1b87d093
org.anyline	anyline-data-jdbc-xugu	8.7.2-20241016		d9906d23e2f052b029886d1a3330c110335101f1
org.anyline	anyline-data-jdbc-xugu	8.7.2-20241018		8eebcab0adb906c7db02cee6b74c7fbf222fbe36
org.anyline	anyline-data-jdbc-xugu	8.7.2-20241022		18b3431b82825e3b1d5bcd8711dcb8691ebe8612
org.anyline	anyline-data-jdbc-xugu	8.7.2-20241025		ba1cd1d96fe61c9b06bd5e67fc28251cd1756015
org.anyline	anyline-data-jdbc-xugu	8.7.2-20241107		d89c2c936bd4eb08aaaf8134f6c84687c9a01ed1
org.anyline	anyline-data-jdbc-xugu	8.7.2-20241120		a20f7ddbe35a918c027613c70570071a4b976436
org.anyline	anyline-data-jdbc-xugu	8.7.2-20241125		ba5c6d4115becc7e4f7656fe905eddbbddf004d2
org.anyline	anyline-data-jdbc-xugu	8.7.2-20241231		9cf118e6b89b9bcaaa270428ebe51d47e6727bf2
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250101		889e002723b199a99acfb9bed318a447c516b17f
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250102		35db60c47c282941f6b742e49e8f1218163df896
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250107		014c0fbb1827782e81e9af94374d2d1a54ffd988
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250108		da5c9a47c6c4da4f804e891d64b6f35af9e883d1
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250109		8705ce0abf5de5414d48e3582b6414fa9839a006
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250110		fe100b9c6ead625aca6cee0d9d0cd5e19f7a3cc5
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250125		15e195ea9b1d9a275199cd194a45bdf2744ae776
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250212		b3ca0e0947cd5535a21268525838569b17c17830
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250225		b6b790104c4d683ead15b25d293fcf496321bfbf
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250312		32065c41fd00a02885787faa9203787a7660b53f
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250401		0153047593188a329cd6dc1aeefc4e8a1205aaf7
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250404		74d02b505589da70813175c2c1ffa8d754bb2cb1
org.anyline	anyline-data-jdbc-xugu	8.7.2-20250502		4f495c64ab1dc25ffad7efd9b07c74250d403934
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20240816		355a427c123d901ff64586617c5ca05320bab51b
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20240819		adf5f00b444507c590eccbe339943712cd9ea628
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20240826		6dafea8c46847a9012d223a1d842f196e37e400f
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20240827		f9164cf08814ef2211194e61600b143efc3b2074
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20240830		502f28ec8973eccd77c6c6518a1c952a122cea9b
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20240911		000dbfe6094e99831043d61244777f52d3f6d524
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20240912		af106cd3f2e33d728a7ed4c0c66166e003e460dd
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20240919		0809f935e384c39cccad9449775ea48fcd77d9c9
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20241015		1e111c19cd903246053e6e520e17089303f03a91
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20241022		3bde1dc6e70c16bb4e7471f643fc7cf527a03a67
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20241231		35bd8faac62010a650d1f76534dfce58c5e89bcb
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20250101		3340e24fe5641132bb133287c02451b8fe230495
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20250102		3ad13ad152fea4fb28a2c58e6014569842e47706
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20250108		1ca6f97d2dd893be2ada43d1d90c272508fd8000
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20250212		6eb0f8793d9767f7746c1959f34f45f33c88404f
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20250312		86edf2684d23270cb39ad5ac2cb648a12fed209a
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk11-20250404		07a324d858b47e5c99de1b259b5af2209250046f
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240501		0b732bcce2d4e63d4b18bdabdc1bcb732e09466a
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240505		c45d0ebbc7cd797369255b1e8450c4c52f685d25
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240506		3b4cdb3f8186a17118e42aeb8613fa7085b5d95d
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240507		40d334bf49ea72be8d375d93b30fef56528e6dcb
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240508		52841f9926808b1c3363b10d4ead74d3a29b97d1
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240509		7914234da940a8dff75aa9f42280ae0891b8139d
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240511		23430a41bad203c25d2690caf74ac2968aa44c6b
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240515		33988382c0e1bcaf3a50dd6af16a3d5c3d479fae
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240516		de1b20275a290a2aae27851d14fd5b67e6b1b3f5
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240517		8b38dc34d8373617f9ed1c34993f2bcadd103ec8
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240518		057c518be469add27743f972511a8803b280fa6b
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240521		db992a03a15518a0d13569c3d375b6f9e6626a60
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240522		da7add4ae66d5d9e4d44c20d9ea7c74b2647e3d8
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240528		24f1eb160c75c000b7679034dcb10241858bd3a9
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240530		c95a8142747b05ec5d95c5a58d49aef7a00c0f17
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240606		a70d421662f2c8d6e67f72af1e6d833edf5109a4
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240607		91310c439fe05ce5f780990f0443499170b66311
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240611		90b549b7025b3e76965f6340be4967e04f6065a1
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240612		1eefd22a7b25be6a9ee7a5d500b36b3069254711
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240613		f9c23739079bf713a90f42126d02c530271b7c88
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240616		f1930f82e62be6f96c83143812bfee062e7c3b04
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240617		bd4db3c41002c8d2ce3e764d60f9e7c0f32fdf96
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240618		e9261f711bf6d87ed27710ba330e7a5928c4f8f1
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240620		89ec538ac0c7e2ecd1b6d6bcf1d488f46710aada
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240621		3f4bacbb2c8ee57d80ba3a5ccd4ac55e289ee466
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240623		1c9db96492dadd2b7065e6ef95a40478fa195b99
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240626		855805c6819deb5fa478c79e07e6017180c7d1c8
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240627		cc854b9ac7cb22be4ae5b292911f85c69f5e8ef3
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240701		c8dbe3c929f01be4a90deb1869024060fb0a8e88
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240702		3f2ef9779b365ac5aec94a674342a3b157f43272
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240705		fa3ce8f691df57984be4857940069877073f44d6
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240706		dfac7ccfd4f4b705cfad9ebbb127003b2923e04b
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240707		8b58e176ed0d757b20afcb1dc8a847aaf5d35f5c
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240708		a8b489d434a2f686533472537d75c1a7bdacd66a
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240709		0c262f475c6c631a9bd46fbb65dca20c08ebad75
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240712		a9750e320e2fcbd173f47e63150c5c581b545857
org.anyline	anyline-data-jdbc-xugu	8.7.2-jdk17-20240715		13bf47133a0792f775d36739e68d4e89e38d14b2
