app.softwork	ratelimit-watchosarm32	0.2.1	0.2.1-metadata	0fbb73f62bb0adab90d90852bb0f2c62f50f5a8d
org.apache.nifi.minifi	minifi-toolkit-configuration	1.17.0	-	e07a1513ba58e5e462eaa64c7bb05a9c48600b4b
org.apache.nifi.minifi	minifi-toolkit-configuration	1.18.0	-	d8109d537abd2611480172c65e45ace57611278c
org.apache.nifi.minifi	minifi-toolkit-configuration	1.19.0	-	b98aa47b157f2508e60f080799b01c363a76395b
org.apache.nifi.minifi	minifi-toolkit-configuration	1.19.1	-	4b8bc6ef60e7bbe54d450a1f2b8cb46dc257b696
org.apache.nifi.minifi	minifi-toolkit-configuration	1.20.0	-	9ad002d7fc8a103f2bd51cfd72c629cc11a2ee1d
org.apache.nifi.minifi	minifi-toolkit-configuration	1.21.0	-	3f4c353633376a3e9c1cb640cb4d821dca8ec3e2
org.apache.nifi.minifi	minifi-toolkit-configuration	1.22.0	-	eabdaad3aa92d207a25899a5255f39d44c9fa9bc
org.apache.nifi.minifi	minifi-toolkit-configuration	1.23.0	-	d568c22f30712a5ba16cc98af67821770b55ee18
org.apache.nifi.minifi	minifi-toolkit-configuration	1.23.1	-	d2e9a22191a52ac46f59ac07a95a3480e05a96de
org.apache.nifi.minifi	minifi-toolkit-configuration	1.23.2	-	88616513dd8fc957167c30404be68120a4b423b6
org.apache.nifi.minifi	minifi-toolkit-configuration	1.24.0	-	8533b87fcb7be1dfe3029a6270785c21cb9ae147
org.apache.nifi.minifi	minifi-toolkit-configuration	1.25.0	-	f140f8f4eb75dd246df7e15f5c50b8d1032ea895
org.apache.nifi.minifi	minifi-toolkit-configuration	1.26.0	-	d34ffaeff8d6057c4fb80e6329d639ac7f64f419
org.apache.nifi.minifi	minifi-toolkit-configuration	1.27.0	-	b975d5007d9fc35656b8591f783434b35dbf1aad
org.apache.nifi.minifi	minifi-toolkit-configuration	1.28.0	-	ecad860f2b3c904b0b0c44a2a73cde818f5c8940
org.apache.nifi.minifi	minifi-toolkit-configuration	1.28.1	-	59e4fe30a37e529c72600a2e4bcf65be2e939181
org.apache.nifi.minifi	minifi-toolkit-configuration	2.0.0	-	aec73180ae92b283e470bb73a84c6da7926a04a0
org.apache.nifi.minifi	minifi-toolkit-configuration	2.0.0-M1	-	9bcab33aa07d5065dfe97b198f4e931f9cdae55d
org.apache.nifi.minifi	minifi-toolkit-configuration	2.0.0-M2	-	35a53226be01a359c211bf4c1730cc1f988eac2e
org.apache.nifi.minifi	minifi-toolkit-configuration	2.0.0-M3	-	fc62dc441d940df6b9c841dbee0db4ec3d155d9a
org.apache.nifi.minifi	minifi-toolkit-configuration	2.0.0-M4	-	3f65ac210c59e98c3c1dd3aff78a90ee26a98f9e
org.apache.nifi.minifi	minifi-toolkit-configuration	2.1.0	-	b0ced6e60fd4c20cb7ff91ecfadaeef4ebafd1f6
org.apache.nifi.minifi	minifi-toolkit-configuration	2.2.0	-	18e861a7b211a5188b5739316b615d0ead9fdba6
org.apache.nifi.minifi	minifi-toolkit-configuration	2.3.0	-	cd179c16a3d741cd135c779134ef07dcb75365ef
org.apache.pekko	pekko-cluster-tools_2.13	1.0.0	-	66c06cf88b4c9fb445a3ab068cd825441f340c6f
org.apache.pekko	pekko-cluster-tools_2.13	1.0.1	-	4abdb3de943ccc21e058d31c2ef423f6573a06e2
org.apache.pekko	pekko-cluster-tools_2.13	1.0.2	-	24f87fbeab86be06c4e8e1be823f6f7df5a91698
org.apache.pekko	pekko-cluster-tools_2.13	1.0.3	-	81e21b3155682dc614a41cb24dc74f7b7c796f08
org.apache.pekko	pekko-cluster-tools_2.13	1.0.3-M1	-	418c1c9fe05f33aafbdfb9d288b8b5e097f49b38
org.apache.pekko	pekko-cluster-tools_2.13	1.1.0	-	cc6e121cf966a8eb30ac2be6a1389ebfa2dec58e
org.apache.pekko	pekko-cluster-tools_2.13	1.1.0-M1	-	d08f73f51cfff7475137b2deeb9ca91ebea07d54
org.apache.pekko	pekko-cluster-tools_2.13	1.1.1	-	8c118b65587fdf1e64869624f3dd8d6fca7cc6c3
org.apache.pekko	pekko-cluster-tools_2.13	1.1.2	-	02c5fc74512449aaea8ad273dbea49cbda9720f7
org.apache.pekko	pekko-cluster-tools_2.13	1.1.3	-	7f647926dc5987131561b90ff1119ca688b8bd67
org.apache.pekko	pekko-cluster-tools_2.13	1.2.0-M1	-	2a871bce730b7774a5d88fa7d9d025a16e80212c
org.apache.pinot	pinot-batch-ingestion-standalone	0.10.0	-	c58db611d97a5b083ef46fb842b345a27e5c50e7
org.apache.pinot	pinot-batch-ingestion-standalone	0.10.0	0.10.0-shaded	078b8414ece5f49708f8b40b6993850325b9c062
org.apache.pinot	pinot-batch-ingestion-standalone	0.11.0	-	356e554ed77d54ad8f9589524280fb8aa9ef9396
org.apache.pinot	pinot-batch-ingestion-standalone	0.11.0	0.11.0-shaded	f43d0cd37eb3c8674932c9a2a7060fc8e1012fc2
org.apache.pinot	pinot-batch-ingestion-standalone	0.12.0	-	b47d41eaf119374a482c62415cfe4cd127c0c11d
org.apache.pinot	pinot-batch-ingestion-standalone	0.12.0	0.12.0-shaded	9b2e673cf05961482f8e6c2b7c356bc8669add0e
org.apache.pinot	pinot-batch-ingestion-standalone	0.12.1	-	c5b704e3042739cd234bf4d1c9a4bb4dd395c700
org.apache.pinot	pinot-batch-ingestion-standalone	0.12.1	0.12.1-shaded	8eefb74949b1295b8ef4a2e19884a74f1fef68a5
org.apache.pinot	pinot-batch-ingestion-standalone	0.3.0	-	f381b4580be2456a0156ae41a1de9378e25b9dcf
org.apache.pinot	pinot-batch-ingestion-standalone	0.3.0	0.3.0-shaded	a5a3a071e4abd633ef48ba91347c4d0618bc5e66
org.apache.pinot	pinot-batch-ingestion-standalone	0.4.0	-	58f28747191f75e574036dd0edff56f9ced74482
org.apache.pinot	pinot-batch-ingestion-standalone	0.4.0	0.4.0-shaded	bafaa18360374d2aae9576a0df5c5ee9d2eeebb7
org.apache.pinot	pinot-batch-ingestion-standalone	0.5.0	-	2a24782ad0a1dfeaa302c092abf8585c4996757e
org.apache.pinot	pinot-batch-ingestion-standalone	0.5.0	0.5.0-shaded	bbf3309d9041e56a6c4050885198aa352b964542
org.apache.pinot	pinot-batch-ingestion-standalone	0.6.0	-	8cd0b28d3b4c3a84abf4dbc6857ce2db8fa7f0cd
org.apache.pinot	pinot-batch-ingestion-standalone	0.6.0	0.6.0-shaded	2a2afeed02c51dda0835de2e85360305d76642a2
org.apache.pinot	pinot-batch-ingestion-standalone	0.7.0	-	63fcbec37e4979566822349a8f7866dfd09bf92b
org.apache.pinot	pinot-batch-ingestion-standalone	0.7.0	0.7.0-shaded	3d2bc9fb908d0a0eb0272b93e41ef70d1e6ead73
org.apache.pinot	pinot-batch-ingestion-standalone	0.7.1	-	9350815e8c4619d73697dd1b9974eca892f5bcf5
org.apache.pinot	pinot-batch-ingestion-standalone	0.7.1	0.7.1-shaded	6e05454a8dea8f0b6a7962a8f427f6144f2d8042
org.apache.pinot	pinot-batch-ingestion-standalone	0.8.0	-	3da0484ce621dc3fb867302052188345403a7181
org.apache.pinot	pinot-batch-ingestion-standalone	0.8.0	0.8.0-shaded	54d678e3f66fc0cdc553db025a4a21d56b07a0c2
org.apache.pinot	pinot-batch-ingestion-standalone	0.9.0	-	355484e6e38bf800ba763c07e1884a2a49574466
org.apache.pinot	pinot-batch-ingestion-standalone	0.9.0	0.9.0-shaded	77dc6025db4a1de0c0e7e0a6998601fe8e1e023e
org.apache.pinot	pinot-batch-ingestion-standalone	0.9.1	-	0816426899b639f116db5cbaa97b5fc26de7356c
org.apache.pinot	pinot-batch-ingestion-standalone	0.9.1	0.9.1-shaded	5cd8912caf7fb266382641650a98155c43316c32
org.apache.pinot	pinot-batch-ingestion-standalone	0.9.2	-	4ea74c674aa254ca2aac3a9c9eb19575f60cf3cc
org.apache.pinot	pinot-batch-ingestion-standalone	0.9.2	0.9.2-shaded	2cb6e0179ee66e695bb26220e3d34d12c4baaadb
org.apache.pinot	pinot-batch-ingestion-standalone	0.9.3	-	3f52b8d848c88eeaca4943eb6c79feb996d9eb43
org.apache.pinot	pinot-batch-ingestion-standalone	0.9.3	0.9.3-shaded	6b468894df441bba961f9b62134e91b374dcdf99
org.apache.pinot	pinot-batch-ingestion-standalone	1.0.0	-	95b401d48e0bb9020e59390a35e6db20af89b962
org.apache.pinot	pinot-batch-ingestion-standalone	1.0.0	1.0.0-shaded	448329d0139b35bab75e3624163f0957ca7c341f
org.apache.pinot	pinot-batch-ingestion-standalone	1.1.0	-	a1a4718f16ca1fc93bdd0f9f3cc79ac39e3519e1
org.apache.pinot	pinot-batch-ingestion-standalone	1.1.0	1.1.0-shaded	6066a915d5873f0570a5af7ce56845ed99f34734
org.apache.pinot	pinot-batch-ingestion-standalone	1.2.0	-	5f52a2cb772362a4279113dab90ce800229e7a94
org.apache.pinot	pinot-batch-ingestion-standalone	1.2.0	1.2.0-shaded	3f061c294e6d128041ddcfc686d3d181084f1472
org.apache.pinot	pinot-batch-ingestion-standalone	1.3.0	-	68c1853d3c607a99ca20af2a0b96b7bfb61e0111
org.apache.pinot	pinot-batch-ingestion-standalone	1.3.0	1.3.0-shaded	72165065d65a34e3bd0c928d1c9a95af6119d2bc
org.apache.polygene.extensions	org.apache.polygene.extension.indexing-solr	3.0.0	-	e57b83b526972b9efe683b248a6caec7955fec2c
org.apache.seata	seata-brpc	2.1.0	-	93947dc578ddb17525f4bfdb53663bb08cb27f96
org.apache.seata	seata-brpc	2.2.0	-	603bccf46e4303a38294c9b12e014870ada26fa3
org.apache.seata	seata-brpc	2.3.0	-	5c308d4abb93c8da71ab932fa86127cb54586d3a
org.apache.servicemix.bundles	org.apache.servicemix.bundles.commons-digester	1.8_1	-	73b309c4bd720c82ff791994f32c9cea69b105b1
org.apache.servicemix.bundles	org.apache.servicemix.bundles.commons-digester	1.8_2	-	28936800a22a392ffa9edacf5520b72f8c22c133
org.apache.servicemix.bundles	org.apache.servicemix.bundles.commons-digester	1.8_3	-	15b9238acd04a5910786983e270b6e9edc38a279
org.apache.servicemix.bundles	org.apache.servicemix.bundles.commons-digester	1.8_4	-	a8101d178447a9f5f15486af7d6f771ac306ac5b
org.bahmni.module	medication-administration-api	1.0.0	-	7cd971698e47ead610b56b110edb58ce1a03c2f9
org.bytedeco	onnx	1.10.2-1.5.7	-	7a4aa69fe60fadf6890fa08bcf513d2c5283d9af
org.bytedeco	onnx	1.10.2-1.5.7	1.10.2-1.5.7-linux-x86_64	78d7489ef1c1c8b6159b4fa229b686c0761e09ff
org.bytedeco	onnx	1.10.2-1.5.7	1.10.2-1.5.7-macosx-x86_64	e61756970936d9b3f7408637b3520de6318c9d98
org.bytedeco	onnx	1.10.2-1.5.7	1.10.2-1.5.7-windows-x86_64	7af4cf8ff3ac0877d4f47a437838ef8c2c0aa005
org.bytedeco	onnx	1.12.0-1.5.8	-	494c5fd7d7828dde97819fb2aea3b7d85b6cde50
org.bytedeco	onnx	1.12.0-1.5.8	1.12.0-1.5.8-linux-x86_64	5be5f09a399631332b5db745b606a4f12a1bb615
org.bytedeco	onnx	1.12.0-1.5.8	1.12.0-1.5.8-macosx-x86_64	563cb90b4791345c6a5d33488fa5218deea1983f
org.bytedeco	onnx	1.12.0-1.5.8	1.12.0-1.5.8-windows-x86_64	6cbdf84287831b4aa35dcfe2f524f0d4076dd50c
org.bytedeco	onnx	1.14.0-1.5.9	-	df0a22eb3b6919f2e511255167d47749e8820d5d
org.bytedeco	onnx	1.14.0-1.5.9	1.14.0-1.5.9-linux-x86_64	542c6e5aa8c0db6b80039c4faae2e44772dda56f
org.bytedeco	onnx	1.14.0-1.5.9	1.14.0-1.5.9-macosx-x86_64	9a303c7a1ba0a44bb1a9611ae327a484c727c989
org.bytedeco	onnx	1.14.0-1.5.9	1.14.0-1.5.9-windows-x86_64	2c41eb0ccbd0b1f1b0003ff89bb3a6abdaf5aa05
org.bytedeco	onnx	1.15.0-1.5.10	-	d4d4e475123ed061e42f56146bb9a693c1825af9
org.bytedeco	onnx	1.15.0-1.5.10	1.15.0-1.5.10-linux-x86_64	9dd8fb65c0f97e92e2be8dd94e4903fd51cff8fd
org.bytedeco	onnx	1.15.0-1.5.10	1.15.0-1.5.10-macosx-x86_64	18384ade11df3c882b6212c5e894a12122bb335d
org.bytedeco	onnx	1.15.0-1.5.10	1.15.0-1.5.10-windows-x86_64	16c7d621a54ee4cd8f557b0725d7038f6f55ed34
org.bytedeco	onnx	1.17.0-1.5.11	-	6f17e81bab7e79d67a9cb1e3f61e4bf2c3df0d38
org.bytedeco	onnx	1.17.0-1.5.11	1.17.0-1.5.11-linux-x86_64	9870df2213fbfb18df1c38cb720a340a46013c30
org.bytedeco	onnx	1.17.0-1.5.11	1.17.0-1.5.11-macosx-x86_64	f2c5eaefcff5412b099f860d7cd925cb64dd96a4
org.bytedeco	onnx	1.17.0-1.5.11	1.17.0-1.5.11-windows-x86_64	7c6fb0b9782575049c64ab788d44d733b2d12f2e
org.bytedeco	onnx	1.4.1-1.5	-	c75c132740f4cefc2068f6cb137133cdad27aaa5
org.bytedeco	onnx	1.4.1-1.5	1.4.1-1.5-linux-x86_64	d030967bd8f5ec93191a106ba6b2ef26cca0437d
org.bytedeco	onnx	1.4.1-1.5	1.4.1-1.5-macosx-x86_64	bebd2556c0d7e06334bb52675f2a0d4058aab505
org.bytedeco	onnx	1.5.0-1.5.1	-	2faae87880f197582c04a84a3fcbace0c740d8ca
org.bytedeco	onnx	1.5.0-1.5.1	1.5.0-1.5.1-linux-x86_64	db60ec0c29b30d2c3caf94ab41a039f8e0ef8a36
org.bytedeco	onnx	1.5.0-1.5.1	1.5.0-1.5.1-macosx-x86_64	7b53ec4269f6dbcc3f926ebe3a93e151ab31f039
org.bytedeco	onnx	1.6.0-1.5.2	-	347cbd9a8a23df71e61fe6ce223adf74adebad2f
org.bytedeco	onnx	1.6.0-1.5.2	1.6.0-1.5.2-linux-x86_64	866b78363fe3e604610d86e236c1e8c09cd5fa5f
org.bytedeco	onnx	1.6.0-1.5.2	1.6.0-1.5.2-macosx-x86_64	32dc050ef7b5959be27672cc79e65e1fc51c1050
org.bytedeco	onnx	1.6.0-1.5.3	-	9112d786c360a1c4799550407216d3c546ba0e9b
org.bytedeco	onnx	1.6.0-1.5.3	1.6.0-1.5.3-linux-x86_64	231548894633e93260f198f86757ef824b270330
org.bytedeco	onnx	1.6.0-1.5.3	1.6.0-1.5.3-macosx-x86_64	588123344e5a6c44621615df594b2bfafd26e685
org.bytedeco	onnx	1.7.0-1.5.4	-	46d135519bc367b8c6fa5c9890f507ae384b74ff
org.bytedeco	onnx	1.7.0-1.5.4	1.7.0-1.5.4-linux-x86_64	9f0540b494b4da9f3ce5294f681af83c326f363b
org.bytedeco	onnx	1.7.0-1.5.4	1.7.0-1.5.4-macosx-x86_64	a8ab58df89d2dca9767100dfaa96faf87bb17550
org.bytedeco	onnx	1.8.1-1.5.5	-	9fb3df153057701767623df9fb0ca3446c8989b1
org.bytedeco	onnx	1.8.1-1.5.5	1.8.1-1.5.5-linux-x86_64	156571403e78530725170503b97a0d50e2ff04ff
org.bytedeco	onnx	1.8.1-1.5.5	1.8.1-1.5.5-macosx-x86_64	c2708e844a2e953f6d5638e1cec3e018dc2a7ba1
org.bytedeco	onnx	1.9.0-1.5.6	-	f6b9f401def8c47cc99b1a327f2e7d3893fb64e3
org.bytedeco	onnx	1.9.0-1.5.6	1.9.0-1.5.6-linux-x86_64	9b3cfb459b6a1e5e75e69abe0a04ae52dfb499d1
org.bytedeco	onnx	1.9.0-1.5.6	1.9.0-1.5.6-macosx-x86_64	1edf5235f30f17350f25562fb4f7fbaffd9059b6
org.bytedeco	onnx	1.9.0-1.5.6	1.9.0-1.5.6-windows-x86_64	b87ac6531dc79a69b972e87a34d6440a171eeebd
org.cardanofoundation	hydra-java-core	0.0.10	-	f4bde8e8ffc38a7e2bf8d96636fe1d574bd214f2
org.cardanofoundation	hydra-java-core	0.0.6	-	eea4d3c7fdc712415c0fc02e261178db2bd5acf2
org.cardanofoundation	hydra-java-core	0.0.7	-	4b37861bf9895eaa161a779a8c7e9dae0c35a86a
org.cardanofoundation	hydra-java-core	0.0.8	-	b9fe8074a5638f752ee320cc2c73cd6b6e5712a8
org.cardanofoundation	hydra-java-core	0.0.9	-	56798607b901bd0f409a39558d223045889a9b4d
org.cddcore	cddunit_2.11	3.0.0	-	979cf95189985f2d68f40bb51edd9796094d9efe
org.cddcore	cddunit_2.11	3.0.1	-	70bf4f23c243b203a62ec5e4f6a71c90c840010f
org.cddcore	cddunit_2.11	3.0.2	-	930389c5409b7131699faf5a0cc28d2acc54c609
org.cddcore	cddunit_2.11	3.0.3	-	48d3c832ba85a89a3291f943435fb89cc361ee48
org.chobit.spider	lucas-spider	0.0.1	-	7ef9e9f1d7956d896dd3ee9dab2d746009956c03
org.chobit.spider	lucas-spider	0.0.1.2	-	eec22dbea7a3abe2b4ab6b35c8640bc08c424c82
org.cloudsmith.stackhammer	api	1.0.0	-	051f599e01b06a27cf9c94b6adc9827439cae898
org.cloudsmith.stackhammer	api	1.0.1	-	2d73ae8aedc63e8f2755bd1008b603b2b679a00b
org.cloudsmith.stackhammer	api	1.0.2	-	1ecda2a6144ec4e936e091fc0297c52d6044379e
org.cloudsmith.stackhammer	api	1.0.3	-	805e32e3b94c14193e97b35c224bd0c6275a0c9d
org.cloudsmith.stackhammer	api	1.0.4	-	4e187580a48a021ce4ff085fb825bf6f585c466b
org.code-house.eaio-uuid.jackson	features	2.8.11	-	182bcaa440a7836ab20463126fd814b2ce85a247
org.code-house.eaio-uuid.jackson	features	2.8.7	-	ac27a1270e04ccc0e57c6e209ca302fafec5259b
org.code-house.eaio-uuid.jackson	features	2.8.8	-	7450429f599553dac15c686448bc5c8aeeefcbd9
org.code-house.eaio-uuid.jackson	features	2.8.9	-	ac871dac72b7a14a724b85d2e5cdbefc28723c6e
org.codehaus.grepo	grepo-procedure	1.0.0	-	524d453a37fa8db6ae45534a26c826c73394cae1
org.codehaus.grepo	grepo-procedure	1.5.0	-	b117dcf965228c8793424d067b9d7de940933876
org.codehaus.grepo	grepo-procedure	1.5.1	-	c5622f674c20f0ad57edd393690feead88249220
org.codehaus.grepo	grepo-procedure	1.5.2	-	52a73e5037e55ad2a48f3a0f5e8ebcb485bfb31c
org.codehaus.grepo	grepo-procedure	1.5.3	-	5d5a928434f0070b94d63b0647b1b8f361fab7eb
org.codehaus.griffon.plugins	griffon-lookandfeel-office	2.0.0	-	591cb112e9982cdaa17d5b3c71ddd13e15eb643a
org.codehaus.service-conduit	sca4j-generic-webapp-api	0.4.2	-	d7526f9b51690febcb98ac2c515baadd904fcd35
org.codehaus.service-conduit	sca4j-generic-webapp-api	0.9.0	-	7018d8efd2590c71661d1b6fda510ce434277fd8
org.codehaus.service-conduit	sca4j-generic-webapp-api	0.9.1	-	3e6804c6d8da8966efa1f19631b525af2cb70dcb
org.codehaus.service-conduit	sca4j-generic-webapp-api	0.9.2	-	cebe4ce183a9d143063a263afe88ac2c4de72c40
org.codehaus.service-conduit	sca4j-generic-webapp-api	0.9.3	-	1739dfdfe54de21f033b9e96fc5095aa3d63a922
org.codehaus.service-conduit	sca4j-generic-webapp-api	0.9.4	-	87e747cad3ae6e01d0a5c9fde30283e0ffdb21e7
org.codehaus.service-conduit	sca4j-generic-webapp-api	0.9.5	-	da08cab4ace687718ef88b36b1abd743779bfbc9
org.codehaus.service-conduit	sca4j-generic-webapp-api	0.9.6	-	d91ceabf938981cefe92ecae331879dd8df7bc39
org.codehaus.service-conduit	sca4j-generic-webapp-api	0.9.8	-	c0c46b5900c5aed53804e1eaf37d50ad5ba50ab7
org.codehaus.service-conduit	sca4j-generic-webapp-api	0.9.9	-	d6f570e7faddebeb313896f2331843896e31f113
org.codehaus.sonar-plugins.android	sonar-android-plugin	0.1	-	01852b31aae00e5459fd363b8f617fdd0399616b
org.codehaus.sonar-plugins.android	sonar-android-plugin	1.0	-	b2372f38abd6f40301698d64c2f540dca8ef28d6
org.codehaus.sonar-plugins.android	sonar-android-plugin	1.1	-	2b0980d2b8ee045466283e79d3a4b3b23469e79a
org.daisy.pipeline.modules	tts-helpers	1.0.0	-	d7861aa513fbf2d4f6e1b438b9d3db4fbdb9a596
org.daisy.pipeline.modules	tts-helpers	1.0.1	-	2e2b919783cf184db5271e29b079d39ecf03cf0c
org.daisy.pipeline.modules	tts-helpers	1.0.1	1.0.1-doc	ea9d8b36485922e72c6f56b3f0b76cbe678a1313
org.daisy.pipeline.modules	tts-helpers	1.0.1	1.0.1-xprocdoc	a43f241afb8059fdcd5cc28075252dbb56e76c18
org.daisy.pipeline.modules	tts-helpers	1.0.2	-	06338aae67be835930d1043eb984524765279023
org.daisy.pipeline.modules	tts-helpers	1.0.2	1.0.2-doc	1fb3838952b87d76764de54e1b17f0b5cd5847b4
org.daisy.pipeline.modules	tts-helpers	1.0.2	1.0.2-xprocdoc	71e1eb0fa6a1c69a618d6e39d7e4b221aaa4d424
org.daisy.pipeline.modules	tts-helpers	1.0.3	-	2d04a5af054950771200e4ed8ae06aa77a3440af
org.daisy.pipeline.modules	tts-helpers	1.0.3	1.0.3-doc	587f12493bae451510715674f4d5000d05fcc072
org.daisy.pipeline.modules	tts-helpers	1.0.3	1.0.3-xprocdoc	d750e37c3509b0efb80ccf528a15d862ced9e2f9
org.daisy.pipeline.modules	tts-helpers	1.0.4	-	2c557526947c902edb9301c07de5bad03ff1b711
org.daisy.pipeline.modules	tts-helpers	1.0.4	1.0.4-doc	7e18db32b94e94006dcb0848acd827857f79deac
org.daisy.pipeline.modules	tts-helpers	1.0.4	1.0.4-xprocdoc	eb3e02f2a0f66d8a7342b64177301de5706fcd5f
org.danbrough.kotlinx	kotlinx-serialization-json-macosx64	1.3.3	1.3.3-metadata	612f1d6900701ec086dfe54dc6b1bf0fa5f2597f
org.danbrough.kotlinx	kotlinx-serialization-json-macosx64	1.3.3a	1.3.3a-metadata	7f13f7315d3858de25828dff489ab813de33ab65
org.danbrough.kotlinx	kotlinx-serialization-json-macosx64	1.4.1	1.4.1-metadata	58fe51497a5c15bd142cefe7829328ad52356af5
org.deepboof	visualization	0.1	-	a6a3867a52f21250d5089422c03010df310dbb20
org.deepboof	visualization	0.2	-	e9fe704792ea67edc36ea66c6ec714e9c98e05d7
org.deepboof	visualization	0.3	-	69fe22b1e6a0a79c6b97de688a5e62221a77315b
org.deepboof	visualization	0.4	-	8d2f585b280c4a50fd686e786156c8808664f9d5
org.deepboof	visualization	0.5	-	bb391cb58167bc208649fe6f980bef7531dc079d
org.deepboof	visualization	0.5.1	-	4eec2445511cf13e5efa2fab644b2e14486fec7c
org.deepboof	visualization	0.5.2	-	c11533739e355c416786b2904ea0800b5aa79fe7
org.deepboof	visualization	0.5.3	-	a58ddc933a6dfb454541f4258fab2d47414e3d04
org.dkpro.tc	dkpro-tc-ml-dynet	1.0.0	-	abf04214763e2632608820dc349a894d60d94228
org.dkpro.tc	dkpro-tc-ml-dynet	1.0.1	-	e16637aa3dd5f314c5e073456964708a956a8805
org.dkpro.tc	dkpro-tc-ml-dynet	1.0.2	-	bc91ad0e4a2a5d8e2309be9771d21f95da8f73b8
org.dkpro.tc	dkpro-tc-ml-dynet	1.1.0	-	d1149b86166156bb67cec57da5d2dee349ff564d
org.drombler.commons	drombler-commons-spring-transaction	0.14	-	b0990e208a347637edacd03256115f31dc18d976
org.drombler.commons	drombler-commons-spring-transaction	0.15	-	ad493800203ca19a1dff7f4d7bffdbc56b4bb2c5
org.drombler.commons	drombler-commons-spring-transaction	1.0	-	a36fb7029998ee5bdab1bd395371915cfee6392e
org.drools	drools-wb-jcr2vfs-migration-common	6.2.0.CR4	-	1312ec8f0646e9d46cbe0dc57c812a84fbb1c02e
org.drools	drools-wb-jcr2vfs-migration-common	6.2.0.Final	-	59000e43154281c4bdfadf45036d735e4f9e7040
org.drools	drools-wb-jcr2vfs-migration-common	6.3.0.Beta1	-	b25fda7fc124cb821323407d4050b855616ff6a4
org.drools	drools-wb-jcr2vfs-migration-common	6.3.0.Beta2	-	66b0bfb2b828d66cce4dc7c3025727cfe7e0ddf6
org.drools	drools-wb-jcr2vfs-migration-common	6.3.0.CR1	-	d4353cdb9968edb378b24731ee824e260f29a29c
org.drools	drools-wb-jcr2vfs-migration-common	6.3.0.CR2	-	abfec7c57448c7af55270d036b624f2b9b19a1db
org.drools	drools-wb-jcr2vfs-migration-common	6.3.0.Final	-	d2e301377b78ad541ef2267193baf848e21ffb13
org.drools	drools-wb-jcr2vfs-migration-common	6.4.0.Beta1	-	f454f1b191362445238f119b38df9e1447bc5e4d
org.drools	drools-wb-jcr2vfs-migration-common	6.4.0.Beta2	-	72f3f90fb1f8e09eeb345dfc9a7961b13a9744d2
org.drools	drools-wb-jcr2vfs-migration-common	6.4.0.CR1	-	983525dcbd1698191060df486d32570e6ad115cb
org.drools	drools-wb-jcr2vfs-migration-common	6.4.0.CR2	-	fc0e2a1c4dd3edba793de955e543f066389ef396
org.drools	drools-wb-jcr2vfs-migration-common	6.4.0.Final	-	d1bf4f5fb892bb372b878d49486a4a3bf9d5ef86
org.drools	drools-wb-jcr2vfs-migration-common	6.5.0.Beta1	-	be94900b3a0417bf9a2267038c00ffd98134bc68
org.drools	drools-wb-jcr2vfs-migration-common	6.5.0.CR1	-	f2dec9f3a27d6c73a87ab528f538974f224108c8
org.drools	drools-wb-jcr2vfs-migration-common	6.5.0.CR2	-	259f5570fdc6be8f3e55bc64c335a5e25553a683
org.drools	drools-wb-jcr2vfs-migration-common	6.5.0.Final	-	ca0503fd1cbde950f5d2b3af83b0e91d7e0ec6a1
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.Beta1	-	36ec6e8b783325cb0b7c85e31f11f271556dd35a
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.Beta2	-	cbaecec68da511b899a5abda7e706410ca6a73c9
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.Beta3	-	d0ad2e88bfc53200034e0a8b22f8d1635c7764f6
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.Beta4	-	8b28c737bb167248b28ad0acf89424ed45d6f882
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.Beta5	-	e6aa9db75e2070cdacba1eba1a1a62da7824e80a
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.Beta6	-	f3ea43c6de6be6914f02f933735eebb0eb523e16
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.Beta7	-	7c57e77f9535d49967edd234212fc0b4ca23d7c3
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.Beta8	-	03e13e990f02ead2249518731b370f7cd083ef93
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.CR1	-	2b780815263f70808a4624bf027d472c9df4ebb1
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.CR2	-	86604e110c732c4a4886699cd6668078f1ca96e7
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.CR3	-	bd66a42dd709dbf943a06f7e8d216d1c817fa67e
org.drools	drools-wb-jcr2vfs-migration-common	7.0.0.Final	-	85bf043f09b977eb23d6bc76b6ad0392e2c545e7
org.drools	drools-wb-jcr2vfs-migration-common	7.1.0.Beta1	-	4ca3a04c4577ec4fc91a1a49b7ef8c5fd620f7c5
org.drools	drools-wb-jcr2vfs-migration-common	7.1.0.Beta2	-	68a38a176c800c469fcbc90d6201d065438dd145
org.drools	drools-wb-jcr2vfs-migration-common	7.1.0.Beta3	-	1d2dbf2e4a60cdf6117c6c777cc24101a0c3f554
