app.moviebase	kotlin-express	1.5.0		N/A
io.github.valdemargr	gql-client-http4s_3	0.2.8-139-ae74d1c		4020a298eb326e5e66c8fadfcc893ef38a5aaaaf
io.github.valdemargr	gql-client-http4s_3	0.2.8-14-f0f6ba2		ce3127b62e787d69ccbe8c403ad50ebb8beb9459
io.github.valdemargr	gql-client-http4s_3	0.2.8-141-d0f2268		0233ce70aa169283e24ec0df30f5c6f06b34c4db
io.github.valdemargr	gql-client-http4s_3	0.2.8-142-8498316		fac8bdc0564831c609a195c2fec0b1b780e273e9
io.github.valdemargr	gql-client-http4s_3	0.2.8-16-20209c6		80c6a5d50ed30c1e77bc1c2ff71c739a8f78897a
io.github.valdemargr	gql-client-http4s_3	0.2.8-18-90c0b50		3b38fcf63e929beb4c068ab3ef8b72abaf3fb9d7
io.github.valdemargr	gql-client-http4s_3	0.2.8-23-b552e1c		16d16ee911d8bcd635208acf4695e218ad631cc4
io.github.valdemargr	gql-client-http4s_3	0.2.8-25-8ed6397		b3e659c171b8d81c61cb9f64314af6e2bc6c38fc
io.github.valdemargr	gql-client-http4s_3	0.2.8-27-6592357		9fcc082dd37f760c8ae861406574abbc0cb47516
io.github.valdemargr	gql-client-http4s_3	0.2.8-29-ddcd4b5		290f23d59da9ee62b01ba6d22af09e290cd2972d
io.github.valdemargr	gql-client-http4s_3	0.2.8-31-ab12fb0		b6c3b036492ff3273ccf46ad50f98e6721ff47c9
io.github.valdemargr	gql-client-http4s_3	0.2.8-34-18c3339		44e4abe4a7c079e3852e54f1bc7cf55a32e51972
io.github.valdemargr	gql-client-http4s_3	0.2.8-36-fda1e11		cb9cb7497da7ca8569da620a28aa66c435c48f9f
io.github.valdemargr	gql-client-http4s_3	0.2.8-38-d953e76		69134fdac65ff75917129f7f84da1cc0ed5c5d9b
io.github.valdemargr	gql-client-http4s_3	0.2.8-39-02e7730		a3346654f995eb0bce9f26e5342f6ad75df32ca2
io.github.valdemargr	gql-client-http4s_3	0.2.8-41-dabff89		113927740778859df4399277546058afdf92b638
io.github.valdemargr	gql-client-http4s_3	0.2.8-45-7b635a0		91bdda2520fb1f013031b1f4eef0f9f5282b897d
io.github.valdemargr	gql-client-http4s_3	0.2.8-48-13ebce3		0ef3af8ba5c2029c8487bb73b25dd2b897e939ca
io.github.valdemargr	gql-client-http4s_3	0.2.8-5-2442862		6b44b13f157b0b98708935adcebefc5ad0c49617
io.github.valdemargr	gql-client-http4s_3	0.2.8-51-c99eab6		a0977e0bf00d6497d61c91ce9c77d448d7d03c65
io.github.valdemargr	gql-client-http4s_3	0.2.8-53-954db74		d4ed697e570a1b79167b31d0225ce714727616bc
io.github.valdemargr	gql-client-http4s_3	0.2.8-57-ad50319		94d9692cbd8bc90ea56392a92a4291357c1795f3
io.github.valdemargr	gql-client-http4s_3	0.2.8-62-089e814		e0a68909e27f9547d2c8fe7a4c96ffd87315c21d
io.github.valdemargr	gql-client-http4s_3	0.2.8-65-674e0c4		72b5660977a1716ae40a62310e857d9a964db22e
io.github.valdemargr	gql-client-http4s_3	0.2.8-67-08d9c03		0f76f5ea5ecf8b2943aeb8b839a9284c91493c50
io.github.valdemargr	gql-client-http4s_3	0.2.8-69-bfdb621		d03c6a3b2ba64cdeef96541d9272682ca2d3a1f5
io.github.valdemargr	gql-client-http4s_3	0.2.8-78-4bea14b		7d93669e7abbd794b5c867e62bb84982b35e00e8
io.github.valdemargr	gql-client-http4s_3	0.2.8-79-3a4b8b0		530d078455343eaadf3503e60c166cd3bddb97b0
io.github.valdemargr	gql-client-http4s_3	0.2.8-8-afa1bbe		1ce5f4602eb4564b8bf180fd6a65aaefb5b97519
io.github.valdemargr	gql-client-http4s_3	0.2.8-80-1f54fbe		08d436ab48967b5e7f755a8cda72d736573cb47e
io.github.valdemargr	gql-client-http4s_3	0.2.8-81-0a629bc		7a70ca3f020dc83989208c9591cf551c22f63f05
io.github.valdemargr	gql-client-http4s_3	0.2.8-83-2c132fd		9fe70c5aaf21cd6bdc2d05a6695b02a5c281c79b
io.github.valdemargr	gql-client-http4s_3	0.2.8-84-af6cc3f		449a5b7bf4d18acc7c50fd975bb1c0ceff123f3f
io.github.valdemargr	gql-client-http4s_3	0.2.8-85-2e88a8f		c29ea2fac548dbff43582fdfa4efb2a33b25d104
io.github.valdemargr	gql-client-http4s_3	0.2.8-86-abc95e9		8e6d2b646bb67cf62d87178f0551d8f489398584
io.github.valdemargr	gql-client-http4s_3	0.2.8-87-7dee47a		78752402afc1ba527a3d69382034398edd5bb0b0
io.github.valdemargr	gql-client-http4s_3	0.2.8-89-753610d		9e182c2d84d2b00fb941dbb9744fcc357384a695
io.github.valdemargr	gql-client-http4s_3	0.2.8-9-234bc2a		a810cd08cbee868982e6930ea30d2ba48eee6c69
io.github.valdemargr	gql-client-http4s_3	0.2.8-91-f7d2c4e		e7544990661970f20c8d9d7c9ecce52315627b5c
io.github.valdemargr	gql-client-http4s_3	0.2.8-93-84a5415		bab5d71804bd20e5d38b21bc8ac57483ec306a49
io.github.valdemargr	gql-client-http4s_3	0.2.8-95-51bb203		383f69d6fa0bd0aabc83746bf61d408e54a2bb62
io.github.valdemargr	gql-client-http4s_3	0.2.8-97-7fcd1b8		ff9b973c1b9cd7aff019a4eecf752afade284338
io.github.valdemargr	gql-client-http4s_3	0.2.8-99-1d88358		48ccbbdf5de24079792070e46e9dac4c0484da15
io.github.valdemargr	gql-client-http4s_3	0.3-e03b5af		751b15870769248309061964a21539a774b3238f
io.github.valdemargr	gql-client-http4s_3	0.3.0		4b2f50f9a5b77680f5c9cc76125bb3f382168dbd
io.github.valdemargr	gql-client-http4s_3	0.3.0-1-c3b1ee8		44247fe3222651cb4cbb2c06856cde0a9fc873fd
io.github.valdemargr	gql-client-http4s_3	0.3.0-11-f220bfc		2715bbcb64afdbc32eca2716c79eebed35bc1376
io.github.valdemargr	gql-client-http4s_3	0.3.0-2-251fb03		a40a4e059b5d4d09e8536f75650c99191c02f820
io.github.valdemargr	gql-client-http4s_3	0.3.1		d03f1b22cafd8b2ab01e4d05f5b6371d4a4f895e
io.github.valdemargr	gql-client-http4s_3	0.3.1-1-58f86b1		8f3566a93a1621df40ce3dfad2dc07e5ca3ce121
io.github.valdemargr	gql-client-http4s_3	0.3.1-10-e720887		13d9720b1ddac2176efac0ba2a19eec08e8c0f8e
io.github.valdemargr	gql-client-http4s_3	0.3.1-11-b01c108		96b66d6a66e1879c1e733c22e0574770361def5b
io.github.valdemargr	gql-client-http4s_3	0.3.1-12-2002b05		fab963b4909d1e3316cc7bc82d12029c99348db0
io.github.valdemargr	gql-client-http4s_3	0.3.1-13-c3940f2		3b5edd1f8311abd3ac2bc24bf69d7df9c0c845b9
io.github.valdemargr	gql-client-http4s_3	0.3.1-15-1db1c62		38308d2ed43f8c178b52e66da20b5b39b1852fda
io.github.valdemargr	gql-client-http4s_3	0.3.1-17-3401237		462a1b80ef21df28a887e75c55ec23e45c31345d
io.github.valdemargr	gql-client-http4s_3	0.3.1-2-9c85b30		93cf65b64623bc3ad5c320804f26e92aeff44d28
io.github.valdemargr	gql-client-http4s_3	0.3.1-20-9bc58f4		e8fc8397240df263dfeb77c2b0794a06cd904aa2
io.github.valdemargr	gql-client-http4s_3	0.3.1-21-25c69af		647e5f6cb7a6faf28d55f6e71009184ae964b8a1
io.github.valdemargr	gql-client-http4s_3	0.3.1-23-720fbad		7ee89e5c7b61927e6010f82669184434f4e970f8
io.github.valdemargr	gql-client-http4s_3	0.3.1-24-d594295		5633dc8e907a4757182ec06594e519237f2dbfab
io.github.valdemargr	gql-client-http4s_3	0.3.1-28-66bc82c		5959923aea02ecdba5998fc4f0afa3ce8b0c976e
io.github.valdemargr	gql-client-http4s_3	0.3.1-3-5c769c6		925677673f6ec99aa9b195de28999a7b43cb2bef
io.github.valdemargr	gql-client-http4s_3	0.3.1-4-7077b55		8c79322398df725d58f5d86231ff416651285c30
io.github.valdemargr	gql-client-http4s_3	0.3.2		f68d025c0350f8578a9db044124341a5673fb5e7
io.github.valdemargr	gql-client-http4s_3	0.3.2-1-d335d1f		8513ea58d824fb6326f73b1145b3d8959e368881
io.github.valdemargr	gql-client-http4s_3	0.3.2-10-d9e52b3		1fbccc861609d210746c0d2ce71ff7f5ceb551ee
io.github.valdemargr	gql-client-http4s_3	0.3.2-2-393fd4c		2bb64c1c45431a425b7e14b22fce6a7e31815fef
io.github.valdemargr	gql-client-http4s_3	0.3.2-5-0222660		7f382e38c59300c05f8facce4c679e784d168d3d
io.github.valdemargr	gql-client-http4s_3	0.3.2-8-2767041		dfec43ccaaa67c91a1862242b71513a22f422f6b
io.github.valdemargr	gql-client-http4s_3	0.3.2-9-3b06382		fc950daa41f5fcc273ea5ff93b968b2459727980
io.github.valdemargr	gql-client-http4s_3	0.3.3		45d6e2a4fb0a7c31ac85555594652ce2006f02d0
io.github.valdemargr	gql-client-http4s_3	0.3.3-21-7376fe8		4cb177615e01f8a43cbf64923b292f433827f1e3
io.github.valdemargr	gql-client-http4s_3	0.3.3-23-49b2087		40b5aa9a86ae73b57c76dda1191b71b2fe0d5895
io.github.valdemargr	gql-client-http4s_3	0.3.3-29-ff668db		45eb783f6dea3c468681cc83c88533cf6ce21ec8
io.github.valdemargr	gql-client-http4s_3	0.3.3-30-d3df509		dbf3e42bfb92bb64a57337777b8bf8d33b6ae7f2
io.github.valdemargr	gql-client-http4s_3	0.3.3-33-682c449		56e757ac9c0ca471c94a3a9b4ecb50e10b7a8d65
io.github.valdemargr	gql-client-http4s_3	0.3.3-34-0b3956a		a5bf80f667cf60fa3b3d178324a2d90417fe543f
io.github.valdemargr	gql-client-http4s_3	0.3.3-4-8093754		f8660392beaaf8e3baa242c098e986cc0d2fbfd6
io.github.valdemargr	gql-client-http4s_3	0.3.3-47-2694bce		73aade1fc5725d2fd8ab595a905326f7b7137e5a
io.github.valdemargr	gql-client-http4s_3	0.3.3-48-811c4d0		a91d5bf98ad98a147b66d3c79555d99a8248a756
io.github.valdemargr	gql-client-http4s_3	0.3.3-50-5b48be4		6fc9e1683f0c6b085be78325d062ff52c546b2e9
io.github.valdemargr	gql-client-http4s_3	0.3.3-52-318283a		da0f774c5dfcea0cea68d4ba789f06a11357d482
io.github.valdemargr	gql-client-http4s_3	0.3.3-54-e3e16b7		168b16752b12f09a8c67fcea2818e37641c85b10
io.github.valdemargr	gql-client-http4s_3	0.3.3-57-8177b27		c622ee95b46c7d425850ecbc9f3bdeb8f20d8807
io.github.valdemargr	gql-client-http4s_3	0.3.3-71-516a95d		998545535fbf5d424e64fd964e89f593b88ee2de
io.github.valdemargr	gql-client-http4s_3	0.3.3-74-83a9a59		616cab8c194fcba213936ff472aa812f4766ae92
io.github.valdemargr	gql-client-http4s_3	0.3.3-76-1844c45		786c9434f2365db15b9789be584730e46c1051b5
io.github.valdemargr	gql-client-http4s_3	0.3.3-77-3eefea4		7687f1740b8900f4c5666d7c0bdfcb5cf48e0952
io.github.valdemargr	gql-client-http4s_3	0.3.4-23-a35db31		1f6402901419e6d77c2055e6a02e8c1284d98a62
io.github.valdemargr	gql-client-http4s_3	0.3.4-27-49b9298		36d25517b8835b02ee56c1d4097974d62bca192f
io.github.valdemargr	gql-client-http4s_3	0.3.4-28-fa5c5ec		6ec142c9c3812853984be8534c9e1d1d63fc9630
io.github.valdemargr	gql-client-http4s_3	0.3.4-31-bb430c1		4674175de778f861ac04f853e594baa5715d2ad6
io.github.valdemargr	gql-client-http4s_3	0.3.4-35-3eaa0b1		7da6640189e5b161ce98177af470cc7a63e5f52d
io.github.valdemargr	gql-client-http4s_3	0.3.4-37-630a19e		b0879ff821e067df48bc4e53834bf9911bba8235
io.github.valdemargr	gql-client-http4s_3	0.3.4-38-12af7cb		12bbe73fbf6e5ec762b7101a5dd465e2fbaabadb
io.github.valdemargr	gql-client-http4s_3	0.3.4-53-ab31f56		3c34ab22dd717b62d06c39e5c4f42c758bca0579
io.github.valdemargr	gql-client-http4s_3	0.3.4-58-c15da40		578d8a7d66e1d4b0eb5013384fdae8533a57119d
io.github.valdemargr	gql-client-http4s_3	0.3.4-61-f75847e		451e621fc8a9f4a7502a5d0bf5c20caba3698b34
io.github.valdemargr	gql-client-http4s_3	0.3.5		076f62e7575933b2428cd4a8d48dbecc9a80b392
io.github.valdemargr	gql-client-http4s_3	0.3.5-1-a0cbbfd		2571e138487f2f50f7456afb27a068c584aad9ac
io.github.valdemargr	gql-client-http4s_3	0.3.5-13-bc16186		c38888ee83c7aad9727d239ade5a561ecd148924
io.github.valdemargr	gql-client-http4s_3	0.3.5-15-06471a0		3b4fb6d4f4cd70f18ec1b2fe91a9c5f9922dc9fb
io.github.valdemargr	gql-client-http4s_3	0.3.5-19-241f189		f3acd5f7cf6554cd66532ef91be4c2e527f0dcdf
io.github.valdemargr	gql-client-http4s_3	0.3.5-2-05b2dc6		ac067c15436ba78ce37f90ed8808d8f46c5b04d8
io.github.valdemargr	gql-client-http4s_3	0.3.5-21-a9402f5		9510014353d1b98f625ce5f23446e05fc5102337
io.github.valdemargr	gql-client-http4s_3	0.3.5-23-ef7dcf4		ef7cbcb9b9f6c2ce22a4d8914808f8d9786c3fbc
io.github.valdemargr	gql-client-http4s_3	0.3.5-25-6114239		78951244135ee7f928c8a7dffac7688e860bbc87
io.github.valdemargr	gql-client-http4s_3	0.3.5-26-347c8a7		8d282ecaba3eddbaae3aab473dbec42143118be9
io.github.valdemargr	gql-client-http4s_3	0.3.5-27-6c4a6c0		7d71e4a1e61d8df1635fe99a94cfa3befe018a11
io.github.valdemargr	gql-client-http4s_3	0.3.5-29-555f367		2530cae5eb6a08fe0d27a13f95d5148a27466d3e
io.github.valdemargr	gql-client-http4s_3	0.3.5-3-d2edd7f		5d727720d3a0d44ee296c8b711243301b92ac28c
io.github.valdemargr	gql-client-http4s_3	0.3.5-31-46b3227		dc7a83662175ced5b0bdff05ae223f45aa060cf5
io.github.valdemargr	gql-client-http4s_3	0.3.5-32-7fc9c04		981f0b6633ef209026ff131b8bddd3c55b142ad5
io.github.valdemargr	gql-client-http4s_3	0.3.5-34-2566465		96a12f473315b9af0e06aecf29e573ad73cd437c
io.github.valdemargr	gql-client-http4s_3	0.3.5-4-358da28		87830b6d110c28788b15633e10ef1bf43d59c90f
io.github.valdemargr	gql-client-http4s_3	0.3.5-5-d29cfe4		eb2d8091ec72f173fd39c247ec2176bbd01dd186
io.github.valdemargr	gql-client-http4s_3	0.3.5-6-7f7cb82		d4436dcb426f741c62c478b25b1c937053715e11
io.github.valdemargr	gql-client-http4s_3	0.3.5-7-502febc		d09f0e9a901c4478260bb2676c7d78f2d859df52
io.github.valdemargr	gql-client-http4s_3	0.3.6		af99cba52660a62bb2647f7c979da23f6cb3cc48
io.github.valdemargr	gql-client-http4s_3	0.3.6-31-5d99e2d		c7434aba309663e736c6adffef927ed406ae1a31
io.github.valdemargr	gql-client-http4s_3	0.4.0		30e8b57ffcc8c9e3004fc62a7809ba5dba405e22
io.github.valdemargr	gql-client-http4s_3	0.4.0-2-a5aeb50		d92fbe58c1d04888f3dc78b530b69668dbddddcb
io.github.valdemargr	gql-client-http4s_3	0.4.1		616f383483a474169f86a9cd66fb20cbe25cf88f
io.github.valdemargr	gql-client-http4s_3	0.4.1-10-dda617a		e0c58f47bc57256962b52cdca0188a03fc4e56d2
io.github.valdemargr	gql-client-http4s_3	0.4.1-12-ba86bbd		1c965faebbeabda44eee69da2677295663b79b42
io.github.valdemargr	gql-client-http4s_3	0.4.1-2-a6f47f9		40d89ec8d7f41250b46a86ca2b566ff9e0fd7510
io.github.valdemargr	gql-client-http4s_3	0.4.1-25-e67b1a4		b27315e56567a840bf2087fc54c0c91d2b2d9d50
io.github.valdemargr	gql-client-http4s_3	0.4.1-4-348043d		1bc494af94ac6117d56e4f30c86d0d5618f41753
io.github.valdemargr	gql-client-http4s_3	0.4.2		de078433a69042d30cb0daea9e5e23ccfb2525a6
io.github.valdemargr	gql-client-http4s_3	0.4.2-1-e0d30e0		8fdda67c1993b464d17515cb9b21435a131679d6
io.github.valdemargr	gql-client-http4s_3	0.4.2-16-a793d26		03fd7428b551b4ef410819175b069ef42ec2f731
io.github.valdemargr	gql-client-http4s_3	0.4.2-18-eba8697		cc7ac7a1e37073b4511f76da0d2b31a337a4e707
io.github.valdemargr	gql-client-http4s_3	0.4.2-2-9903894		acf4669f1063df55ff59c6fb4cdc8d54699e75c8
io.github.valdemargr	gql-client-http4s_3	0.4.2-20-ef3b262		61ba6fe1e990b316170591b92eb9bef709dd60c1
io.github.valdemargr	gql-client-http4s_3	0.4.2-21-6b77051		865b86e6a88304cf3c949c552a5d0ccf1664a378
io.github.valdemargr	gql-client-http4s_3	0.4.2-4-b417105		6df18dd9d0b108b4e39cfb01778a8f094b07b2d1
io.github.zabuzard.closy	closy	1.2		b96c10bbd06f67326d40b4e282fe1548cf1dbb52
io.github.zabuzard.closy	closy	1.2.1		e3e1b042807438f35ceb5cd9594651cddabb4abf
io.komune.c2	ssm-tx-dsl-js	0.17.0		N/A
io.komune.c2	ssm-tx-dsl-js	0.18.0		N/A
io.komune.c2	ssm-tx-dsl-js	0.18.0.beta.1		N/A
io.komune.c2	ssm-tx-dsl-js	0.19.0		N/A
io.komune.c2	ssm-tx-dsl-js	0.20.0		N/A
io.komune.c2	ssm-tx-dsl-js	0.21.0		N/A
io.komune.c2	ssm-tx-dsl-js	0.22.0		N/A
io.komune.c2	ssm-tx-dsl-js	0.23.0		N/A
io.ktor	ktor-events-watchosarm64	2.0.0		b0b76ef99da30e2e95580334f5b634bed1cee359
io.ktor	ktor-events-watchosarm64	2.0.0	metadata	3f974cc8bea5eb5bb2df526ff46349700db6d45e
io.ktor	ktor-events-watchosarm64	2.0.0-beta-1		4fdbfa324f7ab690cbce0b18e585efe9472b55ec
io.ktor	ktor-events-watchosarm64	2.0.0-beta-1	metadata	417d5b44f43838025281d4818e677e407854802c
io.ktor	ktor-events-watchosarm64	2.0.0-rc-1		4305c1a53e4e11b54b86f3fb6967b84d3c9c7157
io.ktor	ktor-events-watchosarm64	2.0.0-rc-1	metadata	815dd5304b25729bc200c2782f965e55eceac693
io.ktor	ktor-events-watchosarm64	2.0.1		e78ccfb264ebec1dc9c25f1ca8c1e1e3eaa438eb
io.ktor	ktor-events-watchosarm64	2.0.1	metadata	6858eaf2b37ccaeabab4f52a3de33d7de70b3cd4
io.ktor	ktor-events-watchosarm64	2.0.2		3e35c9dfa6ab1d84455074cc442b981bf417277a
io.ktor	ktor-events-watchosarm64	2.0.2	metadata	89f794b272fd5d6f2798debb7d2472c26d54fc9b
io.ktor	ktor-events-watchosarm64	2.0.3		f1bc7f1164cb567f3a7efcc20d7f133fa1eb6616
io.ktor	ktor-events-watchosarm64	2.0.3	metadata	f1bc7f1164cb567f3a7efcc20d7f133fa1eb6616
io.ktor	ktor-events-watchosarm64	2.1.0		22c8a4dcd880bde5e7f0f29f14f9951e89bcb865
io.ktor	ktor-events-watchosarm64	2.1.0	metadata	6c42e756bed857528e6d40f484fa6bd40a01a237
io.ktor	ktor-events-watchosarm64	2.1.1		198c1337633a2413d6044462639c3dd1f3a0bb4e
io.ktor	ktor-events-watchosarm64	2.1.1	metadata	d13eeba84bca2fc47ea5a31f31c9cd6942d39fa9
io.ktor	ktor-events-watchosarm64	2.1.2		5a69257dd37f361e5f030333bc7e5ff6684dd3ed
io.ktor	ktor-events-watchosarm64	2.1.2	metadata	8d21f83b5ad7556f24ce98a21cda8e442e15c8cf
io.ktor	ktor-events-watchosarm64	2.1.3		8918baf0e54afef8c8b1fbf5951921e36a31079d
io.ktor	ktor-events-watchosarm64	2.1.3	metadata	b0bf094128abf7b6ffae052dc2b162facf212fd4
io.ktor	ktor-events-watchosarm64	2.2.0		215188ccb6bcaced909b9fff89b746c0a7c024c9
io.ktor	ktor-events-watchosarm64	2.2.0	metadata	6dbfab1419ac6f1936e74cfa5f4cd8e6f24574af
io.ktor	ktor-events-watchosarm64	2.2.1		0498010af7c9ac9751e0c7b31c6ad256ce38be27
io.ktor	ktor-events-watchosarm64	2.2.1	metadata	86f4e4148a7103f15e278742e15dbf024101d55c
io.ktor	ktor-events-watchosarm64	2.2.2		c82ca70f9e20ca804254c5be0a3abee074f5f674
io.ktor	ktor-events-watchosarm64	2.2.2	metadata	6582eeca887b1ab923bf8a80074f6daacbf52127
io.ktor	ktor-events-watchosarm64	2.2.3		a8259f42e361b7ecc4a74e432c4feafca4315926
io.ktor	ktor-events-watchosarm64	2.2.3	metadata	5a96e3d898c4a488ec7a91081bc92131ae0cbe0c
io.ktor	ktor-events-watchosarm64	2.2.4		829c53ad229c5bfa7090f4a4c232a1685e95b99c
io.ktor	ktor-events-watchosarm64	2.2.4	metadata	b474d24ee70cdd0ec5d09b87e48db024ecbc96a3
io.ktor	ktor-events-watchosarm64	2.3.0		60831e5236c0b186a57645bba266b94cbcd8b2e7
io.ktor	ktor-events-watchosarm64	2.3.0	metadata	28c06b2b533e74ca60539f63fdb64e83cf691676
io.ktor	ktor-events-watchosarm64	2.3.1		35d0cf50d7ba9c0d70d41c362c962bfc1f0711e3
io.ktor	ktor-events-watchosarm64	2.3.1	metadata	a4e262d21de2c57b77ae43c2075e28baff9a2787
io.ktor	ktor-events-watchosarm64	2.3.10		697b5f0de492a341fadcb88ff82487d5d838a082
io.ktor	ktor-events-watchosarm64	2.3.10	metadata	f32fb2213d045230126714d1a38779f8b63eeafa
io.ktor	ktor-events-watchosarm64	2.3.11		392cc57eb2e9d7f78bcf09482fc2928770538263
io.ktor	ktor-events-watchosarm64	2.3.11	metadata	baa18abe07f5f2724937521b75db1a8d67aae49f
io.ktor	ktor-events-watchosarm64	2.3.12		677d3a00fc712dcda59f643e9be92c606bfbe215
io.ktor	ktor-events-watchosarm64	2.3.12	metadata	808f18750a46c18b97f0e9be080cccb9448290bd
io.ktor	ktor-events-watchosarm64	2.3.13		5cabb077e3c0548fd81612582394e449597828ad
io.ktor	ktor-events-watchosarm64	2.3.13	metadata	8fe758e4c9e8897ad295326d077d8055a12eff69
io.ktor	ktor-events-watchosarm64	2.3.2		618d24b1eccdf3d02a0f74e868fbaccc0b891c94
io.ktor	ktor-events-watchosarm64	2.3.2	metadata	b82a576b439d7f2aada7a17631ce7c14692a4105
io.ktor	ktor-events-watchosarm64	2.3.3		addac3b5f50942cf4a2d24b8c7e1b2ba0d63125f
io.ktor	ktor-events-watchosarm64	2.3.3	metadata	4c958b103be9f5e7d9802855789871ec2976c33f
io.ktor	ktor-events-watchosarm64	2.3.4		8d0f25dccef8b0c768a490392c3622e24ed8f455
io.ktor	ktor-events-watchosarm64	2.3.4	metadata	271fe8568e82a66215d477b9b996e60263f51deb
io.ktor	ktor-events-watchosarm64	2.3.5		63c5503cc59218bc46a9825dd9b793538e341745
io.ktor	ktor-events-watchosarm64	2.3.5	metadata	2cc858ecfcd65c3f55f0a16743bf7200291aceb1
io.ktor	ktor-events-watchosarm64	2.3.6		c108cf8b5317400637868e4fc1ab361e4738382d
io.ktor	ktor-events-watchosarm64	2.3.6	metadata	625ad047c64c87daae9bd179ea83b6bcf2ec7cf8
io.ktor	ktor-events-watchosarm64	2.3.7		59e739c7bfda9df6ae4ce2b388ffb0533950165d
io.ktor	ktor-events-watchosarm64	2.3.7	metadata	030cc05c4bd8173050273aa5c7a2e6251160a98a
io.ktor	ktor-events-watchosarm64	2.3.8		2185d33e8f0e1a566a14821bf1f1d04584fa6ae8
io.ktor	ktor-events-watchosarm64	2.3.8	metadata	3f9b62b88997de5d3331d9c59723487b345820c3
io.ktor	ktor-events-watchosarm64	2.3.9		4740987f7da09082b2b11fc0df583636bc3c2aee
io.ktor	ktor-events-watchosarm64	2.3.9	metadata	18598ffd5aa97d57df36c0ccc371a3ae67884d8f
io.ktor	ktor-events-watchosarm64	3.0.0		437c30e7bd5b2baa2b30d3caefcee8daf609e368
io.ktor	ktor-events-watchosarm64	3.0.0	metadata	559b1043f467cec3152225baf6fcbb8e16b8b4d6
io.ktor	ktor-events-watchosarm64	3.0.0-beta-1		258cb6e27ce0bd369baa7ccb0564f27a7a2624de
io.ktor	ktor-events-watchosarm64	3.0.0-beta-1	metadata	10fc9cb8f151d21a8d9eccfba6ee511007e33308
io.ktor	ktor-events-watchosarm64	3.0.0-beta-2		23739035f7bec53f5610b3dd5db18979dde0a05f
io.ktor	ktor-events-watchosarm64	3.0.0-beta-2	metadata	6d862606dbb00abc759aba74e060975e3dfe34d5
io.ktor	ktor-events-watchosarm64	3.0.0-rc-1		22a1cc64c04a8685ce36cca359c61a2b2cb77475
io.ktor	ktor-events-watchosarm64	3.0.0-rc-1	metadata	423c63d76908728ad4963e67049202c28a6ac962
io.ktor	ktor-events-watchosarm64	3.0.0-rc-2		3af20a392985cc76951305b13db2ed502d97c91f
io.ktor	ktor-events-watchosarm64	3.0.0-rc-2	metadata	0acbb35459112695dfcdc8dac819f49802f1ab6e
io.ktor	ktor-events-watchosarm64	3.0.1		cd16696f7583d50a6300b479aa7fc28c1f9ce06a
io.ktor	ktor-events-watchosarm64	3.0.1	metadata	29ebad00e370dca1a10234a04643afccf2ca8ce4
io.ktor	ktor-events-watchosarm64	3.0.2		13d961bf34903a0f9d9c0b268690722e1c4a908c
io.ktor	ktor-events-watchosarm64	3.0.2	metadata	58eb75bf354eda32d28ae84446b4c8ea1b66a529
io.ktor	ktor-events-watchosarm64	3.0.3		78090417e879b83baec4c6f0b22ca6252514ce96
io.ktor	ktor-events-watchosarm64	3.0.3	metadata	6a5a7f24934ab750a6638361216109a23a0cdc73
io.ktor	ktor-events-watchosarm64	3.1.0		614ec25e0b9ac90b79265e463daa660d737b0c68
io.ktor	ktor-events-watchosarm64	3.1.0	metadata	782fdbdfcb0a52b048a4a53f7d7949bc76bcb244
io.ktor	ktor-events-watchosarm64	3.1.1		a0bb01ef238e1d7f94492ceda4b60d275df44a40
io.ktor	ktor-events-watchosarm64	3.1.1	metadata	a932fccd64691482ad4d49ddb63fdb46b00ad83e
io.ktor	ktor-events-watchosarm64	3.1.2		a4fd982cd1e084a4c1e088594e46b2b04873e092
io.ktor	ktor-events-watchosarm64	3.1.2	metadata	64d8bc5c583d2995973982261008c3a04cf38d6d
io.ktor	ktor-events-watchosarm64	3.1.3		8883a19eac52477e19e84fc4657340aa2f62fd1a
io.ktor	ktor-events-watchosarm64	3.1.3	metadata	9abbb89ec58be87d2e410586a5ea77456fc20cce
io.opentracing.contrib.specialagent.rules	opentracing-specialagent-rabbitmq-client	1.1.0		28f8e19a71bb7dfce442b518683839f1fae642df
io.opentracing.contrib.specialagent.rules	opentracing-specialagent-rabbitmq-client	1.1.1		dd4681aa2354f057128184ce145984848d41fa59
io.opentracing.contrib.specialagent.rules	opentracing-specialagent-rabbitmq-client	1.1.2		2e44d18295057f6891390c4d1e637c0e00fdf476
io.quarkiverse.qute.web	quarkus-qute-web-markdown-autolink	3.2.0		cfb8f4742100e7f3609cc893b2b7d53ac4d895ad
io.quarkiverse.qute.web	quarkus-qute-web-markdown-autolink	3.2.2		52f19b8b88da3b1f1fbfb829755ee8357da1230b
io.quarkiverse.qute.web	quarkus-qute-web-markdown-autolink	3.3.0		9e0dce0fd8b5929ad0c4678491424cb95423218b
io.quarkus	quarkus-jaxrs-client-parent	1.11.0.Beta1		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.11.0.Beta2		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.11.0.CR1		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.11.0.Final		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.11.1.Final		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.11.2.Final		N/A
io.quarkus	quarkus-jaxrs-client-parent	1.11.3.Final		N/A
