africa.shuwari	version-zio-prelude_native0.5_3	0.5.0		265f4efeabe0ba0fad4cba7c52e11c063fbc069c
org.fugerit.java	fj-doc-val-core	8.12.8		eabc45ec3408f64a4aca3bb7005da831ced838e3
org.fugerit.java	fj-doc-val-core	8.13.0		72049c7d429df6280fd287f70bd1cdd91ed262ba
org.fugerit.java	fj-doc-val-core	8.13.1		d11e7341146b7acb8e6396628c077b16791d0d75
org.fugerit.java	fj-doc-val-core	8.13.10		179a868741525f353d0ba3f3e1d700847ca307fc
org.fugerit.java	fj-doc-val-core	8.13.3		8b752e6726a2a2a6df5aec24bc61ddd9c1c920c6
org.fugerit.java	fj-doc-val-core	8.13.4		6197995eb7a7a730cc3b286984eb051d2b2dfc02
org.fugerit.java	fj-doc-val-core	8.13.5		4776ebdce30dca6de70a4af4bcb973c2493a4174
org.fugerit.java	fj-doc-val-core	8.13.8		e9d508641520fb23c981a6e08cc611fd7b4eb71f
org.fugerit.java	fj-doc-val-core	8.13.9		9a307c986d2cfba3cc75861bd8505a7dc6481715
org.fugerit.java	fj-doc-val-core	8.4.6		1afb6f5d62cae4afae2e64df3b2833f7e50a1b32
org.fugerit.java	fj-doc-val-core	8.5.0		a6e75c4d9230646b8dacf9fa4645447527db686d
org.fugerit.java	fj-doc-val-core	8.5.1		4e24ea5c5783e3096424f2eaf3a6c03ee8deefb3
org.fugerit.java	fj-doc-val-core	8.5.2		bab981f2261ceed3b4cbae73d8ab32eb3bdd5da1
org.fugerit.java	fj-doc-val-core	8.6.0		ee688bf7738fce500e5e308adceadec1d193518a
org.fugerit.java	fj-doc-val-core	8.6.1		3442b2782dfff07836989f23fd5faf7186dbd49c
org.fugerit.java	fj-doc-val-core	8.6.2		9f42b44cd01a284f798837ca4ab1327a79d09e8e
org.fugerit.java	fj-doc-val-core	8.6.3		8a68a4e375dda494272d7fad5aa009a221ec2456
org.fugerit.java	fj-doc-val-core	8.6.4		4c3199ea64da2a6f285d161bf43291579703b66c
org.fugerit.java	fj-doc-val-core	8.6.5		0dee37ad34453b61912a9c0d1300114686f25d55
org.fugerit.java	fj-doc-val-core	8.7.0		02e110f046587bbdc7212ad24a3fa40cf792ee9c
org.fugerit.java	fj-doc-val-core	8.7.1		1298937e40dd54ff3ae9cad42a7a83bdbde23667
org.fugerit.java	fj-doc-val-core	8.7.2		d743997ee327a54aed98d281ef6f5ecec83bf214
org.fugerit.java	fj-doc-val-core	8.7.3		29bafd81975712af1deabe6a9fc6d396695e15ad
org.fugerit.java	fj-doc-val-core	8.7.4		9041c686603057817775310f1af4410454a7d3c6
org.fugerit.java	fj-doc-val-core	8.7.5		c6f322d04d527a85545c8b11788c897080f97243
org.fugerit.java	fj-doc-val-core	8.7.6		7c20dfe0b6f011235e50d44c6173d069a0662bb6
org.fugerit.java	fj-doc-val-core	8.8.0		059b5e07b047d6b4be5b8af0f9a74e39e74f4448
org.fugerit.java	fj-doc-val-core	8.8.1		2bb9a2f1a116a956ca9f6f4a3fd301a09dbe3734
org.fugerit.java	fj-doc-val-core	8.8.2		6a752e16cf33e6bda688ec552e6c88f91dfbc4ca
org.fugerit.java	fj-doc-val-core	8.8.3		d198e46d8d616368d432dd7c96f1ebbe63e954ae
org.fugerit.java	fj-doc-val-core	8.8.4		5724305e791d3270e2fbf3a84720de9088627417
org.fugerit.java	fj-doc-val-core	8.8.5		51db0adfc7fce90d92975918a56e5e7fb87d115c
org.fugerit.java	fj-doc-val-core	8.8.6		e43011fe6fd5eab8b316a4fc07712b433160164b
org.fugerit.java	fj-doc-val-core	8.8.7		4c4fc3d1dc009fb9ef848933d243cdcbd39ff0ad
org.fugerit.java	fj-doc-val-core	8.8.8		5a2269c65de57a92b682cb541c79edc7dc7a4443
org.fugerit.java	fj-doc-val-core	8.8.9		a4a20a89ae7489c5bfece9ee69a8bfb1470c6b46
org.fugerit.java	fj-doc-val-core	8.9.0		dbfc5f13eed1657e92ea262918842a327a2e8fc3
org.fugerit.java	fj-doc-val-core	8.9.1		ee50de2adc8e3abbaa70a97d23e7b76be0d0bd07
org.fugerit.java	fj-doc-val-core	8.9.2		39ec640afcea3f68d61ad1a65791b4962a57346d
org.fugerit.java	fj-doc-val-core	8.9.3		1df01189201fc2dd86d5c171ea27ecde7e27fd30
org.fugerit.java	fj-doc-val-core	8.9.4		dd01105aa9555e14823f4bcf9b0ce831b0770c96
org.fugerit.java	fj-doc-val-core	8.9.5		f2e110701b57a65c3c7fdaa3f6dc06571cfb151e
org.fugerit.java	fj-doc-val-core	8.9.6		df085694762aae40ca97ea425095a9c8daa02fec
org.fugerit.java	fj-doc-val-core	8.9.7		ecd24e2f078cc22a5ddd376753ee4ea62608e3b9
org.gridkit.heapunit	heapunit-pom	0.1		N/A
org.gridkit.heapunit	heapunit-pom	0.2		N/A
org.hibernate.orm	hibernate-jcache	6.0.0.Alpha3		497d5a0645724fb2f84d7c8f8f348dbb0d6f6375
org.hibernate.orm	hibernate-jcache	6.0.0.Alpha4		a9a4f10e3a6bdfbc9f7cbe1cfc0f71a1786689d6
org.hibernate.orm	hibernate-jcache	6.0.0.Alpha5		1afaaf508b48ba3ca6852092e6d0c9c514d53a82
org.hibernate.orm	hibernate-jcache	6.0.0.Alpha6		05ca8e051f8f94f7755077654bdd2532469445e9
org.hibernate.orm	hibernate-jcache	6.0.0.Alpha7		1e22c10561cd48b8406c77c89e1e97d3e24bd3ae
org.hibernate.orm	hibernate-jcache	6.0.0.Alpha8		cc82955ea2ee270646f3d4755a5cb599912f536f
org.hibernate.orm	hibernate-jcache	6.0.0.Alpha9		799d4e0f555d120faa51f2bb23d884d83d5e9805
org.hibernate.orm	hibernate-jcache	6.0.0.Beta2		0bc0d6fe46f3c4bf367d9b227e224874f04e8ff2
org.hibernate.orm	hibernate-jcache	6.0.0.Beta3		a416a4c261d57513f37db98982c0726374f2e7b4
org.hibernate.orm	hibernate-jcache	6.0.0.CR1		72251c7a8fd892975c90bd7199441b6fad1cbb7c
org.hibernate.orm	hibernate-jcache	6.0.0.CR2		02bf308d0f6504273761eaf945e83d02e152f735
org.hibernate.orm	hibernate-jcache	6.0.0.Final		b56ab772a1d79ed6dbc3d29e4d1c6a3b3a952388
org.hibernate.orm	hibernate-jcache	6.0.1.Final		a4b092869b1902b649657b927f72e7e9ce84fd8e
org.hibernate.orm	hibernate-jcache	6.0.2.Final		685e0f53fc86c3725799f5afb2229ab8281c6ebc
org.hibernate.orm	hibernate-jcache	6.1.0.Final		f9f05f139c3ff0a098576fc614b8555494316f97
org.hibernate.orm	hibernate-jcache	6.1.1.Final		555c42410c50f46550eafc342bd5996a47e06cac
org.hibernate.orm	hibernate-jcache	6.1.2.Final		87343af254e8732435f75f8ff7184a52694b9280
org.hibernate.orm	hibernate-jcache	6.1.3.Final		3828f8e0e898e32f5ddebd7292a0a6e57e783092
org.hibernate.orm	hibernate-jcache	6.1.4.Final		6a7cc00c94f68ca43c7954d44b258cca00944141
org.hibernate.orm	hibernate-jcache	6.1.5.Final		5d3cc4323fea02c19840e74d0a29cbb1a1e45f25
org.hibernate.orm	hibernate-jcache	6.1.6.Final		efe9242aea414fef59cac7d3499bbc6f8775e9ac
org.hibernate.orm	hibernate-jcache	6.1.7.Final		d2d639d912fe77adccfbd405f91bd5fa209fdb2d
org.hibernate.orm	hibernate-jcache	6.2.0.CR1		72f363a6d6fd94ce55861d967dd8ae027b28e165
org.hibernate.orm	hibernate-jcache	6.2.0.CR2		4a25c1001a063276c7f9e503e0ea7ef226281e4d
org.hibernate.orm	hibernate-jcache	6.2.0.CR3		c5ad2fc2c8c009e23caee14d4bde4cd108588cfc
org.hibernate.orm	hibernate-jcache	6.2.0.CR4		adb2ce9a45ee8218ca040b92a769b9da41a144b6
org.hibernate.orm	hibernate-jcache	6.2.0.Final		23bcef71db936462b4fa24e4c5ab1f08a1393614
org.hibernate.orm	hibernate-jcache	6.2.1.Final		bbe4eb65b9f42c1a26a1ac9556cf65ad8b335f87
org.hibernate.orm	hibernate-jcache	6.2.10.Final		16d50f26a61388e4219163bcb2a47192d6b15be2
org.hibernate.orm	hibernate-jcache	6.2.11.Final		643017acc763a37ca49e2cf6bd604beb92d51cf0
org.hibernate.orm	hibernate-jcache	6.2.12.Final		7a18dfcbeed35d22e3204a529e69f737a65a5f5c
org.hibernate.orm	hibernate-jcache	6.2.13.Final		5dcf2c11463ad06fb5ea95678b88cb24e31ba747
org.hibernate.orm	hibernate-jcache	6.2.14.Final		489657d94d2454396fdc6428ebd8f33e5fa85544
org.hibernate.orm	hibernate-jcache	6.2.15.Final		8f2c30d235307acda3ffff337c2add15e80d64c5
org.hibernate.orm	hibernate-jcache	6.2.16.Final		1bce3ae8ded35568a228c49137a98321d00a9faf
org.hibernate.orm	hibernate-jcache	6.2.17.Final		b9cd8c50bc451417ed1d5ff1a7b76e7e70a9ea91
org.hibernate.orm	hibernate-jcache	6.2.18.Final		102da58633dcb5e4ab647e130956ef482c7b3e3a
org.hibernate.orm	hibernate-jcache	6.2.19.Final		d1734467ff2db3e3527af7167752562c81be734b
org.hibernate.orm	hibernate-jcache	6.2.2.Final		12949daeaf58a6dd152e84d9d287d91a2a49f651
org.hibernate.orm	hibernate-jcache	6.2.20.Final		2cfdb220023087143e27ba07f45822d80d57fa67
org.hibernate.orm	hibernate-jcache	6.2.21.Final		77d05dbfb895fae5b94eaf1b489ba689b3edcd5d
org.hibernate.orm	hibernate-jcache	6.2.22.Final		b8fb459cefe8da089debdcc41aad4d70f2d9b699
org.hibernate.orm	hibernate-jcache	6.2.23.Final		66f812ed4fcafd05c344555171a232329ed3a10e
org.hibernate.orm	hibernate-jcache	6.2.24.Final		12df88508794b92c9518c570117109a2474f5949
org.hibernate.orm	hibernate-jcache	6.2.25.Final		1c6a0950c757c7c122825c97b0bed6412b1fcdf8
org.hibernate.orm	hibernate-jcache	6.2.26.Final		a2ba8e85654411877ccca77d76f76313cac6683f
org.hibernate.orm	hibernate-jcache	6.2.27.Final		37a5dbd271392042b34c5089a12ef35b49bd62a9
org.hibernate.orm	hibernate-jcache	6.2.28.Final		5c53bdcf8874b2aaabaefffdd240a60dc2faa0e8
org.hibernate.orm	hibernate-jcache	6.2.29.Final		218882d45c81ae77b25fbf8e92b63e2feac217aa
org.hibernate.orm	hibernate-jcache	6.2.3.Final		cabbeac2cbeefda42ad8b07e907c3e84d290d04c
org.hibernate.orm	hibernate-jcache	6.2.30.Final		59e4941412ef04086b370ea8fec9c04122647767
org.hibernate.orm	hibernate-jcache	6.2.31.Final		0b80c0fa244cab6c310aad11e495f0961604d2e5
org.hibernate.orm	hibernate-jcache	6.2.32.Final		4929c30b8a727fd3810e7dc9d82a817aa16f19c5
org.hibernate.orm	hibernate-jcache	6.2.33.Final		09cb837fa0e2b6c477b9a29e581a2ed10d31815a
org.hibernate.orm	hibernate-jcache	6.2.34.Final		19cfa99546687547d3026314919e9328fa92e30a
org.hibernate.orm	hibernate-jcache	6.2.35.Final		028b6af79f55441dfbdab473d4fc0372b71e3498
org.hibernate.orm	hibernate-jcache	6.2.36.Final		2f61c22027aea26d26665b3a8c54124b1beec941
org.hibernate.orm	hibernate-jcache	6.2.4.Final		fd0f077f47356b605592da1bfdd5d3bdd3c777c9
org.hibernate.orm	hibernate-jcache	6.2.5.Final		eaf1781e93358e194febd420542b1f4bef33cb8f
org.hibernate.orm	hibernate-jcache	6.2.6.Final		3f72750b33b09569854dcef4b294898f1d0daaf3
org.hibernate.orm	hibernate-jcache	6.2.7.Final		2c3ff5dd79d295d2962a5c95e8b2c8e2ced7f5f8
org.hibernate.orm	hibernate-jcache	6.2.8.Final		837c924639fb6d038ae54020861be3e03c8341ea
org.hibernate.orm	hibernate-jcache	6.2.9.Final		80373c6c8f6a67435d29fc926735c4c56c2cf2fb
org.hibernate.orm	hibernate-jcache	6.3.0.CR1		f97a54dacedef2b4e3c84e2ac81fe5755aef9d06
org.hibernate.orm	hibernate-jcache	6.3.0.Final		7f4c28759f95c5233efcba1d21d08d6a8cd5a571
org.hibernate.orm	hibernate-jcache	6.3.1.Final		104c3b81da667aa8ee5228eb953e61bb342a923f
org.hibernate.orm	hibernate-jcache	6.3.2.Final		aeb2d464563f849d47563e27d79ee48827fc0e34
org.hibernate.orm	hibernate-jcache	6.4.0.CR1		f3b113804636429437a7f0cf7f150f3a668ef38b
org.hibernate.orm	hibernate-jcache	6.4.0.Final		c8657d68c581fbc7f16fc956bce8524cbe98f31b
org.hibernate.orm	hibernate-jcache	6.4.1.Final		43dd4f6a333657efe327a2932d23dde34ab263f6
org.hibernate.orm	hibernate-jcache	6.4.10.Final		4f0facd9761358a37e48991a3734e0c0f4c092f9
org.hibernate.orm	hibernate-jcache	6.4.2.Final		b7d09939a7ef50543e7f1916cc61960ef6e38067
org.hibernate.orm	hibernate-jcache	6.4.3.Final		e94e5fdd5d000708343a235f943025f8bff3f103
org.hibernate.orm	hibernate-jcache	6.4.4.Final		5da6a25b6f33263498ef61793ff9eae47d69b5da
org.hibernate.orm	hibernate-jcache	6.4.5.Final		12b6c38d4c5767c64a2af6723cacfc176eb87810
org.hibernate.orm	hibernate-jcache	6.4.6.Final		b0d3cb6e1fd8d39862bb39193f9f3b6df7943a7b
org.hibernate.orm	hibernate-jcache	6.4.7.Final		eb3b64e7135d6ded923050553017624f199718b5
org.hibernate.orm	hibernate-jcache	6.4.8.Final		837d6806b164b8ab636d77c347a9ef2a04c6db76
org.hibernate.orm	hibernate-jcache	6.4.9.Final		cc69ab39c094eddf3bc6ddf20d109216d6bf1db7
org.hibernate.orm	hibernate-jcache	6.5.0.CR1		2470f5ca18513b3f87107811c3fe1cd90eebbff1
org.hibernate.orm	hibernate-jcache	6.5.0.CR2		971286c74b239aff66d9727d3f25df0a7d8d1d10
org.hibernate.orm	hibernate-jcache	6.5.0.Final		3f993b069f75571bd0c1dd9d8c3c958b9afd0470
org.hibernate.orm	hibernate-jcache	6.5.1.Final		38da8f8ec3bd090e5c65e33e0d08f13ca4b245e7
org.hibernate.orm	hibernate-jcache	6.5.2.Final		c0f0da5cd48b3842f933589be97f9fee3c1bf7fb
org.hibernate.orm	hibernate-jcache	6.5.3.Final		006a886bcb9ee159ec1a87442574e0eb41ce3a41
org.hibernate.orm	hibernate-jcache	6.6.0.Alpha1		155672ad15f5288db8b33919deb3ae4d50fc437e
org.hibernate.orm	hibernate-jcache	6.6.0.CR1		08c3d30e64ec3db10b2e72350e6d078cb02195e3
org.hibernate.orm	hibernate-jcache	6.6.0.CR2		238c252a7aca80161161deaa243d4c8ec0095cbf
org.hibernate.orm	hibernate-jcache	6.6.0.Final		50c2f79cfce53d3402386f484603a63e0b15ccc4
org.hibernate.orm	hibernate-jcache	6.6.1.Final		3d80b231fd9b14e798b96d26d19c014f7d04bb06
org.hibernate.orm	hibernate-jcache	6.6.10.Final		acaa47902c2b6415e93d050d1f955fb2835b5dc7
org.hibernate.orm	hibernate-jcache	6.6.11.Final		285f185502a04afe4696ab95a0db3b5aec7f2bdc
org.hibernate.orm	hibernate-jcache	6.6.12.Final		dc9fb470451fd197dd976353e3158d5df06016c5
org.hibernate.orm	hibernate-jcache	6.6.13.Final		555049af043f6cdec0f4f2f637a5a41f49b738a0
org.hibernate.orm	hibernate-jcache	6.6.14.Final		d782dc7b875cc9846d597ac615b9712821a1f820
org.hibernate.orm	hibernate-jcache	6.6.15.Final		b46376a23046353673fc0ae977e81e25ceb999a5
org.hibernate.orm	hibernate-jcache	6.6.2.Final		37f6fd3f257fd4241993ff22fef900ee85e5bf1c
org.hibernate.orm	hibernate-jcache	6.6.3.Final		319bc0ac0093f78768b5b69b4250f112bd9af636
org.hibernate.orm	hibernate-jcache	6.6.4.Final		2d29fb299f432f91ffdb9bf1edab0cd2fb83f52f
org.hibernate.orm	hibernate-jcache	6.6.5.Final		2a3c21fa1e8738ee825c7960528fe75619229db5
org.hibernate.orm	hibernate-jcache	6.6.6.Final		997c5d2a51b827833ad3a29e6c462e0dbef3aaf3
org.hibernate.orm	hibernate-jcache	6.6.7.Final		cc04bee2e543ea02857d89a1f47176e17aab4ec7
org.hibernate.orm	hibernate-jcache	6.6.8.Final		940324ce68bef61453cc6c949b1cfea2dcb6cde2
org.hibernate.orm	hibernate-jcache	6.6.9.Final		3c3cd08cf288d8e8848c8ac480c357e2440be2f5
org.hibernate.orm	hibernate-jcache	7.0.0.Alpha1		7e21bd80f1efc220e236e1dd45eeea1c4b64c4a1
org.hibernate.orm	hibernate-jcache	7.0.0.Alpha2		34db0d59f506bb29fae66fa418ca08cd90f0cab3
org.hibernate.orm	hibernate-jcache	7.0.0.Alpha3		ab14ebc6875f0a079ff264e236dea926e7942386
org.hibernate.orm	hibernate-jcache	7.0.0.Beta1		0cd03507c0b4a5e8de9371264e66b6b8bdc9bd59
org.hibernate.orm	hibernate-jcache	7.0.0.Beta2		253c49b8521efac145189996742ccd3598326c72
org.hibernate.orm	hibernate-jcache	7.0.0.Beta3		6c9117ad9d92d92d710911fde20565e8bcb37622
org.hibernate.orm	hibernate-jcache	7.0.0.Beta4		2c1e70fdc2d7ba23f3d3ba7a4c61e873f4ee8e10
org.hibernate.orm	hibernate-jcache	7.0.0.Beta5		a35e8b9d55c8c0009c7282edb79f6534148240be
org.hibernate.orm	hibernate-jcache	7.0.0.CR1		1f5b59c704baed13d96454da37a8a37de31b795c
org.hibernate.orm	hibernate-jcache	7.0.0.CR2		2c50698d95fd090efb2709a282a1a1f48b12ad3c
org.igniterealtime.jxmpp	jxmpp-util-cache	0.1.0		0ac50140e38fd77df6e4eab5bb5d00981c1e6658
org.jibx.config.3rdparty.org.eclipse	org.eclipse.jdt.core	3.7.0.v_B61		9b1e66ee768b4e422cc3bb2d1c84320d7d116575
org.jvnet.ogc	gml-api	1.1.0		1756c3a47d556404c0878c34845fc1f7a86093c6
org.mvnpm	github-slugger	1.5.0		8485dc1b51681ab368bb2f7733e25f6989abb776
org.mvnpm	github-slugger	2.0.0		3832fe040b8c18af3ee2c0f18f12571c33db6c47
org.mvnpm	victory-chart	36.9.2		2ab237607dacf99bbac3934b27c2124bcfc603f1
org.mycore	mycore-acl-editor2	2018.05		c5433def1c2d2fea677cd62cd90180db1dd1b1c8
org.mycore	mycore-acl-editor2	2018.06.0		740132a1af94df44b44f135c520a6bfea6f275bc
org.mycore	mycore-acl-editor2	2018.06.0.1		e05d414a2724f219e165ea98def0b919185984ae
org.mycore	mycore-acl-editor2	2018.06.0.2		b609a4ef7309725a9bc167b649dba8363947c0f0
org.mycore	mycore-acl-editor2	2018.06.0.3		76c402cbd015f19e0b8e532756c1ab2570b05e38
org.mycore	mycore-acl-editor2	2018.06.0.4		1ca552c54a6bbc6787e11010db19e0a538c7d6db
org.mycore	mycore-acl-editor2	2018.08		a0df0d7d04c191add0081d40292282452fc03382
org.mycore	mycore-acl-editor2	2018.11		35e60a043f5edf3f5262d814d059b724fc641589
org.mycore	mycore-acl-editor2	2019.02		8a5348f2baa40faf8eb8cef34ec11eff9870a465
org.mycore	mycore-acl-editor2	2019.05		c659bc195e02aef17e0ff23a2afe009ed35d0189
org.mycore	mycore-acl-editor2	2019.06.1		85d20b9a130aa3d53ecc7df4d565646f36c0def8
org.mycore	mycore-acl-editor2	2019.06.2		851ac18c71299c2b35683c05ea1ac3bf34967c37
org.mycore	mycore-acl-editor2	2019.06.3		e0afecba7ae518fef83f0c789810dd9ace306f00
org.mycore	mycore-acl-editor2	2019.06.4		126201a74453b152d4b996b757dc83aca888a370
org.mycore	mycore-acl-editor2	2019.11		1695e534c4e07b10363f76fad2b20a4f295e855f
org.mycore	mycore-acl-editor2	2020.02		c0078c5e9969d1fb52d781a178aa8ab8064e611a
org.mycore	mycore-acl-editor2	2020.05		fd30be441219c79c298d4057b3c6e04b9f17ec4b
org.mycore	mycore-acl-editor2	2020.06.0		781866e63506010f86a40647f9f45811aab391d2
org.mycore	mycore-acl-editor2	2020.06.1		d638f5ddf3f506796c1fa777bf024b7256e03b2d
org.mycore	mycore-acl-editor2	2020.06.2		31738adf0ae7c2e27433ec7cb1b882633edc3bae
org.mycore	mycore-acl-editor2	2020.06.3		844e569a7103b40551b0d8ecde10e90d8c9cdbbd
org.mycore	mycore-acl-editor2	2020.08		d841270b6e30b96667c354a09ce194fb03dc2c51
org.mycore	mycore-acl-editor2	2020.11		84b4e8a6e6ecc548591414daf48cd35d6374f738
org.mycore	mycore-acl-editor2	2021.02		b92b7210082398f0c6bc48a82e6809f5f2491375
org.mycore	mycore-acl-editor2	2021.05		6fba50e173680f1a4a29c96bd504c64c43073cc8
org.mycore	mycore-acl-editor2	2021.06.0		b0b539472692e09eed96170eb0910c83675c977c
org.mycore	mycore-acl-editor2	2021.06.1		29b705c5d05f9635183db828b9db66c99c6c01c3
org.mycore	mycore-acl-editor2	2021.06.2		3f50b4305bad98bf6a8b5a9b731f7941d781480e
org.mycore	mycore-acl-editor2	2021.08		707d9b203d61a6b58347ff3cc7f3bc3ec6c580ec
org.mycore	mycore-acl-editor2	2021.11		d77a7811f2220ebf94616a98573d38db043ac8a4
org.mycore	mycore-acl-editor2	2022.02		a997a8f9a5c2326229b488aed1d062c05fef8a55
org.mycore	mycore-acl-editor2	2022.05		9e0161e371a8fa09dc28682fd612181d82666088
org.mycore	mycore-acl-editor2	2022.06.0		171d6f6364a057d67f5cd1284974d0e587094a88
org.mycore	mycore-acl-editor2	2022.06.1		1fa85f65bb211eabba54388255f910ed2a0311ab
org.mycore	mycore-acl-editor2	2022.06.2		dbc243226ef5dfbb8b09651963a6a2f7aac6bffc
org.mycore	mycore-acl-editor2	2022.06.3		f0c2c989744dd645f19e6af93fa60289857391cd
org.mycore	mycore-acl-editor2	2022.08		40fbf9fc7c2e9fa57198b375d7b88e6f102e1048
org.mycore	mycore-acl-editor2	2023.05		b5e59db934965bc945bf9f0db79b39ae0dc326af
org.mycore	mycore-acl-editor2	2023.06.0		3605605c1c4fa8733656a46719c09d02583b64d1
org.mycore	mycore-acl-editor2	2023.06.1		f121cb2a1ca555560971b5ee51cba92ba8d153a2
org.mycore	mycore-acl-editor2	2023.06.2		9fac3eb1b035aad157ca16ad627e38354fa9fabc
org.mycore	mycore-acl-editor2	2023.11		02dd799dff8466b0c43c0d49a67ea02ceda35b55
org.mycore	mycore-acl-editor2	2024.02		69b4657f028bea08c6d9482d5658c86fab610d5b
org.mycore	mycore-acl-editor2	2024.05		76ed39f2c62dbc5f8d886713c45abdc8f5a260d2
org.mycore	mycore-acl-editor2	2024.06.0		288c461cd6cbdd6cb75179767aa100adc56eb829
org.mycore	mycore-acl-editor2	2024.11		3c8800353618a178307a85f5a73193f3bf1677a1
org.oiue.services	bytes	1.0.0		N/A
org.oiue.services	bytes	1.0.1		N/A
org.opendaylight.nemo	cli-renderer	1.0.0-Beryllium		83e749f76736db81c1d4c5e91a5f85702d256973
org.opendaylight.nemo	cli-renderer	1.0.1-Beryllium-SR1		28ece56146f336685ac68b09f1723a6973b0898a
org.opendaylight.nemo	cli-renderer	1.0.2-Beryllium-SR2		4135758487b90ed7d995091c960cc8901197e22c
org.opendaylight.nemo	cli-renderer	1.0.3-Beryllium-SR3		3976f293ca136b7ef00881a9cf43ebf225664ee2
org.opendaylight.nemo	cli-renderer	1.0.4-Beryllium-SR4		1d1cc8aa0e2e0b87e39fa2127af79eaaa7c0cc34
org.opendaylight.nemo	cli-renderer	1.1.0-Boron		5b4314ddecebde6395cda7b3eb40f6ba01dc4388
org.opendaylight.nemo	cli-renderer	1.1.1-Boron-SR1		4254228c997142da319dd3ac26f52256cd716010
org.opendaylight.nemo	cli-renderer	1.1.2-Boron-SR2		cdd1f4a84f7a1ce54d963aae267b3586ab20c9d5
org.opendaylight.nemo	cli-renderer	1.1.3-Boron-SR3		146f2f22fb0518c32b5d3a5fd9851ff1e7e24507
org.opendaylight.nemo	cli-renderer	1.1.4-Boron-SR4		13314a5598e9a4a1dcf4ab6448a422fb83695ddb
org.opendaylight.nemo	cli-renderer	1.2.0-Carbon		79a28c60c7943262922dc6ff5f2d7cb6ecb2de5f
org.opendaylight.nemo	cli-renderer	1.2.1-Carbon		262018e7f4a5470e4f25c66a05e2feef32a08750
org.opendaylight.nemo	cli-renderer	1.2.2-Carbon		90f959b03efedd18d5dc048256408e89effba650
org.opendaylight.nemo	cli-renderer	1.2.3-Carbon		07a32cf7c5d92459cc3a7e4a8583e05dda43415f
org.opendaylight.nemo	cli-renderer	1.2.4-Carbon		853d89cead359abda8c2b6aef6eda0788aa81bd9
org.opendaylight.nemo	cli-renderer	1.3.0		f885db9e9d095892332ae530de7223b9b54a8396
org.opendaylight.nemo	cli-renderer	1.3.1		ce20fedd37c0e12c7191ca80c60164c407626b73
org.opendaylight.nemo	cli-renderer	1.3.2		e22eb80a334ea0abe5bc62c209b1a1e80ab5266b
org.opendaylight.nemo	cli-renderer	1.3.3		5a6b765c1922a8ef80fc92922c707d3c05d052b2
org.opendaylight.nemo	cli-renderer	1.4.0		e6bac491224e68ace35071242a978206a1a25d1a
org.opendaylight.nemo	cli-renderer	1.4.1		c5abff519f3cdff4d2e2c41f77bd86f282d6003f
org.opendaylight.nemo	cli-renderer	1.4.2		acc5e138c9a4ca4791762ab10f87cbb13d01bfd2
org.opendaylight.nemo	cli-renderer	1.4.3		9e90bd216c6a7648445052688a57e0b866ecf6ed
org.opendaylight.nemo	cli-renderer	1.4.4		1dbcfc95b7543bfe70e5298286f01d7fc62f5c0b
org.ow2.fractal.juliac.tinfi	frascati-tinfi-runtime-api	2.8		161c0d0f4cb776a58f1294d4ce9c2be45fb2557f
org.uberfire	uberfire-extensions	0.5.0.CR10		N/A
org.uberfire	uberfire-extensions	0.5.0.CR11		N/A
org.uberfire	uberfire-extensions	0.5.0.CR12		N/A
org.uberfire	uberfire-extensions	0.5.0.CR13		N/A
org.uberfire	uberfire-extensions	0.5.0.CR4		N/A
org.uberfire	uberfire-extensions	0.5.0.CR5		N/A
org.uberfire	uberfire-extensions	0.5.0.CR6		N/A
org.uberfire	uberfire-extensions	0.5.0.CR7		N/A
org.uberfire	uberfire-extensions	0.5.0.CR8		N/A
org.uberfire	uberfire-extensions	0.5.0.CR9		N/A
org.uberfire	uberfire-extensions	0.5.0.Final		N/A
org.uberfire	uberfire-extensions	0.5.1.Final		N/A
org.uberfire	uberfire-extensions	0.5.2.Final		N/A
org.uberfire	uberfire-extensions	0.5.3.Final		N/A
org.uberfire	uberfire-extensions	0.5.4.Final		N/A
org.uberfire	uberfire-extensions	0.5.5.Final		N/A
org.uberfire	uberfire-extensions	0.5.6.Final		N/A
org.uberfire	uberfire-extensions	0.5.7.Final		N/A
org.uberfire	uberfire-extensions	0.7.0.Beta1		N/A
org.uberfire	uberfire-extensions	0.7.0.Beta3		N/A
org.uberfire	uberfire-extensions	0.7.0.CR1		N/A
org.uberfire	uberfire-extensions	0.7.0.CR2		N/A
org.uberfire	uberfire-extensions	0.7.0.CR3		N/A
org.uberfire	uberfire-extensions	0.7.0.Final		N/A
org.uberfire	uberfire-extensions	0.7.1.Final		N/A
org.uberfire	uberfire-extensions	0.7.2.Final		N/A
org.uberfire	uberfire-extensions	0.7.3.Final		N/A
org.uberfire	uberfire-extensions	0.7.4.Final		N/A
org.uberfire	uberfire-extensions	0.8.0.Beta1		N/A
org.uberfire	uberfire-extensions	0.8.0.Beta2		N/A
org.uberfire	uberfire-extensions	0.8.0.CR1		N/A
org.uberfire	uberfire-extensions	0.8.0.CR2		N/A
org.uberfire	uberfire-extensions	0.8.0.Final		N/A
org.uberfire	uberfire-extensions	0.9.0.Beta1		N/A
org.uberfire	uberfire-extensions	0.9.0.CR1		N/A
org.uberfire	uberfire-extensions	0.9.0.CR2		N/A
org.uberfire	uberfire-extensions	0.9.0.Final		N/A
