ch.ethz.inf.vs	cf-root	0.18.7-final		N/A
org.springframework.cloud.stream.app	tcp-app-starters-test-support	2.1.0.RELEASE		8331cbe04c00ad940c892a4cfd0d5a87df309203
org.springframework.cloud.stream.app	tcp-app-starters-test-support	2.1.1.RELEASE		68cc19968cc82e5da0bd2ad7f62c3069506f0948
org.springframework.cloud.stream.app	tcp-app-starters-test-support	2.1.2.RELEASE		2a6ed6c236f9f9eca184e7ed6bf5401b530772d2
org.springframework.cloud.stream.app	tcp-app-starters-test-support	2.1.3.RELEASE		bf6b605cd975c724c7b035174a216650edb1968e
org.springframework.cloud.stream.app	tcp-app-starters-test-support	2.1.4.RELEASE		99bd2d5b875b9441f316c27a3638b34c06f5e82f
org.tinygroup	org.tinygroup.templateengine	1.2.2		ea82d3340a05772450f8e480e5787c2242eba739
org.tinygroup	org.tinygroup.templateengine	1.2.3		396d285d61371857c313560b3b6bf459116f59c2
org.tinygroup	org.tinygroup.templateengine	1.2.4		02a1006965f058c076ba3355cd63d8c6fdb8c588
org.tinygroup	org.tinygroup.templateengine	2.0.0		98b642ef154bca3a8adae486706939bcf84c7827
org.tinygroup	org.tinygroup.templateengine	2.0.1		82806a30eb15c96bdaef43551b082fd8fe52d30b
org.tinygroup	org.tinygroup.templateengine	2.0.10		86430ae34a59aa4420d3ca98eb770d9e5e644905
org.tinygroup	org.tinygroup.templateengine	2.0.11		1c3a386aad383ae55c7e87791e23340e2ae6a64f
org.tinygroup	org.tinygroup.templateengine	2.0.12		8756867e258f5e14799300d2484fa93f0576a74a
org.tinygroup	org.tinygroup.templateengine	2.0.13		8d0f4164b5c3b52007b71e3d4b9f24507c41f6f9
org.tinygroup	org.tinygroup.templateengine	2.0.14		f9d585fe892d204aeacea3c6af929535ecd87d84
org.tinygroup	org.tinygroup.templateengine	2.0.15		a884ab5f60b1548336fe67f72bfaf481e996243e
org.tinygroup	org.tinygroup.templateengine	2.0.16		6c7022a7a4c0c328f19472cf09186afde44a8d69
org.tinygroup	org.tinygroup.templateengine	2.0.17		15f612157cc7dfcaa25f2302fed1845d1950b542
org.tinygroup	org.tinygroup.templateengine	2.0.19		741cf083e1b93eb32a507b4626e655e776d6be3c
org.tinygroup	org.tinygroup.templateengine	2.0.2		e0bacc184d473174743e00fb6bc496ff4b5b77bb
org.tinygroup	org.tinygroup.templateengine	2.0.20		5a56c0f6a7d49ebf8a596360f78075e1753a53a6
org.tinygroup	org.tinygroup.templateengine	2.0.21		ea4e8b66327ffe8289a8a247066f3f2ab35b35e3
org.tinygroup	org.tinygroup.templateengine	2.0.23		3b0c7cf388597ff7db52ddbd1bb933680738a108
org.tinygroup	org.tinygroup.templateengine	2.0.24		dd2b10b4992edb33ef4ae9e089f7f02f24929fa5
org.tinygroup	org.tinygroup.templateengine	2.0.25		25e779337cedf5eddc3f13e05835c930b373d81b
org.tinygroup	org.tinygroup.templateengine	2.0.26		0f98f822c9e2fe083052a8753e2b3c6027e0ab15
org.tinygroup	org.tinygroup.templateengine	2.0.27		298e2232e8016af920a5f2b8a028eec0e1f1a4d8
org.tinygroup	org.tinygroup.templateengine	2.0.28		d84ae89f335d6442042b75866e2e4042f7d5f5ac
org.tinygroup	org.tinygroup.templateengine	2.0.29		b1385299927a1e8473842c006e27c3b897ba4d35
org.tinygroup	org.tinygroup.templateengine	2.0.3		8706d416fbeb1d0eaf9053d9739e3cdfdbb1f524
org.tinygroup	org.tinygroup.templateengine	2.0.30		e9e24e7147f9834df2242c18cc67f3598f94b137
org.tinygroup	org.tinygroup.templateengine	2.0.31		9b9bbeb4ed640bb076ff7306e026ffd60929e6b4
org.tinygroup	org.tinygroup.templateengine	2.0.32		c086e3b20746f5c83676b940312ee7ea7467108c
org.tinygroup	org.tinygroup.templateengine	2.0.33		9f888d04d2171d089e21adbff27488453bb77016
org.tinygroup	org.tinygroup.templateengine	2.0.4		09bb4c6a5c127593cb7c37b199273f12626b1ae5
org.tinygroup	org.tinygroup.templateengine	2.0.5		566170c48284d2ac1656a24a8806eb8f3384b058
org.tinygroup	org.tinygroup.templateengine	2.0.6		cf4c0b32ecf90f3ee0488bbc640530ca619d3706
org.tinygroup	org.tinygroup.templateengine	2.0.7		1e01f5a9e2e43de903e69105d591dcfd620ab843
org.tinygroup	org.tinygroup.templateengine	2.0.8		b4a1ebbbb581aa1dffd19703061456ae9323583f
org.tinygroup	org.tinygroup.templateengine	2.0.9		03fc8fdf4c843b7947d44e9a760111ff3df3f207
org.tinygroup	org.tinygroup.templateengine	2.1.0		b35cb39963633350b818bc648a273e130c8e3624
org.tinygroup	org.tinygroup.templateengine	2.1.1		b9fcc953b5b5587a1fa47ee046e3d9ed6ad292a0
org.tinygroup	org.tinygroup.templateengine	2.2.0		df491db965df71d953f42a2b130654231036b153
org.tinygroup	org.tinygroup.templateengine	2.2.1		707c34c5aff13b8e0b422c7f18660d30d8cd5e94
org.tinygroup	org.tinygroup.templateengine	2.2.2		6d6aa106d2cedade8e287a75fa31102d1a74e878
org.tinygroup	org.tinygroup.templateengine	2.2.3		3fd3a00a1418880540fb86cce389ae12107ece50
org.tinygroup	org.tinygroup.templateengine	2.3.0		51c90edd12950f363f53196bdd920ab00e06bfe0
org.tinygroup	org.tinygroup.templateengine	3.0.0		b94a447f4dee1c44de1e1f90a56fedd6a48aff22
org.tinygroup	org.tinygroup.templateengine	3.0.1		4f3b62745bc2391b4220f34fc3fb8592830cc0c4
org.tinygroup	org.tinygroup.templateengine	3.1.0		6c17694df37887f140f2fff913504ba55ea8c69d
org.tinygroup	org.tinygroup.templateengine	3.1.1		be3e58b44f4c2658016144dc4c0c7e74adc69d54
org.tinygroup	org.tinygroup.templateengine	3.1.2		a2dc797b7533df34f60d5d9512a6cbdc3786ebbe
org.tinygroup	org.tinygroup.templateengine	3.2.0		45dd6485f1b42e81c2f6f4022932c8be2b4a1481
org.tinygroup	org.tinygroup.templateengine	3.2.1		a6a11a29efcb31cfa4c92a802a1b1bfd1eeea5e7
org.tinygroup	org.tinygroup.templateengine	3.3.0		4ca5e6635bfcfb458bcf8600595731ff19bf8cce
org.tinygroup	org.tinygroup.templateengine	3.4.0		83895f4d53d8d9a817be5a2c7b596c47dd89adf4
org.tinygroup	org.tinygroup.templateengine	3.4.1		048bf33dd563746406f9e94c2820a30d4b15e6de
org.tinygroup	org.tinygroup.templateengine	3.4.2		7886f8b1777d1013defa50ec5872564f6eac9e68
org.tinygroup	org.tinygroup.templateengine	3.4.3		5f6c4a710b1f85c3dc6053ac70ad6db8e7e52fe8
org.tinygroup	org.tinygroup.templateengine	3.4.4		b2f2945e2a751299058653d1bcc89fc7c2f6c03d
org.tinygroup	org.tinygroup.templateengine	3.4.5		31bdb809a2ff3dae84248fccef90139c73269014
org.tinygroup	org.tinygroup.templateengine	3.4.6		9454f8f40f300378d030d6ba7fd502b29fd3c014
org.tinygroup	org.tinygroup.templateengine	3.4.7		3dcac7143ea2bfc289faad4341a3fa6aa5669219
org.tinygroup	org.tinygroup.templateengine	3.4.8		ad60e5c5696a95e0fb04025296f966f74eab05d2
org.tinygroup	org.tinygroup.templateengine	3.4.9		725e9d035bfdccd0b8a31f10795e4b08847f5598
org.tinygroup	org.tinygroup.templateengine	tiny-3.0.0		665083ddfd8ea46b503af264b2508a0369a04edd
org.tinygroup	org.tinygroup.ui.clockpicker	2.2.6		f2f0b676d377472f9c46307a92cbf281b67ffd19
org.tinygroup	org.tinygroup.ui.clockpicker	2.3.0		e15b1ac0e0108e15b582e0f097f56015c6ae5fc0
org.tinygroup	org.tinygroup.ui.clockpicker	2.3.1		204aae9b20b0119d65f4352d3a2df1cd3ecd68ab
org.tinygroup	org.tinygroup.ui.clockpicker	2.3.2		22c19e88be6f4621df731912f6c6d8909a1fde44
org.tinygroup	org.tinygroup.ui.clockpicker	2.3.3		ab84bb7f62094cba5f4d78530411c4c17d6242c5
org.tinygroup	org.tinygroup.ui.clockpicker	2.3.4		11551911ddd9ac0b87666ab34b535da038dfa0f8
org.tinygroup	org.tinygroup.ui.clockpicker	2.3.5		b550fa48f354c94af4a7d2c2f9eb64a1848c534b
org.tinygroup	org.tinygroup.ui.clockpicker	3.0.0		f11757cfe5710f9c045a00c4da6bbf01923bcbd2
org.tinygroup	org.tinygroup.ui.clockpicker	3.0.1		81cb411fedd9a89c234d9b2e29da084c4cdab884
org.tinygroup	org.tinygroup.ui.clockpicker	3.0.2		b801a9c31fbe6078d87a5e6e5f948119c57f31bf
org.tinygroup	org.tinygroup.ui.clockpicker	3.0.3		a33308f898b9f4b77d1c86e2afd3106d3b646880
org.tinygroup	org.tinygroup.ui.clockpicker	3.0.4		1f045c3ed41b5c0b3b69355d44b4f5990603906d
org.tinygroup	org.tinygroup.ui.clockpicker	3.0.5		2e1c8dcb405fd2ff38d451aec9cd14e5f773c144
org.tinygroup	org.tinygroup.ui.clockpicker	3.1.0		d625e79b319c2842b96cc6dda8ba95994ef624f1
org.tinygroup	org.tinygroup.ui.clockpicker	3.1.1		d59dc70398928406ed7d7074d669817501ca7a66
org.tinygroup	org.tinygroup.ui.clockpicker	3.2.0		6df7d5f6ad66f4ff2ab96257fea031902713d6b6
org.tinygroup	org.tinygroup.ui.clockpicker	3.3.0		696a13b92740547197ba6c43060dee719e2a5972
org.tinygroup	org.tinygroup.ui.clockpicker	3.3.1		c6044c3cd9e09b38a62662d05af2a51ad7811233
org.tinygroup	org.tinygroup.ui.clockpicker	3.3.2		bdbf1a80910db52147d755de11fbb2432a53b784
org.tinygroup	org.tinygroup.ui.clockpicker	3.3.3		3f8fbcaaef88ce1172df8f2690c54e96bdbbae39
org.tinygroup	org.tinygroup.ui.clockpicker	3.3.4		78be85e0afd7b5792cdf92ae20ff21bc648b0935
org.tinygroup	org.tinygroup.ui.clockpicker	3.3.8		c9518d151b574076ab1f5e333ca02de327be8ed5
org.typelevel	discipline_sjs0.6_2.11	0.10.0		b534943309abdb9c3062ababb72f7eebfeb10ec8
org.typelevel	discipline_sjs0.6_2.11	0.11.0		c17ce819bb0747dd73e8b8746da7b3b15b508ff4
org.typelevel	discipline_sjs0.6_2.11	0.11.1		a5efc7bc955a06ab94ec7a1b65e68a5599a186c5
org.typelevel	discipline_sjs0.6_2.11	0.11.2-M1		882b8b60f9292b1d18ed7d71d56553b8423b8a38
org.typelevel	discipline_sjs0.6_2.11	0.4		3f04a6a11af6fc277819f0619d5127414fa42be8
org.typelevel	discipline_sjs0.6_2.11	0.4.1		c5bad2ed0e5ed8081ea6eeea74571918cf8c575e
org.typelevel	discipline_sjs0.6_2.11	0.5		6c8cbe504a43ecac21b39ca9efb3376ba3ec3306
org.typelevel	discipline_sjs0.6_2.11	0.6		c7bcd777f4108c3529182b95192ff4e5af3cef75
org.typelevel	discipline_sjs0.6_2.11	0.7		b381cf3119b4290875235037f21d932dcc6e9165
org.typelevel	discipline_sjs0.6_2.11	0.7.1		916f60d16fb87e3b61b1d13e3bf0e98a782bdf83
org.typelevel	discipline_sjs0.6_2.11	0.7.2		0e31d81e5e0fd07385d87df497a1c28b52b2ac7f
org.typelevel	discipline_sjs0.6_2.11	0.7.3		1211f3977839e9482e974425113fbf255370d393
org.typelevel	discipline_sjs0.6_2.11	0.8		5d8cb00fe00cb70cb8b324442a8692ecb5191674
org.typelevel	discipline_sjs0.6_2.11	0.9.0		f81fd9a96d8b743a70de4a6bebc2fff0aef57cbb
org.webjars.npm	angular-responsive-tables	0.4.4		041fb462e5800dcdb9336daf3b45de154ba0bf3c
org.webjars.npm	fomantic__gulp-plumber	1.2.2		09c5ff1891eb6984c1e85efaf805f9c392998a79
org.webjars.npm	fstream-ignore	1.0.3		476ecb4fc8fba428d9db50bf0bf532dc1826dec6
org.webjars.npm	fstream-ignore	1.0.5		1f5ef318631c48116cc911c62f007fffc82160d4
org.webjars.npm	openseadragon-imaging__openseadragon-viewerinputhook	2.2.1		d6f0ed9a5e1a79c28c7926d02cbd82128c9886a4
org.webjars.npm	ref-struct-di	1.1.1		aa90fd89c2f06b4d55f0bf653eaacf9e73ee20d8
org.webjars.npm	shapefile	0.3.1		96b8590a04dc803b4f4c12a7fb499a44278d759b
org.webjars.npm	shapefile	0.6.6		1fcff367890a167f11c7f0742f32927007aed6ca
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	5.0.5		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.0.0		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.0.1		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.0.2		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.0.3		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.0.4		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.0.5		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.0-alpha		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.1-beta		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.10		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.100		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.101		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.102		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.103		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.104		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.105		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.106		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.107		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.108		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.109		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.11		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.110		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.111		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.112		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.113		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.114		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.115		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.116		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.117		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.118		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.119		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.12		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.120		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.121		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.122		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.123		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.124		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.125		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.126		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.127		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.128		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.129		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.13		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.130		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.131		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.132		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.133		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.134		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.135		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.136		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.137		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.138		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.139		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.14		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.140		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.141		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.142		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.143		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.144		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.145		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.146		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.147		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.148		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.149		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.15		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.150		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.151		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.16		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.18		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.19		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.2		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.20		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.21		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.22		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.23		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.24		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.25		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.26		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.27		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.28		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.29		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.3		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.30		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.31		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.32		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.33		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.34		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.35		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.36		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.37		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.38		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.4		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.40		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.41		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.42		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.43		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.44		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.45		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.46		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.47		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.49		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.5		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.50		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.51		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.52		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.53		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.54		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.55		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.56		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.57		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.58		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.59		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.6		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.60		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.61		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.63		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.64		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.65		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.66		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.67		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.68		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.69		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.7		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.70		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.71		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.72		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.73		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.74		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.75		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.76		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.77		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.78		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.79		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.8		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.80		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.81		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.82		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.83		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.84		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.85		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.86		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.87		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.88		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.89		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.9		N/A
org.wso2.carbon.apimgt	org.wso2.apimgt.gateway-worker.category.feature	6.1.90		N/A
