ai.sensfrx	sensfrx-sdk	1.0.3		N/A
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.2		2a711d803a5a9d86ebb6745d5f594a2c5b908236
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.3		f223ed595eed32f28fe1aea1dea0bafac20ebc11
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.4		637769fcada581210b8fd17174fead2b765f28ca
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.5		1cb315f7ab376043690fc834cc7a527e3f3d9079
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.6		fe1677ed0faefebdadfe700662b4cb704727ed80
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.7		e4514c8300be9223539653ffe71f1c29b4e0e7d9
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.8		bfaf87189f2925c022ddca02fd64f795be49e0b9
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	1.4.9		c9e747e89cae4ca1b409537ddeba26fd77a5f80e
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	2.0.0-M1		42dcc759a7f0ae62b9dbd9c4ada39597231e592d
io.helidon.serviceconfiguration	helidon-serviceconfiguration-hikaricp-localhost	2.0.0-M2		638d747291ac359d2511b68e36b260336e9340f9
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	5.15.17		0ace22001a35217fd75c6a3677ca4567eeaa17e4
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	5.15.18		348f230c5e29473f91ee6ef41321890848c6078a
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	5.15.20		5b30f45fb4fca5693f47e1721ad952b35057a5ae
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	5.15.23		64c92a96587b9244a02b72e1e690e37b45a89707
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	5.15.24		d52fe5e1cbe26f6bfb928fe9f9a5f377def9400d
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.5.10		e115156a9310b7fe4a6f276e498c5dc748249081
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.5.3		26cf477d41d042605bea07d0b759a32aad6407ae
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.5.4		4121feb732a5054726e10e0c41f489f4d80a5306
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.5.6		04f2aa3864c0bfa075a623d3637450e308a93614
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.5.7		6d06319d09a34b21c12efbcb032089f9703d16f9
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.5.8		a46120bccf29c25d3f23d528f93f1f84ecd2f746
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.5.9		4ef815b013c87fe297306d7bac91170faf144f49
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.6.0		664cd8469ed2c105c71d926b6a918e5d4da317a4
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.6.1		645e8b0aed599dd3ecd4297f628c5368ab1a1b6e
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.6.3		03258306c40b82746980c6d6d5804d593ec86707
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.7.0		13d95f1b30ea95a99872257cafde96ab363903c6
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.7.1		f2a830b1c45cbcc852b01a68d96590169be89779
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.7.2		4264fe6a899bd733f5d0d7942d4eb5bea1c18b4b
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.7.3		71338793086be1e98a90fed177fc3ba496fadf57
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.8.0		379db7cca13a8b70cdc4205bcdaaf0653ba13906
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.8.1		35981e2837efb7eb42c44e2fef23ba1863130b54
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.8.2		8b47254b127a56984a2017cc46b4c10e63ed412a
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.8.3		f04ce13296936695c742be02d57267e7835312a4
io.qtjambi	qtjambi-uic-debuginfo-windows-x64	6.9.0		1c97834d1c6808117d8a4178d13b8f58b4a766d0
io.scalaland	chimney-macro-commons_native0.5_3	1.1.0		cad000753d6ad7516c1855e2c30bd70867f0e273
io.scalaland	chimney-macro-commons_native0.5_3	1.2.0		ff915aacc478fea0eed7b087cfbb26a32c527af8
io.scalaland	chimney-macro-commons_native0.5_3	1.3.0		2918ce0ae4fa9b4eb600c3c382366c19deaaa46c
io.scalaland	chimney-macro-commons_native0.5_3	1.4.0		03034629506dd75756700d2288fab122d399b659
io.scalaland	chimney-macro-commons_native0.5_3	1.5.0		7d9683ec448c1b5a999bce66f9b921958acef255
io.scalaland	chimney-macro-commons_native0.5_3	1.6.0		3453fa4bc254f31ecad0c68007c3945523b2d51a
io.scalaland	chimney-macro-commons_native0.5_3	1.7.0		d69950e190f519ed08fb3600ec87db083eb3f586
io.scalaland	chimney-macro-commons_native0.5_3	1.7.1		fda934a5d89d8e7c4859095d3e19ff9f4d3d9824
io.scalaland	chimney-macro-commons_native0.5_3	1.7.2		fd7a47587e3ebfd5409fd94db031fed0abd2530f
io.scalaland	chimney-macro-commons_native0.5_3	1.7.3		11e2a4823e379dd54cf494a9b95dfc44d28b7e09
io.scalaland	chimney-macro-commons_native0.5_3	2.0.0-RC1		d446659cc67a6f0e846cd2fb3d0fde5b117ed420
io.scalaland	chimney-macro-commons_native0.5_3	2.0.0-RC2		6bdf91ea7a67efc94c2d60a25246dd342b5a1b4d
io.scalaland	chimney-macro-commons_native0.5_3	2.0.0-RC3		ec25e8f7444af87051ca5229e81ffdc9cfa25e4a
net.colesico.framework	colesico-jdbirec	1.5.0		083256028fad048a2022e3bdc1eb65515252ea4a
net.colesico.framework	colesico-jdbirec	1.6.0		b19564ac8ec81d3c98465b6c76e6122b0e72990f
net.colesico.framework	colesico-jdbirec	1.7.1		db4616b13ef42b5bf292df82d2fbbbbf375dbeff
net.colesico.framework	colesico-jdbirec	1.7.2		d2ea2f52fe72162be4530a4d183c87099c969c0f
net.colesico.framework	colesico-jdbirec	1.8.0		eabe603ce5625c2a616abe478b1f778b52c7d47a
net.colesico.framework	colesico-jdbirec	1.9.0		836d1cb20d26e15d173de7d8ddaeecfa9467cfdb
net.colesico.framework	colesico-jdbirec	2.0.0		aea6ae5f6fc4b91d19ccd1dc1aa57a3b0af6fc0b
net.colesico.framework	colesico-jdbirec	2.1.0		509cf0ecde7fa6d02016ea1593f85b935111d1f5
net.colesico.framework	colesico-jdbirec	2.2.0		91543b95de95c60ea22f8d00a9b5b8e8116b401b
net.colesico.framework	colesico-jdbirec	2.2.1		015397b64c20a8f6da71b5e649d61afa19802b35
net.colesico.framework	colesico-jdbirec	2.2.2		0471d5e0e1c92b88393e9d00c2b8d89f10de6714
net.colesico.framework	colesico-jdbirec	2.2.3		2300c676b15d06f7fd61a08547812c9ddedb6344
net.colesico.framework	colesico-jdbirec	2.3.0		9ae68ecbb98f597db00da92586f7e6717ef1871a
net.colesico.framework	colesico-jdbirec	2.3.1		d97c2d0834024c59e0776356ee3c8b7d9bf54dd7
net.colesico.framework	colesico-jdbirec	2.4.0		3bfa73594da79f1db61b4f72e3285109b4e1a603
net.colesico.framework	colesico-jdbirec	2.4.1		fcecc4ce484babddea8c385105adda0fa6467cb4
net.colesico.framework	colesico-jdbirec	2.4.2		ef3be8fd40ba9bc4fbc8990253f3ed31be03fa60
net.colesico.framework	colesico-jdbirec	2.4.4		5fb3aeef90f21364c1fdbea2bd0f23bbf732b7f6
net.colesico.framework	colesico-jdbirec	2.5.1		3c80a1dad987131872b939659a0f546eb7d8875e
net.colesico.framework	colesico-jdbirec	3.1.1		2e0f77970ee66bb1a5dda8aad19f77c52acd3d4d
net.colesico.framework	colesico-jdbirec	3.1.2		74caf6f4f1fd960820c9dd6c1f32261358ae717c
net.colesico.framework	colesico-jdbirec	3.2.0		9c94fc0d6a051e93cc5fa58427e058a5a9a61486
net.colesico.framework	colesico-jdbirec	3.3.0		5553f509c709b183b35e31e8abedc85d5716d6c3
net.colesico.framework	colesico-jdbirec	3.3.1		0b3e514300ce6ed51437b274bac5fd16be38c9a3
net.colesico.framework	colesico-jdbirec	3.4.0		b7de716000ba9cc9d9522caa1b15f89787980ce5
net.colesico.framework	colesico-jdbirec	3.5.0		f6cf1525d051c04dd2c2b5893b6a088deb250f51
net.colesico.framework	colesico-jdbirec	3.5.1		b64a48d6403bf0936ab87dcf0ef8b25f1f77553b
net.colesico.framework	colesico-jdbirec	3.6.0		dd0194dcd2182f0b563bbf64b803b0fbd66e8f6a
net.colesico.framework	colesico-jdbirec	3.7.0		57bebe2c8f5416f016810b90ada8374ea43cefbb
net.colesico.framework	colesico-jdbirec	3.8.0		f133e9cac516ff7dd259a9c3aa2756e12195ac93
net.colesico.framework	colesico-jdbirec	3.8.1		042558f07f1d018a6a9744f506aad6f13bccbfe6
net.colesico.framework	colesico-jdbirec	3.9.0		0428bf2f49bc1945311d327637b8a68c978e108b
net.colesico.framework	colesico-jdbirec	3.9.1		c792761387ad43d5363163eaea762e887540dccf
net.colesico.framework	colesico-jdbirec	3.9.2		ab72341eca3890b6416f1e49b174b9a53ef1eb55
net.colesico.framework	colesico-jdbirec	4.0.0		24fd743b883828f5fd57d8ab4301eea34a62a4f5
net.colesico.framework	colesico-jdbirec	4.1.0		81a3833b592a5126c4affb61ea97f29f337a8680
net.colesico.framework	colesico-jdbirec	4.1.1		418803e6887138bcb5fc19cd4e43a19d97b93578
net.colesico.framework	colesico-jdbirec	4.2.0		40eae8fc58d33eeb685b6d365a2d0aaa7ed23359
net.colesico.framework	colesico-jdbirec	4.3.0		4dee3842897fce7215d834dfd2a62aa90803a115
net.colesico.framework	colesico-jdbirec	4.3.1		8e1e68103a3515e3dce8c326e22235d316610a4e
net.colesico.framework	colesico-jdbirec	4.4.0		ac7e397a153390953a2c798bf5a01c69d83774b6
net.colesico.framework	colesico-jdbirec	4.4.1		5d31a87d2d5e88a6b9173803a34cffc43a8005de
net.colesico.framework	colesico-jdbirec	4.5.0		1511514ae7c67f44fd22e884636f15ad6ed3244d
net.colesico.framework	colesico-jdbirec	4.6.0		4ddc47b878b10bc420bfcc82a6b6f51735e026ff
net.colesico.framework	colesico-jdbirec	5.0.0		b9721354243f66bfae608d17261a5d666d7521d1
net.colesico.framework	colesico-jdbirec	5.1.0		36f32839a092a1c2e48b30ff8b087f7a77b397e0
net.colesico.framework	colesico-jdbirec	5.1.1		446dff2d24b3e1c35844d2acc7bf24b0d0cc851d
net.colesico.framework	colesico-jdbirec	5.2.0		7c1db7492ccc6ff27e2ebac221cfe7d88c68d60b
net.colesico.framework	colesico-jdbirec	5.2.1		e954daeeff90494f2e28da71936392f395e49d98
net.colesico.framework	colesico-jdbirec	5.2.2		30b835cd37ac07c7c57d8f75b2eccc127bbbd7b8
net.colesico.framework	colesico-jdbirec	5.3.0		3b5938e667ced61418fa3a2512e2fa698e7aea9e
nl.grons	metrics4-scala-hdr_2.13	4.0.7		346108c368e4868236107a17cab516a8635fdcd3
nl.grons	metrics4-scala-hdr_2.13	4.0.8		9f7b6057db3e81904deb87bbd28d2b39f3099c36
nl.grons	metrics4-scala-hdr_2.13	4.1.1		465c79e62430add991baafe53fa893257d0e1a67
nl.grons	metrics4-scala-hdr_2.13	4.1.14		c00228594ce2c17b84b93d395f6f2ad053a477f7
nl.grons	metrics4-scala-hdr_2.13	4.1.19		50f2e41fe7cb4bbc008e49ac7e7c2ada4dcc6196
nl.grons	metrics4-scala-hdr_2.13	4.1.4		665f075e9bfbd8d8604b151801095192c7629352
nl.grons	metrics4-scala-hdr_2.13	4.1.5		2ecdd1aa04a5036f62a8a41d7ed0515707b7376e
nl.grons	metrics4-scala-hdr_2.13	4.1.9		b4b18d552677d8a9f7447b926d7567e1ccee7bc1
nl.grons	metrics4-scala-hdr_2.13	4.2.7		ec05e877c2151c22bd11b5bb0f8e8bb4c9fe29c4
nl.grons	metrics4-scala-hdr_2.13	4.2.8		caf2c34f85b1d92955043065b3452d9a42ba895e
nl.grons	metrics4-scala-hdr_2.13	4.2.9		76312bff3ffa1e6463aa3157b84b0c30758512ca
nl.grons	metrics4-scala-hdr_2.13	4.3.2		246586b6ef30db04c7a48ebb39b521caaf4a8191
nl.grons	metrics4-scala-hdr_2.13	4.3.3		27c05ec09921368173d9136cbd044de4df49801d
nl.grons	metrics4-scala-hdr_2.13	4.3.3+0-68d2004e+20241007-1150		98607b5b3cdeb67e3462a63e0b5374958af46224
nl.vpro.shared	vpro-shared-rs	2.0.0		e50fbcdfa4f326d3216c5e36c5dca7ce81f60a74
nl.vpro.shared	vpro-shared-rs	2.1		a5eef7fa3ad6f110fb264fd9707dbea3c5191be9
nl.vpro.shared	vpro-shared-rs	2.10.0		6ee0ffa5d2c3780192806e643aaff23169e8cd52
nl.vpro.shared	vpro-shared-rs	2.11.0		47b1db5578e585707b6eb42c0a0b204f49f12254
nl.vpro.shared	vpro-shared-rs	2.11.1		3af09f72f218909af624c846762f498be662902e
nl.vpro.shared	vpro-shared-rs	2.11.2		7ab065cacba51d8860d9256dc7fc0b31d14bb711
nl.vpro.shared	vpro-shared-rs	2.11.3		b696b9023ad741886038d25bcf7c7f27f9cf8c87
nl.vpro.shared	vpro-shared-rs	2.12.0		9ae04c3e701470116bdec66d883a378b5825a3fa
nl.vpro.shared	vpro-shared-rs	2.12.1		ed53a191b4ef280ab1140f1184430c91c8a6e4bf
nl.vpro.shared	vpro-shared-rs	2.12.2		d6ac9a2b3cc5d6a43267db49c3d96d9845f3d441
nl.vpro.shared	vpro-shared-rs	2.13.0		f702a8a6b68cbb81297dd027d0133a9402aecc8f
nl.vpro.shared	vpro-shared-rs	2.13.1		7868b63fadfe098f9464de62154a7b67700cc727
nl.vpro.shared	vpro-shared-rs	2.14.0		9363f814707a2d7352cc7abf5572109a02e90f95
nl.vpro.shared	vpro-shared-rs	2.15.0		c065827baf63144ab649b2a08c6268ec12b72dc9
nl.vpro.shared	vpro-shared-rs	2.16.0		290e1fa72051a9409e60a2fca4903fadef6e8476
nl.vpro.shared	vpro-shared-rs	2.16.1		603afe2848c385fdf2d0d4c8b95c7c94e896e0ba
nl.vpro.shared	vpro-shared-rs	2.17.0		bf7107cf5f3b9aa94c3a2ed0ac71c03eca24420a
nl.vpro.shared	vpro-shared-rs	2.17.1		fefea2ac252eb6ba058344a41b05d68b893a409b
nl.vpro.shared	vpro-shared-rs	2.18.0		ab90330e7a35bdfe53b8ff0fc31e4e667807e59d
nl.vpro.shared	vpro-shared-rs	2.18.1		24282c593757eeb8b5674098db7081de68a23e37
nl.vpro.shared	vpro-shared-rs	2.19.0		efccebe2607763673394564ccdbcac9c1b71aea4
nl.vpro.shared	vpro-shared-rs	2.19.1		7ad87541f91bb8929caddd1c9fa86e59350ac31e
nl.vpro.shared	vpro-shared-rs	2.19.2		d1cb71c44397f9ea7cc437b8afebb3fc14f8d6a5
nl.vpro.shared	vpro-shared-rs	2.19.3		af8ea833fa812e32840d108b907c5ac3bb58fc7e
nl.vpro.shared	vpro-shared-rs	2.19.4		9b8d7ca79be5362b5c9d9f51bbe6fe390db3fba1
nl.vpro.shared	vpro-shared-rs	2.2.0		0ccc2f81afb2f1b9f465b6f72af41afd0e8b7ea5
nl.vpro.shared	vpro-shared-rs	2.2.1		a95021de29f788e42aa9bda07bc11ecaa8de1eda
nl.vpro.shared	vpro-shared-rs	2.2.2		cb20041ba6b1b40ebe456438fb74658491e27204
nl.vpro.shared	vpro-shared-rs	2.2.3		c39a77d1e1d9aec0f59e5d87e26fefe301947995
nl.vpro.shared	vpro-shared-rs	2.20.0		992239821b46e3dd86486ae85324c142d63fc88e
nl.vpro.shared	vpro-shared-rs	2.20.1		321baaecde235c7d446c65d639ec785dffe26c4e
nl.vpro.shared	vpro-shared-rs	2.20.3		726e078c67be1d2156d1955545b122aa3402d438
nl.vpro.shared	vpro-shared-rs	2.21.0		2627eef32b0e4b42c3a1cf8b138a138a9aba3a0a
nl.vpro.shared	vpro-shared-rs	2.22.0		9a8fc36f6a71936daa424929926893032a9119b2
nl.vpro.shared	vpro-shared-rs	2.22.1		27a7dd4fe3cce6934bfe2ef4dec595a79b86fcaa
nl.vpro.shared	vpro-shared-rs	2.23.0		947f43b6566cfec80a191f5bc82ce6de2f38be62
nl.vpro.shared	vpro-shared-rs	2.24.0		8aa5e7f32ed9880b5d3084c5d7d19766d6714d76
nl.vpro.shared	vpro-shared-rs	2.25.0		5edb4416ab47ebdbb9ad986aba0696f7b17a6ee8
nl.vpro.shared	vpro-shared-rs	2.26.0		a529b39092508edee57d73e8e22ae747f5e65837
nl.vpro.shared	vpro-shared-rs	2.27.0		2a5b7e3e8f8dc062bd6dd17f4412daa781762f0e
nl.vpro.shared	vpro-shared-rs	2.27.1		07e8eb2cc1df60cfb486059851f1fc5f6e4f912a
nl.vpro.shared	vpro-shared-rs	2.27.2		9ae5514b8262c3dbabe7bcf70b1c9641241317bb
nl.vpro.shared	vpro-shared-rs	2.28		a275fd437743ee20f5b752fa711c5e94a3c7f384
nl.vpro.shared	vpro-shared-rs	2.28.1		02f6cde06e31a1460516d0d2c5ae3bbc37620927
nl.vpro.shared	vpro-shared-rs	2.28.2		e6f905cef3020c948e05d4fb111ea44826be289a
nl.vpro.shared	vpro-shared-rs	2.28.3		f579d766c90af1c0b730003b556c8d3b9c1909f7
nl.vpro.shared	vpro-shared-rs	2.28.4		145956e1cd31ddcb55edd4646b86921fe1cd5cac
nl.vpro.shared	vpro-shared-rs	2.29.0		04040cebccd9b2f7dd7206d83fb32ce2a9f72d2f
nl.vpro.shared	vpro-shared-rs	2.29.1		eba857bc90aacb6ea193e146d25e1d50e69007ec
nl.vpro.shared	vpro-shared-rs	2.29.2		27e2555fc888bee74e776f20e5d809d81ba4b0e7
nl.vpro.shared	vpro-shared-rs	2.29.3		467e255fe1f26bf62abe55aa02d341e026f74499
nl.vpro.shared	vpro-shared-rs	2.29.4		9534f43bed8bccce31bb8deeb9ebb38134b21dc1
nl.vpro.shared	vpro-shared-rs	2.29.5		deff72cd9223d2d7f33453e0d191c26b57f99888
nl.vpro.shared	vpro-shared-rs	2.3.0		52731f54778196180f547d2e79d12e77f741b94c
nl.vpro.shared	vpro-shared-rs	2.3.1		e06b99d5b822c92d2fde5e2a2be07e41cdb5f174
nl.vpro.shared	vpro-shared-rs	2.30.0		e9c4d4e9a744a6ec4ab7a33d08b23c2e9e1a6fc1
nl.vpro.shared	vpro-shared-rs	2.30.1		c1cd477f1d8a093e5351f5e4c4b089da812b0a1d
nl.vpro.shared	vpro-shared-rs	2.30.2		7a405fb1f8c8827476c16a7410392d73d9b5007c
nl.vpro.shared	vpro-shared-rs	2.31.0		f1be3b323f6f00d26918746aa0dedb5e6ff09d36
nl.vpro.shared	vpro-shared-rs	2.32.0		7013ca2a24caaba4062ba84595b5bf2bd335f2dd
nl.vpro.shared	vpro-shared-rs	2.33.0		ebef5841ae734cf8910ad04ee632684156adf620
nl.vpro.shared	vpro-shared-rs	2.33.1		2e05ee7f56da9953b3f867b15e9d3f51965c40d0
nl.vpro.shared	vpro-shared-rs	2.34.0		daa2417862573ed6c744a16c935c5bb96a5ef826
nl.vpro.shared	vpro-shared-rs	2.34.1		ef5774d3e851610b945955612ec2f4683eb8c9d3
nl.vpro.shared	vpro-shared-rs	2.34.2		b71de1c314d4460c865979e1d3f84fc6efd9d216
nl.vpro.shared	vpro-shared-rs	2.4.2		f404102be740983ea4c78d4878bdbbe594ed332a
nl.vpro.shared	vpro-shared-rs	2.5.0		c621af94c90ffd7a10e8bc63572ad071e667d187
nl.vpro.shared	vpro-shared-rs	2.6.0		7c441286305168a5e11fb65885f01dd9d9dd5f75
nl.vpro.shared	vpro-shared-rs	2.6.2		bc2eb299098d68551cb7f239cc97e44d2024d00d
nl.vpro.shared	vpro-shared-rs	2.7.0		fd4b7fdfa43c53e6ae85627624b0590d26fc2def
nl.vpro.shared	vpro-shared-rs	2.8.0		1f2d2be0b88b2a5b042007570fa7cbe908b729e8
nl.vpro.shared	vpro-shared-rs	2.8.1		4b208d256cebc48de06403d8eda6784537ec1927
nl.vpro.shared	vpro-shared-rs	2.8.2		5017ddbf13004afd40f718faa31c1aaf9cfcf150
nl.vpro.shared	vpro-shared-rs	2.9.0		495b493bc773d0f3cf6392a9d008d9d2e50873aa
nl.vpro.shared	vpro-shared-rs	2.9.1		e7d24b9417304f8ecf73653a7eb7dfe16daebbdb
nl.vpro.shared	vpro-shared-rs	3.0.0		c230f0f561fffeef8bfe836764f7efef2e2df4a8
nl.vpro.shared	vpro-shared-rs	3.0.1		c1ead691c9b4a07715d39a9de0f792ae58680417
nl.vpro.shared	vpro-shared-rs	3.1.0		e491bcb7d2e7e50eddfeac1c5e57f6b65b5dc379
nl.vpro.shared	vpro-shared-rs	3.2.0		f8a39ee8df96f525bacffe4a50d333ebb8880dc5
nl.vpro.shared	vpro-shared-rs	3.3.0		8355ac35dfd36f93847fb2fab2096a126e4bd2aa
nl.vpro.shared	vpro-shared-rs	3.3.1		33daf951fe57318cc512f79bca73c4abc73f14df
nl.vpro.shared	vpro-shared-rs	3.3.2		df52c52d7403d7d6bb684cb3cefe9d45ce296a9a
nl.vpro.shared	vpro-shared-rs	3.4.0		c1c0cae3aa6c720a5b9b223e97001ceeceb678a1
nl.vpro.shared	vpro-shared-rs	3.5.0		3a12f98a99a9835a7296a0d99653391601da1da9
nl.vpro.shared	vpro-shared-rs	3.5.1		c1bc89f5ccc624a9db9474a6a296f50b69ccffed
nl.vpro.shared	vpro-shared-rs	3.5.2		2f6757a65147a3edf8f424de6a4e594c161012a7
nl.vpro.shared	vpro-shared-rs	3.5.3		b4868bd381fefb342fc4fdb436673af71531ae65
nl.vpro.shared	vpro-shared-rs	3.5.4		104b3861f4ff9fdb7f1a004549fb79fc2d92888b
nl.vpro.shared	vpro-shared-rs	4.0.0		54c85475dfa0f26c48ab7ee82511a3d4260efe67
nl.vpro.shared	vpro-shared-rs	4.1.0		ddbcf7dc194c6a8cae66c3ad0a0fbc6e93a83e1f
nl.vpro.shared	vpro-shared-rs	4.1.1		020b0ab614122c1a27adc586d3fec4d06220645d
nl.vpro.shared	vpro-shared-rs	4.1.2		e2a70f51ec8542e56db75d28caaecc697b8141cf
nl.vpro.shared	vpro-shared-rs	4.2.0		b67b01ff716c0d48cb465ae34bf8c4ff4879457b
nl.vpro.shared	vpro-shared-rs	4.2.1		56bf0b537272df46733b5219465bb046e01f0039
nl.vpro.shared	vpro-shared-rs	4.2.2		573c352ba8ec6244cc6339a4c94c9f01c7146258
nl.vpro.shared	vpro-shared-rs	4.3.0		e8a8b31bb6610d1680647ccc66bf2aec25f82a16
nl.vpro.shared	vpro-shared-rs	4.3.1		228f3f943895e7cc646c20dfee4842c5e19b1740
nl.vpro.shared	vpro-shared-rs	4.3.2		315718f460948a274a5030d32a0bc7266cba7e18
nl.vpro.shared	vpro-shared-rs	5.0.0		cc54d22a181993a88001b2df7474b214bed1b827
nl.vpro.shared	vpro-shared-rs	5.1.0		8af7364eb65273c0ce8ce31ff843538bcc280613
nl.vpro.shared	vpro-shared-rs	5.2.0		f14db88696712397d7e54e1e48d0ded0abccff02
nl.vpro.shared	vpro-shared-rs	5.3.0		27ce11fbfcf0109e925e4dc72ec5b767251f618f
nl.vpro.shared	vpro-shared-rs	5.3.1		3c75ad962d944f625b5f89407e61ce6f34c7f194
nl.vpro.shared	vpro-shared-rs	5.3.2		c2b099f634e4c3d14ef7a548c92ff45a2be9883e
nl.vpro.shared	vpro-shared-rs	5.3.3		f256b96b8829c7d3dc52e68642774f213f02709a
nl.vpro.shared	vpro-shared-rs	5.3.4		4ceca85d8180ac25076efa83d1fca573d18d3c1c
nl.vpro.shared	vpro-shared-rs	5.4.0		3955273d147b998dfbd7ad0cd24c291b222656a8
nl.vpro.shared	vpro-shared-rs	5.4.1		0eb16968bae5e5467f3a8c960c245b42db1052ea
nl.vpro.shared	vpro-shared-rs	5.4.2		09a2ca93e2da97a938ecb003e1b46cb772911173
nl.vpro.shared	vpro-shared-rs	5.4.3		94260b5f1a1aaf138936b4a2a89f1d9dd4b81b5e
nl.vpro.shared	vpro-shared-rs	5.4.4		95fdf26011a818a48f4a6a8f713d622c283c020a
nl.vpro.shared	vpro-shared-rs	5.4.5		7aa929750d3088e3343923fe004745d06eaa721c
nl.vpro.shared	vpro-shared-rs	5.4.6		e24585c715165d164fd9658dea6689734dd3c48a
nl.vpro.shared	vpro-shared-rs	5.5.0		aabce7d1755184a781b4817f200f2c2d6aadda26
nl.vpro.shared	vpro-shared-rs	5.6.0		4b50e58a8df6cbae0ea32f19621864788239b15e
nl.vpro.shared	vpro-shared-rs	5.6.1		69747ee290c49ab4a80ba5e2e092c2e06324f671
nl.vpro.shared	vpro-shared-rs	5.7.0		1ab81154194315a385b0a1ce6e6e4f7503294896
nl.vpro.shared	vpro-shared-rs	5.7.1		b0d8f25df308d1f01d40bc8bab85ca1433080eed
nl.vpro.shared	vpro-shared-rs	5.7.2		c9c366b335e066761fb940c82184b0badaeb41f7
nl.vpro.shared	vpro-shared-rs	5.7.3		d838ba12693387e70494080878553c1fd70d87f1
nl.vpro.shared	vpro-shared-rs	5.8.0		d3555a71c1d230ca634abd7e64138fcbe5f793a1
org.apache.olingo	olingo-odata2-jpa-processor-ref	1.2.0		9f2d3fd45cb69ccf375cd1d1c19e4e67a67b27d5
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.0		10e6170ef4754cd1a537bab4d2ae9fd502ce396a
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.1		ac524f85f848daba8a1a16e8e0578b0e44ab08a9
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.10		a9c7ac1ac3466b90f684b45471c47a2455bd3ace
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.11		1532cc06b4a7bb8001649c23cf5ca478fdb875bf
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.12		88062b37bc00efcec1ac9676f07e65611f215a9b
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.13		11f5f8a01f4317c5343c3eeb1f60efe2dd71d419
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.2		e8dcd401108635746a383e2d3657fcdcd3c30b15
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.2-RC01		a0d009be11b16a9f5ef2321f66dd3322971e99de
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.3		43a5c0b7f5ad52613acd45e445ab4d67e1e673c1
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.3-RC01		c49265dfea0f7c2942b9c6d4c4eaff34b2200183
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.3-RC02		5e80d95864e539524d8a751c2e0a8246da178cf1
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.4		f6e6117646a5e1e1f71e2e1020dbcc8a9dfccc3f
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.5		a7690c42cc65e62a3f94daff42842d6c53594f71
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.6		83c5ff32dd68bf58dc69ca5a4115cc30b56702fa
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.7		baa5c0bf110b111bef34b7bc0c8a4835bc466f4d
org.apache.olingo	olingo-odata2-jpa-processor-ref	2.0.8		13e25bef40429238ea6763502708d5248178e040
