ai.x	safe_2.11	0.1.0		04dface0537f95aeeb8a0425eb2cd0a6b513921d
com.lihaoyi	ammonite_2.12.2	1.1.0-6-c2b03b5		3e9f8a0c85c716296665be38b44e8174f176b870
com.lihaoyi	ammonite_2.12.2	1.1.0-7-33b728c		6749ed89bf8239ed17c028084e831b73777a905c
com.lihaoyi	ammonite_2.12.2	1.1.1		b6729e5618b6eeda857c7c1920e7f51410d30de3
com.lihaoyi	ammonite_2.12.2	1.1.1-1-5a9939d		b0b1949742ab7036756c0d0fddf44affff76cb7f
com.lihaoyi	ammonite_2.12.2	1.1.1-2-62d9047		a87ca53b1b1fd85b28496459c06c79ac3877bd82
com.lihaoyi	ammonite_2.12.2	1.1.2		069c7eca2177619d8e1050b23ae4fb4b0a64ed74
com.lihaoyi	ammonite_2.12.2	1.1.2-1-2572d9c		b4c33548f1c71e53b53b7d51c5ba145d11583384
com.lihaoyi	ammonite_2.12.2	1.1.2-11-82361da		6d2b6a6638a1cd9ad39128afdda51780fece34a5
com.lihaoyi	ammonite_2.12.2	1.1.2-16-e08bd48		e2fc4ead157db083d0841717bfb42a89cff4e0b2
com.lihaoyi	ammonite_2.12.2	1.1.2-17-7d454d7		c281656050495655d423192d25c19cf9f0cc822b
com.lihaoyi	ammonite_2.12.2	1.1.2-21-df41270		364ad3379432fbe6aa4f6a49977c664d9e487d9e
com.lihaoyi	ammonite_2.12.2	1.1.2-25-5ef5ee1		3ac7bbf8dc2c2f55dedfa81ad85671948d40c0e8
com.lihaoyi	ammonite_2.12.2	1.1.2-27-c4ab498		52676f77c0f7b9ce94cb394a7f141bb98e0d2b2e
com.lihaoyi	ammonite_2.12.2	1.1.2-28-e8b4996		583789ba7d6ea87b25a12230b3399f82f4e682d8
com.lihaoyi	ammonite_2.12.2	1.1.2-29-2e6570e		f3fedc3cd0232c494cebe87723a24fae32af139e
com.lihaoyi	ammonite_2.12.2	1.1.2-30-53edc31		f7522445cab0585715847ece38dab7fffb5aa694
com.lihaoyi	ammonite_2.12.2	1.1.2-37-53fcfcd		a5184d2c30a4cab2f3467bbab7543c5e795b522a
com.lihaoyi	ammonite_2.12.2	1.1.2-39-903d7d2		42d6a69779b20e3eaf13ba2bcf8e93b3d0653a83
com.lihaoyi	ammonite_2.12.2	1.1.2-4-d5e5531		c38c65c86acb8768357438d01262f4444f43578b
com.lihaoyi	ammonite_2.12.2	1.1.2-40-af0a31e		96425291da51e847e3382f467dc5444c2dda6d5f
com.lihaoyi	ammonite_2.12.2	1.1.2-41-477d541		51918641e3276f9a2390cd8f11ebb733179604ab
com.lihaoyi	ammonite_2.12.2	1.1.2-6-27842d9		9312d064345f6e8aa8780a37d49effa56634fcf9
com.lihaoyi	ammonite_2.12.2	1.1.2-7-b6ffcf0		295b03885170518d5d18c560bcaf92b5b3ad3efe
com.lihaoyi	ammonite_2.12.2	1.1.2-8-d28a36d		4123bb336eb3855a08bc3411d5a47156668487de
com.lihaoyi	ammonite_2.12.2	1.1.2-9-e9dee62		bb633caf7d707ea5648e9f158230d99dc36b3864
com.lihaoyi	ammonite_2.12.2	1.2.0		31db68ae9142691d8c7b74d00acae2437c097820
com.lihaoyi	ammonite_2.12.2	1.2.1		45ee980b6f6886ab8a41c803c938a60a42f3e440
com.lihaoyi	ammonite_2.12.2	1.2.1-0-6d84a9b		125563e1bd7f9e11ab6324d37d6a71d2e62b5adf
com.lihaoyi	ammonite_2.12.2	1.2.1-1-e12a845		295c43dfc0e428ef4a1dc2231ec4f7f96b93a3d2
com.lihaoyi	ammonite_2.12.2	1.2.1-12-bc459e3		e6caf39bb76aecfcfbed7a3d70ca835c5a738d4c
com.lihaoyi	ammonite_2.12.2	1.2.1-13-b5082b2		b8c216866b230cd88af5e705c3d58f597312ade3
com.lihaoyi	ammonite_2.12.2	1.2.1-14-c224223		7c5afe09fa56a34b9bfa1371da57201af8f44939
com.lihaoyi	ammonite_2.12.2	1.2.1-15-4121944		2b0554da6704f8ea38f2bc0a5846557e979a9bfc
com.lihaoyi	ammonite_2.12.2	1.2.1-16-48ce533		1f48a030351854d62f79105dd5cc8638660d5fea
com.lihaoyi	ammonite_2.12.2	1.2.1-2-6c94d82		ada44b88f4969c4a05845bfb811628ef845451f8
com.lihaoyi	ammonite_2.12.2	1.2.1-4-97ec0e8		8d3d30fe7b42debccdf811a1386ac0d9b4782ce4
com.lihaoyi	ammonite_2.12.2	1.2.1-5-156537a		b95848cec88235a758b4f3586d213abcd4e144b6
com.lihaoyi	ammonite_2.12.2	1.2.1-6-9f55ef3		85d90bf60e516e8dc9da309424b8ae403b50a78a
com.lihaoyi	ammonite_2.12.2	1.2.1-8-67e43cf		f141867964846ef390c6ac3d91f451c363c94796
com.lihaoyi	ammonite_2.12.2	1.3.0		a250a2d702818a8a034db9de889a146ed8c42ff5
com.lihaoyi	ammonite_2.12.2	1.3.1		47e41ab9e489ead164857d61723629e2d8d91c27
com.lihaoyi	ammonite_2.12.2	1.3.1-0-f283950		dc060b4d015c40bab3dc490f62f8c8b4d8b41646
com.lihaoyi	ammonite_2.12.2	1.3.2		0e7a277f8763e39039f8f039a530b5bfd4b34b00
com.lihaoyi	ammonite_2.12.2	1.3.2-2-3da4986		e33c1467a7764c7141679b288204d8a2b0e6e028
com.lihaoyi	ammonite_2.12.2	1.3.2-4-5b2f1ed		267871eaf10fe71f6721bb926a4272d97bf5f73b
com.lihaoyi	ammonite_2.12.2	1.3.3		3b753426f45c1d0817b795769f99bcca9c638d26
com.lihaoyi	ammonite_2.12.2	1.3.3-4-27f8ed0		520a98a7ed664a4522c1de738f5101bf0be88ab4
com.lihaoyi	ammonite_2.12.2	1.3.3-4-972e991		a6f25fb295b1e867dfc63bfea9f0e2aba66f44f7
com.lihaoyi	ammonite_2.12.2	1.3.3-5-8e984a2		42afd432cb5c50f36eb5ceeb93bdc852fec1f80c
com.lihaoyi	ammonite_2.12.2	1.3.3-6-2b44e33		5cb56e0448af80fe57266de65554dd7690349483
com.lihaoyi	ammonite_2.12.2	1.4.0		71145c98229c9215d14226f2f3f2e22c2a906ef7
com.lihaoyi	ammonite_2.12.2	1.4.1		34bd4be6fd08e7aad730ddb4f440cafb947fe6e5
com.lihaoyi	ammonite_2.12.2	1.4.2		195073f5bb0a4e59166383f583be0075e30ba153
com.lihaoyi	ammonite_2.12.2	1.4.2-1-c724b9b		4ffecde4c57be1e78175beb0bc77a3de14d364d2
com.lihaoyi	ammonite_2.12.2	1.4.2-2-577585b		d29c553dea9497c786d6b9f9924f7e06dc71c67a
com.lihaoyi	ammonite_2.12.2	1.4.3		86119022bb144b3e2f138dc59cb365d71af4f56b
com.lihaoyi	ammonite_2.12.2	1.4.4		86b61e50d5a59d29ba976ea220c7640c536cec03
com.lihaoyi	ammonite_2.12.2	1.4.4-6-afec827		a7a26aea29724f3740d32b3998e523a742c8cd23
com.lihaoyi	ammonite_2.12.2	1.5.0		18ae8fd1d474ee0ab315d9598b6caa53ac834747
com.lihaoyi	ammonite_2.12.2	1.5.0-4-6296f20		872136b6c43842285e3d4c13db9c56b7f0157c76
com.lihaoyi	ammonite_2.12.2	1.6.0		bcc691652796b68b3a40f5b01ad58491a640425f
com.lihaoyi	ammonite_2.12.2	1.6.1-2-3078e35		9d58c6abf05b3c04065e088a537aec823633196e
com.lihaoyi	ammonite_2.12.2	1.6.1-3-377cd57		91a26cbcdb115b4b0e2865bbd5f60de0926a36e9
com.lihaoyi	ammonite_2.12.2	1.6.2		e88f41fc99c02140cbb933f5c7bed7b9af4ac3d3
com.lihaoyi	ammonite_2.12.2	1.6.2-0-cd5c4ce		427849766ab94e0c2303d518d36360644d4ff498
com.lihaoyi	ammonite_2.12.2	1.6.2-2-5ad9ae5		dacd399b1e7626d68cce54e62fc93e4ff23b541a
com.lihaoyi	ammonite_2.12.2	1.6.3		e7ff852128a72b52913917289c355dabcbdb3d3a
com.lihaoyi	ammonite_2.12.2	1.6.3-0-c77705a		75170e5289f42d56805a86d411bd5c9b119e3706
com.lihaoyi	ammonite_2.12.2	1.6.3-1-42cb857		bffd60e4497c5f4f1266affbff3a57affc5dbfb4
com.lihaoyi	ammonite_2.12.2	1.6.3-4-f816268		db72f7b9aed8689c49249cad89b860530ae98b61
com.lihaoyi	ammonite_2.12.2	1.6.3-5-c25dc3a		f7cafdf4beed881d8166874583bc5686d98c392c
com.lihaoyi	ammonite_2.12.2	1.6.3-6-2fdd2df		e995858a186a6ec90de21ec86a90875921cc6a79
com.lihaoyi	ammonite_2.12.2	1.6.4		d8c94ca66e5a7a07f69d22403b4f0784008141a2
com.lihaoyi	ammonite_2.12.2	1.6.4-0-42ab1ab		eba90f35faa074d70b4bdbe232818e2942596808
com.lihaoyi	ammonite_2.12.2	1.6.4-1-50418a9		912c865e43c97d78cdf47ba2052709c3413aa8d1
com.lihaoyi	ammonite_2.12.2	1.6.4-2-499fc2a		808b05f06adcc358861ffe5b614ba0497709e7c8
com.lihaoyi	ammonite_2.12.2	1.6.4-3-73c2d69		699eda091796dd3ff12445ae3f787cb7f1125e66
com.lihaoyi	ammonite_2.12.2	1.6.4-6-b9f5548		af3d37fcee3f508f1bc0a0fffe8837444ad43459
com.lihaoyi	ammonite_2.12.2	1.6.5		46af0b355ba292832f0bfc48dc08fb6f2b27eeea
com.lihaoyi	ammonite_2.12.2	1.6.5-0-8defb47		eea3bf22c9a1dd7c96dd73fd9f61b7916baff5aa
com.lihaoyi	ammonite_2.12.2	1.6.5-1-00a8cbc		978ac8b78e6daa2c94ebfb96f16cc806bad0277f
com.lihaoyi	ammonite_2.12.2	1.6.5-10-649d2b3		2317899d0f386acde3f571b88de02588643a6654
com.lihaoyi	ammonite_2.12.2	1.6.5-7-189109d		e99bf8ac5b65a25b1b884ffcf3bfa955e69604df
com.lihaoyi	ammonite_2.12.2	1.6.6		84c33f6edceb37be20e6aa37b32f0f69f7f14ebd
com.lihaoyi	ammonite_2.12.2	1.6.6-0-2b13f8a		8a924d96e17bbb20ec403f4452a9cdfa0daaabd3
com.lihaoyi	ammonite_2.12.2	1.6.6-1-05ecc9b		7c3251feb0c168ad01cda71d39b3cfd19d02be64
com.lihaoyi	ammonite_2.12.2	1.6.6-10-5fa74ab		5c705643ad1eb241ff805496d0ff73e453681ecc
com.lihaoyi	ammonite_2.12.2	1.6.6-2-edaf2a9		d64c2cb9799cfdee1dc3429fdb5cc5ae994279d1
com.lihaoyi	ammonite_2.12.2	1.6.6-6-7e89968		c8fd173837127722444a48f0dfa9d12fa77dbd9c
com.lihaoyi	ammonite_2.12.2	1.6.6-7-5e5461b		d8553445fd2496584e05a647c3033a3bb82ed78c
com.lihaoyi	ammonite_2.12.2	1.6.6-8-7a0fd41		a984646e6c9bfc6b7efea0019bcb95ec07090e6c
com.lihaoyi	ammonite_2.12.2	1.6.7		3b6aa56583f6635d441cc3f23efb717f330911c4
com.lihaoyi	ammonite_2.12.2	1.6.7-0-0ea3902		4e27f2183e466a40e60cd0f8769ebfcacba4a4c6
com.lihaoyi	ammonite_2.12.2	1.6.7-1-a44339b		1ddac257ee2d7f34f60d94cb75c26f77bed8ef34
com.lihaoyi	ammonite_2.12.2	1.6.7-2-c28002d		442da24295255c296f6c657d6c8ed0323aae6c1e
com.lihaoyi	ammonite_2.12.2	1.6.8		1ab7703cce879488cd8c8907e6baf003d35e0d83
com.lihaoyi	ammonite_2.12.2	1.6.8-1-c7a656e		ce1e5479630a0edfe19d2f2fd86ef02790ab4f83
com.lihaoyi	ammonite_2.12.2	1.6.8-2-0a2abd6		867e678577bd56607b261f44795f014e4505b358
com.lihaoyi	ammonite_2.12.2	1.6.8-21-9ada29c		e14a02d75dc2d7aeeab2cc3365d765ea4b292240
com.lihaoyi	ammonite_2.12.2	1.6.8-22-909e21a		2553d4ebab10b2cb993f96af8e1080d62b38075f
com.lihaoyi	ammonite_2.12.2	1.6.8-24-9a4ffa5		37066c12280fbebacb711847dc96beece8f38b28
com.lihaoyi	ammonite_2.12.2	1.6.8-4-5ce9eee		0658764a74ff71155158945c3e4eb4ccc7712cde
com.lihaoyi	ammonite_2.12.2	1.6.8-6-357baca		beb49ef2bfbc8e39719ade13ccf429dbf4ef69aa
com.lihaoyi	ammonite_2.12.2	1.6.8-6-451a3b9		8d2bdaeb2c0a80ca4ea42613cc3357f7a8a6fbbb
com.lihaoyi	ammonite_2.12.2	1.6.9		cab1a0b78f8ee052921e0501a388c0ef46108830
com.lihaoyi	ammonite_2.12.2	1.6.9-11-ce25d7a		4a5bb1caaffe60fd6cef2919946aa8859a7c14c1
com.lihaoyi	ammonite_2.12.2	1.6.9-15-6720d42		3571c5dbc26bc52a8b5c11fbb617d721a0f1fe81
com.lihaoyi	ammonite_2.12.2	1.6.9-18-a50caad		60be5ba9427e8354ad22c3fd48ded567049e9a0f
com.lihaoyi	ammonite_2.12.2	1.6.9-19-827dffe		808c309c838ccdad3e3b31010cbfbb51155298f9
com.lihaoyi	ammonite_2.12.2	1.6.9-3-480a38b		56e63451158046a78ffc2115394c5641d9c5c595
com.lihaoyi	ammonite_2.12.2	1.6.9-5-c438738		b9307598d467c18d5e0eb2cab294c0310ea3bad5
com.lihaoyi	ammonite_2.12.2	1.6.9-7-c6bd148		12dce014d6332d344edb852349dd8c0d8838175b
com.lihaoyi	ammonite_2.12.2	1.6.9-8-2a27ffe		982991cf5f5cc98d1a13d91f78c5f6b01e0578f4
com.lihaoyi	ammonite_2.12.2	1.7.0		c4a3894ce28259abd4a7165369dbc04f527f76bd
com.lihaoyi	ammonite_2.12.2	1.7.0-0-749601f		6a8839e64a1ca3882010652ade7701a3f54c6c26
com.lihaoyi	ammonite_2.12.2	1.7.0-2-a89e6c8		4d44645b578ae03a4b399bc9cefd99ec05e82817
com.lihaoyi	ammonite_2.12.2	1.7.0-2-b0768c3		49e2f389eaaaa21bcf40064eac876203ce1fbb4a
com.lihaoyi	ammonite_2.12.2	1.7.1		469b09606e7158fd633bca6c8847ed048a981fa2
com.lihaoyi	ammonite_2.12.2	1.7.1-0-cb9da16		5425bfa8826916745c6891532523e7832402cc2d
com.lihaoyi	ammonite_2.12.2	1.7.3-3-b95f921		188430172dfc06fcaddcb033df6c6d6f2061399f
com.lihaoyi	ammonite_2.12.2	1.7.4		c2fe7978fc5d7c92eb22b16c380799405fac0cff
com.lihaoyi	ammonite_2.12.2	1.7.4-0-cdefbd9		63f71369af4ad8fd8f9c28d90aa0fc5a69775689
com.lihaoyi	ammonite_2.12.2	1.7.4-1-71e4df4		236620144981d0b4989f3e9f4d84650d88e82e03
com.lihaoyi	ammonite_2.12.2	1.7.4-9-8cd5435		78446fa43f096752524a7c31391d3d72f2e6ac05
com.lihaoyi	ammonite_2.12.2	1.8.0		e33b44905a5bb39785d2fec27a479dfa9cb9b4d5
com.lihaoyi	ammonite_2.12.2	1.8.0-0-c901b3c		cbbe3e98b0c0cb43567b30480f5b22f5e6c4f898
com.lihaoyi	ammonite_2.12.2	1.8.0-1-13a2913		f1a9727caadd817feb483079e7ddbc5c0d36092c
com.lihaoyi	ammonite_2.12.2	1.8.1		0ad2801f79d3fcfa1eb8401c65e49b663795bb53
com.lihaoyi	ammonite_2.12.2	1.8.1-0-8ec3279		5314936a6fbb49ab5c1345661b1527b99a6a6c59
com.lihaoyi	ammonite_2.12.2	1.8.1-1-fe66234		d47a9aa27499c5e04a1c855513275ab7252b09be
com.lihaoyi	ammonite_2.12.2	1.8.2		07c8a194df858a888a3595a1da5ba28ad3d98a0d
com.lihaoyi	ammonite_2.12.2	1.8.2-0-2f22969		559afebe9d6ae8e3f27086d80de617eaf771829b
com.lihaoyi	ammonite_2.12.2	1.9.0		84b83dd40fbd90bc469bba5b5da568acae6696bf
com.lihaoyi	ammonite_2.12.2	1.9.0-0-0aad8e0		d9569ffe8e1e7625299530068188eecb2f78a4e1
com.lihaoyi	ammonite_2.12.2	1.9.1		dced6a9881cecdbc07d5619f2029988221f2f068
com.lihaoyi	ammonite_2.12.2	1.9.1-0-a5f2f1a		0bb2d9faa3e0fce6f421821f9f40e3708501236c
com.lihaoyi	ammonite_2.12.2	1.9.2		3143fa59dfd4d272e7515bab984f7bb3e56ee9df
com.lihaoyi	ammonite_2.12.2	1.9.2-3-89a1787		a2abf324c4dfb0f743418b6562109774ba520635
com.lihaoyi	ammonite_2.12.2	1.9.3		30112b0fed7d49b130f7dae75a6e6ef4d04dd552
com.lihaoyi	ammonite_2.12.2	1.9.3-0-26435e2		dc242e3622b96b22901810a0be9a41d86d3fe96b
com.lihaoyi	ammonite_2.12.2	1.9.4		a1ef729c606f76ba580324dd94e353d49134f7ed
com.lihaoyi	ammonite_2.12.2	1.9.5		5c08702bf73bc8f88b4c39c3c80ed205601ecfda
com.lihaoyi	ammonite_2.12.2	1.9.6		54c4319cce26892bb37774b44960f5588c033d3f
com.lihaoyi	ammonite_2.12.2	1.9.8		3b2b813a2a8d901d6b0444aae3694b541a4db539
com.lihaoyi	ammonite_2.12.2	1.9.9		106a37ede9d292b2a3ab67a1a8bde08a39db5cfe
com.lihaoyi	ammonite_2.12.2	1.9.9-0-36b41da		57295e494388603169c5d92eb0f2835652cf42d7
com.lihaoyi	ammonite_2.12.2	2.0.0		262059d59ed69b048b241689e7a8b0a1a8673304
com.lihaoyi	ammonite_2.12.2	2.0.1		2910a843ee7d8bffcc41769b0e837c2b40a86f3f
com.lihaoyi	ammonite_2.12.2	2.0.2		06654d0a8763105ae92795e538bea2508a93212d
com.lihaoyi	ammonite_2.12.2	2.0.2-0-11a4c54		c88d7617a0896768ae32b87dd4ee6ca5cc3dc6a7
com.lihaoyi	ammonite_2.12.2	2.0.3		1a6c1fbf27d0468037f07fb57c3e6e5bbe33cc28
com.lihaoyi	ammonite_2.12.2	2.0.4		34153318a15f2690a1cf9cd8f17bd78bad145ecf
com.lihaoyi	ammonite_2.12.2	2.0.4-30-6ce2cf8		4182572a33d5938572051af5c0f79b9051edfdae
com.lihaoyi	ammonite_2.12.2	2.0.4-51-dcbdde8		54212dee968ccb88cce1f76023d9fc97161ce66b
com.lihaoyi	ammonite_2.12.2	2.0.4-52-1d5868d		b0c1141e7f40d54de9d52f420a3fc6737606be89
com.lihaoyi	ammonite_2.12.2	2.0.4-53-d8b22aa		5091c75220a57030a5dd5b9f36eacb736086ade3
com.lihaoyi	ammonite_2.12.2	2.0.4-55-5d83709		2c478f1e099ab92a217e40ebe24b24b9355f119d
com.lihaoyi	ammonite_2.12.2	2.1.0		20e0391c9e8fc320a7eb302b4bb1f7c3e8a726ec
com.lihaoyi	ammonite_2.12.2	2.1.1-0-0a4a17c		2a122e077c5546c6e5ffa0e05c97516ae01033dc
com.lihaoyi	ammonite_2.12.2	2.1.1-1-e5ead4c		53ce477db5448e18fd6f8c87942faedf5ae34188
com.lihaoyi	ammonite_2.12.2	2.1.1-14-8056ec7		2b3dce8444963ac9cfb503837ae033ee2dbdc4b5
com.lihaoyi	ammonite_2.12.2	2.1.1-3-a555aa1		137fea8044edca11dafaa8fbaa24b75775f7c28c
com.lihaoyi	ammonite_2.12.2	2.1.1-9-d58f8c7		a5dbcd19d651335cf4b8513a5718ecb0c6832648
com.lihaoyi	ammonite_2.12.2	2.1.2		33ce16076d3693f7a24b2f78798a752605b4eb05
com.lihaoyi	ammonite_2.12.2	2.1.2-15-92cab34		016887478db0229565653e9400fa948bd84a7413
com.lihaoyi	ammonite_2.12.2	2.1.2-18-2be8fff		85df1e7eb3c92e7f576d7119cbaaaa69e4edd98d
com.lihaoyi	ammonite_2.12.2	2.1.4		970b96538bf7a401b1d9ef890eb346e144acba8f
com.lihaoyi	ammonite_2.12.2	2.1.4-11-307f3d8		a2d80337526be9ae2caa4926b6a1680e1784ec31
com.lihaoyi	ammonite_2.12.2	2.1.4-12-f697522		439f160993c2453aed96360c641f1ec495b2ec26
com.lihaoyi	ammonite_2.12.2	2.1.4-13-fb16e4e		7f88f6a727b1bc568bf922d392ca57caab1a52fd
com.lihaoyi	ammonite_2.12.2	2.1.4-3-8bceab5		ef5f8602b1acf397d411346668105e305d654ba0
com.lihaoyi	ammonite_2.12.2	2.1.4-4-521452f		31a553e76ffb7fcdec39d2532a1e6c280cdc0f5d
com.lihaoyi	ammonite_2.12.2	2.1.4-5-e45edfd		e71824d7d420f692cf6c5d7859c6f6eedfc140d1
com.lihaoyi	ammonite_2.12.2	2.1.4-6-2179b35		31146a89b55378d150117ed4cd4bd408f950ca79
com.lihaoyi	ammonite_2.12.2	2.1.4-7-d1e71b9		4efbfefff42c2e5f333cd5917c0896e77c71f6d6
com.lihaoyi	ammonite_2.12.2	2.1.4-8-5d0c097		e37fe53aeeb4e3b6423b93118ea93831c530996a
com.lihaoyi	ammonite_2.12.2	2.2.0		e92ad24bac58a0b4548a274c143aea2166bcb0b7
com.lihaoyi	ammonite_2.12.2	2.2.0-0-fe5ed67		4cd727c6c753f1e850a5efb7694bee9178cd3486
com.lihaoyi	ammonite_2.12.2	2.2.0-1-56b4d41		03995594c37088c4cc2e67f08866fee3c86b986b
com.lihaoyi	ammonite_2.12.2	2.2.0-4-4bd225e		c269f3475191030005c611f9d3df6650fa22fbc5
com.lihaoyi	ammonite_2.12.2	2.2.0-5-0833981		80ecd6fdb5290003c50836083e9122e76c3d527e
com.lihaoyi	ammonite_2.12.2	2.2.0-6-ed7f361		705fb75c7b4e6a32c0804320bdba437aa1e126a5
com.lihaoyi	ammonite_2.12.2	2.3.0-0-4ad95c76		b74e29fd7a5ec80204d883f049d2dd3830fcb940
com.lihaoyi	ammonite_2.12.2	2.3.0-1-cfcb3657		6e2fd1d545392f929f32136cbc3418a426772a00
com.lihaoyi	ammonite_2.12.2	2.3.4-0-16c2d353		e7923be33901838a16035385dc1ed3ce205082d0
com.lihaoyi	ammonite_2.12.2	2.3.5		88639b1e52fa3db4eb20e760525b0ecd15c217c3
com.lihaoyi	ammonite_2.12.2	2.3.5-0-8aad3f98		b69d3a7a89a174300ce814686783e5b9df8cf9db
com.lihaoyi	ammonite_2.12.2	2.3.7		f25c44f99b845046440b7ad4b0200908ff8f1de8
com.lihaoyi	ammonite_2.12.2	2.3.8		a4176cf7fd8e174b0ec74d08d2e58cf9468921d5
com.lihaoyi	ammonite_2.12.2	2.3.8-1-d5beecc8		badc3833d51fad0959993b6c37d5c589dd03ffe6
com.lihaoyi	ammonite_2.12.2	2.3.8-122-9be39deb		1d946152861c50fbf5b25f6c2938afe2d2553c01
com.lihaoyi	ammonite_2.12.2	2.3.8-123-0b9a8c9b		15be9d8e56eb9e2bd8bf597bccf60f0c913bf793
com.lihaoyi	ammonite_2.12.2	2.3.8-124-2da846d2		5e96939e24cc1a2c7d9fa8de3b3743cfb195a435
com.lihaoyi	ammonite_2.12.2	2.3.8-125-f6bb1cf9		81e4df80dcbcd38540649c818211f15dad2aea35
com.lihaoyi	ammonite_2.12.2	2.3.8-2-376ee9d4		341e729231fa637077342b143354131141f52d24
com.lihaoyi	ammonite_2.12.2	2.3.8-3-05aed517		363a8c70cfeeb423a62c501d93d4eff3180820de
com.lihaoyi	ammonite_2.12.2	2.3.8-32-64308dc3		acfacccdd1a419f514f4871aa9a147a3b26793ec
com.lihaoyi	ammonite_2.12.2	2.3.8-36-1cce53f3		8687a42d48b3075b5275650356c05ef72cdf265a
com.lihaoyi	ammonite_2.12.2	2.3.8-4-88785969		71c2acee546a5b484dd5ec4b7ccc59bb88849de0
com.lihaoyi	ammonite_2.12.2	2.3.8-45-eddbb1d0		9c07607c397cfcf05aca805c06d05a454d31027c
com.lihaoyi	ammonite_2.12.2	2.3.8-46-37b110d0		e40e2b53615d579a3218607042c6cf9c33a535b0
com.lihaoyi	ammonite_2.12.2	2.3.8-47-7e8c5dd3		fc987518efa1fcf3eb10d6f03f966a07629c529e
com.lihaoyi	ammonite_2.12.2	2.3.8-48-0bbddb00		3a460180c771297fbe97ce9fbf089a45a7c850e6
com.lihaoyi	ammonite_2.12.2	2.3.8-50-82ec1c0d		46d4ef3fb22f6e5a5a0fce92784cb5ce1827eebf
com.lihaoyi	ammonite_2.12.2	2.3.8-51-15226f5b		bdf4e76a4dbbfb8c95ef87c5b406d3edc43cc7fb
com.lihaoyi	ammonite_2.12.2	2.3.8-53-e23fe029		c1f85d7092b12499e4b08f19eaa447548576857b
com.lihaoyi	ammonite_2.12.2	2.3.8-54-a1dec1cf		3530fc585b023e02418b1fe3cd764796568b43f7
com.lihaoyi	ammonite_2.12.2	2.3.8-55-27ccb6e0		4117049d90388df1dc84842feebcbd9daf9d52eb
com.lihaoyi	ammonite_2.12.2	2.3.8-58-aa8b2ab1		268b122479373e3b2c2340b3efc03aea4bc14d67
com.lihaoyi	ammonite_2.12.2	2.3.8-66-89f23e7f		6e7b6fed1c6f1e51e64cd14dc86a45d50ed640ad
com.lihaoyi	ammonite_2.12.2	2.3.8-67-4b6c67db		09be745d8e20bbc7ad04e759d454eb43c0512ae3
com.lihaoyi	ammonite_2.12.2	2.4.0		4f392f7a0375b07515d8c2b636b5023fc9cbb6bf
com.lihaoyi	ammonite_2.12.2	2.4.0-10-40f87721		a03b9b9bc6a04ae7ac5ea9eec5b8a9ef64bd3eb7
com.lihaoyi	ammonite_2.12.2	2.4.0-11-5b9ff5e7		93e6ded6e075569e6d01660c56d693845bfc0de5
com.lihaoyi	ammonite_2.12.2	2.4.0-12-69f45b4b		242f77846fb41931fcaaf48a4ecf1957a3499d8d
com.lihaoyi	ammonite_2.12.2	2.4.0-14-4824b429		429fece109c7be9b7ea6f551ff9ded2f9c44c09c
com.lihaoyi	ammonite_2.12.2	2.4.0-17-6dbd7856		129a5040909c5189c9ae212aa6e682da76db22ec
com.lihaoyi	ammonite_2.12.2	2.4.0-18-12c9e33e		fcb39b82a9771d7b512d63477c0263565bf53ba1
com.lihaoyi	ammonite_2.12.2	2.4.0-19-f4790b61		a258f9a134dce7b897b52080ca819c29e2b76cea
com.lihaoyi	ammonite_2.12.2	2.4.0-20-f3d8171f		0f6ee1c3e7e9c20d48d1ff6ae670152dcc7e10c2
com.lihaoyi	ammonite_2.12.2	2.4.0-22-a70409dc		f21a2ee72f21e468f8989a00172ecfbce88f841b
com.lihaoyi	ammonite_2.12.2	2.4.0-23-76673f7f		bf3177f4fcaee1397e399f093a160ddfd564f20e
com.lihaoyi	ammonite_2.12.2	2.4.0-24-b4a313e0		712dba904498a238d2eca2ab0a84e6236d833da6
com.lihaoyi	ammonite_2.12.2	2.4.0-28-60dca3cf		8c009c2f00cd52b78e1f98308ca340a40384d5bf
com.lihaoyi	ammonite_2.12.2	2.4.0-29-d9c16e33		127ef6db1703130e5e17b25953e8861c8b2a729b
com.lihaoyi	ammonite_2.12.2	2.4.0-30-5fe6da56		840ab0da8b7e4bf04330ee0e526bab816e119a48
com.lihaoyi	ammonite_2.12.2	2.4.0-5-534c9436		a6ed4a897f33b89590bf555aab328af04b67add2
com.lihaoyi	ammonite_2.12.2	2.4.0-6-426d8ae5		0bac5fce97244682e3be2bba21370a24e87e7120
com.lihaoyi	ammonite_2.12.2	2.4.0-9-0017ff97		d5639edf127533ccc9968c772d025562ccb33471
com.lihaoyi	ammonite_2.12.2	2.4.1		8915167ee22b014a07b0f2ac0d07402e024a0ccb
com.lihaoyi	ammonite_2.12.2	2.4.1-1-230b38e9		d1ddd68183f95e1b2c70bfecc721b3c42c2b8f5f
com.lihaoyi	ammonite_2.12.2	2.4.1-2-63e98591		d8bf58e81d1e6a2799ab967cf621add45f0943dd
com.lihaoyi	ammonite_2.12.2	2.4.1-3-7aaa308b		6ef38c8dcddbf28b7c6ea17ca6e4eaf47b6732a7
com.lihaoyi	ammonite_2.12.2	2.4.1-4-6f18e134		08192651e5144e8aff7f9096d07c94f1eee8ee5c
