app.cash.copper	copper-flow	1.0.0		N/A
org.terasoluna.gfw	terasoluna-gfw	5.2.1.RC4		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.0.RC3		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.0.RC4		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.0.RC5		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.0.RC6		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.0.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.1.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.2.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.2.RC2		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.2.RC3		N/A
org.terasoluna.gfw	terasoluna-gfw	5.3.2.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.0.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.0.RC2		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.0.RC3		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.0.RC4		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.0.RC5		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.0.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.1.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.2.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.2.RC2		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.2.RC3		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.2.RC4		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.2.RC5		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.2.RC6		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.2.RC7		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.2.RC8		N/A
org.terasoluna.gfw	terasoluna-gfw	5.4.2.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.0.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.0.RC2		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.0.RC3		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.0.RC4		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.0.RC5		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.0.RC6		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.0.RC7		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.0.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.1.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.1.RC2		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.1.RC3		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.1.RC4		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.5.2.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.0.M1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.0.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.0.RC2		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.0.RC3		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.0.RC4		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.0.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.0.SP1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.1.SP1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.2.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.6.2.SP1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.7.0.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.7.0.SP1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.7.1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.7.1.SP1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.7.2.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.7.3.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.7.4.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.7.4.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.8.0.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.8.1.RELEASE		N/A
org.terasoluna.gfw	terasoluna-gfw	5.9.0.RC1		N/A
org.terasoluna.gfw	terasoluna-gfw	5.9.0.RELEASE		N/A
org.wartremover	wartremover-contrib_3.3.4	2.1.1		2dd64b66c0f83eedfd7853b8b935428d03400fb7
org.wartremover	wartremover-contrib_3.3.4	2.2.0		0735ce52bfcd22855ecc4ff84749de37d5bd53c2
org.wartremover	wartremover-contrib_3.3.4	2.2.1		311382b272cc0978f26d38a73839fa1055614a70
org.wartremover	wartremover-contrib_3.3.4	2.3.0		e965818a9e3af61be1c18b4f98374c735f775014
org.webjars.npm	abbrev	1.0.5		08f9e2f04f00631a7c5cb4c99111067494082f5f
org.webjars.npm	abbrev	1.0.6		16d277f0ae994d0d5b3c845fc225b68a8e2346f9
org.webjars.npm	abbrev	1.0.7		6be646e0fa7eadf193c0b9e6cfff7932128e4e18
org.webjars.npm	abbrev	1.0.9		c7ba95feee709dca3d1b8d7f5ea89cd55e025f6e
org.webjars.npm	abbrev	1.1.0		afa2ab28db6ab3303039ef209000a8b15cb8d8eb
org.webjars.npm	abbrev	1.1.1		10d678bb2351b7247a2b94a9fa6049c99af12e51
org.webjars.npm	abbrev	2.0.0		c48566bc8392bd2b0d29258af0a15783c2a654ce
org.webjars.npm	abbrev	3.0.0		4e7d5a422bf259122beed623764d27fb662d9ca0
org.webjars.npm	abbrev	3.0.1		839a9a9667e7f28b64ec97b49a2d53e4edf24817
org.webjars.npm	grunt-concurrent	1.0.0		fb7c1de1751bd789283fe73c37d286733ab361c6
org.webjars.npm	grunt-concurrent	2.3.0		7b0a86656abb1b547eb3a2fa7431d00b67e11d29
org.webjars.npm	ng-cookie	1.0.8		392e126a54cc2fe1c69b84da37bf844f4d979327
org.webjars.npm	stealthy-require	1.1.1		91c3fd83b30d833a98465ac755b0db204213ba56
org.wso2.carbon.event-processing	org.wso2.carbon.event.builder.feature	2.0.0		N/A
org.wso2.carbon.event-processing	org.wso2.carbon.event.builder.feature	2.0.1		N/A
org.wso2.carbon.event-processing	org.wso2.carbon.event.builder.feature	2.0.2		N/A
org.wso2.carbon.event-processing	org.wso2.carbon.event.builder.feature	2.0.3		N/A
pro.felixo	logical-clocks-kotlin	0.1.0		b94fe605ea8ff0f68f3feab065ae0b7d67860964
tz.co.asoft	kiota-file-picker-core-watchosarm64	3.1.11	metadata	c1274daf432fffa42f42a84cb290835967b7b488
tz.co.asoft	kiota-file-picker-core-watchosarm64	3.1.12	metadata	0e505aa849b5f3e141839344f8d4e1d6bd24ad85
tz.co.asoft	viewmodel-coroutines-watchosx86	0.1.21		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.1.30		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.0		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.10		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.20		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.21		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.22		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.23		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.25		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.26		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.27		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.28		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.29		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.30		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.30	metadata	35d3a0698af876fe273ba0a8f4f6d5237a398903
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.41		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.41	metadata	1547708903e7559a2db916c3753f7d8d2db4e67c
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.42		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.42	metadata	a043ddc6452a9879f689b4d0eae9ff004ca50623
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.43		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	0.2.43	metadata	f75021ab48174c2db58f651b428fd4f0b7610c91
tz.co.asoft	viewmodel-coroutines-watchosx86	1.5.3		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	1.5.3	metadata	132fb995a2c9ab86c962505cf54bcabe1d6fcbfb
tz.co.asoft	viewmodel-coroutines-watchosx86	2.0.0		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	2.0.0	metadata	44a24bf2fcae2c5fcbd8cf33cfe9ed83c855d34d
tz.co.asoft	viewmodel-coroutines-watchosx86	2.0.1		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	2.0.1	metadata	0e03510b413126b714e74e9f15f02983f97fe2d7
tz.co.asoft	viewmodel-coroutines-watchosx86	2.0.2		N/A
tz.co.asoft	viewmodel-coroutines-watchosx86	2.0.2	metadata	ef37be35e8bbc4366cbdb651c8350d767932365e
xyz.voltawallet	core	1.0.0		3ea5df2f016f4a6301a7250cd3aa1e3ce502930d
za.co.absa	spark-commons-test_2.12	0.2.0		ddbe7d175a865e2dc3f894931a86f4c5ae9831c3
za.co.absa	spark-commons-test_2.12	0.3.0		3e37e59314b57a5b2ac66f4ec7e80348231f3683
za.co.absa	spark-commons-test_2.12	0.3.1		3044aab725b1ad29319f71b451d37288812aec51
za.co.absa	spark-commons-test_2.12	0.3.2		791a46ee91c445025fed6ed4b92268059ac4d3fa
za.co.absa	spark-commons-test_2.12	0.4.0		3e69267f444c0ada4b81dafbd538c11b2d18b10b
za.co.absa	spark-commons-test_2.12	0.4.1		01933fe3f3e64fab64ad48c5851f9b8eff604468
za.co.absa	spark-commons-test_2.12	0.5.0		6f7fafc415da384c57fcf075387beb90ca3ab642
za.co.absa	spark-commons-test_2.12	0.6.0		e7c4617c0ea0741357c76f234907ee84d3efea3c
za.co.absa	spark-commons-test_2.12	0.6.1		0843797737af60d12a27b31545d5fb512eb8b0a4
