biz.cgta	autowire_sjs0.6_2.11	0.2.9		1d0d7fff3f9a6937fa84b257e87fd17a07fa6a02
org.apache.hbase	hbase-client-project	2.5.0		725de16e0f83ec898ce06f192f32ef3c9b8f0d32
org.apache.hbase	hbase-client-project	2.5.1		969189c111ae4f79a6d78f79320e154dc288e7a3
org.apache.hbase	hbase-client-project	2.5.10		a7ae569e3ab28e8edbb81395ea8851861e241a21
org.apache.hbase	hbase-client-project	2.5.10-hadoop3		aa2e520257836e138f6ebb8705426749bffa3e0e
org.apache.hbase	hbase-client-project	2.5.11		8993752cf2572ab2e66eba1aa0a96f5a4cb2268f
org.apache.hbase	hbase-client-project	2.5.11-hadoop3		cbe5f6049d7d8083cf8ec5d69316fc5b41844f58
org.apache.hbase	hbase-client-project	2.5.2		897b6246ca5ec497910ee688414838740f3ff082
org.apache.hbase	hbase-client-project	2.5.2-hadoop3		0e13ff92fefb924eca5690b86485c71c49aa0975
org.apache.hbase	hbase-client-project	2.5.3		abe6c1e07edbbe8078a94bcf978dbc2a73806446
org.apache.hbase	hbase-client-project	2.5.3-hadoop3		27be98894bf8ed26bfadd22dfc865a31bc5a37bc
org.apache.hbase	hbase-client-project	2.5.4		b97ca0e831da4a0310e478c2ac350a44261b370a
org.apache.hbase	hbase-client-project	2.5.4-hadoop3		4c29beb472410fbd7a503a64bc850e8e53db2968
org.apache.hbase	hbase-client-project	2.5.5		6b3fd70ac24a44e291607ef7335f0d62b311dcf6
org.apache.hbase	hbase-client-project	2.5.5-hadoop3		cfc09ddcd364405413f92a2cbb5c7cb7e07313f2
org.apache.hbase	hbase-client-project	2.5.6		61ba320a047c06e52b344b7245f37c1bc0092208
org.apache.hbase	hbase-client-project	2.5.6-hadoop3		539b06b7fb8dfb1574d6ee4bd7952e610480dd9d
org.apache.hbase	hbase-client-project	2.5.7		2d1aea27a19eefbc751a0c6c3647956007c1a914
org.apache.hbase	hbase-client-project	2.5.7-hadoop3		849366e2c880ce420ec9b60de8e07fc9573d6d97
org.apache.hbase	hbase-client-project	2.5.8		549ad5376eb7092d9200e4092847d75f5b0c53fa
org.apache.hbase	hbase-client-project	2.5.8-hadoop3		f6d69fd9a59716c70d517d2d054b0e5213baa99e
org.apache.hbase	hbase-client-project	2.5.9		9ce47d366ebd4d784267ab86c95d318b4f9ffa31
org.apache.hbase	hbase-client-project	2.5.9-hadoop3		cec6099c53ac6905d136d7e23fdf9d4a09fe9078
org.apache.hbase	hbase-client-project	2.6.0		0aaf25c6b902616b3f1c95be4e9e74b2190268f1
org.apache.hbase	hbase-client-project	2.6.0-hadoop3		6547fdd8284fb881a8e3f92998c96eddb2f85ef1
org.apache.hbase	hbase-client-project	2.6.1		b06fe4958e5f4cb7d9cb72cb97952127cf3fab7d
org.apache.hbase	hbase-client-project	2.6.1-hadoop3		19dd885c117ff466bda85a691c5e59671fcfc5ee
org.apache.hbase	hbase-client-project	2.6.2		a7c02dc2730d78bfbb76874738ca91290ac786e0
org.apache.hbase	hbase-client-project	2.6.2-hadoop3		0fe6c662f774b510214456d9cf4ebd7ddb4c1e5e
org.apache.hbase	hbase-client-project	3.0.0-alpha-1		f94b7e9d7dc6c6e2baa5e1b7e9a4b1e6963d8575
org.apache.hbase	hbase-client-project	3.0.0-alpha-2		010a972390dd73922fba6c28b83a88eace378830
org.apache.hbase	hbase-client-project	3.0.0-alpha-3		ee9f16e13a3c4218344991c0414b239b47471baf
org.apache.hbase	hbase-client-project	3.0.0-alpha-4		fb31e96af65b84a9877db537efc7b1da99877099
org.apache.hbase	hbase-client-project	3.0.0-beta-1		235def1b776a3719839794663d77ebb16d80afa1
org.apache.shenyu	shenyu-admin	2.4.0		5b2483e4861a5695875689b3e8835a2144e7335b
org.apache.shenyu	shenyu-admin	2.4.1		09fa35ff55359e57b048951c4e6d9606aebb3898
org.apache.shenyu	shenyu-admin	2.4.2		096f9a519a3383c019416b12ea18a88afb6f9a75
org.apache.shenyu	shenyu-admin	2.4.3		e181da79f13945f669f97dd08ce467e4d673ee1d
org.apache.shenyu	shenyu-admin	2.5.0		aaa7ba998d070ef47d5049c1874db88ddd6c2d92
org.apache.shenyu	shenyu-admin	2.5.1		4161f980431a12fe55270bdaca4ed04c672fbe8f
org.apache.shenyu	shenyu-admin	2.6.0		f3515115c23fa880bef05f05f2bf99802aa94090
org.apache.shenyu	shenyu-admin	2.6.1		16077ee68e755fae73ce8b47cdb72bf1a1035b05
org.apache.shenyu	shenyu-admin	2.7.0		7585f759ca1ff7b53ad8929b4aaf242c8fbe42c7
org.apache.shenyu	shenyu-admin	2.7.0.1		a23456a3d0b339759e726d6b8c167958333c0d40
org.apache.zeppelin	notebookrepo-filesystem	0.10.0		7a95aa3d36998355e64ecd20e69c9a28688ba251
org.apache.zeppelin	notebookrepo-filesystem	0.10.1		8938f3d3e417aff4dcbfab48da00d374f4dbb271
org.apache.zeppelin	notebookrepo-filesystem	0.11.0		15d5558d92a833c72b84667615009c190d56d663
org.apache.zeppelin	notebookrepo-filesystem	0.11.1		30002d6ab2cd98e2a994aa045dec74af198f1789
org.apache.zeppelin	notebookrepo-filesystem	0.11.2		0476f955a3baea8f66854f97d5886c4aba54994d
org.apache.zeppelin	notebookrepo-filesystem	0.12.0		8e74542d20798222e2a1067665ccd6231144411c
org.apache.zeppelin	notebookrepo-filesystem	0.9.0		0d6dc73b261b477a142862d4a6f7cc3d0117ad6c
org.apache.zeppelin	notebookrepo-filesystem	0.9.0-preview1		4663bc975ea4475ec40b1025ccf068ec9170b0be
org.apache.zeppelin	notebookrepo-filesystem	0.9.0-preview2		ac2da0609ce82472ab97cca39cda20ac7ff620b3
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.101		bd3dc273d99ef9c0fc7e1f8dea3bc50e08b75ba0
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.104		ddfb6a19ca0017b625105417b22175821e1aea9d
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.105		865559dc88a1c001f606aa1f1a8c413b298925fa
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.106		5ad268ba35db73c5d65dcec4ecc4e6c073923606
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.107		501ea2dffebb841fb373f684d0ea79e2bfa0ba8d
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.108		eacb3f897bea489d1003fec5ad1b82e606650a84
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.109		d757d425e3065dccb2304d8889c4efaeccd3287e
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.59		a9e507e7de4915590620585580c578ce341ce788
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.60		4cfee4377dc879580c42103cef762a4db1d35841
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.62		63b5bbeb0d907eb5c41e77fe91e2fc5ba4b6a252
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.63		aa39582bbf8774dde13eb0719d42245cea124a56
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.64		c5d6537a35d62fe303ebaceafc21d1937c83880f
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.67		1328a13c364fd819829880772077190b3bfee58a
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.68		573e06f833c776e6fbe777ffa0f647d04eb10b49
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.69		aaef0bf35d1a968608f84838217decade1054212
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.70		b812a9a857d01cd66ccfc7cb22095badc14528b8
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.71		914898f52da2887e7497c413c3d719185ab7e27f
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.72		bf524dd78435e389cc4bd5595755aae8f01e1995
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.73		893aa854b84474edfdd09a1f85767b74c84c12eb
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.74		13681ce8d2334919c7435bcfb0d704d791263f30
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.75		23e746b5191d1441d7b18180cdf32e90b6fc2336
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.76		c2f5f5d328240fa82977fdd2f9f5a0286fed653c
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.77		9a166a70e06904e53bec05744320f8874fca2886
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.78		467d42d1efc8639d0ac24f92356fca62fe77d319
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.79		fa806ac2e3c60c4fc969e12ce7b7405758e290d9
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.81		29957419c38582c66ca11ed815c5c3428a8f5b7e
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.82		2a03779cf61c022f0bd61101d2c13b7b53b25ff9
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.83		4051649bdf29c221ea78da3e12b82a75746b6975
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.84		9d532e640fe50dd2076f53a97b6fec77976267d2
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.85		9f607dadd4f1f1ff136f18ae73dd824f56a8ac01
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.86		3bdd9baa4e58af2180519330bb2f50ae88a28e1a
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.87		5f97d00551f981ddb4c64d9fd917bc3358813ff0
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.88		b2474b66ed628e7ab442bd3bf2ecfa09b15c8c70
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.88.1		b378df496623e6ef77da5095628355a5a66e5f22
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.89		355c2e5a86547978c4df7c74a05cc00c46884a63
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.90		bd035f12dbadae3d00c7448612d9b752155d62ad
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.91		cb0ac846aa7b51eada77cd257e78e84d7fa28dbf
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.92		acd020c0e269b4c0d51aa95bf9df3befc6a40853
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.93		f105432d7f78fadf99df904fe9792235af50b1f1
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.96		3a42f3a2255e2c9f6e33f44d7e91e3111d401246
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.98		a45caa0345bc27bc3781571d01baf88bf025eab2
org.bitbucket.pshirshov.izumitk	commons-model_2.12	1.2.99		5f456c04875011ba1960c390f6708ee80c57d65a
org.camunda.template-engines	camunda-template-engines-root	1.0.1		N/A
org.camunda.template-engines	camunda-template-engines-root	1.0.1-alpha1		N/A
org.camunda.template-engines	camunda-template-engines-root	1.1.0		N/A
org.camunda.template-engines	camunda-template-engines-root	2.0.0		N/A
org.camunda.template-engines	camunda-template-engines-root	2.1.0		N/A
org.cxbox	cxbox	3.0.5		N/A
org.cxbox	cxbox	4.0.0-M1		N/A
org.cxbox	cxbox	4.0.0-M10		N/A
org.cxbox	cxbox	4.0.0-M11		N/A
org.cxbox	cxbox	4.0.0-M12		N/A
org.cxbox	cxbox	4.0.0-M13		N/A
org.cxbox	cxbox	4.0.0-M14		N/A
org.cxbox	cxbox	4.0.0-M15		N/A
org.cxbox	cxbox	4.0.0-M16		N/A
org.cxbox	cxbox	4.0.0-M2		N/A
org.cxbox	cxbox	4.0.0-M3		N/A
org.cxbox	cxbox	4.0.0-M4		N/A
org.cxbox	cxbox	4.0.0-M5		N/A
org.cxbox	cxbox	4.0.0-M6		N/A
org.cxbox	cxbox	4.0.0-M7		N/A
org.cxbox	cxbox	4.0.0-M8		N/A
org.cxbox	cxbox	4.0.0-M9		N/A
org.flywaydb.enterprise	flyway-mysql	8.4.1		c32828f03313c1a5400d2595d2fc9b9a48d6198c
org.flywaydb.enterprise	flyway-mysql	8.4.2		385e9e8b166c5fe773a3896e10715883cbd492b7
org.flywaydb.enterprise	flyway-mysql	8.4.3		7625191de94dda8b05900abb61604a8483004151
org.flywaydb.enterprise	flyway-mysql	8.4.4		40c767c5cf2e20ba81802f4cf9e675d0f711358d
org.flywaydb.enterprise	flyway-mysql	8.5.0		dfdd0039440837cd0c42a7cc43933625cfb6ae79
org.flywaydb.enterprise	flyway-mysql	8.5.1		b4f04c36e214a7a08d83f769764e468b2960f7ec
org.flywaydb.enterprise	flyway-mysql	8.5.10		198c2a83448969f1e3d9316c65251a696bcfa6b6
org.flywaydb.enterprise	flyway-mysql	8.5.11		43189b34b20416e55272f9d8e057c3200de774a0
org.flywaydb.enterprise	flyway-mysql	8.5.12		4ac30baa74713dfedea91008216208095cf5a4b7
org.flywaydb.enterprise	flyway-mysql	8.5.13		c66af7a6719eabb4ef4be0dd0a640dd6770406b9
org.flywaydb.enterprise	flyway-mysql	8.5.2		03b7cc4ddec51e8996043f63a91d908536f4bf36
org.flywaydb.enterprise	flyway-mysql	8.5.3		e8bc3da55012038b5aeee0769f24deb747a57965
org.flywaydb.enterprise	flyway-mysql	8.5.4		70a2e003ae2ca1c8a38034fc08e40298f6a2f5fe
org.flywaydb.enterprise	flyway-mysql	8.5.5		2a6fbf22efbb473e96496a908fe72b0e731c3cc2
org.flywaydb.enterprise	flyway-mysql	8.5.6		71d88961eb67efd403674fb7b959d17ea3cc5ce1
org.flywaydb.enterprise	flyway-mysql	8.5.7		249f5670717288fb7e6b4cb5ced25eba1315362a
org.flywaydb.enterprise	flyway-mysql	8.5.8		b06531bb3dd3b3a1bc50c04f35d3cf35ef965298
org.flywaydb.enterprise	flyway-mysql	8.5.9		2d99d2283311f7b515cc3d72ba8f658fb0ccc082
org.flywaydb.enterprise	flyway-mysql	9.0.0		308a61ace8161bb921073a517a7ece4396cd134d
org.fugerit.java	fj-test-helper-java-jaxrs	0.5.1		386854db1642636f7fab3e7334a1ebadfe785f56
org.fugerit.java	fj-test-helper-java-jaxrs	0.5.2		b3ffe76a6f8baa559da02ff3911192a80fca161e
org.fugerit.java	fj-test-helper-java-jaxrs	1.0.0		16b211f1e1dedb3d9e0002402abdafe4a6c68458
org.graphoenix	graphoenix-protobuf	0.1.0		69c7627be0274bd933e531a4dbfd68412549ef7e
org.graphoenix	graphoenix-protobuf	0.1.1		9743dcc4ad719284d3a05bf64aa2ce3162e566e0
org.graphoenix	graphoenix-protobuf	0.1.2		fd894a3ee2f8e9da17f29d771573f17046ab5789
org.graphoenix	graphoenix-protobuf	0.1.3		3712fa3216ef31c4d764873186156873de2a7724
org.hawkular.alerts	hawkular-alerts-rest	0.0.2		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.0.3		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.0.4		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.0.5		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.1.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.2.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.2.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.3.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.3.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.3.2.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.3.3.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.4.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.4.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.5.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.6.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.7.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.7.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.8.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.8.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	0.8.2.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.0.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.0.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.0.2.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.1.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.1.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.1.2.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.1.3.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.1.4.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.2.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.2.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.2.2.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.3.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.3.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.3.2.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.3.3.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.3.4.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.4.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.5.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.5.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.5.2.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.5.3.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.5.4.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.6.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.6.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.6.2.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.6.3.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.7.0.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.7.1.Final		N/A
org.hawkular.alerts	hawkular-alerts-rest	1.71.0.Final		N/A
org.incendo	cloud-jda5	1.0.0-beta.1		27ec78137d05d535421f72421c0b0541af825e3d
org.incendo	cloud-jda5	1.0.0-beta.2		2bab37ffebb27d372afe44a6f45decfad740296c
org.incendo	cloud-jda5	1.0.0-beta.3		4fe209c24561fb8799f95c0b1ecda2f696820448
org.jboss.resteasy	resteasy-netty	2.3.10.Final		43c9ed24191406435290e8e414c3ab537254c6cf
org.jboss.resteasy	resteasy-netty	2.3.4.Final		1e801a78e342225efbd720173af72eb2845b9549
org.jboss.resteasy	resteasy-netty	2.3.5.Final		a0fee3e10a87e03a9b62f5522a251ad617fb31b8
org.jboss.resteasy	resteasy-netty	2.3.6.Final		52267bdff67a2d5490fa52448cb75e7c11e8b9a3
org.jboss.resteasy	resteasy-netty	2.3.7.Final		72104125c818181d4fbf44e30670b3716fe5c292
org.jboss.resteasy	resteasy-netty	3.0-beta-1		63dedaf71fa4a4aaa771229e2d2ad28c51b4ee6c
org.jboss.resteasy	resteasy-netty	3.0-beta-2		841b801e5db7d1e41f1c25e15e84c0f3b332e2c5
org.jboss.resteasy	resteasy-netty	3.0-beta-3		fe23e6518ea8e5daf5635e2b3369e949cf18e89e
org.jboss.resteasy	resteasy-netty	3.0-beta-4		17eaf6330d302f24215ccb51ce76681f752690f2
org.jboss.resteasy	resteasy-netty	3.0-beta-5		312cdc0f0404489f0ec76a98591dfddd49d90fd7
org.jboss.resteasy	resteasy-netty	3.0-beta-6		3f193ccbbfcfd1748999569746a7b44d8e4b4ae0
org.jboss.resteasy	resteasy-netty	3.0-rc-1		3ff959ed0a1bb3b9c9ef4d2ff34f53cfe86acdca
org.jboss.resteasy	resteasy-netty	3.0.0.Final		c8c75ed2a72f215b5a6616840f8a9e931724e329
org.jboss.resteasy	resteasy-netty	3.0.1.Final		afd831cfa46ded1eed8d2181aa505e8589690895
org.jboss.resteasy	resteasy-netty	3.0.10.Final		17b1c40eae94c649ff41fb638ca72900ec9486b9
org.jboss.resteasy	resteasy-netty	3.0.11.Final		da799e7b7cf1359430e3a54c97a1e87ccbd81e1a
org.jboss.resteasy	resteasy-netty	3.0.12.Final		87262000fb19c81603b0bf2e3df6552559236b3d
org.jboss.resteasy	resteasy-netty	3.0.13.Final		7b88931839cfa013960b08026c439e100f952d6d
org.jboss.resteasy	resteasy-netty	3.0.14.Final		f03c84b09ce89afd84fbe576094b8b1ef3214ec9
org.jboss.resteasy	resteasy-netty	3.0.15.Final		7c546e78c386c7bc4245ef95995bc87a474ea171
org.jboss.resteasy	resteasy-netty	3.0.16.Final		9e0776adfaedbdfe49e18ba9d35b7e35726ddf44
org.jboss.resteasy	resteasy-netty	3.0.17.Final		21f070b8434df37ad07cd2a089e4a59a7e82b376
org.jboss.resteasy	resteasy-netty	3.0.18.Final		235a5beec8f4a76f64aa9d16d884fb29c8956101
org.jboss.resteasy	resteasy-netty	3.0.19.Final		088b854bdf1c19bd5ac2f5996b76a5566bc4e391
org.jboss.resteasy	resteasy-netty	3.0.2.Final		89682ed3fbd696adc638b372760876724943026a
org.jboss.resteasy	resteasy-netty	3.0.20.Final		42019b28ddb1cc7449f99fe0e666e5946ef25e0c
org.jboss.resteasy	resteasy-netty	3.0.21.Final		2640cce02274d274a35231f4606da2a9e6ac4a37
org.jboss.resteasy	resteasy-netty	3.0.22.Final		e35e81cbd0e7ffde78d24a3a7e3c2d43864f164b
org.jboss.resteasy	resteasy-netty	3.0.23.Final		d8cd7c852eeacb89ae418910578309fed90355b7
org.jboss.resteasy	resteasy-netty	3.0.24.Final		024500596cdfba510d78930cb06d7b76aaaa96bb
org.jboss.resteasy	resteasy-netty	3.0.26.Final		9d0a9b60e946d406b083cb041763c02e7ac521af
org.jboss.resteasy	resteasy-netty	3.0.3.Final		7534c0d6ce7ce2ef63caee5fd86c866450720047
org.jboss.resteasy	resteasy-netty	3.0.4.Final		a905631fc4cba9276cd1208e7e3d32eba99a1ffb
org.jboss.resteasy	resteasy-netty	3.0.5.Final		454bfe6ac894183534d9a45fcd43036f4d8133bc
org.jboss.resteasy	resteasy-netty	3.0.6.Final		1011808baba1b806ad6d15c04f12b5a59c51e9ec
org.jboss.resteasy	resteasy-netty	3.0.7.Final		7346f744eb7fae3620c93b1b2cc84539b18377c6
org.jboss.resteasy	resteasy-netty	3.0.8.Final		9166104eeacc1979f4ff73a18c6bd9309cf9d3dc
org.jboss.resteasy	resteasy-netty	3.0.9.Final		745e025629d166d241493fc055403d0cb4606c4e
org.jboss.resteasy	resteasy-netty	3.1.0.Beta1		afe6945a9ef04cf9d04ffc762a6269c7e8e166f2
org.jboss.resteasy	resteasy-netty	3.1.0.Beta2		ea92e0a303893e33721e1a2ded8d39be8538bc11
org.jboss.resteasy	resteasy-netty	3.1.0.CR1		d90f4aeea95eab6bf8fe1b8f30e3359ef4666073
org.jboss.resteasy	resteasy-netty	3.1.0.CR2		f4fbfccd277736cfad4ec95cd5eaa3e58caadcb3
org.jboss.resteasy	resteasy-netty	3.1.0.CR3		3a167c5eb65fd36d2f5f39791d7850e3313c0d76
org.jboss.resteasy	resteasy-netty	3.1.0.Final		fc6cfc830b51baf4903b253fa01b164c9dfffeae
org.jboss.resteasy	resteasy-netty	3.1.1.Final		c09c075b172a7ca13810e5ee084c75b79dfcb7f0
org.jboss.resteasy	resteasy-netty	3.1.2.Final		d6edfd32df60f007b185455299bd72ba3c0e027a
org.jboss.resteasy	resteasy-netty	3.1.3.Final		cc6c6ae0645abb43703c68a0259e95f7cdb8e7d5
org.jboss.resteasy	resteasy-netty	3.1.4.Final		2f5e4e3002d44a187185f7d077d5d251ca0b4683
org.jboss.resteasy	resteasy-netty	3.10.0.Final		75f935e95e65483fa47fae4689e2239ff0c07ca1
org.jboss.resteasy	resteasy-netty	3.11.0.Final		778b4ffa11ea47713cf572957a4907e158a41bb7
org.jboss.resteasy	resteasy-netty	3.11.1.Final		7ded64c527bb4f83ef2163ef50a19e723b715694
org.jboss.resteasy	resteasy-netty	3.11.2.Final		24c63a7e7aebb75c4713c279bd11ff0f96e68e5b
org.jboss.resteasy	resteasy-netty	3.11.3.Final		232ff5e3532c85a9992ddfd9c432693dd1e300a8
org.jboss.resteasy	resteasy-netty	3.11.4.Final		5d68f78fa1ed5797c071ba4246628d87cef3033a
org.jboss.resteasy	resteasy-netty	3.11.5.Final		556158c07e858fe3860f3a8b76e3d6a54f0e8d53
org.jboss.resteasy	resteasy-netty	3.12.0.Final		ce9c7970854a81d727b0a3b6311eb0ebd97acd49
org.jboss.resteasy	resteasy-netty	3.12.1.Final		935d210374e8b5f0542beef86fb963cad68d4725
org.jboss.resteasy	resteasy-netty	3.13.0.Final		fdb76426c00f6e4a94888f2804c7190b4974ebc8
org.jboss.resteasy	resteasy-netty	3.13.1.Final		2df2b3809f383a4e35477b13273faf60773fbf53
org.jboss.resteasy	resteasy-netty	3.13.2.Final		77815fc0b13577a1c8e66353124ea8b31a64b9e3
org.jboss.resteasy	resteasy-netty	3.14.0.Final		800453e65be363d3247f87fc5169cbba01857cdf
org.jboss.resteasy	resteasy-netty	3.15.0.Alpha1		46017c66e677b270bf8f9bac97898e05a9748654
org.jboss.resteasy	resteasy-netty	3.15.0.Final		35e58fe4fb8bf20f7a0b858c1768a59913e5dac8
org.jboss.resteasy	resteasy-netty	3.15.1.Final		cb320b32efda61f5e453389e0b8613f2c8acd3d7
org.jboss.resteasy	resteasy-netty	3.15.2.Final		66c2e38ac8827bb764166f3cc14323576e6a09cd
org.jboss.resteasy	resteasy-netty	3.15.3.Final		d019dea0d4713f6f008abfee6329fea9f2377c1c
org.jboss.resteasy	resteasy-netty	3.15.6.Final		48fcc6445f547cc3eb4dd2b23ac353aedc0cd3cf
org.jboss.resteasy	resteasy-netty	3.5.0.CR1		357e85237cceaab94c45db0ee471db9f28c4121a
org.jboss.resteasy	resteasy-netty	3.5.0.CR2		647e8d90731c7ad91d8b18eaef23c8d1e0c16b4b
org.jboss.resteasy	resteasy-netty	3.5.0.CR3		0f14f1cbfe6df672c87e81fd5ed643452066108f
org.jboss.resteasy	resteasy-netty	3.5.0.CR4		f046717e8c51e950b1f202a094fbe719e7b17284
org.jboss.resteasy	resteasy-netty	3.5.0.Final		25e5c3de8b8b471c193772012dac01ef27de5f3d
org.jboss.resteasy	resteasy-netty	3.5.1.Final		32c66aa13f32a473c250807fd22d9874a003c006
org.jboss.resteasy	resteasy-netty	3.6.0.CR1		83b13d88f6b0441c4fc157d1eeec66a3c6501bc0
org.jboss.resteasy	resteasy-netty	3.6.0.Final		3f596c24b2f7c2ab75beaf10d34fcc48674d9831
org.jboss.resteasy	resteasy-netty	3.6.1.Final		f7960a8b57aa373a6e6281e4bfd1dd64f738704f
org.jboss.resteasy	resteasy-netty	3.6.1.SP1		00266ca3ffdb1a3f853f64b98eb3b869be8c63ba
org.jboss.resteasy	resteasy-netty	3.6.1.SP2		75ff42acec5bdd326e019f6875db25de45a05817
org.jboss.resteasy	resteasy-netty	3.6.1.SP3		008b73f034bf48c2c720efe408c2636140ceff24
org.jboss.resteasy	resteasy-netty	3.6.1.SP5		3495609662f986db8a329361b4037bc3972bbd50
org.jboss.resteasy	resteasy-netty	3.6.1.SP6		24e36cdce07c3d7effc0b3432b5853690b38eee5
org.jboss.resteasy	resteasy-netty	3.6.1.SP7		009409ce44594dbeab6c8e55d20e70672863be62
org.jboss.resteasy	resteasy-netty	3.6.1.SP8		10030522e0121bc81c8ec6234343a709e65e2b27
org.jboss.resteasy	resteasy-netty	3.6.2.Final		1d6b20846e91d340a45b64798b43b6f501c0cc92
