at.bestsolution.fx.test	at.bestsolution.fx.test	0.0.1		N/A
software.amazon.awssdk	marketplacedeployment	2.22.3		7a6401b5cf4cf54da4e9fb3f2d2e32c7ff2afa62
software.amazon.awssdk	marketplacedeployment	2.22.4		2c812aff9a1cfad3a56944aba3f21ebd648be7ff
software.amazon.awssdk	marketplacedeployment	2.22.5		e6f0d94a19dacda36c5a8b7822decf4229986b76
software.amazon.awssdk	marketplacedeployment	2.22.6		4a82799ec7a7797c8119e3ed015a61b660eae5a4
software.amazon.awssdk	marketplacedeployment	2.22.7		e29b3c2f17311ee61cea9a3e2be0eb738ad28eb4
software.amazon.awssdk	marketplacedeployment	2.22.8		a93081c5bbebfe08f4231bfec3a77a5dc0b9f684
software.amazon.awssdk	marketplacedeployment	2.22.9		9439d63d6c843455b2bd9ecc29ace82ae9b2ccf9
software.amazon.awssdk	marketplacedeployment	2.23.0		b0b0f324154ee8917397626121f8906352f94e02
software.amazon.awssdk	marketplacedeployment	2.23.1		d907a8c238b3aa566f989d4dad85d90ed899c285
software.amazon.awssdk	marketplacedeployment	2.23.10		63dc0cb2337f42e210f6c15c7d60a94ad691e819
software.amazon.awssdk	marketplacedeployment	2.23.11		f948609d63f0e5eecb6cf1a6b098dde9b85abcab
software.amazon.awssdk	marketplacedeployment	2.23.12		132b159f76c5062e8a4a6afd15ef5b1e686868bd
software.amazon.awssdk	marketplacedeployment	2.23.13		deff4b8053d2a79ca9628e2822ad98bead344ac4
software.amazon.awssdk	marketplacedeployment	2.23.14		e1920735c9d2fec91b6783a5ef59b14a42d05cad
software.amazon.awssdk	marketplacedeployment	2.23.15		fd703242ac9fd0537f3c8a2f06fcdee598a05144
software.amazon.awssdk	marketplacedeployment	2.23.16		0e9ef421cbe69645d3e474b2486da39f5b1bae4e
software.amazon.awssdk	marketplacedeployment	2.23.17		80ba0b6ecfc3abfe5d999a822bf40ab5d75961bb
software.amazon.awssdk	marketplacedeployment	2.23.18		24ea70092f5274181ef1e210e86c84ae8a5f784c
software.amazon.awssdk	marketplacedeployment	2.23.19		5ac5dc1e84d27f727f50cf272f068ee5bc6ca69c
software.amazon.awssdk	marketplacedeployment	2.23.2		7308988ffe358933976ab5a03f735c2dc498830e
software.amazon.awssdk	marketplacedeployment	2.23.20		13e3216c84e2032435fbc07a48fb02da39dada09
software.amazon.awssdk	marketplacedeployment	2.23.21		51600eaecf4fa3a8bf37751a80afbd094f117eac
software.amazon.awssdk	marketplacedeployment	2.23.3		b542ae2a61e42213fca2b7c31a1f924f1055ced9
software.amazon.awssdk	marketplacedeployment	2.23.4		60a6e20eba4c0837f924e543b00cbaa09b17a74a
software.amazon.awssdk	marketplacedeployment	2.23.5		096f437d6dd4ace519daeb65892f45d89b08f272
software.amazon.awssdk	marketplacedeployment	2.23.6		c49172e27e891896cb89d6b8528e4fc016b08ba8
software.amazon.awssdk	marketplacedeployment	2.23.7		4d59232df702b92bf8db05f1e4674f2126adc35c
software.amazon.awssdk	marketplacedeployment	2.23.8		58c6d9cda59d783d561a340cd6649e55e0e5aabd
software.amazon.awssdk	marketplacedeployment	2.23.9		8bdab07f182653df3e963affa9edf55ea0c9405b
software.amazon.awssdk	marketplacedeployment	2.24.0		84759453da9ff516aa3a9b817ee00969c2028ee6
software.amazon.awssdk	marketplacedeployment	2.24.1		ead587a6f5ba8bec3b9b3141fd11360c866f1c36
software.amazon.awssdk	marketplacedeployment	2.24.10		801e138a42ec8113a36bcc7467026221f1822b7e
software.amazon.awssdk	marketplacedeployment	2.24.11		81b63095a6cec1c134861a1671412443bbb5dc94
software.amazon.awssdk	marketplacedeployment	2.24.12		21bd3dd80fe79ef299b5fe30cbd5521f4f558c75
software.amazon.awssdk	marketplacedeployment	2.24.13		e528f5b6faa9ce0b1fc214f406c9031a46e8509b
software.amazon.awssdk	marketplacedeployment	2.24.2		cb760687350ed12e0319720323f633b4fb03a5b4
software.amazon.awssdk	marketplacedeployment	2.24.3		a3f96786ccc18d8adf8775deff64403a7efa1e2b
software.amazon.awssdk	marketplacedeployment	2.24.4		29458e7eb34ebf48663b6171fce73fcff1782ef8
software.amazon.awssdk	marketplacedeployment	2.24.5		e942ae71e31c046453a5945612ee5d02b10daa24
software.amazon.awssdk	marketplacedeployment	2.24.6		f3976ce1da37a3d64ef84a7263b4f931331d6aa6
software.amazon.awssdk	marketplacedeployment	2.24.7		04e3e86fe34412e762b22c7df14cab1f72e83464
software.amazon.awssdk	marketplacedeployment	2.24.8		35ac9212c71fc2e963e31c715e0350c1c2856a58
software.amazon.awssdk	marketplacedeployment	2.24.9		2f463a6f8b309087eef44ec249681aa644facb64
software.amazon.awssdk	marketplacedeployment	2.25.0		de3c2a47f1c9eb2df32b657d68a436f1b2b5edc5
software.amazon.awssdk	marketplacedeployment	2.25.1		6162445e9b9dfbd8dfa318cb928b73268579a9c4
software.amazon.awssdk	marketplacedeployment	2.25.10		400f26316329a20889cc9f71c38c4c7693ce222f
software.amazon.awssdk	marketplacedeployment	2.25.11		761ba7f27f829b6682b1d21d36870277c792f519
software.amazon.awssdk	marketplacedeployment	2.25.12		e7158dfc5819a7ad48165ce86da109962cd557ff
software.amazon.awssdk	marketplacedeployment	2.25.13		7d1e540154ea973715625c4ec41906306f924cfd
software.amazon.awssdk	marketplacedeployment	2.25.14		6de30cd98c6621f66ec4764e2bd950a001ae6029
software.amazon.awssdk	marketplacedeployment	2.25.15		557701feb6fd3e114a0956634cad12b072e0d220
software.amazon.awssdk	marketplacedeployment	2.25.16		3a4c9c5036be88002b0062ae289771a7ae51a0b3
software.amazon.awssdk	marketplacedeployment	2.25.17		e79974a481517673b0784be58de0e3390fdca66c
software.amazon.awssdk	marketplacedeployment	2.25.18		e2d6400b29bbac1d2ea9564d5ec3a1239d72882e
software.amazon.awssdk	marketplacedeployment	2.25.19		136186e80f73850d1a80b48c8153f912180bfcdf
software.amazon.awssdk	marketplacedeployment	2.25.2		c7ca0fd9f822c69c0ba895bee512951e4486ebc5
software.amazon.awssdk	marketplacedeployment	2.25.20		9b8a27ca6b1055a120518a6b5202256472b34b0d
software.amazon.awssdk	marketplacedeployment	2.25.21		e1f32ff84a09f72da46fc6761deedc237b68eb17
software.amazon.awssdk	marketplacedeployment	2.25.22		ed1fb7f301e93a71437e48c9f1cbb9be42f0413d
software.amazon.awssdk	marketplacedeployment	2.25.23		67578c2af44ba5df7008785ef3d714d4edfa0cd8
software.amazon.awssdk	marketplacedeployment	2.25.24		05caee649174086ade13c45ba73feab861b4ee01
software.amazon.awssdk	marketplacedeployment	2.25.25		1b31cd15044897a384e859e309285987a6bcb198
software.amazon.awssdk	marketplacedeployment	2.25.26		b34222560e5d19df42dfc0813ce47b80926447ef
software.amazon.awssdk	marketplacedeployment	2.25.27		94b7349267c885db58dcc0485a61062b8b7e67e1
software.amazon.awssdk	marketplacedeployment	2.25.28		fdbfa4c7db4e4f0d14514e7d021afad7834dfc3b
software.amazon.awssdk	marketplacedeployment	2.25.29		09c2bf36517a5ff1a108a537baf87c96493f4923
software.amazon.awssdk	marketplacedeployment	2.25.3		14abf4d798f2b3ac83e5c41336b0e5c3952f6ecf
software.amazon.awssdk	marketplacedeployment	2.25.30		e3a9097605300cc02bfdbfdef266899f8ef2781f
software.amazon.awssdk	marketplacedeployment	2.25.31		a70fdd15af85a4eaed13c1523dc64e08ca96b850
software.amazon.awssdk	marketplacedeployment	2.25.32		4820884a70a242a3a2d33a14521ebd6a7e3d5eaa
software.amazon.awssdk	marketplacedeployment	2.25.33		912b62fcfee44f887d7155b502f79e805b3c96f8
software.amazon.awssdk	marketplacedeployment	2.25.34		15aff15240efe7113157d7c1edd5fde038d00893
software.amazon.awssdk	marketplacedeployment	2.25.35		fb1592731b74c2fc0512a6ff3b6ff635a34abfd8
software.amazon.awssdk	marketplacedeployment	2.25.36		414c1765a88cd99e22c575139d7754dedea3d8d0
software.amazon.awssdk	marketplacedeployment	2.25.37		f7e06d971dcc13bdc9c9b8d4cb90770d46dbbdac
software.amazon.awssdk	marketplacedeployment	2.25.38		565118f72f38e91d90f3b7e6e39e72e1e5b7bc97
software.amazon.awssdk	marketplacedeployment	2.25.39		567c3a6a0b2a853468a6f57a84377fd0e0f19778
software.amazon.awssdk	marketplacedeployment	2.25.4		fea1774c997b724ac34a4c7d726f5682462603a4
software.amazon.awssdk	marketplacedeployment	2.25.40		7690f3faa8961de1b702e3339b1fc7cb703f2201
software.amazon.awssdk	marketplacedeployment	2.25.41		ac86c9efefaed224fca180b4c42ea908ab829d6c
software.amazon.awssdk	marketplacedeployment	2.25.42		378aab3ed3870774e11f2bb62aa54eddc451fc5e
software.amazon.awssdk	marketplacedeployment	2.25.43		6d2e5b9182b424a75a9935ddbed530c59f3d1f25
software.amazon.awssdk	marketplacedeployment	2.25.44		3a3f384ec6c2ea820e40efbf7c83e3bac6ceb1c5
software.amazon.awssdk	marketplacedeployment	2.25.45		1acdbdc57dec0ee07d4695310e438620d7b745ff
software.amazon.awssdk	marketplacedeployment	2.25.46		52e094f247833bb743f334961ea1eee28857c423
software.amazon.awssdk	marketplacedeployment	2.25.47		2eae07ec5a7697302be84e609f4e077fb3521e2c
software.amazon.awssdk	marketplacedeployment	2.25.48		fe3ad0ea2a05d78cbc8e0537372ae7e8ab91be7c
software.amazon.awssdk	marketplacedeployment	2.25.49		084ee53a11b186788c70c7d4f7a2fd81033c9ae4
software.amazon.awssdk	marketplacedeployment	2.25.5		12fcd756c732ef6c1b09b50a1484ba98f4e9f58b
software.amazon.awssdk	marketplacedeployment	2.25.50		4e07e5b781f52f64c44267ce92fdb6b46744e872
software.amazon.awssdk	marketplacedeployment	2.25.51		2781aa626c97b4d5a850345ad3b8b5da4d59630f
software.amazon.awssdk	marketplacedeployment	2.25.52		faf236375e4e8a04366a753a980b8c309fb3b3ad
software.amazon.awssdk	marketplacedeployment	2.25.53		47f206d1da0409df3756a8a9064390a074ca26b6
software.amazon.awssdk	marketplacedeployment	2.25.54		3b872fe76196f462a600526721fc38bbb67e9507
software.amazon.awssdk	marketplacedeployment	2.25.55		df2d6d428d50826e5134eec534c4861044d2e4c3
software.amazon.awssdk	marketplacedeployment	2.25.56		c2d995b6b2b703999be764232419a565037655be
software.amazon.awssdk	marketplacedeployment	2.25.57		0976b131a8a0e8cbed6ed52947b054ca703e10d8
software.amazon.awssdk	marketplacedeployment	2.25.58		2dafa5a70937f3ce688221122e4ca1c4690c05b4
software.amazon.awssdk	marketplacedeployment	2.25.59		8cd1fab065405c21a2c05ad643215a6b3f073377
software.amazon.awssdk	marketplacedeployment	2.25.6		5682f4487a8dc9860a92c3e02951bc1ee254791e
software.amazon.awssdk	marketplacedeployment	2.25.60		251c70fe920416caec553341081fc4bfd469ec7c
software.amazon.awssdk	marketplacedeployment	2.25.61		3bce6689f7a785960121d23b0f8a6865a5edaaf9
software.amazon.awssdk	marketplacedeployment	2.25.62		bce826cfbd519dcd329afa7a1a49e2024de546ff
software.amazon.awssdk	marketplacedeployment	2.25.63		609cee6a7a14ca2b66034638fa5359d80edb5b49
software.amazon.awssdk	marketplacedeployment	2.25.64		df215178023d78785b287175fd97472f68572530
software.amazon.awssdk	marketplacedeployment	2.25.65		966246dfb53b4133259c8bcdaa1b92b3b3598a0e
software.amazon.awssdk	marketplacedeployment	2.25.66		748c9b9f0acaaaa9c57678efb4280ba1ec7fd04d
software.amazon.awssdk	marketplacedeployment	2.25.67		c55ade20d9439812df620cf116245ce8fe3eefa4
software.amazon.awssdk	marketplacedeployment	2.25.68		600e9042678efdd63b219b17984eb3d4239a9e76
software.amazon.awssdk	marketplacedeployment	2.25.69		59ff5b288fb09a25ab3702d5fb71162c5039614c
software.amazon.awssdk	marketplacedeployment	2.25.7		f8f3faae25a62df9a60d800ecd5e7bbb5500ef34
software.amazon.awssdk	marketplacedeployment	2.25.70		e59999c1b153bde2fa896676c1dc0690cb067387
software.amazon.awssdk	marketplacedeployment	2.25.8		346e63fbdca5848dac6cc810e0fb17d8276e955f
software.amazon.awssdk	marketplacedeployment	2.25.9		13f2956c8cd666b940689898afed10cd9bd3896d
software.amazon.awssdk	marketplacedeployment	2.26.0		c36b5ea9de761b5a0f1cea3602c728f22c6127de
software.amazon.awssdk	marketplacedeployment	2.26.1		bd550ac64a3824a059232784878dc67e29c80fea
software.amazon.awssdk	marketplacedeployment	2.26.10		df366b0f49b60135ec4fdff150354bcaf864ab03
software.amazon.awssdk	marketplacedeployment	2.26.11		410e87a0b5239b1572c5a4d7ae1ad421aa27385e
software.amazon.awssdk	marketplacedeployment	2.26.12		dd36e2be87ff3cb5a2bb5311b2ef3e46aca91976
software.amazon.awssdk	marketplacedeployment	2.26.13		774444814b330f6aee258290439ce4c720b411d8
software.amazon.awssdk	marketplacedeployment	2.26.14		361181c48d49244e46470d0d00408b581678612c
software.amazon.awssdk	marketplacedeployment	2.26.15		cdf4f05d693b2ed76c309695452c8b6972cbc5e2
software.amazon.awssdk	marketplacedeployment	2.26.16		413dede957a465ee51a3c12014c36ec780131e8c
software.amazon.awssdk	marketplacedeployment	2.26.17		71339e30669dd5c51a5e4314b557d9b34ada088d
software.amazon.awssdk	marketplacedeployment	2.26.18		fa9d3b7024d4be827ea84fab21d7fc2548034dba
software.amazon.awssdk	marketplacedeployment	2.26.19		75e5850f717a28e5b39d1035e3d3dbd149536fda
software.amazon.awssdk	marketplacedeployment	2.26.2		db0c1925c64c2f2a7c9ec8ca84b44433bbb744e5
software.amazon.awssdk	marketplacedeployment	2.26.20		f0001c895eb11731e8cb429aa03117db6b5d13ab
software.amazon.awssdk	marketplacedeployment	2.26.21		19da06599e877f5fc7e6c128d40cda0201147c3d
software.amazon.awssdk	marketplacedeployment	2.26.22		eb0f25a3aa1fd24bf72a48329b3b85c430e0be5b
software.amazon.awssdk	marketplacedeployment	2.26.23		34d39b28ee107ee50bac1079b71499ef835fff87
software.amazon.awssdk	marketplacedeployment	2.26.24		b9d37b29a0fb4bb1ddf759c3bcbfeb53dca16dc7
software.amazon.awssdk	marketplacedeployment	2.26.25		2149c282056c1663e7830ca75ead604b9cb9f9b3
software.amazon.awssdk	marketplacedeployment	2.26.26		d86a93c7034a1e694251a43661f887189a6e2b14
software.amazon.awssdk	marketplacedeployment	2.26.27		00702320ebdabaee85e09c7c77a536a4c1ff70cb
software.amazon.awssdk	marketplacedeployment	2.26.28		a1dc862de99f7c72f4f9cc7b271220fca56a27b4
software.amazon.awssdk	marketplacedeployment	2.26.29		ef5541bfcbaed6e958e81fa3e6eeeb50e3923659
software.amazon.awssdk	marketplacedeployment	2.26.3		87d27d0bf3d8a55fc5197547315854ef89a76836
software.amazon.awssdk	marketplacedeployment	2.26.30		73195571856ebc567734ba1439f3c4f405f04a4f
software.amazon.awssdk	marketplacedeployment	2.26.31		e93c3604f18b2b323f53856b7b7234771a7c04e2
software.amazon.awssdk	marketplacedeployment	2.26.4		74d8c6fea7d7f7234fe4869ee1180934d4716977
software.amazon.awssdk	marketplacedeployment	2.26.5		756474f901c9ea4d7da8b7082de4f37b60eb5061
software.amazon.awssdk	marketplacedeployment	2.26.6		0914cee44e391ed5942dc1e5959a477978dc1e93
software.amazon.awssdk	marketplacedeployment	2.26.7		bcbab83216cc40a902ee8596ddbce9b010cff99e
software.amazon.awssdk	marketplacedeployment	2.26.8		1494eb80cb497175bcb4c839cc7084f7c1fdba3a
software.amazon.awssdk	marketplacedeployment	2.26.9		6e437fc2bf788c438a1cd69b79ec4ce51ffc9e04
software.amazon.awssdk	marketplacedeployment	2.27.0		93f912639818b937087f2a3e370f3defcc47c2e3
software.amazon.awssdk	marketplacedeployment	2.27.1		e41f924164715b8b2422a886cb24487ba64b3bea
software.amazon.awssdk	marketplacedeployment	2.27.10		9b31b33f6c85e756547e6311a087932923f7fbcf
software.amazon.awssdk	marketplacedeployment	2.27.11		e4205fafe46a94432cc77f72d60370fdd13027f0
software.amazon.awssdk	marketplacedeployment	2.27.12		734ccc9a5539a83662ccbd65708cca11d5b6cf6f
software.amazon.awssdk	marketplacedeployment	2.27.13		ef1bc6468742d728f19cb69ac6317f0268bacbe6
software.amazon.awssdk	marketplacedeployment	2.27.14		75bb2eda867bab30982404e9363dcb9598e857f6
software.amazon.awssdk	marketplacedeployment	2.27.15		e8e761d146af4ed77fc18b70490cce3964712e86
software.amazon.awssdk	marketplacedeployment	2.27.16		466b3d57356d60c406f2becb1872da06798b79fc
software.amazon.awssdk	marketplacedeployment	2.27.17		cfa92d85416dfc608d2f22fbb54de3c79b3b5558
software.amazon.awssdk	marketplacedeployment	2.27.18		a03371e23e094aff6d671d631c2461e949ab9856
software.amazon.awssdk	marketplacedeployment	2.27.19		6d00d79a43fbdd0705d7f03e23c04211def4de9f
software.amazon.awssdk	marketplacedeployment	2.27.2		ba2333dff73e1b5b89f72c97b8934985fe60f6b5
software.amazon.awssdk	marketplacedeployment	2.27.20		0fd5a6c31cd890441b5e99721213a85044dbd00a
software.amazon.awssdk	marketplacedeployment	2.27.21		1b98047da558460137ff145c1d5bd5d1e08320e8
software.amazon.awssdk	marketplacedeployment	2.27.22		a127ec6a713b0b1f06cf5bf05a0faf2a15b18afb
software.amazon.awssdk	marketplacedeployment	2.27.23		54e61c205bcbf617079b713dcfefcc01490ec4e9
software.amazon.awssdk	marketplacedeployment	2.27.24		bae1d87038b8d0294522c95236e30b471c2e2a57
software.amazon.awssdk	marketplacedeployment	2.27.3		a1f31774aa5da28f490eb7e9457ebbd9aa85bc90
software.amazon.awssdk	marketplacedeployment	2.27.4		2db682d87fa9e07c47a7f2a51ccb65fcf59e54bd
software.amazon.awssdk	marketplacedeployment	2.27.5		b7c699997975b2ef8b5326ced0d1ea9de2081b3c
software.amazon.awssdk	marketplacedeployment	2.27.6		e01911cc80c0074e894b86f8ea67337d12c92b5a
software.amazon.awssdk	marketplacedeployment	2.27.7		e907dceb7fc14bba090b27b7b7294d9950e0e185
software.amazon.awssdk	marketplacedeployment	2.27.8		9ca250ac47e2a55a74baafdf7e3140f01b419c2d
software.amazon.awssdk	marketplacedeployment	2.27.9		8450674925328ee6c44525c7f0d639a38ca71bc3
software.amazon.awssdk	marketplacedeployment	2.28.0		500eb994cc54a38fb82046038b353cb2272f2d6e
software.amazon.awssdk	marketplacedeployment	2.28.1		fb8bb621367912ce48757f819efd5ab8a7720bc3
software.amazon.awssdk	marketplacedeployment	2.28.10		d8d85dc6f4cacffe7c30d5f00cb34ee8f5fefaec
software.amazon.awssdk	marketplacedeployment	2.28.11		db9ae862fcbbd248773eb99ffbb248cb34980bbd
software.amazon.awssdk	marketplacedeployment	2.28.12		f1e4616a8ee502a0beaedf90904b967b1bb9fbb8
software.amazon.awssdk	marketplacedeployment	2.28.13		5c0fa652f7500c7380e63e2e445a9a68b6bbfde2
software.amazon.awssdk	marketplacedeployment	2.28.14		f9f95e0d161e9bba5590a9e6b85818ba22791f44
software.amazon.awssdk	marketplacedeployment	2.28.15		59236107f69b8967c2f101a4639bc53100e32480
software.amazon.awssdk	marketplacedeployment	2.28.16		9e1f8eae03f70a0075a02c6c2cdeaa3edd52ec91
software.amazon.awssdk	marketplacedeployment	2.28.17		6e19591983c64844ab2cdb6f5070d16bb0cea93a
software.amazon.awssdk	marketplacedeployment	2.28.18		28fbc5a20a41cf5219c14ce90b5e80444af6c170
software.amazon.awssdk	marketplacedeployment	2.28.19		19f0072913278b69e390f648a78379802f8a4ee6
software.amazon.awssdk	marketplacedeployment	2.28.2		bf54b296a00301c6d7219260ef93b3bae2cb63c5
software.amazon.awssdk	marketplacedeployment	2.28.20		26642e9d0346ad22a28029f5ab99fd600258960d
software.amazon.awssdk	marketplacedeployment	2.28.21		b1d5401b70c0db8b5fd9d780d03ec7fb97f47660
software.amazon.awssdk	marketplacedeployment	2.28.22		2a9303b64eef04bce754dcf52e89154a7cb31194
software.amazon.awssdk	marketplacedeployment	2.28.23		a6ea5112ef1d3aa3e2e8f1c57e0eedb3bc1c9014
software.amazon.awssdk	marketplacedeployment	2.28.24		e0c7f4aad061a9d4f5099446a1ab5b70f885f5d7
software.amazon.awssdk	marketplacedeployment	2.28.25		3140fca078d8a79bd007dca84e5a714f0d20d97d
software.amazon.awssdk	marketplacedeployment	2.28.26		b9f73e341c92905a28ec3022d4960482cc490e1f
software.amazon.awssdk	marketplacedeployment	2.28.27		e7210ca66d4bbfa3099a660eef94cb838adab588
software.amazon.awssdk	marketplacedeployment	2.28.28		2bcd650a7d4fc7bd869e8e11a3a25751b943817a
software.amazon.awssdk	marketplacedeployment	2.28.29		a6e7a7f591f0f24ff93bc53bf875f210cca4ba2a
software.amazon.awssdk	marketplacedeployment	2.28.3		4afc148bb3fc43ae408f4add35e3459822e0ea11
software.amazon.awssdk	marketplacedeployment	2.28.4		47d3a260acb9964ee252078c2e0e0b165e3c32c4
software.amazon.awssdk	marketplacedeployment	2.28.5		498f1690f10984a0145eadd1ef018a720e311d9a
software.amazon.awssdk	marketplacedeployment	2.28.6		15ad40163767e432e8c1a33852c700f7580afdb3
software.amazon.awssdk	marketplacedeployment	2.28.7		f8f9abdb11e8db76ebc119d22d35f70a9bec9af4
software.amazon.awssdk	marketplacedeployment	2.28.8		19f843e02e94a497cd69e0ab769cc7fa49c53b46
software.amazon.awssdk	marketplacedeployment	2.28.9		f5a6b34383e822b4ca692153d9a0f653bdc8e95c
software.amazon.awssdk	marketplacedeployment	2.29.0		f5616b61a3a7a91c72b3a495721139dac53c94e8
software.amazon.awssdk	marketplacedeployment	2.29.1		3bdcbccdf647d3c9d9794f9042d1d499d8f160a5
software.amazon.awssdk	marketplacedeployment	2.29.10		2b48404f17217b5bda063554d64a23b921be6a73
software.amazon.awssdk	marketplacedeployment	2.29.11		06fe245b1af5b4bbe73a14ed8afa09d303644c27
software.amazon.awssdk	marketplacedeployment	2.29.12		116d66d942b2ece257d026dec4736a1ffd9ff0cd
software.amazon.awssdk	marketplacedeployment	2.29.13		7e76fd59ef0cab38ee8ecfacee020c77cb32fa0b
software.amazon.awssdk	marketplacedeployment	2.29.14		16afc3452d401e8ef7dda5ef225b1a8c928e1de8
software.amazon.awssdk	marketplacedeployment	2.29.15		38c792ce4eb079cd98e00bc8c74c9d181327ed8c
software.amazon.awssdk	marketplacedeployment	2.29.16		a46ac56250465dbd0f40d9aeca22c887db68c001
software.amazon.awssdk	marketplacedeployment	2.29.17		94b7cfc021384c5a691fc4cb41f967d9e95d06cb
software.amazon.awssdk	marketplacedeployment	2.29.18		05243286a4961d76622f6529bea2e07201604efd
software.amazon.awssdk	marketplacedeployment	2.29.19		fdb101a6ab005fe42802339c3c170b7f0402e876
software.amazon.awssdk	marketplacedeployment	2.29.2		295251f4a4f42d4f6ebcd2ce81df8f5a41a15b83
software.amazon.awssdk	marketplacedeployment	2.29.20		ec937b294d861404cc1ae296f59d92d82271623b
software.amazon.awssdk	marketplacedeployment	2.29.21		8313c07cde0ba6de68aa4e618ff455a725a6d00c
software.amazon.awssdk	marketplacedeployment	2.29.22		f5687f66d9fcb2d160e54bc883b7405ab43f1bc7
software.amazon.awssdk	marketplacedeployment	2.29.23		07f958893252da0c59b8571f1b2dd057f291983e
software.amazon.awssdk	marketplacedeployment	2.29.24		676e4db239863629e3c4b2e58629a48902a899c4
software.amazon.awssdk	marketplacedeployment	2.29.25		ecc6879bd706670cd7b355ed5e96afc3ff3e09f7
software.amazon.awssdk	marketplacedeployment	2.29.26		f8069e30203967aa89e323091308ca50a5a5aae4
software.amazon.awssdk	marketplacedeployment	2.29.27		ac9a14a3ca4804886b1406cd786e82fdfceb60ea
software.amazon.awssdk	marketplacedeployment	2.29.28		d406711500276c469b3b54e2ba0c9fbf3c0c9eb8
software.amazon.awssdk	marketplacedeployment	2.29.29		027c90c5149295d22b4974e66d2809f70b478129
software.amazon.awssdk	marketplacedeployment	2.29.3		244ea43c137a3dfc379cc598c363eb2fd906e0a4
software.amazon.awssdk	marketplacedeployment	2.29.30		af081f7c0ed403883ce13882f33bdef62170d1ea
software.amazon.awssdk	marketplacedeployment	2.29.31		1e460ec7da25bc8760a473535e88334e2abd2ec7
software.amazon.awssdk	marketplacedeployment	2.29.32		557d1f02120d52c071ad887a5d8e613b1c3d82bb
software.amazon.awssdk	marketplacedeployment	2.29.33		07f216b363d8e9c0c5f50bb6d2ebb3f71794c295
software.amazon.awssdk	marketplacedeployment	2.29.34		93ccc40f07b39a4896865ed9c7af29d7a54de017
software.amazon.awssdk	marketplacedeployment	2.29.35		c60f3c7d401bff384e6c6712691015ed09da6081
software.amazon.awssdk	marketplacedeployment	2.29.36		975390db845c50b28097a005bb38e70ea3687d98
software.amazon.awssdk	marketplacedeployment	2.29.37		14bc77c513671b2621eea660e3e1931a38ccd2d1
software.amazon.awssdk	marketplacedeployment	2.29.38		394faa08a6bfbaf02c4758f74bdf7f911e9cc1bd
software.amazon.awssdk	marketplacedeployment	2.29.39		385c8cff60976d52abc308b12ab5bcd024a8cdd1
software.amazon.awssdk	marketplacedeployment	2.29.4		7779d7397684601566babb391140d27326cb960a
software.amazon.awssdk	marketplacedeployment	2.29.40		209aefb04550f33f18784363cc91695ba65e9d9d
software.amazon.awssdk	marketplacedeployment	2.29.41		7874f50133323ca9f16fc2b965409e69030c740b
software.amazon.awssdk	marketplacedeployment	2.29.42		392a2c722ed66751616736a0b8505fa601e00e3d
software.amazon.awssdk	marketplacedeployment	2.29.43		9daede7d8035a53d4b24d35f70d5bc3cdd6ab2dc
software.amazon.awssdk	marketplacedeployment	2.29.44		c02615a31e8c37914177dcad7e5856ee80d40724
software.amazon.awssdk	marketplacedeployment	2.29.45		47a2bdc43c0a0fa86102c96f8431033063888ccd
software.amazon.awssdk	marketplacedeployment	2.29.46		6e1329c17da206a3bc01ac6af792c35d13e5fe49
software.amazon.awssdk	marketplacedeployment	2.29.47		7515b91255d2fb8a412488831eac902a12491cca
software.amazon.awssdk	marketplacedeployment	2.29.48		a2dda0a5faa420886af17aeddefbc495f941de26
software.amazon.awssdk	marketplacedeployment	2.29.49		15c476b2fe642d481dcec639709db5c5ebffae51
software.amazon.awssdk	marketplacedeployment	2.29.5		67b52dac3157759831e7a036796d658402d44063
software.amazon.awssdk	marketplacedeployment	2.29.50		aa0bd0aaa5141749526e71188fa73b245a0b0a36
software.amazon.awssdk	marketplacedeployment	2.29.51		936d14503493e7a49251924b3c94e5ffe5a92a99
software.amazon.awssdk	marketplacedeployment	2.29.52		c99dd435e31ae95146705bdef892903c597802ca
software.amazon.awssdk	marketplacedeployment	2.29.6		4d4dc00eb4432acaacc69508d33442435601a91c
software.amazon.awssdk	marketplacedeployment	2.29.7		d8593bd0b847e287b3cb3ac2a99e6b00421205cb
software.amazon.awssdk	marketplacedeployment	2.29.8		a29e82e4b7c2a8e3c32f91ff3595c6f8ee373ae6
software.amazon.awssdk	marketplacedeployment	2.29.9		c0cf68b0e1c79dda859ffaa1c4bb3e79f166cddf
software.amazon.awssdk	marketplacedeployment	2.30.0		4668f7112d3a8600d24917bff01f4d5a6ba25e2b
software.amazon.awssdk	marketplacedeployment	2.30.1		0cc80f961b8b951a8a14f608a527281d658c7f02
software.amazon.awssdk	marketplacedeployment	2.30.10		ede8ae6ef38ce033a48f8609df93629850c3beed
software.amazon.awssdk	marketplacedeployment	2.30.11		93af03599323c4b8f6af3d32aec313a105d2d226
software.amazon.awssdk	marketplacedeployment	2.30.12		b02e90bcb465f33d2ab2f6810a8657425d08febd
software.amazon.awssdk	marketplacedeployment	2.30.13		295a8e9cc56f4da98fa080bb0f851b32dd2fe352
software.amazon.awssdk	marketplacedeployment	2.30.14		ed5fe23dd4037fb93de90e7a543b4ec39f421d04
software.amazon.awssdk	marketplacedeployment	2.30.15		9fc975978c39fb6293c826c56e57d55bfbb124de
