cc.ddrpa.repack	sequence	1.0.0		6f3f3113f53410e3bf8263fd2760525782106ec6
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-rc-1		4adff1a34eb24fd6c158ac669ed5199ab91e133c
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-rc-2		ad39f4a07b2a4febfc5d7cd4de4e534038484fec
org.seleniumhq.selenium	selenium-leg-rc	4.0.0-rc-3		8486ce6d2cdc349cc95c1eb1d880e0e4bacee9a9
org.seleniumhq.selenium	selenium-leg-rc	4.1.0		87182c60fd44149867ee3f7e0fb4c7f5eabaa4f1
org.seleniumhq.selenium	selenium-leg-rc	4.1.1		81d8d4238064f10b609b6582d920b506c4f5775b
org.seleniumhq.selenium	selenium-leg-rc	4.1.2		5f2f1ee175547a61fbcde041bf58922527b40698
org.seleniumhq.selenium	selenium-leg-rc	4.5.0		3aa9162b6736f83e807da71b6e962f87dbf9b153
org.webjars.bower	ng-browser-info	0.1.4		32c4e7504a9ba4955c3aa307f693873d6047608d
org.webjars.bowergithub.request	aws-sign	0.7.0		7780f3b8428b9e4cdba9cf44a572c15ae94d759d
org.webjars.bowergithub.webrtc	adapter	1.4.0		f2e4ce6b226654409ecab38d0bdebe6e29e9b7f3
org.webjars.bowergithub.webrtc	adapter	6.0.3		abc156cd6f8790110dfebb99ad5ef14cdf0be152
org.webjars.bowergithub.webrtc	adapter	6.4.0		26cf2ae955b77b187fdd46b7154d821cc0c53a42
org.webjars.bowergithub.webrtc	adapter	6.4.8		b51013f0bc231ece184e96b6bfe7ddbc0c7deb7b
org.webjars.bowergithub.webrtc	adapter	7.2.8		e7e1bd2b31735ddd5de6fa2df607406f0d4ea8eb
org.webjars.bowergithub.webrtc	adapter	7.4.0		56dbd6143eca3b0465b2409a01d17aacc1cd7227
org.webjars.npm	github-com-n3-charts-line-chart	2.0.12		12a7a93aaf025f8140fa169331892b2ec90481f8
org.webjars.npm	rollup-plugin-hypothetical	2.1.1		82caa8657eadeec22cd82924564906bd9dbe0cf9
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.1		94151dd07f153c94e1f253d1638966062dd75743
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.13		N/A
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.14		N/A
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.15		N/A
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.16		N/A
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.18		4288f839e0205ea5bdd933bdb238a18b28bea6b6
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.2		4ce90cf8731e2e663291e7273276e83d92661ade
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.3		3fe2f8b3b243052bf451e52a8b6dd61768c06fb2
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.4		0943af9c37a9a78b5e900ec977412240d81e83f9
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.5		02fda1d4466df6983e7876d13b8573c5f3b1a58b
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.6		15b25dd2a73896788d9bbc8f7ddb96d25c6c2c99
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.7		8993200b086e21472f9f149913c76221460fe589
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.2.8		1eac0fb4f6e2fa7a6b42013f6b2af4f966a657ad
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.3.0		53e0a0bf765c14d8c74338d766f7a8b9df5eee08
org.wso2.carbon	org.wso2.carbon.sample.repository.mgt	5.3.0-alpha		e80792fc6d07272b37f47b9d04aff5788e788fec
ru.androidpirates.permissions	retriever-kt	1.0.0		N/A
ru.androidpirates.permissions	retriever-kt	1.0.1		N/A
ru.androidpirates.permissions	retriever-kt	1.0.2		N/A
ru.androidpirates.permissions	retriever-kt	1.0.3		N/A
ru.androidpirates.permissions	retriever-kt	1.0.4		N/A
systems.bos	spring-1config-parent	0.0.8		N/A
uk.co.blackpepper	hal-client-test-parent	0.1.0		N/A
uk.co.blackpepper	hal-client-test-parent	0.1.1		N/A
xyz.tozymc	tc-config-toml	1.0-dev		9057f203137a59e89c33a2be5002189ffca2b310
