ch.epfl.scala	sbt-web-scalajs-bundler-0-6_2.10_0.13	0.16.0		74d4fb9dfe6b13606f98b1c9b99b70bf144d6049
software.amazon.awssdk	codecommit	2.20.32		836ef90c0cef8e3ef193b9dd65b67f68529a0cdb
software.amazon.awssdk	codecommit	2.20.33		d1bc240c4363182ecb5abbf4bb0331caf854978a
software.amazon.awssdk	codecommit	2.20.34		2e146196c553da2c89340cfec1d3315c19ef4f49
software.amazon.awssdk	codecommit	2.20.35		a7754f6484734269253d7e5049e7e98eb8ffcc48
software.amazon.awssdk	codecommit	2.20.36		8e2370cea9807a8143d974915e104f1d7e9536bc
software.amazon.awssdk	codecommit	2.20.37		5bf3fdda658830f52c79251a61f1a84cdf345be8
software.amazon.awssdk	codecommit	2.20.38		57469fa89d6e0ac2d67470dcdd96bf000b6f6557
software.amazon.awssdk	codecommit	2.20.39		f9659fa10beacc39dece88b79c1dbc5326af8fbe
software.amazon.awssdk	codecommit	2.20.4		8f5c9c6ff03107a1d6f50f845e7b138903a15585
software.amazon.awssdk	codecommit	2.20.40		539e9715b589e1f14fb1b0b50513788abdd80d24
software.amazon.awssdk	codecommit	2.20.41		8707d32d18831db06b24824b4a08c20ad6e4e3a5
software.amazon.awssdk	codecommit	2.20.42		ced7f77f14bd8a494d4a292a4d3a0ed04d8b04ab
software.amazon.awssdk	codecommit	2.20.43		c414949a054bca994d9f4eebdb1e7efb19fcfb5a
software.amazon.awssdk	codecommit	2.20.44		033bb8694367f0bb77c05c0f756e3acb77b6ff86
software.amazon.awssdk	codecommit	2.20.45		53bf1b24fc1b60353c9ee8ae164cbd2b1810eae6
software.amazon.awssdk	codecommit	2.20.46		5734d428b184b8dd8486edf90341a013ac17fd3f
software.amazon.awssdk	codecommit	2.20.47		bfc5a26585504aba8b78e1b5825b3d094eaf9830
software.amazon.awssdk	codecommit	2.20.48		b3b862f08ae7d1dc585db6efd82a7cf44caae4b9
software.amazon.awssdk	codecommit	2.20.49		921dbb30ea631a67c7af147563df961bf15d4b26
software.amazon.awssdk	codecommit	2.20.5		aa3e2a7a1404b36246b1e4113af3d649170186cd
software.amazon.awssdk	codecommit	2.20.50		2429584cba78c5a7b70d7ff4a0dc5e8b4abcd074
software.amazon.awssdk	codecommit	2.20.51		6f89c43a3bff215f270b55aec5d9ab3c2d5e0280
software.amazon.awssdk	codecommit	2.20.52		cc90096e74e6802b9e685d1d47701950dea78f2b
software.amazon.awssdk	codecommit	2.20.53		9242290591c3cf09c70e9085246bb568c365d815
software.amazon.awssdk	codecommit	2.20.54		1bc96446c5358d1fc711de3b2ddfddaca60a8f93
software.amazon.awssdk	codecommit	2.20.55		8ad70bbcaad07701c1e57f4ac8d07cdb8bb48579
software.amazon.awssdk	codecommit	2.20.56		5976434c7bbdc7cf20e6b175cd7766258caad0aa
software.amazon.awssdk	codecommit	2.20.57		171b32ba9c27dfaadd469a401d4bf12550a2d8a9
software.amazon.awssdk	codecommit	2.20.58		58b53880b2d42095d8b27d63cfe0243f825f3bbc
software.amazon.awssdk	codecommit	2.20.59		eec30355c20ca658224e5b4668ae7dbc16e2d4ee
software.amazon.awssdk	codecommit	2.20.6		bed2893ad2e7c29cc4ddc4d9756f45ed195e061d
software.amazon.awssdk	codecommit	2.20.60		d1a2ed5fe80fc5061f090db2305e1c87e4d4f750
software.amazon.awssdk	codecommit	2.20.61		73f6afb8c2c7ba14697d88f2680658ed57292df0
software.amazon.awssdk	codecommit	2.20.62		c3a069239664811cfa1b96997a21caa79513831e
software.amazon.awssdk	codecommit	2.20.63		7ead6f42c3edb718284a77b641887c2754875074
software.amazon.awssdk	codecommit	2.20.64		fda622087e070d7bea5c6396aafffa3922d7e5e1
software.amazon.awssdk	codecommit	2.20.65		b831a63ccb21e81ee0ad3ee033c74781f42198a9
software.amazon.awssdk	codecommit	2.20.66		b73bd9592fde5c52074d14d5a2fdad4aa673bae0
software.amazon.awssdk	codecommit	2.20.67		1fc9ba759b106c44a6ff313b7663c341fa4fda92
software.amazon.awssdk	codecommit	2.20.68		90f43f5f5b39a23320a4e403d85130b09e272d3d
software.amazon.awssdk	codecommit	2.20.69		980974f5833948f14ec4661f4d4ff2fa6f8c1672
software.amazon.awssdk	codecommit	2.20.7		9b1716114bed86d5d432b9914a4112fc61600a8c
software.amazon.awssdk	codecommit	2.20.70		3e094d202f9d7a9e8a344f73233b771082ac04b0
software.amazon.awssdk	codecommit	2.20.71		3157b1c0ad872795c7dde7bf506e27bed45525de
software.amazon.awssdk	codecommit	2.20.72		515edfc2c2cabc0f55b65e7fa20b31e2fb39fd28
software.amazon.awssdk	codecommit	2.20.73		02f04ee9b5de81f763aa040726db16242d02896f
software.amazon.awssdk	codecommit	2.20.74		864ef1749d3a6da6efc762af373f608134eec063
software.amazon.awssdk	codecommit	2.20.75		abafbb9be6c9e256bf9c7b091909ac338c4d0c7b
software.amazon.awssdk	codecommit	2.20.76		b2e5c22df48104b4e0e45c022828d92ce7f519c7
software.amazon.awssdk	codecommit	2.20.77		6f3b65d4a6b8944dd271ff89a227a0319fb4fc66
software.amazon.awssdk	codecommit	2.20.78		f84bd442feeccfc2be57fc3e22d57a0f714b482f
software.amazon.awssdk	codecommit	2.20.79		0a1310d8f8368a4d0f69716b2a6e5de92e1b4e52
software.amazon.awssdk	codecommit	2.20.8		36a8234a78c58f93943171a9be05de646d135dc1
software.amazon.awssdk	codecommit	2.20.80		7025415f17189cb3fc63d6e9c02374ba4c1df92d
software.amazon.awssdk	codecommit	2.20.81		a6057e1a75fd29681c9476aa8eafbf5379784b93
software.amazon.awssdk	codecommit	2.20.82		e78007dcf25639ce3ee8b9c74a62d5412351cc80
software.amazon.awssdk	codecommit	2.20.83		2314fe46e4e79923f70623d6c2e7a8eea3931c5b
software.amazon.awssdk	codecommit	2.20.84		321345a5303b79b01569c3e06b8071b3f1c0d943
software.amazon.awssdk	codecommit	2.20.85		0264f83b39ec749a62a776f0f2427e5ba3324793
software.amazon.awssdk	codecommit	2.20.86		9a446c6aada95587adc9811eefc65b8211180a6e
software.amazon.awssdk	codecommit	2.20.87		985b14bf425fa4d63c7c1a0fcd401bb7e52d6a7d
software.amazon.awssdk	codecommit	2.20.88		a3570b96cf574069d376b0e3635d0aff43a32179
software.amazon.awssdk	codecommit	2.20.89		ddc155a10e04b2577a29a7df8c31558eb3c3e855
software.amazon.awssdk	codecommit	2.20.9		fd9c7b7d5902b8639f70c157d221e8e6453feccf
software.amazon.awssdk	codecommit	2.20.90		de3ae0df61f91664b7fe3e16c1246762fb5de0c5
software.amazon.awssdk	codecommit	2.20.91		a87033cc1b8667bace9971b39e439c42f60d95be
software.amazon.awssdk	codecommit	2.20.92		bf6f83dea3ab088b4ba80a89d14a1df660031bef
software.amazon.awssdk	codecommit	2.20.93		6cd67646b7343a5ab8dfa4cb2f8be0ebd1e7c9d5
software.amazon.awssdk	codecommit	2.20.94		20e3ce4da3327a4628e07df6f28e597f89526305
software.amazon.awssdk	codecommit	2.20.95		35b3fd68b6430e12dcc11d9246faa2f6d9ae167f
software.amazon.awssdk	codecommit	2.20.96		2e60e9bdd5a2a23860b5470c70e0467454e9e895
software.amazon.awssdk	codecommit	2.20.97		15dde3b7bae368ef535004c2188b5eada778dee1
software.amazon.awssdk	codecommit	2.20.98		65244cfe88c55289e7c2905a2c771ada738254e3
software.amazon.awssdk	codecommit	2.20.99		d5c722180baeb9ea50a27bc0593291faffe606f3
software.amazon.awssdk	codecommit	2.21.0		2cf78b605566e917d2a7235ff5f160d090e290eb
software.amazon.awssdk	codecommit	2.21.1		1888b40f4bbb7ff464ff4101911fc61bc46006c0
software.amazon.awssdk	codecommit	2.21.10		78495dd045c24db2155065e55f51e266b2dcfddb
software.amazon.awssdk	codecommit	2.21.11		629e0b5c97cdb9ce247b4865e6b3fa5937e020c5
software.amazon.awssdk	codecommit	2.21.12		624ac89707970c730e563d6d31ea0e294126ca00
software.amazon.awssdk	codecommit	2.21.13		a3a00c83ff578fa4e9a3cbc40b34ed5cbcef0eb6
software.amazon.awssdk	codecommit	2.21.14		efdc50ff5584d533e517b08f29b2b634da401fdf
software.amazon.awssdk	codecommit	2.21.15		3d64de8aeefc48eba8eaeb4cc035417ad01d65df
software.amazon.awssdk	codecommit	2.21.16		6a57cdda0e1c93cd8bf48f483ccfac6216fbb9d3
software.amazon.awssdk	codecommit	2.21.17		ebf57deaacf374fdf0a4047d6d8a0ac9b705494f
software.amazon.awssdk	codecommit	2.21.18		922f7716be18c19539d7c7e4f61b996b7f9076af
software.amazon.awssdk	codecommit	2.21.19		b2159e14bf2a7d1e1e9bfc4d48e89c96e82a4bbf
software.amazon.awssdk	codecommit	2.21.2		be4e3db995c7bffc72111de94574741c0e20e584
software.amazon.awssdk	codecommit	2.21.20		9a66a6debefc82daaad7e17ad6f4364affce7111
software.amazon.awssdk	codecommit	2.21.21		67f173767ad2aa0298da3225d07d188c31b2c587
software.amazon.awssdk	codecommit	2.21.22		9e97ec6b5e1e796fbb6d0641560563a85f642d21
software.amazon.awssdk	codecommit	2.21.23		70b84fb937ff1edc73831f9486f323013581963a
software.amazon.awssdk	codecommit	2.21.24		6ce0856ceadc9161a8f01804f0e834aa09e7b9fb
software.amazon.awssdk	codecommit	2.21.25		003a13943fd14c4a59b478f81279dd21a888c640
software.amazon.awssdk	codecommit	2.21.26		34fafa027af3d8202f1b345b5a2ffe677cd3ef9e
software.amazon.awssdk	codecommit	2.21.27		7af4194de3cac24540a60ef58a0ed712ec9451b6
software.amazon.awssdk	codecommit	2.21.28		6a39ab0cd2613d4065c07b2e2468ad7a2d143fff
software.amazon.awssdk	codecommit	2.21.29		bfe17eed53df6404fd6ef1e8ee51b9b94ad4bd5d
software.amazon.awssdk	codecommit	2.21.3		d0e2eeaf673b17e08602e43a5cf49c61ec9fe6ef
software.amazon.awssdk	codecommit	2.21.30		01918b33063e8ca29c14a68483eb30305c46a941
software.amazon.awssdk	codecommit	2.21.31		b939342e37565855994b969bc8bc872213b3ec7c
software.amazon.awssdk	codecommit	2.21.32		336a11f2f1511a499718e3bee2239eaf22c8725a
software.amazon.awssdk	codecommit	2.21.33		1770098747638b2f08f988d08aef9a7421c6b0bc
software.amazon.awssdk	codecommit	2.21.34		119de35f5da67758e70bf434a231377728e04b6b
software.amazon.awssdk	codecommit	2.21.35		e00773331e7cd909650b0bfc3530f309341d8298
software.amazon.awssdk	codecommit	2.21.36		2431c7c9fdb8c32d05da95fae1468b7d84a640b5
software.amazon.awssdk	codecommit	2.21.37		2b3fdfd50689160dd64d9f52c816bd741e7b09be
software.amazon.awssdk	codecommit	2.21.38		90ad9f0bd171974361f9cd85512ae2e7e5ab53c4
software.amazon.awssdk	codecommit	2.21.39		ff8d558eaeda1692ce4ebde001a4224260d15ca2
software.amazon.awssdk	codecommit	2.21.4		4bb36c988579ff36848084ff1b92cf54617864b0
software.amazon.awssdk	codecommit	2.21.40		293d52b013d0251d7b4a7946ff5fbc899fa1a597
software.amazon.awssdk	codecommit	2.21.41		84ef6129f0d3065a00705947eae43b8e107ccb50
software.amazon.awssdk	codecommit	2.21.42		a0e1657f874c9c94c78abfd3bf95309213c1e81b
software.amazon.awssdk	codecommit	2.21.43		430164c2c58fa6c9d1da39b10aa9f157255a8523
software.amazon.awssdk	codecommit	2.21.44		70c6cd0844f677dc7e211f7cbdc88e6e48d2a728
software.amazon.awssdk	codecommit	2.21.45		fa5345425a27cb18384cbbec85669ed250eb54f9
software.amazon.awssdk	codecommit	2.21.46		5cfa17a3b1b375ed51f2d4ad932eb59904143c0c
software.amazon.awssdk	codecommit	2.21.5		28fcab0a7f52bd2fde03317c2522998c8a6e8866
software.amazon.awssdk	codecommit	2.21.6		063fe15b726bde2601803991fb04b0c99a3c2e3b
software.amazon.awssdk	codecommit	2.21.7		5a8c1932118adcdfd31ab6bafb8ba6ab6909fcf3
software.amazon.awssdk	codecommit	2.21.8		a6ecb5a271f86f00d61cc48f9eb65577c839db6e
software.amazon.awssdk	codecommit	2.21.9		2a0880cfe46b6b94b0b71de748bdeb13d61562c7
software.amazon.awssdk	codecommit	2.22.0		1fc686092baaf84b0d1e8c6f72317de3ffb590bb
software.amazon.awssdk	codecommit	2.22.1		63f37985f185653c373578a29e5502533f124d08
software.amazon.awssdk	codecommit	2.22.10		87f7f1c4c124c7e327dc5d446f4a278441d21502
software.amazon.awssdk	codecommit	2.22.11		4dd126e8d6fea8fcb81d78d2bb94cd2b19e0bd02
software.amazon.awssdk	codecommit	2.22.12		078f11cb91c3086788cc019405668e375c6bc513
software.amazon.awssdk	codecommit	2.22.13		34ba9df335dadc35b93de016b8b6f1a6b2cb9291
software.amazon.awssdk	codecommit	2.22.2		c395fd75523e0204c88dc2efe7b5a4d55b27873b
software.amazon.awssdk	codecommit	2.22.3		acf628283e42af4c99d4ae6680e949f4e9670b25
software.amazon.awssdk	codecommit	2.22.4		ecd9a8dc957d436d4394371d9bad808cec2b2edc
software.amazon.awssdk	codecommit	2.22.5		f5306ce377357c1b20a69af88e7b18b4e12898eb
software.amazon.awssdk	codecommit	2.22.6		5c626096c65949e4cd806609415f6ad9f78db5a1
software.amazon.awssdk	codecommit	2.22.7		9512159291358b69c00098492df8cd60db208ab9
software.amazon.awssdk	codecommit	2.22.8		656719e98235386b60f7e0d7ce7e7c7d07597f10
software.amazon.awssdk	codecommit	2.22.9		3875c79a3a75b63c1538ab1ba4c750ec8c183893
software.amazon.awssdk	codecommit	2.23.0		53f4cf19b5488ed237eac508f56987eafe9d7ddf
software.amazon.awssdk	codecommit	2.23.1		73719b16a9662b86e123a4c51991a26e562418b4
software.amazon.awssdk	codecommit	2.23.10		197fcd8955f14b1a0a9cd8e3263502987b404d11
software.amazon.awssdk	codecommit	2.23.11		91e6a08ad71c0f2276404623c4014ed4f4cc94a4
software.amazon.awssdk	codecommit	2.23.12		c7d163a974cdd7b7bf43141e19ee2e8d24457337
software.amazon.awssdk	codecommit	2.23.13		cf971a2c5f72c19f5e2d14d938e17c4ffca5ea1e
software.amazon.awssdk	codecommit	2.23.14		bd30c5af9ef8d91b7b5e87d662956ab9291047ec
software.amazon.awssdk	codecommit	2.23.15		b2822d2496e116d2fe15097647e83325e1f83381
software.amazon.awssdk	codecommit	2.23.16		7231a20b5a6e21de5747857e57ccddaec1f2daa3
software.amazon.awssdk	codecommit	2.23.17		95260bb4ff6ea0137b2e2a42f755ce78f137c754
software.amazon.awssdk	codecommit	2.23.18		1c3ccbe1383d452232f2f62ded9024c2fb56d8ac
software.amazon.awssdk	codecommit	2.23.19		807265abc5b79c0dd902d68e5edc480001518df2
software.amazon.awssdk	codecommit	2.23.2		873076caddbd890f55cd4d778f87debb28f2cd56
software.amazon.awssdk	codecommit	2.23.20		063e813c322b1470e2870d9dd3dcae68df81cdf4
software.amazon.awssdk	codecommit	2.23.21		235a30838710a7db7d49dd4a77f48b6150a29e6b
software.amazon.awssdk	codecommit	2.23.3		7da4b07852cfc0687c423c39c0ae7cb0d80a5dc7
software.amazon.awssdk	codecommit	2.23.4		0cbbe6b69fe5028f4e1e8fe16d4598787d67124b
software.amazon.awssdk	codecommit	2.23.5		fdb3136d45abe62a627c07aca797b22c0e5a8f9a
software.amazon.awssdk	codecommit	2.23.6		9d55cbf15d41df11c1ab4261de4fb0dce5028215
software.amazon.awssdk	codecommit	2.23.7		0f94fefca8c96c678c38d52db19ccc2cebb28e50
software.amazon.awssdk	codecommit	2.23.8		6d6eaa24182c590185d2031c51d2d7887b7d6476
software.amazon.awssdk	codecommit	2.23.9		c8aedc1704c2ed71a2c4ceccad3cb31f6d0bde4d
software.amazon.awssdk	codecommit	2.24.0		abebaf400d2fe78a49afbeade8ee0b6dc0ec8952
software.amazon.awssdk	codecommit	2.24.1		3b62e33b5d3934ee6f97f00454e0b53a22138017
software.amazon.awssdk	codecommit	2.24.10		8f4b986349b60c0a3da969609327077b8d6abd71
software.amazon.awssdk	codecommit	2.24.11		3766708c77381e6216538b66a4c7663bd35c3056
software.amazon.awssdk	codecommit	2.24.12		e1729174c789c77e64212346f146b60579b01499
software.amazon.awssdk	codecommit	2.24.13		9abea817f109cdebba283d4fc571f6d62900d0b7
software.amazon.awssdk	codecommit	2.24.2		17deeae09e1e27d5aa0338e5b6218a5d4758eafa
software.amazon.awssdk	codecommit	2.24.3		fb8e7eec4eb2ac6ff115e050033d9bf9563a2953
software.amazon.awssdk	codecommit	2.24.4		6e941f48d55763df293eb17a5f05e36dd381f1a4
software.amazon.awssdk	codecommit	2.24.5		33f2db50fe73243cde555dbdab7ac5504b8e6970
software.amazon.awssdk	codecommit	2.24.6		346d97d49ca61586267579c06400dcab5f85bd26
software.amazon.awssdk	codecommit	2.24.7		57198498a1364bdc4acd04418dab6222086dfb40
software.amazon.awssdk	codecommit	2.24.8		d12e5ac3122134fb3ae79103242ffaf0e224a322
software.amazon.awssdk	codecommit	2.24.9		f10e9e02433f424365ee989165d306064f19d381
software.amazon.awssdk	codecommit	2.25.0		fb78d9040b431b371314a0c33365b9dca616dd38
software.amazon.awssdk	codecommit	2.25.1		b6875180e1a4437deb905ba510935c66278aa0a9
software.amazon.awssdk	codecommit	2.25.10		65c5e14827c82ff5d432ec3c0e5ab13fd9f33f14
software.amazon.awssdk	codecommit	2.25.11		abd9dfe1aa40f46a6f89648034f213cf0af7b7a8
software.amazon.awssdk	codecommit	2.25.12		bd2b0cd6ae5ea5aa810700c8ce548c3f09e5b620
software.amazon.awssdk	codecommit	2.25.13		4ae565e9beaced72a65b05ef0f45c7582439fff1
software.amazon.awssdk	codecommit	2.25.14		9169639b0eee9ea93960023b3cc848a081256dec
software.amazon.awssdk	codecommit	2.25.15		8dc20c5877c807c71641743b20c6836b92819bb2
software.amazon.awssdk	codecommit	2.25.16		77192013dd8922a209b512e62ad726e74db2e049
software.amazon.awssdk	codecommit	2.25.17		dd06306ade62ccdf14d65f2df0e92fac1e89ee65
software.amazon.awssdk	codecommit	2.25.18		983586eeaa5dcf9a2fa9c47a9b30e7c72fd447c5
software.amazon.awssdk	codecommit	2.25.19		13eeed95ecdbb420354bce7768b193d486c9886a
software.amazon.awssdk	codecommit	2.25.2		6e37c1f58015a3ce2756ef01a94e45011855dc48
software.amazon.awssdk	codecommit	2.25.20		23db9c9ce13c2c85a61c344474bbd73a1b111b69
software.amazon.awssdk	codecommit	2.25.21		32f81116f44e3b60d71cf3aa6422913a74f211c0
software.amazon.awssdk	codecommit	2.25.22		0af81d44d97508657a6e23b685fbd172352e7171
software.amazon.awssdk	codecommit	2.25.23		d8278cca47adec88677cf85c2d482a65c16c2202
software.amazon.awssdk	codecommit	2.25.24		a64a92074ccbf220364e87769dc7bc134ddb5d46
software.amazon.awssdk	codecommit	2.25.25		3b7f070f8b1b7088f37c202eb6d95a4e123aa7c3
software.amazon.awssdk	codecommit	2.25.26		931168c5731fabee298799e081f826d45a6b9649
software.amazon.awssdk	codecommit	2.25.27		7e05a165191372129525bb64fc036d17b9d18f0d
software.amazon.awssdk	codecommit	2.25.28		57cc918e84582b35674d0e9f7f1d63c71f4e99ea
software.amazon.awssdk	codecommit	2.25.29		db3425d5cbb58b083c16620e14ffbd02cdc91a34
software.amazon.awssdk	codecommit	2.25.3		603185c443b129f3acd8a37d58e8f0a72011c782
software.amazon.awssdk	codecommit	2.25.30		81a4f86435238c1c4c64f5f44454eba311137427
software.amazon.awssdk	codecommit	2.25.31		8b6666e3d8f3beda060f1dcb9677fea6b91a4a27
software.amazon.awssdk	codecommit	2.25.32		3b576cc63d8cba1c31b34a5c68b980bca16b5592
software.amazon.awssdk	codecommit	2.25.33		e1481d9abdf97155dd40f74d68eb5911d0bfb371
software.amazon.awssdk	codecommit	2.25.34		0c0fb886d141412bd7baf04878a6edc7c714ad26
software.amazon.awssdk	codecommit	2.25.35		cb64f5968bcf41071b428c341046e1492df5c6c1
software.amazon.awssdk	codecommit	2.25.36		eb8f15f2fe582b710981b6ec06b0bb0386327fbc
software.amazon.awssdk	codecommit	2.25.37		c76c6d7bb7fd7bb6b8bfc61365281b628da89d7b
software.amazon.awssdk	codecommit	2.25.38		4c5dc5009cf24d208f5049d7af138edf535e1241
software.amazon.awssdk	codecommit	2.25.39		c4db7413e97f0afe5761acd3c9a152dafede76a9
software.amazon.awssdk	codecommit	2.25.4		3703e984dc19148244b79d5122c89788f46ab144
software.amazon.awssdk	codecommit	2.25.40		cab0cd80c7b54a74aa58638c3667d4a1c6a0bac8
software.amazon.awssdk	codecommit	2.25.41		4c43371cdfc36b52a30cdd119019734136cb28ca
software.amazon.awssdk	codecommit	2.25.42		ea7ed9eb3941ab116debcfe0c248364f53e29fa4
software.amazon.awssdk	codecommit	2.25.43		fb38e10c589dade2f385adc6d0f0da5bfcede60b
software.amazon.awssdk	codecommit	2.25.44		1bc901ec3e9ec79931e65ab8e6df97aa654e8a9e
software.amazon.awssdk	codecommit	2.25.45		b14911222be430e5c5ffba4a49c108386cb8be01
software.amazon.awssdk	codecommit	2.25.46		bcb8bc049864e2f28f07f4bf8c792a5501bb9b8b
software.amazon.awssdk	codecommit	2.25.47		3f13626c47c4b80b6166bc914f0e16c7dfc71512
software.amazon.awssdk	codecommit	2.25.48		bc56ad8f5621def4d8ba617cdee4ec7c10ee3c0f
software.amazon.awssdk	codecommit	2.25.49		1492dfe8aa59ecc746343064fb9e596ef3a030dc
software.amazon.awssdk	codecommit	2.25.5		5d19f53c74a9fdcae5915f2c66981d7c8e51a34e
software.amazon.awssdk	codecommit	2.25.50		cffb4872bf7088a06ea2903fa2a0a23ee7eb5fcb
software.amazon.awssdk	codecommit	2.25.51		2172c49baf073ca983efda654f7396613a549f9b
software.amazon.awssdk	codecommit	2.25.52		d9cb013b3aca3218f75c5d1b37bb1e818b2c3c73
software.amazon.awssdk	codecommit	2.25.53		db80181130a177f3fa665d5c191a0c5d6d6fe2f9
software.amazon.awssdk	codecommit	2.25.54		95b361c80b082b486770d33b65b5da9188238de0
software.amazon.awssdk	codecommit	2.25.55		12609131530978c82e71727ab98be4f99d95d0da
software.amazon.awssdk	codecommit	2.25.56		03c8e7deaf32ae04573cccbdb3e5b4dcc8a89803
software.amazon.awssdk	codecommit	2.25.57		6a39cbe18d466cf99a1eb9343ed59644959d8798
software.amazon.awssdk	codecommit	2.25.58		280decfba292d0d5747cd6261e64383b4b503e39
software.amazon.awssdk	codecommit	2.25.59		83803a9c53df076f2546a872fe84a5e22adbb6ea
software.amazon.awssdk	codecommit	2.25.6		6f5334751c1effba8562375928d41ab4003eb68f
software.amazon.awssdk	codecommit	2.25.60		9f17e153657246288ff55a1c92baef6c2ab989a3
software.amazon.awssdk	codecommit	2.25.61		53f71263a3b5bb88d5e0dba653f9664b761a0ec0
software.amazon.awssdk	codecommit	2.25.62		69844444fb25cf867c5a305b0f67907a9860f152
software.amazon.awssdk	codecommit	2.25.63		85b5d7cf07581d65b55dc34cf103bdd0bea34cc9
software.amazon.awssdk	codecommit	2.25.64		9df3c75e2a4891a4044cfac645652b16264e1f61
software.amazon.awssdk	codecommit	2.25.65		f9a9d8f783aaa2b370639e19faf5401933a26ff3
software.amazon.awssdk	codecommit	2.25.66		0a1a8cca4af2de2ce64009e394e0cbe269ae7ecc
software.amazon.awssdk	codecommit	2.25.67		5f308df7d40b2572cac0a1e2031e5b6d4ec461d7
software.amazon.awssdk	codecommit	2.25.68		94c9a4f6e5ab05d1688ed2fa5e4d1c122629c91a
software.amazon.awssdk	codecommit	2.25.69		16e719ab0858a1db89ca665276aa290814383ef6
software.amazon.awssdk	codecommit	2.25.7		0ff99dddb0c1c4eaa126f3d1791c684f8eb6842b
software.amazon.awssdk	codecommit	2.25.70		c7338a6fd7e0f1791f5cc4c628cb676a6bce85fa
software.amazon.awssdk	codecommit	2.25.8		d623bb49faf818be6640acfd969c9d009edfc79e
software.amazon.awssdk	codecommit	2.25.9		9595d5c687522d3a9f4abdf1ba51cd8193a2cede
software.amazon.awssdk	codecommit	2.26.0		64494d61f7491188db4135d1f7912b9d14a6cb50
software.amazon.awssdk	codecommit	2.26.1		740c64063a333ce4668015df0a400a346382e9a5
software.amazon.awssdk	codecommit	2.26.10		a2b26f2e195d58fda06c55534dfa00b4154d2c1c
software.amazon.awssdk	codecommit	2.26.11		e780350f8fc0cf67885e85a294a5728e0afa4979
software.amazon.awssdk	codecommit	2.26.12		72647366319cb21651f3e28862dcfb34f6296b4e
software.amazon.awssdk	codecommit	2.26.13		1e299482cf884783d5899eb976e1992b45e0e5d9
software.amazon.awssdk	codecommit	2.26.14		615dacf1c36dab6c3ac2c4a888d8363fb046897d
software.amazon.awssdk	codecommit	2.26.15		cf72baa60106c18041f363e6b09f2e35a0b9aaec
software.amazon.awssdk	codecommit	2.26.16		80df2baca2da97625799df0dbadbbfb77e7efc43
software.amazon.awssdk	codecommit	2.26.17		1398d931ccc5a96ffc1381b73fff14e6109112d0
software.amazon.awssdk	codecommit	2.26.18		2c8a25d7b60af56e2fa258e87440a196c77bb318
software.amazon.awssdk	codecommit	2.26.19		507d55d2035ba3226abe8c3ec8f6a195cb7618a2
software.amazon.awssdk	codecommit	2.26.2		f48b328472d36e4d1247ccb271225e7c968bc744
