ba.sake	kalem-core_2.13	0.0.1		411234f6035ba1b29c97abf39c428277383d2726
org.jdtaus.banking	jdtaus-banking-spi	1.12		5c869cb65a85ab5f7565cda8f35e32c67788e1b8
org.jdtaus.banking	jdtaus-banking-spi	1.13		0703a6782f6bb20a2d851e76fa0a9ec45340d694
org.jdtaus.banking	jdtaus-banking-spi	1.13	project	ebed6136d7dde0ecad4fbfabde7d02416af239c9
org.jdtaus.banking	jdtaus-banking-spi	1.13	site	808e4cd4bdda6b00659c525228724f317b5751ac
org.jdtaus.banking	jdtaus-banking-spi	1.14		380ca8d0229e8b1464da7f8024a5897421f09eb6
org.jdtaus.banking	jdtaus-banking-spi	1.14	project	0749dcc17a6365cffaf02011f37ff138360860fa
org.jdtaus.banking	jdtaus-banking-spi	1.14	site	a63481b65a05458eecb2b7bf13581ada7a8f9414
org.jdtaus.banking	jdtaus-banking-spi	1.14.1		dd77271c8999cdbd20eb386492b0a6babd08453e
org.jdtaus.banking	jdtaus-banking-spi	1.14.1	project	8db882b0f16935ef101fa8d270129438b839b87a
org.jdtaus.banking	jdtaus-banking-spi	1.14.1	site	f6bd055896ad9b93cdd3fe473626a67a304a40b1
org.jdtaus.banking	jdtaus-banking-spi	1.15		cf5ab7f3a74aef638ade8d82c74d8c57b4712517
org.jdtaus.banking	jdtaus-banking-spi	1.15	project	fa7a75add64d235bcf21061b77f00507a5f9088f
org.jdtaus.banking	jdtaus-banking-spi	1.15	site	c74404ccf09124cdc5a523fc9f8fae019130ec58
org.jdtaus.banking	jdtaus-banking-spi	1.16		f343e6094c63e6a1a2a306e1475debeb254c1772
org.jdtaus.banking	jdtaus-banking-spi	1.16	project	dd5e68107519e38db828cba55846947aca44402a
org.jdtaus.banking	jdtaus-banking-spi	1.16	site	9098dd523245041128a4607966222f5f9e867237
org.jdtaus.banking	jdtaus-banking-spi	1.2		88f678749121a3b078e52344351f80fad619c573
org.jdtaus.banking	jdtaus-banking-spi	1.2.1		c14fe4119684819ab2977575ca3fe6970a7756e5
org.jdtaus.banking	jdtaus-banking-spi	1.2.2		54ad694f1b25a16d074ceeb649035ddecfdf705f
org.jdtaus.banking	jdtaus-banking-spi	1.2.3		fdf441129b6716a23e471fc466bc2c6b57f4f02e
org.jdtaus.banking	jdtaus-banking-spi	1.3		321c5e545ae7fe161fb7f67a94fc315c0f52a73a
org.jdtaus.banking	jdtaus-banking-spi	1.8		fd44515747458ae44e70dbadd403c0920bf51555
org.jdtaus.banking	jdtaus-banking-spi	1.9		2cf0bfd83d95eeb9990772e54c73e5f8777d21ac
org.juhewu	juhewu-sms-all	1.0.0		adfa7ad4558cc1b32b85e2c5f1243e6faf1e1c68
org.jvnet.jaxb2.maven2	maven-jaxb2-plugin-tests-po	0.2		6f6ca5417088fc96ba6f9ce2cad218b52ea7a2b0
org.jvnet.jaxb2.maven2	maven-jaxb2-plugin-tests-po	0.3		c9bff05766868ccea561fbb038f44113109c21da
org.jvnet.jaxb2.maven2	maven-jaxb2-plugin-tests-po	0.4		c0d1518d595cce7c3536c95485b116d06dcece9d
org.jvnet.jaxb2.maven2	maven-jaxb2-plugin-tests-po	0.4.M1		57de6816edb3089fec1f7fb0b3f0763b75d1965a
org.jvnet.jaxb2.maven2	maven-jaxb2-plugin-tests-po	0.4.M2		fd31efec126389d3b66e8f21d7af8e334e963263
org.jvnet.jaxb2.maven2	maven-jaxb2-plugin-tests-po	0.4.M3		3bf796765793e5fbf53b6a4352149d2926cd8384
org.jvnet.jaxb2.maven2	maven-jaxb2-plugin-tests-po	0.5		022cd72a1d05ef6369ab43cbbc8262ec156b9af4
org.jvnet.jaxb2.maven2	maven-jaxb2-plugin-tests-po	0.6.0		8e4d3236173aa8a0693921fa17a3045d1ebff390
org.jvnet.jaxb2.maven2	maven-jaxb2-plugin-tests-po	0.6.1		4637d67164f218fcf26ce3d4d24c5d526c1ea01e
org.kobjects.konsole	demo-wasm-js	0.8.0		N/A
org.kobjects.konsole	demo-wasm-js	0.9.0		N/A
org.kuali.maven.plugins	maven-dnsme-plugin	1.0.2		e1df4d2e5d5cea97c707a3718042d83ad4f91942
org.kuali.maven.plugins	maven-dnsme-plugin	1.0.3		48f3f32f4431ea5e951a03c43300031d9f443983
org.kuali.maven.plugins	maven-dnsme-plugin	1.0.4		b680bc81452a64da53d0e7dff014c4223e555739
org.kuali.maven.plugins	maven-dnsme-plugin	1.0.5		d8fa89e6cd27a48165a8adf98da5d4417423a31a
org.kuali.maven.plugins	maven-dnsme-plugin	1.0.6		87534bb1ff6624572d62e8cf6f6d1317e9065ff2
org.kuali.maven.plugins	maven-dnsme-plugin	1.0.7		2af8cc5ee42849fe392997f58b416d0be6855720
org.mvnpm	svg-path-sdf	1.1.3		b906dc7f412241a31cf1906b560c1a728350e310
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.10.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.10.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.10.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.10.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.11.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.11.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.11.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.11.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.11.4		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.12.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.12.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.12.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.12.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.12.4		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.13.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.13.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.13.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.14.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.14.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.14.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.14.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.15.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.15.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.15.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.15.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.16.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.16.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.16.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.16.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.17.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.17.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.17.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.17.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.18.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.18.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.18.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.18.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.19.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.19.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.19.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.4.0-Carbon		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.4.1-Carbon		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.4.2-Carbon		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.4.3-Carbon		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.4.4-Carbon		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.5.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.5.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.5.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.5.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.6.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.6.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.6.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.6.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.6.4		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.7.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.7.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.7.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.7.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.8.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.8.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.8.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.8.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.9.0		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.9.1		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.9.2		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.9.3		N/A
org.opendaylight.openflowplugin	odl-openflowplugin-nsf-model	0.9.4		N/A
org.opendaylight.usc	odl-usc-agent	1.3.0-Carbon		N/A
org.opendaylight.usc	odl-usc-agent	1.3.1-Carbon		N/A
org.opendaylight.usc	odl-usc-agent	1.3.2-Carbon		N/A
org.opendaylight.usc	odl-usc-agent	1.3.3-Carbon		N/A
org.opendaylight.usc	odl-usc-agent	1.3.4-Carbon		N/A
org.opendaylight.usc	odl-usc-agent	1.4.0		N/A
org.opendaylight.usc	odl-usc-agent	1.4.1		N/A
org.opendaylight.usc	odl-usc-agent	1.4.2		N/A
org.opendaylight.usc	odl-usc-agent	1.4.3		N/A
org.opendaylight.usc	odl-usc-agent	1.5.0		N/A
org.opendaylight.usc	odl-usc-agent	1.5.1		N/A
org.opendaylight.usc	odl-usc-agent	1.5.2		N/A
org.opendaylight.usc	odl-usc-agent	1.5.3		N/A
org.opendaylight.usc	odl-usc-agent	1.5.4		N/A
org.richfaces	richfaces-components-parent	4.5.0.Alpha3		N/A
org.richfaces	richfaces-components-parent	4.5.0.Beta1		N/A
org.richfaces	richfaces-components-parent	4.5.0.Beta2		N/A
org.richfaces	richfaces-components-parent	4.5.0.CR1		N/A
org.richfaces	richfaces-components-parent	4.5.0.CR2		N/A
org.richfaces	richfaces-components-parent	4.5.0.Final		N/A
org.richfaces	richfaces-components-parent	4.5.1.Final		N/A
org.richfaces	richfaces-components-parent	4.5.10.Final		N/A
org.richfaces	richfaces-components-parent	4.5.11.Final		N/A
org.richfaces	richfaces-components-parent	4.5.12.Final		N/A
org.richfaces	richfaces-components-parent	4.5.13.Final		N/A
org.richfaces	richfaces-components-parent	4.5.14.Final		N/A
org.richfaces	richfaces-components-parent	4.5.15.Final		N/A
org.richfaces	richfaces-components-parent	4.5.16.Final		N/A
org.richfaces	richfaces-components-parent	4.5.17.Final		N/A
org.richfaces	richfaces-components-parent	4.5.2.Final		N/A
org.richfaces	richfaces-components-parent	4.5.3.Final		N/A
org.richfaces	richfaces-components-parent	4.5.4.Final		N/A
org.richfaces	richfaces-components-parent	4.5.5.Final		N/A
org.richfaces	richfaces-components-parent	4.5.6.Final		N/A
org.richfaces	richfaces-components-parent	4.5.7.Final		N/A
org.richfaces	richfaces-components-parent	4.5.8.Final		N/A
org.richfaces	richfaces-components-parent	4.5.9.Final		N/A
org.stackbox.archetypes	hadoop-v1-mr	0.0.2-RELEASE		2c84f29d53ae49cf9b65675f21ff594cc8c3e42e
org.uberfire	uberfire-security-management-wildfly10	0.9.0.Beta1		d4f8d9eb06bc4722b1b4103a5b259f8ced0c9935
org.uberfire	uberfire-security-management-wildfly10	0.9.0.CR1		7123e82f9246dfbcfe60312fbff98957decd4515
org.uberfire	uberfire-security-management-wildfly10	0.9.0.CR2		9a0aa372de773f3d32e98c3028c07bf43cd06fef
org.uberfire	uberfire-security-management-wildfly10	0.9.0.Final		319d6918b3975f23056fbea9aa68506b74d26baf
org.webjars	d3-plugins	a3c809c322		612d39e26ecc00bfb4e3836474d4d220b0b0f7e6
org.webjars	d3-plugins	da342b6		75d3f35a45a3d36a9e6ef6c46e05581bcf80f9ef
org.webjars.npm	bulma	0.0.8		124560911a4aced784106de732e307dbc8d0aa4d
org.webjars.npm	bulma	0.0.9		d45a4fd5521a57d705675e39ded1415844699296
org.webjars.npm	bulma	0.1.2		a5d9fcbd169b8c7349519c872ee15e8502c2b494
org.webjars.npm	bulma	0.2.1		ce9d7397ccc9f249e37a72dafa5551921327519b
org.webjars.npm	bulma	0.2.3		0ff4953b3b549d8cd4093f904afd9be6b266c6ec
org.webjars.npm	bulma	0.3.1		7f0232c80c3118d6d5127f8e5119d1ea67174232
org.webjars.npm	bulma	0.3.2		fd0de7d79c6e0e62da9d3fdd0a44c36ff68042af
org.webjars.npm	bulma	0.4.0		18b51838da311a0f7abe67fadef50efba5976d94
org.webjars.npm	bulma	0.4.1		c8143afa183e954c00cb5afe6c420e7f84d3480d
org.webjars.npm	bulma	0.4.2		a51c9399461d41d7ded3ab583516e2d55fe5d268
org.webjars.npm	bulma	0.4.3		22396f5d48cf02cecde0a961074ac6e0e3ef97f6
org.webjars.npm	bulma	0.4.4		ea48f755ba7475c900c41498cd2543b44c5a3071
org.webjars.npm	bulma	0.5.0		c2bdf72c9494943fc7395acfa0618f9f3a91d4cf
org.webjars.npm	bulma	0.5.1		d61bd73b1c63a722524f7d961982976f22854e3d
org.webjars.npm	bulma	0.5.2		0192be776045796327d7d9bddc68b0f6ec73117e
org.webjars.npm	bulma	0.5.3		4d2597bfe205d070ab860f283e3496d27c1fedee
org.webjars.npm	bulma	0.6.0		5eded358fca4aee8307313556d365c489e46b01a
org.webjars.npm	bulma	0.6.2		eecfcc6bee3c1b21d020951cb76446d79d1b0092
org.webjars.npm	bulma	0.7.0		8a0f70e897730f68fe24a550dd128427a2408c63
org.webjars.npm	bulma	0.7.1		bd6c3ce250a0c84f50a213d2df15227861ef133c
org.webjars.npm	bulma	0.7.2		7ac3d37904bd00484fab6d4665001445be0e0774
org.webjars.npm	bulma	0.7.4		063da2a87ede55c33f659341a05753d0c468d51d
org.webjars.npm	bulma	0.7.5		512e2275f551811f5251c848ab33b1db4f1506bc
org.webjars.npm	bulma	0.8.0		54bc4b5c89fe93cb5a0891dcfb9475ae455016e1
org.webjars.npm	bulma	0.8.1		9e47107a5120556cc0bbaaa98f240aca677ececf
org.webjars.npm	bulma	0.8.2		077f207953c883d555cbac51bd9a440ee42f8c3f
org.webjars.npm	bulma	0.9.0		a2cb5e0f79a3eb63ae10b951dfd6c4aa45c29528
org.webjars.npm	bulma	0.9.1		1844970e02536e16b74a57eec037074aaffc52fd
org.webjars.npm	bulma	0.9.2		31ea1b43eef141a6ffc9f982ed8667ff96e60428
org.webjars.npm	bulma	0.9.3		24576aa6ad7531c9ec420ea34dce749af1b6b67a
org.webjars.npm	bulma	0.9.4		9a83a68167b017d557fb8c2533284d13c39d1918
org.webjars.npm	bulma	1.0.0		a9ebd271852edd27715e2fcf786e80960d4c9c13
org.webjars.npm	bulma	1.0.1		943fcc32d0c565e61cfe061d245c03f30f90398c
org.webjars.npm	bulma	1.0.2		9bbe464816ab4800711e0d6c1c22d745048d0d55
org.webjars.npm	bulma	1.0.3		b3febb5d712173aede8c827f6f472dec01e6096a
org.webjars.npm	bulma	1.0.4		acbc77e4a19cb11da9ccf8b3a58629368ef25eaf
org.webjars.npm	github-com-TypeFox-monaco-languageclient	0.9.0		0a170e72d189bf3f13be3605209c96f784f99d8e
org.webjars.npm	react-jstree	1.0.0		1d5c94a3d9b5d80dc7056dda3a4394c6aab8eb94
org.wildfly.arquillian	elytron-standalone	2.1.0.Alpha2		bb1138f9543f0a1133963ad77d7ce6efbcdd3a4b
org.wildfly.arquillian	elytron-standalone	2.1.0.Alpha3		35408a0adf61c49adb222eb1093baca31ff13e9e
org.wildfly.arquillian	elytron-standalone	2.1.0.Beta1		7dcd0bf88134c0a25bf7262fae14806d60c141cf
org.wildfly.arquillian	elytron-standalone	2.1.0.Final		b4f5661428527c243a7f1f4a4808027f29b8ab81
org.wildfly.arquillian	elytron-standalone	2.1.1.Final		98934dfbee0890f037a1f34b081941bb31335b2e
org.wildfly.arquillian	elytron-standalone	2.2.0.Final		f191d2c683de4013f62592285061fc773dbc9922
org.wildfly.arquillian	elytron-standalone	3.0.0.Beta1		6563583a320779e1a3f6c32a053b4e613a17acc8
org.wildfly.arquillian	elytron-standalone	3.0.0.Beta2		658750d771c623c8aed905ed73d00e698f3ee7eb
org.wildfly.arquillian	elytron-standalone	3.0.0.Beta3		10c7ea2900c5a5c633a98ef9970dd12acde82d6f
org.wildfly.arquillian	elytron-standalone	3.0.0.Beta4		3819faf9621a83f62144e120576fc94341391e0e
org.wildfly.arquillian	elytron-standalone	3.0.0.Final		9bc0979e2774f38a8550ab8127038b7585534480
org.wildfly.arquillian	elytron-standalone	3.0.1.Final		56ae27f117924bfc31bedc744261eb1b15b543dc
org.wildfly.arquillian	elytron-standalone	4.0.0.Alpha1		c5bbd62dcf584c5f619c46ec4a2a16d6882af699
org.wildfly.arquillian	elytron-standalone	4.0.0.Alpha2		26f9b162082a983eb80c31539c1d2f8d66ba6ab9
org.wildfly.arquillian	elytron-standalone	4.0.0.Alpha3		b71546c669e2d8ba602cd5e7ed16b9500dc93a7e
org.wildfly.arquillian	elytron-standalone	4.0.0.Alpha4		dff6291f13dca024a33b97e8517166ba90072be4
org.wildfly.arquillian	elytron-standalone	4.0.0.Alpha5		0ccfd96a3b90995b5b4f800db026382907fa928f
org.wildfly.arquillian	elytron-standalone	4.0.0.Alpha6		a72d222d643e4da758280fcc811625483db6e1b9
org.wildfly.arquillian	elytron-standalone	4.0.0.Final		d5b3ac040266212e171e2068d4aca143bb5fa3da
org.wildfly.arquillian	elytron-standalone	4.0.1.Final		730c0ece1cf1d75232f6a329957704ac6a4ad73d
org.wildfly.arquillian	elytron-standalone	5.0.0.Alpha1		7b472ea0d641aada1b5e6d23cf6baf5e96eb772e
org.wildfly.arquillian	elytron-standalone	5.0.0.Alpha2		29e97a33596e32a82eedcefe5ef35bbc3e7b129d
org.wildfly.arquillian	elytron-standalone	5.0.0.Alpha3		ac1cc2d74cd3ba0d2e54f52ee3af65a93a0f7092
org.wildfly.arquillian	elytron-standalone	5.0.0.Alpha4		6e60b5e1a8a2485221a3396d0038def4e3f7c78f
org.wildfly.arquillian	elytron-standalone	5.0.0.Alpha5		4bf04c1964123b85080cc1530855f39f66440f10
org.wildfly.arquillian	elytron-standalone	5.0.0.Alpha6		7a7836ce5816e2086ab5e6cee2b0d4da1fa35a2f
org.wildfly.arquillian	elytron-standalone	5.0.0.Final		dafff5135723c43304b8d7085848e3f989053f63
org.wildfly.arquillian	elytron-standalone	5.0.1.Final		9906590da6f5664a38e750ad8bfa67c79945ffba
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta1		592414f718a490e0229b9e1b21bef0ff1eb5f306
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta10		838df724940bb3da5625d38692e9b0ad4c104e78
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta11		a81a16d4e8a161dcfdb2c2facb653c660ddb79f6
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta2		fff316c3301aaf0d3a6f266eb957f506a881b498
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta3		05d8323e6eae077fbceb500d8621f793d55c8969
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta4		1d3008fdccea2fa3794dad28ff265db8f7383147
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta5		0b1af44d1f515f068f40fd7fbde53ac8fd4c63b6
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta6		2991eecf1f1db726c2940b2d1420c97cdf6dbcce
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta7		5b1019861c93b206f097882c18e64e9b0f81bbfe
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta8		b57fe49cb6cab155cd20ffe9839132d6d2c88663
org.wildfly.arquillian	elytron-standalone	5.1.0.Beta9		3abe214b64fe5c9d658804cb05c34f6ca5912628
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	3.0.0.Alpha2		136738feda9e149119d89eb453a21fa7b3eba09c
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	3.0.0.Alpha3		69d67c9df4dd4ea1121280db8fc6f883f4ea5274
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	3.0.0.Beta1		c96ab0599b4612be3cdc3bb9e8c52e4a12767c90
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	3.0.0.Final		805f15d3b4c78192c29dad45d5c086168137f35d
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	3.0.1.Final		aa6751d3062bccca212e52b33726654cf31afa10
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	3.0.2.Final		60c1b2f6975eb16ccac849a5b1010e74b8ab4f07
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.0.0.Alpha1		c97c9dffec28b907b16547bc4be9a941f71a7466
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.0.0.Alpha2		0b932fd4d6e71ffd8a382ab06d2a3a4dd177b8bd
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.0.0.Beta1		2e270703b9cf2d32885070a9f05758c0ae198a50
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.0.0.Beta2		10de3fb2f9199cf6902f9b24fc8bffe3420fce90
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.0.0.Beta3		90b1c4dc6d94672afed563adb8077ef2fc6d07d6
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.0.0.Beta4		f4f94d76dd672330be20ebd9fdcbf8bb98be5e27
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.0.0.Final		fa0d77262dedc838852cc3ed108e2388f9e610f7
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.1.0.Beta1		bc45cac0b57e3312007cfdfdd919ec6870cab89d
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.1.0.Beta2		5275c93c6eab72fc55f78f2b55c3fa6bb3fb208b
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.1.0.Beta3		bdf93dc6f4ed19ac4f81bbaf27bf05809e60a507
org.wildfly.plugins	wildfly-maven-plugin-tests-shared	4.1.0.Beta4		4cf6152d8e2de4baf1b1da9f4e750420d9a8b922
