br.com.objectos	csv-parent	0.1.0		N/A
io.openliberty.features	mpOpenTracing-1.0	22.0.0.9		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.1		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.10		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.11		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.12		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.2		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.3		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.4		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.5		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.6		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.7		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.8		N/A
io.openliberty.features	mpOpenTracing-1.0	23.0.0.9		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.1		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.10		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.11		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.12		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.2		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.3		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.4		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.5		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.6		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.7		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.8		N/A
io.openliberty.features	mpOpenTracing-1.0	24.0.0.9		N/A
io.openliberty.features	mpOpenTracing-1.0	25.0.0.1		N/A
io.openliberty.features	mpOpenTracing-1.0	25.0.0.2		N/A
io.openliberty.features	mpOpenTracing-1.0	25.0.0.3		N/A
io.openliberty.features	mpOpenTracing-1.0	25.0.0.4		N/A
io.thestencil	quarkus-stencil-workflows	1.016		f0ca1e06d4580090916648884329700d47f42f40
io.thestencil	quarkus-stencil-workflows	1.017		bb6e673218384ae334bae85ae56c8fde8b411e43
io.thestencil	quarkus-stencil-workflows	1.018		b6d865627ea90083d09b49cc92f94fc2c0cbb547
io.thestencil	quarkus-stencil-workflows	1.019		48ec6749e7254e8857c8cb42eb5e65274720a309
io.thestencil	quarkus-stencil-workflows	1.020		cc0e4ce63d9bf4c6b87e7636e3f471697e4edea7
io.thestencil	quarkus-stencil-workflows	1.021		5436af283d9c83fad9fb03653fda86086c1f5344
io.thestencil	quarkus-stencil-workflows	1.022		da3de002a428d02294f8730330f20724d548ec41
io.thestencil	quarkus-stencil-workflows	1.023		e30a6e9ae286900c62a2565251fdcebe3c3656a2
io.thestencil	quarkus-stencil-workflows	1.024		033036d20b71af5078cf4b8fe9b998e3250ac145
io.thestencil	quarkus-stencil-workflows	1.025		cfe68c7a8a24232b7cbe4f8f5cf16e2730e0bea2
io.thestencil	quarkus-stencil-workflows	1.026		0d5974fd77000ad545fd1def356fa217df330229
io.thestencil	quarkus-stencil-workflows	1.027		d49ba8cd251e9035f5e6057dd75f9d8f408cd991
io.thestencil	quarkus-stencil-workflows	1.028		77d4815dc61bec44c5379f18cd3f35a1d6e2d313
io.thestencil	quarkus-stencil-workflows	1.1.2		9bc64198c5af74797e529f32b4f7606639e3c74d
io.thestencil	quarkus-stencil-workflows	1.1.3		855d4f0d641f431b5e50431e0602f4b4f5deff3a
io.thestencil	quarkus-stencil-workflows	1.1.4		5d1854beaee1064eb9fcb111c7538950b1e003be
io.thestencil	quarkus-stencil-workflows	1.1.5		4d00e47e9e2529247dc6e96507ddf315f6829645
io.thestencil	quarkus-stencil-workflows	1.1.6		33215bc5fe23ec0abadc83e80164db46f88cbb8c
io.thestencil	quarkus-stencil-workflows	1.1.7		59d1286df523cbbbb2cd987d501a89d9aa337618
io.thestencil	quarkus-stencil-workflows	1.1.8		4d6288a91065ae2c93966f30952cf200f39f091c
io.thestencil	quarkus-stencil-workflows	1.1.9		a8106817bc5cd4e3b04415b26207b50d8fefe2ee
io.thestencil	quarkus-stencil-workflows	1.110		9ba1afd0a499c57eaf5d9f8aec9b6028de64888e
io.thestencil	quarkus-stencil-workflows	1.111		692ba9ef370b00f85c6723617ac5488338cad6f5
io.thestencil	quarkus-stencil-workflows	1.112		6567745a99d6e3cd5dc9e4bf59b29dde4fe1d9f0
io.thestencil	quarkus-stencil-workflows	1.113		7d6b7e6689ca026c6717eefe4dfc53acf98cb752
io.thestencil	quarkus-stencil-workflows	1.114		354242d8b774d234ebc217d24d61c19c6109acb6
io.thestencil	quarkus-stencil-workflows	1.115		ed7f00ef1e3314a216ba50450440715d5ce3a2c0
io.thestencil	quarkus-stencil-workflows	1.116		ee081807b13a0cfefa3ee21a69595def4ae35311
io.thestencil	quarkus-stencil-workflows	1.117		8a589407d24f5577b544aba23322a742b0cc5b0d
io.thestencil	quarkus-stencil-workflows	1.118		f190563e991bab42af7a21db1480317211d704f3
io.thestencil	quarkus-stencil-workflows	1.119		970a8b6cf71f812b0e4447e11cc758b12be77335
io.thestencil	quarkus-stencil-workflows	1.120		8572c119fccfdcee4e957daa723af341056f7d07
io.thestencil	quarkus-stencil-workflows	1.121		ccb557d6e9c3e22a568851da8541bb5af85689d7
io.thestencil	quarkus-stencil-workflows	1.122		6856f11172915cb06944597500b04b8a75b485e2
io.thestencil	quarkus-stencil-workflows	1.123		f284794a206a7a065c5f65f4005054f2a1497a9a
io.thestencil	quarkus-stencil-workflows	1.124		3b1e4b69279680551f9fc610b9fc1a4be1ec7002
io.thestencil	quarkus-stencil-workflows	1.125		68d8e1924d2f43b7cf9126378c16ebf28767ce0f
io.thestencil	quarkus-stencil-workflows	1.126		f564101d6692629310c1252588b94d346603a47c
io.thestencil	quarkus-stencil-workflows	1.127		b8a4de393d3be1fa364e3995cfc2ac1719d9e6b6
io.thestencil	quarkus-stencil-workflows	1.128		999a056ad6da7659034216dadacd0d3f459e02b2
io.thestencil	quarkus-stencil-workflows	1.129		035cb034521b959865d4ca6320dceeb2d6dc12f6
io.thestencil	quarkus-stencil-workflows	1.130		fde7af5570643163293765393d5910ef0a4e9b5f
io.thestencil	quarkus-stencil-workflows	1.131		20c0adf2e0bdd814e9dba62fe1f38e0d51102c17
io.thestencil	quarkus-stencil-workflows	1.132		264c0e927da5bb1c51b63845f6946a07886eba29
io.thestencil	quarkus-stencil-workflows	1.133		9b32dd4c41933582a3c6f83c58b241717c553365
io.thestencil	quarkus-stencil-workflows	1.134		8af1dd9f35d34624dd4273f200a3e67dcc36ab7e
io.thestencil	quarkus-stencil-workflows	1.135		2184762daac65df8cc811a7637dd1d99538ecd39
io.thestencil	quarkus-stencil-workflows	1.136		ec5bd9711cdfa8e3366ccbd8b944b1c88264b210
io.thestencil	quarkus-stencil-workflows	1.137		becf401aade8c688ad868c674a8010432b55043c
io.thestencil	quarkus-stencil-workflows	1.138		6371906b9f0af6fcf413162f334f9551cbd354e8
io.thestencil	quarkus-stencil-workflows	1.139		cc0ad70018892fc3ffa2c28427ecb67d37b7180f
io.thestencil	quarkus-stencil-workflows	1.140		1cc18380b9a101be35de19b0b795010a3ce8137a
io.thestencil	quarkus-stencil-workflows	1.141		71ed832680eadc5a9d27ddcd18fa558024305d4b
io.thestencil	quarkus-stencil-workflows	1.142		5fb39dce295fc7de08040c7e9f71c1be8f2e5a0b
io.thestencil	quarkus-stencil-workflows	1.143		154a9eb661273e13cc3564746c0a1786893be388
io.thestencil	quarkus-stencil-workflows	1.144		618b210844e8e54c78f30d17026175fb43343829
io.thestencil	quarkus-stencil-workflows	1.145		a9341452e309e97ac145ee01f5e19190187d9963
io.thestencil	quarkus-stencil-workflows	1.146		bbe59ca58d4323c6d4337899fa8eca67c67520ec
io.thestencil	quarkus-stencil-workflows	1.147		71968d9280c6cc2769854895c1d2462b7d1beb72
io.thestencil	quarkus-stencil-workflows	1.148		079a076f35e6c10d5d2afc11dd9dd4aec9fbb357
io.thestencil	quarkus-stencil-workflows	1.148.10		3ffeaeb279f3454efa443caeec3ca6a410edb215
io.thestencil	quarkus-stencil-workflows	1.148.11		9742ba16056b1b42c49db7983ce225381aacb382
io.thestencil	quarkus-stencil-workflows	1.148.12		d680bd111395be13832362e8eb89239e6d911be7
io.thestencil	quarkus-stencil-workflows	1.148.13		fd339bee9e2c08cd9dd88dafc31e48bcf477b6de
io.thestencil	quarkus-stencil-workflows	1.148.14		34a24e8d73c1312f7981074d979f0d0a00683186
io.thestencil	quarkus-stencil-workflows	1.148.15		e182674f58233bddf76882d00c173117702d5e1e
io.thestencil	quarkus-stencil-workflows	1.148.2		624dae94deb741f3e256c667f0f732d3e1f82e57
io.thestencil	quarkus-stencil-workflows	1.148.3		4fa34e0d4ad1eade097408babd3b215833631c1d
io.thestencil	quarkus-stencil-workflows	1.148.4		52e9928d47950e70da871c58d36f3f92edf1bdf2
io.thestencil	quarkus-stencil-workflows	1.148.5		966ea158a8b1018d18864ec6e78660244b2cb15e
io.thestencil	quarkus-stencil-workflows	1.148.6		c4cabefbb29c3434726680ba62a28647ae09c9b8
io.thestencil	quarkus-stencil-workflows	1.148.7		3c5a2ddf9bbe8c63667ff28e7219f568a87da7ac
io.thestencil	quarkus-stencil-workflows	1.148.8		e8688fab90125d2de7ada80cbfec17df21e44300
io.thestencil	quarkus-stencil-workflows	1.148.9		47c718d782b094b0dce480679da0c37f9206b6a8
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.1+5-3943e90e		573a66e0119cce55628e2f47a06c7f9bef28eb8b
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.1+6-6e88f6a0		c3fad7df43358447104f70b02ffbfcdf8b20a875
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.1+7-b938b2e5		78753eadc15c47dce848b68349886469b1d852f4
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.1+8-f8f3a6c1		ef65e2b5694af6334b5276e2cbdf903eb2fd0784
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2		526845bb894830721bd561a1c7a7bb4171bac85f
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+1-2b9e9523		488f731b85d7a223b7b587d7790df4514f988be9
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+1-b008405c		2ca543fc818ccceb34f1767516f7aecd6ec03f49
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+12-1a508d1e		549aebb764f4fc84a8eb3b5dae56caa7307b80bf
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+12-1ac5dcea		58d2d1e5a7ccc81f568e52773997e36093b3fe6e
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+12-46eba0ae		e3c45a2c26dab8eef386d37ffcd2440f1f907793
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+12-6031fe12		b38a034ed9240f4e25a5980cd31ad8661fdd33a3
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+12-89b4f771		97d4bf119cc10ed912e80810c4b883947840a125
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+13-5074c8bd		f78ef8f5eb581f666ff07748495b9368c22a6586
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+14-f0c9bd85		afa2577b8efe27461079aa2e8000cc4622ed6e34
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+2-72111eb9		6ec056949a680f1601b572ad191a55c6a66cfedb
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+3-959c47e2		fd1b688240d5af8628b49508d6c9d48a1d8ab1bc
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+4-0c0f4fa4		f6afe94d58fd2fe6578f39bee23582215455d03f
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+5-12efb2cb		f75e3a0d39e7ba1b4b4c0131d9d4ca01f111294a
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+6-cc9d534e		d9379456d6e5f1a7bd545473f9976b798d8cf970
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.2+7-aa93a741		8957e9098efe22dc7ace521f6e3d7794c89f9b18
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3		c5bca28e8a8b06b373314a16daed73933fb4976b
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+1-3caf7215		d7544b52f34c021bcad77b50a9e6ed4b3a1b78e0
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+12-4d7136ce		9de3676df21fcefadcb14d92e6b412a46924ba6e
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+13-048f68ce		19773210576a5b98bb02b5d54a83cfd60a33e953
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+14-cd0ce05a		0120a40b0dc3d1d3426137e5d97a71eb525b608b
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+15-a88421b1		286fbdf0821f0b91fc2abed6d040d9b2e0cf6f2b
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+16-efb34999		7d9977d6ad75667cbe2a5391bcc2deae711529d0
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+17-9c7a67d1		3d3922b0e356be7661030d8da68f54f0a9741241
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+18-0cb6f01b		8c1775935c2416bc9b82c7c59f3f278cfbab4746
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+19-c6518dbd		79ac51773984f4f5e9d79dc07736ad7c0da6f5d9
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+20-f3cb7379		5c593acce1b49d55aff1929c301d80a29268cd8e
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+23-05a7d121		dfb6d4354b4f428896436090d71518b1dc95a03f
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+24-73bef10e		9e91d61a982adf3523805126cddea2bd7e0b0faa
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+25-f69e9b5d		e63a654d453b9d78330abc7eb65fe6f6f51fcfba
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+26-1a99b52c		834fe034348b9d2af44e67faf59d37e0785244e3
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+27-392edaef		ce78e81356a42c4134fc385d4d7ec58b6dff6f3d
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+28-b7ae4ed0		623e6c2ead25ef77bdcb80c378484634ddd6ad98
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+29-3b7dd883		15ae071b50e19ced02e53bc70824405fba6d0af1
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+30-8a371bc4		e500098fc92dd0a9c14504aba0c0b3def8bce50a
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+31-ab95b733		0fb016bffa5a331e4970ef2bcdbd5748dd28c2ab
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+32-a10f1dda		2fc02fb669a7f24fb2974b4ec6319ac8122aca78
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+5-69bb1e81		1275b7f35b62fb751123bf80503996571a548412
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+6-50e7c38c		0a996aa268b81c4da4892fc5175aef8385881202
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+7-e8be8790		2a07161148558043a4cdb379dc8fc6d397681a24
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+8-dabf6700		0dc73fce7fc89f3ecc1b4c5801cb27372aa10306
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.3+9-77fa252e		dd57a580b6cc4a98984bf5f0fa9d16048b1e38ad
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4		e16c0a058dbe9494d613fd072d237f3f24985030
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+1-9c467adb		e18e943e60a84330ab56623068b17ea20c07b902
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+10-e1165ed9		f0e12ae12095b5210033be12f3fe23e7940b8a69
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+11-02f06c0c		c793da04aeefb148954ffc1b89b4d55d5a6975e1
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+12-68fbcc60		0186fe31d41fb15e1f68169f26d6142a7c0ca2ae
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+13-e9e3c53b		74b0673915aca25bc755cec47dddcc2ee49b5651
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+14-d27b9c3c		2c643a5aca08eba24a515f2d49d8f5624e71f2cc
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+15-6815ff6e		c53eaa0261c8fe9920e9dd008f0d7c2f255a1978
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+2-3c8aef65		a9cd1c98e710efce255d5498b819c423c8c9689d
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+3-dd77bfd7		97a739b486307aaafcef46e6dc34b0ba2595eb71
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+4-966676ac		e94c90539dc40964a6a6e000949288f47436b22a
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+5-f3f86d5c		a7973db3021d8611a9eda4dd9e7d7ff25f36c80b
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+6-44c2d9f5		904e18e30057e5d01f7bfc2a0e26f0bb7af2fc5e
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+7-d1eefbf9		bada8d96b6f8f11b40d09bf3fdf825376b0bb58d
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+8-2a7d98f3		82f9ae598752badf34eed5d665b355bba6b9673c
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.4+9-db869e5e		db5df9d1c3343a27f4f5be67f7a8082aac59caff
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5		c412d1e93c5e3d77dc21cde16479b9a7ab1db5d4
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+1-6b7d2382		0bc700ad608fdff9cd5df79cb834edef5a510a51
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+10-2ea7cd97		718bb582f837d2dd7617ee395aa49d0cf271d2d2
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+11-5fac6256		0065c1bdf55f700107c38d73d5844ae327f97e8a
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+12-4c669ad9		822b9562d7549fcc4bc72d652564e53f60168a23
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+13-a0fd577c		58ff04eab037339e7d241f6f4cadb982efc9c420
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+14-05e6e7ab		ccf969ca9baf800fb5ffc4fe1e545084cb7d4a07
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+15-fa93d141		9c4418d88224aebba6d878e6a67ac5adae70fb60
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+16-b4a4c27e		0b3048ea2844d96638b42df7d46df2872604e0b0
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+17-8f8a758a		6b84270feeec71e1cb4f1664e190199fcf261d58
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+18-745b9f81		6bed71092a45275066d04d27a38afdcf7bd2b9b2
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+19-b3792bd4		a7b52cac2c1c03446921c1eb7e61d9bd3a68bce6
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+2-5d05a37d		7039984e50d91cc463745dac1eea12be538a08e0
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+20-6b0eb683		e033de115969890dc741623faa5874f6ec89618a
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+21-77c195eb		cd401ec7e047ad98500bfcb752dbc3b2eb337257
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+22-67066c16		48a4ddf6c4c5af89498a5f010cdd75f62bb6ca00
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+23-ebee9438		643e234f6b6760d97066a8e88b1940a8015f3f51
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+24-4403d5b6		c7679382a22a78182e87bb09313efeb8799c3f5a
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+25-019721b3		380fff61c348f2d32a5aed8db3faf90ab04697d4
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+26-5d69e2f1		31f19ae3724a410fd6a8ba1ce95c7e98abfca303
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+27-06065c75		b5c2d8b1e17c6af8a488d7532acfa4a02e954afe
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+28-48dd2ae9		1ae1f075db92617e5ae990e78734abb9a2b27f9c
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+29-0457842c		1de539c81a765239bede261dda6ad7fc13465414
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+3-fcc72339		2e44d2a1ef79802101e6fe9e02e8d1f5b0d02553
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+30-deb5cb4c		c6010c74a0cc5a871c0ee1d0c794fab9ae06663b
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+31-43e32880		ce596233ed617230e2c13b751d94f45c1b42fa72
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+32-64f83cbe		09777b5744739065d5b91b75698153acbc59ff43
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+33-2bbdf896		e14973ebbf1ecd0df98add37da42fafa19976fcd
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+4-7452538f		85106a07b78dea90c1affbd6729b2653f5207990
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+5-fc2f3376		8f876f77d30a4b9efd5fac96d3f23005ce84cab5
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+6-88c43d11		c6816a3d738acf3a335575481bf3c33baa9a0c37
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+7-2dffe07c		f2bb2b22c251741a4d98ccebd0df23341d10ef32
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+8-b32535ea		dfb46cde94fbb21309d8c1ad82fc72da39727227
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.5+9-4c46bd11		d03bd10ef4bff6d79b249744c46d6bd8565e7520
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6		75b0873950d87c99e67338e07f7317a1f703e5f1
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+1-691fca60		10f6ed7a1603dd1a83343add256619af7f69955d
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+1-83a94445		274bf7a4205f9664e4d92dd21f184eaa909237a8
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+12-3b63ddf1		4480fda7f0ddb548b8d2b4f264d2622648d472bd
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+13-b2db2a79		3a136395cf10341dc053b0f56bf9268b6b4cb806
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+14-2d10641f		4ac25d3d7ea4aae145d5ded43122d4be031c8833
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+15-00b5cd7c		22bcc773245e753a080935c682a8b761df02d21d
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+16-36ceee5b		4bd472fe075c416d68b4960b0e98df7df29500de
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+17-c74f6a0e		6eb174dc22bab6c5702492ba7e3e3dec63519908
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+19-e6702f29		0bbdfbb38ac0c219b02d546ae3c65c311e4ea140
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+2-9bd9f8e8		a0a5667fd4c46001d74773fe318767e91c370d33
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+20-febaf4d8		5f4efc02ea5b66d7b9c1907478c26916567c33b8
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+3-695c45e0		9121320be1b9b0b5fc228c1eb9b44da75cdc79a5
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+4-7d07b9a5		dcac010c81b700553bfa0eebfd60e8bbfc801c84
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+5-d474a775		a10556d6a34231808fb4c21f59f99eae8137254a
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+6-d73430e4		424caff8f8875f47d02c9bfdfb48aa42e3c15fc7
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+7-0fb8021b		0e6dd14b3be593350a3d019e52b88aa517be195e
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.6+8-3244329c		ed0936ba0981581abf127a8755ad52d9cec2012e
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7		12ea1af413849e88e84f749d40a6b6b2715edd8a
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+1-322e14a5		313347308beb222ecf3649370b60d8307424819a
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+10-51aece9c		d57a09e4fd2e2d616ee0894d2cefd6cc596db847
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+11-692cb8e0		45143c112797802b6c83a705813497053adf35a6
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+12-65fb2097		b2183a9d47833f8ac864635e340fbd78855c0c8b
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+13-6569e994		b2a0f9fd002be45a6bea3f53c8d0bc8e7bc79dc2
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+14-0261434d		0400642defcb673299c427adb441e13d92ada984
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+15-26c2e5d2		f58d2eda6ba9de1a5d5105a302942fedc7dc6b63
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+17-52ff3b3e		f8803aca9946f58423a4c1102039f29d54ab6f38
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+18-7dc8b6dc		ab19522a6b30c3d6ed95d2baee64b4f80be5d9a4
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+2-fddd16ab		a8e192f168e709e33afd6a97453d960871fd2ac8
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+3-83fc0995		99556bf0d403031c388d021000546224e008191b
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+4-b5afcae3		7b46bd8faf5ab85b641508dd47141337a17f226c
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+5-6f1eb7dc		d23380d0c3321a053a7ded3c9278aa1d2ae25830
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+6-fe2b7a25		ea874276790e482089955d1759c8a2befc921476
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+7-c0bfd56e		afd433a3fed3a1f8efbf1cb11b016dad39fe59bc
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+8-b52466e7		47034ed3c05330cb61689e06dd700c3e0ce4b1ea
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.7+9-14b24223		290699b3f6edfd86c0058958058aa26369246266
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.8		3f957aa69b9aa9ba6eb09e7c44c07dbc931c43f6
me.shadaj	slinky-readwrite_sjs0.6_2.13	0.6.8+1-b1dd3f4c		b33541dab8c0b914fc61638b69d867607f12728d
