activemq	jaxb-impl	20050407	-	4d45daa19e7e8e941753133ce3a780f3076c0abb
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.6-rc-1	-	0ff791c693c56afb541ccaae799eb5b64b64a892
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.7	-	b8ef35859ae9cc4a39a5a86feeaca19de9331f3e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.7-rc-1	-	6fa6aee4c95d1efb1916265ddcadfe0151192e43
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.8	-	c34a3ff85a9c8ec22be09235bcbb3349a837ffe1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.8-rc-1	-	d97580304f3097cba924d417d323a7da9b46b061
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.9	-	97fe4f73c4e0950f665bf7f9de9fe61c38055171
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	15.9-rc-1	-	2e8f14ca23ddb4221981161364a6355383c959e1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.0.0	-	ca1d57cd4e4651b4e08ed50fe3f412093aac2a9a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.0.0-rc-1	-	4ceea48d8b68c9b3c2b49b3643890d21a52cd6c5
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.1.0	-	e47a8be65f678a6eb8141ebcd7ccafbd339992bf
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.1.0-rc-1	-	3c98c3b8b070ef6943ccd3c92bbd3fcd4134f6f1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.0	-	f92c5d47818152fda6649954663a6c2e05f079c3
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.0-rc-1	-	39c003ce8e6bc6ff472cff1947f12f5b35956cfa
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.1	-	4c3b2875c9eab258d9a44eef1e03eb7be3af45db
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.2	-	bd9e00eeae3a696fe004552050c1da330569dac6
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.3	-	88f20fb6ffd700037ca91bae563be1e302872b0b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.4	-	ce3a2bb8725e043b0ebc5742c440891e8253b8af
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.10.5	-	8bda4f849772306c7b6e31b7882a5735621d5fe6
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.2.0	-	e4b42fc916b2e2901a9cf84ed978bd17af1cd20b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.2.0-rc-1	-	c73d390d0ac3c263a46ede575cd44e37568de255
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.3.0	-	02ced919b97e178a652f6824c8050f0dc0f0bf23
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.3.0-rc-1	-	a85d71e02bd7ae29de332a9b85e1ca819222b924
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.3.1	-	0c467b425e4723886b1c90e5fec39198b752a865
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.0	-	fbfa27ddde6eeeb856de8cbb261208c9ca3b0151
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.0-rc-1	-	bdc6a5e5cee4e860059150b9166e846f390b736b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.1	-	d714d5a10381283822fa39cad63622816b942d57
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.2	-	fc34aecbea3d41ee5bf3d07651053d41515b8c67
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.3	-	e3d104a82f107e5b686ad543e64f11cb2e5b12e8
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.4	-	af2108830965333390cbcccd5b75e6be6d8b9abe
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.5	-	7f25a15f41d2fe35a7e16defaaddea89c273882f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.6	-	1276e586aa6e86eb7e0b586e03ea6a0d064957ba
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.4.7	-	07f0dafaacbb8924bbf23ca4243703844e48c846
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.5.0	-	b9b66637f00161993012cf7b6c2a2cadf1fa4c60
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.5.0-rc-1	-	37680db8fcdb5b12fbaa8ad67cdebca97fa61b6e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.6.0	-	572b0d3f265217f87f348ef8e867f5b7f069902c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.6.0-rc-1	-	57c0a6f02a63f17760d0b643def90ae6b72d0842
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.7.0	-	164093e0359688c9824ea8c005085d1a7d7fc336
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.7.1	-	7a7f81b36ad8798b525981784270a39b9115f8b8
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.8.0	-	da5c4651708b5839ddc5bc3e52d9686f60018572
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.8.0-rc-1	-	e0bb48d76ea9c91b946e883824f0c4a8f9d05159
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.9.0	-	844324d366f91096fd9694ec1840329ca4cc660f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	16.9.0-rc-1	-	a22c43a571c68fd98ed7f5c97ae12d9515f9da2e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	17.0.0	-	5b0e718d5b3b166123f7fb376ecb07058e4ffdad
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	17.0.0-rc-1	-	ff98eb7dd5f0ab0b021209d7fdfb3767e091ee69
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	17.1.0	-	669120feada28f63b3a1e0b9d5fdfd09f7f8e31a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	17.1.0-rc-1	-	663eb364eea03578885a62371bdace06facfbbe5
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	17.2.0	-	dc24430ff1900eb3c66ffd8c78b1373c6b1ff424
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	17.2.0-rc-1	-	5f959ebdff57f7bc3d711f0c5da496f25880fc2e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	17.2.1	-	b0e5a15914c68021a153c82b49244fa23c4622d0
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	17.2.2	-	fd2a3b4efab5d7e0c50c74bd5de10796d2dc2bba
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.2	-	a41ead120765064e7d99e74cf81ff2ab1c15e22f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.2-milestone-3	-	e7aef4470d000b19f602f828f2b31f07ceb8618a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.2-rc-1	-	85c73708751dd3b1c06752a6741a748c63c5e679
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.2.1	-	fc96c84900eed37e91b207b2b390d6e05ef49225
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.3	-	761eb98ea455e62caa7779128e5cb34da84e9bf1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.3-milestone-1	-	974e386d0391889a578d41135fec5f05c74a98b9
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.3-milestone-2	-	054cd0a36349e5083cc324ac65ef9d4dd58f30cb
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.3-rc-1	-	6ba257874ab379d753953dde7c47ee72ac800e14
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.3.1	-	a4d1ce2e51bb84bfb8cc8b1b48fee3a442807fe4
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.4	-	4a5de3901c0cb57cc9fde548fa0ed88c7625195d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.4-milestone-1	-	087788205fa02d632efb222d34003a4d68cb7c03
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.4-rc-1	-	bc3cee3bf292e851808d648df0ccc7fa7fd88fd7
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.5	-	d936dce8170473e8bbca144e4a58c6da1983e8af
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.5-milestone-1	-	2d151bed63a8fd9e1f9342a9bc9fbc4de0e39242
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	3.5.1	-	a8dd9b27f350a5c78c6e17f9b3fc0536fa3ba06d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.0	-	c254281b7c43a2d80020f97c28e4158afbdd20c0
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.0-milestone-1	-	4e4ebea856e7e7f017a559d869b194063cd30729
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.0-milestone-2	-	80c5b459488049102f132f64616929b9ac77a4f2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.0-rc-1	-	f60f3c9f04eb4d54a7927fffe8c157b3467ccc8a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.0.1	-	a14735f2cf1f0105c3e32cf54a3e907edb8c9527
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.1	-	3ef7cab6b1b485f99f16406884aa3070f477ae2c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.1-milestone-1	-	a4f3f95b3802f0c91beb4fd2ce9a71593b855e27
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.1-milestone-2	-	bc4ad5759215402104f5071332f07b3de6be71c2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.1-rc-1	-	c928a8350d487f1cc418174ca655172d31f9d25c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.1.1	-	bdbd21178bac8c710a8f578025f9eba783408e08
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.1.2	-	c40a3dcb45a4caf0b8146aaf62a016b21dff85cf
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.1.3	-	e37ca3923efee5eff2806d66c18fac18a19884e0
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.1.4	-	44352d8f62477427cfab6d972fca9a0a9c0a530c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.2	-	e542b1107f7c3ea1d41ae3b6823282895b236122
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.2-milestone-1	-	7f1a39c31608e178f3459cc55d8f2066a3707805
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.2-milestone-2	-	51c419067ffdee9e9658a53fe866633ad841063f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.2-milestone-3	-	5ee2366009b4398900439300c50b1817209109a3
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.2-rc-1	-	9997b0361ad67504abd89be04e29c2bd27ce124b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.3	-	be700ca750963cf1e57ad319ddef09b064d505ae
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.3-milestone-1	-	4ed41deeabb9477f09349cf6483c38ca210dd818
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.3-milestone-2	-	0272c88125e2077ce36039c2e1941e110bc298c2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.3-rc-1	-	408546eaf73fb55b75b9980db59111e2c6bbdf61
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.3.1	-	24f361e44f5be1cdb63b834c4fef9644a365cad2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.4	-	c055b21d480af3aba7998f17c679e8b3ead30fd7
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.4-rc-1	-	f92e603461cdea3ae7e7c66bffe2e4f24e21e71c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.4.1	-	2b6a6fa1d3c069c8fb71af9ad096b5e21b3a0d40
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.5	-	ab08d3ec9a224e4002181fc3604b9f211b0675b2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.5-milestone-1	-	4a83816af6952aa9bd17033a2ad24e31d8585950
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.5-rc-1	-	ae5851c6e53e0241285ad94eebe74fe3d7ee93c4
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.5.1	-	20a32b0387466167d1d3c915a7c512212c59bd2a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.5.2	-	4a41151562e70a31bfad5d92e7dfed597e891a8f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	4.5.3	-	ce6d17d18cd0fb42406bb5ed225db43279cd7ba6
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.0	-	bc13f91cf23f2b721dc6b7435cd397770103c10d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.0-milestone-1	-	c3fa7a995a2fe95068913b793b80434ac8ce21d0
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.0-milestone-2	-	39d22defa9ba67c81054a75a544adecfe956c4fd
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.0-rc-1	-	dba734a5fecd2963208a362e3b7cedead53ef3b9
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.0.1	-	89d368f3e41419f9dd33e62bfc222ee927c5c935
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.0.2	-	ae8228f31d3a3b350aaccc9aed3139cd0e37f691
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.0.3	-	43135f2b8eb6dc8da84f69c4a73bf5490606893f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.1	-	3e8e4d0da0b8f70337a55ed0503e24c5e2a6d329
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.1-milestone-1	-	591edc7560e9e1467d507ec131a97c5c9111be36
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.1-milestone-2	-	19ee4694e7d66628bf7c4acf74f383345827d486
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.1-rc-1	-	c4d9eb374526430d43ec78e6ba3d10a3839f961b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.2	-	bbebe53a8690687c5af5ab35498b7671139b0628
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.2-milestone-1	-	2b4ce697f04c4ed9adae9b2aa94b00a3b4c9d0f9
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.2-milestone-2	-	a63c2fba0cad255be29b98f90ddf25393b2193f2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.2-rc-1	-	0c9897e6379327426fa46bfab591e5539bae6e86
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.2.1	-	3bfec668b8e457dffbda39eabc657c5a214b595a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.2.2	-	00cecd9cde55bd77728343e724676b06c0906eb1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.2.3	-	00ea6af8df502463cf2980019b6e2e872a2d5378
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.2.4	-	3884f150f60d7760819addc97de03ca1727a1165
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.3	-	b0a97d2a107590a7444363eb745debf5f9250b5a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.3-milestone-1	-	3ee08064071a44c1f921d53be213067883c022ee
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.3-milestone-2	-	15589eb3752eaa16a19d22a91ca89cd96e01f3df
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.3-rc-1	-	0bbe4ae3812ee1c49b3f5b84151f96158c59f404
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.4	-	40255e533ef98221491bcd47796693292459324a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.4-milestone-1	-	8062ceb35736ee73e06d92f20ea121685326c8a4
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.4-rc-1	-	84f859a013ae8ad4573d6a86f3331f111cb1456d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.4.1	-	69cf92414e55038512bb149044e868e89b18f88f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.4.2	-	b63d62b52f3cca8fb4b92311fbfbcd669ea12754
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.4.3	-	384c5238db6884957fee1e151bdf8505ebf9fd1d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.4.4	-	97180bd39c2e7c3e7b60f5aa0099924ae9b926ae
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.4.5	-	1797268aa34536259e61a5be96c3d2aebcebbaf7
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.4.6	-	8d9ff5bc1dfa1fcbb61fdbe7023ba5abdc3dee9b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	5.4.7	-	448f975fc61a8ebab5ef38c7263f15ce3772a2d2
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.0	-	fab06119acae00c829052cc581ebca88245d031a
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.0-milestone-1	-	ad2b89a7f8f9a29c0e6c7f117bd6192e423fb930
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.0-milestone-2	-	a33ac74addac6263410909628a6deafafc69ea04
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.0-rc-1	-	e5092ede03a7b0bd0c3d5eb28d28c078aa864797
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.0.1	-	3851525eeff66df4480cb5fd700e80c5f43d781b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.1	-	2ea77b4329ad5417581f6284e7e52860c5c646ee
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.1-milestone-1	-	9b49909be1690a3500b5c22bb5624424453c422b
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.1-milestone-2	-	fed6a5d1786d032aec2754d21d48aa3e4bbba643
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.1-rc-1	-	ddf93847d41058902b724067722a378ec178e2cb
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.2	-	cb8b7f0b4d333f776efd88048c12256bbbd847b7
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.2-milestone-1	-	87360da93cb90138135a378aeff938bd75ce1565
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.2-milestone-2	-	8d9de2d00759ce5a4b23494eb163a24215b0f7d8
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.2-rc-1	-	f957ade484ae23aec6d35b5a8ce102c6faf6b9e1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.2.1	-	9eb2e6f2f9ddfb5900503bb14ce37eae94228315
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.2.2	-	6d94e64098a9e490a95bab715e5ab715757e492e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.2.3	-	35ea4bab3a26567420ee213609245cc47d0dd807
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.2.4	-	1c8e4826e71dfff8e1bffa677502f8a3061da7ab
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.2.5	-	c92452de997123ed880672f588afa5de3c1eaf88
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.2.7	-	f3633cf7de1e8e177886b1bea0770a51f649c8f8
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.3	-	9f0f3fb12773460c0ae35dc78a0de6b292eff1c4
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.3-milestone-1	-	7c2e8419af90eeee4896d3756336282df33974d1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.3-milestone-2	-	ac365209982d306aa3baff45197e34e272e66b61
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.3-rc-1	-	535bb2fb86bfd3f3e3ab7d812a6820c51aee1263
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4	-	0e8c7ad48478091aab6a7c016746ac8bd80abfaa
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4-milestone-1	-	caaf8c5e51d764430a9edb42c9eed4bb22590d5c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4-milestone-2	-	6e36d5d996c14f8fd323142b69515ce7cf0a4079
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4-milestone-3	-	902f709d3ad67283dc254770aeff2b1358a20ccb
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4-rc-1	-	40af5b5779e7402edd907efde3543586377e82f1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4.1	-	ec0f5acae3b1c9ff401ac2e39687a0ebe008e23d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4.2	-	ed7ed2f135acdd6ce18ef6b8187ca6513e165945
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4.3	-	1a69f62fa4d374d41b0dbb40a7c6fa05d8522b26
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4.4	-	daec50fabcf135fc12ba7a8339028d13f6f5028e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4.5	-	8e8bc2f567a5cfe9dde2de205021bab061e0d577
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4.6	-	ccdb98e82e943858c80dd73ef1377ae743d55899
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4.7	-	2c882a6a17a927c22ce452905d419796bece8c53
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	6.4.8	-	f368e24974378cddc3a731801a8026c7b5aef805
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.0	-	1578d97b750fcc4027c65cfee32740b0dd943747
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.0-milestone-1	-	03fcf27e1e71ce7376f8659bda5e5431694e8cdf
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.0-milestone-2	-	dfd806361291895ffd52e3280d295f765f39ad22
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.0-rc-1	-	68c54dbeae72274147d64d8506d81d1ad96a9c5f
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.0.1	-	82ec748fd979a9d05b5340ca9b204e2a56bd780c
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.1	-	fe15ac66b5dae37d74a61e75f20af36bab76bc7e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.1-milestone-1	-	f218a8947aa4cfe1292bf60244161be3ab136509
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.1-milestone-2	-	35f3fc35bad65c6af0394a09600123c725e4e3ce
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.1-rc-1	-	8075bbc49cb394dd2b8d7a28b6ff5385faac1daa
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.1.1	-	d25f94abca19b0d4f6f14ec4f43e4e026d2285d8
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.1.2	-	88d785cdb1b3528a827a4749f768c77fcf89c352
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.1.3	-	ce0aba817e1446aac42f48590612af6197e1a937
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.1.4	-	23bb21c0e6c7f5627dcb0131dd06576bd48e1d29
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.2	-	95291d71e7270028a48c50960dc1e648eabc2a34
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.2-milestone-1	-	8fce80be3263442762e6a498bd22bdd8c371ae8d
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.2-milestone-2	-	5177ecb741d37d823fba2d81a074d2ee3011f199
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.2-milestone-3	-	186e803c7650552ab40239d456efc1094aa1bc4e
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.2-rc-1	-	4a61c99ad88d714e1c7041bbc5065043e7359ac6
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.3	-	b02aa39b180f38ad7ea9737eceebdc9546bec173
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.3-milestone-1	-	1cc0c645b8d8a04f1ff941adbb9a698b0605cf57
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.3-rc-1	-	7883a2b5522636b59dab7189393fee40e1b385c1
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.4	-	80eec38e4d45ed1f3b5c3bb5803a6519b247fa15
org.xwiki.rendering	xwiki-rendering-transformation-wikiword	7.4-milestone-1	-	d3cf91295516f8fd9a879490347e9212498f4c40
