ai.themsp	facebook-biddingkit	0.3.0		N/A
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.2.0		3f79859dd6d8d1f384adf52719e0f6d24a6507c1
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.2.1		851c57df75c4e9fb2145a38252d9625cbdf4beb3
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.3.0		417025c8082642c63859aba3c3ea04c7b9d191a4
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.3.1		e46727d832ee8a9f6880619aa86eb8b321c89857
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.3.2		43d6695dd91167dc0f5ec9b300d01256455ad455
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.3.3		091eb4fd2107e32cb11da8a4f79877c3058627ad
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.3.4		bd6439ed9be3be69ead64692feaec608323df9fd
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.3.5		1cea4957d7df8613e0106d8841e63eb0badf0d92
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.4.0		34cf41a2f9ac272d0c4065f02162b27a13c436e9
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.4.1		03f2717c86779996dec93d41d5ac39171f6f6b1b
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.4.2		686371cfa5f53b10b026b77aec3403e91c1e5c9d
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.4.3		68e4c05e46f47c4957e42371db77cb8b71cca9d5
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.4.4		97ffced4323615433f548e6aa210434a0c15c73b
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.4.5		fbf6ac52c149693e4b63e1332b8e575a14bebbda
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.5.0		1748c5453cec1d3ba04e9e0d873518926e1a2ce9
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.5.1		af003a31bff2767e660ef665e768bbb41f62099a
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.5.2		fe9fc6c433e016e36cd8ece7ea95a4d5ad671b9c
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.5.3		6782d2b0e8055d112dfebfcac8e39948bbd3d7b3
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.5.4		194238e24e9bec5399138c9431739ec2b5920dd7
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.5.5		6b16345d2e2acfe1d403c235cb296fa03a6bdc7b
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.5.6		7d5e229e7917e7b2ef8c95f9a012d8040cc535f4
org.ops4j.pax.jdbc	pax-jdbc-pool-aries	1.5.7		a81b9c9850ba672d083b3a61ab7466450e3fc545
org.scalameta	semanticdb-shared_2.13.14	4.9.8		6c222d7c0902f2260fa023fbadc5634308ff6725
org.scalameta	semanticdb-shared_2.13.14	4.9.9		60565cfbf8b8ba6d9ec2a119ae997b7c75fdf299
org.trellisldp	trellis-file	0.10.0		306ce1748104dab280dd8b477a337cb6dcdbe3e3
org.trellisldp	trellis-file	0.10.1		ded713ed389c81fc345da491f9883827dde8b18e
org.trellisldp	trellis-file	0.10.2		597d192a80cc98e294cb5933167fdf8c2fc98cfa
org.trellisldp	trellis-file	0.10.3		b43420255c83856d28d26dddb680468994fa6914
org.trellisldp	trellis-file	0.11.0		4a43696eaf933a59438f01b47b794293d84e1bf0
org.trellisldp	trellis-file	0.11.1		f20741e78dec4aa1cc58d19ecf5a4197747f7971
org.trellisldp	trellis-file	0.11.2		e5c2aa983365d18e2a74b4b14bd69c07b6f86c39
org.trellisldp	trellis-file	0.11.3		c4516309201873db086cc84e72b50b5f225db4a6
org.trellisldp	trellis-file	0.12.0		3a1a37b5927e34f2526bf1ac81015c98b0205bf2
org.trellisldp	trellis-file	0.12.1		f43365ddd889f3a92074f51d98ca2ee38f6cd788
org.trellisldp	trellis-file	0.12.2		1d1ee7a840b077e0785324230fb235482d9d011b
org.trellisldp	trellis-file	0.13.0		64c4162c9be5eeb68de951b133a650ac3587e739
org.trellisldp	trellis-file	0.13.1		5e77ae1da2c1c0eebd83894659aece1fc5ec3beb
org.trellisldp	trellis-file	0.14.0		8016e32cad7fcdd2b15b507f26a624c2bcb75d55
org.trellisldp	trellis-file	0.14.1		27dfbf56904c68c342b7c18dbfd830927c99db01
org.trellisldp	trellis-file	0.14.2		9c35e0c64f9de526f0c3314460cca637fc8616ee
org.trellisldp	trellis-file	0.15.0		b4bdafcee8f0ab58574f015a21b5f3432f0f9bd3
org.trellisldp	trellis-file	0.16.0		ad9581089287ddebc84b49fb98e16bd000c2fd49
org.trellisldp	trellis-file	0.16.1		c7b736481b9678bfc89d1dd66c532b3c7718c884
org.trellisldp	trellis-file	0.16.2		0a9f266d5a9795c97415647140fd9819e52cfd8b
org.trellisldp	trellis-file	0.16.3		bfd87fb632cd16d470075ca839b8420d45f45c1b
org.trellisldp	trellis-file	0.17.0		9b97cefc1dc9221815ae21b98be643ae5083e698
org.trellisldp	trellis-file	0.17.1		d24846f632c9d4313f52f7f5914b2c7235eba26c
org.trellisldp	trellis-file	0.17.2		376aa3f0a03b24aa92619ee187fa6359ad2ee327
org.trellisldp	trellis-file	0.18.0		281221ca5a2b1311030f1d2c7177a799c2aaa126
org.trellisldp	trellis-file	0.19.0		11887ee6fdac5e521b87bdc975e74e49f758c61a
org.trellisldp	trellis-file	0.6.0		f55fe29177adb68e71b817c1f9d03c4047d02e74
org.trellisldp	trellis-file	0.6.1		a900db90d19b9932f2627c889be6c62d10096422
org.trellisldp	trellis-file	0.6.2		2fe638cd134dbfd433ac82154d89bb37c0dd9621
org.trellisldp	trellis-file	0.7.0		1c6cfab7c9c704e7b796446df5734f32d27731dd
org.trellisldp	trellis-file	0.7.1		de4a350d975a134f28f485eff8c759867f506d06
org.trellisldp	trellis-file	0.7.2		674c7be859df301f6987096b796a0e859d10e15a
org.trellisldp	trellis-file	0.7.3		0d78f58eae44ff866f2302882f2e81bdb09a0b10
org.trellisldp	trellis-file	0.8.0		1872a110535a1f287b867f82f86dbbbd980d8e84
org.trellisldp	trellis-file	0.8.1		9c7f07762fe93ae0aa36842601f5d6ab698e404b
org.trellisldp	trellis-file	0.8.2		f27e19aea1911b579a26d4318ceb6d4880d9c09d
org.trellisldp	trellis-file	0.8.3		b30de45b61bd8c37852ced40d1014590aade201c
org.trellisldp	trellis-file	0.9.0		f165cf13d3c82a938b97c323f89feaf22963c254
org.trellisldp	trellis-file	0.9.1		5860076d9dccb75c52a915fd90f4a0aa127e98c1
org.trellisldp	trellis-file	0.9.2		79a6e8be2d114a3a699de114ccf7486d82f7185d
org.trellisldp	trellis-file	0.9.3		fdcf179fc1ea6b0a9640bac1eabeeeaeacbb7a66
org.trellisldp	trellis-file	0.9.4		7958587e6f8cadaf20c7b815e0c32d41e98a2548
org.trellisldp	trellis-file	0.9.7		59068bfc8732abb3c0fce245a4b3524e37517ed8
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.0		250bb77587967d9d88df376617f39332a3eec8f0
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.0-M1		c8e5d7ce3515d1ae5034a25293a5f6089da0c987
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.0-M2		b5a1a91c111e8530643f1ed662e60c4a10545430
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.0-M3		31b15c635ea8834386f1377267d8a8e5080d1ebb
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.0-M4		8f9a5cdb577cc6fc31a3589d0ed675d6972cd4ca
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.0-M5		172d9dc246a91f6ffd9202567a40dfc2a247679b
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.1		2d76edba6c793468be787537962420ff8f5f23d8
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.10		eec6b2c25d5c1fb74fba360ff68ec6b5e25fc6cf
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.11		13dcdf0b3ec313d423f53b6d5b045ce1a569f48c
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.12		6c035428c4d3267aeea9f5d9bb8cc3fb5fa02cf9
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.13		9c965fc639b45b302cf9bad14a7f461967a6c961
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.14		3c73f6f1fa1a184ea697fca392ba67a0a35d20b9
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.15		3fdc16f483e244a54e6062433971d43b7c2151ab
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.16		baa13153ecf252edb986d0bf03c1cc7efe414f69
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.17		fd27bc6dfcc9255e6b612d8cc1f5cccc5a566ee8
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.18		6b50ae8eed10bad0fc40b41bbe437434087cb69b
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.19		1945f0ccd8e6d058e1da9e9dab026cdbce285790
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.2		b08fc76937e0ed46fc1defb4e89f8dca2290610a
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.20		732a0e6ce7e9469f9e72022a630d3eaf5c3856c0
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.21		e599024835c90f6d936e910cbca79562f8261174
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.22		a724dd112c01a86f1c1042b4a80b655dd6cb310b
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.3		4c6b9d8eabc95830c9acafaae87e9419bde39a2a
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.4		ed04e2b1ee464fde9714fd077d8fab62a96affc4
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.5		bfc61f6723c94b250666e0a5acd058b3fcd737a3
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.6		2e56b41e4cb0c7036653ac2d8da8658e775c8d69
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.7		cd07afbccaf9d085c7fc5313920ca32228ccc01f
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.8		d611a2169839b9f5c0f994a553fe62ae45f50488
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.4.9		bf29d74d9720da0aedb115f84900b000bac3ca9a
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0		15c2efbe1da78086f665f61f48954f12ae090b49
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-M1		c42631b2911029ce058af6c205c3947cf3139b88
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-M10		580c3e1db928842a1cb497a269644f40ca804e43
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-M2		c6d6c990e0e90e95c93a1c5c264a6e8452865d07
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-M3		d9da124158e6702170174f6fae8c5b0715857b12
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-M4		a2140569bc7f4a80b6ef632d6a82715a6be1f986
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-M5		cc40df2acbeec6af9f4ebe294e6da57f6e90f88e
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-M6		c414270be8d6b06d9c75d53166f99a00bc0d0e05
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-M7		d239149a7af384e5fc263c1b13eb7e02e5092bf2
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-M8		59ac5363e6efd52af286ae125f098d4f9bd5b38e
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-M9		d27d9a5939ca751824110b8089d9b16ce78d6c9f
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC1		97584261839d957c0a95dd30ee0bf4e7cfa38339
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC10		6bd49f52a7283e54c098558fea3dead865505120
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC11		cb9c7cab4363cfb77f81cd6f462329e3afab4378
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC12		dc6c44ced2270f3b10db8de58385cb90bf1d20d8
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC2		95082cc59c8dcf1a1d00c4392b36975221a0b5ad
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC3		d437d0a27d72f2fbb5ceae3757a243f7a78d5697
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC4		c18564ba3add6669f75d437999ca7240ee3fd25c
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC5		83577e701368dae7ee5630eac06d3f18b16aceef
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC6		6e02c64390ec4bee8e994943e4f05210d8c4f1fd
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC7		72f0a3861e877266f66468f15c302e4ef9e5a6be
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC8		bb298281bde8f9a2204ff42963c51623602be32b
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.0-RC9		1044d2118dae14b07638039bc7b009bf5b584846
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.1		312a32299e17114d8307b953f65215187bd7a2ef
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.2		043f8531222e3a71597132db44ca5bebe01bbd74
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.3		d298b49407728630548417a5e4ea8e258a247b0b
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.5.4		4c2ff7f401f49fd484b718b76da0798f4c080438
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.6.0		0cf92f8040172e88d7a23da389aa6a77ae510471
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.6.0-M1		a050fcda3b6ac7f221bc9ae5801cb5497b4ef8d3
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.6.1		68719087b94d3c36feb4bbfbda27a5cabdc373e2
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.6.2		0f7ec6254f77d61d553e4d1396573171ea30433c
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.6.3		dfffb4289e08917073e86e8bab2f76d5bf8f2d39
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.6.4		181a393d8297b828598ef0ddaca61deb639fad92
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.6.5		5ca2051f0f59ef21352ef3ff6c25eeb377fe9538
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.6.6		235ddaf8e7b9287a284199414d3ad023897ebf54
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.6.7		7bf03b1260c048b60b451b30f4cf0ca27c9e8ac3
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.7.0		dd0f4900a69b42c41ac2a152a478d3a815203b15
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.7.1		732d2edcea51c5c597aa75b658c737ac76ef3901
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.7.2		fac4be4070e8a97c44da2801da3455da1153701c
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.7.3		715776d77cc26132939949a16742476754f46dfb
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.7.4		437de1377be08426bcf594197bf817c8102f3cde
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.7.5		5feab02143fc1c8d406ca04a8574d9d1b3aa1239
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.7.6		068785016e70c92307e8093fcd4dff5f67fcc09e
org.typelevel	sbt-typelevel-ci_2.12_1.0	0.7.7		a08d720c21a6cce5c33e54a888423e62c9d1c35b
org.webjars.npm	github-com-xg427-coreui	3.0.0-beta.3		407929b2ec9c73f8856048dd4c34866c5676fb4e
org.webjars.npm	textarea-caret	3.1.0		cb487a8b701afac8d819d88b7b80a1a02ff57d86
se.kth.castor	jdbl-app	1.0.0		26269d44e14daffebc4bd5b40ea1ffaa6e6b7ec5
space.iseki.executables	executables-common-js	0.0.10		N/A
space.iseki.executables	executables-common-js	0.0.11		N/A
space.iseki.executables	executables-common-js	0.0.13		N/A
space.iseki.executables	executables-common-js	0.0.14		N/A
space.iseki.executables	executables-common-js	0.0.16		N/A
space.iseki.executables	executables-common-js	0.0.17		N/A
space.iseki.executables	executables-common-js	0.0.18		N/A
space.iseki.executables	executables-common-js	0.0.2		N/A
space.iseki.executables	executables-common-js	0.0.3		N/A
space.iseki.executables	executables-common-js	0.0.4		N/A
space.iseki.executables	executables-common-js	0.0.5		N/A
space.iseki.executables	executables-common-js	0.0.6		N/A
space.iseki.executables	executables-common-js	0.0.7		N/A
space.iseki.executables	executables-common-js	0.0.8		N/A
space.iseki.executables	executables-common-js	0.0.9		N/A
space.kscience	kmath-for-real-iosarm64	0.4.1		N/A
space.kscience	kmath-for-real-iosarm64	0.4.1	metadata	ebfc14d5719682dbaeab3e530c94af505402d435
space.kscience	kmath-for-real-iosarm64	0.4.2		N/A
space.kscience	kmath-for-real-iosarm64	0.4.2	metadata	a31de145abb7afcde1d6488512e9198d7b2fc14c
wtf.emulator	gradle-plugin	0.0.10		3aba5c25a46c482a69c0b9c541ffe07c9165d3cf
wtf.emulator	gradle-plugin	0.0.11		9a0a0c9173e5da22aaab4c7b631b727f897ab1e9
wtf.emulator	gradle-plugin	0.0.12		7a7563778bdf2df3b0e3dba75eda410b592b6c7d
wtf.emulator	gradle-plugin	0.0.13		396a5c8ee80b7de10726bdcf7ee547cda25ac99c
wtf.emulator	gradle-plugin	0.0.15		94d4310ef3be27c8086775f5254401c1898b694d
wtf.emulator	gradle-plugin	0.0.8		dafff80a38e1a115674d7c69ddc15715dc774dd0
wtf.emulator	gradle-plugin	0.0.9		f102ddbc421dce4905dda1c02361179c8bd04eec
wtf.emulator	gradle-plugin	0.10.0		f7fc72ec3b319c3a25979ed3d148f4179ccf366f
wtf.emulator	gradle-plugin	0.10.1		c1c35dec31b8bf60a8a29087cf45f0d8d7ebea7c
wtf.emulator	gradle-plugin	0.10.2		4bc24fdb8098047863608c4dcfb441e9e4ae9310
wtf.emulator	gradle-plugin	0.12.0		6c7122e984d5eefcb93217f64fcb14c623415a3f
wtf.emulator	gradle-plugin	0.12.1		771abf56fac14d4b5b3ea13e2d674596b1876276
wtf.emulator	gradle-plugin	0.12.2		108c2f0571c242557360ca9e9d345d78d5640cc5
wtf.emulator	gradle-plugin	0.13.0		fa40c51c175bd910eccf33e877a8f621ad20cfa4
wtf.emulator	gradle-plugin	0.13.1		da583200307fe0b6a28c87cb3b7bc037d2aa7852
wtf.emulator	gradle-plugin	0.13.2		87c051a5e8078f529a2294c1703f268e6ca2886d
wtf.emulator	gradle-plugin	0.13.3		931d44731ebdc39107c87728ad6cce96d490ad45
wtf.emulator	gradle-plugin	0.14.0		f488a265c869c40bbe6a89a48747063c918074af
wtf.emulator	gradle-plugin	0.15.0		590f72853d1efbbd13dcd19f13831e832f7beb64
wtf.emulator	gradle-plugin	0.15.1		9dc0ba954d9651eca45af759d8a49dc89f4e5f54
wtf.emulator	gradle-plugin	0.16.0		e4fe3ad4a45112d12e434cd09b75543709bb78a8
wtf.emulator	gradle-plugin	0.16.1		af60f414e7c87a7cf7518616276b2578f25ceb6e
wtf.emulator	gradle-plugin	0.16.2		ac8a4bc335097d62fa3fa830736a05020650f4e6
wtf.emulator	gradle-plugin	0.17.0		476265d86f47212b36e28d5a106105c49a2246b3
wtf.emulator	gradle-plugin	0.18.0		1b62622b902667ed99a2f0876e0e017b1914946c
wtf.emulator	gradle-plugin	0.18.1		1919e93e7a29d4ba0d8735db0cbc96c6bf7e1070
wtf.emulator	gradle-plugin	0.19.0		12f074e53f1ecf64414e8e84a3fa1c91a3d5feb0
wtf.emulator	gradle-plugin	0.19.1		b46f7036d7c821fe119a44a8daf72a0d34ef5e29
wtf.emulator	gradle-plugin	0.9.0		53b663f73873fc5f374070d54dd144544f30c944
wtf.emulator	gradle-plugin	0.9.1		3e846dbd7393726826965d0d0423b93fb02a86b4
wtf.emulator	gradle-plugin	0.9.2		893723675b748474c2d9e0682cc0a7b809e6b866
wtf.emulator	gradle-plugin	0.9.3		02c1e952113ec590a9c2274374eb7433579ae759
wtf.emulator	gradle-plugin	0.9.4		4d2175173555416b12177dc14b4aa484db5ad367
wtf.emulator	gradle-plugin	0.9.5		8dafed4341effce56b99e662a8d5fec9d0afb3a5
