beehive	beehive-netui-tags-template	1.0-alpha		107d9b918241826488bcf34a6a1cee5b7a142d70
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha03	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha04		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha04	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha05		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha05	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha06		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha06	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha07		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha07	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha08		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha08	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha09		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha09	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha10		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.0-alpha10	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.1		N/A
io.matthewnelson.kmp-tor	core-api-macosarm64	2.0.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.miragon.miranum.platform	miranum-deployment-receiver-rest-starter	0.3.1		9e9e278a02985307f00206fe3532ba5cd9ceaebb
io.miragon.miranum.platform	miranum-deployment-receiver-rest-starter	0.3.2		b4bb3790f116028029e8267aea7b8f0c6865f0ef
io.miragon.miranum.platform	miranum-deployment-receiver-rest-starter	0.3.3		17c03210dc0f558ebbfea53063e25190b90da3e7
io.miragon.miranum.platform	miranum-deployment-receiver-rest-starter	0.3.4		47821ac9497856e529a575dfd35ab9bc8c80e553
io.miragon.miranum.platform	miranum-deployment-receiver-rest-starter	0.3.5		564a81f720e6159e9598d1ad23918832e4005c58
io.miragon.miranum.platform	miranum-deployment-receiver-rest-starter	0.3.6		3424ce9b8eabe390bc457b511127270c3cad9a08
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.10.0-alpha		903e7a2322a1de8073436b1b291dc8c975eb5062
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.10.1-alpha		6976b6af7896349ad29eebe2dc3cbf2f03cfc0b3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.11.0-alpha		fadcc10d6862be04db6899978facf098f33db4b2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.11.1-alpha		c42dd7c5ca7199f907af2c3d0706ec13792c7f8c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.12.0-alpha		768910795a01b0f1b52edb7766f69be3251cbea5
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.12.1-alpha		2ff496f75594f30a2dd42ed63123470f3ca11585
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.13.0-alpha		676f2faf833174ee454c4443c26c1fa2a549a8e3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.13.1-alpha		16ddad38b0dab7781eff2a512c248bf016ae6f67
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.14.0-alpha		100becbfe77cd069541df5a01b5452e32fbb748a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.15.0-alpha		6d63c2f89604382d292af80e7ba3da0b64f9350c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.16.0-alpha		9d983c7df578bd10496c8988dd1e72c5c92af895
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.17.0-alpha		6e02fae658d284ad446e4acb000b6261028ec5c8
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.18.0-alpha		bf3798691bb86fe67edfc5ff121024f3f8ff99bc
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.19.0-alpha		6ef21b05f3b49efb42eb2d32163f9bea8fe455e1
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.19.1-alpha		9b8b8b6c3740386e3017de70b5e6234a3905475a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.19.2-alpha		bbe73bc778db57431e48c384a5fecb72f8b0d141
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.20.0-alpha		848fb18325bdd6bd0cede62838db7dc5b2b2b2fd
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.20.1-alpha		b6a952756e40d5bc456ac36d9e7afa846ee93291
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.20.2-alpha		5b70ab04eea25b620c620d8184277c55c646e75a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.21.0-alpha		2a5adcac834aeb43ee5a41a05cac09c549744a0f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.22.0-alpha		764d89e6afe741857cf9a05a2a5f1077d14df828
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.22.1-alpha		f974b448ebd104968eeb988d083ecce057b9ddbd
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.23.0-alpha		2e392759c03809899eec4775b438054ac94cf8b5
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.24.0-alpha		2cc8530eb38065bc62655b0498b8d11ea898ae42
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.25.0-alpha		e5f1f491b7aef4068bea381951dead68d054b8c1
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.25.1-alpha		d068e2fbc66cf6128a7572958ffddb0df672df59
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.26.0-alpha		16654de0a56bb3cfae60de4d355dcdfa9112ab97
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.27.0-alpha		f4a700db1039527b2b8d1bbbeaaace5a6ee75dec
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.28.0-alpha		ff2823f86368cac43ba8a57b4bb97d03d333c9f0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.29.0-alpha		44f854ea54ca7053c47eb35f3ddff1f2506fdda0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.30.0-alpha		7d7f9477a5083b038b935bc80c55d0778876a03a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.31.0-alpha		5b236c3e72c89c3e60980dd655b23393c4898da1
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.32.0-alpha		f0978e1f33ebb1fb574cfd1162b3ec0ea4af0493
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.32.1-alpha		726cf30fc8c227643e364c80e86f0ee9ce7c2220
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.33.0-alpha		27ce305ad09de07b05ee2bfc445a90747fe83d62
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.33.1-alpha		ea1126c2ee269ae6615f0ed5e30464914edacf67
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.33.2-alpha		8bd60e6bd750742aac2543813164ebfb260da7a7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.33.3-alpha		913d3ffaf27da4f0358a9a3d9ef9a7d37559319a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.33.4-alpha		7bc2bbd58b3cf3fea526557c7de9f1a57391a6b2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.33.5-alpha		0594aaadca40edd38f01ecbbb2ce1563250f0989
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.33.6-alpha		fefc165bf614859f028b81f367f00ccb8a09a3b3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.9.0-alpha		4b36390298fb05400974d97dbf442771d773879f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.9.1-alpha		d505a13d962e58ee185c449ded55f79cd6a769ef
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	1.9.2-alpha		e4f774720fd1497c75a9497f2d5a3c151d9fe04b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.0.0-alpha		599bc18f46f7022535286610abed62b5d122e795
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.1.0-alpha		3bf600390f23ffe7652fe417f8110fc654e8e53d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.10.0-alpha		a8708e994c7311815d008055d2982ce28ae79f03
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.11.0-alpha		114ab7f31b843c1432269528ea32970b12f4be1e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.12.0-alpha		7116d34df3c17160b2eb9f19745710407b6e36b4
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.2.0-alpha		a373f388278e84845f46ebfe6ca2a640e5b45215
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.3.0-alpha		549303ba0d8c1edc833ebb741467167e43d05ddb
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.4.0-alpha		468d11c8b57cad0104b9fda42ebc24676a41321b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.5.0-alpha		34c50122e180fc8f6b8c08c90794acb7e4c0a8e5
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.6.0-alpha		927ad6140d32d9ae6bbc15bb5ec5948d27fabd84
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.7.0-alpha		4a617fb29b25bed60ab0364271c7744393ed8593
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.8.0-alpha		df59ce878f29d067aec385e9d670c4e11211174d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-internal-lambda-java9	2.9.0-alpha		6cc973ceb16753fb89104766da65f34be191566c
io.quarkiverse.backstage	quarkus-backstage	0.1.0		6367944a49136a37e06c3bcd1d3b1c27d998f20b
io.quarkiverse.backstage	quarkus-backstage	0.2.0		76d33e6d7040fea4e521f97fc32561818ac2205b
io.quarkiverse.backstage	quarkus-backstage	0.2.1		31f8f98d2c6f80ffb583d20ae883f8ba0e238782
io.quarkiverse.backstage	quarkus-backstage	0.3.0		44b5c0a47a231395a89b0287b7b4f269d36dda0e
io.quarkiverse.backstage	quarkus-backstage	0.3.1		8b39977042719d798d527ee90ba704dc4b074a8e
io.quarkiverse.backstage	quarkus-backstage	0.4.0		0e9cc79efaaa4e2232a5062654a0299c292c5abf
io.quarkiverse.backstage	quarkus-backstage	0.4.1		c191b9942470ae30b33c30eb646074465ccb1d8b
io.quarkiverse.backstage	quarkus-backstage	0.6.0		c19888215bcfa0905f3d536aa433e8999144c16f
io.quarkiverse.backstage	quarkus-backstage	0.7.0		54d58993958dff9471150ed54eb9573e22da4585
io.udash	udash-auth-shared_2.12	0.6.0		cc52a2d10aaff490d5dd52c2ee962a2aa09cb3a4
io.udash	udash-auth-shared_2.12	0.6.0-M10		ae652b4696435a3a5fbfef1ed406a5b9aeead7ed
io.udash	udash-auth-shared_2.12	0.6.0-M11		df058f71eea44427f25cc8084ee82862513b0900
io.udash	udash-auth-shared_2.12	0.6.0-M12		1b0dfe16ca4aba7463881e0d584a471fe3616686
io.udash	udash-auth-shared_2.12	0.6.0-M13		22f732aee29d48799dd38c98d6b299097e21faa3
io.udash	udash-auth-shared_2.12	0.6.0-M5		7b928c56a80b541a6c6fea8c856e9ce95a88775a
io.udash	udash-auth-shared_2.12	0.6.0-M6		ab7968150c4976b4ad2630d4eba697ed95ea6c3a
io.udash	udash-auth-shared_2.12	0.6.0-M7		84bac82595a8d62bf6435f24fe808f8463f75f7a
io.udash	udash-auth-shared_2.12	0.6.0-M8		cef03365d97a0c616dc7a568f2fc9f9ce6e71728
io.udash	udash-auth-shared_2.12	0.6.0-M9		145b410f361e2281a8092c0559084050ee09fd12
io.udash	udash-auth-shared_2.12	0.6.0-RC1		15a97944e88b0b42792318140c14da455465a8e8
io.udash	udash-auth-shared_2.12	0.6.0-RC2		936507077417444d60cd070dc6e91483da80be54
io.udash	udash-auth-shared_2.12	0.6.0-RC3		1a40b8c04505eaac80fb0959db41f66b3ce084a1
io.udash	udash-auth-shared_2.12	0.6.1		6011cb02bc1010440d34937ad2c4d081c13a333e
io.udash	udash-auth-shared_2.12	0.6.2		e2749f7ebabd34de0459f03083fd6e35bad1ca29
io.udash	udash-auth-shared_2.12	0.7.0		07677cd5926ae52c6f9f6daa8e1f58e3e9b7b554
io.udash	udash-auth-shared_2.12	0.7.0-M1		8996fa395c4282e188a866611e25349da777d5a8
io.udash	udash-auth-shared_2.12	0.7.0-M2		95900bd787cbaba8356aff3060495a023870085c
io.udash	udash-auth-shared_2.12	0.7.0-M3		457eb3dd438e96a154fb19982ff401d844ebe376
io.udash	udash-auth-shared_2.12	0.7.0-M4		cb0aa3c10f641997209253cef9fe9bd18c267b77
io.udash	udash-auth-shared_2.12	0.7.0-M5		73fec6f6b451cf851c75ca2d4b507e60dc0c115b
io.udash	udash-auth-shared_2.12	0.7.0-M6		7ccf7247c2a49e66961e4bf01aa3b3e1c8ef3799
io.udash	udash-auth-shared_2.12	0.7.0-M7		edbc0c506cce7d210c905a02037343c8ba1a8f91
io.udash	udash-auth-shared_2.12	0.7.0-M8		8599bc278f542fc5854ad7532d6520db734a64bc
io.udash	udash-auth-shared_2.12	0.7.0-M9		0da9fab25739d97b9869be1e6d9caa04328b19f9
io.udash	udash-auth-shared_2.12	0.7.0-RC1		9f1e1d655ab3a6bea40199b77b290f0da1d2da21
io.udash	udash-auth-shared_2.12	0.7.0-RC2		b3371e3fd56664ffe9fdf294f4b512404664d7ac
io.udash	udash-auth-shared_2.12	0.7.1		6857d55f0d06812ee41050b0720f597e4cb865e2
io.udash	udash-auth-shared_2.12	0.7.2		6940bcaea845bd8db491818776c11ec63f4504cd
io.udash	udash-auth-shared_2.12	0.8.0-B4-SNAP		b93de4d19ea9a0e548a0a3f5e938d3d68da5e7f1
io.udash	udash-auth-shared_2.12	0.8.0-B4-SNAP2		9aa6a25bec98c7eeaa51050d75eb562ecd3a1f65
io.udash	udash-auth-shared_2.12	0.8.0-M1		08ea380090108b4adad2bd9e192a7e29b8c39c63
io.udash	udash-auth-shared_2.12	0.8.0-M2		81f56a157e3306de184a8592d7be87b34d909cf1
io.udash	udash-auth-shared_2.12	0.8.0-M3		19143691d94cb73c412bd0bdd717e69e0a385161
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.0.0		dbe3abafc5e05401410931037d74ac2f07719d5f
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.0.0	remapped-obf	b0d10ffcc8b169130e49be380dbcd628b2b51f7a
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.0.1		51b4098a20cd407566dc52a22aab18b983b02902
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.0.1	remapped-obf	6316c14436a0d22610d18e117b5169da22cfa783
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.0.2		1f6f0ba0c02b0dc580f06438cc5dc68bdf6381c1
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.0.2	remapped-obf	0800d59284e17712064831866e8c6d8c2de8402a
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.1.0		bea4bf8d64af350f31762e56bf377682fcb955f6
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.1.0	remapped-obf	3fc874b17c3f8ec03aef75f17a473a250fbe0c0e
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.2.0		62208a108a46099b3e6fbfcd152846b1c2604a14
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.3.0		d0a5c3e10666a00cad79e84729bc448bd1dc3f75
me.lemonypancakes.resourcemanagerhelper	resourcemanagerhelper-v1_19_R3	1.4.0		c147d25d8a4a06fd1179039cdf7ed88c069c32f4
net.adamcin.httpsig	httpsig-test-common	0.6.0		7f31258c8c239db1333a8c895c5fb8777d195fc7
net.adamcin.httpsig	httpsig-test-common	1.0.0		61c83d75a583c6ec8020f0357c91f658065f0eba
net.adamcin.httpsig	httpsig-test-common	1.0.2		f954360d47c2c5050dc857cdfb027ce0ef038820
net.adamcin.httpsig	httpsig-test-common	1.0.4		c9a7c0aca4ba5392a2d1deb7ab957e67636de9d3
net.adamcin.httpsig	httpsig-test-common	1.0.6		1a7a6d38a967e936102e704e1c69535a4cb74881
net.adamcin.httpsig	httpsig-test-common	1.1.0		d6bde691c3a917db9bbe40db10f315d6c26646b0
net.adamcin.httpsig	httpsig-test-common	1.2.0		528c861d71037c8cc7e7b3e429abf83eff67754e
net.adamcin.httpsig	httpsig-test-common	1.2.1		f6f669308ea7836f959b33d5174f193ee1cb027d
net.adamcin.httpsig	httpsig-test-common	1.3.0		2ea1fcdaf6e181efbf1de3c2e1c323f9b70d4ae2
net.adamcin.httpsig	httpsig-test-common	1.3.1		155751555f92ab16adc8c3f717ca339be6dca83d
net.quanter	shield-nacos-starter	1.3.11.RELEASE		N/A
net.quanter	shield-nacos-starter	1.3.12.RELEASE		N/A
net.quanter	shield-nacos-starter	1.3.13.RELEASE		N/A
net.quanter	shield-nacos-starter	1.3.14.RELEASE		N/A
org.apache.camel.karaf	camel-jcr	4.10.3		0d11dc98782593ca831e856ea17884dccde76ee9
org.apache.camel.karaf	camel-jcr	4.7.0		3d14c04d576f46bf5e57925007fea2ea2ba5bcfa
org.apache.camel.karaf	camel-jcr	4.8.1		c2e9f660254bb557af4fcb07b7a21f41c3317938
org.apache.camel.karaf	camel-jcr	4.8.2		8d37587d3dc9eccc43dca140dccd5d3068ebc672
org.apache.camel.karaf	camel-jcr	4.8.5		c7c783360b84bb003b19e0e5b769e140ce081011
org.apache.camel.karaf	camel-jcr	4.8.6		9986e94d35cb333730acfd7c173e5ed035e20088
org.apache.camel.karaf	camel-jcr	4.9.0		19b594c7124ec64796484b58b478b3320b09edae
org.apache.camel.quarkus	camel-quarkus-catalog	1.0.0		bac8311384c6ceac7b1ff9f2b5b066c3917730d6
org.apache.camel.quarkus	camel-quarkus-catalog	1.0.0-CR2		d007ddf22c89618bd966d794ed3f098a2370dc8d
org.apache.camel.quarkus	camel-quarkus-catalog	1.0.0-CR3		cde7733e9a52cc8f2ea2a2c6f6d3165c080b6d88
org.apache.camel.quarkus	camel-quarkus-catalog	1.0.0-M5		8fa91dc9c7101d9f0c0749d5f30a21332e8c5df9
org.apache.camel.quarkus	camel-quarkus-catalog	1.0.0-M6		edd01a074b8e4706ff9a9793a066d81bb9544d7f
org.apache.camel.quarkus	camel-quarkus-catalog	1.0.0-M7		132ad62af7dd50eaa935ebeaa39354240c0cf54b
org.apache.camel.quarkus	camel-quarkus-catalog	1.0.1		6a514d9a75a212be64f169402b950cb5252dd774
org.apache.camel.quarkus	camel-quarkus-catalog	1.1.0		952a55da5909c62a56d07d96a437f629732bb8a3
org.apache.camel.quarkus	camel-quarkus-catalog	1.2.0		0724b6baff011c2f3dc09246f17d9959e25ea456
org.apache.camel.quarkus	camel-quarkus-catalog	1.3.0		d58ae8faafe7e70e68875160f0bd4f7a8b064f02
org.apache.camel.quarkus	camel-quarkus-catalog	1.4.0		bfdc8d4917ecf66313f84933bb6ccae4d1c5b872
org.apache.camel.quarkus	camel-quarkus-catalog	1.5.0		33233c0d9a9b7e5db5e26e0f04bb0bea21f09782
org.apache.camel.quarkus	camel-quarkus-catalog	1.6.0		29f6e78a4e8390c30d0366721bd83b1b53b05591
org.apache.camel.quarkus	camel-quarkus-catalog	1.7.0		eee0e02ec739cffee65cd799b92031e5a0176564
org.apache.camel.quarkus	camel-quarkus-catalog	1.8.0		020c140657856a11793e65e7c6c2912e8b9afaf5
org.apache.camel.quarkus	camel-quarkus-catalog	1.8.1		91bf4d88dd0795fd3d49ae4b96ca87e6338eebf1
org.apache.camel.quarkus	camel-quarkus-catalog	2.0.0		8270b27546858d57c8f49d28597d6a953e78730c
org.apache.camel.quarkus	camel-quarkus-catalog	2.0.0-M1		cfc6ae49d41bc7dad54202ecab5442f0772cfd1c
org.apache.camel.quarkus	camel-quarkus-catalog	2.0.0-M2		9c824c180a7b61f550443b93cdc60670a4152e7f
org.apache.camel.quarkus	camel-quarkus-catalog	2.1.0		037a98c98a629af306ba2fbd1dd4814ec7f6bfa0
org.apache.camel.quarkus	camel-quarkus-catalog	2.10.0		24ba037869cff128659dfcf51e644b447a2782fb
org.apache.camel.quarkus	camel-quarkus-catalog	2.11.0		f9e59679952f37a6c06055fc052011904ceff01e
org.apache.camel.quarkus	camel-quarkus-catalog	2.12.0		489454c14ca558b04f0f6bc5ce341ddc9616e29b
org.apache.camel.quarkus	camel-quarkus-catalog	2.13.0		16ca982319f8f6ad85fb2bdcf8979d66a63182d7
org.apache.camel.quarkus	camel-quarkus-catalog	2.13.1		71f1527f4e4e33293cfbd9984e5d7ff427c81424
org.apache.camel.quarkus	camel-quarkus-catalog	2.13.2		c73ea3bd3e97fb2667266b5317d23c5b789b114d
org.apache.camel.quarkus	camel-quarkus-catalog	2.13.3		91b0337cfb02de703e305f8d80b005c30a304df7
org.apache.camel.quarkus	camel-quarkus-catalog	2.14.0		4cd1e7d8bc6928dc53adb8e211a4077dfef595a0
org.apache.camel.quarkus	camel-quarkus-catalog	2.15.0		aeaf6e512ab78f4b1e073d7c9a0735d4aace2a38
org.apache.camel.quarkus	camel-quarkus-catalog	2.16.0		6f132c84aaaca6b9d5ede245f970ff07ad4c47c8
org.apache.camel.quarkus	camel-quarkus-catalog	2.2.0		bb8e4f1a1371c137822e2e41529a2f70c0bc6e8e
org.apache.camel.quarkus	camel-quarkus-catalog	2.2.1		d4c624a23c8417b1e21b6c5513c15a639eca3d5e
org.apache.camel.quarkus	camel-quarkus-catalog	2.3.0		4fe3443946fd7a3d94dc9deea4eec187b53905ef
org.apache.camel.quarkus	camel-quarkus-catalog	2.4.0		ef19a1b50d2b08aa42475350246a2cf043ce28c3
org.apache.camel.quarkus	camel-quarkus-catalog	2.5.0		c4b08f7272bd5d97101791efca9f347bb0a4de7b
org.apache.camel.quarkus	camel-quarkus-catalog	2.6.0		a97b4d3fb0c5242473dbdf559351b1148e41f0cb
org.apache.camel.quarkus	camel-quarkus-catalog	2.7.0		bce684707b862d692b3be5f24252a9b5e3eef963
org.apache.camel.quarkus	camel-quarkus-catalog	2.7.1		2365f634c58c7bf16975c3d32e715fe7d85c5f52
org.apache.camel.quarkus	camel-quarkus-catalog	2.7.2		aa61424bf066acdfa9eded5b1d5d3400a324b118
org.apache.camel.quarkus	camel-quarkus-catalog	2.8.0		baa769e4cfbfe23ab2efe5f5a57b3d49c747ed77
org.apache.camel.quarkus	camel-quarkus-catalog	2.8.0-M1		45f5a7673d2a5c49e5e66fb66dad421e3370a1de
org.apache.camel.quarkus	camel-quarkus-catalog	2.9.0		1371dcff01d0d3e43819d55a7766911dee479371
org.apache.camel.quarkus	camel-quarkus-catalog	3.0.0-M1		3d1c51db898b83b482b94b1e28f574233bff0bdc
org.apache.camel.quarkus	camel-quarkus-catalog	3.0.0-M2		6bc16f793bfdcea04503485cb67a22548cb5a384
org.apache.camel.quarkus	camel-quarkus-catalog	3.0.0-RC1		9ca2cfdd065386f798bbb81106d6838644bc1d15
org.apache.camel.quarkus	camel-quarkus-catalog	3.0.0-RC2		bc18597d50daba96de8ef226d27840b881e225e9
org.apache.camel.quarkus	camel-quarkus-catalog	3.10.0		6e965c1eab012190b6f5bade1fda1669320a81c0
org.apache.camel.quarkus	camel-quarkus-catalog	3.11.0		1420eac6a9ee561a04080053c8b91a85d9452897
org.apache.camel.quarkus	camel-quarkus-catalog	3.12.0		841870b8786a2918329c088a5e472f76b54850ee
org.apache.camel.quarkus	camel-quarkus-catalog	3.13.0		82405f59ddf339ca34cc8e116dec1353728530ce
org.apache.camel.quarkus	camel-quarkus-catalog	3.14.0		b493acea082cf8eaac1a8dc63bdbbd23c77a0bb5
org.apache.camel.quarkus	camel-quarkus-catalog	3.15.0		121322cf6f80604934e542014917289c833ee60f
org.apache.camel.quarkus	camel-quarkus-catalog	3.15.1		9f92cee237bc9bd1c489ca3df0e7c0995b68a846
org.apache.camel.quarkus	camel-quarkus-catalog	3.15.2		74381a33fcd5ae5796bf06d67a59b5897439b85d
org.apache.camel.quarkus	camel-quarkus-catalog	3.15.3		ec839804b874dc754902a4f8fadda60a0dc0264a
org.apache.camel.quarkus	camel-quarkus-catalog	3.16.0		4feefa96c15069c909285eb7744a6cf3741816f4
org.apache.camel.quarkus	camel-quarkus-catalog	3.17.0		6a0845505637cff19c0653f4ef633ffde5a7d9b3
org.apache.camel.quarkus	camel-quarkus-catalog	3.18.0		723bd4cedfb1c986113faa5ca87d459cb40b5b90
org.apache.camel.quarkus	camel-quarkus-catalog	3.19.0		72393118073711e18bcef712f2ee212e784a8942
org.apache.camel.quarkus	camel-quarkus-catalog	3.2.0		278dee2758773f40d60ef7c941edfbd4a2c3aeff
org.apache.camel.quarkus	camel-quarkus-catalog	3.2.1		cadbc9abc0488545e12bf4440e6617ff2036962f
org.apache.camel.quarkus	camel-quarkus-catalog	3.2.2		c98b4f94118e4ac37ea9a4c649f371da1c8aa0d9
org.apache.camel.quarkus	camel-quarkus-catalog	3.2.3		5d6ead40885ddb107061155a22a2e32e52f5505f
org.apache.camel.quarkus	camel-quarkus-catalog	3.20.0		88764e77142ca604fcf30dc10ec4ec51adae3127
org.apache.camel.quarkus	camel-quarkus-catalog	3.20.1		8d5a6ad33067657ec097ece229ebeba97201fb73
org.apache.camel.quarkus	camel-quarkus-catalog	3.22.0		f1ef79edd5b5f4ed186a60a7e3fb6a631e7f6006
org.apache.camel.quarkus	camel-quarkus-catalog	3.4.0		b5f3c9fe1885b46d7fe90db8b393989ecd462489
