br.com.objectos.orm	testing	0.2.0		1c2f903bef0f6f6b22cd0cbd2307af80caa1e6bd
org.ow2.jonas	jonas-audit	5.2.4	ipojo	cbc6c2507c38d51655a9405f4fce41228cf5f5dd
org.ow2.jonas	jonas-audit	5.3.0		N/A
org.ow2.jonas	jonas-audit	5.3.0-M1		f70a6e050af703a9141e38d3360e9dadce2aa76f
org.ow2.jonas	jonas-audit	5.3.0-M1	ipojo	055f3a34ce98594bb167ea1d5acf52903dab4898
org.ow2.jonas	jonas-audit	5.3.0-M2		93ea71668b237183678366312034c4b1d3b071ac
org.ow2.jonas	jonas-audit	5.3.0-M2	ipojo	bd8990b25c4c59fa8ed4ab29e65c5f9d59b86539
org.ow2.jonas	jonas-audit	5.3.0-M3		d99470af8ab6e3e42742ef59bfd5e17735af4b87
org.ow2.jonas	jonas-audit	5.3.0-M3	ipojo	6c068d57e26032b9f4b9d90bfa43990b3c2af04c
org.ow2.jonas	jonas-audit	5.3.0-M3	templates	b7e403ff14c031887024456c887845ee7e454fc4
org.ow2.jonas	jonas-audit	5.3.0-M4		N/A
org.ow2.jonas	jonas-audit	5.3.0-M5		N/A
org.ow2.jonas	jonas-audit	5.3.0-M6		N/A
org.ow2.jonas	jonas-audit	5.3.0-M7		N/A
org.ow2.jonas	jonas-audit	5.3.0-RC1		N/A
org.praxislive	praxiscore-audio	5.0.0		73d8e7420f67a2353bb1952aa72ad54c471c3ee2
org.praxislive	praxiscore-audio	5.1.0		0c322b08fa5a8c1da38cc4dbe96cdb5eeb71dce6
org.praxislive	praxiscore-audio	5.2.0		450ddbdb41dc1798f43ff3fd6c5e5717f4fae196
org.praxislive	praxiscore-audio	5.3.0		faa68b8daad63f60784f9f22eaed59836df82a0e
org.praxislive	praxiscore-audio	5.4.0		991a4ee66451999ab1fda400d81cc67085c519f4
org.praxislive	praxiscore-audio	5.5.0		0d8430f97289b71ede292fba758626b5ce1ee5ac
org.praxislive	praxiscore-audio	5.6.0		037d966e53fa8c2a6b91f2c48eba45ed35ae204a
org.praxislive	praxiscore-audio	5.7.0		0f301657def9ef0a9540b09e86fffa973c81b63a
org.praxislive	praxiscore-audio	6.0.0		f5d38c2fd262c858f71cfb4834984712fafa03a9
org.praxislive	praxiscore-audio	6.0.0-beta1		b7f2aa517700173fc74c7506e1cd20c4c9cf5b6b
org.praxislive	praxiscore-audio	6.0.0-beta2		b8f4bd827bb3a35f9a7b5566f5aaec17e52333c1
org.praxislive	praxiscore-audio	6.1.0		d825d49d952945997ba02d4f8913770e46809000
org.praxislive	praxiscore-audio	6.2.0		61edfb0b846a4133f850c1a9c43fe389a535b14e
org.scodec	scodec-testkit_sjs1_3.0.0-RC3	2.0-3-060e91e		52e72200fd319459bcdac97b6b26fefd8b2d2a9d
org.scodec	scodec-testkit_sjs1_3.0.0-RC3	2.0-4-c87e920		76b545dabfd0eb4b463bdc2bfba2c4d03b22462b
org.scodec	scodec-testkit_sjs1_3.0.0-RC3	2.0-6-18047ca		33b86ef8c7d81b4cfab3cf8ed897ef1d566f19c4
org.scodec	scodec-testkit_sjs1_3.0.0-RC3	2.0.0-RC3		5ba7854dfa7b33f330f0e05a8b80200a0b19739f
org.tinygroup	org.tinygroup.ansjanalyzer	3.2.0		75e6c35a461a6de8de1c254ac396b424cd8b22b7
org.tinygroup	org.tinygroup.ansjanalyzer	3.2.1		ce0c37b1ddd84e0ac236ac32d4e9f9c738dd2416
org.tinygroup	org.tinygroup.ansjanalyzer	3.3.0		40c9a947a8f8a505f8ccdd6e3cba48e470b63e7c
org.tinygroup	org.tinygroup.ansjanalyzer	3.4.0		c1d416e97c5976a43caa83bfe46afae98dafa91c
org.tinygroup	org.tinygroup.ansjanalyzer	3.4.1		0b2de8c06dc764f734dce7004eb499121a084fab
org.tinygroup	org.tinygroup.ansjanalyzer	3.4.2		093c892791b0eee4d4149dd2dd292a6fe0bcab12
org.tinygroup	org.tinygroup.ansjanalyzer	3.4.3		b4370695a54289c85e9c6fbe321a97fdf219de26
org.tinygroup	org.tinygroup.ansjanalyzer	3.4.4		e55bbf7605eac2da254269ac0f982024d53cfcc8
org.tinygroup	org.tinygroup.ansjanalyzer	3.4.5		0d2a6ee8b52afc3b466068886bffa3ccda228136
org.tinygroup	org.tinygroup.ansjanalyzer	3.4.6		d31eaa40ed6f5788351ca8ef1b47b0f6e3f28cfe
org.tinygroup	org.tinygroup.ansjanalyzer	3.4.7		c1743f3d98189b15a434e8d945866488882fab0a
org.tinygroup	org.tinygroup.ansjanalyzer	3.4.8		e449277ca6fb7fb458e1daa9ef3b5cc23b162771
org.tinygroup	org.tinygroup.ansjanalyzer	3.4.9		44244dc41c9917aa4e1090b76c285b43ca575bf0
org.typelevel	kind-projector_2.13.11	0.13.2		4e3a0e652f1efc0ffb5235735d20bb316026f4d1
org.typelevel	kind-projector_2.13.11	0.13.3		83743e33065f91cc48d7a496dbba55214f77b7f0
org.typelevel	scalacheck-effect_3	1.0-10-4006572		6f907460d17ef3856f2d14781d706aa51749d237
org.typelevel	scalacheck-effect_3	1.0-11-0ef9a7a		eddb7b005020e8923c24b1be35c5d7cb1e938ea4
org.typelevel	scalacheck-effect_3	1.0-11-a4aade5		c1c398d294d1897ab924b308853d2bcc90c52a03
org.typelevel	scalacheck-effect_3	1.0-13-92d56f8		0398eb8e5c1524a0261cde256336e914cee42991
org.typelevel	scalacheck-effect_3	1.0-14-5288fd8		40c8aad91ac141c113f4c0e96e46d0b99398d775
org.typelevel	scalacheck-effect_3	1.0-15-8d76c7d		767e31b0e2ddcb70e8515faaa405a80e46bf5353
org.typelevel	scalacheck-effect_3	1.0-16-77c05c8		2133a07c69afa0b2683e3945168df78c52300ce8
org.typelevel	scalacheck-effect_3	1.0-17-f22b927		ffe792e504671113a82b556688e154f80ba41ec4
org.typelevel	scalacheck-effect_3	1.0-18-18a246e		5e5b43ce79c3f032dab3b4c544b93d2fefc42c9b
org.typelevel	scalacheck-effect_3	1.0-19-46d0beb		32da26704f8c989555faf7d3f9ae2687e90599c9
org.typelevel	scalacheck-effect_3	1.0-2-721c35e		f97f988f48e4fce4814391b1ae2bbf39c979e51e
org.typelevel	scalacheck-effect_3	1.0-20-e122abc		77acf4b215b494baf00eda35d7b9b3da66d0649d
org.typelevel	scalacheck-effect_3	1.0-21-3d9b664		5497001db0535dcb271a09f9854f7ac0deda7ebb
org.typelevel	scalacheck-effect_3	1.0-22-d498f2a		578f4ecc9ccfe5df4f2c91485e8ad9484c94fe9d
org.typelevel	scalacheck-effect_3	1.0-24-5a212db		68317218107fde947823a993f5af7e7ce9f7f1eb
org.typelevel	scalacheck-effect_3	1.0-24-da80e96		2be08686d998720c1317e8a735578210f3b52d02
org.typelevel	scalacheck-effect_3	1.0-26-3885ddb		c67f9c53ef5e98e1bd4b4637d7457479f18dd2f8
org.typelevel	scalacheck-effect_3	1.0-26-414b87a		5acf3082b539fab25c91ab52eb1f3269731e273a
org.typelevel	scalacheck-effect_3	1.0-28-dbc07f5		25c30700f8076f7a26140bbc7f041eb44f2779b4
org.typelevel	scalacheck-effect_3	1.0-3-6f96562		74fa4875449bab6a27e96f44491e1c6c23b07810
org.typelevel	scalacheck-effect_3	1.0-32-04b0897		66877f303545fd729efb9b2ea2e1ef052efeab33
org.typelevel	scalacheck-effect_3	1.0-34-93f060e		578c426490978b92a31106168a931f7d19c9e25c
org.typelevel	scalacheck-effect_3	1.0-4-4ba0d05		3dd62c40c41560350a2d2efd0127bb86c6c41cad
org.typelevel	scalacheck-effect_3	1.0-4-ddcc098		61670ee79424164bd787c2585f2f0f10ef87ed85
org.typelevel	scalacheck-effect_3	1.0-41-2d817bc		9371dd91a3b1e841a7b156381e41c55f74edfc9d
org.typelevel	scalacheck-effect_3	1.0-43-1980378		610ab78183e7b7e3f3c65bb61e802d38d2fcfbba
org.typelevel	scalacheck-effect_3	1.0-46-9394fc6		451c7abb59310541009361942ea69030b73187b5
org.typelevel	scalacheck-effect_3	1.0-48-a4457bf		0995956f4c83174859d65a7e1ae3270b931f7dc0
org.typelevel	scalacheck-effect_3	1.0-50-ff91998		8fd324a217f75e2a8031ef18703772eaa0053973
org.typelevel	scalacheck-effect_3	1.0-52-2e50185		9e2f1babb784dc43d667c9e4e5a09b7f5bcb5ac8
org.typelevel	scalacheck-effect_3	1.0-54-77895ff		a5ce4a2677d85d1916302b8182eb7004114df30b
org.typelevel	scalacheck-effect_3	1.0-56-61e8f29		05b84f5ed08cd875dbb55011540a7fe0d46b3018
org.typelevel	scalacheck-effect_3	1.0-59-226c17d		d4b356d871c999bb3d919e8ae41b55ae7186a800
org.typelevel	scalacheck-effect_3	1.0-6-ce1f9c5		72e19e832c8d533fed413aee6abc87429b4263de
org.typelevel	scalacheck-effect_3	1.0-6-d37cc56		e7c6078596eaf220dded658993d8e1b49c44107b
org.typelevel	scalacheck-effect_3	1.0-61-618018f		addc1cb09838f68eaa0a181502f436e83cb6960f
org.typelevel	scalacheck-effect_3	1.0-63-7fb46d5		ec7d626bffafaded123d02cc9ae9c9d83ca2ac76
org.typelevel	scalacheck-effect_3	1.0-65-5621f47		5f5b9c79a597b514bccb69e0d7b8ed9e58f4f0ee
org.typelevel	scalacheck-effect_3	1.0-67-9910b40		3045e9eb397974227d454d9b70bc4decf57e5d0b
org.typelevel	scalacheck-effect_3	1.0-69-cf67c8d		ac3bba7d3d94ff387a20c2de3317452f28b79d1a
org.typelevel	scalacheck-effect_3	1.0-7-c4fce0c		fbd1430d1474dca63528badf08726b2c8c69967a
org.typelevel	scalacheck-effect_3	1.0-71-4459bb1		54b49007cffaa5ff62e3c2962a165170bac0424c
org.typelevel	scalacheck-effect_3	1.0-73-06461e6		2cb26058bb2e3ada516ce9409cabeb5ba3f88a57
org.typelevel	scalacheck-effect_3	1.0-75-28d3aea		934299664a2d727421cc6af6a80bcf39a6c1ceb5
org.typelevel	scalacheck-effect_3	1.0-78-546e853		d1c4585fe49d207f9ec91af784dd0f86f6dc8e36
org.typelevel	scalacheck-effect_3	1.0-9-9eeafc6		f0c9257c423d4a94c502f979f421b3cef1fd789e
org.typelevel	scalacheck-effect_3	1.0-9-dc3d200		4ef4536799e01fec9c42d85643bf5417f66374e5
org.typelevel	scalacheck-effect_3	1.0.2		92215eb01820bcb85569d8df5c0400decbe09ffc
org.typelevel	scalacheck-effect_3	1.0.3		04b94023778bbc26b6840567f30a15617fb10145
org.typelevel	scalacheck-effect_3	1.0.4		dd884abf4b5bb48b9db6d594617dbfafc6def43c
org.typelevel	scalacheck-effect_3	2.0-66e864e		d1e36bea7b2aae61221fcd8df42725251e934e40
org.typelevel	scalacheck-effect_3	2.0-9366e44		b60dc6702f05337175775b618538b1558e7e48af
org.typelevel	scalacheck-effect_3	2.0.0-M1		4986c38d834d1a86b70d6c2cb4cb18575af059cf
org.typelevel	scalacheck-effect_3	2.0.0-M2		789b8d8073249954f219fd1543648d11f8b90eeb
org.webjars.npm	atom-language-nginx	0.6.1		8f95d602a014f27eddb7b1d48ff6ee9506a08f7d
org.webjars.npm	tiny-warning	1.0.2		115a3a189971f5f1ea2c14e41a214230839939ee
org.webjars.npm	tiny-warning	1.0.3		860501685e87b7044cf202508aec697969dc94a0
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha1		4fc28025e8434442294d1821cbb3bf27aac67c6f
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha10		9112650315d9f41345f8cd0fb0ee40ee3e769589
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha11		cef2ee67c479a8e31f0b669db733c7d569727e97
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha12		faffe9fc4362eec727944c9e1d7ec7d310d8c432
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha13		e18a199c2dcb39689ac7cce332356d826d5ec94f
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha14		8257eb27a04596e32e1b6c68db19eb6bcbe423b0
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha15		e6192640cc891b4e5c9455f497030508b7eab2ea
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha16		79d0b89d38b39141295633f0f19868e948ef4e26
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha17		1280cbd17a82b7bb213a0ef5afc979683ecc1df5
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha18		403b012aba395d9b137af6c2cbe07a5490fdc6e8
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha19		a8cd6a2b9d7d2a6ba6a12bd01fff2861369025d2
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha2		42eaeb9b095d7021262f64d432ea9e32ca8ee136
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha3		bf100003921b20f8a69e5ecfde9d8bfc1033bd7b
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha4		f23ddd99bf4913bd38c355084f07f5ce1692538d
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha5		702f3f8b25354ee9001c9c9f43c54e121273d8e7
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha6		8d7d6c196c58df071bc7644e2c919e8338a3847e
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha7		098419c1c78c520399471ab8dcfd074e585f67a6
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha8		7e7621e75a439065fce5814b9aa902bfc2db4a00
org.wildfly.core	wildfly-domain-management	1.0.0.Alpha9		a9794643c86593204e43f7b7871dc039189a3671
org.wildfly.core	wildfly-domain-management	1.0.0.Beta1		6e32bdd0af751a7c477bc1ba32b7cdb5ca495f8a
org.wildfly.core	wildfly-domain-management	1.0.0.Beta2		9a10170cde9191cfee60e56af81b60e0847e9041
org.wildfly.core	wildfly-domain-management	1.0.0.Beta3		9f41bbffd81b73f3780e3c975404f827c27a3176
org.wildfly.core	wildfly-domain-management	1.0.0.Beta4		15c800c0ee0dc052625c46f797871755aee5bbba
org.wildfly.core	wildfly-domain-management	1.0.0.Beta5		bc243999b1a750a4bb9b4e404814fcd86d52dbc9
org.wildfly.core	wildfly-domain-management	1.0.0.Beta6		a2d3329f354eaa0dd7e0e665f0effeb5c31cdea2
org.wildfly.core	wildfly-domain-management	1.0.0.CR1		6d39b63c18eb052d39630b4c7b9ddc02b9c9434a
org.wildfly.core	wildfly-domain-management	1.0.0.CR2		263beaeb33110f0f24171e86d4f966e5190d357b
org.wildfly.core	wildfly-domain-management	1.0.0.CR3		073972f20933951dcf3977f57d50a94e114f7bac
org.wildfly.core	wildfly-domain-management	1.0.0.CR4		36c9faf37dfabe51a6a58d269c7ef41c9b33d6be
org.wildfly.core	wildfly-domain-management	1.0.0.CR5		300c09d0004c1326b9f3d68dff0c8895fc5d59df
org.wildfly.core	wildfly-domain-management	1.0.0.CR6		7433a30731c8ae29c2bf82b5f462e61afc23a2e2
org.wildfly.core	wildfly-domain-management	1.0.0.CR7		c8b45667eb945b8a0012a52d69e99ef8b67ae88c
org.wildfly.core	wildfly-domain-management	1.0.0.Final		46cf453c5796295cae0f21f54784acc5806b2e50
org.wildfly.core	wildfly-domain-management	1.0.1.Final		8248b597df6d25d6aba85220b99ce553d0312bbc
org.wildfly.core	wildfly-domain-management	1.0.2.Final		71228ae8892deda889ccc20d7995b76cc996d0c7
org.wildfly.core	wildfly-domain-management	10.0.0.Beta1		634267eef5a1881f701cbf1c00dffae15cf3eb51
org.wildfly.core	wildfly-domain-management	10.0.0.Beta2		59120f94edbba20b480c55b7848d3e618b7d1a58
org.wildfly.core	wildfly-domain-management	10.0.0.Beta3		c0146fc9b78a63218d3a70d0ff2a214abb36b412
org.wildfly.core	wildfly-domain-management	10.0.0.Beta4		64ae424d70d59a1ec15b5dff600b62849485a01c
org.wildfly.core	wildfly-domain-management	10.0.0.Beta5		5ced3e743e7cd21f4cc42eb961909d7e84381662
org.wildfly.core	wildfly-domain-management	10.0.0.Beta6		386652f5fb17372411e61db8457e862a1f12ea9c
org.wildfly.core	wildfly-domain-management	10.0.0.Beta7		521a0908b00db43cc2fbcb5f6412a94013eef671
org.wildfly.core	wildfly-domain-management	10.0.0.Beta8		96f79e97f518f16aee28bc6e9eea276defd400e1
org.wildfly.core	wildfly-domain-management	10.0.0.Beta9		400377e06014f8fbda07409f682e122062d65aa8
org.wildfly.core	wildfly-domain-management	10.0.0.CR1		36ba39297cfa91cb5ea0f9ced7a3b45b5f639590
org.wildfly.core	wildfly-domain-management	10.0.0.Final		236929c62f57e1d4f8e7624e3dc0aa3c3592f848
org.wildfly.core	wildfly-domain-management	10.0.2.Final		1f96ac3d98e9fecfe88959d622305b7358a98b33
org.wildfly.core	wildfly-domain-management	10.0.3.Final		b9954f798eb2a1f94a7ab8fdb25c69f44d9fec14
org.wildfly.core	wildfly-domain-management	11.0.0.Beta1		e996b419c2a4a393af5f32541a9f46ca261dfb44
org.wildfly.core	wildfly-domain-management	11.0.0.Beta10		741ba7f2f384bd481b9a91e22eb11fa5aebb9a2c
org.wildfly.core	wildfly-domain-management	11.0.0.Beta2		bd6c6541307cc7a317b8a100205b1f9bb80cd86c
org.wildfly.core	wildfly-domain-management	11.0.0.Beta3		65a9e1b7061e68eaf8001cf35fc14797175ca125
org.wildfly.core	wildfly-domain-management	11.0.0.Beta4		82de38b5b72c2f3c659651818f06be0e9cdc1b24
org.wildfly.core	wildfly-domain-management	11.0.0.Beta5		71435b6afb365e7a01d245a4bee442efe36202f3
org.wildfly.core	wildfly-domain-management	11.0.0.Beta6		7af0aa518ac0b9f04e7e9130e79006329eaafa4d
org.wildfly.core	wildfly-domain-management	11.0.0.Beta7		07474256c2341c58793db5e57e954acbd6c4905f
org.wildfly.core	wildfly-domain-management	11.0.0.Beta8		3ec5e930252a31a5bc2b0c880d72890d1bf73d7e
org.wildfly.core	wildfly-domain-management	11.0.0.Beta9		6f657bea21f0e59a2d7a74aaabd11e12d687b248
org.wildfly.core	wildfly-domain-management	11.0.0.Final		895ae0c581768574f9274b2d37fb268224103ed4
org.wildfly.core	wildfly-domain-management	11.1.0.Final		0bd5eb93e2d2a693cd16e87d5f9dec59bcb9cfd9
org.wildfly.core	wildfly-domain-management	11.1.1.Final		65bde1979995465e0caf595b0cdf91e0050a5fbe
org.wildfly.core	wildfly-domain-management	12.0.0.Beta1		fa70d991114c50da34301c3405cf7582125097a5
org.wildfly.core	wildfly-domain-management	12.0.0.Beta2		d0cf9f3eff6f0fb4b5ec692619d746fabb758ffe
org.wildfly.core	wildfly-domain-management	12.0.0.Beta3		e13756e54c28c443224eb3283da2f434b4728bf3
org.wildfly.core	wildfly-domain-management	12.0.0.Beta4		72001937de5697fa0197b4aa3911f7fdc7acb15f
org.wildfly.core	wildfly-domain-management	12.0.0.Final		aed2dadd41d4b1a3bb22af1e3632c8807efc8fbc
org.wildfly.core	wildfly-domain-management	12.0.1.Final		e359fc9dd235632a275ae18495ef156655b75dd6
org.wildfly.core	wildfly-domain-management	12.0.3.Final		ef2c6183d866f1b011fef43d8847b433195c77e3
org.wildfly.core	wildfly-domain-management	13.0.0.Beta1		400819103788bc155eb44f67a117efc5fffeca4e
org.wildfly.core	wildfly-domain-management	13.0.0.Beta2		28916c4f8bcf6cfc88ab61f0917b6853c77e5754
org.wildfly.core	wildfly-domain-management	13.0.0.Beta3		001929d5f33ddea1bc71db165e98d13c15df745b
org.wildfly.core	wildfly-domain-management	13.0.0.Beta4		8bcdab663b9d094f83e6e1c34b3e5b95fd2f448b
org.wildfly.core	wildfly-domain-management	13.0.0.Beta5		99cb80e0047ae79cf2b95dbdf6633532008138be
org.wildfly.core	wildfly-domain-management	13.0.0.Beta6		3ea15ab7689e0cbed8e1227249251f851eba9aef
org.wildfly.core	wildfly-domain-management	13.0.0.Final		e4940988d150125f827cdd91227737658ea97b42
org.wildfly.core	wildfly-domain-management	13.0.1.Final		7d419591af9342032102c1a1ca0431c04b183aa7
org.wildfly.core	wildfly-domain-management	13.0.2.Final		242a5c421d104aadddd0ce38cc3e68591cbf6007
org.wildfly.core	wildfly-domain-management	13.0.3.Final		21aabafff22dee8b9bba7d3e49636cb0e8a10b96
org.wildfly.core	wildfly-domain-management	14.0.0.Beta1		5cd67e3fb89883753dbd834524b592cbdb74b16b
org.wildfly.core	wildfly-domain-management	14.0.0.Beta2		51da7e64ab511bccfa8fde8e4ce5e2c9dfa79f41
org.wildfly.core	wildfly-domain-management	14.0.0.Beta3		6c7cdbd8613985ede2eae383851ece201a0789f7
org.wildfly.core	wildfly-domain-management	14.0.0.Beta4		a1581629a51ebf278dfee8ea29cf4f23aa2e0ccd
org.wildfly.core	wildfly-domain-management	14.0.0.Beta5		e73b740027637dfe032c5274317e5220379fd951
org.wildfly.core	wildfly-domain-management	14.0.0.Final		26bb33eebfce3c72ac06285e9fdcc8d70a365d0c
org.wildfly.core	wildfly-domain-management	14.0.1.Final		618ed3e3295bc83c1a7ef84297076bf460acf2fe
org.wildfly.core	wildfly-domain-management	15.0.0.Beta1		a3bdfe10b7f3b8ecbb6de6e2818f0b304e310392
org.wildfly.core	wildfly-domain-management	15.0.0.Final		07da9078169c4e707007027ebe1191e11341ffb9
org.wildfly.core	wildfly-domain-management	15.0.1.Final		2f500630efbabf328bea502ff29da0a7a87da2d3
org.wildfly.core	wildfly-domain-management	16.0.0.Beta1		4372562d0f1ceb4cc6fe146e9ec95f81db4a1a15
org.wildfly.core	wildfly-domain-management	16.0.0.Beta2		4138ab40111275afbef1a3ed9d18df472f717c90
org.wildfly.core	wildfly-domain-management	16.0.0.Beta3		36144caf22b43e2122b822b6fce1850fb822bdf9
org.wildfly.core	wildfly-domain-management	16.0.0.Beta4		77235981c701ad8ba9269905ff8b81e342b644ee
org.wildfly.core	wildfly-domain-management	16.0.0.Beta5		0ff51ca74b19e848ca70454ed357f1ea38f9dfab
org.wildfly.core	wildfly-domain-management	16.0.0.Final		3711770ee66eaf04f3e20f97a5824193d67092dc
org.wildfly.core	wildfly-domain-management	16.0.1.Final		4ea0ede8c1eb8dac249f1a2c52a25cc4ee87986b
org.wildfly.core	wildfly-domain-management	17.0.0.Beta1		8bcd4dc71d56601b94c04333a7ff005dd52ee190
org.wildfly.core	wildfly-domain-management	17.0.0.Beta2		d05025e85a2bdf8e669364d6f9d7407b8ea291db
org.wildfly.core	wildfly-domain-management	17.0.0.Beta3		690a23188776a432290072d61df18194721c5a3c
org.wildfly.core	wildfly-domain-management	17.0.0.Beta4		dc1872e334cedda1656f89915a8a92fc98e32564
org.wildfly.core	wildfly-domain-management	17.0.0.Beta5		42e8e13d49b9f1dfa1b9d0d382e2515191703f17
org.wildfly.core	wildfly-domain-management	17.0.0.Beta6		dd118b5593856f154f87631213ed07ed818a98bc
org.wildfly.core	wildfly-domain-management	17.0.0.Beta7		0404a5a934520794a1493f0fc4c4f68bc6564ea1
org.wildfly.core	wildfly-domain-management	17.0.0.Final		930047f0f9e9a400f2e2575db3969272610b0ec4
org.wildfly.core	wildfly-domain-management	17.0.1.Final		f4794d8cdb5a6a04202eaa7fd8ac15d9671e1a0f
org.wildfly.core	wildfly-domain-management	17.0.2.Final		1910ea578e4642f2fc432cb61710419811dfe83f
org.wildfly.core	wildfly-domain-management	17.0.3.Final		81e26b688de7e614df9c912d991046947cc4f18d
org.wildfly.core	wildfly-domain-management	18.0.0.Beta1		b53f3e1e119ed5d13607f5b5974503b6b572522d
org.wildfly.core	wildfly-domain-management	18.0.0.Beta2		39ba2f65e319795a902989c0d931f21237e6a612
org.wildfly.core	wildfly-domain-management	18.0.0.Beta3		e55728528ba6723f5ba3fd82e93c8bb2db8b39c8
org.wildfly.core	wildfly-domain-management	18.0.0.Beta4		345e2d821d5ff98c36f171807e942ad338d17ae5
org.wildfly.core	wildfly-domain-management	18.0.0.Beta5		c3d3f1de39e92cf882724b055b753739dd06a1e7
org.wildfly.core	wildfly-domain-management	18.0.0.Final		2011262e188e3953cd3208feee0c8a1754f337d9
org.wildfly.core	wildfly-domain-management	18.0.1.Final		78806d9c360f20542633f0be33ff5f5615bfea38
org.wildfly.core	wildfly-domain-management	18.0.2.Final		1391caa54dfbcd2245b9560141dbe03ae9079516
org.wildfly.core	wildfly-domain-management	18.0.3.Final		e00baf6924037d6e6bfc2cb647649f20caa9823f
org.wildfly.core	wildfly-domain-management	18.0.4.Final		f25cac821caf83314334c6f5f9438f9de70e8d3c
org.wildfly.core	wildfly-domain-management	18.1.0.Beta1		7a5c538c5e9f23befc157c9be85f70b054ea2f6f
org.wildfly.core	wildfly-domain-management	18.1.0.Final		e2b352c4b6b2c0708897a0a066bea35235b11506
org.wildfly.core	wildfly-domain-management	18.1.1.Final		231e5b886fb809701fd855ad43361868dd96c913
org.wildfly.core	wildfly-domain-management	18.1.2.Final		cc97d93fe91f6c00d7629426ccfc2daf77963fea
org.wildfly.core	wildfly-domain-management	19.0.0.Beta1		5026c12ccdedbac2b6058ad78a0db1903baeda58
org.wildfly.core	wildfly-domain-management	19.0.0.Beta10		d6922ee4393c3bde6f4269bff942a33932e46e9f
org.wildfly.core	wildfly-domain-management	19.0.0.Beta11		73c04fe4f7e8929885b77bae18f9339028dfd8e6
org.wildfly.core	wildfly-domain-management	19.0.0.Beta12		2b4bfda729ea9f7b5ca2b2cc379d063b1df21014
org.wildfly.core	wildfly-domain-management	19.0.0.Beta13		b693fc554ee87bc2291cdb32b435ced8a3cefb09
org.wildfly.core	wildfly-domain-management	19.0.0.Beta14		0f49d5cdc01c515fcbcfcb9b4abd1a5fbe1dff96
org.wildfly.core	wildfly-domain-management	19.0.0.Beta15		d4a22cc658482a8f10a0bd30eb8fa01b10637268
org.wildfly.core	wildfly-domain-management	19.0.0.Beta17		55cfe916cdbfc5ed2b210489275a0ff185e1b398
org.wildfly.core	wildfly-domain-management	19.0.0.Beta18		b08f1cdeea1b99fe9d8ab2508fbd90aeab511461
org.wildfly.core	wildfly-domain-management	19.0.0.Beta2		2e20d753941159c6ba37c0687c73960cc0ac95fd
org.wildfly.core	wildfly-domain-management	19.0.0.Beta3		518acf5ace092de2f142d9ca074a7b0abf33bff6
org.wildfly.core	wildfly-domain-management	19.0.0.Beta5		d28627fae69928df718afa0c811501f3608c9fa6
org.wildfly.core	wildfly-domain-management	19.0.0.Beta6		82678e45dc26248fded3d3bf0bc6b40f39bd8ca7
org.wildfly.core	wildfly-domain-management	19.0.0.Beta7		a9c9edd51a76cc0c3bbce34591c0bbe7e5c8cda5
org.wildfly.core	wildfly-domain-management	19.0.0.Beta8		62cc24b961803d843d98edaf4e4145c8870dca4d
org.wildfly.core	wildfly-domain-management	19.0.0.Beta9		e5a443a8fcad5bf02f69331de7cce62bb28c8f80
org.wildfly.core	wildfly-domain-management	19.0.0.Final		51adf6172dc9855e782f737336f6c279e6a057d9
org.wildfly.core	wildfly-domain-management	19.0.1.Final		2438a958a6ec1cf9349f4b0e96998e7e8ccf35c7
org.wildfly.core	wildfly-domain-management	2.0.0.Alpha1		f2fe28165fd6322ecec64c362af5c548eefba227
org.wildfly.core	wildfly-domain-management	2.0.0.Alpha10		45bc35d5ead4f47e4d224d067fbdc334fea3862e
org.wildfly.core	wildfly-domain-management	2.0.0.Alpha11		fd6221f2f769876d41a41a4b8e5487663da31a6a
org.wildfly.core	wildfly-domain-management	2.0.0.Alpha12		e960015b74eadab1c5b4bb0ace38a25257ce4020
org.wildfly.core	wildfly-domain-management	2.0.0.Alpha13		ddf7ecd03e8b1f8850fd67ad39304779f7e5ee90
org.wildfly.core	wildfly-domain-management	2.0.0.Alpha2		75a812fee6ff80d1bb7e9b067dd560bb44d0e4be
org.wildfly.core	wildfly-domain-management	2.0.0.Alpha3		8b72fd71bf6a2219df34a26e88fab070f0510e00
org.wildfly.core	wildfly-domain-management	2.0.0.Alpha4		f7f8bd71a9faa732cc547d808cd92d3f7b0ecd39
