at.crea-doo.flexdock	flexdock-drag	1.3		c6cddec24205870ee1e44369138e6967983d60a3
org.projectnessie.buildsupport	publishing	0.1.5		b4b10e6022a3cb5b36915684383bf1d25c930c99
org.projectnessie.buildsupport	publishing	0.1.6		f0450e2fc3c87dc4964937ff732331702bc2fdd6
org.projectnessie.buildsupport	publishing	0.1.7		894d188e5bf9a6b92e93fc8a2533e72a0ed21e68
org.projectnessie.buildsupport	publishing	0.1.8		ea643b54a41dd3aaee5161fa22023f2578f9752e
org.projectnessie.buildsupport	publishing	0.1.9		dacfb91e70e36d7f8d4a1878ffc3a754dbdd58f4
org.projectnessie.buildsupport	publishing	0.2.0		0d4856ec39e736747010213c439a40a24f249ad1
org.projectnessie.buildsupport	publishing	0.2.1		171bb37894f506af345b7425564e2a76267165ff
org.projectnessie.buildsupport	publishing	0.2.10		4bd7dcbaa493e8f9c863705e162091f575ab217c
org.projectnessie.buildsupport	publishing	0.2.11		2f51bd21e27da6a2b5d6234b18f14fb507257d37
org.projectnessie.buildsupport	publishing	0.2.12		1e5426b975d16a2e11ba3c7aa3fe5322bd38c7a4
org.projectnessie.buildsupport	publishing	0.2.13		6f9b37447b6cafbf51207b4ad97a6ec3afd71e7b
org.projectnessie.buildsupport	publishing	0.2.14		f1aae699556035f96ce673982d3c6fcab158028e
org.projectnessie.buildsupport	publishing	0.2.15		e81a42120158e572c314b607ad648c7a129767b1
org.projectnessie.buildsupport	publishing	0.2.16		1695190f4f3af85344c5779cf2c63f5dc25a4e2c
org.projectnessie.buildsupport	publishing	0.2.17		bb70d4e56959ff21651c7a90e98fa7667ee591ca
org.projectnessie.buildsupport	publishing	0.2.19		3de9ef0ce93be384dbbe97a744e6a04003bb404a
org.projectnessie.buildsupport	publishing	0.2.2		bd2db70c4508f4e114142d8b18629b1ab867b477
org.projectnessie.buildsupport	publishing	0.2.20		5f5b15c1fd9f697f266a6184f9e32cd5d4f211ee
org.projectnessie.buildsupport	publishing	0.2.3		e226adccea54acfcd6adc0c2541e7a39baeccea1
org.projectnessie.buildsupport	publishing	0.2.4		66ed1337e6d8d02cbe6478feb0aee78b33a33237
org.projectnessie.buildsupport	publishing	0.2.5		7aa74794ded55f9a3f2b4e5c67369c72f0ef9de6
org.projectnessie.buildsupport	publishing	0.2.6		d78e770c33ae040d1d9c1fcef54ec5dcf28505b1
org.projectnessie.buildsupport	publishing	0.2.7		a75500f7059081e24ea9f079863e5ce1c07d1c2b
org.projectnessie.buildsupport	publishing	0.2.8		d7725005aa2658d0a6be91f8a7cf529835b94ec0
org.projectnessie.buildsupport	publishing	0.2.9		f0650b3aa934d5e02c6e0555ef3b1f4c91675f24
org.scalameta	mtags_3.3.1-RC1-bin-20230306-f92d6f1-NIGHTLY	0.11.11		58e71b90d03c0a6fbb2c89c91acfded4144092bd
org.sonatype.nexus	nexus-httpclient-api	3.0.0-b2014101001		09f7b265432a0ac0170bf6dabed088afe720b2d2
org.sonatype.nexus	nexus-httpclient-api	3.0.0-b2015020701		1d7dbd0b25cba68baf8aa28b33326095546569cc
org.ton	ton-kotlin-liteapi-tl	0.3.0		f319d683b941ecd89361ee6ab5c68d1abeb2fcba
org.ton	ton-kotlin-liteapi-tl	0.3.1		7a44deccf4b9a4d7ac3f1a53788a7ab2f9ed450b
org.ton	ton-kotlin-liteapi-tl	0.4.2		7193395eb700fbf141e58edc9f7e7b657c82e528
org.ton	ton-kotlin-liteapi-tl	0.4.3		7193395eb700fbf141e58edc9f7e7b657c82e528
org.virtuslab.ideprobe	benchmarks_2.12	0.14.0		b0f1481751a04516026a1b78cc1ac32039abad77
org.virtuslab.ideprobe	benchmarks_2.12	0.15.0		92869b23cf930a5ec8cbf3d945408478e5ecd056
org.virtuslab.ideprobe	benchmarks_2.12	0.16.0		3243e6d477ffd5e55d4b0ec7413e680eaf367cc2
org.virtuslab.ideprobe	benchmarks_2.12	0.17.0		3e91786dd59c10381ade75e0888afb10259e40d2
org.virtuslab.ideprobe	benchmarks_2.12	0.18.0		78f7d04c30a7320ddd1f3dd40b0d2bd724f7542c
org.virtuslab.ideprobe	benchmarks_2.12	0.19.0		fffa75a12d76eef6e0007b13e1b18858f5d529b2
org.virtuslab.ideprobe	benchmarks_2.12	0.20.0		aa7c236882f7bdba7cfa3fbfabd900d674295091
org.virtuslab.ideprobe	benchmarks_2.12	0.20.1		f9e4d12e7ef1f2f43acae0ecbbeb368f3dc83cfa
org.virtuslab.ideprobe	benchmarks_2.12	0.21.0		4d73d2893e3bea496c50078734d782022e046579
org.virtuslab.ideprobe	benchmarks_2.12	0.22.0		36c4da6180bb3dc3f8d2a90c203592338931b3b8
org.virtuslab.ideprobe	benchmarks_2.12	0.23.0		7f0293d1369d291de76df7614f770a4dd985aedc
org.virtuslab.ideprobe	benchmarks_2.12	0.24.0		1b9b8e3fea36f79453c9e2aa6e43cd60bc54bfba
org.virtuslab.ideprobe	benchmarks_2.12	0.25.0		d62fc65640d6487828e351a5b72d17eaa022f48c
org.virtuslab.ideprobe	benchmarks_2.12	0.26.0		ff5da4f4560adba4bba3edf66a106e81ccd4faa0
org.virtuslab.ideprobe	benchmarks_2.12	0.27.0		33f448fce88986488241af9c94e73f4964d92d41
org.virtuslab.ideprobe	benchmarks_2.12	0.31.0		4ed26c9357488187250272df625d5412e98e5654
org.virtuslab.ideprobe	benchmarks_2.12	0.32.0		41f11c5f835a588debabf9d5bb7c3954f483bb9a
org.virtuslab.ideprobe	benchmarks_2.12	0.33.0		3dd1d770c2671955f933a54570460ca0c9c4ae08
org.virtuslab.ideprobe	benchmarks_2.12	0.34.0		ec206eecb1d4a40efe24bcc3c462719d7eccfd85
org.virtuslab.ideprobe	benchmarks_2.12	0.35.0		0c3a5be2ea6a0964a8b5638c0815f408a3c794a1
org.virtuslab.ideprobe	benchmarks_2.12	0.36.0		37a187df614a513e177c9033901d9448bdf1c8ab
org.virtuslab.ideprobe	benchmarks_2.12	0.36.1		cc7c2ce16c903cff8b34e0256eebb8f937d88414
org.virtuslab.ideprobe	benchmarks_2.12	0.37.0		107bc649c4d0ce7f6b4b0b84b738de903ef0bbdb
org.virtuslab.ideprobe	benchmarks_2.12	0.38.0		3b2b4d6d18919e4c8639321ac9136e06ff577ad7
org.virtuslab.ideprobe	benchmarks_2.12	0.39.0		3ca822f4867a64230b5a1cca0eb9567197eb0695
org.virtuslab.ideprobe	benchmarks_2.12	0.40.0		df6103acb517bd4d1b2e8d44cf56a8fa23fc160c
org.virtuslab.ideprobe	benchmarks_2.12	0.41.0		9e537f907c3578270562ec0c933f7312f9966d87
org.virtuslab.ideprobe	benchmarks_2.12	0.42.0		41fb3cd8c08fe0f1e9f654c34daff05f765c3f2c
org.virtuslab.ideprobe	benchmarks_2.12	0.43.0		b6ccd870ebf47db68b4b1993ee5c58b8712dce58
org.virtuslab.ideprobe	benchmarks_2.12	0.44.0		a6cc999f4c077c21079848a0eb9ea666ca4afc1b
org.virtuslab.ideprobe	benchmarks_2.12	0.45.0		c4ae6af3fe5c1e5b6835541c89a40310271307f1
org.virtuslab.ideprobe	benchmarks_2.12	0.46.0		e8bcffd78652336ee1e464b3b61982453e5e4319
org.virtuslab.ideprobe	benchmarks_2.12	0.47.0		0506b94dd68be388d02ab5d0feae8c93f341f91f
org.virtuslab.ideprobe	benchmarks_2.12	0.48.0		0a493fa55d0ed1af340eec37c60905560ac57024
org.virtuslab.ideprobe	benchmarks_2.12	0.49.0		8c13ddb288766e825b2ccf1bd1a0296c6a8e02bf
org.virtuslab.ideprobe	benchmarks_2.12	0.50.0		abe13448b3d1e9daf1bed3d93376ad6a6238cf74
org.virtuslab.ideprobe	benchmarks_2.12	0.51.0		80d95d4a9720052461d0aa3599732eea47b885bb
org.virtuslab.ideprobe	benchmarks_2.12	0.52.0		4ef75e2a3e2de884ef3eed79d4a399ad790fb4e3
org.virtuslab.ideprobe	benchmarks_2.12	0.53.0		cb0c64e7aa6e5d9e0dbc8edc803c807a8418830d
org.webjars.bowergithub.summernote	summernote	0.8.10		fb2293dc3693bfb9e08eca8698ba6cbd3fe0366f
org.webjars.bowergithub.summernote	summernote	0.8.12		0348f0406fa2e4b54a6ed51d72a1ec7c20631fed
org.webjars.bowergithub.summernote	summernote	0.8.15		a1457198a6621f212fe0bfaa5fd69ce7754b9f89
org.webjars.bowergithub.summernote	summernote	0.8.20		26e0eecec4593301da3741eea9fb80886c8a7342
org.webjars.bowergithub.summernote	summernote	0.8.8		3a02df5c20dd065824e5f1571a3ce25a48ec86ad
org.webjars.npm	babel__runtime-corejs2	7.0.0		e50695327c579dd281283b869da1264a0d8c73cf
org.webjars.npm	babel__runtime-corejs2	7.10.1		20c77b28bbd87f0d41318d8afea429c95b2508a8
org.webjars.npm	babel__runtime-corejs2	7.10.2		a11815ef41ca47145b647dc19446f392027bb351
org.webjars.npm	babel__runtime-corejs2	7.10.5		5d224d4c5881c036f4c6cbbce10d229f72e4ef93
org.webjars.npm	babel__runtime-corejs2	7.15.4		250463981a6e72e6b5462a0c1f53fde57ad0ca2f
org.webjars.npm	babel__runtime-corejs2	7.2.0		016f32c0cfd5044a1acad74257e8ea3482d24528
org.webjars.npm	babel__runtime-corejs2	7.4.5		d579ed62cd3e262eb589f8dcb22884476431bb18
org.webjars.npm	babel__runtime-corejs2	7.5.5		80f2e6859191615e350d038b559ae7a76fd82be7
org.webjars.npm	babel__runtime-corejs2	7.6.0		1ef5328bf33940f52c6cba965a6021d67c401d79
org.webjars.npm	babel__runtime-corejs2	7.6.3		73ed92856f1b090d5a1cea039c06c3f7a9dc4ef3
org.webjars.npm	babel__runtime-corejs2	7.7.2		535ab9794807dd0ef228cda507dabf279b0644ae
org.webjars.npm	babel__runtime-corejs2	7.7.4		be095548142f3124df935ec5be4f3acaafc03879
org.webjars.npm	babel__runtime-corejs2	7.8.3		b11a15135b6a5205ff26196bba7e8e105266055a
org.webjars.npm	babel__runtime-corejs2	7.8.4		44419bbe002e7e901481b4296ed06e117df0172b
org.webjars.npm	github-com-mikecoj-MCDatepicker	0.6.5		f4d3a51b087a1d5399ff88391c25849165759677
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.100		3b1735c9eb82b6c76de0e343ecc5e940172e6c7e
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.101		b17048e65b97047cc2d8e14a449a477d3439615d
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.102		c61a82a8835af17b33ab6a41c63ec44f6fea68de
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.103		8bff917fe228ced4bf21ef6fa4c56ff25a7ee5a9
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.104		74820627b47ae9f083dcad5554203d77ec625c2d
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.105		59aee6c373b44cb1ba223eba153165373212b128
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.106		c1720d3ec14183fafe6f1602e49f2b155bbc6c14
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.107		52ca0004bcbc97095d438bbe57bd7b1acf19bc79
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.108		f932b2163f954c81044f6f272c99e1d54a2eb992
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.109		4a0cb806415d45c9d4c814a63a81e6eb93195479
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.110		dc8e9afca1a45899acbab417062e06f4e3dba13b
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.111		75c2c9fcffb4875fd0da2a384d5ee6ee511dcbaa
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.112		e8732c1ab5eaa42713285ac77b6628acda00699d
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.113		c1ce2a8cd1a66cd9eeb1390254dd9fa27a3674bc
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.114		f84c60cf307c481cf1b601f0204d1d1b0fba2b9a
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.115		9dcee326c058272d717e64fffe116a56535ca578
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.116		3898b6289db7946b9be084cd7c7315a4252cc99f
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.117		ced5a618d72b02769c72c667505124c03439b250
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.51		dff55c86d89fc1b0422e9c374d2c0d695aca2e43
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.52		a0107c11ca1a6130f8377173f4f2b88a6b9387e1
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.53		982cfc685c70cf6f983e5d76248dfed21da7560f
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.54		3b76eec157b011b224313d63ea7d0402425b318d
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.55		27001a4b5298286788ece0cb41193716c45726f9
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.56		bbc30e953b344802639cb55f8fa790bad9edcfaf
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.57		466d60be2661c589c0d55a2730c850d0511ac103
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.58		7f671ebb16a82483b8f6b34dc8f1d74cb0e59f80
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.59		dc5068606471b06c370ba63b6fbe9cde039430a1
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.60		ea96b2f19a7cf32d93f292072d8afd8bf4ac9d25
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.62		98304841ed9f4815cd05f87347f7aaf2f6ec6532
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.63		eb00f9f292509fafaa37623627a1323df0c82d34
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.64		8a3f8a413cef1c92b0415f8f31f0b1692a03c612
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.65		85ba6c61fc579a35fcdbe69aca8554176ca25a02
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.66		a60a7be3131e4448a7b3e6884270ed004fcf03ba
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.67		c4b914638952c47664cf0ac1330aab65073ce523
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.68		015197e65a0efb53aae3213591f591cfde89acc2
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.69		c12914107a86d88e8d517c3c14a8ffae3cad6854
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.70		c6308bfb3e93d3b47c68c96a35cf467d40436c99
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.71		524f884a202c3c4f05c5167297891479ffc7ad4c
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.72		c156cda7834e2143aff8f47b13f8eb320c3caf98
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.73		17ba11cf41e69183f624bdfcd4ac6476dcf99918
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.74		4354693f13200989c48e47cd7f353c4454f223d2
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.75		c11dc04e216babd44bea959cf11f1d9526fb07a3
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.76		bb0721b3ce7b8d39c43840c82ce16cfa24c9f400
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.77		f2ed213d002911082242d8744b580d27abbf6e82
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.78		e7fa3bd117539bb37ed48c4c30c52eaa26447b59
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.79		b16582a48295ff63a6b90da83099ea774094be45
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.80		8709154c3980e6b31a8fb1de267a7406d8b5a8cc
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.81		8af08ed3115111cfed93f3188f7c0eed7c6b1b65
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.82		23404433f435244a674ec7706bbd2aca428351ec
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.83		2f268da29126324eae91bb081d84f12940269303
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.84		0e5ce46e46ef881da002c168e6f4d60bead24ba7
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.85		b53feb8857b9b07c3e3137e376a7272e2e8459ce
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.86		115d1d465f780d38fd46dbe95e9187eb4d6b9b8e
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.87		65caa7e8153b69bda8ff35d3fcf4d74c4e35cf4f
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.88		0af26f59e41838fcf930a8629559f921cedc9e5c
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.89		d60fa799941c2c7f3198c914a8815748b6adffc3
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.90		9a876e3a6d31f7b6cf81ba22d5b10ae49ca0e9fb
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.91		d9d90f8cc84341832f4cc180e51ac5a07a304ee7
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.92		0caf70929a23e72a95e6b3c12d041a0175ad2be9
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.93		55cf63a27d86b364d4de1cdfc6b5ef4bc918a79b
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.94		cd81d75a0815cb6c931ef98d003bde1c5313905d
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.95		5b1c5df07d172598adee2d64165dad11c10a6b59
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.96		c4800f6d4db411e5026d6a8411a02e05fb6995ee
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.97		8a96249b92408697b14adedb97ef4e668e549388
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.98		e82d3bb928528eec7f7147cf0f5d7c293720e556
org.wso2.carbon.analytics	org.wso2.carbon.msf4j.interceptor.common	2.0.99		9294a775948c2c6219dc0af221b3310780d02a97
org.wso2.diagnostics	runtime-diagnostics	1.0.0		1484fbf049bdebe595b1da479ff854f22d2f197f
org.wso2.diagnostics	runtime-diagnostics	1.0.1		8b919484b3576826a3d82622a239657a13189663
org.wso2.diagnostics	runtime-diagnostics	1.0.5		d6500a08834f673159ec16107282e89ad1559810
org.wso2.diagnostics	runtime-diagnostics	1.0.6		56ac3db831210db34b94472568c0b6a7d2fe17ee
org.wso2.diagnostics	runtime-diagnostics	1.0.7		980cfe6270ecdd6901e76ef85ed466694d70acf4
ru.yandex.qatools.htmlelements	htmlelements-java	1.10		ad66d9f7cb420fa921d4dc3fd580723c0c65bf75
ru.yandex.qatools.htmlelements	htmlelements-java	1.11		e547731b5ad2a2bf1b4998fb6c73e2365ebbbc1f
ru.yandex.qatools.htmlelements	htmlelements-java	1.12		004fdbf9e5c635b3caa5c117c97d2a25691d95df
ru.yandex.qatools.htmlelements	htmlelements-java	1.13		fa5cd0bba5bf15ce34d6a4d5f0b00ba6f42558ea
ru.yandex.qatools.htmlelements	htmlelements-java	1.14		bcab10849e614868c2c3dcf596f5703977a49724
ru.yandex.qatools.htmlelements	htmlelements-java	1.15		de96c46f7934c677a250da0c1c61c1b55b4dbf82
ru.yandex.qatools.htmlelements	htmlelements-java	1.16		75b5bf957d121126ed6958ec6fd7bd38862329c5
ru.yandex.qatools.htmlelements	htmlelements-java	1.17		c376a1adf32e7baa572d3bd15bbf019b52df8b70
ru.yandex.qatools.htmlelements	htmlelements-java	1.18		4a4c0e0e174161652c7a00caba43fab1211683e5
ru.yandex.qatools.htmlelements	htmlelements-java	1.19		7ab9cbbcf1ea39f4cca0f1a71e7182b4e6500895
ru.yandex.qatools.htmlelements	htmlelements-java	1.20.0		15f0a3d3596a2a72380e12fa9b1d886bb34cfd7d
ru.yandex.qatools.htmlelements	htmlelements-java	1.8		c5bbfc813b75d52945070ba4eb01734838096acc
ru.yandex.qatools.htmlelements	htmlelements-java	1.9		9cb40e66c7a1c69faeeba9455c55a5d5b08e33dc
software.amazon.awsconstructs	iots3	1.137.0		175307448a8b0bf1f0f06a17afb3661624e8d454
software.amazon.awsconstructs	iots3	1.138.0		e5aaea0c2c22542ed9eb4dfe29be4ddccc506dcf
software.amazon.awsconstructs	iots3	1.138.1		9fc8736916b899b30f4781a97a61c40b06878e16
software.amazon.awsconstructs	iots3	1.138.2		1e80c3b85bd2e466f22cb6526f0ee100cea07cb8
software.amazon.awsconstructs	iots3	1.139.0		a3b7b57af5354ebe906e259aa4d5d8df0c6ae71c
software.amazon.awsconstructs	iots3	1.140.0		e4356e777bc247d67092a0fd7ef318533889222b
software.amazon.awsconstructs	iots3	1.141.0		44cd3e410a47dd9fe441edcfc205177dc1a88823
software.amazon.awsconstructs	iots3	1.142.0		003d9699220f62d15abfd54b7a9eb753f9400e28
software.amazon.awsconstructs	iots3	1.143.0		587e9223af5c79d09c2294c8f1fc69ec57fb8155
software.amazon.awsconstructs	iots3	1.144.0		6a05d240b0ea5729cd310c01117f4ad0072b0d2d
software.amazon.awsconstructs	iots3	1.145.0		ab8d4c7dc369a261981ebd80db588a0c85f71719
software.amazon.awsconstructs	iots3	1.146.0		653620ffa3eaa6467a7c7aa291f78fecfab9a405
software.amazon.awsconstructs	iots3	1.147.0		75396c80522c4eff8d65a38be5f4f2beb8fee625
software.amazon.awsconstructs	iots3	1.148.0		f089e53fb5ccd414d836d120195fc190da720222
software.amazon.awsconstructs	iots3	1.149.0		8e03e4e7ffa307a9ccfbb9d94d6d05a598d3352b
software.amazon.awsconstructs	iots3	1.150.0		4b05680fceb40da89641f5d1a6d1adea788a4de4
software.amazon.awsconstructs	iots3	1.151.0		180c7e638b84743f866c52aa4d82ae3f9f4bffa8
software.amazon.awsconstructs	iots3	1.152.0		0bc3c2263ef33c58acd61893b2764d7beefadc4d
software.amazon.awsconstructs	iots3	1.153.0		956976ce2faecbb134fc8df8b5ca0dfb27c8b3fe
software.amazon.awsconstructs	iots3	1.153.1		a2d2c56f80bf8925ca303e2f8b78cb9a252d3a6e
software.amazon.awsconstructs	iots3	1.154.0		1a8b10a69ac4d0f5f3d510c2c02f91b7126fa406
software.amazon.awsconstructs	iots3	1.155.0		34e86d95d9370e5e8063e2ea3ed720781b7d41a8
software.amazon.awsconstructs	iots3	1.156.0		3ebe5f5575d7b40e2dab952486f947ce9531f03f
software.amazon.awsconstructs	iots3	1.156.1		0947c7fe5d2d5f169a2de1595ea7547e584227be
software.amazon.awsconstructs	iots3	1.157.0		3d1ff6a98e38b83ccf0262b8f448ce328cf5ba25
software.amazon.awsconstructs	iots3	1.158.0		e61f71d397af80805c6a5f6ab64286fc39ba39fc
software.amazon.awsconstructs	iots3	1.159.0		adb7de87a801d57b7a2156c0b9a86c55a315dc39
software.amazon.awsconstructs	iots3	1.160.0		e553c16fc77052b3618ebb2e1be1104627ded0f5
software.amazon.awsconstructs	iots3	1.161.0		8461de1bc1a588c72b6ae34c58e8e4d28f468f41
software.amazon.awsconstructs	iots3	1.162.0		93897dfd504a6f4e11551fc4f4b803b25f1dc8c3
software.amazon.awsconstructs	iots3	1.163.0		f720ce01ace6db2e39e93f0629cee72ddb73c755
software.amazon.awsconstructs	iots3	1.163.1		c08c9116c314bc3de7a9c7471d1a06e0eda503c0
software.amazon.awsconstructs	iots3	1.163.2		b329914755ff67a40e243ad40e4d971d8793362d
software.amazon.awsconstructs	iots3	1.164.0		704ddeded46da5181532264a00846f1489ddd766
software.amazon.awsconstructs	iots3	1.165.0		1f8212fb36c6da2dedd8748ce7b1e74029d457fb
software.amazon.awsconstructs	iots3	1.166.1		74f04a7dd36906d06422f74b8144ef4fb50229b7
software.amazon.awsconstructs	iots3	1.167.0		7b0aff5ccf8aac378590663ea502f61727b70fa8
software.amazon.awsconstructs	iots3	1.168.0		c0e946d6e20d0735efc19c213413c04767ad3bba
software.amazon.awsconstructs	iots3	1.169.0		a6026df316df7e1b0eacb78488b787431019a58d
software.amazon.awsconstructs	iots3	1.170.0		4ba66401a8df9451dc8dff6a9a40d3c753138a9b
software.amazon.awsconstructs	iots3	1.170.1		4c058ebc0ccf534645c4abf46be3032546c4b9f3
software.amazon.awsconstructs	iots3	1.171.0		da1ce01d62b68cce6e51ae44a67acdd241bf626a
software.amazon.awsconstructs	iots3	1.172.0		c3a2e3f1e3053ca00c8a402b5030a3769314bde0
software.amazon.awsconstructs	iots3	1.173.0		7433e83fda4136e76f1606d60170ab62e6d52f6f
software.amazon.awsconstructs	iots3	1.174.0		bbf2a1376a38c39386e0ebf84615224fa09e61a1
software.amazon.awsconstructs	iots3	1.175.0		f98f8ac014257fefd47ca46e223618f68136a707
software.amazon.awsconstructs	iots3	1.176.0		effc45c5801b9bdf91c2045907545f8a0358837d
software.amazon.awsconstructs	iots3	1.177.0		ed8694cf1754a9409063f3818acdebffde9fb8ef
software.amazon.awsconstructs	iots3	1.178.0		8a5de449f7e8cda797fc1a449989415292cc5940
software.amazon.awsconstructs	iots3	1.179.0		d875852d866b6b597d02690ee9c1296878faa974
software.amazon.awsconstructs	iots3	1.180.0		3d71b06f315421da2a2e7053adb76e3484e80b3d
software.amazon.awsconstructs	iots3	1.181.0		a758129fbfda12fe2a2af6e02cf9358033008fa8
software.amazon.awsconstructs	iots3	1.181.1		af64265120aac00f34b62f747081ad92680b02a6
software.amazon.awsconstructs	iots3	2.1.0		3a9385a132ef4094601ff2ee13c9ce9b23bdd845
software.amazon.awsconstructs	iots3	2.10.0		b1f4f737c04577fd5cae91bde56f58d0095a2b45
software.amazon.awsconstructs	iots3	2.11.0		d2520f0dd4c850cae209708a8797215ec3510144
software.amazon.awsconstructs	iots3	2.12.0		03ba891f4eb49fac13bd90516b85b683b5c687ff
software.amazon.awsconstructs	iots3	2.13.0		859f2d512d9c45c4e5cfb684d62ebc1cba95d6bd
software.amazon.awsconstructs	iots3	2.14.0		64847c1c906f4f86a00634b79fac42b2532a8699
software.amazon.awsconstructs	iots3	2.16.0		8a28bf05a4d7077efc11f8ef8767c998c1aadbdf
software.amazon.awsconstructs	iots3	2.17.0		fdbefd01b3d9258512d4a697e7fdc38e9ca59c0e
