ag.granular	tiffany	0.1.3	-	570c4ec84d57ce1a02ee3b848259e24826fe3fb7
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.13.0	-	ad08d7fa4c958fb9d922531d4b275b23b970a1a4
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.14.0	-	9dab4822aaf793ac0cc251c4f726b43878f16f31
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.15.0	-	80b95f0b1b76cfdd170453dbdabd858ae504b3ee
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.15.1	-	d7c48220bcac624641f1a08abcf246b3a6e1dbed
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.15.2	-	11b80c79b41520ec953f0e6a8440163bb5614e1c
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.15.3	-	d44897944530577dd0b73412a17a729fde11b960
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.16.0	-	085930ae21e87fdb9eabe7fc8fa55b3760431998
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.17.0	-	3cfd811d85339c6a9c3aa8f1cc143b91c1c84988
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.18.0	-	60a1ae37c785ed785bb54c2a2a39fe10f0b378aa
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.19.0	-	431a3726db03a35db54f474729d7fb9a8a549917
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.2.0	-	f66db869518b78452a1a41c6eed6fca1005e4a98
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.2.1	-	c572db96813cf2a1031fa848680c42e7a0e73f10
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.2.2	-	7e429ae98d22f3443cc5a5fd39a8e67a50c5b79e
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.2.3	-	982ef715b53b17c797a8035d379db6664ad62b09
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.20.0	-	c864b620ff2792e13b3b87914b5c911d558898d5
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.4.0	-	102b78f54c5e66e56a046d1f60fddf2cecb6f0a0
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.5.0	-	eae2833f85cedd6780410d2c201ceb13ee1ae2d6
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.6.0	-	1c56426e8dcfaee3ef555c8af6506f1de9180c2e
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.7.0	-	074b3713eabe6fd606a9295b05bd8dcd588aa134
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.8.0	-	89d2de19a239cf46749742b706bd461b5317eb7e
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.8.1	-	41c8e1fff44916fb89ae4b43974f187e32c3d8a4
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.8.2	-	920c4d000f5086375c9ec17221f2707774d15e09
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.8.3	-	09943d49f72e911aafa8d578fda76139064b2c21
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.8.4	-	ef7b6ade33e4c34479fa07e2f6b6d4cf93517e4e
org.apache.camel.quarkus	camel-quarkus-integration-test-main-yaml	3.9.0	-	3b6878ee84f507dc232b778917b55748392d31be
org.apache.camel.springboot	camel-dsl-modeline-starter	3.18.0	-	dff498ce7754ced1c5c25eeb4284dee5dd4d7bce
org.apache.camel.springboot	camel-dsl-modeline-starter	3.18.1	-	ce4444fdeb4c2fb1b3dfd511fa77aa2ff9737ce9
org.apache.camel.springboot	camel-dsl-modeline-starter	3.18.2	-	af56b5dc5f33a73737a56d75fb409afad75ed773
org.apache.camel.springboot	camel-dsl-modeline-starter	3.18.3	-	0157aae589c3248f32449fcaf9caefc324aaba40
org.apache.camel.springboot	camel-dsl-modeline-starter	3.18.4	-	31bae42cb657a584961ee4c89bdc7010aaefe526
org.apache.camel.springboot	camel-dsl-modeline-starter	3.18.5	-	708afabc0d7af8e13c56e2c87f7856b003a18a50
org.apache.camel.springboot	camel-dsl-modeline-starter	3.18.6	-	4e183d2bdab3b0e6ac6161063c0f4b45640f3531
org.apache.camel.springboot	camel-dsl-modeline-starter	3.18.7	-	cb34955b54e5f885111d0cd53626fd104d61fca1
org.apache.camel.springboot	camel-dsl-modeline-starter	3.18.8	-	4a7b6b5b433cbbd80d28192353776222e4769a71
org.apache.camel.springboot	camel-dsl-modeline-starter	3.19.0	-	3f41010d67948f99d31b681df73c8f5406ee7cf6
org.apache.camel.springboot	camel-dsl-modeline-starter	3.20.0	-	7fe2fa8b7a09eef7500709bdce4df7fdd0749370
org.apache.camel.springboot	camel-dsl-modeline-starter	3.20.1	-	2a8c398eb7460b6b532084da713ea999ab47de22
org.apache.camel.springboot	camel-dsl-modeline-starter	3.20.2	-	27ed70bec5f9bdd44d3cc73f73fe0d81f7b72f8a
org.apache.camel.springboot	camel-dsl-modeline-starter	3.20.3	-	c32b6871fc84efcb02e3f84064e8e6c7cc47abae
org.apache.camel.springboot	camel-dsl-modeline-starter	3.20.4	-	32f3ce8fc5758e8f2faac734bcdac915185d729e
org.apache.camel.springboot	camel-dsl-modeline-starter	3.20.5	-	037ae5d36fc30faed818eddac9fc4f8578064247
org.apache.camel.springboot	camel-dsl-modeline-starter	3.20.6	-	0778b160f47addde4cedcda055733a55340a7f77
org.apache.camel.springboot	camel-dsl-modeline-starter	3.20.7	-	1d512ddaa4370c95d82ba419f2fc6480f2d7bdc0
org.apache.camel.springboot	camel-dsl-modeline-starter	3.20.8	-	1b14d535c63d138e5b3675d5f78bf2b984995cb2
org.apache.camel.springboot	camel-dsl-modeline-starter	3.20.9	-	c325b42a28a9a8b55d0e4163d50b86d80adcdfc3
org.apache.camel.springboot	camel-dsl-modeline-starter	3.21.0	-	570b6e89f09d7c7da7cf8d4ac1be78d52d4ba7e5
org.apache.camel.springboot	camel-dsl-modeline-starter	3.21.1	-	c3ef16a81614adb1efeba83e89dee1e5304bbfcd
org.apache.camel.springboot	camel-dsl-modeline-starter	3.21.2	-	1ae365822fb07f5ca953e21db3a6bdf2b28d75df
org.apache.camel.springboot	camel-dsl-modeline-starter	3.21.3	-	fefa2ba2a4da50eb4ac6cb5a7f6103b737bb7a85
org.apache.camel.springboot	camel-dsl-modeline-starter	3.21.4	-	a1529d70b4ff83e28b38db992a2954559baf4e70
org.apache.camel.springboot	camel-dsl-modeline-starter	3.21.5	-	ebb9bc6137deaa6407dbe478caad3d556cd43a3b
org.apache.camel.springboot	camel-dsl-modeline-starter	3.22.0	-	f65becafb33871ac0d9b7afffc7a4a577b36637c
org.apache.camel.springboot	camel-dsl-modeline-starter	3.22.1	-	a971f3062f66556e9f0868cff4b1c1e71c5c81fc
org.apache.camel.springboot	camel-dsl-modeline-starter	3.22.2	-	062aee8eadf968bdc1319757610156108cdc2cf8
org.apache.camel.springboot	camel-dsl-modeline-starter	3.22.3	-	835717e7e2b9e0f12e9397bb9296faadf7890181
org.apache.camel.springboot	camel-dsl-modeline-starter	3.22.4	-	d811599a0887c74ef1f2b223d8885a93b0c0b10d
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.0	-	9e261aa705388dba3aa82064374a287db1f009de
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.0-M1	-	6b10f2375e6a9fa4d8d1afbd031e993fb80d795a
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.0-M2	-	5c717b53d7db669b6f46849b5bbdb7a6db3a3630
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.0-M3	-	68eb4377d54d1ba04e3e5393387412c9035f5b1b
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.0-RC1	-	a941b066eb16bc369efc178704419c13fb0ebca2
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.0-RC2	-	7e5d756cf62830d3dd20fe6241e92c9e0a4be640
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.1	-	c284aa1bfb192ad929bd0a8987b2b8c08328db1c
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.2	-	755458c2baf0b6b5b569082388483e1776567008
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.3	-	316213db04a52bd353ab501b81c2ab5e09b0578d
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.4	-	933347e405c8d38edf72ddb81430bd441bdb69ea
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.5	-	2621915fb4040687c2c18c3ad7aa19f69e4e3309
org.apache.camel.springboot	camel-dsl-modeline-starter	4.0.6	-	c90a7e40b790b2d48a3b41c67450d2f00896cf96
org.apache.camel.springboot	camel-dsl-modeline-starter	4.1.0	-	6b96a22f61307c78c83d1799d0c501d887be9332
org.apache.camel.springboot	camel-dsl-modeline-starter	4.10.0	-	7f51c3f09ca40d6d6579b442a599aa0b2b5b419b
org.apache.camel.springboot	camel-dsl-modeline-starter	4.10.1	-	bbf47c066a3995fea80ceacb1996ef43c08923d0
org.apache.camel.springboot	camel-dsl-modeline-starter	4.10.2	-	118e064cf374c9e324b3935fa9848c8f6f25af0d
org.apache.camel.springboot	camel-dsl-modeline-starter	4.10.3	-	fd8f6b20df16841e3f2642d7564ebda85dba095b
org.apache.camel.springboot	camel-dsl-modeline-starter	4.11.0	-	87a38a39e90ff4f92ea391fa6070ad466a210c22
org.apache.camel.springboot	camel-dsl-modeline-starter	4.2.0	-	10eb667d2ed04ba99b89db0eb4f938a4a9ec877a
org.apache.camel.springboot	camel-dsl-modeline-starter	4.3.0	-	530b779a06c77854a295b994176de65d13144233
org.apache.camel.springboot	camel-dsl-modeline-starter	4.4.0	-	7c19365019627d1a45d20f5ee8a80f57fd94f165
org.apache.camel.springboot	camel-dsl-modeline-starter	4.4.1	-	04d21a4f53b9d91e9afb2f9e38a68b868ade1d6c
org.apache.camel.springboot	camel-dsl-modeline-starter	4.4.2	-	bd24a173e4d1442d80437050a6289979a3d496b2
org.apache.camel.springboot	camel-dsl-modeline-starter	4.4.3	-	bd56d3dd638e3f936aafa32d255bff3c2e84c6ba
org.apache.camel.springboot	camel-dsl-modeline-starter	4.4.4	-	157fa90f8811ccee724c324ea02d841361215840
org.apache.camel.springboot	camel-dsl-modeline-starter	4.4.5	-	65aaef29ea11fffacdfc09f9fc6e50a308ab097a
org.apache.camel.springboot	camel-dsl-modeline-starter	4.5.0	-	9aa9f3d7bfb6732d13792a775810357a589f1c84
org.apache.camel.springboot	camel-dsl-modeline-starter	4.6.0	-	d40454e4f44274e73c8533e357ad1d81f29b23f6
org.apache.camel.springboot	camel-dsl-modeline-starter	4.7.0	-	a5cd2f1c6effcb4f8683aa5e2ee98f253e01b91d
org.apache.camel.springboot	camel-dsl-modeline-starter	4.8.0	-	05e2014225005e198410d6a5137e428fa92bd2ae
org.apache.camel.springboot	camel-dsl-modeline-starter	4.8.1	-	9967f2f09b36818656d74ab53212d07979c6636f
org.apache.camel.springboot	camel-dsl-modeline-starter	4.8.2	-	dd409605f4ed74c960485718bea35f034509bee8
org.apache.camel.springboot	camel-dsl-modeline-starter	4.8.3	-	e73560b4934b30703e781bef0b5c18df02c3502d
org.apache.camel.springboot	camel-dsl-modeline-starter	4.8.4	-	506c88d9c37188c993004ce18e0d8b64368f03da
org.apache.camel.springboot	camel-dsl-modeline-starter	4.8.5	-	3bd1437e21dd77725c831391024f4f071b6db2d8
org.apache.camel.springboot	camel-dsl-modeline-starter	4.8.6	-	81a2a9699f28eac1bad6085ac88df80c4dab50ad
org.apache.camel.springboot	camel-dsl-modeline-starter	4.9.0	-	3463383a7f471e3a1a6ec63a4f5f98ab8ee8543b
org.apache.carbondata	carbondata-streaming	1.3.0	-	8140419bbf792e7f9f39af74cc80d2666a212e36
org.apache.carbondata	carbondata-streaming	1.3.1	-	db704cf90988f78c9e90df0b8c6f30b0a11c8d2d
org.apache.carbondata	carbondata-streaming	1.4.0	-	1980f71189f0a4021680399a302b36f6c69081d8
org.apache.carbondata	carbondata-streaming	1.4.1	-	279b34379a97c2f1d22af74b1446811a66ec8bb5
org.apache.carbondata	carbondata-streaming	1.5.0	-	302601c2c2191fda48bb3cd9246c5fad566c56a9
org.apache.carbondata	carbondata-streaming	1.5.1	-	b5a076e6dc9708dcb8da21081bc8de0a2500a32a
org.apache.carbondata	carbondata-streaming	1.5.2	-	8535c20aa03b37fdd15acf8530c217e2c5ada234
org.apache.carbondata	carbondata-streaming	1.5.3	-	49cb073c307349432f9d732bdf940276dbafea5e
org.apache.carbondata	carbondata-streaming	1.5.4	-	17cb42d8ce0771e27d6b0ee645c620ba950e614f
org.apache.carbondata	carbondata-streaming	1.6.0	-	b36b8cfe400a27db3bcf8fb993e0b5475728a55e
org.apache.carbondata	carbondata-streaming	1.6.1	-	c7cca3c6de48e97325bc085555f78e1561221d62
org.apache.carbondata	carbondata-streaming	2.0.0	-	63cde15655596690d8fb9e7f1816c2b7f4777bfa
org.apache.carbondata	carbondata-streaming	2.0.1	-	245c303765cd723081cc093352fb29c7f184796f
org.apache.carbondata	carbondata-streaming	2.1.0	-	2a3a52230c331e91dadd8469ec6f50ac7026ce8f
org.apache.carbondata	carbondata-streaming	2.1.1	-	1e088280128e98ff6b6ca89b96a48ee81d95af0b
org.apache.dubbo.extensions	dubbo-filter-polaris-circuitbreaker-dubbo2	1.0.0	-	e6fb2c66d4be1776fff6f60674957e387f68a9d7
org.apache.dubbo.extensions	dubbo-filter-polaris-circuitbreaker-dubbo2	3.2.0	-	c6bfb5a3283cd0c30a0022a0098e0e424c5f1336
org.apache.dubbo.extensions	dubbo-filter-polaris-circuitbreaker-dubbo2	3.3.0	-	e6b3275c398f902c2446536520cedb97001c2223
org.apache.dubbo.extensions	dubbo-filter-polaris-circuitbreaker-dubbo2	3.3.1	-	055faba30b459a9e0b6d76bee5d941e972bbcc37
org.apache.geronimo.ext.openejb	openejb-loader	3.1.3.0	-	8754b28c01b763b9e80bf8d508b3921d1d49a935
org.apache.hop	hop-ui	2.10.0	-	24d7b86a99bf5c0d553e2cb0235726288e7a0e6f
org.apache.hop	hop-ui	2.11.0	-	e28f7874f46fa05f9ec33fa3634a17026972121d
org.apache.hop	hop-ui	2.12.0	-	fe0d88d1b665621b5dcd99e687847c037cc26c1f
org.apache.hop	hop-ui	2.2.0	-	8ea62f2b6e11d54bab236c20ff7e1039a4cc290b
org.apache.hop	hop-ui	2.3.0	-	ffa55e2852e6f7724863ff69bf2fd398161cfe59
org.apache.hop	hop-ui	2.4.0	-	d81f2685296c484186bd2d47e621ca670ceadfe4
org.apache.hop	hop-ui	2.5.0	-	2c26dc0b275376d22ce74bf2bfb64d9f1730c80a
org.apache.hop	hop-ui	2.6.0	-	a78fa5cfb1b71c19f7f4ad8c25f55fa69232b200
org.apache.hop	hop-ui	2.7.0	-	4c8ef35cb75281a856d64f8f65fa3ee196798b1f
org.apache.hop	hop-ui	2.8.0	-	a448681db083703bf05236acb551a21df63dd1a9
org.apache.hop	hop-ui	2.9.0	-	3bd089d19852dd5f7b36243e998a3488ed8f981f
org.apache.james	quota-mailing-cassandra	3.1.0	-	718a668f034b58214d4dd3874b5735ab6487490d
org.apache.james	quota-mailing-cassandra	3.2.0	-	7bb4ad703326713d5eea4ccab0f6d20bdbfe8c3c
org.apache.james	quota-mailing-cassandra	3.3.0	-	7d8968b5b28a71a0602283d71b4a4503f23a51e6
org.apache.james	quota-mailing-cassandra	3.4.0	-	63f28c4ff8eeb2bb58c1a255623b20aa5ac5940c
org.apache.james	quota-mailing-cassandra	3.5.0	-	77e6289ba38d9e2954ba8106e38b10961651a953
org.apache.james	quota-mailing-cassandra	3.6.0	-	1e54cd411023de1929b7dacf27db2dfdad141b37
org.apache.james	quota-mailing-cassandra	3.6.2	-	ec5656ca63e2a3f17866afe2bcd28222f8f18d3b
org.apache.james	quota-mailing-cassandra	3.7.0	-	20e742f239066ffcc3094704051c690f6923d6bf
org.apache.james	quota-mailing-cassandra	3.7.1	-	599df5c06d8df0e743881c621c40c0404c72d472
org.apache.james	quota-mailing-cassandra	3.7.2	-	b32d6862ffc03570ecb0a61dfdcfe045dcca5ea8
org.apache.james	quota-mailing-cassandra	3.7.3	-	52d106068eea06dc705f8785324e0d0d9e6f9837
org.apache.james	quota-mailing-cassandra	3.7.4	-	e7876a3b0136ed3ec5b4ce3ec3f68fa5d3bd5d22
org.apache.james	quota-mailing-cassandra	3.7.5	-	194e4ddeba6f71b6401030498b88700889ecd76e
org.apache.james	quota-mailing-cassandra	3.7.6	-	e01a08fd059e8a4656a8d0f3e766ab8bdff00500
org.apache.james	quota-mailing-cassandra	3.8.0	-	b500b5d5d9d182bef54c94d7b4834aee651b8a09
org.apache.james	quota-mailing-cassandra	3.8.1	-	86cd64b76a3dbbe0501ab3768a566960f709818a
org.apache.james	quota-mailing-cassandra	3.8.2	-	221a65c12de7c0888a51dcbbf435affd6d571e84
org.apache.juneau	juneau-server-test	6.0.0-incubating	-	08598b1927e1c9fdcf0b9a025de7c702153ade19
org.apache.juneau	juneau-server-test	6.0.1-incubating	-	4c297a264a97899926177cf560dd9d5e25cd9d96
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.2.10	-	bc623896d0797cd8ec257c55f0224de9afff9c98
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.2.11	-	37f1c2fc0dd922005d086e2530e80eb141b9eb67
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.2.4	-	afa651067867f4f009169862e6a5e3c298b839a2
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.2.5	-	a55893ef6500d1ad04c7c22298a51a4fc5135307
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.2.6	-	54ec2d892876623c723caeee444f4b6d0105d7b1
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.2.7	-	476a420d4d893ce0513fcdb825c4182a52f6a7b8
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.2.8	-	0c28af26c3b86377355d4ca7e39da8c855049278
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.2.9	-	514ad2e626ad0569c6078f5a480441661a037aa2
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.0	-	86f496c849edf982e5055073744e17c8e2f621f0
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.1	-	ac4437e668d3b306d1bc3a359e558dbbbe63be41
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.10	-	1839444c37fccd88d47083689b93d1818c96ef9a
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.11	-	42d55842c055dfc3dbfd3be2f4024b0b136b5ddd
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.12	-	30d5d2b7a9833fee3f948b67aa4ebeb47b788cdf
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.2	-	1282ddec8681f96bc0d160de945cb53fc841205b
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.3	-	d8e78f03799b2362cb43719cafd69c4ab3fb05b4
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.4	-	a0a6133e99719d068ca7eba697e6966e9533b2d3
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.5	-	5ac248e04d50ce44727756cc708bbed868b09652
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.6	-	c9756ef1463a1625396c537adba9baac1f849d8b
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.7	-	6f7ce680d347ced55a54f28825456f4a5d8f7edd
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.8	-	00661a222310573b637095bd2363a02568b9d1bf
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.3.9	-	82587a2e17d61f4d6fea7921e9a55de41804c5c8
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.4.0	-	5dca2c858cc9946ab225ee97a0310d1094780903
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.4.1	-	4e38287d0ecc505c8ff0f6884843b6435e3123f4
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.4.2	-	6d609eb96b17adc7f444edc619c23565a9aff7cd
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.4.3	-	4a7281104482c0b707a82b6e795272b0b8fe033d
org.apache.karaf.management.mbeans	org.apache.karaf.management.mbeans.system	2.4.4	-	d810b261defc85cdb783e5dcae9fa1755da280b3
org.apache.kylin	kylin-streaming-service	5.0.0	-	3a7057f1ed706e29c35d19cf354fd57b4867ff0e
org.apache.kylin	kylin-streaming-service	5.0.0-alpha	-	9cdd68dab21879c930a17857f1d62aa57eeb8884
org.apache.kylin	kylin-streaming-service	5.0.0-beta	-	755ce6925fe59e46ee1a9cbe9dec2804e2038221
org.apache.kylin	kylin-streaming-service	5.0.2	-	f08e992cd46d01a5ba017090a328ab08da050da1
org.apache.nifi	nifi-avro-record-utils	1.10.0	-	17192454201f449ceacfb558fec5733abea020a5
org.apache.nifi	nifi-avro-record-utils	1.11.0	-	87d2f3de7b9d72dfae46a761181bd12a6d65e71a
org.apache.nifi	nifi-avro-record-utils	1.11.1	-	6b140059181565b73093fac7369cb10084e13320
org.apache.nifi	nifi-avro-record-utils	1.11.2	-	33c2b8c17386eb579b277d234a9cab50dbcf6483
org.apache.nifi	nifi-avro-record-utils	1.11.3	-	bad361143ec88783c55f7a24b5f4fdd2aaa70945
org.apache.nifi	nifi-avro-record-utils	1.11.4	-	7a0a3c80b50d7325e5333bdcf5d25684863ef33d
org.apache.nifi	nifi-avro-record-utils	1.12.0	-	9663a814e62998e38b69371fd1c08c30b7fd1d78
org.apache.nifi	nifi-avro-record-utils	1.12.1	-	b7a9f524c95fc6c1fd901675900f8755951334ed
org.apache.nifi	nifi-avro-record-utils	1.13.0	-	046be94fdab04b37353d99af89d2107a6daf3e43
org.apache.nifi	nifi-avro-record-utils	1.13.1	-	7b1088e74e15cbd8e9989c12edf62bfe9b635c13
org.apache.nifi	nifi-avro-record-utils	1.13.2	-	9c736c1b5946c51460ac6b75587f99191da693a1
org.apache.nifi	nifi-avro-record-utils	1.14.0	-	5d33dc445902feb9c8e23b9a42149f7ed85e9169
org.apache.nifi	nifi-avro-record-utils	1.15.0	-	953e77c5a2dd89c14f3c9520ae99132ca108b27b
org.apache.nifi	nifi-avro-record-utils	1.15.1	-	7063e94b44e3859975fdb4db0c6d7823e9df180e
org.apache.nifi	nifi-avro-record-utils	1.15.2	-	ff1c9a649f9db7c3a955dd4634701f381288c5e5
org.apache.nifi	nifi-avro-record-utils	1.15.3	-	4eb32edcbca4d69f9f448e8e1e1529461f42631c
org.apache.nifi	nifi-avro-record-utils	1.16.0	-	4775f18d9ba355c2c695ca2dac9828bad55914ae
org.apache.nifi	nifi-avro-record-utils	1.16.1	-	e925b6adb72caa0c4d851f495b8476db3a1689a4
org.apache.nifi	nifi-avro-record-utils	1.16.2	-	12f3081f91985589dc83f285e39c562826ffeb27
org.apache.nifi	nifi-avro-record-utils	1.16.3	-	c97d353f44226c72f76e5adf29f8dfed9424176a
org.apache.nifi	nifi-avro-record-utils	1.17.0	-	0298bc1dcce08b0d0d947a6ca352e55f4da8f33e
org.apache.nifi	nifi-avro-record-utils	1.18.0	-	e864ddc9ebea3e17a9fb505139c7997963656402
org.apache.nifi	nifi-avro-record-utils	1.19.0	-	7f32d42f4f1ec2dce97a5934f722274cd44726ec
org.apache.nifi	nifi-avro-record-utils	1.19.1	-	886a0d86a4227599476623e1fd3b766ac070ba93
org.apache.nifi	nifi-avro-record-utils	1.2.0	-	cc56c3a32df3b98822aab2dd2c7e32e641fadde1
org.apache.nifi	nifi-avro-record-utils	1.20.0	-	b8cd56c98732faee1e4f5b30a0b6f8391d7ebb6f
org.apache.nifi	nifi-avro-record-utils	1.21.0	-	f372927abf8617a1c2b3d92cc9234c2fa9f93190
org.apache.nifi	nifi-avro-record-utils	1.22.0	-	e6cc1f5227b5e464ac8a0e805eb783fa45415ed2
org.apache.nifi	nifi-avro-record-utils	1.23.0	-	7d69482195948a255bd48d417cedd46000663b02
org.apache.nifi	nifi-avro-record-utils	1.23.1	-	aa1911cca4cd4c17fef7bd8cf290c14a33c15610
org.apache.nifi	nifi-avro-record-utils	1.23.2	-	b76c962e10cd76a541577a47b51a6ceaeeb2f2e1
org.apache.nifi	nifi-avro-record-utils	1.24.0	-	2e18c39b8650c0cf87e35d36342975e8c8e2bc42
org.apache.nifi	nifi-avro-record-utils	1.25.0	-	54a532b3929d55fa36d0c09e29ef1cb9be56c897
org.apache.nifi	nifi-avro-record-utils	1.26.0	-	3946e296b1b9e9db558b37b678b57f4cf8f235c2
org.apache.nifi	nifi-avro-record-utils	1.27.0	-	76c28b0bb5a2875bf22b6d27264f823970fb68ca
org.apache.nifi	nifi-avro-record-utils	1.28.0	-	248d6e91cf8c6e34f3681cdaf30e23a0cd1c4e04
org.apache.nifi	nifi-avro-record-utils	1.28.1	-	53923239023030362ffc1374ef70f3dc34e78131
org.apache.nifi	nifi-avro-record-utils	1.3.0	-	98f082af762c72c5f590d8d43d7af80f74484269
org.apache.nifi	nifi-avro-record-utils	1.4.0	-	cedc65c6ae7d7662dbd28213c8a36af4fd4a711a
org.apache.nifi	nifi-avro-record-utils	1.5.0	-	cfbd5147924fdf480e8bc5097aef587176edabb6
org.apache.nifi	nifi-avro-record-utils	1.6.0	-	a2608260657489394a63df7d196563e9455120da
org.apache.nifi	nifi-avro-record-utils	1.7.0	-	32ff00a27048c5b1afc80335dacb354f236ae2cc
org.apache.nifi	nifi-avro-record-utils	1.7.1	-	1761e220fb3b2077223e5f38fbd03abe26603361
