be.ugent.brightspace	valence-sdk-java	1.0.1		f96df3bdeea1cf1c362c1b0f86d48c9897b5e36a
io.debezium	debezium-connector-cassandra-4	2.0.0.Alpha3		023e3aa990e05ac63036a3639836fe19867eb095
io.debezium	debezium-connector-cassandra-4	2.0.0.Alpha3	jar-with-dependencies	a2bf7ecab33611578b087a8b3ab28b97384db394
io.debezium	debezium-connector-cassandra-4	2.0.0.Beta1		08af8c9a8d47cf35413237bc263e03b9c778d936
io.debezium	debezium-connector-cassandra-4	2.0.0.Beta1	jar-with-dependencies	34bcbb38ad49b4848169668cc72dce6d8ea199c3
io.debezium	debezium-connector-cassandra-4	2.0.0.Beta2		83c83e0de54ef3b9ef11843cc168b648243f9bcb
io.debezium	debezium-connector-cassandra-4	2.0.0.Beta2	jar-with-dependencies	efd263cfbd621f4a22d0b7fed3821d264a290ced
io.debezium	debezium-connector-cassandra-4	2.0.0.CR1		a5e25a07dc5e644b8047c3454492e4e2f96ddc4b
io.debezium	debezium-connector-cassandra-4	2.0.0.CR1	jar-with-dependencies	6848e165769c88c5a89f3c29378cd825c2bf7932
io.debezium	debezium-connector-cassandra-4	2.0.0.Final		b3b77bd0012fd5011c5f0453ce8c1d4e49d2eaf7
io.debezium	debezium-connector-cassandra-4	2.0.0.Final	jar-with-dependencies	3af54c7ee868924d8d3fb90da42aca58332ac59f
io.debezium	debezium-connector-cassandra-4	2.0.1.Final		ee45b5204be1f0dee58481bc8bdfb2ddf210ade0
io.debezium	debezium-connector-cassandra-4	2.0.1.Final	jar-with-dependencies	66fc118edc062a38b6ede2401179343f48b7f2ea
io.debezium	debezium-connector-cassandra-4	2.1.0.Alpha1		2ebaaa57d0d0cdff11e80f34e826d9c49062662a
io.debezium	debezium-connector-cassandra-4	2.1.0.Alpha1	jar-with-dependencies	f3ac4da72d3642fb1332c53d05301a455a802669
io.debezium	debezium-connector-cassandra-4	2.1.0.Alpha2		496c10e738b332b2dc0f2cf9ec8423ef6aca5df7
io.debezium	debezium-connector-cassandra-4	2.1.0.Beta1		1d6cad1f2f0ead84d7342f99f19e8bfbb2fa6157
io.debezium	debezium-connector-cassandra-4	2.1.0.Final		d8c525f4b41c926a712efc58f5a30a520a8ad5ca
io.debezium	debezium-connector-cassandra-4	2.1.1.Final		4c06c0fca81c6896c243b5fe2b6bad66b5fcb9d9
io.debezium	debezium-connector-cassandra-4	2.1.2.Final		0e928f21d79964dd575a2899e4f6c1f5be3cb1de
io.debezium	debezium-connector-cassandra-4	2.1.3.Final		1f0f4bf18f26c9a4bd13ea5ebb7b5451840396c1
io.debezium	debezium-connector-cassandra-4	2.1.3.Final	jar-with-dependencies	65e4c9a85adef5c622cba6bf2692ef236820760a
io.debezium	debezium-connector-cassandra-4	2.1.4.Final		b604fd2cbc59efcbcf286e08b3a1cc2e56fb8e2a
io.debezium	debezium-connector-cassandra-4	2.1.4.Final	jar-with-dependencies	587915ea2b577185723e3664f1fd3761b923001b
io.debezium	debezium-connector-cassandra-4	2.2.0.Alpha1		baea9b125f40a3d338a6838fd0048250cdd66d39
io.debezium	debezium-connector-cassandra-4	2.2.0.Alpha2		c241d3aec83cac426d785485f38a93b6f5b67990
io.debezium	debezium-connector-cassandra-4	2.2.0.Alpha2	jar-with-dependencies	e6ecedd31d13939e7d193001a744d487d1f0e434
io.debezium	debezium-connector-cassandra-4	2.2.0.Alpha3		a86e4e37559d4355ec53c13717d1c45624a4267f
io.debezium	debezium-connector-cassandra-4	2.2.0.Alpha3	jar-with-dependencies	07f2775016aac69a9737c8a50db604e87adf5b6b
io.debezium	debezium-connector-cassandra-4	2.2.0.Beta1		57bab7894dd3412b3ad32eb78fea457a1c004ca8
io.debezium	debezium-connector-cassandra-4	2.2.0.Beta1	jar-with-dependencies	20df18f1c96eb66a18ab4c09148b118c4c4c2d12
io.debezium	debezium-connector-cassandra-4	2.2.0.CR1		c8178855a94cb701ecdb09d2f53c4253961d5e0f
io.debezium	debezium-connector-cassandra-4	2.2.0.CR1	jar-with-dependencies	c5271a3274b9eba922ee8d503dd5e84a6f6f2d17
io.debezium	debezium-connector-cassandra-4	2.2.0.Final		464c6c45ccb1470b28cb1f7df719a87c281c9a93
io.debezium	debezium-connector-cassandra-4	2.2.0.Final	jar-with-dependencies	8d33e41d4aefb744c69d0f96598057bf6ba52eb9
io.debezium	debezium-connector-cassandra-4	2.2.1.Final		0b84b6c035c321a2bb3c8d7df82fe961742fbeba
io.debezium	debezium-connector-cassandra-4	2.2.1.Final	jar-with-dependencies	7d0a39c8c5c27e8f52def1cac8ca6e20c6c08764
io.debezium	debezium-connector-cassandra-4	2.3.0.Alpha1		384761e580d6f0ee43a7435f825e1f921417238b
io.debezium	debezium-connector-cassandra-4	2.3.0.Alpha1	jar-with-dependencies	75840a4f425702d76215614b8381a67e6c8090e5
io.debezium	debezium-connector-cassandra-4	2.3.0.Beta1		cafa616410d6d23a7229d0ce46f96bbd31842772
io.debezium	debezium-connector-cassandra-4	2.3.0.Beta1	jar-with-dependencies	00000fbb832f812352a523f8a2155b3a8bc2feb2
io.debezium	debezium-connector-cassandra-4	2.3.0.CR1		8bd17423c9e8f5d70fa2b49e1e2a461aa2c49952
io.debezium	debezium-connector-cassandra-4	2.3.0.CR1	jar-with-dependencies	5b6d32e42bee7f0ec5530cc9efdc1969f64e9859
io.debezium	debezium-connector-cassandra-4	2.3.0.Final		11409c09ac521b56278d116719e3d77f5134cd00
io.debezium	debezium-connector-cassandra-4	2.3.0.Final	jar-with-dependencies	4d28872b58b10338bc4e8eba1965f8eb3ee0f33d
io.debezium	debezium-connector-cassandra-4	2.3.1.Final		950bf98b45f4e658803202a2228a7081901f17fc
io.debezium	debezium-connector-cassandra-4	2.3.1.Final	jar-with-dependencies	f009132b01724de7608219a14240b4a9148ef194
io.debezium	debezium-connector-cassandra-4	2.3.2.Final		12ccb1579f3153885c1f9eb121eeae4cbe5ec706
io.debezium	debezium-connector-cassandra-4	2.3.2.Final	jar-with-dependencies	23444ba79d0d75b1cb82b1b408673a8640dbbea2
io.debezium	debezium-connector-cassandra-4	2.3.3.Final		12102e7f360a65efb33d0d375621d2e94b80755c
io.debezium	debezium-connector-cassandra-4	2.3.3.Final	jar-with-dependencies	4d9ba59127bae497296efacbd4dd30101d736756
io.debezium	debezium-connector-cassandra-4	2.3.4.Final		14785aaaf8700dd0a024919b5d29ecacaf746d96
io.debezium	debezium-connector-cassandra-4	2.3.4.Final	jar-with-dependencies	95a590cd01df884b38790389f78eedbfb4653b39
io.debezium	debezium-connector-cassandra-4	2.3.5.Final		998ca09e1e80008c3e2f5b6228e3d6e1389feb40
io.debezium	debezium-connector-cassandra-4	2.3.5.Final	jar-with-dependencies	3472d575758a6938bb13df808a93f0417c96b3a2
io.debezium	debezium-connector-cassandra-4	2.3.6.Final		38e699bd9c11f96e4afdbe89450a3fd689f61213
io.debezium	debezium-connector-cassandra-4	2.3.6.Final	jar-with-dependencies	18b6e04b14ea236f62843397be8530fa0f79f563
io.debezium	debezium-connector-cassandra-4	2.3.7.Final		e6b61a28fba563cb155dd73c5c5adb0516c5431a
io.debezium	debezium-connector-cassandra-4	2.3.7.Final	jar-with-dependencies	2d9ea5575dc56c81e6c7ea4335ed15e83383ca3f
io.debezium	debezium-connector-cassandra-4	2.4.0.Alpha1		5882699a8025f8b77e2201196362a6a891327631
io.debezium	debezium-connector-cassandra-4	2.4.0.Alpha1	jar-with-dependencies	9ae03b8ffe480d08bdffa5ddcfda3fd78f16ed75
io.debezium	debezium-connector-cassandra-4	2.4.0.Alpha2		8a1b044266772e57ca07f2a7d7dfe4f7b8273209
io.debezium	debezium-connector-cassandra-4	2.4.0.Alpha2	jar-with-dependencies	264d56c1883e3aefa99841730fa7df978455f1d0
io.debezium	debezium-connector-cassandra-4	2.4.0.Beta1		881253cc3ba97e5d48f9f6e6baec3f84fae323be
io.debezium	debezium-connector-cassandra-4	2.4.0.Beta1	jar-with-dependencies	a2ad5c4a22cde30a4fe0fef597963eb677df4e5c
io.debezium	debezium-connector-cassandra-4	2.4.0.Beta2		4343461c092fe2ce6b7659d1b88d7398f206152d
io.debezium	debezium-connector-cassandra-4	2.4.0.Beta2	jar-with-dependencies	d2d98ccf6a4164748a2430be0da2be7994b17676
io.debezium	debezium-connector-cassandra-4	2.4.0.CR1		8d5d9ed0d9dafc432948b4d56c65b9babb45496f
io.debezium	debezium-connector-cassandra-4	2.4.0.CR1	jar-with-dependencies	5e8a1b4052c9c64a6ca02202fe1fb9cd41dd2c6b
io.debezium	debezium-connector-cassandra-4	2.4.0.Final		edf49d08211d69e92e1ca9cf6af53ae59bc5b330
io.debezium	debezium-connector-cassandra-4	2.4.0.Final	jar-with-dependencies	effc60ff77a03f571049289027a7b5c2dcbcbbee
io.debezium	debezium-connector-cassandra-4	2.4.1.Final		2da119d81ca16933b174059cacb51012f12f7b7d
io.debezium	debezium-connector-cassandra-4	2.4.1.Final	jar-with-dependencies	0294d869aa99061604cbf3df290dcf496e54a593
io.debezium	debezium-connector-cassandra-4	2.4.2.Final		9b6f21da236a1fe3ed708b5f4698dbbfff5b5acb
io.debezium	debezium-connector-cassandra-4	2.4.2.Final	jar-with-dependencies	22114fbe1cedb15fde06b575d6b1cc204eb03a01
io.debezium	debezium-connector-cassandra-4	2.5.0.Alpha1		82e42de137d15e28604b85e89caf9546ee67a555
io.debezium	debezium-connector-cassandra-4	2.5.0.Alpha1	jar-with-dependencies	0c82bb1b3cd84b1cda45108c14f4c78bb14796e6
io.debezium	debezium-connector-cassandra-4	2.5.0.Alpha2		bf1716fab0573b3b4508ca285a03742a96a52feb
io.debezium	debezium-connector-cassandra-4	2.5.0.Alpha2	jar-with-dependencies	40ae111c3d791b3951ce69d0bd1baca08421cd44
io.debezium	debezium-connector-cassandra-4	2.5.0.Beta1		699b09bfa3d43fe6630b7f7a3c846e71ff18c803
io.debezium	debezium-connector-cassandra-4	2.5.0.Beta1	jar-with-dependencies	6076830a50af6c804efa779110286cfd7c0be9ba
io.debezium	debezium-connector-cassandra-4	2.5.0.CR1		1efc43e4d0c77e5786754b5d3abe6b157246228a
io.debezium	debezium-connector-cassandra-4	2.5.0.CR1	jar-with-dependencies	ecd9ce8c41560cc20bc5c3aa23723b5a6207c7da
io.debezium	debezium-connector-cassandra-4	2.5.0.Final		2d5787f6599790fb44b3cbd5f3fb5eb529bcbf26
io.debezium	debezium-connector-cassandra-4	2.5.0.Final	jar-with-dependencies	e495ee1992cbee973a2e4cc5a3e269477c43c258
io.debezium	debezium-connector-cassandra-4	2.5.1.Final		0033685ef3afa67810b0ce266c3593e85bc661d8
io.debezium	debezium-connector-cassandra-4	2.5.1.Final	jar-with-dependencies	ccbca7c94091014f0f8fb93933ef065bf52c5897
io.debezium	debezium-connector-cassandra-4	2.5.2.Final		28dbfec379fbef532637a6495042672b60be9be0
io.debezium	debezium-connector-cassandra-4	2.5.2.Final	jar-with-dependencies	80b2a7efb93b46c67672e2b24f55fa6404bcae7a
io.debezium	debezium-connector-cassandra-4	2.5.3.Final		3a06f071fafdeed55d53c10051c6c47dc46f96eb
io.debezium	debezium-connector-cassandra-4	2.5.3.Final	jar-with-dependencies	d296ab2144bc5c70495204e6e120b9fda3b1f7cf
io.debezium	debezium-connector-cassandra-4	2.5.4.Final		24a237452aec464cb02a353a32f4549d58e85114
io.debezium	debezium-connector-cassandra-4	2.5.4.Final	jar-with-dependencies	8f77da83f5318070ebaccda46b70737fa015a660
io.debezium	debezium-connector-cassandra-4	2.6.0.Alpha1		0861ebf007163b10f3bdf75370885ac978d2d2bd
io.debezium	debezium-connector-cassandra-4	2.6.0.Alpha1	jar-with-dependencies	0c5f2da4797628139edb882ae3a0c140d7b01160
io.debezium	debezium-connector-cassandra-4	2.6.0.Alpha2		98058179d70c01375456094f56581d11e15fd2bf
io.debezium	debezium-connector-cassandra-4	2.6.0.Alpha2	jar-with-dependencies	02ba47b2fb31dcbb31ea0553ea9f8e5393948d96
io.debezium	debezium-connector-cassandra-4	2.6.0.Beta1		51528d9c2c3232ef1c1c19bb50188b1a51ac9d98
io.debezium	debezium-connector-cassandra-4	2.6.0.Beta1	jar-with-dependencies	5c6a4c8682d97bc5a2b6e74a61986af7a016aa0d
io.debezium	debezium-connector-cassandra-4	2.6.0.CR1		32d898d064d0b5a050d24416095fc5342ab1a4e3
io.debezium	debezium-connector-cassandra-4	2.6.0.CR1	jar-with-dependencies	a6e85a6751577f300633a26d5620aba718ea07af
io.debezium	debezium-connector-cassandra-4	2.6.0.Final		6ef821ff6e246f1903bd1671eca22e40f8a229ef
io.debezium	debezium-connector-cassandra-4	2.6.0.Final	jar-with-dependencies	d1a6c53a432fb6e0ced3a99e76e7c0ee062bc62f
io.debezium	debezium-connector-cassandra-4	2.6.1.Final		7d68c9d5ebfecbd08e9330a83d12c06ecb5cc378
io.debezium	debezium-connector-cassandra-4	2.6.1.Final	jar-with-dependencies	05d79e630f275c60c6cc02125fcfd92e34614284
io.debezium	debezium-connector-cassandra-4	2.6.2.Final		686ed02fffe333df4f7b119c257f7c2feb1a6db4
io.debezium	debezium-connector-cassandra-4	2.6.2.Final	jar-with-dependencies	a351c6683fc717efffc0464b47c067edd4e2b37d
io.debezium	debezium-connector-cassandra-4	2.7.0.Alpha1		437c51955de2502ae5bd990e5af38e3cf449966a
io.debezium	debezium-connector-cassandra-4	2.7.0.Alpha1	jar-with-dependencies	1c2a8a6914e9a28add90fab0529edf5b61dd86af
io.debezium	debezium-connector-cassandra-4	2.7.0.Alpha2		ab972f26361b93df98c5ecae98d91b5f1303ece8
io.debezium	debezium-connector-cassandra-4	2.7.0.Alpha2	jar-with-dependencies	b0abee18b1762453d78779611fcadb63acb06363
io.debezium	debezium-connector-cassandra-4	2.7.0.Beta1		7b31c71e8aae3a28a67bf05b27c8b7a55c880195
io.debezium	debezium-connector-cassandra-4	2.7.0.Beta1	jar-with-dependencies	4ea52a9fedf413a4c4748b8f8333114bac48893d
io.debezium	debezium-connector-cassandra-4	2.7.0.Beta2		90d225864c2f629c004e1e1d8a399aa767ede22f
io.debezium	debezium-connector-cassandra-4	2.7.0.Beta2	jar-with-dependencies	4c238f19c342a26ea668cb1a80522b293377db43
io.debezium	debezium-connector-cassandra-4	2.7.0.Final		a74baca1b9330446b63babbedb1a95aeb00b7e7a
io.debezium	debezium-connector-cassandra-4	2.7.0.Final	jar-with-dependencies	b8166083c44f9505bda622de08376103481f4292
io.debezium	debezium-connector-cassandra-4	2.7.1.Final		3e27353c9bea7baf448d0814ca594f729d6be396
io.debezium	debezium-connector-cassandra-4	2.7.1.Final	jar-with-dependencies	59a34e190389fd2889ff895591e8b422a69078ad
io.debezium	debezium-connector-cassandra-4	2.7.2.Final		137f936a9b0f1ae415c3985388d4ac3813e5fcde
io.debezium	debezium-connector-cassandra-4	2.7.2.Final	jar-with-dependencies	b1c70c4827585738d37465e48f077dfd3260625c
io.debezium	debezium-connector-cassandra-4	2.7.3.Final		c1a5f8324ce8dc33ca70ee03cee75be166012db5
io.debezium	debezium-connector-cassandra-4	2.7.3.Final	jar-with-dependencies	f490137b70245da0a896c4b48a34458af00ae80a
io.debezium	debezium-connector-cassandra-4	2.7.4.Final		3343f6d55fe303159e4cd78565667ba88df01ddd
io.debezium	debezium-connector-cassandra-4	2.7.4.Final	jar-with-dependencies	aa4ee464ac685d2052ec1663a3c0766d6c7cff42
io.debezium	debezium-connector-cassandra-4	3.0.0.Alpha1		b317395fff75ae3c58fcdeed85f08ed81591a7c1
io.debezium	debezium-connector-cassandra-4	3.0.0.Alpha1	jar-with-dependencies	4a055871bac68876b00065fca03cea580df37118
io.debezium	debezium-connector-cassandra-4	3.0.0.Alpha2		d293529bd781955c8b5108cb7353d957892e0381
io.debezium	debezium-connector-cassandra-4	3.0.0.Alpha2	jar-with-dependencies	3e482b1dbda4a3b8f8e43f8a2b442fbd76cf94ac
io.debezium	debezium-connector-cassandra-4	3.0.0.Beta1		c80d2df6486fb893a4ce43acffcee91ec345be68
io.debezium	debezium-connector-cassandra-4	3.0.0.Beta1	jar-with-dependencies	9f5fe5e8abe2eed6cfe4b998050471220415a22d
io.debezium	debezium-connector-cassandra-4	3.0.0.CR1		c59372fc5aeae844034f5c01a2c8fe7a85bfb4b3
io.debezium	debezium-connector-cassandra-4	3.0.0.CR1	jar-with-dependencies	0f369a45ea9b015d6481b1281f39dea76a1be66c
io.debezium	debezium-connector-cassandra-4	3.0.0.CR2		ab5439260259246ddb47454675a00796c1f1f189
io.debezium	debezium-connector-cassandra-4	3.0.0.CR2	jar-with-dependencies	ac632626a98694a420d1ad37a2d973ef77767992
io.debezium	debezium-connector-cassandra-4	3.0.0.Final		1564ae90cd7847dadf8f4c2518719955ee9f18ee
io.debezium	debezium-connector-cassandra-4	3.0.0.Final	jar-with-dependencies	6f0cc6fd21d4019e974a7b24d40c82d73851b3af
io.debezium	debezium-connector-cassandra-4	3.0.1.Final		895973cff339cee98f268074e72d1c67db9d56cc
io.debezium	debezium-connector-cassandra-4	3.0.1.Final	jar-with-dependencies	1c9d0723653bf0047de089d983c73031314d8498
io.debezium	debezium-connector-cassandra-4	3.0.2.Final		f49eb605a93c8ef92e4a5cac9afddbec9fd47943
io.debezium	debezium-connector-cassandra-4	3.0.2.Final	jar-with-dependencies	118411956cba93b4923ef83a214862b1a3a4636c
io.debezium	debezium-connector-cassandra-4	3.0.3.Final		0c2cab5d415fd6183b59fccb3a072705a1c38f3b
io.debezium	debezium-connector-cassandra-4	3.0.3.Final	jar-with-dependencies	d5fc1377c3a2a45b0eea0e0f532cbbd7760fd8c9
io.debezium	debezium-connector-cassandra-4	3.0.4.Final		f81efb84887c7612eff041c221147db06ef0893e
io.debezium	debezium-connector-cassandra-4	3.0.4.Final	jar-with-dependencies	d50c988dd51a0f92ebf90d18ada9b4b87f4dd46c
io.debezium	debezium-connector-cassandra-4	3.0.5.Final		ca331cfe2ef8d6798f485a0df7038ba674b8302d
io.debezium	debezium-connector-cassandra-4	3.0.5.Final	jar-with-dependencies	7ae0d7959ce2c7d0810e4981abfdd002472c4579
io.debezium	debezium-connector-cassandra-4	3.0.6.Final		12a842efad6f7c355a935d332a30ec0a09674e09
io.debezium	debezium-connector-cassandra-4	3.0.6.Final	jar-with-dependencies	640b2579421b5a4929c15fd9838e8c71d1a4241a
io.debezium	debezium-connector-cassandra-4	3.0.7.Final		ff647424389622da1d02927d19103991cffd02a6
io.debezium	debezium-connector-cassandra-4	3.0.7.Final	jar-with-dependencies	d654c6bbbf70286909e2fbc18590eab3cec31d03
io.debezium	debezium-connector-cassandra-4	3.0.8.Final		ba817eb7b97172cc0399af908da63899581a297e
io.debezium	debezium-connector-cassandra-4	3.0.8.Final	jar-with-dependencies	df2a59d2326eb51958b70f9739de4fe0fe76cded
io.debezium	debezium-connector-cassandra-4	3.1.0.Alpha1		1f89a5ea1634b3d3a012182c6c77e768666811f3
io.debezium	debezium-connector-cassandra-4	3.1.0.Alpha1	jar-with-dependencies	41a0eb2905ebeb9a85cf5d538a41706da51676a9
io.debezium	debezium-connector-cassandra-4	3.1.0.Alpha2		78d7c1a115004642d5a61ea6ae091210705c9f85
io.debezium	debezium-connector-cassandra-4	3.1.0.Alpha2	jar-with-dependencies	ee2d2a30097c674adbee02e3ce41ac3151b1b5c7
io.debezium	debezium-connector-cassandra-4	3.1.0.Beta1		617e0ad71eab4a2cfc58820441d46327236c41f3
io.debezium	debezium-connector-cassandra-4	3.1.0.Beta1	jar-with-dependencies	154a71e57ec10ec4079548942177d871c9e42b88
io.debezium	debezium-connector-cassandra-4	3.1.0.CR1		2c25ec3330a03cb72e2e48c613cb888a4a163a92
io.debezium	debezium-connector-cassandra-4	3.1.0.CR1	jar-with-dependencies	d9ccfd5fe073bee54615375fc0cc5230a9be12c6
io.debezium	debezium-connector-cassandra-4	3.1.0.Final		66e58cacf5adc4b69e46909b4384a8cbb8ce114c
io.debezium	debezium-connector-cassandra-4	3.1.0.Final	jar-with-dependencies	9eb75086ca49adf010331ccd5e4cb1229e75c0a1
io.debezium	debezium-connector-cassandra-4	3.1.1.Final		089df0e1bb7a84e2204b937e1847901583a1f93a
io.debezium	debezium-connector-cassandra-4	3.1.1.Final	jar-with-dependencies	3eead45dd6ce839b18657dfd3553ac5e9d62c8ae
io.debezium	debezium-connector-cassandra-4	3.2.0.Alpha1		a1aaa8d4d0f83c4bbfe6f94f13f8d3534e3a3d06
io.debezium	debezium-connector-cassandra-4	3.2.0.Alpha1	jar-with-dependencies	5f0313ccbf409a2d1cb62f23027c9d61b9ee6cfd
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210907-6.RELEASE		N/A
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210907-6.RELEASE	plain	a82099b01987085400140512afb48642f33af6ac
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210907-7		N/A
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210907-7	plain	af8e1c1f48a88366b603d0af58ca45d65ed6688a
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210907-8		N/A
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210907-8	plain	e325672e2dc0af8aea066384cf725b760f8043a3
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210908-1		N/A
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210908-1	plain	0bb3eb6aeca9f32a6189ee0a38d2fa6e1cf2cbb5
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210908-2		N/A
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210908-2	plain	bb6f353f581a7fc3f27b4f6b08d6cb157ecfb4e8
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210909-1		N/A
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210909-1	plain	c49e349025924d75439a8d877b94658781520b50
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210915-1		N/A
io.gitee.quanwenz	common-rpc-tools	1.0.3-20210915-1	plain	99be19fdec821676c275be9aac3875c8f9fb4e6c
io.gitee.quanwenz	common-rpc-tools	2.0.1-20211031-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.0.1-20211031-1	plain	71057431b27681feaec0ba59ccca6285c34fe509
io.gitee.quanwenz	common-rpc-tools	2.0.1-20211031-3		N/A
io.gitee.quanwenz	common-rpc-tools	2.0.1-20211031-3	plain	d60ef45652147d4d4a1db4f39f81ca85a9bf377d
io.gitee.quanwenz	common-rpc-tools	2.0.2-20211206-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.0.2-20211206-1	plain	a9160a6b43a57cc7e4776e92c2ba6ccedb2af009
io.gitee.quanwenz	common-rpc-tools	2.0.2-20211213-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.0.2-20211213-1	plain	f95ca258cb040f081edbce5df4d863fecad45f53
io.gitee.quanwenz	common-rpc-tools	2.0.2-20211221-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.0.2-20211221-1	plain	b534d6f3d7e8b848038a391b3be848fad492beed
io.gitee.quanwenz	common-rpc-tools	2.0.2-20211221-2		N/A
io.gitee.quanwenz	common-rpc-tools	2.0.2-20211221-2	plain	3019db04a4c6814a695cb82c9d2023d9c807e0f1
io.gitee.quanwenz	common-rpc-tools	2.0.2-20211231-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.0.2-20211231-1	plain	02724db0f531f1e31083e679c6160d3a33a9a4c7
io.gitee.quanwenz	common-rpc-tools	2.0.2-20220126-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.0.2-20220126-1	plain	5002bf879bc29449b6b835086c1ca1a8dc3658fb
io.gitee.quanwenz	common-rpc-tools	2.1.0-20220426-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.1.0-20220426-1	plain	d20f40072fe34065040fe431e3e3c4762d800680
io.gitee.quanwenz	common-rpc-tools	2.1.0-20220426-2		N/A
io.gitee.quanwenz	common-rpc-tools	2.1.0-20220426-2	plain	0784a364cb51b7e9379068dfc56f3dd1e95eb133
io.gitee.quanwenz	common-rpc-tools	2.1.1-20220525-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.1.1-20220525-1	plain	f2f58d57b528a30ccfe71183a9da27eb8122446a
io.gitee.quanwenz	common-rpc-tools	2.1.1-20220530-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.1.1-20220530-1	plain	a61876c77a30040b7c92b0fa52fe5b3f072bd363
io.gitee.quanwenz	common-rpc-tools	2.1.2-20220704-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.1.2-20220704-1	plain	8a4833462464fc9fdd85a0c8c95c1476ffceef56
io.gitee.quanwenz	common-rpc-tools	2.1.3-20220929-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.1.3-20220929-1	plain	39da93e5327ef2ab45d383cc079fdf56e85a96bd
io.gitee.quanwenz	common-rpc-tools	2.1.3-20221116-1		N/A
io.gitee.quanwenz	common-rpc-tools	2.1.3-20221116-1	plain	78a93768c629c7e91ad217951cadf4def2a0bd73
io.gitee.quanwenz	common-rpc-tools	2.1.7-20240107-2		N/A
io.gitee.quanwenz	common-rpc-tools	2.1.7-20240107-2	plain	5662805c987209912db1ea1e54d323f4e9ecc6f8
io.gitee.quanwenz	common-rpc-tools	3.0.0-20221130-1		N/A
io.gitee.quanwenz	common-rpc-tools	3.0.0-20221130-1	plain	c8047971c90ef2082b8cff1ef39cd7e13e73d6a4
io.github.abdullaunais	method-activity-spring-boot-starter	1.0.0		d07950ce94eb28701c93c6923d50ba879394f900
io.github.anyicomplex	gdx-svmhelper-extension-box2d	1.10.0-beta4		3fb96aefe64f5fad615968c7d611bc1356207a36
io.github.benoitlouy	tele_2.13	0.1.0		2155d17ef0b96148c1c65f5e9b7ddd8264edc547
io.github.benoitlouy	tele_2.13	0.2.0		d2b1b1b3f47021d5c9e45e9000123dd271345b05
io.github.bivashy	proximate-configurate	0.0.1		N/A
io.github.cquiroz	locales-minimal-en-db_sjs1_3	0.7.0		5bca69f8834630f73ee0193a83a42a96e68d334d
io.github.cquiroz	locales-minimal-en-db_sjs1_3	1.2.0		64edefb8e918da0f3ed4933827468dc008c8b04a
io.github.cquiroz	locales-minimal-en-db_sjs1_3	1.2.1		8415e6bee0ff3f704e27694f4fde07f69f5a6d4d
io.github.cquiroz	locales-minimal-en-db_sjs1_3	1.3.0		f90a9008f9b30def6e6d4732103e4382f6ee01ac
io.github.cquiroz	locales-minimal-en-db_sjs1_3	1.4.0		3158cc5247cef1e3e03ee21cfb1383115ae7c30f
io.github.cquiroz	locales-minimal-en-db_sjs1_3	1.4.0-RC3		889e770105ff746cbab77571ffbbd2b936a6e85f
