at.released.cassettes	cassettes-base-wasm-wasi	0.1-alpha01		N/A
org.apache.geronimo	geronimo-openapi-impl	1.0.3		5fd43efb61e2ed3146a9e35f0f874d89dfbb2ed5
org.apache.geronimo	geronimo-openapi-impl	1.0.4		acb4cc01b548c6974bc5a582244f30ce02377f7d
org.apache.geronimo	geronimo-openapi-impl	1.0.5		d602905ac23c421e6c3193b838460af31a05e058
org.apache.geronimo	geronimo-openapi-impl	1.0.6		1b029bf6529e93ec4abbc351619c66b17a1b3155
org.apache.geronimo	geronimo-openapi-impl	1.0.7		867d1be8eadc4980c1c7696c471534bdadc2f323
org.apache.geronimo	geronimo-openapi-impl	1.0.8		1567e9538620a184b42b0f9785c7b43662b0b6cb
org.apache.geronimo	geronimo-openapi-impl	1.0.9		4aca00361d5e6216abed343cd11d710f789520c6
org.apache.hudi	hudi-trino-bundle	0.11.0		4c85c83f9b949286e22a6f2d569bdf9a7cb3e77d
org.apache.hudi	hudi-trino-bundle	0.11.0-rc3		7fa491799482662be339c41a1e7b127bb0f6ed3f
org.apache.hudi	hudi-trino-bundle	0.11.1		16dfed91e9d2dd6a7e3e1030014227394335c365
org.apache.hudi	hudi-trino-bundle	0.12.0		226300938e3662323138b8435317971d6518cb36
org.apache.hudi	hudi-trino-bundle	0.12.1		dbf35e0be4eb27ce89b8146563330d6251fd4fbe
org.apache.hudi	hudi-trino-bundle	0.12.1-rc2		277fad4340be269a189702f519a6169466a7bba7
org.apache.hudi	hudi-trino-bundle	0.12.2		d3c723c3def86add7f641f575e95c0b8d8330afa
org.apache.hudi	hudi-trino-bundle	0.12.3		2719562e01801a6ea0a7ec1e4a4a97892ffd426e
org.apache.hudi	hudi-trino-bundle	0.13.0		2ccedd16c92be274f4bed654283fec1d877f4a8e
org.apache.hudi	hudi-trino-bundle	0.13.1		f6b5449202318b32ec252a4181014b03d60cdf94
org.apache.hudi	hudi-trino-bundle	0.14.0		61b89bc864a405c4c59caacd9f51fa09ee18c77f
org.apache.hudi	hudi-trino-bundle	0.14.1		9b64fa107fe14423b3887d04480e4c9a53af5272
org.apache.hudi	hudi-trino-bundle	0.15.0		0c78382618fd1e20047b3eee03ac88c8373c3417
org.apache.hudi	hudi-trino-bundle	1.0.0		a48ccc253c0ece13afc6d0f9af71ed077eed3e8b
org.apache.hudi	hudi-trino-bundle	1.0.0-beta1		d90f80c44cb0e8d722c387b87e6850212158b20c
org.apache.hudi	hudi-trino-bundle	1.0.0-beta2		be35ae2d1033a0ce507af2288741768a737c6562
org.apache.hudi	hudi-trino-bundle	1.0.1		830468869b069075c72419102fcb7031e3e418fb
org.apache.hudi	hudi-trino-bundle	1.0.2		ece4de7fff1031deaec4a2da4cec0983d19768c8
org.apache.shardingsphere	sharding-core-parse-oracle	4.0.0-RC1		d4bc480cec5dcbbf88e8a1075f36253945a027d5
org.apache.shardingsphere	sharding-core-parse-oracle	4.0.0-RC2		0743b6b086a482b2e391cd7f8c60806006801ccf
org.apache.shardingsphere	sharding-core-parse-oracle	4.0.0-RC3		e57acb74b0490e74adeab91e17ab657bfc89c64c
org.apache.sqoop.connector	sqoop-connector-ftp	1.99.7		36d96b756b916ebc8b9e455fac1f059e13a804cf
org.apache.taverna.osgi	taverna-app-configuration-api	0.2.1-incubating		a29d8359bf64e0222c2a4b332b30e36c3f820857
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.111		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.111	metadata	b9f9a0fb8aeee5890923ab805e61941c02bdd1fb
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.112		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.112	metadata	8bd6e456548928e7e480dc0c3ce66901b327b09c
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.113		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.113	metadata	378e3fbb7e0d49a3fc4044d80098fd822fbb48bd
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.114		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.114	metadata	64649ba05f21c7db75d3b64a29e64b0a5a05652b
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.115		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.115	metadata	005774cc71faea22543eec899398ce8a529a2253
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.116		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.116	metadata	3b881198d4c340020ec336cb22fcf1bade545919
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.117		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.117	metadata	f82f0dbc1e23e69acdfdf7b99d2207993fd73f86
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.118		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.118	metadata	c9907cc08a762b9944c359f7e750dea302cd9d07
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.119		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.119	metadata	50291a0932c15ef540658e4e38dfe139a6848972
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.120		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.120	metadata	7d6cc49af0bffd31221538e5f02379d978594d77
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.121		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.121	metadata	8090d2e0b00f6057a276e981bf8c3e9fab846e21
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.122		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.122	metadata	ea5b3f6835772837ececebf5dc8c077f7ce00439
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.123		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.123	metadata	715cbe8e77c28ca7b3216e5309b48a19bb27c3fe
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.124		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.124	metadata	2d6b1574d4f2b04742d9e1a97d98dcb168cdd48d
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.125		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.125	metadata	173e174676c6391b8bdf7f74aef45f1fe188cd5f
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.126		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.126	metadata	86986f2346e5f5a9b0e18ddd1989fc4ac5b70d26
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.127		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.127	metadata	2788767f93842454bd04fbcde8e31fb29fdf7a1d
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.128		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.128	metadata	e8b1c0e8b8f498a452d1dcbcbb2569b3bdc9bca0
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.129		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.129	metadata	1730519a695b63aa8f0d624519041d6f27e5482a
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.130		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.130	metadata	3461f62d91622f7d2168bb05d0dbc6888e5aa402
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.131		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.131	metadata	35b768399dedc2e7d71bd38e02fb492322919594
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.132		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.132	metadata	5c7befc995764140d7e462a16a7b06591b07cdc0
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.133		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.133	metadata	5729682e7926f82cb401f5bc81f96838c656c19d
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.134		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.134	metadata	12c4da30ac4533d24cd842b6c4c35825f94c6a47
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.135		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.135	metadata	c076d99f73f829bc88c7f2dbff62efbfcfde1ba7
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.136		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.136	metadata	196b1ef8609e66c03f3dd84d15c6ceaa54c7ba51
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.138		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.138	metadata	1c949ba2062d5041a8d0a02967a84588443b35b7
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.139		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.139	metadata	00362dab37efd1f33f2c087b2d6f548cb70d58f7
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.140		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.140	metadata	217248a5c04e007905605dd6221d22bd9ed4a95e
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.142		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.142	metadata	177ca0a7028dade58f1b2405cd167847dce45792
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.143		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.143	metadata	87f2639fbd1c9b25d461c1daa331cad10887165b
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.144		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.144	metadata	3a35a1eb58173fac64c1fd2440817254d1f1e5b2
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.145		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.145	metadata	82c2eb48e28d33625d8924e11e3c2d46647c3b4c
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.146		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.146	metadata	74053311b9e1c98f45215cfdb71a4953edb82087
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.147		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.147	metadata	200ba45a6c73d1e5257afa109f01ceded87a0135
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.148		N/A
org.brightify.hyperdrive	krpc-shared-api-tvossimulatorarm64	0.1.148	metadata	3e84799e90328ddd779fd3c655f0b039f1b70ce9
org.danbrough.ktor	ktor-server-config-yaml-linuxarm64	2.1.1		c8ba9dd384463bc82ce09e471f84bb68f1c5e7fc
org.danbrough.ktor	ktor-server-config-yaml-linuxarm64	2.1.1a		29ac6d239a9e77fe9fa3ec2455c7ee4e19a8cdf2
org.danbrough.ktor	ktor-server-config-yaml-linuxarm64	2.2.3		af5c80170890f2861d73cec9dabee04537ee89e1
org.danbrough.ktor	ktor-server-config-yaml-linuxarm64	2.2.4		fb0eb6170d4da5b2a333a45ba761e2344e127e52
org.eclipse.birt.nl	org.eclipse.birt.report.designer.ui.editor.script.nl1	4.9.0		d22e9602e07ec1972be4e0be7adc131835bf1d72
org.eclipse.kapua	kapua-device-management-all	1.1.0		N/A
org.eclipse.kapua	kapua-device-management-all	1.1.1		N/A
org.eclipse.kapua	kapua-device-management-all	1.1.2		N/A
org.eclipse.kapua	kapua-device-management-all	1.1.3		N/A
org.eclipse.kapua	kapua-device-management-all	1.1.4		N/A
org.eclipse.kapua	kapua-device-management-all	1.1.5		N/A
org.eclipse.kapua	kapua-device-management-all	1.2.0		N/A
org.eclipse.kapua	kapua-device-management-all	1.2.1		N/A
org.eclipse.kapua	kapua-device-management-all	1.2.2		N/A
org.eclipse.kapua	kapua-device-management-all	1.2.3		N/A
org.eclipse.kapua	kapua-device-management-all	1.2.4		N/A
org.eclipse.kapua	kapua-device-management-all	1.3.0		N/A
org.eclipse.kapua	kapua-device-management-all	1.3.1		N/A
org.eclipse.kapua	kapua-device-management-all	1.3.2		N/A
org.eclipse.kapua	kapua-device-management-all	1.4.0		N/A
org.eclipse.kapua	kapua-device-management-all	1.4.1		N/A
org.eclipse.kapua	kapua-device-management-all	1.4.2		N/A
org.eclipse.kapua	kapua-device-management-all	1.4.3		N/A
org.eclipse.kapua	kapua-device-management-all	1.4.4		N/A
org.eclipse.kapua	kapua-device-management-all	1.5.0		N/A
org.eclipse.kapua	kapua-device-management-all	1.5.1		N/A
org.eclipse.kapua	kapua-device-management-all	1.5.2		N/A
org.eclipse.kapua	kapua-device-management-all	1.5.3		N/A
org.eclipse.kapua	kapua-device-management-all	1.5.4		N/A
org.eclipse.kapua	kapua-device-management-all	1.5.5		N/A
org.eclipse.kapua	kapua-device-management-all	1.5.6		N/A
org.eclipse.kapua	kapua-device-management-all	1.5.7		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.0		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.1		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.10		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.11		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.12		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.2		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.3		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.4		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.5		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.6		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.7		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.8		N/A
org.eclipse.kapua	kapua-device-management-all	1.6.9		N/A
org.eximeebpms.bpm.model	eximeebpms-bpmn-model	1.0.0		485fa0ea25900e3dcf01ebbdd0c445a0cc7b2e5d
org.graceframework	grace-console	2020.0.0		655522858a1fcd8fa1f34da4b87ac9eaf71bc9c6
org.graceframework	grace-console	2021.0.0		18b7c5a8b970040a1934fc5fa7e430ed193f91f8
org.graceframework	grace-console	2021.0.1		77c3716f1505f3a086953b0e74a0e90ea1980700
org.graceframework	grace-console	2021.0.2		ec0a3b12bda2d9b8b77a0eb1bfa93a5a59b86b86
org.graceframework	grace-console	2022.0.0		b970881bfbe65ed702a7c8464af1cae674678f45
org.graceframework	grace-console	2022.0.0-RC1		7219255045e25ffbe982a049bf3aa0fdfbc14c9c
org.graceframework	grace-console	2022.0.0-RC2		327007229d8920718c24f90e5fb533f27b4dc181
org.graceframework	grace-console	2022.0.1		2f48176ed9b0d5152c8df715fc60329a7f492f30
org.graceframework	grace-console	2022.0.2		d27aef11bc2b5df8146c8c535d70f8ef73eea996
org.graceframework	grace-console	2022.0.3		62bce656126ed67103ebd1ce3c278a2d03464083
org.graceframework	grace-console	2022.0.4		daaa067b78a29a02d8bd2dbd0147ebd2e7f46d06
org.graceframework	grace-console	2022.0.5		b75216b00aae0ba704143e8e7c9850b24fc8291e
org.graceframework	grace-console	2022.0.6		c7924432adddc398fe2686a75a2a398f7afc8ad0
org.graceframework	grace-console	2022.1.0		841d384bec05772f26fe5323a77aa983669f843e
org.graceframework	grace-console	2022.1.0-RC1		d2e2e00fc4170298170e0ce63a91075866ba2de0
org.graceframework	grace-console	2022.1.1		3ac5a4cf1455c62239ef59d1bafe8a0915562ecf
org.graceframework	grace-console	2022.1.2		8f1f44208b5908cb364b87c25d0e6d4c8a87b3bc
org.graceframework	grace-console	2022.1.3		3173a7f17f5e741439465c0f58133c1c1a195efe
org.graceframework	grace-console	2022.1.4		39cccee08c97caec46302a9f5d854f6718c85fd8
org.graceframework	grace-console	2022.1.5		494aaf059543ae67eaf4db505d2c17b6e71d2065
org.graceframework	grace-console	2022.1.6		0b318963d9e306bf147156faf51f930b0c0d771f
org.graceframework	grace-console	2022.1.7		315875395c905b5171a2273caf48e38ce57eef20
org.graceframework	grace-console	2022.1.8		a25f8cab3673d3f7c7444b674dd3a418ee961fff
org.graceframework	grace-console	2022.1.9		6df2a6fa8656edb7b9f4b2618a15982da82546b5
org.graceframework	grace-console	2022.2.0		ac5332be49340702542989b89b61f7e8fdf65664
org.graceframework	grace-console	2022.2.1		a3db6804a7cc11b2ec2006fca98f9db35cc6b0a3
org.graceframework	grace-console	2022.2.2		2fdaed75a6c981154f82d67fbefd1b2c6b9e3927
org.graceframework	grace-console	2022.2.3		a9f14298c513804bf9a2522691b3a08170e90026
org.graceframework	grace-console	2022.2.4		1f3dcaaa403dc163ceb63b166b54ce4a084b19ee
org.graceframework	grace-console	2022.2.5		b4df98361e4dfd3eac595c29cefdb82646d2eb4c
org.graceframework	grace-console	2022.2.6		2c9437bcba910f7d02f769aece588dce70f25bc5
org.graceframework	grace-console	2022.2.7		f754ed667233e58853ee7a91e6299a41a0904871
org.graceframework	grace-console	2022.2.8		15dceaea7e55c3dcff75d2257b73081715b6cde6
org.graceframework	grace-console	2022.2.9		576835c5a106b26b480990ea45f711deaa5de35f
org.graceframework	grace-console	2023.0.0		f2a522b1f07908dcb7af6bc2aac532429d63de01
org.graceframework	grace-console	2023.0.0-M1		f012e0604bb0e8ff921548e2adc9991b9aac2262
org.graceframework	grace-console	2023.0.0-M2		d3a6d9462aced2b4137ef9ad3e685c39e8b025d5
org.graceframework	grace-console	2023.0.0-M3		bcd9f07e572f4c2b8aaae5e18380ccec4ee2af0b
org.graceframework	grace-console	2023.0.0-M4		6db44776f428c87ee7a85fe814d1c87b2d8f8ea1
org.graceframework	grace-console	2023.0.0-M5		90b9fc75c4c0dd7ee3877a75e793d247af8061f0
org.graceframework	grace-console	2023.0.0-M6		0c90b02c612524a51968fc6ee0ccbc9cf8cc5f73
org.graceframework	grace-console	2023.0.0-M7		a16e865961d9f616f2507d1ae68fe639b4eb19b7
org.graceframework	grace-console	2023.0.0-RC1		a5b12a01b49c37ddfe2c175948d6401adfecc5cf
org.graceframework	grace-console	2023.0.0-RC2		9f7915a39a6169464941c6adceb37de09136ff1b
org.graceframework	grace-console	2023.0.1		0d7811fb0f4bbf76eb1ff9417daee09870999552
org.graceframework	grace-console	2023.0.2		459888ffd73885165eb6a6489dee0743fc8db633
org.graceframework	grace-console	2023.0.3		496dd903a951cd7121f0cd858bdf7fa53c5f99f6
org.graceframework	grace-console	2023.1.0		fdb746bd21834069527d4c11807f8499fd1194ff
org.graceframework	grace-console	2023.1.0-M1		33ac18acd7f83be25158cc1ca69121796286b587
org.graceframework	grace-console	2023.1.0-M2		49c571bf493b23a2e9eefe467cf9ab06892ffd8e
org.graceframework	grace-console	2023.1.0-M3		2ec0ad936671afd38bc1bc771cb2a8930f31cdb1
org.graceframework	grace-console	2023.1.0-RC1		83f8cfe4dcb9bcf57c1437b90d611454227480c2
org.graceframework	grace-console	2023.1.1		e637cd413654198044d9ec026fb2d61ced20afb4
org.graceframework	grace-console	2023.2.0		5413546f54320381a740163ed078f2c94b5e4e5d
org.graceframework	grace-console	2023.2.0-M1		0b98ffab5310dec2680439e75b5efa83468b5f29
org.graceframework	grace-console	2023.2.0-M2		49db5326f7f6debddd2dd2c821b129d2a40f1f13
org.graceframework	grace-console	2023.2.0-M3		acf1435b822fd0181c20a945243577f0e54b22d5
org.graceframework	grace-console	2023.2.0-RC1		1a9fd70d1b735347ce4ef7b16bf087c3179fcee5
org.graceframework	grace-console	2023.3.0-M1		7565eac209cdbf97be057de7cff631d92f0e1ddf
org.graceframework	grace-console	2023.3.0-M2		2fc57cb990bdcb9c7e4698683a3de426c5aae2e8
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	4.0.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	4.0.1		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	4.0.2		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	4.0.3		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	4.1.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	4.2.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	4.3.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	4.4.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	4.5.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.0.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.1.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.10.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.11.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.12.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.2.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.3.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.4.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.5.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.6.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.7.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	5.8.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	6.0.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	7.0.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	7.1.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	7.2.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	7.3.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	8.0.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	8.1.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	8.2.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	9.0.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	9.1.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	9.2.0		N/A
org.hildan.krossbow	krossbow-websocket-ktor-mingwx64	9.3.0		N/A
org.immutables	value-fixture	1.0		925c42d8f2a92e04a5d9b5506b4e22bb2d33013e
org.immutables	value-fixture	1.0.1		0eaf185f3e42bf1cb7df5ac36a548bf6239689c7
org.immutables	value-fixture	1.1		d6edf1f792c96ad2ce23d7cd7b18b7fa9de0eaab
org.immutables	value-fixture	1.1.0-rc1		176698e3126222a41efd0f18b7c7277f835f37cb
org.immutables	value-fixture	1.1.1		86e79469adbadf7a2f5ca741c712578324030eef
org.immutables	value-fixture	1.1.2		c0594a80103e800e4d3e3a4032e573f8579af81a
org.immutables	value-fixture	1.1.3		7b1c2c9278c416ddd93ef9bf3bb06e80660dc25f
org.immutables	value-fixture	2.0		9f557caf5e4eb0645a2a0483779462b5eabb1eb5
org.immutables	value-fixture	2.0-rc		8d0ef6b5d7b9040580ad27cae65fb145d3af6756
org.immutables	value-fixture	2.0.1		847fd7a26491ff2130b84799828b0d1ffe9d9376
org.immutables	value-fixture	2.0.10		288fa66408068bf8bdb3452b9f4e17d5e15cefe8
org.immutables	value-fixture	2.0.11		2af7c3fdbd658929e31a8f3ff542ca2a42e4ad60
org.immutables	value-fixture	2.0.12		a849650c8e0de41af940fbaeee03d3545785c457
org.immutables	value-fixture	2.0.13		0101122d3c07de3134c279c41a103b3b356c2afc
org.immutables	value-fixture	2.0.14		10b570450de7cb0da4666bded8418455feea2a99
org.immutables	value-fixture	2.0.15		8bd8be73ff8580d83b117db9ac7bca65bf3fdd19
org.immutables	value-fixture	2.0.16		3f5761ea523619a36db03a28822413c25cb6c3c8
org.immutables	value-fixture	2.0.17		a34045737b943ce1e363aeb9e06fa6c48117aee1
org.immutables	value-fixture	2.0.18		0bec3736e414b1371944ac9850428ed6877d992d
org.immutables	value-fixture	2.0.19		555991fa948e07d6b14e896a834da96cbd7257f8
org.immutables	value-fixture	2.0.2		3ffc153798181176925087114c41e1449e248444
org.immutables	value-fixture	2.0.20		86b3568abb75b8a85efa42f6bfdd821cb4064283
org.immutables	value-fixture	2.0.21		801f38ad873af2a7afed0f70054a08a4b7699b8e
org.immutables	value-fixture	2.0.3		6d5f0173c27c59f3d925bbe586abf013345fe904
org.immutables	value-fixture	2.0.4		feb5cd1e26fe2cd1e0397fab3d6cfd07389f3e99
org.immutables	value-fixture	2.0.5		a5281d5bc60cf8c73c2bd8049acc479d6e75a248
org.immutables	value-fixture	2.0.6		d22e1598e09c525583440b298e5b54d985dc87f3
org.immutables	value-fixture	2.0.7		0a49d6c146f3f4fc6583882311ea87430e58ece0
org.immutables	value-fixture	2.0.9		3d5de86024c2bae330ebe1fbe4d647ae2ba9d2ce
org.immutables	value-fixture	2.1.0		df11110dfb7978ed49caafc8c0e11214b311d6f2
org.immutables	value-fixture	2.1.0.alpha		bf029d8edcb5675b6e7b51bd27d6334ceb1a0506
org.immutables	value-fixture	2.1.1		65e58b75b500e2d6e3de14c42b7b22c819e7628b
org.immutables	value-fixture	2.1.10		9a48bde262efb18b7f63f3dba9ad9dcb98e29a3b
