biz.aQute	osgi.enroute.bostock.d3.webresource	3.5.6		E5F0B417BE48D4B9C54A3A0E2A29F054AEFA2C72
org.bytedeco	mkl-platform	2024.0-1.5.10		87e68f8127c736a8146fc693c9ce3dc699fccceb
org.bytedeco	mkl-platform	2025.0-1.5.11		970805f0f20b0b3a6771528932e287fe5f022cce
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.2.0		c7d565527fa3ad7c098681b7c4aa72dfdeb4d409
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.2.1		3d9325d52a130fd0eb3367b4e846b7310dba746b
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.2.2		09e0288306f397d5f2bca31a761866ea4f3f3d60
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.2.3		58cccb71985043d854250c6468b4b22c41ddb962
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.2.5		9dd1d71922cc49a7c98cc6f504aef004f65d0a06
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.2.6		6c49eac3d7dddffecb11c6ff888a32483448dcb5
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.2.7		313199d26e7d9f1ac50ebf2ea8d623471a0f2567
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.2.8		8ebdebd9dbc77dc1c71440f6dc5ec292876e1d1e
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.2.9		71796a78b6ad68a5e766e91cb2415a8582cb5b3b
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.3.0		92c62cce58e8b5d9bb8b90b5c1309ba796d4c95e
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.3.1		c44ab899ee25459fb3e7e2188945ff52cb09a08b
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.3.2		0f8e2b07d350982953719d0911c249433283920e
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.3.3		472fc5835b26e152f47c72690f7dff3bb2f00e82
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.4.0		ebc4642f708ee44613097e4188c6607ecd211a0e
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.5.0		7a7aee6f762a5a484cb5ac4ec3608a2b333bc717
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.5.1		ee2d74022d2d228676e32d7fa384bc6d8c6cbcc8
org.eclipse.dirigible	dirigible-ide-ui-listeners	3.5.2		bfe73699b4943d47126eb2ecd5d4d14d9e9f7c7f
org.eclipse.dirigible	dirigible-ide-ui-listeners	4.0.0		3015b1832e4a5fccf67e7188440a60c4fffaccf3
org.eclipse.dirigible	dirigible-ide-ui-listeners	4.1.0		b766d5e4a544cc4a0258f7cdb6eba52b273e7938
org.eclipse.dirigible	dirigible-ide-ui-listeners	4.2.0		421f799383f80a44e38a0e53401d77b3f9672986
org.eclipse.dirigible	dirigible-ide-ui-listeners	4.3.0		6c09c779bd412ce80513ec5c37abf23bac2a1d80
org.eclipse.dirigible	dirigible-ide-ui-listeners	4.4.0		2dd55c3c6afc58844a31e0f28990a43c63bc9922
org.eclipse.dirigible	dirigible-ide-ui-listeners	4.5.0		c913b5469acc76faae1c485f5da691dca153e6fc
org.eclipse.dirigible	dirigible-ide-ui-listeners	4.6.0		3f2ab7c3ae79c59a948503044d26b03028048f01
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.0.0		201b8183f3fc031eb0fef654884ff139848cdcda
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.1.0		3c5c7d691b251164b19780ed071093c47796b3c9
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.10.0		7da7a5da45e6031a4c3d27c792dbf7dacf51be60
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.10.1		d6876eb44de014af665680e08cbe2e78d13fb401
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.10.2		178f51d6c431734d0db062083fe4db0b7c034ce7
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.10.3		18063c31b7b993ded94af5fab9049cfaf19e632b
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.11.0		a012b224c2098bc7f6e67ab7ffbd102253807ddd
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.11.1		e3fe47ea197d6c61d27787e6671d426731d4de46
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.11.2		31846a8b79f743952c0059e265c3a42d52255d9c
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.11.3		70eee56b27941876a3e2125069f3f04301e33095
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.11.4		3c9a2d80c635e7419b9e32333522484e0ca47a07
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.11.5		9d67a1c8065cc3582fd2613a747f4cfa36fd6fae
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.11.6		57866f995e0ce7a6b2950df5d76dfec5b1b6aeb6
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.11.7		3a5ac10e5e97b90743858ab6ef7f0e77b6ee34de
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.11.8		6c088bedd307a96ccf7a850b140be3c5821db31b
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.0		d3212407de34f007d67b9e5185b9e3357f064cf3
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.1		17377d6bd92b3a4b18a66c633a2be0b0c9d1727f
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.10		c3ddf05d54bf118ad4756ce331c92a15f70692ff
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.11		2e3ddf3e6e5109d123f3275ccc4d0f2a29e927e6
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.12		44d4b1f4b8d36c62d8047c7f0e3f7d3d21c4a071
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.13		bd95ac642a5fe1c7827a5571e6f151d4d4f88051
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.14		0e24fe0dd79a860c32cfcb12f1b0515f562381fc
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.15		42a248ee86c1670190366f6a1915ef649a85ca5e
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.16		f44d1fa967d987a2b1bbfec3842ddce0b060a0a2
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.17		8ec2ce6d448b6ae316c28949f6723fdba7779cae
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.18		1cd3d7761e7c4013d76ea5dd97d29a5deb5568d2
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.2		f0a4f5e12a07661128e61cfd94ec8dd692516248
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.20		c3397ae59dd41440665740c4cf1c7ea6a17f20e3
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.21		fe415ab3a27707f72e5ba852be06ae036c61e77c
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.3		cc19d294158255e8ed07e7b18e2742b0cb561fb9
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.4		8b5e90d9b2c157174db4f87a241e536c907b82d7
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.5		7a5bfb8649b133461ed19245ef6ed65fc86a9e00
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.6		30270a4a3efb1ce3d0f755f868e9c22d51dc380e
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.7		e6b3195cc4f9f3410d54166a5fb88d86fa3b03c3
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.8		f71fb7ed3fca31be2981a9610ddddbb6a0d6e562
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.12.9		4391f8f44a5cdec48c42b7c550df5896526eea30
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.2.0		b2a745c69e61b80bc2862a8f216033266b775399
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.3.0		59aa5e0e11347f1f776143858d2cc31a4aebfe32
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.4.0		1fbb4a2f142f17b734f1bf232e4349696180e6e0
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.5.0		4a82f4693ce7ce18f7287166a2771261edaf7e1d
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.6.0		6d17abf297eca4c05664fce158454b7754d3aee2
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.7.0		1e866f9afaf420ef527bfe9e2ee69b74dd784c34
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.7.1		95f67b30478694e48fba775bcfb534cfdd77b394
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.8.0		f41eb3232624ce759ae740e9af3d541292747a80
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.8.1		2b9e8c91a0b757d558ffd715867f544714c4c9b6
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.8.2		b0f52b936b299e48f3a386f2a4743e554e88a896
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.8.3		42cc12fd769415507c3ac48eb1fe20c85c32a48c
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.8.4		e275aa55d545d34235da36c0df35793341fb343b
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.9.0		c8d65181e26e17f8c838373c6f4702eb8880b784
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.9.1		fe881861f1496ef7999e20783bd1d2e21ef53dd3
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.9.2		11b6a3abbeea5abe33a0b1483868bda64a63f484
org.eclipse.dirigible	dirigible-ide-ui-listeners	5.9.3		08a5a7dce85d951b5091641bac797430d57ed91f
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.0.0		9292f3721708fc7a0376363ce8cb76ea740f1446
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.0		c55fa5874a7d13ee700331e6e8d29a98e9a588f5
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.1		bffb64c006144eb34241bde9239550300dbdd6ed
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.10		7ec698bcbdf06ca5d90de0aebbeca6283ed9cdd5
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.11		b24599d4241351a1b651cef39da8addfde8f3e3c
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.12		6cd988ea2e02cccbd57f331701abfbf6b3d02f2c
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.13		29754a3912b9fc43bbba9b71ecadcbb3ef7dbbe9
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.14		8c015cabe8267e48ea8b1cf424b534addefe3a52
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.15		2eef17c90e33f7702d444e2b2a23b0d58a196db7
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.16		5bf48b83dd50166b9feedccca7590eb17600c500
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.17		7e29a456518c1549b817f5637575cf0b4a4f5c93
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.18		c9e703041cf756dcea665178c1364d6efe0532ea
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.19		8e3f87ca89461f0ebf297af8079ba63a19b60c93
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.2		84d9d47932abd1e23b157efade6d66bad8c096ce
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.20		0520afe5aaeab68b2de495a8407abbf04cfccd37
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.21		fa742486c7104cea015e4009122990074ae02b98
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.22		bba4d92ce46c3f1b2ebc13497a676b74000f454b
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.23		db28abc02685bab275f177db56d56cf961f7bbeb
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.3		dfb2202b97f8e53ea2db94bb328733666c1b0776
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.4		3a8634293a7139cfa20430a36d3b70c9a4ea3727
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.5		a7804acb3d21a651d1af8fde22d83240d2e93846
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.6		412669fcd1dafe60a0917b1e223b41b793c51a36
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.7		c7f50ba290c55d196aefdd1d61b778169216cc99
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.8		be4e4402ad780b380e789c5a96edbcf4daf2ef6f
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.1.9		7d5b62bf9752703906f1cc975e79202ab0e7dedd
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.0		a04326a55d7c3ef0086376eb592635eef44f288a
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.1		813b7fc4cbc29b4eb15086f2efd27f24f8faa385
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.10		456a542dd0fb8922254a124506357af0913a19d2
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.11		93a16e49fd115937a53e314e83842918c3500523
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.12		cd743ace65496a10c246c9479bdc65fd5403aa4c
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.13		7bfccf291443af844db791d348cc91c1367ce734
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.14		8f903f969702a9f913f936ee8a7f2ad8db25e46f
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.16		552b5654c31b06111d10f14345333fadf8f3c08a
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.17		9cf7cb29929d2bc3c41bf80f24226750844ab666
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.18		41c78fb2e2781a956c1a9bd00b9cbeeb7f7f788d
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.19		817f3f59fefe71ba57a0412d8ca4b6c1fdc9006e
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.2		001644784e04d938035d08f4b18ce74fb6b3b53e
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.21		f5e5d30aba3679763097708e49d66a58369cb073
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.22		6d3d2210ab8c23303776fbc42fc526711dbddd2f
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.23		03924845d183dd4ae46b7a86b4d88c04c1f230a9
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.24		9f0d24709e140f34931fb448e6df8cfc531c3c1f
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.25		a05f4cf52db9a87e3f638069be6de3715cca1d1a
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.26		9b76f6355e4f7f68bb56dd37532c29c2cd351e06
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.27		3ad101f0631fb507015d8ef272698ef0a766cc30
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.28		d1b411cd67fab865aac22ea0998570f856c28ea5
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.29		3149bf4e8c8ba4fdff1e5b8dd5b355f13dc7d647
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.3		7a5ec7a98774b7362653ed6fbe308ab9821ac83a
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.30		c7e4a747ae95feeaebe125ba540762113de282ae
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.31		397a892944f91abd992615b42d8ac7ec5c118039
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.32		74acb7c5ef52b4b25e77e72c596d9b34e382da71
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.33		eac225f7bd9bae8f5e430266f946e58dc38a538c
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.34		e5c88c696f8768e1fc6a867bb680d6025f48a4d0
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.35		8c69c87ed38c4de8e0c3898b9e70a1e7b0f4e523
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.36		801d7970aa5414daa7ee3067623aad96cefe45fb
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.4		f4eda6326216033b5beae0beae010971f3b6edae
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.5		d4bcb56b2358afc16cc41635c5f207eb7a60c723
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.6		0fd951bad26db9fd66957660e4a7af7bb02eed06
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.7		77d87b188ca97862661023dabaabe9f3bd85418f
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.8		b691b342a3ebbf00f821320e81c202f3e1379d39
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.2.9		0cf2aa5c03f9ae286af2493b72e0531921574a23
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.0		2d9b22f2004a3945c75511bfa3deaef3f06ab5d0
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.1		c5ba47d19811f16611c9f6273e8896f54be730bd
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.10		357d4f22d97b6f6469ddfdb794b3e3f2e0621745
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.11		e416ecf598129582a5c6d1adff4451b780884de6
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.12		625b17f7ace3c5d37fecc63f13c901ffbc0c3248
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.14		20ed982e777e648188ba171c13b2ed6749d802d4
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.15		70c53860a8caad2257ea00bb3615e4e16b7be0f5
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.16		e3962d9fa2f8b94f22ec65318be632c2cdb2467c
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.16.1		785b10b3cfc6e37e7baaaa5540be0efb1383866e
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.16.2		22c983ce6b5d68a5c21e07d353356d6654dff3f1
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.16.3		5a1e9c052f959aadcf8b19174758126641c17ccd
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.16.4		5078b476259823ded618030847cc9f4eed4dfa08
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.16.5		65773487d6b9a56b4e5dfb5a32872c1637607737
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.18		c69e7bf9809aac4b0563380ea442a550afb766d4
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.19		ab342c674f1ee1c935f0dc537356aed164f11cca
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.2		6d948a60fcb2998d0897acace0fd12b00475fa5d
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.20		c0b04e9f74c622aa4767017d3094f4d1bb33de7b
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.21		57fd177f1fbcc401676299713b6666d9ceb2f7cc
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.22		ec6e4980b5f1ae13a94e6383eaa15358caf0554c
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.23		1282ccf47b7887eccc192f7226589b75c4496937
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.24		04a52aa01cd03b516169ff77c58612cd316b414d
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.25		a9026f70d3807e89663b497c7e11e716851b9513
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.26		7d10029c4fdb066df75b0bd0c48426f015b71130
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.27		197c7790bbda67e8ba77763b0d6d754fafca8eb7
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.28		87b1d5dc612de9d3d462432c49fb70b49fa2fe9d
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.29		79ec5e231aba7532b4382f07904c50e87a9b8c14
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.3		f6a76abb05db002c83e1c52f7be2b9b5702a25b7
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.30		c7031afeb7310b4cc5c4bdddc128ff2292d5750a
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.31		168f36ad596998f1e4b79ffcc38146185e712233
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.4		108c0f49872a12e4a8c613d7fa11687a0e4a5cd9
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.5		43beb372db542558a7b9042080d51f704d2ef7aa
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.6		ad0eca462514c8e1c1ec2199f8289e7b5e041a5a
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.7		3759d91a4aa8584816507323f6f3520d203e60a3
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.8		f34c7f4d615de86625686f644f99b223a23f401f
org.eclipse.dirigible	dirigible-ide-ui-listeners	6.3.9		666c2d1252528c8a2d8dc5a8004c495df0fa4c16
org.eclipse.dirigible	dirigible-ide-ui-listeners	7.0.0		f66fa9017db0fb5cfb769cf1bcedbdd4cbf8d48a
org.eclipse.dirigible	dirigible-ide-ui-listeners	7.1.0		18405d90fb137d16b4a2347b7acafbf7738ba045
org.eclipse.dirigible	dirigible-ide-ui-listeners	7.1.1		87f4dd6608779b27320170be8eebc1d0a6830a26
org.eclipse.dirigible	dirigible-ide-ui-listeners	7.1.2		f008e821337e4fdb88db9596ba2f6d4e325bb842
org.eclipse.dirigible	dirigible-ide-ui-listeners	7.1.3		3060a8f4f02cfbce8f82be256f18ade4fff92670
org.eclipse.dirigible	dirigible-ide-ui-listeners	7.1.4		d958d09db088d1e506dcab8d8f52a805e1c0417c
org.eclipse.dirigible	dirigible-ide-ui-listeners	7.1.5		48540c0eebf5db7614807270994eb85216fa6b3c
org.eclipse.dirigible	dirigible-ide-ui-listeners	7.1.6		9ac34b44d1512532afb0b614cf4c51f68313eaa9
org.eclipse.dirigible	dirigible-ide-ui-listeners	7.2.0		ea37e7874fb350540d7131ed6bbb4b3fc35ed27e
org.eclipse.gmf.runtime.diagram	core	1.0.100-v20070601-1400		285c3187cea699b8f1c543ccfdbd053152643bae
org.emergent.maven.cloud	google-storage-wagon	3.0		d7ca818dcde4c0f17dd9cd82fa19863da9335016
org.emergent.maven.cloud	google-storage-wagon	3.0.1		2418197bf5f30fd4bfa7fd99c853a3e142e703c4
org.jboss.resteasy	arquillian-utils	4.7.1.Final		6803de4ae54594f2f8f5137298790edb304c542b
org.jboss.resteasy	arquillian-utils	4.7.10.Final		bde26b227dfbcd410b7891846326b5ca2ba272d4
org.jboss.resteasy	arquillian-utils	4.7.2.Final		1f3e8734c16e8fc2f776188ffac938114904c7c0
org.jboss.resteasy	arquillian-utils	4.7.3.Final		d615e073657e63d3b43042e5bde150803a79142d
org.jboss.resteasy	arquillian-utils	4.7.4.Final		feaa6674cb072385e1d1eaed9cf0ac50195f093b
org.jboss.resteasy	arquillian-utils	4.7.5.Final		d5597c1599e5eb05d0cc5474a6eeef7212799703
org.jboss.resteasy	arquillian-utils	4.7.6.Final		273e45b704f71c99b4f5dec0e8311fe35f91e687
org.jboss.resteasy	arquillian-utils	4.7.7.Final		7c047dd95405f34362b54b4d752833826546ff38
org.jboss.resteasy	arquillian-utils	4.7.8.Final		1c6b761543a1241c9cb53c2861cf87322725abac
org.jboss.resteasy	arquillian-utils	4.7.9.Final		f73c28e2ca987ef416cd9fa2530338197a140dae
org.jboss.resteasy	arquillian-utils	5.0.0.Alpha1		8c31120dabeaf7073689c6f464364406979baf2e
org.jboss.resteasy	arquillian-utils	5.0.0.Beta1		453c181106d9f5ae4a3cfb1bc65be01dce680f42
org.jboss.resteasy	arquillian-utils	5.0.0.Beta2		07b51a5b48531b13a34d61446dec652d39fb13d3
org.jboss.resteasy	arquillian-utils	5.0.0.Beta3		1b1b286ee8c53f942b92da8532924ec20a7afa60
org.jboss.resteasy	arquillian-utils	5.0.0.Final		658df6cb2d641c3a19f1790da2687b083d355104
org.jboss.resteasy	arquillian-utils	5.0.1.Final		e6b9314951f28f408404f4326ef307738407f0dc
org.jboss.resteasy	arquillian-utils	5.0.10.Final		bcca7d6928bdb6960f0c1ffaf5db401db65dee4d
org.jboss.resteasy	arquillian-utils	5.0.2.Final		79a8c4dbb93b10446454bccd4a1eafbe0f960ddf
org.jboss.resteasy	arquillian-utils	5.0.3.Final		e5317351857435bcd682d21a07cc0c317a0b695e
org.jboss.resteasy	arquillian-utils	5.0.4.Final		ee5a0089b2988d0c2f0f3bd8117d296c5688d227
org.jboss.resteasy	arquillian-utils	5.0.5.Final		0feeebea5f7a851d428fd240f5f30055b087de00
org.jboss.resteasy	arquillian-utils	5.0.6.Final		585097d2e6a55ee7ac50f81a76bc61db030cf165
org.jboss.resteasy	arquillian-utils	5.0.7.Final		3b07422d447967aa032eecd3db0f1e0bcd5119af
org.jboss.resteasy	arquillian-utils	5.0.8.Final		f8843f1024209a6c63a7380b4478ef02e5ff6de5
org.jboss.resteasy	arquillian-utils	5.0.9.Final		4e92903cc0a0248ff6d25e84cd26a74d5ee8a444
org.jboss.resteasy	arquillian-utils	6.0.0.Beta1		2193b3168e580eb4adb696f0a27f517fb5379826
org.jboss.resteasy	arquillian-utils	6.0.0.Final		541e96e2c357bf0b3343a93c090a679f4cecba08
org.jboss.resteasy	arquillian-utils	6.0.1.Final		97f464cc613de0e72b3358cf9e855165b4d48312
org.jboss.resteasy	arquillian-utils	6.0.2.Final		63ca0012a6b4c4f4dac3768e2f58c648c62201b0
org.jboss.resteasy	arquillian-utils	6.0.3.Final		be946a34c2fc26c6a36ca96a3e37d58eb182142a
org.jboss.resteasy	arquillian-utils	6.1.0.Alpha1		97b1c9e1b35bf0298a5d2d509d1cd1289952080f
org.jboss.resteasy	arquillian-utils	6.1.0.Beta1		bd40eb1ef4049695ce934716b8a7d3ada47acb65
org.jboss.resteasy	arquillian-utils	6.1.0.Beta2		3f3a89242dcc8971a36c0c9549b41c25388f9f97
org.jboss.resteasy	arquillian-utils	6.1.0.Beta3		706d47a391bf89cd436c0a6bad1ad800f377f1d8
org.jboss.resteasy	arquillian-utils	6.1.0.Final		2c2ca37c5e3256d9ef783d90db853c7f3fbd5e3f
org.jboss.resteasy	arquillian-utils	6.2.0.Beta1		2a4e40da1677ff471ff129644d1488c59fc6d480
org.jboss.resteasy	arquillian-utils	6.2.0.Final		7388f4d0e3a264d8fea4e8e221417a300834c77e
org.jboss.resteasy	arquillian-utils	6.2.1.Final		da49ef9c5973be2ab7a6f161bcfd0596e02d7c6b
org.jboss.resteasy	arquillian-utils	6.2.10.Final		c67b8d669fcce2cc76d986289d545bd8ec1df2c5
org.jboss.resteasy	arquillian-utils	6.2.11.Final		6e1a2825bfa2b760f050194c10b7b37cd4aad79d
org.jboss.resteasy	arquillian-utils	6.2.12.Final		720630ec53ead82429c345630cab3e9940996fca
org.jboss.resteasy	arquillian-utils	6.2.2.Final		eee2ade7f7e98d4a8714f62889080b2c6aef9170
org.jboss.resteasy	arquillian-utils	6.2.3.Final		aee6457a506b1fddf0ccbf9833e791f5ac16ee11
org.jboss.resteasy	arquillian-utils	6.2.4.Final		0926897af4e448a95ff8c59c5adc25d51e7838bc
org.jboss.resteasy	arquillian-utils	6.2.5.Final		73bad6d7a1cc31216dce32804439a3791b983bf8
org.jboss.resteasy	arquillian-utils	6.2.6.Final		9b000c278a44b06a204c5b559735a1ada5f9a5a9
org.jboss.resteasy	arquillian-utils	6.2.7.Final		898bfcb693f7ab8d5c074b53c1bb974c4d86deb5
org.jboss.resteasy	arquillian-utils	6.2.8.Final		072f9556ec96f9e0d21a8d486afd64430ffb8897
org.jboss.resteasy	arquillian-utils	6.2.9.Final		4772b7021cb03abe680b6a2c1c6bc4e059ad62c6
org.jboss.resteasy	arquillian-utils	7.0.0.Alpha1		103895260720ebbb3991c4fea6b783c9e148c04b
