ai.basemind	client	1.0.0		N/A
org.springframework.integration	spring-integration-http	4.3.19.RELEASE		a6dcf229c9ed9e1fd8a184b9ce153d2080adfd81
org.springframework.integration	spring-integration-http	4.3.2.RELEASE		b638597189531881e22e4b652671694d4faecbf3
org.springframework.integration	spring-integration-http	4.3.20.RELEASE		7b9a8df688ad28a86ee37d92627da879eaf85fb8
org.springframework.integration	spring-integration-http	4.3.21.RELEASE		0591b13f548d7cf01edeed67055c7278ebfff845
org.springframework.integration	spring-integration-http	4.3.22.RELEASE		ea64b998871addda4d1b8a26a68a1ecc5ebdafb2
org.springframework.integration	spring-integration-http	4.3.23.RELEASE		0b6cd52e0ec210cb7e874ee3a432365e67db470a
org.springframework.integration	spring-integration-http	4.3.24.RELEASE		78d75b8cca2da5a70185a9b481d95a3ee8fa10e1
org.springframework.integration	spring-integration-http	4.3.4.RELEASE		14e78733e5bc0f19ebcf58bdc9dd94242afea069
org.springframework.integration	spring-integration-http	4.3.5.RELEASE		81e020fa4d3fff86f9154773da991adde982d7c2
org.springframework.integration	spring-integration-http	4.3.6.RELEASE		163bf81a1cdbbc0bd3930953c551f966c7f8a29d
org.springframework.integration	spring-integration-http	4.3.7.RELEASE		0fe762e65aa1c4ff01a1a5493b07b7266cf62862
org.springframework.integration	spring-integration-http	4.3.8.RELEASE		51981c9a7fd821211a5e98e34d2e1f8ca0adcb1c
org.springframework.integration	spring-integration-http	4.3.9.RELEASE		40f33f8dc0a861f14b947e855b3532869bb2db81
org.springframework.integration	spring-integration-http	5.0.0.RELEASE		65058d9f37e5946a88b5d1d279be3145564ddc4a
org.springframework.integration	spring-integration-http	5.0.1.RELEASE		ebb6c698953c8a5377c42ca03bf7e320f7b99979
org.springframework.integration	spring-integration-http	5.0.10.RELEASE		99161006d53293da92e4d86bb9759d9c2fd63df5
org.springframework.integration	spring-integration-http	5.0.11.RELEASE		1f302024f0b6629803a5113341d3585a011b3841
org.springframework.integration	spring-integration-http	5.0.12.RELEASE		f0482dc8f3ce3e46c03870a84b0234faef8e4a49
org.springframework.integration	spring-integration-http	5.0.13.RELEASE		dc7d861ce59e4bb9901d99f67975b248274965d8
org.springframework.integration	spring-integration-http	5.0.14.RELEASE		0a8d1edfeb2017e9de937bb33efe3845396cad04
org.springframework.integration	spring-integration-http	5.0.2.RELEASE		052965b5084e25ed5bc45729a8e9beca49fc451e
org.springframework.integration	spring-integration-http	5.0.3.RELEASE		ea2e3134d66920f598d6c424abbf247c1ad2efca
org.springframework.integration	spring-integration-http	5.0.4.RELEASE		7ba4fa29427d4778be4147ad7e2ddba26a414ac6
org.springframework.integration	spring-integration-http	5.0.5.RELEASE		1f45bf6b6ea3927fabb8ff9a813400cdef43d991
org.springframework.integration	spring-integration-http	5.0.6.RELEASE		b0eec570a38e0b4ad266c359319911d69aa93c92
org.springframework.integration	spring-integration-http	5.0.7.RELEASE		bbf0da1d72a072ee2ad416fb3d8ed0e6f781df52
org.springframework.integration	spring-integration-http	5.0.8.RELEASE		95dd3b53bee5d870ef398c42275540d5d8c7ee1b
org.springframework.integration	spring-integration-http	5.0.9.RELEASE		79a032bf2a75947e7d53ccf29376f61f2569d47f
org.springframework.integration	spring-integration-http	5.1.0.RELEASE		74d25a229a951efc39eff92d134b2a6a6be0adc3
org.springframework.integration	spring-integration-http	5.1.1.RELEASE		ccc28fe4a2c27318fd37f144236ca726b2fcc2cc
org.springframework.integration	spring-integration-http	5.1.10.RELEASE		0484f6199c8947713fd74d3e2757b27621330b3c
org.springframework.integration	spring-integration-http	5.1.11.RELEASE		7b9186c4949738e4d188e3d6caefdba1971b00ef
org.springframework.integration	spring-integration-http	5.1.12.RELEASE		79a23d7d83a05b52e8c9717073143020090da634
org.springframework.integration	spring-integration-http	5.1.13.RELEASE		3d10d48dfdab85376594861b8f63d5bffc095f9d
org.springframework.integration	spring-integration-http	5.1.2.RELEASE		c011ff73a6c0ae7475248d990f160c212520356a
org.springframework.integration	spring-integration-http	5.1.3.RELEASE		a800a7db4bfb5b0dea5a8966c3caaf61a1b7850e
org.springframework.integration	spring-integration-http	5.1.4.RELEASE		c33214e19e130337993ccf0a008b16bbceb4ded7
org.springframework.integration	spring-integration-http	5.1.5.RELEASE		07047c25d5dc33150f5382fcd4037e96b73bfc6e
org.springframework.integration	spring-integration-http	5.1.6.RELEASE		4c6e47ebae1bbb1cf8534791c3600380810a0b3a
org.springframework.integration	spring-integration-http	5.1.7.RELEASE		82035ae925e4fbbfbe92a64c45888673b94965e0
org.springframework.integration	spring-integration-http	5.1.8.RELEASE		8b9f91bec942ee0d534e3af9967b1bf77fd3582f
org.springframework.integration	spring-integration-http	5.1.9.RELEASE		86b2e07a9f0609d9cf677b844f6b52e48f7ed335
org.springframework.integration	spring-integration-http	5.2.0.RELEASE		fee8cfaf4b9e3e74b30ba2334fb496d973a32d0f
org.springframework.integration	spring-integration-http	5.2.1.RELEASE		e4bf1b495d927af62f0c19eb8033c8b241641083
org.springframework.integration	spring-integration-http	5.2.10.RELEASE		12d9aafce8c0cb641569df8244e370cc4a0e6a3e
org.springframework.integration	spring-integration-http	5.2.11.RELEASE		6c2b91a419c14ed185dfb3addf08a106fccc3866
org.springframework.integration	spring-integration-http	5.2.2.RELEASE		998837668eb0995e188e4a554bf25fc105f77ee0
org.springframework.integration	spring-integration-http	5.2.3.RELEASE		5efad48b40f5e04ceeee9e60a820e072a57e95d3
org.springframework.integration	spring-integration-http	5.2.4.RELEASE		a257168eef1d4d9c11da9ea87b4e03ec29b20c63
org.springframework.integration	spring-integration-http	5.2.5.RELEASE		e550df1c04367857f642eb43031a66723dee7859
org.springframework.integration	spring-integration-http	5.2.6.RELEASE		7241fc1ee013a1df3aac2ecf1508f3b1021dc746
org.springframework.integration	spring-integration-http	5.2.7.RELEASE		1f3be1ec3376141043df798d28c489b0a0646561
org.springframework.integration	spring-integration-http	5.2.8.RELEASE		1e725fc9bcc3c63164d7b8e9cca79294177340c1
org.springframework.integration	spring-integration-http	5.2.9.RELEASE		35ab558fb4b866ce3cc60b1567dcc9198e8cdf71
org.springframework.integration	spring-integration-http	5.3.0.RELEASE		dcad30051054a9fbb3d62144b55c51369b4c5911
org.springframework.integration	spring-integration-http	5.3.1.RELEASE		1c6eac8eec350858bda8ea7e49a55faa14ece22c
org.springframework.integration	spring-integration-http	5.3.10.RELEASE		1d7a9d643d56719158e463b78127722f7ddd14dc
org.springframework.integration	spring-integration-http	5.3.2.RELEASE		e2fb383fb965166bdf16b065a4f5b155d2146e77
org.springframework.integration	spring-integration-http	5.3.3.RELEASE		4624367b61754dfd792af5b0aceca72b86c385a3
org.springframework.integration	spring-integration-http	5.3.4.RELEASE		a1a26f416520c89ec610954c8381c5da7376df5b
org.springframework.integration	spring-integration-http	5.3.5.RELEASE		e202d2705288bc249d8260e0fdbfec499a73ac92
org.springframework.integration	spring-integration-http	5.3.6.RELEASE		97ff81ab3a2adff4934ff2d5905a6742b37b5c65
org.springframework.integration	spring-integration-http	5.3.7.RELEASE		ac25d86caeabb708f4038e28fa56aa42f5d48dfb
org.springframework.integration	spring-integration-http	5.3.8.RELEASE		cdd7fa86f6f319dcadba20ea0f99c830f404aabb
org.springframework.integration	spring-integration-http	5.3.9.RELEASE		17f5763d7758be03c5a27a25d586ec9a3e79a33a
org.springframework.integration	spring-integration-http	5.4.0		e89138dec22a818f32328dee17b405eb131f95de
org.springframework.integration	spring-integration-http	5.4.1		a0a08634282d38ffbbe7d74482b4ec700c49c303
org.springframework.integration	spring-integration-http	5.4.10		a57977303200cb5b8d67f7be93d07ee4cfcc63e3
org.springframework.integration	spring-integration-http	5.4.11		d62395419e646925df220b815758191a9f641743
org.springframework.integration	spring-integration-http	5.4.12		ce18f788022d06657cb19c43ec71b05db2150121
org.springframework.integration	spring-integration-http	5.4.13		b13ff9fb8168bf8630126928269c4343278d7f6f
org.springframework.integration	spring-integration-http	5.4.2		1e44e56153a47121f64f59e72ddfdc959ec3a540
org.springframework.integration	spring-integration-http	5.4.3		b1a0d73558b0efb37efa50bd283894a5b39d2034
org.springframework.integration	spring-integration-http	5.4.4		efce858ee2b309ac622a6764d75683f685a1c612
org.springframework.integration	spring-integration-http	5.4.5		0f55e088f68274a9eaf6a91cce59099607bb1c1f
org.springframework.integration	spring-integration-http	5.4.6		523417dedc1dd5ee976abe3e41e2f9dfb3744028
org.springframework.integration	spring-integration-http	5.4.7		5ea34ab8f47f18377f787d019988dc67ec93b5e6
org.springframework.integration	spring-integration-http	5.4.8		33522fea21e5d673d33e1e99b564e5738d0d2dbb
org.springframework.integration	spring-integration-http	5.4.9		908eb44e743887bfd1f547bd8b87dfe10ef954cc
org.springframework.integration	spring-integration-http	5.5.0		0bfa16ff3bac839a5d284f410e9e4fce24971295
org.springframework.integration	spring-integration-http	5.5.1		1006845c7299852131a8b9db1979444536a71ef5
org.springframework.integration	spring-integration-http	5.5.10		9c4193c4aeaf7ddb0c5a01a1c4f4c3f44228d507
org.springframework.integration	spring-integration-http	5.5.11		3bb57bb58a25f8e43b7a9f830187213069060fa5
org.springframework.integration	spring-integration-http	5.5.12		2aa9ebf60a2af18f0f1c06cef3476e7cfbb969ee
org.springframework.integration	spring-integration-http	5.5.13		a1375d1c5d03eb07a2b773ce6e21b96c76c87c42
org.springframework.integration	spring-integration-http	5.5.14		a537b0194cabf4c971360527bb1bf8006082b360
org.springframework.integration	spring-integration-http	5.5.15		7c5740408aefadddbdaaf38f7354aea0e286f5b9
org.springframework.integration	spring-integration-http	5.5.16		1a9e9cb1e0f88b46e70bb873132ceb3e50ab9f7c
org.springframework.integration	spring-integration-http	5.5.17		a00ba0a354ca8e239fe7731abe2e1297e833deea
org.springframework.integration	spring-integration-http	5.5.18		7246d952a8494920f555837370a35e9cdae7b7a0
org.springframework.integration	spring-integration-http	5.5.19		ae7cfb3a063b0240c4117df434837ad20e7fc332
org.springframework.integration	spring-integration-http	5.5.2		8c2b817ef3c28dfea89c08db7234d4a55f1269a1
org.springframework.integration	spring-integration-http	5.5.20		1568166d5b13302102676d0c1f4cc0d26ad32b40
org.springframework.integration	spring-integration-http	5.5.3		31be4e1cbb872cc5c3361597a2be33404550a680
org.springframework.integration	spring-integration-http	5.5.4		2b00d5fceb05ebe569f3d507620fd0f1947db207
org.springframework.integration	spring-integration-http	5.5.5		8b393305e11e02826955d6e57c37df3b74535cca
org.springframework.integration	spring-integration-http	5.5.6		069308d443773dd44de9ae939fcc6a8180bf9f3c
org.springframework.integration	spring-integration-http	5.5.7		d6600f9d4a3768d2a0bc201082c6d4b1a303ff8a
org.springframework.integration	spring-integration-http	5.5.8		1690176b57bd6d3456dda7c4ed8fda7c692e88a2
org.springframework.integration	spring-integration-http	5.5.9		46b8ea9cec40c0a976dc17e72a9382b9c7a11967
org.springframework.integration	spring-integration-http	6.0.0		8bdcbe144590779ba4e6e8f6e724ce1d11f1489e
org.springframework.integration	spring-integration-http	6.0.1		3652e2c9778dc9a78861068fd93b71be0b712133
org.springframework.integration	spring-integration-http	6.0.2		5e1acdecf5314e5052f7a1fda9d557abe923bcc6
org.springframework.integration	spring-integration-http	6.0.3		b0e1a717cf7d8d652b97bed739b56a895c730b59
org.springframework.integration	spring-integration-http	6.0.4		84c63fe731e9df1572841302f9a55bd35bdc2ae6
org.springframework.integration	spring-integration-http	6.0.5		6520340f586086aa37bd0c887977597cc2eaf753
org.springframework.integration	spring-integration-http	6.0.6		827a9afd6c2a3af0c2f5dd91c71bcf60fea3df45
org.springframework.integration	spring-integration-http	6.0.7		816c4a1bedd8426ba64538b5fe5cd761b1098ac5
org.springframework.integration	spring-integration-http	6.0.8		a20609776f0d04c8d2818e0025f548e0539231f6
org.springframework.integration	spring-integration-http	6.0.9		2bdf3241d4a6e696353d12af683b208ad7c85045
org.springframework.integration	spring-integration-http	6.1.0		27d01db2d97196d052f05cc78aa21e5909b2d501
org.springframework.integration	spring-integration-http	6.1.1		2638fc70dca68ff99ca6762b0ba0e1ad2f278560
org.springframework.integration	spring-integration-http	6.1.2		d8866e969ed8dc76e84fb8f3fc0702c4d3a15110
org.springframework.integration	spring-integration-http	6.1.3		b27db15b83fb84e1862c295f7b32e10cd34fcb73
org.springframework.integration	spring-integration-http	6.1.4		db985d3db9b8856cc4c5aa3e8dd2ae6fe0b905c9
org.springframework.integration	spring-integration-http	6.1.5		62227db1add57980317c0fe9de0223c949ba69ed
org.springframework.integration	spring-integration-http	6.1.6		88ac1bd4c86750ea893aa04ef1be7399821f5efd
org.springframework.integration	spring-integration-http	6.1.7		3c255a56f4313d005fd594d985aed35e1125365c
org.springframework.integration	spring-integration-http	6.1.8		a21c55022854cd01b08246a3cc90c62f82ca1b14
org.springframework.integration	spring-integration-http	6.1.9		7ba0ba0c2228b500eddcab60101866a31f9ff725
org.springframework.integration	spring-integration-http	6.2.0		c1c5b05e6a61f0293d5dd656bb2e4754ecb49ec3
org.springframework.integration	spring-integration-http	6.2.1		303a7d761cdda0e8c215dff2d868531ec5a002f0
org.springframework.integration	spring-integration-http	6.2.10		cb8af424d72f8068142ea84e17ee441f1a3d898e
org.springframework.integration	spring-integration-http	6.2.11		f7ed35b99770ed2184f6d19512e98773964ac10e
org.springframework.integration	spring-integration-http	6.2.2		cd455127de29feaeb7784e39b0e767e769ab2150
org.springframework.integration	spring-integration-http	6.2.3		81bd818ee3e9645cc43139ff93026a3309e6b018
org.springframework.integration	spring-integration-http	6.2.4		978bc54a1ca3528304f4629a1601aa926087c72d
org.springframework.integration	spring-integration-http	6.2.5		afd9d3b7b28055f9e46a5be0b44d791ea86bd384
org.springframework.integration	spring-integration-http	6.2.6		47928802b048eea5c017c6f1c93330971c2f6827
org.springframework.integration	spring-integration-http	6.2.7		3c3077ae398500f9fbf2e1a64485b8ef9455ebb3
org.springframework.integration	spring-integration-http	6.2.8		cac8c07147f0fc52af584adc4e4742f443749f92
org.springframework.integration	spring-integration-http	6.2.9		9347c8d24b2f72df6aa7e6de56eab204426e7e62
org.springframework.integration	spring-integration-http	6.3.0		bd161ab10f427c7565ce6ede4cc29893f9a5beb9
org.springframework.integration	spring-integration-http	6.3.1		20bb86fbac9a1eda226ee03e0fa9e86d5f9b6098
org.springframework.integration	spring-integration-http	6.3.2		c0322071cb1d1cca849f9c62b66fe2b7f855809a
org.springframework.integration	spring-integration-http	6.3.3		0f2ccba26cfaccc6ceb945c75c4bdcaa28ef1bfd
org.springframework.integration	spring-integration-http	6.3.4		a8512ec332eb1d4b4ddb3a794095bdbac63d8e06
org.springframework.integration	spring-integration-http	6.3.5		8cc477fd191d49831066a7aecbf0073d4bc5add7
org.springframework.integration	spring-integration-http	6.3.6		0ee4d563cfe210c80d3c102f4143283ba2dba129
org.springframework.integration	spring-integration-http	6.3.7		f468856a777f589cb657ec2fbfa9fdfc4f697728
org.springframework.integration	spring-integration-http	6.3.8		31ebcd5d736bcc85a60ed2fc616040a864836319
org.springframework.integration	spring-integration-http	6.3.9		330bd7dda266c7cb01233353879b6c9e5320cef9
org.springframework.integration	spring-integration-http	6.4.0		5a1ebbe4ea1ee84806e4ba9172ebfff5c56fc57d
org.springframework.integration	spring-integration-http	6.4.1		a7906093a4bf0d7a2542f861bbaf878e90a8fc4c
org.springframework.integration	spring-integration-http	6.4.2		eb24eb1348ff5b6b5ea7423894703b7ed98c5420
org.springframework.integration	spring-integration-http	6.4.3		3760e6e1a2e82141c67626e3b02d2486b381328c
org.springframework.integration	spring-integration-http	6.4.4		70467d8adfd3508f499550513fbe14771a4b3c24
org.webjars.bower	ng-epoch	2.0.0		2472a8b8aa4bf009d714baaa0e9272e020739172
org.webjars.npm	git-sheetjs-com-sheetjs-sheetjs	0.19.3		76e9ce67ada4b23954c55be738fd33de605e6ee7
org.webjars.npm	git-sheetjs-com-sheetjs-sheetjs	0.20.3		9e90f2e8ad1c8a1dcc06e02b616b4464464049ea
org.webjars.npm	react-tagsinput	1.3.3		327ae1d7cc56d25a8b4f3abb183070e38ecd966e
org.webjars.npm	react-tagsinput	1.3.9		6c7e1842c66904ad9ecd5f1055ddda917b3dcf92
org.webjars.npm	react-tagsinput	3.16.1		220e4960cfc47b6480272c46f2c708f084b7026e
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.0		N/A
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.1		N/A
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.10		N/A
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.11		N/A
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.12		N/A
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.13		N/A
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.2		N/A
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.3		N/A
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.4		N/A
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.5		N/A
org.wso2.carbon.identity.rest.dispatcher	org.wso2.carbon.identity.rest.api.dispatcher.sample	2.0.6		N/A
pl.grizzlysoftware	dotykacka-java-api-v2-client	1.0.0		f97584d9c8e31e3a2e42918cf950938a78267272
top.chwei	agile-starter-data	0.0.1		N/A
top.chwei	agile-starter-data	0.0.2		N/A
top.csaf	zutil-pinyin	2.0.0-alpha1		3c7551e8785c2bf8568f510c0a485e02c523682d
top.csaf	zutil-pinyin	2.0.0-alpha10		37a6bccaee0c9c0f1aaea6f636cf7ef3f139c6e5
top.csaf	zutil-pinyin	2.0.0-alpha11		619e872dfd8d9f143512ea2d386a72743c07c1e8
top.csaf	zutil-pinyin	2.0.0-alpha12		fa286d219368988722f011a449b62572ce86cfc6
top.csaf	zutil-pinyin	2.0.0-alpha13		eb71b1a2bc987d1c8f90dcfdd2ad16db69b1c6c7
top.csaf	zutil-pinyin	2.0.0-alpha14		19c06877025f6a946ec5f640e1ed651612a8c4c1
top.csaf	zutil-pinyin	2.0.0-alpha2		b842484bae5fe4d62a91d7854c18ebf8c38f713d
top.csaf	zutil-pinyin	2.0.0-alpha3		819f4088b8e60b648c0eaffdea97df4c133c886c
top.csaf	zutil-pinyin	2.0.0-alpha4		8ff46cb89b44bde3cb63d7c1cef6c04906254a7a
top.csaf	zutil-pinyin	2.0.0-alpha5		c94dcb778ddfe417d38288128c550be7f5adc137
top.csaf	zutil-pinyin	2.0.0-alpha6		ba82b60b2d80815cefda3496d274146b18208566
top.csaf	zutil-pinyin	2.0.0-alpha7		b57e397e5940b5cee3e7c00ee88d91e5e63cf9d2
top.csaf	zutil-pinyin	2.0.0-alpha8		3e8d423dd80db53b01f7058670fc784a619fa37a
top.csaf	zutil-pinyin	2.0.0-alpha9		891d1b0e959abdc05b1ae6d9521bdf4bbe567deb
top.shareall	charset-detector	1.0-pre		d6e41085c1a27a37af751e8c261ec6e432baf09b
uk.org.ponder.rsf	rsf-core	1.0		9c81444aee4cd886f4f95cd56254962d6551848f
uk.org.ponder.rsf	rsf-core	1.1		2282f3c1d7e611a432f24bd381cf22f53df7625a
uk.org.ponder.rsf	rsf-core	1.2		c6ddd8db0468c61ad58d0ec7ea1b69994d380bcc
uk.org.ponder.rsf	rsf-core	1.3		5b3de36e201829a3faf44ab29a405fc8384bac06
us.abstracta.jmeter	jmeter-java-dsl-azure	1.10		939a8ff2b548eb08f1eb4e72c02a07b190726689
us.abstracta.jmeter	jmeter-java-dsl-azure	1.11		f944c5e7b822fe25a7176824420a6ad1fa216ae4
