ai.x	safe_2.12	0.1.0	-	d5cae82ef1f62c3df5e23d1e18539738033ca45b
org.tpolecat	skunk-circe_3	1.0.0-M9	-	bff74f718b9021ddbc4c15af4d8e8e461eeba64a
org.tpolecat	skunk-circe_3	1.1.0-M2	-	26bbecd24fe0a62b927e4003ae68e15795b56b89
org.tpolecat	skunk-circe_3	1.1.0-M3	-	b01a02fc7500f2cb97f8dc26afa5458eaca0df71
org.tpolecat	skunk-postgis_native0.4_2.13	0.6.3	-	0340d4c24e60c5baad8945cac1c06e539c4971c2
org.tpolecat	skunk-postgis_native0.4_2.13	0.6.4	-	434399af6c471e1f5b0144fe0d61152a53bc3e42
org.tpolecat	skunk-postgis_native0.4_2.13	1.0.0-M10	-	bc1670f4d69991a5699cf1426356f5c3dea4f85f
org.tpolecat	skunk-postgis_native0.4_2.13	1.0.0-M4	-	8535f30cbed7a50bda547a7ce7ea2c4f2575ba6d
org.tpolecat	skunk-postgis_native0.4_2.13	1.0.0-M5	-	82a0969efb94e2f0ed2fec4ead963a45e2b038fb
org.tpolecat	skunk-postgis_native0.4_2.13	1.0.0-M6	-	ae65db5d8874415f9c02da4450c3455a5ae4e72f
org.tpolecat	skunk-postgis_native0.4_2.13	1.0.0-M7	-	4c5d6107472c50c8cb29b7e5a31e14473f8e730e
org.tpolecat	skunk-postgis_native0.4_2.13	1.0.0-M8	-	fe84a98b142cfa873eb7683a1df596ee771aaef5
org.tpolecat	skunk-postgis_native0.4_2.13	1.0.0-M9	-	6dffc05a90c423964ac55c7dce160776b468dd85
org.tpolecat	skunk-postgis_native0.4_2.13	1.1.0-M3	-	853f08e8d69abc02d292b982b70ee91e7b4ef87b
org.typelevel	catalysts-specbase_2.13.0-M3	0.6	-	6d423d4cf80d66b9df388d4105e10778ed7231ae
org.vaslabs.talos	hystrixreporter_2.12	0.0.2	-	f3c93d677dbe9d5bba00584ebf95fa4cc1cc6968
org.vaslabs.talos	hystrixreporter_2.12	0.0.3	-	102297541fc399cc554ce5eaa962754e6655ded7
org.vaslabs.talos	hystrixreporter_2.12	0.1.0	-	748ba1053d032bbd57cd3e7a8104cf338515f3d3
org.vaslabs.talos	hystrixreporter_2.12	0.2.0	-	7491c93676efd2a6515bd9323cca1e435d8fd58f
org.vaslabs.talos	hystrixreporter_2.12	0.3.0	-	133d6ddf5cdc68c4f4bed1b919857c5360169a8e
org.vaslabs.talos	hystrixreporter_2.12	0.4.0	-	afe21fd10b2a9d71165c5fd11119cec48b68032d
org.vaslabs.talos	hystrixreporter_2.12	0.5.0	-	335e99eaabce23dcbff20f4d0c727bc2c23120c5
org.vaslabs.talos	hystrixreporter_2.12	0.5.1	-	3f514768f4a44d2cbf79a9af441f79310ae379b8
org.vaslabs.talos	hystrixreporter_2.12	0.6.0	-	1ea9335b3f14e9070c5f2d2dc28787393be697b2
org.vaslabs.talos	hystrixreporter_2.12	1.0.0	-	c71d941789abd4c9dde9ca98aa2262344ff22144
org.vaslabs.talos	hystrixreporter_2.12	2.0.0	-	8f8518d13c0d4fb12c6807100d46d017d2402494
org.webjars	datatables-buttons	1.3.1	-	96bd3e97a9c96cb50b63f2ae4ff9547e0c9bb28d
org.webjars	datatables-buttons	1.3.1-1	-	72c21c8a1958eb820076689fe7b7aae7f9228d97
org.webjars	datatables-buttons	1.5.1	-	4be72e311c88e178b88f5ec6d16c61554e925e91
org.webjars	datatables-buttons	1.5.2	-	3b96bb52059dd18d7a0338ce692d1caf9628e8c9
org.webjars	datatables-buttons	1.5.3	-	e1a3a99632380438138c6fccd7a6b99f2210c2f9
org.webjars	datatables-buttons	1.5.4	-	85fe86424aad7146b7c69c1f8c0ea59298b5fdd2
org.webjars	datatables-buttons	1.5.6	-	837a607bb142338b4c7458e8dfec435a2998bf8c
org.webjars	datatables-buttons	1.6.0	-	c7edb83261784f66626d2b2be5b1c6723fd314bf
org.webjars	datatables-buttons	1.6.1	-	78567edd8c8a08ff464e82efd49fb7d2b579d904
org.webjars	datatables-buttons	1.7.0	-	50c0d2c5f4309591c3a14cddbda6e185f6a0e533
org.webjars	datatables-buttons	2.2.2	-	1b9de7e3c1f2d208eb150cb165ca86bc1243e319
org.webjars	datatables-buttons	2.3.3	-	edc4d6d13f8165d0554f43bf38b3548e64da31e7
org.webjars	datatables-buttons	2.4.1	-	1513e609bf4e71593b5eae7fdcf48adb30aaf25c
org.webjars	datatables-buttons	3.0.2	-	06e9442514d67686ba8d94ac3e0f961df4652f35
org.webjars	datatables-buttons	3.1.1	-	8a0247211aaa6259687cc981161ba352dccdae95
org.webjars	datatables-buttons	3.1.2	-	0fb1ccc4476713265d83fcf2c4e9decdd68936b2
org.webjars	jQuery-Postpone	1.2.2	-	9b641167d29bb346a164614ecaa1a99ad018952d
org.webjars.bower	angular-owl-carousel	0.2.3	-	dc00867d7d002a87c3f228727161db2372c80587
org.webjars.bower	angular-owl-carousel	0.3.0	-	ebd5514e3575d3d0ce0c8492cb40202b2731f2a7
org.webjars.bower	github-com-PolymerElements-iron-image	1.0.4	-	88be58b08bf371135fbf803cf36483a97cea0b29
org.webjars.bower	github-com-PolymerElements-iron-image	2.2.0	-	af5030e00e0ead7529ca4ca0bd6dee237c266c9f
org.webjars.bower	github-com-angular-ui-ui-scrollpoint	2.1.1	-	9d9e2f864cd485c7a65f0ffc803b2a2912937fbb
org.webjars.bower	github-com-derek-watson-jsUri	1.3.1	-	2ad3653fccddcef31afaa8fe34ba66f7671a8104
org.webjars.bower	github-com-oblador-angular-parallax	0.1.8	-	fc0c19767f8d89f1e577afb5657707a4777ecab6
org.webjars.bower	github-com-polymerelements-app-media	0.7.2	-	944e1bcc7b0d8b147bfb007ebe2d4a947104c13c
org.webjars.bower	paper-progress	1.0.12	-	caee16aa8bd9d735a59ad803f572cc8f3db4918d
org.webjars.bower	paper-progress	2.0.1	-	70143174c0b082d23b6bdbb92f6fcf0b76308db9
org.webjars.bower	paper-progress	2.1.1	-	fd7ccb673dcc3a0a72e03ff49d0a73e0ec084586
org.webjars.bowergithub.easysoft	mzui	1.0.1	-	9af05a044db1a0ebefe27a27a5e82118f9392107
org.webjars.bowergithub.mpachnis	mp-calendar	2.0.1	-	0897fe60accac079e48e29f19063681ece5b2fc1
org.webjars.bowergithub.mpachnis	mp-calendar	2.0.2	-	700ef7898a7db5c554a2db52430232fd1007d065
org.webjars.bowergithub.mpachnis	mp-calendar	2.2.0	-	2059f2dbaec5c6fd5c76014632d050031d1c79a8
org.webjars.bowergithub.showdownjs	showdown	2.0.3	-	b907e44e6e6c554d5a487a260de7ddb168c9d8c7
org.webjars.bowergithub.showdownjs	showdown	2.1.0	-	867becad3cc804e3e1ad77a8b19c895ad5113f27
org.webjars.bowergithub.videojs	mpd-parser	0.6.1	-	e7ab964deda29a636e98dd4ddcf8a0b489d1cd5b
org.webjars.npm	babel-plugin-syntax-jsx	6.18.0	-	0dfd6e8de63ef948f8d663445b6e02463f4c46dd
org.webjars.npm	babel-plugin-syntax-jsx	6.2.4	-	e2e44cce6bbf9ea2e42465a050788c25ba06712c
org.webjars.npm	babel-plugin-syntax-jsx	6.3.13	-	719d0fba1f5d7b5d859299897bd2cd9fe88f720c
org.webjars.npm	babel-plugin-syntax-jsx	6.8.0	-	d644ab328bd47e65ecb6c5d189974d313ad225a8
org.webjars.npm	babel-plugin-syntax-jsx	7.0.0-beta.3	-	82680a03441a072c826a962fa0d7d7a5b18b45c8
org.webjars.npm	babel-plugin-transform-async-generator-functions	6.24.1	-	ca754ca9b6bdb49dc7c29692c4dacfc8a3dc5686
org.webjars.npm	camera-controls	1.38.2	-	21b5a54622440fcbb4b15b0c3037a8182d5d7158
org.webjars.npm	create-emotion	10.0.6	-	efac646e85ec1df3d143888cb1305fbd8ad649f8
org.webjars.npm	create-emotion	10.0.9	-	3efadde85f2181991a1a29f29b2f87a795046e79
org.webjars.npm	downshift	2.0.0-beta.1	-	b34537cdde85f0fb467367b65da5b021e2296969
org.webjars.npm	downshift	2.2.2	-	1af82bd2e7e1df2db85045c5ace8821eb45c06a4
org.webjars.npm	downshift	4.0.0	-	dd2d460d5474f4d1f8b7daee8ca8475935877d43
org.webjars.npm	downshift	4.0.0-beta.0	-	e9eadcae172f2392a51b5de7891bd710fb1f7fe9
org.webjars.npm	downshift	6.1.12	-	a02b9bb55bca590530623b3803fa5b4e2da9d5a8
org.webjars.npm	formio__semantic	1.2.3	-	9d407a60c77041fb76ca31a9b883b64129e4726e
org.webjars.npm	formio__semantic	2.6.0	-	fd4a894e1d064d3e0d3c4764e10491aaf3a9a11d
org.webjars.npm	git-rev-sync	3.0.1	-	a437349c61f0adcfba574e37af43d4ac4c647b61
org.webjars.npm	humane-js	3.2.2	-	26e8bf906174e2497b33a106a6a0f9d4e45b5189
org.webjars.npm	json-editor	0.7.28	-	5a72b26a94593c007b37d0d6be2515e47fe6c0cf
org.webjars.npm	sentry__minimal	4.5.1	-	a51acd6dc61147285b9aa29b1de87feaa9435ddb
org.webjars.npm	sentry__minimal	5.14.2	-	c5015b09e0b6e06e08c6176ca2f67889e1764153
org.webjars.npm	sentry__minimal	5.4.0	-	61b5f4bcd74616047b48bb6d430d04310c67c423
org.webjars.npm	sentry__minimal	5.6.1	-	84d79602563a444b8d180f1ffc571d8e8075268b
org.webjars.npm	sentry__minimal	6.19.7	-	7178bcc8efa6ebe51f8c01b287208c4db4d9cfa0
org.webjars.npm	sentry__minimal	6.2.3	-	b8a97c8be98cd2ef32841610751aa0af88d0b919
org.webjars.npm	tape	1.0.4	-	ffbf7080540af6e175df64b5980277f924a5dde9
org.webjars.npm	tape	2.3.3	-	a6526870c53b7306825d70838878e3e8a5974434
org.webjars.npm	tape	4.10.1	-	100cd5e415278ce82b2eb73f0dd7497326612791
org.webjars.npm	tape	4.10.2	-	c6f7b278faa5bce5e69412f93260b9405a134fc3
org.webjars.npm	tape	4.11.0	-	46b1b7f47a98d6c5263916a124ec9b3cb0bbae3e
org.webjars.npm	tape	4.17.0	-	e0b6313361b45971e1bfe3b14a78e5e43663ed77
org.webjars.npm	tape	4.9.0	-	5c072279140682e390bf1e4ffbff17cc1bcafac3
org.webjars.npm	tape	4.9.1	-	94b208f65fbce5d7ccfdd2c92bcdb2b198cbfc69
org.webjars.npm	tape	4.9.2	-	921c7367ff86d126317759181593a1472fc0f95c
org.webjars.npm	tape	5.0.0-next.4	-	f00735f762ed54e01d69d86e05830175aaf7ffa5
org.webjars.npm	tape	5.0.0-next.5	-	f72a1d3410b223a4f2d603b933339ca0ffa57950
org.webjars.npm	temp-write	3.4.0	-	0218fcacad19075b90dbf39f216ff88d57426321
org.webjars.npm	types__react-helmet	5.0.14	-	1fecb82cf63dbbe1ae2aedba085bcd218890a3b8
org.webjars.npm	uid-number	0.0.3	-	0d69f27b6e6ba5e68580d63cc304c540e451d5e1
org.webjars.npm	uid-number	0.0.5	-	c2dc2dca2918088c927cbf10594509cb99cc0582
org.webjars.npm	uid-number	0.0.6	-	ccc5179b9eac6f7c716a463d45a25d8f094b6306
org.webjars.npm	wrap-ansi	1.0.0	-	76907af5fb63e03df5782169b6fb19e088d96077
org.webjars.npm	wrap-ansi	2.0.0	-	7a6f94b677994bc0278bd055174a2fb3b597626e
org.webjars.npm	wrap-ansi	2.1.0	-	92eb28ca5fb89f2d6b421ca37ca9701a074c0fd2
org.webjars.npm	wrap-ansi	3.0.1	-	1890cbdebf50ebbac152c1c136267502569518e3
org.webjars.npm	wrap-ansi	4.0.0	-	f06443365c4666ffcc77d6f98032645ad776614a
org.webjars.npm	wrap-ansi	5.1.0	-	5bb9322c6a4906b70b4780912be175fbeab3cfcd
org.webjars.npm	wrap-ansi	6.2.0	-	986835eeadf58a523b05e2ae4075a5855198face
org.webjars.npm	wrap-ansi	7.0.0	-	0894868092ddcdba6313e000f9281282b001edbd
org.webjars.npm	wrap-ansi	8.0.1	-	57106cb7c5f5c4daf228a070320b2a07e5a1c3db
org.webjars.npm	wrap-ansi	8.1.0	-	ae624611e798fe8fc67d17c5d2574a159653886c
org.webjars.npm	wrap-ansi	9.0.0	-	4bde4b4ef607cc0807a7edef1a3b78ae6e60b083
org.webjars.npm	xss-filters	1.2.6	-	8d303b132c558c0d7f509b7e03972f51fec30b3e
org.webjars.npm	xss-filters	1.2.7	-	b8372a250d38ed6a2ddf306a9a753d132bf7de0c
org.wildfly	wildfly-clustering-infinispan	8.0.0.Alpha1	-	666106485a68a345f2d140172f3aeac203cb18f2
org.wildfly	wildfly-clustering-infinispan	8.0.0.Alpha2	-	d724b247082aa0eb3fb973e83627716b3ec9060c
org.wildfly	wildfly-clustering-infinispan	8.0.0.Alpha3	-	a28751bf9b6b6075dec3c3a8f447902caa709d8d
org.wildfly	wildfly-clustering-infinispan	8.0.0.Alpha4	-	d9cb1a18673fce9bde6448f8359d85ddfd7cadab
org.wildfly	wildfly-clustering-infinispan	8.0.0.Beta1	-	a5bfc911e15e07012f5715dc58cf637e0de11919
org.wildfly	wildfly-clustering-infinispan	8.0.0.CR1	-	02a8b7a3ca48508b64844e4afc3855372ea80c46
org.wildfly	wildfly-clustering-infinispan	8.0.0.Final	-	5dc684b6f86ba147602e5608b047de1ef12faeb3
org.wildfly	wildfly-clustering-infinispan	8.1.0.CR1	-	6ff841f20cb3ad965e5d0590098ee695f2f9ee24
org.wildfly	wildfly-clustering-infinispan	8.1.0.CR2	-	eea027881907c7fc60f3731b09f6f21a722167d9
org.wildfly	wildfly-clustering-infinispan	8.1.0.Final	-	cb17b8865822dd07128499c5db0c8274e9d0e1ca
org.wildfly	wildfly-clustering-infinispan	8.2.0.Final	-	da154e7c0cbf1ef8ea0c1b1ca4b43cff6f5cbc91
org.wildfly	wildfly-clustering-infinispan	8.2.1.Final	-	3d2547ae791423fda7cb8b7411eb3fee14986f7d
org.wildfly	wildfly-clustering-infinispan	9.0.0.Alpha1	-	ddbddfdc62b518fc033fb9b88669ade1d5b3680c
org.wildfly	wildfly-clustering-infinispan-embedded-api	27.0.0.Alpha1	-	6c8ebe5f6c302580c1a1ff9bb480a1621326930c
org.wildfly	wildfly-clustering-infinispan-embedded-api	27.0.0.Alpha2	-	d755e0ce820a03ec07aa2a84b09824b49f03845c
org.wildfly	wildfly-clustering-infinispan-embedded-api	27.0.0.Alpha3	-	59a454846bfa37ded68754132b4ddb46bdbc2e6e
org.wildfly	wildfly-clustering-infinispan-embedded-api	27.0.0.Alpha4	-	b0ffc80c8b265b53b5a7326c5dccbfb0aab2fbbb
org.wildfly	wildfly-clustering-infinispan-embedded-api	27.0.0.Alpha5	-	d0307283e97a425a22996215e44d551554cb5b5f
org.wildfly	wildfly-clustering-infinispan-embedded-api	27.0.0.Beta1	-	31ea3c6874b620efa86f1642ae9da89b408fc2ba
org.wildfly	wildfly-clustering-infinispan-embedded-api	27.0.0.Final	-	cc0f0b9d7043cd953f0756b4fac3124e510d0585
org.wildfly	wildfly-clustering-infinispan-embedded-api	27.0.1.Final	-	2315d01638f35dd750530ec8887475fd2003f3bd
org.wildfly	wildfly-clustering-infinispan-embedded-api	28.0.0.Beta1	-	bcf0e66aa9857e50f6b72b9d183ac2df48b3ccd7
org.wildfly	wildfly-clustering-infinispan-embedded-api	28.0.0.Final	-	f112c821ef654ed71c3feeb4e3e0b331ecc46313
org.wildfly	wildfly-clustering-infinispan-embedded-api	28.0.1.Final	-	2297291eec0a6cb13e7099591a06748a8949a59a
org.wildfly	wildfly-clustering-infinispan-embedded-api	29.0.0.Alpha1	-	e464819672c35193d1803d8d56452b89652831be
org.wildfly	wildfly-clustering-infinispan-embedded-api	29.0.0.Beta1	-	1f3760ca00faea50eeda7f0af7c2d762421f3cc7
org.wildfly	wildfly-clustering-infinispan-embedded-api	29.0.0.Final	-	627824a33d081aabfcd0d70a2ab7fdfa5e219011
org.wildfly	wildfly-clustering-infinispan-embedded-api	29.0.1.Final	-	c57494cd912b2e1a8d055e021ad667cc3effe06f
org.wildfly	wildfly-clustering-infinispan-embedded-api	30.0.0.Beta1	-	ebb1f346e81ae6cb1d15e04ee960c0ac1800735a
org.wildfly	wildfly-clustering-infinispan-embedded-api	30.0.0.Final	-	d781cc9cbe9005e4d62535b8e7d6f699b84a8535
org.wildfly	wildfly-clustering-infinispan-embedded-api	30.0.1.Final	-	6f0d58f40cd71faa759ad5224be2385421804246
org.wildfly	wildfly-clustering-infinispan-embedded-api	31.0.0.Beta1	-	0c1f6a8e8fb0a4d256b14f634c71f1d5fa52a327
org.wildfly	wildfly-clustering-infinispan-embedded-api	31.0.0.Final	-	3af594df5dd62753d33d8ecfbdd98daaeaac364c
org.wildfly	wildfly-clustering-infinispan-embedded-api	31.0.1.Final	-	60a0c533f8cfdc3e980452e758bdc7d23e169f23
org.wildfly	wildfly-clustering-infinispan-embedded-api	32.0.0.Final	-	342dfe28974adeec0aa32d9ed46ecab7b26707df
org.wildfly	wildfly-clustering-infinispan-embedded-api	32.0.1.Final	-	dad3cfdb48c119a8248050311b36c98850ccc177
org.wildfly	wildfly-clustering-infinispan-embedded-api	33.0.0.Beta1	-	3559e479f5f52f4cc420a224b64dd3fcbf00d9c7
org.wildfly	wildfly-clustering-infinispan-embedded-api	33.0.0.Final	-	fa72dd230baa31799a337ff99bc8cfa386a1ec06
org.wildfly	wildfly-clustering-infinispan-embedded-api	33.0.1.Final	-	2d3df6882f46f577cffa44727486c8db09021c22
org.wildfly	wildfly-clustering-infinispan-embedded-api	33.0.2.Final	-	692aaa9e22b2bd3c51ca28344ab2882b9f07cbc8
org.wildfly.swarm	camel-sjms	2012.12.0	-	fc8aa17b6073e44f79063a4793a64774e9520f45
org.wildfly.swarm	camel-sjms	2017.10.0	-	c9f8f1ba8a4e0cb8fe8eb39dde226a08a7dcdabf
org.wildfly.swarm	camel-sjms	2017.10.1	-	21db42c9433fb944b00b3c7c8ca18d3a2e88d4af
org.wildfly.swarm	camel-sjms	2017.10.2	-	ca4d162f56be79143cbf9c7932d93235bb1dac68
org.wildfly.swarm	camel-sjms	2017.11.0	-	526bc2e89bbb45919197050337e2f6b299c26db2
org.wildfly.swarm	camel-sjms	2017.12.0	-	77259dd413ae07897f6db2f6ba1e842bc681710f
org.wildfly.swarm	camel-sjms	2017.12.1	-	05f3d9b672fad37f0148025af19c7aa29bf6b0a9
org.wildfly.swarm	camel-sjms	2017.5.0	-	8e41f0b7439c6f40ddd28f126be220497f55c864
org.wildfly.swarm	camel-sjms	2017.6.0	-	441bbd940e9aba68377b784c355ce3fc05c90743
org.wildfly.swarm	camel-sjms	2017.6.1	-	5cb24a12ada76cf68f2561215fd97d540e5f0f83
org.wildfly.swarm	camel-sjms	2017.7.0	-	e373f04b1304d5f8a2c8deef5b6d5b0a1b62f863
org.wildfly.swarm	camel-sjms	2017.8.0	-	571dc137bf14cf80121860479ba025a42395e2f5
org.wildfly.swarm	camel-sjms	2017.8.1	-	afb5887a76d99fa42df5c0a5890e666f00c4ac98
org.wildfly.swarm	camel-sjms	2017.9.4	-	eb4e74b2a823e502fb9907c60e5770eea47583a5
org.wildfly.swarm	camel-sjms	2017.9.5	-	fc1362186d3349a09debe6d12d432936520ec62c
org.wildfly.swarm	camel-sjms	2018.1.0	-	129c478de0c39befc4e26b55bda865cad4cb26cf
org.wildfly.swarm	camel-sjms	2018.2.0	-	14d0fc39bc6ee7a575ef2f6e12149cde6de7c3e6
org.wildfly.swarm	camel-sjms	2018.2.0.Final	-	a217201c2a4c97101281f735141f0806c02fff24
org.wildfly.swarm	camel-sjms	2018.3.0	-	bd7e4f164d2f7c34af9bee45b7615a89c4f1d9fe
org.wildfly.swarm	camel-sjms	2018.3.1	-	03a3ebc624c75eea161967ce8be14f6983578a9f
org.wildfly.swarm	camel-sjms	2018.3.2	-	5f075c463e57713130d345c8f1c8c9ccbc21e7a3
org.wildfly.swarm	camel-sjms	2018.3.3	-	c301ac6254a11a5b181df8df724812c96543c8a4
org.wildfly.swarm	camel-sjms	2018.4.0	-	a7ad8ace41da161eb2477cf87ee0a21f57f6fb16
org.wildfly.swarm	camel-sjms	2018.4.1	-	072cd02d50d747c41d69821fa5918a721348c331
org.wildfly.swarm	camel-sjms	2018.5.0	-	24a31c3dbcb2d487b2f200abde2e6bd267359ebf
org.wildfly.swarm	messaging	1.0.0.Alpha6	-	5c49114a27c4cb264441200bbb6885ef52c5134e
org.wildfly.swarm	messaging	1.0.0.Alpha7	-	54fcd6e1a1e3a954036b44ba10678467e11426f1
org.wildfly.swarm	messaging	1.0.0.Alpha8	-	c1f870f05d383d3336d667ebb99673879ad7cc57
org.wildfly.swarm	messaging	1.0.0.Beta1	-	9e4ae88eb55f506b9c01f2bf994dd7f8de26453e
org.wildfly.swarm	messaging	1.0.0.Beta2	-	016080f3d9285cb95ec052c23fa9dc2bd8a5a5a7
org.wildfly.swarm	messaging	1.0.0.Beta3	-	9b33b49ffc9b774ef8de2c2739ea992f1c9a091d
org.wildfly.swarm	messaging	1.0.0.Beta4	-	ed38535f7550ac167959faf0e9aa234c35beada8
org.wildfly.swarm	messaging	1.0.0.Beta5	-	96d934ee4c68ce1031491d5147187fb9b70482cd
org.wildfly.swarm	messaging	1.0.0.Beta6	-	e20e79662946baa4b9be8b2d8fadb6512a1724e5
org.wildfly.swarm	messaging	1.0.0.Beta7	-	368a751df0e17db883cbcb620068f9f9f469414f
org.wildfly.swarm	messaging	1.0.0.CR1	-	8b770a155ea66448c457aec358b346bcd1a26800
org.wildfly.swarm	messaging	1.0.0.CR2	-	19aaefca6ad3cb64032891c36c796754472b6bc9
org.wildfly.swarm	messaging	1.0.0.CR3	-	d988cdb7952e508c636312c300fe4d24d3c193a6
org.wildfly.swarm	messaging	1.0.0.Final	-	6b568986a351c7613398463bff8f596358d8aea7
org.wildfly.swarm	messaging	1.0.1.Final	-	ef0e65bb12ec41803198fc9b5d48714bc7742b99
org.wildfly.swarm	messaging	1.0.2.Final	-	abc67ad5ec0f0364bb31c0813e78c7399381e3f6
org.wildfly.swarm	messaging	2012.12.0	-	b21488f610b9d0a3166760012e12485d837a7bb2
org.wildfly.swarm	messaging	2016.10.0	-	08ec7ddce05d7a18cdd898e82d3758abd3aded46
org.wildfly.swarm	messaging	2016.11.0	-	1dc0a14e9bda6666f6896ee71e90ac9a87383eee
org.wildfly.swarm	messaging	2016.12.0	-	798c178ce1ebe23d8e98e5b003ad63d65a00de38
org.wildfly.swarm	messaging	2016.12.1	-	5d9c0fe3e7a94c598f8d4796f1a68a6027aa3bc8
org.wildfly.swarm	messaging	2016.8	-	8f9c7d7fe563417d25bd8f09928ce3f8b3d6d124
org.wildfly.swarm	messaging	2016.8.1	-	2dfa138b9b61400da6e9d63c36bb4f932a304ed7
org.wildfly.swarm	messaging	2016.9	-	91d882c2abddeedc29c4f17316f834107babf389
org.wildfly.swarm	messaging	2017.1	-	185af70c9ff35287d42f0f4f11b4541ad0452288
org.wildfly.swarm	messaging	2017.1.1	-	b07116ec67cbb4673d7967337f055a40897f233f
org.wildfly.swarm	messaging	2017.10.0	-	da466f0ba2bede6af161540b01555ced52df9250
org.wildfly.swarm	messaging	2017.10.1	-	8cf5714020b153484d44c5f05139cafd9acbfde6
org.wildfly.swarm	messaging	2017.10.2	-	1377f22eb6f9563f79694d54cffc1cda418e6b12
org.wildfly.swarm	messaging	2017.11.0	-	13e90d5413e9994b37ec9ff3dec5508936abbe33
org.wildfly.swarm	messaging	2017.12.0	-	4370ea4c18b6a5b729d9fb394dfcfbc15d9f8a42
org.wildfly.swarm	messaging	2017.12.1	-	44ef27074a57320bebd8c20af4fc0709110833a6
org.wildfly.swarm	messaging	2017.2.0	-	d966f59f3e8f8218b70d4554aac6e93c6b50264a
org.wildfly.swarm	messaging	2017.3.2	-	b48e4b12929c1c4dc4ca4916f58c7ac03f045f52
org.wildfly.swarm	messaging	2017.3.3	-	4cb5e0ab34fabc95961d9cc4ae7734549d440166
org.wildfly.swarm	messaging	2017.4.0	-	826e6533e30defac19d69189a61e29362d94a40e
org.wildfly.swarm	messaging	2017.5.0	-	8fa7e6bb1b424fd1ee30dde37bb3f91cbdd06afa
org.wildfly.swarm	messaging	2017.6.0	-	efe3b4406d07ab92d71d5500b99ec2527c4ed243
org.wildfly.swarm	messaging	2017.6.1	-	b7abeb902477fee4d04a61163984110cf9229cfa
org.wildfly.swarm	messaging	2017.7.0	-	d938aedd95f080ba879ae42329f6632592ab9baa
org.wildfly.swarm	messaging	2017.8.0	-	4be3017048166c5481087e922e4b05e578f9c8bd
org.wildfly.swarm	messaging	2017.8.1	-	a858cf79c0d4a87de56b002b54b59bb64e590dcb
org.wildfly.swarm	messaging	2017.9.4	-	464f60ae313831f466a2b90b68764681ca05004b
org.wildfly.swarm	messaging	2017.9.5	-	42a14ae18f84b666b5a3db8065a1b1f9f7196172
org.wildfly.swarm	messaging	2018.1.0	-	4f103fc14146e4af4556999cd89786ed450e3a6d
org.wildfly.swarm	messaging	2018.2.0	-	c473ed0873285f819e4d1539d9e53eb9f508f090
org.wildfly.swarm	messaging	2018.2.0.Final	-	033318464d9a6be3639a0557241fc8ee6f35a9af
org.wildfly.swarm	messaging	2018.3.0	-	2bb3019c1749e8cf2185c090fb83b4df96bbc9d7
org.wildfly.swarm	messaging	2018.3.1	-	2ef08dc7c3bc7b6e3edb20ed513b17f701c87e05
org.wildfly.swarm	messaging	2018.3.2	-	92cc5087a87f31f9d77862f1a4b42f095cdc26cc
org.wildfly.swarm	messaging	2018.3.3	-	3ba60476cf7ac38053dc8534dd50c0406ab4d728
org.wildfly.swarm	messaging	2018.4.0	-	f5b90a92e71756148d3ad3b5c1299a91cbf594f5
org.wildfly.swarm	messaging	2018.4.1	-	bdca3905e8d08eca5c98425458743aee0e8600e1
org.wildfly.swarm	messaging	2018.5.0	-	6c8de2bd452535b3866cc527ede71ef6746353f2
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.10.0	-	4b71ee08b1246fdbd6982433a27c04bc831a2aa7
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.10.1	-	f345d13d32112bd3f2235c349c1936e0174d112b
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.10.2	-	dc5bc08aa677c5e1c9acc215d30182102fc5d9bf
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.10.3	-	fc115f1bf6a844dad34e4a8c8303a2f15350b04b
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.10.4	-	bd430481d5510b7f16e435c9bea819f716407dfe
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.10.5	-	fc3c2331f80ace7897a2c28fd57d8c4bb9804cc0
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.10.6	-	6d22fbef28efc04c46b3affc0e5b66581a9eb1d0
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.10.7	-	2af19353c8f0215119b28520a7c31f9bc1a8f841
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.10.8	-	636d2666200ee028f1d74764ae57d10c82eb3ec4
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.11.0	-	5ec8737c562298b8246b306c75874182f6a30d8d
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.11.1	-	73e0bd9b4c10396aaf02085314476610de3fbe08
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.11.15	-	5d98e44f612adf5291a950a5c50caa1e3685e62c
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.11.16	-	5e21248e141703e520d2c70c89210c3fdd72391e
org.wso2.carbon.deployment	org.wso2.carbon.cxf.ext	4.11.17	-	6c0bfa8d60dfaa70454f565ce25df0f08f794094
