com.cleveradssolutions	bidmachine	2.4.0.0		N/A
org.ikasan	ikasan-nft-util	3.3.0		d1b7dabdc1ffc1f7a2645d21fff1105571d62fa0
org.ikasan	ikasan-nft-util	3.3.1		d0f9deba4ca3c974bab8b79ff3878b2ecc799697
org.ikasan	ikasan-nft-util	3.3.2		ec7b11a5341068f909e835f950a993595844fdde
org.ikasan	ikasan-nft-util	3.3.3		eb7f6b1dacd7375f173052fb9a28d98a69db8c5b
org.ikasan	ikasan-nft-util	3.3.4		94eae2be3a8b96934e934abac3c1372ba938df67
org.ikasan	ikasan-nft-util	3.3.5		3fe7710dd4051dbe77ce43fefa25ecba9a9ff373
org.ikasan	ikasan-nft-util	3.3.6		82ecec58947b3036cd796a4a138afe3fc979dcb8
org.ikasan	ikasan-nft-util	3.3.7		8caa2f3c7c64d4bdee171bb3a8be432ed63b31a8
org.ikasan	ikasan-nft-util	4.0.0		3e26a973c925bebde7635fe4883537059cb04754
org.ikasan	ikasan-nft-util	4.0.1		fa5af505950bdd153bf2eab0f9983c573805feae
org.ikasan	ikasan-nft-util	4.0.2		126b6ddb32036595f390b6f91325f5f67d5bc4ad
org.ikasan	ikasan-nft-util	4.0.3		d9c9c8354e5d1381689dc8e9e9f1c37baa6ff3d8
org.ikasan	ikasan-nft-util	4.0.4		ff90af7a300964503b05d387a51a061a90e466e8
org.ikasan	ikasan-nft-util	4.0.5		7d6a0708a705cb331782f2fee373c76d7927f005
org.incode.example.docrendering	incode-example-docrendering-freemarker-dom	1.16.0		740dc476d497028444a8349a21e6a7627e91d6a9
org.incode.example.docrendering	incode-example-docrendering-freemarker-dom	1.16.2		e5a7d657cd3777367ca5179959043d03c15b0a52
org.isisaddons.module.pdfbox	isis-module-pdfbox-dom	1.13.0		05c7281cc520f2a534eab9b76d82556e41dc2f49
org.isisaddons.module.pdfbox	isis-module-pdfbox-dom	1.14.0		6c6602fc7ab9f0dbf071c6f90fdc84c44ba47baf
org.isisaddons.module.pdfbox	isis-module-pdfbox-dom	1.15.0		6731009ce9f67804398119257b028c4de902c48a
org.isisaddons.module.pdfbox	isis-module-pdfbox-dom	1.15.0.1		50de980630715cdfe88e65517e5676f72ba09df0
org.isisaddons.module.pdfbox	isis-module-pdfbox-dom	1.15.1.1		c995c1aadcc3af7e9e4cadf22f7e0cc3beaa0d45
org.isisaddons.module.pdfbox	isis-module-pdfbox-dom	1.16.0		984cc1ad025c4e673e59fd55cfe1a9345d27485d
org.isisaddons.module.pdfbox	isis-module-pdfbox-dom	1.16.2		c54576cd6b8bc979f6ce47e6650de6b5bd1376d3
org.isisaddons.module.pdfbox	isis-module-pdfbox-dom	1.17.0		67d9f2717483ea222a986dec8ae014a3abed38de
org.jetbrains.kotlinx	kotlinx-serialization-json-io-androidnativex64	1.7.1		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-io-androidnativex64	1.7.2		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-io-androidnativex64	1.7.3		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-io-androidnativex64	1.8.0		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-io-androidnativex64	1.8.0-RC		N/A
org.jetbrains.kotlinx	kotlinx-serialization-json-io-androidnativex64	1.8.1		N/A
org.objectweb.clif	clif-without-fractal	1.3.0		71c7f30c9d3d45489292e619941035347eaff85e
org.openengsb.domains	openengsb-domains-parent	1.0.0.M6		N/A
org.perfrepo	perfrepo-client	1.1		001575288bcce90287ed5ff0b1f910964a3285f7
org.perfrepo	perfrepo-client	1.3		baa2eae00fcbe23984de60049f150f78e6a41cc8
org.perfrepo	perfrepo-client	1.5		96234bd4521fe57262f523d935f02f44434d47e5
org.perfrepo	perfrepo-client	1.6		62b9ba97f97d3f8a7a2d604719e77b127ab21e89
org.perfrepo	perfrepo-client	1.7		23b637bedb412f0cf5b2e8ddf2223b167bfbb49d
org.springframework.cloud	spring-cloud-commons	1.0.0.RELEASE		272f9b517c8283f19c615b0876d10bc3bff7ebc7
org.springframework.cloud	spring-cloud-commons	1.0.1.RELEASE		11282f414b9b0b78f3d550b4e5e95de3c2500828
org.springframework.cloud	spring-cloud-commons	1.0.2.RELEASE		9a6358910c6e11cc703d77043922c229b2bb43fa
org.springframework.cloud	spring-cloud-commons	1.0.3.RELEASE		3595d3cfb0a49909881dd7cbbe80176db6f980cf
org.springframework.cloud	spring-cloud-commons	1.0.4.RELEASE		128b515fe37557f59665d513e06937a56e4f17f3
org.springframework.cloud	spring-cloud-commons	1.0.5.RELEASE		5b618011edece15c868bc230260f22941be6186c
org.springframework.cloud	spring-cloud-commons	1.1.0.RELEASE		793f45045a5bddae412a35b5d617c2237ee0b845
org.springframework.cloud	spring-cloud-commons	1.1.1.RELEASE		a300deb76afea8236aa33eccdfa7c185780b064f
org.springframework.cloud	spring-cloud-commons	1.1.2.RELEASE		65a78596284b18d748df97938de92af567f3e963
org.springframework.cloud	spring-cloud-commons	1.1.3.RELEASE		fc4099295d2ad19ebd3ac7a28a15184d59678266
org.springframework.cloud	spring-cloud-commons	1.1.4.RELEASE		fb3431caabb80da5b1d6ec90f698e5a7737c5eb5
org.springframework.cloud	spring-cloud-commons	1.1.5.RELEASE		85c3a7c7d72c1ba79abdbbcc722acdaeb7d351c1
org.springframework.cloud	spring-cloud-commons	1.1.6.RELEASE		427ef77f46299fb7629608ea4a386278fb7ffbeb
org.springframework.cloud	spring-cloud-commons	1.1.7.RELEASE		2c6228bece1e3d3e7d6180715c0429a450355710
org.springframework.cloud	spring-cloud-commons	1.1.8.RELEASE		e6cf7711de05e9dfbf142df99af9dc3a2ea61de7
org.springframework.cloud	spring-cloud-commons	1.1.9.RELEASE		d6b9891d82eb5b419e12cabd62266ab73a157a6f
org.springframework.cloud	spring-cloud-commons	1.2.0.RELEASE		de0024fa88cc6c1ecbc30980e15acf25c0f5ef21
org.springframework.cloud	spring-cloud-commons	1.2.1.RELEASE		43c507e360800182caafb238d243b1cb1969767e
org.springframework.cloud	spring-cloud-commons	1.2.2.RELEASE		aeb1784ad12c00b280a04a154533a2dbc877efcb
org.springframework.cloud	spring-cloud-commons	1.2.3.RELEASE		53a8650cb77bd4eaef85ba729ed9204d6c54ac9f
org.springframework.cloud	spring-cloud-commons	1.2.4.RELEASE		d3b5ca7d53415c7a28d539c211577e9983e6d6cb
org.springframework.cloud	spring-cloud-commons	1.2.5.RELEASE		ea1886c56d0b219147acb19a901a4c2a368927b8
org.springframework.cloud	spring-cloud-commons	1.3.0.RELEASE		abe03c05157401cab39fb59f5bccb8d74c6b3b0a
org.springframework.cloud	spring-cloud-commons	1.3.1.RELEASE		36bf49ae5e26d5401eb3ffcd9f1f962001bcbbfb
org.springframework.cloud	spring-cloud-commons	1.3.2.RELEASE		5de94425c1bb51f1ee73ca7e14eef88d8c020dc8
org.springframework.cloud	spring-cloud-commons	1.3.3.RELEASE		17765f57f90b2ababb8abd848101953c101ee832
org.springframework.cloud	spring-cloud-commons	1.3.4.RELEASE		f9578c14676e7ea774acb206dedd3b5ffec20b6d
org.springframework.cloud	spring-cloud-commons	1.3.5.RELEASE		767ec75ae249c4f6079472ff416a70a66d3072b3
org.springframework.cloud	spring-cloud-commons	1.3.6.RELEASE		152d04ad4a5ec4d633fea7aa21c7708a9c1e8702
org.springframework.cloud	spring-cloud-commons	2.0.0.RELEASE		54ba9a1ace0a8c8e0dd0cdf30e59def4700ab854
org.springframework.cloud	spring-cloud-commons	2.0.1.RELEASE		302b01ad5b666d2314e6462804ddd7325acf6b75
org.springframework.cloud	spring-cloud-commons	2.0.2.RELEASE		9a10d873baefa48b087370dc86aa59461b258591
org.springframework.cloud	spring-cloud-commons	2.0.3.RELEASE		5faab763dbb464ed45b916c77db807e5d3b9e546
org.springframework.cloud	spring-cloud-commons	2.0.4.RELEASE		153e6f75f8922945698b7ccc8df3eacaf27d0943
org.springframework.cloud	spring-cloud-commons	2.1.0.RELEASE		7104c505dee6cb0979589a0010bd6b4db13b1589
org.springframework.cloud	spring-cloud-commons	2.1.1.RELEASE		868586a49aad1882b5b8500c53ea8cae807a096a
org.springframework.cloud	spring-cloud-commons	2.1.2.RELEASE		9b22df5eee353655182ac26a9a9d30a2f023ea03
org.springframework.cloud	spring-cloud-commons	2.1.3.RELEASE		81375001c62371815baadedd3d1dd2c2caba2eed
org.springframework.cloud	spring-cloud-commons	2.1.4.RELEASE		021c9c1f40e36f9bb5c6688843223a8903bc488b
org.springframework.cloud	spring-cloud-commons	2.1.5.RELEASE		f54aa0ecde60592dd588e1563b59b111eb2e9bae
org.springframework.cloud	spring-cloud-commons	2.1.6.RELEASE		fd8c1a0ce1a90d0c15bde2b1b8988622988c02f0
org.springframework.cloud	spring-cloud-commons	2.2.0.RELEASE		bbead7c2122579a5589335ab00a7c28829f9f84e
org.springframework.cloud	spring-cloud-commons	2.2.1.RELEASE		6e505636a1e6bad28e553b7ca39661dbf89fa2f0
org.springframework.cloud	spring-cloud-commons	2.2.2.RELEASE		c6858f41e865747f3a495f59d01ba75478b3cddd
org.springframework.cloud	spring-cloud-commons	2.2.3.RELEASE		6dde8f670117dcfde0e660ac749c13500b58dd40
org.springframework.cloud	spring-cloud-commons	2.2.4.RELEASE		e5a563d4c1fdcefdea9fcab2051552320112926e
org.springframework.cloud	spring-cloud-commons	2.2.5.RELEASE		1822f6f460181f62900212f7023aa42763e5ba71
org.springframework.cloud	spring-cloud-commons	2.2.6.RELEASE		d259d756f1d88b33a8a5175253692e376637c6d1
org.springframework.cloud	spring-cloud-commons	2.2.7.RELEASE		e52f1909adb0f4b5849e0eb67e80321036862a6c
org.springframework.cloud	spring-cloud-commons	2.2.8.RELEASE		c90768b0e4adfe1930ddfdbe77e2e200393a7300
org.springframework.cloud	spring-cloud-commons	2.2.9.RELEASE		54513c76487961034c2cd8e2344b3297ac64a5eb
org.springframework.cloud	spring-cloud-commons	3.0.0		7c095487f3f5e0542fa1be8eeb50174aaec35ea3
org.springframework.cloud	spring-cloud-commons	3.0.1		1800f76ba72a2e877904d4910b2ec7d60deab8b8
org.springframework.cloud	spring-cloud-commons	3.0.2		1dea8f9d418af53bed9f229e97e93aac043a7d60
org.springframework.cloud	spring-cloud-commons	3.0.3		129317b9870481ecf4df26994976a074dca59d2c
org.springframework.cloud	spring-cloud-commons	3.0.4		eef2e7cb2c7666cfea231fdbdc084ecc6e76ca11
org.springframework.cloud	spring-cloud-commons	3.0.5		69e71d137230980de0a4fb363e3ab69eb6e31154
org.springframework.cloud	spring-cloud-commons	3.0.6		aa517e6746ed02a041b21eb8a1dc7f8dda1f9f24
org.springframework.cloud	spring-cloud-commons	3.1.0		d8655d3d6188a2641c27710e88823d5cf587f6e2
org.springframework.cloud	spring-cloud-commons	3.1.1		1317639e04d2813f5492884916102be4d2157adc
org.springframework.cloud	spring-cloud-commons	3.1.2		600cece6d8230f2b178249a53b5c886bde6fe0d5
org.springframework.cloud	spring-cloud-commons	3.1.3		2f5f96aad78b819078cb748407f707f1324fe5a3
org.springframework.cloud	spring-cloud-commons	3.1.4		8bf821527c6686dcd8842f6776dc820f6d58968f
org.springframework.cloud	spring-cloud-commons	3.1.5		f22b9ea2123556f42e81b453608cfab4f2404956
org.springframework.cloud	spring-cloud-commons	3.1.6		fe5ded6aff4d436273b5700181cd92343af4c8ef
org.springframework.cloud	spring-cloud-commons	3.1.7		f7d1f25dd2bef0ac0a5d4aa7a1f62257bb45772b
org.springframework.cloud	spring-cloud-commons	3.1.8		a1c298c027b00499b0408d0799d862ca4d58dfbf
org.springframework.cloud	spring-cloud-commons	3.1.9		c78c5af7c60e5811cc5e75cec6eeca0eb01a9f27
org.springframework.cloud	spring-cloud-commons	4.0.0		beb3bc583372ff9039081333a375747585a3e3ba
org.springframework.cloud	spring-cloud-commons	4.0.1		201ac1bb8e042ca578d63a50be81b41e92913e07
org.springframework.cloud	spring-cloud-commons	4.0.2		cb315bb1625340ffbd94333c3dd17be57d496523
org.springframework.cloud	spring-cloud-commons	4.0.3		dffd5539e6c95905f11433cb31253fddedc1536a
org.springframework.cloud	spring-cloud-commons	4.0.4		b8fd08d1066deb7dd7e924d913b21f8c2ff44e70
org.springframework.cloud	spring-cloud-commons	4.0.5		d918caf741c93989c20f80aab4c4be3d3a9c328e
org.springframework.cloud	spring-cloud-commons	4.1.0		4b9d72e2e8326de7d200d54111e924e5be73db54
org.springframework.cloud	spring-cloud-commons	4.1.1		b9effa964c72206fbaa4431df7a87106ddf9a6f8
org.springframework.cloud	spring-cloud-commons	4.1.2		84377482af72a3ef008b6c981e77897a04ae20aa
org.springframework.cloud	spring-cloud-commons	4.1.3		c39732387b090a905e14d76b1a4357322272dc72
org.springframework.cloud	spring-cloud-commons	4.1.4		17a5acd971f66a9fc0f1f82d977b29a1ee081b30
org.springframework.cloud	spring-cloud-commons	4.1.5		baf0838fa7f8ddc4f3771470d4a0057c1ba3c71d
org.springframework.cloud	spring-cloud-commons	4.2.0		3ef9d0044e12016527a1d13bc01774f1d1bfa30e
org.springframework.cloud	spring-cloud-commons	4.2.1		9769b4b48b6396bb2f0d6a9da7a9a1002616b21e
org.springframework.cloud.stream.app	aggregate-counter-sink-kafka	1.0.2.RELEASE		3fb380204c95ec8fec1a88c8d418b8f7b0d175cf
org.springframework.cloud.stream.app	aggregate-counter-sink-kafka	1.0.4.RELEASE		a84993448ada4722be63e4f37764c0d6d9a7a6ac
org.springframework.cloud.stream.app	aggregate-counter-sink-kafka	1.1.0.RELEASE		ccb13ba8e7bdfb7a31a963aeed11f5f5df300699
org.springframework.cloud.stream.app	aggregate-counter-sink-kafka	2.0.0.RELEASE		84aae47a0f0d3768f2b452b60523f437f15dfcd7
org.springframework.cloud.stream.app	aggregate-counter-sink-kafka	2.0.0.RELEASE	metadata	2922adeb8230a41ea9749b76ad098e337a57f691
org.springframework.cloud.stream.app	aggregate-counter-sink-kafka	2.0.1.RELEASE		d4eaa60f606b2968ac9ba53b3a2ffd2b7d629605
org.springframework.cloud.stream.app	aggregate-counter-sink-kafka	2.0.1.RELEASE	metadata	411d336c48150012daffff2275c63f6c89a23f34
org.springframework.cloud.stream.app	aggregate-counter-sink-kafka	2.0.2.RELEASE		b02159dc31b0d97619bd42c575534717cfccef7c
org.springframework.cloud.stream.app	aggregate-counter-sink-kafka	2.0.2.RELEASE	metadata	ba131fa4c434267552a8c674a98fa87dd49a08e4
org.tinygroup	org.tinygroup.emailTemplate	2.0.10		a206b332cefd77817b3887e12ad72fc9835900da
org.tinygroup	org.tinygroup.emailTemplate	2.0.16		de7b74e6d9f091aa639c47347baf412658ccacbf
org.tinygroup	org.tinygroup.emailTemplate	2.0.19		37f79742a685e27789deb262ffbf81ea501cba29
org.tinygroup	org.tinygroup.emailTemplate	2.0.26		2d7ed0ecec30d3a4b213000b5d9d8e9ed0b5e3a6
org.tinygroup	org.tinygroup.emailTemplate	2.0.27		0a0404fe898626ef5c94027589ea33e79c04fe55
org.tinygroup	org.tinygroup.emailTemplate	2.0.29		4807138853eaefe255efaf788956b1427fa673a4
org.tinygroup	org.tinygroup.emailTemplate	2.0.30		386a14321f3618d18d64feb6b3ea4e8dc6ce7002
org.tinygroup	org.tinygroup.emailTemplate	2.0.31		261362c054ee54f2d531b9d1c9eed83a93c98bcb
org.tinygroup	org.tinygroup.emailTemplate	2.1.0		55c86dfa8006173517a892a688c7c454604c60ae
org.tinygroup	org.tinygroup.emailTemplate	2.1.1		006553ccf13664246f3f983d3dabe5dc3a3e5076
org.tinygroup	org.tinygroup.emailTemplate	2.2.0		863876400806a9d6eb28557e5f48ce4d87b0552a
org.webjars.bower	angular-plotly	0.1.3		98e4b558deba5686ba08ea2ba61c3a36768b6878
org.webjars.bowergithub.springmeyer	arc.js	0.1.1		34187fa0b5adf38a4d94747cb285e4558329a8f7
org.webjars.bowergithub.vguillou	swipe-action	1.0.1		961cbd7c7a907079d4e2ddb17587e3ee0857d7e7
org.wildfly.prospero	prospero-dist-common	1.0.0.Beta5		08954c2dd9730afaab0d02e410213c958c057a4c
org.wildfly.prospero	prospero-dist-common	1.0.0.Beta8		27ceaa8fec3d310c5e6304edb9760bad9bfff449
org.wildfly.prospero	prospero-dist-common	1.0.0.Beta9		20f5f96cf0ee9e011a50c2d5b7d97ce9f6f0e100
org.wildfly.prospero	prospero-dist-common	1.0.0.Final		b1925a4f6a79231cc0a74a93bb8e5b44f7dfe5ef
org.wildfly.prospero	prospero-dist-common	1.0.1.Final		d8bb0d5e64f7abbfec603a7d3e229a386afe9ca6
org.wildfly.prospero	prospero-dist-common	1.0.2.Final		f6b4885950ae476246121966b5bd846e140d6bfd
org.wildfly.prospero	prospero-dist-common	1.0.3.Final		1e673a988f3a6c5a2afe24735ea3a6324e693b29
org.wildfly.prospero	prospero-dist-common	1.1.0.Final		74954fe0889348516ea65a3a559cfd49ff403496
org.wildfly.prospero	prospero-dist-common	1.1.1.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.1.10.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.1.11.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.1.16.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.1.2.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.1.3.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.1.4.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.1.5.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.1.6.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.2.0.Final		42715f3bbffabb85eddc8687d529272a5eca6f89
org.wildfly.prospero	prospero-dist-common	1.2.1.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.2.2.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.2.3.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.3.0.Beta1		N/A
org.wildfly.prospero	prospero-dist-common	1.3.0.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.3.1.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.3.2.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.3.4.Final		N/A
org.wildfly.prospero	prospero-dist-common	1.4.0.Beta1		N/A
org.wso2.maven	maven-car-deploy-plugin	5.1.2		5408c29b9b84ee6a2488f49963f484b278302be9
org.wso2.maven	maven-car-deploy-plugin	5.1.3		a10907b0cd09f7f2dbfa2c4cd69fa08140f14cf3
org.wso2.maven	maven-car-deploy-plugin	5.2.0		a21bf247dcbe4a6d86f57a8992f9f041a694346f
org.wso2.maven	maven-car-deploy-plugin	5.2.1		42b099cc5448fc45278dbe841788c070674dfa84
org.wso2.maven	maven-car-deploy-plugin	5.2.10		1a2a7fb911fd2b98fc1214ede1fd4f630857146c
org.wso2.maven	maven-car-deploy-plugin	5.2.16		d8c1ebe627499715f50df33d6ac3ff9e28697320
org.wso2.maven	maven-car-deploy-plugin	5.2.17		1d3d1714c00ef10fbd825c660594ab153b84dc4f
org.wso2.maven	maven-car-deploy-plugin	5.2.18		0446f4135f31ce05630e5f13a603cf6f67858076
org.wso2.maven	maven-car-deploy-plugin	5.2.19		3b2f88f132cd8151584fef612203a5d44cccfcc9
org.wso2.maven	maven-car-deploy-plugin	5.2.2		97d7c2bbbb857e970d54caa00b132220395153fb
org.wso2.maven	maven-car-deploy-plugin	5.2.20		b6f26e55676f0dccfcaa58e214ac48516e964c1d
org.wso2.maven	maven-car-deploy-plugin	5.2.21		28ae7ee9e4ba9324dfc43c1be02ca5c9866ad9bf
org.wso2.maven	maven-car-deploy-plugin	5.2.22		e630df36a20d2da49ace6a261e08c387a06fe2f1
org.wso2.maven	maven-car-deploy-plugin	5.2.23		e8ecf5cd0b0f42a5d3a5037465de2fb0f473dcff
org.wso2.maven	maven-car-deploy-plugin	5.2.24		a02d29ee7d16cd755c46d9262299628e917f9a9d
org.wso2.maven	maven-car-deploy-plugin	5.2.25		d9f1fc12c337ae2b5842ce3722e62426b3039a55
org.wso2.maven	maven-car-deploy-plugin	5.2.26		340ea7c5f1cc6f11b4cdc83f1e7f8af0f249b2d4
org.wso2.maven	maven-car-deploy-plugin	5.2.27		577235ba94981da01502ef3ea4b3444621ce0d34
org.wso2.maven	maven-car-deploy-plugin	5.2.28		a15d2c2862a5741a6594630d256419053b030b95
org.wso2.maven	maven-car-deploy-plugin	5.2.29		ed8b7ebb78481249538f025a0033f3675b0fa183
org.wso2.maven	maven-car-deploy-plugin	5.2.3		ffd52333573b0110a593d7e3a0fc973295bd6cb2
org.wso2.maven	maven-car-deploy-plugin	5.2.30		3301543ec7d8ede768c4831dfc366e3c93ae5d6e
org.wso2.maven	maven-car-deploy-plugin	5.2.31		e59586806b4832b471bd12d69a5315b496c9bfb7
org.wso2.maven	maven-car-deploy-plugin	5.2.32		f3d0e6e5cd52177414fc10e7079ee02371417d50
org.wso2.maven	maven-car-deploy-plugin	5.2.33		562bbbfe2529174fcb7cd85a0101100ba725dc68
org.wso2.maven	maven-car-deploy-plugin	5.2.34		16bfffa4f3cc283489bbc27dfd9b790f5551b11e
org.wso2.maven	maven-car-deploy-plugin	5.2.35		f501e912c17efdd4ae013850236cc121c2c84c45
org.wso2.maven	maven-car-deploy-plugin	5.2.36		3f7c87642d04909ec8ca1fb352e1b08488f36a9b
org.wso2.maven	maven-car-deploy-plugin	5.2.37		fa63efee41934fc9deac163ef92e9cadb0e909b0
org.wso2.maven	maven-car-deploy-plugin	5.2.38		9e9517bc5123b7c523e7e06e423360ec832ae19e
org.wso2.maven	maven-car-deploy-plugin	5.2.39		c4caddc10fdda2e84a7a391fd82089da3cfdda82
org.wso2.maven	maven-car-deploy-plugin	5.2.41		14f42e73f8f7964d00484b86db10e1e73d49966e
org.wso2.maven	maven-car-deploy-plugin	5.2.42		0605018588150a2b0dba32b5502593f7a92ab6dc
org.wso2.maven	maven-car-deploy-plugin	5.2.50		9d173c1a5e290542a59275db5587d6706e9388a2
org.wso2.maven	maven-car-deploy-plugin	5.2.51		ef67dfe9bf3f44d8c32b7481558d5fc36b1a283a
org.wso2.maven	maven-car-deploy-plugin	5.2.52		f807e58ad1ccf7984b6c7e1f1e39e346464b0790
org.wso2.maven	maven-car-deploy-plugin	5.2.53		02c7b84d5eacb49abb8b43165ed973f87aefb08e
org.wso2.maven	maven-car-deploy-plugin	5.2.54		2ca765a2ec824264e5cdd78315a63140f4717362
org.wso2.maven	maven-car-deploy-plugin	5.2.55		ccc646762daeffcc66851086f6adac4b2a65d878
org.wso2.maven	maven-car-deploy-plugin	5.2.66		d0df4e1f61d4c837716813d2238427acb844a716
org.wso2.maven	maven-car-deploy-plugin	5.2.67		962298a39306125d27cf8fbbb2ee0b4bc5ffbf7c
org.wso2.maven	maven-car-deploy-plugin	5.2.68		b0b446c9369fd2b69989463a937083924bdd3bb9
org.wso2.maven	maven-car-deploy-plugin	5.2.69		7621be4e127d17d5adc825bc2112ee13b64a1165
org.wso2.maven	maven-car-deploy-plugin	5.2.7		9f6bc90f558f91cbf65e8d089927ec7192aa101b
org.wso2.maven	maven-car-deploy-plugin	5.2.70		56c721d4817073c3b3d000c5ab95bd9a50d9560e
org.wso2.maven	maven-car-deploy-plugin	5.2.71		6f8fa8e19f9bdc3b2fce56bd6e72633ca454a6c1
org.wso2.maven	maven-car-deploy-plugin	5.2.72		96816e77de173259e9911f268364b70f53d157c5
org.wso2.maven	maven-car-deploy-plugin	5.2.73		b17641c838a29813b6971030af006d0caad08588
org.wso2.maven	maven-car-deploy-plugin	5.2.74		5447880828a1e4bf02e260521e4fce6e8415b4a2
org.wso2.maven	maven-car-deploy-plugin	5.2.8		8fb7b5c6fd0bcbc08605755322d98bbc79bf98d7
org.wso2.maven	maven-car-deploy-plugin	5.2.83		51dfe3c9fb6b94deb422b264d9e75af2088987c1
org.wso2.maven	maven-car-deploy-plugin	5.2.84		b3b07177e1aae1b3b819f601e97dd900b29acc85
org.wso2.maven	maven-car-deploy-plugin	5.2.9		645839a271329045ec44e9547553f7377649822c
org.wso2.maven	maven-car-deploy-plugin	5.2.98		e021abef716176143973f89cb652334bebc983e7
org.wso2.maven	maven-car-deploy-plugin	5.2.99		05fbc5cedef4835cc3141241303feb8e358b0056
org.zalando	jzon	1.5.0		f9e7e55c34e7ad843324118d79f9933f5ebb6cfc
ru.mars-lab	base-classes	1.1.0		N/A
ru.mars-lab	base-classes	1.1.1		N/A
space.x9x.radp	radp-jasypt-spring-boot-starter	0.1.3		bf978e9527c8ea0eae31592c6978e1f357dd0521
space.x9x.radp	radp-jasypt-spring-boot-starter	0.10		caa43e482d503dd47c2ff4feca180464086642bf
space.x9x.radp	radp-jasypt-spring-boot-starter	0.11		7ec1c305e21b12faa5ed173a4f4f5502ad8e89c0
space.x9x.radp	radp-jasypt-spring-boot-starter	0.2		0b862aeee8a4bf819e129317417bff585305a109
space.x9x.radp	radp-jasypt-spring-boot-starter	0.3		a4a28345b36f23bf47cc974f2e76323b0287f65c
space.x9x.radp	radp-jasypt-spring-boot-starter	0.3.13		2a3c067f38164f200de1a68ae74d5d056aa2cb1c
space.x9x.radp	radp-jasypt-spring-boot-starter	0.5		f76b3ef9f707308de75b0bd4f8c9b944dac1d110
space.x9x.radp	radp-jasypt-spring-boot-starter	0.6		d680ecc3d4b3b40544f9a540b01004ca30e503e2
space.x9x.radp	radp-jasypt-spring-boot-starter	0.7		b8df2b27fcef382ca77540a72995a0e5e6c9f269
space.x9x.radp	radp-jasypt-spring-boot-starter	0.8		32e3d4f1c6ea61ea43c6a53b9d1acffd42ef0af6
space.x9x.radp	radp-jasypt-spring-boot-starter	0.9		84e43cdc6147bea281044ecc70342b52b4132159
space.x9x.radp	radp-jasypt-spring-boot-starter	2.12		b1a617b209d57a4aaa90a8ac6fdd805edd4f1b62
space.x9x.radp	radp-jasypt-spring-boot-starter	2.13		a47e532a857d7a691c8d8fecf11af822d9b8e62a
space.x9x.radp	radp-jasypt-spring-boot-starter	2.14		58b309b6a21d88324ec9be8a0de865f5249b6654
space.x9x.radp	radp-jasypt-spring-boot-starter	2.15		20b220cf5b0f1fb9e0953d65b73066fc11e44efe
space.x9x.radp	radp-jasypt-spring-boot-starter	2.15.1		2776098adf6d66d65ac71e5fd86d633b2b02eedb
space.x9x.radp	radp-jasypt-spring-boot-starter	2.16		178a68b8d523ced70722e90764324d65dc4f0cf5
space.x9x.radp	radp-jasypt-spring-boot-starter	2.16.1		aa856ba7dc83db43c94f85370b91a9b291861e66
space.x9x.radp	radp-jasypt-spring-boot-starter	2.17		e2f080af18098be3b667e63d97b74118f20c893a
space.x9x.radp	radp-jasypt-spring-boot-starter	2.18		3661db60064de000ef72489e7c1f458798bba337
space.x9x.radp	radp-jasypt-spring-boot-starter	2.18.1		c8ddc5717517507bb37ee2919bfe856070e5557c
space.x9x.radp	radp-jasypt-spring-boot-starter	3.12		686287396f73bae32f856b25eaa5e740811a8fa9
space.x9x.radp	radp-jasypt-spring-boot-starter	3.13		607217f309ff21a46ded5a400b077b4f0f979a14
space.x9x.radp	radp-jasypt-spring-boot-starter	3.14		ff4c753c80155af46f9fd004d5fd0ac9c1d671b2
space.x9x.radp	radp-jasypt-spring-boot-starter	3.15		22252f30c7191a92e144f81b53f15295bb1a12c4
space.x9x.radp	radp-jasypt-spring-boot-starter	3.15.1		c68e34f92fa8125d7d52bfbe9162ad253bc6bbbf
space.x9x.radp	radp-jasypt-spring-boot-starter	3.16		48a40b7e7f37b6647f4bac288473412b53ef90dc
space.x9x.radp	radp-jasypt-spring-boot-starter	3.16.1		79a721fb0d2671fdf6eec9185116a82cd198189e
space.x9x.radp	radp-jasypt-spring-boot-starter	3.17		faab81b676aaa29d7ceaa2af1b42064ceafdb683
space.x9x.radp	radp-jasypt-spring-boot-starter	3.18		485c39213f9e2c806696c72cdb79e63c2ee9f612
