app.msign	qrsign-api	0.7		bd15b3d92a8c76c254ac6b6dc60464e501df2196
org.mvnpm	swagger-ui-dist	5.17.13		76da0dfd4d229653e05bb8d322fecf52240a2888
org.mvnpm	swagger-ui-dist	5.17.14		7ccf6a93cb86545e6d294ed8ae75d22c53e81e93
org.mvnpm	swagger-ui-dist	5.17.2		83c440ea5942bbc04b60934bee22d323508849c9
org.mvnpm	swagger-ui-dist	5.17.3		383ce3cdbf5171d18872799a2eca911a062b6c85
org.mvnpm	swagger-ui-dist	5.17.4		a55ad4c739e353b98a3a9d7ec70b322333c324e0
org.mvnpm	swagger-ui-dist	5.17.5		e306a51091cb2376cdec5274f0bab2fcce68f059
org.mvnpm	swagger-ui-dist	5.17.6		be09e6b273589d5c88f94be493f998907df364d0
org.mvnpm	swagger-ui-dist	5.17.7		65facdd43618236268db1f27783364c5ab740462
org.mvnpm	swagger-ui-dist	5.17.8		9998dbf5dc138471606496e063a44c6f32abef23
org.mvnpm	swagger-ui-dist	5.17.9		f803744d6102b71c04b214d141e2452cb9bf0285
org.mvnpm	swagger-ui-dist	5.18.0		a839c5f79b2ac57f0278255afb6d2ee4e7ee66a0
org.mvnpm	swagger-ui-dist	5.18.1		36044948b06058d71066a62e2449a16fab6b936c
org.mvnpm	swagger-ui-dist	5.18.2		86ab99f5da547693c991b4fe142f415f6b361686
org.mvnpm	swagger-ui-dist	5.18.3		1241c89f14450530f7cc6c38d7da83fff5b7abd8
org.mvnpm	swagger-ui-dist	5.19.0		9e6096a1cc82e3bfb72f7d9bf098891112aac8b8
org.mvnpm	swagger-ui-dist	5.20.0		e235061212fcc175ce5ebd2ce2124e960346077f
org.mvnpm	swagger-ui-dist	5.20.1		f331a5066d34be589fa33d1caa022f54992d5ac7
org.mvnpm	swagger-ui-dist	5.20.2		399f1e6e6e440f2a14a08d7d0d2ce96907d67830
org.mvnpm	swagger-ui-dist	5.20.3		762c67be4a7622f5938669c2f2ff2fc639e9e006
org.mvnpm	swagger-ui-dist	5.20.4		aacd4f12ff4e9458cd911fa0f8800878e9f067f5
org.mvnpm	swagger-ui-dist	5.20.5		9e047d158fea4b7fcdaab980b7cc78149f7ec744
org.mvnpm	swagger-ui-dist	5.20.6		600486a33ade0d1986b586176bc662c321582f52
org.mvnpm	swagger-ui-dist	5.20.8		fc5aae84f81472c9f7cf1722195fa4af509a8f50
org.mvnpm	swagger-ui-dist	5.5.0		d23a0522e694d8da72735def9779ad6472491fb6
org.mvnpm	swagger-ui-dist	5.9.1		81df62529ab98315c29a1f86d54dbabb8dda5209
org.mvnpm	swagger-ui-dist	5.9.3		6c840b5030ba7d916f723be45945b068dd38528e
org.mvnpm	swagger-ui-dist	5.9.4		80f0dbef804ed326f908cab8b1bb231beb177e29
org.osgl	aaa-core	0.1		49b6175a3baccc5e9c7eb871d457a9b06b0af137
org.osgl	aaa-core	1.0.0		f95e6ce12e07cbc25b2fd7c4a9ec81ed672f326e
org.osgl	aaa-core	1.1.0		f86beb80c14906def7204ca202e212b5d08e4cc8
org.osgl	aaa-core	1.1.1		06966478b5079877189d0e9ee93e4fbb5e82a722
org.osgl	aaa-core	1.10.0		be4d892262635bf92b908937d993f0c779d4ba32
org.osgl	aaa-core	1.2.0		d0b5503685b4452d68176e61b35ed6da8570d322
org.osgl	aaa-core	1.2.1		2bb873ad19d4b9a9468fd7ca45b3d2780fb60c1e
org.osgl	aaa-core	1.3.0		79fa2bf3b0512611e15cd5dcad56ff87b0c841da
org.osgl	aaa-core	1.3.1		a426b81d540c03ad19a97b8bee40ddec5657b0c0
org.osgl	aaa-core	1.3.2		d3b5d5acd54101e396ed10920f2094afe6c3a261
org.osgl	aaa-core	1.3.3		2ba4d25a1e4250298b92273101e67aa82e5ff784
org.osgl	aaa-core	1.3.4		68bca5c1acbad7e8e3aee7b1b84eaf3bca443fd5
org.osgl	aaa-core	1.4.0		b95b26162f1f41128b32fa8f7f9540e5f1b6ff4d
org.osgl	aaa-core	1.5.0		9b6f5281be3c260449feddd8301be3703f838415
org.osgl	aaa-core	1.6.0		a5eddbc7c2614fbe687cd2e2903929518db45055
org.osgl	aaa-core	1.7.0		2b0dacf8ab9e48adc56c891f4e23fed237b38af1
org.osgl	aaa-core	1.8.0		e82ec8e41935acc5f082355b6917c4dc94019b2c
org.osgl	aaa-core	1.9.0		b6b2d1e409daaec44a68eccf48b199a82dec3e0b
org.osgl	aaa-core	1.9.1		2a2744329d9176d5d9ea9f6592945aac97fc325a
org.romaframework	roma-core	3.0.0-BETA		985059f6c7a5b19fc640f577860004905cac0249
org.scala-lang	toolkit-test_native0.5_2.13	0.4.0		f549df4216043954103f2ef383151071f01988f4
org.scala-lang	toolkit-test_native0.5_2.13	0.5.0		0e7e2c5291fdec1f2386fa161e6b790e10a37836
org.scala-lang	toolkit-test_native0.5_2.13	0.6.0		2f82bb33438ef50f7aef3eba005101d55b7a7f2b
org.scala-lang	toolkit-test_native0.5_2.13	0.7.0		8d6dc5cb54670efbc41dc247ca9a654475d384a5
org.struckture	struckture-base	0.9.0		3e9d0da102cc42d59a7849365e7e64682150affa
org.tribuo	tribuo-classification-explanations	4.0.0		357a1182225550dc1230e712fe8518f38c5490b3
org.tribuo	tribuo-classification-explanations	4.0.1		d26cee91084941a1c6b6337cd418d937465172c3
org.tribuo	tribuo-classification-explanations	4.0.2		233235a1d0f6b541bd57cc52c98c7977d576f2a4
org.tribuo	tribuo-classification-explanations	4.1.0		71bd554e658d7b2fb836e516f75a40c937619c67
org.tribuo	tribuo-classification-explanations	4.1.1		fba97e7fdeef5861a43238525999f96b2c7d487e
org.tribuo	tribuo-classification-explanations	4.2.0		79125040b7e07ff103f21c9228cd3940c9a2f362
org.tribuo	tribuo-classification-explanations	4.2.1		a357c2d6ea8b8695d0644e08ce72b0055d9c1adb
org.tribuo	tribuo-classification-explanations	4.2.2		e1a3b75ad1f31e000cb274122ca1bc5a9f1875f7
org.tribuo	tribuo-classification-explanations	4.3.0		d76d35978c14721a3902f34af5c72652f128a311
org.tribuo	tribuo-classification-explanations	4.3.1		a4e77f93493fef2748cc964326ec9903110c7935
org.tribuo	tribuo-classification-explanations	4.3.2		ab7db566e77e1ab4a2e5b87c391deff7e212809a
org.typelevel	catapult-mtl_3	0.5.1		12a63a84480c61d1cf80fa28e5e603235a15dd36
org.typelevel	catapult-mtl_3	0.6.0		d6a61bc3fb61a2cf1c70613b9d559df64153a5af
org.wildfly.clustering	wildfly-clustering-tomcat-11.0-infinispan-remote	24.0.0.Final		ce0f7ed65bc7887640eedcd216bb97e24cb9e2fa
org.wildfly.clustering	wildfly-clustering-tomcat-11.0-infinispan-remote	25.0.0.Final		9f49379f88b19bb117bdb41894cbf4960a272221
org.wildfly.clustering	wildfly-clustering-tomcat-11.0-infinispan-remote	26.0.0.Beta1		47363a8b8fe0f958d871e3fe96cd4059707aadf1
org.wildfly.clustering	wildfly-clustering-tomcat-11.0-infinispan-remote	26.0.0.Final		c50f5e083e41174b1f2bbc2fcd95bc285b08683f
org.wso2.carbon.analytics	org.wso2.carbon.analytics.jmx.agent.ui	1.0.0		48aabcd6583c87565a169c473a8d27f35f570552
org.wso2.carbon.analytics	org.wso2.carbon.analytics.jmx.agent.ui	1.0.1		d8c67c95fb5438dab1a319319a9c08116316cef0
pl.iterators	kebs-tagged_native0.5_3	2.0.0		83221128a8efabbc30733383d8e8d1280a0e54c1
pl.iterators	kebs-tagged_native0.5_3	2.0.1		65319d8b2534e61c13731b38f667317dd76450f0
pl.iterators	kebs-tagged_native0.5_3	2.0.1-rc1		0e054d292038becf2e2c09d2703195c11be0859a
pl.iterators	kebs-tagged_native0.5_3	2.1.0		49a048c41e6fa6b5fc420b52399fe73100aa9f02
pl.iterators	kebs-tagged_native0.5_3	2.1.1		969d01b30d6b22171aa46d078755fb2213a645e4
pl.touk.nussknacker	nussknacker-base-components_2.12	1.1.0		ed58156eb8ad26b2af7b5f8641d469ccab2b800b
pl.touk.nussknacker	nussknacker-base-components_2.12	1.1.0	assembly	f836429df250f337961c0a25502245f92476fa34
pl.touk.nussknacker	nussknacker-base-components_2.12	1.1.1		9a39ca7edc8668280794c1914707174ffcde7945
pl.touk.nussknacker	nussknacker-base-components_2.12	1.1.1	assembly	e486820df444e1d3e004dae413a548073c7907c8
pl.touk.nussknacker	nussknacker-security_2.12	0.0.12		a25a462e65c15f7f537e59a56faff9f8789729a5
pl.touk.nussknacker	nussknacker-security_2.12	0.1.0		1b3457b94eac678b04e2a753ca37dd6877b7ba06
pl.touk.nussknacker	nussknacker-security_2.12	0.1.1		a42890648c3b3e6fe2c94e9c6d13a9963b4215db
pl.touk.nussknacker	nussknacker-security_2.12	0.1.2		6a76f678dbcf6dbfa565c7307eea633cb02546cf
pl.touk.nussknacker	nussknacker-security_2.12	0.2.0		8fb6f14b40a0bc20aad9106648ba78e0ae3de2a3
pl.touk.nussknacker	nussknacker-security_2.12	0.2.1		11e61a52097338971cec8c9d2675d2e34fec1ff9
pl.touk.nussknacker	nussknacker-security_2.12	0.2.2		051447c84f8915355a8636a4d16f097490d9a389
pl.touk.nussknacker	nussknacker-security_2.12	0.3.0		ea0da18c997bd1959e05356ed15f799ae8e4502b
pl.touk.nussknacker	nussknacker-security_2.12	0.4.0		ff9418b4e31489a43663d925a2ae16574c097424
pl.touk.nussknacker	nussknacker-security_2.12	0.4.0-RC1		ae469a2beb0d03438daf6185724dcaa56cc08193
pl.touk.nussknacker	nussknacker-security_2.12	0.4.1		ed15451c176e1e71499b995b2773799d216bd2ac
pl.touk.nussknacker	nussknacker-security_2.12	0.4.2		9bef7bfe16944e6f44670e9ceb36b304b4224df1
pl.touk.nussknacker	nussknacker-security_2.12	0.4.3		90bfd38091c84f3d8a5f4cf6ee93004649610f16
pl.touk.nussknacker	nussknacker-security_2.12	1.0.0		ab3d7af8a1e96678cbea2d29672adb2ba3d694e9
pl.touk.nussknacker	nussknacker-security_2.12	1.0.0-RC1		862f47e6cf121470c43b4eb108e00fada5b7ce13
pl.touk.nussknacker	nussknacker-security_2.12	1.1.0		5e5c52a2d9cffbecc82edc2e74146f7af841a5e5
pl.touk.nussknacker	nussknacker-security_2.12	1.1.1		2084bcd10ea7dd90a0fc836c8e45b77eafc128e8
pl.touk.nussknacker	nussknacker-security_2.12	1.10.0		d220bf2141d2cd38bf1a7fcc0fbaba26889c793e
pl.touk.nussknacker	nussknacker-security_2.12	1.10.0-RC1		d6abf08f94b4c93be15bc2fd7106a9184b2222e8
pl.touk.nussknacker	nussknacker-security_2.12	1.10.0-RC2		f2c4331b910f350b921b57cf33dafde5eb08c63a
pl.touk.nussknacker	nussknacker-security_2.12	1.10.0-RC3		1407dd0f2b2804112bc015f1ab3e134a861a42c9
pl.touk.nussknacker	nussknacker-security_2.12	1.11.0		5350aff3225944e55eb9585ec613eb3fca7fa8e8
pl.touk.nussknacker	nussknacker-security_2.12	1.11.0-RC1		e71cb2f54be3efba51f812e5c3164185b331e412
pl.touk.nussknacker	nussknacker-security_2.12	1.11.1		52cd8b807f12257dac140378da36be132bcd8336
pl.touk.nussknacker	nussknacker-security_2.12	1.11.2		b1d23e1d11c0453f307592b834fe425b06de8bbe
pl.touk.nussknacker	nussknacker-security_2.12	1.11.3		e6cf1862eeff4dee28a5c39fa106d4b255b219ac
pl.touk.nussknacker	nussknacker-security_2.12	1.12.0		6b86904bcaebdbb74f6f6582e17fa3ff0e5928ca
pl.touk.nussknacker	nussknacker-security_2.12	1.12.1		0c8f895f8fad34005c2c688938a115eb3ae25986
pl.touk.nussknacker	nussknacker-security_2.12	1.12.2		eda7d318a8131fb4f60098b1cda0fc7cbdeb1799
pl.touk.nussknacker	nussknacker-security_2.12	1.12.3		7753a08f3ddfbc280909eb74a771c00465cd66c1
pl.touk.nussknacker	nussknacker-security_2.12	1.12.4		bb0543d9d45c3c713da51a643c41756a64cacdb6
pl.touk.nussknacker	nussknacker-security_2.12	1.12.5		acf21f639f995005a00e0e809413201cf164c891
pl.touk.nussknacker	nussknacker-security_2.12	1.12.6		fb8ba38daf8383b4ec032efb54a5a68a95a861f1
pl.touk.nussknacker	nussknacker-security_2.12	1.13-RC1		53e6d0fbf36d28a1806b597c7403a94d2cbcfd7e
pl.touk.nussknacker	nussknacker-security_2.12	1.13.0		af8239e9c4800a45fc6e647fffec5384801eb7fc
pl.touk.nussknacker	nussknacker-security_2.12	1.13.0-RC1		a282999ef4a7fac6df28c23fc64ecb345988cad5
pl.touk.nussknacker	nussknacker-security_2.12	1.13.0-RC2		1b1790f0b908667d3c9852819521ce4552627fd3
pl.touk.nussknacker	nussknacker-security_2.12	1.13.1		bc3e406ba4b816b03f3c70a06f93aa19b736a96f
pl.touk.nussknacker	nussknacker-security_2.12	1.13.2		153eb745fd464111ac0eae21bce8505ed13b9300
pl.touk.nussknacker	nussknacker-security_2.12	1.13.3		75c189c5919a205f5b4c11e4196eb70257e9733a
pl.touk.nussknacker	nussknacker-security_2.12	1.14.0		9f2c144aeb5cfbe44655da20c399a126b1909423
pl.touk.nussknacker	nussknacker-security_2.12	1.14.0-RC1		a86fb53bbab4d84027ccd19f0dd3693063f7177e
pl.touk.nussknacker	nussknacker-security_2.12	1.14.0-RC2		89ba894bc0262283133b9c7bdd0c9b3263137e86
pl.touk.nussknacker	nussknacker-security_2.12	1.14.0-RC3		f0c7dcde9a6827d8fd0c1030fbfc8dfd9827f57c
pl.touk.nussknacker	nussknacker-security_2.12	1.15.0		27884b5c36a78b4afa35ebc51e49fa6f24da905e
pl.touk.nussknacker	nussknacker-security_2.12	1.15.0-RC1		02adba92a2e8965680394e319e3fbf3bafd81874
pl.touk.nussknacker	nussknacker-security_2.12	1.15.0-RC2		33bb9c4c22d334efd56d74b75c9442a95086fa95
pl.touk.nussknacker	nussknacker-security_2.12	1.15.1		90bdcecb26617995c8d1391d24323ccf7fc8b788
pl.touk.nussknacker	nussknacker-security_2.12	1.15.2		6441ec923ab95316600ec9c42dbf92da8a497417
pl.touk.nussknacker	nussknacker-security_2.12	1.15.3		ad685048ada91c45289093ad149e138097317fc2
pl.touk.nussknacker	nussknacker-security_2.12	1.15.4		fba353f53a606d5a3b6a44ede3bed770552583de
pl.touk.nussknacker	nussknacker-security_2.12	1.16.0		224df471a9b5c48dc8046dfb765a98eada1b22aa
pl.touk.nussknacker	nussknacker-security_2.12	1.16.0-RC1		9f6a802e00c4b21ce6e917cbc49940d03ef1adb4
pl.touk.nussknacker	nussknacker-security_2.12	1.16.0-RC2		b22fe0be75af5ab006b86f88830a18d9e8abe8ba
pl.touk.nussknacker	nussknacker-security_2.12	1.16.1		e7efc7d887e52948510c8dc09463289ddc1f7b1f
pl.touk.nussknacker	nussknacker-security_2.12	1.16.2		8a333e3b75cd5f1ceb366304097c4cc13e7b3bd3
pl.touk.nussknacker	nussknacker-security_2.12	1.16.3		7fdc315e052ff8d2c6c01d4f962d87ffe60d56b5
pl.touk.nussknacker	nussknacker-security_2.12	1.17.0		845599ea68a2b0aa90836ae97a9173348892c0fc
pl.touk.nussknacker	nussknacker-security_2.12	1.17.0-RC1		7153ac9eca636c2fb7e5596a25c12d9ea39ce145
pl.touk.nussknacker	nussknacker-security_2.12	1.17.0-RC2		3275b0345a94f07352217f96f132385cd6774a3c
pl.touk.nussknacker	nussknacker-security_2.12	1.18.0		65fa3f0f01a2eed3636dfd310d7879c91196cc3f
pl.touk.nussknacker	nussknacker-security_2.12	1.18.0-RC1		a0d692b002e5eedddff0dc5c6d03e4ee1f47c1e2
pl.touk.nussknacker	nussknacker-security_2.12	1.18.0-RC2		332b0097588c4717e57c5c9f73cbfec93b886cbb
pl.touk.nussknacker	nussknacker-security_2.12	1.18.1		4ff878bbb0819dc758bc6e5c8b9f6c9bbc603fd2
pl.touk.nussknacker	nussknacker-security_2.12	1.2.0		f71dd9265f195ee35f95aca71ae29cfb9ca57082
pl.touk.nussknacker	nussknacker-security_2.12	1.3.0		fa2303d30715a8556d8a3baacd67e0a21b940da4
pl.touk.nussknacker	nussknacker-security_2.12	1.3.0-RC1		2f736a8ec5338863eda7e5fdc5a4cb007081fbfc
pl.touk.nussknacker	nussknacker-security_2.12	1.4.0		33087bf6c5e111b902e47cc76681d34d57a46214
pl.touk.nussknacker	nussknacker-security_2.12	1.4.0-RC		898a1e5ff44480e057261c80be6cb29fddb1c5ef
pl.touk.nussknacker	nussknacker-security_2.12	1.5.0		5af0b630a41b1c104da302089944d34e62368995
pl.touk.nussknacker	nussknacker-security_2.12	1.5.0-RC1		cb8ab9fcd8c77db9ace2cf7ff409e4171b5201f9
pl.touk.nussknacker	nussknacker-security_2.12	1.5.0-RC2		871fc7edcbfaaf54eb5c1152994727d5b4ccce42
pl.touk.nussknacker	nussknacker-security_2.12	1.6.0		c5c0324de966eb91b775153d74c3266b3081a2fb
pl.touk.nussknacker	nussknacker-security_2.12	1.6.1		f71caad7ce7825a0383458c4837a217db5fd12ea
pl.touk.nussknacker	nussknacker-security_2.12	1.7.0		84182873b0710860bd7596e9a5cdf2d13b1da69f
pl.touk.nussknacker	nussknacker-security_2.12	1.7.0-RC1		daadc4c2ca3e61baadb0738262b3a24175349562
pl.touk.nussknacker	nussknacker-security_2.12	1.8.0		0ac2ae105f38092cf568049783df9f5d3df3f833
pl.touk.nussknacker	nussknacker-security_2.12	1.8.0-RC1		14707668019d2ed54b044d7ed9e91cafd401728e
pl.touk.nussknacker	nussknacker-security_2.12	1.8.1		b5d0cda05764521969a4de5e29d4e9fbe526d619
pl.touk.nussknacker	nussknacker-security_2.12	1.8.2-RC2		34462c3b0ca6bec001123f0c46fde467199e9d80
pl.touk.nussknacker	nussknacker-security_2.12	1.8.2-RC3		9d223d6def82da19f7628c87f76b27b56f3ae504
pl.touk.nussknacker	nussknacker-security_2.12	1.8.2-RC4		400d59fe7282648e033b47b33478b103610e934b
pl.touk.nussknacker	nussknacker-security_2.12	1.9.0		2b49a488036eaa2224f6fb0e155823ccf2a23cff
pl.touk.nussknacker	nussknacker-security_2.12	1.9.0-RC1		25a6b9a12c009e668b16ffb2cec158643696b017
pl.touk.nussknacker	nussknacker-security_2.12	1.9.1		820ad02c20bca0d54cfa55100fa133f91b1b2c44
pl.touk.nussknacker	nussknacker-security_2.12	1.9.2		6e33090d8d5e1b0717f9139de3a45a60a34faae5
ru.ok.tracer	tracer-heap-dumps	1.0.4		N/A
ru.ok.tracer	tracer-heap-dumps	1.0.5		N/A
ru.ok.tracer	tracer-heap-dumps	1.0.6		N/A
ru.ok.tracer	tracer-heap-dumps	1.0.7		N/A
ru.ok.tracer	tracer-heap-dumps	1.0.8		N/A
tech.esphero	http-wrapper	0.0.1		7e8c7168557c03b22c758f9cb0fe1cc208c6be6f
za.co.absa.spline	spline-core	0.2.2		1238e37d62b73e8435a7148debd16840bae6ea92
za.co.absa.spline	spline-core	0.2.3		b61cca54bf6d56a0b57c8b559aadef55942c71a6
za.co.absa.spline	spline-core	0.2.4		2a72ded488720de300bd8a2e4fb2214e62be6470
za.co.absa.spline	spline-core	0.2.5		f9a2cc20e9dd55e48a6d65da65d1dc3ad91035d7
za.co.absa.spline	spline-core	0.2.6		8dee77bd1fe68424e9b71221cb032bcbf99c44d3
za.co.absa.spline	spline-core	0.2.7		5a6abcd85ae2aca12ec0c6641e2081faed820bbe
za.co.absa.spline	spline-core	0.3.0		c6b16a6e58df4cee2864681119aabfd8ae593b46
za.co.absa.spline	spline-core	0.3.1		4cfbc37019fc2c1a2e7845354bdfec0004e7ea75
za.co.absa.spline	spline-core	0.3.2		31b51e577c25fb0230d27d4cbc2ccca05ad5b66a
za.co.absa.spline	spline-core	0.3.5		725d568aaa5d856638fe534395414edb0e7d6093
za.co.absa.spline	spline-core	0.3.6		df98fdce055744c8e44b9869869ce8851722eed4
za.co.absa.spline	spline-core	0.3.7		5e004895486c3277d4e203aff2ddbd0a7a7db194
za.co.absa.spline	spline-core	0.3.8		7a014456ffa0bdc93716bf90e7948976bd53f9a8
za.co.absa.spline	spline-core	0.3.9		e7d13f1cd209f124591f02a6ea3d85e8b927d936
