activespace	activespace	1.0		bdcb8c8d5283884b24f6a237303100bd52d4bdea
io.github.vigoo	zio-aws-honeycode_3	3.17.59.1		6773f9438ef2cff3b5eee3d7339c02091eaae6ff
io.github.vigoo	zio-aws-honeycode_3	3.17.61.1		25d2d17a15520e79a6b1161276761b2ead58dd97
io.github.vigoo	zio-aws-honeycode_3	3.17.61.2		8a9a6ff2ce336b134007408868b32a4812451ade
io.github.vigoo	zio-aws-honeycode_3	3.17.62.1		b3ac64c15778164eee70caf7d7c7f0a230c87051
io.github.vigoo	zio-aws-honeycode_3	3.17.63.1		a74dddd3fc838a168f2c38a3c6a8a8d7110c7b4b
io.github.vigoo	zio-aws-honeycode_3	3.17.63.2		f91b2278265b84075bff752fb075cca758486520
io.github.vigoo	zio-aws-honeycode_3	3.17.64.1		5415c6fe5658ddbaf858a54d70991d2ab217a436
io.github.vigoo	zio-aws-honeycode_3	3.17.65.1		bae1c935e3c48f1b76ff9e0ca6388ab1e29d2d2a
io.github.vigoo	zio-aws-honeycode_3	3.17.68.1		f4c98101fb63559b1a5262b7ff8c7f96d2f6b6a4
io.github.vigoo	zio-aws-honeycode_3	3.17.70.1		6859018d4a773a7890e3a4f4b9a3ea2f511e5698
io.github.vigoo	zio-aws-honeycode_3	3.17.71.1		12bbb1e30e0438c7ebf7c8051822d7ef8900b2bb
io.github.vigoo	zio-aws-honeycode_3	3.17.71.2		943ca50e2ca1ec7b3a15193b0b80dfd96d1993ec
io.github.vigoo	zio-aws-honeycode_3	3.17.71.3		33885cc798b5ee27d0408541fbf510a3154b1007
io.github.vigoo	zio-aws-honeycode_3	3.17.74.1		39d7c8c97d9c845c42c28a35be13ec8d4742e754
io.github.vigoo	zio-aws-honeycode_3	3.17.75.1		fbadbbf63c970c23a5f77dff9822eff14fa5e92c
io.github.vigoo	zio-aws-honeycode_3	3.17.76.1		be02ea1a0ace4a9c137241f2ec0e88a3c50b5ee2
io.github.vigoo	zio-aws-honeycode_3	3.17.77.1		4923e6d2743fac7c1c3d7c5342459555898d354e
io.github.vigoo	zio-aws-honeycode_3	3.17.78.1		12a36da3bdaf8d052805804d85a533102a7aed3f
io.github.vigoo	zio-aws-honeycode_3	3.17.79.1		90cfe078076e7e7cf705fca177a2719c7e07c1c0
io.github.vigoo	zio-aws-honeycode_3	3.17.8.1		3db5890487a77ab31d6c3f50a5cb54bea0a5fd47
io.github.vigoo	zio-aws-honeycode_3	3.17.8.2		9c2a93cb206782b24975e5b85ac0f8737805ed5a
io.github.vigoo	zio-aws-honeycode_3	3.17.8.3		149f14742d78c7162ef49b52da2207fb3d67749f
io.github.vigoo	zio-aws-honeycode_3	3.17.8.4		68327cdfd3553ddf1c4f9b653b1453f3aa193893
io.github.vigoo	zio-aws-honeycode_3	3.17.8.5		82a59afc45d986910a641cc9ca4c9d2251f94efc
io.github.vigoo	zio-aws-honeycode_3	3.17.80.1		2e4f0d581c51fe1f007916e63e209a81c21cba74
io.github.vigoo	zio-aws-honeycode_3	3.17.81.1		94199a9e77aede1beb2497a5a00bb92ef8ef4071
io.github.vigoo	zio-aws-honeycode_3	3.17.87.2		7231ab3d5a43a98e76d7ef1b6cddd50b8a320022
io.github.vigoo	zio-aws-honeycode_3	3.17.88.1		4fed0d189a465e95755a9d5736209ebba70ef442
io.github.vigoo	zio-aws-honeycode_3	3.17.9.1		ab19aa1cf2657ef41fa8ce796b0f119ed0566550
io.github.vigoo	zio-aws-honeycode_3	3.17.90.1		df663bc4e993f837e3c81b4945ab2e58efe8e236
io.github.vigoo	zio-aws-honeycode_3	3.17.94.1		6ddf3e130503c5fdebe8aab6dfde3ec5482b01a2
io.github.vigoo	zio-aws-honeycode_3	3.17.94.2		74edf1dc89085c961c03b0742381645c3c4c88b8
io.github.vigoo	zio-aws-honeycode_3	3.17.97.1		71cb4fe5629e59fa02ff81cbd7e74f2483d30531
io.github.vigoo	zio-aws-honeycode_3	3.17.98.1		08f19df29421624456f14421675657fcb4cbf7a7
io.github.vigoo	zio-aws-honeycode_3	3.17.99.1		825e34ccac478d512df9e011433b74f8cdc36420
io.github.vigoo	zio-aws-honeycode_3	4.0.2		1fe417e99becd188268a575398a40b644542710c
io.github.vigoo	zio-aws-honeycode_3	4.0.4		c56bfc3b0b5b704ae2eef26cc66ebc2edea1612a
io.github.vigoo	zio-aws-honeycode_3	4.0.5		d96faf690d6235d9c402dda1ce14594ce5d0ab36
io.github.vigoo	zio-aws-honeycode_3	4.17.104.1		8433da47c9bf67928fd55a9aa5a265015a8d98e1
io.github.vigoo	zio-aws-honeycode_3	4.17.104.2		754179d4fac85c810bee7bd8b5cbb6cb85486ec6
io.github.vigoo	zio-aws-honeycode_3	4.17.280.4		d453f7e1f0bf6dc851b087204f0ab9377b1d1028
io.github.zhangzih4n	datetime-watchosarm32	0.1.0		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.1.0	metadata	4b762a32ebde66d891e4fe1f1f1ed8a6a4ec64fd
io.github.zhangzih4n	datetime-watchosarm32	0.1.1		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.1.1	metadata	80e86728e8cd873918ead8e2d4a20a6eae31c341
io.github.zhangzih4n	datetime-watchosarm32	0.10.0		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.10.0	metadata	535a9e18fc33d771b7feb4eaef3a94af8ee58c03
io.github.zhangzih4n	datetime-watchosarm32	0.3.0		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.3.0	metadata	de565e18a1fc76adeb91381cd65c07eee1797070
io.github.zhangzih4n	datetime-watchosarm32	0.4.0		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.4.0	metadata	74b7eb8cb0a5e70a4263cecdace17fdf6fee40fa
io.github.zhangzih4n	datetime-watchosarm32	0.5.0		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.5.0	metadata	5180c8c0772fcdb4f52246a2ada2736210eec710
io.github.zhangzih4n	datetime-watchosarm32	0.6.0		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.6.0	metadata	21e1d7aa21245334bb907cac0da1645248a1c5f7
io.github.zhangzih4n	datetime-watchosarm32	0.7.0		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.7.0	metadata	1a7a7b4a71d795ff00f1b21c97f168f9d230daf0
io.github.zhangzih4n	datetime-watchosarm32	0.7.1		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.7.1	metadata	a0633f7dcf8b3695c6528960c0d82b2105f10aa9
io.github.zhangzih4n	datetime-watchosarm32	0.7.2		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.7.2	metadata	197ea1b36fb21ba08595c35ad54209fb33eefc7c
io.github.zhangzih4n	datetime-watchosarm32	0.7.3		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.7.3	metadata	f79026c45a35b86ac441b1c82f1b37d47b68785b
io.github.zhangzih4n	datetime-watchosarm32	0.8.0		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.8.0	metadata	7ff26f1ace4f69de4bf1a158d07b19737e88a7c6
io.github.zhangzih4n	datetime-watchosarm32	0.9.0		N/A
io.github.zhangzih4n	datetime-watchosarm32	0.9.0	metadata	cbd7f7b4d3fd4883e44bd32d1c2bdebc3e7bea4f
io.github.zrq1060	test-point-annotation	0.0.1		50d2a4b3fb3700563fd5c30f4575d7313b8584a5
io.github.zrq1060	test-point-annotation	0.0.1-alpha01		815d0a90820734108e008bf3ee71dd009f5e898d
io.github.zrq1060	test-point-annotation	0.0.1-alpha02		d3ee9f3bd000ab1e595349b8da0ff3c12a439d32
io.github.zrq1060	test-point-annotation	0.0.1-alpha03		979386ed16790360bd2c29e5884e05c25b8264ff
io.github.zrq1060	test-point-annotation	0.0.1-test1		aafbbd713dfc69a4979a90e18451800b5d524162
io.github.zrq1060	test-point-annotation	0.0.1-test2		64f3df6a309f2367477c30967e941281c33eb7a1
io.github.zrq1060	test-point-annotation	0.0.1-test3		99865a86ea03a505a0a77b204f5389ecd716000e
io.github.zrq1060	test-point-annotation	0.0.1-test4		23075f5f9c3b5cd0ce666730bf607fe9eba37e55
io.integralla	xapi-scala_3	1.0.0		c2021aa90e6d14c49175f37b81ff4ebaab154450
io.kevinlee	effectie-test4cats_2.12	1.15.0		20fbfa3604e5faadedf7c95a236d957b8d7f0cf9
io.kevinlee	effectie-test4cats_2.12	1.16.0		e3208f80c2eb5a0b27163eccf0e735ecbfc81240
io.kevinlee	effectie-test4cats_2.12	2.0.0		960634469015adddec73c735a58243766fd9823f
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta1		7271d2c3ec5bf5a277e8d5b4f4b7869f735f3e6a
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta10		804b70970d431496d9b9d0121fd9b859d6314fbc
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta11		a14447bdc6e8adec7e9256b95cb273a50a1301a2
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta12		e041efcd6c9f25234e52b5b323a642aa3df6bf74
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta13		bee8c9761bcb4d2c801c62216e15632db16562a9
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta14		3539e2aeb09831675ad882b0850a216f4d2b66b6
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta2		0b2ba46ef0be0b816b81049b870291bb123de118
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta3		0c30706d353bf6bb8a03f9f8b1a2aa8444f1ee9c
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta4		6f7a06a892712b438a5e84126b80c5119dd0cd0b
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta5		0b601503a5e4f28d790b59227d7ef1bbb60d6862
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta6		ca9c83fd2831b21a8d2d789a9960125277ed2d25
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta7		55c61173b601785cafa217b282bb8fe371a4ea1b
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta8		bc307ccafb32216a324dccc64c9ccbc7cff67334
io.kevinlee	effectie-test4cats_2.12	2.0.0-beta9		e33a2da1e568dcc089c1aadf052b84c49a08f0b5
io.monix	monix-gcs_3	0.9.0		432fc36626ce8f5f905daaf9553ca5f83d982b13
it.maicol07.spraypaintkt	ktor-integration-android	0.1.0		N/A
it.maicol07.spraypaintkt	ktor-integration-android	0.2.0		N/A
it.maicol07.spraypaintkt	ktor-integration-android	1.0.0		N/A
it.maicol07.spraypaintkt	ktor-integration-android	1.0.0-rc1		N/A
it.maicol07.spraypaintkt	ktor-integration-android	1.0.0-rc2		N/A
it.maicol07.spraypaintkt	ktor-integration-android	1.0.0-rc3		N/A
it.maicol07.spraypaintkt	ktor-integration-android	2.0.0		N/A
it.maicol07.spraypaintkt	ktor-integration-android	2.0.0-2.0		N/A
it.maicol07.spraypaintkt	ktor-integration-android	2.0.0-rc1		N/A
ky.korins	blake3_3	2.5.2		4b679f233e273b3e3625921b57592fcddb8eb0eb
ky.korins	blake3_3	2.6.0		5768c76f407947d8cc7977522ba0d548368953e4
ky.korins	blake3_3	2.6.1		f9c2ad628e7f1d9a940e33415a5abb69f6794dcb
ky.korins	blake3_3	2.7.0		27c49e3aadf1af98acfac99c7d5805d28ff6a271
ky.korins	blake3_3	2.8.0		f266aa067fbb1f24deeeccd567815893ae7cf73e
ky.korins	blake3_3	2.9.0		a0082263217f32cc9cab5dbd109985cec4707b49
love.forte.simbot.util	simbot-util-api-requestor-ktor-jvm	3.0.0		da45561fd0c2f87eb4d8965c6b05972dd22b817b
love.forte.simbot.util	simbot-util-api-requestor-ktor-jvm	3.0.0-RC		807ec8be6d9fd7eb5e763a7625f8a855dd3294b9
love.forte.simbot.util	simbot-util-api-requestor-ktor-jvm	3.0.0-RC.2		1c0cb60e961cd9153df55c74a3ee4481b8b73640
love.forte.simbot.util	simbot-util-api-requestor-ktor-jvm	3.0.0-RC.3		1c0cb60e961cd9153df55c74a3ee4481b8b73640
love.forte.simbot.util	simbot-util-api-requestor-ktor-jvm	3.1.0		da45561fd0c2f87eb4d8965c6b05972dd22b817b
love.forte.simbot.util	simbot-util-api-requestor-ktor-jvm	3.2.0		da45561fd0c2f87eb4d8965c6b05972dd22b817b
love.forte.simbot.util	simbot-util-api-requestor-ktor-jvm	3.3.0		4188606a27812a7a827c2decd40078d11a35ebb0
love.forte.simbot.util	simbot-util-api-requestor-ktor-jvm	3.3.0-beta1		4188606a27812a7a827c2decd40078d11a35ebb0
nanocontainer	nanocontainer-servlet	1.0-beta-1		7ee41f684840e17b22fff54c5e6635134fc77d0f
nanocontainer	nanocontainer-servlet	1.0-beta-1.pico-1.0		f50859e456b0a32c8983ebddaab0349184f9021a
net.wicp.tams	tams-component	1.0.0		N/A
net.wicp.tams	tams-component	1.1.0		c3bcce3e1627de2b4315d037f5ffdd9a864ccc70
net.wicp.tams	tams-component	1.2.1		61188366556b0437132bfd5a0cac69bba66fe37d
net.wicp.tams	tams-component	1.2.2		ed7578276a9d3d6eba2153f85d2ade5e1a877eb1
net.wicp.tams	tams-component	1.2.3		55867be5312189d6cd5adc2740de297d9dd05094
net.wicp.tams	tams-component	1.2.4		e3fbe8881a0e884a8091246cab4a7a1841138f8c
net.wicp.tams	tams-component	1.2.5		98278bf6311b6dd7b5867cd3522d9db15418ffa6
net.wicp.tams	tams-component	1.2.6		9581db4c9f62b677e5468a989e062b6e5b2bd2be
net.wicp.tams	tams-component	1.2.7		efec18de0c198eca5fa33ede198ddd2b56367aed
net.wicp.tams	tams-component	1.2.8		3fb6ebe7db71be2e40adc857ba5f3b2980fda1dc
net.wicp.tams	tams-component	1.2.9		bb79e8f2a6cdaf60b7dacfff54608ff047de509e
net.wicp.tams	tams-component	1.3.0		a7de45fffd507ac13ef2b0c4356b50795b63d092
net.wicp.tams	tams-component	1.3.2		ec6580777e0fc5edd1a9e0f2fd8dc0a894b1e18d
net.wicp.tams	tams-component	2.0.0		0436d9ae5a62ebd22fc23785c2db4d0215414ed3
org.anyline	anyline	8.3.7		N/A
org.anyline	anyline	8.3.8		N/A
org.apache.nifi	nifi-file-resource-service	1.23.0		962fe3662a5b86b81ff10972387c1b4803584c5e
org.apache.nifi	nifi-file-resource-service	1.23.1		8a73a3efc20d72688e7be05b4cd35615297120be
org.apache.nifi	nifi-file-resource-service	1.23.2		2acdf03877bd7b22ff753b0986f695606ece6357
org.apache.nifi	nifi-file-resource-service	1.24.0		5e827dff1b1ca99898d3a0e5b33be301588468ee
org.apache.nifi	nifi-file-resource-service	1.25.0		c937f5406aba4f1fd0ffaeff56f3c4518197dec3
org.apache.nifi	nifi-file-resource-service	1.26.0		4353ca83513f5c1f30caaf4f105fc70258ad34ec
org.apache.nifi	nifi-file-resource-service	1.27.0		9efd6a82ae9caac5a8e9fbdac20c742a4c94098c
org.apache.nifi	nifi-file-resource-service	1.28.0		1b39ab6776126661343c4ac1799039dc3c1b316a
org.apache.nifi	nifi-file-resource-service	1.28.1		33e076782c3f6fffd41892f3e597406374d8533c
org.apache.nifi	nifi-file-resource-service	2.0.0		b7ac463f90b4b344aa71af295161a1b72dba940a
org.apache.nifi	nifi-file-resource-service	2.0.0-M1		dd822551f6b4b0a10416bc691e7f1ef4c70fa5d4
org.apache.nifi	nifi-file-resource-service	2.0.0-M2		53c04e04d5b52f2226577b2a0faddd28b044a457
org.apache.nifi	nifi-file-resource-service	2.0.0-M3		c981e2f6ff3d4268dc103a4dc5bc6775e7c539fe
org.apache.nifi	nifi-file-resource-service	2.0.0-M4		63dc4c7b31327dade8ea5cb88323ad82ea3ebb02
org.apache.nifi	nifi-file-resource-service	2.1.0		f53c8e1a5ab2cb9a2ede51f070dbff1868b99ed1
org.apache.nifi	nifi-file-resource-service	2.2.0		a862a0ef35196dfd3d9fff46614fefb0d306301a
org.apache.nifi	nifi-file-resource-service	2.3.0		1ffbf97c62bc53aac016caa264aaf3fca00f4222
org.apache.nifi	nifi-file-resource-service	2.4.0		8626e396c816681859db16d7fd4745c5a59cc78c
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jsmpp	2.0_1		7e80e264e15389485cd9348889ce522c47207ef1
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jsmpp	2.0_2		37e077e4f6fddd12ef42017615582d171a7aef8e
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jsmpp	2.0_3		ec4f2ee94076442b54ef8aab9ba3ca79680ffd7a
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jsmpp	2.0_4		6211d1dd93fe87019554722ee51a1cfb0f1c0afe
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jsmpp	2.1.0_1		14816243434736ae1e979f219b9ad28b980a4b43
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jsmpp	2.1.0_2		5ebb6bd6fc9417f0e697a4298bfa918727be6490
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jsmpp	2.1.0_3		628550658634c2782fb27fc5e7578df93a1d9402
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jsmpp	2.1.0_4		b5975370fc937bd8712b2318565307b2fd595520
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jsmpp	2.1.0_5		ac09ca6d44a7c2ac58c09c3ef0bc4f29bce5e38a
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jsmpp	2.1.0_6		a98793b1ca8823c22b7f589956696c57b8a9afa6
org.apache.sling	sling-servlet-archetype	1.0.0		92a285aff6e352eba5a17e9816972e4effca98da
org.apache.sling	sling-servlet-archetype	1.0.2		64551d4fec2f7b9813ca52d16c55bffc63299f87
org.apache.sling	sling-servlet-archetype	1.0.4		0e8e5d2f4ec918de64feaebea60ca6f3a3886067
org.codehaus.mojo	jboss-maven-plugin	1.0		0b0987768972d160efd889942db9fdd3e14979a0
org.codehaus.mojo	jboss-maven-plugin	1.1		1a58e1e000b8f47be566bfbc0f44671eb034e62b
org.codehaus.mojo	jboss-maven-plugin	1.2		f26ca7388a66efa67aa61da5c52874f859af70b4
org.codehaus.mojo	jboss-maven-plugin	1.3		9cf312107ab5043073ecb8b5f6b6d2ee7b6da13d
org.codehaus.mojo	jboss-maven-plugin	1.3.1		a48eb4cfed4f6449e7bd827efb63aa5cfa37f841
org.codehaus.mojo	jboss-maven-plugin	1.3.2		b01e7d3e07a3591cd38919716094de1baa326329
org.codehaus.mojo	jboss-maven-plugin	1.4		ca3997905b077c3a2a498602b0b3c333138c9a52
org.codehaus.mojo	jboss-maven-plugin	1.4.1		4b23ab053fbd2ff29a3d24f894f22777af26b558
org.codehaus.mojo	jboss-maven-plugin	1.5.0		be5dbb8c143456163cea82efeb5b2a553e6c24e0
org.connectopensource	AdapterAuthenticationWebservices	4.0.1		3551ef05cb4cc967fe501123764b960b4918199d
org.connectopensource	AdapterAuthenticationWebservices	4.0.2		0c993b8d15da97e55e747b1a774e56150d037862
org.connectopensource	AdapterAuthenticationWebservices	4.0.3		558ec20e21c9f19d0d0bc1365f3009dad5b21eb0
org.connectopensource	AdapterAuthenticationWebservices	4.0.4		53f972f1b0227d0bc541d057e9534eba238c9893
org.connectopensource	AdapterAuthenticationWebservices	4.0.5		08ded8d8e7b4f9c8bf9944dcf2a0309a5100e4c9
org.connectopensource	AdapterAuthenticationWebservices	4.0.6		84eda0798dbd959b22660e4ca8325ff771ff774d
org.connectopensource	AdapterAuthenticationWebservices	4.0.7		0929c136fb6b8bf51afda8b33cce0a4f9a9fe679
org.connectopensource	AdapterAuthenticationWebservices	4.0.8		42508b921feae3d215bab2a231d1a82281124f58
org.connectopensource	AdapterAuthenticationWebservices	4.0.9		38f22ff6df00a11bead6c2de4cc56a66ba48a2f5
org.connectopensource	AdapterAuthenticationWebservices	4.0.9A		5dd1a9c1e8a756e757b16c1607070e240754b707
org.connectopensource	AdapterAuthenticationWebservices	4.1.0		685a03f6661d69120c58d4d42af3a03c547192b8
org.connectopensource	AdapterAuthenticationWebservices	4.2.0		de03963d86ca7c4da82c2feacafef1177d789dcc
org.connectopensource	AdapterAuthenticationWebservices	4.2.1		2f18659955806f9fae6ed657275104af079eb449
org.connectopensource	AdapterAuthenticationWebservices	4.3.0		8f284e9798adf77fc4fbe3ef66adcd797a3d8ada
org.connectopensource	AdapterAuthenticationWebservices	5.0.0		f0280d310ab7abf28b400298b4c67e85b4c269e4
org.connectopensource	AdapterAuthenticationWebservices	5.1.0		6a33fdb3e2e832dfccb978cfb1518838554d2b0a
org.connectopensource	AdapterAuthenticationWebservices	5.2.0		7a77f3194ea72d5b71501f33c5f78813d24f0c1d
org.connectopensource	AdapterAuthenticationWebservices	5.3.0		e930068610414c06630a90edd65f05dd5bc67a2e
org.gosu-lang.gosu.managed	gw-asm-debug-all	5.0.4		6277ad5d5cacbf835ea1f0463bedb8ebcd817146
org.gosu-lang.gosu.managed	gw-asm-debug-all	7.0		cee0ee1100192e1c1d0b79dde6ce76d2e87933eb
org.gosu-lang.gosu.managed	gw-asm-debug-all	7.8		e00465def678efc01e862f6906738979574cb635
org.gosu-lang.gosu.managed	gw-asm-debug-all	9.2		48011de1311168f5be0f0aa0bfdb2e0530155112
org.gosu-lang.gosu.managed	gw-asm-debug-all	9.7		cbad5a8e20d5f789613e5263b28103a279592964
org.graceframework.plugins	views-gradle	5.0.0		4c2678f9753942a4d16210b259fc482a893d2e70
org.graceframework.plugins	views-gradle	5.0.1		a3181b2fbbac4594d75c359e3b13051c9ca31e46
org.graceframework.plugins	views-gradle	5.0.2		ed9f5d7fb8a6145bf4c647df44ad07531f812b2f
org.graceframework.plugins	views-gradle	5.1.0		f667a29a7fc0a9bf775c24832a7bfdb542bab796
org.graceframework.plugins	views-gradle	5.1.1		ea57676944d4ff2491dbf89f341fab4ef4732fc2
org.graceframework.plugins	views-gradle	5.1.2		762c4b712083f8d8680846fab305078f052bb9ca
org.graceframework.plugins	views-gradle	5.1.3		1949688eda8f01b56159aa998fb502295d96713e
org.graceframework.plugins	views-gradle	5.1.4		13592717a38f6746f3ff541a000d65655d0fb2e3
org.graceframework.plugins	views-gradle	5.2.0		f2669395afcc8e3ef36b6a84dad3b294763f2965
org.graceframework.plugins	views-gradle	5.2.1		abcf30549c27af35e483482024e86cc0612d78e9
org.graceframework.plugins	views-gradle	5.2.2		dc2a6e428aa45e56687cb78091d2b9c0071e136f
org.graceframework.plugins	views-gradle	5.2.3		4ed58866b2bd7d48c4a244d537830679ec4abf47
org.graceframework.plugins	views-gradle	5.2.4		61685cae4877ee1d7e1e30012e5814ad7e068cab
org.graceframework.plugins	views-gradle	5.2.5		5f43a39eaf07562980eef0cca350040602219782
org.graceframework.plugins	views-gradle	5.2.6		14238d1f7c7b0e8ed880cf86b2c744a3ccef3114
org.graceframework.plugins	views-gradle	5.2.7		931cb6a50ca12eb85d9a11335f98b09de1bafcfb
org.graceframework.plugins	views-gradle	5.2.8		79fd003b0eeb7f8a2f00a2348cf246ac9422b555
org.graceframework.plugins	views-gradle	6.0.0		ad3f610873536d8faed3db1739719cafed5155b2
org.graceframework.plugins	views-gradle	6.0.0-M1		271bafa85a4eb48f4283a818e8ae8732f3c262d2
org.graceframework.plugins	views-gradle	6.0.0-M2		94e956c023e3b2127285296e5741c4e51fcc67fd
org.graceframework.plugins	views-gradle	6.0.0-M3		5dfc16e5b90921ae781a4620a72df048398ab474
org.graceframework.plugins	views-gradle	6.0.0-M4		4772468a42d1e0c069fd35aca908e441331fbf5f
org.graceframework.plugins	views-gradle	6.0.0-RC1		6a0e90e30d174e18324d469cf92e92294c060a00
org.graceframework.plugins	views-gradle	6.0.1		f3614897fa127db9c443146a04fa49b6d0e15f2f
org.graceframework.plugins	views-gradle	6.0.2		48905870b7ac2b1f11210bc3fa4f70750c23a51e
org.graceframework.plugins	views-gradle	6.1.0		84027b4db5cb952efeda6bfafcc415055bdbfc39
org.graceframework.plugins	views-gradle	6.1.0-M1		37b4e4f2287f4d58c926b7926e7a505fe9b8bef0
org.graceframework.plugins	views-gradle	6.1.0-M2		1768b9b611a616bb82fb08c6d445682f1e582fa2
org.graceframework.plugins	views-gradle	6.1.0-M3		e37b3f092137cee832085eaec763c2e51b82feb3
org.graceframework.plugins	views-gradle	6.1.0-RC1		7d10a793b417815a549b699c00dd0e6e93078686
org.graceframework.plugins	views-gradle	6.2.0		4c83eda00d4532b4ebc745435fdee4faa2741436
org.graceframework.plugins	views-gradle	6.2.0-M1		29b242fac40b200f461e40175e29780e6c70c6ab
org.graceframework.plugins	views-gradle	6.2.0-RC1		55f43911e14c127c76c561b25a51f70b2e5c68c4
org.graceframework.plugins	views-gradle	6.3.0-M1		cb479481351b55733f0176a62249ee82d7b7573f
org.graceframework.plugins	views-gradle	6.3.0-RC1		12f4d889b51d2934135fb5d9c56815247867a69c
org.hspconsortium.release	hspc-reference-messaging	0.1		N/A
org.hspconsortium.release	hspc-reference-messaging	0.2		N/A
org.jaitools	jt-contour	1.2.0		7494bab02dcd393e26bc72533cb4e3c2942cd85a
org.jaitools	jt-contour	1.3.0		4018b394559783a23d6e2bd272033d406ffa6e54
org.jaitools	jt-contour	1.3.1		c3bc204e2cf4c773c8d2734d3ad07b9e500e35e3
org.jaitools	jt-contour	1.4.0		2df274de5540073f05c6b20c5bfe69f8ad375180
org.jaitools	jt-contour	1.5.0		12bcb3a1f81f29f3401ba462b87a63f60e29de99
org.jaitools	jt-contour	1.6.0		4a59d32f5ae3896c8fbce4c8686ddc560a303a59
org.jboss.forge	arquillian-forge-core	2.0.0.Alpha1		b267468c87451a40a5f86edf9946276a3508c358
org.jboss.forge	arquillian-forge-core	2.0.0.Alpha2		a730a1ce45ec841655ed27e4db48217b9ab4598f
org.jboss.forge	arquillian-forge-core	2.0.0.Alpha3		a84cd7b20e3753092e4c5d32415dad424755e5f1
org.jboss.forge	arquillian-forge-core	2.0.0.Alpha4		6122056b4dc777b427e63b1dec0b6eed3c9cd17b
org.jsmiparser	jsmiparser-codegen	0.10		c943ba642c11158da43d9034cd54011f07e26b08
org.jsmiparser	jsmiparser-codegen	0.11		da71fc8619349bf952aaea0a6b70b15d0fbd5ca8
org.jsmiparser	jsmiparser-codegen	0.12		5bdb34741e4d78b9ce01832b6c9c02e8ef648b85
org.jsmiparser	jsmiparser-codegen	0.13		1ab66326786d4c983e788b304cccca048701e462
org.jsmiparser	jsmiparser-codegen	0.14		cc561295957bce802a83f3cbea25a5586a74ee96
org.opendaylight.genius	checkstyle	0.5.0		54d3cd771249b60a16e958a95b72a35266c2f29b
org.opendaylight.genius	checkstyle	0.5.1		7a037dc6f9c6e16f8e20797fac4caebe231e7ae1
org.opendaylight.genius	checkstyle	0.5.2		b815021791bd0d05fe124a1bd3ccd65e2c4bd5a7
org.opendaylight.genius	checkstyle	0.5.3		a0114b2cbb7d470e45f2eb45287b720cb058ace1
org.opendaylight.genius	checkstyle	0.6.0		1ba6a6d8a4ca36add555a0dd986a42910f2ed7c7
org.opendaylight.genius	checkstyle	0.6.1		8d489b0abbc5086ba4c17af9c7817123b4035d9e
org.opendaylight.genius	checkstyle	0.6.2		ddf09e2ebee6a4b817d55ef0ee3789f066f5d2e7
org.opendaylight.genius	checkstyle	0.6.3		80ee7bef04a948f81acdafc7ed40c98f29957af9
org.opendaylight.genius	checkstyle	0.7.0		838494155f7d145055bb744f96b23f8cfb7a5276
org.opendaylight.genius	checkstyle	0.7.1		3dd2b0cc9cfcb47ed1d8de272e08249075f2edbf
org.opendaylight.genius	checkstyle	0.7.2		faace14a69fc51b70d3710bb52e3835c800a27be
org.opendaylight.genius	checkstyle	0.7.3		2d4f263d4ed72d2bba5d55824c68c10c8cb2695f
org.opendaylight.genius	checkstyle	0.7.4		310bd27c3f3e1860de57aebbd7d5834e2cb16eb8
org.opendaylight.genius	checkstyle	0.8.0		ed017f14b4908e2c5164c5979cc7d414fee70be5
