ai.nextbillion	android-sdk	0.3.4		N/A
io.quarkus	quarkus-class-change-agent	3.6.0		73c3c83b3e54b2255aae04ad15698cf966f4e5bf
io.quarkus	quarkus-class-change-agent	3.6.0.CR1		860c97fb10096a68c137523e86f19b0290a04a05
io.quarkus	quarkus-class-change-agent	3.6.1		2cfbd4acc4a2c3c3c820daffb40fb26dfd635075
io.quarkus	quarkus-class-change-agent	3.6.2		40165e7dc3e52c73b8f9364dbd369f21ee977b91
io.quarkus	quarkus-class-change-agent	3.6.3		1764eff66dedaee50979fc6675edabd989d2c03f
io.quarkus	quarkus-class-change-agent	3.6.4		9995b177bb925572443b9483ef985768723ceff2
io.quarkus	quarkus-class-change-agent	3.6.5		589a66ba07f09934262c10fab6067b27e0e6e321
io.quarkus	quarkus-class-change-agent	3.6.6		40846a299a9e77eaed7ff88d219eb8edd8e486c0
io.quarkus	quarkus-class-change-agent	3.6.7		fcacb8f9bef9f9365d36bc8f67f5b3be9a63c282
io.quarkus	quarkus-class-change-agent	3.6.8		defd8e8c8f966b7608ecc71b5f509325e40426ba
io.quarkus	quarkus-class-change-agent	3.6.9		53372d3ffa0f27f515447bbd0447df8edcf23437
io.quarkus	quarkus-class-change-agent	3.7.0		c5cbb6e821a13bb9f015441a90de00bb3fc0ffbd
io.quarkus	quarkus-class-change-agent	3.7.0.CR1		8ffa895677298a1e20079a6bd21bc3823897c006
io.quarkus	quarkus-class-change-agent	3.7.1		f19bd1cb0194846e60b5e969c2574ea90e63bba1
io.quarkus	quarkus-class-change-agent	3.7.2		ed6a3eca066f2b591e0d3637637c2a4034f35700
io.quarkus	quarkus-class-change-agent	3.7.3		3a221b8a07fd132151fecd5e3b95d9625920e701
io.quarkus	quarkus-class-change-agent	3.7.4		47c8a6ed098d6a32b5a708505a2595490e18108c
io.quarkus	quarkus-class-change-agent	3.8.0		cf2cf4568be48249258ca3d4b910bda0f1e06c11
io.quarkus	quarkus-class-change-agent	3.8.0.CR1		49ec09dc9a48b177210bc855717b159a0348c504
io.quarkus	quarkus-class-change-agent	3.8.1		0d133f106db9a5e95c1dd59d7b75d5d194b35745
io.quarkus	quarkus-class-change-agent	3.8.2		e5cccf41de8c3eb4e389588d86e9c5fccbdfcba7
io.quarkus	quarkus-class-change-agent	3.8.3		5b4aa401c2db0d55b8b0d6ab25ac4aa5bd0558ff
io.quarkus	quarkus-class-change-agent	3.8.4		650e14a9ea9221b4e24c417b3f63df5b77f15798
io.quarkus	quarkus-class-change-agent	3.8.5		05478d800718d117143aceb9e2e1f5b510bb56cc
io.quarkus	quarkus-class-change-agent	3.8.6		2b3032071c585b116e6eaa4a77b2723de989642f
io.quarkus	quarkus-class-change-agent	3.8.6.1		9a8b331ba27e6efa61243793de6996902a1f29d9
io.quarkus	quarkus-class-change-agent	3.9.0		1e3d27f13baf500ee6fdea2a2160830cd6c5dc2f
io.quarkus	quarkus-class-change-agent	3.9.0.CR1		c17ba4b1f66f5d1d4a902f1c47c15015e30f75ae
io.quarkus	quarkus-class-change-agent	3.9.0.CR2		f0578f173a555597602fe6f0373dc0ca1da61110
io.quarkus	quarkus-class-change-agent	3.9.1		2603676a1dad266397ceca7a27d1c63d9a9cedd1
io.quarkus	quarkus-class-change-agent	3.9.2		3567fcba014ac6055a4e2a115b6e5b2d7542fe3e
io.quarkus	quarkus-class-change-agent	3.9.3		15e2f116816e58868ae68671705b18656288885a
io.quarkus	quarkus-class-change-agent	3.9.4		af602bf6f35cfa3782f9df7318e8664f35bcdfcf
io.quarkus	quarkus-class-change-agent	3.9.5		1dc943d0f37505cf1079e7b9287d01fb85d40365
io.taig	flog-http4s-client_2.13	0.10.0		4c60ee6219944b8d123ed823e4550e01c93ee673
io.taig	flog-http4s-client_2.13	0.10.1		f78d4c8af29da8ec351af383648a5e86240975a4
io.taig	flog-http4s-client_2.13	0.10.10		a6ab2a590bc89ca3c61c5e3c231c508156c28386
io.taig	flog-http4s-client_2.13	0.10.11		c7ec8baf3698576ba9a8dc9853ac431ca302147e
io.taig	flog-http4s-client_2.13	0.10.12		8f9c162ee446efaa9b2e1fe89f2cefe6c3590cb8
io.taig	flog-http4s-client_2.13	0.10.2		48e0422743911038dcd5ec1bbecc38395b0ceead
io.taig	flog-http4s-client_2.13	0.10.3		9efb5eadb01a10b8456527af30ca05ca51e2cd3a
io.taig	flog-http4s-client_2.13	0.10.4		39e75f94c7b2d6cce86f89a4087189db3c41275d
io.taig	flog-http4s-client_2.13	0.10.5		c3af69caddc9d334e2abccd3fcbcfadfdd847563
io.taig	flog-http4s-client_2.13	0.10.6		b85a7889ae153e0436a782bd6789b92793e5cf0b
io.taig	flog-http4s-client_2.13	0.10.7		fcc8e69ea5b13a2b412929c7fd443e01b410f56d
io.taig	flog-http4s-client_2.13	0.10.8		338d8fe14aeacadfbe520a5ba07869cbf650b738
io.taig	flog-http4s-client_2.13	0.10.9		5a4c18221d0718141918d95e2be5f17f6a7dfea4
io.taig	flog-http4s-client_2.13	0.11.0		00761a328fa46ec8e4bce31db9ef899bbca63a47
io.taig	flog-http4s-client_2.13	0.12.0		9038200762fe2aac21cbbf108d0bff8102ce3b11
io.taig	flog-http4s-client_2.13	0.12.1		1153330a6359b4e29ac43c05ca135447cdbaca87
io.taig	flog-http4s-client_2.13	0.13.0		4e33f25922534037aefbbe5501aa33606ab33b60
io.taig	flog-http4s-client_2.13	0.13.1		d576cff1fd37313ede4020b974d9e4b9d9a59f45
io.taig	flog-http4s-client_2.13	0.3.2		18c3cba49c7178429c2a3dd06abe248d3c4b3ea3
io.taig	flog-http4s-client_2.13	0.4.0		98fcff69b5b2d960bb943ff79fab7946c1880551
io.taig	flog-http4s-client_2.13	0.4.1		0b38221b1dc949503786c1682057e25a2b4012fc
io.taig	flog-http4s-client_2.13	0.5.0		a0d2f280492875d27ca7bc9db23eaa2c51b487b5
io.taig	flog-http4s-client_2.13	0.6.1		328f9fdc1eba0788ad81e3c5592ca7c0d3044772
io.taig	flog-http4s-client_2.13	0.6.10		78949ea287c7c04487a626b9f94c6a6cc48a4316
io.taig	flog-http4s-client_2.13	0.6.11		7fbee59d05778bb376a8f2c116493be12d426b3f
io.taig	flog-http4s-client_2.13	0.6.12		80cd272fbcf641c61c4998f1fd7d013912fcd261
io.taig	flog-http4s-client_2.13	0.6.3		fbec0c590c5870eabe07d854db93e2b1753815ce
io.taig	flog-http4s-client_2.13	0.6.4		2e10cad0c8e5f2837957a8bf0018399be3bfcffc
io.taig	flog-http4s-client_2.13	0.6.5		cf32fb2ea2f98c5fa8138b1196f7edaac18125b6
io.taig	flog-http4s-client_2.13	0.6.6		0201e2a8a51ea4cc74c45722967f2534522d5db9
io.taig	flog-http4s-client_2.13	0.6.7		d7d14b841ba2c3ad757ffc29a89d2335903fbb24
io.taig	flog-http4s-client_2.13	0.6.8		7d3f1aa6ebfd031eab6dc7c0a2ebd4241b18f9f8
io.taig	flog-http4s-client_2.13	0.6.9		c5889c06dcd1fb045aa81f4ea83c7adac9e23b8f
io.taig	flog-http4s-client_2.13	0.7.0		47239c37e26746c1aa01bb6b61c7ce8276557cc4
io.taig	flog-http4s-client_2.13	0.7.1		16d22037291f29d749e0cd714c1bb4a891d63924
io.taig	flog-http4s-client_2.13	0.7.2		8f108155d55f0459f02a0381b2d880f732445768
io.taig	flog-http4s-client_2.13	0.7.3		a729b76417ce727b5821c2255014c3665bb6be82
io.taig	flog-http4s-client_2.13	0.7.4		21f8c70295ad337d70a39c7ef218d8c8008356ee
io.taig	flog-http4s-client_2.13	0.7.5		d8245a74b1364f34474568373e925bc3bca16792
io.taig	flog-http4s-client_2.13	0.8.0		f2fabfdada9be2c0c4bc82a179469ab86d679434
io.taig	flog-http4s-client_2.13	0.9.0		aea09bc7e903d6a5b7aa92de3c6c0f51cb828259
io.taig	flog-http4s-client_2.13	0.9.1		6406e049bf048aaad32c9d8ddbba09b402158dbb
io.taig	flog-http4s-client_2.13	0.9.2		bfb1e5c0415f3a5c88791baccc056c1211a1ff6a
io.taig	flog-http4s-client_2.13	0.9.3		af49333530dc0644590ef3e336ec0c4081a6cb88
io.taig	flog-http4s-client_2.13	0.9.4		2d7ea1db6b68ac28af89547137a01d07146cdf16
io.taig	flog-http4s-client_2.13	0.9.5		ce9e5f94a188f0a2a8ea78026f903e5c7db30a95
io.taig	flog-http4s-client_2.13	0.9.6		4e49b91595158d386b394c4df7d8b5e2ad2cc2e4
io.thundra.agent	thundra-gradle-test-plugin	0.0.1		1a964c2dee6604bcccf70d8c27414827c30d2b22
io.thundra.agent	thundra-gradle-test-plugin	0.0.3		d985b525b7e62e26a7d097e623b67e780c2d5b6f
io.thundra.agent	thundra-gradle-test-plugin	0.0.4		6fb987149ba1c7d873c172ae0dc9329f52522c1b
io.thundra.agent	thundra-gradle-test-plugin	0.0.5		2fb4b8423cacd26c32f97e86bcd5928a4d4e9d69
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.24.0-v2-473-0		1e81b3be6e9cbc0ef31f272ed0e74eceafd379e3
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.24.1-v2-473-0		ebcdda4ac56243b3588579f7c052d4733761add5
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.24.2-v2-437-0		8ca6366b89757816ab0c6a1d90589007ad45bfd4
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.25.0-v2-518-0		a6135ffe0a82347d0b679b612d256c501fde74c5
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.26.0-v2.524.0		057685d42bb442da635f44612b01b6a238c6d89e
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.26.1-v2-524.0		d5b71d92e21373fe1e1c708870edde91d2951839
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.26.1-v2.524.0		9e24c4b89f855bb9b829daad3bb436853b7288d1
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.27.0-v2.571.0		23493aaa7c63eb828e75732bc2d7393395f0591d
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.28.0-v2.596.0		4de264e490bd585815346dbcc2c377f779d2a494
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.29.0-v2.624.0		56cabd2184d17a628eb86b0862b67d06e30f906c
net.exoego	aws-sdk-scalajs-facade-mediapackage_sjs0.6_2.13	0.30.0-v2.715.0		8e4f2ecf2f99cb1f0e5fb07ea5165e03f3994b6c
net.liftweb	lift-json	1.1-M5		da494b9c5ad07f74d5d21d447d13dd27e0c5b6bd
net.liftweb	lift-json	1.1-M6		ea0d54ffbaaceef79054dc64b0d1e9fa825d212d
net.liftweb	lift-json	1.1-M7		610dce4c774dc610b42c2466c23afb28a00c4cfc
net.liftweb	lift-json	1.1-M8		90d2ed4469ccd05b3a6e49c3e797dd4951daf8cd
net.liftweb	lift-json	2.0		b19b0f0cf305cdd7cadcda121b62a8a268f221fb
net.liftweb	lift-json	2.0-M1		d6e4eaf31a8e57fc94ccea7ef11e2291e71216c9
net.liftweb	lift-json	2.0-M2		e68deadea0267bdd9e78f07d6ae53d9650c4e74a
net.liftweb	lift-json	2.0-M3		9320d75137fcc394ab5984f42cb0452b5498469e
net.liftweb	lift-json	2.0-M4		c80fc345eb68af713ebe902be1500ef60cf72911
net.liftweb	lift-json	2.0-M5		bfcfc768f1bb6d242d017f387c0bcaa60ca1054c
net.liftweb	lift-json	2.0-RC1		256760e03e964daee28f6f1bc0cd76e08300d146
net.liftweb	lift-json	2.0-RC2		35985dfceb625abf3f6d6434a11ae3eed341d3e4
net.officefloor.persistence	officejdbc_h2	3.0.0		77e224ba6fcce20dbb0155a45f782abda2602ba6
net.officefloor.persistence	officejdbc_h2	3.1.0		9acc289baebcdabd96113c4f44eca7653c7285f0
net.officefloor.persistence	officejdbc_h2	3.10.0		ffbfe230098c9b53a9861860c693e92cc9defd3e
net.officefloor.persistence	officejdbc_h2	3.10.1		abe1bc548bd7a950b5f425ca3bbd9b9d65d632b5
net.officefloor.persistence	officejdbc_h2	3.10.2		39d5732511555fbc55ad9d49e8dd0648e46e0a0c
net.officefloor.persistence	officejdbc_h2	3.10.3		8029999e877db02b946c8645d27f16e7e172a79b
net.officefloor.persistence	officejdbc_h2	3.11.0		5066d68cf73a42b0d4338731cb2354c69fe5b5c9
net.officefloor.persistence	officejdbc_h2	3.12.0		cc5257121f1407381e251ad4e97796501392af9d
net.officefloor.persistence	officejdbc_h2	3.13.0		cb210434543011b7ccd8441fa70c74db1cccfd98
net.officefloor.persistence	officejdbc_h2	3.14.0		614b6b61677da878ded47f8c2bf174a7fe75adce
net.officefloor.persistence	officejdbc_h2	3.15.0		80b0595f8b4fd76971904e8f63e4d5f963276632
net.officefloor.persistence	officejdbc_h2	3.16.0		fece09b712ae954232df01584050b9c39b335dda
net.officefloor.persistence	officejdbc_h2	3.17.0		db69070162a66b006886f3afaf4df5a80965db0a
net.officefloor.persistence	officejdbc_h2	3.18.0		79ded27cdbe93e79a530c18ba2ec4fee20e8b333
net.officefloor.persistence	officejdbc_h2	3.19.0		f66fd3e9215edbb9061cf41d3460f50ec3e44248
net.officefloor.persistence	officejdbc_h2	3.2.0		a17323846b81c1260fa0690502d4eb3a71c1cb29
net.officefloor.persistence	officejdbc_h2	3.20.0		7420fef52e85f9835c63dd66bb642aa5741eb123
net.officefloor.persistence	officejdbc_h2	3.21.0		548235644d951887e3d2c55e004134c72a5a36e7
net.officefloor.persistence	officejdbc_h2	3.22.0		ddaca22f9a7f5dcb26ecf3dc0dace044926f37d9
net.officefloor.persistence	officejdbc_h2	3.23.0		260def6026a010b62b7243fdbdf10c1723242a33
net.officefloor.persistence	officejdbc_h2	3.24.0		90808b685a32f8147c070a485ac7ec4abdc203b4
net.officefloor.persistence	officejdbc_h2	3.25.0		d8b504306c230a1938813d534dc4e1f4aac19576
net.officefloor.persistence	officejdbc_h2	3.26.0		7f1232517ab8e27d76ee541c2cfd4d58798184c6
net.officefloor.persistence	officejdbc_h2	3.27.0		ca4a1863605bbd0ce7e630ac455e3e59d5279724
net.officefloor.persistence	officejdbc_h2	3.28.0		b23f621965b94e928a7ce776baa6d09488f16b86
net.officefloor.persistence	officejdbc_h2	3.28.1		72bcd457449d523dc3fdc32ce0fecef2b6c85b54
net.officefloor.persistence	officejdbc_h2	3.28.2		0bf4e2817c2ac8b228b844f5886daa48d6d4da14
net.officefloor.persistence	officejdbc_h2	3.29.0		129c22c0dc9322f61f40986858fd4817068fd7a0
net.officefloor.persistence	officejdbc_h2	3.3.0		882cc777bd7b3119327022cc2a4b193cd814f1b1
net.officefloor.persistence	officejdbc_h2	3.30.0		c981d920c8869c5dcdb34eabf85344220d7d16c7
net.officefloor.persistence	officejdbc_h2	3.30.2		e6e24f96458b0a4d72cf5b54afba914a8baf9b19
net.officefloor.persistence	officejdbc_h2	3.31.0		b3e2297a0bf58671dd2b5a1fc9a5626e780df862
net.officefloor.persistence	officejdbc_h2	3.32.0		b789847c004c32324ce663685758ec4348521f2e
net.officefloor.persistence	officejdbc_h2	3.33.0		5c68f3141f75b0f26cf1e5e8279f0009f72191ad
net.officefloor.persistence	officejdbc_h2	3.34.0		df8cae44192bb070603d6f80df9070fbd0f9248c
net.officefloor.persistence	officejdbc_h2	3.35.0		7f3a60b3e02163bdcbe8bd9ed87e7e404a9137c9
net.officefloor.persistence	officejdbc_h2	3.36.0		f65ce431b02a01d078933d96d2fee019ffc32bc8
net.officefloor.persistence	officejdbc_h2	3.37.0		6a4fab4b2d53a7513f68a39439843a312fe5466f
net.officefloor.persistence	officejdbc_h2	3.38.0		60e57bb345e4308b2de83b4eff35a716f59a625b
net.officefloor.persistence	officejdbc_h2	3.39.0		64ad8282f31f2a42936456118a41dbe6ca86639b
net.officefloor.persistence	officejdbc_h2	3.4.0		a18546e4f7c79e00ac123193468431e153c1a089
net.officefloor.persistence	officejdbc_h2	3.40.0		6e52e55319bcc5e668f38732106720e699ef71bf
net.officefloor.persistence	officejdbc_h2	3.5.0		e1ecf98a6af49c4fac2ed5a697ec7b9853516937
net.officefloor.persistence	officejdbc_h2	3.5.1		c2e7c9869ceaab0010ebde85449c83b76f3d527d
net.officefloor.persistence	officejdbc_h2	3.6.0		517f29ce7029291a3015bf0025db5b4c2b3f6a04
net.officefloor.persistence	officejdbc_h2	3.6.1		7b2c345db5f608c3640fa56756b9de48e08bd979
net.officefloor.persistence	officejdbc_h2	3.6.2		8688344f9c9c5bcbec5b8bb675cdfb2118bf607a
net.officefloor.persistence	officejdbc_h2	3.7.0		2c04caf75d984df56fa8b64ac9e2daad140cc81f
net.officefloor.persistence	officejdbc_h2	3.8.0		daba8776bf046309cee67defa4420c9e287e5055
net.officefloor.persistence	officejdbc_h2	3.9.0		35c046177d04084b540461b1a142b5caa7ceb5bd
net.officefloor.persistence	officejdbc_h2	3.9.1		36217fbccf1dac40cd07235b8163c8763f742544
net.officefloor.persistence	officejdbc_h2	3.9.2		4ca32c66c0c77cae66c9f4c60d0aed3fb3df0665
net.serenity-bdd	core	1.0.10		071a911d4d7a95ac73f4b14c243eed61643aa564
net.serenity-bdd	core	1.0.12		e0dee6ff4cc64702d592818c89cba83024d55dc3
net.serenity-bdd	core	1.0.13		72665f734bb63f6737100a9cf30bcbe42ca6af80
net.serenity-bdd	core	1.0.14		ed63b21ad079d6163f29c12357b70d1aba77a0ff
net.serenity-bdd	core	1.0.15		41a4936e908f289107bb43711ea1c4c7f6c0ee3c
net.serenity-bdd	core	1.0.16		e5cd6d3bf34a6d78c420a300f0afa35ad53c1414
net.serenity-bdd	core	1.0.19		ea858f2490c51a80e7c0a63761657b56056b3d01
net.serenity-bdd	core	1.0.21		838cf0abe6cf15660a7c27a20fec2efe9942d3fd
net.serenity-bdd	core	1.0.22		81e24c2cb2a88129dee3792f15169c8e9b75b364
net.serenity-bdd	core	1.0.23		a828ffdade259bf04506461790ff8b387367ee77
net.serenity-bdd	core	1.0.24		c024c9cb143f91b17ef229e12577dfee7b445646
net.serenity-bdd	core	1.0.25		dd096d44b06d9563d08ada971226ce670c5f9425
net.serenity-bdd	core	1.0.26		9fc7c9610d84a1346eef32fb6c00f3d06813c354
net.serenity-bdd	core	1.0.27		09795969c722ea255189bd159961c4c8736e700e
net.serenity-bdd	core	1.0.28		fc6dea4244851401f2c5eba3f3cf7c9715c58c6b
net.serenity-bdd	core	1.0.30		50126241a0de04a71d0d7f0538b620cf9c55c61f
net.serenity-bdd	core	1.0.31		877c54bf011986371d2f4db71ad7129d20b89b44
net.serenity-bdd	core	1.0.35		01c4a03f821f9ef70bbea7116415204db9015e79
net.serenity-bdd	core	1.0.36		4e3b1967fb947b88e9120b75ea14044c4a28d870
net.serenity-bdd	core	1.0.37		529a43541507c4a4972efdab1cd2ea32e3a4b50f
net.serenity-bdd	core	1.0.38		a639860ee74d7d70077a8a4caba6407c76789435
net.serenity-bdd	core	1.0.43		6f87b5527355fce7a2b0f0ac20c7ff4aa87e1818
net.serenity-bdd	core	1.0.44		029be72cf5332e811a7d2b1d1493ba5c4aa35204
net.serenity-bdd	core	1.0.45		e6ab3171a86e852d62ef2b360389f1db580ab051
net.serenity-bdd	core	1.0.47		d5b8ef21f93e16e216789b546d29ee3453ec0b45
net.serenity-bdd	core	1.0.6		8fb63d048a48f00c963c1aa453db24f2abd0d5d3
net.serenity-bdd	core	1.0.7		cabd4cd2c650b7a9bdf796eb46fa48a77f154e9d
net.serenity-bdd	core	1.0.8		63eecfadab5ca7f459223b27db5d42d3ab1d274e
net.serenity-bdd	core	1.0.9		02f01edbb8db963f4a83911c559cb7b8c0846b34
org.apache.camel	camel-example-sql-blueprint	2.14.0		7e5b9a8a6c40554a38c42e53d7bfd369ac56c828
org.apache.camel	camel-example-sql-blueprint	2.14.1		f04d3de04ccd0d817055559490ca42ee34cf735d
org.apache.camel	camel-example-sql-blueprint	2.14.2		529932745d0b8bd51ea676ec217f14c3fa0abc72
org.apache.camel	camel-example-sql-blueprint	2.14.3		8a3e16700938fb41522eff6ef5ba9c5311a3b095
org.apache.camel	camel-example-sql-blueprint	2.14.4		10a5b74753a54a8add77c0dd311b45408bdb3052
org.apache.camel	camel-example-sql-blueprint	2.15.0		51814c7db91a819565205eb572ceee1fd78eeaa9
org.apache.camel	camel-example-sql-blueprint	2.15.1		c55b1802ea2058b5aa07ddf44ce97257298c5e92
org.apache.camel	camel-example-sql-blueprint	2.15.2		af112ef9df72e1e0a57c74590edb95d43b947a58
org.apache.camel	camel-example-sql-blueprint	2.15.3		0927fa5204b90e8a6a81bf7209996078a3b7d430
org.apache.camel	camel-example-sql-blueprint	2.15.4		0516ebf995e764e6542cf259f387969502362134
org.apache.camel	camel-example-sql-blueprint	2.15.5		5f65d92d3ee76ef634249f059a6722cd93ff48b5
org.apache.camel	camel-example-sql-blueprint	2.15.6		2375428e5d78774a918a42c8d353e5367039b936
org.apache.camel	camel-example-sql-blueprint	2.16.0		a03767363139506f0d65f85d8731c5d61cdc5125
org.apache.camel	camel-example-sql-blueprint	2.16.1		7a8c688366241c142fba67118a111d1f498534d3
org.apache.camel	camel-example-sql-blueprint	2.16.2		b4e4ea3a141afcfd769cefc2285dccc32b4af903
org.apache.camel	camel-example-sql-blueprint	2.16.3		411e654ef43eebb32279c96d6e4d18f270b77917
org.apache.camel	camel-example-sql-blueprint	2.16.4		524c4c01bdcd2d582cbda4698835b98163cfc1d3
org.apache.camel	camel-example-sql-blueprint	2.16.5		dcaede6d40fdb74f7a174bc369ab975c9d98f529
org.apache.camel	camel-example-sql-blueprint	2.17.0		3a84d8041683625fe64b619b9d2bdc0734373c62
org.apache.camel	camel-example-sql-blueprint	2.17.1		88c2ba816657d783d494ed3cc5ebbadd561687e4
org.apache.camel	camel-example-sql-blueprint	2.17.2		636e1f0f7e99be0c20f9efc29ec60df5d26d1447
org.apache.camel	camel-example-sql-blueprint	2.17.3		376d5c81abff296779ae5c24fbc81b90e23412e5
org.apache.camel	camel-example-sql-blueprint	2.17.4		18f5feed5e7b70e5bfb753cc081f83654661e54f
org.apache.camel	camel-example-sql-blueprint	2.17.5		02cd3bfefdb807029a7ed3b62ee6ef499e0a2da7
org.apache.camel	camel-example-sql-blueprint	2.17.6		a8ba6ce2f0a3add2fabea955cf2b86aea1367ace
org.apache.camel	camel-example-sql-blueprint	2.17.7		c6fa9408767a159838de23f6a4b77ad0e2e6f21d
org.apache.camel	camel-example-sql-blueprint	2.18.0		c4f6af2f2cc99087bf9c15bbcf315123e2e51fbf
org.apache.camel	camel-example-sql-blueprint	2.18.1		befd14200b6cb7562b67e11c255812798e30b4f6
org.apache.camel	camel-example-sql-blueprint	2.18.2		30354853f081f28680f7aa6a511baf3af3e5ee29
org.apache.camel	camel-example-sql-blueprint	2.18.3		ceb0a28d68e7a81aba3696b30e888360f6803f1e
org.apache.camel	camel-example-sql-blueprint	2.18.4		9fd444fa82ba69bf2f8587e86860015aaf13eae9
org.apache.camel	camel-example-sql-blueprint	2.18.5		0ba57986c395844398ae479b6d9302b7f68a9579
org.apache.camel	camel-example-sql-blueprint	2.19.0		b4ec2866d0782bde12499058db0ed895375d07ef
org.apache.camel	camel-example-sql-blueprint	2.19.1		80bde593e1e6edad153621433a7b98237851e0d3
org.apache.camel	camel-example-sql-blueprint	2.19.2		51474eb3a2c19f4ed0d3822caafe19816b15c038
org.apache.camel	camel-example-sql-blueprint	2.19.3		f85b68202597666bf1a49f06c121cf5d882a0a19
org.apache.camel	camel-example-sql-blueprint	2.19.4		ebbae40566bd828752485c631be4c2b090a6024f
org.apache.camel	camel-example-sql-blueprint	2.19.5		50eea2b884b44b024812daa0cc72d55716b59794
org.apache.camel.karaf	camel-hashicorp-vault	4.10.3		9b6295b0062c4ceb2a961bbeaf619a9561fa5765
org.apache.camel.karaf	camel-hashicorp-vault	4.7.0		f5445cd39ebc4dd0c80bc604a6343c2b6cac3614
org.apache.camel.karaf	camel-hashicorp-vault	4.8.1		981d602873322d1ab16abf1d88d46f73dbb83f83
org.apache.camel.karaf	camel-hashicorp-vault	4.8.2		47756be4001c45d8c6879c11dad49a9b371ba509
org.apache.camel.karaf	camel-hashicorp-vault	4.8.5		18578c5d44d411d0a92ca40982a8a5c7bb62d2c5
org.apache.camel.karaf	camel-hashicorp-vault	4.8.6		a4d91a16af1ff9292cbd9a5892ed7c29af90a04d
org.apache.camel.karaf	camel-hashicorp-vault	4.9.0		7f62846f2e5b479ae243f2cec852192677aac536
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	2.11.0		a3207d41c03f7f5dc194b73b2acd02e41602ff00
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	2.12.0		b4287cadc8b3a11c970f794af73eb243c7b3f834
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	2.13.0		c4157354aeed4c9bd4b48317e582697c009ee819
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	2.13.1		d80c3d0f960c10161bb4f383f8fd65c4e742cb24
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	2.13.2		5eb68e6e453cd4af675bb149399f066b265509e6
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	2.13.3		6bbb2faa053ede6ac4c6e33671f44b74c4e5afea
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	2.14.0		856b9d74ba52c4a7e0ce039a0f88defe2feb492b
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	2.15.0		a2e662970ba38265b3b63245e3fc1dd5afd70520
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	2.16.0		01f271f2387b47c378862b19f92efd00947acbd2
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.0.0-M1		ca553561bfa6af33f5491b562b384acace7379d6
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.0.0-M2		5ba06e1176521d8af44d8bb52913504b88b175c5
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.0.0-RC1		6fd96e4d85306b096bef3c37798e986bc3fbbe7d
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.0.0-RC2		edd5b479b76f53ba69fd0492c10252de5419b74f
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.10.0		5414d983f484a74e3d58baf11aebed948c28157f
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.11.0		c2b1a9a2b5aa327c19a3ddb8eb732031874258a5
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.12.0		108e38580840457a634fda27b7895f36cc5e9efb
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.13.0		16556094603f04f76b6ce9c6cfb1a9c73fc7a95a
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.14.0		16d02e9ecb4dcea564f9de16d4aa3a788a6dec5d
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.15.0		e99d269b261762bb98de330bb6f8ada8623aed3b
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.15.1		7285364632529dce1f49e41b2f550543218054c3
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.15.2		3cf66c4471c02fdfde435e5f6f3f725471a66e90
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.15.3		c30e01348a762e33303009f14d24f775085db82e
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.16.0		5081a3a5f1e5535dada2151be9be34b6d620e1be
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.17.0		77fc05157a2dddea805d304ed94f684033b70ed6
org.apache.camel.quarkus	camel-quarkus-hashicorp-vault	3.18.0		9a07e88d232d766bd5a5b24830a5544d2523d7a6
