ai.vocale	vocale	1.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.20.0		4f7720ddc76246e8be039f346f467805f11a0515
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.22.0		1f273a5f1f451802fce117a98a3e9d58098b6f58
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.4.0		e8d55dea403ecab40f5f7f2792f9160ec6eb464f
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.5.0		adfa781adc15006410605445cd6e0fc688eb2fd6
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.6.0		fa4b790124885ccfec540c53d6299cc39d5f072b
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.7.0		c97f6699ab3b1f14c317ed23ccfbc06ee686f720
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.8.0		6ee1452be931efb9c7d2a7987340a0f0431b6e69
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.8.1		fb9e4afb3b694c02c6f0749fd06535f5c3ed4916
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.8.2		18333db283b0ed114f713424bdb81df1d14779a1
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.8.3		3bfa9b6ba610006da2820869bf2b8f0aa473b8ee
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.8.4		7db816f7c502c12e2865df6347b584471b4de7b1
org.apache.camel.quarkus	camel-quarkus-stax-deployment	3.9.0		9b3291dd5fadcf9db078fdd3f1553cfb80473422
org.apache.inlong	sort-format-inlongmsg-rowdata-csv	1.12.0		a69d87105b9c87fbd7afa808c893fbe54e95cd0e
org.apache.inlong	sort-format-inlongmsg-rowdata-csv	1.13.0		faadab3cc45e69d20e951b1683f03416d6283406
org.apache.inlong	sort-format-inlongmsg-rowdata-csv	2.0.0		343d83059c757a8da47465bc41cb2996410d2e6e
org.apache.inlong	sort-format-inlongmsg-rowdata-csv	2.1.0		6e9770b65c1fa9b6970f2e081c7cd610606239e2
org.apache.streams	streams-persist-mongo	0.1-incubating		52bfb563b5d605996339da30b14717b54b5b79a0
org.apache.streams	streams-persist-mongo	0.2-incubating		9552f2f22d68094f0e5125fe47fd06b2ce8d5ba8
org.apache.streams	streams-persist-mongo	0.3-incubating		e59d62cb581348434b78b37b1dbd5985ee158d88
org.apache.streams	streams-persist-mongo	0.4-incubating		0115f5a1731b735652775e6756097de348ff3d11
org.apache.streams	streams-persist-mongo	0.4.1-incubating		81bec8e12734696cfcd4c90b2745dcdadd6243fd
org.apache.streams	streams-persist-mongo	0.5-incubating		e1cfdefb6eba5723b1c1c2899a50e0c3641e6b73
org.apache.streams	streams-persist-mongo	0.5.1		24aad27f3bef300f6eac98f023dd0d3acf9f36a9
org.apache.streams	streams-persist-mongo	0.6.0		49f8a2fe52849a825a6158740b92a89c0fe69481
org.apache.streams	streams-persist-mongo	0.6.1		3374e99daeb9ae965e0d9149d794ae0159039d1f
org.apache.streams	streams-persist-mongo	0.7.0		5d749048377c32920e972ac42e21fb8e03f55d93
org.dotwebstack.framework	example-rdf4j	0.3.0		616863aebc96344e4016ba3bf426e15e8f82f4a4
org.dotwebstack.framework	example-rdf4j	0.3.1		426124224e85f60044ac804d4eea07403f181de7
org.dotwebstack.framework	example-rdf4j	0.3.10		88ece72d726abf66078c5c0515e132c737891a96
org.dotwebstack.framework	example-rdf4j	0.3.100		ae81a3a30572e5bce87c5e9d64ec45a6e8bd0109
org.dotwebstack.framework	example-rdf4j	0.3.101		df1bea41ae02a028e5e873037a7bdba03224501d
org.dotwebstack.framework	example-rdf4j	0.3.102		26cfa14a9d77f492f8114512db68ce171b2764cc
org.dotwebstack.framework	example-rdf4j	0.3.103		88eeb06a02f92143250969defa05e91db5f1506f
org.dotwebstack.framework	example-rdf4j	0.3.104		7d12276490a4e1b1c1da1cdd775960e1d5efdab6
org.dotwebstack.framework	example-rdf4j	0.3.105		63e6aabed49aa98602dfca91e0a00615622fe711
org.dotwebstack.framework	example-rdf4j	0.3.106		916befeb338aac25a8712061185743728cca7768
org.dotwebstack.framework	example-rdf4j	0.3.107		02411e5bdcade74a105a59637b837ba916a1fe6f
org.dotwebstack.framework	example-rdf4j	0.3.108		532e8fce8968b9af38799a1a36a644d86d730234
org.dotwebstack.framework	example-rdf4j	0.3.109		623f59c3754749e48d858053d7179aae5bc5ceb3
org.dotwebstack.framework	example-rdf4j	0.3.11		157696ed48fc69c5a2b616db1fd2debbcc160cb1
org.dotwebstack.framework	example-rdf4j	0.3.110		c7c28f784d08c8231d112423ae035ea15fbf7dab
org.dotwebstack.framework	example-rdf4j	0.3.111		14950097327085f141e0b23524236e64f9a17b19
org.dotwebstack.framework	example-rdf4j	0.3.112		f5e836fbed3dd7537cf27967302dfa9935ac1a19
org.dotwebstack.framework	example-rdf4j	0.3.113		b6b023478e37e2047a4f3d72db5f656e9bb8efb3
org.dotwebstack.framework	example-rdf4j	0.3.114		c4b469f02a9c77597e41761c049a9a83d935960a
org.dotwebstack.framework	example-rdf4j	0.3.115		7481879a83f7f989323e2ec0094c9172f2c88581
org.dotwebstack.framework	example-rdf4j	0.3.116		1a24f780dd5e7cc1647bd00412585e537d60727d
org.dotwebstack.framework	example-rdf4j	0.3.117		ecd6209c79cdd9d7ed750c768ceb64a928dd8735
org.dotwebstack.framework	example-rdf4j	0.3.118		2c144992b7b36d430792e845d0e0b0a03eb979ae
org.dotwebstack.framework	example-rdf4j	0.3.119		85a11b3d04e3afad0a57ff0dde76d1d6c3e58c4e
org.dotwebstack.framework	example-rdf4j	0.3.12		81216b613e625ee8c8ad206614e9a2c4f2fb6845
org.dotwebstack.framework	example-rdf4j	0.3.120		ccbc8586e5e7b94be7eaf2350d6cd8693ce7a7c1
org.dotwebstack.framework	example-rdf4j	0.3.121		3994c5b86a703039a92435203dfd86a030f4cd0b
org.dotwebstack.framework	example-rdf4j	0.3.122		dbcdd017dcec42438d0f8858e2c03b36d4f8abda
org.dotwebstack.framework	example-rdf4j	0.3.123		52d142621e0446e4d629438f06cf83517d20e15e
org.dotwebstack.framework	example-rdf4j	0.3.124		faaef0b3e7d4211d0bfb3f570039f9faf1d2389b
org.dotwebstack.framework	example-rdf4j	0.3.125		6fa05237e78b6bf924d96e4452e1dc5320e1e85e
org.dotwebstack.framework	example-rdf4j	0.3.126		b877ff50fb0115ba239070b6b634e2735c40be55
org.dotwebstack.framework	example-rdf4j	0.3.127		fd2504604a89598f4cd322299368203c84d8d550
org.dotwebstack.framework	example-rdf4j	0.3.128		a00dccdfd8628848bcdd62eb4ca0adf9bd1a9627
org.dotwebstack.framework	example-rdf4j	0.3.129		a8b201d424a05c84eff2dabc0d874957f524bca4
org.dotwebstack.framework	example-rdf4j	0.3.130		b58c0f3071ba21f5dd2dd5bd675bc82ea9e40433
org.dotwebstack.framework	example-rdf4j	0.3.131		1e1730484f3d84773f9ab570ac1cef401a065069
org.dotwebstack.framework	example-rdf4j	0.3.132		589e3e06182ec2ab6fbed1ee40a2f239e625fb84
org.dotwebstack.framework	example-rdf4j	0.3.133		0f87f1b7a17521ede0c22e9796cd02920f669bba
org.dotwebstack.framework	example-rdf4j	0.3.134		d593bb52287f440b7383138836f8ce12fd14ebee
org.dotwebstack.framework	example-rdf4j	0.3.135		0c10347809c56fa810f91249ab9c5cd45151203c
org.dotwebstack.framework	example-rdf4j	0.3.136		87ca6d70e40c34ff9cf430943aa74a85e7496627
org.dotwebstack.framework	example-rdf4j	0.3.137		258b1a34d06204b0e9f78fe663d351725040de07
org.dotwebstack.framework	example-rdf4j	0.3.19		a1cf165abf55afba7174289218b0a7e88e9154cf
org.dotwebstack.framework	example-rdf4j	0.3.2		c011c59114c986a23628533fcf8a529c99ea014a
org.dotwebstack.framework	example-rdf4j	0.3.20		eb03b6bac91f94d41040964a46e0faf741c4c5da
org.dotwebstack.framework	example-rdf4j	0.3.28		9fd8e8214e2f8574b7c42fb9cd3237c0e3bd3ac0
org.dotwebstack.framework	example-rdf4j	0.3.29		c3a18f514c3896355aae13c8e35896b792339e24
org.dotwebstack.framework	example-rdf4j	0.3.3		2560a09aaf7b7677f0eb2581b615a7b5a2595cbc
org.dotwebstack.framework	example-rdf4j	0.3.30		eab30295b87e12f0c18eec09489dfc8de7524bac
org.dotwebstack.framework	example-rdf4j	0.3.31		717112cb419f134cc945d9a0da20a71ef89adc92
org.dotwebstack.framework	example-rdf4j	0.3.32		324fc0692d22d34921dc7f818538ea09bf8f26b2
org.dotwebstack.framework	example-rdf4j	0.3.33		659d9b91d0978f870eb72c4acfd9c39d3c88cb28
org.dotwebstack.framework	example-rdf4j	0.3.34		1e88d1e7bc50c2d990f62cb7fdb24f6f6198f2f7
org.dotwebstack.framework	example-rdf4j	0.3.35		c7d3c3c53e1c32ce4c5af871366fd41f0786eb64
org.dotwebstack.framework	example-rdf4j	0.3.36		9a073176c10d4752f11e911e96ba73ad882c9668
org.dotwebstack.framework	example-rdf4j	0.3.37		c673ce5f3ba8a895fdc7a6ddfaa7d6d1f6f05fb6
org.dotwebstack.framework	example-rdf4j	0.3.38		65d295a1f313759fbf6420c5e2923b4901f5063e
org.dotwebstack.framework	example-rdf4j	0.3.39		0de3cfe1d9c0534027440b455edce1c9c6a7874d
org.dotwebstack.framework	example-rdf4j	0.3.4		8acdf312a7f16316b1e6829cac98fecc24af01eb
org.dotwebstack.framework	example-rdf4j	0.3.40		7936a21798285df5c2affcfdbc2b72d2faae7f6d
org.dotwebstack.framework	example-rdf4j	0.3.41		bbf94bde22374779ed6227b72e6d66600c4932cd
org.dotwebstack.framework	example-rdf4j	0.3.42		d5cfd06efd67793600815513cde55319447674ff
org.dotwebstack.framework	example-rdf4j	0.3.43		354e01e86f52e63a3598f8ea73fe6b7d512fa540
org.dotwebstack.framework	example-rdf4j	0.3.44		d8c48716449abb370b0d74afa249d6515a9f6712
org.dotwebstack.framework	example-rdf4j	0.3.45		024c6a3bb617efb2666d83889e061d33fd13e6e5
org.dotwebstack.framework	example-rdf4j	0.3.46		7e3578d43e54973820585006485bd88e4b34a0bf
org.dotwebstack.framework	example-rdf4j	0.3.47		58eb5754a6697f46afa76de9df55c583a19bb8fd
org.dotwebstack.framework	example-rdf4j	0.3.48		c2b7e2a9855c75455b2d341ddbd76b15c695eca7
org.dotwebstack.framework	example-rdf4j	0.3.5		1aa334861152fb46d31f834c7e0d020b2c51eab0
org.dotwebstack.framework	example-rdf4j	0.3.50		e2b42c474944bc93004bdfdd2e865f403c87227f
org.dotwebstack.framework	example-rdf4j	0.3.51		6f639fba7bea2fba0c9eb053541be531fa45af0b
org.dotwebstack.framework	example-rdf4j	0.3.52		4948825830615ea5662bdbfc5b6d2cf88e2baa7c
org.dotwebstack.framework	example-rdf4j	0.3.53		2fa59af5cdb0decb422aaa3d21f039784a67203a
org.dotwebstack.framework	example-rdf4j	0.3.54		efad1bb9140f341ed1d0fcfe3172b30435284900
org.dotwebstack.framework	example-rdf4j	0.3.55		4dcdbfddcd74ddc355a74f42b91f67d9b37eea54
org.dotwebstack.framework	example-rdf4j	0.3.56		fd258ada57e5c05a5107c991ed1ef1a461f67574
org.dotwebstack.framework	example-rdf4j	0.3.57		ce5cda52013b4c88d2ab348d2e152461a6181e8b
org.dotwebstack.framework	example-rdf4j	0.3.58		16931f3e52565269ee7cbe0adcd580741b34afba
org.dotwebstack.framework	example-rdf4j	0.3.59		e388877ada964c245188c907043a3b65521a4c53
org.dotwebstack.framework	example-rdf4j	0.3.6		159382eef936835b5f18b6ea8aa61f819c4a0b13
org.dotwebstack.framework	example-rdf4j	0.3.60		7b751268387e73db3e1690a6af530ac604864dab
org.dotwebstack.framework	example-rdf4j	0.3.61		dd82dde2cdfc363ceecaeaf242092dffa879fd55
org.dotwebstack.framework	example-rdf4j	0.3.62		eda6ff454d95a98320e4da692cb9c668ce994148
org.dotwebstack.framework	example-rdf4j	0.3.63		bb32f0676b2b95cd92e414a47fc1d9b8a7cb6412
org.dotwebstack.framework	example-rdf4j	0.3.64		f2e1443d5e9e95facf13091a82808af449996bfb
org.dotwebstack.framework	example-rdf4j	0.3.65		12d9b3ebcef00caab8405fa870df61f13809a440
org.dotwebstack.framework	example-rdf4j	0.3.66		2586a38fa2860cdb6034fb5237d84fa11bb729ed
org.dotwebstack.framework	example-rdf4j	0.3.67		7d96e413837b936df4720472a32a7463c90e7c1a
org.dotwebstack.framework	example-rdf4j	0.3.68		0e302c7f75e56e74295e995b519b3d14a1bc9505
org.dotwebstack.framework	example-rdf4j	0.3.69		32709a1d055316bd68ce52a28a6a5b3cc39de674
org.dotwebstack.framework	example-rdf4j	0.3.7		2e0ebda2b9ebba1d6eba3e75fd612e3cd359a019
org.dotwebstack.framework	example-rdf4j	0.3.70		3b515bf95e1f0f6aca5b0d78604ba85dae613697
org.dotwebstack.framework	example-rdf4j	0.3.71		0528502458a23df51a830a2cb3988cdfdaed9eea
org.dotwebstack.framework	example-rdf4j	0.3.72		aca44e65e9f8dcf06c3a03edcc6e2e30e14bcdaf
org.dotwebstack.framework	example-rdf4j	0.3.73		9274875b94aa81e5a33510e46cefaa3c044c78c7
org.dotwebstack.framework	example-rdf4j	0.3.74		4d6fb55a71b8fa3f8a57558e712bac2e0f7a2fca
org.dotwebstack.framework	example-rdf4j	0.3.76		dfeae8874a40abcb4290152385399ddbdef15fb7
org.dotwebstack.framework	example-rdf4j	0.3.77		e0f1f9bcf3eddb8181f3e16321fcdef4f1e37b1d
org.dotwebstack.framework	example-rdf4j	0.3.78		619d28c19157e6f86100a3d88f8784313e5d86af
org.dotwebstack.framework	example-rdf4j	0.3.79		53c14845ede101355e9be328a6c8d1cb3ed02b06
org.dotwebstack.framework	example-rdf4j	0.3.8		75c6f8efa3f76a596961f7de81febe9f88d17239
org.dotwebstack.framework	example-rdf4j	0.3.80		7b7259974b637073a86f623f87703cd4ce39ff96
org.dotwebstack.framework	example-rdf4j	0.3.81		bdee65186e2d591625ef5b87f3c759acd3fb9845
org.dotwebstack.framework	example-rdf4j	0.3.82		2a91c9e71c612644d68900d0846947df52111997
org.dotwebstack.framework	example-rdf4j	0.3.83		108eb5bafd2a27f1f23c9c02010ca26143841a05
org.dotwebstack.framework	example-rdf4j	0.3.84		03763e13b227fd918054ff35dde43d6bcfe563d3
org.dotwebstack.framework	example-rdf4j	0.3.85		860b0aa3bca3f13ca08127a8c6f9f610810a0844
org.dotwebstack.framework	example-rdf4j	0.3.86		4c32825ff748df3df6dd6079c7d92d3b18dc01cf
org.dotwebstack.framework	example-rdf4j	0.3.87		eaa625ae972b5c5857cd4fa1d9533cb4c0bfe788
org.dotwebstack.framework	example-rdf4j	0.3.88		a32900b90d040b050193d82d68cabb6113254b5d
org.dotwebstack.framework	example-rdf4j	0.3.89		c0d5aedb1d5f07ef23632dbf9222026ef4833cf0
org.dotwebstack.framework	example-rdf4j	0.3.9		4b2869f633840f3f9cefb1d722c17d28bff13d30
org.dotwebstack.framework	example-rdf4j	0.3.90		9d36077eef45b03038027da34bff6d5b0917d66e
org.dotwebstack.framework	example-rdf4j	0.3.91		4ab3f082c82fe53b1164f22ac96ef2f9f3c80352
org.dotwebstack.framework	example-rdf4j	0.3.92		8357e4ab03f89db5430f877b02d31d2270561f25
org.dotwebstack.framework	example-rdf4j	0.3.93		b1872f803fbec1d041aa1f16e8e02326a117f489
org.dotwebstack.framework	example-rdf4j	0.3.94		7df5d970324169cc7834ad56bf882bc2f976ec8d
org.dotwebstack.framework	example-rdf4j	0.3.95		4466c76424be66b77911bf3ebd661f04675ccbef
org.dotwebstack.framework	example-rdf4j	0.3.96		a6939afba3628d6fd6a7ae0c703344bc95476c77
org.dotwebstack.framework	example-rdf4j	0.3.97		39e83317e38701f6f691f92afa85223901085a11
org.dotwebstack.framework	example-rdf4j	0.3.98		ea194475db88e4d9ca4c08aa3b66ed723f9505a4
org.dotwebstack.framework	example-rdf4j	0.3.99		3a43661e3ff2b6dbe83c29a56816d2abac82c1df
org.dotwebstack.framework	example-rdf4j	0.4.0		eb216b1a9c0bcbf1ea83d662d3022310d640fd83
org.dotwebstack.framework	example-rdf4j	0.4.1		14ee94c9514f95f237e3a7d9c13fa747df17e68e
org.dotwebstack.framework	example-rdf4j	0.4.11		a095b4f35469022bf6cd115a7ca8c972c44ca7ac
org.dotwebstack.framework	example-rdf4j	0.4.12		fa033e20cd6466cedf921cb47bdbe84c169e003f
org.dotwebstack.framework	example-rdf4j	0.4.13		2afae8c7519e4252fbd108f246e5db58da4b8a4f
org.dotwebstack.framework	example-rdf4j	0.4.14		25d9aa50c26f329ed41ba09a76054007973b55d3
org.dotwebstack.framework	example-rdf4j	0.4.15		a5c80ca788ebbb051483e43090e693ce2ffd9407
org.dotwebstack.framework	example-rdf4j	0.4.16		76d34523ff83c332edd8f6071645f68337528cf2
org.dotwebstack.framework	example-rdf4j	0.4.18		920a37b65c7323340483f13b6bd45e828a04a33d
org.dotwebstack.framework	example-rdf4j	0.4.19		0b10c3d5e656c6f65bdc2fedfbf2394113d8c839
org.dotwebstack.framework	example-rdf4j	0.4.2		e5a3991bc27047be379d186d969deb480dda6c98
org.dotwebstack.framework	example-rdf4j	0.4.20		f2c97c55274f32243de7fd7dc36a291ead010a8d
org.dotwebstack.framework	example-rdf4j	0.4.21		8ba2cfa54f2f6c0220a5577c04079b1ef3d48113
org.dotwebstack.framework	example-rdf4j	0.4.22		653c30ac81f11d4513a64a670653cff32cd685b3
org.dotwebstack.framework	example-rdf4j	0.4.24		843855e6125312bd8378b96733666dacea4b7840
org.dotwebstack.framework	example-rdf4j	0.4.25		73dfc7f4d407e2ea38147a5a32c506a6a8579ad4
org.dotwebstack.framework	example-rdf4j	0.4.26		a1bb8033075902d9e4c11b19c7040bc42211fdef
org.dotwebstack.framework	example-rdf4j	0.4.27		5d6353dc249dc2794d88063812b758038adfe99a
org.dotwebstack.framework	example-rdf4j	0.4.28		a7d53c80d8c16417b04303fbfac0c71445fdaf15
org.dotwebstack.framework	example-rdf4j	0.4.3		3932b1a0a2a2df9400f1740c05edb872afc06317
org.dotwebstack.framework	example-rdf4j	0.4.30		74f89d045b5249e322c2a367ab86422e6a3b1a92
org.dotwebstack.framework	example-rdf4j	0.4.31		0bd45b802b31bf18f54d0d7a514a52ed6a0df3c5
org.dotwebstack.framework	example-rdf4j	0.4.32		683c46e5ed5911d6738bed872adcec803f5320f1
org.dotwebstack.framework	example-rdf4j	0.4.33		919863061a5f277574723f93338ae0bd67279736
org.dotwebstack.framework	example-rdf4j	0.4.34		056e48f4cc1bf87d9159cfb4642892c4bf3ae4a1
org.dotwebstack.framework	example-rdf4j	0.4.35		d50fb421c310b7a721c78a8e2da8d3e9d9f647d2
org.dotwebstack.framework	example-rdf4j	0.4.36		e057f868565b9a6220da31bb1ae5739c8e7539bd
org.dotwebstack.framework	example-rdf4j	0.4.4		89dbf0dfa43cb5220bbc3da88d1b146a9dda884a
org.dotwebstack.framework	example-rdf4j	0.4.5		5c563d23ed86a9e58e6cad001b1ea2c8fa30b22b
org.dotwebstack.framework	example-rdf4j	0.4.6		89003bbd18a814745fe1314528c785cae5a0651e
org.dotwebstack.framework	example-rdf4j	0.4.7		e69f5e8e6134a5f6c9ca6884489f1fe77711cecb
org.dotwebstack.framework	example-rdf4j	0.4.8		0f9e5879bf7c2320ad60ac90ebb1003dd8b0a368
org.dotwebstack.framework	example-rdf4j	0.4.9		b571f0bb7f5acaca6aa268496bcb113bb05855bf
org.dotwebstack.framework	example-rdf4j	X.Y.Z		04fbd80d18a27b5d4b67f4b43a485e63f6191f1d
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.10.0		1874f3b8d74ac42f72bd1b9fe6627ac16c36d2d6
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.3.0		4d05d70068cd216e1a13dab93d283a84219d8bdc
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.4.0		341a8279b4577fe4035c9c2b968f98556805b07f
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.4.1		7459d05be5121c13dbe70051ed283d99dee4df5f
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.5.0		e7617d90e4d47cc62552a5c95f1e48e2d29af9a8
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.6.0		198255ea1371c762f4a15cdc618adfa275542c73
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.6.1		e84dd8480f3cff8e0a8cecd9539f5d63a0ab50b8
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.7.0		d23cf6bb43786fb90671ad2fbb6d66d8fa8eec01
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.7.1		218ef44b259cc4e178533732949e856b94d8501c
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.8.0		22725f09b60a9959a7923e8c5d20021130c9e6d9
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.8.1		ccc3f5a29bafa6a672db507554db4619542b755a
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.9.0		b4573234eed381f7c7cd0a2e45e06a7ba685f627
org.eclipse.elk	org.eclipse.elk.alg.graphviz.layouter	0.9.1		1309faf22a882956f69a091f5b4d51c6a408bf73
org.eolang.dejump	dejump	0.0.1		ea76c47ddd59ed7effa66a863adae47cc1b8ad21
org.eolang.dejump	dejump	0.0.1	jar-with-dependencies	99f51cd9fe11370ec5cb56ee81324925c42f10dd
org.jetbrains.intellij.plugins	structure-ide-classes	3.169		dda17e350eeb05f926ca154fa2a4dc77259f5f96
org.jetbrains.intellij.plugins	structure-ide-classes	3.170		f335d636fe1f9008cd8f6b949cd7bd1283612f5b
org.jetbrains.intellij.plugins	structure-ide-classes	3.171		2f954178d1c097ea7eac5d8e2e132d0e657bdac4
org.jetbrains.intellij.plugins	structure-ide-classes	3.172		1bb766155275d55bf7e86587b855ebe17592a6ff
org.jetbrains.intellij.plugins	structure-ide-classes	3.175		93b6d18a71f75e2227c9f08f35db09a31888ae04
org.jetbrains.intellij.plugins	structure-ide-classes	3.176		77bbf50e9fd4ce4d8e5add3f4c3c83f6697c6ae3
org.jetbrains.intellij.plugins	structure-ide-classes	3.177		a6854e07b9c5c436b44210a012887abfc61873a3
org.jetbrains.intellij.plugins	structure-ide-classes	3.182		082678aa2e48d52351f8ce50c31d12d680ab5108
org.jetbrains.intellij.plugins	structure-ide-classes	3.183		18064f6dd1d174d85aae9ba0a95d139967de30c5
org.jetbrains.intellij.plugins	structure-ide-classes	3.184		edd62b0fede57451d1ac830345be8aaac8510b44
org.jetbrains.intellij.plugins	structure-ide-classes	3.185		bb81a0a8cb1f6b22f84f9e6ffaca9148171e46f3
org.jetbrains.intellij.plugins	structure-ide-classes	3.190		08e1173702294f30a1540c8895b1def1c142ff0f
org.jetbrains.intellij.plugins	structure-ide-classes	3.191		0596d7e95bc4d97cffb0a879efbc3fe06785c779
org.jetbrains.intellij.plugins	structure-ide-classes	3.192		83148d1539a0cc9a57e7523af31fd3d8cf54dc05
org.jetbrains.intellij.plugins	structure-ide-classes	3.193		a2612953745661f507e51e176cb0ad16f910ff81
org.jetbrains.intellij.plugins	structure-ide-classes	3.194		745ef1598d32c8d6b422908e2c2f3b2388626711
org.jetbrains.intellij.plugins	structure-ide-classes	3.195		60e7ed9171ad2af0ef38345ad7030e53e5d1839e
org.jetbrains.intellij.plugins	structure-ide-classes	3.196		2b19d351b55e16f9ebe098318ffde9fb80f47e8a
org.jetbrains.intellij.plugins	structure-ide-classes	3.197		4f9113d293dd663c39d5033b6f0108e330a180e5
org.jetbrains.intellij.plugins	structure-ide-classes	3.198		d076f7bfcda7471354d470129f95995024791cfe
org.jetbrains.intellij.plugins	structure-ide-classes	3.199		6661b60d98767f7ac65b2f3f2d782bd6b26e0891
org.jetbrains.intellij.plugins	structure-ide-classes	3.200		bc2358ac3bcdc6c4ed533959089e083111b94aa4
org.jetbrains.intellij.plugins	structure-ide-classes	3.201		f8e93ffcada9464538330089c52abc50340c36bf
org.jetbrains.intellij.plugins	structure-ide-classes	3.202		a7b9002451b65e0fc2cf9bed42168a15c88f5672
org.jetbrains.intellij.plugins	structure-ide-classes	3.203		3d20a615af30c624363326d2b8e441bc359f6a90
org.jetbrains.intellij.plugins	structure-ide-classes	3.204		491348f557a8c09d7f0bb4d5dbf39179ffff6913
org.jetbrains.intellij.plugins	structure-ide-classes	3.206		ad36f9f4db190bf4db10c77cf56389146f3f2ed9
org.jetbrains.intellij.plugins	structure-ide-classes	3.207		e2cc60a6b39b73e7e4b6dcfd3e5350a2c4bd179d
org.jetbrains.intellij.plugins	structure-ide-classes	3.208		eb9ad50e66438b4775be858f013fde4cd213b4af
org.jetbrains.intellij.plugins	structure-ide-classes	3.209		94b896f5926a3774f845dd15d7c4f9c50a30ebbc
org.jetbrains.intellij.plugins	structure-ide-classes	3.210		5d4293c4f6f24dedbd81ff59bc0f1f41a83e07e8
org.jetbrains.intellij.plugins	structure-ide-classes	3.211		cda102444d279e40a515764adb072ec3ee07017c
org.jetbrains.intellij.plugins	structure-ide-classes	3.212		6229cc80a1b321165580b3fcd1f3d109b5604e46
org.jetbrains.intellij.plugins	structure-ide-classes	3.213		45d3f6db35f55d24f3126d3c5adf80b072c3165d
org.jetbrains.intellij.plugins	structure-ide-classes	3.214		6de4576f7e341f5eb057cd839ca62e4156261d92
org.jetbrains.intellij.plugins	structure-ide-classes	3.215		5c6ffe0936475ead0bcee2c57050e1e87a4811e3
org.jetbrains.intellij.plugins	structure-ide-classes	3.216		5bb06b94fcb26ce8578976636bd85679a5a89462
org.jetbrains.intellij.plugins	structure-ide-classes	3.217		e514cfa66999e369ffc439134ffd26e58d369476
org.jetbrains.intellij.plugins	structure-ide-classes	3.218		29df97dc71587f3b9f3cc526fc635da160927999
org.jetbrains.intellij.plugins	structure-ide-classes	3.219		e725b83d039740ed67c6f0fa61781ed96325b2ea
org.jetbrains.intellij.plugins	structure-ide-classes	3.223		917f698638d793683647439e54fafe4536563320
org.jetbrains.intellij.plugins	structure-ide-classes	3.224		ddcda7333adcacd9d6f3b2f3f6723df24c163414
org.jetbrains.intellij.plugins	structure-ide-classes	3.225		8229f6726c6cfe73957b03aca98a1e775caf1c0d
org.jetbrains.intellij.plugins	structure-ide-classes	3.226		cf80a23ad3e0d0ac43ad059e832dcd42245ffd30
org.jetbrains.intellij.plugins	structure-ide-classes	3.227		09eafd7cda2c0e770af2353422413102aa23027e
org.jetbrains.intellij.plugins	structure-ide-classes	3.228		a5b4e69470a4ddfbb674284da2f28e7a7e6cd221
org.jetbrains.intellij.plugins	structure-ide-classes	3.229		f6a85460652e1c9d9ef435f5bc4b9a9d1a533293
org.jetbrains.intellij.plugins	structure-ide-classes	3.230		79ef1f22f053d67a4e3920dc0271952c1e52b0bc
org.jetbrains.intellij.plugins	structure-ide-classes	3.231		6b1bbdee087cef765ebe1754c2a7804c548b441c
org.jetbrains.intellij.plugins	structure-ide-classes	3.232		e5e143594ea511b7cb0a436bb5d9ff63c92e6023
org.jetbrains.intellij.plugins	structure-ide-classes	3.233		75cb9d5996ff6cc75278f16c7f31049db7d88cd2
org.jetbrains.intellij.plugins	structure-ide-classes	3.234		406936cd8cba62d6a93cf8f080e1bc467c3aa81c
org.jetbrains.intellij.plugins	structure-ide-classes	3.235		0a894d22d0e0a70a14fb211e793eddf76539c9fb
org.jetbrains.intellij.plugins	structure-ide-classes	3.236		89bfc7d684d8d368a48fba4605269c87776e6f1d
org.jetbrains.intellij.plugins	structure-ide-classes	3.237		ba0bd4c0ab190722a3707675297442689b150272
org.jetbrains.intellij.plugins	structure-ide-classes	3.238		c813abe01f78e39ec225d85dcee1d59118f3bbc4
