cn.com.antcloud.api	antcloud-api-provider-ak_98531ddbdd174a47bc916708a064eee9	1.0.0		fe4524fd55ff2f475f3ff9c6150a9bba6dfb00de
io.arrow-kt	arrow-core-watchosX86	1.0.5-alpha.43	metadata	609e992cd7ee5c417cc9f930e3b095ae6d8be2bb
io.crashbox	cmdr_3.0.0-M2	0.5.1		9d944e59ed6e4adc810ea6ed1155edaae365ba61
io.debezium	debezium-scripting	1.2.4.Final		0cab53e66452a2b4b37d2e1bffa743a5eb01a7b4
io.debezium	debezium-scripting	1.2.5.Final		7970cfe373a1a7ad69b5e2e62349a4b5edc20686
io.debezium	debezium-scripting	1.3.0.CR1		b8813ee9491c7c64ebf97c15b6539db5ef985bca
io.debezium	debezium-scripting	1.3.0.Final		4a4a4efba04f402f68bc5428e2048979eb6ca2d8
io.debezium	debezium-scripting	1.3.1.Final		fb7535f96d195053c745d291cec0721719b638ec
io.debezium	debezium-scripting	1.4.0.Alpha1		ff268f6bf2762dd626df5bcfc6a50df040162e98
io.debezium	debezium-scripting	1.4.0.Alpha2		b85e228132ad766ae4a85b79d0c264bc8df2c1a6
io.debezium	debezium-scripting	1.4.0.Beta1		6534ab291438ec1efc5c78d7b968c7775fcbb3d4
io.debezium	debezium-scripting	1.4.0.CR1		bef2f479a70f87e8c4a4ac129548b775af2c5386
io.debezium	debezium-scripting	1.4.0.Final		de438d1fb6f0647cf49daddd5f99719248a5605c
io.debezium	debezium-scripting	1.4.1.Final		3b4feffc34b1271b7d625acab51c1b15646097be
io.debezium	debezium-scripting	1.4.2.Final		1103f536f66a0e71d621ba6ae1326eb11f59bba8
io.debezium	debezium-scripting	1.5.0.Alpha1		3dd8aee3081c77ef4d0f7fe2a7c7f9db20f82575
io.debezium	debezium-scripting	1.5.0.Beta1		a2b70300fb29b219440c5ef4b5fc099cf4817225
io.debezium	debezium-scripting	1.5.0.Beta2		525d5ea9b9811b0abb73f45843bea472c9b416b5
io.debezium	debezium-scripting	1.5.0.CR1		95e12c7ec1986065e625fd3366b6f9c92a85ed14
io.debezium	debezium-scripting	1.5.0.Final		2a3435925cf051bab1df45686c0081a6c1658e2d
io.debezium	debezium-scripting	1.5.1.Final		048294384b4d3579cd2dfb4831651a6c26e1893d
io.debezium	debezium-scripting	1.5.2.Final		b467e3934ab328eff3806be82ef2044ac5dd568f
io.debezium	debezium-scripting	1.5.3.Final		f30e20da58c8dcb74494012c8152e79e0a8a3977
io.debezium	debezium-scripting	1.5.4.Final		4967ebae12323c7e229241a34d0866033037691d
io.debezium	debezium-scripting	1.6.0.Alpha1		01688dd47ea558e1d0a88f46e59908dd6bc606f0
io.debezium	debezium-scripting	1.6.0.Beta1		f1c333a52daa1e8cf0f74f694a73ab1c573ec188
io.debezium	debezium-scripting	1.6.0.Beta2		402e05ccab471f5fcab5fc3290947f9733249d57
io.debezium	debezium-scripting	1.6.0.CR1		965d25f8e8230a74436a0acab2efe57e202e8cb8
io.debezium	debezium-scripting	1.6.0.Final		daa4a5c8866df4000c79c177da22b367b5b40e36
io.debezium	debezium-scripting	1.6.1.Final		d821eb088dae8161b83390bd47e1aad1e82e8cee
io.debezium	debezium-scripting	1.6.2.Final		33aaef02255fa6a1a29a7a1f1cf6e38da00037c7
io.debezium	debezium-scripting	1.6.3.Final		f0c979c60f28b58f6856ff334d72f9c3fb73fc4f
io.debezium	debezium-scripting	1.6.4.Final		ab0c917270e745250bce205d010ecf08aa929d36
io.debezium	debezium-scripting	1.7.0.Alpha1		6863dad346d3341aa09840aec0fcbf81380a0292
io.debezium	debezium-scripting	1.7.0.Beta1		0ac2bb0e76e44b7b6e4b87a37ca3599b59a1256c
io.debezium	debezium-scripting	1.7.0.CR1		cb368cd3fa7e94e4bd40d257f86a5038b52d5f76
io.debezium	debezium-scripting	1.7.0.CR2		f0aca96be74df81853574892f663bcd13ebe7bea
io.debezium	debezium-scripting	1.7.0.Final		6fd3158f24c87d0f48b8b90d53883cf233481d5f
io.debezium	debezium-scripting	1.7.1.Final		e74fb5ada32a44fd591e61529edceb3aea59c85e
io.debezium	debezium-scripting	1.7.2.Final		6a9bf3236bee2d243e4e52a95d50ed8970330311
io.debezium	debezium-scripting	1.8.0.Alpha1		da634435ebdd28f5bfad42dfbc71fd69cfdd27a2
io.debezium	debezium-scripting	1.8.0.Alpha2		280ca978c112d087da95e652552283c4e2ca7d9f
io.debezium	debezium-scripting	1.8.0.Beta1		785fb17569095c3bac6ee01dd4d9fd380ceb7785
io.debezium	debezium-scripting	1.8.0.CR1		d740ec5d631a6f62a9a8e8b16e46a6dd3435c706
io.debezium	debezium-scripting	1.8.0.Final		42ed3106d33b168690dfca3277cefac4f65f0673
io.debezium	debezium-scripting	1.8.1.Final		ccdefa2c7302432e9dfafcbea15fd425353dc968
io.debezium	debezium-scripting	1.9.0.Alpha1		bca59eb29e9b2bf6af78f310c342bdbd8f6872c9
io.debezium	debezium-scripting	1.9.0.Alpha2		f1bb58ca96415424433172a9b0a5865fb9062845
io.debezium	debezium-scripting	1.9.0.Beta1		8ce1565591c4a6e3311bbf1e76e997165413aa31
io.debezium	debezium-scripting	1.9.0.CR1		1d0a26877488c839105c494975097bf9fb29788d
io.debezium	debezium-scripting	1.9.0.Final		383426d5c69622cf007ee23e48cdb0eabb35fced
io.debezium	debezium-scripting	1.9.1.Final		fcc24db5f6d4fc2b42825d237149b56a070b8002
io.debezium	debezium-scripting	1.9.2.Final		ddf235d03aff162a6099ca49d571122a9e716827
io.debezium	debezium-scripting	1.9.3.Final		ed8824993a50bb9ba70ca6376584726358f09726
io.debezium	debezium-scripting	1.9.4.Final		55c13b53b37911c1d4f0ff868919117bae19d2fc
io.debezium	debezium-scripting	1.9.5.Final		e130cfc741961019aa837c5e05a91ae020a536b2
io.debezium	debezium-scripting	1.9.6.Final		2f0526e3cde8f50ff728059c1a03c58e89b89fee
io.debezium	debezium-scripting	1.9.7.Final		ff59bf88734feb6df55a238082856875ded1dc33
io.debezium	debezium-scripting	1.9.8.Final		d1a76df5a58fd0e92d89ee481199ad49ee42ba5b
io.debezium	debezium-scripting	2.0.0.Alpha1		1ab631aec7e292f217682800a979d514c067d21e
io.debezium	debezium-scripting	2.0.0.Alpha2		1c5bd1540718ad37c25b1b24e02138f8eaaad2c2
io.debezium	debezium-scripting	2.0.0.Alpha3		65df0a16579856e6f04f6a3049349e1d40a24b3a
io.debezium	debezium-scripting	2.0.0.Beta1		0829000882f07889f06960de4c8903326ce35b57
io.debezium	debezium-scripting	2.0.0.Beta2		056f2d63835124031b17b1e3b1f32f462eda9070
io.debezium	debezium-scripting	2.0.0.CR1		877db6f0c71cb1edfdab1294a69aec5abb2d1449
io.debezium	debezium-scripting	2.0.0.Final		9eb7fe7760734740fe9fedd51f98006b72807288
io.debezium	debezium-scripting	2.0.1.Final		147ac7ed4a9d552dd0515eba8da8c94ced37bef9
io.debezium	debezium-scripting	2.1.0.Alpha1		9b48122dedb25c864522ba4ea0157a34961cdc9e
io.debezium	debezium-scripting	2.1.0.Alpha2		374996a962b35fefebe7c92effe174938472c49f
io.debezium	debezium-scripting	2.1.0.Beta1		40dcd06b3e8c313881f2396235cf5aa39b491176
io.debezium	debezium-scripting	2.1.0.Final		f139e1b8b4156ffcef1a1e0f4daf0869acd35d8d
io.debezium	debezium-scripting	2.1.1.Final		01ef324715fce1ebe1b6c1b7f10963cb9566cae1
io.debezium	debezium-scripting	2.1.2.Final		84a1c8188466f7ee3a44ef60b0c7e49b9ad8cf88
io.debezium	debezium-scripting	2.1.3.Final		0d48756a12a07c44c5f17bd9120e5c0dc082d65f
io.debezium	debezium-scripting	2.1.4.Final		353ed6e12972228138e2e77acb463d68ea766c56
io.debezium	debezium-scripting	2.2.0.Alpha1		07f445aa9e007e60d4815f549872c9a87cbd7d3a
io.debezium	debezium-scripting	2.2.0.Alpha2		b99e3fabc9d5d4721678cea23741caf32ef1534e
io.debezium	debezium-scripting	2.2.0.Alpha3		978a0d1f4e37816c7ed7622cf4c7d1e1eb538d61
io.debezium	debezium-scripting	2.2.0.Beta1		333fc253b8750dfb466d1bf3570f3c1c6a61f03d
io.debezium	debezium-scripting	2.2.0.CR1		63dd8feecfad5c8a2315d15195f23f4e71dac180
io.debezium	debezium-scripting	2.2.0.Final		2195a85da6e99e11f1ca8ec2b542e99c9a12c41d
io.debezium	debezium-scripting	2.2.1.Final		4a919c930846ab6779961f4fb4609ff19826495b
io.debezium	debezium-scripting	2.3.0.Alpha1		e055bccd59da306ad76f6c1a9dc330c41db22585
io.debezium	debezium-scripting	2.3.0.Beta1		f8484be3f858685c4e5574d7c381e94673ec1968
io.debezium	debezium-scripting	2.3.0.CR1		ea7a707f7142e5f3ace518b5151f8caa02dd931c
io.debezium	debezium-scripting	2.3.0.Final		890cc60d69895c15949b4ec83a0f73e075eeff5f
io.debezium	debezium-scripting	2.3.1.Final		687a785b63394c25cec214dcb9103f776838d9af
io.debezium	debezium-scripting	2.3.2.Final		2e4cb950a7611dc7ccb059f18703dd27ec2ba7dc
io.debezium	debezium-scripting	2.3.3.Final		31c0e9b44434fa9f94d1fbc7c0fd78faae20b169
io.debezium	debezium-scripting	2.3.4.Final		edf895c22b0b8e2eae581ce9d7625d1b12d4b442
io.debezium	debezium-scripting	2.3.5.Final		158993378aca067bc3725c3d1eb3d559580aa1e0
io.debezium	debezium-scripting	2.3.6.Final		eb97b3cd8f73ae434fd6a2ebb1bd2dfa901babcf
io.debezium	debezium-scripting	2.3.7.Final		60b863b981b41d5b57d64c3a6d1cd4c6de2cb0c9
io.debezium	debezium-scripting	2.4.0.Alpha1		20d954387959ddf1d340cbbbab8948054e292ff1
io.debezium	debezium-scripting	2.4.0.Alpha2		c626cfe64e3cea9e5b2999e383b8e7d662b52481
io.debezium	debezium-scripting	2.4.0.Beta1		7458e338d79f3ba2af04e4389f05f8ccd702d06c
io.debezium	debezium-scripting	2.4.0.Beta2		559bfde35b51ca51ae17623f6d324dbb3880a0f8
io.debezium	debezium-scripting	2.4.0.CR1		898556eb4b5758f6e8e45084d81d15643ca1428e
io.debezium	debezium-scripting	2.4.0.Final		86feaa2282e001f5766eb759d49079a6650b4f33
io.debezium	debezium-scripting	2.4.1.Final		c2db56c3c157754a675fc2a899f592da0b8ec732
io.debezium	debezium-scripting	2.4.2.Final		f6efca634eb2f4fafe50c9b2d2be77e77b0a148d
io.debezium	debezium-scripting	2.5.0.Alpha1		7ead4fc28bececd30fe3b99e822b1f219e905cd3
io.debezium	debezium-scripting	2.5.0.Alpha2		ba3418eb7ce9bd6b48c09ff297370d2034f33125
io.debezium	debezium-scripting	2.5.0.Beta1		231a8ce44fc96915ae37d53b96e0b614dfd49366
io.debezium	debezium-scripting	2.5.0.CR1		155055661d18d0c6d6ecf713a7313aa02c429ecb
io.debezium	debezium-scripting	2.5.0.Final		6d72b673a52b46bfb6562ba417f9f91fd116e1a6
io.debezium	debezium-scripting	2.5.1.Final		a9476b642705fb4154ffbf855741bcda45b7645c
io.debezium	debezium-scripting	2.5.2.Final		63be6e074d14ae881b6551c976dd431a5bb9e851
io.debezium	debezium-scripting	2.5.3.Final		fee38d5a1782d7814bb86cf78185d0a1547b0ff3
io.debezium	debezium-scripting	2.5.4.Final		8043d2f5cda752ef157c1a1d3b53d59493beb722
io.debezium	debezium-scripting	2.6.0.Alpha1		6783204323e72dbab748ec26aac888d68ad6ca09
io.debezium	debezium-scripting	2.6.0.Alpha2		04a5b57f8aeee7ac92d777674948e0be28df1576
io.debezium	debezium-scripting	2.6.0.Beta1		c2da806a77a70820680ecb3ccd31b6b659bfe5de
io.debezium	debezium-scripting	2.6.0.CR1		60a8391ad68c616c181e6a05f0ad50760102caf7
io.debezium	debezium-scripting	2.6.0.Final		032cddde05e0a89d02b9086eaa8c5dfe065868f8
io.debezium	debezium-scripting	2.6.1.Final		9268cc07de2a91b469706264e38f0a061125829b
io.debezium	debezium-scripting	2.6.2.Final		4d962a1aaa53a26c6f9617029b6a064bed3fb9c7
io.debezium	debezium-scripting	2.7.0.Alpha1		ce21998b7f02679621eb4be2d3c853d1f7eaa878
io.debezium	debezium-scripting	2.7.0.Alpha2		b08ad298120b6710a3c2480ba6b10ad75ad48d7d
io.debezium	debezium-scripting	2.7.0.Beta1		1194194d8d9e4b148dd8c8b93a069c844b55f91c
io.debezium	debezium-scripting	2.7.0.Beta2		499b9584dabff49db5e036e659cb7b5b688395df
io.debezium	debezium-scripting	2.7.0.Final		c6218285f4b35df3e3ea97185212f85f83f86220
io.debezium	debezium-scripting	2.7.1.Final		d4e12209f6654c018a10d96cf7901e0736e4388b
io.debezium	debezium-scripting	2.7.2.Final		cb1a59b496f23e1b4aaf97119b2d452fd4fb065a
io.debezium	debezium-scripting	2.7.3.Final		49de9a8452796f5f2a611c1fbdb518a2284ea52f
io.debezium	debezium-scripting	2.7.4.Final		adfcc4ec7f1760fe5a961f2a906e70af2a21c341
io.debezium	debezium-scripting	3.0.0.Alpha1		4d3f4b4b0f2fd690bfd7e67e14cc7d4dd83995c1
io.debezium	debezium-scripting	3.0.0.Alpha2		8d753062614d79ee6e3bfcbfa8195dc3158355d5
io.debezium	debezium-scripting	3.0.0.Beta1		7e983536e85f7e58529de9282c711748db00ec17
io.debezium	debezium-scripting	3.0.0.CR1		275578dac140442e20380a00f2e90b398b51175b
io.debezium	debezium-scripting	3.0.0.CR2		f0dc282b6a6736aa56370a7aebdc98e315f14989
io.debezium	debezium-scripting	3.0.0.Final		051ec1d79e76bbbf7b736f4e6e7593d47e68d411
io.debezium	debezium-scripting	3.0.1.Final		f0fba96ddb3bf07a61943fb1db99f006a01fd3a9
io.debezium	debezium-scripting	3.0.2.Final		8772e062010127fbb3089bcccb9591a4b615c1b5
io.debezium	debezium-scripting	3.0.3.Final		5cc0dfd609e7c809c93b8009d4d1f5f54240cf7b
io.debezium	debezium-scripting	3.0.4.Final		1de7603dcae335f48a0f608892a5e6bdf48614a4
io.debezium	debezium-scripting	3.0.5.Final		4aa6bdd3c7c55d864e3d9e29156012669e21a998
io.debezium	debezium-scripting	3.0.6.Final		870d9c6ff0e962e3db5cdfb078c1abb285153987
io.debezium	debezium-scripting	3.0.7.Final		0bc558cc69c8a3d8411108c59d1533f1218bc2a2
io.debezium	debezium-scripting	3.0.8.Final		ecc156b1276f7a045cd4215389f70d257cb0bcdd
io.debezium	debezium-scripting	3.1.0.Alpha1		c99d526cd059a9285264c35bdb538a314b0d2c0b
io.debezium	debezium-scripting	3.1.0.Alpha2		ad51c6ecbc2894c293e370e58168a151d129280b
io.debezium	debezium-scripting	3.1.0.Beta1		e620cee6956b6d3499d53eb597cf62ff49410386
io.debezium	debezium-scripting	3.1.0.CR1		cb70ad894f7da9a803cc58ef8a83ff5dadce1814
io.debezium	debezium-scripting	3.1.0.Final		67bbee8f8afb2e5e26190af6f5398e996dc0934d
io.debezium	debezium-scripting	3.1.1.Final		1e77e3a4e19b2fec37fec4f08d8c054344b66899
io.debezium	debezium-scripting	3.2.0.Alpha1		ec5e769ceb33585c1a051f3b7c3f133f84ccbcef
io.github.PobyCoder	maven-central1	0.0.2		91fc0533e388e3c08fba97deb21e2926da15b362
io.github.narsha-io	smart-page-core	1.0.0		8eae1f57894f15020bfda258a8d3a23ad3073d45
io.github.narsha-io	smart-page-core	1.1.0		b78a2c68470c0d3dabb79a56672066aaf9e7eef7
io.github.narsha-io	smart-page-core	1.1.1		2fd8ef9e81a23d49748e546e52a4a946209d933a
io.jmad	jmad-gui	0.11.6		9736e8f91a9a50b5bdfe6b081ae72d51fc1b8cdf
io.jmad	jmad-gui	0.11.7		016ef466328a449a6e104304f444bc1425744b0b
io.jmad	jmad-gui	0.11.8		1855fa8a40bb2a03a1830fd99819b0180c024dd0
io.jmad	jmad-gui	0.11.9		40926f89ac38183649ddbdb38ca302c1affece78
io.jmad	jmad-gui	0.12.0		18bdf9a8d5035ffcab3b331729a631de4913c831
io.jmad	jmad-gui	0.12.1		0f028d783ca8506938fdd8ea565a5da7a95b945f
io.jmad	jmad-gui	0.12.2		db11851bcb3927fb3ee06bec17af0ee412d86f04
io.jmad	jmad-gui	0.13.0		4fab26276e9b6143bfe4342358390d67d641d4d6
io.jmad	jmad-gui	0.13.1		70666ec05a41e8c58e22bf0a40470069f6b9e1f7
io.jmad	jmad-gui	0.13.2		90ab7aeb4bcc884fb691eb1a321713c947033e9e
io.jmad	jmad-gui	0.13.3		0634c2e25b66f6336f5eb6816dfed66296bd5f27
io.jmad	jmad-gui	0.13.4		bb458b9d6cbb42c53d83db89e3dbce3caf4bb038
io.jmad	jmad-gui	0.13.6		5903c5fe545bed2b69e86edabc2b66b0dd1d9536
io.jmad	jmad-gui	0.14.0		48a4efecdf3151057cca2ee0b2a59117ce5f31f0
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0		3ce49cd72d9368a8c2490e03e7b524c990a3aaac
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M10		3cd5a1003b8f0afe3d59faa8bfe5264e8a0ff8b8
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M11		45d82bccd237c8f8d3e962246deb08e431738521
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M12		1ab5d73976ce066356461e3654f24d622a47faf1
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M13		2a596fac7fce5e843bd83f0c3c76d97dfac06f58
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M14		654879185f9b5718592918b520e668f677e2f8df
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M3		7711fa11c3c7015063c2867c6b12b44c20e47123
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M4		8300c5a957f6182379467711358ff89371477613
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M5		b93b27dd99d7e76213feaa31d440c666e75666c1
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M6		95863324359d019571b22640fa3a45a9ca015624
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M7		beef689a44e387d30580bc45a07336517ec1f840
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M8		30f38117acb733255d3dc6cf12a818fa575b4537
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.0-M9		002c7dde421288af3de022c0c9903f8fd7b02c9b
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.1		1d4158f2e2caf873eb5e1c9a3fbebc0d41474a48
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.2		993dac769e4fa6013902d4b7909098faaa783caf
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.3		ab3698241f1e3e704e9186b9eb330b22f909c820
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.4		5fea9a0cd5cc5dc5f750b262db1a894e58e151be
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.5		5a54e45cfe3edb72c8606a21e02998d5ea48abfc
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.6		a262f57c4283d46181378ea363c6cfda9bdf425e
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.0.7		734ae213ed820eeb2c9da483d7ddc638b5e11faf
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.1.0		bda6a83a4af7393186f7d464a02ec560a19b0a9f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.2.0		fbb6b0e95dbba616f4f9c2ea1945b8d6b8461beb
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.3.0		fe0eb5bc4451f4b2d9286145ce67e7c75e0151d6
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.4.0		e7be69d96f8e67024d4e6a59fcc638ca3c35e000
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.5.0		6b1bdce570b4cd924999b38566f146fce0d7be07
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.5.1		40f6b7499dbe306473f9240a935e4bfa7d4ca0ae
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.6.0		4fac3e9e47e6f2de7f1b7883df5614399e0aed1d
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.6.1		3ae73250f4888c2ed310ad7e3139fd40bbf69db2
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.6.2		de09747107438ee57b2e2161a0328abe9a52e2db
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.7.0		57f3b854c0843da1e7bcbfa2a7cee8a4d609e7f4
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.7.1		0405af8d67835ba631022d7edeff3f19c391524b
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.7.2		d419572274928123a1e97d7bb81931d9baa71956
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.8.0		8a729ce6e57aee622047fac11d5a82a173d213d4
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.9.0		9598143f376c8cc30e1fccfa713a741290824db2
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	3.9.1		bbaa7afdb16523db6f400ac46aedf5af3a19bd89
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.0.0		c892830ce75839d197ae521cb76cd3f680335807
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.1.0		cc2f227f46b14e0ec93650c8a6195073e2e02c18
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.1.1		0907cfdef1c58e095b25282036638358933314c1
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.2.0		d304c1cec41db169bcb3994cc43faf98092e80be
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.2.1		d1b95f5ea463730584172a221c9276cd4e145e49
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.0		91909e690ae63450220ded5137a3e2b07a507813
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.1		aeab8d17248cb6f808b3899d5b4f21fc5c743fc7
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.10		f7aa0ad3254a2f294969b9fe8da07a3f9ffe1e83
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.11		3c2a952089d1ad2b664fbab722634a1595724e26
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.2		898c345715a93e4837aa4ff4d3557dd78b78478f
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.3		2af890b047d6b1f3d68b10c49ab7cadb088cb35c
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.4		1d8d4656dfbe728621d403300d020a7b58b56d80
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.5		4ea01c8fdaed997df9d27fb11f245a1841c85d12
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.6		4d367bf4dd35d7c43930f471744b77572752e692
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.7		801c7c893fc1b132bfb64a8b2230be7d3c6f29b7
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.8		45a2a1205819c4149ae409e60db0c8d6aff24d70
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	4.3.9		cf55629cb0de621b93b5a174c3408e7e438a9d68
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	5.0.0		5b1982cc092a50a0d5c52e20756dfd3dcaefb53b
io.micronaut.oraclecloud	micronaut-oraclecloud-bmc-threatintelligence	5.0.1		10fa2ce1285362b4af5eabc306e2e0247501db7e
io.smooth-way	auth-android-twitter	0.0.1		N/A
io.smooth-way	auth-android-twitter	0.0.2		N/A
io.smooth-way	auth-android-twitter	0.1.0		N/A
io.stryker-mutator	stryker4s-api_2.13	0.10.0		bdb5b54527013ec343568877c839b822c092c34e
io.stryker-mutator	stryker4s-api_2.13	0.10.0-RC1		5b1e20ec4f1e5aa5cda4ac7ce342765cc34b8ec5
io.stryker-mutator	stryker4s-api_2.13	0.10.0-RC2		3c2cbcb5593eb641bef3624ce047362bc9b02d46
io.stryker-mutator	stryker4s-api_2.13	0.10.0-RC3		a123bfc60a171f1c1750c4c55f8b7c23f19804b8
io.stryker-mutator	stryker4s-api_2.13	0.10.1		a4ab455276255c764d1bb83ec7c43c19151ba6f1
io.stryker-mutator	stryker4s-api_2.13	0.11.0		942f47b06a4e34c31b0889a2387b8184136e1e5e
io.stryker-mutator	stryker4s-api_2.13	0.11.1		6e59cfd0158210e3f42389ff0e626bf052c4faed
io.stryker-mutator	stryker4s-api_2.13	0.11.2		894abf490b63243a111fd44a16450d4b56bd6b89
io.stryker-mutator	stryker4s-api_2.13	0.11.3		0d81e492f1472df3949cb669d81baf589d51c99e
io.stryker-mutator	stryker4s-api_2.13	0.12.0		4f99f99500fc8c68f87ddcc3f1c500a65dee3311
io.stryker-mutator	stryker4s-api_2.13	0.12.1		8cb67290d8b10436a6e0fe387c71aad15a9a9744
io.stryker-mutator	stryker4s-api_2.13	0.12.2		f125bf9a6f28cbe1a4df8fbf13663cb18e52e455
io.stryker-mutator	stryker4s-api_2.13	0.13.0		998497f4023ef1d61d2888beb0dc4546549bd892
io.stryker-mutator	stryker4s-api_2.13	0.13.1		6c2a54373dbd2cf33740610c7f26081f19cce521
io.stryker-mutator	stryker4s-api_2.13	0.14.0		a33a012e3daf8124027be9db937b4c41be6e22bf
io.stryker-mutator	stryker4s-api_2.13	0.14.1		0761994d8716c0259295afbcd1c0f403c47f6a70
io.stryker-mutator	stryker4s-api_2.13	0.14.2		2564d5c09e84cc52ead90fd979230308f915ba5a
io.stryker-mutator	stryker4s-api_2.13	0.14.3		e0b74b74dfdd6cf1876cb9cccac1e424dcba09e4
io.stryker-mutator	stryker4s-api_2.13	0.15.0		70ef3e4a9cb4d7bd9237865983a3b50e779cd075
io.stryker-mutator	stryker4s-api_2.13	0.16.1		669f7c5aa5d1fb2834728183cf3b86c2c62bd52d
io.stryker-mutator	stryker4s-api_2.13	0.17.0		a8ebb15a33399516d8b8491d93426081c38e1dbe
io.stryker-mutator	stryker4s-api_2.13	0.17.1		77c43d21909030d150e80b885ecfd94c13710dd6
io.stryker-mutator	stryker4s-api_2.13	0.17.2		7f3ce070557809656934cfef564cfd9667000ac2
io.tracee.contextlogger	contextlogger-watchdog	0.6.0		5394dff13f985933b71383c03f793c0a31733099
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-service	1.0-ALPHA-10		e68f699c9e4ff69e83c8fbe9dfb4950f0fed8d90
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-service	1.0-ALPHA-11		046e508f157fc8c23806d35c2b47be19957ba804
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-service	1.0-ALPHA-12		5aaeea543f9952ebc157ca3f76427e289ec25d2c
it.tidalwave.bluemarine2	it-tidalwave-bluemarine2-service	1.0-ALPHA-13		135af6bae56fe3be4c2c0292c27bc465d574266f
me.proton.core	account-recovery	11.0.0		N/A
