ch.sbb.maven.archetypes	iib9-maven-projects	1.0		53e3f6bbfcdb30e55cd64e1e0a206f77bec9155a
io.zipkin.brave	brave	5.12.6		f49bf8349d08fc8f8a7e760d7a38c8ed48816d87
io.zipkin.brave	brave	5.12.7		e177f766c92afb6a9f77d9781d5b420c6ef8fb2a
io.zipkin.brave	brave	5.13.0		9736d82b8891e94a5f3d26cef3dbcf6db9fb7186
io.zipkin.brave	brave	5.13.1		64b4d3776112be2ce252f7458006ef228e7d9a99
io.zipkin.brave	brave	5.13.10		fb3a1bf45fd43bf228ff5f1d6b940439a04f0aa5
io.zipkin.brave	brave	5.13.11		bfb3f3bc32171acc6801ffb012857816159fda2d
io.zipkin.brave	brave	5.13.2		8b44454a5712e049d2e0d189d8102c53263db240
io.zipkin.brave	brave	5.13.3		2d8ecb2352108f95b3e66ccc8027e9343ad9852c
io.zipkin.brave	brave	5.13.4		a9f718064e52a678a60be40c8f8aa898af6fcf75
io.zipkin.brave	brave	5.13.5		59db2445b6968bdd92c530d41973a16455bbf7e0
io.zipkin.brave	brave	5.13.6		f13e3c04e1559b5c3da1da00b4a76b26e59e3a23
io.zipkin.brave	brave	5.13.7		faaeb0409e6409e4b59b5cf90d372af94acf01d2
io.zipkin.brave	brave	5.13.8		869e1dbd81da46c4d46de2a05b1950bf9500f31d
io.zipkin.brave	brave	5.13.9		7b135359db4c21e976a0351261d878c7134b8953
io.zipkin.brave	brave	5.14.0		28b9627aaf3d65e71c4a062933e25579e47e61e9
io.zipkin.brave	brave	5.14.1		6a6ecd4e59ca191ca10313e48d1e41ed3e83d851
io.zipkin.brave	brave	5.15.0		854b80216aedbb93678381d4abbe956b2bb282b6
io.zipkin.brave	brave	5.15.1		c684fd5fd091c572f916bd4bb72aaecce9907e17
io.zipkin.brave	brave	5.16.0		43b7ffb77b1e8b6db8dade125d9ed65369d00733
io.zipkin.brave	brave	5.17.0		5798bfc092bd9f2d6bed25a49255094ec7a60baf
io.zipkin.brave	brave	5.17.1		079b16a62ed47a6e273d0d0f59c1f096d6f9f403
io.zipkin.brave	brave	5.18.0		7fb6dd2ebfac4c8413c2bf87170456eaba0d9488
io.zipkin.brave	brave	5.18.1		a1807960d46537f537c534db6a17e043576ced34
io.zipkin.brave	brave	5.2.0		bad76b8e33cc68f40bc9be0ba59fd4fd06fa7914
io.zipkin.brave	brave	5.3.0		2337147cc7eba41c016be0e36064ce51dc772c9b
io.zipkin.brave	brave	5.3.1		c2b6188b72553c3dbbbeea8415ad345af464e3cc
io.zipkin.brave	brave	5.3.2		73318e7f11e4fed040eb63ce41bd9e88c31dc01e
io.zipkin.brave	brave	5.3.3		bcba6e2cd8154987315b9f749b5adb35283eb847
io.zipkin.brave	brave	5.4.0		d5357074dc47b4dfed455700e0f639503685fe1d
io.zipkin.brave	brave	5.4.1		4cb19a0d492f41afe21043013db064d182839dd6
io.zipkin.brave	brave	5.4.2		318ca84874fa26a63bbd40e1437ac172ebe287b3
io.zipkin.brave	brave	5.4.3		99576bcecd0b9b1f44bbe226e2b082a24d3fe8fc
io.zipkin.brave	brave	5.4.4		f62d487fadb7a912000278f77860387ea7d8ff1f
io.zipkin.brave	brave	5.5.0		f61794bb5b8b5ee51488e7ba60f679698cb98c7a
io.zipkin.brave	brave	5.5.1		f32e02473ef65dc3e13e2c21a5e3c1ea5ca17e33
io.zipkin.brave	brave	5.5.2		692faeefc97f7c51ec949d8d4cfda89eaf997589
io.zipkin.brave	brave	5.6.0		1732f6d77652dc8bc943fb27a76d8d746fddbfc7
io.zipkin.brave	brave	5.6.1		66645b9cdd42dce46eae84e5f59ee94f479a9550
io.zipkin.brave	brave	5.6.10		ff5dcdab015ef9ec52a7f1dfba47e9cf765c189c
io.zipkin.brave	brave	5.6.11		33758ddfe463e9d51815d8f9605888b08de88ace
io.zipkin.brave	brave	5.6.2		6fa004111ea7d5582b7ec4161c478a2359083142
io.zipkin.brave	brave	5.6.3		6ef886704c919065941fc3d218975e2f923d11f0
io.zipkin.brave	brave	5.6.4		7cdbf71f7862da4599247e6795e7bba45573396f
io.zipkin.brave	brave	5.6.5		fab7eaa8ef2af0304423fb6b3f3f9015a1482fbf
io.zipkin.brave	brave	5.6.6		ab0eca219e1174e12a08902d8c03da5e50b70759
io.zipkin.brave	brave	5.6.7		cae121e4d9abe405e81ed739de859c0d5f50c586
io.zipkin.brave	brave	5.6.8		2ef7d7532aed70b593309e6546b9aded50b293f3
io.zipkin.brave	brave	5.6.9		8ba6a80bb185cd39054955a6bd140ef175c21908
io.zipkin.brave	brave	5.7.0		d183921a2391d191f2d3a3b363b88dc77b63e0e8
io.zipkin.brave	brave	5.8.0		202830420888b3f08191a28e49e3acd5ca76f1e3
io.zipkin.brave	brave	5.9.0		bd6858253a80d4b9493da497f096d0eaaceba5ca
io.zipkin.brave	brave	5.9.1		899de27a7f3d9471545be709d8978923e5ced052
io.zipkin.brave	brave	5.9.2		c299c6420b3da2aeda429f21c1ae3bd0b547701e
io.zipkin.brave	brave	5.9.3		d66f7201799b40b9870b6f2e068aeab1f6c1f346
io.zipkin.brave	brave	5.9.4		150bc23e14e0060bbb21a1d75323d319cb680954
io.zipkin.brave	brave	5.9.5		34d505caaa7c9ea73ea2040a6c726726b5eed242
io.zipkin.brave	brave	6.0.0		63623e63a07182e61ff81a9fc6ab0ca96e421ebc
io.zipkin.brave	brave	6.0.1		41026879734c12b385d881bceb00f51dbf282965
io.zipkin.brave	brave	6.0.2		399ae170ef78065bcd0e8fb826915f068cb5695f
io.zipkin.brave	brave	6.0.3		2d626aaf5162463edefcc88291799d5ea9204630
io.zipkin.brave	brave	6.1.0		dee3c145aeed7e2618f32cfa76902257ec77eb31
io.zipkin.brave	brave	6.2.0		5c76a046f800fcbf6a8be9998c97bfa1c007e4d2
it.tidalwave.bluemarine2	blueMarine2-plugins-modules	1.0-ALPHA-10		N/A
it.tidalwave.bluemarine2	blueMarine2-plugins-modules	1.0-ALPHA-11		N/A
it.tidalwave.bluemarine2	blueMarine2-plugins-modules	1.0-ALPHA-12		N/A
it.tidalwave.bluemarine2	blueMarine2-plugins-modules	1.0-ALPHA-13		N/A
it.tidalwave.bluemarine2	blueMarine2-plugins-modules	1.0-ALPHA-14		N/A
it.tidalwave.bluemarine2	blueMarine2-plugins-modules	1.0-ALPHA-8		N/A
it.tidalwave.bluemarine2	blueMarine2-plugins-modules	1.0-ALPHA-9		N/A
kr.hwangti	spring-boot-starter-log4jdbc	1.0.0		9f8b49d623927a6077f0f387c2d064c99a5a3544
ltd.dolink	viewbinding	1.1.1		N/A
ltd.dolink	viewbinding	1.1.2		N/A
me.proton.core	account-manager-domain	0.0.1-alpha01		0a35f6b286fe8f12951cea4a1739868662a59364
me.proton.core	account-manager-domain	1.0.2		cc7398acbb7f4d5bcb62916b3d4f2e646859cd22
me.proton.core	account-manager-domain	1.0.3		0cf90edae40e3f1e2acbf44abe7ddaef9cf31d5a
me.proton.core	account-manager-domain	1.0.4		fc957b95f75cf7ec4b84fb3073d90df81dff78d3
me.proton.core	account-manager-domain	1.0.5		dc95ac71359d662925d3bd1510e3ebd7c9071dad
me.proton.core	account-manager-domain	1.0.6		90276a6c425ae7f9bec756e850740762e1cd4077
me.proton.core	account-manager-domain	1.0.7		ebb8fea5d0b44eda7ab3b81fca3900d88b64e0bd
me.proton.core	account-manager-domain	1.0.8		acdb03a630d807a1c05c142fd4903b0ab5f917d9
me.proton.core	account-manager-domain	1.0.9		808fb21d13d2f27df63afe9a8eebc22ea4e084f9
me.proton.core	account-manager-domain	1.1		0d68c1d7a8d11ea115d4fac9b513bb43f4cd486f
me.proton.core	account-manager-domain	1.1.1		5abf703ca50b7bf7e5b8808dff02babba56f63e7
me.proton.core	account-manager-domain	1.1.2		5b956d2e43440b513efb5b7874a6c84ac28e76b8
me.proton.core	account-manager-domain	1.1.3		123c062869ed9e74cc9198af3aca6f99419ea2f0
me.proton.core	account-manager-domain	1.1.4		38a8c5f3bcda54830027e51a776da3014505b4a3
me.proton.core	account-manager-domain	1.1.5		30d99669e9882a5f3f089f6be1e0e8270ffce67e
me.proton.core	account-manager-domain	1.1.7		4c77f32c4832b7a36ed7283d85f7c682b8e6d848
me.proton.core	account-manager-domain	1.1.8		847b6edc6e81e47e5d3f66a0b9043e069058316e
me.proton.core	account-manager-domain	1.15		7cae7aaf79cb542fe666058e31b9b5c83994f110
me.proton.core	account-manager-domain	1.15.1		c2cc36f2437ce9511c56e0ad9eb672df02b5804d
me.proton.core	account-manager-domain	1.15.6		0a1fc0d2149dec0bc29e55e0ac484c0acef92904
me.proton.core	account-manager-domain	1.16		15fe9858a622176afe878f2bdc20bf16540d89e2
me.proton.core	account-manager-domain	1.16.1		5d58f6e36f2088af8d92e8232b57047f084b5f75
me.proton.core	account-manager-domain	1.16.2		69dd394ef950c2b8750625b2e94b7b29df056e8a
me.proton.core	account-manager-domain	1.3.1		e0a6947c06f6f9dacc1921c91b4e3f2bb7e36ddf
me.proton.core	account-manager-domain	1.3.2		451da354ca99e38baee2c8fbf5fac79e832b52e9
me.proton.core	account-manager-domain	1.5		b1b2459fef9b6b3dbd44f3239cc4c68cf64812d5
me.proton.core	account-manager-domain	1.5.1		10738708aa3d35b6a051bb3bc02bf551a33a4dcd
me.proton.core	account-manager-domain	1.6		6a0cb4583f2f9afdbed2bff5870f9bf0ae54fb77
me.proton.core	account-manager-domain	10.0.0		38922bceba406b023cb9ce529c34bca44ea3dd3b
me.proton.core	account-manager-domain	10.1.0		ad66324feb1bbbf7cad6bc4722ccebd598365190
me.proton.core	account-manager-domain	10.2.0		1d6f171871c9f50975928424b2753c222023aa7f
me.proton.core	account-manager-domain	10.2.1		ffdfca3378fa4a93599b4c67eb847acf69d9d604
me.proton.core	account-manager-domain	10.3.0		3dc9782532d28e9de11cef3a4ff18ba1d7095722
me.proton.core	account-manager-domain	10.3.1		eceac8a2fd29eb3acff25a9f8eaa38696c106d35
me.proton.core	account-manager-domain	10.4.0		4944fb37594b35e930826558836eef0c25344006
me.proton.core	account-manager-domain	10.5.0		42a1c372ee173b157377f3b7cc51d74c476d32aa
me.proton.core	account-manager-domain	10.6.0		75f103eb58865c81242e89377d484d27b93a2080
me.proton.core	account-manager-domain	10.7.0		63d424885f9da7334bfb5ae43da83274a08595e9
me.proton.core	account-manager-domain	10.7.1		2880d26dc561b7c0386c8e1b965d162bc292a185
me.proton.core	account-manager-domain	11.0.0		fb0376bd00e2ff3b02b241b7d578e12005e1b1e5
me.proton.core	account-manager-domain	12.0.0		ce998407396044d03fc5ca1a9b0be1b5e2d32e90
me.proton.core	account-manager-domain	13.0.0		b313417d60c7ced58758a6eb909f0d0154012062
me.proton.core	account-manager-domain	13.0.1		a7622d535fff319f1e5dc442c929dfb8c5f761f8
me.proton.core	account-manager-domain	14.0.0		15e9bdcf029140a8d8b9279b300d15522eb71634
me.proton.core	account-manager-domain	14.0.1		5d683e8b42b53fd604c68f742ad10d11b92430f8
me.proton.core	account-manager-domain	14.1.0		48fad5631469417fda437691c3698f5bf8666e5e
me.proton.core	account-manager-domain	15.0.0		1b849233af2b55902f589fcda39733d8ba426ed3
me.proton.core	account-manager-domain	15.1.0		2646bdb862a7c625a96d372530e56b5659ddd52a
me.proton.core	account-manager-domain	16.0.0		a6e0815b9ab6f8d5b1623109389b99c6460e13c6
me.proton.core	account-manager-domain	16.1.0		86ca38af092c52f88dbdd8fb58841faccee4072b
me.proton.core	account-manager-domain	17.0.0		084ecb2428bb340fba8433163e15005db310ed11
me.proton.core	account-manager-domain	17.0.1		0b5791413ff8f2518eb9b5ae9c1d8fd2ec8179d3
me.proton.core	account-manager-domain	17.0.2		9d4a790509d6e53446ad5c87f80a8bf68ee55d2c
me.proton.core	account-manager-domain	17.0.3		557d29c7aeb0a7e80563de7ba0d709c98453b79a
me.proton.core	account-manager-domain	17.1.0		707cf4572b27eb0208a699053c1ad727c527835a
me.proton.core	account-manager-domain	17.2.0		164955c47c7ab470737c0100dba0bee36c7b5a0d
me.proton.core	account-manager-domain	17.2.1		386634bc70215bc4d157b6b72c92387788152c30
me.proton.core	account-manager-domain	17.3.0		879dcadd1cd003b3b192793f51dbb9d7ed1e012c
me.proton.core	account-manager-domain	18.0.0		ffaaa3e77f16bddd240198bfce35233fd9794e95
me.proton.core	account-manager-domain	18.1.0		397936eaf86008e62fd8d901cb4cf87f355a19bd
me.proton.core	account-manager-domain	18.1.1		45da67aba103b4b4a3da79e8b88610f1b57d3b1e
me.proton.core	account-manager-domain	18.2.0		f6e7f9a1723fc5031f50a436332faea1b910768c
me.proton.core	account-manager-domain	18.2.1		be032c9aee202b7eb90d215a2faa83f2acea94f3
me.proton.core	account-manager-domain	18.2.2		d59e287ff35f1ef51f688e85c1015c0f896f68f6
me.proton.core	account-manager-domain	18.2.3		5eb419d98914fb3093721f19c20fb9b66248c3fd
me.proton.core	account-manager-domain	18.2.4		d8df461eeab163f7d225a9b461ca0c83b788719a
me.proton.core	account-manager-domain	18.2.5		c166e61bb60d7bc7bf9e1407698070aa7992d7a7
me.proton.core	account-manager-domain	18.3.0		36c3dfc89347c3c25d20021198202107a662067d
me.proton.core	account-manager-domain	18.4.0		521a8749f78155ff88a7aa34d801a370f7437f89
me.proton.core	account-manager-domain	18.4.1		4f71be1037348b777a052d1e154497295bec28dd
me.proton.core	account-manager-domain	18.4.2		179ae92c4097d541b49680f075885b77ed31ac73
me.proton.core	account-manager-domain	19.0.0		9bacbd0b063d90c251de904ddd5c6c765d8aa060
me.proton.core	account-manager-domain	19.1.0		00bd499f6f79d4d62301fc97ba3a3c434bb9e152
me.proton.core	account-manager-domain	2.0.0		d57b34aae882dcf5b3b9488fdcf5c73b1e8fac48
me.proton.core	account-manager-domain	2.0.0-alpha01		345b92dc4ac46ddde941beea669ad4bc54112820
me.proton.core	account-manager-domain	20.0.0		13d8acf8ec8773a4cdb709a68b0099ebf90f78b1
me.proton.core	account-manager-domain	21.0.0		fa5a00e026a387fa2bccee423ff8ea20c982adc1
me.proton.core	account-manager-domain	21.1.0		9ab1b70e1b0acdea0dfa8f54d7441f2f4689511e
me.proton.core	account-manager-domain	21.2.0		52182852f3018377725a7b6dee8902fe1f4835fb
me.proton.core	account-manager-domain	21.2.1		612bb59813309e0271c812a3248d087023e50dc6
me.proton.core	account-manager-domain	22.0.0		e7f8ebcea8ca930233e31bf91968dcfe3be403c9
me.proton.core	account-manager-domain	22.1.0		9549da505caf2dd6006c8d8eb0850a760a8d2d3a
me.proton.core	account-manager-domain	22.2.0		a30e9afa18a97a98ae5a8bc7cf3110291bb639e9
me.proton.core	account-manager-domain	23.0.0		c69907ddcc6a7b94c3b180483c8a7026f18d7d2d
me.proton.core	account-manager-domain	23.0.1		053b2a694ec1209028e5f4f8ef2900856ea7193b
me.proton.core	account-manager-domain	23.1.0		176737a5995f537f8ec3c8b43a43a5c045f6dbcf
me.proton.core	account-manager-domain	23.2.0		ebbaa5e796fcab5a28f89ee07c310389011d0359
me.proton.core	account-manager-domain	24.0.0		ceebcaec2a78cbae495fdf41eec3865b2ddea0a9
me.proton.core	account-manager-domain	24.0.1		e4930114b5f859f61eefacad483c697d19c148fb
me.proton.core	account-manager-domain	24.0.2		c4d155704a24759234ef37c1ea3075ba42736efc
me.proton.core	account-manager-domain	24.1.0		42c084bea5a01677ce9624b50b90c8bdfe757d64
me.proton.core	account-manager-domain	24.1.1		10c29d90b2427a4d428be5b2bd3b8f3263406031
me.proton.core	account-manager-domain	25.0.0		ec66af742ce03528279c632a8ccaed987bd95c51
me.proton.core	account-manager-domain	25.0.1		db2b48a0328d64dd37d9a1b49a4f5728a31bb815
me.proton.core	account-manager-domain	25.0.2		2729f14f03ec469b19ec090ae65610c321328222
me.proton.core	account-manager-domain	25.0.3		2df7d2c3d192a34fd9947556239185a0a2da02f3
me.proton.core	account-manager-domain	25.1.0		44d31b3ef5e6c9c32f956d0499bc3f542affe576
me.proton.core	account-manager-domain	25.1.1		2aef71e0eabef025fdef35432ba1eea86fa685ab
me.proton.core	account-manager-domain	25.2.0		251dac0c70739fae91f68dee4cec3f22c99239c5
me.proton.core	account-manager-domain	25.2.1		82cb873cc60ebfcb11b6adc02892675473696e3e
me.proton.core	account-manager-domain	26.0.0		4d7230a9fef2a24e37f613fe5161c5260549e2d1
me.proton.core	account-manager-domain	26.0.1		8d001addf7f5b2089b6e58b3f6f5ed5aa9f3c316
me.proton.core	account-manager-domain	26.0.2		457e0df1e6479f27478e884266e91b5e79f8be82
me.proton.core	account-manager-domain	27.0.0		e9fa6e86ae3a8c7efcdc318f417c960f3958ae6c
me.proton.core	account-manager-domain	27.1.0		9aae9056cbdf469c9484ff7d3766d7c8fb2386a3
me.proton.core	account-manager-domain	27.2.0		8f82f2d7388d2e697c83eaa3f776563594146698
me.proton.core	account-manager-domain	27.2.1		0d98c02b6304395fdcb4ff675e67e536d42b124b
me.proton.core	account-manager-domain	27.2.2		9f715d2487f1d83806040fc953288eea2796696f
me.proton.core	account-manager-domain	27.2.3		65b21f2f2335e748155db579ffb4da42c77141d8
me.proton.core	account-manager-domain	28.0.0		5c35efa524f41c9966721eee6d09083a150eacb4
me.proton.core	account-manager-domain	28.1.0		6717ae79ee58de025e288d47d0ebc9df7f32a4fe
me.proton.core	account-manager-domain	29.0.0		0b6973844b6f31a6b77b2a410c11ea9613f653a2
me.proton.core	account-manager-domain	29.1.0		b4380abadb4ad2e21a37843b1e96126ef3845a14
me.proton.core	account-manager-domain	29.1.1		b8389c0e57175872db1fed66dac8d950de7cd81f
me.proton.core	account-manager-domain	29.1.2		778a240dd663d70f1a6a0cd0e51fe110f917b7ad
me.proton.core	account-manager-domain	29.1.3		6b86c5ff5be10807d7a8425f5fbde4c88ea81cbf
me.proton.core	account-manager-domain	29.1.4		135adb4b4fa6ffdb692dd04401b4ac187edcd883
me.proton.core	account-manager-domain	29.2.0		519b11509859b195aa91063d931b25681d110f3a
me.proton.core	account-manager-domain	29.3.0		3c057ab21b9ecc82c71cc4774c623a81acafb99f
me.proton.core	account-manager-domain	29.3.1		317640209e8c07933dfc14c34b27fc69b14e0049
me.proton.core	account-manager-domain	29.3.2		d58e6cc6bb2dec834f247658afd8dcc2e7adea08
me.proton.core	account-manager-domain	3.0.0		4b4b6b3254a384da586ce3600655979cfcee8ec7
me.proton.core	account-manager-domain	30.0.0		e579f1e4bac9138a31e4468a60d0db2852fd4040
me.proton.core	account-manager-domain	30.1.0		9a32d32a5b66af73b7c78faa30724125dcc3dd21
me.proton.core	account-manager-domain	30.2.0		27998bf879ce6797deef9ea0b361a9a4f92b5213
me.proton.core	account-manager-domain	30.3.0		15b7ace8c459df07da2023a9cb194f167167d21a
me.proton.core	account-manager-domain	30.3.1		ced76d9db9b545511271ba909742a1f6fb4ccd3f
me.proton.core	account-manager-domain	30.3.2		ff295703a4838955833754169b7dbef0d0be1a46
me.proton.core	account-manager-domain	30.3.3		9d896f018f07f8c8e87d2474c716706760100c39
me.proton.core	account-manager-domain	30.4.0		79186cad382124f2cfe47472b2ff4358590a1ed7
me.proton.core	account-manager-domain	30.4.1		4f800c9918d2f5ca112ceb383d007dc9d7f6a306
me.proton.core	account-manager-domain	30.4.2		769ff2a4ac0a98ebded6b90a7d03becabfb118ec
me.proton.core	account-manager-domain	30.4.3		55faa09bb3cfa4948ff3115fbfe44006200c5856
me.proton.core	account-manager-domain	30.4.4		e3b327c1561021fb5ffd86bf7658965336e186d2
me.proton.core	account-manager-domain	31.0.0		906742519d3edd5c4a6c3493818768120bfb13ff
me.proton.core	account-manager-domain	32.0.0		6183492a32a663ea46c26eedaee45087ee5b5c5e
me.proton.core	account-manager-domain	32.0.1		7563c82b0194b0c2eab476152d68e2bffe42e3fe
me.proton.core	account-manager-domain	4.0.0		bd8694a52c593304dade5a7ff29aa3359848fab6
me.proton.core	account-manager-domain	4.1.0		29b6146f973716ffec0a8816036920b6b9e6e274
me.proton.core	account-manager-domain	5.0.0		ebecf682d95f65c0f49248672672a4ef00316bf3
me.proton.core	account-manager-domain	5.0.1		d022a981a62ae8734bea28a8a07e84513bb77fe4
me.proton.core	account-manager-domain	5.1.0		a1b60414d903f686a3e342b33eac51f6aa48cbb5
me.proton.core	account-manager-domain	5.1.1		5e174c84e68d57ae5f561db5d0c9040537f5c518
me.proton.core	account-manager-domain	5.2.0		b408b65efd06bf1728c9a567e4cddca67c61231b
me.proton.core	account-manager-domain	5.2.1		4dd1e6a99df5ad9f9f9fc2446553b20c6af82147
me.proton.core	account-manager-domain	5.2.2		eeb95b7a68fb2c3da75abb7a98d534982e1345a6
me.proton.core	account-manager-domain	5.2.3		7517eba5b0e2121ea165cc09bd3c59d6fa34ce8f
me.proton.core	account-manager-domain	6.0.0		fb129c86a0588fe40b86df7c4a3670b02df0bc77
me.proton.core	account-manager-domain	7.0.0		268eca262f528c11bd60282b952ca78f521719fe
me.proton.core	account-manager-domain	7.1.0		ccee601c5cf123fa13b3886701bbba8a90cf123d
me.proton.core	account-manager-domain	7.1.1		a2c31ce567e8fe8e2730c8432294a5d1da87c789
me.proton.core	account-manager-domain	7.1.10		7eec10995ca8bcd29c3816aefeae68b3526a7838
me.proton.core	account-manager-domain	7.1.11		a6e28e39463711aec5028c39f1038f50087a2926
me.proton.core	account-manager-domain	7.1.2		45581d7dd2b72fddcc3a0db65a89692a2ccc69d8
me.proton.core	account-manager-domain	7.1.2.1		99918eb43f0f7e4c9d1860f8a6ad8702c52cdbf3
me.proton.core	account-manager-domain	7.1.3		5bc9aec43d199bb248e10d560b3ce1a1e24a7871
me.proton.core	account-manager-domain	7.1.4		32035e8543049793a2e80e74578280f19703a116
me.proton.core	account-manager-domain	7.1.5		9d7a7f5508e55eb9b317d6b0cdcd6bac0723950a
me.proton.core	account-manager-domain	7.1.6		3a7746814c4b8652e334259423608439bc0e3022
me.proton.core	account-manager-domain	7.1.7		b11006d67d8e4859cf562ffeda4c7c407c014268
me.proton.core	account-manager-domain	7.1.8		a132c222b8aa59a0536ad48b38669d955cd25ca0
me.proton.core	account-manager-domain	7.1.9		4b1ae9669605063f1f557b9c76a2c3f09294f809
me.proton.core	account-manager-domain	7.2.0		4b2623bffc5fb12fba0fddc36a41d9aa1b4b9667
me.proton.core	account-manager-domain	7.2.1		23c6c4e7d4a0df15dbc36ca1013b985339ff5734
me.proton.core	account-manager-domain	7.2.2		6bcb336ed7c14446e670d444a2fe3db8cc778d35
me.proton.core	account-manager-domain	7.2.3		66cee0ec5aa9a8f97f8ec61bc66affc9bb33f98a
me.proton.core	account-manager-domain	7.2.3-5.12		4700a04dd2e1cb2466081cfd76fb2ebefe3df096
me.proton.core	account-manager-domain	8.0.0		5a331de1c7889fee8def6a9c5d1d0062a030fb2b
me.proton.core	account-manager-domain	8.1.0		9f64a6ea6f2995247c503a207f6f627c7e129ef7
me.proton.core	account-manager-domain	8.2.0		6a75a51a08d035056041a89a5a4a1338ecbb830a
me.proton.core	account-manager-domain	8.3.0		5b9259c8371efa38a5f69cd645a76ac785ece037
me.proton.core	account-manager-domain	8.4.0		16de421d7001bdc776a6b23d50af687575a17895
me.proton.core	account-manager-domain	8.5.0		48f62d4afe1cb2f551cb53eca392bc70d1873e4a
me.proton.core	account-manager-domain	9.0.0		533d7a395def545336c66191baea6c3ab761d7c0
me.proton.core	account-manager-domain	9.0.1		c1b6511a068e125dee0e6406c000c4901c1b5512
me.proton.core	account-manager-domain	9.0.2		31f434a65e9012a21c988fcdf486963b01022812
me.proton.core	account-manager-domain	9.1.0		281fdb915930a2e5851dd48db21b29133420c670
me.proton.core	account-manager-domain	9.1.1		46849e750709db2701199344c552c80c2e91cf22
me.proton.core	account-manager-domain	9.1.2		0f8b3ebffa56b8696163d27628a98d14e0eb3dd5
me.proton.core	account-manager-domain	9.1.3		bfafe93bef9b0eb000d6dee5939dd641fae2de23
me.proton.core	account-manager-domain	9.10.0		dd58e3c3726af5f6d6403540fbb4fca1d5deafe8
me.proton.core	account-manager-domain	9.10.1		bb8c35446e4b31df89f9e401b174e2cfbcb02136
me.proton.core	account-manager-domain	9.11.0		7393d508cbc58912949bec4d52837c3a742abcf1
me.proton.core	account-manager-domain	9.11.1		45ad31c666920bb8320f8ada357b432e2a57395c
me.proton.core	account-manager-domain	9.11.2		23af56ce73039f6db93859d1742cf188f2adfbd1
me.proton.core	account-manager-domain	9.12.0		fcdded6490aaffe93330273ba5cf21c8dd2fc5f8
me.proton.core	account-manager-domain	9.13.0		d21f70b29a18d0411ade26adf58098e33d178f14
me.proton.core	account-manager-domain	9.14.0		fb74d96b62bf27b1c317595f8c7a07edd62e5018
me.proton.core	account-manager-domain	9.15.0		9c31e5e86afe6e0fbee40500efb902539d547a52
me.proton.core	account-manager-domain	9.16.0		ac7fd1f9b89af3de2f59f61c38c67abd54b9aa14
me.proton.core	account-manager-domain	9.16.1		66897d7fe28088940618fae30bd38024686241f0
me.proton.core	account-manager-domain	9.17.0		fd9048355e7f2f56b4bb6ce162a8bc49d66daec1
me.proton.core	account-manager-domain	9.17.1		e4b0730d4187419cc43c43d441dcf46ea1c7086c
me.proton.core	account-manager-domain	9.18.0		f105442e073200f5ca656740c230c60cc6452e6f
me.proton.core	account-manager-domain	9.19.0		a1209a2acfcc800683ffed88afb76ccc31f5d195
me.proton.core	account-manager-domain	9.2.0		b1547e4f9939efed86730ab1059b6f2a1e01befe
me.proton.core	account-manager-domain	9.2.1		c5dea6244aebdcc44e77a855a400741c1d6d642e
me.proton.core	account-manager-domain	9.2.2		520d90b03a4ccac881b26b30b0bd7c0d0e0e328d
me.proton.core	account-manager-domain	9.3.0		037a05f837c82088b8fe62b6e42d3cd00c8d1071
me.proton.core	account-manager-domain	9.3.1		fb403f654c22def52c950d0c4dbd0a8c745e902f
me.proton.core	account-manager-domain	9.4.0		ed8e1d2d908e8dc8ce9d099f10a9dec66233bfc7
me.proton.core	account-manager-domain	9.4.1		b45b303f92e7467df71da1af48032f501a2750b8
me.proton.core	account-manager-domain	9.5.0		d91c8b782ce999c4ed570400598586448ca92ccd
me.proton.core	account-manager-domain	9.6.0		9f363b38759df2e79b13b952f3fa935c61a72c36
me.proton.core	account-manager-domain	9.7.0		bc4a1000eeb85b96f7863c294e3412980b4d6581
me.proton.core	account-manager-domain	9.7.1		06e7ab6d97bb74bbb3d42674745e069a7f15f406
me.proton.core	account-manager-domain	9.8.0		01da13631314a899791697b04c5e1d3225028714
me.proton.core	account-manager-domain	9.8.1		59cb4abf332a6551aeaa55873d2e2a9ff7c1dd4e
me.proton.core	account-manager-domain	9.9.0		b1bee24b0ad3850ebae6206a0402c5a1a7d864cb
me.proton.core	account-manager-domain	9.9.1		55b2c851be7eba2d953242412de45dd524aa5c27
me.proton.core	account-manager-domain	9.9.2		9bc88d70813f693eaa5089a1cfae3e1f6ab5cd82
me.proton.core	account-manager-domain	9.9.3		62e05ba5ed3ccbce70b7996b4e0cd226a74fae18
me.proton.core	challenge-data	10.0.0		N/A
me.proton.core	challenge-data	10.1.0		N/A
me.proton.core	challenge-data	10.2.0		N/A
me.proton.core	challenge-data	10.2.1		N/A
me.proton.core	challenge-data	10.3.0		N/A
me.proton.core	challenge-data	10.3.1		N/A
me.proton.core	challenge-data	10.4.0		N/A
me.proton.core	challenge-data	10.5.0		N/A
me.proton.core	challenge-data	10.6.0		N/A
me.proton.core	challenge-data	10.7.0		N/A
me.proton.core	challenge-data	10.7.1		N/A
me.proton.core	challenge-data	11.0.0		N/A
me.proton.core	challenge-data	12.0.0		N/A
me.proton.core	challenge-data	13.0.0		N/A
me.proton.core	challenge-data	13.0.1		N/A
me.proton.core	challenge-data	14.0.0		N/A
me.proton.core	challenge-data	14.0.1		N/A
me.proton.core	challenge-data	14.1.0		N/A
