br.com.objectos.rio	tftp-core	0.7.0		a7544a00d8e04f97e369ce9abfbe151cacf6a683
io.micronaut	micronaut-graal	3.2.7		f68d37c62d74a699c4a7ecbe88e262ff3d91f35f
io.micronaut	micronaut-graal	3.2.7	all	27b85b70261fde62d58b32d76c9090e32a9f766e
io.micronaut	micronaut-graal	3.3.0		df90460aa5dafd3940949a624be77121d36b9557
io.micronaut	micronaut-graal	3.3.0	all	279f5efcd6ad7bb546402bc1bd839b3f11ac2cd6
io.micronaut	micronaut-graal	3.3.0-M1		4a41925ae7865228ef739cdff38b439b2b4d6508
io.micronaut	micronaut-graal	3.3.0-M1	all	784ed0720de69ef4e09256aea58296302825c614
io.micronaut	micronaut-graal	3.3.1		74e3c334bfbed815362d6f110e68f0e86cc3d685
io.micronaut	micronaut-graal	3.3.1	all	a109acb709259ca34417ca2decf8c7770c58337e
io.micronaut	micronaut-graal	3.3.2		9a3af69df16526aa473d6609089d13b3ee7beeee
io.micronaut	micronaut-graal	3.3.2	all	cfdc865fd98b55def5b53c10818e4fcbb99c5302
io.micronaut	micronaut-graal	3.3.3		2b6df6de92a647b8fec626ed05a9c679b30dd937
io.micronaut	micronaut-graal	3.3.3	all	690f7e7a97fc1c4c9aaea3d022c0e72330671be3
io.micronaut	micronaut-graal	3.3.4		82b1fc6130f815f38d6f124cade2741869c0fc8f
io.micronaut	micronaut-graal	3.3.4	all	f2819eb7301e8cbb02c186c2f07e6e48dbabbb7b
io.micronaut	micronaut-graal	3.4.0		03a578d2e609281b61c7b61fb4535361b5879adf
io.micronaut	micronaut-graal	3.4.0	all	6e5688335e3ae79052b0e8cbcc1edabcd48a32fd
io.micronaut	micronaut-graal	3.4.1		025ee8ea3e12b9706b262a98e6f18e9de32d152e
io.micronaut	micronaut-graal	3.4.1	all	fde4df4cc18bcbd3ec3e8565bcf787141d0d398d
io.micronaut	micronaut-graal	3.4.2		2015572b80b2f536c7b188b7b1c4260575488b04
io.micronaut	micronaut-graal	3.4.2	all	bf70df24873886d2529d17a7f9e4c43823a054c6
io.micronaut	micronaut-graal	3.4.3		7d5dff71f6769da7959863a7c9914e0f7de4aa56
io.micronaut	micronaut-graal	3.4.3	all	c324c60c94cbbb8b9e3aa39d9b636fe80963d9e5
io.micronaut	micronaut-graal	3.4.4		66dbd2ca90c5ca8445b1857250e78a5ab4388265
io.micronaut	micronaut-graal	3.4.4	all	24add62976bc081c23d0b6a99e7ce82f310c3b92
io.micronaut	micronaut-graal	3.5.0		70926771b1f08ec886b146bc6b90b96cedbc1baf
io.micronaut	micronaut-graal	3.5.1		6c358db10264773aac4173eb21d5162bdbdbd30e
io.micronaut	micronaut-graal	3.5.2		4304c4cbdd725107cb8aeff226c26263a32a16ea
io.micronaut	micronaut-graal	3.5.3		58dadf25f92057423dfe8dfe43a775cefc686cef
io.micronaut	micronaut-graal	3.5.4		c41564f0b48fa9339c52c3089f7143c9b803c54f
io.micronaut	micronaut-graal	3.5.5		c493626a3f7c682f935062534e852657c2be0b78
io.micronaut	micronaut-graal	3.5.6		3d2bee95c07d2c791e34480227cd03ec3a62ae9d
io.micronaut	micronaut-graal	3.5.7		3f6b76d0b9efcaeb6e185670150297778b71fed1
io.micronaut	micronaut-graal	3.6.0		0aeff6bbb2c8f0c0ee5a325a71b2011da64b669b
io.micronaut	micronaut-graal	3.6.1		98b0f56c643632ecbdcd6138f10a9d1fbeaed09c
io.micronaut	micronaut-graal	3.6.2		c676b77bc7cede0390eca3ec9d8ecd758a7c1418
io.micronaut	micronaut-graal	3.6.3		5e48958af46811f37e15de55fd13fecedb164c4d
io.micronaut	micronaut-graal	3.6.4		b2e03c0105b19724d9cbbbd3467322c551a080e8
io.micronaut	micronaut-graal	3.6.5		f90c239b58a31eca40ce738b23389c06c1fac343
io.micronaut	micronaut-graal	3.6.6		1ffeb90a1d28766470dd9d92b07d94bc409fe63b
io.micronaut	micronaut-graal	3.7.0		17d5dc069277d200811dbc43c654c840be33e9eb
io.micronaut	micronaut-graal	3.7.1		b6637a4ed3c32644507a4ce86867c0389a273868
io.micronaut	micronaut-graal	3.7.2		be7f65ecb2ca5017a3b733f0cdf37dbf3e2e4937
io.micronaut	micronaut-graal	3.7.3		c8c9f5c05364c35916c4b532e944fafb5a9cdd22
io.micronaut	micronaut-graal	3.7.4		5a95f0a18b37635ae3cb4fac3f34f44492b919d2
io.micronaut	micronaut-graal	3.7.5		a8a833c9ea33866ff5329e10c52758fe2d583642
io.micronaut	micronaut-graal	3.7.6		b34e03c99337f2c09bdf358392470b333212a38d
io.micronaut	micronaut-graal	3.7.7		555abd934203964176280a12500d1dd84534a2aa
io.micronaut	micronaut-graal	3.8.0		4083f42adf5096739a53c7d2a33dc30fdef7acf1
io.micronaut	micronaut-graal	3.8.1		18844f544618efeedd5bb1a9416ad75306e4268b
io.micronaut	micronaut-graal	3.8.10		070b8c89fdd55ae2ae306cc77aa06a7d99a79133
io.micronaut	micronaut-graal	3.8.11		8e6f53c6370abe830c8ba6eeadfdad35f74fe3b1
io.micronaut	micronaut-graal	3.8.12		31c4cf7a4bccd3ef948b0724af298094574a41c3
io.micronaut	micronaut-graal	3.8.2		f63a88a1ad3285b0d2c2199e872ce35865c5d9b5
io.micronaut	micronaut-graal	3.8.3		587778025d92a1ee0df1dc6314ab5e7e83ea0482
io.micronaut	micronaut-graal	3.8.4		5fd15e0719a48bd13025d5ed924e9099d80d9466
io.micronaut	micronaut-graal	3.8.5		5a2a313a7ce3ff36f9f29bab870952de4bcda5e4
io.micronaut	micronaut-graal	3.8.6		6657549e9edafa08bbfc87042b74d7fcb27ef40a
io.micronaut	micronaut-graal	3.8.7		c1b773dab1a5d4581e8f5d793580e0334cd4dc87
io.micronaut	micronaut-graal	3.8.8		334e3776a07746002eeb44f4c98b85fc184c20ab
io.micronaut	micronaut-graal	3.8.9		fdfd2ae03071e957e2d25fcc5c594830ea30b3ba
io.micronaut	micronaut-graal	3.9.0		93132f6e62e3ed026cc623822ce7028a588acb0e
io.micronaut	micronaut-graal	3.9.1		8fde54e72c31c04a0a44233c454e1c507b270941
io.micronaut	micronaut-graal	3.9.2		7fa3090b30b21fcd79ce7a2793f821885202a7dd
io.micronaut	micronaut-graal	3.9.3		af4778e3bc02155508dcfe69a6949e97d5a28ce5
io.micronaut	micronaut-graal	3.9.4		322c43ce983d02dfdc1d4253d0c88b0f2f29b9d6
io.micronaut	micronaut-graal	3.9.5		d516d681449914f718febd5c315a8383d038d491
io.micronaut	micronaut-graal	3.9.6		8ab13f4e93cb9d29c47e492b65ab6fa38e1ff508
io.micronaut	micronaut-graal	3.9.7		f4e6d36c2394f38f36dba8be0b39931132a64e49
io.micronaut	micronaut-graal	4.0.0		13ba2a7ea1047d4fe46f8ad57769610372ddb673
io.micronaut	micronaut-graal	4.0.0-M1		dbe73e58af30dd86349fbbaaa9d489bd623370ed
io.micronaut	micronaut-graal	4.0.0-M2		52eb0be281b802fca99181c57e645d791c76751d
io.micronaut	micronaut-graal	4.0.0-M3		e8ca7210c92a0d42ebb0f8f6f46a7324ff0e9e3b
io.micronaut	micronaut-graal	4.0.0-M4		bde854b84a188aa2a9a77115f9fcb7af252a3d48
io.micronaut	micronaut-graal	4.0.0-M5		e13cb71be629e96cebffb1ed2d9565b9b6127670
io.micronaut	micronaut-graal	4.0.0-M6		89525814c6c68e12a3a7bef7a94cb1e2858946fd
io.micronaut	micronaut-graal	4.0.0-M7		0e662b59e66b16dd0f80d0f80ba866b280696578
io.micronaut	micronaut-graal	4.0.0-RC1		5fb9a1a25c5de4f148caa5fddc79cca1d341f4ca
io.micronaut	micronaut-graal	4.0.0-RC2		25d886d4e21eb03aac13355c9df67946f1d4cd8a
io.micronaut	micronaut-graal	4.0.0-RC3		71ce9ac2511f42843d3917f5c16ab81330dc2a80
io.micronaut	micronaut-graal	4.0.0-RC4		6bb7ca7226c6f19f6fc18a6a51bc0422e63bae75
io.micronaut	micronaut-graal	4.0.0-RC5		cf1c25efff1deae3b12e44041d1193f16775c473
io.micronaut	micronaut-graal	4.0.1		62a8c8dcc611634a6a7e7f0c405df890e1c4f6c3
io.micronaut	micronaut-graal	4.0.2		cd6262cc0cf29ce163a4d6c029377931fe10a5a2
io.micronaut	micronaut-graal	4.0.3		285e6b4408d796d9123f3ff3a45547e0e2b359a6
io.micronaut	micronaut-graal	4.0.4		7f62d9380e6d847547b85af30380a41756a45b3a
io.micronaut	micronaut-graal	4.0.5		8281cf5eddad24fd6de05f89f97ed82db960e2b8
io.micronaut	micronaut-graal	4.0.6		b5b3346ef8a4bd801ed70b3e4ff4756f78c6cd77
io.micronaut	micronaut-graal	4.0.7		0ddb5c375aa556b2b1bc4f331edf8961da30ff7c
io.micronaut	micronaut-graal	4.1.0		e4b291eede0b9f64f296f3a3606f2fe3dcb6c7a7
io.micronaut	micronaut-graal	4.1.1		7c94fd05edf325a3f0863315a676dcc1eedb2fda
io.micronaut	micronaut-graal	4.1.10		ccd3c7b0b138dcb0318d359f67b329a9ad6f45ca
io.micronaut	micronaut-graal	4.1.11		7f06836771b901cd8615333723392c765c26484a
io.micronaut	micronaut-graal	4.1.12		71f87c14eb7f5144b6e1e52865fae53dd8938a4d
io.micronaut	micronaut-graal	4.1.2		5f8d542b52dddf9cf6e311aec5f864beddc6ab95
io.micronaut	micronaut-graal	4.1.3		a3e14378990b9da32fbee5b350d5c3b37f4c117d
io.micronaut	micronaut-graal	4.1.4		a28e9a03f9bff3b995284adae65c69ec3e13d9da
io.micronaut	micronaut-graal	4.1.5		0c8073b10ac0aeca94f2e8ed51810204e4186664
io.micronaut	micronaut-graal	4.1.6		9c075170bdf21e13e99b0e3e1f769f39eca016e9
io.micronaut	micronaut-graal	4.1.7		b95f49cb6761391ab614b30210bfb45d9d8a1ebf
io.micronaut	micronaut-graal	4.1.8		544a047d3bc2cc7e0d08a2ae46dd3df257bcd704
io.micronaut	micronaut-graal	4.1.9		e6042b06232bda48f3575d741188819863532df8
io.micronaut	micronaut-graal	4.2.0		7720c87f0667811981358dc94fa9ca1752b31cbf
io.micronaut	micronaut-graal	4.2.1		ff3b34caea69a46e3b2f37f9a4482b6c4ed818a2
io.micronaut	micronaut-graal	4.2.2		9780b77cfce5ceadef8b34b1b1d626a780962c42
io.micronaut	micronaut-graal	4.2.3		7852faafb1eefb1f481fa35552f346750a2a1b94
io.micronaut	micronaut-graal	4.2.4		1c913f057b1dfc942d1c7d8ee80f5d45c1e25c23
io.micronaut	micronaut-graal	4.3.0		ef6c8dda88acb794f27c19ce2399d30b696f2686
io.micronaut	micronaut-graal	4.3.1		09771b4ed04a8710238d70a103f93e824f9af0ff
io.micronaut	micronaut-graal	4.3.10		d44b0f5352bc2ef139cfed10c713111417ddb905
io.micronaut	micronaut-graal	4.3.11		50d9231ba592189913716bbc778a02e1b4682fd2
io.micronaut	micronaut-graal	4.3.12		8660daa6a1c9a9f674e4a2a1646c2326e9b84edc
io.micronaut	micronaut-graal	4.3.13		9a021171725bb8958c1da2363af61314497ab176
io.micronaut	micronaut-graal	4.3.14		f1c55cbbbc0aae260a4b431f7a748d4f80ac8223
io.micronaut	micronaut-graal	4.3.15		38bc894c858e5aad78e8e6c8fac6023d3813af90
io.micronaut	micronaut-graal	4.3.16		ef94258aa2bfe3518dbea31f4012b76813f81323
io.micronaut	micronaut-graal	4.3.17		dce3cf4edb5065f765c452c81342d15d82f766a5
io.micronaut	micronaut-graal	4.3.2		3fcf66a77e4f914393b7d0dea345000c8f02f6e6
io.micronaut	micronaut-graal	4.3.3		f00f1193a934269387dbe67f2e73d1d8c0b170e9
io.micronaut	micronaut-graal	4.3.4		75c270bbc7288fb87c5ab497fb4097102316fdfe
io.micronaut	micronaut-graal	4.3.5		4563fcebc4ca84b8776ebea14b9608c64c99626a
io.micronaut	micronaut-graal	4.3.6		7bfc6ac741cce8a5d5107bc915b4c5b7a7bff6f0
io.micronaut	micronaut-graal	4.3.7		658e0b0a2f0eeaa58f8965afdaed1f69e66d2a21
io.micronaut	micronaut-graal	4.3.8		4f128adadd225521268c55d58df72eabd98b81f2
io.micronaut	micronaut-graal	4.3.9		a5a12f5538058eecf5e69d8f59d6047825e4fc74
io.micronaut	micronaut-graal	4.4.0		a64475f3040c803f4223fa4d168285824269f780
io.micronaut	micronaut-graal	4.4.1		a99d1190de6661baa85e372ef6153831a4b1857f
io.micronaut	micronaut-graal	4.4.10		875a4341918bc63107406820bb049822770dd386
io.micronaut	micronaut-graal	4.4.2		445c0aa85c660568f585e08f2f04ca9fa228b2b1
io.micronaut	micronaut-graal	4.4.3		2c983cfe1f95708491ef89f1d8dfab9539fe1f41
io.micronaut	micronaut-graal	4.4.4		d5396fdbf819b938f416388e9edaf869d67b7f55
io.micronaut	micronaut-graal	4.4.5		314f3468f5077da2102f0b060fbca5f20870e221
io.micronaut	micronaut-graal	4.4.6		b30d70fec9df8eb8437e89047f571d30790f2849
io.micronaut	micronaut-graal	4.4.7		b69c4ff3fe9cf2d4d5e8a9c596e52aec20545a27
io.micronaut	micronaut-graal	4.4.8		ff35a31d0b4e2aab424ca9cf3b947d652d16befb
io.micronaut	micronaut-graal	4.4.9		8bdf0a68689e3b76af571f4d6fb084df666c720e
io.micronaut	micronaut-graal	4.5.0		2507ee4f97bf4af82d18862861517cd1fbb04470
io.micronaut	micronaut-graal	4.5.1		217ef4dd0678887757951f73eae018dccb4311df
io.micronaut	micronaut-graal	4.5.2		dab0c9bc808fba7a967b55c848fcd51cb7255cfa
io.micronaut	micronaut-graal	4.5.3		92e482335be95678319bf8c7f0f8c1017fd669d5
io.micronaut	micronaut-graal	4.5.4		92a60e6fb375d8b522d0a225d8a775537bf3792a
io.micronaut	micronaut-graal	4.6.0		fbf966b5f349eb663c96a2d6ecaf8f4860d7d87e
io.micronaut	micronaut-graal	4.6.1		238fb1c9b609c1743bdccf953ee27da8185e49de
io.micronaut	micronaut-graal	4.6.2		6029c39527230e6c23671143a95d80edd1bed150
io.micronaut	micronaut-graal	4.6.3		d5ef0dbd08aed71a882798532ed51b67e9026112
io.micronaut	micronaut-graal	4.6.4		b1b4a408ae3c79bfe1982405ce6b7851e5391e84
io.micronaut	micronaut-graal	4.6.5		a3bbcc29195f8a63276bfb8854c86076e0502105
io.micronaut	micronaut-graal	4.6.6		84f77cc7693d4458072e35a74b0cdf506f98bf5c
io.micronaut	micronaut-graal	4.6.7		25907caf653026a69c777219137dc001f7756386
io.micronaut	micronaut-graal	4.6.8		ec684d8a597d0ccd3ce2e976e729234fab74c8af
io.micronaut	micronaut-graal	4.7.0		3f4f10c12a201138e9a7a991a73e28ee9b482fe7
io.micronaut	micronaut-graal	4.7.1		06f606657c637adf30b7aad67d6917e536d58500
io.micronaut	micronaut-graal	4.7.10		a75b35aac6878d5a920599b2cbf08ce52ec60dcc
io.micronaut	micronaut-graal	4.7.11		e580454443576bc1ab81209038253215cb013c5a
io.micronaut	micronaut-graal	4.7.12		5a393b2eb8370ed588e630efddf9e58fde4b8626
io.micronaut	micronaut-graal	4.7.13		02278fae74c671093c99cc067535c4fc8efaff5b
io.micronaut	micronaut-graal	4.7.14		e2f745ea272cbe4b9f3552113f5ae8d5a1a35a21
io.micronaut	micronaut-graal	4.7.15		e0ee3d5715e05cdc7bb4123d93285f89d3ec0ac9
io.micronaut	micronaut-graal	4.7.16		06a0ae1218c13ee96f1a1713bd8108172434e571
io.micronaut	micronaut-graal	4.7.17		b552716d5728794b81e09d1be09ebafa6d7bebe6
io.micronaut	micronaut-graal	4.7.18		2b3835f1419f52dc5aeff4456baef35fe9faad0a
io.micronaut	micronaut-graal	4.7.19		c240a5623af28b7ce24179d0481a60e8a0ef9354
io.micronaut	micronaut-graal	4.7.2		3a1d1513c4c0be13672dbcc41bc67ad6bc08b68f
io.micronaut	micronaut-graal	4.7.20		d272567340f943d36b781e6d2978812f7c8fe147
io.micronaut	micronaut-graal	4.7.21		14484e91ecee3d74058cc731b4ab746daefe6375
io.micronaut	micronaut-graal	4.7.22		f8c3cfddf4109bdb6dcdf8600efbb0eec1019812
io.micronaut	micronaut-graal	4.7.23		fc1d133a96890c803b3f764d2835157233243007
io.micronaut	micronaut-graal	4.7.3		6451444d13b55f86f2dab21e21aec0b79a4d0cc5
io.micronaut	micronaut-graal	4.7.4		a2fb66f91af1987204785c2c66963c2399c79c01
io.micronaut	micronaut-graal	4.7.5		33d6fc163ff897f5a101594ec1995c4f6f54b72f
io.micronaut	micronaut-graal	4.7.6		4463a3d7070df6ad3a4c149c46d36887e22eaaa9
io.micronaut	micronaut-graal	4.7.7		a5154c8394bd6c28554bfce7ca42a78ed5da7979
io.micronaut	micronaut-graal	4.7.8		6a84a0fc50ded52eadc374a25dd08aee56debb35
io.micronaut	micronaut-graal	4.7.9		92a68cea3eac11ff96c379945f9977e9afba7914
io.micronaut	micronaut-graal	4.8.0		b7cab6195a92e26844a8b3d2d0a361e72b33337c
io.micronaut	micronaut-graal	4.8.1		efa1d682afd3c259ccfdeb53205a4bd1fa6ec999
io.micronaut	micronaut-graal	4.8.10		860f8254e8ea7c0faaa0178434e8b7aba2112f14
io.micronaut	micronaut-graal	4.8.11		42958c8b31636136d1d54c71e48a8a177388d709
io.micronaut	micronaut-graal	4.8.12		9bc5b80989e1ad3c70ef10fb1e5d63f84f21940a
io.micronaut	micronaut-graal	4.8.13		d767fa546d20f489dc8f343b1df2a32a9822723d
io.micronaut	micronaut-graal	4.8.2		8eff9b204f75fbd1e4c08998714374b07fa5b606
io.micronaut	micronaut-graal	4.8.3		0e8447df2883bd788210ca798726deb04c6a6c38
io.micronaut	micronaut-graal	4.8.4		777d83686e5ea28b478b89839008001459804cc9
io.micronaut	micronaut-graal	4.8.5		310fc207aa539b2e4760da17b8dec27400f877c1
io.micronaut	micronaut-graal	4.8.6		73a313ac7de940bada0bfb0b08ea6a65f2aae742
io.micronaut	micronaut-graal	4.8.7		93a08adba267da87aad0d2ea0cd835b6180c5427
io.micronaut	micronaut-graal	4.8.8		46664920e94398f36b2d9fdeaf1801694e3ba1f5
io.micronaut	micronaut-graal	4.8.9		293b0a8ac6c707e3d13c69ed0605b918e97cb9de
io.requery	requery-kotlin	1.0.0		07d8c178829de82b8f5d8d21a8d5b9efd6392fab
io.requery	requery-kotlin	1.0.1		384035e4df4432e37ae186dc2a3054fa86f8cd8e
io.requery	requery-kotlin	1.1.0		d41aac613f7691598714b1eebe0b37bd5fbe86fd
io.requery	requery-kotlin	1.1.1		2dadc68c08906ff59acece96e6c2a46f0561d570
io.requery	requery-kotlin	1.1.2		3c06e23d1d8acea719a48d791a41dfbee434b1c4
io.requery	requery-kotlin	1.2.0		61e2fd1f569a5e822d5015b45121ae47de99ce5e
io.requery	requery-kotlin	1.2.1		23b0efb013a07b8a36c3faa751328a7566944162
io.requery	requery-kotlin	1.3.0		741d4a0ee9924045e7c7c2a886eb0c466b43f114
io.requery	requery-kotlin	1.3.1		94cfa916fe659c43d7b775ac29ab04b25e9ced52
io.requery	requery-kotlin	1.3.2		94cfa916fe659c43d7b775ac29ab04b25e9ced52
io.requery	requery-kotlin	1.4.0		183920faa4c1f1f9e339200bdcbc55a6b1032a17
io.requery	requery-kotlin	1.5.0		2d97b29ed855840c7ad6b35535fa320f480547a3
io.requery	requery-kotlin	1.5.1		b0f329783afe96548cd6849aaa0c57ac767ff973
io.requery	requery-kotlin	1.6.0		e2e38f894fb2f8973aa59cac8795a978374c8af9
io.tesla.polyglot	tesla-polyglot-scala	0.0.1		1d204e586ce7a32b11531f7fdb77006fe1334b42
io.tesla.polyglot	tesla-polyglot-scala	0.0.8		93e0f68316145f6802bc1b2ebe0c90c939a98a80
io.tesla.polyglot	tesla-polyglot-scala	0.0.9		bd8343e7bab1e2370a8d76c0f98e9a6af98dc6f0
io.tesla.polyglot	tesla-polyglot-scala	0.1.0		626297059aa1b88f892aa1344eb186354d265718
io.tesla.polyglot	tesla-polyglot-scala	0.1.1		83e57030a16b6071f6610b91bea05ae46d91345a
it.agilelab	wasp_2.11	2.26.7		0506e52c30add073daa3fb7d0f45382a5c9ed222
it.agilelab	wasp_2.11	2.26.8		c1b1b5b183b46cd34de4017985b4757771cb71dc
it.agilelab	wasp_2.11	2.27.0		a877ff30b398d4512ba96c2e429a3bc4703a2807
it.agilelab	wasp_2.11	2.27.0-cdh6		b5b7ec05eec0fffd90383d01d9c077764476055f
it.agilelab	wasp_2.11	2.27.0-cdp717		39979ea1d78f79fbb60f97da6adc8258ff54a727
it.agilelab	wasp_2.11	2.27.1		07baf675be60b7bc8a825775af002e4a5f3064be
it.agilelab	wasp_2.11	2.27.1-cdh6		497c13cbec28e1a561f4e4e8abe9e352e3084e74
it.agilelab	wasp_2.11	2.27.1-cdp717		bf2c3a068a3d5ad9854323b593f7f9f70a51c7aa
it.agilelab	wasp_2.11	2.27.2		c63b7df94821715a2362dbf6e433e8d2e2cedcab
it.agilelab	wasp_2.11	2.27.2-cdh6		524d39fea42e772e5bf3a26d36643f8927bff63d
it.agilelab	wasp_2.11	2.27.2-cdp717		8d6586e20c3b1da3ceb736b5d11e862f4df45c39
it.agilelab	wasp_2.11	2.28.0		0cd6005b017b5f86bbc03ac09eeea9110809134b
it.agilelab	wasp_2.11	2.28.0-cdp717		7410fff9823d5bb2aaeb33f51dc4d8318fe81e80
it.agilelab	wasp_2.11	2.28.1		ca1767fc51f90b598d6145170cd7724940dd62ab
it.agilelab	wasp_2.11	2.28.1-cdp717		135b239c8e41a1b3aebda3e68481103e9ef0cff5
it.agilelab	wasp_2.11	2.29.0		fe672d1fdc242e40acaddb6bbc4fd24a2ffb456f
it.agilelab	wasp_2.11	2.29.0-cdp717		f843c4134a6f4efbe2c1e1590cf37e73c5881164
it.agilelab	wasp_2.11	2.30.0		3aae80c61d252c91fd6f311af6ccd5f47e2a7687
it.agilelab	wasp_2.11	2.30.0-cdp717		d8ea98a4d13747e5645cf6d8f31796910f41a759
it.agilelab	wasp_2.11	2.30.1		1e8956fd3c70271fdf09ade048c5a5c658394e6f
it.agilelab	wasp_2.11	2.30.1-cdp717		5b9621f861b9283115bf2635e2b6e687bc535c6a
it.agilelab	wasp_2.11	2.31.0		119c091c96575cfea4a0c47a0cf8630caa313e8b
it.agilelab	wasp_2.11	2.31.0-cdp717		1b99cbee8412c8be66c6d2915fbc93aaa75ccb4f
it.agilelab	wasp_2.11	2.31.1		4c87e07c360f8f4d361816d9b6fc7cc5f9b0d4ca
it.agilelab	wasp_2.11	2.31.1-cdp717		63801d2d8459cb652ee3555835a64e403152f9d4
it.agilelab	wasp_2.11	2.31.2		d99164287ba45f1b5ce217c16f09a9589ee6949e
it.agilelab	wasp_2.11	2.31.2-cdp717		b8105eddeb35ac5166ef1a58f17766a61e91ac28
it.agilelab	wasp_2.11	2.32.0		51c833160e6b27166740b6e19121428f5b151e88
it.agilelab	wasp_2.11	2.32.0-cdp717		64d1b8d97af7c5ff46beb68aa8fb7d24be59ca81
it.agilelab	wasp_2.11	2.32.1		28f82cb141ac907e3bcc7a1b484582be63ea9451
it.agilelab	wasp_2.11	2.32.1-cdp717		3624e9b32540b33ee4c48c85ffd9a56786b0faf7
it.agilelab	wasp_2.11	2.33.0		f3158dee0c7e16efb810b6df39cb09799adfed13
it.agilelab	wasp_2.11	2.33.0-cdp719		669edd45fbfc796beb36521715403d8905f5dc0e
it.agilelab	wasp_2.11	2.33.2		e9bd26396a607990a9d402865dcf809ea68219e8
it.agilelab	wasp_2.11	2.33.2-cdp719		d66a7b52f1e8a5c816ca1eaa728fd01eb053be08
it.agilelab	wasp_2.11	2.34.0		eb47330202ae357ae7d116217863e805b6770592
it.agilelab	wasp_2.11	2.34.0-cdp719		9e51eb80e6037c1b9a7e0ed4d21d191593ab6e08
it.agilelab	wasp_2.11	2.35.0		09f22a74d47274fde5ca63c0061a38bab7642bdd
it.agilelab	wasp_2.11	2.35.0-cdp719		28472bdc39f15d75202ef471e785016a74451f7e
it.agilelab	wasp_2.11	2.36.0		9d7ec6aef8a7d70c5724e21f491935d4fd8fac2b
it.agilelab	wasp_2.11	2.36.0-cdp719		bd281e79dc7a6488240f11414c1fe828f89d436b
it.mscuttari.kaoldb	implementation	1.1.1		N/A
it.mscuttari.kaoldb	implementation	1.1.2		N/A
it.tidalwave.accounting	it-tidalwave-accounting-ui-projectexplorer	1.0-ALPHA-10		93666d4532a53735a510bb89286572a2b4a572f6
it.tidalwave.accounting	it-tidalwave-accounting-ui-projectexplorer	1.0-ALPHA-11		aef87062d30915cbf80d2f28360eff11e43b22b2
it.tidalwave.accounting	it-tidalwave-accounting-ui-projectexplorer	1.0-ALPHA-3		838a154f6801e457a0b2dba8a339f9401e6d1b47
it.tidalwave.accounting	it-tidalwave-accounting-ui-projectexplorer	1.0-ALPHA-4		ac40aae498a1499a34f825ba5c93c5b8292a5e5b
it.tidalwave.accounting	it-tidalwave-accounting-ui-projectexplorer	1.0-ALPHA-5		23b3a87cc1f4f3115f026da3dea278c30e104584
it.tidalwave.accounting	it-tidalwave-accounting-ui-projectexplorer	1.0-ALPHA-6		7988bcbff29e3a58713b9733fa8fdcccd7cc9707
it.tidalwave.accounting	it-tidalwave-accounting-ui-projectexplorer	1.0-ALPHA-7		81f6b836bf4857dd9f7f8b335099aff963d531b0
it.tidalwave.accounting	it-tidalwave-accounting-ui-projectexplorer	1.0-ALPHA-8		3cd5c556d64da08677b554f590702a28d8d4b14b
it.tidalwave.accounting	it-tidalwave-accounting-ui-projectexplorer	1.0-ALPHA-9		694b20ae80b97a78c43a3652b3f42898fd271ce0
me.lessis	hiroko_2.8.2	0.1.0		a27862872f70dd4c3c6467fc698bac2f41514318
net.codinux.log	kmp-log-native	1.0.0		N/A
net.codinux.log	kmp-log-native	1.0.1		N/A
net.exoego	aws-sdk-scalajs-facade-translate_sjs1_2.12	0.29.0-v2.624.0		769e82e6b4821d8b1fbf9ad5a312cf8c7e06871f
net.exoego	aws-sdk-scalajs-facade-translate_sjs1_2.12	0.30.0-v2.715.0		5d9c6d20817730b900962d216c571e55b1743d96
net.exoego	aws-sdk-scalajs-facade-translate_sjs1_2.12	0.31.0-v2.731.0		53def6d5b6f8a724fc6da01384eb9a6e733d1707
net.exoego	aws-sdk-scalajs-facade-translate_sjs1_2.12	0.32.0-v2.798.0		61bf30c666f9a22996cf5b5f868c2e8e9eb872ff
net.exoego	aws-sdk-scalajs-facade-translate_sjs1_2.12	0.33.0-v2.892.0		4872fdd4518b9f774b365459fbd065f5de2da8f1
net.revelc.code.formatter	jsdt-core	2.0.0		588edcab2733a1f4a4ff103ee680afedd7703caf
net.revelc.code.formatter	jsdt-core	2.0.0	small	a1490a15d57543cc00f3674fef22982379750497
net.revelc.code.formatter	jsdt-core	2.0.1		8a4c25d79290844054082a5326e746882e6f1549
net.revelc.code.formatter	jsdt-core	2.0.1	small	0fe44531da4e7a0b480b14a9918c491551e56d6a
net.revelc.code.formatter	jsdt-core	2.1.0.RC1		4fb2f501ba5fa6ed75acc30c3341954ba1969ce5
net.revelc.code.formatter	jsdt-core	2.1.0.RC1	small	2fca0e3e6c1e1dbc82b7d8fbb5cfbac9c0f6a165
net.revelc.code.formatter	jsdt-core	2.5.0		9865f42cc67cf478e78744591d0a4fa23a3294a8
net.revelc.code.formatter	jsdt-core	2.6.0		c27d43091b314e60eec655f521f10b6f556be7e4
net.revelc.code.formatter	jsdt-core	2.7.0		c24d701723a464815168f079ba41fb82b3e3eee7
net.revelc.code.formatter	jsdt-core	2.7.1		b4af76075145d16fe8e42cd44630f947d8cc3463
net.revelc.code.formatter	jsdt-core	2.8.0		259aa4a47658efcab21566a3deb8af1701e0c5cf
net.revelc.code.formatter	jsdt-core	2.8.1		61c9faa9c88df22d289b82ca436893b4f6c760c3
