br.com.objectos.finos	cvm	0.1.0		N/A
org.eclipse.jetty	jetty-client	12.0.0.beta3	hybrid	2eebc79930a28484df6b0d1282c364636fa9d8f2
org.eclipse.jetty	jetty-client	12.0.0.beta4		c54fa2b6ea72eb1337910ab7f402392ecddbe389
org.eclipse.jetty	jetty-client	12.0.0.beta4	hybrid	456a4f255bb4ba3d3f12edd3a3e06f924803ea5b
org.eclipse.jetty	jetty-client	12.0.1		2fdcbffbe84077f1ed5543e0b1537a192ec52122
org.eclipse.jetty	jetty-client	12.0.1	hybrid	4e205b227138ab981f46a57e62b41c0dd4846be0
org.eclipse.jetty	jetty-client	12.0.10		91609e17ba6fee0594b3b27d4f8665e091973df3
org.eclipse.jetty	jetty-client	12.0.10	hybrid	cbe279af92c84d8181ca7579bf4d0f68bb8c45e5
org.eclipse.jetty	jetty-client	12.0.11		4de5a67f70098f06a5ae5d9d7e2687ffb5a1db0a
org.eclipse.jetty	jetty-client	12.0.11	hybrid	4550a0f760051286d55ddff655e86b7609c218cc
org.eclipse.jetty	jetty-client	12.0.12		38e3bc5b5023eca185622e5301f6755088cf1b4c
org.eclipse.jetty	jetty-client	12.0.12	hybrid	1b5b38ba21d45f16d3a6d44d7b95300492147506
org.eclipse.jetty	jetty-client	12.0.13		5fecfa9048f7b239368c915440bff00c658e05a3
org.eclipse.jetty	jetty-client	12.0.13	hybrid	5e517a9d0b20e1a379b0f81020ca80c988135ab2
org.eclipse.jetty	jetty-client	12.0.14		d520055a0f19a6f186a463e5e8be2f50b770181b
org.eclipse.jetty	jetty-client	12.0.14	hybrid	bdb1e4dd4e37b5e94758e21cff95296c8f130de8
org.eclipse.jetty	jetty-client	12.0.15		8f8beab8d4519f06701fd9276aa1619c9c954550
org.eclipse.jetty	jetty-client	12.0.15	hybrid	40ff8a5bb6f30fa121424e3efc1b9b7b1e41a94c
org.eclipse.jetty	jetty-client	12.0.16		5107a785b8c102eb92325afc01a8386256391282
org.eclipse.jetty	jetty-client	12.0.16	hybrid	67af2eb003f00a8cc3855e05f7440366c2771321
org.eclipse.jetty	jetty-client	12.0.17		377d3093fc307cb33bbc7b4bf697245252dd49d8
org.eclipse.jetty	jetty-client	12.0.17	hybrid	cb0e97a4d837957c762277761c9432e8b80358bf
org.eclipse.jetty	jetty-client	12.0.18		176cf90706ce80825e3e45dc217402afc58c89dd
org.eclipse.jetty	jetty-client	12.0.18	hybrid	b68b91ce3a25883acbea0adf70c351534713759c
org.eclipse.jetty	jetty-client	12.0.19		adf415162720619f0e022e055cc2972d913457f1
org.eclipse.jetty	jetty-client	12.0.19	hybrid	d0ac8f5d767cf5d438b6d61a4bda9d3847a05039
org.eclipse.jetty	jetty-client	12.0.2		b8f9ebc85a5f8ac482aebf215a96ac960d8434c7
org.eclipse.jetty	jetty-client	12.0.2	hybrid	f28fa016177dc63d7bddfe4deac239f99669b0b1
org.eclipse.jetty	jetty-client	12.0.3		0f2f32e161ffbff2ed4a8e1339b66e4e17ad99d8
org.eclipse.jetty	jetty-client	12.0.3	hybrid	6d9b51867825557f76e441f3bc28813b902f5fce
org.eclipse.jetty	jetty-client	12.0.4		3af33be4019353322f6cb2fce57a2685a0508603
org.eclipse.jetty	jetty-client	12.0.4	hybrid	4af1ede27e05d9ad7f01cb3540b579303039cf4e
org.eclipse.jetty	jetty-client	12.0.5		7c1c0f4cd11aab7f4524d83ee64e9609798442ab
org.eclipse.jetty	jetty-client	12.0.5	hybrid	be689284a9061a5fbcb524707a0ff2c6af0d20aa
org.eclipse.jetty	jetty-client	12.0.6		4f4becc02554bf3a90008c382c162a16b26bf3b9
org.eclipse.jetty	jetty-client	12.0.6	hybrid	bc9f0adbb76c73788998edfb36d0e727358e8b86
org.eclipse.jetty	jetty-client	12.0.7		b6287e6d8ba12dd94ebe9e1eef82f8eb773d2e56
org.eclipse.jetty	jetty-client	12.0.7	hybrid	4ad612c377f2cf58b9d159ed34062a5725326d0c
org.eclipse.jetty	jetty-client	12.0.8		842574cccc1df0f39b606b3f0a59a56ac63c88d8
org.eclipse.jetty	jetty-client	12.0.8	hybrid	00c605c0c49c9057054d69f04a643c02546269c7
org.eclipse.jetty	jetty-client	12.0.9		471c522c56064962341f77a54865d47ab2bc9f00
org.eclipse.jetty	jetty-client	12.0.9	hybrid	048a1a41403d0e6b1b4427f9fb3a7e8e375de4f1
org.eclipse.jetty	jetty-client	12.1.0.alpha0		2c3ab96ad8415d7f5a28040764577430ec503288
org.eclipse.jetty	jetty-client	12.1.0.alpha0	hybrid	f9b12c7d8ff59fd4b46243fefa494b5d79af85a3
org.eclipse.jetty	jetty-client	12.1.0.alpha1		6279119c23004d9ddcf6346bb3cab60247389308
org.eclipse.jetty	jetty-client	12.1.0.alpha1	hybrid	7caf6ceee324bac43fd73e545bc93f5b4665f06e
org.eclipse.jetty	jetty-client	12.1.0.alpha2		7d2b57b8db70c53f866f49148b180b1dbadfb8f3
org.eclipse.jetty	jetty-client	12.1.0.alpha2	hybrid	a6a251dc87f3fabf737977152996fe30d7f82ff0
org.eclipse.jetty	jetty-client	7.0.0.M0		69066ffa9c72203ae15047bdb7a423ae146d4646
org.eclipse.jetty	jetty-client	7.0.0.M1		a3698201f668ab7197710902968b8d53cf967687
org.eclipse.jetty	jetty-client	7.0.0.M2		1e97661d9e6d7784f7ddfa09c8870d5cf5e4aa76
org.eclipse.jetty	jetty-client	7.0.0.M3		3043a1000c3272dce9c1332ffb639f697b5ffe33
org.eclipse.jetty	jetty-client	7.0.0.M4		8c2556b8a83bfa45e0a0a32004b56385773c82e0
org.eclipse.jetty	jetty-client	7.0.0.RC0		14dfaa2fd1ba00614c6cfb8c5439780642fbd471
org.eclipse.jetty	jetty-client	7.0.0.RC1		2723f98436adaece4dff6be578675e597822378b
org.eclipse.jetty	jetty-client	7.0.0.RC2		29b522860d5d20ec11e46ef551a220b4a51fcd79
org.eclipse.jetty	jetty-client	7.0.0.RC3		1f21c0e74b6710c025820c08077c531413eceeb0
org.eclipse.jetty	jetty-client	7.0.0.RC4		e30170b08fad473670cabc7b73e33c0e9c6c838d
org.eclipse.jetty	jetty-client	7.0.0.RC5		409a99c5664078851f2972461c6779fe9ab6ec98
org.eclipse.jetty	jetty-client	7.0.0.RC6		a5f10452256bfe478d22d6f91a9248b7accb1b97
org.eclipse.jetty	jetty-client	7.0.0.v20091005		6ad3c8bb1aaaee037ead0000578b8762ccce2c08
org.eclipse.jetty	jetty-client	7.0.1.v20091125		3afb2b252c2de7ffbaafb1232675d7aac98dbf0b
org.eclipse.jetty	jetty-client	7.0.2.RC0		8575ff5d7024f41358378ac32ba7a99bd4aea330
org.eclipse.jetty	jetty-client	7.0.2.v20100331		f36fa19dbd8e44ec700a23235b93decf79c9d2ca
org.eclipse.jetty	jetty-client	7.1.0.RC0		d3850edb6cb2a2f13f3b8ff8878ddb53796fddf0
org.eclipse.jetty	jetty-client	7.1.0.RC1		5ff841c59364cc3da26f8fb887d688475bcb6b76
org.eclipse.jetty	jetty-client	7.1.0.v20100505		efa0b59e0512c5d3be3ca6f2389731602af7fef1
org.eclipse.jetty	jetty-client	7.1.1.v20100517		3901e2a22c685d184f7a1f3c4d62fd75865571a4
org.eclipse.jetty	jetty-client	7.1.2.v20100523		30fd2952e60b135b119f49a6d7d8943676fe60a2
org.eclipse.jetty	jetty-client	7.1.3.v20100526		79460f21b262acb24d02a17cc2ce5d7435f8320c
org.eclipse.jetty	jetty-client	7.1.4.v20100610		983590b687cf3f4222e588031096c8509fb3be80
org.eclipse.jetty	jetty-client	7.1.5.v20100705		e6c235c93942d29b1598f3faa3ad904084e608f5
org.eclipse.jetty	jetty-client	7.1.6.v20100715		debe2f7cf36213fc316a5114df65232e90e76295
org.eclipse.jetty	jetty-client	7.2.0.RC0		784ba623f00b9c668608bf5ca12be2e26550f4d6
org.eclipse.jetty	jetty-client	7.2.0.v20101020		e099ccf0d12c72e2a8ec36f50fe1cf9a64770c7e
org.eclipse.jetty	jetty-client	7.2.1.v20101111		c849f427b8f01422c6dc78af87dc34239f1a75b3
org.eclipse.jetty	jetty-client	7.2.2.v20101205		4e180ad0cad64863b5e912f987b6671a9296db96
org.eclipse.jetty	jetty-client	7.3.0.v20110203		bfe79a9fc2d3eb1c9193f546a6833fa847c8e270
org.eclipse.jetty	jetty-client	7.3.1.v20110307		c7de0700c747d4e6b96c95b6963b6fd73f266e67
org.eclipse.jetty	jetty-client	7.4.0.RC0		743f7fa2b3e6505586969cbf1d07eb895efeeaf3
org.eclipse.jetty	jetty-client	7.4.0.v20110414		c3d64be40440e4a641dbb9083c9b9e425ef2cc31
org.eclipse.jetty	jetty-client	7.4.1.v20110513		cf56274ef02c524a19441ac835beca82752143c2
org.eclipse.jetty	jetty-client	7.4.2.v20110526		0779e8469cd468546bfac5cd443be18498e19a0f
org.eclipse.jetty	jetty-client	7.4.3.v20110701		efbeb965814e7735370e4fbbfdce2ffe7c5d9ff2
org.eclipse.jetty	jetty-client	7.4.4.v20110707		b85be5748645115a93f9e9fb59c67e50a19337d1
org.eclipse.jetty	jetty-client	7.4.5.v20110725		ec1abff614f9aeaa5b24733186ab0c830d113574
org.eclipse.jetty	jetty-client	7.5.0.RC0		4dcafb46f354a8c204b7582ed5adbfc3dc5c2b52
org.eclipse.jetty	jetty-client	7.5.0.RC1		2f457a727f4c70316e957c804c3f6f451691dbe8
org.eclipse.jetty	jetty-client	7.5.0.RC2		84f1807ed74edd7ee89548204e140d036343666e
org.eclipse.jetty	jetty-client	7.5.0.v20110901		9dea645a3a3bb5e90f0deaa0f90e529abdd6b065
org.eclipse.jetty	jetty-client	7.5.1.v20110908		6852dccdca8cd0152a46a6d26408c46ec034583a
org.eclipse.jetty	jetty-client	7.5.2.v20111006		d86b53e8f782d6a20b7ab1fd3e1b4b37cfa229c5
org.eclipse.jetty	jetty-client	7.5.3.v20111011		fdd49d0a19e7ded7685982986f4c70e7b392b665
org.eclipse.jetty	jetty-client	7.5.4.v20111024		4050c07dcec030b2da6fe0c4dce6d16a1e5248b9
org.eclipse.jetty	jetty-client	7.6.0.RC0		fd018f5e8352901df2ddd1987276aec2aedfe5dd
org.eclipse.jetty	jetty-client	7.6.0.RC1		049e68d4993eb7c710787b17c83f4cbda069cfad
org.eclipse.jetty	jetty-client	7.6.0.RC2		40dbee166749f73db710e2eb407dd06fbb20d5b1
org.eclipse.jetty	jetty-client	7.6.0.RC3		ccd695060192bc0f3b062b07dfc27bfad7afb9e6
org.eclipse.jetty	jetty-client	7.6.0.RC4		92a45068a2690fae0ea51bdd2d44b077753da579
org.eclipse.jetty	jetty-client	7.6.0.RC5		5b3ea9a8f089353c7cae127dff22779c3992b4e6
org.eclipse.jetty	jetty-client	7.6.0.v20120127		ab5cae14aa9f2b96bf0e85cefc25041fe16464a0
org.eclipse.jetty	jetty-client	7.6.1.v20120215		e12438eb761aada9545b728884432f30e2778102
org.eclipse.jetty	jetty-client	7.6.10.v20130312		b1fd06d0b5028782be2530a9ae851a37c5cd82bc
org.eclipse.jetty	jetty-client	7.6.11.v20130520		36fcd9ce1017b6a02ee60d4a04854beab2344961
org.eclipse.jetty	jetty-client	7.6.12.v20130726		260758bd85503cd7df0bb3600d20edb86a624691
org.eclipse.jetty	jetty-client	7.6.13.v20130916		5d8519adc0f13fce0d2605b8199b2bb3dc7a5aa7
org.eclipse.jetty	jetty-client	7.6.14.v20131031		0ad5c48514124ed7edf9b014dbad97b00a027a6c
org.eclipse.jetty	jetty-client	7.6.15.v20140411		c128666d2b81ec76a0ef7b235ac7209c9d2a9106
org.eclipse.jetty	jetty-client	7.6.16.v20140903		1cbf4514aaf7a2f1202a3aebef4390662e06f8ec
org.eclipse.jetty	jetty-client	7.6.17.v20150415		ba2f62eb266f9e97ad4ed2c07eab86c4ec8ee241
org.eclipse.jetty	jetty-client	7.6.18.v20150929		545f99f4144f4eacc6bda4f6550ac206c981e547
org.eclipse.jetty	jetty-client	7.6.19.v20160209		670aa3d3664bb19150bb553ca81e5c3d01c7d7bf
org.eclipse.jetty	jetty-client	7.6.2.v20120308		67a137c08721f2bae18ade0346e08f7075372d79
org.eclipse.jetty	jetty-client	7.6.20.v20160902		62014f93d6b8a782d9f1dda5246e67d3b2b0e48f
org.eclipse.jetty	jetty-client	7.6.21.v20160908		4b4596d1463b79ee61168f3de7e9dd192c4e18f2
org.eclipse.jetty	jetty-client	7.6.3.v20120416		c42a9548f523506839852268a6c258e7cfa73eac
org.eclipse.jetty	jetty-client	7.6.4.v20120524		5ef5b9fb640c5544bf0f38eedbd93f996395a263
org.eclipse.jetty	jetty-client	7.6.5.v20120716		f23a53bda3686d8f2046107da0dc92f67a350757
org.eclipse.jetty	jetty-client	7.6.6.v20120903		c9dc808c337bf6ec6eada81341ba1205ef5d273a
org.eclipse.jetty	jetty-client	7.6.7.v20120910		12be928c13341c5bf83905fbcaf7552b42a16407
org.eclipse.jetty	jetty-client	7.6.8.v20121106		7bd65227eb8aa8909f19e6242c8efa84d4604d2f
org.eclipse.jetty	jetty-client	7.6.9.v20130131		a311cd35145329a1b295757700be136d43ace0da
org.eclipse.jetty	jetty-client	8.0.0.M0		375f19174fe1fe46bf2320482146be6bad5ad708
org.eclipse.jetty	jetty-client	8.0.0.M1		5e76756b00613c3983ad17b58dcfabb9660dddd9
org.eclipse.jetty	jetty-client	8.0.0.M2		476121f5c7d5c412bbfcc0b8be2c885553009e78
org.eclipse.jetty	jetty-client	8.0.0.M3		91d411b741c8039fa730de61beb817cee542c82f
org.eclipse.jetty	jetty-client	8.0.0.RC0		eb467bd95bf428fe50b5a79041b13bc6070b57c8
org.eclipse.jetty	jetty-client	8.0.0.v20110901		1e2b74a6d03fd0e8b30950cfd755be68d074786b
org.eclipse.jetty	jetty-client	8.0.1.v20110908		36f635fc47abf70034ac321bc475a67d925807ae
org.eclipse.jetty	jetty-client	8.0.2.v20111006		650a3e9004c4d64d8b431a5d9541b08f07395a92
org.eclipse.jetty	jetty-client	8.0.3.v20111011		951129f0f2be6798a910d0baa8162fd7459612b9
org.eclipse.jetty	jetty-client	8.0.4.v20111024		9b75dee2600796cb6cc1c797f146ebb35bbd98ba
org.eclipse.jetty	jetty-client	8.1.0.RC0		cabb957548b655cce1075c55eb9b6b5aba8a33a4
org.eclipse.jetty	jetty-client	8.1.0.RC1		51c5fb01bf5f9e7053695a4cc21d6ae9e5d56bc6
org.eclipse.jetty	jetty-client	8.1.0.RC2		2d84aeb90bf6aed9046bc65bb58b258b7bab57fc
org.eclipse.jetty	jetty-client	8.1.0.RC4		3cade93a5a8be8678c3695ebbb13c0fed347a29a
org.eclipse.jetty	jetty-client	8.1.0.RC5		a43bef39964bf48fd054c7fe381fe41abc4f635a
org.eclipse.jetty	jetty-client	8.1.0.v20120127		5cd3bc47915896b2f2bae9845f1ac00c7827d73e
org.eclipse.jetty	jetty-client	8.1.1.v20120215		0d3c87f715d0f2236e75ab064b6c10271fa1da7a
org.eclipse.jetty	jetty-client	8.1.10.v20130312		869efb20a520e244475d31c2f3770aa1ae675268
org.eclipse.jetty	jetty-client	8.1.11.v20130520		23e7c015a2dd15115ef80dc34daab88364d82bfd
org.eclipse.jetty	jetty-client	8.1.12.v20130726		9ff9b1c4c27d76888d01447d9341fb95869271c1
org.eclipse.jetty	jetty-client	8.1.13.v20130916		189c0d07bad595b2d6cf2774dc35fee193cb4b9f
org.eclipse.jetty	jetty-client	8.1.14.v20131031		f24aa5911251d6c449715f10a89551b555893a9e
org.eclipse.jetty	jetty-client	8.1.15.v20140411		a21eab5779ec6f6906803ce435d78626e240a05d
org.eclipse.jetty	jetty-client	8.1.16.v20140903		4dfffb93d65b72f4390c94fa47f2f77af6d1f737
org.eclipse.jetty	jetty-client	8.1.17.v20150415		561ba25d2f55696e3783b14d40ee2914b936abbf
org.eclipse.jetty	jetty-client	8.1.18.v20150929		f3cdc2e5a7b846dd1dd7641cd0fe8bf3f2d0ff1a
org.eclipse.jetty	jetty-client	8.1.19.v20160209		868c0ebd9b79d8a0bbb0a1894dbdc4f45daa5c8e
org.eclipse.jetty	jetty-client	8.1.19.v20160209	hybrid	9a767ce8650257c6a0875c1e7e8fcc0c83153238
org.eclipse.jetty	jetty-client	8.1.2.v20120308		4b41def9557c5c75e85e64673c0855bc68eefe98
org.eclipse.jetty	jetty-client	8.1.20.v20160902		1a22abdf92c8731e4f2397735de1a63f0b6a72c7
org.eclipse.jetty	jetty-client	8.1.20.v20160902	hybrid	4dec85f7e6364389b4a4bf6c74d4e5d2a9bf2d73
org.eclipse.jetty	jetty-client	8.1.21.v20160908		447f22e845a6ae9371353df4b9909229e2b84387
org.eclipse.jetty	jetty-client	8.1.21.v20160908	hybrid	81561ac1ea62f056199cb8890e5956c194afc3fe
org.eclipse.jetty	jetty-client	8.1.22.v20160922		6a4ca7544864d1a12e457734888d752446879545
org.eclipse.jetty	jetty-client	8.1.22.v20160922	hybrid	cee2eb23f5287d475fda9c91785edfa2227a3df9
org.eclipse.jetty	jetty-client	8.1.3.v20120416		3e7785da4c7b32e00c3a55e3d892e75290e83413
org.eclipse.jetty	jetty-client	8.1.4.v20120524		8251598d15afdd535ccf9f8782bc31e15bd52f72
org.eclipse.jetty	jetty-client	8.1.5.v20120716		88c7bb228d77ee8caad9dc3494e4c46e1198d3f7
org.eclipse.jetty	jetty-client	8.1.6.v20120903		5b5f98036a7227f5d01df6024f8aa0c683c7e857
org.eclipse.jetty	jetty-client	8.1.7.v20120910		dbbf27b44033b3a82103864465b0660cbea87fc0
org.eclipse.jetty	jetty-client	8.1.8.v20121106		f194a5a07ada9dab48e226c4e8152d120ce1e76f
org.eclipse.jetty	jetty-client	8.1.9.v20130131		91d9273a79bfaad750230ed8b5783934b53d9069
org.eclipse.jetty	jetty-client	8.2.0.v20160908		f2849bbde74544a8319d92f386c74b746f7aaaab
org.eclipse.jetty	jetty-client	8.2.0.v20160908	hybrid	ab696415a7bba857cc183759494c4dc99d77c615
org.eclipse.jetty	jetty-client	9.0.0.M0		5152bb0bb36435432bd25c8477dfc810b8b6c122
org.eclipse.jetty	jetty-client	9.0.0.M1		361ee1eb0db681def01bea339e936ca7df0fa6ea
org.eclipse.jetty	jetty-client	9.0.0.M2		49e73a990c47c79cf56eb8dd7da547429ebf47a2
org.eclipse.jetty	jetty-client	9.0.0.M3		a5219e5a2fa9b6cb25cff5d829878867f6e0a712
org.eclipse.jetty	jetty-client	9.0.0.M4		a0fe722144e14e8e4975c1f7c8480a0cc8023d40
org.eclipse.jetty	jetty-client	9.0.0.M5		27bfa67b7b461b0b7d765b4df1196fe7af190356
org.eclipse.jetty	jetty-client	9.0.0.RC0		960e4d4c6e5503ff721f3f01b1a1d13bc1d68b94
org.eclipse.jetty	jetty-client	9.0.0.RC1		cd814e395d4d9d84bcc1856a27781a20bf378dd1
org.eclipse.jetty	jetty-client	9.0.0.RC2		77b319fcb0a10e096ec1e4d77e50f0a823cd9f42
org.eclipse.jetty	jetty-client	9.0.0.v20130308		942a1d8e9f0921ff719ed870bfa83d0a884d6ce0
org.eclipse.jetty	jetty-client	9.0.1.v20130408		48791d7a706aef8685c86df4402f344355f08d3b
org.eclipse.jetty	jetty-client	9.0.2.v20130417		235fe48ddfe5b582f0ad45dcb668c0c6476aef19
org.eclipse.jetty	jetty-client	9.0.3.v20130506		f887724f8064203aa1ab6133eef3e4f7b5f4aa22
org.eclipse.jetty	jetty-client	9.0.4.v20130625		0a3b45327fa1f8a36b338b2cdb73a240e23f1504
org.eclipse.jetty	jetty-client	9.0.5.v20130815		a0ac2f9e01c27e6f49fc6d6f7e83cc8850aeb6ed
org.eclipse.jetty	jetty-client	9.0.6.v20130930		4620fd4583533e3d79f1c8599a8acf39c817ee66
org.eclipse.jetty	jetty-client	9.0.7.v20131107		d8ad1ce050472f3f3a544ff869f81a91eb65d0b6
org.eclipse.jetty	jetty-client	9.1.0.M0		3667aca5a0de2265fbd4c357ade5406ceb792528
org.eclipse.jetty	jetty-client	9.1.0.RC0		72bb53dfd71cc257084b6e96b612b14e4bd4c97e
org.eclipse.jetty	jetty-client	9.1.0.RC1		60cef325fd5e0302740808ee26c9cb5292716b91
org.eclipse.jetty	jetty-client	9.1.0.RC2		47ddc3956912f045b12139a34f1a18c4d5aa9b1d
org.eclipse.jetty	jetty-client	9.1.0.v20131115		9c06564e677c6d6f2347c152b33ef8e2c5783f75
org.eclipse.jetty	jetty-client	9.1.1.v20140108		8f1cdcbb7dc97a698e0b0b081041b004b91c7a51
org.eclipse.jetty	jetty-client	9.1.2.v20140210		31bcac649232a8e342f5e7117ed1948506d846c8
org.eclipse.jetty	jetty-client	9.1.3.v20140225		b94aca78fa4d01dfc257581b30ca53efdcecb211
org.eclipse.jetty	jetty-client	9.1.4.v20140401		d8c0465502763af281c4cb100a81d729439233fc
org.eclipse.jetty	jetty-client	9.1.5.v20140505		cc86e961866ed91b4c95a6587d5d956820fbe9df
org.eclipse.jetty	jetty-client	9.1.6.v20160112		5205158bee6fc60bbe108e20a336dc3eb21b5a17
org.eclipse.jetty	jetty-client	9.2.0.M0		4c839ecc6a724f25eb21decaa61219fc4add54b6
org.eclipse.jetty	jetty-client	9.2.0.M1		ecfeec388a645d14bee8f8bc1b52f6e1165bec29
org.eclipse.jetty	jetty-client	9.2.0.RC0		99cf549d3f47bcae57a79c0ca298783efc0fde37
org.eclipse.jetty	jetty-client	9.2.0.v20140526		5c9efeb540a0ddff8f7a67f10629d6111bdf9b99
org.eclipse.jetty	jetty-client	9.2.1.v20140609		b44739245fb8f2e1347ca2d56758f8c89a7508d6
org.eclipse.jetty	jetty-client	9.2.10.v20150310		b460033f7d9a1e6adbce3bdb20fa3d5550321a66
org.eclipse.jetty	jetty-client	9.2.11.M0		84c1093605060ef592c56aa7f27f3cf7f8b1e5ea
org.eclipse.jetty	jetty-client	9.2.11.v20150529		94305086fb5add8496725567d4b7093ab30c4d23
org.eclipse.jetty	jetty-client	9.2.12.M0		0311372542c0d306241e19feefc1a046f956da61
org.eclipse.jetty	jetty-client	9.2.12.v20150709		7acd02edb6a0d231be4f270db86802e22a2eb97d
org.eclipse.jetty	jetty-client	9.2.13.v20150730		767498738e762e94732f07d48db8c4894687e019
org.eclipse.jetty	jetty-client	9.2.14.v20151106		d02985c3a5bd974dacbb4c3d7cf71169135a8e7a
org.eclipse.jetty	jetty-client	9.2.15.v20160210		1e623453293410e15388e214b43701762af7f818
org.eclipse.jetty	jetty-client	9.2.16.v20160414		bb3b8b4aea104fbdbadb00b905c79168599de04b
org.eclipse.jetty	jetty-client	9.2.17.v20160517		fb7131419cd93f8de958cb2b90255b9aa92aa954
org.eclipse.jetty	jetty-client	9.2.18.v20160721		cbef8ba9850a03574261015fbca0350d1bc041f4
org.eclipse.jetty	jetty-client	9.2.19.v20160908		7d7a90659f8a9c4d2d28d2e528f623321c698f9c
org.eclipse.jetty	jetty-client	9.2.2.v20140723		15d1a04cb3d742a7fa2c7ade23ef36c315f7e966
org.eclipse.jetty	jetty-client	9.2.20.v20161216		20358b8f90b5dddf2e1ce69f76ba261729171bb3
org.eclipse.jetty	jetty-client	9.2.21.v20170120		65fd497ff99cb785fe2b6a1a360b3a886c7448d6
org.eclipse.jetty	jetty-client	9.2.22.v20170606		2d1a126f5855793e8378525422ff312981644460
org.eclipse.jetty	jetty-client	9.2.23.v20171218		b5813389eb0ab2275f346832b9b8bf0fcf58f473
org.eclipse.jetty	jetty-client	9.2.24.v20180105		98ef823b8787d670b44146599d1eaae7914d4473
org.eclipse.jetty	jetty-client	9.2.25.v20180606		c4f08b0fd6faef39f53e883a2cf3318f41e51ab3
org.eclipse.jetty	jetty-client	9.2.26.v20180806		58ab012508752bd872cab4622e1e4100853d6c3e
org.eclipse.jetty	jetty-client	9.2.27.v20190403		90825ce5cf464e569b6c1edff2d4dfc51e6b90c8
org.eclipse.jetty	jetty-client	9.2.28.v20190418		864784901eafcf4103cb251430d246433e5d139c
org.eclipse.jetty	jetty-client	9.2.29.v20191105		569d601c6b6a00987e5800c84aae2898e662b083
org.eclipse.jetty	jetty-client	9.2.3.v20140905		c3bdc2139be88fbe70a91dd350028b33df55b78a
org.eclipse.jetty	jetty-client	9.2.30.v20200428		f8c4bf796fe4fba25397a921bcc7343e2d02109e
org.eclipse.jetty	jetty-client	9.2.4.v20141103		9b4a12be6accfa902c5b375dcac830344a4fc010
org.eclipse.jetty	jetty-client	9.2.5.v20141112		ca5bd66ba08b4dd92fa15f222f470789b44d5a01
org.eclipse.jetty	jetty-client	9.2.6.v20141205		0a9111fcd2bf9061d11433335f5b9eed93bb52a8
org.eclipse.jetty	jetty-client	9.2.7.v20150116		76eba0624c858255cfe370dabc65c6dacb5d2a17
org.eclipse.jetty	jetty-client	9.2.8.v20150217		a1894d0d3d05f202d9b25afa7274711b0ff9de12
org.eclipse.jetty	jetty-client	9.2.9.v20150224		a58ec0044b22db04278c5fe0e62d602899846211
org.eclipse.jetty	jetty-client	9.3.0.M0		669c1c5f06a43ee0998b29abf9a963dd5d18a046
org.eclipse.jetty	jetty-client	9.3.0.M1		31ed9e94a8a856699ef42f5b2781729929db7bdd
org.eclipse.jetty	jetty-client	9.3.0.M2		ca55968b69a295069ea75ed59af36325cbad7339
org.eclipse.jetty	jetty-client	9.3.0.RC0		65f79c024744bc33049efac2593b55b87a1f1f4e
org.eclipse.jetty	jetty-client	9.3.0.RC1		279fdd7e8123e50b778a19bb4a7e9fdc673a4cdd
org.eclipse.jetty	jetty-client	9.3.0.v20150612		c7145e18434eaa5619881669e71f72b6291f2e61
org.eclipse.jetty	jetty-client	9.3.1.v20150714		54729ba0d81bb8430ba6e7481369da3ab988c52f
org.eclipse.jetty	jetty-client	9.3.10.M0		25f26dc9633ba31aec384bac641ab550e78cbd90
org.eclipse.jetty	jetty-client	9.3.10.v20160621		73db346536fa46390ca7bdfee9c83943f3dbbd25
org.eclipse.jetty	jetty-client	9.3.11.M0		10620aa206b23fce1c975b42063b230b4b875415
org.eclipse.jetty	jetty-client	9.3.11.v20160721		a2e80ee3797b2797627ebe9663b66ba08085969a
org.eclipse.jetty	jetty-client	9.3.12.v20160915		dcbf7f9189e09b6e3505a85b4186ae21de1a1983
org.eclipse.jetty	jetty-client	9.3.13.M0		98a037cdd64bd1becc3a3c3558fbec451a33fb97
org.eclipse.jetty	jetty-client	9.3.13.v20161014		80dec50442ec2c938294197091cdaf5836471ce0
org.eclipse.jetty	jetty-client	9.3.14.v20161028		29aab11fe70c729ac0195ec0ba95201b62616d55
org.eclipse.jetty	jetty-client	9.3.15.v20161220		682e287efaf9e2c53677bd23ed34bf71ebee32d1
org.eclipse.jetty	jetty-client	9.3.16.v20170120		d2d58f2d25201412401656e42127a77966d2bfc5
org.eclipse.jetty	jetty-client	9.3.17.RC0		1866549c81d36fbd607ac8b05791dabaa88d8a28
org.eclipse.jetty	jetty-client	9.3.17.v20170317		917960b13d5901c8c499590effedba67a3b4c7e8
org.eclipse.jetty	jetty-client	9.3.18.v20170406		fefc55ec85467c0382030e3e63a332fe09a6da2f
org.eclipse.jetty	jetty-client	9.3.19.v20170502		c91e71b976147fb6e4721522fe1a7905b089c8a4
org.eclipse.jetty	jetty-client	9.3.2.v20150730		ced715ff7469ec5c82fb0192f8eaec65b155c3e2
org.eclipse.jetty	jetty-client	9.3.20.v20170531		a97fc3e9a78e9754eff099cfd989f45061839bd3
org.eclipse.jetty	jetty-client	9.3.21.M0		26a3e52015166c15efd454cd0c487a932ad3eb06
org.eclipse.jetty	jetty-client	9.3.21.RC0		a4092b8b9a8fc6f2ef4d7be30cf594f8ba5f800f
org.eclipse.jetty	jetty-client	9.3.21.v20170918		4e5fd3c24c31ee068f8f51a329a35a9c148f9440
