app.controlresearch	commons-mingwx64	0.0.1		N/A
io.higherkindness	droste_2.13	0.9.0-M3		41de741bf2ad1e43a9df32e8cffcf26129f84921
io.holixon	axon-gateway-extension	0.0.1		3d6697f84eb95a7d7606a94411642784bbfc07d4
io.holixon	axon-gateway-extension	0.0.2		a3aca9a46ce3d2d046da66dffa0fdc7527fc157b
io.holixon	axon-gateway-extension	0.0.3		76acc7ab51fc90128a17f63c300fb6c7ac4a7a20
io.holixon	axon-gateway-extension	0.0.4		f0ffeb7b8502b019acbda6dffa4dcee477b9c06f
io.holixon	axon-gateway-extension	0.0.5		1cefa980bf6a5890fb08a3a789deb23dbec4881f
io.nbos	ids-sdk-java	0.0.1		04dfc043341646dcdc001fd35948d608535ae00c
io.nbos	ids-sdk-java	0.0.2		1b342fff568428813b2c8577d0140ef1c3a1ec36
io.nbos	ids-sdk-java	0.0.3		15579ab564ac3060c8d7e05ffaaf2bce3f5a2b76
io.nbos	ids-sdk-java	0.0.5		b94dfd33baf060593612cf89e470ee2a1abe38e5
io.scalac	reactive-rabbit_2.11	0.1.0		dce9b5f17795e31dd23af5c9256d4c3b93b65fc0
io.scalac	reactive-rabbit_2.11	0.2.0		1a47d85c0eb75a39166b247820e5e0db50ed8f99
io.scalac	reactive-rabbit_2.11	0.2.1		8227c9aff094473968752fa5c75f6df0a0f7f67c
io.scalac	reactive-rabbit_2.11	0.2.2		1b587206aecc6aeece8668c261709cbcc6eb1221
io.scalac	reactive-rabbit_2.11	1.0.0		eb89c1642518339e4388dd33b0f7a1d149c2cf44
io.scalac	reactive-rabbit_2.11	1.0.1		c82c829718671472eaf08445d43b2020ec6976be
io.scalac	reactive-rabbit_2.11	1.0.2		e1ff8458e119a25c0c0f9080e480b7cbe347259c
io.scalac	reactive-rabbit_2.11	1.0.3		6ac660fcb5c3e15331b6128f5735fa501d015b2f
io.scalac	reactive-rabbit_2.11	1.1.0		7600e1c0ae648b43281868dd8eb0234b283ad3bc
io.scalac	reactive-rabbit_2.11	1.1.1		8e41342adb6c94754ffb3fb886945b94e954d685
io.scalac	reactive-rabbit_2.11	1.1.2		987fdcb0ddba1fecbf5057312e1a0d7fcc2ddff8
io.scalac	reactive-rabbit_2.11	1.1.3		6b253ffa425567f3a52c0ac31d021dba15c21641
io.scalac	reactive-rabbit_2.11	1.1.4		9ffdefefa9c1f6dc454aff02ed3b0fd988c068ee
io.zvb	zvbcolors-macosx64	v1.0.0.beta.3		N/A
io.zvb	zvbcolors-macosx64	v1.0.0.beta.3	metadata	ec4a2adaa2faaf0f90c18b3931052ff3ca988910
it.czerwinski.android.hilt	hilt-extensions	1.0.0		N/A
it.czerwinski.android.hilt	hilt-extensions	1.0.0-ALPHA1		N/A
it.czerwinski.android.hilt	hilt-extensions	1.0.0-ALPHA2		N/A
it.czerwinski.android.hilt	hilt-extensions	1.0.0-ALPHA3		N/A
it.czerwinski.android.hilt	hilt-extensions	1.0.0-BETA1		N/A
it.czerwinski.android.hilt	hilt-extensions	1.0.0-RC1		N/A
it.czerwinski.android.hilt	hilt-extensions	1.1.0		N/A
it.czerwinski.android.hilt	hilt-extensions	1.1.0-ALPHA1		N/A
it.czerwinski.android.hilt	hilt-extensions	1.1.0-ALPHA2		N/A
it.czerwinski.android.hilt	hilt-extensions	1.1.0-BETA1		N/A
it.czerwinski.android.hilt	hilt-extensions	1.1.0-RC1		N/A
it.czerwinski.android.hilt	hilt-extensions	1.1.1		N/A
it.czerwinski.android.hilt	hilt-extensions	1.2.0		N/A
it.czerwinski.android.hilt	hilt-extensions	1.3.0		N/A
it.czerwinski.android.hilt	hilt-extensions	1.3.0-RC1		N/A
it.czerwinski.android.hilt	hilt-extensions	1.4.0		N/A
it.czerwinski.android.hilt	hilt-extensions	1.4.0-RC1		N/A
it.czerwinski.android.hilt	hilt-extensions	1.4.0-RC2		N/A
net.openurp.ecupl	ecupl-platform-cas	0.0.10		N/A
net.openurp.ecupl	ecupl-platform-cas	0.0.11		N/A
net.openurp.ecupl	ecupl-platform-cas	0.0.12		N/A
net.openurp.ecupl	ecupl-platform-cas	0.0.9		N/A
net.openurp.ecupl	ecupl-platform-cas	0.1.0		N/A
net.openurp.ecupl	ecupl-platform-cas	0.1.1		N/A
net.openurp.ecupl	ecupl-platform-cas	0.1.2		N/A
net.rakugakibox.util	yaml-resource-bundle	1.0		64aa217de55eca775fc5a17400b16b84c2709b3c
net.rakugakibox.util	yaml-resource-bundle	1.1		a4e54ce05324159d86b971b22a2cca1bdd96d649
net.rakugakibox.util	yaml-resource-bundle	1.2		2c170dc069ffe49648e626f939b22bffe9aa021e
net.rakugakibox.util	yaml-resource-bundle	1.3		26684a5152c4fdd93545e2d04bb031ebfd1b0c54
net.rakugakibox.util	yaml-resource-bundle	1.4		cdb11e9e67952b82a4e07ecf88ca178252c01752
net.wetheinter	xapi-gwt-parent	0.4		N/A
net.wetheinter	xapi-gwt-parent	0.5		N/A
org.activecomponents.jadex	requiredservice	5.0-alpha1		2f3c11bf14530cdbc294c591121426e87702170b
org.activecomponents.jadex	requiredservice	5.0-alpha2		12958e2437fe4146b812e96a9f60ed93c0f0ad29
org.activecomponents.jadex	requiredservice	5.0-alpha3		62e1c7b79b717d297cc586781efb0294eb6355f4
org.activecomponents.jadex	requiredservice	5.0-alpha4		2025eca85c8106787f586763dff137f976c74a39
org.activecomponents.jadex	requiredservice	5.0-alpha5		1ce27ff10753a6cbd3cab4207cc408ce2d6e97c8
org.activecomponents.jadex	requiredservice	5.0-alpha6		1ce27ff10753a6cbd3cab4207cc408ce2d6e97c8
org.anarres.qemu	qemu-exec	1.0.0		9f5f5eec4f1e7ecc766d483ab8edbbae2817de2e
org.anarres.qemu	qemu-exec	1.0.1		5ea22e768be0cda1d63fb05f57b1d5f98fc981fb
org.anarres.qemu	qemu-exec	1.0.2		f2fb0832f13b542a49f17c64c3f838c3ec654319
org.anarres.qemu	qemu-exec	1.0.3		74a74b4cba2552d44fbaa92d068e1bfb996ded4a
org.anarres.qemu	qemu-exec	1.0.4		92e3a92bdb8f8cf3edab8a210d8fb3f05e6814ca
org.anarres.qemu	qemu-exec	1.0.5		88433c7e9435272be7e425061a6594861eac436f
org.anarres.qemu	qemu-exec	1.0.6		778c185ae243f2abc945ee6ff6a50569bd1461ea
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.31.0		a17f9d12b049641dc2555ed820d0a0a408f78559
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.32.0		67225eeb101f6712ff02b83cc9c1e2045659f05d
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.33.0		1602eab917c1cb3a032c5fb25f38aedfa59e0a99
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.34.0		870bfc451bb0bc1f0b8c5330e919dd0f646c19bc
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.35.0		1e071700d0451d47b85b1f88939f7c5598910423
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.36.0		1a452c22856a15ef38c8bdbe02e9c96d813f4602
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.37.0		30a30a8b7a1227957c8df726551dcbc304670f87
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.38.0		6ef894f314d8969d16f64e73619e67b8ab40e7b7
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.39.0		8dfd9118f35564e649dd187d25a7d288036a0e5c
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.40.0		512a77899f37c3ed6075fb38cfc630efb5804830
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.41.0		36c207ad07126be3f79af3bd62e3858cf429c15b
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.42.0		051f145d3adc96619476742229bc3a47026a974a
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.43.0		728fdccd04129fee2efca8e61f52e9f0ae7b16be
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.44.0		be6c44eac8057c658102bcb306eeb76eb40ffbca
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.45.0		2a58232e2b58a0a5db519d3de55043bbc5feda84
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.46.0		7c7807e0e339033e74ea93058a018170fa1c7113
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.47.0		baddab1bb5a63f5462b0f40ae7fd9fd7df0d863f
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.48.0		0713f8ecca65f97b5b1eb8dc5382ee1e7fb44502
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.49.0		4a464ab9e7f62b5f3cb14b7773137ed53cbf65a0
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.50.0		3a36edb6fd54e4789319ba56ddec9173ead2caf3
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.51.0		97cc8817676028a75d2f1377b5afb9765684500f
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.52.0		cfc884910203f5b4f68dd5e1afa43e03cc21f085
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.53.0		140841c451c5b8d519a8b8e695376b5424d86076
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.54.0		0f92eea6af38a30328b32cd07766d79181c23658
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.55.0		8fe975363434d2f7100dad323f3f4974e5055023
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.55.1		901c6df251ad3f0e6cf8dd2bd9ccb9eeb2b649bf
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.56.0		72737df427e1da53051792a77a746bde1baeeea0
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.57.0		3abf4864f70aa13ea31df16b44cf8a2abe4729b8
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.58.0		9f39b96871c9a63f511f0f1b4cbfbade5f530b43
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.58.1		4503b8880ab0e8c06219ebe4b38e249c138130fb
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.59.0		9ee6d9342894536547dcfbd3091e11ffd0563278
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.60.0		7b7a115a260631335bfd377de5dd8f5ef50484b0
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.61.0		d4f526340e9bf03f5773cf595287075aa694d69e
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.62.0		121ba2e41eefdbaec574de0dd8d75e947bb3d19e
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.63.0		72e1ee0d64499846af3cec7b0bb7f319752921a5
org.apache.beam	beam-sdks-java-io-debezium-expansion-service	2.64.0		c922cc0269111171cb81b53062513d4f0f063204
org.apache.camel	camel-aws-ecs-starter	3.0.0-M2		f3552164a8772c103fd48243bc87b83adadb938c
org.apache.camel	camel-aws-ecs-starter	3.0.0-M3		666241db649ed0f0a9cd10b78197c33f73bd405c
org.apache.camel	camel-aws-ecs-starter	3.0.0-M4		742a848afc660286411dbdf1249c3d9469099f93
org.apache.camel	camel-aws-ecs-starter	3.0.0-RC1		75b21b5265b720afcd0b11df3ac70ed7dfad2019
org.apache.camel	camel-aws-ecs-starter	3.0.0-RC2		f89959497f3b5ecab2b6ea4de9591e4daa3b0f77
org.apache.camel	camel-aws-ecs-starter	3.0.0-RC3		33c7c42a045334148434b0ee5152af098f8dfb84
org.apache.camel	camel-testng	2.10.0		f0c12c8b26f50d75e528befc8a8b34079ffd92be
org.apache.camel	camel-testng	2.10.1		9b03422ff8ac9818541f1eb0c954eb149d2003b7
org.apache.camel	camel-testng	2.10.2		be1d0e962c655c3eca91bab040846ca724e074e3
org.apache.camel	camel-testng	2.10.3		ee1b9cfa4e043847048dab09b62a671854cd75a3
org.apache.camel	camel-testng	2.10.4		ef41f3085f6d24e66872bbc717d12e7acb639cc5
org.apache.camel	camel-testng	2.10.5		6b82a5b8449072898f1d1482f12ccef3bbdccea8
org.apache.camel	camel-testng	2.10.6		eef2d4842333cdd74fa005e693bca4bff2377a0d
org.apache.camel	camel-testng	2.10.7		712ff6097d7ffa4713a089cfff96d6f835a16a0f
org.apache.camel	camel-testng	2.11.0		b52b4ac01c9595df25ca48a5958965321687380f
org.apache.camel	camel-testng	2.11.1		181d021007eaedae0603ccd24e6f05629cd207b4
org.apache.camel	camel-testng	2.11.2		fc950d4eb58e3419fe35505bd3c7c7ead9847a9a
org.apache.camel	camel-testng	2.11.3		017b125b02b03228cfe0289b484e6013f8a6b3e7
org.apache.camel	camel-testng	2.11.4		e42f0bd3e29dac8d62e7c200a141a6bab390b88d
org.apache.camel	camel-testng	2.12.0		b548f6206fccdd71b2dc174c826bbe1bd17ffe26
org.apache.camel	camel-testng	2.12.1		0839b1600cc09feedeea77cefedd0cdc99a2c683
org.apache.camel	camel-testng	2.12.2		3cbd4a4fd2a14e03239411b58bed949447597e42
org.apache.camel	camel-testng	2.12.3		1761bfb56861d66bc1a091e2124048d00c9e2733
org.apache.camel	camel-testng	2.12.4		be5033a0053fae09b047d860cd370fdb9d9227df
org.apache.camel	camel-testng	2.12.5		e2afc54aa49f96dd4f759dbddc4a795552569b52
org.apache.camel	camel-testng	2.13.0		6fd59b0de3d126daabbb0b54b0efd1b5b3f61b35
org.apache.camel	camel-testng	2.13.1		050e71abf501617fa14bfdae5e2d0077e6854b66
org.apache.camel	camel-testng	2.13.2		de70c263eebbfc7b07765179606880f5a190e14d
org.apache.camel	camel-testng	2.13.3		fb8e3113fe16a26fc60a0d25165c58aab72c2a2c
org.apache.camel	camel-testng	2.13.4		e13263370e3b0e669bde1c0ebc65a34df0bc41de
org.apache.camel	camel-testng	2.14.0		1b672cc0fad6711b68105f13704fc8b8ac6f0188
org.apache.camel	camel-testng	2.14.1		41e39c2310245e7d20f35c00123cca2697268a6b
org.apache.camel	camel-testng	2.14.2		16ba7a6ba838385ce273dd2467b1eb9514b76f99
org.apache.camel	camel-testng	2.14.3		3dff5fcde3395ce24594d6109165fcc9117104e9
org.apache.camel	camel-testng	2.14.4		c4482ef93eea79afcb3485224dda960caa1762f4
org.apache.camel	camel-testng	2.15.0		a3f7aae3c7b2cfc83b6d6b71804255204f491c5c
org.apache.camel	camel-testng	2.15.1		2e190f6f903b3ecc927ecacb4bc8b5e8edf0ceb3
org.apache.camel	camel-testng	2.15.2		fdd98acdf1b993f77cafa15060c7c5642c2fc5dd
org.apache.camel	camel-testng	2.15.3		cd4830775b78002823cef1985133a1e0ec71344a
org.apache.camel	camel-testng	2.15.4		8ed521536b64911d83aa9782c135c390f1424a28
org.apache.camel	camel-testng	2.15.5		aaaec9b45570e7302146f4e8ac7f0327a3cee0c2
org.apache.camel	camel-testng	2.15.6		3c8fbc5136bc8f4b3a78a6142e6db305ac88449a
org.apache.camel	camel-testng	2.16.0		b8284712a6dda911ac6fb5a282079513e6bfe66c
org.apache.camel	camel-testng	2.16.1		a137eb1eeb03e32b25da8c53e9e6c321c45ae3a1
org.apache.camel	camel-testng	2.16.2		31c9048f037432e4c4a293faafa8a6dd647c4009
org.apache.camel	camel-testng	2.16.3		d07f9dd900b763c71f270b329d8ba5d53d8dd112
org.apache.camel	camel-testng	2.16.4		2d73ebba7c55ed80657b40a991c5a92aec81a09a
org.apache.camel	camel-testng	2.16.5		5c4caf8a54bf2f3c0a1030308669dda0dc078d6c
org.apache.camel	camel-testng	2.17.0		edf4609d927250c2beee16c3d37379b1ec5db223
org.apache.camel	camel-testng	2.17.1		73c1e3a48bc48d79dbd741edab72cbc25daf2d26
org.apache.camel	camel-testng	2.17.2		0e6cfd779c3663825c52e36d338e5de730d9e6cc
org.apache.camel	camel-testng	2.17.3		4ccecd32d37c8d649a51d7d75873b090eddd0aec
org.apache.camel	camel-testng	2.17.4		428a4c95f15d46eb85b00cfdf2d6ceb24fbe1392
org.apache.camel	camel-testng	2.17.5		fc4841f890d58d479a8dfdda1cbc469dda95698d
org.apache.camel	camel-testng	2.17.6		f21b45dd7b2f51e1f808c989858bee93d348e169
org.apache.camel	camel-testng	2.17.7		859d65e4d064c3889ab0e36f34d63af8c5e7d706
org.apache.camel	camel-testng	2.18.0		31f7d0763a56209b808209c6fe139c210b2740e5
org.apache.camel	camel-testng	2.18.1		9c16de040b9777842965091ed22025d7984308c8
org.apache.camel	camel-testng	2.18.2		02222c033f181727bb43882f8974a5e0d35df382
org.apache.camel	camel-testng	2.18.3		57b1efe6239864ad74480ff29a949387b2c30047
org.apache.camel	camel-testng	2.18.4		83611fe7b2ff8ee9cac28d9b57506bcf280fb126
org.apache.camel	camel-testng	2.18.5		464dc10a169ec3f18d16745db81c9faf0603049d
org.apache.camel	camel-testng	2.19.0		6e1784f5b111d4bd3bd623519ae262fdae8af769
org.apache.camel	camel-testng	2.19.1		78972cc8a726d58f434a791ce97f4b52c5cbd689
org.apache.camel	camel-testng	2.19.2		4a374b09e7f8bce95db45ea700eca46808d7a02c
org.apache.camel	camel-testng	2.19.3		94c63318ca6a41c8f7260df299ea76920c8a18b8
org.apache.camel	camel-testng	2.19.4		95b38b9f8f6b5bcbfd4f8e1e11e396e9a1ce6467
org.apache.camel	camel-testng	2.19.5		e2d9f176559d9d98fff84d4f4da0f9ef8898c4a0
org.apache.camel	camel-testng	2.20.0		741ff951229b8844ba97e06577af28f32f215527
org.apache.camel	camel-testng	2.20.1		7632efeae16f0fd538bf4ae333f1d5f31a1a2edd
org.apache.camel	camel-testng	2.20.2		e2bce757655014ee4e2537d48c27a89767376def
org.apache.camel	camel-testng	2.20.3		586092be313da320154d3936af5d68365683dc98
org.apache.camel	camel-testng	2.20.4		6116baf51dc3fd29d3b6a3103d5112599a260e8a
org.apache.camel	camel-testng	2.21.0		86d077ef3ebb47ff643c1012ca530c817fa71e78
org.apache.camel	camel-testng	2.21.1		00b72b5de9d49b8e3ef60e74cda0ad803c899367
org.apache.camel	camel-testng	2.21.2		6cb9f4ac158d068c44ea47f7f69d94cdcbf66049
org.apache.camel	camel-testng	2.21.3		1ce8bf208222ea4000ab3b23d6b9eec557622d37
org.apache.camel	camel-testng	2.21.4		7305ba6be9616401f4d3f64110d76b0130cc5ad4
org.apache.camel	camel-testng	2.21.5		80765f18b3da6de722c220cfb922f76dfe786a41
org.apache.camel	camel-testng	2.22.0		e6bb98768661f012ed9a57fc173cd184becf8756
org.apache.camel	camel-testng	2.22.1		f8be59b12198e2c3f4ad78a41a270d367b8f7153
org.apache.camel	camel-testng	2.22.2		febb556139432b73f40d3e5c19f779ebe33f757e
org.apache.camel	camel-testng	2.22.3		97cb873d93dff3dbe3671aa4037ed6a1bced3c2e
org.apache.camel	camel-testng	2.22.4		e82a8b2c69f166ef3a5c56d6d0b40a5745438fec
org.apache.camel	camel-testng	2.22.5		6e812c5cea0e8287fac971035ad122ece5b68528
org.apache.camel	camel-testng	2.23.0		a6401539941e26330ee581c787f96fb77eb678fa
org.apache.camel	camel-testng	2.23.1		9102278b65c833221d32a6df39de31d39cec0dc2
org.apache.camel	camel-testng	2.23.2		67233abccce11171c47e09b9a13e214a141a781f
org.apache.camel	camel-testng	2.23.3		5991638cc7a186c155a90048332921d03a0d48b0
org.apache.camel	camel-testng	2.23.4		91bdba63c318fde33a65987e7e3736bffb24ae7a
org.apache.camel	camel-testng	2.24.0		49d7a433e792c02005a64956ac73477d25b99fa2
org.apache.camel	camel-testng	2.24.1		1f96474e5acea1791e053201caeff5394093a70a
org.apache.camel	camel-testng	2.24.2		c34dfb5abeef0bf5c0182466453a7feb33141b31
org.apache.camel	camel-testng	2.24.3		bd8b46ccd87d5d8ab7b866a4f1ac2a5b6161f8b0
org.apache.camel	camel-testng	2.25.0		04bff8fa14fc25508791cf42269c57bdc3546085
org.apache.camel	camel-testng	2.25.1		54efef28a271d7cf61a0c6fa55c576c98209a266
org.apache.camel	camel-testng	2.25.2		f48ab0040a58e4c02fd76b6af2c496f1f535f8a5
org.apache.camel	camel-testng	2.25.3		683625101a5f0c6b894c44563135a400f6cd1f22
org.apache.camel	camel-testng	2.25.4		09862c2ee97b583f7d34fe89323273a80b8ec6f4
org.apache.camel	camel-testng	2.8.0		42d7ca8dda6cde1ee7dd0531ec97f2b41c354925
org.apache.camel	camel-testng	2.8.1		ca07f2f748e7431b7d4b4ad46d5e6fbab4bf796a
org.apache.camel	camel-testng	2.8.2		e7ee6182ef35697b83192e569900b9a4d78fdde2
org.apache.camel	camel-testng	2.8.3		bd1b0dc8fc98380cef4951846e37a40e6a0299f9
org.apache.camel	camel-testng	2.8.4		1fd6ddf2d8b3860a6708bd3432b51c30e6686eb8
org.apache.camel	camel-testng	2.8.5		d8be8ec863ae57b5643537baff6984dd54125c9e
org.apache.camel	camel-testng	2.8.6		9d0591709d7c5016b79384dbee65e15a9fa29dd9
org.apache.camel	camel-testng	2.9.0		562d759be45d4d77bd7eac97d537e2a5306510e1
org.apache.camel	camel-testng	2.9.0-RC1		c338f072c0701c83971ea6e90cdacd60c9c3639a
org.apache.camel	camel-testng	2.9.1		3430f74031e5ba90b8cd962af44effafeb022345
org.apache.camel	camel-testng	2.9.2		d1bd77bfd37ecc16a40015c62dab7be8a4eacc16
org.apache.camel	camel-testng	2.9.3		c18d84e93c6cb569427d31f0c1970530dd994cd2
org.apache.camel	camel-testng	2.9.4		586d19eb1f23854de5452fff0e4b0722b35ab2d8
org.apache.camel	camel-testng	2.9.5		4f29aa61389c398b9f1cd808a6d8578b199df275
org.apache.camel	camel-testng	2.9.6		a343bb99fa989dda14a1aba65985f9e643fa78f8
org.apache.camel	camel-testng	2.9.7		0b5993f4d9b808188367a6c16b1a860bc486d658
org.apache.camel	camel-testng	2.9.8		b9e316f2285241265344d8a938a74878203bc895
org.apache.servicemix.bundles	org.apache.servicemix.bundles.jencks	2.1_1		405cec2afc96d680aea769336480ab0a69e2e86c
org.drools	camel-container-tests-module	7.14.0.Final		N/A
org.drools	camel-container-tests-module	7.15.0.Final		N/A
org.drools	camel-container-tests-module	7.16.0.Final		N/A
org.drools	camel-container-tests-module	7.17.0.Final		N/A
org.drools	camel-container-tests-module	7.18.0.Final		N/A
org.drools	camel-container-tests-module	7.19.0.Final		N/A
org.drools	camel-container-tests-module	7.20.0.Final		N/A
org.drools	camel-container-tests-module	7.21.0.Final		N/A
org.drools	camel-container-tests-module	7.22.0.Final		N/A
org.drools	camel-container-tests-module	7.22.0.t042		N/A
org.drools	camel-container-tests-module	7.23.0.Final		N/A
org.drools	camel-container-tests-module	7.24.0.Final		N/A
org.drools	camel-container-tests-module	7.24.0.t043		N/A
org.drools	camel-container-tests-module	7.25.0.Final		N/A
org.drools	camel-container-tests-module	7.26.0.Final		N/A
org.drools	camel-container-tests-module	7.27.0.Final		N/A
org.drools	camel-container-tests-module	7.28.0.Final		N/A
org.drools	camel-container-tests-module	7.29.0.Final		N/A
org.drools	camel-container-tests-module	7.30.0.Final		N/A
org.drools	camel-container-tests-module	7.31.0.Final		N/A
org.drools	camel-container-tests-module	7.32.0.Final		N/A
org.drools	camel-container-tests-module	7.33.0.Final		N/A
org.drools	camel-container-tests-module	7.34.0.Final		N/A
org.drools	camel-container-tests-module	7.35.0.Final		N/A
org.drools	camel-container-tests-module	7.36.0.Final		N/A
org.drools	camel-container-tests-module	7.36.1.Final		N/A
org.drools	camel-container-tests-module	7.37.0.Final		N/A
org.drools	camel-container-tests-module	7.38.0.Final		N/A
org.drools	camel-container-tests-module	7.39.0.Final		N/A
org.drools	camel-container-tests-module	7.40.0.20200703		N/A
org.drools	camel-container-tests-module	7.40.0.Final		N/A
org.drools	camel-container-tests-module	7.41.0.Final		N/A
org.drools	camel-container-tests-module	7.41.0.t20200723		N/A
org.drools	camel-container-tests-module	7.42.0.Final		N/A
org.drools	camel-container-tests-module	7.43.0.Final		N/A
org.drools	camel-container-tests-module	7.43.1.Final		N/A
org.drools	camel-container-tests-module	7.44.0.Final		N/A
org.drools	camel-container-tests-module	7.45.0.Final		N/A
org.drools	camel-container-tests-module	7.45.0.t20201009		N/A
org.drools	camel-container-tests-module	7.45.0.t20201014		N/A
org.drools	camel-container-tests-module	7.46.0.Final		N/A
org.drools	camel-container-tests-module	7.47.0.Final		N/A
org.drools	camel-container-tests-module	7.48.0.Final		N/A
org.drools	camel-container-tests-module	7.49.0.Final		N/A
org.drools	camel-container-tests-module	7.50.0.Final		N/A
org.drools	camel-container-tests-module	7.51.0.Final		N/A
org.drools	camel-container-tests-module	7.52.0.Final		N/A
org.drools	camel-container-tests-module	7.53.0.Final		N/A
org.drools	camel-container-tests-module	7.54.0.Final		N/A
org.drools	camel-container-tests-module	7.55.0.Final		N/A
org.drools	camel-container-tests-module	7.56.0.Final		N/A
org.drools	camel-container-tests-module	7.57.0.Final		N/A
org.drools	camel-container-tests-module	7.58.0.Final		N/A
org.drools	camel-container-tests-module	7.59.0.Final		N/A
org.drools	camel-container-tests-module	7.60.0.Final		N/A
org.drools	camel-container-tests-module	7.61.0.Final		N/A
org.drools	camel-container-tests-module	7.62.0.Final		N/A
org.drools	camel-container-tests-module	7.63.0.Final		N/A
org.drools	camel-container-tests-module	7.64.0.Final		N/A
org.drools	camel-container-tests-module	7.65.0.Final		N/A
org.drools	camel-container-tests-module	7.66.0.Final		N/A
org.drools	camel-container-tests-module	7.67.0.Final		N/A
org.drools	camel-container-tests-module	7.68.0.Final		N/A
org.drools	camel-container-tests-module	7.69.0.Final		N/A
org.drools	camel-container-tests-module	7.70.0.Final		N/A
org.drools	camel-container-tests-module	7.71.0.Final		N/A
org.drools	camel-container-tests-module	7.72.0.Final		N/A
org.drools	camel-container-tests-module	7.73.0.Final		N/A
org.drools	camel-container-tests-module	7.74.0.Final		N/A
org.drools	camel-container-tests-module	7.74.1.Final		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.Alpha9		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.Beta1		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.Beta2		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.Beta3		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.Beta4		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.Beta5		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.CR1		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.CR2		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.CR3		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.CR4		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.CR4-Pre1		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.CR5		N/A
org.jbpm	jbpm-designer-standalone	6.0.0.Final		N/A
org.jbpm	jbpm-designer-standalone	6.0.1.Final		N/A
org.jbpm	jbpm-designer-standalone	6.1.0.Beta1		N/A
org.jbpm	jbpm-designer-standalone	6.1.0.Beta2		N/A
org.jbpm	jbpm-designer-standalone	6.1.0.Beta3		N/A
org.jbpm	jbpm-designer-standalone	6.1.0.Beta4		N/A
org.jbpm	jbpm-designer-standalone	6.1.0.CR1		N/A
org.jbpm	jbpm-designer-standalone	6.1.0.CR2		N/A
org.jbpm	jbpm-designer-standalone	6.1.0.Final		N/A
org.jbpm	jbpm-designer-standalone	6.2.0.Beta1		N/A
org.jbpm	jbpm-designer-standalone	6.2.0.Beta2		N/A
org.jbpm	jbpm-designer-standalone	6.2.0.Beta3		N/A
org.jbpm	jbpm-designer-standalone	6.2.0.CR1		N/A
org.jbpm	jbpm-designer-standalone	6.2.0.CR2		N/A
org.jbpm	jbpm-designer-standalone	6.2.0.CR3		N/A
org.jbpm	jbpm-designer-standalone	6.2.0.CR4		N/A
org.jbpm	jbpm-designer-standalone	6.2.0.Final		N/A
org.jbpm	jbpm-designer-standalone	6.3.0.Beta1		N/A
org.jbpm	jbpm-designer-standalone	6.3.0.Beta2		N/A
