ai.swim	swim-js	3.10.0		716721be9201abafcb0a77c3b0edf7e5f0f7edfb
org.opendaylight.mdsal	mdsal-docs	7.0.10		11e9533a3a5ba7e71c0db2e83fcda810fbf247ae
org.opendaylight.mdsal	mdsal-docs	7.0.11		bf627d631b3f1bd14660cf1374e75b1bc3dafb91
org.opendaylight.mdsal	mdsal-docs	7.0.12		2269ba24712a7497f553b9f1ae50f611449eb7ba
org.opendaylight.mdsal	mdsal-docs	7.0.13		8cd04b425591b425773626a0732b1494f3e5f012
org.opendaylight.mdsal	mdsal-docs	7.0.14		bbd29e4b65c30e3d8271b8e344277311910e4272
org.opendaylight.mdsal	mdsal-docs	7.0.2		41a231c6205247e7de6a64027576a8dc39f13348
org.opendaylight.mdsal	mdsal-docs	7.0.3		c995ce9f018bafa2c6a0506a170b8ed80fecab65
org.opendaylight.mdsal	mdsal-docs	7.0.4		ed3b97d3c62a6601ff4f49822da6a50986ece605
org.opendaylight.mdsal	mdsal-docs	7.0.5		09b1a50c89558e34530fbf870ea2e1bb5d4b2db6
org.opendaylight.mdsal	mdsal-docs	7.0.6		c6a372759e0cf6882f9956ab70b915280107f18d
org.opendaylight.mdsal	mdsal-docs	7.0.7		940e60d38d4194b608d084d10cd98956729df84e
org.opendaylight.mdsal	mdsal-docs	7.0.8		49d0a5b94a9385f3d9c7c55142c57e25f7b86618
org.opendaylight.mdsal	mdsal-docs	7.0.9		df7ec702457e5196c485503f85810562e8d34232
org.opendaylight.mdsal	mdsal-docs	8.0.0		c55e3f949657e478f2c2b70f28bc2b284374513f
org.opendaylight.mdsal	mdsal-docs	8.0.1		58a46c84e4073a86b68864888a94f5ef34523968
org.opendaylight.mdsal	mdsal-docs	8.0.10		331b57d5f7a23d7e2813583304646828cdc3726b
org.opendaylight.mdsal	mdsal-docs	8.0.11		c9b6055256f743d3fa0d97983c288a83671be902
org.opendaylight.mdsal	mdsal-docs	8.0.12		b8f409dce2ac3c04d40e061af543469c3d368aa2
org.opendaylight.mdsal	mdsal-docs	8.0.13		046a9c64907293ba1c400654bb87b1cebece1ed6
org.opendaylight.mdsal	mdsal-docs	8.0.14		c60e9620f0b76ceca879078ad5c6a72a449a4c13
org.opendaylight.mdsal	mdsal-docs	8.0.15		6576e555885bc0d949351207eb38154866b8c54c
org.opendaylight.mdsal	mdsal-docs	8.0.16		4dfa95a42098f83d4bc24c3cfa3c3019a40d7add
org.opendaylight.mdsal	mdsal-docs	8.0.2		afbab00fc8b89767e5733e852865b639efc0cc0f
org.opendaylight.mdsal	mdsal-docs	8.0.3		53d3eff186db6cf409cd6108bd0c3654b29cc13e
org.opendaylight.mdsal	mdsal-docs	8.0.4		99928236ebc6100e760a065b69bca2e6d081f022
org.opendaylight.mdsal	mdsal-docs	8.0.5		827b5165658ce2367843369dc8d48dbae0c14124
org.opendaylight.mdsal	mdsal-docs	8.0.6		fc8ca41add94ea1406872254e86d539941a5777f
org.opendaylight.mdsal	mdsal-docs	8.0.7		c8adfe831331136e71394b84dd205005a7fb6e4f
org.opendaylight.mdsal	mdsal-docs	8.0.8		b4bfe9c03997ce8becaf659f8f32f825be4c921b
org.opendaylight.mdsal	mdsal-docs	8.0.9		11965d0aa94ba8f279d109b7cf745c4bde306729
org.opendaylight.mdsal	mdsal-docs	9.0.0		cbbab40b11159ee38d4dbdc83789b14a2f665a25
org.opendaylight.mdsal	mdsal-docs	9.0.1		9bbfd2bce14d77fc2273ea9363c546988adbeacd
org.opendaylight.mdsal	mdsal-docs	9.0.2		653913ee55cbed716dc3ffa7804b23e6acb1acc2
org.opendaylight.mdsal	mdsal-docs	9.0.3		22e64ebde1c127aae50a5c653ed0a66bf5b76ba2
org.opendaylight.mdsal	mdsal-docs	9.0.4		35efe1ba491a77a6ffff10e6915bb87fe223ec5f
org.opendaylight.mdsal	mdsal-docs	9.0.5		67655e5b591aeaddf63b1ecca28ae608ba7d5239
org.opendaylight.mdsal	mdsal-docs	9.0.6		10b16609824f69b44a2bb6992511ecb2211adaca
org.opendaylight.mdsal	mdsal-docs	9.0.7		278b35965c5a55590987246e10e1864a2967e1ac
org.opendaylight.mdsal	mdsal-docs	9.0.8		054220ce44d7f5c11f62625980c4a96e72ce0a90
org.ow2.easybeans.persistence	easybeans-persistence-api	3.0.0-M1		5b0d9cccd6c8fd0ab717a119627f4e6b4cfe2dd1
org.ow2.easybeans.persistence	easybeans-persistence-api	3.0.0-M2		d7aa732f859ee2f6667839899c99d970047e4fb6
org.pac4j	pac4j	1.6.0-RC1		N/A
org.pitest	pitest-maven	0.20		2415d693af95c702e5cc10a83dc2c7e4ca6f9709
org.pitest	pitest-maven	0.21		a8c6a0d2ec6b492efb6e8536f1e622b801fc436e
org.pitest	pitest-maven	0.22		eba65b3cb625dcb3b0b04375078b81c3eb5e8499
org.pitest	pitest-maven	0.23		f3801cd5e373406d32553a70e1e5a17db781d077
org.pitest	pitest-maven	0.24		0255777f720c3e530d643d795f5296722bfaa8d8
org.pitest	pitest-maven	0.25		73a49d834f6ee243c4f08860b321d89d825e2384
org.pitest	pitest-maven	0.26		f59a492b0aef72e6121f975f633e0a9afb031243
org.pitest	pitest-maven	0.27		8855e91113b38825b3f18bd64e328861ae10b251
org.pitest	pitest-maven	0.28		c5f2104cbc49110869581b611bc7d96e8e9beb94
org.pitest	pitest-maven	0.29		a29af5de07e95191f4e38f8810c105c65f532c25
org.pitest	pitest-maven	0.30		0be670f6eb4ab49c53503a3ee444438dd10ec26d
org.pitest	pitest-maven	0.31		5248ec1d3137e5a728ca2f59fcc42c11a2bbe6d4
org.pitest	pitest-maven	0.32		7e3a5ba63c5bb825ff6a1b6e8994fa7c593698a6
org.pitest	pitest-maven	0.33		e4b2712c69225e527c05d76c43fe66f6ec70e4b7
org.pitest	pitest-maven	1.0.0		1b86a23b640901ef37106bd48cffd973bd6d20f5
org.pitest	pitest-maven	1.1.0		bdd57faf2dc03a6b28c7b80893664cac4fea9255
org.pitest	pitest-maven	1.1.1		2d9088f1ca7bc588ef81cea1411814a60455f9a8
org.pitest	pitest-maven	1.1.10		bc02b904a87f3b44f58a0f338c342c892f87bf52
org.pitest	pitest-maven	1.1.11		4c6ff3fa606ea991958ed749d6dbd7efb69455b5
org.pitest	pitest-maven	1.1.2		44e6a1f7ea5e430463a597c3d7d9b88ca09133f6
org.pitest	pitest-maven	1.1.3		8004f68198f60572ba10d51ae01786cca55c4220
org.pitest	pitest-maven	1.1.4		5bf838ed9328f0e8c0a248064bcb1abe464e72c8
org.pitest	pitest-maven	1.1.5		40ddb09b866e4c86a2855ba1bdc69ba76ec515a7
org.pitest	pitest-maven	1.1.6		722b9d8f6d52c58aed554af330de77419a7fc837
org.pitest	pitest-maven	1.1.7		bf75e91fb2d26f1ed89068abb663066d7ae2d668
org.pitest	pitest-maven	1.1.8		16ec251170ad51aebba6b1d9795d7f343119834d
org.pitest	pitest-maven	1.1.9		462ea17e123c964dc39ef8038e2f0cd4f84706eb
org.pitest	pitest-maven	1.10.0		5bdd4aa343742de6018d7e960783aa8fadfe884c
org.pitest	pitest-maven	1.10.1		5c27fb60c673c69051d566478caf4a36d04ec6ec
org.pitest	pitest-maven	1.10.2		f66392e859ddc22784b968a58f9492167698aaaa
org.pitest	pitest-maven	1.10.3		1b41a309798d56c6ba1897bc4b9da99e09e1aa8f
org.pitest	pitest-maven	1.10.4		eb01d3d3ee4145579c9f429c265f1c3c14c6585e
org.pitest	pitest-maven	1.11.0		702820c72270b955d5b2f217e6a44adbfb6e64ae
org.pitest	pitest-maven	1.11.1		86fe30301c283a11f547717cb9fb34be435db2c9
org.pitest	pitest-maven	1.11.2		024e07639adcf112298b48c0b335e72444c0a6f4
org.pitest	pitest-maven	1.11.3		cc8bb3a582179c4bba045acd977b6884791d2c79
org.pitest	pitest-maven	1.11.4		3783b43de4c61c5439b73e44237c51550677db20
org.pitest	pitest-maven	1.11.5		c27dd0a3df7af86b251194a243192e79a9686e90
org.pitest	pitest-maven	1.11.6		012e375043c29207f4414e4774ec19513c2b9391
org.pitest	pitest-maven	1.11.7		c64b55e7324e41a338b3684deb6c4c6ee1d995a2
org.pitest	pitest-maven	1.12.0		0f1c4a6df5eaa75b742f3352969d91410918195c
org.pitest	pitest-maven	1.13.0		ce44ebf6c5e51c6f5c5d0f4f4533e31324d02c26
org.pitest	pitest-maven	1.13.1		2d6ea99b86fc69ec2dd950731144cf05ba93144e
org.pitest	pitest-maven	1.13.2		a9d3c3262ebea9cd53fe252d6473ef0855a84146
org.pitest	pitest-maven	1.14.0		faa15bbbc47d473f1db153e56437a5eff450e376
org.pitest	pitest-maven	1.14.1		1cc12d4fac7b5897ed577cc9bd348d085cfc5014
org.pitest	pitest-maven	1.14.2		746b15006bbd66b474ddc6539dd76607cb04dd25
org.pitest	pitest-maven	1.14.3		dac2f9dada6ef6a7c12d45c134e1a7d3b42a2d74
org.pitest	pitest-maven	1.14.4		272a3f765471e49e5af5ae37825f3bd6286d1e7b
org.pitest	pitest-maven	1.15.0		a9b261dd805ab814ae96217fa08050205d6b2bb0
org.pitest	pitest-maven	1.15.1		9a9a3607cfd43b9549ccd4d6b574a517ba07bfab
org.pitest	pitest-maven	1.15.2		629618096b0ec79fda0e99998ccb51914d28375d
org.pitest	pitest-maven	1.15.3		b6fd1d775aa804f114cf73dcc9ef89fb35a9398e
org.pitest	pitest-maven	1.15.4		90cc3c15d05df20cc17ac41b2549fa8706dfd2ec
org.pitest	pitest-maven	1.15.5		eb9f550ac31b87b9b64f2d481f3512e7403e45f7
org.pitest	pitest-maven	1.15.6		3e2d9c45fce3848d7a1f26fa273a65b6e45795a4
org.pitest	pitest-maven	1.15.7		550b3bb6ecb048c8053344d5a897f1ce7fe165e0
org.pitest	pitest-maven	1.15.8		4a4475ee9f563f285b484b8d2566bd0bef43c15b
org.pitest	pitest-maven	1.16.0		53d678d380ae9c36620dc3b15efddacbb4959d3a
org.pitest	pitest-maven	1.16.1		350863ffbae8452551ad0571e01e0c49477a3972
org.pitest	pitest-maven	1.16.2		453a8925ab808666cabab36901d5e62871d4e38c
org.pitest	pitest-maven	1.16.3		ec321dbb0b881483cbea6b039cbee7bc00133d39
org.pitest	pitest-maven	1.17.0		356e7c8a83a05e75f6988c376f50a317a0d03796
org.pitest	pitest-maven	1.17.1		c1e324e55791d0e39ccdd5ad508793b4adb7fbdd
org.pitest	pitest-maven	1.17.2		2060dda175f0db5faa40155f042fd1fea2515276
org.pitest	pitest-maven	1.17.3		d237b4744a7e52ed320253fdf687bae8e433f1f2
org.pitest	pitest-maven	1.17.4		29e4aa164ee2f791b9abface01a60e71bdcbb45b
org.pitest	pitest-maven	1.18.0		81d2cdf5ff61ed222b9fbb3c35ef18b72bfe9209
org.pitest	pitest-maven	1.18.1		d6aa41c26828393a37382c97b004f91a84fd5067
org.pitest	pitest-maven	1.18.2		a9314332359dd6f394989b9d771e1b431c97b6d1
org.pitest	pitest-maven	1.19.0		18c67c1b5619723347a36631eecf290776b49081
org.pitest	pitest-maven	1.19.1		4fe600bf36161de4a6c0d453d3c2c0aea1bcf92f
org.pitest	pitest-maven	1.2.0		6744a7b84af0a09728807052bcca12de7c61e900
org.pitest	pitest-maven	1.2.1		5bf0df54f9deefd2c2086404f41deb7c94a34dc4
org.pitest	pitest-maven	1.2.2		7281d4ec6f0a0822bd622cf3e7b9411f6c52313b
org.pitest	pitest-maven	1.2.3		39b63cea3e718644cebfe011ac83bb40e9949a54
org.pitest	pitest-maven	1.2.4		a5306871f29d276aee360c25a1fdfa9dd2cf4174
org.pitest	pitest-maven	1.2.5		1987b5254f507406246b2dc2b00b95cfa0e4faa5
org.pitest	pitest-maven	1.3.0		1bc2b72561fac1af7cb91401657fd4df5ace7859
org.pitest	pitest-maven	1.3.1		68d0e7321225cb295b2c47ddba184819e9848446
org.pitest	pitest-maven	1.3.2		a345c6012a480d88ed6ce73473ba9fb9ef02937c
org.pitest	pitest-maven	1.4.0		67bcb0cb4f8c225e8a6ca90e95e768ad8e6e0b28
org.pitest	pitest-maven	1.4.1		96091fa2ad351e9b5e451d9245cbe5fbfd07f05d
org.pitest	pitest-maven	1.4.10		47a13cea3d099989f8d49216baa95e7dcc7ef115
org.pitest	pitest-maven	1.4.11		acf45d6a823974ef16b32171b061c7bda0ecc07b
org.pitest	pitest-maven	1.4.2		35cbc66f85fb8fe0d822217d3b7471fb96d47a2d
org.pitest	pitest-maven	1.4.3		55c225a163f9deb6e18396d59dbc03f3b63a9185
org.pitest	pitest-maven	1.4.4		fbb50631a9e937cb553c649f24251a0c38573038
org.pitest	pitest-maven	1.4.5		57fcf7f11a96a414937b2eb3e1a126ad40e811fa
org.pitest	pitest-maven	1.4.6		460ba11171dcbb360e73929b406f846f88ca3dd3
org.pitest	pitest-maven	1.4.7		bac5012619950d248cfddd6f393a1a355390e642
org.pitest	pitest-maven	1.4.8		56499f5d2c9457f8659b4ab50c9b72af12b25487
org.pitest	pitest-maven	1.4.9		7d4b814094fb68e8f213e24532b9366f1bbbe58d
org.pitest	pitest-maven	1.5.0		5ac089eef2a8c6dfeb037f090ad98042ba9b26c7
org.pitest	pitest-maven	1.5.1		122eaccd6e703012087cf434780358ebc61d4f9e
org.pitest	pitest-maven	1.5.2		4c35d9e632c490aaec8714620000502ab72144a3
org.pitest	pitest-maven	1.6.1		06c7856efe4e70fe9512ca461befc6eb462853d2
org.pitest	pitest-maven	1.6.2		bdbecaef08eb74d214a9791da4246759a2f4e074
org.pitest	pitest-maven	1.6.3		c2c4ad57a03d004a53c0250d5947c78367fd7125
org.pitest	pitest-maven	1.6.4		54cb931aea5c9379f84c1edf974c13ebb1b1010b
org.pitest	pitest-maven	1.6.5		a2ebb1de22020890c93e15f46152eda810ecb940
org.pitest	pitest-maven	1.6.6		0de653d2906d1e4936c0c38c09072de1a2c70763
org.pitest	pitest-maven	1.6.7		bc1230810917990a89fc34ce97f3e7c1f45b9f3d
org.pitest	pitest-maven	1.6.8		a61696646a06bbb7e71818e675338072acbc7fdb
org.pitest	pitest-maven	1.6.9		2198f7b2e2df79528485ab1f6aab96f12ae9c158
org.pitest	pitest-maven	1.7.0		2f8dae2c3d890ddcc08199ce2d35daa283c54a6d
org.pitest	pitest-maven	1.7.1		e608251c8579511f2a8e316900c2cdba5101f83a
org.pitest	pitest-maven	1.7.2		1254b98a4427d1a754547cfa8d9e7ceefe7aa4e5
org.pitest	pitest-maven	1.7.3		00c511adcb3b77b1fad68dec0ec8a01e5ab57515
org.pitest	pitest-maven	1.7.4		d820d5a56c08fa09c47051b9b4c25daa26a743e4
org.pitest	pitest-maven	1.7.5		4e77ddc8d944b7c948e95803472b6724ec64de0b
org.pitest	pitest-maven	1.7.6		f590dd4a912d6ccfef9ab557512eb687b1379a9e
org.pitest	pitest-maven	1.8.0		140f73bdd7fad182914ef8918b735ce91c37cf01
org.pitest	pitest-maven	1.8.1		c9304149dc43eb9ca1ac743e98beecef37699f3a
org.pitest	pitest-maven	1.9.0		0c9efdd6d1784a37ed157515d7faccc3ca802f28
org.pitest	pitest-maven	1.9.1		303cd8b35e55e919a2ca7115f51c16dd8bd895bd
org.pitest	pitest-maven	1.9.10		14c326ea5a6450a160292ce1c3b678616b3612b4
org.pitest	pitest-maven	1.9.11		2750fcb93025a99ed0bb7f948b5dbc8b0ff804e7
org.pitest	pitest-maven	1.9.2		73ec4db40f3aa6766a5c591059d25666ee4567ea
org.pitest	pitest-maven	1.9.3		5f7c63c1a450e5b9f19557e4d01d07a6d4aaa288
org.pitest	pitest-maven	1.9.4		7284cdd363fc7a515fa4c7eab6f763822e0ce7eb
org.pitest	pitest-maven	1.9.5		c43b0738837be32b28ba725064a4c0570eabc894
org.pitest	pitest-maven	1.9.6		698c9e61b2644e53d2f6eb0356c192f8aad03ba4
org.pitest	pitest-maven	1.9.7		e37c0284a4b1a22af14997cd9b21f4862671e574
org.pitest	pitest-maven	1.9.8		fd52918cb2449738e4f892dba907287a58e6ed00
org.pitest	pitest-maven	1.9.9		d2bc2d9eac6b66940d58d89728e1f09571b628d4
org.sadiframework	sadi-tester	0.3.0		acb4c27dba6b1d1f05a3c3b9a80d6925e8718859
org.sonatype.nexus.plugins	nexus-restore-maven	3.10.0-04		fa5cb106f400f9d0fd324c0325f94be578a01731
org.sonatype.nexus.plugins	nexus-restore-maven	3.11.0-01		28767236396264c05f7582db632c521bd06dcbaa
org.sonatype.nexus.plugins	nexus-restore-maven	3.12.0-01		8c0647c4c17b45d1cb73f84361858f8eac4397cc
org.sonatype.nexus.plugins	nexus-restore-maven	3.12.1-01		9cd2e28e1bf74bcb339110e4d2a46a2d16935df7
org.sonatype.nexus.plugins	nexus-restore-maven	3.13.0-01		1e3ccef7683d4136e67168015a38fd740a45ba3e
org.sonatype.nexus.plugins	nexus-restore-maven	3.14.0-04		6cefcfc8028a50a613fde15c1c20c4fada99aec9
org.sonatype.nexus.plugins	nexus-restore-maven	3.15.0-01		505c2be8c5cea5116b41f4b4106c7456f848b725
org.sonatype.nexus.plugins	nexus-restore-maven	3.15.1-01		6737a22954a809e4b0e0de2e72cca012af65670e
org.sonatype.nexus.plugins	nexus-restore-maven	3.15.2-01		4f6943c1e69a74e19df79b2e20c92af0b317a179
org.sonatype.nexus.plugins	nexus-restore-maven	3.15.3-01		ea01527e1708ba4192793c4ededbd2b212435ee3
org.sonatype.nexus.plugins	nexus-restore-maven	3.16.0-01		2003f96018ba20801c1779bfe81ea0efcde47111
org.sonatype.nexus.plugins	nexus-restore-maven	3.16.1-02		19a065dda723f71b1e67bdb50f0173077ee1772b
org.sonatype.nexus.plugins	nexus-restore-maven	3.16.2-01		7195c2f2e9dd81b32913a4299f978f4495183c42
org.sonatype.nexus.plugins	nexus-restore-maven	3.17.0-01		758b5d7e270c053e3059ad0660105f487ea1f0b8
org.sonatype.nexus.plugins	nexus-restore-maven	3.17.1-01		05fae31169054a77561411801f0b54fbb24dd62c
org.sonatype.nexus.plugins	nexus-restore-maven	3.17.2-03		3029b4c6766cf44c7e7485eb6f02cb7c35aa035e
org.sonatype.nexus.plugins	nexus-restore-maven	3.18.0-01		8e375e954f01c4d8918dfc547de313ea4d6443de
org.sonatype.nexus.plugins	nexus-restore-maven	3.18.1-01		f764c47ad9eedbd3e1c81a33e960fc2fe672d7f6
org.sonatype.nexus.plugins	nexus-restore-maven	3.19.0-01		c801712c90900e7dbd54dc2d94ab7a1bb46a7a52
org.sonatype.nexus.plugins	nexus-restore-maven	3.19.1-01		cd35f1fbc1469aacc80358a621dc6fc7c17c1ab5
org.sonatype.nexus.plugins	nexus-restore-maven	3.20.0-02		bee5e84da21db5ae9ae430fff3f802dd8c66a4ff
org.sonatype.nexus.plugins	nexus-restore-maven	3.20.0-04		7f3579217bc06ede4419b137d248ff4ad86156b7
org.sonatype.nexus.plugins	nexus-restore-maven	3.20.1-01		e4787eda23f709c1401d42fa0474e9bd19756fdb
org.sonatype.nexus.plugins	nexus-restore-maven	3.20.2-01		14a6f2146cdb70ee58836f8b83f1db6f499b9809
org.sonatype.nexus.plugins	nexus-restore-maven	3.20.3-01		7e6e91211c365db9f184adb1f144be0b5c528092
org.sonatype.nexus.plugins	nexus-restore-maven	3.21.0-01		89297ea7fdbfa4dc57534c7afb8a814f8e1dea9f
org.sonatype.nexus.plugins	nexus-restore-maven	3.21.0-02		58c5370757da1300075103343ec481d0333e6323
org.sonatype.nexus.plugins	nexus-restore-maven	3.21.0-05		89d4562c54ecac458c25dd760de8a34e1c8086e8
org.sonatype.nexus.plugins	nexus-restore-maven	3.21.1-01		1cb663da88855af9c5a615e10b222be5c25ff973
org.sonatype.nexus.plugins	nexus-restore-maven	3.21.2-03		959cba165d6e17f10e4c4563031610d61532c341
org.sonatype.nexus.plugins	nexus-restore-maven	3.22.0-01		059943f109e7b98cd73323abff912d02096b3b78
org.sonatype.nexus.plugins	nexus-restore-maven	3.22.0-02		17ee3e7874b750ad7fc8f3fa4c1fc285b844a4d1
org.sonatype.nexus.plugins	nexus-restore-maven	3.22.1-01		f73dc587e0a3730e5ca5224416677d325d7ad00a
org.sonatype.nexus.plugins	nexus-restore-maven	3.22.1-02		b3e36a626de6ba8941faafabac9228bb73370bb0
org.sonatype.nexus.plugins	nexus-restore-maven	3.23.0-01		930cfde0baec0fba902b5bebd94d99090cd7c265
org.sonatype.nexus.plugins	nexus-restore-maven	3.23.0-03		645a786e7ba903d95186a4b5bdd4de476780e15d
org.sonatype.nexus.plugins	nexus-restore-maven	3.24.0-01		8d5eb6f39ece30c8a0ba823f1740a3f59e740369
org.sonatype.nexus.plugins	nexus-restore-maven	3.24.0-02		df0d6956f50546ba64815daee1cefa9c04b0269b
org.sonatype.nexus.plugins	nexus-restore-maven	3.25.0-02		ca073ff2ba1f64ff46f213f0401c787b3fedc874
org.sonatype.nexus.plugins	nexus-restore-maven	3.25.0-03		3d2fb803f366970f26a26dd0c965efc94142d50b
org.sonatype.nexus.plugins	nexus-restore-maven	3.25.1-01		b77d6a161b30121d59425b9b317b17fc0e553033
org.sonatype.nexus.plugins	nexus-restore-maven	3.25.1-02		0de59066fda9aae1ab26c1351f637431e02d3bba
org.sonatype.nexus.plugins	nexus-restore-maven	3.25.1-03		b5ed8068cd74381bd3b94ecbc1343b0da8745101
org.sonatype.nexus.plugins	nexus-restore-maven	3.25.1-04		c96da556904afdb7e33e9ed93d444f01431dba1d
org.sonatype.nexus.plugins	nexus-restore-maven	3.26.0-01		87478bc705bb8556f4e12124361befef4aa96059
org.sonatype.nexus.plugins	nexus-restore-maven	3.26.0-02		64cadd9f5182907166ed9ffaa00129ff282f0464
org.sonatype.nexus.plugins	nexus-restore-maven	3.26.0-03		0458841c9195d17fb6a81d7e9d7ba34da2e92f83
org.sonatype.nexus.plugins	nexus-restore-maven	3.26.0-04		fa36c82d7e69f38c900e17e406631b3045a7c2a0
org.sonatype.nexus.plugins	nexus-restore-maven	3.26.1-02		265785b02fd0fb2ad9ca76488e03a6411c840c0d
org.sonatype.nexus.plugins	nexus-restore-maven	3.27.0-02		923d3f3e50909874d7296401640b8903cfd6e6dc
org.sonatype.nexus.plugins	nexus-restore-maven	3.27.0-03		67e6e6aa85a45f2bb98a84e844e1bdc726039d4d
org.sonatype.nexus.plugins	nexus-restore-maven	3.28.0-01		c3736d1469ab40a032f91f36e148a41075406017
org.sonatype.nexus.plugins	nexus-restore-maven	3.28.1-01		ae6d4c9948f3f8e94e537bd8a976df6e6cf6a8bf
org.sonatype.nexus.plugins	nexus-restore-maven	3.29.0-02		51e4ea2e4886d174825db407922b1ce066a8d7a3
org.sonatype.nexus.plugins	nexus-restore-maven	3.29.1-01		48a78ea696b9db31722ec4d15ca38a57e6af5e9d
org.sonatype.nexus.plugins	nexus-restore-maven	3.29.2-02		16df87cc2b4d3f912f9006045ab08dbec52c0ff6
org.sonatype.nexus.plugins	nexus-restore-maven	3.30.0-01		d45bc68b510dda068c90f334b84de6c68a58ff5e
org.sonatype.nexus.plugins	nexus-restore-maven	3.30.1-01		a544c777bf0cef9cafd57c78e9c2824441fc421a
org.sonatype.nexus.plugins	nexus-restore-maven	3.31.0-01		c72cd0e821341d9cab9e54deeb77566355653d88
org.sonatype.nexus.plugins	nexus-restore-maven	3.31.1-01		5358ea480432254744851bd09475ca907bd9ea1e
org.sonatype.nexus.plugins	nexus-restore-maven	3.32.0-03		67ab21159b8c3817a588a9f9f17cbed2739d5d8e
org.sonatype.nexus.plugins	nexus-restore-maven	3.32.1-01		e5389b72ffbc226912582ebc33217aae00a1a861
org.sonatype.nexus.plugins	nexus-restore-maven	3.33.0-01		24097677b6ec37bd0e802b1be8a6d8ce8835fdc9
org.sonatype.nexus.plugins	nexus-restore-maven	3.33.1-01		7681352ae66acbfe40e5267f752738c101c400e3
org.sonatype.nexus.plugins	nexus-restore-maven	3.34.0-01		faadfcd7c821843c52e8e734824a20ca85eff4e5
org.sonatype.nexus.plugins	nexus-restore-maven	3.34.1-01		1804f6c85dc01d02b0e573ffcb67933771833992
org.sonatype.nexus.plugins	nexus-restore-maven	3.35.0-02		2550625d82b71f1bf472e8a689856413c44de0ef
org.sonatype.nexus.plugins	nexus-restore-maven	3.36.0-01		ace339a0b657310c5170fadcbe8b7bd1637dbe0c
org.sonatype.nexus.plugins	nexus-restore-maven	3.37.0-01		16117f4c471183dd69e64ad26cdc888f69ad3d73
org.sonatype.nexus.plugins	nexus-restore-maven	3.37.1-01		2bde9a7fd8ad2b4966d2cf813c313285a6329632
org.sonatype.nexus.plugins	nexus-restore-maven	3.37.2-02		8652fd571d563c5ff02d3350300ad69d27c59d62
org.sonatype.nexus.plugins	nexus-restore-maven	3.37.3-02		8cf7993aad9817caa5483e40893bc9a18ad57dbb
org.sonatype.nexus.plugins	nexus-restore-maven	3.38.0-01		3af8040c7bf5068428cf8cc96618cdf52cf420db
org.sonatype.nexus.plugins	nexus-restore-maven	3.38.1-01		9a389d1c23c4c6e8734ee14752056f59a448dbf8
org.sonatype.nexus.plugins	nexus-restore-maven	3.39.0-01		a8e51cfb581d1ea267393c429f88934428834620
org.sonatype.nexus.plugins	nexus-restore-maven	3.40.0-03		5cffe9cf104937f600e91e7325cdbb7b1e59481d
org.sonatype.nexus.plugins	nexus-restore-maven	3.40.1-01		d12268ae9d3521f81b910b2c66b10eceed1d7ef4
org.sonatype.nexus.plugins	nexus-restore-maven	3.41.0-01		be893efc31b8e96cc683dc2f58cd810f1de4a8a0
org.sonatype.nexus.plugins	nexus-restore-maven	3.41.1-01		651a26360badc29818bf0f3cffad3bae89a3ffcd
org.sonatype.nexus.plugins	nexus-restore-maven	3.6.1-02		c8b57bc9a88f6a48a0126d659428c66f6b6f2bea
org.sonatype.nexus.plugins	nexus-restore-maven	3.6.2-01		f2421d61ba7d0efd4adfd7492c8206dba32ec799
org.sonatype.nexus.plugins	nexus-restore-maven	3.7.0-04		a0ab6decdd977e5390575d47e219e1df40b8f3ab
org.sonatype.nexus.plugins	nexus-restore-maven	3.7.1-02		bc38f4a8ece7cecb1f8588fbd0dbca403e11e6d4
org.sonatype.nexus.plugins	nexus-restore-maven	3.8.0-02		719da8b0df54d58ded5e4faee8deb492aa70efdb
org.sonatype.nexus.plugins	nexus-restore-maven	3.9.0-01		8998dbfe224f1a1761e2a8f698519a81ef88272a
org.sputnikdev	bluetooth-manager-tinyb	1.0		8a9586c3f15e29135be4a23a421feb455d16cd05
org.sputnikdev	bluetooth-manager-tinyb	1.1		334b20664228dee4ceb42cf9fde598e2cbe27e69
org.sputnikdev	bluetooth-manager-tinyb	1.2		b8ce4526d317f5bfd3c4da5c208cd46c5e85e786
org.sputnikdev	bluetooth-manager-tinyb	1.3		e1ec2956945081bbee11ad3a1d10dac7cc3bd05f
org.sputnikdev	bluetooth-manager-tinyb	1.3.1		179a927dc72191521cdf693580ee2c5edcbbe431
org.sputnikdev	bluetooth-manager-tinyb	1.3.2		ef58c62b674966693a60756f5d8c52ec88e9d574
org.sputnikdev	bluetooth-manager-tinyb	1.3.3		de9be0fe9c5ea209113ac624bf5a583973392793
org.tiatesting	tia-core	0.1.0		4a64628a80e5039d4db2bfe3419e1b0b50219d20
org.tiatesting	tia-core	0.1.1		7e15bff0064a050f3f9b6cf761681f6799142ede
org.tiatesting	tia-core	0.1.2		f17ecb2e68623542fa252414998bf24f94d6533b
org.tiatesting	tia-core	0.1.3		b4fcc4964704f3715cbb4c23f72fbf099f63dc76
org.tiatesting	tia-core	0.1.4		b5a68e8b844c4a7c308d1927801d6d0b37aa2696
org.tiatesting	tia-core	0.1.5		6db2812b77fcc3e3860028c69b80d65a57487f09
org.tiatesting	tia-core	0.1.6		f1b03b40319fdeb526fb4a3b30231135d028ac32
