at.released.cassettes	cassettes-common-xdg-linuxarm64	0.1-alpha01		N/A
org.openjfx	javafx-web	20-ea+9	mac	6992910a3a22eef83321ad04aa03c7461d8b5c16
org.openjfx	javafx-web	20-ea+9	mac-aarch64	05ea5e83f50cdc7aa217256f2edf14cc4077c05a
org.openjfx	javafx-web	20-ea+9	mac-aarch64-monocle	a90ce61aa9946dd496a2048766245a101e3e2603
org.openjfx	javafx-web	20-ea+9	mac-monocle	8e502915e6d5807a71d2fd035c405c9b6d025e53
org.openjfx	javafx-web	20-ea+9	win	b02e622f3c797110184ff6db409857536b922017
org.openjfx	javafx-web	20-ea+9	win-monocle	20a761fa4283fe71c0116fd0321d4d5a08cc8472
org.openjfx	javafx-web	20-ea+9	win-x86	1da16904d4b84e25e2b24dad97e4aa682a333ec6
org.openjfx	javafx-web	20-ea+9	win-x86-monocle	c97abc65b8c1f7cb7687581d3e91593ed80e845d
org.openjfx	javafx-web	20.0.1		8a933cc73d307d78684f15cea32706966e0baf25
org.openjfx	javafx-web	20.0.1	linux	903b5edbffa0b0e9c8c719e8e2e0816a30c3b104
org.openjfx	javafx-web	20.0.1	linux-aarch64	7d17b19139affaf7a5825491cc263a39314fe90c
org.openjfx	javafx-web	20.0.1	linux-aarch64-monocle	c7df95419e430f7bb674715aa43596d0e5d14e08
org.openjfx	javafx-web	20.0.1	linux-arm32-monocle	52cc911e6beb33048d16419c639ba9b706301644
org.openjfx	javafx-web	20.0.1	mac	3a43b2fb8924250d06428e9e8cb3001bf00e12b9
org.openjfx	javafx-web	20.0.1	mac-aarch64	919d261fc05b0c01cd6bb22c0bb029d555430c9f
org.openjfx	javafx-web	20.0.1	mac-aarch64-monocle	0377fe9092066130180a4af748cf1b3087533a4d
org.openjfx	javafx-web	20.0.1	mac-monocle	54121e8802b086e5e896314966c24e923131e04f
org.openjfx	javafx-web	20.0.1	win	0479050da01506e945965b3e32a16c1b1fa2b924
org.openjfx	javafx-web	20.0.1	win-monocle	2e4b1e111697155c2f306dab72d0abd056da0786
org.openjfx	javafx-web	20.0.1	win-x86	e30b307a83533b939be56fc5dfadba05781aa32c
org.openjfx	javafx-web	20.0.1	win-x86-monocle	7bef29cc2d5808d4025ae09e778a5c9a6922df3a
org.openjfx	javafx-web	20.0.2		97da0225b3429ebaad715b94ade03e6ada41518e
org.openjfx	javafx-web	20.0.2	linux	ee862b1bcf761afffa960f06ff761fd4756baa37
org.openjfx	javafx-web	20.0.2	linux-aarch64	73e35749977ecafb0edc59f07f566a2d97f89831
org.openjfx	javafx-web	20.0.2	linux-aarch64-monocle	80b6f9732b2bace30fca34c43fe97ab2c716e1d7
org.openjfx	javafx-web	20.0.2	linux-arm32-monocle	4ba7c51695f63aa088a86e87d9d94e0b363b5181
org.openjfx	javafx-web	20.0.2	mac	01ccd537c678ffcd1492b1846acc971494c627fc
org.openjfx	javafx-web	20.0.2	mac-aarch64	3af27ac89dcb8218de1f0e1a346e29c1eedfbee4
org.openjfx	javafx-web	20.0.2	mac-aarch64-monocle	2274d36aba60f4d0486a2a7b689cba2ca0ad7b3e
org.openjfx	javafx-web	20.0.2	mac-monocle	efc189f4d4ec8846577024495bf755812ef8b88b
org.openjfx	javafx-web	20.0.2	win	0101a645926a346e6f3e96b18c9851e52f69faef
org.openjfx	javafx-web	20.0.2	win-monocle	736a4a89fc88dc96c0d75690819e43d22357fd6b
org.openjfx	javafx-web	20.0.2	win-x86	4354a1f47707ed7ab36b4d1bedd9ea71605e3041
org.openjfx	javafx-web	20.0.2	win-x86-monocle	d167ebc352e84ba7b0632a3ff40a740b8159349a
org.openjfx	javafx-web	21		c1506a67f08d6c3022bdde6f6792b68931112de4
org.openjfx	javafx-web	21	linux	d4c5bd40763505fcafd56f53136381a73401210b
org.openjfx	javafx-web	21	linux-aarch64	6fc79f94a653746f078bc79593d29e5cf951c17f
org.openjfx	javafx-web	21	linux-aarch64-monocle	e9f2a60d00b5b9e83cb2369202fb704add0bdce4
org.openjfx	javafx-web	21	linux-arm32-monocle	dcff30d95d7ac62213be1192c83ee72cff5ecc1d
org.openjfx	javafx-web	21	mac	fcb0bb50df1eaded9c4dc15da863389dc14fbf07
org.openjfx	javafx-web	21	mac-aarch64	df7e15f8a013199b7ce2400341319f6f8d6e5030
org.openjfx	javafx-web	21	mac-aarch64-monocle	15a3cf4f30e8d976f60d65a3822704b8a6eaa491
org.openjfx	javafx-web	21	mac-monocle	6672d197b9b692ad8702b2b567d0d381958ecb3c
org.openjfx	javafx-web	21	win	f53cab2e01c28dd3a26d250145e1ddc86fcf125a
org.openjfx	javafx-web	21	win-monocle	1176609a1ddff26deea5a6905fc751f7e0024321
org.openjfx	javafx-web	21-ea+17		fa13c3347c094c836c62a7c576e9c1155b01d6a3
org.openjfx	javafx-web	21-ea+17	linux	e53c7e7aa714ac838b791a060d4d14502698e51f
org.openjfx	javafx-web	21-ea+17	linux-aarch64	a36a107691d387809edb5fed600b4931b1556da1
org.openjfx	javafx-web	21-ea+17	linux-aarch64-monocle	8183cd224301de66e443ee853c20366db320231a
org.openjfx	javafx-web	21-ea+17	linux-arm32-monocle	f95f4745098cbaae7613af0b20f065d6483ef661
org.openjfx	javafx-web	21-ea+17	mac	05b91f1e80a99e190f12f685be21edbcdb54519b
org.openjfx	javafx-web	21-ea+17	mac-aarch64	c4b483c8064808db6b2769a0e1dbd54a7beb91b5
org.openjfx	javafx-web	21-ea+17	mac-aarch64-monocle	464a6d96f6cb4646501fa7c7842b7ac2247e800a
org.openjfx	javafx-web	21-ea+17	mac-monocle	a28c6f406195af28a8509d778ff0e188ec38d064
org.openjfx	javafx-web	21-ea+17	win	be6891e4be465ec59fa62004b0875b03a1de33f0
org.openjfx	javafx-web	21-ea+17	win-monocle	f7c67e797c1ceb380a1696adfaacca911f2bf952
org.openjfx	javafx-web	21-ea+17	win-x86	86e121d390684a70689b4ef98f9c0f2d40e595d4
org.openjfx	javafx-web	21-ea+17	win-x86-monocle	ae4cbe16b5bff61eec7cb8be4e5016c25bfe009d
org.openjfx	javafx-web	21-ea+21		443e2e572da66c9bd9e9026916b410388bd54594
org.openjfx	javafx-web	21-ea+21	linux	fa65004bd37f48c4fc03cedd47cf023d5ea07275
org.openjfx	javafx-web	21-ea+21	linux-aarch64	dd0b9674b31d6d3aefbaab252f0864c6d172ff31
org.openjfx	javafx-web	21-ea+21	linux-aarch64-monocle	e2aa49cfe645eae96a5587e5df50d40f600182f4
org.openjfx	javafx-web	21-ea+21	linux-arm32-monocle	0a3433073d8c27ca22f78c5daa2b8e002fcf44fe
org.openjfx	javafx-web	21-ea+21	mac	12684b7c50a98b5e2d245cc342e4b1d89ca2a086
org.openjfx	javafx-web	21-ea+21	mac-aarch64	80a6da2cd4e0d33b51851455b339d5370c5a9f12
org.openjfx	javafx-web	21-ea+21	mac-aarch64-monocle	f7090cb96675a9d746243629d32f42f5e7e6e3ed
org.openjfx	javafx-web	21-ea+21	mac-monocle	1665980f22f2e6665678d0434ae9492578e80dfd
org.openjfx	javafx-web	21-ea+21	win	d168fee4fbdd04731c9e4a36898efeccac1b92d6
org.openjfx	javafx-web	21-ea+21	win-monocle	5188bc7ae23020203a03eca990004ac7c43d5172
org.openjfx	javafx-web	21-ea+21	win-x86	a0f08224099e188514ce08eb4fcd03e7095f7a1c
org.openjfx	javafx-web	21-ea+21	win-x86-monocle	e88bb8a933e6cacd93df122aa386f4411dd02cc0
org.openjfx	javafx-web	21-ea+23		598ff7274206604d8f608fc59b4246fb40813d36
org.openjfx	javafx-web	21-ea+23	linux	ff9315c0e030cf8ff34ade6a8a3cbf1bb70e3863
org.openjfx	javafx-web	21-ea+23	linux-aarch64	f3c0ec8a421f7083670992d8157cd16790e7337c
org.openjfx	javafx-web	21-ea+23	linux-aarch64-monocle	04e96051d31b977f93b65521dd9c22be8657fbdb
org.openjfx	javafx-web	21-ea+23	linux-arm32-monocle	14abf36a2d55d10df669c314e04743d2873f22df
org.openjfx	javafx-web	21-ea+23	mac	a45a8b540ed2f5d4f7116ab35875e3848d4d3767
org.openjfx	javafx-web	21-ea+23	mac-aarch64	1cbba88ae0a8c29203a9d117d0c826783ad37ef4
org.openjfx	javafx-web	21-ea+23	mac-aarch64-monocle	e786aa40ce563a5e7ef18023fa919b1fe560154e
org.openjfx	javafx-web	21-ea+23	mac-monocle	3ac8522a7e757e018bb8889eca38589cafeabff9
org.openjfx	javafx-web	21-ea+23	win	fb04f83e5ded1f042cb3193de3d2d64f054e73a8
org.openjfx	javafx-web	21-ea+23	win-monocle	27d8b537f101771c825c9a063456e2109937d0db
org.openjfx	javafx-web	21-ea+24		2dc78e12045918392b7f4709cb50c71addf40b7a
org.openjfx	javafx-web	21-ea+24	linux	9a94f76f24b351c5ad12db1a8fd8fa0395626f30
org.openjfx	javafx-web	21-ea+24	linux-aarch64	75378f705c2ba3962739de5b66a75bd554b87672
org.openjfx	javafx-web	21-ea+24	linux-aarch64-monocle	1c8af8e10b5e6f5ea08a77efffc4b1b7f4895b37
org.openjfx	javafx-web	21-ea+24	linux-arm32-monocle	9f565ea3cec6aa20b30d516af33d3114bac997c1
org.openjfx	javafx-web	21-ea+24	mac	d27c1750c5305c0d4b9eeff9dad95ad86dd49f6b
org.openjfx	javafx-web	21-ea+24	mac-aarch64	7af0874ffa6a4ea626222686bc2d2bc99d357ad2
org.openjfx	javafx-web	21-ea+24	mac-aarch64-monocle	08d5ef1b7ef74915516a8787ed115a6aff0b1181
org.openjfx	javafx-web	21-ea+24	mac-monocle	793e2fc8aef8d0a324cb116423b525b546254f08
org.openjfx	javafx-web	21-ea+24	win	799862800b2af7d9615eaaf511ba1b122df3134a
org.openjfx	javafx-web	21-ea+24	win-monocle	1c857e75826e6451b5586e652961f958363087c8
org.openjfx	javafx-web	21-ea+31		70ad52c6531262818e1dc32cf9b6945fbc34766f
org.openjfx	javafx-web	21-ea+31	linux	4f5d73fa49fc18ee4fd23b118d2dd784ef798dd9
org.openjfx	javafx-web	21-ea+31	linux-aarch64	9192960cef861880a8a3cd887fd2e70c4d297af4
org.openjfx	javafx-web	21-ea+31	linux-aarch64-monocle	d65a63e472eeb8025803eec5bc4c3b5c095aced7
org.openjfx	javafx-web	21-ea+31	linux-arm32-monocle	37132ad4225ff507abb209788e7c64058c1f16f2
org.openjfx	javafx-web	21-ea+31	mac	693b96d6bd360ec7bfaa6ed62a0b48af9c86a6ec
org.openjfx	javafx-web	21-ea+31	mac-aarch64	823608adf4146f564a1acfe8c77ab2b32fe2fa76
org.openjfx	javafx-web	21-ea+31	mac-aarch64-monocle	fe12a854bf7ce00739449ff63fbb9042d95ebd99
org.openjfx	javafx-web	21-ea+31	mac-monocle	e1535ce8619b1d12d936fb4e5988539a5d81a619
org.openjfx	javafx-web	21-ea+31	win	390e7e8bfe48737fecb3bba20095756b1ed57116
org.openjfx	javafx-web	21-ea+31	win-monocle	d72754bf36618b1a3ba5f06eecf608468673f2c1
org.openjfx	javafx-web	21-ea+5		f53a314832c509fd4c0cfabb19f7132d9d539bda
org.openjfx	javafx-web	21-ea+5	linux	272155d2b4e00c6ab4fc7b444837a0083519fdb1
org.openjfx	javafx-web	21-ea+5	linux-aarch64	26bae1a60f062f56735958eb9f2f05dab391d8e2
org.openjfx	javafx-web	21-ea+5	linux-aarch64-monocle	38264ca65a9aaea652c0c7bde0cb5ae37de61b06
org.openjfx	javafx-web	21-ea+5	linux-arm32-monocle	cd89daf6851254b3f00b908c25e31a75181fd3b6
org.openjfx	javafx-web	21-ea+5	mac	776832ace7106b2ce1099f883054d57100d5282a
org.openjfx	javafx-web	21-ea+5	mac-aarch64	4dc7157c81e08be774cc771249104629446dbbfa
org.openjfx	javafx-web	21-ea+5	mac-aarch64-monocle	ff36bef1090d7f03b66dd95fc35045228d80e69a
org.openjfx	javafx-web	21-ea+5	mac-monocle	29e0bbd9fddfe3fde51b460143e465f5e568f04a
org.openjfx	javafx-web	21-ea+5	win	3f212c2c5f1d69158234803aef410d84137ec73d
org.openjfx	javafx-web	21-ea+5	win-monocle	879c9c38738fd8d12b34489a5836edb7ee8f81ee
org.openjfx	javafx-web	21-ea+5	win-x86	13a4dee5b3c11cc01b3b238639a6f97fda64a87d
org.openjfx	javafx-web	21-ea+5	win-x86-monocle	51451593fca8a54193ee10817b7ba4be1e0c3139
org.openjfx	javafx-web	21.0.1		61bd7aeff46b6b780f26098fdc643e3dc3cef6fa
org.openjfx	javafx-web	21.0.1	linux	dd0609d5b39fdefe9a328fe05f79d908f37c7c42
org.openjfx	javafx-web	21.0.1	linux-aarch64	1918e174868e45b8ec11b819b08061ee1e68f28a
org.openjfx	javafx-web	21.0.1	linux-aarch64-monocle	7bb23d5c7a21852160b28fec7574f46113b0b855
org.openjfx	javafx-web	21.0.1	linux-arm32-monocle	5fc61179c37d0b7d7e1549b777572b298eed05c3
org.openjfx	javafx-web	21.0.1	mac	d044f4f3dd31cad44850c35e969a90b43d1c4951
org.openjfx	javafx-web	21.0.1	mac-aarch64	8af908104298c43d9e236f7db8ff0b1d9fc4dd2d
org.openjfx	javafx-web	21.0.1	mac-aarch64-monocle	ba31c4b9ecd0abf0680887135e081cef8dc5bb19
org.openjfx	javafx-web	21.0.1	mac-monocle	09002929683d4144961e983d86e9cc20efcc3b67
org.openjfx	javafx-web	21.0.1	win	51dbab452240359ccdf686beb4ad6c6c89efdbb1
org.openjfx	javafx-web	21.0.1	win-monocle	9e8268315e2155183ca1cc2ace92b6f5a2d29162
org.openjfx	javafx-web	21.0.2		e7407d99a560ed5c7a410a07f0da35c782915238
org.openjfx	javafx-web	21.0.2	linux	f819424ad08ca9b82c789ff276c0abd42697b402
org.openjfx	javafx-web	21.0.2	mac	a2ce8bb9d27b88bcd6b070073e028e392253b6e8
org.openjfx	javafx-web	21.0.2	mac-aarch64	ec495485f202660a8a2a402b5e99a43ca26350b2
org.openjfx	javafx-web	21.0.2	win	506348a831c89dba4c95f37615d00f7dbb45f3ca
org.openjfx	javafx-web	21.0.3		81f03661e47177903619790f29c73858e35c8e3c
org.openjfx	javafx-web	21.0.3	linux	ebc84ca69f16299600862ed14f790931da363db9
org.openjfx	javafx-web	21.0.3	mac	bcb6d05729d13593ca94d1cdca7e97e3d1d4e901
org.openjfx	javafx-web	21.0.3	mac-aarch64	c42ae624cb41125d255ddb403c121676669e54fe
org.openjfx	javafx-web	21.0.3	win	53d071490503c8f81e03816ee303a92c83589627
org.openjfx	javafx-web	21.0.3-ea+1		248a0ab44a297fed036ea584e6bf5e7aaa8cc254
org.openjfx	javafx-web	21.0.3-ea+1	linux	d47e9be669883dcf88eab19370a21cfd46a545f6
org.openjfx	javafx-web	21.0.3-ea+1	mac	86192f0cb6760bf3b2cb482d3c3260f79f22add8
org.openjfx	javafx-web	21.0.3-ea+1	mac-aarch64	792676f7a6063e8e5eb9ca93ce80654ba8dac186
org.openjfx	javafx-web	21.0.3-ea+1	win	d44d09b3d93ba6399690e7dd24986ab9cba3dd0f
org.openjfx	javafx-web	21.0.4		fd53b96355cbda251d51ed6815500d6d77e0e4d8
org.openjfx	javafx-web	21.0.4	linux	c699efc5ca33c299b567f613ba8b0f625378f0e3
org.openjfx	javafx-web	21.0.4	mac	0ac0eb6442c0acf85c060bb19ffe3dd329f26ed6
org.openjfx	javafx-web	21.0.4	mac-aarch64	47fd166ea2c57ed90434ec6bf1039fd03e689e58
org.openjfx	javafx-web	21.0.4	win	8528979d97e3b36427344f014f12d7200eb5a666
org.openjfx	javafx-web	21.0.4-ea+1		81dc5b6e3fb6984ee2fb0ab20c812be04ce9cc4a
org.openjfx	javafx-web	21.0.4-ea+1	linux	8f15d35849795a7cd321d4180d4e4eedffcb4133
org.openjfx	javafx-web	21.0.4-ea+1	mac	5a4502b05a25c06f2ddbaab481670adf65b8d74d
org.openjfx	javafx-web	21.0.4-ea+1	mac-aarch64	017924dd4ece26f283bec00c4bcb9f9aebdb3e85
org.openjfx	javafx-web	21.0.4-ea+1	win	f5245cb1849fba381676adf1cb62e9b74fb4ab4e
org.openjfx	javafx-web	21.0.5		c853503581a90e6bc8e1d0c7b4a6ddf4d3deccaa
org.openjfx	javafx-web	21.0.5	linux	12ab2547810371d4815044d46aa4063aa58dd1dd
org.openjfx	javafx-web	21.0.5	mac	4a3db608c43f8e898b24d4934ee997eb08cbbf2d
org.openjfx	javafx-web	21.0.5	mac-aarch64	fd5a36e7d5178b8a290d567d0e040375bc3a20f7
org.openjfx	javafx-web	21.0.5	win	d3a08bdba19dd5728b98d7300d9fd9eb9c3588d1
org.openjfx	javafx-web	21.0.6		503cbc827da1db4b9ebd3d1b8656ed8a4d3ef01d
org.openjfx	javafx-web	21.0.6	linux	03a9c86e9da3b1d97c13a57e687a474c0eeb8655
org.openjfx	javafx-web	21.0.6	mac	6ed1cbfc14076db8fed7caed1a7272a9106fcd7a
org.openjfx	javafx-web	21.0.6	mac-aarch64	53f7f88788134f84ce8db2aad03c6627973e4946
org.openjfx	javafx-web	21.0.6	win	909b48389d7670583b390a6622e1bb3056982bbd
org.openjfx	javafx-web	21.0.6-ea+2		8eac2b0efe715ea529fb6064b7c9364b16e526c4
org.openjfx	javafx-web	21.0.6-ea+2	linux	eaec11f7dcf31262437b60e48e8d924e9044af94
org.openjfx	javafx-web	21.0.6-ea+2	linux-aarch64	8408d7b13efef47498212ddf018d3317c1e83117
org.openjfx	javafx-web	21.0.6-ea+2	mac	887db6871efa92a6a7de253000e4f79e056acbe7
org.openjfx	javafx-web	21.0.6-ea+2	mac-aarch64	e44eda14c90838d7065348ddb5d367250cfe2f53
org.openjfx	javafx-web	21.0.6-ea+2	win	74a2d33e023f1ec66787d943ee488f53d6ca5604
org.openjfx	javafx-web	21.0.7		3753008a0f0a9d01959d3e3cfbd96341cc8bd3ed
org.openjfx	javafx-web	21.0.7	linux	623e9dfac7e839ab2aeddc36a6b1f33c61e0b31d
org.openjfx	javafx-web	21.0.7	mac	57a7f6e9e297c947a195a996911cc2fcfecc49b1
org.openjfx	javafx-web	21.0.7	mac-aarch64	ee46702dade3964307aecf5055abcb1da23da317
org.openjfx	javafx-web	21.0.7	win	cffdc5058ed92ca7d3e026900bea5c7aa7890394
org.openjfx	javafx-web	21.0.7-ea+1		737643e65ffadf5c7f134f4502f1d5fd9f25c462
org.openjfx	javafx-web	21.0.7-ea+1	linux	eb0d1059ea8d3faa97d5c614a1741f971c4e2d21
org.openjfx	javafx-web	21.0.7-ea+1	linux-aarch64	63784e92d8dd8dcfd22b83c593095b8bf24b938a
org.openjfx	javafx-web	21.0.7-ea+1	mac	3695047dad9197e891340ce60c194bdad1cf27f5
org.openjfx	javafx-web	21.0.7-ea+1	mac-aarch64	ef0f9d38f5b9eaa329129a0558e86b48bd09a3a2
org.openjfx	javafx-web	21.0.7-ea+1	win	049875a967e25a7c8f04151399ed749114e3b48f
org.openjfx	javafx-web	22		24c77b6203ff5f90f556e8b33115b885c3566e1f
org.openjfx	javafx-web	22	linux	dd401601463ada277e40f81f4317a9771df84570
org.openjfx	javafx-web	22	linux-aarch64	636d355852bdeb436bfdd4c50cfa3e8e67da3f40
org.openjfx	javafx-web	22	mac	346fbf8d9f38710902b53e02d23f1a8bb6c200d7
org.openjfx	javafx-web	22	mac-aarch64	f93c15a549118e5b33993fb276b8cb9ae53632dd
org.openjfx	javafx-web	22	win	7f070194d957d0a2df18b9145f166357864ed009
org.openjfx	javafx-web	22-ea+11		6f718eaeab1967abbcef37b82192c83fdfcdd6fc
org.openjfx	javafx-web	22-ea+11	linux	faea06bc0cbe6cb6a1d5d9553efee0096f458578
org.openjfx	javafx-web	22-ea+11	mac	443eac6a3a9ee376a436a7bdf488fb3c9f27f811
org.openjfx	javafx-web	22-ea+11	mac-aarch64	7be4efb1d8690d10d68b512a9ce10191da3624a7
org.openjfx	javafx-web	22-ea+11	win	da2dd07debe5a17ebe9e3a3e4def6f5f54fd88ba
org.openjfx	javafx-web	22-ea+16		d193d6f0e43aa65d40ec0259572b12c1b3cd8192
org.openjfx	javafx-web	22-ea+16	linux	2b6cb1fcea216f7d2b0a5affd9144fdce4c97ca4
org.openjfx	javafx-web	22-ea+16	linux-aarch64	fbdf6ee864f13e861c71ba4876ba4f6d312d0c9a
org.openjfx	javafx-web	22-ea+16	linux-aarch64-monocle	033dbac87280c80d540c32b303f79cd130ac5fef
org.openjfx	javafx-web	22-ea+16	linux-arm32-monocle	2fc2a59207a0652e49daceb6b903e1c2daff2cdd
org.openjfx	javafx-web	22-ea+16	mac	48cbcf219e49cf8ed6871515acea7caed2747fc7
org.openjfx	javafx-web	22-ea+16	mac-aarch64	c83cc2e6de4872886227975a7226065264f40946
org.openjfx	javafx-web	22-ea+16	mac-aarch64-monocle	15c967b6a560b3ff880ab05e3dd1d37b70790213
org.openjfx	javafx-web	22-ea+16	mac-monocle	a8b8a560d32554420f64b24585fe6ddba3e24626
org.openjfx	javafx-web	22-ea+16	win	ce483eab7c58f6d5fa1092aa116a90ed09caa7ce
org.openjfx	javafx-web	22-ea+16	win-monocle	ce483eab7c58f6d5fa1092aa116a90ed09caa7ce
org.openjfx	javafx-web	22-ea+27		b8e27acb88dd0069fdbd53cff6b0dd064adab030
org.openjfx	javafx-web	22-ea+27	linux	f9c62e5b05e8af065f85433cc0fe844b82a972fa
org.openjfx	javafx-web	22-ea+27	linux-aarch64	6e222bc7a82eb6c8ca75f8bcc6685726b941d627
org.openjfx	javafx-web	22-ea+27	mac	5460fb9badd3f64c36a6654aa0bd27d7b350cbc5
org.openjfx	javafx-web	22-ea+27	mac-aarch64	3ee5342605846dfadb08f8c9881ea50aac65ebc5
org.openjfx	javafx-web	22-ea+27	win	fce01bd1f3461ca3f754614aef76100ada87362a
org.openjfx	javafx-web	22-ea+28		c14d50d90d59bca266c36821aca2d83e439b4d83
org.openjfx	javafx-web	22-ea+28	linux	237ed92ae1326d67bda54bffac792f9834f43c0e
org.openjfx	javafx-web	22-ea+28	linux-aarch64	2b4d0f2b96f7998a6adc753912b382b572695f02
org.openjfx	javafx-web	22-ea+28	mac	328dd92d0160da5ed47e03ed4f9071055215c0cb
org.openjfx	javafx-web	22-ea+28	mac-aarch64	68c6f0d344ab348f17be7ef2a91cd73e7f417352
org.openjfx	javafx-web	22-ea+28	win	14364e8ecceacc05bac795a4809cf0966e69deca
org.openjfx	javafx-web	22-ea+9		b9f8db2832d0e76a2c69b07d55150fcc24876247
org.openjfx	javafx-web	22-ea+9	linux	873b360b276364d9099e65726d20488d3fd9e7b1
org.openjfx	javafx-web	22-ea+9	linux-aarch64	3ae65c21fff75a8c2620cfc8b3c097776e2c2d6b
org.openjfx	javafx-web	22-ea+9	linux-aarch64-monocle	9fde7c41f6c41b2da949fb777f31d346adfa93a4
org.openjfx	javafx-web	22-ea+9	linux-arm32-monocle	f0bb4a3c37c9b5492ec1de6b9fbccc07a1c9d2fe
org.openjfx	javafx-web	22-ea+9	mac	c226195b3577ff3ce151353616f1ab3c470a3426
org.openjfx	javafx-web	22-ea+9	mac-aarch64	e264b4b3e50792bc14dc4aadcd57d7ea5b5dbd3e
org.openjfx	javafx-web	22-ea+9	mac-aarch64-monocle	95232b2d371fa034c3a6f3eb4837e107dd5c3af1
org.openjfx	javafx-web	22-ea+9	mac-monocle	f7df0193204d03a91dba4041925b2c0fedf3325e
org.openjfx	javafx-web	22-ea+9	win	8f311336632145283d5b2e2dd591e5972334c7c0
org.openjfx	javafx-web	22-ea+9	win-monocle	cf688f04588b00319e3c987fe030d986dafeba2e
org.openjfx	javafx-web	22.0.1		bcac08c81d395b089c6f187fccfd09151a61bb92
org.openjfx	javafx-web	22.0.1	linux	3959c5307ea4a3eb34b674fb378db3d54483d61f
org.openjfx	javafx-web	22.0.1	linux-aarch64	f4832431cfc8743ff51f528a9547e360daf9c058
org.openjfx	javafx-web	22.0.1	mac	f3f227e4899a79d81a8c51588d6643693984d13e
org.openjfx	javafx-web	22.0.1	mac-aarch64	dc297bb067dc13b10af108e594ab5b5c4cb7a751
org.openjfx	javafx-web	22.0.1	win	1701c0e37d2d7502714e5abb52cd02e86a017af0
org.openjfx	javafx-web	22.0.2		d264f727a6ab5532d603cea352650e1685768044
org.openjfx	javafx-web	22.0.2	linux	e58f3103e0072e0dc5133f7df67b581e95c51739
org.openjfx	javafx-web	22.0.2	linux-aarch64	2eb6e59f7003b8f70828711f2fc7f0dc48869e33
org.openjfx	javafx-web	22.0.2	mac	97dc304d6b076345e6a25e66afb77e083bcec3b9
org.openjfx	javafx-web	22.0.2	mac-aarch64	8907e415a0ebfe1eb185ea0510a1c6235dd9e0c5
org.openjfx	javafx-web	22.0.2	win	23a64a0c4cba3da91349df902caa99074966e0f0
org.openjfx	javafx-web	23		cf27dd3a6dbd28dcf117ec72a304adb7dba84b69
org.openjfx	javafx-web	23	linux	c9f74e2ee8f82838032ac45b3615c7ff586c5096
org.openjfx	javafx-web	23	linux-aarch64	562dc27a85ea4624bbb3467a7c416e5233bc59f4
org.openjfx	javafx-web	23	mac	ec02b1c06211032d1c5390fe7cbad919ed1b660d
org.openjfx	javafx-web	23	mac-aarch64	4817bc5e8c1ded30f9a48e4d63faa680f15ece5c
org.openjfx	javafx-web	23	win	21b0cedfa50fc935fd2916c5918b4eb0d3d8775e
org.openjfx	javafx-web	23-ea+18		48355e1eb3aa5b2037b9b5a06df36f6304612bbe
org.openjfx	javafx-web	23-ea+18	linux	7e85a09a08c144afb117b47b9442a60f755eaf4b
org.openjfx	javafx-web	23-ea+18	linux-aarch64	6df6c1f159010bf462a546474059e5d4aa2a17ca
org.openjfx	javafx-web	23-ea+18	mac	888163ebd5f218c608314c78fdb5383f85730907
org.openjfx	javafx-web	23-ea+18	mac-aarch64	965f34cc87baeda89278f11974ce4967c400eeb4
org.openjfx	javafx-web	23-ea+18	win	3b7935a0142c6e3fd67f8159d79ab5d3ec0e7610
org.openjfx	javafx-web	23-ea+20		bc6482aadde90345d59e73dd9215023a471fca75
org.openjfx	javafx-web	23-ea+20	linux	25304d73fd425d44bed85f9bd9e953d0a8f7f7aa
org.openjfx	javafx-web	23-ea+20	linux-aarch64	bead8a4251286efeeccb7838637ff7a7aa76dece
org.openjfx	javafx-web	23-ea+20	mac	79a5fe46b862b7fe8fe67aaccb6a0cb759032757
org.openjfx	javafx-web	23-ea+20	mac-aarch64	aae0638f75878530492cfc8fbc769295848bc38b
org.openjfx	javafx-web	23-ea+20	win	ba88b1d7ea7aecb5c981a931b80501e11612235a
org.openjfx	javafx-web	23-ea+22		d77ef14ce18e45aa8af211f18c56bcad52306f89
org.openjfx	javafx-web	23-ea+22	linux	d1b132ff5e0b7f919c3fbd320c7b1aabd5ed1274
org.openjfx	javafx-web	23-ea+22	linux-aarch64	cafcadf6271f0550558055afcf1e642ec01ae6e0
org.openjfx	javafx-web	23-ea+22	mac	ba8f309f52a787ff084e2cdd7d0875ad5b25f66a
org.openjfx	javafx-web	23-ea+22	mac-aarch64	620251f084b5318912d4f610bb90cd03b8cc9ea8
org.openjfx	javafx-web	23-ea+22	win	2678cfbf772262b2dcf9ad2125e81a8d23a88432
org.openjfx	javafx-web	23-ea+27		215f205bc5cc5ab06dbd1729cfe8f8b5eb6bdde7
org.openjfx	javafx-web	23-ea+27	linux	cc5b8526ad5a33eb76568e8cff9706bae698fdd6
org.openjfx	javafx-web	23-ea+27	linux-aarch64	309cf49e7785df0b7e47cc5a532cc99c6f8f6480
org.openjfx	javafx-web	23-ea+27	mac	663639b021cc529817d6189ab52e096fe4305ca8
org.openjfx	javafx-web	23-ea+27	mac-aarch64	979eb9a229cbe2f8b0723a8f675d8cb9f9401900
org.openjfx	javafx-web	23-ea+27	win	9aeccb73010bcc3c65b36aa0f1a20a16f4272d04
