au.com.agiledigital	agile-scrooge-generator_2.10	0.1		fec0af63fee0cae77ca1a0191750592e12e14b6b
io.zeebe	zeebe-protocol-impl	0.23.0		378e4cce5d5342d53230430ccda8d084e8a63b08
io.zeebe	zeebe-protocol-impl	0.23.0-alpha1		8eca29d7e28331ace2ec0390f33d7ca77ee7c491
io.zeebe	zeebe-protocol-impl	0.23.0-alpha2		26a4da0dc074511145da701bb8c9bff36d7e6f17
io.zeebe	zeebe-protocol-impl	0.23.1		c95b205542997c07db294cc17232d6938d30b859
io.zeebe	zeebe-protocol-impl	0.23.2		eb63a1d90f9463de4cb8a41c85e2f4b92ef74f6f
io.zeebe	zeebe-protocol-impl	0.23.3		85ac8919e0bb49ef1f130cfdd72b01cd82a3fa93
io.zeebe	zeebe-protocol-impl	0.23.4		0b8f6d9c1f201773eca9a58204a546ef69af24c5
io.zeebe	zeebe-protocol-impl	0.23.5		3ae528e20691d4c4d797f8311547a5df567c2c90
io.zeebe	zeebe-protocol-impl	0.23.6		260fb1c41d66f32d1702bcde96fca643d36558ad
io.zeebe	zeebe-protocol-impl	0.23.7		d161a88f45c3a710fa12987e013095bb00083eac
io.zeebe	zeebe-protocol-impl	0.24.0		0075e43472ff441db7f8cfa7597d7e00550cadb0
io.zeebe	zeebe-protocol-impl	0.24.0-alpha1		584324b4e032e0e1bf3f50b2b774fe93082a241f
io.zeebe	zeebe-protocol-impl	0.24.0-alpha2		733cc218fdb7e87690e6a76408bc7088fb27dc38
io.zeebe	zeebe-protocol-impl	0.24.1		afb6e360c8c07a945eef06b58a7cab10b57553e9
io.zeebe	zeebe-protocol-impl	0.24.2		b5640c10a88ad265110e2ac8af7bcfaa7898ea24
io.zeebe	zeebe-protocol-impl	0.24.3		ff482ab4de2f5bc2ef08c7d14782979fea8f50b0
io.zeebe	zeebe-protocol-impl	0.24.4		9aa40d774f1a26138cf31eb03b4534654158514a
io.zeebe	zeebe-protocol-impl	0.24.5		1952bd95c557a715cf08ba6f238b449a746af8ba
io.zeebe	zeebe-protocol-impl	0.24.6		da7d8cf1e973b41369d089f214c3b2911c2b2e0a
io.zeebe	zeebe-protocol-impl	0.24.6-rc1		60c9dcd422e95f586e360fa2450678ba7dd28446
io.zeebe	zeebe-protocol-impl	0.25.0		ba171b05c9600ae569aa364d8e14a6c19368dcd8
io.zeebe	zeebe-protocol-impl	0.25.0-alpha1		e598dbd816b84a6d5cc0d5958068362ba8e2bbb6
io.zeebe	zeebe-protocol-impl	0.25.0-alpha2		04370c30c340f1ca9200c42cba3c035218b99f29
io.zeebe	zeebe-protocol-impl	0.25.0-rc1		ce76a8ea3140172dc15ff3b1ef6abb677c018659
io.zeebe	zeebe-protocol-impl	0.25.1		0552b5de80f21f8a6b0a8e8b3b39871a7650fa0e
io.zeebe	zeebe-protocol-impl	0.25.2		874e65a7c6d731a5b26e9e71187b4a208bcc6a29
io.zeebe	zeebe-protocol-impl	0.25.2-rc1		3d83a8e4f9aae7e5bb0d27a407ce79c2e4df22f9
io.zeebe	zeebe-protocol-impl	0.25.3		dc710615178e039ac78c4bd7cf6330b971785123
io.zeebe	zeebe-protocol-impl	0.25.4		aaa129113edd56b924e5c9557a5c4d50ffc6176b
io.zeebe	zeebe-protocol-impl	0.26.0		5e7f179eea63b00c89f5bc74b72b0cda9aae2a7e
io.zeebe	zeebe-protocol-impl	0.26.0-alpha1		0867d1faa898224e566e9e9cf89c5f05844940c8
io.zeebe	zeebe-protocol-impl	0.26.0-alpha2		209f76df427a8aebd8d9a3bbfd65a166df00351c
io.zeebe	zeebe-protocol-impl	0.26.0-rc1		c03cf484fd550ad5ec05045eb42dbc0bb8655ea7
io.zeebe	zeebe-protocol-impl	0.26.1		2fdd1c48f680753f8b03ec3e598165e3cea5ff0a
io.zeebe	zeebe-protocol-impl	0.26.2		23a45ed6bed2024f3a19e2a4e38b255bc10633f8
io.zeebe	zeebe-protocol-impl	0.26.3		db2d7cc8ec154ecb73012473a2a81e578a2d16e7
io.zeebe	zeebe-protocol-impl	0.26.4		e11b4638ea52706169c943b5b36c3fe46db46295
io.zeebe	zeebe-protocol-impl	0.26.5		19386dbf7e240d8dda4435979be0d897a4dc4ca9
io.zeebe	zeebe-protocol-impl	0.26.6		7200e1eb152d88e30a24dd0b247c51fadbf62295
io.zeebe	zeebe-protocol-impl	1.0.0-alpha1		35444a29a6e2b97b08d50efadec9a9274fd41141
io.zeebe	zeebe-protocol-impl	1.0.0-alpha2		fb80e8bd302332879a02b449a4bd02f586c8980c
io.zeebe	zeebe-protocol-impl	1.0.0-alpha3		7cb7112be261e1e65af870445c6be5fa6add4f1c
io.zeebe	zeebe-protocol-impl	1.0.0-alpha4		68778e1bb7a01cf5aa709e01c66a45258910a52a
io.zeebe	zeebe-protocol-impl	1.0.0-alpha5		a708e4b7d6c1a9d4b6efbea67d6cb3e500ec65c7
io.zeebe	zeebe-protocol-impl	1.0.0-alpha6		57b241a5fbefd13123b16a99638d657fabd86d6e
io.zeebe	zeebe-protocol-impl	1.0.0-alpha7		794354e76500df1d83e93c5a03fa64faad4bd920
me.lessis	tubesocks_2.10	0.1.0		9ee9036ace47b6dd220dae4f59812e4f52cde839
moe.tlaster	safearea-macosx64	0.1.1		N/A
moe.tlaster	safearea-macosx64	0.1.1	metadata	97683257c51837af86ded487a26ebfb4a0091123
moe.tlaster	safearea-macosx64	0.1.2		N/A
moe.tlaster	safearea-macosx64	0.1.2	metadata	008fa61095adee6b78accb0bef5440c21917070d
moe.tlaster	safearea-macosx64	0.1.3		N/A
moe.tlaster	safearea-macosx64	0.1.3	metadata	8475a6f0122a6d2c35ca932bc80c956d82f3ef88
net.databinder	dispatch-twitter_2.9.0.RC4	0.8.1		0b12d1f281d8e99a38745680ddf33865700624bc
net.lightbody.able	able-hibernate	1.0-beta-2		6314e55b9f6385eb8b1e07ee712fd38d8e5b3e89
net.oschina.zcx7878	cicada.boot-mybatis	0.0.0.6		5f286cfc731e2a0bb116008394199f35d07ce1ed
net.oschina.zcx7878	cicada.boot-mybatis	0.0.0.8		38fcd7d4fa7721a34a8a5e5b12dc12c27af7d168
net.oschina.zcx7878	cicada.boot-mybatis	1.0.0.0		53ac34ae53f8793b903f44a854fe8ca81b26133a
net.oschina.zcx7878	cicada.boot-mybatis	1.0.0.1		50386ac919377c0e4f84fa5ed9af3a5a717afec9
net.oschina.zcx7878	cicada.boot-mybatis	1.0.0.2		a3c139f7fd18cf3ff303aafac4e11fabd2ba0a4c
net.oschina.zcx7878	cicada.boot-mybatis	1.0.0.3		eec52cc62ce7be9abcea671984cc98e89d643695
net.oschina.zcx7878	cicada.boot-mybatis	1.0.0.4		f320bba5c322b414486da0426f5f9fff7e155015
net.oschina.zcx7878	cicada.boot-mybatis	1.0.0.5		865fd43b1a29cbf8f5b771acbe6fe2eddabdc603
net.oschina.zcx7878	cicada.boot-mybatis	1.0.0.6		8f50773043d616ebc7c00471b9349f0d4efbc771
net.oschina.zcx7878	cicada.boot-mybatis	1.0.0.7		83c432569c83c849259ad5d861331b41b6a8189a
net.oschina.zcx7878	cicada.boot-mybatis	1.0.0.8		f76ba82b52409bfe5ba8fd4e2fb80cc39cd8ef4a
net.oschina.zcx7878	cicada.boot-mybatis	1.0.0.9		8e94efc11598961e335d1331328d02ce6f428001
net.oschina.zcx7878	cicada.boot-mybatis	1.0.1.0		bd09891f4283631746cd56ca24f9d9323dde007a
net.oschina.zcx7878	cicada.boot-mybatis	1.0.1.1		531d4e92a359c5c550bbedd355ca3d88c260018a
net.oschina.zcx7878	cicada.boot-mybatis	1.0.1.2		24692ecc2adf473eacec859b3be8aa54109f6c98
net.oschina.zcx7878	cicada.boot-mybatis	1.0.1.3		068cc448467321a54651298ca970e64107436e98
net.oschina.zcx7878	cicada.boot-mybatis	1.0.1.4		b73b4795dc4bbbb853406f1c9286604d0f7a93c0
net.oschina.zcx7878	cicada.boot-mybatis	1.0.1.6		b62d44293e43f14b45613a05555de20a811866ab
net.oschina.zcx7878	cicada.boot-mybatis	1.0.1.7		7ea16abc794ad843624b9775ddd552ae642400c9
net.oschina.zcx7878	cicada.boot-mybatis	1.0.1.8		508a57833f404d17daffad3b686eba864ce235e7
net.oschina.zcx7878	cicada.boot-mybatis	1.0.1.9		e6eee971e65c6064f36fd4f053698117d46f3aea
net.oschina.zcx7878	cicada.boot-mybatis	1.0.2.2		29ce7316ba85a68de9bf931ae236d9002d36efd5
net.oschina.zcx7878	cicada.boot-mybatis	1.0.2.3		b02a5cc00168827d27eb7141091dacb0450b769f
net.oschina.zcx7878	cicada.boot-mybatis	1.0.2.5		c4ab5e8659c9c0867a4b3fa79f85c2e31473c625
net.oschina.zcx7878	cicada.boot-mybatis	1.0.2.6		65400acc3bb8e12d94d1288ab381287cda0309a6
net.oschina.zcx7878	cicada.boot-mybatis	1.0.2.7		160c60415d16df31db9c39a626ca75bebb3a9ec9
net.oschina.zcx7878	cicada.boot-mybatis	1.0.2.8		cd7e8d51dfbec17bba180abbec101f3b363a85a5
net.oschina.zcx7878	cicada.boot-mybatis	1.0.2.9		44b5cebd778c834e0d0946c504673392d4cd7340
net.oschina.zcx7878	cicada.boot-mybatis	1.0.3.0		fcafb1383d22073535c91d5d6369e38f7ccf6823
net.oschina.zcx7878	cicada.boot-mybatis	1.0.3.1		9654d21daa6dcafa4177ec0a4f20a22d2ccf9732
net.oschina.zcx7878	cicada.boot-mybatis	1.0.3.2		48c7f3d6c1f95e7ace8c1e013d77f0634ce404be
net.oschina.zcx7878	cicada.boot-mybatis	1.0.3.3		98580425a5db5e87af0d7d7b06f5542cfee6da7f
net.oschina.zcx7878	cicada.boot-mybatis	1.0.3.4		3e887811a8aa17ea2c02f779ff692231fe2c1db8
net.oschina.zcx7878	cicada.boot-mybatis	1.0.3.5		250290d64f51057002f15ebf67d636685d3648ea
net.oschina.zcx7878	cicada.boot-mybatis	1.0.3.6		6cb720a40a241c0e56d4dd18a21e8f6dada4e355
net.oschina.zcx7878	cicada.boot-mybatis	1.0.3.8		a6225d4f02fcafc826e54a556f129cd5ac6502d9
net.oschina.zcx7878	cicada.boot-mybatis	1.0.3.9		577dee8429500a4c91c1a20ec602f7b7d92b1db6
net.oschina.zcx7878	cicada.boot-mybatis	1.0.5.1		05ba3226da86894edb7e1588a9381929352c6f12
net.oschina.zcx7878	cicada.boot-mybatis	1.0.5.2		6b11e7aa44e9fbdebe792d855e9b0be480135b4d
net.oschina.zcx7878	cicada.boot-mybatis	1.0.5.3		62d86465bff078e449a11ea5a954c4635a08e1f1
net.oschina.zcx7878	cicada.boot-mybatis	1.0.5.5		ae8033fc35b224feb9ac3aa876b36804c98113c7
net.oschina.zcx7878	cicada.boot-mybatis	1.0.5.6		95c159905fd992101d4556de21039a8443b1b077
net.oschina.zcx7878	cicada.boot-mybatis	1.0.5.7		d13c2734ef1dc85c0427b73fbf8acc0eb7b8000a
net.oschina.zcx7878	cicada.boot-mybatis	1.0.5.8		243fc05bb8f364226c71259bdce01d29dd4416a7
net.oschina.zcx7878	cicada.boot-mybatis	1.0.5.9		dd887389e698376374a55907e06cc94c771bea76
net.oschina.zcx7878	cicada.boot-mybatis	1.0.6.0		ac7be8b7b91b7cfe532b4c5ba85e16f14bf73d11
net.oschina.zcx7878	cicada.boot-mybatis	1.0.6.2		2aacbb26c5cf5cb10e255d60c9444feb3db43de0
net.oschina.zcx7878	cicada.boot-mybatis	1.0.6.3		12d5ebdd6de2a7c538b51701079c82a52849efb0
net.oschina.zcx7878	cicada.boot-mybatis	1.0.6.4		72b82633bb657957185a1497120ae384a8667481
net.oschina.zcx7878	cicada.boot-mybatis	1.0.6.5		9fccc2b83e5df5ee49113d99cb38dab5da4faa81
net.oschina.zcx7878	cicada.boot-mybatis	1.0.6.6		b4eec6d8d807dea48cfe9e4b45110cd4b00f7ebc
net.oschina.zcx7878	cicada.boot-mybatis	2.0.0.0		9ce482bd9b8afb7d9ee2902b1ce3ce5c2b32af3e
net.oschina.zcx7878	cicada.boot-mybatis	2.0.0.1		6aaec64b8fbf9c8ae1951ae8538e4d57cdcae214
net.oschina.zcx7878	cicada.boot-mybatis	2.0.0.2		5ec2257dc1488dca3d710a4ff1305135ff06d407
net.sf.staccatocommons	commons-instrument	1.0		38d6e4f491c322368b6177518bfd18c57bc04c9c
net.sf.staccatocommons	commons-instrument	1.0-beta-2		16527403f6d9e6d39fd8a7855fb64ba5666648f6
net.sf.staccatocommons	commons-instrument	1.1		5ebd6fb8f0934bfbcf553af4efab54835aaaaf65
net.sf.staccatocommons	commons-instrument	1.2		ab34cdc2cde96d30a8e558f15c2f7fd7fe2c4457
net.sf.staccatocommons	commons-instrument	1.2-beta-1		d55f136cff88f06bf9b3b6a6bf081c76dc785da0
net.sf.staccatocommons	commons-instrument	1.2-beta-2		4273ba8ceef52caea3204f482fb12c2ecd15b03e
net.sf.staccatocommons	commons-instrument	1.2-beta-3		375875b43a39a01044026a0e1e9d78b70f438892
net.thegodcode	highchair_2.9.0	0.0.2		N/A
net.thegodcode	highchair_2.9.0	0.0.3		N/A
net.thegodcode	highchair_2.9.0	0.0.4		N/A
net.twisterrob.gradle	twister-convention-plugins	0.12		03605f5fa5add58885f35d338661fd0fac3c664b
net.twisterrob.gradle	twister-convention-plugins	0.13		c5fe1a7c9fe455207a0be8355292721bd6631f93
net.twisterrob.gradle	twister-convention-plugins	0.14		d0013ffbaad5dd28e9f715992708d4bf9dfe3560
net.twisterrob.gradle	twister-convention-plugins	0.14.1		40edb4ab70fda64c72659145c5b30f33d212941f
net.twisterrob.gradle	twister-convention-plugins	0.15		03d969979d8769b8f450dc8dedb75b47e130ea3a
net.twisterrob.gradle	twister-convention-plugins	0.15.1		7bb9bbddac048282e94a6f8c1bc1c8dc056a43c7
net.twisterrob.gradle	twister-convention-plugins	0.16		2423a4fe2b0893fa5557856da8cca7566b1453c5
net.twisterrob.gradle	twister-convention-plugins	0.17		3982314662fe609e41b48e683f9be996c72c8bc3
net.twisterrob.gradle	twister-convention-plugins	0.18		a8527a0e66e070646625f4fd469c2165af1e28c1
net.yangkx	mmkv-encrypt	0.1.0		N/A
net.yangkx	mmkv-encrypt	0.1.7		N/A
net.yangkx	mmkv-encrypt	0.1.8		N/A
net.yangkx	mmkv-encrypt	0.1.9		N/A
net.yangkx	mmkv-encrypt	0.1.9-fix.1		N/A
net.yangkx	mmkv-encrypt	0.1.9.1		N/A
net.yangkx	mmkv-encrypt	0.2.0		N/A
net.yangkx	mmkv-encrypt	0.2.0.1		N/A
net.yangkx	mmkv-encrypt	0.2.0.2		N/A
net.yangkx	mmkv-encrypt	0.2.1		N/A
net.yangkx	mmkv-encrypt	0.2.3		N/A
net.yangkx	mmkv-encrypt	0.2.4		N/A
net.yangkx	mmkv-encrypt	0.2.5		N/A
net.yangkx	mmkv-encrypt	0.2.6		N/A
net.yangkx	mmkv-encrypt	0.2.7		N/A
net.yangkx	mmkv-encrypt	0.2.7.1		N/A
net.yangkx	mmkv-encrypt	0.2.8		N/A
net.yangkx	mmkv-encrypt	0.3.0		N/A
net.yangkx	mmkv-encrypt	0.3.1		N/A
net.yangkx	mmkv-encrypt	0.3.2		N/A
net.yangkx	mmkv-encrypt	0.3.3		N/A
net.yangkx	mmkv-encrypt	0.3.4		N/A
net.yangkx	mmkv-encrypt	0.3.5		N/A
net.yangkx	mmkv-encrypt	0.4.0		N/A
net.yangkx	mmkv-encrypt	0.4.1		N/A
net.yangkx	mmkv-encrypt	0.4.2		N/A
net.yangkx	mmkv-encrypt	0.4.3		N/A
net.yangkx	mmkv-encrypt	0.4.4		N/A
net.yangkx	mmkv-encrypt	0.5.0		N/A
net.yangkx	mmkv-encrypt	0.5.1		N/A
net.yangkx	mmkv-encrypt	0.5.2		N/A
net.yangkx	mmkv-encrypt	0.5.3		N/A
net.yangkx	mmkv-encrypt	0.6.0		N/A
org.apache.cocoon	cocoon-databases-oracle-client	2.3.0		caa91be059b0a47ea2adbe236ed6c7ba748962fe
org.clapper	sbt-editsource_2.8.1	0.4		595c1d02f5497fb77e3776933dffe4dab6e57d49
org.clapper	sbt-editsource_2.8.1	0.4.1		159e5c87a738bfda0925a779e394392b24fe0efe
org.clapper	sbt-editsource_2.8.1	0.4.2		e678a68c6b80ca575981d91ed9de44acf69b86f8
org.clapper	sbt-editsource_2.8.1	0.5		7d81bfba16dd2ec08df0c3cbeeff62f7b7114fa7
org.clapper	sbt-editsource_2.8.1	0.5.1		62b2398bb45c9bbe77c90ac040892ff5e9e6ac98
org.clapper	sbt-editsource_2.8.1	0.5.2		fa26b3f7115c278a003d4d980ed6376ac6aa1a25
org.finos.cdm	cdm-python	0.0.1-dev.20		N/A
org.finos.cdm	cdm-python	4.0.0		N/A
org.finos.cdm	cdm-python	4.0.0-dev.56		N/A
org.finos.cdm	cdm-python	4.1.0		N/A
org.finos.cdm	cdm-python	4.1.1		N/A
org.finos.cdm	cdm-python	4.2.0		N/A
org.finos.cdm	cdm-python	4.3.0		N/A
org.finos.cdm	cdm-python	5.0.0		N/A
org.finos.cdm	cdm-python	5.0.0-dev.0		N/A
org.finos.cdm	cdm-python	5.0.0-dev.1		N/A
org.finos.cdm	cdm-python	5.0.0-dev.10		N/A
org.finos.cdm	cdm-python	5.0.0-dev.11		N/A
org.finos.cdm	cdm-python	5.0.0-dev.12		N/A
org.finos.cdm	cdm-python	5.0.0-dev.13		N/A
org.finos.cdm	cdm-python	5.0.0-dev.14		N/A
org.finos.cdm	cdm-python	5.0.0-dev.15		N/A
org.finos.cdm	cdm-python	5.0.0-dev.19		N/A
org.finos.cdm	cdm-python	5.0.0-dev.2		N/A
org.finos.cdm	cdm-python	5.0.0-dev.20		N/A
org.finos.cdm	cdm-python	5.0.0-dev.21		N/A
org.finos.cdm	cdm-python	5.0.0-dev.22		N/A
org.finos.cdm	cdm-python	5.0.0-dev.23		N/A
org.finos.cdm	cdm-python	5.0.0-dev.24		N/A
org.finos.cdm	cdm-python	5.0.0-dev.25		N/A
org.finos.cdm	cdm-python	5.0.0-dev.26		N/A
org.finos.cdm	cdm-python	5.0.0-dev.27		N/A
org.finos.cdm	cdm-python	5.0.0-dev.28		N/A
org.finos.cdm	cdm-python	5.0.0-dev.29		N/A
org.finos.cdm	cdm-python	5.0.0-dev.3		N/A
org.finos.cdm	cdm-python	5.0.0-dev.30		N/A
org.finos.cdm	cdm-python	5.0.0-dev.31		N/A
org.finos.cdm	cdm-python	5.0.0-dev.32		N/A
org.finos.cdm	cdm-python	5.0.0-dev.33		N/A
org.finos.cdm	cdm-python	5.0.0-dev.34		N/A
org.finos.cdm	cdm-python	5.0.0-dev.35		N/A
org.finos.cdm	cdm-python	5.0.0-dev.36		N/A
org.finos.cdm	cdm-python	5.0.0-dev.37		N/A
org.finos.cdm	cdm-python	5.0.0-dev.38		N/A
org.finos.cdm	cdm-python	5.0.0-dev.39		N/A
org.finos.cdm	cdm-python	5.0.0-dev.4		N/A
org.finos.cdm	cdm-python	5.0.0-dev.40		N/A
org.finos.cdm	cdm-python	5.0.0-dev.41		N/A
org.finos.cdm	cdm-python	5.0.0-dev.42		N/A
org.finos.cdm	cdm-python	5.0.0-dev.43		N/A
org.finos.cdm	cdm-python	5.0.0-dev.44		N/A
org.finos.cdm	cdm-python	5.0.0-dev.45		N/A
org.finos.cdm	cdm-python	5.0.0-dev.46		N/A
org.finos.cdm	cdm-python	5.0.0-dev.47		N/A
org.finos.cdm	cdm-python	5.0.0-dev.48		N/A
org.finos.cdm	cdm-python	5.0.0-dev.49		N/A
org.finos.cdm	cdm-python	5.0.0-dev.5		N/A
org.finos.cdm	cdm-python	5.0.0-dev.50		N/A
org.finos.cdm	cdm-python	5.0.0-dev.51		N/A
org.finos.cdm	cdm-python	5.0.0-dev.52		N/A
org.finos.cdm	cdm-python	5.0.0-dev.53		N/A
org.finos.cdm	cdm-python	5.0.0-dev.6		N/A
org.finos.cdm	cdm-python	5.0.0-dev.7		N/A
org.finos.cdm	cdm-python	5.0.0-dev.8		N/A
org.finos.cdm	cdm-python	5.0.0-dev.9		N/A
org.finos.cdm	cdm-python	5.0.1		N/A
org.finos.cdm	cdm-python	5.0.2		N/A
org.finos.cdm	cdm-python	5.1.0		N/A
org.finos.cdm	cdm-python	5.10.0		N/A
org.finos.cdm	cdm-python	5.11.0		N/A
org.finos.cdm	cdm-python	5.11.1		N/A
org.finos.cdm	cdm-python	5.12.0		N/A
org.finos.cdm	cdm-python	5.13.0		N/A
org.finos.cdm	cdm-python	5.14.0		N/A
org.finos.cdm	cdm-python	5.14.1		N/A
org.finos.cdm	cdm-python	5.15.0		N/A
org.finos.cdm	cdm-python	5.16.0		N/A
org.finos.cdm	cdm-python	5.17.0		N/A
org.finos.cdm	cdm-python	5.18.0		N/A
org.finos.cdm	cdm-python	5.19.0		N/A
org.finos.cdm	cdm-python	5.2.0		N/A
org.finos.cdm	cdm-python	5.20.0		N/A
org.finos.cdm	cdm-python	5.21.0		N/A
org.finos.cdm	cdm-python	5.22.0		N/A
org.finos.cdm	cdm-python	5.22.1		N/A
org.finos.cdm	cdm-python	5.22.2		N/A
org.finos.cdm	cdm-python	5.23.0		N/A
org.finos.cdm	cdm-python	5.24.0		N/A
org.finos.cdm	cdm-python	5.3.2		N/A
org.finos.cdm	cdm-python	5.4.0		N/A
org.finos.cdm	cdm-python	5.5.0		N/A
org.finos.cdm	cdm-python	5.6.0		N/A
org.finos.cdm	cdm-python	5.7.0		N/A
org.finos.cdm	cdm-python	5.8.0		N/A
org.finos.cdm	cdm-python	5.9.0		N/A
org.finos.cdm	cdm-python	5.9.1		N/A
org.finos.cdm	cdm-python	6.0.0		N/A
org.finos.cdm	cdm-python	6.0.0-dev.0		N/A
org.finos.cdm	cdm-python	6.0.0-dev.10		N/A
org.finos.cdm	cdm-python	6.0.0-dev.11		N/A
org.finos.cdm	cdm-python	6.0.0-dev.12		N/A
org.finos.cdm	cdm-python	6.0.0-dev.13		N/A
org.finos.cdm	cdm-python	6.0.0-dev.14		N/A
org.finos.cdm	cdm-python	6.0.0-dev.15		N/A
org.finos.cdm	cdm-python	6.0.0-dev.18		N/A
org.finos.cdm	cdm-python	6.0.0-dev.19		N/A
org.finos.cdm	cdm-python	6.0.0-dev.2		N/A
org.finos.cdm	cdm-python	6.0.0-dev.20		N/A
org.finos.cdm	cdm-python	6.0.0-dev.21		N/A
org.finos.cdm	cdm-python	6.0.0-dev.22		N/A
org.finos.cdm	cdm-python	6.0.0-dev.23		N/A
org.finos.cdm	cdm-python	6.0.0-dev.24		N/A
org.finos.cdm	cdm-python	6.0.0-dev.25		N/A
org.finos.cdm	cdm-python	6.0.0-dev.26		N/A
org.finos.cdm	cdm-python	6.0.0-dev.27		N/A
org.finos.cdm	cdm-python	6.0.0-dev.28		N/A
org.finos.cdm	cdm-python	6.0.0-dev.29		N/A
org.finos.cdm	cdm-python	6.0.0-dev.3		N/A
org.finos.cdm	cdm-python	6.0.0-dev.30		N/A
org.finos.cdm	cdm-python	6.0.0-dev.31		N/A
org.finos.cdm	cdm-python	6.0.0-dev.32		N/A
org.finos.cdm	cdm-python	6.0.0-dev.33		N/A
org.finos.cdm	cdm-python	6.0.0-dev.34		N/A
org.finos.cdm	cdm-python	6.0.0-dev.35		N/A
org.finos.cdm	cdm-python	6.0.0-dev.36		N/A
org.finos.cdm	cdm-python	6.0.0-dev.37		N/A
org.finos.cdm	cdm-python	6.0.0-dev.38		N/A
org.finos.cdm	cdm-python	6.0.0-dev.39		N/A
org.finos.cdm	cdm-python	6.0.0-dev.4		N/A
org.finos.cdm	cdm-python	6.0.0-dev.41		N/A
org.finos.cdm	cdm-python	6.0.0-dev.42		N/A
org.finos.cdm	cdm-python	6.0.0-dev.43		N/A
org.finos.cdm	cdm-python	6.0.0-dev.44		N/A
org.finos.cdm	cdm-python	6.0.0-dev.45		N/A
org.finos.cdm	cdm-python	6.0.0-dev.46		N/A
org.finos.cdm	cdm-python	6.0.0-dev.47		N/A
org.finos.cdm	cdm-python	6.0.0-dev.48		N/A
org.finos.cdm	cdm-python	6.0.0-dev.49		N/A
org.finos.cdm	cdm-python	6.0.0-dev.5		N/A
org.finos.cdm	cdm-python	6.0.0-dev.50		N/A
org.finos.cdm	cdm-python	6.0.0-dev.51		N/A
org.finos.cdm	cdm-python	6.0.0-dev.52		N/A
org.finos.cdm	cdm-python	6.0.0-dev.53		N/A
org.finos.cdm	cdm-python	6.0.0-dev.54		N/A
org.finos.cdm	cdm-python	6.0.0-dev.55		N/A
org.finos.cdm	cdm-python	6.0.0-dev.56		N/A
org.finos.cdm	cdm-python	6.0.0-dev.57		N/A
org.finos.cdm	cdm-python	6.0.0-dev.58		N/A
org.finos.cdm	cdm-python	6.0.0-dev.59		N/A
org.finos.cdm	cdm-python	6.0.0-dev.60		N/A
org.finos.cdm	cdm-python	6.0.0-dev.61		N/A
org.finos.cdm	cdm-python	6.0.0-dev.62		N/A
org.finos.cdm	cdm-python	6.0.0-dev.64		N/A
org.finos.cdm	cdm-python	6.0.0-dev.65		N/A
org.finos.cdm	cdm-python	6.0.0-dev.66		N/A
org.finos.cdm	cdm-python	6.0.0-dev.67		N/A
org.finos.cdm	cdm-python	6.0.0-dev.68		N/A
org.finos.cdm	cdm-python	6.0.0-dev.69		N/A
org.finos.cdm	cdm-python	6.0.0-dev.70		N/A
org.finos.cdm	cdm-python	6.0.0-dev.71		N/A
org.finos.cdm	cdm-python	6.0.0-dev.72		N/A
org.finos.cdm	cdm-python	6.0.0-dev.73		N/A
org.finos.cdm	cdm-python	6.0.0-dev.74		N/A
org.finos.cdm	cdm-python	6.0.0-dev.75		N/A
org.finos.cdm	cdm-python	6.0.0-dev.76		N/A
org.finos.cdm	cdm-python	6.0.0-dev.77		N/A
org.finos.cdm	cdm-python	6.0.0-dev.8		N/A
org.finos.cdm	cdm-python	6.0.0-dev.80		N/A
org.finos.cdm	cdm-python	6.0.0-dev.81		N/A
org.finos.cdm	cdm-python	6.0.0-dev.82		N/A
org.finos.cdm	cdm-python	6.0.0-dev.83		N/A
org.finos.cdm	cdm-python	6.0.0-dev.84		N/A
org.finos.cdm	cdm-python	6.0.0-dev.85		N/A
org.finos.cdm	cdm-python	6.0.0-dev.86		N/A
org.finos.cdm	cdm-python	6.0.0-dev.87		N/A
org.finos.cdm	cdm-python	6.0.0-dev.88		N/A
org.finos.cdm	cdm-python	6.0.0-dev.89		N/A
org.finos.cdm	cdm-python	6.0.0-dev.9		N/A
org.finos.cdm	cdm-python	6.0.0-dev.90		N/A
org.finos.cdm	cdm-python	6.0.0-dev.91		N/A
org.finos.cdm	cdm-python	6.0.0-dev.92		N/A
org.finos.cdm	cdm-python	6.0.0-dev.93		N/A
org.finos.cdm	cdm-python	6.0.0-dev.94		N/A
org.finos.cdm	cdm-python	6.0.0-dev.95		N/A
org.finos.cdm	cdm-python	6.0.0-dev.96		N/A
org.finos.cdm	cdm-python	6.1.0		N/A
org.finos.cdm	cdm-python	6.2.0		N/A
org.finos.cdm	cdm-python	6.3.0		N/A
org.finos.cdm	cdm-python	6.4.0		N/A
org.finos.cdm	cdm-python	6.5.0		N/A
org.finos.cdm	cdm-python	7.0.0-dev.1		N/A
org.finos.cdm	cdm-python	7.0.0-dev.10		N/A
org.finos.cdm	cdm-python	7.0.0-dev.11		N/A
org.finos.cdm	cdm-python	7.0.0-dev.12		N/A
org.finos.cdm	cdm-python	7.0.0-dev.2		N/A
org.finos.cdm	cdm-python	7.0.0-dev.4		N/A
org.finos.cdm	cdm-python	7.0.0-dev.5		N/A
org.finos.cdm	cdm-python	7.0.0-dev.6		N/A
org.finos.cdm	cdm-python	7.0.0-dev.7		N/A
org.finos.cdm	cdm-python	7.0.0-dev.8		N/A
