app.mustats.apolostudio	mpfilepicker-wasm-js	0.0.0		N/A
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.13		2c09480964c55c287778fd1959c6aed55b889e07
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.14		f1a1dda17afc1758025490335c879dd7ffe866b8
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.15		65fd13cc73d87a29b1d9836f8749157124329c48
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.16		640096a682c546364dd51c914e958cdee8d9e231
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.17		e68583148c064d574020d7e9ba2b5c6138b4d91d
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.18		b709385ca8b28dc083f64b0d03176cf0aa8f7465
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.19		6630bfdd8cc4716c9427a63d67e630011ac2457f
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.2		dab455608e4e30150a2ab0faf3618b99dacada5e
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.20		f0e553400c04d507d293bda264e4dd8f4b3d0726
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.21		77d094b5d751364b548e947e244e6bdb5f54461b
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.22		45a1a776e066e22f4d6d06c4c07f386deb6b5809
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.23		800b749367c3bb8eb2241141990ee224a9fe1cc4
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.24		c305ced5879acb7017344ff65a3abcaf46433b2f
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.25		8fb08dd9028517b599b4ab336ff3847aacad67b4
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.26		5392c7d255c63f1147076c8ef26bdbcc08e543dd
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.27		e3f36102b7842ce529a49c8abd4dcab5b43b942a
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.28		458a55217f93f4ca3cc884ca508d6de36f9e586f
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.29		e8cfba14927c888d8479b8bfc34409e451709c95
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.3		e0bd76f73d1015e2f1025d07d846365f89437090
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.30		f07d19944a33300ecbde964f29bbab346240b030
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.31		18d35a1974e90861a765aa315036028b623b9dd6
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.32		59b87fae94d42cb54c0a5b83da0314da1e784e75
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.33		02dad567087096f4761137620bb3474f4ca6ac09
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.34		f1a9c06626adb0cc1b470abc038501e9b0dba982
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.35		77dc3e47dc1678f26d7bd2ebb84f31bb1edd9d80
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.36		bfe95aa4d66ed055e9d9cd904a28aa439a0687ab
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.37		493985f349cffb67c0d0c1e6c27417c6d999d8f5
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.38		eccb589f17bb21bf330bd0ec4b6a11836e7ac8af
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.39		b9b4362cba21fbe539a96a6f87cd4707ebde54eb
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.4		452ba92dd449d519310d91d21453dd43b1989bfd
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.40		b49f6db254a3ac0f9013210c38008501436d65ee
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.41		8f043531f99637f6c6eddd71d3ea5d66296d00bf
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.42		97bb4038a2234b8c9788aff3e7ce0398e9a5140c
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.43		09a349c80f793b7440d1c8d125f6a1c6633d4f3f
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.44		00787ffa52fdb708dbf932555719902f6afb376a
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.45		d70f8ccd8a71966e807873c9dccc80e768fccb54
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.46		d79d64ec54c538ee7b1cd000cb3935b09d192478
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.47		531436b9c6e04c470602f804d50430eedf1bf984
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.48		c392030292e95593907325733d4113e68d4f3b2c
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.49		1b3133bc32cf59f5dbd757283cb035c44108605d
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.5		9c05ce48e3b76119ec0884ea9bacfa7400f44ab7
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.50		9e25507adad2708f5c035def113e9c9c799c546a
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.51		86e9a6d09927845396bfd80720008bd656f3c284
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.52		4da1b4489aabaf72441037bdbce6eb3d5d2b322a
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.53		30867c1ba844b8b16c9f293c95a52e3de141c28b
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.54		12519fb0ad0610a9a2f0076e0d0fa3ce1b12c277
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.55		17f4cbe4b491c180fd88aad91d401626326f9bcf
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.56		9e489bb9b99af9c1173283d37fd7ff7112b0c049
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.57		56c37164a2dc431d2cd93f8b83b96ad080620c31
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.58		a6b911fac094eb9ce8f4fc350aeb074de8c11266
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.6		80a23e32ff16f35ee7f60a04615ba98406e005fe
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.7		fbb2eeee81b6e3fd4faa097564434d9ace53fbe3
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.8		bfc936fa903aae7cdd11fbb8c070bfeebadd3d91
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.8.9		539ca991698102dbce826d311af7967f75e8394f
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.9.0		923951e8565384ddc5cd3e666b66535d514cae26
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.9.1		1a8a19408daaa7b73674e2bdd15fcb810fafc6a3
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.9.11		0433d779579f9689be5b889d91eb4550502ad92b
org.wso2.carbon.identity.inbound.auth.saml2	org.wso2.carbon.identity.sso.saml.common	5.9.2		71ea0804ff71dd7228211f83277632f19499329b
org.xwiki.commons	xwiki-commons-legacy-velocity	10.10		dcf3c1e86df496daf2bf9147ef5a07ff842e9e05
org.xwiki.commons	xwiki-commons-legacy-velocity	10.10-rc-1		ebf641bbaa8513d6985377dc9224ba8339ad8208
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11		ebde2d3b45e6fea87979f61c81a23e9f23227dd0
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11-rc-1		8b89edfcfa669812f63d30cfba6a135c45d5ebd6
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.1		9380efd254490095c04f13f75a11a44324f0f1a0
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.10		25a17be9a10d449c7e0cb4b659754ef14fee7699
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.11		8282db908e50007400b93844025c87c3da7fc26a
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.2		56a09ff5ae6a25042faddbf80f07d8142a115cfd
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.3		3ab413f0b6e0666fca78d2d24817cdb159cebfe5
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.4		777bc7da333a72d29ce377aeea1373807e02c71b
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.5		bbb7a12c9bcf64bf74d5e3bb6606c4a5693742c3
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.6		6f483c1db642e7a2ba2069b76ad113390e7ac475
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.7		0292b200136692468ee1efae78bb6af78671e417
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.8		8bcda993e32d3fd547113254a84958cfc51d0c6b
org.xwiki.commons	xwiki-commons-legacy-velocity	10.11.9		40437e975b94ace02c150b36247bdaf16d01afe2
org.xwiki.commons	xwiki-commons-legacy-velocity	10.7		40b4225c63c7ea34f3eb2bd8c5b44eb13328547e
org.xwiki.commons	xwiki-commons-legacy-velocity	10.7-rc-1		9a3f2604ab4acdb1b2a471fe4d3417e93dd50c0e
org.xwiki.commons	xwiki-commons-legacy-velocity	10.7.1		fed0a6ba8a82c09d995ac0680765106e09f1e5ae
org.xwiki.commons	xwiki-commons-legacy-velocity	10.8		d45c0dfb7f392b08c06ac938560738de32dcb775
org.xwiki.commons	xwiki-commons-legacy-velocity	10.8-rc-1		022580cf341af6a11937f160e1bd2369f9820a77
org.xwiki.commons	xwiki-commons-legacy-velocity	10.8.1		f8efcc30737a1b6ab77ce9b8c1459dcb33d54874
org.xwiki.commons	xwiki-commons-legacy-velocity	10.8.2		001748a6e5382fdbf6520101faca1f174cd2e664
org.xwiki.commons	xwiki-commons-legacy-velocity	10.8.3		bb3a075f5a617fa09d314ea0152aa171b04bb156
org.xwiki.commons	xwiki-commons-legacy-velocity	10.9		d87cae4699a6be7fc21c4a4d631988a66f8af098
org.xwiki.commons	xwiki-commons-legacy-velocity	11.0		6605f4485bbfb1ef92e73397f5751deec8bc3cf7
org.xwiki.commons	xwiki-commons-legacy-velocity	11.0.1		3276acc73a54bb2993237670ad6c028100e5d898
org.xwiki.commons	xwiki-commons-legacy-velocity	11.0.2		ef1b8de3a861c1b46a1129d39992d8e6ba1c6cd0
org.xwiki.commons	xwiki-commons-legacy-velocity	11.0.3		2f874d678a6154d32eccd81cd2f0811989a9ff49
org.xwiki.commons	xwiki-commons-legacy-velocity	11.1		06b5cd42fefe4a6a5aa453734d45b1964ae64a61
org.xwiki.commons	xwiki-commons-legacy-velocity	11.1-rc-1		7ef8c2d8f453ad22c37e02a9d835d2262fbb45d0
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10		f35ab8e7bdfe6f158b5041475657f68d22b2ae6b
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.1		a91683c631f7f27c6a2fabf9b0a89131e13ac013
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.10		50fa62d650d5cc7e4b2e73b1a5d5bba9ae0bd2e8
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.11		012a56c0a8418c226eb8abe5cef56e3320f5fe9b
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.12		fe4632e787feb6547f2466bc8eb2391188d002e1
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.13		e82384dd0ce3c17724c874ee392e02e95b00ae80
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.2		4e79f3e1f3a509bd40600e24d8631a88654d42a1
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.3		de86799d6917b74adf53e8d1b67d44a6ffc1fe7c
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.4		cf50e38b4b4884774214ad7331f56ac28483aede
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.5		688b303d3b00cce109bbd32f1c0d7b7f40099e31
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.6		85ed7ea977d05c0e4a9587fdc26fec22ce5cde65
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.7		1fe4e908423daebb226b3914c7986250ad5cf012
org.xwiki.commons	xwiki-commons-legacy-velocity	11.10.8		9373cfbcde55acb2692f35b5da53d6a233400618
org.xwiki.commons	xwiki-commons-legacy-velocity	11.2		8185230cf3fed60a672aa9e41231b7956e52b3c0
org.xwiki.commons	xwiki-commons-legacy-velocity	11.2-rc-1		3f1f09c5dddaabae8ee9f5a25a6d547c9e85551d
org.xwiki.commons	xwiki-commons-legacy-velocity	11.3		863cb03715dfa1bf1810fb068ed3c4f761c51494
org.xwiki.commons	xwiki-commons-legacy-velocity	11.3-rc-1		a2973fb0d1b4726e0b220e06e46821dd8c812740
org.xwiki.commons	xwiki-commons-legacy-velocity	11.3.1		4aa88cf26e2b185d70d115783d0f115f9106d67f
org.xwiki.commons	xwiki-commons-legacy-velocity	11.3.2		bfe7e1e3fcdf5dfa39337435c9ced5d4f5e1994a
org.xwiki.commons	xwiki-commons-legacy-velocity	11.3.3		56af495f5ecfdc99e58b56e269d51f48d2f1dddd
org.xwiki.commons	xwiki-commons-legacy-velocity	11.3.4		a7897ba8a1012d7da83112cde06c0adb0a37e181
org.xwiki.commons	xwiki-commons-legacy-velocity	11.3.5		7ffadde4e38bbb9637939c301c561186bf0891d4
org.xwiki.commons	xwiki-commons-legacy-velocity	11.3.6		9dc1fa6c8308f1f794cf74da8d96dae108af7348
org.xwiki.commons	xwiki-commons-legacy-velocity	11.3.7		ebc9b54201a7d8b435c488283ad1f014ce087517
org.xwiki.commons	xwiki-commons-legacy-velocity	11.4		1b2ae5a940fac4197360c054f9a1e8c2722a3a0c
org.xwiki.commons	xwiki-commons-legacy-velocity	11.4-rc-1		21ec903199b64b85ce882b8f559dd94384262271
org.xwiki.commons	xwiki-commons-legacy-velocity	11.5		27f5fe1984f22f5cf7b5507556c3c12bbf476669
org.xwiki.commons	xwiki-commons-legacy-velocity	11.5-rc-1		6fd1d7f4f492dc7f1ad284c17432f558b062fda2
org.xwiki.commons	xwiki-commons-legacy-velocity	11.6		edb41ed55d9ac12ed938d5a2fa4af8ce05e9534e
org.xwiki.commons	xwiki-commons-legacy-velocity	11.6-rc-1		9b220b5818223752c34a036541271885a4018cd4
org.xwiki.commons	xwiki-commons-legacy-velocity	11.6.1		09af7e5d5dd1462eb1caba5a6ba990f29c187423
org.xwiki.commons	xwiki-commons-legacy-velocity	11.7		877a12bd6530a97fcc17a57e7e81b5da97785d07
org.xwiki.commons	xwiki-commons-legacy-velocity	11.7-rc-1		c39d438603d514c340b07f3e864507a6d2f1c16a
org.xwiki.commons	xwiki-commons-legacy-velocity	11.8		1ccd507c6eb24e43a901e2deb9f1e79be0f72cf1
org.xwiki.commons	xwiki-commons-legacy-velocity	11.8-rc-1		a963a329e75093c93853028218c0f9feff7d18d2
org.xwiki.commons	xwiki-commons-legacy-velocity	11.8.1		1a092bb49d6836b29b2f7ed3546899e53475459e
org.xwiki.commons	xwiki-commons-legacy-velocity	11.9		48fd6f01a0eb38effc8507e419d8edc50f1789da
org.xwiki.commons	xwiki-commons-legacy-velocity	12.0		3bc3d3ecf11bc96ecf215183d2438fc6223d7c6c
org.xwiki.commons	xwiki-commons-legacy-velocity	12.0-rc-1		412c16be0e22b385feb88a1130da6d52954b0376
org.xwiki.commons	xwiki-commons-legacy-velocity	12.1		e7a102428ad9c8f94ba94de45de594f24e79906a
org.xwiki.commons	xwiki-commons-legacy-velocity	12.1-rc-1		ea40119703f37c09f96729dbbd47b08c23e6b6be
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10		7543e9cb864c1b5d7435dacb5023a2c602d4d2f2
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.1		5c53a257f7be9b1f2258859eaeebb1893493c9de
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.10		7109a67b62322316afbdeb01de9ed037833f7c09
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.11		6c0e24bbfa5bd10a82157449a7a2dcc811860dcd
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.2		22d90a6181730e431b65db6a48bf1d387cb7c0f5
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.3		bcb5a4233e16fcede50ba58120659d5e1fc1ee2f
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.4		0ae51c44b6e3df9b2ccc84b8dfd4c90a0e7aa18d
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.5		9c1b2d2817bbc371779f22c90b0b4bc8af3e20a7
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.6		7a60c453bb12fa2e79eb389762f687c9c594e17b
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.7		c0ec7025d10f81a5e81ef450305d960b4b13ca59
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.8		6fa127f58a7e50c38107e6e4ec32b35d432a06c3
org.xwiki.commons	xwiki-commons-legacy-velocity	12.10.9		f4fc9f335c3bae9c17d5ec9e3d2918000d1120b9
org.xwiki.commons	xwiki-commons-legacy-velocity	12.2		e79346f594bbab718f12cd688cb5a8825f5ea1ae
org.xwiki.commons	xwiki-commons-legacy-velocity	12.2.1		2238ac2e2763027700e5ef07ed52ba156c1d3aab
org.xwiki.commons	xwiki-commons-legacy-velocity	12.3		1c2eed16b222a4f0accd58d82bfdd3fd41a4d0d7
org.xwiki.commons	xwiki-commons-legacy-velocity	12.3-rc-1		da6bd962427a371cd366f67feefbcb97553117b0
org.xwiki.commons	xwiki-commons-legacy-velocity	12.4		d2669d6f00a53bdf947483793393df11c64ec596
org.xwiki.commons	xwiki-commons-legacy-velocity	12.4-rc-1		72d5c855e3e9f31eefe9d3caaa1515d1016bca82
org.xwiki.commons	xwiki-commons-legacy-velocity	12.5		37a647932f9bf73d16c8327b84de72ec7ff96c70
org.xwiki.commons	xwiki-commons-legacy-velocity	12.5-rc-1		a97494bba6d48456a44bec2e9d849a6484ba690d
org.xwiki.commons	xwiki-commons-legacy-velocity	12.5.1		dbebaa4f84e3d77f760d2905f0f2cf292258d986
org.xwiki.commons	xwiki-commons-legacy-velocity	12.6		7b1b53ffb8076224d25113e779002639727f6e64
org.xwiki.commons	xwiki-commons-legacy-velocity	12.6.1		eb5f9035c567e9778001fbd9a737b4aca408fe98
org.xwiki.commons	xwiki-commons-legacy-velocity	12.6.2		319b29bfd9b9ebd09b80e7e0093888a2f893a75b
org.xwiki.commons	xwiki-commons-legacy-velocity	12.6.3		06a21e9f809c7b64a0c1de6962457f5af67fd5b2
org.xwiki.commons	xwiki-commons-legacy-velocity	12.6.4		e3973914706c8fea3cc9f1654ba6c4b87403e272
org.xwiki.commons	xwiki-commons-legacy-velocity	12.6.5		8c55c22d9d9ddaa2d4d7fb9909eb90793c4a477f
org.xwiki.commons	xwiki-commons-legacy-velocity	12.6.6		8d7984bec5d46e8fd3c7225923f12d179d81e02b
org.xwiki.commons	xwiki-commons-legacy-velocity	12.6.7		170b3c09f7ee8c5badbb1dfb5cb074b906a6acc2
org.xwiki.commons	xwiki-commons-legacy-velocity	12.6.8		cb9db2219f5167597ab1ea2709d867a61a9967d2
org.xwiki.commons	xwiki-commons-legacy-velocity	12.7		e06857a9017e677dea01680f39c431e3166d5bd5
org.xwiki.commons	xwiki-commons-legacy-velocity	12.7-rc-1		136dae60bfa5fe7537c1acbda2fb69149db906c8
org.xwiki.commons	xwiki-commons-legacy-velocity	12.7.1		befcbdd23bafc36a7a5a672d9edf4aa66c76908f
org.xwiki.commons	xwiki-commons-legacy-velocity	12.8		405ad7e8f8a0a90f77b2719718f14b6b8cf70405
org.xwiki.commons	xwiki-commons-legacy-velocity	12.8-rc-1		57d5d29a31b4cb67206adac24a79932b1cdef007
org.xwiki.commons	xwiki-commons-legacy-velocity	12.9		2ec9227f30c21d2e904d2d2af3f90ad337d119f1
org.xwiki.commons	xwiki-commons-legacy-velocity	12.9-rc-1		8e3d782be73f3b3d2bb6bcbc54d9c57a309a6d9f
org.xwiki.commons	xwiki-commons-legacy-velocity	13.0		8dec5432c1ed032e3657bb60761c226135424cd3
org.xwiki.commons	xwiki-commons-legacy-velocity	13.1		95338284887fd6efb3c735be32c6da780e24bc79
org.xwiki.commons	xwiki-commons-legacy-velocity	13.1-rc-1		8510d753848a1df03768d82fdde7c9e34d2a41e3
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10		bba33189010b89055ce3eaccb368f88263f59d28
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10-rc-1		4eb33d2c358a27a79bd1d2e9bee0fbb584219fc3
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.1		a2bb0d93f2a05b7be0207fb0f2f86fd03b4e5155
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.10		6165f008014ef69135a55a5d571f1669c4cdf721
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.11		59c19dd67ab3bf98eb30bd5870802f72fdb367a0
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.2		6feb1c596c15ec0059d44a17af93964d44613149
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.3		553fbb4ce38b9f70ee94f7437de2a7a0b9692dd8
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.4		abdced46211facc5b7f375fa01965869ac1eabff
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.5		d86cedad1bfbbf14d58f7cc33ab291f6a534c391
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.6		f4bbe8b0e7ba8deccd934040b2edbd95e5b7b80b
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.7		36c9bcce009cd2555ec993d60edcef7c13fb5c33
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.8		63f7eddd1826f5b5901fe3badfe534d5b54d1b6b
org.xwiki.commons	xwiki-commons-legacy-velocity	13.10.9		9627f10719c271ae6f4706ea42464b19347fa538
org.xwiki.commons	xwiki-commons-legacy-velocity	13.2		20b51c450f3037714395d17a5be7bd105f07defc
org.xwiki.commons	xwiki-commons-legacy-velocity	13.2-rc-1		97bc62db9536359283e872aa5bfacb4ef08c444f
org.xwiki.commons	xwiki-commons-legacy-velocity	13.3		4e7f0eb07b6154d70b1b2b47b8fab7e84f292919
org.xwiki.commons	xwiki-commons-legacy-velocity	13.3-rc-1		310dd8ec64ec9bb272795fcd6e6ab22bd753678d
org.xwiki.commons	xwiki-commons-legacy-velocity	13.4		0f8df7515aef1259d112b8612bff01fb4715e0e9
org.xwiki.commons	xwiki-commons-legacy-velocity	13.4-rc-1		944548f8d209350c70852ca52c58a3731524f0a9
org.xwiki.commons	xwiki-commons-legacy-velocity	13.4.1		74b583b635afcd08c4c607e97910ed58762255bd
org.xwiki.commons	xwiki-commons-legacy-velocity	13.4.2		ebc7f3090906d2e4084c73e2d79a8dfb80d0cd84
org.xwiki.commons	xwiki-commons-legacy-velocity	13.4.3		cf11053a046f2d1a520b9b091fda2f9ff028bf7a
org.xwiki.commons	xwiki-commons-legacy-velocity	13.4.4		c9643f836996d9fb6b530fa7af7184a5509526ea
org.xwiki.commons	xwiki-commons-legacy-velocity	13.4.5		5e4f4a82333dd0ab6ca5f42cc0e6fca130bff09a
org.xwiki.commons	xwiki-commons-legacy-velocity	13.4.6		8fa96696eec7e5aa4511fb72a10ec42923fa8961
org.xwiki.commons	xwiki-commons-legacy-velocity	13.4.7		14664e5da447da59c816ed4442e84bb3493929ff
org.xwiki.commons	xwiki-commons-legacy-velocity	13.5		d3c5b83a2be43322f4e52d7de6abaf8ccec48083
org.xwiki.commons	xwiki-commons-legacy-velocity	13.5-rc-1		6fc9e8d946b15a92da7e47b21f7e38fcbe3ca3de
org.xwiki.commons	xwiki-commons-legacy-velocity	13.6		666958cd2a803f6eb411b66b0183276df5e18a85
