cn.hippox	parent	0.0.2		N/A
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.24	wsdd	3b38279628f83b852c21dbf1620e8f7d8ddaa02a
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.25		960f71a886e2cfbd164d8667626a246e59103fc3
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.25	wsdd	4d9265d62c61a3c2c53542e8f8a2c576f3560923
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.26		e71c31bdca25c1adfdef87cb426b7da5dfef73ac
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.26	wsdd	e87e1229e9cedd0fded1912124ff9892419e5623
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.27		7befc65a075d755e9c5b69292a373a153930d693
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.27	wsdd	4042dbff1263b549cf6e27de37fc44758cfb6749
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.28		f8e7fdaef4c50e7e0edb34c0d05bfe7ab5c4a7fa
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.28	wsdd	347c545fd57962bf3297e36e0ef4ace766598995
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.29		77c87b0b8b1815df05c5f1de8b3240ed610d4291
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.29	wsdd	44783ca20722c4a5672ae8a8beb4898383da0c4f
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.30		1a2e6be1b6cd5d6347e1cf8bd09340fa04f8f540
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.30	wsdd	70ad2762487e9805d78b45162f0d9e4d6d15503c
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.31		f303019098992b9f6b90c20c42cfc561efe7d248
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.31	wsdd	ea08cc5507b618d76c0d6188845f5e65766ddb10
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.32		19d184b203c06ef0de7177b4653672e81cb686c1
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.32	wsdd	8fe4b1e0cb40bdf5200d4d1e9bab851a629ca651
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.33		68682ac6e53a5687c5685ce451d59d60c5009703
com.liferay.commerce	com.liferay.commerce.bom.service	2.0.33	wsdd	623d4468995742ec46065a9ec24f59b3825982f4
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.1		b530ed953beb4b85a3e5cc2ac7edc421bc9ae273
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.1	wsdd	577db5aadec853bfa27d043a2f976adc7ce261dd
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.10		7ccd5d62ec25d3823ecdf3f096a76bc86403584f
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.10	wsdd	f731d07120d039d20cb11b1275794e8240bb53ad
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.11		d8fc8b8b3eca20749037bbadbd97d24959cf6880
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.11	wsdd	9e98b12d2c7027081edb2b9b110256aaec67e046
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.12		bf53da43b12556e3c4f521d9e96de36c4a46e3f5
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.12	wsdd	07bfaadf222bbda16d3f56756128760fc224c8b3
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.13		eefc97383e68a754d3597222751ace242ce09944
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.13	wsdd	8991ccd8a370fe52d74ce428c50b7ed30b16212b
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.14		a54e89520f542d83c3bc7f13bf09c1a9b749001b
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.14	wsdd	d8125af238f2d4d5952389d95311746f4049f67a
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.2		437b12f8c36ff65daa3f1de20caff1be9a226c34
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.2	wsdd	989d462ac3f92ab6abf31da88bcb6ef51e8c767f
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.3		c0fecc7f65192aa786b3c350a849cd5613d068eb
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.3	wsdd	9928f459b6e8f6fc02ed7d15d0b8e064763b3bc8
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.4		32633eddb8e73b674e39e80af93244446236d803
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.4	wsdd	32f73baca4337c9dcfd46532c7278abf2230dcf6
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.5		77e435d7be8c767ce32c50b2f6d5badf2cac6a48
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.5	wsdd	6bb02a3866db82f42f1bd271288fcee0592154ad
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.6		5b19c1fc06e2d88d5fabc0dc9e5960fe30fc721f
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.6	wsdd	0b1c53004cb083dd46d7890064e9b2f40801c0fb
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.7		69775002187b85fed4be667e1b5879bf10c056a9
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.7	wsdd	ec1a425ad02eb980d08c4b99054ee6d3ff374917
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.8		b391187a7ef46806bccd2ee53c606cea9c18ad58
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.8	wsdd	e6f7517bcbb24275b48cc0ad1ecdfbe15a3b59f1
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.9		a569d9b7d08c6dd1615e2df88ae92100bba5828d
com.liferay.commerce	com.liferay.commerce.bom.service	3.0.9	wsdd	2af94d3bb97694b12ad55783e210b28b2785aefd
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.10		00d79eb16eb6a77a6390edd008a92d361990b2ec
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.10	wsdd	5bbc4b4f9bc7755d2db98b4cd626299d86e01486
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.11		c1f8e1e90ed120bf059ecb15cf4db65541c5d213
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.11	wsdd	5cd7f2237864167c37c61a76362929f9d10249ca
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.12		d4fa8cc57a6998201e424806d4bc37429cff3567
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.12	wsdd	e98cd1935c094f2f415b0d88b07bb06a2edda6cc
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.13		6da0d9e76888f0a9a6a730d54de27223b0da4035
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.13	wsdd	fee1403079b70b9d12fc1cc9830280541a0f9de1
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.14		4f6f68f06151ee39a1f0f5cb68b6eeb84f9156b2
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.14	wsdd	f82b92a0002ffdb115194eb009e58bdc1a858f46
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.15		e961e076f26586a8e9f2cd933db31cce4c789603
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.15	wsdd	af90a6422855114ced8aa93e6ad4353503695f0a
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.16		331bbddd38a531b8064a6ddad1a60ec985cf2efd
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.16	wsdd	e5a0a48c52cf49a836195e7ee0a7edd7e184086c
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.17		edf7851327b73874af062465e1fdf0020673799f
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.17	wsdd	eaf20e21dade2719d187c1af5447870cf575a5d4
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.18		7558bbb4698e3537a37a2a4d45ccb1e277342d0d
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.18	wsdd	45577fd73df4d2053f96d3df134c60c46e53f009
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.19		ca28af9c72aacf6e82ae0933e4cb179b97dbd555
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.19	wsdd	ac6f6b0954c50794f691db266bf409730046fae1
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.20		2f8adcbcc0ab7b25fd0e322ed1efbb0cb2a2de16
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.20	wsdd	bed5c109ace41a684b2ae172497ce11efcc13142
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.21		2b693392b7b39a7cc41272370cf1f309f85a47e2
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.21	wsdd	f7ca6aba1b1a3b5ea4f87e29ed07f24bc73f4aac
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.22		939efce3626ebecff9a932be0b6be2980770476f
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.22	wsdd	9011c9d669c0949dff1088bbfe5cb6ccfc935990
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.23		bc2f3a29be24a8a6ac872ec480d192849eba6e71
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.23	wsdd	0ff6a68d86ce2f3c737e5296b98bbb9a8d4f534f
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.24		1c344e709724ac945514c57a0127b7a60c0ddacb
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.24	wsdd	0f0e128da9475096122f87c7c7715b2fca3649da
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.25		ddc41d8dd3dce5ff2b9b04d377b9d3a5b76320bf
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.25	wsdd	29acad77685993f139a21a2d66b6bb489406fd5d
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.26		534ea0bdea7b8e84c731b184fc1453b49eb51843
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.26	wsdd	08983008302665dcde89bdcb9c132d733d6639fe
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.8		05e3c0da8bcb785fb3bdda0c4a4155cc79fec267
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.8	wsdd	22a9d94ef2b9ac30b52e19a638ead7190fca3d73
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.9		a7fc423280075d23c82cce25b9dc93127f1efbfa
com.liferay.commerce	com.liferay.commerce.bom.service	4.0.9	wsdd	0357feb6686ca588c082635f8cb7b73725a66f42
com.liferay.commerce	com.liferay.commerce.bom.service	5.0.0		5a27bba70c52a6b431a2dc6356ac08bb7b3be8ff
com.liferay.commerce	com.liferay.commerce.bom.service	5.0.0	wsdd	4c3692efb4f8db86281563ec37da8e4c5372a8eb
com.liferay.commerce	com.liferay.commerce.bom.service	5.0.1		b31700ac65eda043631e7a75c99616937c6d7ab6
com.liferay.commerce	com.liferay.commerce.bom.service	5.0.1	wsdd	1333d40e26feab510178d7e216dee3f4c1730f44
com.liferay.commerce	com.liferay.commerce.bom.service	5.0.2		c14a265f86fc610391b32135413ce5645e8c913a
com.liferay.commerce	com.liferay.commerce.bom.service	5.0.2	wsdd	3fcdf90285fc191ce9894b2494338a5675d3f4fd
com.liferay.commerce	com.liferay.commerce.bom.service	5.0.3		2deb2fdc6ec9e4286c82247b3f4b6d30dff2daef
com.liferay.commerce	com.liferay.commerce.bom.service	5.0.3	wsdd	0e0208d1073c5cfd8401cdc46c9a2462a5348a26
com.mmnaseri.utils	tuples4j	1.0.0		88bec001dfcb3319810cbd4fc92e228076b299de
com.mmnaseri.utils	tuples4j	1.0.1		967eb187da5c6521f6eaccb433d1fff5cef89a5d
com.mmnaseri.utils	tuples4j	1.1.0		1b21d0d6b80bac7f8e9f685328ec3d5151efb224
com.mmnaseri.utils	tuples4j	1.1.1		d5bf7c60e6db3307980fe9d2dde128484bbe18ae
com.mmnaseri.utils	tuples4j	1.1.2		61aa2a32c629d8bc51b0a82e7e42b4fe7003e3cd
com.moriatsushi.koject	koject-test-mingwx86	1.3.0		N/A
com.moriatsushi.koject	koject-test-mingwx86	1.3.0-alpha01		N/A
com.moriatsushi.koject	koject-test-mingwx86	1.3.0-alpha02		N/A
com.moriatsushi.koject	koject-test-mingwx86	1.3.0-alpha03		N/A
com.moriatsushi.koject	koject-test-mingwx86	1.3.0-beta01		N/A
com.moriatsushi.koject	koject-test-mingwx86	1.3.0-beta02		N/A
com.namics.oss.spring.support.logging	spring-logging-support-starter	1.0.0		b19c8e9f759cf506eb3e96b42573818ecebb5ff9
com.namics.oss.spring.support.logging	spring-logging-support-starter	2.0.0		a69095dfe47693041ffa7581acedd32d4aad5349
com.openmoka.android	openmokalib	0.1.1-Beta		N/A
com.r4tings.recommender	r4tings-data	0.0.1		d109395f633981719f6bcc8ab7b88bde965b4ce5
com.samskivert	ikvm-maven-plugin	1.0		edfa7e7f8c0b82463c102049814f74d4f9d3ee26
com.samskivert	ikvm-maven-plugin	1.1		c769599ec21c5e1002148007bd1d752dbda0072f
com.samskivert	ikvm-maven-plugin	1.1.1		cf1bb4eed57c71a3673ed5c46242ce5a4751a87f
com.samskivert	ikvm-maven-plugin	1.1.2		a3d91057d29fcc1580807c7da83d454814a1a485
com.samskivert	ikvm-maven-plugin	1.1.3		e7fb1b4fe6cebef4403a0b16fd5e95a8968b526e
com.samskivert	ikvm-maven-plugin	1.1.4		02aecba7ac013b2c67a22f2e397c643bc9f3693f
com.samskivert	ikvm-maven-plugin	1.1.5		d4d66b6de50164329d8ff0d20ad5a1f298caacd5
com.soywiz	korge-ext-swf-js	0.14.0		7331e9dc54db1de0806fb679552ff06f4d73e56f
com.soywiz	korge-ext-swf-js	0.15.6		c271c6df4c00154f81f5919ce87883187a2f81b2
com.soywiz	korge-ext-swf-js	0.15.7		3a9815deb64edbb452e978c81fd55b9185dcf691
com.soywiz	korge-ext-swf-js	0.15.8		78e92ef93ed2157413b8cf474ab0f7d31537a874
com.soywiz	korge-ext-swf-js	0.16.0		15eb2829a587787b0d773391ffed6153d37b4124
com.soywiz	korge-ext-swf-js	0.16.1		e7cc09b1385de2b4df02abae372bf303a11e93ca
com.soywiz	korge-ext-swf-js	0.16.2		d411061904625ef926e5e7750b7b4d7c331d13ca
com.soywiz	korge-ext-swf-js	0.17.1		6eff4d4bad1d55543939bb49198f177ba90dfdd1
com.soywiz	korge-ext-swf-js	0.17.2		79d12a37002d49f1cf64a86a2775dc76d19fa546
com.soywiz	korge-ext-swf-js	0.18.0		3fd0f3ab8b892ac15ebaac0cb81e58262867e027
com.soywiz	korge-ext-swf-js	0.19.1		195cb3aa5ccb5092d1c758dabd162c508558f223
com.soywiz	korge-ext-swf-js	0.19.2		355db1c562750a19344380cce8c9613f85b7f76a
com.soywiz	korlibs-textreader-jvm	6.0.0-alpha2		aaebf19a74bcc354518229eab49ae5229aa6cd2f
com.tencent.bk.devops.ci.common	common-security	1.1.10-RELEASE		1a96fac02e1cc7b126cfea174a3732e067e868f2
com.tencent.bk.devops.ci.common	common-security	1.1.2-RELEASE		386f32c1755887753d6f3308ceefb58d091b0296
com.tencent.bk.devops.ci.common	common-security	1.13.0		af0bed8cb5a2a311ae82846d2ecb93862622266e
com.tencent.bk.devops.ci.common	common-security	1.13.0-rc.2		3306467ad9f4d77a439142b66053613a99850067
com.tencent.bk.devops.ci.common	common-security	1.14.0-rc.1		034df13a832bbf8a95966931a49ac51dd04eefc2
com.tencent.bk.devops.ci.common	common-security	1.2.0-rc.7-RELEASE		2ab4ece390d211df56cfd3b96ab1dd89a7e31096
com.tencent.bk.devops.ci.common	common-security	1.3.0-rc.15-RELEASE		990c3bae47a0fe21922836ab38753f5b00ea3bde
com.tencent.bk.devops.ci.common	common-security	1.3.0-rc.16-RELEASE		638c6837f6328b14ec99abbca0aada31e041f9bb
com.tencent.bk.devops.ci.common	common-security	1.3.0-rc.17-RELEASE		d6310008e15f431566575d0fd1704f4398a49de9
com.tencent.bk.devops.ci.common	common-security	1.3.0-rc.7-RELEASE		778ce9ef937162f41426b3fa712d4ba2f1527ad6
com.tencent.bk.devops.ci.common	common-security	1.3.1-RELEASE-RELEASE		049a5c0e188c7efa89efd8cea3e44684dcdc6bfb
com.tencent.bk.devops.ci.common	common-security	1.4.0-RELEASE		1f42414b5027b51fbd76094388bc5c4d3b154f13
com.tencent.bk.devops.ci.common	common-security	1.5.0-RC.2-RELEASE		ad3e888de67a62b67fc434e435cfd82daa194feb
com.tencent.bk.devops.ci.common	common-security	1.5.0-alpha.1-RELEASE		20004fd6689f43c112ecd46edc5aca9f94f3eda3
com.tencent.bk.devops.ci.common	common-security	1.5.0-alpha.3-RELEASE		64a87a4e6cf6cdcd6e1dbed3cf9fcd0dbba0b41b
com.tencent.bk.devops.ci.common	common-security	1.5.0-alpha.5-RELEASE		f0fe55bfffb521eab03b318de79b1c55515a2b00
com.tencent.bk.devops.ci.common	common-security	1.5.2-RELEASE		8e8c47aced6649013967cfa06704d30ceba70a82
com.tencent.bk.devops.ci.common	common-security	1.5.21-RELEASE		ce4947516db00908630e61ede9810187d69038c9
com.tencent.bk.devops.ci.common	common-security	1.5.31-RELEASE		615c002dd6033cda2fb9a88679b7c24fa00d4d22
com.tencent.bk.devops.ci.common	common-security	1.5.32-RELEASE		46a59e709edc899fe8b5455cafad435ab7d93b1d
com.tencent.bk.devops.ci.common	common-security	1.5.33-RELEASE		6a8faf8f1253ecb9ea630d721c5d520d8b44d642
com.tencent.bk.devops.ci.common	common-security	1.5.34-RELEASE		61ef2abff9c0063631334f71cf260c187b66f5a8
com.tencent.bk.devops.ci.common	common-security	1.5.37-RELEASE		d76ff0d7066ede825e006cde0576946f47bfc9ae
com.tencent.bk.devops.ci.common	common-security	1.5.7-RELEASE		fe99d63931da524ffb1c1dcf6a8aba0b421189e1
com.tencent.bk.devops.ci.common	common-security	1.5.8-RELEASE		7f0112a4c380eaa9f02f8e80c4b942cb9be896ae
com.tencent.bk.devops.ci.common	common-security	1.6.0-RC.11-RELEASE		aea4359c4c29dfcb76b38839fe0ac69880341652
com.tencent.bk.devops.ci.common	common-security	1.6.0-RC.9-RELEASE		10b3f45aaf9ad6ed4876d1a3813a2f26fd28ebd3
com.tencent.bk.devops.ci.common	common-security	1.7.23-RELEASE		49e689ecc95a74dfac0feeabbc7d54a7f58e8836
com.tencent.bk.devops.ci.common	common-security	1.7.24-RELEASE		4f58adb5faa3c49985af67cdcbe93ae3ba6079be
com.tencent.bk.devops.ci.common	common-security	1.7.26-RELEASE		19258c599df661bd7dab68786bbbdad23b5a7c78
com.tencent.bk.devops.ci.common	common-security	1.7.31-RELEASE		f485cb1a62025b9e4098c57837cf42bfc82f7046
com.tencent.bk.devops.ci.common	common-security	1.7.35-RELEASE		547de0212c341a814854ee6d0483275148d2969d
com.tencent.bk.devops.ci.common	common-security	1.7.36-RELEASE		d3ac834d8e68908a9ca65f6036852dfd28e234a5
com.tencent.bk.devops.ci.common	common-security	1.7.37-RELEASE		79822c7cd199895c5b4903e5be46801d1f003f61
com.tencent.bk.devops.ci.common	common-security	1.7.40-RELEASE		2d8ccc7274182947a68fac0876ea38d4d9a7f531
com.tencent.bk.devops.ci.common	common-security	1.7.43-RELEASE		896be70883bf8d9fede9b073a41eb8d4c0640fa5
com.tencent.bk.devops.ci.common	common-security	1.8.0-RC.2-RELEASE		bc1dffde72eacc99a4103c3f637505f347dfc5a5
com.tencent.bk.devops.ci.common	common-security	1.8.0-RC.3-RELEASE		d30b529701dae06da69796e4623ad04f5f7b7ff1
com.tencent.bk.devops.ci.common	common-security	1.8.0-RELEASE		6b40b2bad4d81461b49876a86f1d3c1e9db38417
com.tencent.bk.devops.ci.common	common-security	1.8.0-alpha.1-RELEASE		2e7cbaeb9cda8e1a5abdd5d901e14f287a516762
com.tencent.bk.devops.ci.common	common-security	1.8.0-alpha.26-RELEASE		f835fbe4fee6352b150fc747b4ac52d7b8a7e6b8
com.tencent.bk.devops.ci.common	common-security	1.8.1-RELEASE		324870b10fd34021cf6cfdb22af2c2347bf878dd
com.tencent.bk.devops.ci.common	common-security	1.9.1-RELEASE		51a588d04f4650d09e98adf04d9533303c71fcc3
com.tencent.bk.devops.ci.common	common-security	1.9.16-RC.1-RELEASE		4b9c227a4d293c889a9d4620a04a888e94f9a505
com.tencent.bk.devops.ci.common	common-security	1.9.2-RELEASE		76e2335213dbfc1ce9e9b913f999cb28e0514529
com.tencent.bk.devops.ci.common	common-security	1.9.7-RC.1-RELEASE		3db07bc961a99ebde01fd9939ced8582e61de2dc
com.tencent.bk.devops.ci.common	common-security	2.0.0-beta.31		2d7f24c8531ccd621663ea0ce03c0573fc0882bc
com.tencent.bk.devops.ci.common	common-security	2.0.0-beta.32		58fa6baa7e6e6954f1f1b4a6cc7fba52d16ba8d6
com.tencent.bk.devops.ci.common	common-security	2.1.0		ce2f933536c1a94978bd95526ed34681b1d3560f
com.tencent.bk.devops.ci.common	common-security	2.1.0-rc.2		e3dba51a19a7070923d1656987f6f05059af8ee2
com.tencent.bk.devops.ci.common	common-security	2.1.3		46883a67d632e08d728c441ffcb40a024eff593c
com.tencent.bk.devops.ci.common	common-security	3.0.0		97b234915274525328ae3860d13173873465696c
com.tencent.bk.devops.ci.common	common-security	3.0.0-rc.1		914b3c695a736950e41979f52f749bd3069e8469
com.tencent.bk.devops.ci.common	common-security	3.0.12		949b7af437eaebc9018dbc8d5750865086d7ba9e
com.tencent.bk.devops.ci.common	common-security	3.0.13		555a9a82e656c5d8ddaed69f6974c5d91beedb7a
com.tencent.bk.devops.ci.common	common-security	3.1.0		c7539c7e7187c73a349365289b7110e61991c9c7
com.tencent.bk.devops.ci.common	common-security	3.1.0-rc.3		71891a181e49e5330fc07e8d0edb68aa2892b6bc
com.tencent.bk.devops.ci.common	common-security	3.1.0-rc.4		e36c5189b7f065969e59608115beffdfa284b5d7
com.tencent.bk.devops.ci.common	common-security	3.1.0-rc.5		27a875380be3b55fa4cdae769cdf1eaa6ae81969
com.tencent.bk.devops.ci.common	common-security	3.1.0-rc.6		aadb42b27a4ab33a612bde989a561fd51907cc0c
com.tencent.bk.devops.ci.common	common-security	3.2.0		fdef2f7be8a375869b671752f4560a471ad26203
com.tencent.bk.devops.ci.common	common-security	3.2.0-rc.1		72fd418eedd219c6a92a1b534a1066340201eab2
com.tencent.bk.devops.ci.common	common-security	3.2.0-rc.2		3b3e142c55237e4888d59886757223ef0453d175
com.tencent.bk.devops.ci.common	common-security	3.2.0-rc.4		ebb3efa660aede30b6ff367e84a60ec42f287139
com.tencent.bk.devops.ci.common	common-security	4.0.0-rc.1		32bea91acc0dc51af4bcfdeef0e9d5399d5fab8b
com.twitter	parquet-hadoop-bundle	1.3.0		9a0cc9c128cc899b2d74458a158251017259d02a
com.twitter	parquet-hadoop-bundle	1.3.1		1209226ad417d6150ea22e0af290d2d803a67570
com.twitter	parquet-hadoop-bundle	1.3.2		50fdbef9ca4775d2d2311db79f3f4d873d6db3d8
com.twitter	parquet-hadoop-bundle	1.4.0		157563fe7532be800f77204d46c15cf02b5c64ec
com.twitter	parquet-hadoop-bundle	1.4.1		9b2101a0144dbc6fead53ef7d7268f477e25cef1
com.twitter	parquet-hadoop-bundle	1.4.2		970d15c684a899c1a0d75cfb5d77a35ffb8f54fd
com.twitter	parquet-hadoop-bundle	1.4.3		5f74878797d6ee5b14593e9e5b5302605a0b5107
com.twitter	parquet-hadoop-bundle	1.5.0		8aea778a4fd6e62dc7849b2984122a22465b7a78
com.twitter	parquet-hadoop-bundle	1.6.0		b5ac7d2781de212c84420962723093cd17cefd72
com.twitter	parquet-hadoop-bundle	1.6.0rc1		a7cc44a38e41fbb72af04df9c7651853b8aa83b1
com.twitter	parquet-hadoop-bundle	1.6.0rc2		e0e6acff2df2e70dcb689a5a3cee293f1dfaa8df
com.twitter	parquet-hadoop-bundle	1.6.0rc3		10aed469b3cc79e08bcdd047cb5d24e349c6b4a2
com.twitter	parquet-hadoop-bundle	1.6.0rc4		a3701a91166ac10fa8d8abe5c10bf0b30f3b9a0c
com.twitter	parquet-hadoop-bundle	1.6.0rc5		6af8b0eb776004129d4a2491c4b3baf10a8f0fd0
com.twitter	parquet-hadoop-bundle	1.6.0rc6		9fb60816233414692528f86dae2b71b86d21d5b6
com.twitter	parquet-hadoop-bundle	1.6.0rc7		760f1716433e21ece39a8b4e8bb484a8ea606cb0
com.yourmediashelf.fedora	fedora-cargo-plugin	0.1		444b08f2eeb4c0381b38b242e7ac12ca2cf1944f
com.yourmediashelf.fedora	fedora-cargo-plugin	0.2		c2806849b0791f7947f45640ca6f5a79bde52532
com.yourmediashelf.fedora	fedora-cargo-plugin	0.3		5f0974dbd7b3984f807779d1b029e7d9ca6fc97b
de.devland.esperandro	esperandro	0.10		5571aca6ad82e3ec600a79ba22286e02f4a156a7
de.devland.esperandro	esperandro	0.10	jar-with-dependencies	7f06fc88f879f5ae1f404e47545abafcbb0eda2b
de.devland.esperandro	esperandro	0.11		a39a60773e20a450a2edf4cb0b9f667488c1edcf
de.devland.esperandro	esperandro	0.11	jar-with-dependencies	cf6bf91523197fe0edc605620224a1326580e576
de.devland.esperandro	esperandro	0.12		1fd3799bb09bbbf472e85f83b815f18329e059b5
de.devland.esperandro	esperandro	0.12	jar-with-dependencies	47fc883390706e5fa62030ec028ea81021b34e2b
de.devland.esperandro	esperandro	0.13		a77e3343fc38dea37fed74b965872c5013eade9f
de.devland.esperandro	esperandro	0.13	jar-with-dependencies	394fc8be8a18ba79e9d00fec6c20e8d5b800afbf
de.devland.esperandro	esperandro	0.9		14d12aad85256268aebac2e3e816a8bf46dc3e2d
de.devland.esperandro	esperandro	0.9	jar-with-dependencies	3c9b56fe0e609e0365c2657b1f2fee0b48362cd5
de.devland.esperandro	esperandro	1.0		a1217d4d57c1d56c591c542ab1b881fd8955c671
de.devland.esperandro	esperandro	1.0	jar-with-dependencies	2d4348c1b4973daf6c44fcb44f6b5b5c8712815b
de.devland.esperandro	esperandro	1.1		2bf1639ecbc337fd2a9661fab44da337987bc9f6
de.devland.esperandro	esperandro	1.1	jar-with-dependencies	674e47803f2c370422f88358b4fc73379f9c3936
