ch.admin.bit.jeap.messaging.test.messagetype.jeap	jeap-initializer-simple-test-event	1.0.0		49fab2f8e71ebbeb1d3361d11cf0664bc55db340
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC4	resources	5f91e6ef60d00f033547b2b479915711156223ee
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC5		c038bedc9f26246da5456c390d10a5581aff5de6
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC5	resources	d9401ff6eeb16eb07106b9e64bf42b0c4dbc0866
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC6		a3cdae6563aa005d3960903d9ba08401a5456515
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC6	resources	aeef36bdb36e80d57fe0239f9f5183b916559f87
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC7		966532a0f4970bb59219343ab20014fc0eb6913a
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC7	resources	779c8328454e091ba89e2bb523fbfc57b01d3f6a
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC8		a98dc8d254c95081c1e7ddf1eac862404f626c41
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC8	resources	f2b304b03f15ad04d2db1d01ca3347a7cbbb2436
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC9		81f158ab1b299811657720856a87065d0b83b59c
org.apereo.cas	cas-server-support-surrogate-api	7.0.0-RC9	resources	9e20e611b4868ee3dc45deb6ba13569994996795
org.apereo.cas	cas-server-support-surrogate-api	7.0.1		dd26a5469c83209c64da4c5e24951ef00250d5c2
org.apereo.cas	cas-server-support-surrogate-api	7.0.1	resources	eb9dc47634c404a91add6a9e63f14ec28c974b9c
org.apereo.cas	cas-server-support-surrogate-api	7.0.10		fcbd4d162034c35c1a8ce7dee4dda29114bcd560
org.apereo.cas	cas-server-support-surrogate-api	7.0.10	resources	e6ab2ebb3c4a9e169954d8fad8e12b4199ba3319
org.apereo.cas	cas-server-support-surrogate-api	7.0.10.1		916ed7e5b1a630520d3764cec37e58ef0602f35e
org.apereo.cas	cas-server-support-surrogate-api	7.0.10.1	resources	6c6afe55376266043eccb7af75a786faaf30e13a
org.apereo.cas	cas-server-support-surrogate-api	7.0.2		903d8a42f794738571944721f57275baaede3c35
org.apereo.cas	cas-server-support-surrogate-api	7.0.2	resources	a0e1f4fab67d25491f5eb1ba56f5b9d3478c7a3c
org.apereo.cas	cas-server-support-surrogate-api	7.0.3		6c163603d0c9f031504ea2c5e2238af4d44b66a2
org.apereo.cas	cas-server-support-surrogate-api	7.0.3	resources	7445fca0c727ffd542e401846e54853a8d86b05f
org.apereo.cas	cas-server-support-surrogate-api	7.0.4		8b5cfc58274c36d982470948838d43daeebc244a
org.apereo.cas	cas-server-support-surrogate-api	7.0.4	resources	73c0c81dd1f333b911e38d1b485bca12a64410ac
org.apereo.cas	cas-server-support-surrogate-api	7.0.4.1		02aba597c19badaa0927cbb583ee6a626258ffc3
org.apereo.cas	cas-server-support-surrogate-api	7.0.4.1	resources	ab6fb52e2eee9925f640826501240e0619d6bdc6
org.apereo.cas	cas-server-support-surrogate-api	7.0.5		620cbe257c1c3c8b211d0af110d5decf8f78c358
org.apereo.cas	cas-server-support-surrogate-api	7.0.5	resources	b4e074971c41d02c813b8e1d66b157c40ddb4526
org.apereo.cas	cas-server-support-surrogate-api	7.0.5.1		13cb98e0c6d45aee3f8443441bd5267f46ad9479
org.apereo.cas	cas-server-support-surrogate-api	7.0.5.1	resources	774f8a9affb53d67bb5add46c61e10629b78b235
org.apereo.cas	cas-server-support-surrogate-api	7.0.6		9048293c09ed8a1eb75eceb7637a68fec99e1bcd
org.apereo.cas	cas-server-support-surrogate-api	7.0.6	resources	d3f5d67d5fc81c83e43ae298dd5ba368dfddde12
org.apereo.cas	cas-server-support-surrogate-api	7.0.7		3756299fc6bebab2711ce85c405195f65ed55704
org.apereo.cas	cas-server-support-surrogate-api	7.0.7	resources	c8908438e93543bbc2bc5f5074452e354c523c42
org.apereo.cas	cas-server-support-surrogate-api	7.0.8		e5784b31343cfc3462a18933e14bbf72fc229426
org.apereo.cas	cas-server-support-surrogate-api	7.0.8	resources	b5dbee5403a04982cfa7e6980d31e5f6bfefa02e
org.apereo.cas	cas-server-support-surrogate-api	7.0.9		b401154ccc0d2b2aaf7410d6faa62b37ba64ea60
org.apereo.cas	cas-server-support-surrogate-api	7.0.9	resources	6d970b15aa6a2306ef062f42712ba7766f411c88
org.apereo.cas	cas-server-support-surrogate-api	7.1.0		1ca217f6fa39712686bb8cc3cefdc733a38ff8da
org.apereo.cas	cas-server-support-surrogate-api	7.1.0	resources	f226d77da591b6b9306f34151cd9a06e0e0e8236
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC1		92812eeaf4a4599f6ef1113378686ea548a4b0cc
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC1	resources	6deac3cb753c636b1e056a82f2f6f7101d7eb7f4
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC2		d2619753c53ab06d07b24949b21e3bb35f3d055f
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC2	resources	d770eefa89606e4e46241b97d3d887bcf450e070
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC3		957c5b5fc32f9fb2c0ba837e86df81dd8dadc0f6
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC3	resources	8799c24db2e8472aa6c77e55414051804b6b1ce9
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC4		87523055e1abef8688c36c2885c3062c7af221fc
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC4	resources	e55d46575af6f90ad8570760f72df5294507016e
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC5		50a7de2d3fc5569b33ddb1ea9a4f505d49ab754d
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC5	resources	57f41e523e8c782d46328d3abf01715b092d90a6
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC6		91f51846a66c6ad752a92aef1b107dafb7bb8604
org.apereo.cas	cas-server-support-surrogate-api	7.1.0-RC6	resources	c1a2f18d6dd2bfa0e022c01d1323f30adda6fa7b
org.apereo.cas	cas-server-support-surrogate-api	7.1.1		eb46a11d45a5c2059796b65a82701f40fd8142b5
org.apereo.cas	cas-server-support-surrogate-api	7.1.1	resources	88d24687180d07eda901318e9e753e7ebbf6bf13
org.apereo.cas	cas-server-support-surrogate-api	7.1.2		e662fe6f47365730eb2560e327ce3bef5c381963
org.apereo.cas	cas-server-support-surrogate-api	7.1.2	resources	d2528b549c73470412bf2e2599ff8b961080a4e3
org.apereo.cas	cas-server-support-surrogate-api	7.1.3		627c158d9d9a8dfc9fdd23cc6b9d8fadb7e95734
org.apereo.cas	cas-server-support-surrogate-api	7.1.3	resources	d9df7b28af550c60a6aa8a494d97ae4355fde50d
org.apereo.cas	cas-server-support-surrogate-api	7.1.4		f42f55761bdc58f9b4a0bd95d4da0e691796dcfb
org.apereo.cas	cas-server-support-surrogate-api	7.1.4	resources	38fc1e7f95835330ee217fc403cc4b2e133de353
org.apereo.cas	cas-server-support-surrogate-api	7.1.5		d8a40ce6f534e5a976ad4b1b172e47c130cfddaa
org.apereo.cas	cas-server-support-surrogate-api	7.1.5	resources	4b48c9de5c11a5caa87797b7de442acf68a18abb
org.apereo.cas	cas-server-support-surrogate-api	7.1.6		842e4b4c88a7f82ecb53760e938d4cd69996cc7f
org.apereo.cas	cas-server-support-surrogate-api	7.1.6	resources	8b1b8760561309bb2d93d019e48dcb37148aee11
org.apereo.cas	cas-server-support-surrogate-api	7.2.0		52a6c3c0dddbb044520897fba70fcefbb670d036
org.apereo.cas	cas-server-support-surrogate-api	7.2.0	resources	fe36220a4c1e58c7e7efa4dc0f2347c793c12e74
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC1		4cffc86d06a063580ea6c34e607d2405bb4c32b9
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC1	resources	5a7d5a9c9586e968c5ca27953a50cd8f54597a0b
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC2		cb8eec21dd3340b30a3ba7624694ae48f1be9790
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC2	resources	5194bfd7ec80b6fbe9ef9783fdc91b3c8965eab0
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC3		c814b080f29f7975afc73676faf6fb2e818de712
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC3	resources	ee8253d074f9fa54435ba7e13b8ed4b0fbbb63f4
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC4		a0e85809d8fd687de6f56c1f594b73407c9f4594
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC4	resources	b2c72a6ba654499fff2240ac15cb843f7adab7d2
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC5		dc93ed212f65d86b5b74953518cdb6c58a3e79f4
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC5	resources	c5c6204a81b98d8af05a101955322f1d8c2b5403
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC6		9e198e25d81acbdf67040d119af68a4b88b047c1
org.apereo.cas	cas-server-support-surrogate-api	7.2.0-RC6	resources	8e571f3bf76f55f16968f2755f98c932f73304fe
org.apereo.cas	cas-server-support-surrogate-api	7.2.1		a29e99f5041156a04efcfefc204b29905e4b9bbe
org.apereo.cas	cas-server-support-surrogate-api	7.2.1	resources	c1cd6c8fcbdfd41a3c37820f84043483e65d8385
org.apereo.cas	cas-server-support-surrogate-api	7.2.2		3e800feaeae8c7ffe18ba9cc3ca974e762aee1e3
org.apereo.cas	cas-server-support-surrogate-api	7.3.0-RC1		1ca4478d6c1b10e098ad9929d21147ab2f110b99
org.apereo.cas	cas-server-support-surrogate-api	7.3.0-RC1	resources	5a39a0aeb13ab1e03536fcc390ca9ec9ffbc36ba
org.apereo.cas	cas-server-support-surrogate-api	v6.4.0-RC5		7b979c8f0cba60252a087017b5596c777f24f5d7
org.apereo.cas	cas-server-support-surrogate-api	v6.4.0-RC5	resources	3f53e1a12342d20304b1e578b60bdc8594dad1a6
org.apereo.cas	cas-server-support-surrogate-api	v6.4.0-RC6		e3a6314d57ab38f579aac1600d12a1ba4938e9cf
org.apereo.cas	cas-server-support-surrogate-api	v6.4.0-RC6	resources	a7c44f64cf9c670438362cbddce2ac2a0c8c4451
org.archifacts	archifacts-aggregator	0.0.1-alpha-1		N/A
org.archifacts	archifacts-aggregator	0.1.0		N/A
org.archifacts	archifacts-aggregator	0.2.0		N/A
org.archifacts	archifacts-aggregator	0.3.0		N/A
org.archifacts	archifacts-aggregator	0.4.0		N/A
org.archifacts	archifacts-aggregator	0.5.0		N/A
org.archifacts	archifacts-aggregator	v0.0.1.alpha10		N/A
org.camunda.bpm.extension.example	camunda-bpm-spring-boot-starter-example-cloud	1.2.0		7bb4a4366086897eae5e9b8872ced5d9a900d5a4
org.camunda.bpm.extension.example	camunda-bpm-spring-boot-starter-example-cloud	1.2.1		30a57e3da9caa9352f67a4928c184ee6db418863
org.camunda.bpm.extension.example	camunda-bpm-spring-boot-starter-example-cloud	1.3.0		a6c8b274b64f019e0c3e466ddf8b8427370c31c9
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.0.0		5d74a264815223fae4543e03b6f641e9a08ceb7b
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.1.0		6d33b0fe1f3df95db7ca3f964abd0b186717b8bd
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.2.0		28acc0e6c02a01f8f4f42dc721dcd34da0cf1842
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.3.0		327ec0705311b57bca0c3cb766b19cf62da4c205
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.3.1		79182bc27953e9eaa1c39d9946805937711591d8
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.3.2		e47ec8cdda0e8f86fa5d481561d1f80f75b3e5a2
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.4.0		d4e3d92a656464adb09836c6573c6a9e2742b9f4
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.5.0		0031412e37f19b0d1272196a2951c30d2eabc5ee
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.6.0		ed37c545345c9123b7ade4183591257b631d3571
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.7.0		b1d032453510cccf0bdf48eda828147e954666fd
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.8.0		5c3efbd698694e7918bbb0270a9d9c834915714a
org.camunda.community.process_test_coverage	camunda-process-test-coverage-junit5-platform-7	2.8.1		93a0ffaf01de39a6886ef8ecb0f409ea3c550849
org.finra.herd	herd-model-api-15	0.100.0		178daa409f26e235b797b3aaf714c502f26b8c73
org.finra.herd	herd-model-api-15	0.101.0		5e72037c3d9f3c6b9134415f195a50892c3cac58
org.finra.herd	herd-model-api-15	0.102.0		86628d3128b07549c9dd73e0bfd2f8ae451cb92a
org.finra.herd	herd-model-api-15	0.103.0		5bdeaf1e476f568428a46c9f25dcabdd5fc3ad6b
org.finra.herd	herd-model-api-15	0.104.0		26b89e4f4751599f3f629ecda94f0b0aa64d3e77
org.finra.herd	herd-model-api-15	0.106.0		e948145d622cb8324571744b342837e4ff06f7b2
org.finra.herd	herd-model-api-15	0.107.0		c58d53188cceac370450d32c8c0cd9e4ecebd82f
org.finra.herd	herd-model-api-15	0.108.0		9cdf3afbfec677ec03b3a82d57420231d827ab25
org.finra.herd	herd-model-api-15	0.109.0		41ddacf9b29c9b57156234c773d1cb15c79b29cf
org.finra.herd	herd-model-api-15	0.110.0		ed19ba0ac49b85cb1c7a2a0db8713f990164ae21
org.finra.herd	herd-model-api-15	0.111.0		4cda352b28d20af6540ea2f7133752fc7ab7c00c
org.finra.herd	herd-model-api-15	0.112.0		4ed9666d4798cf251c532ca885427c808bd8469a
org.finra.herd	herd-model-api-15	0.113.0		4ebdea2d03322b9a53ff3931efd28e1f82b32af0
org.finra.herd	herd-model-api-15	0.114.0		557917b594115f6fad5b38caa08622590cd3689b
org.finra.herd	herd-model-api-15	0.115.0		953b007d07404233f17590c00221747e011e7e1a
org.finra.herd	herd-model-api-15	0.116.0		07af3f05ea38c42652cbd36dd7c25e82e300610b
org.finra.herd	herd-model-api-15	0.117.0		44ec20133a669366c2d8b669c7098a7208f1325c
org.finra.herd	herd-model-api-15	0.118.0		05f0ad8375841fff1c6f77111bbe4ba6c707097c
org.finra.herd	herd-model-api-15	0.119.0		a3b58305de4e1aa0436fccc269838f76514f1193
org.finra.herd	herd-model-api-15	0.120.0		27e9e55ecc7695e6d2f8042ec6fee46f58f1c1e3
org.finra.herd	herd-model-api-15	0.122.0		84d381d26e0d511db82e28424f46753383b09903
org.finra.herd	herd-model-api-15	0.123.0		b5b34b517d74272635fcafbbc0e4b44375b3461d
org.finra.herd	herd-model-api-15	0.124.0		85be476fece30f43a62c6602e1ce4a7e324c8716
org.finra.herd	herd-model-api-15	0.125.0		53c27b57feb27681778e07abbe344eeae4ee6687
org.finra.herd	herd-model-api-15	0.130.0		8a1b966c5ff907fc7ecab7e0ec6fb15140a1c9a2
org.finra.herd	herd-model-api-15	0.131.0		591d98f434a1c1e735528751ef24963a8eff9aa4
org.finra.herd	herd-model-api-15	0.132.0		77b8ac65d065228c65866bc0c0305201ffb232f7
org.finra.herd	herd-model-api-15	0.133.0		38e0455459932ce17537f90dc2f5adbed649dbcf
org.finra.herd	herd-model-api-15	0.134.0		fa88438f8791ebcaa2595e5eaa4f486e90b48923
org.finra.herd	herd-model-api-15	0.135.0		ea49c8715f5d2b2f60f7a1fedab26eabb8f8241e
org.finra.herd	herd-model-api-15	0.136.0		aa173dc45feccef57f8194a4a1a39824dab252a5
org.finra.herd	herd-model-api-15	0.137.0		c2e5b460d57d92e7dc993ecf9a5ca966989ab1f2
org.finra.herd	herd-model-api-15	0.147.0		cc1547eac755471aaa479b7523d8ca3ae510ec70
org.finra.herd	herd-model-api-15	0.148.0		8beb253e221420b24c9fa2a5bec368ea42f26ce1
org.finra.herd	herd-model-api-15	0.149.0		add4c2b262d38d83d3dbf60dbc77c86f5d6d6b7e
org.finra.herd	herd-model-api-15	0.150.0		87a249a1b43f02b67be11d4f0e8ae1af04463ab1
org.finra.herd	herd-model-api-15	0.152.0		0823ea7cdbe441108e5105e30ae12a309f94b898
org.finra.herd	herd-model-api-15	0.154.0		bf7ad0645c7a5a15969d2a46fd2a275da729b92c
org.finra.herd	herd-model-api-15	0.155.0		e7d6b15313f58a273c9dc008d65205f3dedf0a62
org.finra.herd	herd-model-api-15	0.156.0		8415dc818c85afcb4b60e7dfa222cee1ac5b55bc
org.finra.herd	herd-model-api-15	0.157.0		a4d77db5d492dc3d7cadc04cc8b7e05ac82d5eb7
org.finra.herd	herd-model-api-15	0.158.0		f48a6f6b1911d7edb538a22559b62126a281d5e2
org.finra.herd	herd-model-api-15	0.159.0		eea061abe10874d155ca58c0a1707b51de4c12a4
org.finra.herd	herd-model-api-15	0.160.0		d431a485bb005da90d6ec9cc7cfbda2fd59e03bc
org.finra.herd	herd-model-api-15	0.20.0		9d52645acc6c5f570c73d8954c4030edcbfe0ed1
org.finra.herd	herd-model-api-15	0.21.0		1528a922111a824f6f9403ead84f08635e290a25
org.finra.herd	herd-model-api-15	0.22.0		4876d8e5550fa66477aac2c189cd960561158028
org.finra.herd	herd-model-api-15	0.23.0		ed01b68673e6fcc258badbe3ef03ef61e0b1987d
org.finra.herd	herd-model-api-15	0.24.0		59fcdbcab422cf0f87a02446af10e673fa4d98af
org.finra.herd	herd-model-api-15	0.25.0		e9cb587295e01c51de1659cd5f887e795f146341
org.finra.herd	herd-model-api-15	0.26.0		38ebefb14f62d3fecb4192384177be71429f7a36
org.finra.herd	herd-model-api-15	0.27.0		2777807b76976ee9f48bdf7e1ea91d97243e5bc7
org.finra.herd	herd-model-api-15	0.28.0		30cfbfc278c2f3ba9d2b447463d3226138424e36
org.finra.herd	herd-model-api-15	0.29.0		f9ebaa555d55746e1757b41414f2e3b0b1a88414
org.finra.herd	herd-model-api-15	0.30.0		0b8482ed8733d523ac2ca30054307df1f5b874d2
org.finra.herd	herd-model-api-15	0.31.0		952e9240a5101a321d5bdd833a8c20df81f31756
org.finra.herd	herd-model-api-15	0.32.0		0104a30cc5e18e79d7eff2e677e4fbfc4817163e
org.finra.herd	herd-model-api-15	0.33.0		24444fc31b3cee191dd891a7c7629cc1484af2ec
org.finra.herd	herd-model-api-15	0.34.0		9a098cbdac61ea91a4060b91db0a02db66dc7177
org.finra.herd	herd-model-api-15	0.36.0		ced8f8db603d925a405a90ccc62c74cee970362f
org.finra.herd	herd-model-api-15	0.37.0		c9466f947eac44cd5c0f478b4c9a052ef59c15ef
org.finra.herd	herd-model-api-15	0.38.0		a5abf8c141a1ed3ba7bfddc12e8ced3d733c9ecd
org.finra.herd	herd-model-api-15	0.44.0		a0af1d5491d59d94210d55719bfb49d4f08486cc
org.finra.herd	herd-model-api-15	0.45.0		dbb3efd01cfec9a592a76a1b34d8681a22860667
org.finra.herd	herd-model-api-15	0.47.0		ab5d6a8ee61b00ac25f5510b017ad9de878b058a
org.finra.herd	herd-model-api-15	0.48.0		696b11f574ae016c799e4f0e98d9ceeeee1bc9a6
org.finra.herd	herd-model-api-15	0.49.0		ef49a76f70769eaa84eb459a4ef1fedb976ee79e
org.finra.herd	herd-model-api-15	0.50.0		258379a79eca62cd2d45c7b109f50ce13d395042
org.finra.herd	herd-model-api-15	0.51.0		c040b3c0172ac9baea10421dd450ff294fc57d61
org.finra.herd	herd-model-api-15	0.52.0		fcea431ef82b4f490c448c98e59a1aab13d97e88
org.finra.herd	herd-model-api-15	0.53.0		97d59d90d05d1e823506540190e76e67b6522287
org.finra.herd	herd-model-api-15	0.54.0		c7650fbe9935f6656ef5e2ef21ab4620d738a76c
org.finra.herd	herd-model-api-15	0.55.0		b9e2056e55d847587c0e0f6c4b9bd1aed6f38c66
org.finra.herd	herd-model-api-15	0.56.0		39ed3b3e5c87f0b906977f6f949bc1c683e9d97c
org.finra.herd	herd-model-api-15	0.57.0		84138898ba539dcf3f37ce45592321ed273728e2
org.finra.herd	herd-model-api-15	0.58.0		4a5d03b1df94bef0a8a0b04d55e311af91e4a5e9
org.finra.herd	herd-model-api-15	0.59.0		bf81b4e0bcfd3f1bfd1e0234b6a2e4f567725bc2
org.finra.herd	herd-model-api-15	0.60.0		0f078cb582e4f168147247fbfafdf479251840ac
org.finra.herd	herd-model-api-15	0.61.0		b627ba6204700563b7a0cac1b3b8ea6e7f1afea1
org.finra.herd	herd-model-api-15	0.62.0		488e1e499fb6e7a6fea3c515af75494aaef31169
org.finra.herd	herd-model-api-15	0.63.0		8f4d7b7d53e0820bde0571bc1fb6da2f35cc8012
org.finra.herd	herd-model-api-15	0.64.0		29cfa1fa05926eb9f091b4c56de23debc666baea
org.finra.herd	herd-model-api-15	0.65.0		f846a34f064de15777fbe4e9bf0d0119df8f3088
org.finra.herd	herd-model-api-15	0.66.0		1e6d93aee554c753c02ecae833cd500b9feade1d
org.finra.herd	herd-model-api-15	0.67.0		fbadace48cf98f0ecbf00aa40b982d4ab66e0149
org.finra.herd	herd-model-api-15	0.68.0		5d218ea156483ee155199fe731f1e8b9a19a6010
org.finra.herd	herd-model-api-15	0.69.0		71a47d0e1605cd9ad3befd0ddacd736ecd223025
org.finra.herd	herd-model-api-15	0.70.0		54b7f68726496a8687e1493141575872a7272f55
org.finra.herd	herd-model-api-15	0.71.0		ce9749d878168aa68cdd93a9a932b9fe7782d15c
org.finra.herd	herd-model-api-15	0.72.0		d553ee629c9583c665069f24158349a631bccf06
org.finra.herd	herd-model-api-15	0.73.0		bed2eb1d774336712a92da140325ff4bf0ee6014
org.finra.herd	herd-model-api-15	0.74.0		6d18289713e85e1e0ba6ecad31a097b0ddd250ca
org.finra.herd	herd-model-api-15	0.75.0		f546e9f5e664b612786d099ea79ee68e868ec3fe
org.finra.herd	herd-model-api-15	0.77.0		fc294f95ac60aede993b331e29254eb750fbf9c5
org.finra.herd	herd-model-api-15	0.78.0		14bf2440872bc95b3b681fa73c2d0d2abae20fac
org.finra.herd	herd-model-api-15	0.79.0		71d4ffd0a4c3330da4f7c31f8ecfc78a50a0a330
org.finra.herd	herd-model-api-15	0.80.0		43c164c18228eac640231a561eea3c410edd85b3
org.finra.herd	herd-model-api-15	0.81.0		42d445cf1b47905ab9139a63bf9d707ecd8a004b
org.finra.herd	herd-model-api-15	0.82.0		cc162eb24e7a5d156f798f66b99a78a60b2c6374
org.finra.herd	herd-model-api-15	0.83.0		a57e6c1897c5633856cfbafef319608c8e925a99
org.finra.herd	herd-model-api-15	0.84.0		43248480c038e1d76ebf0107afeddadc41bd77c0
org.finra.herd	herd-model-api-15	0.85.0		3dfbf0a078e32e1903383a1a4e56002455b44028
org.finra.herd	herd-model-api-15	0.86.0		1b3ca6a7639d41c863f38b769c6934e976888cc7
org.finra.herd	herd-model-api-15	0.87.0		c0b815776971aa140ea5edae177e0847292a4eb0
org.finra.herd	herd-model-api-15	0.88.0		10ba8c3f158fcdc23d6b6b0f6b206fdd55de3d39
org.finra.herd	herd-model-api-15	0.89.0		aa93f50c96cf0b788856d01578e71f8eda59fff8
org.finra.herd	herd-model-api-15	0.90.0		00d27da12bd4573716ea1fc271aba25f4df689ab
org.finra.herd	herd-model-api-15	0.91.0		7ee0bcf6c49c652aeb9a41672d942f86239f8f0b
org.finra.herd	herd-model-api-15	0.92.0		88d08f8a9a375cc68b595396ab9937479331a1a7
org.finra.herd	herd-model-api-15	0.93.0		fb696908b39ccf1c6b00056de0a342e0a2765f22
org.finra.herd	herd-model-api-15	0.94.0		0c45f93bcd619e530e9de9080c206cd029b080ec
org.finra.herd	herd-model-api-15	0.96.0		1f439370cfafa79a4900c06a8c114b949f738236
org.finra.herd	herd-model-api-15	0.97.0		b11efeba92ffe9849b8f4ea16d1e5a7bbe8cd9d9
org.finra.herd	herd-model-api-15	0.98.0		dce134d240902be6bce10c5592f4e3bb04b2929d
org.finra.herd	herd-model-api-15	0.99.0		9b0b9a012bdec0f4f23b8b738ce567afbd0f67fd
org.fisco-bcos	tcnative	2.0.30		bd255e1a03a10d346898e44246d11d8863f53eb5
org.fisco-bcos	tcnative	2.0.30.0		972450a064afb2996293df7f063e239c06f54685
org.fisco-bcos	tcnative	2.0.34.0		d76b76c1fdadce1d9df9e1c7aa6a79bc24c7018d
org.fisco-bcos	tcnative	2.0.34.1		f199988900884d5816357f3cf4fe85254bbc1555
org.fisco-bcos	tcnative	2.0.34.1-hsm		23dbc7cddda2264db61c788da3df48a3c607319c
org.fisco-bcos	tcnative	2.0.46.0		cfae988db4c828fe5c5f6aa593043b9a4da33677
org.fisco-bcos	tcnative	2.0.51.0		986db290ef95c45f49083927a66c0e638e862a75
org.graalvm.visualvm.api	org-graalvm-visualvm-modules-tracer-dynamic	2.1.10		f56b7b6ab9948b60c679f56d302b4219df07ebc2
org.graalvm.visualvm.api	org-graalvm-visualvm-modules-tracer-dynamic	2.1.8		6bf1e957427f995395b3097b4c013aa5c405613c
org.graalvm.visualvm.api	org-graalvm-visualvm-modules-tracer-dynamic	2.1.9		2d24766c1e76ff0e0a45a380e4c75d850d9d6d28
org.gretty	gretty-core	3.0.5		7a90b4574555ccaca7586ada3dc053cb1dd89072
org.gretty	gretty-core	3.0.6		6afe050fec997e689f03628b8446c1234524ef9c
org.gretty	gretty-core	3.0.7		606e143fac81413c0336548c6977b408a2b9c84f
org.gretty	gretty-core	3.0.8		ccaee71a70dd28b7ad8597b269da25d0f47ac626
org.gretty	gretty-core	3.0.9		3e962a4f2aef5324245f1f9626de50985c43d8a2
org.gretty	gretty-core	3.1.0		c7df5d6b904e3268a9472dae189dbc517fc0ec2b
org.gretty	gretty-core	3.1.1		567f20c6a735fdebb9c8c57b88dca003db3524b3
org.gretty	gretty-core	3.1.2		56d9e7b471d57463d2bf91ed68967b4e7e9609a0
org.gretty	gretty-core	3.1.3		58dfa72bb680fde5820593e91a115919c0c315b6
org.gretty	gretty-core	3.1.4		385ee6ac83bc6c3acee677956d035a2dcec59ea6
org.gretty	gretty-core	3.1.5		dfe913270dd029c2ba423c5398b263b753fa1d84
org.gretty	gretty-core	4.0.0		04b89508844ff42542ff9c6be0391fa80e79e772
org.gretty	gretty-core	4.0.1		2651bafa2a5e78b03f94933496688a397e2a59a9
org.gretty	gretty-core	4.0.2		0497dece732e01500e7c286274121299df1dd4d4
org.gretty	gretty-core	4.0.3		3ed93dc48e183b671db511393fde5ae8287251f3
org.gretty	gretty-core	4.1.0		f06e2284df06ee34cbe8fa44afa271f18212d0c2
org.gretty	gretty-core	4.1.1		84c8f823d1a35fbd92300d28597dda79f0b547a7
org.gretty	gretty-core	4.1.2		8ef2b76cf42ef775b604f604762de289d11435ab
org.gretty	gretty-core	4.1.3		31f6e1c5b3c7dc4814602756e885dc77af792c68
org.gretty	gretty-core	4.1.4		6dcd0e9bfb4e9a3cd79e00452149662f3bee28cc
org.gretty	gretty-core	4.1.5		a6dbbe861c5ee87513abd8e19c707355f8ff8ad5
org.gretty	gretty-core	4.1.6		0e00eebbad4948406fc30ee35c4f8dbdb585b9aa
org.jboss.ws	jbossws-wildfly900-parent	5.0.1.Final		N/A
org.jboss.ws	jbossws-wildfly900-parent	5.1.0.Beta1		N/A
org.jboss.ws	jbossws-wildfly900-parent	5.1.0.Final		N/A
