br.com.ingenieux.launchify	launchify-maven-plugin	0.0.1		f597787f0e37f1f7959478cc32b05df5e6655f6f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-21-735562		e20fab2bc064c46e337076c56f953d4b8d57db29
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-22-af64c0		6b788f68b7b6a3cd0a2e4ff0ebc743af20d9e2d7
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-25-8b91f0		0c2124c49b9235ff416e4cf7a35ab2afa416765a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-26-ed8ea5		987a354fa87a10061ccb1d84aa71a75e076ba37f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-3-4faefb		5aa09c6b21af9fd27f878ca12542f87f2c40fe38
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-4-996b05		a868cf78144ef4eabac9c1f654b070978b650f69
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-6-2b62f2		161f912def23981bd2504b30753ec516c3694fa1
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-7-b70ea4		bfa01bb94d8a0f857a1582fe632d11c319b5648b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-8-52bb78		3792924b492f3b3f88d33e13a52bb7f2845e55b7
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.0-9-6eb1d8		3e12bf2cbe3872333745111983e795ddb3e8cf16
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1		8241938c7bee8df8abaefe6a816794800e7e9878
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-1-826dea		866d1dac782300a0cc495c1bbb94c820b8115ec4
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-10-bc71cd		38327d560050b8bdc42825894afcd673582abf51
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-11-de22b5		8019af16edd85a392e4c4d3dc3132bd47e1583e9
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-12-3e0431		c41af47c9208a25a9c9bc4d470259392c4f2c43a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-13-0de4e8		a3f4ff5a124aa5730797a2078c2cbfb94203a572
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-14-ef3708		ba0d27f8f37d0d8e77b020b8e634624da47393e8
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-15-6c7a42		831b6062ae9569d9dab9f5ed128dc71a4b9ca98e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-16-7c75ab		e09592fb2bb469d00bce41097b272a8af68a0bfe
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-18-4d0ecc		ca5390a440b0847c1b3d7a2d12b5ba3c5a73451b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-19-a6adf5		ddc413d08853bd9a9e3ecf45856fa9424a9dbb11
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-20-395a9b		29c1c1d2989355b2d7bc220435ff25356ca3f88a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-21-9354e9		f1128194fdb90a49746690769800d94798d4cb9b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-6-6f1cdf		6509273fc9e8c5cbc601e6e500ed4cc9faa741e0
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-7-99ec26		904a19257bbbf17a4fa9f1f9ce36a2ec75470d65
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-8-e6f6a9		287175aff7a2889d33c97fa3e8521917210aeeef
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-83-6a19be		910f528f965e0a71f53092bff7127a7e5694c918
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.1-9-f9a999		1ccb61b5bdb7746d7a83cdc13a0c6914f7fb8498
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2		b53a5c91ff82f4a860114f7f8cb62fe9df5acbca
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-1-d68585		9d399373c85d90cad5b9fc0194fb34473de2bc2f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-10-d7591b		98b66385ff55dbd15702e2035f7193121b7dc853
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-12-b21466		86f8a9968f52fa88573282a8e9041fc87603f48f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-13-5c81ee		df3343b59d9c67830413118a1a0659b12d3a7ce0
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-14-4e5fec		2701d573307fd3763f93b5b101df7c82264c8011
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-15-b2bdae		042e2e21d10156da60ebf3bdf5da3efded6add97
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-16-d996fe		c500334ecc31edba7b958b39c5f159c3e0c191c0
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-17-2b5c24		e8294820a9c98dd87b6b9af3790ea5afb3cc775b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-19-754f41		68e5c8edfb7adade7e9b882f57264b9a0bb63e26
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-2-5b90cc		d4e0ecbec03e672aff7fd61ec3c901ddbf1db1f8
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-20-51f879		3eefd80ff0384f83da99620098905ea9de372306
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-21-45cbd2		1d66d98460a9533bb3425d8cc7c2d239d447d92d
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-22-8d95c8		11c431243fa475077897acf70cdcd370b36840f8
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-27-449634		9f6b858a7e771a0b2189bfc064a93a87f2eaf784
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-28-b5296b		53d91909cea496e293b7786f9bbe8ae97cc1030c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-29-a89bf2		38b26c375891953743a530b3f9d4c19dd0971f5a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-3-c1ee26		737deb3907e34be8bba598baa814e5f565aa73f7
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-30-acf21e		85699c4c563d3b025bad2153e44d6049cf32d51f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-31-77a301		4998229dd7adef234aa5eb5e7f693126af4aa844
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-33-9c2eb8		5da8260d417dc83ea130ffdde838227ad0edafdc
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-34-260d19		1836bef23485adaff44e787f45356e30cbae486e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-4-32a3ef		986a8e76bea68036eda38b614b02e6ac06dbcc65
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-5-4f3942		2ce5d2d72213ed345c03a1652103a9e03dd57c59
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-6-c3af02		65ba36162595969fafb76bea2911475291bf467c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-7-662b5b		2a9a8e795815e0d9102cdaab888d7fe6c4e83036
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-8-1fea42		f14dc6cd149ce05e6e8d554dc7c5b3e0a257602e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.2-9-ea4f04		7a6783a33cd08625990b91fd8b284cce162aaad9
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3		28e6a6b7ff9b6683a9c15ff01add7ec54db8833d
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-1-6980db		e75f3d76ba55b83a05e56f392bbd74d6e0f2bfb3
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-10-f01025		a4f7c7aa366bfa06a56f716ba24c70a271df0b69
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-11-b82c6c		ff5daa37bf3e4fc49e0983cc63074cad85f9f234
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-12-8819a3		83be5323a63210baca90986b375edaefd5039852
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-13-4f4fab		b82375ed57b9660e2b3798637c1292bfb2b82a96
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-17-f29952		b560cf67dfa19fb845111288a3edab73d8cfd03f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-2-4c9e4b		7368e7a346a903998bb8930a0e983e0e35a70217
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-3-c6f932		7b6035ceb3852d178b9e2eb6ccf53767c60e96b9
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-4-60edf6		4ad9a764dd76176955e9e8f8115c08c39455afdf
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-5-5b18fe		0d28749e70093dfd4abe23b161be4509e6b4bfaf
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-7-4f127d		a77ed6e9a45136a91bf8725e851481af3677a43e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-8-2d0cd5		93c219f935ed7de09fa0e318942feccc24b52ce2
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.3-9-6906ff		f673bf24270109f6b613f0d849304309565a48d2
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.4		b38c03e048564c45f0014204bcb73603e836340c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.4-1-abdbd4		35d58a525f762ac93567c7248da93a4ecefb96ff
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.5		e7acdf10ada2741348390a119174a872f5209bdc
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.6		e706bbce02eea64bf2fcaf2cdd4fe0e48cec0717
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.6-1-3b88d5		1f289982c1502ad370d279ec98f6f6cb0f67606f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.6-2-913825		88cb45f2e0d8d4fe2b745010b9e0ea207643b33e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.6-3-17805a		8909ea0a7708c4b40082dc10c20ae63938eed14a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.6-4-512f49		bb0b615dfe3d9f1a10779c5d444a780f03dc6fba
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.7		96e7ad593c3d8a190c08e6b95ad983be3d6daf32
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.7-1-64a6e3		9d242e9319f455ee1e5cfea5d567f8b1d2f34c14
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.7-2-f6010f		2c9cb107cd63624fb5bb3ba96979d230f048191b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.7-5-94d364		0b9d8e7b89707d36bebe43b8d82d95fc0e9cf4ea
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.7-6-8f0b5b		a0423ffd2ffc39b593f5540a146c1fb7fa563943
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.8		d9e9f2e10cdb664ce40d5ac203f3405651409042
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.8-1-24e050		5c92c49243e75228657db5889287226e1a54bd39
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.8-2-1240d1		dc8cca49c828bc8b110bb06867238112eb61c918
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.9		2bb442f42701f4175c7b00b8f1cb2ce2e04e332c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.9-1-639dc1		2edfacfb1bbaac589d59dab852eeac6c4d1aa213
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.9-2-38fe77		6a8a71b0cec3343eafdd004635a85013bbcb6dcc
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.9-3-274d64		04a861630a34d59d7eaaccdf9a56a0d01fdaa4c7
com.lihaoyi	mill-contrib-buildinfo_2.12	0.5.9-6-484657		459ebc0afc05101f133e9b94b654ca18c43f9e5b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0		34d323568aa2aeb31ac17adf286f6155aa95db89
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-10-c69469		c8bc3165364a241b1952acd3d5b66c335a736087
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-11-ae8b3d		149633bddca18980c9de3526a7cc449af2a94c5c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-12-80eb7e		fd42cd3c5687082b8197ac6fa1342bca19740925
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-14-f4b655		c1a820120c89e54f5927e769aa4ca1f07d7019ca
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-15-ee0405		dec6f46b3a691b97a9a466e0ab1e9b546ff0f554
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-16-8c2c58		f554d662dd3004af3af3c368951bdd2f09abbcf7
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-17-81b84d		b1a99b8e09d70ee50356b95c11e6e375a977a066
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-18-c7873b		9f1c006a0b048193b8ed0a4dc64f37eea4945656
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-19-996f25		b02a3e259ca8c3f2628519093848f02d91f0fea8
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-2-4ae5c8		f13948e46955459e0bd6398c630b9384e9697faf
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-21-93fc8e		a4a56783420a90890b9efb11e9442cc1aaec68e7
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-24-312842		b85dc03fa0c29e0e172d1809f91d03b6014f4f1e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-25-713017		cbacb392fe306eaa7939f84036fa62fdeb337b84
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-26-3bb4b0		736613987dda432e5eef268d1e508260726672a5
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-27-c03984		5341c3d1953365cb95a06dca956955f44fbbac84
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-28-5b9f82		269f01cbc4ac39e1dd27be01ec57673ff1bf5a2d
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-29-88cef4		b54d5b82a3d9250574f633458b85b765cf0216a9
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-3-4f6cf0		f567d77026a307d9fc37551e9f6553a870a3f28e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-4-269a94		16ac0db600df4f3c27441bdb1f332237bdcaeeb4
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-5-d0b74f		b72c449cf46851e0f464d6a5cb4bed182616a206
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-6-acdbf4		70463201ba701ed72d9c65cd7846b6fce466faeb
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-8-98fc5a		ad7f98471141dbd7b950ac3d2b93eb9fb2a79f5a
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.0-9-9962e5		df3d126866b45212ebc8b13ae83c91afa6601ef4
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1		a1c00c2777e432c353f81c229f9f878235a317f1
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-10-c0481b		497ccc2b8ce74a5eacaded90def4be69938ace93
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-11-3e553b		797ffe03bc5a68f2e9ce8647815b8e3fcceb4099
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-12-0a8764		10d1a8592282aa3dfe298f28969ebcd1296d3216
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-120-8d6b23		3beee11094b4c67634efe1b4922ea7d718bc7d6b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-121-3f10a4		d608ee09c539bb95b4d134a897ddf18b488bfbd8
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-13-09451a		7db90f371f02fa2078b37003946cb2eb07562986
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-14-0817cb		163bc6bdeaa014d2a15e75da90341b2d31eb3dd6
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-15-6c5104		9763c0b5a0eb6f2f155343847d899c66c069866b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-16-c93ea4		a2c5c60953eab8455570ef73593f10c094042747
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-17-dae71f		168c3cc415e430deb4184ce1c4513bbbe4259bba
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-18-caddfa		c1d2054bfeb2616ef738bc06f68d7c7e31ac6b3e
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-2-421ba1		c2dd26bfc5f331641b3e999a841f682608ae33cb
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-21-6c2260		c8743dbf651faf7af70f247f02375412929231d9
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-22-c8ee26		e2a71cc80a40ab2134655c227ece3904e019884f
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-23-2287e0		ecd072b6f3d514351c7cb00e9a9033eaf894fab2
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-25-360107		a0ff188f9fde1a40644b2cd747d1bee9e18a2e08
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-3-7c8264		502eb65b93e44a0dde508d93acdf2531963328ba
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-30-cd437c		d3ee7561360e9ad54bedb9030b3168de7b92ab91
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-6-20c197		439db620252670c9ba9fb21474f498be2f5141ca
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-7-750053		b47b1df99bf07f3668102ce002c4623437e4eb7b
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-8-49d8ad		866bed8c0c040734aadb16b71a744ea5e3443954
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.1-9-8a39c4		9b0460c4a0d7bc4b8a1236101436e4ba0c89fdd8
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.2		402775fc7f326eade1006c3b0a48b946874a4511
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.2-3-3206d5		cdb14b22bd14d122b9aad63b253ed6da2f561e72
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.2-5-387140		53469064eaacea0caf3fcfbda37e4d8b640ce065
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.2-7-66ea4a		dc53ecec58f40f8760d32325c52a25e2871c0d2c
com.lihaoyi	mill-contrib-buildinfo_2.12	0.6.3		b83d0aaf9b44a25d32ff3747514490ad19fe41af
com.lihaoyi	mill-contrib-buildinfo_2.12	2780582bcfd73c8888a7bfa198351e413b684459-0-278058		074c75b85af9d46df4f2ac3357f9b2c203325268
com.lihaoyi	mill-contrib-buildinfo_2.12	289f9e3aa3f5014a5c64319da8e6ab993947ade2-0-289f9e		d5d477567e5d79c9853c1d41e9140a777d8adeee
com.lihaoyi	mill-contrib-buildinfo_2.12	30aef7442ebdfba721edfd63495f167c466bc21d-0-30aef7		0f1ac73d00504d7466b0bdccf238aca811853a06
com.lihaoyi	mill-contrib-buildinfo_2.12	42fcbe7b2d5e51b1e7a351bdd91ce96c87fdfbb2-0-42fcbe		ded7ed06af9604cde7b9ac587cf1830fc2efea22
com.lihaoyi	mill-contrib-buildinfo_2.12	ce520f9a262e0f76dab432d1ff655b8e747d711a-0-ce520f		825a3b640c11ac81d8dbfc2dfe83d7cdcf877ba0
com.lihaoyi	mill-contrib-buildinfo_2.12	ef0537c9b70100d3b2e94c6b1b1e07bc1e08edb2-0-ef0537		be5e3c217244eae6e4585339db2106e46df0e45c
com.lihaoyi	mill-contrib-buildinfo_2.12	ff07ba9e001f650a0023a33bdad116a0a17f5c13-0-ff07ba		16b8d3b83097b009a13fcfa901902cf7296a9029
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.10.0		f15de38e94b6ae334ca37b2547bc6994210b189a
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.11.0		542a36108c6af6ba37517a61ddd232d409835b9a
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.11.1		439b44fbb7a88ac68c77208a2ea78bfa203c740f
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.12.0		4a613d12cfdaaca89c56d270b2ceb023979825f8
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.13.0		acc3dd63c42c409e41dcef4e35da3c2eb12594ed
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.13.1		004bc1531847ead951fe4a801e691550c6892d48
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.14.0		21ab9657f318d79aa7f1cfef899b8128b18a97bb
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.14.1		983fd036a2e465cbb89ab47d01a6f3d74373849b
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.15.0		63b5aba50410cef798f092560e4bf02c619e7cdc
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.16.0		48b7ed025a2cb3e73a05a9bff561d7dd9e032817
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.17.0		f269ee7cfb2ab84c1c05ebefab1b2d6dd1118d4f
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.18.0		3fbc036fcceb0533bb5ed9bcd7aa0c2078902dde
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.19.0		28182801cd225b2ca0e996d9616bd3492ac51d44
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.19.1		666e2ddf1a39eb8c4087338df5f605110bfd6385
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.20.0		8e3c04d8cb810ffe00b5b6830349f433a17f8410
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.21.0		a9cb950d5b08d864eec5abe2b069d8af2f654457
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.22.0		64291ff4d165b5369e917c4e82ab481b80bfa0bd
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.23.0		ffbeeccca13e4b1319edf0bb6dd7bcf6b020d991
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.24.0		27b7892ee3143deaca6c8cb0fb994ee8dee80e3a
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.25.0		0f88692c84406f56858f0c4c2653ec7d1b5341e6
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.27.0		73fe1aafb21ed5774ecd26f62dec8a68c90826b2
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.28.0		178babe44ef9c42ec09207143bb4adec929a1293
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.29.0		f79a904007f4ca848e1428a550223cc34ba37602
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.30.0		a5ba4ad66add9bdef36495f19aae5bf8b65b1ce9
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.31.0		0950efc7b124551c244a2fef46df8e5d4226f2a7
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.32.0		6684bcf7d7ad025c51834564047619ef7c90223e
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.33.0		910552cd2c5d31639be14c30832818663ee4212e
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.34.0		5dca2d49cc99183e7b6c8e87daad4426aa3d07c4
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.35.0		496fba872e6904738f3e6c64f40b090b0381f917
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.36.0		c8566d409da550282b1cad628425b999ef63633e
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.36.1		98279540e5b5e9f0aef8ffe6cc30cf83308588bb
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.37.0		4b9b2f3be2fe5b12f94de557688c5bffb9bd0ad7
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.38.0		69f12f26cf99683b0cb50424f467cfec98c9a190
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.39.0		0dd8cff9bcc7a91e8713e609d0c83c0ddb2f2cad
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.40.0		bb7126aedf09be1be9d4c4ea90a610428162f879
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.41.0		68e9f9fb764a01529e657af4b6fcffd52985586b
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.41.1		3412dcab8c0b1496efc94f1fcefe6abeb098e608
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.42.0		6404a4d7abfe66b41c2fc5a09bf7cf8e7768d7a2
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.43.0		286072a34ace4411f771952701814877a267f599
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.44.0		a2f7011cf83f3c86ca35a2cee932383be03bcaea
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.45.0		f6cb4d0b0c5e22ab57f2ab1b9d4797e978f69ec7
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.46.0		8b27484d8053a928a47fbac77a6bf79912b4b414
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.47.0		7422618a7758f61fd93e9be60c08f6a8148f426a
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.48.0		b2f50ea8e828968f62e6f6b908d4ac8f493f5520
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.49.0		ce9b3ac53c679b7594a412ce7252c834292a8799
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.49.1		4f1a8194d90b3f0cb5f2cad6e30d3cff0bdb037d
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.50.0		fc9a8dc7ae220c3e2f8a86a6782cbe1ee24226a9
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.51.0		e91c10ce11900597a0ff9c92f0fb7d4574d1950f
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.51.1		8ee790104da50b557cc176d9e4dabf667155f435
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.51.2		7baac4cf6b9b52f551a249fe27f07619ed020b0e
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.51.3		516a5ef26e311e0f57868ea1406e28844757667e
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.52.0		9901ac69f3f952bd7c088f4e982bac3a4cde1206
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.53.0		655c99ce5f7ba09c81896b2684f539d80b23c030
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.54.0		b147c995aad9d81f11ed9c39d050ce64f81f994f
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.54.1		a2237fffe7c11e3a6f6a4b372e123bb01e1815c3
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.55.0		185846ec5d2f1b1cb3d36c168b8b95ea2a587ff7
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.56.0		efe3d794ac599135927d70dda68f711087507d10
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.57.0		638a1e986b28df80cd0867fda2cc3c9d4852d740
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.57.1		ee173027fcbb2dcd003c4fdfa1c567da13edcd64
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.58.0		47c105c54fb40508abe6767ae3bd4b4631754632
com.oracle.oci.sdk	oci-java-sdk-datalabelingservice	2.59.0		e61067350a571ceba5b519376517913869404f59
