br.com.anteros	java-parent	1.2.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.2.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.2.1.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.3.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.3.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.4.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.4.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.5.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.5.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.5.1.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.5.4.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	2.5.5.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	20.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	20.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	20.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	20.0.3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	20.0.5		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	21.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	21.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	21.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	21.1.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	21.1.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	21.1.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	22.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	22.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	22.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	22.0.3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	22.0.4		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	22.0.5		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	23.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	23.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	23.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	23.0.3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	23.0.4		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	23.0.5		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	23.0.6		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	23.0.7		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	24.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	24.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	24.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	24.0.3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	24.0.4		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	24.0.5		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	25.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	25.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	25.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	25.0.3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	25.0.4		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	25.0.5		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	25.0.6		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	26.1.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	26.1.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	26.1.3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	26.1.4		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	26.1.5		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	26.2.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	26.2.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	26.2.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.0.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.0.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.1.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.1.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.2.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.2.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.2.1.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.3.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.3.0.CR2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.3.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.4.0.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.4.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.4.1.CR1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.4.1.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.4.2.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	3.4.3.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.0.0.Beta1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.0.0.Beta2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.0.0.Beta3		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.0.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.1.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.2.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.2.1.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.3.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.4.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.5.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.6.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.7.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.8.0.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.8.1.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.8.2.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	4.8.3.Final		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	5.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	6.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	6.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	7.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	7.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	8.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	8.0.1		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	8.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	9.0.0		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	9.0.2		N/A
org.keycloak	keycloak-saml-wildfly-adapter-dist-pom	9.0.3		N/A
org.kie	kogito-addons-quarkus-data-index-inmemory	10.0.0		7a79c6289cadb9870d79176ee8fd750c49df0a54
org.kiwiproject	dropwizard-curator	0.10.0		999a13dba205aa8be3958334d22ed6bc9b5a9ed8
org.kiwiproject	dropwizard-curator	0.11.0		1574538aee8677ee582800d0e5762f5f67f6ab87
org.kiwiproject	dropwizard-curator	0.12.0		c9d584e68fde3f17299246a6b9152b988cef2e27
org.kiwiproject	dropwizard-curator	0.13.0		0a44ac7da3aedf98796f9ad219099cff1bdc2aa3
org.kiwiproject	dropwizard-curator	0.14.0		11b8bb4924d64cf73dde3e7a428184bc8ecc7874
org.kiwiproject	dropwizard-curator	0.15.0		934cabf10505e9164d8cfd29c61be87d5de03486
org.kiwiproject	dropwizard-curator	0.16.0		7ce165c57eddbc39648a77064c97f06c8a01b0c4
org.kiwiproject	dropwizard-curator	0.17.0		292e67ef526396cffc3fc09bf5f311d51fe9a96f
org.kiwiproject	dropwizard-curator	0.18.0		6f68776629c25a0c099c73c7dbb723217515402b
org.kiwiproject	dropwizard-curator	0.19.0		89824bfb7c0c3920c7e4ae4d29c61c4c026d3dd8
org.kiwiproject	dropwizard-curator	0.20.0		10876fafdfc6ca3e1e0203f147ce2c01a7d4dd17
org.kiwiproject	dropwizard-curator	0.21.0		3363abeb9f4ec71cc39cbe47a69720bdc4d3be7c
org.kiwiproject	dropwizard-curator	0.22.0		271e535b581c647613fae3ee3f8042deacf85a24
org.kiwiproject	dropwizard-curator	0.9.0		e87b773e8b5ffcee87ecfbc86f66c370d913d846
org.kiwiproject	dropwizard-curator	1.0.0		4583adc807c20a63d7a9ddbb96c0840f89591354
org.kiwiproject	dropwizard-curator	1.1.0		e0551e8ecc38351ff53c529a9f141caf22521c28
org.kiwiproject	dropwizard-curator	1.1.1		86abecd874c0d44e45dad56f53372409abc1c11b
org.kiwiproject	dropwizard-curator	1.1.10		9edbb39d9b07d5231dc61dbbebf54fb2dd7e66ff
org.kiwiproject	dropwizard-curator	1.1.11		624ae7a14111e5ce5d3680a3117d34224f4d4b84
org.kiwiproject	dropwizard-curator	1.1.12		e744a278470a56e02bb4c6a9b73aec62ae8b2978
org.kiwiproject	dropwizard-curator	1.1.13		bd6241e2617fd086bf8e19d95371a5df57fe612e
org.kiwiproject	dropwizard-curator	1.1.2		f4c28883c1f7024d2128e3f4d657f09a8622519c
org.kiwiproject	dropwizard-curator	1.1.3		dbba9b37cb5820834f4b223abc19041ca9db76ca
org.kiwiproject	dropwizard-curator	1.1.4		6b098c9b959b0257bd2d6faaa825ad11f7f65a17
org.kiwiproject	dropwizard-curator	1.1.5		bae536ecda296b799c4475a6a51c47da909a3e99
org.kiwiproject	dropwizard-curator	1.1.6		859cced3c750769fe6390e752a4fa88c0015d750
org.kiwiproject	dropwizard-curator	1.1.7		a6a57c2329050d5c257eb5e7c7d2c2a82dfc81e4
org.kiwiproject	dropwizard-curator	1.1.8		0411b46da927fbcb75cd705fd797273e17097c8b
org.kiwiproject	dropwizard-curator	1.1.9		04905993ee359289ccaa97d9bacd5b54595316b7
org.kiwiproject	dropwizard-curator	2.0.0		667f6916d6f1da016165344c04807810a91d92ea
org.kiwiproject	dropwizard-curator	2.1.0		09e8af396543981ee3256e30c887294a5db9405c
org.kiwiproject	dropwizard-curator	2.1.1		46a9fd89f2478ab398c1718b069476570c1a3d7a
org.kiwiproject	dropwizard-curator	2.1.2		6707777e5c88abba69a14ff71682b628ec12fd5a
org.kiwiproject	dropwizard-curator	2.1.3		558bcc74b483e2c138519e94e32a22ac012e6a36
org.kiwiproject	dropwizard-curator	2.1.4		4832cbff759da5819db984659ee34ef85eaea8fb
org.kiwiproject	dropwizard-curator	2.1.5		65b86b200c450861b2a9cbc407d58581592e59e0
org.kiwiproject	dropwizard-curator	2.1.6		88a9a0352d0e1819cb664604761b20fa8cdeccd5
org.kiwiproject	dropwizard-curator	2.1.7		a66ff84608c00f7a97aa0e9ca59e5c3f0cd3c164
org.kiwiproject	dropwizard-curator	2.1.8		701ab21400c4998bcb68f0aeafd94c7992340bc5
org.kiwiproject	dropwizard-curator	2.1.9		c4d8fc1680c5bb27d5705c9af951ebde84db2025
org.mattrick	enbeet	1.0.2		8929da202cc3ee9ed3b690674d794142fff1ad63
org.mnode.ical4j	ical4j-zoneinfo-outlook	1.0.3		122c7a08514d98d357b89534ef0f70846b09ba6c
org.mnode.ical4j	ical4j-zoneinfo-outlook	1.0.4		457f0907aa8635a18369a9a912c77658956c30a9
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.0-beta2		08d61f6cdfbb9c86ce9390d6efb98a9daa5a4c1e
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.0.0		e93ed3072512945a0d19758e20b65f75d65ddfad
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.0.3		3b7585ba700cd70f666c9d7a35f3aea96826a139
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.0.4		e80a8932f5f191754ffdbd853f9d22e3b5a0ebe6
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.1.0		e55292b7017f94acc5beee84f68bd68637d24a46
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.1.2		26ab3592797d676ac7b80bee4393efdb1984b581
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.1.3		a2701027f11c0569178bceb66f63bc88ff09c74d
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.1.4		f3d58ea5ce16dff4a18e04d2dd414a01a2922a35
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.1.5		21d3fa1fcc9b22d8edf6ea5a05abbf8a421a91b5
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.1.6		47dc800d291adde2639ccb33faf4bbebe890bed0
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.1.7		29df76c708b306bd4c97dc1411de5f290bae6877
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.1.8		16f07f1268fd8bd441cb4e5c53c56f4ebe5c38bf
org.mnode.ical4j	ical4j-zoneinfo-outlook	2.1.9		4264f1a6a3b4a02f01852c694f2aa61f1c0c1925
org.mvnpm	xmlhttprequest	1.3.0		48d00132b4d1582e49c363407c3e7e675513e9d3
org.mvnpm	xmlhttprequest	1.8.0		82961178f48e9974faa84daf5d18fe3a2f0a4317
org.mvnpm.at.types	d3-drag	1.2.6		daeeeca66bf3adf13ef47f84470d42b7e2af0c4c
org.mvnpm.at.types	d3-drag	1.2.8		d9bc15bf485dc618cdb2d9d2131d01fe9f71cb47
org.mvnpm.at.types	d3-drag	3.0.7		0f5aa4f33853420fef6183d06dbc083f983a743c
org.nibor.autolink	autolink	0.1.0		6b913df84bc63dc1ca14ed0768f065c88a276983
org.nibor.autolink	autolink	0.10.0		6579ea7079be461e5ffa99f33222a632711cc671
org.nibor.autolink	autolink	0.10.1		29039d55a1f9f4b0877e4cb49bbb15ba5d7aa6f4
org.nibor.autolink	autolink	0.10.2		69f06a6dfdfbcd4bd3b34f9c1133912cba5b6396
org.nibor.autolink	autolink	0.11.0		32abc7854d5801d19ff16be92362fa4c511d9a70
org.nibor.autolink	autolink	0.2.0		bb7a28e35d89e6ff92f5e896beae2b5fb0719ea6
org.nibor.autolink	autolink	0.3.0		3a7a9e212747b2080b58a2acea32603bcde6a1fd
org.nibor.autolink	autolink	0.4.0		764f7b0147a0675d971a34282dce9ec76b8307c9
org.nibor.autolink	autolink	0.5.0		dab74ea929a5fb4c99189af18c9528faf8d5340b
org.nibor.autolink	autolink	0.6.0		3986d016a14e8c81afeec752f19af29b20e8367b
org.nibor.autolink	autolink	0.7.0		649f9f13422cf50c926febe6035662ae25dc89b2
org.nibor.autolink	autolink	0.8.0		9e848ef7e71d2744f0da2ef2d712ad37925f00b6
org.nibor.autolink	autolink	0.9.0		1bef2ee57253cf8b30c7123e054683f4cdf55647
org.opencms	opencms-setup	10.0.0		fd4fdc602d69940eb7511da97484be4f5dbc7c51
org.opencms	opencms-setup	10.0.1		ca9777dc6c5507e9a5e6e73b8349330176391503
org.opencms	opencms-setup	10.5.0		f1c3c6c6016cfe47b649bf0fd1a4e1209b1613e9
org.opencms	opencms-setup	10.5.1		42632d0699cb35dadb09bdcbeeae1a7c14b619bb
org.opencms	opencms-setup	10.5.2		f01b5a29ac4bd6f633a536ec91e880980fb09f24
org.opencms	opencms-setup	10.5.3		d8b1c3006d10207e779422cbfdc595c32174cc4e
org.opencms	opencms-setup	10.5.4		86096a373479346422f8688a8e16fd34a6d20c2d
org.opencms	opencms-setup	11.0.0		1d2117c0326db2b8d980138623af71067c86403f
org.opencms	opencms-setup	11.0.1		5622a69908786576c643cb5110cdeafaf68f8928
org.opencms	opencms-setup	11.0.2		d47966731c95e5eef2d7463151bfdfa1383a1d34
org.opencms	opencms-setup	12.0		42ec9cea407afd6867b1da344652d21e334ce09e
org.opencms	opencms-setup	13.0		e9ff21879e49545afff6c7c35400550e278f0ea2
org.opencms	opencms-setup	14.0		ca06327fe4d8cd4a5aa16f14f524219a94578f8a
org.opencms	opencms-setup	15.0		0710838dc5bf100caefcd19b95f3ff9b0cd15241
org.opencms	opencms-setup	16.0		186c053252c5a2f7facdcf27f422a703dba24e1c
org.opencms	opencms-setup	17.0		ef51e78f5361bad3ac23fb0f2d45657df4202435
org.opencms	opencms-setup	18.0		f4985cb989d4c046249ffb160b84f487d9abe752
org.opencms	opencms-setup	19.0		9d39c9e3c87cb656599d43fe98860f7b84ed5f15
org.opencms	opencms-setup	8.0.1		fe1c0fe8d583dc377bf90c768446982636509cee
org.opencms	opencms-setup	8.0.2		d4f448d68ddc7357d1186b622b17eb4389864265
org.opencms	opencms-setup	8.0.3		d5643b3151564a80be77a41f61964a5d3a6f96ef
org.opencms	opencms-setup	8.0.3-rev		788cb72211b14a9cdabe3f01f3fe80f0a657c8c2
org.opencms	opencms-setup	8.0.3.1		c6b8337393939d4d257326737c3b5239fa990930
org.opencms	opencms-setup	8.0.4		3b99648ca6c8e59bc04f56313178d3e3a461dd6f
org.opencms	opencms-setup	8.5.0		1ea10fe529eb818db2bbd138317995f17ed7285a
org.opencms	opencms-setup	8.5.1		dca9a409474f8b52dc5a48fa055769dcdf55b508
org.opencms	opencms-setup	8.5.2		d932bb32fda8b28c2cc8a25fbd32c8896c7b59dc
org.opencms	opencms-setup	9.0.0		48900dd1eb6cc836e9e0b68f19232ad0a340b7a1
org.opencms	opencms-setup	9.0.1		837b0cc58bc2e81f4545aeecea9bae293714760d
org.opencms	opencms-setup	9.5.0		b508c875519d0fe0e7a66970e63eb70e54328738
org.opencms	opencms-setup	9.5.1		ba14ef5dfad75552452a1fff332dc0abfaa7c973
org.opencms	opencms-setup	9.5.2		3a042831ba41db77d245bf89380219c28cc389d4
org.opencms	opencms-setup	9.5.3		c6e9c1df7f3c6836891eb9a41928067b5c866cc4
org.roboquant	roboquant-ml	2.1.0		27e5fda5052448d5b38f3d3caab960d899fa9b37
org.roboquant	roboquant-ml	2.2.0		82f3acd5d8563f28ef6ed5bd2501eeaf260544db
org.scala-js	scalajs-junit-test-runtime_2.13.0-M1	0.6.16		e3c05c1ac7a34c1c3ebbd4b0c072b8c9afd7affb
org.scala-js	scalajs-junit-test-runtime_2.13.0-M1	0.6.17		b2cb40b8c06f366ff089b75dce8cc8f575b19787
org.scala-js	scalajs-junit-test-runtime_2.13.0-M1	0.6.18		7144424a05c4386ab7763ff38d93676393e5e469
org.scala-js	scalajs-junit-test-runtime_2.13.0-M1	0.6.19		eb9508ee7352cb226d992504cba1a022de818985
org.scala-js	scalajs-junit-test-runtime_2.13.0-M1	1.0.0-M1		95fb89c055ad2acef93a85b1ee8aa7304f4d0241
org.scalameta	mtags_3.1.3-RC3	0.11.5		2d7840c82ecc16d1aec8a7a57595d8f8cfd9865b
org.scalameta	mtags_3.1.3-RC3	0.11.6		201ebaeea087b608899187221791d82ac8fb9e4d
org.scalatest	scalatest-wordspec_2.10	3.0.0-SNAP13		cb366d1a30d2815245292993da668620e908ab49
org.scalatest	scalatest-wordspec_2.10	3.1.0-M1		18c0409caf6acac97a1052114d98f8a5b94e1f8e
org.scalatest	scalatest-wordspec_2.10	3.1.0-M2		1d82a35dc7af449af56a78a1f0288fd59e234439
org.scalatest	scalatest-wordspec_2.10	3.2.0		81caa1433cb10d9aa610ccee3a065cad5618d3b0
org.scalatest	scalatest-wordspec_2.10	3.2.0-M1		ba29bc20f3065c8fefc1b9e5a4c323dae39c46f4
org.scalatest	scalatest-wordspec_2.10	3.2.0-M2		f0a811a45f469fdafb580d6054cac299e326b530
org.scalatest	scalatest-wordspec_2.10	3.2.0-M3		9620ed92bb014226b566a69c0e75959f9bbdbbc3
org.scalatest	scalatest-wordspec_2.10	3.2.0-M4		8029bc7210945c2da7dd65fd67a9996a8118b434
org.scalatest	scalatest-wordspec_2.10	3.2.1		6230f7beb968d1e7b64ef33fdd1acb52bf75d0c3
org.scalatest	scalatest-wordspec_2.10	3.2.10		1236a4cf01cd5af73ff3c0874e5546946fe9ebbd
org.scalatest	scalatest-wordspec_2.10	3.2.11		ca8ec9002c2f42305b4bdf7d4088b2e71fcf66ef
org.scalatest	scalatest-wordspec_2.10	3.2.12		d2a8f4312a759576929f444b6e85352d5930be67
org.scalatest	scalatest-wordspec_2.10	3.2.12-RC1		35deaba48320b0a37f5cacba0727a059cfe200d4
org.scalatest	scalatest-wordspec_2.10	3.2.12-RC2		54dfd3da122cf082ee76de232ba85fa9fa308721
org.scalatest	scalatest-wordspec_2.10	3.2.13		3e69682dbfab59e8509ae41ae4f8097c7a8cba45
org.scalatest	scalatest-wordspec_2.10	3.2.14		64cb2669a089d34e7b61715cd5e27cfb891d570d
org.scalatest	scalatest-wordspec_2.10	3.2.15		ca585e0694d3496cede457c57ccc1fd39d8fc658
org.scalatest	scalatest-wordspec_2.10	3.2.16		2976346df2a8039cda96b86184fbe500eca6cb3e
org.scalatest	scalatest-wordspec_2.10	3.2.17		cd6d9dcb2db2104d8d5753ab8311a5d92405f8ee
org.scalatest	scalatest-wordspec_2.10	3.2.18		8e7bc1f5145d5b614e72491896b9a86be6741814
org.scalatest	scalatest-wordspec_2.10	3.2.19		3661498cb75215fbc89d810364802bd7808fd09d
org.scalatest	scalatest-wordspec_2.10	3.2.2		d350029791ed5518fa99b1ed5d30241c7cedb23c
org.scalatest	scalatest-wordspec_2.10	3.2.2-M1		4d636da6abf73efbeaa4983b0332cc6f05576741
org.scalatest	scalatest-wordspec_2.10	3.2.2-M2		407be11609fa8982540e3f18a3d4029dd74a2851
org.scalatest	scalatest-wordspec_2.10	3.2.3		bf95f7ec64e938c0fa816bcf2ee8988a0671b797
org.scalatest	scalatest-wordspec_2.10	3.2.4		52bd7c67c6afad032450b2d5c5c6b4858ab3c8db
org.scalatest	scalatest-wordspec_2.10	3.2.4-M1		792460efed7dc0e7b0d716df4a152d96ff403c0d
org.scalatest	scalatest-wordspec_2.10	3.2.5		c71c517555ac5a93fa604d7aa083859cf9d1dfd7
org.scalatest	scalatest-wordspec_2.10	3.2.6		1930390c029606ef98bcecd2e76f82856812cd77
org.scalatest	scalatest-wordspec_2.10	3.2.7		053a9384a5e7219e88102899894e7fe2d2fc536f
org.scalatest	scalatest-wordspec_2.10	3.2.8		1b72e51dc35fed0e5920cd40827c865502130945
org.scalatest	scalatest-wordspec_2.10	3.2.9		81cb72777ae55e893ed1e31df7383851a46b95c9
org.scalatest	scalatest-wordspec_2.10	3.3.0-SNAP2		8ce48fe1a8709632d522c42c648875dbcb7cd564
org.scalatest	scalatest-wordspec_2.10	3.3.0-SNAP3		6ba1f35fef5d03ebf6b68126e49750a18fa0648a
org.springframework.cloud	spring-cloud-commons-dependencies	1.0.4.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.0.5.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.1.0.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.1.1.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.1.2.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.1.3.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.1.4.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.1.5.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.1.6.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.1.7.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.1.8.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.1.9.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.2.0.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.2.1.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.2.2.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.2.3.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.2.4.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.2.5.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.3.0.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.3.1.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.3.2.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.3.3.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.3.4.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.3.5.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	1.3.6.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.0.0.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.0.1.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.0.2.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.0.3.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.0.4.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.1.0.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.1.1.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.1.2.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.1.3.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.1.4.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.1.5.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.1.6.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.2.0.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.2.1.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.2.2.RELEASE		N/A
org.springframework.cloud	spring-cloud-commons-dependencies	2.2.3.RELEASE		N/A
