at.a-sit	grapheme-clusters-js	0.0.1		N/A
io.openliberty.features	jsfContainer-2.3	21.0.0.7		N/A
io.openliberty.features	jsfContainer-2.3	21.0.0.8		N/A
io.openliberty.features	jsfContainer-2.3	21.0.0.9		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.1		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.10		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.11		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.12		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.13		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.2		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.3		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.4		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.5		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.6		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.7		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.8		N/A
io.openliberty.features	jsfContainer-2.3	22.0.0.9		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.1		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.10		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.11		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.12		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.2		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.3		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.4		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.5		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.6		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.7		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.8		N/A
io.openliberty.features	jsfContainer-2.3	23.0.0.9		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.1		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.10		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.11		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.12		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.2		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.3		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.4		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.5		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.6		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.7		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.8		N/A
io.openliberty.features	jsfContainer-2.3	24.0.0.9		N/A
io.openliberty.features	jsfContainer-2.3	25.0.0.1		N/A
io.openliberty.features	jsfContainer-2.3	25.0.0.2		N/A
io.openliberty.features	jsfContainer-2.3	25.0.0.3		N/A
io.openliberty.features	jsfContainer-2.3	25.0.0.4		N/A
io.quarkiverse.jef	quarkus-java-embedded-framework	0.0.1		eda7cae5a1b8905dfe1c04b8f0497c75a417fda2
io.quarkiverse.jef	quarkus-java-embedded-framework	0.0.2		8a43353dc24430aa0b6cf70a175a82b4b402a49f
io.quarkiverse.jef	quarkus-java-embedded-framework	3.0.0		ed1df949b13a8a0156c7088bf7e9fa69548e8e76
io.quarkiverse.jef	quarkus-java-embedded-framework	3.0.1		17dceb3c7213a8a61c650994bac0a0c26b30ae42
io.quarkiverse.jef	quarkus-java-embedded-framework	3.0.2		5af50b56ccdfb0614bdfa300fe5316476d6b854f
io.toxicity	api-key-watchosarm32	0.1.0-alpha02		N/A
io.toxicity	api-key-watchosarm32	0.1.0-alpha02	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
me.him188	kotlin-dynamic-delegation-linuxarm64	0.1.0-160.1		N/A
me.him188	kotlin-dynamic-delegation-linuxarm64	0.1.1-160.1		N/A
me.him188	kotlin-dynamic-delegation-linuxarm64	0.2.0-160.1		N/A
me.him188	kotlin-dynamic-delegation-linuxarm64	0.3.0-162.1		N/A
me.him188	kotlin-dynamic-delegation-linuxarm64	0.3.0-162.4		N/A
me.him188	kotlin-dynamic-delegation-linuxarm64	0.3.0-170.1		N/A
me.him188	kotlin-dynamic-delegation-linuxarm64	0.3.0-172.2		N/A
me.him188	kotlin-dynamic-delegation-linuxarm64	0.3.0-180.1		N/A
me.him188	kotlin-dynamic-delegation-linuxarm64	0.4.0-180.1		N/A
net.customware.liquibase	liquibase-hibernate	2.1.0		4535117dfc134df58a17b7e5a441a9868616990a
net.kindleit	gae-archetype-objectify-jsp	0.7.3		c490c699791cbd2746660e4cc0e4c3c2cd6bceb4
net.kindleit	gae-archetype-objectify-jsp	0.8.0		554e47bd3ae2a1a056356f35273d9ad941a6121d
net.kindleit	gae-archetype-objectify-jsp	0.8.1		29c1e8cdcca2cfaaa04cffa3a3d1f64084689a8c
net.kindleit	gae-archetype-objectify-jsp	0.8.2		12b5fc1fdcee2ea81abf8bd5036759c4cc4d03fb
net.kindleit	gae-archetype-objectify-jsp	0.8.3		d3e33ccc0b121bf849068eb74cf7c20b58faadee
net.kindleit	gae-archetype-objectify-jsp	0.8.4		a403a2f34b6fe13e6282e67b1c5443c941614779
net.kindleit	gae-archetype-objectify-jsp	0.9.0		254fed0d7c2c9d0aadf797fb5dc9f6e990c8009c
net.kindleit	gae-archetype-objectify-jsp	0.9.1		55aa75c266aef1ebfbf61884b17b9c72c5d09f27
net.kindleit	gae-archetype-objectify-jsp	0.9.2		d3e71c1c72e2d7d0afdcc6e9dd9caa18af8eafdf
net.kindleit	gae-archetype-objectify-jsp	0.9.3		0614f7f9bf9528bf116ddb35a0314b3aa8864c27
net.kindleit	gae-archetype-objectify-jsp	0.9.4		fa403bbd036d861a6b961f8d55ae46b4fe4b077a
net.kindleit	gae-archetype-objectify-jsp	0.9.5		fc892496e5636aa97a3df8922c3998cabd1edaf6
net.kindleit	gae-archetype-objectify-jsp	0.9.6		a36837b3e0fc107137eb3259e6f91e45598c6c52
net.ryian	ryian-commons	1.0.0		669e4cf414a8bebaea3181199ed1cc62429dff2b
net.sf.dbinit	dbinit	1.0		35c189266c141859358983efa6b1b8b6b9442ced
net.sf.dbinit	dbinit	1.2		41f0dc542696708df00889d214ec496f3f70b5f4
net.sf.dbinit	dbinit	1.3.2		c173f48b2f7c7d9d22f597e5ac633bde29b6b0f6
net.sf.dbinit	dbinit	1.4.0		eb62e096a52174453b9565693fcbe0757c42ddf1
org.anyline	anyline-nc	8.3.1		eec5c455e13b753986e4ad1b6fb1db0b864e27ce
org.anyline	anyline-nc	8.3.2		54d8a2fc4ae63e34d553a061e8dff94fe5bffc49
org.anyline	anyline-nc	8.3.3		1624b00eb6cd647bd5252394fa0b29a47d771cdb
org.anyline	anyline-nc	8.3.5		910d76ef05d0ff25b8dbe3cbf0c89575a67355e0
org.anyline	anyline-nc	8.3.6		3e56f97c317bf975c15e329ce12d302061e6028f
org.anyline	anyline-nc	8.5.2-20220501		03908d82c3f63b5430c629830258541495591067
org.anyline	anyline-nc	8.5.3-20220518		7afafe53066f560c3b4ab12379714cf9abc1a134
org.anyline	anyline-nc	8.5.3-20220520		b149c29d8ec05281252a7a70534c8c7ec48d169a
org.anyline	anyline-nc	8.5.3-20220525		f795b479c19881784ba110ff79e948d60cffda11
org.anyline	anyline-nc	8.5.3-20220526		e86fa5332a316eed0ea12bdbdf9f3abc2a3acaa2
org.anyline	anyline-nc	8.5.3-20220601		9469a946d5949471278a4e00c037aa186319e3f8
org.anyline	anyline-nc	8.5.3-20220609		07a12a20b7ea4f7a39f115c96b210b3cbf9df259
org.anyline	anyline-nc	8.5.3-20220615		4bdec91bfd733bef79838732cb96d033b299f5c1
org.anyline	anyline-nc	8.5.3-20220617		2892ac076885060496baa48713674d4aa4e07f8d
org.anyline	anyline-nc	8.5.3-20220623		a4c42e95eb084c74dc0612bb0202d57ce347a5b9
org.anyline	anyline-nc	8.5.3-20220629		fc01cd0bfe8c502ac99d05c3a967e76e96dab89e
org.anyline	anyline-nc	8.5.3-20220630		1175ce7f2c9e4b35b9d7dc4369ea5f3860d5dbd5
org.anyline	anyline-nc	8.5.5-20220725		6ad793feae710a7ede7516ec60f5aa72a024dbba
org.anyline	anyline-nc	8.5.5-20220731		f9b5a6b25730c72a39fe4e9dacd78aa08bc91181
org.anyline	anyline-nc	8.5.5-20220801		8c63af8b69a39752b6349c4843da0ab93288f094
org.anyline	anyline-nc	8.5.5-20220802		b006cc9a4ab684c9f0097ae1cc2c7f23e63f1b97
org.anyline	anyline-nc	8.5.5-20220805		213f1891d4b70054c1c34455da284ee80c9c262e
org.anyline	anyline-nc	8.5.5-20220808		9feb00ec26c95e896b3cb9e48a629c88fa9f4968
org.anyline	anyline-nc	8.5.5-8.5.5-20220801		5d18039a86def4ce310a9cc51c28b519575edc6d
org.anyline	anyline-nc	8.5.6-20220808		249bd5dc5c6b0689b909c864e8efe201ed1bc8c4
org.anyline	anyline-nc	8.5.6-20220809		8d855ef71af361c0524d08b4eaf4c7e6ca96489c
org.anyline	anyline-nc	8.5.6-20220810		58523bb31b12613b11e70d62554ca6e4530df8c1
org.anyline	anyline-nc	8.5.6-20220811		2a117a36eb712bcdd561e8b0303070ea381bb983
org.anyline	anyline-nc	8.5.6-20220812		60f7276cb7432f633e3b65701315975a769cac7c
org.anyline	anyline-nc	8.5.7-20220815		3e70afd0468365ba29e43a47af98cddb1820f4fe
org.anyline	anyline-nc	8.5.7-20220816		4e47678555aa4d9a824fefe8bd4e4ad4bf4af01a
org.anyline	anyline-nc	8.5.7-20220819		2b37d91a1722f59ff9c31108cd5c1f565f10771d
org.anyline	anyline-nc	8.5.7-20220820		c9d0de85a455d233affc0f0f33391675732f4454
org.anyline	anyline-nc	8.5.7-20220822		c674fe22e95d49100d84aa98683f261f1bf8c33c
org.anyline	anyline-nc	8.5.7-20220825		0ff5fc6a2e1a793cfc0e7ae5936d07b19d3c216e
org.anyline	anyline-nc	8.5.7-20220826		2a700c9da65c494f51156f89b2cf572caea46e1d
org.anyline	anyline-nc	8.5.7-20220827		34cd120fa2bdbcec10c4f480931ca62ce606719e
org.anyline	anyline-nc	8.5.7-20220829		4f8fbbedf9dec64eda4a9f116bf1fec4107a281b
org.anyline	anyline-nc	8.5.7-20220831		71d51d7dfd6b1392c67685208da94d38a69badf4
org.anyline	anyline-nc	8.5.7-20220902		9a1efbec19108c82bf1194098ce0c80be0382b23
org.anyline	anyline-nc	8.5.7-20220903		7dfd3ceef4f3d448907fc05aea25e65df17eccfd
org.anyline	anyline-nc	8.5.7-20220905		8af1b68eb3f3af89b7d82d9f91b22c9927013c1a
org.anyline	anyline-nc	8.5.7-20220906		8d9d7fc462fa7cc5790d04910af231d15c596c5f
org.anyline	anyline-nc	8.5.7-20220907		ea5c2d1e7c1af08efcfa3ea7907b596627b8d4bd
org.anyline	anyline-nc	8.5.7-20220908		3342a703fd2d52f1a8aed49566c4404ea559db77
org.anyline	anyline-nc	8.5.7-20220912		d4541f98ac2e328bbaad49959f2bf0b770bf4ce6
org.anyline	anyline-nc	8.5.7-20220920		2e2bde3567ac34735a0c9b81290cc24cfdd9335b
org.anyline	anyline-nc	8.5.7-20220922		4460356b05d493d7199b2708786669b6b0065ea6
org.anyline	anyline-nc	8.5.7-20220927		901bbca9ffc2fe3016b4f086b8b033c796a97428
org.anyline	anyline-nc	8.5.7-20220928		6cfaab5ebb0b618f7d984d48a8702d79b597f42e
org.anyline	anyline-nc	8.6.1-20221001		8a8a929769bccd5f26c308e67977709bfba7561c
org.anyline	anyline-nc	8.6.1-20221002		4d11bc79dbbe4e1c94cf5fda7b777224057df518
org.anyline	anyline-nc	8.6.1-20221008		65ea9c327c4d1483a3e6805af21f716927ea8caf
org.anyline	anyline-nc	8.6.1-20221009		894c2c9573177de233578fc0e1478a84b4017c85
org.anyline	anyline-nc	8.6.1-20221010		d66886e1f1a6979f8d2becda37d8eea34351b024
org.anyline	anyline-nc	8.6.1-20221011		f4585be0c0cd80996a0248cf881a73baabe7c8f3
org.anyline	anyline-nc	8.6.1-20221015		ba6d80a735fae6b90edfee4bb8544d879c0b226d
org.anyline	anyline-nc	8.6.1-20221017		3a596b09cef92e156234732027e9b26261f8bc86
org.anyline	anyline-nc	8.6.1-20221018		4a7fa7dc461926720b383146253c396cba26958b
org.anyline	anyline-nc	8.6.1-20221019		919417d7706c602db8b834b26733657f87062b6a
org.anyline	anyline-nc	8.6.1-20221020		e490218c13beb04cd0bb2a2fe5c4e02e1242300f
org.anyline	anyline-nc	8.6.1-20221025		ce8c9ddefc8e4c4c2a7cbd61b76f31bf20ae33d0
org.anyline	anyline-nc	8.6.1-20221026		9414bdaace58879d8c03992162b5c12c0246abb1
org.anyline	anyline-nc	8.6.1-20221027		c0000453622eee1eca648ca88bc0d1c4a3c6a508
org.anyline	anyline-nc	8.6.1-20221028		a7ad9ea523a45855170cc390740e2e722744e85e
org.anyline	anyline-nc	8.6.1-20221105		844dcb97c89205d493913a6d70d177b4279169ad
org.anyline	anyline-nc	8.6.1-20221109		e9a3471fd4efa1b7f660c88032ad9aca663b8414
org.anyline	anyline-nc	8.6.1-20221110		89caa86502ad50a6447832d380d75841c80d5318
org.anyline	anyline-nc	8.6.1-20221111		09cb93a1e265fc99adb10d47eb7df94f22f47648
org.anyline	anyline-nc	8.6.1-20221116		023ce05a9ae1842a3a43273d9ef86ac61521e6c3
org.anyline	anyline-nc	8.6.1-20221122		305ab075ac08998974280a17d57b4ae933587669
org.anyline	anyline-nc	8.6.1-20221123		4419235c6cfe7dc3c054cee76efccd357178d8fe
org.anyline	anyline-nc	8.6.1-20221129		7d75b9df7967ed6bbb384ed4ecffca2b9a607556
org.anyline	anyline-nc	8.6.1-20221201		04c5866096538dcc0de698aee36fce544030bce5
org.anyline	anyline-nc	8.6.1-20221202		98fc995bf9d2d510aaf6f2bf75e19cfa08d6d774
org.anyline	anyline-nc	8.6.1-20221205		3519764716dfbd7980006ac19498daa692a9b6fe
org.anyline	anyline-nc	8.6.1-20221207		b32ed61a3774fce69c88f7ed370b1da526fb4a95
org.anyline	anyline-nc	8.6.1-20221209		704c21dca84c71869b119d1328ee85a33e01a101
org.anyline	anyline-nc	8.6.1-20221211		f8cc0bfe29b27bd2a356775bd410117330cc847b
org.anyline	anyline-nc	8.6.1-20221212		80307f50bb334a11b3bc3aa7ed8d1709c4cf20b1
org.anyline	anyline-nc	8.6.1-20221215		e9984f0262192e3131f6906719e8189b441a7f22
org.anyline	anyline-nc	8.6.1-20221216		481e976634ff4217865edccb78e366729b8d82ef
org.anyline	anyline-nc	8.6.1-20221223		d54a3bfc15cc4be73aee4d6a1a88aa8efa3ede9f
org.anyline	anyline-nc	8.6.1-20221226		9471af1d1aecd7773ae6bb61fa70380218a25e8e
org.anyline	anyline-nc	8.6.1-20221229		3fa8993080c54cadb77a5dc4fc18e5c0fe9e5277
org.anyline	anyline-nc	8.6.1-20221230		34aaee9f6e0380d8c59110c6af578d63bfbfe049
org.anyline	anyline-nc	8.6.1-20230103		dbb13bf64aad2433ba00b3b7a25368cb68f4bd2b
org.anyline	anyline-nc	8.6.2-20230106		be55ac2ae0603199b7f4887b256a7965e4146bef
org.anyline	anyline-nc	8.6.2-20230107		99fd1496b4763265d2cd989b6f55d15da71f3caf
org.anyline	anyline-nc	8.6.2-20230108		25663a91568305477927ab1646d77e0f689dcf6b
org.anyline	anyline-nc	8.6.2-20230109		dc4767697a712ad8e73ec0596912e8c04084f11f
org.anyline	anyline-nc	8.6.2-20230112		061720c5b92ae7c39e2d44f3f517250c0a480f18
org.anyline	anyline-nc	8.6.2-20230115		fbe5123683653cb368cd0efdc3eba37255a943e0
org.anyline	anyline-nc	8.6.2-20230116		938698d66806128caa664636e4b4798fd15a99c0
org.anyline	anyline-nc	8.6.2-20230117		5559f233e921206c2a9236fa445094f094910597
org.anyline	anyline-nc	8.6.2-20230118		32a11eccc17ed1b306a983b39bb6eec91d1cb1a4
org.anyline	anyline-nc	8.6.2-20230119		5a21c7e95873ed43011c17ea8fd4fbbb59d47dc9
org.anyline	anyline-nc	8.6.3-20230119		afd916fec3b72d55d47387bfaec047044dda77d2
org.anyline	anyline-nc	8.6.3-20230120		97a0c229f998bbd3d3458c1fc69a7035a8dbd98c
org.anyline	anyline-nc	8.6.3-20230128		f78daa98ef9081eaeb86b2c857818cc70e11d9df
org.anyline	anyline-nc	8.6.3-20230131		c6e6634eed042c81b2a9401611dfefcb678442f9
org.anyline	anyline-nc	8.6.3-20230203		d1649e6dad82c438e04c7e3730933f50cd41f335
org.anyline	anyline-nc	8.6.3-20230207		7cf7549f4370062f9727253a7f6a7821944633de
org.anyline	anyline-nc	8.6.3-20230208		f3f812fd3f2434fb2633d96164bf11bc626ecdaf
org.anyline	anyline-nc	8.6.3-20230209		b34ba4408cc33d776153e1267bd0f3a26f511c9a
org.anyline	anyline-nc	8.6.3-20230215		e88c78cc2570c2cc1b9649c91cc2fa58795c3fee
org.anyline	anyline-nc	8.6.3-20230222		1879a4f3d608a60549a4f203f7269d79ccb01169
org.anyline	anyline-nc	8.6.3-20230308		489f9c7b691f10170644c924789c235a99b6de1f
org.anyline	anyline-nc	8.6.3-20230315		ede06534a34661b0807dee8fa0190090b6a8352e
org.anyline	anyline-nc	8.6.3-20230320		02704b3cd3fd0e40bea5c0acb512e429b86c4227
org.anyline	anyline-nc	8.6.3-20230325		7048a768399088adce533b64709d084959118f1e
org.apache.camel.quarkus	camel-quarkus-jslt-parent	1.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	1.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	1.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	1.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	1.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	1.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	1.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	1.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	1.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.0.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.1.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.13.1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.13.2		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.13.3		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.3.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.7.1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.7.2		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.8.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	2.9.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.0.0-M1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.0.0-M2		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.0.0-RC1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.0.0-RC2		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.10.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.11.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.12.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.13.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.14.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.15.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.15.1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.15.2		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.15.3		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.16.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.17.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.18.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.19.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.2.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.2.1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.2.2		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.2.3		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.20.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.22.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.4.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.5.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.6.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.7.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.8.0		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.8.1		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.8.2		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.8.3		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.8.4		N/A
org.apache.camel.quarkus	camel-quarkus-jslt-parent	3.9.0		N/A
org.apache.flink	flink-ml-iteration-1.17	2.3.0		e69826d0dec97e3cb6ab9fecdba87f70c568c9fe
org.apache.mahout	mahout-native-viennacl-omp_2.10	0.13.0		931cdb20ff3448e10b2e4dbab2928166e3c3627b
org.clojure	google-closure-library-third-party	0.0-1376		e1fcf126ac93a63d044284dff67d6d2f1a515de6
org.clojure	google-closure-library-third-party	0.0-1376-2		5a882643e5ab15ca32954da011f4a4cd0c57af73
org.clojure	google-closure-library-third-party	0.0-20130212-95c19e7f0f5f		02e15e179205ac377156449e8124cd09a30f9f87
org.clojure	google-closure-library-third-party	0.0-20140226-71326067		be1d313d81beca129224a6abf77553aa0c113a6e
org.clojure	google-closure-library-third-party	0.0-20140718-946a7d39		1faa3e7cc534b4d07ecfde8f2e7db86f76eaa015
org.clojure	google-closure-library-third-party	0.0-20150505-021ed5b3		b8d3a65b446c101a3e94637d9d8b3faf791ae72f
org.clojure	google-closure-library-third-party	0.0-20150805-acd8b553		955b3b3860e67a2e3862c5cac1deb4fea6ffe338
org.clojure	google-closure-library-third-party	0.0-20150902-b129bb9e		8cb08339edbe1840b033e2cbeae8c13d7ad27b7e
org.clojure	google-closure-library-third-party	0.0-20151016-61277aea		aeb6a88cb9aeaa3641ed46aab036fb73035b2253
org.clojure	google-closure-library-third-party	0.0-20160609-f42b4a24		93ee501d8b971532e39c91af103e4e69988edbf8
org.clojure	google-closure-library-third-party	0.0-20170519-fa0499ef		0c7805f1b0ebc5678c52d95065d8fad82d43e9ca
org.clojure	google-closure-library-third-party	0.0-20170809-b9c14c6b		3b04b25e2136e180a6163742b10be419e50f2253
org.clojure	google-closure-library-third-party	0.0-20190213-2033d5d9		03b04d58baba7a54de05707a611f45b545063cda
org.clojure	google-closure-library-third-party	0.0-20191016-6ae1f72f		4fc15daa4fd1b150e8c6d32755796634446dd86a
org.clojure	google-closure-library-third-party	0.0-20201211-3e6c510d		edcb415db3c88ada448cfbf65b021f12c7b131e9
org.clojure	google-closure-library-third-party	0.0-20210512-04d6fb3b		4ee856f85322612f512feb0ef0abd40bb470298d
org.clojure	google-closure-library-third-party	0.0-20210811-6da97fe1		778fd631f222bbf63f9be99ec13155e0c6ea779d
org.clojure	google-closure-library-third-party	0.0-20211011-0726fdeb		7f1939dd0c9908d9314dd0ca4f4b89fd0ca783b8
org.clojure	google-closure-library-third-party	0.0-20230227-c7c0a541		f5ea82eb1309b81ada6a14371bb848323c65e38b
org.clojure	google-closure-library-third-party	0.0-20250417-0eb1e76c		f09aa09106316f0496ad209289f9a945b8bfacda
org.clojure	google-closure-library-third-party	0.0-20250418-2ce9ab6d		07844d5494d07ea07e140e5d1a4c54de644e50bb
org.clojure	google-closure-library-third-party	0.0-2029		8dc632fdb15ff20969f53527eb7df6e837f0c0b6
org.clojure	google-closure-library-third-party	0.0-2029-2		f6c45ea3ebb0d520912e31b8dca709a329920ad0
org.clojure	google-closure-library-third-party	0.0-790		2b3c1c11fbcb2f8a0ad35fcc478f5c80ad520646
org.cloudhoist	thread-expr	1.0.0		78220a32cbaae3d982a079d59678a3f6fc6fadd9
org.cloudhoist	thread-expr	1.1.0		b6553c55d988c6b73fa7541887221b921ce7b125
org.cloudhoist	thread-expr	1.2.0		eccb0bcfc6a075f00800ba135a829615ba063cc3
org.danbrough.kotlinx	kotlinx-html	0.7.5a		4a85da4ae09c993df57655032da3a51ba741b213
org.danbrough.kotlinx	kotlinx-html	0.8.0		10c6798e3f354533fe79c8a002e2845a2f7e8345
org.eclipse	text	3.2.0-v20060605-1400		1b5876937d9fe612a51cd5c5023572de6fb34a42
org.eclipse	text	3.3.0-v20070606-0010		264d59d61054a81867810613f9d9046497f6014e
org.jclouds.api	rackspace-clouddns	1.6.0		5d54dc5e806d35dc78e81b28c271b7bf4f291bd6
org.jgrapes	org.jgrapes.portal.themes.start	0.9.3		b6265d7f0cbd15bfec786326feaa36510b8350dc
