cc.concurrent	config-parent	0.1		N/A
org.kie.workbench	kie-wb-testing-utils	7.17.0.Final		6cd05dcebefcd1e80b26f75f2dd91b901f74fe58
org.kie.workbench	kie-wb-testing-utils	7.18.0.Final		acd8ecc98b1433203372cf09639a14fc1c1e2440
org.kie.workbench	kie-wb-testing-utils	7.19.0.Final		789b659fab9f2799bda34b4a3c557a5777938229
org.kie.workbench	kie-wb-testing-utils	7.20.0.Final		cf1fb18a2a737c718218f326a539e4dae92f5f73
org.kie.workbench	kie-wb-testing-utils	7.21.0.Final		b0ca618c1b707a23511510799af2a53c07ca7801
org.kie.workbench	kie-wb-testing-utils	7.22.0.Final		7991dbbdcf0d67416dd004640d9f7e708d401abb
org.kie.workbench	kie-wb-testing-utils	7.23.0.Final		d712e0ae1d2f717ccd06a714ed2f826992b1f97a
org.kie.workbench	kie-wb-testing-utils	7.24.0.Final		d21d9ade07876620f388497ae09eb7c1fcac6bdd
org.kie.workbench	kie-wb-testing-utils	7.25.0.Final		ac9c85e0482ed42db220baa43789256e8ded2c88
org.kie.workbench	kie-wb-testing-utils	7.26.0.Final		fe8a52e726f11cc7644a48fc7e8dd41505307a8a
org.kie.workbench	kie-wb-testing-utils	7.27.0.Final		50e58c26a26eeb0ade9754b8974172fc5e2ad3a4
org.kie.workbench	kie-wb-testing-utils	7.28.0.Final		b5bfef04401539feefb89fdebcf53fe9486b6507
org.kie.workbench	kie-wb-testing-utils	7.29.0.Final		45ac455690c4cc26c6442a9b23e8664f604e6694
org.kie.workbench	kie-wb-testing-utils	7.30.0.Final		1b62cc794ee145e091d3e064cfed7860def435aa
org.kie.workbench	kie-wb-testing-utils	7.31.0.Final		a4d738ec683f830445bf751d700ee13c2e4003ee
org.kie.workbench	kie-wb-testing-utils	7.32.0.Final		5d5d5dfa8f40702253b148c20a3fcdc7d1f2a3e0
org.kie.workbench	kie-wb-testing-utils	7.33.0.Final		ee5917c58901ea14c1f07f09804f337b18cba439
org.kie.workbench	kie-wb-testing-utils	7.34.0.Final		219a68b693bf68ebb57c2f067002d59836992244
org.kie.workbench	kie-wb-testing-utils	7.35.0.Final		9a0aad103f73d71a852519cb975667635e9dc13b
org.kie.workbench	kie-wb-testing-utils	7.36.0.Final		ff9d18cd65c7e16c1e5a01387d0aadbd4593d534
org.kie.workbench	kie-wb-testing-utils	7.36.1.Final		99f386bbb0751778f1ae0ef3bb0d1d9e900d6cca
org.kie.workbench	kie-wb-testing-utils	7.37.0.Final		72d3b976f4e7bde7d97734eb4592527e4b259795
org.kie.workbench	kie-wb-testing-utils	7.38.0.Final		a44a6e3fe574c7bb17245c292af68e0268cbc2b6
org.kie.workbench	kie-wb-testing-utils	7.39.0.Final		21aa63688db91c14241be37e7348af28090230a8
org.kie.workbench	kie-wb-testing-utils	7.40.0.20200703		f5f23b87e759c550e7601ffa9536b61c82409428
org.kie.workbench	kie-wb-testing-utils	7.40.0.Final		52fdc659bda0065e1af972356a12a9da50e942d7
org.kie.workbench	kie-wb-testing-utils	7.41.0.Final		c39fc76ce19d1a8ec5f0349202192c954b42d9d8
org.kie.workbench	kie-wb-testing-utils	7.41.0.t20200723		5727d4ab67fb7f041f2accab748e7c743374c847
org.kie.workbench	kie-wb-testing-utils	7.42.0.Final		053e6d82fa9df695944874e40190a93780f86be5
org.kie.workbench	kie-wb-testing-utils	7.43.0.Final		5a8db33426438a68cb12b8d0b68a800fd1f634f9
org.kie.workbench	kie-wb-testing-utils	7.43.1.Final		1c61f4f6c3a50af82abbba6c8ae6de7ae3e4cabd
org.kie.workbench	kie-wb-testing-utils	7.44.0.Final		d312887a598fcbc7ef603fbe8cb208e19e6369ce
org.kie.workbench	kie-wb-testing-utils	7.45.0.Final		be53c18a53b20dbc51945659832f7070103e07b3
org.kie.workbench	kie-wb-testing-utils	7.45.0.t20201009		692c00e70220580a71ae134c7bace2bd951da78b
org.kie.workbench	kie-wb-testing-utils	7.46.0.Final		03eb52b09f5545ebe3106b9619126722700d520d
org.kie.workbench	kie-wb-testing-utils	7.47.0.Final		66b2fe1efd1641db4d08b7ce6cf938acd62cf4ef
org.kie.workbench	kie-wb-testing-utils	7.48.0.Final		ad4e1c8708a536652319f84b027dc4507e2f3426
org.kie.workbench	kie-wb-testing-utils	7.49.0.Final		81eca797e7116561b15447b627aff68dbf711f20
org.kie.workbench	kie-wb-testing-utils	7.50.0.Final		c635c54d19315be9d7a008cea3b27f6a7d62795d
org.kie.workbench	kie-wb-testing-utils	7.51.0.Final		971a1c9cf2c191bc13f1ee4bbd8300336da695e9
org.kie.workbench	kie-wb-testing-utils	7.52.0.Final		d4243970eba3bd94d6ce7ebad18d61cdeca49698
org.kie.workbench	kie-wb-testing-utils	7.53.0.Final		1244d05eaa1475b55129002f97a2b6c6f0bc27d2
org.kie.workbench	kie-wb-testing-utils	7.54.0.Final		7ca388e520d8937b9f7a95467fd48e00cda5e28f
org.kie.workbench	kie-wb-testing-utils	7.55.0.Final		bb265fbf729ac10d19c125c02bcbee224c4681a0
org.kie.workbench	kie-wb-testing-utils	7.56.0.Final		e784b0b5b13f639bfa8a55d33f290fc024adcc08
org.kie.workbench	kie-wb-testing-utils	7.57.0.Final		87f124e5fd24ddeaab7be610ab2c54cc183ea29f
org.kie.workbench	kie-wb-testing-utils	7.58.0.Final		d0d1171137b905f8366e07cf906ec6d444f46d5e
org.kie.workbench	kie-wb-testing-utils	7.59.0.Final		929ae58ef0c18dfad57188959f09009f58cda84e
org.kie.workbench	kie-wb-testing-utils	7.60.0.Final		9a5ea1b3e8bdd0e51c88ea8a16189f1f06c59ae3
org.kie.workbench	kie-wb-testing-utils	7.61.0.Final		7cc2173b16b022327b3158fc24413ff0604d1e3d
org.kie.workbench	kie-wb-testing-utils	7.62.0.Final		7a09d4da7dc0bf8debb15f3783405c26be2bf773
org.kie.workbench	kie-wb-testing-utils	7.63.0.Final		0a1060ba9abd87ddfa8eda8e850e529e97486ffb
org.kie.workbench	kie-wb-testing-utils	7.64.0.Final		2e932137b53fad435e4dcce43e1615fbfae8168c
org.kie.workbench	kie-wb-testing-utils	7.65.0.Final		888e17a5802258ffcc186f9e5294426a8c698816
org.kie.workbench	kie-wb-testing-utils	7.66.0.Final		c4111c47399d4c9eb595a23978b8b3e8078a0a4f
org.kie.workbench	kie-wb-testing-utils	7.67.0.Final		3ad9b793dffb61d76f631790eb2dc984ea0b942f
org.kie.workbench	kie-wb-testing-utils	7.68.0.Final		56942decea7bb9d2820e13617a6740fe8b792f52
org.kie.workbench	kie-wb-testing-utils	7.69.0.Final		3a923b9631fc7f1ba22bed28039fd3d529e9a2c5
org.kie.workbench	kie-wb-testing-utils	7.70.0.Final		e7c412f758fe2fa90343eae29287f249e27e6a7b
org.kie.workbench	kie-wb-testing-utils	7.71.0.Final		c1a1225f9a668b036663ab723aaadff6d7e5ab23
org.kie.workbench	kie-wb-testing-utils	7.72.0.Final		31419f3670dc9c8b42fc553556c5c0daee5f5dff
org.kie.workbench	kie-wb-testing-utils	7.73.0.Final		aa2bac0c03cff3ea3107d3e12a2603f4ffc539ed
org.kie.workbench	kie-wb-testing-utils	7.74.0.Final		a8c81f24f6d0292beb6b294940ae085ea1f24add
org.kie.workbench	kie-wb-testing-utils	7.74.1.Final		bb3a265e9cbb943a6453649b8610925bceb89139
org.kie.workbench	kie-wb-testing-utils	7.8.0.Final		ee9d4685728dc38b5a20ef763898ebdfde487142
org.kie.workbench	kie-wb-testing-utils	7.9.0.Final		35080f081f0301621bbbb8f6dd20d56fcbcaf094
org.lucee	commonmark	0.22.0		c8c0935bcb79d04319976c56e5428f3ab7282279
org.matwoess	jsourceprofiler-tool	0.12.0		ccc2ded819f13fd7f74d3e746821f2b5e7e23ae1
org.mythtv.android	mythtv-service-api	0.0.12		88dd66468d003bec6b2c0f70a3e9ddbf68c9b65e
org.mythtv.android	mythtv-service-api	0.0.13		7e32941b1aca251f1e2b8a3cc3cb4c4876811a16
org.mythtv.android	mythtv-service-api	0.0.14		aca2ec43c3a7dae8222f4805c5813374b3c1fa30
org.mythtv.android	mythtv-service-api	0.0.15		f7ce6352da71c9056e64b7671bf8b75e45e0b877
org.mythtv.android	mythtv-service-api	0.0.16		aeaa95d3544dfb3f2fb0b1843f00861434bff152
org.mythtv.android	mythtv-service-api	0.0.17		771d4548b060af095b7e05125a22f79026d295f8
org.mythtv.android	mythtv-service-api	0.0.18		19bcc7c91d26ef630721c32ee4b7dcd45b42e7c7
org.mythtv.android	mythtv-service-api	0.0.20		4ccb3090291d51e354ad978dfc9dd9a5f95ae54a
org.mythtv.android	mythtv-service-api	0.0.21		a5ab89a41d1fed397c3f7e194b054ca83708e24f
org.mythtv.android	mythtv-service-api	0.0.22		e7d1b28e25790e2aa3fe31cba5b84be188659501
org.mythtv.android	mythtv-service-api	0.0.25		fbed1027e1dead3e3bc2a09c9da3aab3728a4464
org.mythtv.android	mythtv-service-api	0.0.26		5fc5d2277c2b174cc40176fefe79d894f5f97325
org.mythtv.android	mythtv-service-api	0.0.27		aaaff1e3cbae40bc7e6ac20c63dd4619b067a522
org.mythtv.android	mythtv-service-api	0.0.28		0fd82da1f14fe52024402b6d5005916e44f945dd
org.mythtv.android	mythtv-service-api	0.0.29		66c0a765e14f9765cb7e73d6d25fa31725a8fae6
org.mythtv.android	mythtv-service-api	0.0.30		1fe7855c33518e11db2b3d1155d9309a6483f186
org.mythtv.android	mythtv-service-api	0.0.31		15b414aab5853d483f63fd3c27eacb0c17c1a5a2
org.mythtv.android	mythtv-service-api	0.0.32		f2e6d76a88e813281b7c3f9d4127621503dea882
org.mythtv.android	mythtv-service-api	1.0		d3945c663948abfc0f7e2c6e0bd5a9f792ac564c
org.mythtv.android	mythtv-service-api	1.0.10		f6b2ff7b00fbc0e5f7f7935755bd1d1a477fd75d
org.mythtv.android	mythtv-service-api	1.0.11		6923e57ea65401d44acd405b0911e7819bfed264
org.mythtv.android	mythtv-service-api	1.0.12		4cb999ca13bc554f47f212b20234aeb3197d4f95
org.mythtv.android	mythtv-service-api	1.0.13		844235812d9b916236256c7ea4d8888598c7289a
org.mythtv.android	mythtv-service-api	1.0.14		1678cb075a0da143cc00e73680247cdb8eb33a7e
org.mythtv.android	mythtv-service-api	1.0.2		e3734009a7dbff46d27983502523b0afb875377a
org.mythtv.android	mythtv-service-api	1.0.3		632b63bd802befeff7cfe61e6fc9d3d7393838a8
org.mythtv.android	mythtv-service-api	1.0.4		49b55213027deae9fe43945ff854dd8fabed4e3a
org.mythtv.android	mythtv-service-api	1.0.5		8656776fd09ea3b8225339f43f42b12271f419fc
org.mythtv.android	mythtv-service-api	1.0.6		1116b368e33a6b2d9492ac6c3e0f49ddefa8ca6c
org.mythtv.android	mythtv-service-api	1.0.7		18bbe7473762ac52edad1e220d0207b4633ec897
org.mythtv.android	mythtv-service-api	1.0.8		15151627c65c1d9bcdfebff8c0b9dffe3c1ff674
org.mythtv.android	mythtv-service-api	1.0.9		6d94c06722ddceda93ac33da1f9416e254e375a4
org.mythtv.android	mythtv-service-api	2.0.0		6785f21d782821fd72a548311a74e2ae4d2a1fd5
org.mythtv.android	mythtv-service-api	2.0.1		fcba876b11e668206bf835ea0a43a36c93bae309
org.mythtv.android	mythtv-service-api	2.0.2		1f1e30b490240ff83cbb0bdae81d3c63b08a03aa
org.mythtv.android	mythtv-service-api	2.0.3		c0c91f634eac2d4807a96bc51e32c53393609854
org.mythtv.android	mythtv-service-api	2.0.4		2c223c8fc057c9860e193a96e5708c271b925dbd
org.opendaylight.integration	distributions-serviceprovider	0.1.0		N/A
org.opendaylight.integration	distributions-serviceprovider	0.1.1		N/A
org.ow2.fractal.juliac.fraclet	juliac-fraclet-opt-ultra-merge-service	2.8		412cf294c9e0aaf80aacfb9833ca976902d6a413
org.realityforge.com.google.jsinterop	jsinterop-annotations	1.0.2-p1		7fbbbb9fb5e1cc7da0235ffa2eedb7b12f2ed694
org.realityforge.com.google.jsinterop	jsinterop-annotations	2.8.2-v20191108		48617a5f4e6062c10981f99c56b5aa079076c3ba
org.shaneking.aspectj	org.shaneking.aspectj.helper	0.4.0		ed7932765aec6eca221e0a26dae2e40171ca1405
org.shaneking.aspectj	org.shaneking.aspectj.helper	0.4.1		f04a0c07eb3a514bccf4adff4ba3e403ff5c1dbf
org.shaneking.aspectj	org.shaneking.aspectj.helper	0.4.3		de86497305eb6ba2e78851aa4bebb737faf5f562
org.shaneking.aspectj	org.shaneking.aspectj.helper	0.4.4		a61b275578278c16dc10731dce4acddd38c9fafc
org.shaneking.aspectj	org.shaneking.aspectj.helper	0.4.5		73108771f894009bcae1ec4a37dead9304943d93
org.shaneking.aspectj	org.shaneking.aspectj.helper	0.4.6		384b353fb8b4e3e3fa382a35b374ae4fa010b045
org.specs2	specs2-html_2.11.0-M7	2.3.5		91077a898719e76462592e68e88d0b7854d5620a
org.specs2	specs2-html_2.11.0-M7	2.3.6		89009acd4ec8a40551a26aaab02d9b3a8b58ac0b
org.specs2	specs2-html_2.11.0-M7	2.3.7		963859b710383f362ed9f2c4fb453589fe704240
org.webjars.bowergithub.lemaik	barcode-scanner	0.1.1		a0f66eb19a177a05bd417a0c9f3c294163c301f3
org.webjars.npm	form-create__component-elm-checkbox	2.5.7		6d97f264e2eaef079bb736d5009eebb2a72b45c1
org.webjars.npm	stringset	0.2.1		6a826659aa0900c2d2f626c073d50641b95ed0e4
org.webjars.npm	survey-js-ui	1.12.22		787f932a480c3fc6c927e3d23d9035c26bf05845
org.webjars.npm	union-value	0.2.3		fcd52b9c3d7972df8055161858061a99ace36fbe
org.webjars.npm	union-value	0.2.4		0aec4ca8c5c2bc2944f12aa4edcdf8316a9c9940
org.webjars.npm	union-value	1.0.0		a35645dc80859998c953d9c5d08f550094f159a7
org.webjars.npm	union-value	1.0.1		bb1a02b643ac516516841b38516fad58c423e3d8
org.wicketstuff	jdk-1.5-parent	1.4.10		N/A
org.wicketstuff	jdk-1.5-parent	1.4.10.1		N/A
org.wicketstuff	jdk-1.5-parent	1.4.10.2		N/A
org.wicketstuff	jdk-1.5-parent	1.4.11		N/A
org.wicketstuff	jdk-1.5-parent	1.4.12		N/A
org.wicketstuff	jdk-1.5-parent	1.4.12.1		N/A
org.wicketstuff	jdk-1.5-parent	1.4.13		N/A
org.wicketstuff	jdk-1.5-parent	1.4.14		N/A
org.wicketstuff	jdk-1.5-parent	1.4.15		N/A
org.wicketstuff	jdk-1.5-parent	1.4.16		N/A
org.wicketstuff	jdk-1.5-parent	1.4.16.1		N/A
org.wicketstuff	jdk-1.5-parent	1.4.17		N/A
org.wicketstuff	jdk-1.5-parent	1.4.17.1		N/A
org.wicketstuff	jdk-1.5-parent	1.4.17.2		N/A
org.wicketstuff	jdk-1.5-parent	1.4.17.3		N/A
org.wicketstuff	jdk-1.5-parent	1.4.18		N/A
org.wicketstuff	jdk-1.5-parent	1.4.19		N/A
org.wicketstuff	jdk-1.5-parent	1.4.20		N/A
org.wicketstuff	jdk-1.5-parent	1.4.20.1		N/A
org.wicketstuff	jdk-1.5-parent	1.4.21		N/A
org.wicketstuff	jdk-1.5-parent	1.5-RC1		N/A
org.wicketstuff	jdk-1.5-parent	1.5-RC1.1		N/A
org.wicketstuff	jdk-1.5-parent	1.5-RC3		N/A
org.wicketstuff	jdk-1.5-parent	1.5-RC4.2		N/A
org.wicketstuff	jdk-1.5-parent	1.5-RC5.1		N/A
org.wicketstuff	jdk-1.5-parent	1.5-RC5.1.1		N/A
org.wicketstuff	jdk-1.5-parent	1.5-RC7		N/A
org.wicketstuff	jdk-1.5-parent	1.5-rc2		N/A
org.wicketstuff	jdk-1.5-parent	1.5-rc2.1		N/A
org.wicketstuff	jdk-1.5-parent	1.5.0		N/A
org.wicketstuff	jdk-1.5-parent	1.5.1		N/A
org.wicketstuff	jdk-1.5-parent	1.5.10		N/A
org.wicketstuff	jdk-1.5-parent	1.5.13		N/A
org.wicketstuff	jdk-1.5-parent	1.5.2		N/A
org.wicketstuff	jdk-1.5-parent	1.5.3		N/A
org.wicketstuff	jdk-1.5-parent	1.5.3.1		N/A
org.wicketstuff	jdk-1.5-parent	1.5.4		N/A
org.wicketstuff	jdk-1.5-parent	1.5.5		N/A
org.wicketstuff	jdk-1.5-parent	1.5.7		N/A
org.wicketstuff	jdk-1.5-parent	1.5.8		N/A
org.wicketstuff	jdk-1.5-parent	1.5.8.1		N/A
org.wicketstuff	jdk-1.5-parent	1.5.9		N/A
org.wicketstuff	jdk-1.5-parent	1.5.9.1		N/A
org.wildfly.experimental.api	experimental-api	1.0.0.Alpha1		N/A
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-36-8856669f		e01fd1b83ab13195524682dc58be8dbcab6ffc62
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-38-dd60a0b5		048de9701ce01fcbbb024cd2a742b2ebf4bd5afd
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-39-72f519a6		447eb9c7b7b1a3c78b7921e2c6831d710cb7bb66
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-40-d95c3b3d		b1ed2aa74202dcd426658aa1848551f60638c01e
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-41-26a93d9c		40f851fcbdcb601eeffcf7a80dded82d35022b63
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-42-a9b51919		2b4dca2d162d508846464c052037f7a9cc867106
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-44-1f535bd1		aba8ba891f615a3c99dabb644aa7ea3c4c769571
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-45-9c598c7c		9bba027369abba4662026b9e746fa2b2732fc327
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-48-6c09dd71		c081aa30deacda48b70adca6df918dd8db10982c
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-49-82b3e605		e2bccc712ea0306b3d89ff54a51ac357d1674436
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-50-9a35e1dd		db8d242eea7759deecec3a7c54d341045beaffaa
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-50-f03f2d82		caef7e34fccb2b8e2e4a12082cfcb3b071b16cb9
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-58-8d00463c		caf3d9d40057a5a5f41de7aa52d8101a34402b55
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-67-83057fea		4c84a2b8fe5c7b66cb896864565bfc407003c4ed
sh.almond.tmp.ammonite	ammonite-compiler_3.2.1	3.0.0-M0-67-fcfedca6		b8133519d335d2064952984b95e04a104f9595fc
technology.yiss.kotlin	kotlin-noarg	1.2.41		82b5a8947e1b045230da396813d9029aa7feb818
technology.yiss.kotlin	kotlin-noarg	1.2.42		49fa894d4f41c888513039e7ca5aa1ea97038392
tz.co.asoft	raven-sms-kila-wasm-js	3.0.11		N/A
tz.co.asoft	raven-sms-kila-wasm-js	3.0.12		N/A
tz.co.asoft	raven-sms-kila-wasm-js	3.0.13		N/A
tz.co.asoft	raven-sms-kila-wasm-js	3.0.14		N/A
tz.co.asoft	raven-sms-kila-wasm-js	3.0.15		N/A
tz.co.asoft	raven-sms-kila-wasm-js	3.0.9		N/A
xyz.kotlinw	kotlinw-pwa-core-js	0.0.6		N/A
xyz.kotlinw	kotlinw-pwa-core-js	0.0.7		N/A
