au.id.tmm.tmm-scala-collections	tmm-scala-collections-scalacheck_3	0.2.0		8150b2b354d3fc3bf5cd9054bdfc341b54aca868
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	1.7.0-alpha		bdcaf674d311668748e3519f5d477aea26158be2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	1.7.1-alpha		035c5b066b35de6d7733746817885f8f9864a830
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	1.7.2-alpha		6e645b92cb049a562014348e0e401a201d530724
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	1.8.0-alpha		ea761d5e0fda51a88c4699ea4a8a6f891d144b7d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	1.9.0-alpha		5dc3bb6542c194b63ee1a0c6f1a03d46f6e5ba4a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	1.9.1-alpha		9f0b543fbcbf75e1b925a1fe8b9d8d307ae52ea7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	1.9.2-alpha		25c668c45ca86cefddd3076719400d7aa8f244f8
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.0.0-alpha		f9f1d395159add9c725802e41826efa764d73876
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.1.0-alpha		55e431e1590f315adbed23d16e84479b4f7e63f8
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.10.0-alpha		357c2844066f9a9923f81e33a5a6bfc34148c0d5
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.11.0-alpha		b8fea5cf7b9ffcd82144bcb249f3225db8e712ee
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.12.0-alpha		158e3db26d7a4ba1111364ed216effbd9db6356a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.13.0-alpha		b13b26420e1a46c6717b88d4efdee53e58f53c83
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.13.1-alpha		a9f5bded92418e2da5ef2b4dccffcb47b9ef784e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.13.2-alpha		3986a5b1b688c77523abcd44e97856e73ddcc98b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.13.3-alpha		a48e9c68ff75898c1734bfe8c46abcc32474dbd6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.14.0-alpha		336931599bf23bf7543597e5b83a3cba512da831
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.15.0-alpha		849ca9987b2068b2cbab1e7cdf3b672026ded256
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.16.0-alpha		653bcce17409cdb533e8f673345f55cf297c3329
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.2.0-alpha		e00f7ec0f95209249ef1b0bc3141fdd4205ccc2a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.3.0-alpha		f8a87911eb6e30e7eae016bb807da9bfb903f715
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.4.0-alpha		1eed8e7c542a701fee888d9d3467f7716c2dd410
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.5.0-alpha		173afcee4203a880a8056f3747eeb0e569343c0d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.6.0-alpha		950ca46ab4c2d44e477af7b04bede54de1454782
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.7.0-alpha		cc6b2da5b73e34d08f0b5312b9ee3f5b50249b1f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.8.0-alpha		c09aed56287fb71c7b1b1cee87ddc849d3bc6ca1
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-apache-httpasyncclient-4.1	2.9.0-alpha		4059cfe54731673c69bc0ab22a0143df76658187
io.qtjambi	qtjambi-sensors-native-macos	5.15		d5e0abd41af5e209dc4d9cb12543740f5de24a53
io.qtjambi	qtjambi-sensors-native-macos	5.15.10		46e03c78cd7b99701796336ff4ab7b347ed564be
io.qtjambi	qtjambi-sensors-native-macos	5.15.11		0e4998c914840e30cb40e311f8a7649cd6937652
io.qtjambi	qtjambi-sensors-native-macos	5.15.12		59a35036c8752368f8e206d497966ccc076a3f85
io.qtjambi	qtjambi-sensors-native-macos	5.15.13		e8c36566c717bf11819414be3aed611ebadfdbbe
io.qtjambi	qtjambi-sensors-native-macos	5.15.14		a6dd77b0431cf8b42508d1ad1b39fb0ee0ade1e7
io.qtjambi	qtjambi-sensors-native-macos	5.15.15		2c0b8011c475053878764bdecc6ec59d2af546a1
io.qtjambi	qtjambi-sensors-native-macos	5.15.16		4f37ea4fe8ed475124f69cdf40f69a72af06c2c0
io.qtjambi	qtjambi-sensors-native-macos	5.15.17		f43092edfd603f9c62a87c9c488a208665b245ac
io.qtjambi	qtjambi-sensors-native-macos	5.15.18		5b7e0a5c27450ccf62d4c03e798ac10ea7f2b221
io.qtjambi	qtjambi-sensors-native-macos	5.15.20		92be95bfa8ecf860e68058f5da21720683638478
io.qtjambi	qtjambi-sensors-native-macos	5.15.23		a269016e4242e2e7b1cf1de0ee6b4327ed22842e
io.qtjambi	qtjambi-sensors-native-macos	5.15.3		412ebcc7f4b53613f7badb715d1251fc5f4f0f8e
io.qtjambi	qtjambi-sensors-native-macos	5.15.4		a9034603dbc683ab755bdb4668c4b757842f7b5d
io.qtjambi	qtjambi-sensors-native-macos	5.15.5		45763e64d2a99a5eba70a6ac14c12a5445c60c5f
io.qtjambi	qtjambi-sensors-native-macos	5.15.6		31e62fccf560f3184cbd30012ec5bde494df1dd8
io.qtjambi	qtjambi-sensors-native-macos	5.15.7		6658dab747fb34688a68ee233d6551a3162c8733
io.qtjambi	qtjambi-sensors-native-macos	5.15.8		52221e089caecb5316a6ebb2200622d71be6ecaf
io.qtjambi	qtjambi-sensors-native-macos	5.15.9		8c766197c1e879ce5cb3172c87b0654b9309b0a3
io.qtjambi	qtjambi-sensors-native-macos	6.2		8f4b18d48e1993febf9fd2aac738e3e3db479947
io.qtjambi	qtjambi-sensors-native-macos	6.2.1		6b469db9f9ab2dc72a8fff3a65cd28c6669561f7
io.qtjambi	qtjambi-sensors-native-macos	6.2.10		fc2a65e5cf2eb2493c91a3ab116797fd532abade
io.qtjambi	qtjambi-sensors-native-macos	6.2.11		04d3a3d617d46214df04de9939a97aee4f367d55
io.qtjambi	qtjambi-sensors-native-macos	6.2.12		7f9339406929cc6dd8747a9e10d09df5a18a2aff
io.qtjambi	qtjambi-sensors-native-macos	6.2.2		c44b80fd728402a23291575955ee6cabfa9d02da
io.qtjambi	qtjambi-sensors-native-macos	6.2.3		c5bd3c89f3d7d6aeee7a35fe29a40750fa9491e1
io.qtjambi	qtjambi-sensors-native-macos	6.2.4		29b7001022f78c28d9bf9a7bbbd3b63690bff4b1
io.qtjambi	qtjambi-sensors-native-macos	6.2.5		52ae64c36677f8e66ffdf87d8b212b423fbc4758
io.qtjambi	qtjambi-sensors-native-macos	6.2.6		3ee69bf4189cbdc2c142109fc8e340f9f0b04198
io.qtjambi	qtjambi-sensors-native-macos	6.2.7		5ed58563ef1bcaa5ea32661717749d283d37ae1f
io.qtjambi	qtjambi-sensors-native-macos	6.2.8		67b72eaac3da7d15b6ce8305bc3d425b05d17b01
io.qtjambi	qtjambi-sensors-native-macos	6.2.9		f63a14a92840696897ff694dfca151a66ca99eab
io.qtjambi	qtjambi-sensors-native-macos	6.3.0		a891f28da011b48c3b924315fd07fe0830d8fb31
io.qtjambi	qtjambi-sensors-native-macos	6.3.1		22ef1c55ba71847dc0a2b2b24d757b48caed363a
io.qtjambi	qtjambi-sensors-native-macos	6.3.2		fe07fcf854e16b659c0787aef936ab423d53db31
io.qtjambi	qtjambi-sensors-native-macos	6.3.3		79a4a7c6134fdcf6719dd673eae523f7746bb073
io.qtjambi	qtjambi-sensors-native-macos	6.3.4		33124f895469a33daab92c5f6bb9fdf91898fd06
io.qtjambi	qtjambi-sensors-native-macos	6.3.5		0775dae697ca3d8feb759d0dd38ff6a541df1671
io.qtjambi	qtjambi-sensors-native-macos	6.4.0		2fc02d7176c173d9663830aaa22309f4b21cb441
io.qtjambi	qtjambi-sensors-native-macos	6.4.1		5df7c77b9a17186ad925d107bf09691f8b4ac12e
io.qtjambi	qtjambi-sensors-native-macos	6.4.2		192d845dbf666c3dfbedde0b4754516f511bb860
io.qtjambi	qtjambi-sensors-native-macos	6.4.3		3db3fa635890c0e06522d8a4ea145fbf205d45ed
io.qtjambi	qtjambi-sensors-native-macos	6.4.4		b4f36d63b813c34a5e117e80783642ce34a2ba04
io.qtjambi	qtjambi-sensors-native-macos	6.5.0		579e98283823feb6a5910a765382bb96bc929221
io.qtjambi	qtjambi-sensors-native-macos	6.5.1		002fddf11cedd814516f98a44687836b03ddcfa9
io.qtjambi	qtjambi-sensors-native-macos	6.5.2		f110d2683dba85ad7037920db1db1afb341cf3a0
io.qtjambi	qtjambi-sensors-native-macos	6.5.3		ba2dd84bfd29a2d3ae41f4a226b7cb1f80b68327
io.qtjambi	qtjambi-sensors-native-macos	6.5.4		34506181afe49cac80ea14ca189ac1100b7672ac
io.qtjambi	qtjambi-sensors-native-macos	6.5.5		fa82e299fa69e314121848f3355873703d2b4693
io.qtjambi	qtjambi-sensors-native-macos	6.6.0		a1ec04ba24ec3bb7c06a404f9bb4ad5da92f94ca
io.qtjambi	qtjambi-sensors-native-macos	6.6.1		6bb6141d24e39c5022df1dbdd0df375aed4a9ff6
io.qtjambi	qtjambi-sensors-native-macos	6.6.2		5af3a1a10c3df253dd50d63a54c7fcf94f007bf8
io.qtjambi	qtjambi-sensors-native-macos	6.6.3		994923589ee67ec388072713167e48b39e0df87a
io.qtjambi	qtjambi-sensors-native-macos	6.7.3		db29fa2ad31e2fa9b25249502df9379a31be4fea
io.tryp	xpct-scalatest_2.13	0.2.0		6b11376bd54093cb603eb1d20214b750a854afa7
io.tryp	xpct-scalatest_2.13	0.2.1		fb34088cb477d172cec816291e4bf220c87b72f8
io.tryp	xpct-scalatest_2.13	0.2.2		8f975e2c2217b32bfd4c2da883b39a302e7e3cd4
io.tryp	xpct-scalatest_2.13	0.2.3		9c4ce8aabba7c1d8614f77292267dcdbb9dc57b7
love.forte.simbot.util	simbot-util-api-requestor-ktor-js	3.0.0		N/A
love.forte.simbot.util	simbot-util-api-requestor-ktor-js	3.0.0-RC		N/A
love.forte.simbot.util	simbot-util-api-requestor-ktor-js	3.0.0-RC.2		N/A
love.forte.simbot.util	simbot-util-api-requestor-ktor-js	3.0.0-RC.3		N/A
love.forte.simbot.util	simbot-util-api-requestor-ktor-js	3.1.0		N/A
love.forte.simbot.util	simbot-util-api-requestor-ktor-js	3.2.0		N/A
love.forte.simbot.util	simbot-util-api-requestor-ktor-js	3.3.0		N/A
love.forte.simbot.util	simbot-util-api-requestor-ktor-js	3.3.0-beta1		N/A
me.panavtec	threaddecoratedview-compiler	1.0.0		d3afc838858c92413c0e4d25f4f45d31fe689734
me.panavtec	threaddecoratedview-compiler	1.0.1		5e1bb85acfc3fa22d314aedf87adffeb9eef0c14
me.panavtec	threaddecoratedview-compiler	1.1		3c42cf63800d24bd8e24ca36de5ef4ec4c6c2e29
me.panavtec	threaddecoratedview-compiler	1.1.1		01de7a377446db727557115ca4f0f7c3a10f051f
me.panavtec	threaddecoratedview-compiler	1.5		2627426f32e7e262831625f56e7196134eac2ded
me.panavtec	threaddecoratedview-compiler	1.5.1		1ca09c4638a089aa2e605bf266723068c3d88377
me.panavtec	threaddecoratedview-compiler	1.5.2		5a29b0a4fa39597d969df180bdb4b7b3922f7f7a
me.panavtec	threaddecoratedview-compiler	1.5.3		9049d77d69b289a86578d8ab0ca03123da6b245e
ml.dmlc	xgboost4j-spark_2.13	2.0.1		a1393554aada6042fa5454944faaa254c09a41dc
ml.dmlc	xgboost4j-spark_2.13	2.0.2		b9ac01179ae4cf85012ed3e476aa40c5a6483b87
ml.dmlc	xgboost4j-spark_2.13	2.0.3		bc126922604de789f7dc43dbbc36be1707ba3b69
ml.dmlc	xgboost4j-spark_2.13	2.1.0		96375c88135e802144a680e66c87c2d00f3d74e3
ml.dmlc	xgboost4j-spark_2.13	2.1.1		2e318a1f041d502fc785b1cff65208b6baf00208
ml.dmlc	xgboost4j-spark_2.13	2.1.3		45768b4319940fa21a7bea839791ea0a183c7a5b
ml.dmlc	xgboost4j-spark_2.13	2.1.4		0c918f5050babc3c9005aa566ad0f13b5eeee0c7
ml.dmlc	xgboost4j-spark_2.13	3.0.0		8b25f615ac12449407126e7613a5a5d029b82aa3
net.auoeke	structured-properties	0.5.0		95420e2aa3a1e846181e7eccfb664305caccfa3e
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.10.1		4beed8eccbec4e6e1339727a92e05d4a00fd7802
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.11.1		d97515a53415b057b6c6a64b2c82da37ed924222
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.12.0		8a0f00ee40d8a9455c7ae2c1a0f0e3e609d8fa2c
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.13.0		2d2cc9d0c7c7392a227d806d93e847795b32d7e7
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.14.0		bfc26361e2088647badafeb6652c029323a4c0e9
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.15.0		545c7a5a0590c01a73d05269663234e18ed9f4f2
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.15.1		c998df482b6f5a56ae5da5be49d284568d1f78ba
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.16.0		eda024e18726dadb256b708108e83f01fee4b395
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.17.0		24e8fc18f4b0970c5d36c6a31fc66d5b3957bf74
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.18.0		6386da9f3e4a64ede15a24bcf0226050dfcc2f65
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.19.0		b2805e409c8e0c71679274d43105b76fda47d853
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.19.1		58c9adcd39eb6be65007cd083c0448c534552caa
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.2.0		55fd754002a374009bb474c98821d031be6c759c
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.20.0		71a7876ba4b93ed5bcb99d0b9b9a943ca3c9afc1
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.20.1		7e02ec14d7f1186c9004ac76884d989a6037ce26
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.21.0		100019f6ebb64be7290a36ccb5d12d3fea41612c
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.22.0		963fe1aadf56e2f977f384152fd0ea53fb3bf71c
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.22.1		1b8b1a1f8196577fbd85f9b7a443c9ffbe6c0eaf
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.23.0		ca5d61d2d4e15da1bce1ec36128d04b8d393be12
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.24.0		4f601ef146d76954e08530686cc2677b72893874
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.25.0		44fe44fc18a98227fc1a63bd68e21607948a9f51
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.26.0		e2c10bcb5f10168419c4bf79c35460f3833b2402
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.27.0		797061a18d7188bddf921d82a5ab022b6c30c336
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.28.0		68d5cfd83a5a7206dac1f5b0060366f5d0ac5804
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.29.0		926542a0664ef89431168183d7e299b12675f9a4
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.3.0		cefce84c2ef345e77f4053b16fbac4d87a303491
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.3.1		2f5f0dc11e8b38d4312db7487c9f99e4964b2f0a
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.30.0		b12298bf889ce9ed8ca6eccc00a7fa6cf17c4fcf
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.31.0		bf2c68d90c23af9377895470aa11f07956e54f79
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.32.0		7e213b9188b961957ee9d48610d96d7891934fb1
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.33.0		82a88dce5ef73d134278f420b9a8afa3005ba2cb
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.34.0		70787ea90b98900dfd99bec311cd46517dccec60
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.35.0		d582b6ac7d0a0a76faf3002d08eb9a4ef71df021
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.36.0		af60427896946ed654ce9749c368d721df5abb9a
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.37.0		22e6fe3a8bed90982de530b03469b09343fc53a6
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.38.0		560af9e4c09cf9be99e3ce1792a60fa26fc63bfe
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.39.0		4f205ab29d0c514530044832cba228359f8eabfc
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.4.0		27d5c655e07a8965f34a778b2b4034d3bc5ab75f
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.40.0		8d71ad4e669ce3d66b703e42b2642c8a91de8745
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.41.0		b5faec0f24fafae872975be3326b543b82e14ba6
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.42.0		8d442d0509659f0b0668dcdfd628f0a106b80c8f
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.43.0		fe66a1ab0f8a5d324917fce84001642273d6312c
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.44.0		295f081789bb2d55052fe0adc03e1357893eb78d
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.45.0		d17a0aaa624f2a8ded3bc9b4ebe16958f61ee079
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.46.0		0fd28855b7ce86759071fcc000a1bcc5e1ac744d
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.47.0		daf4a975bfcbf6850a3b35afca4b01d66b5d5e86
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.48.0		1d0c6f5ed5fedd5d69fbf1ad73c6bce7fe74ca36
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.5.0		bf7e1d281654039f655a55490e1b141013340c18
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.5.1		4d10d1851aec81e136b6f7748b6b3aba93144452
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.5.2		4c11146af46674b62163f324223af18d095968bd
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.6.0		d9f0a59a09f3bffeaef657ec869c1e3f253117b5
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.7.0		225cdd66a103e8f423c6dacc91c515b08fcb93cf
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.7.1		c23d043a3f67f53d2a0f6af97d6810521c32e22d
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.8.0		a15195707e90f1dc381dfa9b086403e74d25257d
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.9.0		9f0e54830e47a67b13e91055232b309c35b3eaf3
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.9.1		7835429200761bcd325cc14ba3ca7804fec2b5c6
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.9.2		43602f808da407244d0ab2b519d6b38350480566
net.javacrumbs.shedlock	shedlock-provider-cassandra	4.9.3		9a9459d8e404bc6a476e894d0a9b15900b5dad37
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.0.0		c8d09cab1fc2ae50c0b137b827416cccf31eaf54
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.0.1		517b26536b9b384d314dd90be4744ccac82ce22b
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.1.0		c5d61f7710790cbe800089baaa73bb6237c302ef
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.10.0		dedf3618d9b0c67f9a69502dc04e9b318756e753
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.10.1		0d6ecae596be841d86ecd960249dd0b38d370f66
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.10.2		7b0c6357233d002a8d20e2662cccf21cbb9cb5fa
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.11.0		8c2b5c70442bcce4b54e83e09abad3b178aca584
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.12.0		ca5e3de2ac957a5b6cb356d54b140b826c548271
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.13.0		2f7128d4633a0db36ceb9f4c132d69d6c17d1dd3
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.14.0		f3041774f027cab1a50479596358f14f290c22de
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.15.0		1b584313c7fbff8abaf5d6ac8136a643d6d7d66f
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.15.1		7e5a74c3fc1e832de648f15b48c31858ec108ea6
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.16.0		f0a39f95eac01b6e753f6d2766d9d406202c3eb5
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.2.0		70878dfd1d14595afd14f64fff94fee6bd4972ac
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.3.0		30d777260bc8eef8e1a97df987d57ef97d0d2ffa
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.4.0		a034ff359ee2f8cdaa5d58ce31cf4bdafd1cf5b8
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.5.0		021a3f6c7bd13eb57d2caf108b79578313213d48
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.6.0		4bc76708c7666355e01b72e2b17f0e51fd9714c9
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.7.0		6c55925514d066e733f0862ad8cd6eaf5a70f2a3
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.8.0		d8890fb8d974345f94b9f510ef95ebd9fd25ce95
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.9.0		6fbd83795df2d65f999c893d9a57243be475acf4
net.javacrumbs.shedlock	shedlock-provider-cassandra	5.9.1		a82c50988535e643502017c762b27ee6b67b1f49
net.javacrumbs.shedlock	shedlock-provider-cassandra	6.0.1		5d6f273a7b77b7fede3b60dea749c22c3b6d6be8
net.javacrumbs.shedlock	shedlock-provider-cassandra	6.0.2		99eb9272338611a2234a05862a1e1be3241cb5ad
net.javacrumbs.shedlock	shedlock-provider-cassandra	6.1.0		23e1408602ab79016bbdee676fd4d9d76e66fa22
net.javacrumbs.shedlock	shedlock-provider-cassandra	6.2.0		9ce9bcf6b61245c9110cc8f0a47ea41208fb2a3f
net.javacrumbs.shedlock	shedlock-provider-cassandra	6.3.0		aa57e850cee26ad50792ad6e7338c44b3da10606
net.javacrumbs.shedlock	shedlock-provider-cassandra	6.3.1		24169cb47509a41ed19f2b9c40d486b978973b2b
net.javacrumbs.shedlock	shedlock-provider-cassandra	6.4.0		f39ef3ed6f53661c45b85db8f64f0d303436c74d
net.javacrumbs.shedlock	shedlock-provider-cassandra	6.5.0		a0fb8c85506838d963caf41048421d4c962725a1
net.javacrumbs.shedlock	shedlock-provider-cassandra	6.6.0		b0ceed54c37ffec463277a7913c49321e6663e75
net.openhft	chronicle-logger-log4j-1	1.0.0		2c084228d18bd6c8d25db7a54abe3e3853943c54
net.openhft	chronicle-logger-log4j-1	1.0.1		94365cde214702077672d04710160acdbf6bfc07
net.openhft	chronicle-logger-log4j-1	1.0.2		a5c9639cd26756211e88e3cce7e314d07ecee82d
net.openhft	chronicle-logger-log4j-1	1.0.3		197e1ace61eebc3413cb112ebd7cf03a0e917751
net.openhft	chronicle-logger-log4j-1	1.1.0		3b35e939e634635750f972cad89b16dca4c8d1aa
net.openhft	chronicle-logger-log4j-1	1.1.1		1644ef7a646c6fa09b663619a87d2062d956af58
net.openhft	chronicle-logger-log4j-1	4.0.0		d191e5ad61c6781ea4592917b3a8616a4c040dc0
net.openhft	chronicle-logger-log4j-1	4.0.1		6ce4439bdfd3e7b0156408e7fcf48b43dcd1f385
net.openhft	chronicle-logger-log4j-1	4.0.2		53a571e1892a20128a9b2ed0ac2e0fa44db84fce
net.openhft	chronicle-logger-log4j-1	4.0.3		5c05a529be0e23ce7b83156acbfb41209099595f
net.openhft	chronicle-logger-log4j-1	4.16.0		14e9d67ad0e6f9914d511ed8d1ac2172c52c9af7
net.openhft	chronicle-logger-log4j-1	4.17.2		5664954495c9841b334edc32ef4ed7c2bed5ddad
net.openhft	chronicle-logger-log4j-1	4.19.30		89be0a6a5157348d662bde68679c3faf7739437c
net.openhft	chronicle-logger-log4j-1	4.20.1		da60b8f17fb573e214778107e5de1a8658ac2319
net.openhft	chronicle-logger-log4j-1	4.20ea2		3baeebd885917d0c98250c0171143ebe76bb6237
net.openhft	chronicle-logger-log4j-1	4.21.82		b86f5d95cdede45776639c3032679863f8bed0b9
net.openhft	chronicle-logger-log4j-1	4.21ea1		9fae20f5fd571ec4cf6c02ac19087d028a16723f
net.openhft	chronicle-logger-log4j-1	4.21ea40		e4c6210f540765c6fcced4e3f66f763858595cdb
