ai.meson.sdk	meson-wrap-mopub	1.0.0		N/A
com.liferay	com.liferay.account.api	10.3.0		2e28a2842dea1e38be644d41c65dca622721bdba
com.liferay	com.liferay.account.api	11.0.0		fc28e13ef33e6c989a5160b933b75409fa4d4b94
com.liferay	com.liferay.account.api	11.1.0		72981131c798afff2b015237369c19bcc741421d
com.liferay	com.liferay.account.api	12.0.0		06467add9296f622d0f7cee1da4d2169ea4b4b86
com.liferay	com.liferay.account.api	12.1.0		d2e1e4d9bd32103ff17859f03ef626668b5505b0
com.liferay	com.liferay.account.api	12.2.0		bbe1e4d713d88c3bbe23fadf66d28b76b97f8f88
com.liferay	com.liferay.account.api	12.3.0		1de73e10f1a53dd03de8daaae2a7e3375d7241ba
com.liferay	com.liferay.account.api	12.4.0		81b30dd3367f551051e97e6d7ff9ef3b7cac1611
com.liferay	com.liferay.account.api	12.5.0		b25b3b07d6d36dc7fe05c0f309a3f2fcdb67b531
com.liferay	com.liferay.account.api	12.6.0		8e077937f99b9fcb1cf4dde5110e653d3c5fd2b8
com.liferay	com.liferay.account.api	12.7.0		c6d8de65c30b6826b6dc44153f7d9ae0cc061cd4
com.liferay	com.liferay.account.api	13.0.0		8823ba07f04cf873fc01f3f75b9dfc5d7312a940
com.liferay	com.liferay.account.api	13.1.0		00cd6a1c8d2ef7906a6c2fbd1f5012aca4d456a8
com.liferay	com.liferay.account.api	14.0.0		748db1d9ed2a2b2b14ba3faa645ece324c6e3ffc
com.liferay	com.liferay.account.api	14.1.0		82134cf7da7bdb9ffc51ad27b8a5e0a839e32fa8
com.liferay	com.liferay.account.api	15.0.0		103f8ff44f635e93c39587de8077b238f8114305
com.liferay	com.liferay.account.api	15.1.0		08056f7511f6a9313da475453dd71272a942f1ca
com.liferay	com.liferay.account.api	15.2.0		b70fd6d591fdcf2f05fbc72cc2f70d14eb823343
com.liferay	com.liferay.account.api	15.3.0		ccc46c39d78b55a3771ff50ac62c68803e0368d6
com.liferay	com.liferay.account.api	15.4.0		c1c719268ff46b33527acd5600ac38569cdd89b7
com.liferay	com.liferay.account.api	15.5.0		a5b171a07db6ee18277256e6f1351df19b34df37
com.liferay	com.liferay.account.api	16.0.0		dfff574b6e1c186cda72b337a8e15394f49277c2
com.liferay	com.liferay.account.api	16.1.0		c807a66724e42ed91b821e1985812961d78f7ce5
com.liferay	com.liferay.account.api	16.2.0		ecf116d1718036b79da5d9c69405f80a36c6a085
com.liferay	com.liferay.account.api	16.3.0		ec0466b98659ad2192003eee1d31a6673fff89f3
com.liferay	com.liferay.account.api	16.3.1		33828bc31e281780dd6c761fe09547b32f5f63fd
com.liferay	com.liferay.account.api	16.4.0		4624dee0364a3b13c63f0fd4690b97494c3598c6
com.liferay	com.liferay.account.api	16.5.0		24fa45e3b4d7155353ba0dc8aa6937123ffe813e
com.liferay	com.liferay.account.api	17.0.0		51f77ed70eca899711818ce4d940ad8ca99bca30
com.liferay	com.liferay.account.api	18.0.0		b089503b411664353e83557043f9e1fc6c0f70aa
com.liferay	com.liferay.account.api	18.1.0		384a5b3742d315c70a53eaf8888da0c129b86884
com.liferay	com.liferay.account.api	18.1.1		7be01b2c521378c25e1e633ab17a67b9082b5604
com.liferay	com.liferay.account.api	18.2.0		afc42a011c41de0a1e03bb59bb4b12c3540a9ecb
com.liferay	com.liferay.account.api	19.0.0		2bc0da47b62f6944c7d75a8021cff8fa2fc10d94
com.liferay	com.liferay.account.api	19.1.0		bb6b1360103164f3836403b4ca6f48b4a779c6cc
com.liferay	com.liferay.account.api	2.0.0		bec60ee3ea9680c597458269621da43bca91ff15
com.liferay	com.liferay.account.api	2.1.0		baf4ff38f4d2d7b4761f81559342c2464f88b453
com.liferay	com.liferay.account.api	2.2.0		e8b135a59ae09c74c1234824658201e84588da0c
com.liferay	com.liferay.account.api	2.3.0		4de99b1ed4f3cfd10c9fe7b4fe76c6544b233e31
com.liferay	com.liferay.account.api	2.3.1		4c61902cf3ddfeaf26686070c1ba37c6573d75af
com.liferay	com.liferay.account.api	2.3.2		ad9eb1bea0a7d6afdd1db61d58c516a1aeb6df9b
com.liferay	com.liferay.account.api	20.0.0		e82277b0f46e43fcb1669d609c16a0660e81aa03
com.liferay	com.liferay.account.api	21.0.0		8bbd3c60b2cc2f567f2cae279ca5b0e8efe181dc
com.liferay	com.liferay.account.api	22.0.0		e45da460f777b88a2674efb8854c97f180f410b3
com.liferay	com.liferay.account.api	23.0.0		c6b3d41cdd9654d1264a976ac9feaa6ea43d5330
com.liferay	com.liferay.account.api	23.1.0		d2d7904e733b26ea9ad8ccf9ab41060cff2b788a
com.liferay	com.liferay.account.api	23.2.0		fe566edebcd0b5b099ea381c63dcbb599dec7e2d
com.liferay	com.liferay.account.api	24.0.0		fe62ca6a1ead188cc897a4017574e2736f921cce
com.liferay	com.liferay.account.api	25.0.0		15094d7c272be2ef1df83a000abf07a0ccda8fa6
com.liferay	com.liferay.account.api	26.0.0		f8bdfc20630b4dcb3d1846de80b4d0881b21ca8d
com.liferay	com.liferay.account.api	27.0.0		fc2068d99602c355b0f161a2d9403e01a0bf3634
com.liferay	com.liferay.account.api	27.0.1		a412815570d5f6ccb6480b757e52b40778170f64
com.liferay	com.liferay.account.api	28.0.0		73bb871f016204d566d271d55bf704e7c983bf21
com.liferay	com.liferay.account.api	29.0.0		d799555a2ccfd9d41e314ef607f8ad4efed9a964
com.liferay	com.liferay.account.api	3.0.0		af94339f3f6fbbc61a0f9e04c8c91e48d35b0795
com.liferay	com.liferay.account.api	3.0.1		1f8fd1383b17b188bcb23751a98e8033084696f8
com.liferay	com.liferay.account.api	3.0.2		fd5ece8edcae9373c047d2e93f4992613a10eac2
com.liferay	com.liferay.account.api	30.0.0		f6bdf2aa457d46bbc40318606030b65358a8fc28
com.liferay	com.liferay.account.api	4.0.0		a775a35e7f83faf39d9a4719df509e980548cb45
com.liferay	com.liferay.account.api	4.0.1		1d22c54f8edefaa1fe48d6e76453d2b21d1b2419
com.liferay	com.liferay.account.api	5.0.0		37cc58255ae49eebe909b24c243fbf9851ad6711
com.liferay	com.liferay.account.api	5.0.1		f9bdd6bf55d8c622b4cf89a085e45ed0c02f16e0
com.liferay	com.liferay.account.api	5.1.0		230cffbb141d60bd6dc5173820f8e82f93587bca
com.liferay	com.liferay.account.api	5.2.0		7ef496feec9018159b27619b54ce092586875f94
com.liferay	com.liferay.account.api	6.0.0		039931d0fe759a7d767d21d0453da9109222bf19
com.liferay	com.liferay.account.api	6.1.0		38c14cc3aa35c27910fc9dad4c54e6042f29d555
com.liferay	com.liferay.account.api	6.2.0		59eb7af610a9e7ae1006a825c6d8e7adc05ee948
com.liferay	com.liferay.account.api	6.3.0		92ddd1bb71b0e667163874437fe92cb2e78c4145
com.liferay	com.liferay.account.api	6.4.0		10204505b0643df76c9f8ce2e6a22b4556fc5c6d
com.liferay	com.liferay.account.api	6.5.0		a109c0ee57a9c1e2d853ce9093aa6a97b7526a9e
com.liferay	com.liferay.account.api	7.0.0		1ce04047d09736bc860fc294088495f23b9a326b
com.liferay	com.liferay.account.api	7.1.0		f0e5a89531f2409cd16a8dc0a0b43bf26d1c4a7f
com.liferay	com.liferay.account.api	7.1.1		73ec6004a7039683f04efe3f69137a0ab83f09f5
com.liferay	com.liferay.account.api	8.0.0		771f80832024101336fff47aa691222b758d3d2b
com.liferay	com.liferay.account.api	8.1.0		f6bd91c02e2ac42aad03a0817a78fb9ceb8ad7cc
com.liferay	com.liferay.account.api	8.2.0		a05031dfd2983ce129b288eda33a0b230d2e5884
com.liferay	com.liferay.account.api	9.0.0		4fb5bf2856c9ab444ec237fd7f9f2b54634ece75
com.mobius-software.cluster	cache-spi	8.0.0-26		6b8d3d7064f4cecb4d39a7a1f075fa16b255e340
com.mobius-software.cluster	cache-spi	8.0.0-27		c8b5aa3e6972c8b2473eb398906e79d289a083a2
com.mobius-software.cluster	cache-spi	8.0.0-28		100fde86e668bf3e2f303f3c88c05f1e2d874772
com.mobius-software.cluster	cache-spi	8.0.0-29		917f0220a3daf63cbc0b1f95262a2cb03632fd2f
com.mobius-software.cluster	cache-spi	8.0.0-30		c09883e09292bdf2da5c37fca32370789cda433d
com.mobius-software.cluster	cache-spi	8.0.0-31		efb23732a5240fbf3c5152609cf09a632b32a436
com.mobius-software.cluster	cache-spi	8.0.0-32		9bae1d2ac303a7c59242ba4b0d6a9c5ba5c59878
com.mobius-software.cluster	cache-spi	8.0.0-33		d91fcc979485f4f14f077f26207c786bea41bfaf
com.mobius-software.cluster	cache-spi	8.0.0-35		11d2c529c833e6e87fc3f5f5d839292119fe3250
com.mobius-software.cluster	cache-spi	8.0.0-36		63067b5ae01d301360edb1b26057494019ecdab9
com.mobius-software.cluster	cache-spi	8.0.0-38		1f1e2ca5e3c0039cf9086082cf653719ef70084d
com.mobius-software.cluster	cache-spi	8.0.0-39		26aa0cd7c8497d46409d21d7132080ed59d8ea23
com.mobius-software.cluster	cache-spi	8.0.0-40		2121e135900e20d758c46e4ab125380d2ff35bb0
com.mobius-software.cluster	cache-spi	8.0.0-41		3cf604a4f72356bd181d9be9e9e81d7f7f4b4237
com.mobius-software.cluster	cache-spi	8.0.0-42		640bfdde940324478c22f1c4eee65aa3e917a84b
com.mobius-software.cluster	cache-spi	8.0.0-43		8f20148c501fbaec0d4e03d83b02100d3bbc253a
com.mobius-software.cluster	cache-spi	8.0.0-44		54287ea556439d043d4d1dcac4cf5108c8944e14
com.mobius-software.cluster	cache-spi	8.0.0-45		b130546646e7f2bc2c2dc6a2fdefe0bdc1b7951d
com.mobius-software.cluster	cache-spi	8.0.0-45-java11		73fc57b7715f4c96fa8d9139e9c8c6871e9be2b6
com.mobius-software.cluster	cache-spi	8.0.0-46		e078740793491f8b4ca21195df38bf9cac97bbfc
com.mobius-software.cluster	cache-spi	8.0.0-46-java11		8c30d725f1c5b88070b257b23c097c0e39754f2f
com.mobius-software.cluster	cache-spi	8.0.0-47		f438a1227a8e51ec2a5efbc12d4cca8adba3fbf2
com.mobius-software.cluster	cache-spi	8.0.0-47-java11		58755f961db0b71379edaa42f9132b9386d75778
com.patrykandpatrick.vico	core	1.10.0		N/A
com.patrykandpatrick.vico	core	1.10.1		N/A
com.patrykandpatrick.vico	core	1.11.0		N/A
com.patrykandpatrick.vico	core	1.11.1		N/A
com.patrykandpatrick.vico	core	1.11.2		N/A
com.patrykandpatrick.vico	core	1.11.3		N/A
com.patrykandpatrick.vico	core	1.12.0		N/A
com.patrykandpatrick.vico	core	1.13.0		N/A
com.patrykandpatrick.vico	core	1.13.0-alpha.1		N/A
com.patrykandpatrick.vico	core	1.13.0-alpha.2		N/A
com.patrykandpatrick.vico	core	1.13.0-alpha.3		N/A
com.patrykandpatrick.vico	core	1.13.0-alpha.4		N/A
com.patrykandpatrick.vico	core	1.13.0-alpha.5		N/A
com.patrykandpatrick.vico	core	1.13.0-alpha.6		N/A
com.patrykandpatrick.vico	core	1.13.0-alpha.7		N/A
com.patrykandpatrick.vico	core	1.13.0-alpha.8		N/A
com.patrykandpatrick.vico	core	1.13.0-alpha.9		N/A
com.patrykandpatrick.vico	core	1.13.0-beta.1		N/A
com.patrykandpatrick.vico	core	1.13.1		N/A
com.patrykandpatrick.vico	core	1.14.0		N/A
com.patrykandpatrick.vico	core	1.14.0-alpha.1		N/A
com.patrykandpatrick.vico	core	1.14.0-alpha.2		N/A
com.patrykandpatrick.vico	core	1.14.0-alpha.3		N/A
com.patrykandpatrick.vico	core	1.14.0-beta.1		N/A
com.patrykandpatrick.vico	core	1.15.0		N/A
com.patrykandpatrick.vico	core	1.15.0-alpha.1		N/A
com.patrykandpatrick.vico	core	1.15.0-alpha.2		N/A
com.patrykandpatrick.vico	core	1.15.0-beta.1		N/A
com.patrykandpatrick.vico	core	1.16.0		N/A
com.patrykandpatrick.vico	core	1.16.0-alpha.1		N/A
com.patrykandpatrick.vico	core	1.16.0-beta.1		N/A
com.patrykandpatrick.vico	core	1.16.1		N/A
com.patrykandpatrick.vico	core	1.6.2		N/A
com.patrykandpatrick.vico	core	1.6.3		N/A
com.patrykandpatrick.vico	core	1.6.4		N/A
com.patrykandpatrick.vico	core	1.6.5		N/A
com.patrykandpatrick.vico	core	1.6.6		N/A
com.patrykandpatrick.vico	core	1.7.0		N/A
com.patrykandpatrick.vico	core	1.7.1		N/A
com.patrykandpatrick.vico	core	1.7.2		N/A
com.patrykandpatrick.vico	core	1.7.3		N/A
com.patrykandpatrick.vico	core	1.8.0		N/A
com.patrykandpatrick.vico	core	1.8.1		N/A
com.patrykandpatrick.vico	core	1.9.0		N/A
com.patrykandpatrick.vico	core	1.9.1		N/A
com.patrykandpatrick.vico	core	1.9.2		N/A
com.patrykandpatrick.vico	core	2.0.0		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.1		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.10		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.11		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.12		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.13		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.14		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.15		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.16		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.17		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.18		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.19		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.2		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.20		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.21		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.22		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.23		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.24		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.25		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.26		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.27		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.28		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.3		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.4		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.5		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.6		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.7		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.8		N/A
com.patrykandpatrick.vico	core	2.0.0-alpha.9		N/A
com.patrykandpatrick.vico	core	2.0.0-beta.1		N/A
com.patrykandpatrick.vico	core	2.0.0-beta.2		N/A
com.patrykandpatrick.vico	core	2.0.0-beta.3		N/A
com.patrykandpatrick.vico	core	2.0.0-beta.4		N/A
com.patrykandpatrick.vico	core	2.0.0-beta.5		N/A
com.patrykandpatrick.vico	core	2.0.0-beta.6		N/A
com.patrykandpatrick.vico	core	2.0.0-beta.7		N/A
com.patrykandpatrick.vico	core	2.0.1		N/A
com.patrykandpatrick.vico	core	2.0.2		N/A
com.patrykandpatrick.vico	core	2.0.3		N/A
com.patrykandpatrick.vico	core	2.1.0		N/A
com.patrykandpatrick.vico	core	2.1.0-alpha.1		N/A
com.patrykandpatrick.vico	core	2.1.0-alpha.2		N/A
com.patrykandpatrick.vico	core	2.1.0-alpha.3		N/A
com.patrykandpatrick.vico	core	2.1.0-alpha.4		N/A
com.patrykandpatrick.vico	core	2.1.0-alpha.5		N/A
com.patrykandpatrick.vico	core	2.1.0-alpha.6		N/A
com.patrykandpatrick.vico	core	2.1.0-beta.1		N/A
com.patrykandpatrick.vico	core	2.1.0-beta.2		N/A
com.patrykandpatrick.vico	core	2.1.1		N/A
com.patrykandpatrick.vico	core	2.1.2		N/A
com.sabre.oss.conf4j	conf4j	0.9		N/A
com.sabre.oss.conf4j	conf4j	0.9.RC1		N/A
com.sabre.oss.conf4j	conf4j	1.0		N/A
com.sabre.oss.conf4j	conf4j	1.0.RC1		N/A
com.sabre.oss.conf4j	conf4j	1.0.RC2		N/A
com.soywiz.korlibs.klogger	klogger-watchosarm32	2.0.8		e55166648f0058706c22394ec42b87aa067b9b47
com.soywiz.korlibs.klogger	klogger-watchosarm32	2.1.1		d7cfaa07f62aa3e84f9604e816ca73cb666ee80e
com.soywiz.korlibs.klogger	klogger-watchosarm32	2.2.0		39466a16d037c8a4d71509cf522d557ea8dc6275
com.telenav.kivakit	kivakit-logs-email	0.9.7-alpha		2cebd3ba3b5e5e5d24b8be74fb1a6422d110f554
com.telenav.kivakit	kivakit-logs-email	0.9.8-beta		cee6145db71a0fdd2d77692e5bed4871597974bc
com.telenav.kivakit	kivakit-logs-email	1.0.0		bed246aeb41fec6e56a76279936275cd1ca7da84
com.telenav.kivakit	kivakit-logs-email	1.1.0		00f930aaa4dbc681dcb427d2a703370e6ccfb456
com.telenav.kivakit	kivakit-logs-email	1.1.1		63346eb436c2f56422fb6f47c4b5c17b7ce605ba
com.telenav.kivakit	kivakit-logs-email	1.1.2		d01af307ca0e6fac329d6beb4f3bb7e0e92a9321
com.telenav.kivakit	kivakit-logs-email	1.10.0		7c81865e48917b88e4d0b753d1d33a680f1637f6
com.telenav.kivakit	kivakit-logs-email	1.11.0		a9a398bb72c347118c2d129927db3e4bc204c975
com.telenav.kivakit	kivakit-logs-email	1.12.0		2721629b1616f29c79d98f203a48399458a7240d
com.telenav.kivakit	kivakit-logs-email	1.13.0		d1337e496ce6b92eda759b6cfbf149e2d056e747
com.telenav.kivakit	kivakit-logs-email	1.14.0		ac99ded1c025530f5c6a928ae01ca3d77daf2490
com.telenav.kivakit	kivakit-logs-email	1.15.0		a418aac72fbbfa5f200efb35c282b43206d33cae
com.telenav.kivakit	kivakit-logs-email	1.16.0		03b5b8c74f11d3e469d41346a8f9e6ebab0ce965
com.telenav.kivakit	kivakit-logs-email	1.17.0		76088bc8bf7c306c22089517963e0af3167fdccd
com.telenav.kivakit	kivakit-logs-email	1.17.1		e49ba652daefaf27a91ce320dcfd01dfd4eaaa98
com.telenav.kivakit	kivakit-logs-email	1.2.0		ee55c56a2e75494e0a0f5bf5eca68d3117e3194a
com.telenav.kivakit	kivakit-logs-email	1.2.1		8d3157a71c3320c0d8a7054b80d2cd968bf34d5f
com.telenav.kivakit	kivakit-logs-email	1.2.2		3d9a9f6a6b7089abd318c123f0295d532b107feb
com.telenav.kivakit	kivakit-logs-email	1.3.0		2579790bdc3d121afb078dffe1edbf1659d0b20a
com.telenav.kivakit	kivakit-logs-email	1.4.0		2801efa47fe36401721d503da0f9efe0e4c017e7
com.telenav.kivakit	kivakit-logs-email	1.4.1		ad2c27476cef9ea63bd40d368ead28539ecee43c
com.telenav.kivakit	kivakit-logs-email	1.4.2		a8f5198fb1cf25765d013b9980aa96445117ef10
com.telenav.kivakit	kivakit-logs-email	1.5.0		ee08fcc1c23d2a64add7c89a4ffaa026ccf3ea7f
com.telenav.kivakit	kivakit-logs-email	1.6.0		43b08ae3bc8e3dddb23266d773c20754155c5ceb
com.telenav.kivakit	kivakit-logs-email	1.6.1		d531e27c4c8a29d8e8e455a954c6aa30b3d10554
com.telenav.kivakit	kivakit-logs-email	1.6.2		fb10791e51cd7294f743d58664ab1cfcb4835e60
com.telenav.kivakit	kivakit-logs-email	1.7.0		ffa60431a8bcebf783963f8e85d23b8404660e31
com.telenav.kivakit	kivakit-logs-email	1.8.1		721b7020da3885bb0ac72c135283037d0819942c
com.telenav.kivakit	kivakit-logs-email	1.8.2		9500161e8af2508dcc0098183c40bfa774a96d9a
com.telenav.kivakit	kivakit-logs-email	1.8.3		45d87b712b53ca1cc502d0c4b768b62cc79bb2aa
com.telenav.kivakit	kivakit-logs-email	1.8.4		697a4be78aee12b1ca9a612b67873d2aea0ea20d
com.telenav.kivakit	kivakit-logs-email	1.8.5		1074d99dfb2e1a69030778961e726a9a37453e6a
com.telenav.kivakit	kivakit-logs-email	1.8.6		fd3a9cc2d01bf98b26ad04d235197219a78e06ac
com.telenav.kivakit	kivakit-logs-email	1.8.7		406c80b8008c13207cffe16bf883705bcb6b2243
com.telenav.kivakit	kivakit-logs-email	1.8.8		ffe225fd195cba20030e5ca20529b763d085a408
com.telenav.kivakit	kivakit-logs-email	1.8.9		8226d31617bca36a354c8cce925907115903f6c0
com.telenav.kivakit	kivakit-logs-email	1.9.0		05744e439993d6c390adab28834a1655fee41bed
com.walterjwhite.modules.file.providers	box	0.0.15		028ab3916dc5745e671f3a3bb1ef126ce213faf9
de.darmstadt.tu.crossing.CrySL	de.darmstadt.tu.crossing.CrySL.target	2.0.1		N/A
de.darmstadt.tu.crossing.CrySL	de.darmstadt.tu.crossing.CrySL.target	2.0.2		N/A
de.darmstadt.tu.crossing.CrySL	de.darmstadt.tu.crossing.CrySL.target	3.0.0		N/A
de.darmstadt.tu.crossing.CrySL	de.darmstadt.tu.crossing.CrySL.target	3.0.1		N/A
de.darmstadt.tu.crossing.CrySL	de.darmstadt.tu.crossing.CrySL.target	3.0.2		N/A
de.darmstadt.tu.crossing.CrySL	de.darmstadt.tu.crossing.CrySL.target	4.0.0		N/A
de.darmstadt.tu.crossing.CrySL	de.darmstadt.tu.crossing.CrySL.target	4.0.1		N/A
de.darmstadt.tu.crossing.CrySL	de.darmstadt.tu.crossing.CrySL.target	4.0.2		N/A
de.jonasbroeckmann.kzip	kzip-linuxx64	1.0.0		N/A
de.jonasbroeckmann.kzip	kzip-linuxx64	1.1.0		N/A
dev.fritz2	core-metadata	0.10		285d6263f3efa01efdf830b5b99f0a160246a005
dev.fritz2	core-metadata	0.10.1		cfd4dd12403649c45ad3e532a7014fffeaf95ca3
dev.fritz2	core-metadata	0.9		720397ffd0214c4af32513b1d14609bd89129980
dev.fritz2	core-metadata	0.9.1		0988cbdad34af70f22348133414bfad780cea8f7
dev.fritz2	core-metadata	0.9.2		85b469625f88c28c5935537c8f28664a419555e2
dev.inmo	micro_utils.matrix-android	0.10.0		N/A
dev.inmo	micro_utils.matrix-android	0.10.1		N/A
dev.inmo	micro_utils.matrix-android	0.10.2		N/A
dev.inmo	micro_utils.matrix-android	0.10.3		N/A
dev.inmo	micro_utils.matrix-android	0.10.4		N/A
dev.inmo	micro_utils.matrix-android	0.10.5		N/A
dev.inmo	micro_utils.matrix-android	0.10.6		N/A
dev.inmo	micro_utils.matrix-android	0.10.7		N/A
dev.inmo	micro_utils.matrix-android	0.10.8		N/A
dev.inmo	micro_utils.matrix-android	0.11.0		N/A
dev.inmo	micro_utils.matrix-android	0.11.1		N/A
dev.inmo	micro_utils.matrix-android	0.11.10		N/A
dev.inmo	micro_utils.matrix-android	0.11.11		N/A
dev.inmo	micro_utils.matrix-android	0.11.12		N/A
dev.inmo	micro_utils.matrix-android	0.11.13		N/A
dev.inmo	micro_utils.matrix-android	0.11.14		N/A
dev.inmo	micro_utils.matrix-android	0.11.2		N/A
dev.inmo	micro_utils.matrix-android	0.11.3		N/A
dev.inmo	micro_utils.matrix-android	0.11.4		N/A
dev.inmo	micro_utils.matrix-android	0.11.5		N/A
dev.inmo	micro_utils.matrix-android	0.11.6		N/A
dev.inmo	micro_utils.matrix-android	0.11.7		N/A
dev.inmo	micro_utils.matrix-android	0.11.8		N/A
dev.inmo	micro_utils.matrix-android	0.11.9		N/A
dev.inmo	micro_utils.matrix-android	0.12.0		N/A
dev.inmo	micro_utils.matrix-android	0.12.1		N/A
dev.inmo	micro_utils.matrix-android	0.12.10		N/A
dev.inmo	micro_utils.matrix-android	0.12.11		N/A
dev.inmo	micro_utils.matrix-android	0.12.12		N/A
dev.inmo	micro_utils.matrix-android	0.12.13		N/A
dev.inmo	micro_utils.matrix-android	0.12.14		N/A
dev.inmo	micro_utils.matrix-android	0.12.15		N/A
dev.inmo	micro_utils.matrix-android	0.12.16		N/A
dev.inmo	micro_utils.matrix-android	0.12.17		N/A
dev.inmo	micro_utils.matrix-android	0.12.2		N/A
dev.inmo	micro_utils.matrix-android	0.12.3		N/A
dev.inmo	micro_utils.matrix-android	0.12.4		N/A
dev.inmo	micro_utils.matrix-android	0.12.5		N/A
dev.inmo	micro_utils.matrix-android	0.12.6		N/A
dev.inmo	micro_utils.matrix-android	0.12.7		N/A
dev.inmo	micro_utils.matrix-android	0.12.8		N/A
dev.inmo	micro_utils.matrix-android	0.12.9		N/A
dev.inmo	micro_utils.matrix-android	0.13.0		N/A
dev.inmo	micro_utils.matrix-android	0.13.1		N/A
dev.inmo	micro_utils.matrix-android	0.13.2		N/A
dev.inmo	micro_utils.matrix-android	0.14.0		N/A
dev.inmo	micro_utils.matrix-android	0.14.1		N/A
dev.inmo	micro_utils.matrix-android	0.14.2		N/A
dev.inmo	micro_utils.matrix-android	0.14.3		N/A
dev.inmo	micro_utils.matrix-android	0.14.4		N/A
dev.inmo	micro_utils.matrix-android	0.15.0		N/A
dev.inmo	micro_utils.matrix-android	0.15.1		N/A
dev.inmo	micro_utils.matrix-android	0.16.0		N/A
dev.inmo	micro_utils.matrix-android	0.16.1		N/A
dev.inmo	micro_utils.matrix-android	0.16.10		N/A
dev.inmo	micro_utils.matrix-android	0.16.11		N/A
dev.inmo	micro_utils.matrix-android	0.16.12		N/A
dev.inmo	micro_utils.matrix-android	0.16.13		N/A
dev.inmo	micro_utils.matrix-android	0.16.2		N/A
dev.inmo	micro_utils.matrix-android	0.16.3		N/A
dev.inmo	micro_utils.matrix-android	0.16.4		N/A
dev.inmo	micro_utils.matrix-android	0.16.5		N/A
dev.inmo	micro_utils.matrix-android	0.16.6		N/A
dev.inmo	micro_utils.matrix-android	0.16.7		N/A
dev.inmo	micro_utils.matrix-android	0.16.8		N/A
dev.inmo	micro_utils.matrix-android	0.16.9		N/A
dev.inmo	micro_utils.matrix-android	0.17.0		N/A
dev.inmo	micro_utils.matrix-android	0.17.1		N/A
dev.inmo	micro_utils.matrix-android	0.17.2		N/A
dev.inmo	micro_utils.matrix-android	0.17.3		N/A
dev.inmo	micro_utils.matrix-android	0.17.4		N/A
dev.inmo	micro_utils.matrix-android	0.17.5		N/A
dev.inmo	micro_utils.matrix-android	0.17.6		N/A
dev.inmo	micro_utils.matrix-android	0.17.7		N/A
dev.inmo	micro_utils.matrix-android	0.17.8		N/A
dev.inmo	micro_utils.matrix-android	0.18.0		N/A
dev.inmo	micro_utils.matrix-android	0.18.1		N/A
dev.inmo	micro_utils.matrix-android	0.18.2		N/A
dev.inmo	micro_utils.matrix-android	0.18.3		N/A
dev.inmo	micro_utils.matrix-android	0.18.4		N/A
dev.inmo	micro_utils.matrix-android	0.19.0		N/A
dev.inmo	micro_utils.matrix-android	0.19.1		N/A
dev.inmo	micro_utils.matrix-android	0.19.2		N/A
dev.inmo	micro_utils.matrix-android	0.19.4		N/A
dev.inmo	micro_utils.matrix-android	0.19.5		N/A
dev.inmo	micro_utils.matrix-android	0.19.6		N/A
dev.inmo	micro_utils.matrix-android	0.19.7		N/A
dev.inmo	micro_utils.matrix-android	0.19.8		N/A
dev.inmo	micro_utils.matrix-android	0.19.9		N/A
dev.inmo	micro_utils.matrix-android	0.20.0		N/A
dev.inmo	micro_utils.matrix-android	0.20.1		N/A
dev.inmo	micro_utils.matrix-android	0.20.10		N/A
dev.inmo	micro_utils.matrix-android	0.20.11		N/A
dev.inmo	micro_utils.matrix-android	0.20.12		N/A
dev.inmo	micro_utils.matrix-android	0.20.13		N/A
dev.inmo	micro_utils.matrix-android	0.20.14		N/A
dev.inmo	micro_utils.matrix-android	0.20.15		N/A
dev.inmo	micro_utils.matrix-android	0.20.16		N/A
dev.inmo	micro_utils.matrix-android	0.20.17		N/A
dev.inmo	micro_utils.matrix-android	0.20.18		N/A
dev.inmo	micro_utils.matrix-android	0.20.19		N/A
