br.com.arsmachina	generic-controller	2.0.0		32b14d157b0201e13922c6251522f9a511c10f07
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-28-189df10		1924f9a777597241daaa643444adf268a21e068b
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-3-035400a		9396252a4aece0802d1521a53697eb297e13244d
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-3-03ef318		14f83c19c6812a9ce4f26f2fa24582e17afb3700
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-3-3f253b7		85cac8a13273d6b6c336621c623ebd2e8daad4d7
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-3-7afbb5c		178e25ccd9b5552cab97fdebae23ece0d09fdb0e
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-3-ae8ce3d		cc6073df5523c8725746ae569a9b9bfd45bb4ddc
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-3-c5d3e28		de9b7d304d0a7dd8aab01e30c813c8cd14d87126
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-31-84bddcb		df0963d4288c214705ec7c465a31d081d3ad8c6f
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-33-6623124		a6eb358be0036127190fdef40d0fa0fc5ac96f4f
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-35-a398dd9		e2eb983f0386eb39dc3d50fd6b47409dea11a0b4
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-4-26ba263		2e050126d96adfe3193fa06f7625c8f0415aa054
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-4-8b2239c		cf1c647764ffa0b1e12d530bd698369236477cae
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-4-bb0b26f		a744464fde47824ca57c7715adeb449613e79d78
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-4-d4edb32		9587b5c055e854c353770bb32e15fddf5d4c01a8
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-4-e7ca3ec		241233df848fd5a0a96d27439b82e3e9f3a9d8c9
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-42-4b7a8b1		927f67c71e7d8b80ba3127d75c356ee5f24112f4
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-44-9a20844		f04be841f50f385c9f9452fb2daab969f609571c
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-5-3608c82		547f4ca024b369b90d03228ee6a34d1e0be1aa4b
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-5-3616665		046d1d4b54f0affc8c17b86b714b6562d88ef724
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-5-7cd62db		cc49e4d4a5ecd0c02bd7461cae4b38736d68fa95
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-528-d32916a		178f835b6a2fbd194aef3512aadc2b4e7471c33d
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-595-e8a6dc6		3f2cea2d99849272338b8bbb41e23b10a7bb1bb3
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-6-31e6188		65213db3980a5c461185caf5ff1258ce4f6e1322
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-6-8e3dc3a		7d4883491b26e50e5a249458fbd463c82079b857
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-6-a3c2347		273285a874f5684b9c105b7b6ac7dede463d6a93
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-6-aff10b9		b809b14d90e0d72247dd19586f0b90a9cdda9cb8
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-6-c8d0364		21a5a3b779824e3137852a578f5ad43d2b4b1a07
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-6-d2d6048		3ca20de7771fca162c573da832cdaf97f4cffcb7
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-6-e5aa5b6		3e77ca86fb28a5c5877c431657bea0fa39905156
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-6-fef6e4f		d4373724934ebf626339d9a1cd6be734503d4a25
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-634-afed74e		1b99af2f8b63cc893a9b143db2ae33b8643ce9c1
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-660-83ca092		db691c42dbc46db18750312fb8edf4ea6ca06f43
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-698-c1f0883		37d13628ca72f450d3843ce011caa4a60e0d4d78
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-7-00bc26f		37b6760794cde11692a6a906dc31c7bd16683d2c
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-7-92d56f2		c81a706bc829635827ce9cd9196d5f78c5ca8d85
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-7-e369dd4		f55ec5af188357f6befa23a6b44739293e84af1d
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-7-f3f28fc		87496604f6b924ac7db79bf48be71eebbcc9ae9b
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-710-219c644		bede7290fbf4665dd9291962ad4d9513a504ce5a
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-717-e636191		4501fd82fb3bf22d6c5f0dd684af05b12ec862c0
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-729-7aeec21		7e825f37b26cc853bfe97529328643c64efe1b6a
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-776-14009c0		7b380149e47a001f2e94622a98f61154a5d0fbe6
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-780-9d39efc		7e962933b4a40e4d9805a8262c1543d22b40a4b8
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-8-f669528		6737be8effe75c17fdb38b4ac4d1d1ce9d20049a
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-809-05e170f		8cc9d27b433c8e231b29a5175361b5e03afe6290
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-812-0651777		3aca1060589d77e503db2d136ad0f2bfd4a188b3
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-815-ab483fa		6c1f9708267309b1fa67c18f51b5c7894ea3192e
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-818-87add88		5bfec8536202a337aba3cece5acb7949366be395
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-821-17ac412		974b3669eac64628370256eb5e24a0c3708ca49b
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-885-9031f5a		32d07c17b5bcb9d95912a84de3ef094d45f8be0e
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-886-ca01208		7a3c203f019bb69b0b002f6ee391f6be642b2048
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-899-2cb16c2		15ff506549ffbb54a64013d0969a8d0a62b7ca28
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-9-3a69c37		1719d25ad6d7969471065c97e13ac0a0fb7310dc
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-9-67c9f3f		ca91e030aa87fc42094e38c35574c4af06ae6c86
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-9-f5db8d5		16730af19ab1b1b9b93ed41faed4e784fb22e49b
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-902-3772009		2c4e7c877342de2e0a327ffef7bcd03da3af885e
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-910-2391c18		a84df90daf06f551efbd20bae316698d2c2e79cb
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-915-3006862		7d4e4922901c49537c8c6b5722c6eb4bacfb6811
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-942-9120462		07f6a31cbb325c2d6e8249e00b4327945a2c929e
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-943-389a704		c220bdd1211e9ede5881d9bda960f365d185e0c8
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-945-9e50924		cfdb535c3466eeccca8bca560d727fd7a25ee8fb
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-974-9668367		6026185398384ccedb8c21ac4a7e6408f8da2654
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.0-992-c69417d		285273e71e31c9558210a60ce0dca12bcc79d521
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.1		3303a3c10084f530a1fd3ffe5a3d3ab46a10e1f3
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.10		c1a12d8088ae6f0b40df6b974e839d2200b80ad3
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.11		21cddaac6531c801f01d316d75c9168c968fdb5c
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.12		436b76bb9008ff8e564764e96a75f6f2da6fcc53
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.13		89b2cb9ba8eddb22626ce4d0e0b4ff9598723207
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.14		d839c363da717750624c70a5c3d53a48cb0af941
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.15		6b4c100987e78b87707b77eb06320d74b73f9d91
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.16		4091223c9eba6b256c5631ae3d5282768cc11a8f
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.17		f152b05cd50204f3a15d631d5b6bc0bc77d3dafe
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.18		a3800108e1d449cd7ac23496020648267c42876a
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.19		e7d7706b814625fda689d433fb225a398dd0e1a3
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.2		f8fab0bbef0acf9e2ee4fe60ead58ba948ef42db
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.20		f62f949aa58fb23581bba4550cce91750be4afe3
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.21		55838fed8b12d23d59b01497a0fbc8d4864c561a
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.22		15b99779d7f5c6558cfff03f995d401e8e31b322
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.23		a414499e8a0eb36f8c691ea219ec48ed33af516f
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.24		57a04b892ab3f6427b015b4895aec63b757dc0f6
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.25		f546b4a39792be1134d6f46240c1665d4645b930
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.26		62307967ec47caea9576d1a46a3a3381140bc638
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.27		a5c22ce1cc65fda79c1a361a87885053516878cd
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.28		60e03ab57e9ed0f6f39f05459467563d78774266
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.29		33ef6e3195a00d659a53db8c7804adb6e02b8c2b
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.3		ab82cf5ca5e0e2e4d5afd639ff40c843f24d9a06
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.30		ea399c0acfae6633746937f73821c5a89e87627c
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.31		2cc421438a512a7f81614b63782a2dd1b8addf39
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.32		50bafd525c87cd517ee6983143ed1c2e9c994194
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.33		068e8f3c83477686d07a38e4b0e02c6871c3a7f2
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.34		e78c059c19f4fbf425b9d21738e6909ec53756db
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.35		8a16e8de2310e8bbe7ba09567dcce57ecb876c1a
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.4		05c7e88b21f3ca21c728b4b566530a7a9c2fe25f
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.5		9bf8e0ce4dc20e04fd4a989012940edd30d74c80
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.6		91779df17dbf59d98898e3d4ac2aca6f31aaa1fe
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.7		353ae46cacd189a95d46ca03289f84ff3bd3056a
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.8		d50a21f4ff8cf1108344cb0c08b431ae590f834a
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.18.9		6d620392efb3015cb81a6ebb3a94f274d9d669fd
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.19.0-41-91762fb		8e32c881265e00f9dc1ef290354afd752fca7083
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.9.0		6117c99051881c9134dec3e2bf5e89b5e3f2a217
com.disneystreaming.smithy4s	smithy4s-aws-kernel_sjs1_2.13	0.9.1		e02900a9a8b42545fec47e0e2081535a33fac55e
com.dwolla	async-utils-ce2_sjs1_2.13	0.0.1		7301b18410374b51876ec455d89ba86f8b03a548
com.dwolla	async-utils-ce2_sjs1_2.13	0.0.10		8000193e6f47f39e9479a2accb23ba5b917f472b
com.dwolla	async-utils-ce2_sjs1_2.13	0.0.2		461e71a9afa5b522515aece831a532b0c6128693
com.dwolla	async-utils-ce2_sjs1_2.13	0.0.3		2863b5c2f170bc7b1edc3c9b7c0ae0b05c687d9d
com.dwolla	async-utils-ce2_sjs1_2.13	0.0.4		07f0830f59c86fc78280eddc676501755cc26ddd
com.dwolla	async-utils-ce2_sjs1_2.13	0.0.5		471bb6b2f58818eb1924505131ab2640c9027a31
com.dwolla	async-utils-ce2_sjs1_2.13	0.0.6		78a54ec3c08c99f588fdd29091a56afa1b66f42d
com.dwolla	async-utils-ce2_sjs1_2.13	0.0.7		c1902a49ef2b54a5d85f580346c66c4a1bf6cbd0
com.dwolla	async-utils-ce2_sjs1_2.13	0.0.8		96d44d22e90dea4e8717854213f958cee0033e16
com.dwolla	async-utils-ce2_sjs1_2.13	0.0.9		492a7bf5cc2ec85ed0bf7191e840b0506830bd2e
com.ea.orbit	orbit-actors-core	0.1.0		b5b2be7850b7115d4e0091da5c66b1b6efeab1f2
com.ea.orbit	orbit-actors-core	0.1.1		8fddc7c266e15321979af96721fc5fa3a0a98b90
com.ea.orbit	orbit-actors-core	0.2.0		8e2f8bd00fbb14073a6d313da9b69f2b2289b21d
com.ea.orbit	orbit-actors-core	0.2.1		4bca89a1d98a9fc364fa8f3fc5b79b1317fce948
com.ea.orbit	orbit-actors-core	0.2.2		b1648031253eeb88f98ccc83fb2a84fa72bc153f
com.ea.orbit	orbit-actors-core	0.2.3		0987aa970cd4322cf1ea28e6a86cf24997b199ed
com.ea.orbit	orbit-actors-core	0.2.4		e127a131b5c78027dea0081d0937c1a75a1ecdfd
com.ea.orbit	orbit-actors-core	0.3.0		ba8e7bb70de31274348b45933abbb87e8711bfde
com.ea.orbit	orbit-actors-core	0.3.1		750973c89190e2ce08f8c4b2eb0da4a20fc8a059
com.ea.orbit	orbit-actors-core	0.4.0		c7044da5a7b34c12ae099d1e6328f8f2df9de65b
com.ea.orbit	orbit-actors-core	0.4.1		8e72d9ca13782165c742c2fc7c5b6830a17b31fd
com.ea.orbit	orbit-actors-core	0.4.2		d72cc8d850d4d047d2682aee761e539d9d18b601
com.ea.orbit	orbit-actors-core	0.4.3		68337c3d74591a9ad020e1b041638ce5bfc12ec2
com.ea.orbit	orbit-actors-core	0.4.4		5f907637aed186ea00a549402675d51d6237aab7
com.ea.orbit	orbit-actors-core	0.4.5		4a3b799ad1206314404a5800aa326824cfcd6e74
com.ea.orbit	orbit-actors-core	0.5.0		1de5c9485fe5ecb1efad421670d6e0eaa4403a96
com.ea.orbit	orbit-actors-core	0.5.1		cbad2b7edef8db83f620c822347371178ac0a101
com.ea.orbit	orbit-actors-core	0.5.2		e593abc1937fa9c6bdb42e55d6ba2c088a2a314d
com.ea.orbit	orbit-actors-core	0.6.0		4dffd4abb8b658304de27b424885b29c9e4cea12
com.ea.orbit	orbit-actors-core	0.6.1		c769188629e16f76e65d2ba81ffd71dbf11c3918
com.ea.orbit	orbit-actors-core	0.6.2		a46f0e4454401edcb4a32cd733eb54f5c38d23d6
com.ea.orbit	orbit-actors-core	0.6.3		2db7944b32b1efa4c1efa03854d62013142ba739
com.ea.orbit	orbit-actors-core	0.7.0		728863e932d8d72f1b12d09aedfe4a18997a16d3
com.ea.orbit	orbit-actors-core	0.7.1		d6ce3e0de1dc9d4a889b714f0c00ae2ce0ef146b
com.garethahealy.fuse-setup	scaffolding-scripts	1.0.0		N/A
com.garethahealy.fuse-setup	scaffolding-scripts	1.0.1		N/A
com.gitee.l0km	facedb-base	1.0.0		326e2e1a23d249b3745ebcfa75105760195dc5dd
com.gitee.l0km	facedb-base	1.1.0		598c41d529f621f3eede4d287f16fe35288518f0
com.gitee.l0km	facedb-base	1.2.0		08ef417fc80fb7cb20679c489093d95a753a5d32
com.gitee.l0km	facedb-base	2.0.0		8b22777d856488e1f4d3698e2f5f741ea91aef51
com.gitee.l0km	facedb-base	2.0.1		ae3f7bed9bc5d98a8469446fc43fa50c3957815f
com.gitee.l0km	facedb-base	2.0.2		93b84c8470a9fbd9badf84d8e9d06ffcd8db7146
com.gitee.l0km	facedb-base	2.0.3		bebf8c570612e03bfd2db9e5d7cb6490925b2fa8
com.gitee.l0km	facedb-base	2.0.4		7de8fdfba31d76b4096996388fbbdca6450b93dc
com.gitee.l0km	facedb-base	2.1.0		7117c00fbab780754f06535e7ecc49e59a6cf572
com.gitee.l0km	facedb-base	2.2.0		2e9e21ac8f133248953f1bb4294007c90c674465
com.gitee.l0km	facedb-base	2.2.1		df58dcb4e2ce49a116c90d339d121e72f776c5c6
com.gitee.l0km	facedb-base	2.2.2		f41845360c50052adc15a3ff9b8287219d551478
com.gitee.l0km	facedb-base	2.3.0		3a1ff54e324549ec03c2925a7d1744498ad60f8b
com.gitee.l0km	facedb-base	2.3.1		44ffdf1484be39de6b0bccd9d1442c1a061373d7
com.gitee.l0km	facedb-base	2.3.2		d45a102f4c412d106d07b2ae15ab48470350dbce
com.gitee.l0km	facedb-base	2.3.3		363cc9cf8119c776cd243bb8a320c2f57663b741
com.gitee.l0km	facedb-base	2.3.4		3686ca37b3e250ac9308725717499246fe9fe69a
com.gitee.l0km	facedb-base	2.3.5		60387dc3eca6ca68c43b6e11a528b165457365f9
com.gitee.l0km	facedb-base	2.4.0		8ff0814d0c685fda9ee7a45611277cc8fcb4b613
com.gitee.l0km	facedb-base	3.0.0		792c01fd600f26262ce8482b9cb3a9d15e5dae77
com.gitee.l0km	facedb-base	3.0.1		512266f7d604a8d394a648ff4034bdd499125a32
com.gitee.l0km	facedb-base	3.1.0		0dc404559005ef8d93fd61dd7b0d34d7ae998ed0
com.gitee.l0km	facedb-base	3.2.0		918d1a98b0f67eb077f2550689357b6a42439634
com.gitee.sean-framework	octopus-scheduler	6.1.0		0cbc35d35f990092ce25e4106ed46b8985572dde
com.gitee.sean-framework	octopus-scheduler	6.1.1		926b80c4bad7dda732eabe058e72d27e81a156bc
com.gitee.sean-framework	octopus-scheduler	6.1.2		72d15279140986f5eb9c706b5b1e365dbc82d8d9
com.gitee.sean-framework	octopus-scheduler	6.1.3		b3ef30cf2cf539defdbf56449481795910c68c5a
com.gitee.sean-framework	octopus-scheduler	6.2.0		bc00f6f6421c5ae18b11c67c4ae248882edfb59f
com.gitee.sean-framework	octopus-scheduler	6.2.1		e1480623bdaf016608e9e1fa703762db12648642
com.gitee.sean-framework	octopus-scheduler	6.2.2		46960cfa0de8812df9857440cb67aa982b8594d2
com.gitee.sean-framework	octopus-scheduler	6.2.3		b2f89ab5c0396c12a27dd8587954605ac472a869
com.gitee.sean-framework	octopus-scheduler	6.2.3.1		d5f47abc834dd33679cb12964ca288563091fb9b
com.gitee.sean-framework	octopus-scheduler	6.2.3.2		8a73b1a48f3a28259a88b9b536566008f63a5d17
com.gitee.sean-framework	octopus-scheduler	6.2.4		5cb6ba9b1c01a9355502092e693cdb96197e263b
com.gitee.sean-framework	octopus-scheduler	6.2.4.1		34e24fedd55f60fed5bf9e0139dd951f4cee4927
com.gitee.sean-framework	octopus-scheduler	6.2.4.2		fec687dd5c856d3d4dd08df75064d63e91669c2b
com.gitee.sean-framework	octopus-scheduler	6.2.4.3		007d2c546ae1e451e8bcba3c0913541ce5f5c853
com.github.ToolUtils	daoge-wechat	1.0.1		af7d6dfeddd70f2c3bd56afeb8e4c502b2172f52
com.github.ToolUtils	daoge-wechat	1.0.2		1ce7f5d552435af9c60050663f20677034770bcf
com.github.dice-project	qt-lib	1.0.0		c3dd3d59ac5c45a8096cdf6cf902684508a7340b
com.github.dice-project	qt-lib	1.0.0	jar-with-dependencies	226c6ecaf5e155730cbe0b3504a23866815b4965
com.github.dice-project	qt-lib	1.0.1		d6e1d35e67311c3ff4d6cf9faf8a2e0ad3caaa68
com.github.dice-project	qt-lib	1.0.1	jar-with-dependencies	23609fd66d825cb73a2a3d25b743bb32152efb25
com.github.dice-project	qt-lib	1.0.2		09f6bd5cae18dd34880172b3d43959c64a6aca1e
com.github.dice-project	qt-lib	1.0.2	jar-with-dependencies	c6e3c7136ecb03868c2c8e5f31438fae0aea3800
com.google.code.findbugs	findbugs-annotations	3.0.1		0bf2342edabc0fc37fc0b1de0b03f071bef935c3
com.helger	ph-matrix	3.0.0		37c535fcbfd289253950bcb2e8ca8234359972e9
com.helger	ph-matrix	8.3.0		15edbd677fb1eba7dc7b703acb786a7b14d428bc
com.helger	ph-matrix	8.4.0		89c7d319f4831edee2dde351f15f43bec2dabd5e
com.helger	ph-matrix	8.5.0		1cb1e29318c489281152fadf96218d855daa5038
com.helger	ph-matrix	8.5.1		e27c5235dd80ec52c9a1d61dde2caa9dc028a213
com.helger	ph-matrix	8.5.2		e64ce8cc7cfec500fa7817bf6aad096d2ae1bdfb
com.helger	ph-matrix	8.5.3		25ba01b07b11f1151a707b2da90db5645dc6164c
com.helger	ph-matrix	8.5.4		615fe80cb691c33d0aaf879dc10454a26a1f76ef
com.helger	ph-matrix	8.5.5		67c01ac08ae2c0a178b09ee5a73a53fa42756048
com.helger	ph-matrix	8.5.6		6cf9851b00ace512495dc069c1b220058c2d79ab
com.helger	ph-matrix	8.6.0		e318e65c474c2b570f47164f0209de3b0553ebad
com.helger	ph-matrix	8.6.1		7785472e8b2ac57afe7d6919ac6d50e13a7c6ba3
com.helger	ph-matrix	8.6.2		08f810896aad1fa939d6469f27f89cef23bc0f12
com.helger	ph-matrix	8.6.3		a02204274f5606a145a0e6fd773762924f2e3b03
com.helger	ph-matrix	8.6.4		198679eaec73f68c24151b67945a5d553a347a5b
com.helger	ph-matrix	8.6.5		8a53fdeb399c38dca9540abb9ec067f3a7d9175c
com.helger	ph-matrix	8.6.6		08ca0f59e3c580d77bf1ae124ff684a8c2ab84a9
com.helger	ph-matrix	9.0.0		f2ae657ee35a4d9cfb9bfc4279bc1f0b0e92f4bb
com.helger	ph-matrix	9.0.0-b1		597b994f7657602d300d4b59655db5795538bfec
com.helger	ph-matrix	9.0.0-b2		949fcd468f78bdfd75a5d9399bb64532dfd3f96a
com.helger	ph-matrix	9.0.1		4dc41a64ccffd3ae851e8339e842a4df8cb3abda
com.helger	ph-matrix	9.0.2		a0742cc694f74f4c457b7b4955c79897ed23693d
com.helger	ph-matrix	9.1.0		6dafd8d344de08d9414b8967f5fadb1b2f8ff070
com.helger	ph-matrix	9.1.1		e098b3a738d6cbcd8abc8f83464266d10f186ea3
com.helger	ph-matrix	9.1.2		f358de69fc4facb164d09c8737ce02cd97697b7a
com.helger	ph-matrix	9.1.3		01dafd159e4fa4911bd12ec0e7f3df60a708a65b
com.helger	ph-matrix	9.1.4		31e4ec938ba59d7e124e0f69ed12f60a45bf6310
com.helger	ph-matrix	9.1.5		6d2dcc146579b0d5bf3f43ff139a05626bd841de
com.helger	ph-matrix	9.1.6		ada6a59780b19801b7d38ef4baa1a7131f3ed3ff
com.helger	ph-matrix	9.1.7		3b7ceed542d5245b5eab8a44a734cc69532d4bed
com.helger	ph-matrix	9.1.8		ab9a7890a233253631064bbe6f426d527258f238
com.helger	ph-matrix	9.2.0		08d2d09ba6f59cbf01718812a75f9d520049e779
com.helger	ph-matrix	9.2.1		d7ed692a7b5a89a40b753bab45b57c053f1d9d3d
com.helger	ph-matrix	9.3.0		f6df09c4b71f1ad03d4e3effc8e34d2fbb66d55e
com.helger	ph-matrix	9.3.1		d139967609d5f944fb0ccb60a5c776c1dab4e738
com.helger	ph-matrix	9.3.2		ee8a64774fb4e7f8167c4223726fbe8f0d040348
com.helger	ph-matrix	9.3.3		91b1f1f9be66a4c0a46f2978b8c75155a847463c
com.helger	ph-matrix	9.3.4		fd6e763bb1b4a1b773573f7b095555ca587fdde8
com.helger	ph-matrix	9.3.5		95bec375c7de34288dfb5ccc9386b72e01c371de
com.helger	ph-matrix	9.3.6		e8db3863a897327a82b673e5f4cb76c45745ee9a
com.helger	ph-matrix	9.3.7		ece866c0e929a3eb766b85551c073cd0e0320f2e
com.helger	ph-matrix	9.3.8		7b8150f9857313e9c3bc7f2b0b19e314950f42e5
com.helger	ph-matrix	9.3.9		63526dea0c8e1e023c30902aa6e0b14a9c1ca597
com.helger	ph-matrix	9.4.0		08aba70eb9118c36b38041e69e823ec308eedce2
com.helger	ph-matrix	9.4.1		31807a3e064f4fe85ebae34e4d0e6778c33a3568
com.helger	ph-matrix	9.4.2		7b6190aaee3c7bab511dce0b6e31951ab8e9a22d
com.helger	ph-matrix	9.4.3		b60e2c09fafd14a225418dacaeeef6069b35b35c
