ai.scandoc	scandocsdk	1.0.0		N/A
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.17		c5b6d5a1d3039ddd528635a1e066fbf03f815aaa
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.18		3073b1e9b907408d74f46c77592457bfee1046ca
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.19		e4be3270f65d8d3e51f445a2347d8850dc7b085f
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.2		763a94bb91a3425059f332814241a2dc67d479d8
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.20		65b931a774ac88a0f3e998567575672665705ef4
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.3		480bdee991ed5543c0118c1514d994df68bd68f4
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.4		152ba2563ea58371aa5537f1dea959b1c19fac5d
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.5		42eabe9b93495cfaccdc4efcb6fd0136ce466ce4
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.6		50cac168d352e1e465d4a839fbd09c2a497676d2
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.7		8504d31ad7e30a907b70b3e98a3538098e8465c9
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.8		927830d68012f98e43197e1fc288d77ca608767b
org.ops4j.pax.web.samples	jsf-primefaces-commons2	9.0.9		0a9e4cb6033ea4382dacda4f28eaa013c272bd16
org.ow2.jonas	jonas-web-container-tomcat-base-ant	5.3.0		f428888c194da8b2b38c6c283c14565131f07946
org.ow2.jonas	jonas-web-container-tomcat-base-ant	5.3.0-M4		0e547eaae21f4c4726adb760781cd385ab1687a8
org.ow2.jonas	jonas-web-container-tomcat-base-ant	5.3.0-M5		dd029f5b818bda97a4c29003b93619116dd7f1ea
org.ow2.jonas	jonas-web-container-tomcat-base-ant	5.3.0-M6		f63f7a9373617073d0c4b1f9e3893ac319792316
org.ow2.jonas	jonas-web-container-tomcat-base-ant	5.3.0-M7		83f09306f72c34e386c694317cdaf97d71bd8ee9
org.ow2.jonas	jonas-web-container-tomcat-base-ant	5.3.0-RC1		8625330219bb50567b2d3eceeff56ffd6a1a3718
org.revapi	revapi-yaml	0.1.0		d87a33437e49700f053b16ee12433a03bada7107
org.revapi	revapi-yaml	0.1.1		816d89337604922b5c5bcddab562aa779882ab7d
org.revapi	revapi-yaml	0.2.0		b7277cb0931251dd773879448f3306a642280571
org.revapi	revapi-yaml	0.2.1		3e89b037792c3b2a825067dfd067d92ba1823e83
org.revapi	revapi-yaml	0.3.0		bc0d82e22ae62fe017fe811ad5ad6d7206d5ddcb
org.revapi	revapi-yaml	0.3.1		686213c3fc7c2708e8a3cc4b90536d6f4c9de82d
org.revapi	revapi-yaml	0.3.2		d5f39f626c6bf867e9b33e1e11b4da5e8209c136
org.revapi	revapi-yaml	0.3.3		e9069a49e1a874e919ce5cbd0ea09787d5ba71fd
org.revapi	revapi-yaml	0.3.4		3fa5cc87bf62d78321bc6f748ffa1cc51c485884
org.revapi	revapi-yaml	0.3.5		1f43452c60dffab49bcec8bda99df7431e5ade80
org.revapi	revapi-yaml	0.4.0		45030fe2c238542eaeb1497b23eccf439998c197
org.revapi	revapi-yaml	0.4.1		8164f8c70f9e6f1120abb6104de60de46c3838a7
org.scalameta	mtags_3.1.3-RC1-bin-20220212-ddac928-NIGHTLY	0.11.8		7352af246da6acb6f81024863fe0e89eeefad413
org.tupol	scala-utils_2.12	0.0.1		533d37bd0afb729bfc46b211737e270e31ee5912
org.tupol	scala-utils_2.12	0.1.0		ddb785f1340fb1096f347f8e1f30ecc7100b6a68
org.tupol	scala-utils_2.12	0.2.0		8f1159c796319cf6e1f2303d5ec1ef19354820b8
org.tupol	scala-utils_2.12	1.0.0		84254d9eaddc2ef012de2f79c598cac69c2dfe62
org.tupol	scala-utils_2.12	1.0.0-RC01		29ff0461582ea5f0f1a464cd7dfbdacb3313d0fd
org.tupol	scala-utils_2.12	1.0.0-RC02		41bd58db1db17925ce5fab0f0c687db8c5ec4246
org.tupol	scala-utils_2.12	1.1.0		4351c85b10d65800a264c70659297dacb21279f5
org.tupol	scala-utils_2.12	1.1.1		43674de8fa358eb845c64c9f3d351bed0e29d36e
org.tupol	scala-utils_2.12	1.1.2		4d695b8296eef1eed51c8303ab5dfe562640fb10
org.tupol	scala-utils_2.12	2.0.0		ff1185b71b4aaf71f4328dfec685405c6fc2efe2
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-0c02c7f		8fb6a4ad973988ffb842457dbf6b6ed3122f09e0
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-137-0edddb5		cb98f5cc854c2f5b29678da161ad354ec8a4ed67
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-193-3231190		b27f6751ecc0fcf3c085603e0cd56c5311c95a1f
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-26ef642		14f07d704c7351a04624bf086bf755f645f9af86
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-27-4e31907		401e777be89d7fed639c737e805e3b0a3e34af26
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-3f2b25c		707cdac6d959e7b795c1b573a14e700a5f91ab8e
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-42-83f5c56		b02f5a115b3b27bd9a24d6cea6c5a3b6f78b9d95
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-64ae949		b5df3cf46f2f24045edddc35a81f483a51c8fc4e
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-65-7c98c86		954649a655db84f239c23bfde8545df190636be4
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-8006968		87162a03d16b1086aa5ddabcd83eeb21d235e038
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-805b021		ecf8a242f8768100ae8daaacb950f1f448f924ee
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-8096649		ee0043f8254fea6450c17214a1cecec989b2350a
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-80f5cc5		1424a01b111128bccc0d44ac604d4e2408c74771
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-87c19b5		9fb135d3620806d46941a3e37f6316230e234ddf
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-8a09def		a5f54342be7518a4be18929b2b9cc11dec2545d2
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-ac83d13		ec72f85ec168da5d502b89d23237df714f588091
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-bb20d55		3af4b7b4f796a5e1f1a2553466923021f6877817
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-c54025b		225f12828bba28c14857fe2064e5383764fed1de
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-cee70ab		298435ede4312b516408cc82e27d2216c51f8c2e
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-d2cb13e		96c2bbe52222f78298d74e05816f6fbeb197e62a
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-d5a2213		7c38ffc9a7bb4814ce578f699366c7ec315afc3c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-de7d987		877b1657a8b4227fe087005db42a6670f6b6f297
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-f471c52		b3b0f5c143d21df69ef01026e41ac15056bbad58
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-f5eba3c		6f37404dce476ed40a62ef9c7b788c3da755cbb9
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0-f6fe01c		e589aa0fdc3078d41c509360e064281b328a0eb7
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.0		bb93464f049f1af56c566c0dd400d15c6842b0de
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.0-M1		9c3d836eec5757a7233410f708fa8e8c84365753
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.0-M2		6b8006b3bd9d0c1297cfa126cf1365b643636905
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.0-M3		c20a3924701a5134f2063f7efbede3153d728d2f
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.0-M4		856934d5762afc95e38faff34b513ace032b8312
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.0-M5		17faf8f83e0e43d261ddc1db721271dbcc8ee548
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.0-RC1		17f91192b396ebe90d77f3bac9a117ad70837b65
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.0-RC2		5e9417fc8db1b87b6853d2b49e6f9abb6ec21732
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.0-RC3		d4b880af93d394a33dd1f66385adb4537dc254cf
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.1		9af8d822b22c2cbb26b61c1efac9cb9ec0c7b64a
org.typelevel	cats-effect-testkit_sjs1_2.12	3.0.2		ae8a9de303bdee0ec5742100b564f8c43ffd8da1
org.typelevel	cats-effect-testkit_sjs1_2.12	3.1.0		4872ebb0f5c532943b345d1b4be8aed1f5bc100c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.1.1		0864e39e5cd9c815f478f2cbf6d2f78f8564352b
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2-24-5b17308		875dc9f361dbb82382d288000ade7a3cf2b8ba83
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2.0		b5e81e0c1b2903e01383971dd3787556666f979d
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2.1		c45ed6e60e6fb55174ba8d7f9deef539ac5877d9
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2.2		278077caed6cf0b06fff9772c8ee95da65d08049
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2.3		cd82476ce66fafda6dd3f68db7b53333db695db5
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2.4		8ab94db70258280451d68c6fc2d8368826050b7f
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2.5		4ed223269083601712c62c67dcccd248b0034529
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2.6		42dab4aeff5db802c090376aca59948ddc649461
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2.7		c62344d8c670ff1ac203e8029faa866c40ee1722
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2.8		48fb096e3e126f8a25aa2b050759e92ce1de3849
org.typelevel	cats-effect-testkit_sjs1_2.12	3.2.9		d50e5571fd4c426cb5001a4d82dbfc9e9adeb692
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3-115-fab668b		f42d95641fe91bb267d3112d5c15b39fe212b0d5
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3-138-c458766		4e1ac86af221e2fa13d943b2b8234960dd67ec04
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3-141-b15d57b		c35297d507f0679680920d00d0de63a9f84d4d7e
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3-161-09d830c		dec36c4eb3bd9802528c853d21485d8086b2dfa9
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3-162-2022ef9		eb5da0e93651c2d36c6b884846d285219b2e8245
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3-3-f485cc2		c0762681cbfe31aeba590d98ee02eac9b84cf0b9
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3-393-da7c7c7		289ea3cd2219a4e83c9475a04258dc8ac95dff0a
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3-59-42e8db9		d4701e9de54dce4f703257538fc23325850c70fa
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3-7-579f468		ac33aef5e780e1a7cbbf9a5e4559947d12d94dce
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.0		50ce52ad69aafdc77b0bde448e4d82d71a378722
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.1		b128538231f068e8f906b95d71686958c0f1bbef
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.10		cf2561c6a32c5fbe06510585a56f9c8458fab273
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.11		a465ff533e46466625e053c2c60c4c33862e7934
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.12		9f5df24a7a2bedb0010c7adf3a05e2e6b062230c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.13		dcbf265b204edc743a49eb0cc7f57d9a6b4487c9
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.13-7-89a85e1		3557f2bf5c947df84b83330de110454c669df931
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.13-7-ea6f370		81870832230ab3a506bea3540a31d0907bb1ec3c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.13-8-b39c2a7		c373c28269b7d7a56826533307decd4cdf29423a
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.14		4a45857c44ba3c69b8a8c979854950cbc503c4b2
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.14-1-5d11fe9		9e7641302f1c9aa5e0dab577f304a854aa82e760
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.14-2-0972521		4850b43803e1a3aaec0918ff996d8dc4f5643b1f
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.14-5-4591364		11ce0ccac1c722aa905b0d47bfefdacd4dee0b5d
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.14-6-d8a0441		9cce499336a90c9c3cdcf7d0fb275b52495dec7c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.2		4a3686068397fadcc37270a14a65f239944ba48c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.3		94343ebba560a318d5516f3d0d494c68654d124b
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.4		01bf26ebda13d48e0cef84108371d6b2daad3373
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.5		ce3caf1a6ba353789fd813893802f674c688f2fc
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.6		eaf4751ffb3856525b5451a72fb3a7d370b800f2
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.7		3ede247792f571879c0b19c01001e7e69d93a65d
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.8		be0679f3e6303faa94b79149752c6229cba3a6e2
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.9		3235b0f373af8267b91e35711ae1d368aead3cbb
org.typelevel	cats-effect-testkit_sjs1_2.12	3.3.9-20-44bf4e1		0505fae3f2999db040a3e3500620027ec56cefcd
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4-148221d		491875df94e5a60e32388dd6be4ea2c660422423
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4-387-e167c59		4ec702c06d6d144d41c8212a9b0da5662f1e503f
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4-389-3862cf0		edc12cfd920c74d73f0f6e467a6a2292206d9669
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4-4c07d83		d943b66d09da6b563a463df8b9f5586e50cfa9e2
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4-7154d08		5eca6d89a28722a773de66028abcd79b46656c8c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.0		d55ac1a270b2d1fdeaf59d86704dcaff938bde58
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.0-RC1		04907dfeb5b50a5a3b53a11ead6c959b802e10ca
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.0-RC2		c95976a58ed1074e88061587092d3a9f43bcf336
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.1		c9b361c5ae751be56869618da4321b1f2fb2cd81
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.10		ea4d3f8a1296cb5fce59e2c1f40f39514c9e3613
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.11		80c871ec15839c1b4430fbccecb9e007184834e8
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.2		cabf525bef77b707791d5f8661581d2d07ed723d
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.3		c73deef436ca63add2695e3a4e159e08f0f20243
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.4		2e3393529318dac324e7b7bf4b7501a965785de0
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.5		10202ff8a358b5dee6e7f48fc36551130f90869c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.6		e4765ff7302ef55ddcc734c015e919fe7844e80d
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.7		1221e5274d9771aada1364c218cc7223b347d7b4
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.7-31-ce4bb58		0ef0e80d9a9784c34f12c4ebf1bbd432e888e356
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.7-34-defc3a4		6473cdf95e894407f56aa570aa1571ff5b0d2196
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.8		7c296b9891a2cb6797511ccd68706ddc2c9f0d95
org.typelevel	cats-effect-testkit_sjs1_2.12	3.4.9		703f1fdee7087d73e00f30ba5bcf880c81d1ecf3
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-01c4a03		4df7e944dc6be59c77201fb7cf291da744ec3fae
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-01f5b3a		c2c7d11c0c6b66269bab1135156a034effe8508a
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-3f61234		d6dff32bd6002abc0a87ee789530b45c262877fa
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-4b87497		4e37ee9048b0760d1ab472116046f772251da62a
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-4ba2590		382d1044dff87c0b9afdbf0cde784b476393a1ca
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-4f9e57b		a66a9560d05d08530e2202923b8002acbf850804
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-639ac01		35a2fa2fa639ac0435f7826f7b394bb9fd79b690
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-6581dc4		a85831fca81590b7531f28a52b1427abd53b2c55
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-9ba870f		272dd2c931f8e7ec50d5d1edd7c22a70e9562c6b
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-be6325d		406ef7d1bd3996fdcc95d9af8ae2ebc8df72193c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-c760a55		14a9dce4f0cd76a325277b6915ef8460b2a466c9
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-e3fbc49		343cca9d7a8958ed5164855d9cd8d3ed83e7f4c6
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5-e4f2b71		b13ed33192c734c0b19206ffedbd28c38d08fcbc
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.0		4d381d75d45663808c3fafa313a641f81aca8d54
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.0-RC1		b2a3d94f43161aa0dae82e6aa6a0f4dbe2ad1121
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.0-RC2		c1bc8f867624625be98c0e3544d182152ce982aa
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.0-RC3		7c369cec4bc31c2f95c60f9b1e4ff2efbb1a63f2
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.0-RC4		c62b6d07f76a301bc21c41049cc1478186152c4f
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.0-RC5		40a34c2fcd095664f42bd4371f4478117be46c64
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.1		d208ca9500ffa3a15d49ecedab83bede1749043c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.2		9cb75947f11d7584a0494c2a58219560d8ea6e1d
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.2-106-3041bc9		b73c74c81d6d477ff182dbc5a894abb9d24f3570
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.3		e5755c2e90a510357d999705ab276c62c52a9923
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.3-38-54cade6		4ff1d1c521be8aee47b49d7904fcdb790c8ddf41
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.4		fcfab3c3714c5e5b9c7e2e260d89bac9238e5eda
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.5		ffaaa590282982b0f9c4bc66dfc08c6c5b7b38f6
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.6		079f4aa6d1a131e590d26b9fd2b4c40b6c20b8dd
org.typelevel	cats-effect-testkit_sjs1_2.12	3.5.7		2ec9f3780a69d6b3af83388c9311bc935cb93759
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-0142603		bd8744c817f5c0bdedf55a3941355be6ed766d6d
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-02a43a6		1298b38a8d4ab68e59bd97107b0e870ccfc9b977
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-1f95fd7		2d95a00f85fd9ce14c6ccb621d5d50b7f004935a
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-28f8f29		9ca0672d010b15c05e3c20609b327cef92128a06
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-623178c		66ff205142f8647f1b7ed5754c171377f02c148d
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-8a37117		a908b8e7d288b70e47233865be96858a85ed92c9
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-bb17ea2		171e2a5c869850e25d838f406acb6e1538e5c21a
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-bbb5dc5		0b0376667105be04474cd588d928dd4b4b1b7c85
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-c7ca678		a6799a41ba31c19625e07c35a27e744f252a4b57
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-e1b1d37		904ba99e647bd2bc16425b33c12baaeb9ae9484b
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-e9aeb8c		2b71fc9beab26f8e4ad0f4d68c6813746c3bc181
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6-ecf93db		34b5647d0f111da3f033b6464296d918cd2096eb
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6.0		f6e59557a7069666d7e795f661dcd48b8dc2fd3c
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6.0-14-e3c932a		dddde83efe9ad442e6916ab426bbb61a46036c79
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6.0-RC1		c9f3b6a2823a92a319508b66906f4de416ddd51e
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6.0-RC2		119f5d6594e6bb61ef12420e3cd6bf2bc1205cb9
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6.1		f63dc0af3fa0b04e04e23dff2a1f7f0b8e29f03a
org.typelevel	cats-effect-testkit_sjs1_2.12	3.6.1-25-d807be0		db31938a99a5f8a536ba205544ac5bbcac06ccf1
org.typelevel	cats-effect-testkit_sjs1_2.12	3.7-4972921		1c452094c76d5d28904ca74359080336291917d6
org.typelevel	cats-effect-testkit_sjs1_2.12	3.7-8f2b497		e516a06c0645a50ce1309141bbdc33cf06e0e6f3
org.typelevel	discipline_2.12.0-M4	0.5		ae533012f68c7ec20ba1435e60b2b11f71bd6fe8
org.typelevel	twiddles-core_3	0.1.0		ada1ad0aa768fd20c6f0371f1697fabc8f4b265b
org.typelevel	twiddles-core_3	0.2.0		f4c209a6f53aa227cc1d9231354e5dd43414b500
org.typelevel	twiddles-core_3	0.3.0		ae5119cbe65b55bf1c813c6bbdd6f009545c6512
org.typelevel	twiddles-core_3	0.4.0		180b7f8a85a2e20c9dd8115f172bb58e7ebbee12
org.typelevel	twiddles-core_3	0.5.0		13802854813a97be53c4dc0df53aecd769ce4dad
org.typelevel	twiddles-core_3	0.6.0		718ef32cb1f54cdeb3b8f30240d5221d12e1a15a
org.typelevel	twiddles-core_3	0.6.1		ff343bdec6a44cfb5025f7a019d23b697c71c1ce
org.typelevel	twiddles-core_3	0.6.2		90b47bacbfe32af4b039047b104239e4576d15a6
org.typelevel	twiddles-core_3	0.7.0		2c4bac660029674be1a3a6528846547a8a03445c
org.typelevel	twiddles-core_3	0.7.1		1f1c5ba75711f9c851727b38df2fd1d1d96117b2
org.typelevel	twiddles-core_3	0.7.2		0544f254d8513bbdb77ea25ffa37482a5feb709a
org.typelevel	twiddles-core_3	0.8.0		df717d88bfcb3f7c23587d2dbd69d9db6713d5d2
org.typelevel	twiddles-core_3	0.9.0		3a2841c1f890f10813fb385624356ae19cefc6d4
org.webjars.bower	github-com-ashish-chopra-angular-gauge	2.2.0		ff0c12ec42128251b5c88418e45a87b818091217
org.xaloon.plugins	xaloon-wicket-plugin-gdata	1.5.0		9bac799f47f134ad679835b05af215107164847e
org.xaloon.plugins	xaloon-wicket-plugin-gdata	1.5.1		d21ec55ed93fb78fcac2094a6b43e7b9efc14b0a
org.xaloon.plugins	xaloon-wicket-plugin-gdata	1.5.2		030c7f09b258912cc31387cc9f1b3ff86b8f0dff
org.xaloon.plugins	xaloon-wicket-plugin-gdata	1.6.0		43ddbe84ef61c054d91836bd09e5a8a3c8c841c6
org.xaloon.plugins	xaloon-wicket-plugin-gdata	1.6.1		786b07171c6b60b24337d7ae9d83c4e3be7f688a
org.xxdc.oss.example	tictactoe-tcp-gameserver	2.0.14-jdk24		24e1400de807560c43386c7426b1a8f370484bda
org.xxdc.oss.example	tictactoe-tcp-gameserver	2.0.15-jdk24		aa1e7741d07433bdf15eea247d9578d558d8a5cd
org.xxdc.oss.example	tictactoe-tcp-gameserver	2.0.16-jdk24		2f476c6de7da68c889831724e08f9163450bf71e
org.xxdc.oss.example	tictactoe-tcp-gameserver	2.1.1-jdk24		c5af7e8976fe69ab2e6c861ffb05f9bcce95151e
tz.co.asoft	logging-console-js	0.0.1		N/A
tz.co.asoft	logging-console-js	0.0.20		N/A
tz.co.asoft	logging-console-js	0.0.21		N/A
tz.co.asoft	logging-console-js	0.0.30		N/A
tz.co.asoft	logging-console-js	0.0.31		N/A
tz.co.asoft	logging-console-js	0.0.33		N/A
tz.co.asoft	logging-console-js	1.4.0		N/A
tz.co.asoft	logging-console-js	1.4.10		N/A
tz.co.asoft	logging-console-js	1.4.11		N/A
tz.co.asoft	logging-console-js	1.4.12		N/A
tz.co.asoft	logging-console-js	1.4.20		N/A
tz.co.asoft	logging-console-js	1.4.30		N/A
tz.co.asoft	logging-console-js	1.4.40		N/A
tz.co.asoft	logging-console-js	1.4.50		N/A
tz.co.asoft	logging-console-js	1.4.60		N/A
tz.co.asoft	logging-console-js	1.4.61		N/A
tz.co.asoft	logging-console-js	1.4.62		N/A
tz.co.asoft	logging-console-js	1.5.0		N/A
tz.co.asoft	logging-console-js	1.5.1		N/A
tz.co.asoft	logging-console-js	1.5.2		N/A
tz.co.asoft	logging-console-js	1.5.3		N/A
tz.co.asoft	symphony-inputs-core-watchosx86	2.0.16		N/A
tz.co.asoft	symphony-inputs-core-watchosx86	2.0.16	metadata	013e5b5415c3801f881b43646044ad042e9f4b61
ws-commons	tcpmon	1.0		1cd673a184531a05a0d5ae7607347ed9761e6351
