com.aiuta	fashionsdk-configuration-defaults-images-android	4.1.0		N/A
org.xwiki.commons	xwiki-commons-crypto-pkix	11.7-rc-1		4c59d66cd2248776ce12f2491720789a1db0d56c
org.xwiki.commons	xwiki-commons-crypto-pkix	11.8		0ce882ff7f7202ba9029abed939bd76f646f0d7f
org.xwiki.commons	xwiki-commons-crypto-pkix	11.8-rc-1		befec111fe918decb45ee8981c64c32de021a8cd
org.xwiki.commons	xwiki-commons-crypto-pkix	11.8.1		39226d25cbd2fe6855527d6d4e076a2bf6d10b13
org.xwiki.commons	xwiki-commons-crypto-pkix	11.9		d21fd68d6ba346e83660ac1b957d65694773292d
org.xwiki.commons	xwiki-commons-crypto-pkix	12.0		b9d9f6cd2e1eae2d270d2c5d799d6e55b474f924
org.xwiki.commons	xwiki-commons-crypto-pkix	12.0-rc-1		13663f46425db9b48254a3525c8a525fff9101b1
org.xwiki.commons	xwiki-commons-crypto-pkix	12.1		9e96805cea56e12beb3dcb2a72cd5a0170466261
org.xwiki.commons	xwiki-commons-crypto-pkix	12.1-rc-1		59e7d57414ef32e7287692700e2bcae46e23af7b
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10		a3c3f2367cc111e62a0649479a3b924abd96c010
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.1		7c043f73139dbd3aa3d9165f958ae827373c3f21
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.10		b71115999128330eb5e11d5f5140f0fb502f4509
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.11		9c68547133648bc3c06b4187fc92b0a08226c9c7
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.2		247565f5c9961c640263f910b3f92e0a8b5fc721
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.3		1fa4dd1e05d041810db535415b902d4d7ddc552c
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.4		d429784f7e52d2c613e6fd29927a756e62ba79ea
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.5		24cd4a6794b4020836e2a6a0c8d12e24e0f1d8f8
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.6		b67d937695a2266b6d9fd6ea67b79dba68038dd2
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.7		7c7ad8bb3dce617f17a04a8c516ab7aebac280cc
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.8		620c5aeecab43ebf81dfa5bdb576a136fe63f1e3
org.xwiki.commons	xwiki-commons-crypto-pkix	12.10.9		7182d377cdf2d47a95f00cd08359a6e82c32db73
org.xwiki.commons	xwiki-commons-crypto-pkix	12.2		c98c673af4fc0a021b2762f298a44498b86de267
org.xwiki.commons	xwiki-commons-crypto-pkix	12.2.1		67804df13a84bff3c00831e3a8ca5fa192bdb256
org.xwiki.commons	xwiki-commons-crypto-pkix	12.3		4b094b749c7afda2b4263fe334f5e3ea3ad0035b
org.xwiki.commons	xwiki-commons-crypto-pkix	12.3-rc-1		fcd2be04dfad7ce148fe02b0da6117487d824687
org.xwiki.commons	xwiki-commons-crypto-pkix	12.4		321309f060ceffa8b40b52b7e2f667ec061263bb
org.xwiki.commons	xwiki-commons-crypto-pkix	12.4-rc-1		a38e0cdf008b9d9c834b311d957a47076be5e931
org.xwiki.commons	xwiki-commons-crypto-pkix	12.5		bd883f8b5fe908c3053e13f0c46385e1e359a665
org.xwiki.commons	xwiki-commons-crypto-pkix	12.5-rc-1		12a39b6ac1a628787c619a22a166c45c5b359d01
org.xwiki.commons	xwiki-commons-crypto-pkix	12.5.1		2aef71ec1b287d010da90644dbb3ab11317171e2
org.xwiki.commons	xwiki-commons-crypto-pkix	12.6		6690a9e8db7a6d53bc76f5e5467f20b9a6baf973
org.xwiki.commons	xwiki-commons-crypto-pkix	12.6.1		79593bb21ba8c74f36e168d96c30e61f5bd4e77a
org.xwiki.commons	xwiki-commons-crypto-pkix	12.6.2		32597658e28424b39712517bfcdff8010e2b6f7e
org.xwiki.commons	xwiki-commons-crypto-pkix	12.6.3		6780113f8ccdbba4ed88e19110f48c6f22cc205e
org.xwiki.commons	xwiki-commons-crypto-pkix	12.6.4		4783fde4bd7146e1e89262bdd3b8a11c0258bc00
org.xwiki.commons	xwiki-commons-crypto-pkix	12.6.5		a8c6e7624f615c5490a20435e68800cef616ccec
org.xwiki.commons	xwiki-commons-crypto-pkix	12.6.6		0189f5ee5f6b3bf8a333b6a7c925ad0e901f1644
org.xwiki.commons	xwiki-commons-crypto-pkix	12.6.7		11ba92041a333ae0aa72782bb4212bfdd30997c3
org.xwiki.commons	xwiki-commons-crypto-pkix	12.6.8		9a86427ff2bafe3ade8c9003dea79417a4171098
org.xwiki.commons	xwiki-commons-crypto-pkix	12.7		e06d3f6c2ca2d9430ca017138b0dbba697bd83d0
org.xwiki.commons	xwiki-commons-crypto-pkix	12.7-rc-1		dacfec2a92a0246d45a749800f51a47fc4a08291
org.xwiki.commons	xwiki-commons-crypto-pkix	12.7.1		cbd86314c0bc6d05d7c4f860253e280c72d2c267
org.xwiki.commons	xwiki-commons-crypto-pkix	12.8		df5e95b618c667f9b1da8b4e11cca348dffbf88b
org.xwiki.commons	xwiki-commons-crypto-pkix	12.8-rc-1		52ef9d114f4200d9d66175417818364ce5aa2afd
org.xwiki.commons	xwiki-commons-crypto-pkix	12.9		0c9a5444ae5347b3f6a9a1817b2e95c3b7281af6
org.xwiki.commons	xwiki-commons-crypto-pkix	12.9-rc-1		9d38f04bb26f16a73664d4618074824377791aa4
org.xwiki.commons	xwiki-commons-crypto-pkix	13.0		9deca964af03a21323eaa42022f79ef11e7d3548
org.xwiki.commons	xwiki-commons-crypto-pkix	13.1		1c7b4eeb82cbfcaa54056dc38560ff18c48463bd
org.xwiki.commons	xwiki-commons-crypto-pkix	13.1-rc-1		dfad3ea15f2b0b37bd0a8cf8cbda85c1034fd73a
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10		a1d3f56f3dcea8b70789979f4d4dd8dcad180bf1
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10-rc-1		65c79f58a9518117f90d0fb668cbb635a35bdf4f
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.1		4c0cb54d718edcaf2c77a4fad9734bd3fd6d6270
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.10		7bf1690f289a3ce842bc45c3ab46459565c551eb
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.11		1caec7649ee06d1af31e82bbfe170c701ddfed68
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.2		cbdf30459d3f6383f5ce31f0d10d215a6e375df1
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.3		76e29333566a6dbba4ffd4ad9714b17a391d51b4
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.4		d58aee65a9ff04f03b92c5621bf451723574c1d0
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.5		18e0bc8e7037a47f6bd88fc002d34f1a5fd993aa
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.6		d08be01623b33ff1dd087376dc33078a30f097d5
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.7		f4c0996cdaa5ba55c4a5c188c6d28d08ed431c5f
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.8		dc459bffa981d5f79be2f2b18c6f7d8d8ecdef31
org.xwiki.commons	xwiki-commons-crypto-pkix	13.10.9		5833c382623f4e45d3e91d6ee0e6974d0946c358
org.xwiki.commons	xwiki-commons-crypto-pkix	13.2		aff28642e11c8955862cb831e32e7ceba3c988be
org.xwiki.commons	xwiki-commons-crypto-pkix	13.2-rc-1		28d563254e74d28f3de398cb02785544d8967dd0
org.xwiki.commons	xwiki-commons-crypto-pkix	13.3		9c08e6d4a8acc51f62556bbf60225d59ebf5247e
org.xwiki.commons	xwiki-commons-crypto-pkix	13.3-rc-1		18dd77233fd4a43301665066cef0cbfdf43d73f1
org.xwiki.commons	xwiki-commons-crypto-pkix	13.4		e4682969fa677284f2fe96a8c3825d94eefc57cd
org.xwiki.commons	xwiki-commons-crypto-pkix	13.4-rc-1		4fccf109315207f5bc3a742cc655d34474414632
org.xwiki.commons	xwiki-commons-crypto-pkix	13.4.1		c14f7ddc9feb78419100c77a3c5fcb980a71d33a
org.xwiki.commons	xwiki-commons-crypto-pkix	13.4.2		46bf38b72fa575bd201f5336d8a2845d9763c273
org.xwiki.commons	xwiki-commons-crypto-pkix	13.4.3		763bf543858f9b37a29b72434a1ad2164107695c
org.xwiki.commons	xwiki-commons-crypto-pkix	13.4.4		85bf72aabac5f4fea741c2f034e5a79b1a2355e5
org.xwiki.commons	xwiki-commons-crypto-pkix	13.4.5		0e2c63098c01592a1a970cd2014a20066d48ac71
org.xwiki.commons	xwiki-commons-crypto-pkix	13.4.6		a7d6451c1bdd5857da27df0342778f3d7333e16e
org.xwiki.commons	xwiki-commons-crypto-pkix	13.4.7		ebe27cc3f3cfcb0e3094301afac3605283e0116e
org.xwiki.commons	xwiki-commons-crypto-pkix	13.5		4f1792f270a622efcf82a3d21268dbe397b9e43d
org.xwiki.commons	xwiki-commons-crypto-pkix	13.5-rc-1		744b1b551cfbaeb02677ac3b660298741f35222f
org.xwiki.commons	xwiki-commons-crypto-pkix	13.6		e561f09532a7f7e91d2ae8d3c23046638260dac8
org.xwiki.commons	xwiki-commons-crypto-pkix	13.6-rc-1		7e4165a201f0ce7fcae8ecef4834003ae8c89516
org.xwiki.commons	xwiki-commons-crypto-pkix	13.7		fe737e224c1d4cca7b31a3d4f45cff0545eb3b96
org.xwiki.commons	xwiki-commons-crypto-pkix	13.7-rc-1		11511d24cea0fba83baa92751dfe47e4347e0586
org.xwiki.commons	xwiki-commons-crypto-pkix	13.8		d6a75887f6977709d9532fe84d1b7551319bdb05
org.xwiki.commons	xwiki-commons-crypto-pkix	13.8-rc-1		239bfb6dfa810aca85b6a6a1d15431b0387c3f44
org.xwiki.commons	xwiki-commons-crypto-pkix	13.9		ab38e5f6b313aeb2e1897a033b7325f4049f7254
org.xwiki.commons	xwiki-commons-crypto-pkix	13.9-rc-1		3dec76b381c48b7bd152155967edf207a74f8024
org.xwiki.commons	xwiki-commons-crypto-pkix	14.0		1433f99fb65933aa019e93b73caa065a263d2232
org.xwiki.commons	xwiki-commons-crypto-pkix	14.0-rc-1		dff2654e4c14619f52a68f38bd958391221839e2
org.xwiki.commons	xwiki-commons-crypto-pkix	14.1		7f71c7914c7350ca6766fdc0e7190c9d5a54e106
org.xwiki.commons	xwiki-commons-crypto-pkix	14.1-rc-1		f1dc4df8d80fa7d5bc0a343c1f8c76547d2625b9
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10		c4f72ba81091b29677fccb2c63b8cee479e654dc
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.1		39801652c1ba3ed2ea0c12f43d66c53bcc037516
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.10		501a17a43de5a6adb9d83c6bf5932d8a6f895fee
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.11		994643daa1d0065338cc5dc64c2b2aa8d9c71e39
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.12		208fef4d2688520cfdd6ce033070282974f753a7
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.13		f66cb49c95cbcea5ed11e20cb65dc89a862776e8
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.14		7a579338fa1221db7126378f6d5a8ee74694f630
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.15		d7cb4ad065e266c9c7f0f35a35b532e3197cd791
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.16		9f588f316ce670f40c84052a880b6432d225892b
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.17		e76505e06b434fe2924cc7e090c0818362173a1d
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.18		0ce9b26964f63721d10fe5cb882c7d5fc3c48051
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.19		b6e3c82b9c830d987a9c9a1b19b08b0e7711c372
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.2		073345a0e21983f6924d74bdd082d41b41f704b1
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.20		92106ba124c944726139b7cc9924554c57fd3350
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.21		a6cdf311437e244755c083c7f6556d0d00e87b56
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.3		9421a2bf60813130d2a437f72fec12c0aecb7921
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.4		65972163a5c74d79c39977983ca85f09d915e6c4
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.5		fc70b0a1173c24d5ecc0ffd511e9813e8b48f5c8
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.6		8da30d258ad4b9205659fc6abeb1250805c9f628
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.7		5fb974f9005126e6796ae8d13d0a6c5e479b006d
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.8		4a2d24e76104561619cd34b4caae9336b4cf9692
org.xwiki.commons	xwiki-commons-crypto-pkix	14.10.9		32b5a22107b577dae350f9104fdca9af6eefa96a
org.xwiki.commons	xwiki-commons-crypto-pkix	14.2		e46193be228bc93c9b259f965cd8b069e9b8f596
org.xwiki.commons	xwiki-commons-crypto-pkix	14.2-rc-1		408c0883613d7a45d4b799bc5df2813f75e0ebf0
org.xwiki.commons	xwiki-commons-crypto-pkix	14.2.1		c88b481679c7b0b0ef3468555cfdc2f7f001c103
org.xwiki.commons	xwiki-commons-crypto-pkix	14.3		0c4077ff89b1c3a8ebba46b5f88726ed1b332572
org.xwiki.commons	xwiki-commons-crypto-pkix	14.3-rc-1		0f67e344e4582f8ce2dc46f9b6cf8369e18d8733
org.xwiki.commons	xwiki-commons-crypto-pkix	14.3.1		2ed33a5576982055f511a22d8177667c5dc7cd2d
org.xwiki.commons	xwiki-commons-crypto-pkix	14.4		e17846a6ed4b1c7f82562c4929e9d5ea9d29b50c
org.xwiki.commons	xwiki-commons-crypto-pkix	14.4-rc-1		76549a3d6135deace2ab6e4d611f22a6f652d62e
org.xwiki.commons	xwiki-commons-crypto-pkix	14.4.1		b41c94e04dfbdf274cf69e59f2cc1fcfe8b50f76
org.xwiki.commons	xwiki-commons-crypto-pkix	14.4.2		2ae7a9ba08b1b02834340c6305d4e5573b185de2
org.xwiki.commons	xwiki-commons-crypto-pkix	14.4.3		30c1899360fef31dad71837095c7621b67b082ea
org.xwiki.commons	xwiki-commons-crypto-pkix	14.4.4		e0fa551885af123a54c1c4d4f11c3c53511a382a
org.xwiki.commons	xwiki-commons-crypto-pkix	14.4.5		8073478f0fe0d4c864e123bd8488dcc761a0e69a
org.xwiki.commons	xwiki-commons-crypto-pkix	14.4.6		85ff9830e8ae986bed4d0cfbd76c45f7ab93fc09
org.xwiki.commons	xwiki-commons-crypto-pkix	14.4.7		3c378b325675c2812e2389990dabd204ce067a5a
org.xwiki.commons	xwiki-commons-crypto-pkix	14.4.8		860d592a9e695a9660c06a0c7240c54e74fa8240
org.xwiki.commons	xwiki-commons-crypto-pkix	14.5		3adb576a8979e93e8d422c1501801d5191901d10
org.xwiki.commons	xwiki-commons-crypto-pkix	14.6		90bca21d6d898e85646513f90486bbed61713492
org.xwiki.commons	xwiki-commons-crypto-pkix	14.6-rc-1		92cf88114ded6bf5947a488f06915c2c70c6755b
org.xwiki.commons	xwiki-commons-crypto-pkix	14.7		6b4767f8ab3ce83ce0733bbbfa58228e63b28537
org.xwiki.commons	xwiki-commons-crypto-pkix	14.7-rc-1		d9e26e8f1ba2addc5c9618e14bf185a5b4b39bf2
org.xwiki.commons	xwiki-commons-crypto-pkix	14.8		4a9bd039a8fa2fdf46e599a6b3458a107cff19f8
org.xwiki.commons	xwiki-commons-crypto-pkix	14.8-rc-1		b9337c0ba496cc657d4bd24bbcfe112e7a026621
org.xwiki.commons	xwiki-commons-crypto-pkix	14.9		e0f2a738abc684aa1c3c4d27772a153b2aca827f
org.xwiki.commons	xwiki-commons-crypto-pkix	14.9-rc-1		ffa295d0c59af9232e3f3761a2c8e1c9d85f238d
org.xwiki.commons	xwiki-commons-crypto-pkix	15.0		5365563189b02be36b1f7878964cea71fa69dbb9
org.xwiki.commons	xwiki-commons-crypto-pkix	15.0-rc-1		5b1de1c78fa82ee8acc169c9c334a7c0da94a9aa
org.xwiki.commons	xwiki-commons-crypto-pkix	15.1		dc09b7d0e7ebc68ec9255cd75697a5136507427c
org.xwiki.commons	xwiki-commons-crypto-pkix	15.1-rc-1		90fca892e0335410c5e91af657a74eaec4eb9156
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10		f43405ac8ce0128d54dbaa57c136229d5b5762b0
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10-rc-1		65aa6e8978b3aa49bf438a8d8b6ecc68115b3bf1
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.1		33d279fd0fdc545d66c5ae48a92436c4b33c3592
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.10		30e4ef1e47612d4e44dbc5bae4aa796f9cae2068
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.11		32d0111ce83957abcb49b19ac5a993d0e7185a51
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.12		81466135d3c8013546090dbad4eb41f071999206
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.13		a01a3a5409c428b2c9c5023c0a09b0b6e64730dc
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.14		2c1da7e2fcbf27e53b02d753ce0e17f4a31eea8d
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.15		98701819aa674eea238e3c7f731c9510deaf9201
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.16		677a5fe5f4c87ed349e07feb34b947b31a5be230
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.2		5b86756013c826e4110f15a20c78066c26cb200c
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.3		17f73ee90dc5ead47958d8e39cbd152bc90b8710
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.4		a60540b4466cfb7f255db36c623d4455eaede3cd
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.5		358dfea4d7f39e083934a32972e2367d2783fc6d
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.6		a03c4b0c046f78645a3d11c6c41817e6711154e3
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.7		11b6cf0d57ed0c050bb7613abc2b19b9fe604021
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.8		243d255c52e9293d351770db1087ee07428312f8
org.xwiki.commons	xwiki-commons-crypto-pkix	15.10.9		44ad66fc94d4780c1111f2e5d4570499d61f9edc
org.xwiki.commons	xwiki-commons-crypto-pkix	15.2		5835ed7851dbba4c96c400c93f1c417587d9a984
org.xwiki.commons	xwiki-commons-crypto-pkix	15.2-rc-1		0fa767936de3e737b35947e325d2a5daa17a2484
org.xwiki.commons	xwiki-commons-crypto-pkix	15.3		dd080ed6bfe27ba9d0aadbb9779c8568dd89bc62
org.xwiki.commons	xwiki-commons-crypto-pkix	15.3-rc-1		9f547cbfe42034801c98b34019979b25752ae622
org.xwiki.commons	xwiki-commons-crypto-pkix	15.4		5c5e44c8aa3e8f0a37809172030784f87d8c3b97
org.xwiki.commons	xwiki-commons-crypto-pkix	15.4-rc-1		1fc63f1af1047fed4a27650e26874e6372e885b6
org.xwiki.commons	xwiki-commons-crypto-pkix	15.5		a979daa2ccfaf50c6679c48430caaedeeb0d8268
org.xwiki.commons	xwiki-commons-crypto-pkix	15.5-rc-1		206037fcfb2a6876fd63e0eafbf216ad66499eea
org.xwiki.commons	xwiki-commons-crypto-pkix	15.5.1		9f39eb6427cf5ec54bb406872986c3a609cbe80e
org.xwiki.commons	xwiki-commons-crypto-pkix	15.5.2		8a96424b1ed972ac137930c25515a97777a67345
org.xwiki.commons	xwiki-commons-crypto-pkix	15.5.3		2afba724b2a2f3b907914e5dea48a67ad40a6759
org.xwiki.commons	xwiki-commons-crypto-pkix	15.5.4		f260468ea5c8e2fdaf7b0448dccbe4c538ad449d
org.xwiki.commons	xwiki-commons-crypto-pkix	15.5.5		6c506a54292098d0170434273462d316ffc7657a
org.xwiki.commons	xwiki-commons-crypto-pkix	15.6		6ee9fb454c802757316940949e62eb389107acb4
org.xwiki.commons	xwiki-commons-crypto-pkix	15.6-rc-1		b17b58da6abce17596c03ec82a2c496377be9426
org.xwiki.commons	xwiki-commons-crypto-pkix	15.7		205fbb74e43485dbb2b41e9e2582ccb567172879
org.xwiki.commons	xwiki-commons-crypto-pkix	15.7-rc-1		473fdbb7815659a7dcf2511a9a96e324f60f7a29
org.xwiki.commons	xwiki-commons-crypto-pkix	15.8		276d220140fbf7f4cfd13a083cfc607fa606b952
org.xwiki.commons	xwiki-commons-crypto-pkix	15.8-rc-1		f4fa861c23e8ff419bdbb294ccd1c11e80baeb91
org.xwiki.commons	xwiki-commons-crypto-pkix	15.9		f76c703501d33e157e8344d1a2395747a899ed21
org.xwiki.commons	xwiki-commons-crypto-pkix	15.9-rc-1		949bb112e6ba4c0a6fc10cbeee5c4b899f481f5a
org.xwiki.commons	xwiki-commons-crypto-pkix	16.0.0		72a5ab92a70a2e4779604399d6c420eb06219427
org.xwiki.commons	xwiki-commons-crypto-pkix	16.0.0-rc-1		c9f410ee360175f77a4c111ee60709953aaaca8c
org.xwiki.commons	xwiki-commons-crypto-pkix	16.1.0		1fabc47fc81d27cf0382cb8268a1c63c661e5ca6
org.xwiki.commons	xwiki-commons-crypto-pkix	16.1.0-rc-1		62c1a84f989a36db23ab91fdced7ba28ccc16d0a
org.xwiki.commons	xwiki-commons-crypto-pkix	16.10.0		c6fe57fa0771151950a81331d903f7a9462b0dc3
org.xwiki.commons	xwiki-commons-crypto-pkix	16.10.0-rc-1		020fc3c7d79f4c6f0dd56bde614acff1690ac10e
org.xwiki.commons	xwiki-commons-crypto-pkix	16.10.1		0d39c63c6588b695860bd6171e9b4d05f9b62aa0
org.xwiki.commons	xwiki-commons-crypto-pkix	16.10.2		148bdbcdedb4b8486e98bfe5e801135c336f3305
org.xwiki.commons	xwiki-commons-crypto-pkix	16.10.3		8620829ecd9246bb474a06231763314988a0946e
org.xwiki.commons	xwiki-commons-crypto-pkix	16.10.4		ec4afa54e8d6870e20f6f755ae7e8da470a9c2df
org.xwiki.commons	xwiki-commons-crypto-pkix	16.10.5		714aedee535ac755d4837da3dc6749dbcd793e4f
org.xwiki.commons	xwiki-commons-crypto-pkix	16.10.6		3d62b8760dca986c9dc1d672bf4f57038c4ed078
org.xwiki.commons	xwiki-commons-crypto-pkix	16.10.7		068b7ee62d97b1e6f07e8aa9bc8604b92b918824
org.xwiki.commons	xwiki-commons-crypto-pkix	16.10.8		6e0c68ec8d8ef5b86c5ba8ac1280a544ec852647
org.xwiki.commons	xwiki-commons-crypto-pkix	16.2.0		0d9510a34483912c66df416b0ec9a0329ab9aa10
org.xwiki.commons	xwiki-commons-crypto-pkix	16.2.0-rc-1		f4f399254b9171a9a4af916662033fbe51781765
org.xwiki.commons	xwiki-commons-crypto-pkix	16.3.0		4308d0b44a433fda570ec002412b756ad5107c2e
org.xwiki.commons	xwiki-commons-crypto-pkix	16.3.0-rc-1		a94f194497df3098f3a3f239a0f157a5dec7cd4c
org.xwiki.commons	xwiki-commons-crypto-pkix	16.3.1		503c82256dec1f57eeef5332b2442342d811a478
org.xwiki.commons	xwiki-commons-crypto-pkix	16.4.0		64bbf8fd3b8ecc18bc25cfd5adab5925c1626c92
org.xwiki.commons	xwiki-commons-crypto-pkix	16.4.0-rc-1		60189139419fcbc5fbcbe1a4cf0bb95750a6ec45
org.xwiki.commons	xwiki-commons-crypto-pkix	16.4.1		0e307fb1a747c71ea4bda55c20961d801e8a3dbc
org.xwiki.commons	xwiki-commons-crypto-pkix	16.4.2		b85f00572d5e866a462f839ced3b7f2d503f6fbe
org.xwiki.commons	xwiki-commons-crypto-pkix	16.4.3		4f7457b18cb801c3465c8be05d65884147b34b7f
org.xwiki.commons	xwiki-commons-crypto-pkix	16.4.4		476a595fa76540ba97394d7de6b3677949caa931
org.xwiki.commons	xwiki-commons-crypto-pkix	16.4.5		3a31d858fee58d7e505c4f055914c55cb6b82146
org.xwiki.commons	xwiki-commons-crypto-pkix	16.4.6		bc1cbaf610a91ce6b3dc44c9898ed3aec4025fd6
org.xwiki.commons	xwiki-commons-crypto-pkix	16.4.7		45a5ed60ca6a029395b463c50c9440eaac9c0c70
org.xwiki.commons	xwiki-commons-crypto-pkix	16.4.8		0917bdfa3e877754e505d6af3d2c26c0e5e21983
org.xwiki.commons	xwiki-commons-crypto-pkix	16.5.0		f2c0ac7559bd4c1bea3f37d465661d517b97e85a
org.xwiki.commons	xwiki-commons-crypto-pkix	16.5.0-rc-1		9417376d89c3a097555ca4398f6ea7452771a99a
org.xwiki.commons	xwiki-commons-crypto-pkix	16.6.0		5dcea4dc98cc7bc7e670f35dc1b2a3fae3134aea
org.xwiki.commons	xwiki-commons-crypto-pkix	16.6.0-rc-1		0cd46f8d21e0766aded5223bb84ce678cf5e4b1a
org.xwiki.commons	xwiki-commons-crypto-pkix	16.7.0		644640a661d178edb2086c641c29c6b70a4bd1fb
org.xwiki.commons	xwiki-commons-crypto-pkix	16.7.1		6367f4cd19ddd430caf9bf801dfb70240a898754
org.xwiki.commons	xwiki-commons-crypto-pkix	16.8.0		6bc28024f0e388a7ebc4f7ca89bb53a8d1f2df84
org.xwiki.commons	xwiki-commons-crypto-pkix	16.8.0-rc-1		0b9f45ff56fdc45427c176913ba49761b956b716
org.xwiki.commons	xwiki-commons-crypto-pkix	16.9.0		02f6e5191d869abbd992be7cc935afebe9c236dc
org.xwiki.commons	xwiki-commons-crypto-pkix	16.9.0-rc-1		d77942a1866acb31afd1c76781616cc2fc620bdb
org.xwiki.commons	xwiki-commons-crypto-pkix	17.0.0		81cd874e8e129f2edaac49bc5b95d8460f4a2f25
org.xwiki.commons	xwiki-commons-crypto-pkix	17.0.0-rc-1		349388b09e54514a05130ce2c4a3a5c1abd2ee5b
org.xwiki.commons	xwiki-commons-crypto-pkix	17.1.0		13b4133801ccb1e64f08beff579446f77460c888
org.xwiki.commons	xwiki-commons-crypto-pkix	17.1.0-rc-1		3d287b066d0b0c38325e82549f34b6b09139db4f
org.xwiki.commons	xwiki-commons-crypto-pkix	17.2.0		0633e2577e79bb8bb6c90ef77ef4c71114507d45
org.xwiki.commons	xwiki-commons-crypto-pkix	17.2.0-rc-1		1bc8cf37236f878aa76f054d91bce851aa208deb
org.xwiki.commons	xwiki-commons-crypto-pkix	17.2.1		334a3c5d0e0c63f2aa05afd489102197a0256b10
org.xwiki.commons	xwiki-commons-crypto-pkix	17.2.2		4b83cc919d8ce42d2e1b43684a7f83411deb6371
org.xwiki.commons	xwiki-commons-crypto-pkix	17.3.0		39ed7b3a4fed4287bb4abdbd485f8d2197e64c4c
org.xwiki.commons	xwiki-commons-crypto-pkix	17.3.0-rc-1		a374e2fe1f4f55e4ea30f5cc7f37dbb0a6ec7732
org.xwiki.commons	xwiki-commons-crypto-pkix	6.0		e1278c9f91bec36f870f01ec57ed5ec984052659
org.xwiki.commons	xwiki-commons-crypto-pkix	6.0-milestone-1		9ab0b5e3e6e36711fd0b86cf517d6e1bfc6be7fd
org.xwiki.commons	xwiki-commons-crypto-pkix	6.0-milestone-2		de3b6c7b5c2a80113e739ca1441bc1dc7504dc3b
org.xwiki.commons	xwiki-commons-crypto-pkix	6.0-rc-1		ae41e30cc6f77dace889b5265fcdfb29edba6646
org.xwiki.commons	xwiki-commons-crypto-pkix	6.0.1		521b1e2f0a93a5b187e5ca13eea13a024f30980a
