ai.themsp	mintegral-adapter	0.1.0		N/A
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.71.0.Final		762000d74722a8f531221ca4caec1ed9975ec404
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.72.0.Final		61b8ce32675e514b6be3a7833b862517df39105a
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.73.0.Final		35eee64ffd9218e44bc08d19af522e336abd8281
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.74.0.Final		6082798cba0bd01febc1649d91676a5030920fa1
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.74.1.Final		b099ef1f1cfd525409e8c7e1fb13ebd4a654e477
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.8.0.Final		137cf8890afc1a0115dbea092cdeca92e78474b9
org.kie.workbench	kie-wb-common-ala-openshift-ui-client	7.9.0.Final		ae2775d77b99cfbe1c5fa5ca7483ad418041a47b
org.metawidget.modules.vaadin	metawidget-vaadin	2.2		151ed591c73f4962a55560b54dbbc2a15eef8d11
org.metawidget.modules.vaadin	metawidget-vaadin	2.3		35d3ab227aaf0f6004c5acdea7f6229f662ce910
org.metawidget.modules.vaadin	metawidget-vaadin	2.4		1bab3b830f9d2ec13c839d62e0ef23005ceca646
org.metawidget.modules.vaadin	metawidget-vaadin	2.5		fcb94699efd37573770358a14fb0952740840895
org.metawidget.modules.vaadin	metawidget-vaadin	3.0		fd8cec18853348d8219959b9f657c5290db333f2
org.metawidget.modules.vaadin	metawidget-vaadin	3.1		57b294727cfcfdc137ec99667cfce1d320e0c770
org.metawidget.modules.vaadin	metawidget-vaadin	3.2		62f749a19a38aa98595c2bb6c77bf21aa5db3754
org.metawidget.modules.vaadin	metawidget-vaadin	3.3		6671bb262804b7668eb0d4a8b75b98d64abed3db
org.metawidget.modules.vaadin	metawidget-vaadin	3.4		3728c2c8f4cfc78819e205527a70ea04e691b4df
org.metawidget.modules.vaadin	metawidget-vaadin	3.5		1c775a6a5ecca831dcee7bd32c9a4d49f6028849
org.metawidget.modules.vaadin	metawidget-vaadin	3.6		fd51e39dd4f43b8db38d1f83f73be11f87d41cb5
org.metawidget.modules.vaadin	metawidget-vaadin	3.7		fb0749489b8d3e560d647dc34dcb9fd95b036280
org.metawidget.modules.vaadin	metawidget-vaadin	3.8		6cdb0c30073a478f95a08dd5e24c3a18184c36b7
org.metawidget.modules.vaadin	metawidget-vaadin	3.9		7adc37d935fcb0f4fe8ea6329ceb4a6800deb71e
org.metawidget.modules.vaadin	metawidget-vaadin	4.0		dc93a5a41e5cf5c0cd588dd30fb3064e396d353d
org.metawidget.modules.vaadin	metawidget-vaadin	4.1		4d9a20c6f7362cb28906e8f56152931ea18c5298
org.metawidget.modules.vaadin	metawidget-vaadin	4.2		16fa9efe3bb405c198580c43ada6b7eae0707f92
org.mvnpm	typed-array-byte-length	1.0.0		72c3cf171bf146b4fd68b47fc85fd188ced8bd7e
org.mvnpm	typed-array-byte-length	1.0.3		dcdde09f27b96fbc72e3ab6e17e2f08b7acdf334
org.mvnpm	victory-core	36.9.2		a764c347f2601e968cb30a647b43e3e50652629f
org.opendaylight.infrautils	inject.guice.testutils	1.1.0-Carbon		4740c78b00f43cf371372007b60e8c68ce181186
org.opendaylight.infrautils	inject.guice.testutils	1.1.1-Carbon		f5e1339470327516591b80d77c1aa3461014bbff
org.opendaylight.infrautils	inject.guice.testutils	1.1.2-Carbon		4a9704b4c4451a97cb5f6d3856e475f1ed6827e5
org.opendaylight.infrautils	inject.guice.testutils	1.1.3-Carbon		6c820c098e7d762d4c45ad88dac975dd33b1649c
org.opendaylight.infrautils	inject.guice.testutils	1.1.4-Carbon		00bb914b4e23071b132bea1580cc5f647978f5ba
org.opendaylight.infrautils	inject.guice.testutils	1.2.0		b5d55321309a3110eef0b6b5192ba62693c51d4f
org.opendaylight.infrautils	inject.guice.testutils	1.2.1		41b67d691afe8d6671157af7c3e8c7501bbe34a6
org.opendaylight.infrautils	inject.guice.testutils	1.2.2		91baaf941fe2e4cf15dc53974ce982157b60995b
org.opendaylight.infrautils	inject.guice.testutils	1.2.3		96e7701b7e1642f2d778543942f372eae4d8e0e5
org.opendaylight.infrautils	inject.guice.testutils	1.3.0		cc25f799b32fe270bfa4de6abd04b07ef9c8f078
org.opendaylight.infrautils	inject.guice.testutils	1.3.1		33f5d574e5bf61f0e9e95c3265531454c43bbd23
org.opendaylight.infrautils	inject.guice.testutils	1.3.2		fd4cb3f6d7a60751a88ccd528602dc5020de854e
org.opendaylight.infrautils	inject.guice.testutils	1.3.3		546851b8533e71985bbb3bd9f51853f27662231a
org.opendaylight.infrautils	inject.guice.testutils	1.3.4		1e8adfbf45c89bede2d46dd2429622ef3a3e2dc9
org.opendaylight.infrautils	inject.guice.testutils	1.4.0		dc675a42fb349303453b3cbc521e606d2963b32c
org.opendaylight.infrautils	inject.guice.testutils	1.4.1		29bdf0024625028451caae3cf4c4470cca464d2b
org.opendaylight.infrautils	inject.guice.testutils	1.4.2		312edd4c55e0772e0026f70e657f3901edfe7270
org.opendaylight.infrautils	inject.guice.testutils	1.4.3		4452832ad31b599a4782a68cbe5f09c868f7058d
org.opendaylight.infrautils	inject.guice.testutils	1.5.0		9da557587cedb421872cbc0be13af44c18e45ab6
org.opendaylight.infrautils	inject.guice.testutils	1.5.1		97fa2254f6b917a56391fed2453d98715c85dc9c
org.opendaylight.infrautils	inject.guice.testutils	1.5.2		c3ee8138794e04174e2d3b01bcac34e09a8eae9a
org.opendaylight.infrautils	inject.guice.testutils	1.5.3		ad7dc0e03ace7d6896846326b74cdeab5d4c2f89
org.opendaylight.infrautils	inject.guice.testutils	1.6.0		60f4c2b04fbad8a053ce6084657ff25177bd2b01
org.opendaylight.infrautils	inject.guice.testutils	1.6.1		6b084505c0a4baf155effc286504344efdc70295
org.opendaylight.infrautils	inject.guice.testutils	1.6.2		c17e4fd7492866addbd27de52af85808c05ca31d
org.opendaylight.infrautils	inject.guice.testutils	1.6.3		ce21a52fa638ef2291da576ec7a0e26a72159082
org.opendaylight.infrautils	inject.guice.testutils	1.6.4		5c2f589164dac09a3538983abdb933953b540b83
org.opendaylight.infrautils	inject.guice.testutils	1.7.0		ebf902e78f60456324212db36f08718d5c532b04
org.opendaylight.infrautils	inject.guice.testutils	1.7.1		de99925a4e279b840724a119adfc7d2d27fa2e6d
org.opendaylight.infrautils	inject.guice.testutils	1.7.2		cd033b8d1be67cc7f21a5c80eb031acac363ec30
org.opendaylight.infrautils	inject.guice.testutils	1.7.3		d4f9b7bbed6a77881336af3659c97e9c8614ad7b
org.opendaylight.infrautils	inject.guice.testutils	1.8.0		ee1592d3e55fb759cd4262b90c0d2dd6e88251bc
org.opendaylight.infrautils	inject.guice.testutils	1.8.1		615e62aa324ea1e2b040041b1614497f5a88b6a2
org.opendaylight.infrautils	inject.guice.testutils	1.8.2		069dd7e4ae7f39e32d79b1e9d9078253369f4379
org.opendaylight.infrautils	inject.guice.testutils	1.8.3		68c648e87124c4cb7c4b18fed8880493a92cb7b2
org.opendaylight.infrautils	inject.guice.testutils	1.8.4		37956f036874afd7a16cfd7b8faad5c98df2cb83
org.opendaylight.infrautils	inject.guice.testutils	1.9.0		cd1a3bbd9db48ae2891a9506ce6a890fce54914f
org.opendaylight.infrautils	inject.guice.testutils	1.9.1		766a4fdd64f963d2b8220ed3d0deb4b0b14cfd5e
org.opendaylight.infrautils	inject.guice.testutils	1.9.10		59bf997c0a197a717d426848ee1d8a0d10d2640c
org.opendaylight.infrautils	inject.guice.testutils	1.9.11		fa810e888dc043d47d3dc336a4da813f180aa82c
org.opendaylight.infrautils	inject.guice.testutils	1.9.12		1f2bf7ce71dca3030a3ff5e9d9c306c45c2a95ef
org.opendaylight.infrautils	inject.guice.testutils	1.9.13		8539c417b361e1fc9e5edd5cdfaaa90ddacb62dc
org.opendaylight.infrautils	inject.guice.testutils	1.9.14		cfa922725913cafde4c3a48b9e0a185ae6b9a9db
org.opendaylight.infrautils	inject.guice.testutils	1.9.15		15dd59bfa94f036960040a1fcd884130c6723bec
org.opendaylight.infrautils	inject.guice.testutils	1.9.2		823a586c40ad510ea80e861736c1d23637e98bb8
org.opendaylight.infrautils	inject.guice.testutils	1.9.3		24717495551cc1cfc1e15a65ec57d74524115a87
org.opendaylight.infrautils	inject.guice.testutils	1.9.4		22b39134eaf6c4eb4f7876301eb7992a82d36fac
org.opendaylight.infrautils	inject.guice.testutils	1.9.5		9fc94db98dc443d74c176b76b8fdc80c0edbc8ad
org.opendaylight.infrautils	inject.guice.testutils	1.9.6		369e8e807a4328daec608ad66b6288fd483f1cee
org.opendaylight.infrautils	inject.guice.testutils	1.9.7		9d60ca8569279f75bee2f30facccd89ceb2be34b
org.opendaylight.infrautils	inject.guice.testutils	1.9.8		1192080946e7db0adb3eb4c6ff38d20aa85d0fd0
org.opendaylight.infrautils	inject.guice.testutils	1.9.9		3f9b1cd3b2ae1fc5636d3e6db65b71588b1fd4e3
org.opendaylight.infrautils	inject.guice.testutils	2.0.0		d19c11594464a7565d5b8cce52a925b0943bcb9d
org.opendaylight.infrautils	inject.guice.testutils	2.0.1		f22b6951127c0db8371a641a7bf906c8a278242e
org.opendaylight.infrautils	inject.guice.testutils	2.0.10		4f9127322877aceb0864fe880ac371c3846b4e42
org.opendaylight.infrautils	inject.guice.testutils	2.0.11		620ff27bfdad54c8447bd0fdb0df53b7549c70c3
org.opendaylight.infrautils	inject.guice.testutils	2.0.12		5a3677da4e7ceb60e1b6af1c87546f355e173c77
org.opendaylight.infrautils	inject.guice.testutils	2.0.13		f0ddcf669332686cb2ccb9083d8184d330eddfce
org.opendaylight.infrautils	inject.guice.testutils	2.0.14		0445c4d18bfb0a611ff2904bcac786b9f9693ba1
org.opendaylight.infrautils	inject.guice.testutils	2.0.15		d337fcc2ffc2c8c068c79a5d19cfaca86322b591
org.opendaylight.infrautils	inject.guice.testutils	2.0.16		2577706bf4690e91a25fbd88b6d7192e9bfe016c
org.opendaylight.infrautils	inject.guice.testutils	2.0.2		a4fb08538073284072e5cf7270ca4cfb53f0ff89
org.opendaylight.infrautils	inject.guice.testutils	2.0.3		ea63537a6b8e5f6db37eb96547ddc895575d92b7
org.opendaylight.infrautils	inject.guice.testutils	2.0.4		319939aa73c43055caa10aa592d2839425f915a0
org.opendaylight.infrautils	inject.guice.testutils	2.0.5		0fcdc14ae3871b6abe217b0508935d0c457b6cdb
org.opendaylight.infrautils	inject.guice.testutils	2.0.6		16ff452cb3a75faa6e0819e692da2027574cbca1
org.opendaylight.infrautils	inject.guice.testutils	2.0.7		521285a09d828deb55b2e01516f6e2d6201abd02
org.opendaylight.infrautils	inject.guice.testutils	2.0.8		cc1f384e1f57d22c0739dab5b2ea22e4ff47d69d
org.opendaylight.infrautils	inject.guice.testutils	2.0.9		b31126b45499efdf529eb619e97cf0499ba5710c
org.opendaylight.infrautils	inject.guice.testutils	3.0.0		7fe8bf7ad78b99c44c673491d74bcf2315652e74
org.opendaylight.infrautils	inject.guice.testutils	3.0.1		090375f991b79309b76239a7639ffe5f78d0d9d7
org.opendaylight.infrautils	inject.guice.testutils	3.0.2		b87aa3f000c2c6c6b967af1a04baf66744d33071
org.opendaylight.infrautils	inject.guice.testutils	3.0.3		32f96337af14c3e193eb7ec23b84e3775d9d8e0d
org.opendaylight.infrautils	inject.guice.testutils	3.0.4		825f4f5d5bbd9a68ddc99a709c47d5c9cf36d120
org.opendaylight.infrautils	inject.guice.testutils	3.0.5		382ab880a8e2755b5edba6942b30ff847b2ada18
org.opendaylight.infrautils	inject.guice.testutils	4.0.0		96ca806caa952681f73bb5a830903ed13a563c55
org.opendaylight.infrautils	inject.guice.testutils	4.0.1		b469624b893d59edeb362e0b925acbe1a2e0bfa0
org.opendaylight.infrautils	inject.guice.testutils	4.0.2		20a31f9124a0b41415d01346407368c885f697ac
org.opendaylight.infrautils	inject.guice.testutils	4.0.3		938606bcca6214f98bde05de8302706ae0bd74ee
org.opendaylight.infrautils	inject.guice.testutils	4.0.4		ddb33fb387d2cc8f5a1940714b4294540aa41f59
org.opendaylight.infrautils	inject.guice.testutils	4.0.5		cdffc6dd495e3e2c8aadd3f19c0dc2ea50bf9d41
org.opendaylight.infrautils	inject.guice.testutils	4.0.6		ad9359ba4c8eb9fe47f77f1e95e93515e4d200a3
org.opendaylight.infrautils	inject.guice.testutils	4.0.7		800bec292a0dedd0c7907e8aeb78376fa20293fc
org.opendaylight.infrautils	inject.guice.testutils	4.0.8		29c4e30e8268c0296c93511c264df43bdcbe1553
org.opendaylight.infrautils	inject.guice.testutils	5.0.0		cdd25b3ba6971132dc349ac79342a3985071a2ec
org.opendaylight.infrautils	inject.guice.testutils	5.0.1		3ec45274268880f9c5053e6a12b6df8ecbf6fbba
org.opendaylight.infrautils	inject.guice.testutils	5.0.10		17f02629c44bb8a2bf34458c5181affd2886ec69
org.opendaylight.infrautils	inject.guice.testutils	5.0.2		e71fb088cfc4ca0db551fb2366100917a2e85aae
org.opendaylight.infrautils	inject.guice.testutils	5.0.3		6e8166c0e082f96ca53472da343cd0b90bdc85bb
org.opendaylight.infrautils	inject.guice.testutils	5.0.4		3ebfe3ea446006172f40c36d25829aaa8b5cf5bf
org.opendaylight.infrautils	inject.guice.testutils	5.0.5		4e55d7dadf9ebae88f657a441973086ee78ff097
org.opendaylight.infrautils	inject.guice.testutils	5.0.6		c746ccb56ee2501aa1a7c78dd0d1125aaa66142d
org.opendaylight.infrautils	inject.guice.testutils	5.0.7		a74123761e6a0a9a2daf49066088e5f640974717
org.opendaylight.infrautils	inject.guice.testutils	5.0.8		8425975c496d5e197df2ce6d9c472b93c1dfd1e2
org.opendaylight.infrautils	inject.guice.testutils	5.0.9		e0ced937cfd8448853fd53ccfa1e7daf9b376676
org.opendaylight.infrautils	inject.guice.testutils	6.0.0		9dd3d42fd6d21a009ba37474db48694f0035df81
org.opendaylight.infrautils	inject.guice.testutils	6.0.1		a5435d8de73117f827a1928aec231e4605edc51d
org.opendaylight.infrautils	inject.guice.testutils	6.0.10		b75177079b3568be7264c69f8fef28ce83e79021
org.opendaylight.infrautils	inject.guice.testutils	6.0.11		e46c548283a5d163d18c4defd487ab45b7ecdd67
org.opendaylight.infrautils	inject.guice.testutils	6.0.2		b105f768ffccae18542f65c8efd22a6150b9290c
org.opendaylight.infrautils	inject.guice.testutils	6.0.3		27fd5e44303d77ca95abc3791ce3acdadda9b282
org.opendaylight.infrautils	inject.guice.testutils	6.0.4		a315de97dbd910bc1914d8adcc4a37db88f95dc0
org.opendaylight.infrautils	inject.guice.testutils	6.0.5		fc5cf9c65dce1014f4eb5877e74cc9adea7838f1
org.opendaylight.infrautils	inject.guice.testutils	6.0.6		d1131aa6e888e305ebd81e3ba6af818910997f76
org.opendaylight.infrautils	inject.guice.testutils	6.0.7		c072a39241f8ac139a9763a0c5784614e56fc8ec
org.opendaylight.infrautils	inject.guice.testutils	6.0.8		307654229a002ccb89bbac293688986d243513be
org.opendaylight.infrautils	inject.guice.testutils	6.0.9		6dc0f50d366e3a2f81fa512d96da6190e77d0a6a
org.opendaylight.infrautils	inject.guice.testutils	7.0.0		c2eae38205643b44fca1826d86b67c16194eb762
org.opendaylight.infrautils	inject.guice.testutils	7.0.1		f42c9d5788a221bb30634733a0742ae9dc38ca02
org.opendaylight.infrautils	inject.guice.testutils	7.0.2		bf554fc267680328e1bd7c0d1a6caa5a118dbac7
org.opendaylight.infrautils	inject.guice.testutils	7.0.3		cbf9d69e2c061d2684c04b16efd98e53ee78c5eb
org.opendaylight.infrautils	inject.guice.testutils	7.0.4		8930d5dddd2543ee1b9d9fbde108261c44f0d082
org.opendaylight.infrautils	inject.guice.testutils	7.0.5		bdc7b137818a13866a879e997e1c8f8581bc75f3
org.opendaylight.infrautils	inject.guice.testutils	7.1.0		fe4d2005efc4c3328e4fc9aca75ece1594a096a0
org.opendaylight.infrautils	inject.guice.testutils	7.1.1		266b716fc8c19f55993fb5d1b20285530a2e8eec
org.opendaylight.infrautils	inject.guice.testutils	7.1.2		d4d516502521d529ae096f21b651defedf47feae
org.opendaylight.infrautils	inject.guice.testutils	7.1.3		b9097193c2a91b96d8017c030d102543b9044e7f
org.ow2.util	object-merge	1.0.36		fb771d1e3ae7a6654b0f9693c76734b04b179810
org.ow2.util	object-merge	1.0.37		07cb2322079a45cc75c9b3204f45244ed3361c89
org.oxerr.seatgeek	seatgeek-client	0.0.1		N/A
org.oxerr.seatgeek	seatgeek-client	0.0.2		N/A
org.oxerr.seatgeek	seatgeek-client	0.0.3		N/A
org.oxerr.seatgeek	seatgeek-client	0.0.4		N/A
org.oxerr.seatgeek	seatgeek-client	0.0.5		N/A
org.oxerr.seatgeek	seatgeek-client	0.0.6		N/A
org.oxerr.seatgeek	seatgeek-client	0.0.7		N/A
org.oxerr.seatgeek	seatgeek-client	0.0.8		N/A
org.pac4j	pac4j-oidc	1.7.0		36b47315b7f9fa4cb4f5c36c63e11a57f7d5fbb0
org.pac4j	pac4j-oidc	1.7.1		00103482d95c026990db046fe415297187ebe476
org.pac4j	pac4j-oidc	1.7.2		65187a8b0596e5fa06493f15c7dcec21e9fc798c
org.pac4j	pac4j-oidc	1.8.0		a2fdab4c4d6e27d51906928ddc0deb9a614132c4
org.pac4j	pac4j-oidc	1.8.0-RC1		92be5cd58f16b6d9b939a92d3d82cb3f98a68369
org.pac4j	pac4j-oidc	1.8.1		4135f9032c54e2ffcc738c2d9db7d04e94bb17ab
org.pac4j	pac4j-oidc	1.8.2		4ec02b9e7a663937afa4a635dfa27a1cf8c2f4e4
org.pac4j	pac4j-oidc	1.8.3		7c3dde57c41053231f06325ae427adcd0ac2f290
org.pac4j	pac4j-oidc	1.8.4		fda1d6ce05c7f9d76e2bc993101cfa491a8167f5
org.pac4j	pac4j-oidc	1.8.5		733a67716037dcd9a8246c60a59405015e23ee09
org.pac4j	pac4j-oidc	1.8.6		5b9fe7023a826472dbc47005c9ee56a24c6e2cdf
org.pac4j	pac4j-oidc	1.8.7		e8df07d3f08a7b92ce3576c16b09e3c9eff69081
org.pac4j	pac4j-oidc	1.8.8		a20058ce723b911ccd833dd20b64de23e1e9e3b2
org.pac4j	pac4j-oidc	1.8.9		d5a7cfecc0124171d07e1c608f275e9e15a8f515
org.pac4j	pac4j-oidc	1.9.0		fc15515eec58abc2db6bf30ca15a4660929dc247
org.pac4j	pac4j-oidc	1.9.1		c57f2c555d762275d414338200348621864cafb3
org.pac4j	pac4j-oidc	1.9.2		de5b1731ea33a56541c8545c7c81c45abc8cb4a0
org.pac4j	pac4j-oidc	1.9.3		dce4e95c29e6813f575dc2298258d517570df17c
org.pac4j	pac4j-oidc	1.9.4		a585d6d0c864bf9aeaaecf45c20c1d3c2d27c3eb
org.pac4j	pac4j-oidc	1.9.5		eeff96b0bef5fde8bf746440f7df5b34ab042c0a
org.pac4j	pac4j-oidc	1.9.6		59ccfb6b050c52ee03f9df45d0c9fa4b1d684504
org.pac4j	pac4j-oidc	1.9.7		103b85a7103b02f78f96a1b3d6c06617468380c8
org.pac4j	pac4j-oidc	1.9.8		0e26f06743a1ccf2f6b1d1d74d80785d26052c26
org.pac4j	pac4j-oidc	1.9.9		fecc190b8210069bf1ffb7754f64680e874568de
org.pac4j	pac4j-oidc	2.0.0		47fb8f3e834b48207bfca5da55dfcefea687d77e
org.pac4j	pac4j-oidc	2.0.0-RC1		0408ed983015d4dde636a062f37bac340d7489a2
org.pac4j	pac4j-oidc	2.0.0-RC2		0d2d147dc4a02646375a195856511d1270f85a9e
org.pac4j	pac4j-oidc	2.1.0		1bff5fcd81cfacd0f4aacf07ee78d203180f498b
org.pac4j	pac4j-oidc	2.2.0		7afa36508ab362f5922e98b2079fb1bdf3957594
org.pac4j	pac4j-oidc	2.2.1		c40b00400b2aa241864963fa15a6295465ff6426
org.pac4j	pac4j-oidc	2.3.0		1cf96e90d799876a2ea2a823810d3ad7804d5b40
org.pac4j	pac4j-oidc	2.3.1		dbb05830304aeaae086ef19eafbe725b4cedcc44
org.pac4j	pac4j-oidc	3.0.0		065906ba4ed3c1ffc642c4cfc49f36e846738b3a
org.pac4j	pac4j-oidc	3.0.0-RC1		51d8c83fc376e2224456b99512c05db1f44219e2
org.pac4j	pac4j-oidc	3.0.0-RC2		edeaeb9d4e6c6a26dafbfd495a6703394c9c03b3
org.pac4j	pac4j-oidc	3.0.1		3251ac57ef38168885b3d706d69a343afb5617df
org.pac4j	pac4j-oidc	3.0.2		e2e180ac1c1d2b45d5abba23d8ecd3e702d78092
org.pac4j	pac4j-oidc	3.1.0		716852f550ce6f5a75f67a3f5aaf6da301b0da28
org.pac4j	pac4j-oidc	3.2.0		4b23b61a322c942d214a890f2c98da3fafcd0066
org.pac4j	pac4j-oidc	3.3.0		b8f1e39478e8c863d2ebdea5f05ce22c185223ae
org.pac4j	pac4j-oidc	3.4.0		85e8516e43adca5880a2a5bbf9283374e5deb1af
org.pac4j	pac4j-oidc	3.5.0		73d8e494330494a44acb0026ea1e8ae46be8d410
org.pac4j	pac4j-oidc	3.6.0		4f9bc2fa521c50337d0e318af985632e70080a00
org.pac4j	pac4j-oidc	3.6.1		f0b41bb5a7a573102d3702d7e9d71976eb8e72e9
org.pac4j	pac4j-oidc	3.7.0		6085f80a240433117fd4e466666885290a1a59d8
org.pac4j	pac4j-oidc	3.8.0		52ea3633803cfc61d7136d9f6c748bac0b62185e
org.pac4j	pac4j-oidc	3.8.1		1891e72b8994f8c051f95d0022bb82cd3ba96ef5
org.pac4j	pac4j-oidc	3.8.2		111591dfd61bdc128ec47a996b9cc9b6bbb32527
org.pac4j	pac4j-oidc	3.8.3		d01dd86864d673d5b5f9930533b1bfdcc4b57546
org.pac4j	pac4j-oidc	3.9.0		4106c7e32cac53a4119ba49f8b92bf1cef430b6c
org.pac4j	pac4j-oidc	4.0.0		9d01acc6359f043ddd55f393000d913a8ad587ce
org.pac4j	pac4j-oidc	4.0.0-RC1		7a0c32e5c50e5f9e7ffc3b31c0c33cbb90c9591b
org.pac4j	pac4j-oidc	4.0.0-RC2		2bd5c0886f19bf34645b2d001e18f579c17b4e1e
org.pac4j	pac4j-oidc	4.0.0-RC3		85b6e5d60228cc76323eed62de1d62c989e188a3
org.pac4j	pac4j-oidc	4.0.1		007f8dce83dd73bfb1e8c01ac1f56b682e4b327e
org.pac4j	pac4j-oidc	4.0.2		f9103e13fa977ad724117af2fec09a0b77bd4751
org.pac4j	pac4j-oidc	4.0.3		a8402f7de964812ecec6d05114164a8b0d0da3dd
org.pac4j	pac4j-oidc	4.1.0		aa421d73270679483a74d08c0d5847ce038c4d85
org.pac4j	pac4j-oidc	4.2.0		49535fc7323956bf9fd8e163aca822385e52987e
org.pac4j	pac4j-oidc	4.3.0		f3f8a6db7dfc142d5b718090e20d32f6642a7c0e
org.pac4j	pac4j-oidc	4.3.1		3b6ee006819ceee7b1a8e047dfc4c3d5d68c00b9
org.pac4j	pac4j-oidc	4.4.0		123462548981d733c541402b2682527c50a5cfcd
org.pac4j	pac4j-oidc	4.5.0		622e510f46d46e5cb9bf896eace46e1f1db1bc7e
org.pac4j	pac4j-oidc	4.5.1		0f4d4f83faea60c93d92335002f0c27ae54f1fc6
org.pac4j	pac4j-oidc	4.5.2		3970da56f5e11981570bba60d956007a900da214
org.pac4j	pac4j-oidc	4.5.3		4ce92ad1a1378f9bd18ef4e735c05ad62e77ddf4
org.pac4j	pac4j-oidc	4.5.4		235475076402dbf1a7ebf99fd64e42bd8623625a
org.pac4j	pac4j-oidc	4.5.5		3110bd9f71a091518b319a463a4c677fc4c7ce10
org.pac4j	pac4j-oidc	4.5.6		946517866c7562701e6a82f675f60f2837762aec
org.pac4j	pac4j-oidc	4.5.7		a7efb5dce8081d1d96445355d55f05e6e825d41f
org.pac4j	pac4j-oidc	4.5.8		e8161a91b7803ed46305eab80d1898a749fbcf15
org.pac4j	pac4j-oidc	5.0.0		4ed1166505d892b8c9891919246de696d708fafd
org.pac4j	pac4j-oidc	5.0.0-RC1		777613ee9e63472741809ba94a23329fb9f47040
org.pac4j	pac4j-oidc	5.0.0-RC2		b27d76152b38c8558f9d4e993d7a8728baa78c7b
org.pac4j	pac4j-oidc	5.0.1		8f9d12ed9193043bbb742775fb8168acbed7c36a
org.pac4j	pac4j-oidc	5.1.0		0d0d9c78c34f0addfd9a00b5f5eeda7f51df5174
org.pac4j	pac4j-oidc	5.1.1		55c4d08ca7b8f64ffb40528ea365d436adb71e16
org.pac4j	pac4j-oidc	5.1.2		4f7dc25ce50127664f39e073348579e791158e8f
org.pac4j	pac4j-oidc	5.1.3		8fc673aa38e38f2c176161c440cefaa13e5b2dab
org.pac4j	pac4j-oidc	5.1.4		72ce2e72b4ae531b5e16f5a172d59e99006afcb3
org.pac4j	pac4j-oidc	5.1.5		c31681c1fcd3b3ec85e50c17b451a39e6f8eb1dc
org.pac4j	pac4j-oidc	5.2.0		64eace4ec238746e07322841851487d8bab23fbc
org.pac4j	pac4j-oidc	5.2.1		fb28d203d6c4cdab13ed9df4c51e337f0b67c36d
org.pac4j	pac4j-oidc	5.3.0		e6e204df8c5db7b0cca254a04315c7b2be94710f
org.pac4j	pac4j-oidc	5.3.1		18f2d8f6f484f62ac05608b800325eeba7b45fd5
org.pac4j	pac4j-oidc	5.4.0		e6c59b7924bd22ea8d034a38b1a54493321dbf4b
org.pac4j	pac4j-oidc	5.4.1		26951034ad80c96503ab336213af0721c5519d6d
org.pac4j	pac4j-oidc	5.4.2		b56acb9f40cb06397ac654f9344b2218997a4735
org.pac4j	pac4j-oidc	5.4.3		938c9391e62f2e33fb3ec3e348ae264915f37128
org.pac4j	pac4j-oidc	5.4.4		0c4ed537a52a2185d012b302c35c6d206c7a824c
org.pac4j	pac4j-oidc	5.4.5		2dfecc49e1c710a41e224da152e4c684013997dc
org.pac4j	pac4j-oidc	5.4.6		92c36751d39a5c15e3be3c51b3ee3b1c63f27df0
org.pac4j	pac4j-oidc	5.5.0		f8c977cbdf4ac90574ee51d74b50f68cea61e8a1
org.pac4j	pac4j-oidc	5.6.0		fe4e722fc63a0e9cc7ead1c032e9678b1680e28c
org.pac4j	pac4j-oidc	5.6.1		c4539a02684d949076b5515fe5619edc94082f07
org.pac4j	pac4j-oidc	5.7.0		a9272cdd004c1cd28c115ba7f4dc70ef31086d2e
org.pac4j	pac4j-oidc	5.7.1		0e8faeea588c1a573fffb04e1a0270f87632b184
org.pac4j	pac4j-oidc	5.7.2		208809cba9f6e383bd023dfaf3bf041758a6dda3
org.pac4j	pac4j-oidc	5.7.3		4171c15bf1c90fdcd81693b4770c58b48f5fed50
org.pac4j	pac4j-oidc	5.7.4		d8a5d0094a54d5b0a85672201fd44eb9be1063d5
org.pac4j	pac4j-oidc	5.7.5		9f69c90e40129fca878386f95d04d75472ccea18
org.pac4j	pac4j-oidc	5.7.6		f50f614b593a007ab730dc962711f0ea4f405c2d
org.pac4j	pac4j-oidc	5.7.7		dfa6165b366ab52f859973f2ed5de769d52ff22a
org.pac4j	pac4j-oidc	6.0.0		f3f51533a11b53709c932c5f630e6a3ccffedfc9
org.pac4j	pac4j-oidc	6.0.0-RC1		53a775f77a84648d5c0fd4989cf116c40d4f511d
org.pac4j	pac4j-oidc	6.0.0-RC10		ac88735b8c3936d06788c26f79bc7a66d95acc76
org.pac4j	pac4j-oidc	6.0.0-RC2		527dbc98656d2d8a571701ac655a39a1adf89997
org.pac4j	pac4j-oidc	6.0.0-RC3		4f7ed1e3b6f1c522a2fa3c949b6a8a4cad410d44
org.pac4j	pac4j-oidc	6.0.0-RC4		4cef4e07914e030ed3f639baf3562e6e5c0c63f1
