ca.dsolutions	javafx	1.0		e870b2d60a98ab560e29dc7b91b5a26691d4bf77
io.cucumber	cucumber-guice	7.11.0		47e178fa1d9ea020d53bb0a4162cc3484f28d106
io.cucumber	cucumber-guice	7.11.1		2c4658773440cbb1bb21d46f8a178501f528b750
io.cucumber	cucumber-guice	7.11.2		babc544926bdadcef0b5a48d45cbd971e0dacaf5
io.cucumber	cucumber-guice	7.12.0		65fc6d1e982007269fe9470f2be852f026d31075
io.cucumber	cucumber-guice	7.12.1		b716e52e066071a369c703762d343a775945a2d3
io.cucumber	cucumber-guice	7.13.0		e0b2e9b84a857ac2fe3b340815169d58de7d0f46
io.cucumber	cucumber-guice	7.14.0		98e7ce58ca11b267fb92838e65c59797d5a2d5bd
io.cucumber	cucumber-guice	7.14.1		bfa112181118a00954f83c725704773150630339
io.cucumber	cucumber-guice	7.15.0		527c02739af1dd8b5d1fefec014c96a086872759
io.cucumber	cucumber-guice	7.16.0		85bee5e9ec3e5642f959369b908ff4fd7d0494fe
io.cucumber	cucumber-guice	7.16.1		e0bfaf003aa4e95a734f7f2240c08672c7133e8f
io.cucumber	cucumber-guice	7.17.0		385eb39862a7918b58151e12d005a686a00f4c8e
io.cucumber	cucumber-guice	7.18.0		1ca1a147f205e33e2cfb6d038137407e6c7e738b
io.cucumber	cucumber-guice	7.18.1		97a092b946078d768df61722c4e4666fbec1dc45
io.cucumber	cucumber-guice	7.19.0		a135d9aea153bf52e4f139c5541c457e40952d7b
io.cucumber	cucumber-guice	7.2.0		d333904cc066486512d3a609ca95f62ca197882c
io.cucumber	cucumber-guice	7.2.1		9cd0e489d04a81ddeb5899fe0454bc0b9961b59f
io.cucumber	cucumber-guice	7.2.2		2126692bcbe47a875fd4130156972ed9f0c5aa9c
io.cucumber	cucumber-guice	7.2.3		ffcab4fa9607cb804a78b51dd40325c76b0c8792
io.cucumber	cucumber-guice	7.20.0		aeb0e2e9775f2cb06842ff65a154fe15f9014c40
io.cucumber	cucumber-guice	7.20.1		a8d6379f3badefcb6de700e62e3df31bf76baa92
io.cucumber	cucumber-guice	7.21.0		11e3852d51a385c883d82aa5a6c3c03f5fed12e1
io.cucumber	cucumber-guice	7.21.1		c3c3f1459709ce95a30b42dc353d0d735b6ca354
io.cucumber	cucumber-guice	7.22.0		3543a8e35cf88540970eefac993fc887891d2890
io.cucumber	cucumber-guice	7.22.1		637c3ac12e776492dd5ef7cadfef946b47bc5d94
io.cucumber	cucumber-guice	7.3.0		c3f0c63dd8ff87e48db15028e3bca302b500574c
io.cucumber	cucumber-guice	7.3.1		6244391ae8655d0ea627eb31556cae0ce1308aa0
io.cucumber	cucumber-guice	7.3.2		4afbb241969468ed6654899aeec76fab02ce8944
io.cucumber	cucumber-guice	7.3.3		daeb05920516d8d9a28bd97ca70fb10bb8dd433b
io.cucumber	cucumber-guice	7.3.4		6d075515e19ad5b4a65ee549b36f688ab46f8c2e
io.cucumber	cucumber-guice	7.4.0		4c9fe41d55266765c42b9a6884a6205d6ff71d04
io.cucumber	cucumber-guice	7.4.1		f01a69d48b53db9dc8978d8a8123b59bc0ab751e
io.cucumber	cucumber-guice	7.5.0		6d3d8ac4b28a56ff42b17e1bb35e1f989b175e96
io.cucumber	cucumber-guice	7.6.0		eb1b72b00d11a701c2cf56cd8e2e16d676bfd896
io.cucumber	cucumber-guice	7.7.0		68b5cddedceb9c2d639bb9a6f6256f5c9b654595
io.cucumber	cucumber-guice	7.8.0		14433a8c959aafb164e32c2a5539000d68b25a34
io.cucumber	cucumber-guice	7.8.1		fbb5a375c4adaf19c6f4c1a502d28f96775fd8dc
io.cucumber	cucumber-guice	7.9.0		6151bbf143f5128b2460d76234502b89b1a5f007
io.gamioo	gamioo-benchmark	0.0.1		6650780dfbba39c935a9e2fc5d2bc59b74ad6032
io.gamioo	gamioo-benchmark	0.2.9		69aaa14dc5a9de534d7e884adbba2962bd7d76a5
io.gamioo	gamioo-benchmark	1.0.0		ec230389c85475108a76b42ae70fcead9541e932
io.gitee.bigbigfeifei	rabbitmq-spring-boot-start	1.0		87d3edc00904dd3be9ccf53e3617a1ce9716c130
io.gitee.bigbigfeifei	rabbitmq-spring-boot-start	1.1		9e116e61c88b810a69fdb12bc9ee151c56d93f6e
io.github.ardoco.tlr	code-traceability	1.0.0		7680aa2e0b161ea65fe6ca56ad705d27dfa94074
io.github.copper-leaf	dokka-formatter	1.0.0		6d95b50ddbc690ccb5ab59ca369be1627254ac9a
io.github.hbaykuslar	simple-query-builder	0.1.17		380489faba0b3a6182965203c465fd0e86d1e415
io.github.woody230.gw2	v2-tile-cache-android	2.0.1		N/A
io.github.woody230.gw2	v2-tile-cache-android	2.0.2		N/A
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.10.0.CR1		a6f437af36a3b24589ca97adbbc8f22c140b4995
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.10.0.Final		75be2515a6180ba7578da8a24626ef898c6b4c56
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.10.1.Final		148626550116455ef309d97a6c9bd9f2d5b2609a
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.10.2.Final		5616889bda3d54bf2f5fa8887c80127c1b171df2
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.10.3.Final		74d9a2da39dddfcf64a8ca795e3f370489bdecab
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.10.4.Final		414abb0bb5bb156f09f02412d89bd3651912c7b2
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.11.0.CR1		fea7a087b7c887e437aa66d8e4d6992fc9f65ee5
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.11.0.Final		773fc4b1bdae33cb93eed4311efb797bb818624d
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.11.1.Final		59752182fd613e567af4deaa857d23b1e09410d0
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.11.2.Final		c3fd30c82d7324ad3c18a6a3c3881eed2f8e91c1
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.11.3.Final		4bd1f641444aa53e5a2567b16ec16ec82922e445
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.12.0.CR1		be6b33fb511236705a867bffa21727712ba9feab
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.12.0.Final		f3ef33d94d61742bbf344b934516913da8a200c2
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.12.1.Final		e69fed7d94ca592e4da9ac2ce2e8c2dd3cb1efba
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.12.2.Final		7ea058d0c4f2818a322029d05f6f669a6ab99dab
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.12.3.Final		efed5ce5775780e9cb6e4633e6821254c0a2ce34
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.0.CR1		5f3942a0b22ffe7be4987a0eae656da8a89abfb9
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.0.Final		849a6951744bb215aa638c6763820de03605def3
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.1.Final		f31199b1e0552379e21a43d53a557ca35cbe6576
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.2.Final		ae50a2a7e59c8dc8ef88fc64514c810a8be55b80
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.3.Final		71f3eed3e6b3a81d9971989902acc8dff864e5ae
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.4.Final		2ebd6511dcf5f67b11e1977e59db9c92716ca69e
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.5.Final		da3f718c9a721f7bf7c3212396ca4deee20acd03
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.6.Final		7db74301da44bcdf7ff52da99015bf2549153818
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.7.Final		bf10cda221f8298c1c0c5b3f36feba8dc0dda2f2
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.8.Final		538a83d178bdb9f845fc2814865d95cb54186dd2
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.13.9.Final		6cf545dd6ad5e95186cf3cda8a2ededfc2be11f3
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.14.0.CR1		e64b280ef6e973f1d55b442e64e96ab3b521cb5c
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.14.0.Final		5ec6b47175e0d71569f171ef86f1cbf4e4740b7a
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.14.1.Final		40a533b6fb3f8cb750190f04d86e304192aa8e48
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.14.2.Final		3b5cc8d3d17bcd76b4abdec15c42b14e4d5f2977
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.14.3.Final		cf315e7bdb3c20c93a8d817d7495eb3d6917baaf
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.15.0.CR1		d521905077139077c7021a6a35ecbb31f541aa6f
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.15.0.Final		78e74d072f504bb4cc4b494edcea9823724ca225
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.15.1.Final		8a0275959f338ed8ad1b8f5a789e600c5c10723e
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.15.2.Final		0928111550f6cd3223bea886cb8aa5ac10cc0958
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.15.3.Final		c4850d81f3a05379d32d6418f62849018fabcc9b
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.0.CR1		fbe1697677ef74e60c2397e30ee87ec7e86730be
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.0.Final		e656e195fa25353039f0397a6c95ebf0048f7b6f
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.1.Final		b65c143c11ff25952962c7efbc163b81502c168e
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.10.Final		6c8839e0b087789b4a1341c503eb2fb86ed32449
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.11.Final		d51f16a1b856822c5eaa076c6cd848bce157a094
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.12.Final		32790c4ba72133baa33fb1200867abe2fdc033de
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.2.Final		ac5a6ee27899677519fe8aa7a3e289c4499581e3
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.3.Final		e1d398d46d5d1b7c09fdc5f49aa52adbab3f074f
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.4.Final		3675584843cfe7635218eeacbff730f2aed70cb3
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.5.Final		7b5b18b0b3147aefe50aec7b3497d5f19265c0e5
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.6.Final		45418d5c209756d11d1e5de9255c9856ee4578b7
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.7.Final		f1661f83143b34b9e07fb1c18cd1bcef43bfab65
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.8.Final		2baf2914e9d51490b5afb2bd8cc8146febddf90f
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.16.9.Final		2ad676bff4b63aee1d118ec4c45fdc3ff35e37c7
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.8.0.CR1		0dbdf3f7094fe4dbe2445d3f3965c96a3529d149
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.8.0.Final		7378c850067f738dd2a724bbbdf05d37ddc866f9
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.8.1.Final		6f6ee6ce078bd1ac14efecb057fbf14eeb56af96
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.8.2.Final		a22bd18995fced37c0a8b55caa2cbf951d8d2dd6
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.8.3.Final		7974d450dc144a252eab9fcb3972b390f607a49b
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.9.0.CR1		2d874392e8c58c81ae607d5e41e377490547f21b
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.9.0.Final		332d846f02738e3aef49d4538697b9bee42be2d1
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.9.1.Final		59dea7149738d0c2d6423b79377f62b0b790178e
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	2.9.2.Final		e51995a2c9557cfb5c38aea7337e5606e61a3f1b
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.0.Alpha1		0c628947feefce0b3a0e48ac6418e6bcf89d364a
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.0.Alpha2		ac86947f5539666cce987907cbc86238b721b759
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.0.Alpha3		010efb499891b6d0255a88070f2e04f7548d5fda
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.0.Alpha4		9d5671a0468ec28bad71a0f93a13dfd3edcfb436
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.0.Alpha5		099bf0a255ff23e29941fe77f0b3202acb1d8b49
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.0.Alpha6		a03cf661df8f563e8f3a438ad550b275e935fecf
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.0.Beta1		8b5bfc3dc93f8f6a7e62c309a8f54f9307f36204
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.0.CR1		6fa9ed2dd9a5e74b16c46cf4640ef1ef72867028
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.0.CR2		5c3040faed0a2720d4a3f3b676b55f84eab631f8
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.0.Final		979a308c3b3ba8e35b45c446f8f9c98481860175
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.1.Final		12a5d28c2a96533df21e6756c0907c43f4172cd5
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.2.Final		b309127c34a1684b0439f1e38823590fe9082d76
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.3.Final		ede460ecb571fc514e63d5087159027428dd443b
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.0.4.Final		6fe5b412a46513d0628c4f2dd451a92b1272ca78
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.1.0.CR1		c8fc083b4279eac2e644422acb3af95e4235fe65
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.1.0.Final		b7e162ecd31a0591add2dac3d295221845de7cb6
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.1.1.Final		771e2d9744de05a77da849b2743fd48b2a4d8e85
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.1.2.Final		9709fa5c78f2fbe5ba73e2c57acb3134b900ca37
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.1.3.Final		00b6a36adb0fcd263e11190883294413122adb8a
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.10.0		2e78e2928618a40422a6439a425d82ef5bcfdae7
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.10.0.CR1		a453af700bcf53a3a086ef2ce4fa637481b24c9c
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.10.1		17dfd717a6c7aff5bdcdc0b7dbfcebab26b2a522
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.10.2		20c4b281dbab9033787630e6b05dd1f0309d966b
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.11.0		81553211fe6c00aeb1b91701b4ffdcf3cec984f4
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.11.0.CR1		6cdfabf1155ff99aa3ffd199b5d4ef6c54e2daf8
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.11.1		67a870ad5b2ed7491f244705c1c87f9eea3dd69e
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.11.2		712b7c6f55a6f25c1b3cc41d35fe4fd175d8d878
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.11.3		16890f9110fe383d21ec7452aa32854d3eabd14c
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.12.0		1fd74a81d60b669c1f1cf5677b71f72d0e51b83a
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.12.0.CR1		08c00239df0dfae61f035c269c1b743c23395030
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.12.1		38df0af021b5004affdbc136fb39b06c72cae965
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.12.2		6afeaf9500dcdc4bfc8d68253ce338e29d66bb7a
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.12.3		8a32ebd7097f58a332ed42b6ee273d2c8d010079
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.13.0		fcdf5f95d8bc21e96dbafab6a5560cd7587c6293
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.13.0.CR1		96d0aa5b768909867295f7c9810968662f9d7eff
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.13.1		5e3fea355749f27e62e3b381fb2301ba2b42a27e
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.13.2		d10559963b64fe062acb48a936134c48aefe8ba9
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.13.3		dcfdb21f1d8c0852d50cb7fbcf19677ca25c5631
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.14.0		e09d46499a46a08429d2dd5e8b2b131f8aa1369c
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.14.0.CR1		ed51aa058615f4c4819e3030756a84531a2a33da
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.14.1		0952ebece5f1486c1d25a57c080e698befe78875
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.14.2		95847da8a1b9d0eb2135dddcc9d89da7aebb053e
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.14.3		f059020b860e214f4a9766edb040c06c4e3c59f3
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.14.4		c53882bbc9f7b5c0d33a25dfd5ef8903dd385552
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.15.0		e59b07e9a109534018259b54fe31c6f19fb117e2
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.15.0.CR1		9d6549a1ae39d0c28325d6b1d670a06029297758
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.15.1		6524309773ba78f5f77fa8e5104bc846d7aff776
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.15.2		8e68cc43bc4e77e660a7f3db3d288b810e003932
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.15.3		7c83cd54435f6afe6a375ee9058991d6ec8304d0
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.15.3.1		6286f3dfd04be1b5856cd38d884bdb0cedf356db
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.15.4		e78c5c537aa35141be3b08f1779b1694222fa9f9
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.0.CR1		5084a0cc64f62703736fb3391f899c76e64e3e0d
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.0.Final		86eeedf38c582f6f8ff382e5a6893dcd01c17b69
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.1.Final		a920c002f5db7b60dbada12845ca8b1e62e1f6c8
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.10.Final		8e8f41d219f0d559615d0df0f827dc1f92d2912a
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.11.Final		06c00c2111aacdff95d7d262b64a3c7d643c2a22
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.12.Final		c7184e0cca00f67421e40be64d451be65acb9923
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.2.Final		515dde82baea95b783067ba7422db85b0b713fdb
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.3.Final		69b6f47df98dabb1d079dc1886b2079143eab7e4
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.4.Final		e10edb6d593959e0baf49432ef3d9fda05b0c8dd
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.5.Final		a2972c62d89af454acbbc8284db2484f83d05f7b
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.6.Final		1904f10c4b4392d41b4ac4c284041a3cd08269d2
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.7.Final		6aac4c64fa86e72c7f617e7fe54a96ff099367cc
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.8.Final		46a3be0ac8368234ae1d4f65be52e7acde0bd209
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.2.9.Final		cd384bfcc00ba371d7acc8d0c01270463412e783
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.3.0		07c8d37139ccb8e939dcfe767d1d3215080287b4
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.3.0.CR1		d79e7a320bfa154059b7ac9b3d9d66fb71b915ff
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.3.1		d24868c2b61b0e5e29966b0ee82f56b1b5244b62
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.3.2		1645736099880f4e983a9c5dc023dfe656839c30
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.3.3		fb4e79495abd5c26d60abdc3d5579559abe80be6
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.4.0		01d03d77ddbfe2423dd50cae37dfcd6120838a9e
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.4.0.CR1		7f2b38c991d5494c6f18f73c938bda796fdbb4e6
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.4.1		9ae1e2b4d49b4f9125943a20d5133e24f8d29036
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.4.2		dab0fe1eea2e011707690f76be7437432967e0d9
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.4.3		50142a74e94a535b34364bccbefd64beb4fe6931
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.5.0		9bfc720ee17a1167e5342ad071a68fa177785f00
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.5.0.CR1		8e751dc88ec2cbecd6eae15fc15f0954e9bb3c52
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.5.1		17b3dfbfcf22e9887ad46a6b61d6e0e1ae3e4b20
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.5.2		9b0ab076ad6d29e2ccea02486d39c91e03823a2b
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.5.3		f5de8b1ca0fee13bdc613ed0d321d8aec818864f
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.0		26da4473098fcf7ce1c53df455992d5fc3287c99
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.0.CR1		e164c35838fd564771e67804653de3f122885057
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.1		dd06c2903299441e1ff1e43a84af1e2f236965ad
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.2		0380f559d283d84e4e0c72b4cb0408e3d23a6969
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.3		fb5a5fff2b3d402efb3429ba9dbf721afad381fe
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.4		5a66cc7dc3d8af6bb4b077078304a56ef261dc7c
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.5		6cdd541238ed03a20df09fd5883b39d76d2fd5ab
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.6		d3af8fd29cce00a90c44f86013821eca17dcc4f3
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.7		b05e03fccadf3e427bc16916c60f1da9082290dd
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.8		1d8397afe8b4c5c4125ef24746101a5c1308041e
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.6.9		804c49128cd88036f3ba29a0d8e4b3f2a86a0387
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.7.0		ad0db7455d8f57c1992ba6f69e97e3579a012cb7
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.7.0.CR1		359fbcd483c94930de08a7b361fd9a1e47e6f8fe
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.7.1		64717a9de4d90e9269de9f0633d4c03fdaac4c2f
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.7.2		7d58c0d1ac359d63ac4ba18d76e6b958ed8fcfcd
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.7.3		ea6ec7607fa4b86c2001d06a098eac85c3316ca8
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.7.4		229220d294719872be15d27cabf627b52d38aba1
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.8.0		4908ab4c31d45651c570c546b0f90b2ee7bc42b1
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.8.0.CR1		dfb2f3bcfea4b33a933d8c3a7da7140ee0fe23b8
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.8.1		13b8ee4cebb80f9bd748e164394febd802c40c62
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.8.2		409bb9a53a36d8bcb18b67822f74dbad0989952c
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.8.3		ea08110f62c2d6a97962cc0faa46ed421066f9bc
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.8.4		7b1108381eebeeb20238d22bc4c5816dd2185c95
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.8.5		591aebf33ade21b415128c18741e6dad385876e5
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.8.6		dd127248a4c1b661d2f26b9574c5ae4ab742f0bc
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.8.6.1		be204f6b0e870de99b0e1516d33e4af145b509fe
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.9.0		ee2ae982d062eb37cb6fc4de936816cb20d808a3
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.9.0.CR1		8b2fca5ae2b9ac3b886962cc032f39f7f73eb1a6
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.9.0.CR2		692947affa7355b14892e1cd268fe37c838f34c0
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.9.1		42dcc6420d34f294c8d0bfadc014ea287f669efc
io.quarkus	quarkus-resteasy-reactive-jsonb-common-deployment	3.9.2		8595b6c9528e94f7f2ecc618064eb8163f7d1d60
