aspectwerkz	aspectwerkz-nodeps-jdk14	2.0		823c730aabb6e15a283a128dea9c2ad51db7768a
org.apache.directory.studio	schemaeditor.feature	2.0.0.v20120127		b55d1cd71d05e2bf89bb246856c4f83510b50b88
org.apache.directory.studio	schemaeditor.feature	2.0.0.v20120224		6214135b9a25fc96d754da092be53ebcda65813f
org.apache.directory.studio	schemaeditor.feature	2.0.0.v20130125		4c6d939a285a6a6e19fcd4fb28a239464b231deb
org.apache.directory.studio	schemaeditor.feature	2.0.0.v20130131		a699e0724379750dddde6c5b6d74dc6653fcc90f
org.apache.directory.studio	schemaeditor.feature	2.0.0.v20130308		2ac64ea270fef8d5527fca16110886473a7e9f12
org.apache.directory.studio	schemaeditor.feature	2.0.0.v20130517		2854b9de812a10696a724cb85124dd93f27ce8a0
org.apache.directory.studio	schemaeditor.feature	2.0.0.v20130628		be8412136c741d6a7c7fd91d645aabef65487ec9
org.camunda.bpm	camunda-engine-plugin-connect	7.10.0		beda2b7a18195818196225dedc315280b509771b
org.camunda.bpm	camunda-engine-plugin-connect	7.10.0-alpha1		d698c85f7da0fcc79f74c9c391bd11047a2b9eb0
org.camunda.bpm	camunda-engine-plugin-connect	7.10.0-alpha2		d9f35517338787ac804e9461a54cbe0ba04e9207
org.camunda.bpm	camunda-engine-plugin-connect	7.10.0-alpha3		4403baac2a6c9fadc58285f14ca3910e5828aca8
org.camunda.bpm	camunda-engine-plugin-connect	7.10.0-alpha4		43c1eb10b3c3fcb150e2530a85f5181b074f3324
org.camunda.bpm	camunda-engine-plugin-connect	7.10.0-alpha5		b7fa29a58cee3cab225ef340dd2705522d0bb86b
org.camunda.bpm	camunda-engine-plugin-connect	7.10.0-alpha6		156b1daa05e75057bc3e9efaf7013d4282eb7291
org.camunda.bpm	camunda-engine-plugin-connect	7.11.0		1f090a8a43911f753a003ee3f7244a7beb36b887
org.camunda.bpm	camunda-engine-plugin-connect	7.11.0-alpha1		556e16013d2cb53b78598626c4b5eced175d99e0
org.camunda.bpm	camunda-engine-plugin-connect	7.11.0-alpha2		09c7a26495131d2786c8a776c850810f5c0c0637
org.camunda.bpm	camunda-engine-plugin-connect	7.11.0-alpha3		d742dff5b242b00d1002e0ff7f48172011383041
org.camunda.bpm	camunda-engine-plugin-connect	7.11.0-alpha4		e6f06c04c194d6f7fdbe9e4143c87413d147ab4a
org.camunda.bpm	camunda-engine-plugin-connect	7.11.0-alpha5		0f63ced3e403d065440ae0c069175a601ba456bc
org.camunda.bpm	camunda-engine-plugin-connect	7.12.0		09d6a0c72334f37845fa25a128a9eb452930a21f
org.camunda.bpm	camunda-engine-plugin-connect	7.12.0-alpha1		d3cf03fd7ee01de29562fd00ad50531701032cd9
org.camunda.bpm	camunda-engine-plugin-connect	7.12.0-alpha2		48ac839171880c5c4d647f431fdcd996e7b07c54
org.camunda.bpm	camunda-engine-plugin-connect	7.12.0-alpha3		ad9197a67586c9075cefd239a115c051133b371d
org.camunda.bpm	camunda-engine-plugin-connect	7.12.0-alpha4		586085835b39ce8289a9b6276c89449a25935253
org.camunda.bpm	camunda-engine-plugin-connect	7.12.0-alpha5		01ae511df679994897178e6793ff95d035e7cb7d
org.camunda.bpm	camunda-engine-plugin-connect	7.12.0-alpha6		b6b62a525152956b9f8b48d9af0a81fe038dc6a8
org.camunda.bpm	camunda-engine-plugin-connect	7.13.0		25a05f8064151ee1562bc1e30ce5e69cebd30974
org.camunda.bpm	camunda-engine-plugin-connect	7.13.0-alpha1		945625576b2b6bbeedca493114ff189546e23e93
org.camunda.bpm	camunda-engine-plugin-connect	7.13.0-alpha2		57b40b74facf0b1f0db0504d93a8dfe38a15c643
org.camunda.bpm	camunda-engine-plugin-connect	7.13.0-alpha3		6300e3d203d61dda5c8b5438dffa09f4b26eac8b
org.camunda.bpm	camunda-engine-plugin-connect	7.13.0-alpha4		7efffa52d9e6e09b1addca2e06cb573b13bf8893
org.camunda.bpm	camunda-engine-plugin-connect	7.13.0-alpha5		0ee5e7d5efec1734354b7ae8eb78fefba8216efc
org.camunda.bpm	camunda-engine-plugin-connect	7.14.0		22719c8f5d81f173813075c960a5e71f29e585a2
org.camunda.bpm	camunda-engine-plugin-connect	7.14.0-alpha1		19d7969b21adf915913f698d9957c5fa8f1aec41
org.camunda.bpm	camunda-engine-plugin-connect	7.14.0-alpha2		fc3ea5699f1a7e44a8386a0e73b27f8982be941c
org.camunda.bpm	camunda-engine-plugin-connect	7.14.0-alpha3		1ea2576a29a81097530f180b3d56b320e759dbc7
org.camunda.bpm	camunda-engine-plugin-connect	7.14.0-alpha4		cfec53e745545dfa290fb6613efb05ca5953ee4e
org.camunda.bpm	camunda-engine-plugin-connect	7.15.0		fb0dc3ba78a912296b84d55efd5e483b1e0f4238
org.camunda.bpm	camunda-engine-plugin-connect	7.15.0-alpha1		3ee904ec858dc9cc5a56b6e50f7cbd2cebed884c
org.camunda.bpm	camunda-engine-plugin-connect	7.15.0-alpha2		5378aaf2e390215f396428fe844a6e87ec9e160e
org.camunda.bpm	camunda-engine-plugin-connect	7.15.0-alpha3		2a06c1f22097a0f2825fa6b244ca5a357553ce53
org.camunda.bpm	camunda-engine-plugin-connect	7.15.0-alpha4		755f9a949065b7c6b07212534fb4ab544266b398
org.camunda.bpm	camunda-engine-plugin-connect	7.15.0-alpha5		daad2e23ccc53e5cd2ddcc35feb1b88bcfa5da67
org.camunda.bpm	camunda-engine-plugin-connect	7.16.0		15de4f5321fb5c5b8da7ef074dc4478b3d0385f5
org.camunda.bpm	camunda-engine-plugin-connect	7.16.0-alpha1		9c8dd1239c7df2fa54554037dd681dd53d2477fc
org.camunda.bpm	camunda-engine-plugin-connect	7.16.0-alpha2		f0d97757f37090d4653e9861db3b024ca473a284
org.camunda.bpm	camunda-engine-plugin-connect	7.16.0-alpha3		4354357c89ab1675415d83e3d964173364668035
org.camunda.bpm	camunda-engine-plugin-connect	7.16.0-alpha4		a062837dfa1f9b605e084a397315d2cee30fb49b
org.camunda.bpm	camunda-engine-plugin-connect	7.16.0-alpha5		72811df7bc0776433163dd62fa010913b6fa4fe8
org.camunda.bpm	camunda-engine-plugin-connect	7.17.0		1ffa8f7a7b4a574a3d6e531e74188247ccf4afbd
org.camunda.bpm	camunda-engine-plugin-connect	7.17.0-alpha1		36015fc16726bb360245a5eb2d32d4f4fbad6489
org.camunda.bpm	camunda-engine-plugin-connect	7.17.0-alpha2		bd241b7690e6c59b83b0089f8525f527a76f32a6
org.camunda.bpm	camunda-engine-plugin-connect	7.17.0-alpha3		63ccf42ce14c1b34ece60c51f8df30db4335159a
org.camunda.bpm	camunda-engine-plugin-connect	7.17.0-alpha4		f09114379cc82d1bc03cc6dc6e9374a050cbcd27
org.camunda.bpm	camunda-engine-plugin-connect	7.17.0-alpha5		36bc6c09489879b6b01998e0f2c47f834b172554
org.camunda.bpm	camunda-engine-plugin-connect	7.17.0-alpha6		48123d047bee882ef5e3cea550e00c73c6ac7636
org.camunda.bpm	camunda-engine-plugin-connect	7.18.0		ef6d06f8ce8f7948cd63b943159a2f1fe5ea0573
org.camunda.bpm	camunda-engine-plugin-connect	7.18.0-alpha1		0e80e5e5d4847c0d39a5612b1cbda6b1919a65b8
org.camunda.bpm	camunda-engine-plugin-connect	7.18.0-alpha2		a48f89a2ba95c81cf36a77698f22016a9e8cce99
org.camunda.bpm	camunda-engine-plugin-connect	7.18.0-alpha3		8e32787e2f4b6ad4a14ed0c6f703b6cb447189b3
org.camunda.bpm	camunda-engine-plugin-connect	7.18.0-alpha4		b7f7ce64a782ba56ec3206fa8d94b8eca06fec06
org.camunda.bpm	camunda-engine-plugin-connect	7.18.0-alpha5		4efa096ed7979ede63552d7a0000f283954294cb
org.camunda.bpm	camunda-engine-plugin-connect	7.18.0-alpha6		0d0b2d550d57ace8c570e3bba3a5ec19be2d258e
org.camunda.bpm	camunda-engine-plugin-connect	7.19.0		b5ae64ec5958b306feb6d974f0b977ee42c41567
org.camunda.bpm	camunda-engine-plugin-connect	7.19.0-alpha1		362c67c3e0a2de2d409c099dc8ee529389a9f0b4
org.camunda.bpm	camunda-engine-plugin-connect	7.19.0-alpha2		28328726f088cf1120fd94e97a9631d6fc2a9e70
org.camunda.bpm	camunda-engine-plugin-connect	7.19.0-alpha3		c1432a40a7687296a074b6af445cafd5a29f4939
org.camunda.bpm	camunda-engine-plugin-connect	7.19.0-alpha4		37cdc5d565cf4c3aa98cb4d2035658f4cd46542e
org.camunda.bpm	camunda-engine-plugin-connect	7.19.0-alpha5		bd8931fc2f3f94d69d7e8acb614b9df10836f311
org.camunda.bpm	camunda-engine-plugin-connect	7.2.0		2f9be0df4fc869feb0cc8edc025a646928d49195
org.camunda.bpm	camunda-engine-plugin-connect	7.2.0-alpha6		cd58f3e732ca63a95f28ef7b76db73c775a8c311
org.camunda.bpm	camunda-engine-plugin-connect	7.20.0		5ce8666cb8e07d766ef357c1f499dbe6a2c8e610
org.camunda.bpm	camunda-engine-plugin-connect	7.20.0-alpha1		b0b24339b6c64ae3b09317d472768f1e12498431
org.camunda.bpm	camunda-engine-plugin-connect	7.20.0-alpha2		41e506e64f70bce425b57ebecbf0003f917a7bf3
org.camunda.bpm	camunda-engine-plugin-connect	7.20.0-alpha3		4ae6c7fea99b5d33cfcf22a212ea7d6ea970dbb0
org.camunda.bpm	camunda-engine-plugin-connect	7.20.0-alpha4		52a5fc1f10cfcaacb3cec2c0ed4b816bc43778e7
org.camunda.bpm	camunda-engine-plugin-connect	7.20.0-alpha5		bffd9d52bb5277dc749c68d68418262b79b2d878
org.camunda.bpm	camunda-engine-plugin-connect	7.20.0-alpha6		6bd99706142b8e74a4b4925b26b804e4b63da17e
org.camunda.bpm	camunda-engine-plugin-connect	7.21.0		79269690a5ebeb8c89bc1a5335efbb6a0e82ea10
org.camunda.bpm	camunda-engine-plugin-connect	7.21.0-alpha1		28b4afa1935c0cfa186397d3d9b879a0569ce6ba
org.camunda.bpm	camunda-engine-plugin-connect	7.21.0-alpha2		bbb26fb0ab3b4cc744d878a5583a25575fb3aadc
org.camunda.bpm	camunda-engine-plugin-connect	7.21.0-alpha3		a2f6f7412dabfd72e417d946f19f71897cd24a52
org.camunda.bpm	camunda-engine-plugin-connect	7.21.0-alpha4		272a63cb72043df2e49a463d9426cfa45386afbd
org.camunda.bpm	camunda-engine-plugin-connect	7.21.0-alpha5		3ed82570e19bb9aa473970db578d1ef7d011810f
org.camunda.bpm	camunda-engine-plugin-connect	7.22.0		30c911f6be626510e671c88148362fc0e52e50d6
org.camunda.bpm	camunda-engine-plugin-connect	7.22.0-alpha1		be6688a15e7eb19f147c1afd989c43ec0a9b3b69
org.camunda.bpm	camunda-engine-plugin-connect	7.22.0-alpha2		fa05132cf74c0deff4de30d96e83525193557ef3
org.camunda.bpm	camunda-engine-plugin-connect	7.22.0-alpha3		012e8a24ad7fe39545729f7624e9d77ac71c6838
org.camunda.bpm	camunda-engine-plugin-connect	7.22.0-alpha4		9f6c8195a6597c6a28aae85d534ba7d5e5ed08a5
org.camunda.bpm	camunda-engine-plugin-connect	7.22.0-alpha5		87aeb807892f8fa2b1d6d5a147853ee93693825b
org.camunda.bpm	camunda-engine-plugin-connect	7.22.0-alpha6		c8aea77e0ab83b76785e659c32efb18daaec212f
org.camunda.bpm	camunda-engine-plugin-connect	7.23.0		c78f5a9ffd1fc5f6583421c0cec40b5e57b82d8b
org.camunda.bpm	camunda-engine-plugin-connect	7.23.0-alpha1		900c770c297b58e93a81d205ebc838dc017a297c
org.camunda.bpm	camunda-engine-plugin-connect	7.23.0-alpha2		0c9670e06602601f095874cafa17743562385fa7
org.camunda.bpm	camunda-engine-plugin-connect	7.23.0-alpha3		c8d0f83943b86bd67e89a3aeedda591d8114e8e4
org.camunda.bpm	camunda-engine-plugin-connect	7.23.0-alpha4		6207777347a9e0c9169e43c94cf586d37bef3d2c
org.camunda.bpm	camunda-engine-plugin-connect	7.23.0-alpha5		b9277d3ba8f7a92a6252d9941c5d7d66ccf0dbf3
org.camunda.bpm	camunda-engine-plugin-connect	7.3.0		a410c280a36a243e873bc728bf39b42108760167
org.camunda.bpm	camunda-engine-plugin-connect	7.3.0-alpha1		29ad3e071a7ad088f9911e8f4b7829ba5e9ee085
org.camunda.bpm	camunda-engine-plugin-connect	7.3.0-alpha2		7ad5f8fd11a2f0c93581131f19ca477c179f0625
org.camunda.bpm	camunda-engine-plugin-connect	7.3.0-alpha3		504ff460c0fef2d43fcde05620706a6f3893c606
org.camunda.bpm	camunda-engine-plugin-connect	7.3.0-alpha4		3866c61538f94aca6b50c89eff57368f9ad217e9
org.camunda.bpm	camunda-engine-plugin-connect	7.4.0		6cb3abb42d70b4242840e4ca75a0a99a95578256
org.camunda.bpm	camunda-engine-plugin-connect	7.4.0-alpha2		a42817b40f9794a32b989ec3af4324d1fcaf4ebd
org.camunda.bpm	camunda-engine-plugin-connect	7.4.0-alpha3		f6adc75238eb04da6d14fb3a6435cc9aa66a2db6
org.camunda.bpm	camunda-engine-plugin-connect	7.5.0		ab7282f5ac254da4297562c9832d96126d4171e7
org.camunda.bpm	camunda-engine-plugin-connect	7.5.0-alpha1		78f3677254f3c899b382dc104269b4c235469aba
org.camunda.bpm	camunda-engine-plugin-connect	7.5.0-alpha2		116171ce94c8807ad4be0f0bab5f908631f4e59d
org.camunda.bpm	camunda-engine-plugin-connect	7.5.0-alpha3		2cfbf827f7c0b6e87ddde0f763fe511df2ff252b
org.camunda.bpm	camunda-engine-plugin-connect	7.5.0-alpha4		f19fb5bc6f8df912a4e4cc64d7c121eb0a1eb8be
org.camunda.bpm	camunda-engine-plugin-connect	7.5.0-alpha5		9d9f0425e145b12f6bb0b77536d257889ce297ae
org.camunda.bpm	camunda-engine-plugin-connect	7.6.0		b9e6191bcccda2cddd5c1f38860e664db95c2f7f
org.camunda.bpm	camunda-engine-plugin-connect	7.6.0-alpha1		5af967264fabe65dd760d980fca2c72c3b408375
org.camunda.bpm	camunda-engine-plugin-connect	7.6.0-alpha2		2e69657a7e4d9ba4cb5c8318f03b37848114c0e1
org.camunda.bpm	camunda-engine-plugin-connect	7.6.0-alpha3		f30e3ed19f1623d5f673c376df8f9305b4069ff1
org.camunda.bpm	camunda-engine-plugin-connect	7.6.0-alpha4		5e607be4a8597a0dc8946405599c05dbf73bf34d
org.camunda.bpm	camunda-engine-plugin-connect	7.6.0-alpha5		a82a9a4da38a9d68574a90d9a5e374cfaf8065cd
org.camunda.bpm	camunda-engine-plugin-connect	7.6.0-alpha6		52e16ac28ba4cbc94958217db6655dae14a461b8
org.camunda.bpm	camunda-engine-plugin-connect	7.7.0		94af142bc818575c4a80064cd4340828a216b2dc
org.camunda.bpm	camunda-engine-plugin-connect	7.7.0-alpha1		5ae59c3997cdae57358c590b57edbaa705b9c684
org.camunda.bpm	camunda-engine-plugin-connect	7.7.0-alpha2		b0266576196e031a257283615d1216d8653a57cd
org.camunda.bpm	camunda-engine-plugin-connect	7.8.0		232b89d74d5901e31dfcad4651f85bb83f70b7f6
org.camunda.bpm	camunda-engine-plugin-connect	7.8.0-alpha1		bc2e64d254c1e9a67eac50ee24a52a61e51a0279
org.camunda.bpm	camunda-engine-plugin-connect	7.8.0-alpha2		f45d60e124819e65c9334aef5e0d1c056139cb04
org.camunda.bpm	camunda-engine-plugin-connect	7.8.0-alpha3		78e605873ffd2772b8784e6fe410a696dfb0b66e
org.camunda.bpm	camunda-engine-plugin-connect	7.8.0-alpha4		a7301d56869c061134ce3b43b4a537241b08ec0a
org.camunda.bpm	camunda-engine-plugin-connect	7.8.0-alpha5		f4aa73007e19ee84ad1355ecfa0764f6105ac6a9
org.camunda.bpm	camunda-engine-plugin-connect	7.8.0-alpha6		d5e649d266e25d34f3b9f4338183939337178cbb
org.camunda.bpm	camunda-engine-plugin-connect	7.9.0		d55bdb8c8b6906d6d63f59da40ce90199e524de1
org.camunda.bpm	camunda-engine-plugin-connect	7.9.0-alpha1		6e750e5503e1b0d34364e0fcc9761a11c5e0593c
org.camunda.bpm	camunda-engine-plugin-connect	7.9.0-alpha2		2321a590393daf53f379746bfec52d0c25bfceb7
org.camunda.bpm	camunda-engine-plugin-connect	7.9.0-alpha3		50b85c623646e841c463c50fe8b230d0421a59a2
org.camunda.bpm	camunda-engine-plugin-connect	7.9.0-alpha4		587377981057366d279b44b8a27f88efa57cb126
org.camunda.bpm	camunda-engine-plugin-connect	7.9.0-alpha5		8f97188af82192446a4ceed3487637ac47f401be
org.duracloud.mill	taskreadertool	2.0.0		4e844d2c96b3d98b1dbffc3f192339bf656a32c0
org.duracloud.mill	taskreadertool	2.0.1		542197b10dcd78c697419daf4bea294d6faf3682
org.duracloud.mill	taskreadertool	2.0.10		73c4d780839e56edc510b88a56775bb025134022
org.duracloud.mill	taskreadertool	2.0.11		e93956862648a6af73c3d2f9ca4481dcdb17fb2c
org.duracloud.mill	taskreadertool	2.0.12		915e69ab1eca9a8aed82358bef2ae1323a0190d6
org.duracloud.mill	taskreadertool	2.0.13		72d07616dfa9b2cdcce862be4b5c6aa9b79a1abe
org.duracloud.mill	taskreadertool	2.0.14		60562baf1812f14743f12563a8c05620db1ae342
org.duracloud.mill	taskreadertool	2.0.15		2ed33f57914a56b802bb853e5feecd5e53e5ba4f
org.duracloud.mill	taskreadertool	2.0.16		811528a4772fec7565c08bf9c8be44cd2e5f6bfc
org.duracloud.mill	taskreadertool	2.0.17		85d8e0e419b9a7757c860a9e0f78b6f0337459be
org.duracloud.mill	taskreadertool	2.0.18		c546f1b1d4b6e1fe059f2eea89b4f2fc51ae3f80
org.duracloud.mill	taskreadertool	2.0.19		9ec42ba9e55fa2a7e4b8d9dbd1dfdce6db9452e3
org.duracloud.mill	taskreadertool	2.0.2		591a3c292990d3f7b6b22557ee72f41a67153bcd
org.duracloud.mill	taskreadertool	2.0.3		fdf4d830174755033e7ce9e6b19c9a9356c66d48
org.duracloud.mill	taskreadertool	2.0.4		b84b438745ebca25ebcbe2dc5ba8de82ef88f31b
org.duracloud.mill	taskreadertool	2.0.5		a8cc008703bfd6e56df5096a8331b1f212ebb116
org.duracloud.mill	taskreadertool	2.0.6		ae077a236bd91c30485be9724c42ac7ce12257fc
org.duracloud.mill	taskreadertool	2.0.7		7df2798f9a0f29bdd4babee5fc9dc2c4a9465e12
org.duracloud.mill	taskreadertool	2.0.8		57879b069794e1dd52dc9fe0a2d88487423004d6
org.duracloud.mill	taskreadertool	2.0.9		bcf3d442552e2c52c2415f74e3e0be721c6ee2aa
org.duracloud.mill	taskreadertool	2.1.0		fadb3395a142ae2ded27aee1074dfc9cee704f8e
org.duracloud.mill	taskreadertool	2.1.1		20b9219cf79fa5e227532d3e2c4eeef505c11b1f
org.duracloud.mill	taskreadertool	2.2.0		ff5922c649710198d571a11c8e5bb443551a113f
org.duracloud.mill	taskreadertool	2.2.1		f85c52f7ac7e7d1753fca22d7682573dede2f167
org.duracloud.mill	taskreadertool	2.2.2		987d95e1603f69b6de3f768270242aa3be9fbfb3
org.duracloud.mill	taskreadertool	2.2.3		063e16406423ba807259f12161d1d17aed9106a1
org.duracloud.mill	taskreadertool	2.2.4		6667c871d717bf43e35059fffcc7e199be0c9269
org.duracloud.mill	taskreadertool	2.2.5		7aa760eed6e9cff6c0100ad6005d20488e32823a
org.duracloud.mill	taskreadertool	2.2.6		ba536e5d86a6540a15151bd921f2a8748ae0b9ba
org.duracloud.mill	taskreadertool	2.3.0		8c3c18d4a878506d9a64bca64888d4863dacda38
org.duracloud.mill	taskreadertool	2.4.0		0f3b7ca608b7671908c6cabd106e6a0d049ae49c
org.duracloud.mill	taskreadertool	2.4.1		ab51121d4d39d446d79ca4eb140f3f731145346c
org.duracloud.mill	taskreadertool	2.5.0		e4a137e62748b57eeb4dd1a717ef7949c67ad49c
org.duracloud.mill	taskreadertool	2.5.1		87b886a4cd75eff4a7d46ced158b995159ba8dfa
org.duracloud.mill	taskreadertool	2.5.2		503dffb9dce60fbd0a364bd77795ed22feeabfc4
org.duracloud.mill	taskreadertool	2.5.3		33c1846c8da8ae3445a35984460fc6378bf2e660
org.duracloud.mill	taskreadertool	2.6.0		21c49449b6c9b647b441407ee907b10a25699ce6
org.duracloud.mill	taskreadertool	2.7.1		dfb023b9ad127667c525ad29fe32fa1f9c80ebd9
org.duracloud.mill	taskreadertool	2.7.2		46eec81e20d312abc130274aeb84899622b9c9ab
org.duracloud.mill	taskreadertool	2.7.3		db090be40f8bba02fe7418c2b940831c09b626af
org.duracloud.mill	taskreadertool	2.7.4		0ebad143b9da4d250811a51c3b11602acc5c3de0
org.duracloud.mill	taskreadertool	2.7.5		6ea12742ba0ad24220bc8c03772ecf62ab7451e6
org.duracloud.mill	taskreadertool	3.0.0		d8404780e0b0915b39dcbc95e55efad84a400f1c
org.duracloud.mill	taskreadertool	3.1.0		2e93e36b711e7e92bdc028541cf0171446eb84d7
org.duracloud.mill	taskreadertool	3.2.0		3f20da16c086d16f6d2fb97a9b622a7911a318bc
org.duracloud.mill	taskreadertool	4.0.0		f26d35cac530afc538432ebcc905b947b9562b10
org.duracloud.mill	taskreadertool	4.1.0		72a75df177d96099d2b978f76931ccc564c9c390
org.duracloud.mill	taskreadertool	4.1.1		baef336959fee5c6a440ca776aed5a3f4dce0b53
org.duracloud.mill	taskreadertool	4.2.0		e0d4ea8f8b6fa789acf8855414f07d6df51bc553
org.duracloud.mill	taskreadertool	5.0.0		2967bc46af9510c9fd5fea9efee1ed32a35cd932
org.duracloud.mill	taskreadertool	5.1.0		e4f16ce4d6c2f2e1e7c70bd6621b9ddbef932ce6
org.duracloud.mill	taskreadertool	5.1.1		98dbdb8f996cdab9a6b68e7cfb3484f03c864976
org.eclipse.rdf4j	rdf4j-compliance	1.0		N/A
org.eclipse.rdf4j	rdf4j-compliance	1.0.1		N/A
org.eclipse.rdf4j	rdf4j-compliance	1.0.2		N/A
org.eclipse.rdf4j	rdf4j-compliance	1.0.3		N/A
org.eclipse.rdf4j	rdf4j-compliance	1.0M1		N/A
org.eclipse.rdf4j	rdf4j-compliance	1.0M2		N/A
org.eclipse.rdf4j	rdf4j-compliance	1.0M3		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.0		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.0.1		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.0.2		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.0.3		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.0M1		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.0M2		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.0M3		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.0M4		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.1		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.1.1		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.1.2		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.1.3		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.1.4		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.1.5		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.1.6		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.2		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.2.1		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.2.2		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.2.3		N/A
org.eclipse.rdf4j	rdf4j-compliance	2.2.4		N/A
org.eclipse.rdf4j	rdf4j-compliance	3.0.4		N/A
org.jacorb.jacorb-demo	dds	3.6		042040bf9e65047ce6014c5d4c9e4b6d7bae9370
org.jacorb.jacorb-demo	dds	3.6.1		82c7f56a18779c93e1c952fdde01e562cb961ef7
org.jacorb.jacorb-demo	dds	3.7		cde4b838e2b02cd399a51b4e518eb4dc646bcace
org.jacorb.jacorb-demo	dds	3.8		3a43d121f044495f72e5b68e3ff0f0d03d44ef4c
org.jacorb.jacorb-demo	dds	3.9		62653028304b9cf44e84b143f51721b5f051f3c3
org.jboss.arquillian.extension	arquillian-transaction-spring	1.0.0.Beta1		eb3d059ed172082d7a34aa9fd8f5ce4d7f8191a4
org.jboss.arquillian.extension	arquillian-transaction-spring	1.0.0.Beta2		c5eb534d33b997737e9b1e090e5808c63b3da1e1
org.jboss.arquillian.extension	arquillian-transaction-spring	1.0.0.Beta3		a320bd3408cd2df7302e15438b7aa0b1136096fa
org.jboss.arquillian.extension	arquillian-transaction-spring	1.1.0.Alpha1		ebc08227224b7b282eabd18c3a0378c4bf6b266f
org.jboss.byteman	byteman-install	2.0.2		a5d2c5e03364708a7f4f346267d8c031bb56be82
org.jboss.byteman	byteman-install	2.0.3		3b10fe1b71a3c8eaf15aa7c08039c27e852cb403
org.jboss.byteman	byteman-install	2.0.4		9f82f19dcae5478f956392e6096714e69d45977b
org.jboss.byteman	byteman-install	2.1.0		abc0033b721a633fdb16e187cc766aa83282f3b0
org.jboss.byteman	byteman-install	2.1.1		727702077e59fb6c8f322b7c9228df703d824846
org.jboss.byteman	byteman-install	2.1.2		d76eb7f8ae2a695c67bb710f12e616cfdcfc415b
org.jboss.byteman	byteman-install	2.1.3		e3fb3d8d140388367a6e968c835b594f3b568de4
org.jboss.byteman	byteman-install	2.1.4		528cdb50bab808096d7068ada6d825971739e905
org.jboss.byteman	byteman-install	2.1.4.1		7949936e7bb614046f89f6bf74a569e7c0ff52a6
org.jboss.byteman	byteman-install	2.2.0		18dc8b2eb656ac2a3845a8935ccd739ab1123168
org.jboss.byteman	byteman-install	2.2.0.1		16fc7dbe1c0bf9582c6c4091bcd1776283aac64d
org.jboss.byteman	byteman-install	2.2.1		1d035172653268752c2156ef7b066f460ad69b08
org.jboss.byteman	byteman-install	2.2.2		a65f9e8fb42a413a87a582eb63a4d8884b536ee8
org.jboss.byteman	byteman-install	3.0.0		fb5687f890f9f19ad3e61293b5fd23f5ce79150d
org.jboss.byteman	byteman-install	3.0.1		cfd5a4f8c039c7e25fc46344a86f843914359727
org.jboss.byteman	byteman-install	3.0.10		90a8a931fb85e8b4cdc0a68085705d62b0557784
org.jboss.byteman	byteman-install	3.0.11		2b224e6da13df368efbcedde660d9315634e1c49
org.jboss.byteman	byteman-install	3.0.12		352e0a526bcb4bd8d38cc77c8b0c79c0de188b33
org.jboss.byteman	byteman-install	3.0.13		2805aa94b1ab22febc27c86337a1911637c8ad4a
org.jboss.byteman	byteman-install	3.0.15		65c360ba409cdb3f8707124d6f0af550476d2b18
org.jboss.byteman	byteman-install	3.0.16		0955b97aeccb794d9e2133c32b8b3a083b5d44aa
org.jboss.byteman	byteman-install	3.0.17		b2508ce283f0484f21860e12aeca2c9ee1ad6e1a
org.jboss.byteman	byteman-install	3.0.18		5042dd0dcfc42b15acee95e423c1091f1443cfbb
org.jboss.byteman	byteman-install	3.0.19		0389394d846c7f3ad0594ae6678d3f74831fcd8b
org.jboss.byteman	byteman-install	3.0.2		2bfc01ff697fdf9268ac7e8be7e415090b84a504
org.jboss.byteman	byteman-install	3.0.20		2ce21301b005aefb352df47ccb9d5831c40746fe
org.jboss.byteman	byteman-install	3.0.21		a9c4bb78c40442584e9d242b5746650eff2b2838
org.jboss.byteman	byteman-install	3.0.22		905e6fadc130fb1533bae2ef02e1c580eae93ae8
org.jboss.byteman	byteman-install	3.0.3		c60cb35b27045c25f761a068ec81a49baf3afbb3
org.jboss.byteman	byteman-install	3.0.4		5da912bc055761bb06dff0fba83902c03f6f7ea1
org.jboss.byteman	byteman-install	3.0.5		750c70f239b0f4700d9c147b0480933495cd5c55
org.jboss.byteman	byteman-install	3.0.6		53eb21ea9803966d40c736101030f9c9bac975b8
org.jboss.byteman	byteman-install	3.0.7		a1f167931db98a338b9579abaffda5276cb24546
