azote	xmlstubs	1.0.2		a6f821388a32bd465800910c57b60324eeae4a30
org.wildfly.security	wildfly-elytron-sasl-digest	1.14.0.Final		e50618e9ab2c9e958fdec22ca1f185f56a3e3a21
org.wildfly.security	wildfly-elytron-sasl-digest	1.14.1.Final		3751d884e258c8c14421d959bd9711845218be92
org.wildfly.security	wildfly-elytron-sasl-digest	1.14.2.Final		9379236bd1627f75bbe9f755755dfea21c5fe2d9
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.0.CR1		52393941324288ca89e36c3d3170485cebd7558f
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.0.Final		1283e83f408e5fdd87dd554bce56a0c13ee82d17
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.1.Final		24cf2412d6e3543af33eb98029c4726f3d7894ce
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.10.Final		15e72d0a08db02a427cc5953932df77393fa4bbd
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.11.Final		8578f49e966207c294c785a3ed4661ef7bc0b3e8
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.12.Final		34a55ef8757535043a64c071918d4bf273b692e1
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.13.Final		162b03da14849272ee914d727b33526c2e455092
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.14.Final		eddc97fee075b8cecf147fd10c2e4a0d6e864318
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.15.Final		ceeccab1bfb0a1dc3fadf275c120ae8ed714818c
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.16.Final		f618ec7190a347f4b214ab1b3c0b7f3d37b0794a
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.17.Final		b927be65b8f11e24a7f7acfacb8a4ec782113fc4
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.18.Final		5e23049ba0850e913a22374d1b987bf6b01ce5c6
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.19.Final		6d350a4cc43628b195ed44344e3660c11bc2cb28
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.2.Final		9235ca169a11eca8cb48f4fdec52e286eb699b2e
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.20.Final		a287ef9fa986d35e274355dab9ea00cded06d157
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.21.Final		7135d24688115ed3a988418069b4594e72404ea8
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.22.Final		b4d90cb0cd02f2d19a3237f0a0f3eea47fc90326
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.23.Final		b570340d53548d6ccf198a5638aa937a61f25ab7
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.24.Final		2914b009afd5cb63e7a0b626d7ad192a73ca1ca3
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.25.Final		c6cdfec35326b2725314c3b05ffdae5563be788b
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.26.Final		b7abc12f54672ecdccbe46faaf9619c656d0a9d4
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.3.Final		66169dfe0e70c8567c7fd655dbfbbbfd1e5204b6
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.4.Final		84122799670e0be9d711ed05a39881c9711df155
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.5.Final		e9d949961048cafdb4bc7c5b2c6b008814f0e20b
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.6.Final		70383eba19aa06a5f0981a6bd9c73b9d929b335f
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.7.Final		2a560a8a32d0355313dcde610e68043cb80293a4
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.8.Final		9708620f510a4971f6917217f8ecb30cfd84a3d3
org.wildfly.security	wildfly-elytron-sasl-digest	1.15.9.Final		aff08ae0553c18000ee60ae7048ab93574dad4d4
org.wildfly.security	wildfly-elytron-sasl-digest	1.16.0.CR1		4641d516b5630f7b065ab56af837eecf0318f20e
org.wildfly.security	wildfly-elytron-sasl-digest	1.16.0.Final		32385bf74390054ac127d958ffaf6c821c5abaff
org.wildfly.security	wildfly-elytron-sasl-digest	1.16.1.Final		4468c47f98288cf7a66712fb0bba3971699e2d4e
org.wildfly.security	wildfly-elytron-sasl-digest	1.17.0.Final		15a524d751199fada49f0ae917e51e3e7ba7b340
org.wildfly.security	wildfly-elytron-sasl-digest	1.17.1.Final		e3b59b2a1a509e449340f9f5c547bbddaeb7635c
org.wildfly.security	wildfly-elytron-sasl-digest	1.17.2.Final		09bd5792d8f76bd1c51cba81694cc7e89021220c
org.wildfly.security	wildfly-elytron-sasl-digest	1.17.3.Final		f8a114d98061848a04a49078235fdfa1ade16ccb
org.wildfly.security	wildfly-elytron-sasl-digest	1.18.0.Final		18848376435be70e30b0cb7cf1271cd64a031397
org.wildfly.security	wildfly-elytron-sasl-digest	1.18.1.Final		43eb896e9904329a747f081e7d5a035b68e9306a
org.wildfly.security	wildfly-elytron-sasl-digest	1.18.2.Final		bde12d5794a960bfc44f55411bfceb7b00744534
org.wildfly.security	wildfly-elytron-sasl-digest	1.18.3.Final		115b869a23e52cff8399909c855d50a18704c41a
org.wildfly.security	wildfly-elytron-sasl-digest	1.19.0.Final		7c016d273aa3c337a126765a91f328b945bd63e6
org.wildfly.security	wildfly-elytron-sasl-digest	1.19.1.Final		870685228265205a41554b7d2ef9a85c9a9fa486
org.wildfly.security	wildfly-elytron-sasl-digest	1.20.0.Final		9ef080cba56cb2b7926f9e9a26b4c0eb0791e6ff
org.wildfly.security	wildfly-elytron-sasl-digest	1.20.1.Final		b4608ceb0b9a5aa70e659d0b36a2e5a1681f817d
org.wildfly.security	wildfly-elytron-sasl-digest	1.20.2.Final		293db9c13a7480498ebd9427f83e9b826a2047ce
org.wildfly.security	wildfly-elytron-sasl-digest	1.20.3.Final		bcf6a7fe90df7e69873b869a0e8653ce49bd289d
org.wildfly.security	wildfly-elytron-sasl-digest	1.20.4.Final		f5d501274298a4851f884eb9d3ee3f86fe853a18
org.wildfly.security	wildfly-elytron-sasl-digest	1.9.0.CR1		dfb29506b6fcb206d0c94ca42d23e5e5a68c8314
org.wildfly.security	wildfly-elytron-sasl-digest	1.9.0.CR2		fd6454787362d01d3fe4364554632747d79e10b6
org.wildfly.security	wildfly-elytron-sasl-digest	1.9.0.CR3		80600e9fe1fe1c4edbc47e30a74b7399063e2fc5
org.wildfly.security	wildfly-elytron-sasl-digest	1.9.0.CR4		40d80156c07d745fb367ffa097e3898aebe44252
org.wildfly.security	wildfly-elytron-sasl-digest	1.9.0.CR5		0d55d3afe3a4ab86ca66eabbf74a60e35206cebf
org.wildfly.security	wildfly-elytron-sasl-digest	1.9.0.Final		56752efc9e47f97c6244a5ec79981f9a838e3ea2
org.wildfly.security	wildfly-elytron-sasl-digest	1.9.1.Final		3bc3cfb5fe215bd1949bdc5dab3a340bcc1eefdb
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Alpha1		976457aef14439d86adc116f6bfaefff09904e73
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Alpha10		8093d18fe0085abd9b59d11eed1df808459caad9
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Alpha2		e0eea632a9647134d1b99716ed1d8cfb24b954d5
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Alpha3		646631f76e014c943eb95ce56a76c7da875c9f06
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Alpha4		3b99faf8ed475a18f2743ee8cf3c90e7f6aa0ae1
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Alpha5		5277018d66b1099acf86a32d2bd98c6076cb0e71
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Alpha6		931595cd9f868a67e21ff1096250d6bba569d3a2
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Alpha7		ddd3720aa6321d64eed037711fb5840fca3ff9ce
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Alpha8		538ebc6d1ce70fd17fb4e94305757b0cd6ac15de
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Alpha9		a1ca4f39373ef1df7bcd4ce14f83fc9001f9d5da
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Beta1		963f16c2691fe0ab11dc212cde26fef5c89fcff6
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Beta2		5b82098d919e7eb7d7d9d37283c24f7751365cb8
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Beta3		3297fe1ce92d004a6345cbc3f521494a5226c7ea
org.wildfly.security	wildfly-elytron-sasl-digest	2.0.0.Final		0e228998169c7282e259ad350c2cc0d103dcfdde
org.wildfly.security	wildfly-elytron-sasl-digest	2.1.0.Final		19358f32e091d280b582e31252a1002eebd171f4
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.0.Final		248ca9cf9e3b09bee45bea0ae2925995e82e837f
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.1.Final		acf9cc6ed1ae3ac60a1cbdca303d09798ffb2c29
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.10.Final		40544f8b9f161b58f7318440b2b6f1bf042f06d3
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.2.Final		c3681a7b682e2b306f1da65da9620dd453f010f9
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.3.Final		0b8d46f66fcd7004cb8e96e053a225eae13c485e
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.4.Final		821f391dfe76c6c5181e6297d8e3a03148e392a2
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.5.Final		539e43d86b8d25fafe91bbcc6da7b0625d9a2539
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.6.Final		55f644cffa441402c9ae519a8f8daedffe0fd88e
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.7.Final		1919609fa0c230f78e4435999e7ceaaef25f7bd8
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.8.Final		32aeae8a3f5e5801f655ac0153b9a5155f4c0cfc
org.wildfly.security	wildfly-elytron-sasl-digest	2.2.9.Final		cf0f28ebb61f64f16697ea7bf5fe9c1dfa7849b9
org.wildfly.security	wildfly-elytron-sasl-digest	2.3.0.Final		f49ec690e049e1c3528c6f578a4c605780b267b2
org.wildfly.security	wildfly-elytron-sasl-digest	2.3.1.Final		0d304daa368d493f873def8d09d28d74b2da40ab
org.wildfly.security	wildfly-elytron-sasl-digest	2.4.0.CR1		1deda50bc8fc52b614f8eab41c61ac9d33737538
org.wildfly.security	wildfly-elytron-sasl-digest	2.4.0.Final		390ccef8d657556420bc9ac3526c4c3619a998c9
org.wildfly.security	wildfly-elytron-sasl-digest	2.4.1.Final		e45a4ca2f87160e00a39f8fe0093119a794ae71b
org.wildfly.security	wildfly-elytron-sasl-digest	2.4.2.Final		6b2843bf40751e090dbc6f63edd2a3150e8080a6
org.wildfly.security	wildfly-elytron-sasl-digest	2.5.0.CR1		d4972de85f3f8e43e3fe66d2fb626af6dfa74a65
org.wildfly.security	wildfly-elytron-sasl-digest	2.5.0.Final		29c7440d1d41b606004aca9b15a246a3e4950a2c
org.wildfly.security	wildfly-elytron-sasl-digest	2.5.1.Final		931eacb9a551e3cd40fe5f29a5e17dc1ed24f603
org.wildfly.security	wildfly-elytron-sasl-digest	2.5.2.Final		10d94a22f2b16b402e369b8aa2b6742e512e7d32
org.wildfly.security	wildfly-elytron-sasl-digest	2.6.0.Final		a46707268c364a55cc88d4b58f8d3fb412f8f9be
org.wildfly.security	wildfly-elytron-sasl-digest	2.6.1.Final		0c3f252484894e055f126faaead8e2b017e8da4d
org.wildfly.security	wildfly-elytron-sasl-digest	2.6.2.Final		85d9a876383d6737515929394972b96b2540d420
org.wildfly.security	wildfly-elytron-sasl-digest	2.6.3.Final		7846202c52602675daa843debc9b7c3b0bf42e22
top.hendrixshen.magiclib	magiclib-legacy-compat-1.14.4-fabric	0.8.13-beta		4c574badd601e8c675532be8b32ca36b548a1f11
top.hendrixshen.magiclib	magiclib-legacy-compat-1.14.4-fabric	0.8.17-beta		913bcb72e36d3c1712ad567d5a39403b22d56ad2
top.hendrixshen.magiclib	magiclib-legacy-compat-1.14.4-fabric	0.8.18-beta		a1e0ab7405cd5a63f6e7506357b0a65a236f90fd
top.hendrixshen.magiclib	magiclib-legacy-compat-1.14.4-fabric	0.8.21-beta		fee24f3adc1da20f06a293ffec93f478dd4ce7ad
top.hendrixshen.magiclib	magiclib-legacy-compat-1.14.4-fabric	0.8.23		faccecea2698f68fe0781c429d1bcf712eff8671
top.hendrixshen.magiclib	magiclib-legacy-compat-1.14.4-fabric	0.8.23-beta		aee743a237b017ae52ea68e08164551d0a76b120
top.hendrixshen.magiclib	magiclib-legacy-compat-1.14.4-fabric	0.8.9-beta		a0654e04fd6b3b5dbbd45b80898aaa7833d5bcb9
tz.co.asoft	kash-money-macosarm64	2.0.16		N/A
tz.co.asoft	kash-money-macosarm64	2.0.16	metadata	425b5663cd2ca78e55acd42358885b6f9f96e830
tz.co.asoft	kash-money-macosarm64	2.0.17		N/A
tz.co.asoft	kash-money-macosarm64	2.0.17	metadata	e175725cc38c2f41a0baaf7cfda16cceb8b96219
tz.co.asoft	kash-money-macosarm64	2.0.18		N/A
tz.co.asoft	kash-money-macosarm64	2.0.18	metadata	5350b27ab4e40c324090ca606c73ceb86d1069c6
uk.ac.gate.plugins	format-csv	8.5		b9666938925fdd50ea51c74a9d7b2c253db4778d
uk.ac.gate.plugins	format-csv	8.5	creole	3ee605d89b9ae46fdff8288bd1bfbc57d760aa92
uk.ac.gate.plugins	format-csv	8.5-alpha1		c412a6c165ed3043c1b965dc90a565d737ef33f9
uk.ac.gate.plugins	format-csv	8.5-alpha1	creole	3a7d2f13fb51e64e2fe5914de2c059b660439602
uk.ac.gate.plugins	format-csv	8.6		9da77153b0e570f101e03b0fadbb16cde6885b1e
uk.ac.gate.plugins	format-csv	8.6	creole	5f337689008c8ac9968f1f2bf70deef9816256df
uk.ac.gate.plugins	format-csv	8.7		d75aab197fe13de9f51500b6b0ed311839d856a6
uk.ac.gate.plugins	format-csv	8.7	creole	786a208d47f42e4caa6c441cb8c2944398ce5428
uk.ac.sussex.gdsc	gdsc-smlm	1.0		b7b8213b993978ebf104a09eb6b525623524b719
uk.ac.sussex.gdsc	gdsc-smlm	1.0.1		851fd92e88219861def341878293ff432a38eadc
uk.ac.sussex.gdsc	gdsc-smlm	1.0.2		3841b4a95ad78e6ec2d7055799e2d9b3715163a2
uk.ac.sussex.gdsc	gdsc-smlm	1.1		3e0d074ebd2cb791c7a974a04d25f04dbb93c457
uk.ac.sussex.gdsc	gdsc-smlm	2.0		c53ca70d2be8c74b40d92689685a1ab59f3c5884
us.ihmc	ihmc-robotics-toolkit	0.13.0-210804		310d125ea5b525801bfcb372aa8b2aabb12883c5
us.ihmc	ihmc-robotics-toolkit	0.13.0-210804-2		a25c125233a1d1aaa952f83840abb40a1593a9ed
us.ihmc	ihmc-robotics-toolkit	0.14.0-230207		d26a442404c19aca40316e9fceea52fc0db9316f
us.ihmc	ihmc-robotics-toolkit	0.14.0-230314		864e780d8f43682e6694ef2ddedeb1fca9b1f453
us.ihmc	ihmc-robotics-toolkit	0.14.0-230315		82965201343af15215f4fd8134e1cfed72163ae0
us.ihmc	ihmc-robotics-toolkit	0.14.0-231109		4699cf97ee25668639108030690546df034aeb96
us.ihmc	ihmc-robotics-toolkit	0.14.0-231219		1da075a0e42c3329c900de5c5a5042c8b2d1de69
us.ihmc	ihmc-robotics-toolkit	0.14.0-240126		90cd4b664c328d609f32a296eaa93757a8fe7c14
us.ihmc	ihmc-robotics-toolkit	0.14.0-241016		97319903e287198a96fefca16917bfba2f07043b
us.ihmc	jinput	2.0.6-ihmc2		89c1ab94e83a9ce760b9f1f6e32023e8dd4bbbc1
