cc.co.scala-reactive	reactive-web_2.8.1	0.1		906e210cfef063412dfdcc32af1c350bae37f25b
io.quarkus	quarkus-picocli	3.0.0.Alpha6		97f5e0e7fee54fda42946654be7306040d7175b0
io.quarkus	quarkus-picocli	3.0.0.Beta1		9a5f3f0dff4c70b124ae28500d9c2649fcba6f91
io.quarkus	quarkus-picocli	3.0.0.CR1		46daf483696793e34c35e8b5ab2fc8cb0ef445d4
io.quarkus	quarkus-picocli	3.0.0.CR2		245c8520c74e25623707a2d421087f70ea8b09e5
io.quarkus	quarkus-picocli	3.0.0.Final		742fe1c379c7a1e2e2154030dbcf61f998aeedbf
io.quarkus	quarkus-picocli	3.0.1.Final		82c1fc2a510c1777cd0466b68a612ad09a406b62
io.quarkus	quarkus-picocli	3.0.2.Final		1776e671abe2adbc98fc94a4ffd18f184b1c2f72
io.quarkus	quarkus-picocli	3.0.3.Final		7c441ea7a2a951928f2834a41c39f6c2f0267eb7
io.quarkus	quarkus-picocli	3.0.4.Final		7f6dd89a1a3fd68efc3644dd8d18c1a7ed90a311
io.quarkus	quarkus-picocli	3.1.0.CR1		f3ec744a99da38d5334f10c7fccafa83c7f728be
io.quarkus	quarkus-picocli	3.1.0.Final		71a36933f9943dc693772d58ab45a89ebc228b18
io.quarkus	quarkus-picocli	3.1.1.Final		b131e88b801ee9d2ae5487de5d0bd8571ea4bc2e
io.quarkus	quarkus-picocli	3.1.2.Final		ec8832a1aefb9715a9bd659cff850f3843b88d7c
io.quarkus	quarkus-picocli	3.1.3.Final		4cd90339e63169839d5165bd3c74da33036d8a2b
io.quarkus	quarkus-picocli	3.10.0		786d21db23a27fe87fe66bebf9fb0bbee4a1f005
io.quarkus	quarkus-picocli	3.10.0.CR1		fdec0e83c6651d62332b25360d2f7c63552fa372
io.quarkus	quarkus-picocli	3.10.1		8148c289e3dc11d9fb9aa8f594ec031e129ea673
io.quarkus	quarkus-picocli	3.10.2		5210497e7df394198ff6f6b5255a1a18ca39c0c3
io.quarkus	quarkus-picocli	3.11.0		4f78d2b08af836f35e727ef1d296f2eb490928f6
io.quarkus	quarkus-picocli	3.11.0.CR1		ff1fd94b440c41dcef2cffaac104e754482397d3
io.quarkus	quarkus-picocli	3.11.1		c6eb986d49c620e7f4fc8aaea0ddfea4e345129e
io.quarkus	quarkus-picocli	3.11.2		f49ce6d1e0eb9b275ca7b670498063a017a91683
io.quarkus	quarkus-picocli	3.11.3		b47aaebebc17eda5c175b10e18a278a4ad9bfaea
io.quarkus	quarkus-picocli	3.12.0		36d67f9833605dab880868f6cc49521d0283e06d
io.quarkus	quarkus-picocli	3.12.0.CR1		3cfff7304217ebf8268c916848b790ec8f4c1363
io.quarkus	quarkus-picocli	3.12.1		fa7a4e8c8473f75484a4d4e1ea988c165a997a4f
io.quarkus	quarkus-picocli	3.12.2		bd0b24750b21d19be7e784bf2f354e1295006a01
io.quarkus	quarkus-picocli	3.12.3		33616e52ec289155907b2f427b391bda6b32ce5d
io.quarkus	quarkus-picocli	3.13.0		38daeb402cbcca238496748c50d6611215895865
io.quarkus	quarkus-picocli	3.13.0.CR1		de04aa8f74b9a5f8dabfae3711af7f728ab5a258
io.quarkus	quarkus-picocli	3.13.1		e3ebea648a22db64690af1735a470724ea7d80bd
io.quarkus	quarkus-picocli	3.13.2		dd3e93773318f539677085e686ecfe21e1b1ea05
io.quarkus	quarkus-picocli	3.13.3		175aae705c777f4012de0d3f90bbc29dd4cc47cf
io.quarkus	quarkus-picocli	3.14.0		f593b145107b5f32a12d35f0e636311ba3aa8c13
io.quarkus	quarkus-picocli	3.14.0.CR1		0f315328b3864a03ce41fcd9e96d621860095bf4
io.quarkus	quarkus-picocli	3.14.1		92663ecc4faf284683b44748ad8204b7792447e3
io.quarkus	quarkus-picocli	3.14.2		334e6b25c489f10a749a77c93801a8788a4e01cb
io.quarkus	quarkus-picocli	3.14.3		0ae7596f9245dd8c6db2314aeed26e02342523d1
io.quarkus	quarkus-picocli	3.14.4		5778ac52187c0bcc632d91762661cbf079afed1e
io.quarkus	quarkus-picocli	3.15.0		437298e2ab84e962458d9ccf04d52b7f568bf212
io.quarkus	quarkus-picocli	3.15.0.CR1		74ec67658f56e4d095d225daba01f910c276a4c5
io.quarkus	quarkus-picocli	3.15.1		b9f8fa29cc31cd616fdbf2b4f55e35c9e8f6b716
io.quarkus	quarkus-picocli	3.15.2		2f865140d1e12cff8ca1fa18a20fde51021ad7b4
io.quarkus	quarkus-picocli	3.15.3		3098a53a5eaea441c6396b785a264ada070e612b
io.quarkus	quarkus-picocli	3.15.3.1		cd457a45e60831a2e8fbdf0288c37397641c700c
io.quarkus	quarkus-picocli	3.15.4		2157a83915165ea6e479677d17eab64a0a6441de
io.quarkus	quarkus-picocli	3.16.0		898737b1e811862311f9cc80c8b7fdba054896a7
io.quarkus	quarkus-picocli	3.16.0.CR1		70bd5d3844f6b109980a7d10ef153e573886ca0d
io.quarkus	quarkus-picocli	3.16.1		36b3473e6b8962add998afa48a00b188abac92c1
io.quarkus	quarkus-picocli	3.16.2		302daf60a8574ee966375d378ec76f29885a1d4f
io.quarkus	quarkus-picocli	3.16.3		9acc1065a69bef3809103642371a223eca0ff08c
io.quarkus	quarkus-picocli	3.16.4		919f7c5ee4af00f1ce4a65c3786ba3b3bbd2e8f9
io.quarkus	quarkus-picocli	3.17.0		2c2761bcae397205ddf996675ca698f632c46e87
io.quarkus	quarkus-picocli	3.17.0.CR1		8969567abf2c1015960b182f2437c33e2bdb2665
io.quarkus	quarkus-picocli	3.17.1		d6b5e1febffa6b7ccfe7b8a85ef61e6b209bec41
io.quarkus	quarkus-picocli	3.17.2		01fb3815cb1be61c02ee8877a1d912323f512cf6
io.quarkus	quarkus-picocli	3.17.3		451a9505f29cc6ce24ae7b11d63d848489141769
io.quarkus	quarkus-picocli	3.17.4		7cd326e1c00b9627e317310061737e4ef8bac95d
io.quarkus	quarkus-picocli	3.17.5		c554b72435dc7bfe65cb338161e3e594de9a6ecc
io.quarkus	quarkus-picocli	3.17.6		09451ab70e5e258357a5e7d3b70ceda1a735b5e6
io.quarkus	quarkus-picocli	3.17.7		d6612ab9d8f3b7faedee8dd1808d39a5f9eeac63
io.quarkus	quarkus-picocli	3.17.8		f6e377aa96d8e724bd45736f13a142859057a82d
io.quarkus	quarkus-picocli	3.18.0		b6809a7bf2c9e97a95a7b3ef6572d0b8c19e991d
io.quarkus	quarkus-picocli	3.18.0.CR1		ae343cf64739d8c55dae28ec302d43976b88e0b0
io.quarkus	quarkus-picocli	3.18.1		528f089ef2dca91abac39b9d566b97c516c51969
io.quarkus	quarkus-picocli	3.18.2		c39654f2ea41e546f3ed3fb59ca5fffb9344e0bf
io.quarkus	quarkus-picocli	3.18.3		0c893f17b60af59c557bde1d27cb0519fe5ac429
io.quarkus	quarkus-picocli	3.18.4		9904933dab2a324664204c2476b5fdbc916737d3
io.quarkus	quarkus-picocli	3.19.0		96d377611b906bef4a079a33a5899efea5d6dfd7
io.quarkus	quarkus-picocli	3.19.0.CR1		c141f621ea86aa3cd2f99c92ed0e0ae2cce410be
io.quarkus	quarkus-picocli	3.19.1		0ac31d29305af97f8725f98e6773c4d96e0b1fe1
io.quarkus	quarkus-picocli	3.19.2		9d7ee4c1046e57ef198cb15dabf2797622a38524
io.quarkus	quarkus-picocli	3.19.3		5e4312ae52fa8c8a54145554e80efc26b54ec34d
io.quarkus	quarkus-picocli	3.19.4		f19ec7979d78a23e4f60adf582abcddab6260819
io.quarkus	quarkus-picocli	3.2.0.CR1		dbae4475402f236aae75e4e52149b531c1af7060
io.quarkus	quarkus-picocli	3.2.0.Final		940c64daa584d27a7c222682ebe826b9f1d1568d
io.quarkus	quarkus-picocli	3.2.1.Final		cacd223d185ea95cfdc79e6684fd4d36cd98e1e5
io.quarkus	quarkus-picocli	3.2.10.Final		fc92e9f4725d8d6ea0925e7064c5cecb3cee2966
io.quarkus	quarkus-picocli	3.2.11.Final		a2b5b1ff44c84444ceff539bcd9fea27dd3be600
io.quarkus	quarkus-picocli	3.2.12.Final		7fbe5e6c89535d26e34f69023f4009a0138e091b
io.quarkus	quarkus-picocli	3.2.2.Final		e14a5dc8b1d79641da5b9cb333230526f5731013
io.quarkus	quarkus-picocli	3.2.3.Final		ed7ee0160111719c481d9a4f24ca5bb65aa64dda
io.quarkus	quarkus-picocli	3.2.4.Final		b6efe094fefa81be3077b629b913279275e1d536
io.quarkus	quarkus-picocli	3.2.5.Final		b8b74c5dbf170803a443c630385cbefdbcf2092d
io.quarkus	quarkus-picocli	3.2.6.Final		1c78dfce768251127c480926ce6d07019e4c7c4f
io.quarkus	quarkus-picocli	3.2.7.Final		95cc824f514bc1f34067d165c7a2fee9d51298da
io.quarkus	quarkus-picocli	3.2.8.Final		f1e031151df3853a78877b838702796aed6459e5
io.quarkus	quarkus-picocli	3.2.9.Final		5e93409d2fd4216a208b33057e2472ead0f7a74f
io.quarkus	quarkus-picocli	3.20.0		7db4d8e15ce1100608be82378471656a52aaf71f
io.quarkus	quarkus-picocli	3.20.0.CR1		0dab8dc763a1fddb9c00cf90a4a6a7aece9b3a4b
io.quarkus	quarkus-picocli	3.21.0		0193e21bb2f076f1fbc35cbc25c9ccb97622019e
io.quarkus	quarkus-picocli	3.21.0.CR1		cea511b0e13ffeb48d5e2cab5de0c1318e477503
io.quarkus	quarkus-picocli	3.21.1		78ac39236560b1f9d2ab1f8f7cd451f7b2615b09
io.quarkus	quarkus-picocli	3.21.2		00abd58287de8807eb41c3a766540aee9eeb5e6b
io.quarkus	quarkus-picocli	3.21.3		7a263e33a84b81d6384e868bcb26efc5ca9484fc
io.quarkus	quarkus-picocli	3.21.4		536c61e34553be39105e341e1af98151675de0f2
io.quarkus	quarkus-picocli	3.22.0		e152ab163738fe9c59867fc0ee49c3a0136e5b96
io.quarkus	quarkus-picocli	3.22.0.CR1		bd5881a08d43fddfe2b60aadd4a31c0148cbafa3
io.quarkus	quarkus-picocli	3.22.1		be05ff2ebd597206d6500a9ea63ef5c68a7e7c87
io.quarkus	quarkus-picocli	3.3.0		e5c8d21a18927ecd6407898c35d3f5d40aeaf9ed
io.quarkus	quarkus-picocli	3.3.0.CR1		5619b58bf8721464f4e744590c564bbb388ba4ab
io.quarkus	quarkus-picocli	3.3.1		666b8e5ede3fe8dc2d46b1945b739051ac9d4e31
io.quarkus	quarkus-picocli	3.3.2		a5ed8bc88b0a40da05caad5f6f967fe7d871ce42
io.quarkus	quarkus-picocli	3.3.3		f95ce4c5088e04ab9719361f32b58fc268e8bb22
io.quarkus	quarkus-picocli	3.4.0		673b1ec30cb92fbe924f547fd5afa7e102a4cf6b
io.quarkus	quarkus-picocli	3.4.0.CR1		323b70c026576bf44365b071de42580f0df60fca
io.quarkus	quarkus-picocli	3.4.1		97db879e2f3ad92e48d913162f613425218231a2
io.quarkus	quarkus-picocli	3.4.2		d269b1054c883f83f7dca68a601672f9ab51b6f7
io.quarkus	quarkus-picocli	3.4.3		59b9ddf3b4dec26a68ab7ad2ea0f1259fad09220
io.quarkus	quarkus-picocli	3.5.0		21fe168138b20ad56f8fadcc8e3069dce62dc6a7
io.quarkus	quarkus-picocli	3.5.0.CR1		8a29f4ec0cb68abfb88a90a1bd87ac810a6a5e07
io.quarkus	quarkus-picocli	3.5.1		48bc8def31ac2bc9adfa23cb2d28cb334d024604
io.quarkus	quarkus-picocli	3.5.2		6462ee398f376273ce03f5195ffac334722a1dc4
io.quarkus	quarkus-picocli	3.5.3		48b82f343d52293bbff08b32b91a7957255a220b
io.quarkus	quarkus-picocli	3.6.0		b28a83406bdbd5895c4497920b6630fe5ff1dafd
io.quarkus	quarkus-picocli	3.6.0.CR1		3ab4c0f1c155538f60c89871cabfdbe7bee82e17
io.quarkus	quarkus-picocli	3.6.1		1bf908bc002ce262d5d2f0e82c85fb969a339346
io.quarkus	quarkus-picocli	3.6.2		89c453949fee9786d9c8ef76a5f1729005eaeaeb
io.quarkus	quarkus-picocli	3.6.3		662f25db8218a0992158e55b8bbccc5a9f693143
io.quarkus	quarkus-picocli	3.6.4		bb5dac7a18bb0d12bda28b47fda041527f4558db
io.quarkus	quarkus-picocli	3.6.5		d1921cf1a0c793095fdefe2c7f2b2dabc4fc8100
io.quarkus	quarkus-picocli	3.6.6		5bfa3e58a14f05e168773210600a950f11f98dd1
io.quarkus	quarkus-picocli	3.6.7		fccd49152051d61c60d013834bf7f9de1f502b61
io.quarkus	quarkus-picocli	3.6.8		ef7fe780ad7c0dc1ba481ff55fa3c700c84115b3
io.quarkus	quarkus-picocli	3.6.9		1b5bfad3df59f7b6fb0ebb2c1ca40c87c9e60c36
io.quarkus	quarkus-picocli	3.7.0		161bc03e86518a323cf95ff992cb7f187394e733
io.quarkus	quarkus-picocli	3.7.0.CR1		aea6fc0110239fed1402b4c77f4f155c49556075
io.quarkus	quarkus-picocli	3.7.1		7ab1eee7f88b1ca439124e25d415ad47f9d3f441
io.quarkus	quarkus-picocli	3.7.2		b56cfc3ed1160ffc6369187ad437c249fea8d3ce
io.quarkus	quarkus-picocli	3.7.3		63420a97d1e8a60a9b0da9e0d601466ed638a820
io.quarkus	quarkus-picocli	3.7.4		1a5e76e3197aa7e7cda1331a26ddf5bca938e867
io.quarkus	quarkus-picocli	3.8.0		4013ba3f3daafe2a2c2a12558ae5592426bd4329
io.quarkus	quarkus-picocli	3.8.0.CR1		51e86ba1ddfeb0953a3963d2c42dfd5045682a6a
io.quarkus	quarkus-picocli	3.8.1		6d46bee289ed0690e2e79445b4273f56f69a9add
io.quarkus	quarkus-picocli	3.8.2		5f8cf7fb7ce5aa7be0547719cca78853a41df9c8
io.quarkus	quarkus-picocli	3.8.3		a0731d1a170dab22b2a79635556bfbb500f9876e
io.quarkus	quarkus-picocli	3.8.4		9f9227934484cfc1f3e62d5935f91bcb7ac780c6
io.quarkus	quarkus-picocli	3.8.5		2e75a7b22ebd4adb723499a053fe31248d176d6b
io.quarkus	quarkus-picocli	3.8.6		4e20c93bdbc956516d64b3787af9d6bdd9175322
io.quarkus	quarkus-picocli	3.8.6.1		18e51b630f3207d5e70fefbf8277220725936ce4
io.quarkus	quarkus-picocli	3.9.0		904286ce2cba6b4e7acaa0a2f9c5162a745df6c4
io.quarkus	quarkus-picocli	3.9.0.CR1		3c26e128559b5be030a03638abe69f107e96a001
io.quarkus	quarkus-picocli	3.9.0.CR2		aec4e9235ac2bb30462c956b943b2ae50ea8e8c0
io.quarkus	quarkus-picocli	3.9.1		9e63adf860ed82ac2dda14d097fd85ea95304e7b
io.quarkus	quarkus-picocli	3.9.2		b0dfbd10a46e9b6cffb401cbecfe3b490cdb8357
io.quarkus	quarkus-picocli	3.9.3		77b1b47742d8d79281db114df21592a4f967ad26
io.quarkus	quarkus-picocli	3.9.4		6846388a1975b4099d29228b9f5384f454461133
io.quarkus	quarkus-picocli	3.9.5		b9ecc5ca18ab02506098c3012d50c8890e58403d
io.thorntail.testsuite	testsuite-swagger	2.0.0.Final		63506ea9d9b48875e6df8d323b6b7a7b9f8ae373
io.thorntail.testsuite	testsuite-swagger	2.1.0.Final		58060392152279656c468bbf79579b0eb1223826
io.thorntail.testsuite	testsuite-swagger	2.2.0.Final		ffb27604bc75b6a17e328dd863c4bec40fc23f49
io.thorntail.testsuite	testsuite-swagger	2.2.1.Final		2c74c3ceae103e3ec1aaf17e1443858ca6b09c25
io.wcm.samples	io.wcm.samples.app.clientlibs	1.0.0		5785b70591389769c126ed031354095b96b74696
io.wcm.samples	io.wcm.samples.app.clientlibs	1.1.0		23b74640702731d0ec6f086555399d33e676965f
it.nicolasfarabegoli.pulverization-framework	mqtt-platform-watchosarm32	0.7.0		N/A
it.nicolasfarabegoli.pulverization-framework	mqtt-platform-watchosarm32	0.7.0	metadata	67d67ffad7e082ae9fb94dfb7cfedc63bec41510
it.nicolasfarabegoli.pulverization-framework	mqtt-platform-watchosarm32	0.7.1		N/A
it.nicolasfarabegoli.pulverization-framework	mqtt-platform-watchosarm32	0.7.1	metadata	7c76dcf853654fd5f1ce1a35024d7a8c598f42d5
it.nicolasfarabegoli.pulverization-framework	mqtt-platform-watchosarm32	0.7.2		N/A
it.nicolasfarabegoli.pulverization-framework	mqtt-platform-watchosarm32	0.7.2	metadata	febf6f90a1e079c281a0a98cad91d6a7b7e120cb
junit	junit	3.7		e64f01b90744bda704f21ac10c5f16deba64e4b4
junit	junit	3.8		b4cd87d6abbc43078ffc915c7181e4c8961e5b7b
junit	junit	3.8.1		99129f16442844f6a4a11ae22fbbee40b14d774f
junit	junit	3.8.2		07e4cde26b53a9a0e3fe5b00d1dbbc7cc1d46060
junit	junit	4.0		53867ff28a9bd2b05ed2ea6e278f8f6439576e84
junit	junit	4.1		73913068c0fecba0ffa1972728482b3b8df0fe94
junit	junit	4.10		e4f1766ce7404a08f45d859fb9c226fc9e41a861
junit	junit	4.11		4e031bb61df09069aeb2bffb4019e7a5034a4ee0
junit	junit	4.11-beta-1		a66fb6a39a18d173c8c0e27040aa1f38697d7bf5
junit	junit	4.12		2973d150c0dc1fefe998f834810d68f278ea58ec
junit	junit	4.12-beta-1		f516376d8dbcaf37ab11975cd7807e5e1782a847
junit	junit	4.12-beta-2		eb899c93c162058b6ae990e7e279507803edd1fb
junit	junit	4.12-beta-3		c3b3e612612fcbb9faa46d10d2d69e3b21a062fe
junit	junit	4.13		e49ccba652b735c93bd6e6f59760d8254cf597dd
junit	junit	4.13-beta-1		1bc4a3b4a2d01a08c3a2cc8143666565b846ed17
junit	junit	4.13-beta-2		02470c41ebd351f7edceac9eea7c414ac847a154
junit	junit	4.13-beta-3		24e695de7450859f58dcfb2d818af908aee93e36
junit	junit	4.13-rc-1		97e4daa24b748504621d6da2cd3aa5d241fea443
junit	junit	4.13-rc-2		20125d483fd31ebb78a72257fd4a51145af2c333
junit	junit	4.13.1		cdd00374f1fee76b11e2a9d127405aa3f6be5b6a
junit	junit	4.13.2		8ac9e16d933b6fb43bc7f576336b8f4d7eb5ba12
junit	junit	4.2		9934c403eb780ca94f34f929f1d86ec0f13711a7
junit	junit	4.3		d261e9a920b4d4aff5c18d4a56b025aefe4d7011
junit	junit	4.3.1		13350a5f92dc32c53941d32b6b27824a2001ed8f
junit	junit	4.4		8f35ee1f35d2dadbb5029991449ee90c1bab4d4a
junit	junit	4.5		7059d3d3bedc1fca9b33cde8503095b3576a0bba
junit	junit	4.6		c64327f6d969df6e63f31695283e3a755f528029
junit	junit	4.7		d9444742a5b897c6280724a49f57a8155517d21f
junit	junit	4.8		4150c00c5706306ef0f8f1410e70c8ff12757922
junit	junit	4.8.1		f2975548f836416306ef1dee748d956f04733915
junit	junit	4.8.2		c94f54227b08100974c36170dcb53329435fe5ad
junit	junit	4.9		1013627e3993319870863a020034004717505815
moe.tlaster	precompose-koin-wasm-js	1.6.0		N/A
moe.tlaster	precompose-koin-wasm-js	1.6.0-beta01		N/A
moe.tlaster	precompose-koin-wasm-js	1.6.0-beta02		N/A
moe.tlaster	precompose-koin-wasm-js	1.6.0-rc01		N/A
moe.tlaster	precompose-koin-wasm-js	1.6.0-rc02		N/A
moe.tlaster	precompose-koin-wasm-js	1.6.0-rc03		N/A
moe.tlaster	precompose-koin-wasm-js	1.6.0-rc04		N/A
moe.tlaster	precompose-koin-wasm-js	1.6.0-rc05		N/A
moe.tlaster	precompose-koin-wasm-js	1.6.1		N/A
moe.tlaster	precompose-koin-wasm-js	1.6.2		N/A
moe.tlaster	precompose-koin-wasm-js	1.7.0-alpha01		N/A
ms.safi.btsync	btsync-java	0.1		3791716a10a3d942ac0ef7d53f71ca3b3e4ad0a8
net.codinux.i18n	k-i18n-data	0.5.0		24eaf4070a14734fbee5b664ee84ad123eba5865
net.codinux.i18n	k-i18n-data	0.5.1		484f15b8aa8d32dea35ff4e6f9f72be559309b0b
net.codinux.i18n	k-i18n-data	0.6.0		cdf6fccc62ea37ba8a3302bb07980476a5d6cc5e
net.codinux.i18n	k-i18n-data	0.6.1		cdf6fccc62ea37ba8a3302bb07980476a5d6cc5e
net.codinux.i18n	k-i18n-data	0.6.2		4be188635ed4ad1a40a4da7a5eae62bcf80db0b5
net.codinux.i18n	k-i18n-data	0.7.0		b1098bdefc956a4edc084384ab53ae57afe41fbc
net.codinux.i18n	k-i18n-data	0.7.1		b1098bdefc956a4edc084384ab53ae57afe41fbc
net.protyposis.android.mediaplayer	mediaplayer	4.5.0		N/A
net.sf.jsqlparser	jsqlparser	0.7.0		7d8d42f97395675b2fd8efa2f599b13284a921ff
net.sf.jsqlparser	jsqlparser	0.8.0		313147ab42eb1f07584ed4aea7218f903f18a86d
org.apache.click	click-extras	2.0.1-incubating		8f7f3e5a0052da7fc45cc5a9d9bb5d989bf4f170
org.apache.click	click-extras	2.1.0		ed7534bddc2fd7b9204e944b8419ab0044737059
org.apache.click	click-extras	2.1.0-RC1-incubating		9e8a78a60d362dd6970df86cb02b5d039f8c2d91
org.apache.click	click-extras	2.2.0		d45e2bf73fda7f487efe47e6585b0ba81e0d215e
org.apache.click	click-extras	2.2.0-RC1		64560d34bb61087500477c22d08e74aa1ae874dd
org.apache.click	click-extras	2.3.0		ff3193d9204489bfbe2bb60bbf614a93b531fa15
org.apache.click	click-extras	2.3.0-M1		fc21d584b09f3a580bb8b47e0d11c05ebc7a1704
org.apache.click	click-extras	2.3.0-RC1		1e4d3a3c2091158a61b506e5f3cba628ad83df2a
org.apache.dolphinscheduler	dolphinscheduler-extract-common	3.2.1		94fe98f7505c61063dac3fe17c9195a5d8e553d9
org.apache.dolphinscheduler	dolphinscheduler-extract-common	3.3.0-alpha		a916390da9778fbaa149ebe27ddd607bc4514263
org.apache.submarine	spark-interpreter	0.3.0		d3aba8e649e67bac0ed062df7390acc74da64d3d
org.devopsix	assertj-mail	1.0.2		53cf2989104e059eaa4c10cdd9ecd32f4c88ad92
org.devopsix	assertj-mail	1.0.3		19fddf8a4b1a84cc077de1d7620a8b627b8b5ea3
org.devopsix	assertj-mail	1.0.5		e014188083178af12740e82f4841e53265b42055
org.devopsix	assertj-mail	1.0.6		e7d89e23048c5cd3aecd38c53f525cd505f2030f
org.devopsix	assertj-mail	1.0.7		f5cc1ca7df968ec72aa3a24c8f5d46137822e7b4
org.devopsix	assertj-mail	1.0.8		4d14534e9f391315edb7eafb74c0bdd2dd0e4bb3
org.graalvm.polyglot	js-isolate-linux-aarch64	24.1.0		N/A
org.graalvm.polyglot	js-isolate-linux-aarch64	24.1.1		N/A
org.graalvm.polyglot	js-isolate-linux-aarch64	24.1.2		N/A
org.graalvm.polyglot	js-isolate-linux-aarch64	24.2.0		N/A
org.graalvm.polyglot	js-isolate-linux-aarch64	24.2.1		N/A
org.guvnor	guvnor-ala-build-maven	7.0.0.Beta2		8044fd177b1ef6226c7cee02c5961f4dd2e5617d
org.guvnor	guvnor-ala-build-maven	7.0.0.Beta3		637e92d9f81fc46d3159731648357fc10ef06f0f
org.guvnor	guvnor-ala-build-maven	7.0.0.Beta4		31a830b311f7114c6328400a60f3d4ef03d941c0
org.guvnor	guvnor-ala-build-maven	7.0.0.Beta5		6c4a9258ca57d0aeb13d1df2e18718c99f0955d9
org.guvnor	guvnor-ala-build-maven	7.0.0.Beta6		3d6d1ba9186dd7575c998e96faa7f615e4dd2efe
org.guvnor	guvnor-ala-build-maven	7.0.0.Beta7		bb5d8fcf6066570d25a0fbf9bba2f90485b26793
org.guvnor	guvnor-ala-build-maven	7.0.0.Beta8		56fb4a6b3494564cf1af1ddf6a8c0182113810f0
org.guvnor	guvnor-ala-build-maven	7.0.0.CR1		5c59e4066b58b991c96807e2b89cb6c4441cab15
org.guvnor	guvnor-ala-build-maven	7.0.0.CR2		c6eb1ba3971d0ba3ef304f294db381b2207a8d15
org.guvnor	guvnor-ala-build-maven	7.0.0.CR3		66da3d818b192ce69450f6cf6ae341e044c1c3a2
org.guvnor	guvnor-ala-build-maven	7.0.0.Final		19f3dd1d95048f10656f37ed559cc5e620749dae
org.guvnor	guvnor-ala-build-maven	7.1.0.Beta1		919584a5cf8e97ae5649642c4b69b19a2579ae0e
org.guvnor	guvnor-ala-build-maven	7.1.0.Beta2		4eae1b9edb9ebbeae1037dcdf72314a4c145d68f
org.guvnor	guvnor-ala-build-maven	7.1.0.Beta3		d4a85a698c8d08c1882e8a1a24580ffa14664e40
org.guvnor	guvnor-ala-build-maven	7.1.0.Final		d849e799990a74ee3d64499ccf7bd945ced6480b
org.guvnor	guvnor-ala-build-maven	7.2.0.Final		de02137fd7df75d3b4781307e2a148c2378f2329
org.guvnor	guvnor-ala-build-maven	7.3.0.Final		dbb71c89e638ae7cf41b2d525787bc86b31d557b
org.guvnor	guvnor-ala-build-maven	7.4.0.Final		39b42a7ca1deca8323a8d01efd26752c815b35f7
org.guvnor	guvnor-ala-build-maven	7.4.1.Final		41c9a7dceede665dfbe10dc652a8277ec2ac2205
org.jboss.as	jboss-as-model-test	7.2.0.Final		0387ddfc306e27bfd8fd30aba478cce2ed458702
org.jboss.maven.plugins.enforcer.rules	nocompiledep	1.0.0-alpha-1		a56509036d5e36abd74607fe41ad8949a3f2f0d9
org.jboss.maven.plugins.enforcer.rules	nocompiledep	1.0.0-alpha-2		7f37587e7af871d45d46bce53cd8284ab1473dcf
org.jetbrains.kotlinx	kotlinx-serialization-runtime-common	0.14.0		f78d45dd475fbd0007e1b5ba9db2108324682718
org.jetbrains.kotlinx	kotlinx-serialization-runtime-common	0.20.0		38d32d4fa80c8c541e55c939c087a16236bfe239
org.locationtech.geomesa	geomesa-fs-tools_2.13	4.0.0		4b699045b8b87e796b3d569873f507db89d60d3c
org.locationtech.geomesa	geomesa-fs-tools_2.13	4.0.1		fdef03ff7f27371dd4d64242454f6cd38e56dd8c
org.locationtech.geomesa	geomesa-fs-tools_2.13	4.0.2		8bc686b1705defcd1b30daffea7bb398ef6917ea
org.locationtech.geomesa	geomesa-fs-tools_2.13	4.0.3		c28e274456b95162e185960f94d844adb7889695
org.locationtech.geomesa	geomesa-fs-tools_2.13	4.0.4		9997995306bd48435286e279865f0d70ee46cc18
org.locationtech.geomesa	geomesa-fs-tools_2.13	4.0.5		a93e782d0bad0d5b02a42386c1489fe63689ef24
org.locationtech.geomesa	geomesa-fs-tools_2.13	5.0.0		541bcabaced0d267ceb30276545cb01544e43640
org.locationtech.geomesa	geomesa-fs-tools_2.13	5.0.1		6e9714df22ef88dd69b6b585a6abc58aa77f2967
org.locationtech.geomesa	geomesa-fs-tools_2.13	5.1.0		3da6cb333843a02b619ec78cbf12a6079a35e7f4
org.locationtech.geomesa	geomesa-fs-tools_2.13	5.2.0		4853e3f53a531ac885785690f0330a6880ea5cf6
org.locationtech.geomesa	geomesa-fs-tools_2.13	5.2.1		c4c68dc2b6c8d5c39a540f43660ffa22949577ae
org.locationtech.geomesa	geomesa-fs-tools_2.13	5.2.2		72ef2848ea183184dc68f0fe0ad47f95f16adb21
org.locationtech.geomesa	geomesa-fs_2.11	1.3.4		N/A
org.locationtech.geomesa	geomesa-fs_2.11	1.3.5		N/A
org.locationtech.geomesa	geomesa-fs_2.11	1.3.6		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.0.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.0.0-m.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.0.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.0.2		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.1.0		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.1.1		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.1.2		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.1.3		N/A
org.locationtech.geomesa	geomesa-fs_2.11	2.1.4		N/A
