ai.wanaku	core-persistence	0.0.4		N/A
org.geckoprojects.emf	org.gecko.emf.osgi.test.bom	3.3.7		D7FE2A067080F5BF54B9D5996A5DB8160E64F282
org.geckoprojects.emf	org.gecko.emf.osgi.test.bom	3.4.0		B859C0261196EE45A4D7B56D1568843FE2C7E5CB
org.geckoprojects.emf	org.gecko.emf.osgi.test.bom	4.0.0		37FE3BCE76A1718CC5BC8FD3CDC51F1869B0693A
org.keycloak	keycloak-as7-subsystem	1.0-alpha-2		0f6aa75f539277abd5a8ed51b8574024eb0caab2
org.keycloak	keycloak-as7-subsystem	1.0-alpha-3		439a86d9d344dcbc239788ac642ecb575f006ba9
org.keycloak	keycloak-as7-subsystem	1.0-alpha-4		3fce0a1934af2ee12635153494ecb70819f31f57
org.keycloak	keycloak-as7-subsystem	1.0-beta-1		f528480555e1d23a9a7e6fa7f90a6c57b80d9aca
org.keycloak	keycloak-as7-subsystem	1.0-beta-1-20150521		bef19123c0e18bd219b66ab9e7b03ddeea22609c
org.keycloak	keycloak-as7-subsystem	1.0-beta-1-20150523		48f71409591f8e3a1311b68c097d54b9f1d916a3
org.keycloak	keycloak-as7-subsystem	1.0-beta-2		a2e17b7cc8afdd56e1f094d9a91b25e0179aaa1a
org.keycloak	keycloak-as7-subsystem	1.0-beta-3		679e4ccf5b7d2f39895721fed261561952acc224
org.keycloak	keycloak-as7-subsystem	1.0-beta-4		07c492bbaf3d5244883deea90e11bfb65751ce72
org.keycloak	keycloak-as7-subsystem	1.0-final		d970ac5567b5429153f50f4d6ab803606bb56854
org.keycloak	keycloak-as7-subsystem	1.0-rc-1		fe487439ce2dbfc25adeda3a0e67bdc4e37a0839
org.keycloak	keycloak-as7-subsystem	1.0-rc-2		04b3c02a98a4e065c54aa08826adcd997da501ba
org.keycloak	keycloak-as7-subsystem	1.0.1.Final		25f90e74bfb6f0a00eb41bffbeddc30b2fb9e3d9
org.keycloak	keycloak-as7-subsystem	1.0.2.Final		2111f118ad8d782dbc485b97faa0c33999f979eb
org.keycloak	keycloak-as7-subsystem	1.0.3.Final		6fece7f5ddcfd58729612d5474881096b53c64bd
org.keycloak	keycloak-as7-subsystem	1.0.4.Final		2938e500f3499ad3f239bff16e2df9267feb33bf
org.keycloak	keycloak-as7-subsystem	1.0.5.Final		c376a4f7635419c0f85452aa44f5d2d32d814769
org.keycloak	keycloak-as7-subsystem	1.1.0.Beta1		ddb09be6a10dd938b7fc97d9a23fd42f806bbb8e
org.keycloak	keycloak-as7-subsystem	1.1.0.Beta2		69b447a67581b0916f969fbd7bf7fbf063c83962
org.keycloak	keycloak-as7-subsystem	1.1.0.Final		f5e820d3157b796b8d2e45aae46ad65e70595f69
org.keycloak	keycloak-as7-subsystem	1.1.1.Final		c304562255db4fb4845d7b9ed58689a26c7b41a3
org.keycloak	keycloak-as7-subsystem	1.2.0.Beta1		c783408e174865bda39b033e25eeea5a81feb907
org.keycloak	keycloak-as7-subsystem	1.2.0.CR1		b7a010a8f30d119d9409060e8e1afebd9fef0670
org.keycloak	keycloak-as7-subsystem	1.2.0.Final		8304a98546599acef1f9526b771e1479934efabf
org.keycloak	keycloak-as7-subsystem	1.3.0.Final		12ac2831a918101e09afdcb7b92b731ab2011f01
org.keycloak	keycloak-as7-subsystem	1.3.1.Final		9b28b0e6b58ad33257627223d73c50d5a43bee06
org.keycloak	keycloak-as7-subsystem	1.4.0.Final		29af44bef867c4bbc477ebfb6eec64d55065d5be
org.keycloak	keycloak-as7-subsystem	1.5.0-Final		25911f498a297b8d29400d7f85573f9801899e3f
org.keycloak	keycloak-as7-subsystem	1.5.0.Final		1eb166862924a0386c79e23aef3dab730f64ac2d
org.keycloak	keycloak-as7-subsystem	1.5.1.Final		e02bdc92948badfaa43eb84bd44679e95e82ed8a
org.keycloak	keycloak-as7-subsystem	1.6.0.Final		90cc3c4634db91e5ad3a4bae41c99c0ab2ee58dd
org.keycloak	keycloak-as7-subsystem	1.6.1.Final		b5be5bb6e2c80eb81c5ba8e220752df6eb3045b1
org.keycloak	keycloak-as7-subsystem	1.7.0.CR1		ddacaac669d62d330182835b0a61988dbfe556f3
org.keycloak	keycloak-as7-subsystem	1.7.0.Final		7f4f3804a59cae2b2ea5322c544e1e323eab645a
org.keycloak	keycloak-as7-subsystem	1.8.0.Alpha1		ffb74d2d695bc2d2f1aef50f7ce3aac6c28df305
org.keycloak	keycloak-as7-subsystem	1.8.0.CR1		ef15543fa75313774dfe53ab61faee7dc1d71679
org.keycloak	keycloak-as7-subsystem	1.8.0.CR2		45a99b98706a5a81dbce03e32086bed40156bd2b
org.keycloak	keycloak-as7-subsystem	1.8.0.CR3		eb5b204524aeb3d58481652cf343d4756c747ae0
org.keycloak	keycloak-as7-subsystem	1.8.0.Final		b1631304faaf6bdde082df8ce27ac6fb3805ce0c
org.keycloak	keycloak-as7-subsystem	1.8.1.Final		6b4fd25e85d62a4a013f6d0418741bff84c5028d
org.keycloak	keycloak-as7-subsystem	1.9.0.CR1		0bbb5cee331352073bb9c613782e3b4d4033d3e8
org.keycloak	keycloak-as7-subsystem	1.9.0.Final		48941d8d28e75c4dc8e434cca698efc4e6f51c65
org.keycloak	keycloak-as7-subsystem	1.9.1.Final		86065a5e0d178d0cce57676b7c74692f2437c42e
org.keycloak	keycloak-as7-subsystem	1.9.2.Final		f75316b7b931af228adf3d46f71faa9ffb8a2dbd
org.keycloak	keycloak-as7-subsystem	1.9.3.Final		314fbc1bfb63f64cd5d8bbb4d157efd0f2a2a051
org.keycloak	keycloak-as7-subsystem	1.9.4.Final		5e9c78672c389cace9115aa2b955054a48f4936d
org.keycloak	keycloak-as7-subsystem	1.9.5.Final		9768ee46052f656296458de94c625cfef8d14954
org.keycloak	keycloak-as7-subsystem	1.9.7.Final		c3cab6457d151c751e40ab4c5603c2b18b546c13
org.keycloak	keycloak-as7-subsystem	1.9.8.Final		21960590a1fa10ad1a822c905fbba9762c54d214
org.keycloak	keycloak-as7-subsystem	10.0.0		a543faa040b48accf1ba2cbc067277807151ade4
org.keycloak	keycloak-as7-subsystem	10.0.1		bc3f0af83a9b09918bff36277c70f85dc25fc7e5
org.keycloak	keycloak-as7-subsystem	10.0.2		8565987363ad61485af03807625c14ecb11a8f0b
org.keycloak	keycloak-as7-subsystem	11.0.0		b3a289b45392e5e678c993d3e83ae4bdd06f46ca
org.keycloak	keycloak-as7-subsystem	11.0.1		ac050053e2f4ee183bb6e98120155b55fe8aa926
org.keycloak	keycloak-as7-subsystem	11.0.2		fc3b966be8443b126b4dd7857ba335af8b4e955b
org.keycloak	keycloak-as7-subsystem	11.0.3		01008308fb6a4528eb700971efc67a264c0d4fd8
org.keycloak	keycloak-as7-subsystem	12.0.0		b6446fa9e41baf6ecf4669267e0a165d05726ecb
org.keycloak	keycloak-as7-subsystem	12.0.1		336235492c4d7df349b93900ac7972e45e08869e
org.keycloak	keycloak-as7-subsystem	12.0.2		7bde0132cd7ca668413185a48f2848d49d575224
org.keycloak	keycloak-as7-subsystem	12.0.3		b2f440d2f2944804d2361b20882e02c354c8d1d3
org.keycloak	keycloak-as7-subsystem	12.0.4		64be51de3bb5b037271a94261f776991cb000cb4
org.keycloak	keycloak-as7-subsystem	13.0.0		8db73c7527d6daef33342a03bf5aed68d212e3f6
org.keycloak	keycloak-as7-subsystem	13.0.1		bd1878868d6c75a10e6d99cc9903df00b42ab296
org.keycloak	keycloak-as7-subsystem	14.0.0		b6cab41a0e1bd558963efc76d33b221617a08ed7
org.keycloak	keycloak-as7-subsystem	15.0.0		2afa0f93bdfcf896828f094884592c1dc1f89cce
org.keycloak	keycloak-as7-subsystem	15.0.1		5db45b2348328b451c59a1c824c50727756c9104
org.keycloak	keycloak-as7-subsystem	15.0.2		32c8a3f907f5439e4c9a2bb9be445ef0528bb09f
org.keycloak	keycloak-as7-subsystem	2.0.0.CR1		39434a986daeb4703b5829e8452ac5f8a37e9bdb
org.keycloak	keycloak-as7-subsystem	2.0.0.Final		1a7e020d8f6cabd006384ed33601b4e56a7961ab
org.keycloak	keycloak-as7-subsystem	2.1.0.CR1		477327321798a58de9bfe562390c3dd011692958
org.keycloak	keycloak-as7-subsystem	2.1.0.Final		d06ec5e212fb142fb2ddc0457aeedf7d6d95d3ed
org.keycloak	keycloak-as7-subsystem	2.2.0.CR1		b0bd4109eb825f64efa00571ddfbf06a94c0f9d1
org.keycloak	keycloak-as7-subsystem	2.2.0.Final		6ad83e056d46eadf7462d4f0d8d76e4fa3923c74
org.keycloak	keycloak-as7-subsystem	2.2.1.Final		945ba201f7748ab996c8e001e2a8b3022d1085cd
org.keycloak	keycloak-as7-subsystem	2.3.0.CR1		0c991dbf21e42140914c19aa0b0481946c9a20a0
org.keycloak	keycloak-as7-subsystem	2.3.0.Final		3db066404610e9189debba30cf418ba5d7ac438a
org.keycloak	keycloak-as7-subsystem	2.4.0.CR1		24af9b85793de30ca510ba404ac057967bbfaf69
org.keycloak	keycloak-as7-subsystem	2.4.0.Final		eb600148fd727a85d913259c047e0ee916ff2a94
org.keycloak	keycloak-as7-subsystem	2.5.0.CR1		55fdda2485d8b7573f64f24254b2b2def13a9010
org.keycloak	keycloak-as7-subsystem	2.5.0.Final		7e7c826972a4145c773374e138cfbd2ddad6580b
org.keycloak	keycloak-as7-subsystem	2.5.1.Final		7ef55b0b54a32356990fa8984a17b8e10d505c1f
org.keycloak	keycloak-as7-subsystem	2.5.4.Final		e8c72f40900bdcab2bce4eb0b2fad1a8621697bb
org.keycloak	keycloak-as7-subsystem	2.5.5.Final		fe5b6951bb176c490e928f91575d3c9a1ee4e483
org.keycloak	keycloak-as7-subsystem	3.0.0.CR1		ac4e911edd87e9b8cf16dbfef85859e163d29c5b
org.keycloak	keycloak-as7-subsystem	3.0.0.Final		083b88a010d7fee846c284129cbcf6abff7eebe6
org.keycloak	keycloak-as7-subsystem	3.1.0.CR1		07308a50a069a0dd5f30707ff6ed9fab83340d8f
org.keycloak	keycloak-as7-subsystem	3.1.0.Final		126bbdf7d2280e0db4d5b9d0286b657efe1de06f
org.keycloak	keycloak-as7-subsystem	3.2.0.CR1		abbf2aa25d727cea0fa7c6732df6c1d6187206f6
org.keycloak	keycloak-as7-subsystem	3.2.0.Final		0089736475a99161369ab0e76e2c03a7ca323548
org.keycloak	keycloak-as7-subsystem	3.2.1.Final		26ddbe3a618dd073aac841811fb0e11a2afebd00
org.keycloak	keycloak-as7-subsystem	3.3.0.CR1		b4ecce85ff0437b33ad512989d003edc38627b28
org.keycloak	keycloak-as7-subsystem	3.3.0.CR2		2786f65ccef7480b77c91d0d3a67effa7d0e4190
org.keycloak	keycloak-as7-subsystem	3.3.0.Final		d400d7b95ee0d00472fcb68456aaa792139d6dae
org.keycloak	keycloak-as7-subsystem	3.4.0.CR1		dfb133ecbc1d3eab0aa93f17d2527388203e7512
org.keycloak	keycloak-as7-subsystem	3.4.0.Final		eac3a90a364b9cfd2ea05e595cd01bccbf3416b7
org.keycloak	keycloak-as7-subsystem	3.4.1.CR1		1777523338dfa37ad249384d5b397159f3076add
org.keycloak	keycloak-as7-subsystem	3.4.1.Final		57fc7eac1c7682c49afd3d6adef2d9273a1964aa
org.keycloak	keycloak-as7-subsystem	3.4.2.Final		1d766f9a8f6534663b67c7acb57b84775da82333
org.keycloak	keycloak-as7-subsystem	3.4.3.Final		7c21de2549ca8b2ecf4a5c2f3ed2ec4fefb96de9
org.keycloak	keycloak-as7-subsystem	4.0.0.Beta1		2da814523fc41bb7682e412af4d3500e5297196e
org.keycloak	keycloak-as7-subsystem	4.0.0.Beta2		a6adcc3fca8596a5e19436099bbd1d7cbe5f7707
org.keycloak	keycloak-as7-subsystem	4.0.0.Beta3		c1d3c6fcb5410a702e51bd71de6e26bcb30f91f1
org.keycloak	keycloak-as7-subsystem	4.0.0.Final		9ee7d15e3d006010e9dc70ff39e2585e7933da77
org.keycloak	keycloak-as7-subsystem	4.1.0.Final		3c92aef81ccfe7f4f7f6df888b4867d0d59167de
org.keycloak	keycloak-as7-subsystem	4.2.0.Final		d5f82a4501380ad19c326bccf87a81e4feb649aa
org.keycloak	keycloak-as7-subsystem	4.2.1.Final		6ccd236c58df8645ed7c05e1269775655c4b2dd3
org.keycloak	keycloak-as7-subsystem	4.3.0.Final		66d23ae398bf04a41b7006998a5fb1c49b3bf328
org.keycloak	keycloak-as7-subsystem	4.4.0.Final		2843ae0daff10c048fc14bef50867e79f5531729
org.keycloak	keycloak-as7-subsystem	4.5.0.Final		7e203ff48aed3482d460233c8888a09abc076d4a
org.keycloak	keycloak-as7-subsystem	4.6.0.Final		4e85d5b8b68b23af14f48d42d412269fd7e8d4c1
org.keycloak	keycloak-as7-subsystem	4.7.0.Final		8a06e1378b53f7fdb19e6411f93fd7d86fa86b9d
org.keycloak	keycloak-as7-subsystem	4.8.0.Final		0fbf511cd9d43bd6e6d2a7b7d413b67948b7dddc
org.keycloak	keycloak-as7-subsystem	4.8.1.Final		4eec861028984099ce16efe148a8ce42e7abd786
org.keycloak	keycloak-as7-subsystem	4.8.2.Final		ed5377f459fc306119e1896d6f89bcc9d149b4a6
org.keycloak	keycloak-as7-subsystem	4.8.3.Final		231862b32751b1fe5ce84fd72af3757ae48c9dd7
org.keycloak	keycloak-as7-subsystem	5.0.0		18022e4eae514769142410f6bf3f8b0d928b9bb8
org.keycloak	keycloak-as7-subsystem	6.0.0		7b3771250ae1ed4a23f4bf4eba7b642a9bbf9b0f
org.keycloak	keycloak-as7-subsystem	6.0.1		28da08096622946b71d1846a5fba6369534a25ad
org.keycloak	keycloak-as7-subsystem	7.0.0		eee18cf94b0224a97b2bb53806bfc027613adf04
org.keycloak	keycloak-as7-subsystem	7.0.1		00f40f5095b532eee234caff658b83bd7b9a4f28
org.keycloak	keycloak-as7-subsystem	8.0.0		7412cb866270cb8455d1e244b500c8827ccfc5f4
org.keycloak	keycloak-as7-subsystem	8.0.1		f23adf6c0a5f28fd80863fd22f5f9d2181ce46a7
org.keycloak	keycloak-as7-subsystem	8.0.2		56a8cf148e44038f0e03e81ba397db2ef3114a2d
org.keycloak	keycloak-as7-subsystem	9.0.0		69b440be6c2167b917c896eb95f10c738dd16f1a
org.keycloak	keycloak-as7-subsystem	9.0.2		e910de8a1adeadf5f372b7feb7f7d1b09e9047d8
org.keycloak	keycloak-as7-subsystem	9.0.3		45ccce3f651e810c6a1316e760ae320ddb064a9d
org.kotlincrypto.macs	kmac	0.2.4		4e7460db1de3cc761eb6c1378ad1be9235408f11
org.kotlincrypto.macs	kmac	0.2.4	all	3cbda124746eddf06c1d05139f3442ea54dca3ea
org.kotlincrypto.macs	kmac	0.2.5		ddec50896c52d087eb5798f2e1c8a5c39b1f380e
org.kotlincrypto.macs	kmac	0.2.5	all	8418c767a058facb118cb4554ed19a2dc2d5817e
org.kotlincrypto.macs	kmac	0.2.6		6bf6cc7ab0351ea6eb3e3c96ddadb1f3cd1c6ad3
org.kotlincrypto.macs	kmac	0.2.6	all	8418c767a058facb118cb4554ed19a2dc2d5817e
org.kotlincrypto.macs	kmac	0.2.7		72834148649757b59851f5d414570dfb150cd8b1
org.kotlincrypto.macs	kmac	0.2.7	all	8418c767a058facb118cb4554ed19a2dc2d5817e
org.kotlincrypto.macs	kmac	0.3.0		abcb82783b3392b56c8ccb9a91b5d9464d82af95
org.kotlincrypto.macs	kmac	0.3.0	all	357bca2af2d98e82c871e05c2db2bbd210006d99
org.kotlincrypto.macs	kmac	0.4.0		9b905dee6067ce26060cb30230e952f6df3c66a8
org.kotlincrypto.macs	kmac	0.5.1		43994bd113e278d1cd6849f7a86ff76b803fe03f
org.kotlincrypto.macs	kmac	0.5.3		68aca417a461bdbbaac544bbcf17f7dba5d8a614
org.kotlincrypto.macs	kmac	0.5.4		68aca417a461bdbbaac544bbcf17f7dba5d8a614
org.kotlincrypto.macs	kmac	0.5.5		68aca417a461bdbbaac544bbcf17f7dba5d8a614
org.kotlincrypto.macs	kmac	0.5.6		68aca417a461bdbbaac544bbcf17f7dba5d8a614
org.kotlincrypto.macs	kmac	0.6.0		1382f7a6e72cc1650d51f4f2cd51be35264e63f6
org.kotlincrypto.macs	kmac	0.6.1		52ddaaf496b294217e6732d680a4b878c0acab0a
org.kotlincrypto.macs	kmac	0.7.0		505f674cadd71fbd1ba2217bc0aaa27f97766d15
org.netbeans.api	org-openide-loaders	RELEASE100		44e568773c03d0cc297ab7eab1cbce5ea42423af
org.netbeans.api	org-openide-loaders	RELEASE110		00c3cff2a5d130c1556a881310d3643e0fa4df14
org.netbeans.api	org-openide-loaders	RELEASE111		5807a5aa5e845e48010fbb7dd13af602713c320f
org.netbeans.api	org-openide-loaders	RELEASE112		c5231aaf6332482deac1f3793a17f77e966f8eab
org.netbeans.api	org-openide-loaders	RELEASE113		ba2ee0fcd9e97a6d9aac35a2f7409ab2e60b96b7
org.netbeans.api	org-openide-loaders	RELEASE120		c79aa54466706162df63ad98d2ef2623c50c9213
org.netbeans.api	org-openide-loaders	RELEASE120-1		018ea02ce00ae022c24ed5e779f8b5dd10097132
org.netbeans.api	org-openide-loaders	RELEASE120-u1		113ad6e5affd6441870d70686c710a721b383d70
org.netbeans.api	org-openide-loaders	RELEASE121		893bdb948b8b3b3ca8e3e02bcc87059a7238d07d
org.netbeans.api	org-openide-loaders	RELEASE122		880b9620c85ecc765bffefbb02915b5de911e980
org.netbeans.api	org-openide-loaders	RELEASE123		4648c5458715d562552a73789d99ab340c0729cc
org.netbeans.api	org-openide-loaders	RELEASE124		56eb1f29b8a3836f9e4d91b7745c33f10a61d2c3
org.netbeans.api	org-openide-loaders	RELEASE125		967684945733a56ef622f8bb7209b83affc0d51a
org.netbeans.api	org-openide-loaders	RELEASE126		89171ae130caf4673556bd31e8859436bda58176
org.netbeans.api	org-openide-loaders	RELEASE130		84e89a0d0bce4adb388f4db970dad21e1a7d2931
org.netbeans.api	org-openide-loaders	RELEASE140		5f93ba82d700ff612b4ea956a98ca6c7585a4ddf
org.netbeans.api	org-openide-loaders	RELEASE150		b5be39159401292ac0446d4267dbdea515992205
org.netbeans.api	org-openide-loaders	RELEASE160		e9a978e3be69f323ed51a1d41d7cc4431bfeb4c8
org.netbeans.api	org-openide-loaders	RELEASE170		93ad221ebe5be27307262ced63ef8806458fdcc0
org.netbeans.api	org-openide-loaders	RELEASE180		41831104ef89cf935d4714db6f698a63049a4a4c
org.netbeans.api	org-openide-loaders	RELEASE190		e04de2e5508f4f907e6eab1a1d5927ff03cf76b5
org.netbeans.api	org-openide-loaders	RELEASE200		0bc6cffec0647576cc3df83adc8dcb98562cd40a
org.netbeans.api	org-openide-loaders	RELEASE210		550588edb89355f78a8a98887c0144134bf35758
org.netbeans.api	org-openide-loaders	RELEASE220		d984dab4c508529c67254cac40d47948b924d4f7
org.netbeans.api	org-openide-loaders	RELEASE230		93e43639773fe70a8f81efd9f0e4528ed867ee9b
org.netbeans.api	org-openide-loaders	RELEASE240		9a870f6c39e5c8c253fa6ca158c61a4331800bfd
org.netbeans.api	org-openide-loaders	RELEASE250		0ad6d15ada284a29f62a8aee1488f828e25d266a
org.netbeans.api	org-openide-loaders	RELEASE90		f739bbaf4e0bbd81ef4a1592a3e01634cb258fd9
org.odpi.egeria	framework-services	3.15		N/A
org.ops4j.pax.transx	pax-transx-itests	0.1.0		1a3c9b248691863a3d6d588838137437160e051a
org.ops4j.pax.transx	pax-transx-itests	0.2.0		094a5ed57bc6e67b1f0ae1fa4997de56f00cf13c
org.ops4j.pax.transx	pax-transx-itests	0.3.0		4672c5aab49ebf73fac083bd373b3e924979b9cb
org.ops4j.pax.transx	pax-transx-itests	0.4.0		44bac702a0faa111e21792c0c17ad5c46e5904dc
org.ops4j.pax.transx	pax-transx-itests	0.4.1		0086ffda149b3a282b45b7d8e98e6cb6df817b9a
org.ops4j.pax.transx	pax-transx-itests	0.4.2		98eb7b9c09d477b7f7fa25828daf1c59f2120469
org.ops4j.pax.transx	pax-transx-itests	0.4.3		7c38cb98cc1a83476da3399f1b8499272a8f6938
org.ops4j.pax.transx	pax-transx-itests	0.4.4		c4b091fef3df5c4457a3205090f96fd1f2277b33
org.ops4j.pax.transx	pax-transx-itests	0.5.0		ff35d799ec214afaed4aeb1a8ec8589103af149e
org.ops4j.pax.transx	pax-transx-itests	0.5.1		b2abd0494a79ceda82afac531091da95a3a64200
org.ops4j.pax.transx	pax-transx-itests	0.5.2		e8c2bff26f768268703bf24f482ab562c8a7ff8c
org.ops4j.pax.transx	pax-transx-itests	0.5.3		473d369123dd6ddbc5c2f89618e8a3743cd5ba3f
org.ops4j.pax.transx	pax-transx-itests	0.5.4		b85435eeda72b9908040935bf93deeaf7d7628c8
org.picketlink.idm	picketlink-idm-hibernate	1.0.0.CR1		e19ee6c2c98e00c30b44e8e3d81828f700093f73
org.picketlink.idm	picketlink-idm-hibernate	1.0.0.GA		decb105e9c7fb249a75152000066173534878f95
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.Beta1		2afa4b14380077af94ec8bf9c0f6d861e8a2c70e
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.Beta10		eefdb8021f1df1d628385efd9ccb6a7e8a36761e
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.Beta2		abdc83fd6d8718438145d1cef857c53da98d0fbd
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.Beta3		253effffaa27c19cde3b0817ba30eabb1f44f285
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.Beta4		d5ccc9bd1079a5aca7be4ecb95e351e742c2ff4b
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.Beta5		7ac175cfb1a7b8c53d71c44d13c1f79986a2848f
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.Beta6		7f6a86d805dea8035a2f2719711a087d2e45153e
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.Beta7		73c7bca7feec9d0e56aab50c02504897ed6e03bd
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.Beta8		120583fca2581fab8829d3842763bca581e4ba42
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.Beta9		426a8002e94bd1e20dff2d403e8ccefc81618125
org.picketlink.idm	picketlink-idm-hibernate	1.1.0.GA		0faac519a88d4e4ce1bfb754d2b2e0e4beb6a66a
org.picketlink.idm	picketlink-idm-hibernate	1.1.1.GA		a6befbc1294867f43758ba8b659e33431280d887
org.picketlink.idm	picketlink-idm-hibernate	1.1.2.CR01		f19827cf5fe80202c585192315f72bb1deeda1b9
org.picketlink.idm	picketlink-idm-hibernate	1.1.2.GA		73ab02b5078d598cd12c2be7b66b8f7b880bd157
org.picketlink.idm	picketlink-idm-hibernate	1.1.3.GA		c203c08170b5e8045ed72d43074c837564c0f7ca
org.picketlink.idm	picketlink-idm-hibernate	1.1.4.GA		b66b5b5dce0f2a47a949d4e27cf1b9132f65fbe1
org.picketlink.idm	picketlink-idm-hibernate	1.1.5.CR01		ea5e3f055a60e246f267f6f3ebc93a71239e534d
org.picketlink.idm	picketlink-idm-hibernate	1.1.5.CR02		322ac0ed6e67ef36183a905a98560c8dab9b6611
org.picketlink.idm	picketlink-idm-hibernate	1.1.5.GA		7f7e210a883e501d736edb124ff5078d2d6163cb
org.picketlink.idm	picketlink-idm-hibernate	1.1.6.CR01		02571e73c2c1455e186c469b5dc2a1ad072802d6
org.picketlink.idm	picketlink-idm-hibernate	1.1.6.GA		a74b3b61150d186ce2dd588a7e0f5b61a81c2e2e
org.picketlink.idm	picketlink-idm-hibernate	1.1.7.CR01		2bd461da168e8174170eafe2e9b74d12b9daaf25
org.picketlink.idm	picketlink-idm-hibernate	1.1.7.GA		5e126ac2fbf62efb2383fef2964eae9f5427583c
org.picketlink.idm	picketlink-idm-hibernate	1.1.8.CR01		6a2620b0d530690779c3cf9c2dc5f1a1d8ee864b
org.picketlink.idm	picketlink-idm-hibernate	1.1.8.GA		1d18e4d3ca5a772f262b5ccf05e247d00e7fae75
org.picketlink.idm	picketlink-idm-hibernate	1.1.9.CR01		747737ad6c06fa198f8b2beb1b77aed7eeb107bd
org.picketlink.idm	picketlink-idm-hibernate	1.1.9.GA		7d8a09a5ad5051b714051740d018062533214d41
org.picketlink.idm	picketlink-idm-hibernate	1.2.0.CR01		d790f80746003f391881ebfbe5aea9a6cdeff9ed
org.picketlink.idm	picketlink-idm-hibernate	1.3.0.Alpha03		2e6a94e865305d7b9c24c550148b080e601469af
org.picketlink.idm	picketlink-idm-hibernate	1.3.0.Alpha04		84d26c6bc2bc449f3bbd333a5288ea2bc49f47df
org.picketlink.idm	picketlink-idm-hibernate	1.3.0.Alpha06		c4080e2b45c74c2d528b268396527421bf82ff86
org.picketlink.idm	picketlink-idm-hibernate	1.3.0.Alpha07		6160062de15c73afa82cce38f49f15944f696778
org.picketlink.idm	picketlink-idm-hibernate	1.3.0.Alpha08		33542232933bce623b133b82c7ea73933c852ae3
org.picketlink.idm	picketlink-idm-hibernate	1.3.0.Alpha09		13a1d5b6fa54cfc695933bc6d28b77e4cc776cf2
org.picketlink.idm	picketlink-idm-hibernate	1.3.0.GA		2e2ec2afd9d620fbf514c782974b8688be4f2a1e
org.picketlink.idm	picketlink-idm-hibernate	1.3.1.CR01		ad7e660e8a69aa4406bb0477fb968d47789b5df0
org.picketlink.idm	picketlink-idm-hibernate	1.3.1.GA		9a0aee795873eeee3e5d12ed4e3c96a1a10a8e9a
org.picketlink.idm	picketlink-idm-hibernate	1.3.2.CR01		b8c0bee0f994d49ea72032091db1faea63efe845
org.picketlink.idm	picketlink-idm-hibernate	1.3.2.CR02		acc1cfeb29363fc2c0df196b26f46eb0603c2540
org.picketlink.idm	picketlink-idm-hibernate	1.3.2.GA		f3bbb155b5bb1e6e568b05ccf6926d269ce222b5
org.picketlink.idm	picketlink-idm-hibernate	1.3.3.Final		4cce7c58bdb1c177822f99609837ec1b50a28ffe
org.picketlink.idm	picketlink-idm-hibernate	1.4.0.Final		33f74072edee8544c45a10e55fdbb7c2d31027a9
org.picketlink.idm	picketlink-idm-hibernate	1.4.0.M01		f2c442dc481a91885a404ca6db390ef46a5c3aa7
org.picketlink.idm	picketlink-idm-hibernate	1.4.0.M02		4edeb5c7906de0c295e58a1451aa321b9bc6cdca
org.picketlink.idm	picketlink-idm-hibernate	1.4.0.M03		4b6742b154422a3b5ecde19bee667857520bfa4d
org.picketlink.idm	picketlink-idm-hibernate	1.4.1.CR01		c90d51d479b3deeb63b757dab77609eb69ebd3ab
org.picketlink.idm	picketlink-idm-hibernate	1.4.1.Final		172546d5abfac865c604650002e7e7dae7539eef
org.picketlink.idm	picketlink-idm-hibernate	1.4.2.CR01		70c928997dd64db448063a2f602e9cd5c201987e
org.picketlink.idm	picketlink-idm-hibernate	1.4.2.CR02		f1e737af869b8cc924e3e3bf4c141d7fabc05736
org.picketlink.idm	picketlink-idm-hibernate	1.4.2.Final		9fd371d27cc9042765d615a4915ac7eca8217f05
org.picketlink.idm	picketlink-idm-hibernate	1.4.3.Final		79c2599d02b8907f31715f90a1abc1b955b971e8
org.picketlink.idm	picketlink-idm-hibernate	1.4.4.Final		0326efe2989db850bd3bccfc4fbf3af1c6edfb3f
org.picketlink.idm	picketlink-idm-hibernate	1.4.5.Final		79188d91f1050e6d6c5fc4a73349a1b2b856392c
org.picketlink.idm	picketlink-idm-hibernate	1.4.6.Final		4cd6d4e7bc818d5d89e06d268302908903cd3447
org.picketlink.idm	picketlink-idm-hibernate	1.5.0.Alpha01		408f46ac003af2690c6251579a028441c9fc4d9a
org.picketlink.idm	picketlink-idm-hibernate	1.5.0.Alpha02		c8393e007334d141eacfdf49c290cab42b8476a6
org.smallmind	smallmind-spark	1.3.20		N/A
org.smallmind	smallmind-spark	1.4.0		N/A
org.smallmind	smallmind-spark	1.4.1		N/A
