at.unbounded	serialization	0.1.0		faef02d224de42139c1dbbafe79559e1c466c41e
io.7mind.izumi	distage-core-api_2.12	0.10.4		195d3b65007ee779dc1f17ca46b40e43c653e511
io.7mind.izumi	distage-core-api_2.12	0.10.5		b9986b5c44390474d64fbc400d3ad0dd2fa16758
io.7mind.izumi	distage-core-api_2.12	0.10.6		71e7045a604139fc55825d6cfef1e6c63e60474b
io.7mind.izumi	distage-core-api_2.12	0.10.7		090235c3ead1b4a510560eb4ec22cbadf5e27a52
io.7mind.izumi	distage-core-api_2.12	0.10.8		379af15a858bd03a04dd794f7526a78ceb4483fa
io.7mind.izumi	distage-core-api_2.12	0.10.9		2301dcd321ac82c5aeb3eec6165d5ff617c3267f
io.7mind.izumi	distage-core-api_2.12	1.0.0		dcae6ab145ea36e0f3e97a17b8c2740df0e22cc4
io.7mind.izumi	distage-core-api_2.12	1.0.0-M1		262fb8a499710dbdd5d41f1e502048d52f139e08
io.7mind.izumi	distage-core-api_2.12	1.0.1		744e135db6fb5e34802de1e97252c0a4fd3a745b
io.7mind.izumi	distage-core-api_2.12	1.0.10		c22f70ba6c04c4e31f7205715789f0c0fb146a4c
io.7mind.izumi	distage-core-api_2.12	1.0.2		1b6ba74482ffdf2519dd237f8d071f270ab5bb30
io.7mind.izumi	distage-core-api_2.12	1.0.3		5f7501fae42c39145e7857456ade9643e9d02a15
io.7mind.izumi	distage-core-api_2.12	1.0.4		36d609ce6c513ff6d994747cd4796aa73dfa5894
io.7mind.izumi	distage-core-api_2.12	1.0.5		e0ff55b5b11aa31dcccd1c5f8e2241bd6d193c6d
io.7mind.izumi	distage-core-api_2.12	1.0.6		8c63f61c558e85d89e1044c8f44c0009b769787e
io.7mind.izumi	distage-core-api_2.12	1.0.7		07071a619679f81b8c87f4bc631d2bb132d35757
io.7mind.izumi	distage-core-api_2.12	1.0.8		b58d43980bd975b3097609874681caaad80a0f07
io.7mind.izumi	distage-core-api_2.12	1.0.9		fac9141e941b0d7dfd3b84f8a6142d7e44b500ac
io.7mind.izumi	distage-core-api_2.12	1.1.0		c1c1d6c62d0cbd77dc392b2fcad86464c49526ff
io.7mind.izumi	distage-core-api_2.12	1.1.0-M1		c1998c5d001d757aece47b7f53c289ac87fb0ac9
io.7mind.izumi	distage-core-api_2.12	1.1.0-M10		666206ab93d347a963be07f554e53b0682634cb2
io.7mind.izumi	distage-core-api_2.12	1.1.0-M11		aa8ca08c7c6524ec24124ada2c1ba39567873c3b
io.7mind.izumi	distage-core-api_2.12	1.1.0-M12		df7156324f5ccb7faab9d70939d7a08d08f7bbd6
io.7mind.izumi	distage-core-api_2.12	1.1.0-M13		e2e6f3aebf2c88169220cffc2c10e00538d98f64
io.7mind.izumi	distage-core-api_2.12	1.1.0-M14		bcaf8358972dcd8e2631fc8284f5c53744148d0e
io.7mind.izumi	distage-core-api_2.12	1.1.0-M15		ecebc254c643b1b0f9d62dee74b62b71b30bb871
io.7mind.izumi	distage-core-api_2.12	1.1.0-M16		a091035b0fa0a8afa070da0e2d8843472e60cde7
io.7mind.izumi	distage-core-api_2.12	1.1.0-M17		156e2fcdb95c763fb674a900a091f54db790e0e9
io.7mind.izumi	distage-core-api_2.12	1.1.0-M18		284c9af0c90cfcbbc22e198a6985dada6a3d0cd5
io.7mind.izumi	distage-core-api_2.12	1.1.0-M19		be917c91bba63a588cec85b46a6e00d609c8e572
io.7mind.izumi	distage-core-api_2.12	1.1.0-M2		abadcd286aa25ff0dc7f8ffc3c0ab3405919b690
io.7mind.izumi	distage-core-api_2.12	1.1.0-M20		bed128c486409fd0298f662e5763120d82b8694a
io.7mind.izumi	distage-core-api_2.12	1.1.0-M21		61b04da88e0b8af2bb537de3965f488ec8b9e2d6
io.7mind.izumi	distage-core-api_2.12	1.1.0-M22		b33b5290836aea4f6b513768e79a9f14f5c9f655
io.7mind.izumi	distage-core-api_2.12	1.1.0-M23		5161f099f697264d26186e8596121ac6c9847c58
io.7mind.izumi	distage-core-api_2.12	1.1.0-M24		6a176272a02b54c1fd7e5fc0e17ffbdbe974d721
io.7mind.izumi	distage-core-api_2.12	1.1.0-M25		bc4b0e9f6e0eef1e493c488e027db48be23a4490
io.7mind.izumi	distage-core-api_2.12	1.1.0-M26		ca6f9c8d43c6a17aeaa7c6a3326c255a608b3a51
io.7mind.izumi	distage-core-api_2.12	1.1.0-M27		d0eb5eb950dcc76e9e5d54b79e141d478172f053
io.7mind.izumi	distage-core-api_2.12	1.1.0-M3		aa929ab9e7449e5c83a4fd6d2bf5d0b8e312f048
io.7mind.izumi	distage-core-api_2.12	1.1.0-M4		78cfa5753be233fe4e11e4963e60a05d20ad524f
io.7mind.izumi	distage-core-api_2.12	1.1.0-M5		0be6000324ff1e8c18e07318550eea68112b7c51
io.7mind.izumi	distage-core-api_2.12	1.1.0-M6		add16664514666fffddce09699a8a8bddc9adc84
io.7mind.izumi	distage-core-api_2.12	1.1.0-M7		a0d387c49b4034d4ec9dac7a7e17d6ab99cc55d2
io.7mind.izumi	distage-core-api_2.12	1.1.0-M8		1d420adeb964c8577453a410aa43d2999068d964
io.7mind.izumi	distage-core-api_2.12	1.1.0-M9		2f5d03cd90e6576c80ac21e422ff62c79c2d3cef
io.7mind.izumi	distage-core-api_2.12	1.2.0		1556c6ff9d95e52980e0c99ae3fa6c539d709692
io.7mind.izumi	distage-core-api_2.12	1.2.1		b4b655d0471fdecd162e73b5e6b94df8a1201940
io.7mind.izumi	distage-core-api_2.12	1.2.10		f3b1ab5e9961fc03a370d89ff83a763b8d6dd7f8
io.7mind.izumi	distage-core-api_2.12	1.2.11		8a609d10008ea2f73d6ec4dbcfd2042fcf152ed8
io.7mind.izumi	distage-core-api_2.12	1.2.12		903854e5e00ff18b4c8452aefb03f855c01d326e
io.7mind.izumi	distage-core-api_2.12	1.2.13		a74064c03259d8561de164df9dd5b012e119420a
io.7mind.izumi	distage-core-api_2.12	1.2.14		ffb51a43ee4f9879ba6c14fd9ecbcbd47770bfc6
io.7mind.izumi	distage-core-api_2.12	1.2.15		69de50463f04900b8bbb160cbdd948f3a9acc307
io.7mind.izumi	distage-core-api_2.12	1.2.16		9604b1a8c98e94ad704a6933ef2a4ea792dac908
io.7mind.izumi	distage-core-api_2.12	1.2.17		219d34af5c56564e33f8329fb7ae97f0a0a06a78
io.7mind.izumi	distage-core-api_2.12	1.2.2		d272c874fff1d8bb8d7fe50a0b8e7c0860aa54c8
io.7mind.izumi	distage-core-api_2.12	1.2.3		6b9446c8530baecdde6cb0d0a09d8929bd144089
io.7mind.izumi	distage-core-api_2.12	1.2.4		ecb2496a8d660a7d10dcca4a3d7076c0f64f58ea
io.7mind.izumi	distage-core-api_2.12	1.2.5		0fd17f2395b724eca267337deb9f2c723bca1078
io.7mind.izumi	distage-core-api_2.12	1.2.6		e72fc200f3e78d5987de6efa9c2a94b281ba59c9
io.7mind.izumi	distage-core-api_2.12	1.2.7		bab6e1f31bcae44295aa3fb1ca77091236f20684
io.7mind.izumi	distage-core-api_2.12	1.2.8		4f7888d902d79d3597092a3ddf033b19e0923c36
io.7mind.izumi	distage-core-api_2.12	1.2.9		6e786f95eb3b7d2021ba6fa408a400347d406a41
io.cloudslang.content	cs-google	0.2.1		c5db3996d0d2dee2078cc6623543c6dc9b799c80
io.cloudslang.content	cs-google	0.3.0		9fb69d3fd1aef6b48ef77ef5867a034935293a3d
io.cloudslang.content	cs-google	0.4.1		1699231c7e13544cadefed50468afeaa0422e073
io.cloudslang.content	cs-google	0.4.2		acf8543cbae5e307612098e10c71f49571641ee0
io.cloudslang.content	cs-google	0.4.4		808fc0a65fd8e0d36eb01f8f08fbee9c28c0e388
io.cloudslang.content	cs-google	0.4.5-RC20		829fac7deab684aa1fe1daff11f75f50d452de8f
io.cloudslang.content	cs-google	0.4.5-RC4		b93fc4becf9ae9e68023d5565dcce504945d8c25
io.crysknife.legacy.ui.navigation	api	0.3		aff5991769a07b2283a270571b7f1144c25656e3
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.1.0.RELEASE		dae690abcc05c1b93413889e7cccd248b20c81cc
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.10.0.RELEASE		6bb89e7f1ca84d1d5acb9838a0e4a5cbc1dc818b
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.2.0.RELEASE		d0b1b7a60a6c7019ca3769a7176e22c4078ac640
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.3.0.RELEASE		1c837f4d7f8cab81c13baa19d7495fc039986ac8
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.4.0.RELEASE		d2e5b2436b2d28e7298b12be0ed9c9b3a19bfab5
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.5.0.RELEASE		9bd058708dcc72dd97431f6629bd70c6e3010825
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.6.0.RELEASE		c528c78250da639f6d3c1f855919d4cab627a813
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.6.1.RELEASE		fe82ec4273a80c2862510c701880c428142fc58e
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.7.0.RELEASE		57ea9ca7b7a8b1b9f410bcc852420999288688ed
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.8.0.RELEASE		672ee242cfda3b0d644edbac8f774c9a5cd4b59f
io.eventuate.local.java	eventuate-client-java-quarkus-common-common	0.9.0.RELEASE		1800085ce31481084dbf57ce5fc6e5a761f4b2d9
io.futuristic	futuristic-http	0.2.0		d852413e8888e22abcb08342a4c6e118434ea76f
io.futuristic	futuristic-http	0.3.0		71078d64ad50a5fba6177bf9593fc07d505749e6
io.github.Reg1283251	logback-kafka	1.0.0		55f50200b123f449ad8aac44039880468f7cea5b
io.github.Reg1283251	logback-kafka	1.0.1		a26ee1c7500e4ecccf6868a8746d92aa82e87dda
io.github.Reg1283251	logback-kafka	1.0.6		c520ed22273c250135478d6926f7a0829da42990
io.github.baxsdk	BaxSDK	2025.01.27		N/A
io.github.baxsdk	BaxSDK	2025.01.28.1		N/A
io.github.baxsdk	BaxSDK	2025.01.28.2		N/A
io.github.chozzle	compose-macos-theme-desktop	0.1.0		786e0d0f15cfe75dd806ca3812f2867740b9269d
io.github.chozzle	compose-macos-theme-desktop	0.2.0		2a3407ff0b6854cb693a28a2cc4c4c6ea3135fb9
io.github.chozzle	compose-macos-theme-desktop	0.3.0		91e4be57a44773f4848e364ea4fb57fec5eeaa37
io.github.chozzle	compose-macos-theme-desktop	0.3.1		26bbbeb7eb9be0c615da5a49f0f4b323a9a50751
io.github.chozzle	compose-macos-theme-desktop	0.4.0		3401bf90eb3e060209323f674358aa6d13d0ea35
io.github.chozzle	compose-macos-theme-desktop	0.4.1		5bc185c603d667b1577d9e6a69724380a299b6d1
io.github.chozzle	compose-macos-theme-desktop	0.4.2		e3a422f13e4c0246eddd0584be45f8fa583cc111
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.0.23		01d2d37497e0fe97d41cc15d67a578941483be6a
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.0.24		431ca8228f0261cf11067ac7ce93a443eb5380b6
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.0.25		8b433397665d78c6cfa44f02f9b1409610e8531c
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.0.26		5ac4b080b9fc1bda40841f023de45c3d34faca30
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.0.27		d8ceeaca58745d52769ae5466a93b1af401784bc
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.0.28		3aa69390084ec7c9af81e8c4a63a3c6ff4958da5
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.0.29		c14a497a925e91e36b6b537ae12edd71a6768f45
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.0.30		8bb25c0963abb907670afea43aa6297a9338c188
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.0.32		b25349d4124ec738270c46cd45e029b119bcb179
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.0.33		017b4bb9415644e1009340ffe7df47a25d6c5bf3
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.1.0		5c97c79a7f97f38e852f521819a8ef8dcab4ab67
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.1.1		be4ee425229dede5fb296d0e4e2c47d6cb2cd622
io.github.etspaceman	kinesis4cats-feral_sjs1_2.13	0.1.2		5d2ab64113697efe3b366de88e5f7f65ef2db03c
io.github.missu263	packassist	1.0.0		28df167ae713ff853b6cb34dfa64224ba5297944
io.github.missu263	packassist	1.1.0		9aa34b0f8c86591848605d970929bf4ddc3ef8b5
io.github.missu263	packassist	1.2.0		db6a7f8c9cf73968c40be5fc2608c7b80c902a45
io.github.missu263	packassist	1.3.0		23ba450256677f1f9e18605a8af17eec0cf5da9e
io.github.missu263	packassist	1.4.0		6bebe8692987b77f90f5933bf6e2c9ac13628c8c
io.github.newrelic-experimental	custom-log4j2-appender	0.0.8		c637c5699aee11f9f7518fd6f76b816a73860661
io.github.pavelannin	monadic-monad-either-androidnativearm64	0.1.0		N/A
io.github.pavelannin	monadic-monad-either-androidnativearm64	0.2.0		N/A
io.github.seenings	seen-file	0.1.41-Beta		06a6f7106ee3b310b5152f8ea5ed2d94317e2afc
io.github.seenings	seen-file	0.1.42-Beta		7cad1981005ef657881c1bab5f610a7ae7152618
io.github.seenings	seen-file	0.1.45-Beta		266adb59b9a17ddca8ddb1c09a4def435a8e295c
io.github.seenings	seen-file	0.1.46-Beta		64e9d4feaf9c8e4669d082428ec783a75f08a953
io.github.seenings	seen-file	0.1.47		97d5a95d818d75a26c08b1e29a179e9312029b3a
io.github.seenings	seen-file	0.1.48		5a8821149e1a588d394ec044a1babfbccef9f15d
io.github.seenings	seen-file	0.1.49		df2ff02ace28db3bd32c37384382db982b3eb818
io.github.seenings	seen-file	0.1.50		82e26f24be96d895d4e6a56a59842b7d61000bef
io.github.seenings	seen-file	0.1.54		7387aa7a55955b750c3fd3882881af2fb5b60c6d
io.github.seenings	seen-file	0.1.55		2a46b9772488b5f200041f063bc0bc03614c58cd
io.github.seenings	seen-file	0.1.56		318597e637fe86f003bca06724fa0f73215294b1
io.github.seenings	seen-file	0.1.57		0617ac42dc34f699ccf924bd63bf8a6bfcdc72c2
io.janstenpickle	trace4cats-sttp-client-zio_2.13	0.6.0		4d305323a3e97a8344b28c0d4ca97c5a6077974d
io.janstenpickle	trace4cats-sttp-client-zio_2.13	0.6.0+11-873b4710		57162406b52beb4ae6829ba6f83bb976b9f7b277
io.janstenpickle	trace4cats-sttp-client-zio_2.13	0.6.0+13-ef91afe7		f6f9f7dfae49e92a56e1b0279480683dfcb61b12
io.janstenpickle	trace4cats-sttp-client-zio_2.13	0.6.0+14-68725e97		d01fc6168bb804ec8f59f8e059c13187888edc8f
io.janstenpickle	trace4cats-sttp-client-zio_2.13	0.6.0+17-ebfd789c		db7f8d707508831ab79cb44695b4f9e164086f38
io.janstenpickle	trace4cats-sttp-client-zio_2.13	0.6.0+2-fc7e40e9		cc3fda4b93b142c565cbf8a50a518fbea983c308
io.janstenpickle	trace4cats-sttp-client-zio_2.13	0.6.0+6-fbfaa374		4c01574d7f103bf041b107bf9384dac1a8c46968
io.janstenpickle	trace4cats-sttp-client-zio_2.13	0.6.0+8-92cd29af		386cf30b376ffc7986b8ccff55b20cf448755a74
io.jexxa	jexxa-blank-archetype	1.1.0		47a5770fc76be359158d199c090b117b94c5db97
io.jexxa	jexxa-blank-archetype	1.1.1		6983b3250bb86eadd25254ca3fc1fd6abe2d9fa5
io.jexxa	jexxa-blank-archetype	1.1.2		64fd8e2d1c2538a2b4d4a1ac4cc96078185cf84f
io.jexxa	jexxa-blank-archetype	1.2.0		369b1fcf0e2658ab566041dd41ecae5887e00e19
io.jexxa	jexxa-blank-archetype	1.3.0		abb0e4c2c41db867c92409747646fa03cd1894fe
io.jexxa	jexxa-blank-archetype	1.3.1		ca1101991d9fb543f75845db8ffa242f96653fda
io.jexxa	jexxa-blank-archetype	1.3.2		e6b05151d6004b6443adcde4c9cf65fe723f5794
io.jexxa	jexxa-blank-archetype	1.3.3		695f38d9a145bfb858c23b36621a7c63fd840b74
io.jexxa	jexxa-blank-archetype	2.0.0		b1e016e890d91520faf6c25aa327c109c9a87717
io.jexxa	jexxa-blank-archetype	2.0.1		7ae12eea0eedbaab6ca45ed2c555b00d5d1f38ca
io.jexxa	jexxa-blank-archetype	2.0.2		fea966dc74e059fb3c6a61dea2be971d276b217c
io.jexxa	jexxa-blank-archetype	3.0.0		01e3e320bcdcad8e4fcc62d8a26aac2a69e133ef
io.jexxa	jexxa-blank-archetype	3.0.1		e32edbd95825dae3371021f564dcd3472c397224
io.jexxa	jexxa-blank-archetype	3.0.2		5a56090f5efeb2ef532ccf92fba74e5bfeeb8acb
io.jexxa	jexxa-blank-archetype	3.0.3		7c67df623c5d66dd4c8dc0a296402927d1739465
io.jexxa	jexxa-blank-archetype	3.0.4		0ffa7089c342c7fb0332b1ecfe793a7d2e035bc2
io.jexxa	jexxa-blank-archetype	3.0.5		bf755a354a51dc895913f6aa1aa27fca715f20ac
io.jexxa	jexxa-blank-archetype	3.0.6		e5418157da1a786fa02db21bc6d80ecbb62f1677
io.jexxa	jexxa-blank-archetype	3.0.7		353e24c6a496dd4578e698bbe449b694e8719a0f
io.jexxa	jexxa-blank-archetype	3.1.0		d8a80c0d4ae17ce6b7c68f9ec650b54945e2d842
io.jexxa	jexxa-blank-archetype	3.1.1		044f24e32e356f76a97da4b08a121c66db773c95
io.jexxa	jexxa-blank-archetype	3.1.2		45078ecf4b690b5fd05bbf81947302053093f852
io.jexxa	jexxa-blank-archetype	3.1.3		a9b02d67ce9f57e5e0d39875c710d4fe4b66f026
io.jexxa	jexxa-blank-archetype	3.1.4		45cd9c3bcef364ec072a68fdbbe7f47695aa1f6b
io.perfecto	quantum	2.0.0		34585b197da2b8556b53a5744c71122acee418b1
io.perfecto	quantum	2.1.0		42628114a9ec14bd1e57eb03478763bd36c82805
io.perfecto	quantum	3.0.0		706072ab5612ea403f1bc118125bcd54d08c795d
net.adamcin.granite.client	parent	0.6.0		N/A
org.aksw.sparqlify	sparqlify-cli	0.8.3		f91e15a7739a2567909968a712fc42a12fb3b6ed
org.aksw.sparqlify	sparqlify-cli	0.8.3	jar-with-dependencies	ef8b52f8f032f848097955d77982be8866e4bc30
org.aksw.sparqlify	sparqlify-cli	0.8.4		e776852f9874642494b9db0ca3518f79b72a77f0
org.aksw.sparqlify	sparqlify-cli	0.8.4	jar-with-dependencies	1d5f51984ad799009f617e96b6e0a0a836a6c04b
org.apache.jena	jena-fuseki-access	3.10.0		b675ad3219a96f04c81c496b892d1ba17ec08571
org.apache.jena	jena-fuseki-access	3.11.0		8de34ffe3dabe5dd21df981ebd15bb4a39cd0014
org.apache.jena	jena-fuseki-access	3.12.0		70259f0c9123d70099f00bd86c8d3373d92967bf
org.apache.jena	jena-fuseki-access	3.13.0		e6ccabeb7ac8f455424cdf3e60d5717addc61570
org.apache.jena	jena-fuseki-access	3.13.1		636e4761c80aef1435c7938e3d9f02478a3cb883
org.apache.jena	jena-fuseki-access	3.14.0		0fab02db690bef639b39d77cfa115d8f22006113
org.apache.jena	jena-fuseki-access	3.15.0		e74eb4cdfd1c6461326675d4cd41ee2af68cb231
org.apache.jena	jena-fuseki-access	3.16.0		5b654962f45d728fdb93f61284e12e4af6e388f4
org.apache.jena	jena-fuseki-access	3.17.0		084d1e22f66eb1fd7e6465ad7138cfba35f71b3c
org.apache.jena	jena-fuseki-access	3.9.0		93357ee8bb63438b15e69b65972c66af246f64af
org.apache.jena	jena-fuseki-access	4.0.0		4f49a5a6e07a875dea8bcef99d217b2fdca1c823
org.apache.jena	jena-fuseki-access	4.1.0		5439953e467ff1e5adcf79cc9a8efd5f2c456d4e
org.apache.jena	jena-fuseki-access	4.10.0		c1a9aa60b6f98c161766bc06f04fa815f2484cb9
org.apache.jena	jena-fuseki-access	4.2.0		9b2fce3d7d1274052cdf2131adc2e30606950450
org.apache.jena	jena-fuseki-access	4.3.0		82f903c09e9106eec1d4bb7b9faa0a832a17191a
org.apache.jena	jena-fuseki-access	4.3.1		962d6488285f8d389ae93eb4529f6e804f8e2e67
org.apache.jena	jena-fuseki-access	4.3.2		e9eae43bfff26fa1055a0c216738c9e2c9472c35
org.apache.jena	jena-fuseki-access	4.4.0		7c96abea31bc6e0409471a974e1f1b12f208c439
org.apache.jena	jena-fuseki-access	4.5.0		164a1b15f8816cbecb6b51d912b0af4134d973f4
org.apache.jena	jena-fuseki-access	4.6.0		0772e70950fe549083558920d7db888bad1f445f
org.apache.jena	jena-fuseki-access	4.6.1		db3e0eefdda4c0b5395ec07093b0f9813df4ee42
org.apache.jena	jena-fuseki-access	4.7.0		3d5a9ccf27a84556f73811753272f9486588d84a
org.apache.jena	jena-fuseki-access	4.8.0		58a4cbb09eb4331c21d9c64fd4f1f6fc23f49ccf
org.apache.jena	jena-fuseki-access	4.9.0		6cc6feb99af5e7be7eb5791652f9bc7310ae7b53
org.apache.jena	jena-fuseki-access	5.0.0		22ef01c1d895470ca9855abc2b61b2f24b7686c8
org.apache.jena	jena-fuseki-access	5.0.0-rc1		be9be6fc1f24eabd442d9acbfdbe5cfe5cd0f300
org.apache.jena	jena-fuseki-access	5.1.0		330aa2964348eec993bd3358356aeb5e7b2ce5e4
org.apache.jena	jena-fuseki-access	5.2.0		9d33ada4a9f275ff287748a0f2de24713ea12e8c
org.apache.jena	jena-fuseki-access	5.3.0		688b0fe6be6b51b4735f73636799ff8fc1e48237
org.apache.jena	jena-fuseki-access	5.4.0		b05d16af7b9520836fb151ecf5c0c415f352289a
org.apache.photark	photoark-assets	M1-incubating		63711d0e31ec67cfd5540e767576a451f8c56945
org.apache.rocketmq	rocketmq-example	4.0.0-incubating		4778bc1f800397cab60c540b08cdedd833756ef5
org.apache.rocketmq	rocketmq-example	4.1.0-incubating		42f27c4d2071cd597ec384e1381bd3d28cea399a
org.apache.rocketmq	rocketmq-example	4.2.0		56139efb55ff1b2f3a505ab6ea1ff5515ff3f3f4
org.apache.rocketmq	rocketmq-example	4.3.0		fa27e4e0de12742e3fd7f426e4832daf4d6a34ea
org.apache.rocketmq	rocketmq-example	4.3.1		8c10d8834fb7d141d4e6fd7dcfe902eeaae550f2
org.apache.rocketmq	rocketmq-example	4.3.2		64ea5d0b3819c1c618c93457d5f2065954f1c61c
org.apache.rocketmq	rocketmq-example	4.4.0		b964b0f8fbd01aa171eeced3d19e30638c14a1c7
org.apache.rocketmq	rocketmq-example	4.5.0		6ee64beacdb3f483d3ea7159e54b863449b0e334
org.apache.rocketmq	rocketmq-example	4.5.1		dac75e2b3b3d15c829f9ca8d46a615e09f934bcc
org.apache.rocketmq	rocketmq-example	4.5.2		9ce8fe0010e86be8d198cff6762b3cef418459dd
org.apache.rocketmq	rocketmq-example	4.6.0		bd27d07b536cb799b8eba4956c969106c027a089
org.apache.rocketmq	rocketmq-example	4.6.1		86c575edcc356b8259c4d645d7db845630ea8a45
org.apache.rocketmq	rocketmq-example	4.7.0		f4e67e8c37b9384fdacf475785bbac6878a2ddb9
org.apache.rocketmq	rocketmq-example	4.7.1		9fc01aab4429d6ecc32129d4cfed542453b51fd3
org.apache.rocketmq	rocketmq-example	4.8.0		aea3c89462d9f525e4b184c45846ee0ecc534782
org.apache.rocketmq	rocketmq-example	4.9.0		a8777ae5a34994f9ca094e5dfefb91a246602230
org.apache.rocketmq	rocketmq-example	4.9.1		9d63aa46c240e69254c69a5a4ea8bb98560345ca
org.apache.rocketmq	rocketmq-example	4.9.2		c82015acd7421fd3ef218f217cc3048f2f318a02
org.apache.rocketmq	rocketmq-example	4.9.3		ecfa876f918c409a12b027f7acb76c8cafe50498
org.apache.rocketmq	rocketmq-example	4.9.4		79cc603a9d9c6b55ed328a6bf1c6026793da9d6a
org.apache.rocketmq	rocketmq-example	4.9.5		45ea234f0d8645ea3ad1ae864bb5c25197e5e557
org.apache.rocketmq	rocketmq-example	4.9.6		2bd2765cd1928df45194f443ed45d8dc96bda67b
org.apache.rocketmq	rocketmq-example	4.9.7		9a1232d9cfa2d1d4f5acf0a5063977633e8b7a62
org.apache.rocketmq	rocketmq-example	4.9.8		11c4d1d1d8e51e99928a04159235578371af4a0b
org.apache.rocketmq	rocketmq-example	5.0.0		5450ab522062d535423047bf28b79e22a7eaa5db
org.apache.rocketmq	rocketmq-example	5.0.0-ALPHA		f897eae7b56901bf1acd44fd8137a70e5fb56a31
org.apache.rocketmq	rocketmq-example	5.0.0-PREVIEW		714ea4930758d1905926a7f178aff6c3241143cc
org.apache.rocketmq	rocketmq-example	5.1.0		f6c388e8909b3b0f7e47f708293c3784f834d1b6
org.apache.rocketmq	rocketmq-example	5.1.1		fa94a8f1602a65e2b4df5180870ee89147f57fb9
org.apache.rocketmq	rocketmq-example	5.1.2		7cf1fc45623269d77fc65e7b813b9b0adc13d955
org.apache.rocketmq	rocketmq-example	5.1.3		8d3f8974cff34c0d9631c73f05273a6b4105bca2
org.apache.rocketmq	rocketmq-example	5.1.4		8d1ec0122449bcec0204385369262565f8f5a583
org.apache.rocketmq	rocketmq-example	5.2.0		8386bb5c70e0dba207d02b044ce124714a17453d
org.apache.rocketmq	rocketmq-example	5.3.0		02e49726589eb543389a5f2fb126a6bafc3da1b3
org.apache.rocketmq	rocketmq-example	5.3.1		3887fdb255e8f0e5b7c718e0dd558ebb2957fd3b
org.apache.rocketmq	rocketmq-example	5.3.2		a5a3635157d57e3affd44e995b9f7aade800c351
org.codehaus.sonar.plugins	sonar-plugin-sources	1.4		05275c353f501d0041cc8f86c95d9b25614d6458
org.codehaus.sonar.plugins	sonar-plugin-sources	1.4.1		41307e19cf54c72cc16a91b6698c24745ac304f0
org.codehaus.sonar.plugins	sonar-plugin-sources	1.4.2		e2b119a9477abba2e83dc1d22e62d04637d1aae3
org.codehaus.sonar.plugins	sonar-plugin-sources	1.4.3		f557686bfe0934b0a5d066621c09fddb419ddfd6
org.codehaus.sonar.plugins	sonar-plugin-sources	1.4RC1		e19f4eee12ea4438309921d65b3bb08bf77c14f6
org.codehaus.sonar.plugins	sonar-plugin-sources	1.4RC2		5ae22bac4701e81631d5f3cf9b2c5c74ec9c347f
org.craftsmenlabs.gareth.rest.example	gareth-rest-example	0.6.0		e1f91c32c1675a0460417bf3ce1a38d8bbf029e5
org.craftsmenlabs.gareth.rest.example	gareth-rest-example	0.7.0		30290c335e0c95c10a0354394796412fd0fd3c79
org.craftsmenlabs.gareth.rest.example	gareth-rest-example	0.8.0		bfd0848e69fc2e9bc61072d58464365f7136e362
org.craftsmenlabs.gareth.rest.example	gareth-rest-example	0.8.1		8ab35816fa51e178c225b17fdb08e508674782a4
org.craftsmenlabs.gareth.rest.example	gareth-rest-example	0.8.2		628afc54fbe7a00ad725b076ac7cfd8715ccf1e6
org.craftsmenlabs.gareth.rest.example	gareth-rest-example	0.8.3		e70c6b75e011c31aa8a425b6fb4c3302895a2b21
org.craftsmenlabs.gareth.rest.example	gareth-rest-example	0.8.4		9b3b86ee4c28f853b3ba1efabf5603e5d609ee2e
org.craftsmenlabs.gareth.rest.example	gareth-rest-example	0.8.5		b889cec9a48e9df49369ae062b2d6845e267bf56
org.craftsmenlabs.gareth.rest.example	gareth-rest-example	0.8.6		7b8ae9b59428b0db0169700a17a0049d38cc4918
org.craftsmenlabs.gareth.rest.example	gareth-rest-example	0.8.7		4ac4079b472ecbebc30b0a5808e242efbf065137
org.dromara	soul-client-core	2.3.0-RELEASE		77376bfc84f5a41049e0c5610a50555e70a3800c
