by.exonit.redmine.client	client-play-ws-standalone-2_2.12	6.0.0-M5		81d93357058405f4e1b408c46b54586fbfeff966
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.15		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.16		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.17		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.18		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.19		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.2		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.20		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.21		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.22		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.23		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.24		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.25		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.26		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.27		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.28		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.29		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.3		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.30		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.31		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.32		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.33		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.34		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.35		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.36		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.37		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.38		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.39		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.4		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.40		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.41		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.42		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.5		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.6		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.7		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.8		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	3.0.9		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.0		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.1		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.10		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.100		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.101		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.102		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.103		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.104		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.105		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.106		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.107		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.108		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.109		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.11		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.110		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.111		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.112		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.113		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.114		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.115		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.116		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.117		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.118		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.119		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.12		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.120		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.121		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.122		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.123		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.124		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.125		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.126		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.127		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.128		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.129		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.13		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.130		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.131		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.132		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.133		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.134		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.135		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.136		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.14		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.15		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.16		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.17		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.18		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.19		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.2		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.20		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.21		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.22		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.23		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.24		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.25		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.26		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.27		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.28		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.29		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.3		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.30		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.31		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.32		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.33		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.34		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.35		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.36		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.37		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.38		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.39		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.4		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.40		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.41		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.42		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.43		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.44		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.45		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.46		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.47		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.48		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.49		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.5		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.50		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.51		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.52		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.53		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.54		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.55		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.56		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.57		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.58		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.59		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.6		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.60		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.61		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.62		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.63		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.64		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.65		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.66		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.67		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.68		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.69		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.7		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.70		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.71		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.72		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.73		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.74		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.75		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.76		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.77		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.78		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.79		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.8		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.80		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.81		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.82		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.83		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.84		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.85		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.86		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.87		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.88		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.89		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.9		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.90		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.91		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.92		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.93		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.94		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.95		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.96		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.97		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.98		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.0.99		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.0		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.1		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.11		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.12		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.13		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.14		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.15		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.16		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.17		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.18		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.19		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.2		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.20		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.3		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.4		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.5		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.6		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.7		N/A
org.wso2.carbon.devicemgt-plugins	org.wso2.carbon.appmgt.mdm.osgiconnector.feature	4.1.8		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	2.0.16		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	2.0.16	metadata	7180ee138390308f25f227c287ee2976431062e2
tz.co.asoft	cinematic-scene-core-watchosarm64	2.0.17		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	2.0.17	metadata	188dcc060a715f6c30998d21addaf41415ec9cf9
tz.co.asoft	cinematic-scene-core-watchosarm64	2.0.18		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	2.0.18	metadata	03d5ad00d4b6596cb2a5ce65091d0941e58cc29d
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.1		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.1	metadata	98e4248080b891f1f94b86fd10b659814ec24db6
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.11		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.11	metadata	9059833570af5b6b6fa71c2a373ef7426dcb2be8
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.12		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.12	metadata	ba0c0bd7ad366419485428ea9a870e4e2bab045c
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.13		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.13	metadata	23eb761c3a7cdd41c3cd97a0297382a0107ad42e
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.14		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.14	metadata	d5293f821a984e3805c3dc69dc6458951c66acda
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.15		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.15	metadata	43a95073ff3d65c1190580eb9f87564945ffdb05
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.2		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.2	metadata	c4a6f328b9bdd50628883beebfd281d8d4260c1a
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.3		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.3	metadata	adf4e1f203f16b2cf97bd5cb74019cd89a41f38f
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.4		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.4	metadata	7b3852588825c36f7496ee9dd977825717226ab3
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.5		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.5	metadata	717076af89d1aa88bf8f05ba47214d9a4f2a2340
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.6		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.6	metadata	d9de7c017a05bd20a87cf4589b9faae82f26ae35
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.7		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.7	metadata	9b2daa3b5d83debf016ff79927ec1edb35c2642d
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.8		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.8	metadata	ee3dd60cfa71293a358cd4ed7cbebfa24de5412d
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.9		N/A
tz.co.asoft	cinematic-scene-core-watchosarm64	3.0.9	metadata	2763e6dc193a2a15d6c1eacf037a5ea6713760c2
tz.co.asoft	cinematic-scene-core-watchosarm64	3.1.1	metadata	eb3fff02bdd0b8940575f413e86630d2232ba3ba
tz.co.asoft	cinematic-scene-core-watchosarm64	3.1.11	metadata	0223ddeb933b2d05cad6cc62d26d68c86f0461ef
tz.co.asoft	cinematic-scene-core-watchosarm64	3.1.12	metadata	f10a34c84d45c05ae1933d450f7cd7328cb9702c
xyz.cofe	gui-swing-j2d	1.0		036f978fbc5c7e805030051d42c77ba47be99e1f
xyz.cofe	gui-swing-j2d	1.1		2033022f0be9158a177473b092cc7dd41809ad3b
xyz.cofe	gui-swing-j2d	1.6		1ad788269db2e6945215b407fe9a3cfa333543be
za.co.absa.cobrix	cobol-parser_2.13	2.6.0		d9c0458d41d3c560ac2a37296a77e48b86764ba6
za.co.absa.cobrix	cobol-parser_2.13	2.6.1		5d00d2816c9ce8c982893c262c6d909f00867aa5
za.co.absa.cobrix	cobol-parser_2.13	2.6.10		89a6e8ce375b78ce4149bd271accf25b2b283f9b
za.co.absa.cobrix	cobol-parser_2.13	2.6.11		84ab575fcd349f540f6a9275359dc3fd6bf4b162
za.co.absa.cobrix	cobol-parser_2.13	2.6.2		18edc18b20c91e1dbddad7179d5ac93be2482fb4
za.co.absa.cobrix	cobol-parser_2.13	2.6.3		a167f94a1ed894815023506946c9a7830ce5b082
za.co.absa.cobrix	cobol-parser_2.13	2.6.4		12b3579d9f3f3182fa103eb1cd9f5141f99929ee
za.co.absa.cobrix	cobol-parser_2.13	2.6.5		4d59552ed2736996ce5dea97a22de95facde4522
