avalon-phoenix	avalon-phoenix-metagenerate	4.0		ce54999729dfd8e5d079fc19d4f3257f9830b7e9
org.optaplanner	optaplanner-test	8.10.0.Final		1855bc58b1fbb89f1c098c55a32e42027eb60724
org.optaplanner	optaplanner-test	8.11.0.Final		6802f667cc87f731ef3d82bac4c6f3fc11e20323
org.optaplanner	optaplanner-test	8.11.1.Final		a32b75be6c57d0812259d65ecce2dc545cfbaab2
org.optaplanner	optaplanner-test	8.12.0.Final		c4f013ab3b777f2a2af99d1d19586fe9540f0dec
org.optaplanner	optaplanner-test	8.13.0.Final		bf70809ef687a5665d1d3977b7e2864b3544151a
org.optaplanner	optaplanner-test	8.14.0.Final		7e8ee845f49be4f3b550bfb3ab6426c37633533b
org.optaplanner	optaplanner-test	8.14.1.Final		13ace2e4ca59e5140c4bd46a39e125f58d6681c9
org.optaplanner	optaplanner-test	8.15.0.Final		93f77629582210af11881495a240970e703eb1a2
org.optaplanner	optaplanner-test	8.16.0.Final		a6e3888ef98125eb8d1b45a871ce0b738bc16eb3
org.optaplanner	optaplanner-test	8.16.1.Final		0e0bad62db5137fd1bc52ccf62c38c6271844832
org.optaplanner	optaplanner-test	8.17.0.Final		f20428477d94f8052aca5ea3434f16c79343b1e1
org.optaplanner	optaplanner-test	8.18.0.Final		435456a3d3701beb470c1ace8fd12fa9841fa01e
org.optaplanner	optaplanner-test	8.19.0.Final		90e2cf2bfc75d8548718e891c43b7f5068fc028f
org.optaplanner	optaplanner-test	8.2.0.Final		8953b0b72b63fd3805b0dd2ee919c5603a4376fe
org.optaplanner	optaplanner-test	8.20.0.Final		c9d10059964b476af62e4879b576312f9feff228
org.optaplanner	optaplanner-test	8.21.0.Final		9b3034a2a8a7597445fd8a8a7f356e4df5941b63
org.optaplanner	optaplanner-test	8.22.0.Final		cf5fad19bc5363fabccb80ccd0f8a7a9107b427a
org.optaplanner	optaplanner-test	8.22.1.Final		59ba0d856479e854a781c945860f6317c058fc57
org.optaplanner	optaplanner-test	8.23.0.Final		8b4d7bcadff5eef114ef765d945ab0c5fd2b25e7
org.optaplanner	optaplanner-test	8.24.0.Final		c5aa72a5e3c0dd93d42dece324da5effbcdd99ea
org.optaplanner	optaplanner-test	8.24.1.Final		3402c5b60668924d146dfae73efab4c3ecbdf10f
org.optaplanner	optaplanner-test	8.25.0.Final		25beaa6a1e7042fdedc0bebebe7552856567f40b
org.optaplanner	optaplanner-test	8.26.0.Final		a99933d642700c0e58d6052bd67e354bf46e52a3
org.optaplanner	optaplanner-test	8.27.0.Final		a4489736a1a85e3b543b3a1e320fd021ddb64850
org.optaplanner	optaplanner-test	8.28.0.Final		97e9547a059bf889b4c92ddd46f4fdf28c4769f9
org.optaplanner	optaplanner-test	8.29.0.Final		919de76c179eb38c630a62a532b0d0aa6aced4a3
org.optaplanner	optaplanner-test	8.3.0.Final		fe30b906645229dd345dda66df2cfc75ce32af9e
org.optaplanner	optaplanner-test	8.30.0.Final		e810a43db491500f24974413ec3f8e9a0dd23edb
org.optaplanner	optaplanner-test	8.31.0.Final		65c301b1c73250c4408f8f3addc5250ba215002b
org.optaplanner	optaplanner-test	8.31.1.Final		b36375e2d0c32dd6a6f6562fc0d8325bd7d0a6fc
org.optaplanner	optaplanner-test	8.32.0.Final		a56c35d325c1c0c9d67a379fd0c3ab251f3afe84
org.optaplanner	optaplanner-test	8.33.0.Final		1af3e66eaf5fec79b2b38d295299bb6dfe177f94
org.optaplanner	optaplanner-test	8.34.0.Final		ca02a9460da85075e36815287f361025028e598f
org.optaplanner	optaplanner-test	8.35.0.Final		b7229631756711c60bbd15f2dcf747fc638e5b5f
org.optaplanner	optaplanner-test	8.36.0.Final		a88191e412732385eb00e7c33e9636c0de9dc241
org.optaplanner	optaplanner-test	8.37.0.Final		70cad5d4314ce2f0ba4d87ed51c84a04a72ac3df
org.optaplanner	optaplanner-test	8.38.0.Final		f8500c08205537d3f46707c5023957f706d669cc
org.optaplanner	optaplanner-test	8.4.0.Final		72ec4404208a914443d60fa377bfa1f57bbd4807
org.optaplanner	optaplanner-test	8.4.1.Final		50368d407758108f785cf05f6237f14d7f74df8c
org.optaplanner	optaplanner-test	8.40.0.Final		61cf78b24edf14ae2b15f3223eba8d57ee44e392
org.optaplanner	optaplanner-test	8.41.0.Final		ff086c941b0e28dcdaaa53ba284495b87d00f216
org.optaplanner	optaplanner-test	8.42.0.Final		e4b881a6c367703b4e64afb5fa21199c042cf6b5
org.optaplanner	optaplanner-test	8.43.0.Final		a4795dfda916831b4399d8b2228e4054f6680382
org.optaplanner	optaplanner-test	8.44.0.Final		ece7e87858f695d0b41a805b3c864b3395551d25
org.optaplanner	optaplanner-test	8.5.0.Final		480828adca2ca33792e1c7f849f915a3e7f6a535
org.optaplanner	optaplanner-test	8.6.0.Final		ddcda4585ec7ef1ebd3256b2c4309d38a37eac4f
org.optaplanner	optaplanner-test	8.7.0.Final		928fcfaea21d7a4f43d5cee7f124e74384091820
org.optaplanner	optaplanner-test	8.8.0.Final		4282f6ac9bf5d6ff4eb24372931f6002b0afbafa
org.optaplanner	optaplanner-test	8.9.0.Final		537660e920449b257c01397a53a295ca8f4e4b73
org.optaplanner	optaplanner-test	8.9.1.Final		31e13d535b874722321870737c39fed055bede02
org.optaplanner	optaplanner-test	9.34.0.Beta1		3c7b45be6e3582f7ed915fb1ca1cf9f953268da4
org.optaplanner	optaplanner-test	9.35.0.Beta2		71da4a621910f039269bb68cb133e2df07c5f400
org.optaplanner	optaplanner-test	9.36.0.Beta3		96698b347c0ec5d7f258cbbeaebe7e4901d50b26
org.optaplanner	optaplanner-test	9.37.0.Final		ce9f15e293327b384717c2bb602d90890e2f4dc8
org.optaplanner	optaplanner-test	9.38.0.Final		0f2fd56b2fa5c00d5a45d177e5c363a6b4511b31
org.optaplanner	optaplanner-test	9.40.0.Final		c51fe3dccb60af3520e654cf9211bd8e1a315356
org.optaplanner	optaplanner-test	9.41.0.Final		92f512f3ee7be09cdc29880933e32905ba61f35e
org.optaplanner	optaplanner-test	9.42.0.Final		b0391c48fcf1dca1c527fc2b62da7df318963cc1
org.optaplanner	optaplanner-test	9.43.0.Final		8d837bf65d345d24a74e1728e2914ec0339ce3eb
org.optaplanner	optaplanner-test	9.44.0.Final		fbe461e1c9adc3a94f210430dcf8147050a3c27e
org.scalameta	mtags_3.1.3-RC4	0.11.5		8bdef65dc06ad35b6715cf4a7dbe4d928e3f712e
org.scalameta	mtags_3.1.3-RC4	0.11.6		c7069573a85e5241c2f644385d4a0008ae4e4b5c
org.scalatest	scalatest-mustmatchers_2.12	3.1.0-M1		fc9a7cfbfef436d99e9c50b8c23f62852ea0a719
org.scalatest	scalatest-mustmatchers_2.12	3.1.0-M2		ab11121f217f4157162368fb04d04791942ca549
org.scalatest	scalatest-mustmatchers_2.12	3.2.0		a31a95ef516fbb3ad1e13f0da2e88806867dafa0
org.scalatest	scalatest-mustmatchers_2.12	3.2.0-M1		9455c77a2cb1a859dd1e9822c226af6bf31544f1
org.scalatest	scalatest-mustmatchers_2.12	3.2.0-M2		b25f7456fe7dbd8e94c77389bcb754884f6a713d
org.scalatest	scalatest-mustmatchers_2.12	3.2.0-M3		c58b9faf8c20d971ae3e5a1ae789f9c5fd64cf39
org.scalatest	scalatest-mustmatchers_2.12	3.2.0-M4		46e31f2a2aa84a8659cd423710d82d926db8f3f6
org.scalatest	scalatest-mustmatchers_2.12	3.2.1		d68c6547c3a35a9dcc57f6856a5c530301dbc0cd
org.scalatest	scalatest-mustmatchers_2.12	3.2.10		a69a914bb96266c8a3135a943c8f81bed196fe8e
org.scalatest	scalatest-mustmatchers_2.12	3.2.11		c931a2b0d850014b6f843d9e3d6aaf2e4fa04a5f
org.scalatest	scalatest-mustmatchers_2.12	3.2.12		acc3cdb888db310624bd6ad978fdfa50c61550c2
org.scalatest	scalatest-mustmatchers_2.12	3.2.12-RC1		e4fd31d1407e8afd5fbade17d44e4c6ee11f91c2
org.scalatest	scalatest-mustmatchers_2.12	3.2.12-RC2		de86029e5b553b880e404ebf4ca6400527768cdc
org.scalatest	scalatest-mustmatchers_2.12	3.2.13		526595615ae5c2dd62c6134781bb0f075028c9a5
org.scalatest	scalatest-mustmatchers_2.12	3.2.14		c765ad3dff9655af531248e1068661684295d9bd
org.scalatest	scalatest-mustmatchers_2.12	3.2.15		f2a811f8cc3afb57449f0e62727ea910419ff8ae
org.scalatest	scalatest-mustmatchers_2.12	3.2.16		b87e66bafadfe9520feb1cd78d07f68396928b1b
org.scalatest	scalatest-mustmatchers_2.12	3.2.17		456a066b2e11581865d4581cb75e70d2dae3c6d9
org.scalatest	scalatest-mustmatchers_2.12	3.2.18		63a0852ece0335846850e7066a2a0d5bd4eea745
org.scalatest	scalatest-mustmatchers_2.12	3.2.19		6e6e5e6518b3a18d1a66e6cea79aa98246df390e
org.scalatest	scalatest-mustmatchers_2.12	3.2.2		595418ff79f0622602eef4da8410ef84934ab9e7
org.scalatest	scalatest-mustmatchers_2.12	3.2.2-M1		6347ef99419309258e6fbc60626574eee82c7a31
org.scalatest	scalatest-mustmatchers_2.12	3.2.2-M2		77f59b7fd5767d77764ec7d10159506b560e177d
org.scalatest	scalatest-mustmatchers_2.12	3.2.3		50dfd9407565699d7467e469e79b9b0cf37927bf
org.scalatest	scalatest-mustmatchers_2.12	3.2.4		00aae7e4ddcff7c8adf9166f00797f1cb7c54d94
org.scalatest	scalatest-mustmatchers_2.12	3.2.4-M1		5aa2622cf1bc5a6ef9187aa567b4258ed131e056
org.scalatest	scalatest-mustmatchers_2.12	3.2.5		1de2e12364db62e568ce315f723e095056225a8b
org.scalatest	scalatest-mustmatchers_2.12	3.2.6		b0ecf0c9ed1dd42e0bc8202a2e816afaa7e23939
org.scalatest	scalatest-mustmatchers_2.12	3.2.7		54ff3011a0b411b2bdbbdf6ea401031bfbb62ca8
org.scalatest	scalatest-mustmatchers_2.12	3.2.8		8c10681a0995433a97acd8daf8d06a3f197c4443
org.scalatest	scalatest-mustmatchers_2.12	3.2.9		055128c68b80df898d326a1c7a038c3cace07854
org.scalatest	scalatest-mustmatchers_2.12	3.3.0-SNAP2		80a4087f59f237ebfec212ada5edd799e83c3112
org.scalatest	scalatest-mustmatchers_2.12	3.3.0-SNAP3		c1262e00b51a4e04721d782e29f8ecfd02faea4d
org.scalatest	scalatest-mustmatchers_2.12	3.3.0-SNAP4		4271805dc300a66d53d6ffebc7d3c974b42f9708
org.scalatest	scalatest-mustmatchers_2.12	3.3.0-alpha.1		794c44fc3f92c00fe4ea3ed5c6d95383bb7f3004
org.sistcoop	openfact-pe-integration	1.0.0.Final		36c40de401e5ba9d705ed00bd0cc2f73c527f3f5
org.sistcoop	openfact-pe-integration	1.0.RC2		f5d2daedbd7f2d7380965412f73bbd2b0d018907
org.sistcoop	openfact-pe-integration	1.0.RC3		db9f5d4251c4975110cffc1025336d83a19268e3
org.sistcoop	openfact-pe-integration	1.0.RC5		45ec956f74ef4d360dbe899ed40a70c99573aa99
org.sistcoop	openfact-pe-integration	1.0.RC6		401a37dca4eb36461e76ba0736f49733adb16901
org.sistcoop	openfact-pe-integration	1.0.RC7		4482b39bbd1c27479acba32415f47a2812f38f0c
org.sistcoop	openfact-pe-integration	1.0.RC8		816209442792035da183a67345436f6e8c041deb
org.smart4j	smart-plugin-druid	1.0		08bf07a39ddd0f4f2ad32dc205199dc21918cd02
org.smartboot.flow	smart-flow-integration-nacos	1.1.3		ec0ced7671b2e8dc338effb630fe30c0e86b72f4
org.smartboot.flow	smart-flow-integration-nacos	1.1.4		5686ecd4ab83976116599e653d5b8998b302ce1d
org.sonatype.flexmojos	flexmojos-maven-plugin	3.0.0		f979551500229c534c5d46ef64d89bc363257d32
org.sonatype.flexmojos	flexmojos-maven-plugin	3.1.0		d7f0fbc3bf041420b5106c265f8f9ebec89d861c
org.sonatype.flexmojos	flexmojos-maven-plugin	3.2.0		ca1dff389cdd351cf8d429c6a08a449c9b4d8695
org.sonatype.flexmojos	flexmojos-maven-plugin	3.3.0		4fafdca6a1d373e8e3ee3d317dad9d7dbd1fa301
org.sonatype.flexmojos	flexmojos-maven-plugin	3.4.0		4ad9801f395ae1df83cffa73ee104e1ff43e767e
org.sonatype.flexmojos	flexmojos-maven-plugin	3.4.1		f0958a01cf354f0893387017a19b439e25de98f1
org.sonatype.flexmojos	flexmojos-maven-plugin	3.4.2		81933108a5162d052554d8831c5988c201b82d89
org.sonatype.flexmojos	flexmojos-maven-plugin	3.5.0		17437ad399a4e2b4e0c0d80e89d645e367f04636
org.sonatype.flexmojos	flexmojos-maven-plugin	3.6		46ffc969e0cc5fd3ef21a88b45df2d6b9e52b52e
org.sonatype.flexmojos	flexmojos-maven-plugin	3.6.1		2d49059c22cfbab0287409954d44420620b04fb2
org.sonatype.flexmojos	flexmojos-maven-plugin	3.7		8644d5c885988ffb7391406d1f9b4aa9ce654eaa
org.sonatype.flexmojos	flexmojos-maven-plugin	3.7.1		15edf4756fd9d1316a501bf41521cef9871b72d6
org.sonatype.flexmojos	flexmojos-maven-plugin	3.8		0594e2063cf3c77325b3c8c48f3cf11689ad51b9
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-RC1		9b41c3cab2f7d52c279aafb9b2c9534a0b7a29ee
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-RC2		70c7382db211dd61d7ab1db6545c68b0006c41a9
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-alpha-1		389cff6d6342db0976c24c5c3d8870a47cc2fede
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-alpha-2		810738e3e6ffc0ece90157b4f6307f21c7601a74
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-alpha-3		64a5fb82f12cab893254120a2eac61cabe456766
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-alpha-4		6921fc2c23397c679ff11984f2c49932a2abbcd1
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-alpha-5		7594ce2f99d7fca63bafeb58ec7acef62c131013
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-beta-1		848aed0dcea44fd5f5222b22dae3b51e7f214b11
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-beta-2		e5af17db9f21becb0895937e6e66cf533ec82f70
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-beta-3		77548710ce193cc0252f1e08ef37130516be85f7
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-beta-4		d134a3949ed6de0df2672745fef9dffc9e6b3885
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-beta-5		e94cdd16d0295cdca18c4a0587e18cea37d5217b
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-beta-6		3ee60f8827fefaa4df1cdade90144189a7b6cab8
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-beta-7		60f4a6a1ae8a9a748423c3e7516ac69a02adfd24
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-pre-alpha-1		abd72c573f3b8d3432b03fde811fba1d3184cf10
org.sonatype.flexmojos	flexmojos-maven-plugin	4.0-pre-alpha-1	site	4ce212df12926c340849e483a3858f658d365cf0
org.sonatype.flexmojos	flexmojos-maven-plugin	4.1-beta		57525998f3c59dfd8581ff1a79b46f6da5f628f2
org.sonatype.flexmojos	flexmojos-maven-plugin	4.2-beta		86590241fad209a4b3e012946332c7c731f43b99
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	1.0.0.RELEASE		9180dd8c78bc6012382515a298ff74972a566f95
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	1.0.2.RELEASE		5365647c3b12ea48289659735cf280e6c89054ee
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	1.0.3.RELEASE		8cadb838148a0a037b0d5a22db7351579f2f4399
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	1.0.4.RELEASE		77b1c2d6a12a622e4ff43363dbe82c4d6f7b4f3e
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	1.0.5.RELEASE		5a3e86f07312b4caa799417529adf1da3e84cae0
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	1.0.6.RELEASE		2aaf0eea775fa23b68eca7e0e14e5e8a2c685b5c
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.0.0		53b404fd5e089f6f3b28d89bd70d0dca5c4ec1d0
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.0.1		7e2c85c00860915110a1b93d86c8da5af2fc8cb5
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.0.2		6752f97d16d3deb22d0fbc68c7b094e0ce8358ed
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.0.3		06aa4cb0c911791fc77966f893979b5b1414450c
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.1.0		a649196365429188419cd952e73195f8e991a92d
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.1.1		c29e917de9e8dbb9a3882eb3f3a61515ddc0de26
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.1.2		ef042b7c59f6c151aa9430c93aad1909e8d7da35
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.1.3		087b2da44320dacedbf595f5d24d1b4a5e9383eb
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.1.4		a839f42ff1c2f114fcd7265f4c7552b5fbf550fe
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.1.5		0ba2ef013dcc4ba71eb2690c3a3dcfc11de58465
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.1.6		2e8b07f48e84d6a6a9c444b1ba6fcc2de00155e3
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.1.7		88fc8d05775c1d3b03dcdd15cb5f77d6152badc9
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	2.1.8		ec27214134a87553e3a747e7fca8594d2dbfbc71
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.0.0		2b9955f3b671b326dc9b91648b680c9f6c4cc160
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.0.1		621f7d0d8007bb8516bed212c48378c317e25693
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.0.2		1969503094df2174998c5dbb574364b359414595
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.0.3		ebfc67e7116893f7acd4637a6201c87382a52de7
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.0.4		4cef70928200c1974eb0d1ffffe9490688dcb508
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.1.0		7004e67c9c125d5f8d173ceed797434ea9d611d0
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.1.1		a95070d75c9ea27fa88598c410838706eeea2389
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.1.2		049d2164b145e0a4818f2309a352ccc39b8727a7
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.1.3		7a6ad00e8eae7c1c90ed83c287d54a1cfea4b16a
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.1.4		724ea9025468a2b6c52bdf43dbb27631bd5b655c
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.2.0		d6e3a10351522728a06bdd429775e4636b23a646
org.springframework.cloud	spring-cloud-circuitbreaker-resilience4j	3.2.1		5e2b75171c738848b13ff7ab01410314f9604040
org.teiid.connectors	translator-phoenix	10.0.0.Alpha2		615ddaae6701ced4663e90c1c9d1d084bba3799b
org.teiid.connectors	translator-phoenix	10.0.0.Beta1		4ce3eed5dcd2bf969d13876014fab01f265b5581
org.teiid.connectors	translator-phoenix	10.0.0.Beta2		c974cac29265e1450f1219e75c36986258669db3
org.teiid.connectors	translator-phoenix	10.0.0.CR1		cfc64f8ef309918f9ade218203a80c382a762db8
org.teiid.connectors	translator-phoenix	10.0.0.CR2		8d423e6dbad4d97b337426960304bdcf4bc522a7
org.teiid.connectors	translator-phoenix	10.0.0.Final		913c92357b80f9f991efde71d91932f5c82be7fa
org.teiid.connectors	translator-phoenix	10.0.1		7e0dbad2a6a365a56ca1bea411768cdac3fb8c96
org.teiid.connectors	translator-phoenix	10.0.2		f0395818520e9445fd1783d237c54bbb34fe4a49
org.teiid.connectors	translator-phoenix	10.0.3		55dc5c99b2c2c3a053cb32c7c0a372de1ce18de4
org.teiid.connectors	translator-phoenix	10.0.4		7c9574d71fb77d5e3938b4da7695fb62a64d8da0
org.teiid.connectors	translator-phoenix	10.0.5		74f619f73aabdd663292c0eee9215044e66a7d7b
org.teiid.connectors	translator-phoenix	10.1.0		b2cf6b3bc5fc33a11778f64249ca42d33ed97ee1
org.teiid.connectors	translator-phoenix	10.1.1		2b673f0b18822b5f9bb8c2e1b67b97e976cec179
org.teiid.connectors	translator-phoenix	10.1.2		ce152069965319ed8ff86a673e86bf14e0435f30
org.teiid.connectors	translator-phoenix	10.1.3		6f5434c241dc16155674cb9edb8847942f5d7c2e
org.teiid.connectors	translator-phoenix	10.1.4		da4f5ef2488e66d379c8029233e0612852af1c44
org.teiid.connectors	translator-phoenix	10.2.0		6ba7052eb3855621162b36330aed25a16ccd5487
org.teiid.connectors	translator-phoenix	10.2.1		9411cad63a802ce1daf98fd00cad4f3506bfe1c9
org.teiid.connectors	translator-phoenix	10.2.2		b40f25840f65411a8d0e2dcc6ea0073fda204c24
org.teiid.connectors	translator-phoenix	10.2.3		87ff4e14a458891a784f2fc7c6e41d2bfafbf37b
org.teiid.connectors	translator-phoenix	10.3.0		2948100a6483e1eed65b4ff65f757df993f696f0
org.teiid.connectors	translator-phoenix	10.3.1		181abdaba4c0da7abbbf6b8c580f056e6278c446
org.teiid.connectors	translator-phoenix	10.3.2		a97c263e8b9ff123346ff199f1cf4fd4bcb6a270
org.teiid.connectors	translator-phoenix	10.3.3		7d634af6218f9a95d5bec35fddb6baa7e4ef97c3
org.teiid.connectors	translator-phoenix	10.3.4		8da15642a8c6e063f72b5d98d40e2ad56ef33e30
org.teiid.connectors	translator-phoenix	10.3.5		13575ea249fc87cd232ece71128eebb9b99eef4d
org.teiid.connectors	translator-phoenix	11.0.0		f017ac51db24d46e86e85cea198b342fb447bed7
org.teiid.connectors	translator-phoenix	11.0.1		d7c314bb8f629329f3507dcc54ed3520a29cc616
org.teiid.connectors	translator-phoenix	11.0.2		8e90eac7c1b0e66a95cfd8fde2835e43b5be7e53
org.teiid.connectors	translator-phoenix	11.0.3		7022a49097414a30a52ec909e3ab0da13e435d1a
org.teiid.connectors	translator-phoenix	11.1.0		9dd667af3ac3511899abce5dd6edf4f17277090c
org.teiid.connectors	translator-phoenix	11.1.1		b5eef677b43b6e3f079d32b63ec2365717fb65dd
org.teiid.connectors	translator-phoenix	11.1.2		3307ec320e0d79162e46a341f852ba694679104e
org.teiid.connectors	translator-phoenix	11.2.0		2f5b23aba929425f475afd986839fd36a4abc5b1
org.teiid.connectors	translator-phoenix	11.2.1		1a59a12774d3eeadf179d8b8294dea10e29cc8c3
org.teiid.connectors	translator-phoenix	11.2.2		0784a66305d185e10a7fe3225f448864b257906c
org.teiid.connectors	translator-phoenix	11.2.3		155eab6fc203421edc7c8ea34ff70c33872c638b
org.teiid.connectors	translator-phoenix	12.0.0		f1708e636055aea0db00be72047b6ce044be06b9
org.teiid.connectors	translator-phoenix	12.0.1		96834085a9182c13700a07a05b3f7a06d83cf66a
org.teiid.connectors	translator-phoenix	12.0.2		21ff6e6b4702ab659200f9e7c6680d23677a7643
org.teiid.connectors	translator-phoenix	12.1.0		bd143386ebc07d1053cc7563ffbc94edbcff1c74
org.teiid.connectors	translator-phoenix	12.1.1		2f76f110c7c2e1bdaae4e928e631b8c74a31f4d2
org.teiid.connectors	translator-phoenix	12.1.2		954fa9f3393ead2b5c863e384dce64790d0e5025
org.teiid.connectors	translator-phoenix	12.2.0		49c790586e8f8aab4b2ac2775943f06cdfaff7f6
org.teiid.connectors	translator-phoenix	12.2.1		d59a120da5530b5c5cbd5b7f88e39a21f0028f25
org.teiid.connectors	translator-phoenix	12.2.2		cf282645923e3de087e8a5d59c80c2e4526a0432
org.teiid.connectors	translator-phoenix	12.3.0		aa2ae8e6d7fde4567e143a6d5c941ac2302cbe59
org.teiid.connectors	translator-phoenix	12.3.1		6ab784282b3e2ccdb49d13ecccaeab7892f0154a
org.teiid.connectors	translator-phoenix	12.3.2		91044abfba7c3369b582f8eb71d8ba47bee614b2
org.teiid.connectors	translator-phoenix	13.0.1		19165c564c2d0570bbd9133c35d6ec102ebd51f9
org.teiid.connectors	translator-phoenix	13.0.2		80d5ae9b26b33757867570a15898d47c86846d2c
org.teiid.connectors	translator-phoenix	13.0.3		2daf11a1c7108e400740c7ecce6eece6e99f91b7
org.teiid.connectors	translator-phoenix	13.1.0		2640c2979fcec334e0d92a829c47ea5341eb2ae2
org.teiid.connectors	translator-phoenix	13.1.1		47b4f0015118e5e5a6b3086bebc70a030b1ccfc5
org.teiid.connectors	translator-phoenix	13.1.2		21f625c1bd8124f3bfb294fb9d8666e178915831
org.teiid.connectors	translator-phoenix	14.0.0		b80f0089ae83b1c14b29cc593100a07fadbf9b9a
org.teiid.connectors	translator-phoenix	14.0.1		ace908d62df5959ee88057413533aaf41ff2e0c5
org.teiid.connectors	translator-phoenix	14.0.2		77e9fe1c67c477124d38a3d625c0e39d884e37ae
org.teiid.connectors	translator-phoenix	15.0.0		b485315bb18615b389b256606a3348286774b478
org.teiid.connectors	translator-phoenix	15.0.1		87aa8db2e7cd572684f50d11467a4bb42a7748ab
org.teiid.connectors	translator-phoenix	15.0.2		46a2cfb1759058de23958a063b4d3e04eb5c06cf
org.teiid.connectors	translator-phoenix	16.0.0		8f2dd8772bc040e27678f74299e2dc4d6a526fc5
org.tpolecat	doobie-contrib-hikari_2.12	0.3.0a		ad7505028640ebfcf1d78be33f5b597dcd074812
org.webjars.npm	get-closest	0.0.4		6c7228b8874fa9ac1f50395cec15b90885ac03c9
org.webjars.npm	github-com-apache-echarts-	5.3.0		beff4113c1ff9851e7bd279cb12f3a3fb247ee0a
org.webjars.npm	jscad__svg-serializer	2.2.6		8a8a62f384e49f7005077069f7079877888569a8
org.webjars.npm	jscad__svg-serializer	2.2.7		656b9d9be5064297cc4cc3ca9a5306d95f038473
org.webjars.npm	jscad__svg-serializer	2.2.8		eede9b6a79b824cc4da836ffdb891988642b5a5f
org.webjars.npm	jscad__svg-serializer	2.3.0		2b10605a166ffbaa6afc2844c08fb70b14df5e67
