at.crea-doo.homer	decanter.feature	1.0.11		N/A
io.micronaut.micrometer	micronaut-micrometer-registry-datadog	5.9.5		014c121b9d86cd473ccb3f9d8061b4def0906c78
io.monix	monix-execution_sjs0.6_2.12.0-RC2	2.0.5		b24aa4cd09c392e56b8b6eaef172826cabfa9196
io.siddhi.extension.io.email	siddhi-io-email-parent	2.0.2		N/A
io.siddhi.extension.io.email	siddhi-io-email-parent	2.0.3		N/A
io.siddhi.extension.io.email	siddhi-io-email-parent	2.0.4		N/A
io.siddhi.extension.io.email	siddhi-io-email-parent	2.0.5		N/A
io.siddhi.extension.io.email	siddhi-io-email-parent	2.0.6		N/A
io.siddhi.extension.io.email	siddhi-io-email-parent	2.0.7		N/A
io.siddhi.extension.io.email	siddhi-io-email-parent	2.0.8		N/A
io.smallrye.opentelemetry	smallrye-opentelemetry-propagation	2.5.0		f33ca6fd65bfc81a2084bb77e51e2f99a51d8ef4
io.smallrye.opentelemetry	smallrye-opentelemetry-propagation	2.5.1		6d87dd133ed4e91e336f5cedcea5eab9113453b6
io.smallrye.opentelemetry	smallrye-opentelemetry-propagation	2.6.0		11012e346f7e7460453e6e154fab8be5c5684928
io.smallrye.opentelemetry	smallrye-opentelemetry-propagation	2.7.0		5cc3bfa43bbbb7d35d4ecb936f48b61d04abcb0d
io.smallrye.opentelemetry	smallrye-opentelemetry-propagation	2.8.0		9aca0065605f326a922ae41c7e102ab2b7a909ab
io.smallrye.opentelemetry	smallrye-opentelemetry-propagation	2.8.1		dabcd9b11e1d71596e8f2e1b125d5b4de7a16d1a
io.smallrye.opentelemetry	smallrye-opentelemetry-propagation	2.9.0		7d2e393376f9f91ede70a5e200fb1e064579e6b8
io.smallrye.opentelemetry	smallrye-opentelemetry-propagation	2.9.1		d4b2f53bad90f42038ebf5357a04845efc42c13b
io.smallrye.opentelemetry	smallrye-opentelemetry-propagation	2.9.2		7f51d3624ba622186a197b28c5d4cbda962a1078
io.smallrye.reactive	smallrye-mutiny-vertx-core	0.0.11		474fa3744a6fb1a1e00a7a5afbc33458b1e6ff2f
io.smallrye.reactive	smallrye-mutiny-vertx-core	0.0.12		3e55b7176afb07df6769b88ac0680dc304059238
io.smallrye.reactive	smallrye-mutiny-vertx-core	0.0.13		60c7cc92fe2a906b48adf13d17f9deff93a3ac03
io.smallrye.reactive	smallrye-mutiny-vertx-core	0.0.14		ec09c9e9767d4a25a3e95d873473d020d918dc33
io.smallrye.reactive	smallrye-mutiny-vertx-core	0.0.15		6f3c36acc652c00abc23c8f8c8c2de3cf92e98f0
io.smallrye.reactive	smallrye-mutiny-vertx-core	0.0.16		269d0fecc1c03429cdb40ae3876cff15ee9a30c6
io.smallrye.reactive	smallrye-mutiny-vertx-core	0.1.0		7b4218c0847bc7fb6fe4cb5493a33c3ff992e486
io.smallrye.reactive	smallrye-mutiny-vertx-core	0.1.1		827c462e6f284c4453157666ebcfe43c941feea6
io.smallrye.reactive	smallrye-mutiny-vertx-core	1.1.0		ad317e3915c82286efb432d27a3d176f3e2ae94a
io.smallrye.reactive	smallrye-mutiny-vertx-core	1.2.0		8c622536eec042c89f0ef4cab63122d5647974c5
io.smallrye.reactive	smallrye-mutiny-vertx-core	1.2.1		9ec2da17ad8a9139946e7f1a9a13c76d0b02b024
io.smallrye.reactive	smallrye-mutiny-vertx-core	1.2.2		2ab340e11658ed44ef5394c03d5eaaaab2083534
io.smallrye.reactive	smallrye-mutiny-vertx-core	1.3.0		f4f9e2b1f18b21039be2e6e219b116961f8a3b26
io.smallrye.reactive	smallrye-mutiny-vertx-core	1.4.0		42e3b79191f4a79b41f2fc9d9520345be4fac615
io.smallrye.reactive	smallrye-mutiny-vertx-core	1.5.0		fbb64c6d0cc9c7d62ba603b74b8bc276cdf4f9a7
io.smallrye.reactive	smallrye-mutiny-vertx-core	1.6.0		9be5f6393e77d52fc27507b0154e9ec503de917f
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.0.0		d28ae1522a167192f8ee7589966867b1b8edce3e
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.0.0.RC1		1ee0141e16f77590b811feafaae4b6455b7634ee
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.0.0.RC2		eef6f29c9363bf7f2b71f97368a3fde93399e35b
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.0.0.RC3		154581d8bc9d05965e19cb5eb1117f9399676931
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.1.1		4fd9682c96a6a32a0a6b0a4139c0b34c85e1d695
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.10.0		a17b2e672851cb012134b715dedf79da687608dc
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.11.0		d9b98b59eac5299e65d0aec12857d3727027551e
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.12.0		cd197ecfca78868a3bac283d4c89ddf431aa9290
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.13.0		0045978ade4d8773d489d8f3397037d0fa04d111
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.14.0		6d7f3076dcedb8ef8ebd557a647fc8d511e66030
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.14.1		1e8d9e2a8d0152e3437cc79e20f5916d12d7a850
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.14.2		3549bba152424b1ca9496117f1ee4c9a1b4777e2
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.15.0		54a538793bcebdba06dce0e535c0b63223f72bc5
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.15.1		c70bc2dc6dcc0820ecce786620ff67b075511b6d
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.16.0		ae26de5168d40ee05505736aea499de8b8040fd5
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.16.1		74806b84eea96dd1b357d222410bcc71ecb0468a
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.16.2		1002df69f2a7aec8327d2335714f23ed1921d8f2
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.17.0		be06cae0fc37d88373669063586282c645f945e4
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.18.0		1673d46bc517dc37027a78ec1e6c2b9ae5e1aa69
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.18.1		1592eeabfaf7f4589c7c8a9a3bd2918887bdd0d5
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.19.0		0100e195521a6bc68940a57ec7d51f95a339ec5b
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.2.0		581c5ee45a251cd1a318a2eaa087f9b451096af9
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.20.0		e09ca8ebf246214f68b1accb06ea4161db5a2e30
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.21.0		ba34f4c50f18c7c8412973e945c203e849c37eca
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.22.0		eb8fbe5da1daafe4cfdf6dd289d0dbbc01b63a47
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.23.0		39c7a6e65ca16d618e3ac8c8a5cca1fc5d005057
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.24.0		dad1702940eac05f173af4ab0d870c1deb33faf3
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.24.1		3b42d26941aa7d8efb99a1e2d766caee2254a978
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.25.0		d66d564ad52ba7143a2004fee3f0617da8d20409
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.26.0		cad5bbaa8c850d794e18cc1e2390ad023cd232b6
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.27.0		3a37d7daa9b8f8dbc381fedc8146feb5744af3af
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.28.0		b1cc048092c5700f8a1cdf99f507245effef432c
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.29.0		3a047ef10c5b8adc72312e94f80cfccbd91e2cfc
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.3.0		e68e4d72f3aa1ac6336f7e340129b978b02183c5
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.30.1		77b39f9673b230ca1e8a2e6a186d1dad6a235fe6
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.4.0		6f1c6de4ffa1cc3d58da50726869251ffceef58a
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.5.0		2f026ae5a8f3e2afbfc197ce070d6eb2f40abb89
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.5.1		c7e9cb337ba578ac90a72e088c8f1d37cc2fdd0c
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.6.0		b5cb0a3fcf95e254d6eb0b307c59e787dc86bd90
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.7.0		af95dfa185af400bcb6ab662506ec4c653716eec
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.8.0		755b70f11c80f6339cd05d324b493dcd74e7677a
io.smallrye.reactive	smallrye-mutiny-vertx-core	2.9.0		860eb6d8264ea38cad24c95417e92a6ab5f2bdbe
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.0.0		e8c8dc94317041d9ee0471b35aeeb99f26daef71
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.0.0-milestone1		7bb460731598fa3f442ec52663a316704f86e5ec
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.1.0		66812fe0cff74f49a6239456ddec756fddd30d69
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.10.0		214e81bd782930a3f69fc18e59c04edd081d3932
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.11.0		1ca156db4cdf44d19de7ad2562a650637e6602e5
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.12.0		6e508a260a39a0ac591c857d324639afc35abbda
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.13.0		58e7a8ab08142e03711e633fdc5a2af0663b1ba5
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.13.1		700b3b290a967fa2270a37c704430367dad41d2e
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.13.2		1e3c1091bc13490ff5f324c492a83ffa3a729d63
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.14.0		8eb06ca7ad170e8c4482de4f531fffad2db40a25
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.15.0		d32a6743dcdcfe8a0a79da3b81a7c0f3997c4b7b
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.15.1		50ebbbe88cda31bd94498f1aea049df58392cd72
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.15.2-RC5		cba9d2a25a8ebde008855807c753d9a687af53cd
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.16.0		83706df0978b3d4b8edc127e4f888b51dd5db0a1
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.17.1		8a4cb400430a30f28827c03304d3310d08c1817b
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.18.0		bd1c409bdfb6228dca84480e5e6287fb13d53965
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.18.1		a360a0a1f987c539236c92b5b100e66611b0d5a6
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.2.0		18d92a71b393936936d32d7aaaa363319a4aeeea
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.3.0		1c4b32a488764b384e870f0189883275d77a7c72
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.4.1		395f960f4948984917427829a607e7129cb4daeb
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.4.2		1dac970d76658540f64f1b8a5ccda767257ec05c
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.5.0		2fdfceba372717c01a080a96cb0f483aeac42338
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.6.0		1a7038ece4be724ef3bae9d431fe3edfa42af7c3
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.7.2		d73e71bcbd0e6b67efc75b3b3aa6d87a593b293b
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.8.0		f3b279a0c8d1ef437179f94ac3fbed6e5477e74a
io.smallrye.reactive	smallrye-mutiny-vertx-core	3.9.0		8d83dfa71357d6a38ef9594a3f27dea0f6262b1b
kim.nzxy	robin-plugin	0.0.1		N/A
net.corda	corda-cipher-suite	5.0.0-DevPreview		89fbd73e364af6e3cafcdc8a925a87b38e2f1566
net.corda	corda-cipher-suite	5.0.0-DevPreview-1.0		bcf8d4e62eb71a396df995a5f1386b02188bfaff
net.corda	corda-cipher-suite	5.0.0-DevPreview-1.0.1		03d348ec134fc33930387d866148e339c4336c23
net.corda	corda-cipher-suite	5.0.0.0-Fox1.0		ea8fc81e6610f9c3b8626cc57bbc717479d974d7
net.corda	corda-cipher-suite	5.0.0.0-Fox1.1		edbf085c32bf01952a3affd636b0f79eaeca3390
net.corda	corda-cipher-suite	5.0.0.0-Gecko1.0		6d9b5eff2e1a078bd56dcb3955e6835108ee99ff
net.corda	corda-cipher-suite	5.0.0.190-DevPreview-2		a06570c9146b0aed64220cbf38de24a3166b2bd3
net.corda	corda-cipher-suite	5.0.0.435-Eagle		a55a5756c846befe44e14c10e52c51b2044a8b6e
net.orivis	orivis-favorite-postgres	0.0.1		fe6b0881ac2b1ae68c246967fdb657b36fbc48f2
net.orivis	orivis-favorite-postgres	0.0.4		0d4352fcbfb3ec1731f79dc4c144279466ad9b73
nz.ac.auckland.common	common-scanner	1.14		8b88310ab2fa2431963c443ae6a898cae6d74ed5
nz.ac.auckland.common	common-scanner	1.15		f3c28abcfa801896af27542b124ca301f4819170
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	1.1.0		651bb6e66246eb447615583d3edd704177ee60a8
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	1.2.0		8dcb695fa9ab9c6762a4f82acc7fa0bc481eeb19
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	1.3.0		0eaf6bb4fa415e36f4fe66676e92dfd1f2d44209
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	1.4.0		d679977e13b0ad8cd92510c5d125ccc77eb3c928
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	1.5.0		15723b73948cc6858faa48b1f68a0e0133bf713e
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	1.6.0		e1fd0efad67b84df55fb07571114b3326342ef95
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	1.7.0		37c8d2aea035327690521a1cea094bdb3ab787c2
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	1.8.0		f02f9de64296e75c0db572b7449182443d824632
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	1.8.1		f3c19e0c6bd3e410e369eb9296afb1dd1523f167
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.0.0		2a789f980e222f2daa14d519de95283ef19ac3c5
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.0.0-M1		30615bef4329086c32fe9448a4d2f1b7e91c5118
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.0.0-M2		196f0c452029a59f283dec592e082ce7a214b169
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.1.0		748dde9cb0a5bb6e5d85ae5663265bd4db86b5df
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.10.0		a966f1febddc3c4a8e2e81d08802801fd53d698f
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.11.0		3fec74aa3f7284963ebf38ed4c79cbf4e04c83a4
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.12.0		640d343cac5512e683beef4b8806fb6a908377b6
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.13.0		a8ddafba29fe6cf6aca22809a8aac647d290bed2
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.13.1		9b239ddcbbeed959f57df9d0d1ec947b2ff9a6c7
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.13.2		794457303b84998fe353dddfd7c6a1322df723f1
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.13.3		06466a1ebd7c6de7ddf99720dd406e4f6993e0a6
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.14.0		c040fa0d909c31fbce67e246ef63d07405c562c9
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.15.0		7fa82e63853cf27aa66e0061131209afa2237b5f
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.16.0		0f10b8a8c124a7641a6731e8b4542326f3256a7f
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.2.0		c694b421fc0a381bfe28e56e7b3548de68998d3f
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.2.1		b2282a67bafc06352ca37ba6e18f8886bddc25f7
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.3.0		965d17cb76fec9e84d4933dbebbc9b80450ce984
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.4.0		288c5f53206f4567daae6f3e6648c09df67e0b0e
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.5.0		57eb07768add9757ea2cf9a721e9ae74ddc1c0e0
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.6.0		520fb16ee3d46549f18cb34efb4319cfe153f20f
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.7.0		61b21fcd116f63a3974437a5f81a1694263a62cb
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.7.1		af1afefb6e9c6504b053075f01f35f0730f1a05a
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.7.2		f607feee231964aabc0cbbc91de26f55134c9088
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.8.0		a00527a26ecd7e37a2662279b1069289c865f80c
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.8.0-M1		cdf48969e5197b2f8931a3338c4ca154b3a36eb4
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	2.9.0		36685097c877818ac2c3f33a54be2adbbf09a83e
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.0.0-M1		1852617d2aa03c7b193725f01e4757ac2ee22688
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.0.0-M2		f22c34e13077ab086a4827978f47a539aa7cbb9d
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.0.0-RC1		ce432dcba67a62204ef31eae68076ecf0bbe0771
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.0.0-RC2		6a724bbed8efaaf5cc79528a775a1272355a16cb
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.10.0		9790439e85f7cff38fa3078633b7074e20517a69
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.11.0		6ed1d3bcebe3fc094187a613acb48c9d5afdddf9
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.12.0		bcc4d9a9259e6c3ae90162516f1527ae8514afb9
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.13.0		2f18e8caf8668017f5d1d6b307f67d2b4fad749d
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.14.0		c485d6f91c5935d92bab5f7febed9d8c59f33d0f
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.15.0		14e49e828aa57b611be43da41e0e5866721f3a65
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.15.1		c31b20251c17844fb4866c9a71d533374b2f7794
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.15.2		f7cf5d27a276ed7b8cc88f532d408a58c9368b4f
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.15.3		e3cdbc1310683be865655d882152a23d505fbebd
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.16.0		a28dbc4dff090ebc0a3bef2bfab2f22867a7a039
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.17.0		c550e17e54f08f3a69fdb036ca1b51bd18a6e807
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.18.0		9f1e336574ee622a06eb073fc510e12250f69547
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.19.0		5d0ffc6043a2d4bef97bbe1a4b4035e5d6e72525
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.2.0		257ea338f1a7da26873c0ace285674e7b84d3426
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.2.1		7cee78eaaecb4bc7e6b14f8300e609c3a8d94a59
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.2.2		65e840ccb5ff499a1600f45e00e6b8782b99a86b
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.2.3		cce97ef2d74bd00f6e8db929937d515a4e3aef7d
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.20.0		dc9cfdeb303104f1dcc8f975a1417c02042a7972
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.20.1		5b671cd6ce9417947b10efccc393dc4ceec27d79
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.22.0		a48f0339b9977bce482cb752db26d0d7996be283
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.4.0		61bbfe7b8a9f4151791bc4de01ecb552663ca055
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.5.0		6f35a24a7eb51c7d21dce025413d2baef55e8d6e
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.6.0		26e4992b1a2dafa85529a6cf3195315b43d16f2a
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.7.0		bcb933485fdce289c2b1269f8a0216e6502b459b
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.8.0		faec07d7b16dedeb6fd18eb2617c31f44dfee605
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.8.1		47758061b3f97a2f2e1e6536b39332931b0268f7
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.8.2		5a385b5273891d981bf7d0d3bc1f4a793013c38d
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.8.3		979c0284ba86e0c1e1892b08b87b7601b4ef11ce
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.8.4		f78a4950029457958f0c111daf14cde0c5b490f3
org.apache.camel.quarkus	camel-quarkus-fastjson-deployment	3.9.0		b4831c27f3cc97f3177933b79415da41723d102e
org.apache.nifi	nifi-flow-registry-client-services	1.18.0		dc356ab01919cb8487878d6cbd9a2ea78bae8367
org.apache.nifi	nifi-flow-registry-client-services	1.19.0		2166561d1da5ebb54a7b60ccfbd0118ba41480d6
org.apache.nifi	nifi-flow-registry-client-services	1.19.1		8e37539816a2e1f4c5c319f46dff5d43cde3ee0d
org.apache.nifi	nifi-flow-registry-client-services	1.20.0		ecf244522dcba89e20ba6d7e3878374369ce1841
org.apache.nifi	nifi-flow-registry-client-services	1.21.0		bb283445fe77d65e4d4220446d4122396297e3c1
org.apache.nifi	nifi-flow-registry-client-services	1.22.0		c7476f902e231b6643d31ca04c1bd995cd701f9a
org.apache.nifi	nifi-flow-registry-client-services	1.23.0		6601136b08dd6c2ea15e42e20a23dd01e4a7886b
org.apache.nifi	nifi-flow-registry-client-services	1.23.1		d930255fd4a35a66aee8b430b0ca3f0603423c6b
org.apache.nifi	nifi-flow-registry-client-services	1.23.2		6868600d15a087f692328da7a3a31f04cdede3bb
org.apache.nifi	nifi-flow-registry-client-services	1.24.0		56f7de7d6568cc15d80771701048e858e069ce4f
org.apache.nifi	nifi-flow-registry-client-services	1.25.0		7005ee9bee0fa1d66b3ce84e04dfd25183618e4a
org.apache.nifi	nifi-flow-registry-client-services	1.26.0		aae7ba4260f7114044245ee0dabeaf438b3cb553
org.apache.nifi	nifi-flow-registry-client-services	1.27.0		2009bbb9f76a986e5424008b57f93b4c2d996e41
org.apache.nifi	nifi-flow-registry-client-services	1.28.0		c82b96876cbaea334cbd46691ae3bf1756e788c7
org.apache.nifi	nifi-flow-registry-client-services	1.28.1		a7e4d24cb5613e27ca1f5f88e609aafc1a7e25e2
org.apache.nifi	nifi-flow-registry-client-services	2.0.0		834aa45d0d02333f5e5458bc8fcbaf833a053e4e
org.apache.nifi	nifi-flow-registry-client-services	2.0.0-M1		854ba2ed406fe3f22326b8c13b3a13b3e840e766
org.apache.nifi	nifi-flow-registry-client-services	2.0.0-M2		f58dc2a361c445de5c10cb3c0e0f8e06d1fedbfa
org.apache.nifi	nifi-flow-registry-client-services	2.0.0-M3		3f31a96da865c8d3359912a3192d9d1b2ea9c544
org.apache.nifi	nifi-flow-registry-client-services	2.0.0-M4		0ae99548a5919453a0de19a50a64dcd1735a5ef2
org.apache.nifi	nifi-flow-registry-client-services	2.1.0		d7de15655bbb0511c489751f79afed18c2fed4a6
org.apache.nifi	nifi-flow-registry-client-services	2.2.0		c56d081cdbf3178d887b6c8af54183fb492911fa
org.apache.nifi	nifi-flow-registry-client-services	2.3.0		fa4de30d7d0b46bb5075d51a297ae92ce0f3e657
org.apache.nifi	nifi-flow-registry-client-services	2.4.0		ab2d61e719830a352746e7c7327de39ff5bca1b8
org.avaje	ebean-externalmapping-xml	12.5.0		63e55269838da750e7ba1fb8d4975d5df285a964
org.coodex.concrete	concrete-commons-spring-data	0.5.0-RC1		d958556de2fd29cfb52371184c0de2c8d48b2852
org.coodex.concrete	concrete-commons-spring-data	0.5.0-RC3		fef1e9062740c395182b692490245081c3151389
org.coodex.concrete	concrete-commons-spring-data	0.5.1		4654d1cde056a687aad99939d3da51b5125faeb7
org.coodex.concrete	concrete-commons-spring-data	0.5.1-RC1		7ca3e1778969ec910c47b2a66bda7070b7412ccd
org.coodex.concrete	concrete-commons-spring-data	0.5.1-RC2		46bcb104776f72ec5461d4248ddf527d26552ac7
org.coodex.concrete	concrete-commons-spring-data	0.5.1-RC3		c118407873df2b0ec0a8f0e538ce4220efab85d5
org.coodex.concrete	concrete-commons-spring-data	0.5.1-RC4		b84a55eb4fe2427a23dec7d748932316296f72a5
org.coodex.concrete	concrete-commons-spring-data	0.5.1-RC5		4d00a01177cfef9c56dffd5b8b71aa5d98713eba
org.coodex.concrete	concrete-commons-spring-data	0.5.1-RC6		2e74a3be7a86d19a3d8be023e08e1ceaef96b0d7
org.coodex.concrete	concrete-commons-spring-data	0.5.2-RC1		2a6e3939f4d463f325eb8e8e9f30445340cc0cfe
org.coodex.concrete	concrete-commons-spring-data	0.5.2-RC2		c85f0d2f888f8cb1c5dae6ecfeff65c5ba9c6784
org.coodex.concrete	concrete-commons-spring-data	0.5.3-RC1		afb2778b140e1ac13db68a969040d4c04ef3809e
org.danbrough.ktor	ktor-client-resources-linuxarm32hfp	2.1.1		2e50a262938c1705ebf2cae66bc5a79deedaf8c4
org.danbrough.ktor	ktor-client-resources-linuxarm32hfp	2.1.1a		100559a8a0838124438323619a8536c005ab226f
org.danbrough.ktor	ktor-client-resources-linuxarm32hfp	2.2.3		1ead29cfb22c17b379342b69a54f7de4155c05bc
org.danbrough.ktor	ktor-client-resources-linuxarm32hfp	2.2.4		f5bfd500a8d54b6c90343f70878cd77caebf699d
org.demoiselle.signer	policy-impl-xades	4.0.0		51d902b0bf1a5301f92f4c48d3b605967c4c509e
org.demoiselle.signer	policy-impl-xades	4.1.0		6616f755f2c9f9693352896c33524e44598eae4f
org.demoiselle.signer	policy-impl-xades	4.2.0		4c4c0b4c157c5e34bea1f56074507a07ef1c872b
org.demoiselle.signer	policy-impl-xades	4.2.1		e4aed3f5d1eb9a9a08553245a90a6477b5584736
org.demoiselle.signer	policy-impl-xades	4.3.0		86a96299a52f8d5ec89585a2bfef44bc53d00f92
org.demoiselle.signer	policy-impl-xades	4.4.0		aa54389a4982381814e086b4b08b92d7b5d03a88
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1		ad4a85a065470ad0ff87714ccf04c8ab67c84de9
org.graalvm.visualvm.modules	org-graalvm-visualvm-sa	2.1.1		843076674a7fa949db392d056ff6675ee3fa484c
